Orthogroup	Cardamine_hirsuta	Brassica_rapa
OG0011671	CARHR265820	XP_018510968.1, XP_009119819.1
OG0011672	CARHR262610	XP_009125112.1, XP_009140220.1
OG0011673	CARHR262630	XP_009125111.1, XP_009139911.2
OG0011674	CARHR262830	XP_009125106.2, XP_009124503.1
OG0011675	CARHR262930	XP_033145968.1, XP_009125105.2
OG0011676	CARHR262960	XP_009139848.2, XP_009125103.1
OG0011677	CARHR263640	XP_009139814.1
OG0011678	CARHR263780	XP_009139810.1
OG0011679	CARHR291790	XP_009139803.1
OG0011680	CARHR214080	XP_009139799.1
OG0011681	CARHR213910	XP_009125076.1, XP_009139792.1
OG0011682	CARHR214970	XP_033145907.1
OG0011683	CARHR215720	XP_009139714.1
OG0011684	CARHR216000	XP_009139704.1
OG0011685	CARHR216130	XP_009139698.1
OG0011686	CARHR291780	XP_033141789.1, XP_009111819.1
OG0011687	CARHR099730	XP_009102586.1
OG0011688	CARHR099510	XP_033130293.1
OG0011689	CARHR099490	XP_033130728.1
OG0011690	CARHR099160	XP_009102650.1
OG0011691	CARHR099120	XP_009102656.1
OG0011692	CARHR106290	NP_001288966.1
OG0011693	CARHR099010	XP_009108235.1
OG0011694	CARHR098950	XP_009145243.1
OG0011695	CARHR098900	XP_009108451.1, XP_009135839.1
OG0011696	CARHR165870	XP_009108499.1
OG0011698	CARHR098390	XP_009145325.1
OG0011699	CARHR058260	XP_009105201.1
OG0011700	CARHR098190	XP_009135799.1, XP_009145393.1
OG0011701	CARHR098080	XP_009135781.1, XP_009145423.1
OG0011702	CARHR097800	XP_009109318.1
OG0011703	CARHR097610	XP_009145465.2, XP_009109414.1
OG0011704	CARHR097570	XP_009145471.1
OG0011705	CARHR025950	XP_009109887.1, XP_009103072.1
OG0011706	CARHR238290	XP_009108989.1, XP_009137914.2
OG0011707	CARHR238160	XP_009127960.2
OG0011708	CARHR238050	XP_009128049.1
OG0011709	CARHR237810	XP_009137877.1, XP_009128341.1
OG0011710	CARHR058490	XP_009105213.1
OG0011711	CARHR058420	XP_009105206.1
OG0011712	CARHR057900	XP_009105174.1
OG0011713	CARHR057910	XP_009115693.1, NP_001304174.1
OG0011714	CARHR056280	XP_009128471.1
OG0011715	CARHR057060	XP_009127397.1
OG0011716	CARHR249560, CARHR055590	XP_009113432.1
OG0011717	CARHR055790	XP_009119436.1
OG0011719	CARHR284480	XP_009113408.1
OG0011720	CARHR284430	XP_009119576.1
OG0011721	CARHR193990	XP_009131715.1, XP_033138735.1
OG0011722	CARHR194320	XP_009120949.1
OG0011723	CARHR194410	XP_009120958.1, XP_009131681.1
OG0011724	CARHR194580	XP_033138245.1
OG0011725	CARHR194750	XP_009120985.1
OG0011726	CARHR185160	XP_033140441.1, XP_009151250.1
OG0011728	CARHR182130	XP_009151302.1, XP_009129792.1
OG0011729	CARHR183330	XP_009129741.1
OG0011730	CARHR162230	XP_033144793.1, XP_009115946.1
OG0011731	CARHR162160	XP_009139462.1
OG0011732	CARHR161890	XP_009115920.1, XP_009123670.3, XP_009139478.1
OG0011733	CARHR161860	XP_009115918.1
OG0011734	CARHR161790	XP_018513470.2, XP_009139488.1
OG0011735	CARHR161770	XP_009139487.1, XP_009115911.1
OG0011736	CARHR161670	XP_009136647.1, XP_009115904.1
OG0011737	CARHR161590	XP_018513653.1, XP_033134389.1
OG0011738	CARHR161510	XP_009115889.1, XP_009136639.1
OG0011739	CARHR212600	XP_009125209.2, XP_009140136.1
OG0011740	CARHR161320	XP_009136630.1
OG0011741	CARHR161180	NP_001289050.1, XP_009136621.1
OG0011742	CARHR161090	XP_009115838.1, XP_009148954.1
OG0011743	CARHR161080	XP_009137087.1, XP_009148964.1
OG0011744	CARHR000160	XP_009119760.1
OG0011745	CARHR000200	XP_033134764.1
OG0011746	CARHR000430	XP_033134753.1
OG0011747	CARHR000540	XP_009118834.1
OG0011748	CARHR000720	XP_009119714.1
OG0011749	CARHR000860	XP_009119703.2
OG0011750	CARHR000870	XP_009119701.1
OG0011751	CARHR000890	XP_009119698.1
OG0011752	CARHR000910	XP_033138039.1
OG0011753	CARHR000980	XP_033135951.1
OG0011754	CARHR001120	XP_033138040.1
OG0011755	CARHR001180	XP_009118805.1
OG0011756	CARHR001200	XP_009119682.1
OG0011757	CARHR001270	XP_009119679.1
OG0011758	CARHR001480	XP_009119661.2, XP_018509128.2
OG0011759	CARHR001750	XP_009111198.1
OG0011760	CARHR001790	XP_009119626.1, XP_009118764.1
OG0011761	CARHR001960	XP_009119617.1, XP_009111185.2
OG0011762	CARHR001980	XP_009119619.1
OG0011763	CARHR002030	XP_009119615.1
OG0011764	CARHR002290	XP_033133631.1
OG0011765	CARHR002330	XP_018511083.2
OG0011766	CARHR002490	XP_009111167.1
OG0011767	CARHR002950	XP_009119528.1, XP_009111149.1
OG0011768	CARHR003110	XP_009119365.1, XP_009118689.2
OG0011769	CARHR003120	XP_009119364.2, XP_009111142.2
OG0011770	CARHR003620	XP_009119319.1
OG0011771	CARHR003690	XP_033135594.1, XP_009119311.1
OG0011772	CARHR003760	XP_009119302.1
OG0011773	CARHR003780	XP_033135854.1, XP_009119298.1
OG0011774	CARHR003800	XP_009111102.1
OG0011775	CARHR004070	XP_009119264.1, XP_009111087.1
OG0011776	CARHR004220	XP_009119250.1, XP_033132347.1
OG0011777	CARHR004240	XP_009111078.2
OG0011778	CARHR004310	XP_009119234.1
OG0011779	CARHR205340	XP_009119158.1
OG0011781	CARHR005100	XP_009119134.2
OG0011782	CARHR054170	XP_009119122.1
OG0011783	CARHR005330	XP_009119114.1
OG0011784	CARHR005470	XP_033138239.1, XP_009118567.2
OG0011785	CARHR005820	XP_009110997.1
OG0011786	CARHR006030	XP_009118540.1, XP_009119451.1
OG0011787	CARHR006070	XP_009119061.1, XP_009110988.1
OG0011788	CARHR006200	XP_033134690.1, XP_009119047.1
OG0011789	CARHR006700	XP_009119004.1
OG0011790	CARHR006820	XP_009110959.1
OG0011791	CARHR231810, CARHR257540	XP_009138030.1
OG0011792	CARHR006950	XP_009118978.1
OG0011793	CARHR007050	XP_009118968.1, XP_009110953.1
OG0011794	CARHR007550	XP_033132509.1
OG0011795	CARHR007740	XP_009148043.1
OG0011796	CARHR101410	XP_009136102.1
OG0011797	CARHR007920	XP_009148069.1
OG0011798	CARHR008380	XP_009148104.2
OG0011799	CARHR008450	XP_009148110.2
OG0011800	CARHR008610	XP_009148122.1
OG0011801	CARHR265130	XP_009132545.1
OG0011802	CARHR008670	XP_009148129.1
OG0011803	CARHR008730	XP_009148134.1, XP_009110873.1
OG0011804	CARHR008760, CARHR086610	XP_033135421.1
OG0011805	CARHR008860	XP_009118333.1
OG0011806	CARHR009020	XP_009110853.1, XP_009148168.1
OG0011807	CARHR009980	XP_009118291.1
OG0011808	CARHR009180	XP_009110841.1
OG0011809	CARHR009440	XP_009110825.2, XP_009148242.1
OG0011810	CARHR009520	XP_018515090.2, XP_009110820.1
OG0011811	CARHR009540	XP_009118309.2, XP_009148254.1
OG0011812	CARHR009730	XP_009110804.1
OG0011813	CARHR009920	XP_033128354.1
OG0011814	CARHR010160	XP_009118273.1
OG0011815	CARHR010670	XP_009148383.1
OG0011816	CARHR234710	XP_009143045.1
OG0011817	CARHR010910	XP_009118206.2, XP_009148414.2
OG0011818	CARHR011120	XP_009118218.1, XP_009148427.1
OG0011820	CARHR011220	XP_009118228.1, XP_009144403.1
OG0011821	CARHR011570	XP_009110728.1, XP_009148459.1
OG0011822	CARHR011750	XP_009148483.3
OG0011823	CARHR012130	XP_009110700.1, XP_009148515.1
OG0011824	CARHR012270	XP_009118158.1, XP_033135723.1
OG0011825	CARHR012280	XP_009110685.1
OG0011826	CARHR012380	XP_009110678.1
OG0011827	CARHR012420	XP_009110676.1
OG0011828	CARHR012440	XP_009110674.1, XP_009148615.1, XP_009118115.1
OG0011829	CARHR012530	XP_009148608.1
OG0011830	CARHR012630	XP_009110653.1, XP_009148601.2
OG0011831	CARHR012800	XP_009118078.1, XP_009110640.1
OG0011832	CARHR013060	XP_009110623.1
OG0011833	CARHR013120	XP_033130025.1
OG0011834	CARHR013560	XP_009148538.1
OG0011835	CARHR013680	XP_033128817.1, XP_009110590.1
OG0011836	CARHR013690	XP_033133787.1
OG0011837	CARHR013750	XP_009148522.1
OG0011838	CARHR013920	XP_033128944.1, XP_009117986.1
OG0011839	CARHR013990, CARHR014000	XP_009123962.1
OG0011840	CARHR014200	XP_009117969.1
OG0011841	CARHR014290	XP_018515061.1, XP_009110569.3
OG0011842	CARHR014300	XP_033133826.1, XP_009110568.1
OG0011843	CARHR015240	XP_033133750.1, XP_033130089.1
OG0011844	CARHR015260	XP_009117878.1, XP_009148856.1
OG0011845	CARHR015300	XP_009148859.1
OG0011846	CARHR015650	XP_009148898.2, XP_009117844.1
OG0011847	CARHR015700	XP_009110503.2, XP_009148902.1
OG0011848	CARHR015740	XP_009148906.1
OG0011849	CARHR016090	XP_009117824.1
OG0011850	CARHR016160	XP_009148956.2
OG0011851	CARHR016350	XP_033128763.1, XP_018510428.2
OG0011852	CARHR016570	XP_009149048.1
OG0011853	CARHR016790	XP_009149068.1
OG0011854	CARHR016890	XP_009117766.1
OG0011855	CARHR017180	XP_009149110.2
OG0011856	CARHR017230	XP_009110441.1
OG0011857	CARHR017340	XP_009149123.1
OG0011858	CARHR017780	XP_009149166.1, XP_009117714.1
OG0011859	CARHR017800	XP_009110419.1, XP_009149169.2
OG0011860	CARHR017960	XP_033129812.1
OG0011861	CARHR018300	XP_009149225.1, XP_009117647.1
OG0011862	CARHR018390	XP_009110386.1
OG0011863	CARHR018420	XP_009149235.1, XP_009117640.1
OG0011864	CARHR018460	XP_009149238.2
OG0011865	CARHR018540	XP_009149243.1, XP_009110376.1
OG0011866	CARHR018740	XP_009117624.1
OG0011867	CARHR019040	XP_009149285.1
OG0011868	CARHR019050	XP_009149286.1
OG0011869	CARHR019370	XP_009149360.1
OG0011870	CARHR019830	XP_033135161.1, XP_033128459.1
OG0011871	CARHR020070	XP_009110275.1
OG0011872	CARHR020090	XP_009149440.1
OG0011873	CARHR020140	XP_009149445.1
OG0011874	CARHR020430	XP_009149492.3, XP_009110249.1
OG0011875	CARHR020500	XP_009103366.2, XP_009110244.1
OG0011876	CARHR020560	XP_033131511.1, XP_033133410.1
OG0011877	CARHR020830	XP_009149520.1
OG0011878	CARHR020890	XP_009103343.1
OG0011879	CARHR020930	XP_009149527.2, XP_009110228.1
OG0011880	CARHR021040	XP_009103338.1
OG0011881	CARHR021060	XP_009110222.1
OG0011882	CARHR057230	XP_033136581.1, XP_033141614.1
OG0011883	CARHR021210	XP_009110215.1, XP_009103330.1
OG0011884	CARHR021220	XP_009103327.1, XP_009110214.2
OG0011885	CARHR021260	XP_009149564.1
OG0011886	CARHR022040	XP_009110174.1, XP_009149687.1
OG0011887	CARHR022050	XP_009103794.1, XP_009149688.1
OG0011888	CARHR023030	XP_009115613.1, XP_009103224.1
OG0011889	CARHR222800	XP_009136765.2, XP_009146001.1
OG0011890	CARHR023100	XP_009110129.1
OG0011890	CARHR257550	XP_033143052.1
OG0011891	CARHR184830	XP_009117266.1
OG0011892	CARHR023240	XP_009115586.1
OG0011893	CARHR023290	XP_009103211.1, XP_018510319.1
OG0011894	CARHR291110	XP_009105826.1, XP_009104899.1
OG0011895	CARHR216690	XP_009124247.1, XP_033132273.1
OG0011896	CARHR291170	XP_033130278.1, XP_009127864.1
OG0011897	CARHR286600	XP_009151856.2
OG0011898	CARHR064460	XP_009104924.2
OG0011899	CARHR064330	XP_009105773.1
OG0011900	CARHR064280	XP_009127837.1, XP_009105766.1
OG0011901	CARHR064150	XP_009105751.1, XP_009105753.1
OG0011902	CARHR063640	XP_033130253.1
OG0011903	CARHR063330	XP_033130255.1, XP_009127780.1
OG0011904	CARHR147180, CARHR157540, CARHR163470, CARHR032140	XP_009114862.1
OG0011905	CARHR115660	XP_009140691.2
OG0011906	CARHR048110	XP_009112955.1
OG0011907	CARHR048660	XP_009112717.1, XP_033144319.1
OG0011908	CARHR048670	XP_033136167.1
OG0011909	CARHR048900	XP_009123410.1
OG0011910	CARHR048960, CARHR289620, CARHR050440	XP_009113042.1
OG0011911	CARHR049130	XP_009112700.1
OG0011912	CARHR049570	XP_009148044.1
OG0011913	CARHR049730, CARHR049660, CARHR049770, CARHR049650	XP_009123389.1
OG0011914	CARHR049820	NP_001288955.1, XP_018511378.1
OG0011915	CARHR050410	XP_009105804.1, XP_009113111.1
OG0011916	CARHR050540	XP_009113115.1
OG0011917	CARHR050570	XP_009105199.1
OG0011918	CARHR050670	XP_009105049.2
OG0011919	CARHR103570	XP_009102354.1
OG0011920	CARHR052150	XP_009104294.1
OG0011921	CARHR052050	XP_009104283.1
OG0011922	CARHR051740	XP_009103962.2, XP_009113186.1
OG0011923	CARHR052450	XP_009113203.1
OG0011924	CARHR052670	XP_009113216.1
OG0011925	CARHR052760	XP_009103681.2
OG0011926	CARHR052780	XP_009138560.2, XP_009103647.1
OG0011927	CARHR053070	XP_009113266.1
OG0011928	CARHR053180	XP_009138561.1, XP_009103244.1
OG0011929	CARHR053240	XP_009103195.1
OG0011930	CARHR053410	XP_009113280.1, XP_009103101.1
OG0011931	CARHR053420	XP_009113282.1, XP_009138568.1
OG0011932	CARHR053810	XP_009102713.1
OG0011933	CARHR054480	XP_009113343.2, XP_009102541.1
OG0011934	CARHR049350, CARHR055040	XP_009113384.2
OG0011935	CARHR055170	XP_009124458.1, XP_009122976.1
OG0011936	CARHR172220, CARHR289840	XP_009113396.1
OG0011938	CARHR046790	XP_009112809.1
OG0011939	CARHR046760	XP_009112899.2
OG0011940	CARHR046450	XP_009124662.1
OG0011941	CARHR046390	XP_009112839.1
OG0011942	CARHR046380	XP_009112841.1
OG0011943	CARHR046290	XP_033135349.1, XP_009112862.2
OG0011944	CARHR046280	XP_009112853.1, XP_033136916.1
OG0011945	CARHR175340	XP_009101513.1
OG0011946	CARHR175050	XP_009114344.1, XP_009128866.1
OG0011947	CARHR280530	XP_033131768.1
OG0011948	CARHR175000	XP_009101508.1
OG0011949	CARHR174890	XP_009128886.1, XP_009101503.1
OG0011950	CARHR231740	XP_009137963.1
OG0011951	CARHR174810	XP_009101500.1, XP_009114335.1
OG0011952	CARHR173680	XP_009114262.1, XP_009101400.1
OG0011953	CARHR173650	XP_009128990.1
OG0011954	CARHR173600	XP_009114254.1
OG0011955	CARHR173560	XP_009114250.1
OG0011956	CARHR025420	XP_009110016.1
OG0011957	CARHR286860	XP_009108066.1
OG0011958	CARHR252040	XP_009121716.1
OG0011959	CARHR252150	XP_009121635.1
OG0011960	CARHR115470	XP_009117038.1
OG0011961	CARHR252480	XP_009114513.1, XP_009134329.1
OG0011962	CARHR237220	XP_009128763.1
OG0011963	CARHR237800	XP_009137874.1, XP_009128346.1
OG0011964	CARHR222530	XP_009146383.1, XP_009107889.1
OG0011965	CARHR261980	XP_009139958.1
OG0011966	CARHR134570	XP_009141831.1
OG0011967	CARHR222590	XP_009136753.1
OG0011968	CARHR037910	XP_009107367.2
OG0011969	CARHR038020	XP_009147971.1, XP_009107359.1
OG0011970	CARHR038040	XP_009147970.1
OG0011971	CARHR024290	XP_009115488.1
OG0011972	CARHR038150	XP_009147965.2
OG0011973	CARHR284500	XP_009147969.1, XP_009147960.2
OG0011974	CARHR038970	XP_009147929.1
OG0011975	CARHR117530	XP_009117121.1, XP_009140559.2
OG0011976	CARHR068210	XP_018508710.1
OG0011977	CARHR143600	XP_009139653.1
OG0011978	CARHR293940	XP_009136668.1
OG0011979	CARHR294050	XP_009101954.1
OG0011980	CARHR294070	XP_009109476.1
OG0011981	CARHR294100	XP_033129120.1, XP_033138100.1
OG0011982	CARHR294170	XP_009139979.1
OG0011983	CARHR294450, CARHR053140, CARHR053160	XP_009101931.2
OG0011984	CARHR247710	XP_033129859.1
OG0011985	CARHR247700	XP_009101903.2, XP_009109507.2
OG0011986	CARHR247690	XP_009109505.1, XP_009148051.1
OG0011987	CARHR247390	XP_009113224.1, XP_009101882.1
OG0011988	CARHR247340	XP_009109473.1
OG0011989	CARHR247320	XP_009119734.1, XP_009109471.1
OG0011990	CARHR247040	XP_033145306.1, XP_009109454.1
OG0011991	CARHR246430	XP_009131519.1
OG0011992	CARHR246340	XP_009109404.1
OG0011993	CARHR246160	XP_009109390.1, XP_009133375.1
OG0011994	CARHR245980	XP_009109382.1, XP_009138500.2
OG0011995	CARHR245930	XP_009138496.1, XP_009134786.1
OG0011996	CARHR245890	XP_009135301.1
OG0011997	CARHR245860	XP_009135514.1
OG0011998	CARHR245590	XP_009138124.2, XP_009138479.1
OG0011999	CARHR245480	XP_009109356.1
OG0012000	CARHR245470	XP_009139195.1
OG0012001	CARHR245440	XP_009139603.1, XP_009109354.1
OG0012002	CARHR245420	XP_009139757.1, XP_009109351.1
OG0012003	CARHR245300	XP_009140776.1
OG0012004	CARHR245140	XP_033143720.1, XP_009142040.1
OG0012005	CARHR245060	XP_033146377.1
OG0012006	CARHR245050	XP_009109335.1, XP_009138441.2
OG0012007	CARHR047390	XP_033132972.1
OG0012008	CARHR244710	XP_009144986.1, XP_009138419.1
OG0012009	CARHR244580	XP_009138410.1, XP_009146450.1
OG0012010	CARHR244520	XP_018511642.1
OG0012011	CARHR241600	XP_009121595.2
OG0012012	CARHR118310	XP_009140515.1, XP_009106572.1
OG0012013	CARHR243800	XP_009138361.2, XP_009101637.2
OG0012014	CARHR243240	XP_009108691.1, XP_009107596.1
OG0012015	CARHR243180	XP_009108696.1, XP_009107860.2
OG0012016	CARHR243090	XP_033144076.1, XP_009108859.1
OG0012017	CARHR242430	XP_009113671.1, XP_009108739.1
OG0012018	CARHR242510	XP_009114462.1
OG0012019	CARHR242530	XP_009114732.1
OG0012020	CARHR242540	XP_033141963.1, XP_009138277.2
OG0012021	CARHR182650	XP_009129759.1
OG0012022	CARHR242710	XP_009115988.1
OG0012023	CARHR264200	XP_018508170.1
OG0012024	CARHR240430	XP_009125916.1
OG0012025	CARHR240530	XP_009125835.1
OG0012026	CARHR240580	XP_009125792.1
OG0012027	CARHR240690	XP_009125584.1
OG0012028	CARHR240740	XP_009108834.1, XP_033135716.1
OG0012029	CARHR240850	XP_009125368.1
OG0012030	CARHR240880	XP_009108824.1
OG0012031	CARHR241160	XP_009138164.1, XP_009124971.1
OG0012032	CARHR241290	XP_009123916.2
OG0012033	CARHR241390	XP_009123285.1, XP_009138181.1
OG0012034	CARHR241430	XP_009138230.1, XP_033148458.1
OG0012035	CARHR241850	XP_033132585.1, XP_033136768.1
OG0012036	CARHR241890	XP_033142781.1, XP_033136839.1
OG0012037	CARHR242000	XP_009108768.1
OG0012039	CARHR239910	XP_009138058.1
OG0012040	CARHR239840	XP_009138054.1
OG0012041	CARHR239740	XP_009126615.1
OG0012042	CARHR239670	XP_018513416.1, XP_009108903.1
OG0012043	CARHR239610	XP_009108911.1, XP_009126711.1
OG0012044	CARHR239140	XP_009130148.1
OG0012045	CARHR213490	XP_009125222.1
OG0012046	CARHR238970	XP_033135847.1, XP_009108952.1
OG0012047	CARHR238950	XP_009127292.1
OG0012048	CARHR238660	XP_009137970.1, XP_009108964.1
OG0012049	CARHR156340	XP_009150226.1
OG0012050	CARHR099890	XP_009106266.1
OG0012051	CARHR100340	XP_018508253.1
OG0012052	CARHR065630	XP_009105935.1, XP_009127947.2
OG0012054	CARHR065250	XP_009127927.2, XP_033131723.1
OG0012055	CARHR023690	XP_009115549.1, XP_009103186.1
OG0012056	CARHR023770	XP_009115541.2, XP_009115542.2
OG0012057	CARHR023840	XP_009115531.1
OG0012058	CARHR024130, CARHR024140, CARHR024160	XP_009115505.1
OG0012059	CARHR024300	XP_009103151.2, XP_009115486.1
OG0012060	CARHR024320	XP_009103140.1, XP_009103150.2
OG0012061	CARHR024540	XP_009110068.1, XP_009115466.1
OG0012062	CARHR025010	XP_009110052.1
OG0012063	CARHR025510	XP_009103092.1
OG0012064	CARHR025590	XP_009115354.2
OG0012065	CARHR203450	XP_009104219.1
OG0012066	CARHR250440	XP_009111310.1
OG0012067	CARHR249660	XP_033135294.1
OG0012068	CARHR249910	XP_033142100.1
OG0012069	CARHR249870	XP_033142121.1
OG0012070	CARHR249840	XP_009134469.1
OG0012071	CARHR249830	XP_009134471.1
OG0012072	CARHR249800	XP_009111339.1
OG0012073	CARHR249760	XP_018512846.2
OG0012074	CARHR250010	XP_009111348.1
OG0012075	CARHR249530	XP_009111385.1
OG0012076	CARHR249390	XP_009111403.1
OG0012077	CARHR248960	XP_009134528.1
OG0012078	CARHR144350	XP_009101315.1, XP_009129202.1
OG0012079	CARHR248680	XP_009134544.1
OG0012080	CARHR248620	XP_009134546.1
OG0012081	CARHR248450	XP_009134564.1
OG0012082	CARHR248360	XP_009128480.1, XP_033134895.1
OG0012084	CARHR248180	XP_009111516.1
OG0012085	CARHR248120	XP_033142365.1, XP_009111522.1
OG0012086	CARHR248020	XP_009118887.1, XP_009111538.1
OG0012087	CARHR111820	XP_009134018.1
OG0012088	CARHR174220	XP_009140246.1
OG0012089	CARHR111940	XP_009117440.1
OG0012090	CARHR111950	XP_009117438.2, XP_009140253.1
OG0012091	CARHR234010	XP_009142319.2, XP_009137597.1
OG0012092	CARHR233510	XP_009137567.1
OG0012093	CARHR234590	XP_009137629.1
OG0012094	CARHR234760	XP_033132986.1, XP_033148896.1
OG0012095	CARHR235340	XP_009137675.1, XP_009143709.1
OG0012096	CARHR235900	XP_009144240.1, XP_009137768.2
OG0012097	CARHR235920	XP_009144250.1, XP_009137769.2
OG0012098	CARHR146190	XP_009114133.1
OG0012099	CARHR146570	XP_009152129.1, XP_033139884.1
OG0012100	CARHR016360	XP_018508185.1
OG0012101	CARHR024210	XP_009110080.2, XP_009115501.2
OG0012102	CARHR025390	XP_009110018.1, XP_009115376.1
OG0012103	CARHR025700	XP_009109910.1, XP_009103086.1
OG0012104	CARHR025710	XP_033133686.1, XP_009109909.1
OG0012105	CARHR027080	XP_009109799.1, XP_009113760.1
OG0012106	CARHR032250	XP_009151460.1, XP_033136205.1
OG0012110	CARHR042820	XP_009107052.2
OG0012113	CARHR060840	XP_033131194.1, XP_009105060.1
OG0012114	CARHR061620	XP_033130288.1, XP_009127670.2
OG0012117	CARHR098070	XP_033142761.1
OG0012118	CARHR105100	XP_009136208.1, XP_009112249.1
OG0012119	CARHR107040	XP_009112405.1
OG0012120	CARHR072880	XP_009104540.1, XP_009106647.1
OG0012121	CARHR292860	XP_009117287.1
OG0012122	CARHR114590	XP_009140492.1, XP_018510616.2
OG0012123	CARHR184670	XP_009117261.1
OG0012124	CARHR117500	XP_009117120.1
OG0012125	CARHR117290	XP_009140568.1, XP_009117107.1
OG0012126	CARHR116640	XP_009140613.1, XP_009117086.1
OG0012127	CARHR115510	XP_009132798.1
OG0012129	CARHR128700	XP_033144923.1, XP_009141392.1
OG0012130	CARHR129810	XP_033142614.1, XP_033147587.1, XP_018514021.1
OG0012131	CARHR131000, CARHR130990, CARHR131030	XP_033147788.1
OG0012132	CARHR136580	XP_033142618.1, XP_018514173.1
OG0012133	CARHR139190	XP_033145016.1, XP_009142987.1
OG0012134	CARHR140150	XP_009143078.1, XP_009142306.1
OG0012136	CARHR146140	XP_033135262.1, XP_009148006.1
OG0012137	CARHR146950	XP_033139832.1, XP_033139831.1, XP_009129575.1
OG0012138	CARHR148510	XP_033140714.1, XP_033128983.1
OG0012139	CARHR292630	XP_009111592.1, XP_009151890.1
OG0012140	CARHR151750	XP_018515026.2, XP_009111622.1
OG0012141	CARHR151950	XP_009151830.1, XP_033135799.1
OG0012142	CARHR153200	XP_009124784.1, XP_009151763.1
OG0012144	CARHR151540	XP_009150311.1
OG0012146	CARHR156830	XP_009149845.2, XP_033133189.1
OG0012147	CARHR159130	XP_009101651.2, XP_009136534.1, XP_009115687.2
OG0012148	CARHR161280	XP_009115857.1, XP_009136629.1
OG0012149	CARHR162900	XP_009148758.1, XP_009115999.1
OG0012150	CARHR168070	XP_009104074.1
OG0012151	CARHR169800	XP_009116600.2
OG0012152	CARHR202770	XP_009122043.1, XP_009125295.1
OG0012153	CARHR202720, CARHR202730	XP_009122040.1
OG0012154	CARHR201140	XP_033142345.1, XP_033141843.1
OG0012155	CARHR197810	XP_009131470.1
OG0012156	CARHR195360	XP_033141643.1, XP_033137514.1
OG0012159	CARHR192320	XP_009131798.2, XP_009126449.1
OG0012160	CARHR259310	XP_009134083.1
OG0012161	CARHR254000	XP_009134261.1
OG0012162	CARHR231860	XP_009138082.1
OG0012163	CARHR250580	XP_009134435.1
OG0012164	CARHR241040	XP_018512510.1, XP_009125098.1
OG0012166	CARHR238250	XP_009127888.1, XP_009137912.1
OG0012167	CARHR233740	XP_009137583.2, XP_009142057.1
OG0012168	CARHR233580	XP_009137576.1
OG0012170	CARHR226350	XP_009108434.1
OG0012171	CARHR224750	XP_033143707.1, XP_009131217.1
OG0012172	CARHR222540	XP_009107890.1, XP_009136749.2
OG0012173	CARHR221570	XP_009107812.1
OG0012175	CARHR183460	XP_033140536.1, XP_009151653.1
OG0012176	CARHR183320	XP_009151661.1
OG0012177	CARHR182640	XP_009129760.1, XP_009151710.1
OG0012178	CARHR182580	XP_009111865.1, XP_009151712.1
OG0012179	CARHR182490	XP_009151714.2, XP_009129763.1
OG0012180	CARHR182450	XP_009151719.1, XP_009129767.1
OG0012181	CARHR257670	XP_033138510.1
OG0012182	CARHR264950	XP_033140788.1, XP_009106951.1
OG0012183	CARHR267220	XP_033138476.1, XP_033129021.1
OG0012186	CARHR281830	XP_033138926.1, XP_033129842.1
OG0012188	CARHR207390, CARHR207380, CARHR207370	XP_033141941.1
OG0012189	CARHR056300, CARHR257110, CARHR114090, CARHR106770, CARHR123550, CARHR123560	XP_009136368.1
OG0012208	CARHR234890	XP_009137646.1
OG0012209	CARHR238400	XP_009137928.1
OG0012210	CARHR238480	XP_009137947.1
OG0012211	CARHR155290	XP_009149975.1, XP_009150335.1
OG0012212	CARHR153640	XP_009149963.1
OG0012213	CARHR157360	XP_009151430.1
OG0012214	CARHR157340	XP_009151390.1
OG0012215	CARHR157070	XP_009150198.2
OG0012216	CARHR157010	XP_009150201.1
OG0012217	CARHR156950	XP_033128346.1
OG0012218	CARHR156520	XP_009150717.2
OG0012219	CARHR144200	XP_009129217.1
OG0012220	CARHR144250	XP_009101323.1
OG0012221	CARHR144320	XP_009101310.1
OG0012222	CARHR144500	XP_009101289.1
OG0012224	CARHR261450	XP_009140017.1
OG0012225	CARHR261470	XP_009140013.1
OG0012226	CARHR261480	XP_009140012.1
OG0012227	CARHR261590	XP_009140003.1, XP_009125136.1
OG0012228	CARHR194930	XP_009121006.1
OG0012229	CARHR195570	XP_009126195.1
OG0012230	CARHR195790	XP_009126184.2, XP_009131595.2
OG0012231	CARHR195840	XP_009126181.1
OG0012232	CARHR195960	XP_009121403.1
OG0012233	CARHR196010	XP_009126168.1, XP_009121410.2
OG0012234	CARHR196050	XP_009126163.1
OG0012235	CARHR196170	XP_009126154.1
OG0012236	CARHR196190	XP_009126152.1
OG0012237	CARHR196240	XP_009126151.1
OG0012238	CARHR196380, CARHR196420	XP_009121447.1
OG0012239	CARHR196470	XP_009121458.1
OG0012240	CARHR026660	XP_009113798.1
OG0012241	CARHR196750	XP_009121488.1
OG0012242	CARHR197020	XP_009126106.1
OG0012243	CARHR197100	XP_009126100.1
OG0012244	CARHR197230	XP_009121518.1
OG0012245	CARHR197320	XP_009131513.1, XP_009121529.1
OG0012246	CARHR197390	XP_009131510.1
OG0012247	CARHR197400	XP_009126075.1
OG0012248	CARHR197420	XP_009131509.1, XP_009121536.1
OG0012250	CARHR233640	XP_009139916.1
OG0012251	CARHR197600	XP_009121551.1
