Orthogroup	Conringia_planisiliqua	Cardamine_hirsuta
OG0014543	CP4_g25749_DN3_SP0_c.t1	CARHR123440
OG0014544	CP4_g25741_DN3_SP5_c.t1	CARHR123490
OG0014545	CP4_g25729_DN3_SP3_c.t1	CARHR123590
OG0014546	CP4_g25724_DN3_SP2_c.t1	CARHR123640
OG0014547	CP4_g25672_DN2_SP0_c.t1	CARHR124370
OG0014548	CP4_g25634_DN3_SP4_c.t1	CARHR191160
OG0014550	CP4_g25619_DN3_SP5_c.t1	CARHR124930
OG0014551	CP4_g25618_DN3_SP5_c.t1	CARHR124940
OG0014552	CP4_g25616_DN3_SP8_c.t1	CARHR124960
OG0014553	CP4_g25604_DN3_SP8_c.t1	CARHR125090
OG0014554	CP4_g25600_DN3_SP0_c.t1	CARHR125120
OG0014555	CP19_g18230_DN2_SP0_c.t1	CARHR231630
OG0014556	CP4_g25567_DN3_SP2_c.t1	CARHR125560
OG0014557	CP4_g25560_DN2_SP0_c.t1	CARHR125650
OG0014558	CP4_g25548_DN3_SP8_c.t1	CARHR125780
OG0014559	CP4_g25544_DN3_SP8_c.t1	CARHR125850
OG0014560	CP4_g25540_DN3_SP6_c.t1	CARHR125890
OG0014562	CP4_g25522_DN3_SP0_c.t1	CARHR126300
OG0014563	CP4_g25508_DN3_SP5_c.t1	CARHR126140
OG0014564	CP4_g25502_DN3_SP2_c.t1	CARHR126040
OG0014565	CP4_g25481_DN3_SP1_c.t1	CARHR126670
OG0014566	CP4_g25476_DN3_SP1_c.t1	CARHR126730
OG0014567	CP4_g25462_DN3_SP8_c.t1	CARHR126850
OG0014568	CP4_g25461_DN3_SP1_c.t1	CARHR126860
OG0014570	CP13_g20289_DN2_SP0_c.t1	CARHR180180
OG0014571	CP13_g20251_DN3_SP5_c.t1	CARHR179930
OG0014572	CP13_g20241_DN3_SP7_c.t1	CARHR179700
OG0014573	CP13_g20239_DN3_SP8_c.t1	CARHR179680
OG0014574	CP13_g20236_DN3_SP0_c.t1	CARHR179670
OG0014575	CP13_g20235_DN3_SP3_c.t1	CARHR179610
OG0014576	CP13_g20224_DN3_SP2_c.t1	CARHR179500
OG0014577	CP13_g20214_DN2_SP3_c.t1	CARHR179380
OG0014578	CP13_g20193_DN3_SP0_c.t1	CARHR179120
OG0014579	CP13_g20192_DN3_SP5_c.t1	CARHR179110
OG0014580	CP13_g20190_DN3_SP3_c.t1	CARHR179080
OG0014581	CP13_g20181_DN3_SP8_c.t1	CARHR178990
OG0014582	CP19_g18119_DN3_SP0_c.t1	CARHR232680
OG0014584	CP19_g18108_DN3_SP2_c.t1	CARHR232780
OG0014585	CP19_g18101_DN3_SP0_c.t1	CARHR232850
OG0014586	CP19_g18100_DN3_SP6_c.t1	CARHR232860
OG0014587	CP19_g18090_DN3_SP3_c.t1	CARHR232960
OG0014588	CP19_g18088_DN3_SP0_c.t1	CARHR232980
OG0014589	CP1_g38405_DN3_SP0_c.t1	CARHR037310
OG0014590	CP1_g38410_DN3_SP0_c.t1	CARHR037260
OG0014592	CP1_g38466_DN3_SP8_c.t1	CARHR036920
OG0014593	CP1_g38472_DN3_SP4_c.t1	CARHR036830
OG0014594	CP7_g45122_DN3_SP1_c.t1	CARHR134190
OG0014595	CP1_g38672_DN3_SP8_c.t1	CARHR036170
OG0014596	CP9_g29312_DN3_SP6_c.t1	CARHR070190
OG0014597	CP1_g38643_DN3_SP8_c.t1	CARHR036220
OG0014598	CP1_g38639_DN3_SP3_c.t1	CARHR036250
OG0014599	CP1_g38531_DN3_SP3_c.t1	CARHR036440
OG0014600	CP1_g38528_DN3_SP7_c.t1	CARHR036460
OG0014601	CP7_g45108_DN3_SP1_c.t1	CARHR027260
OG0014602	CP7_g45107_DN3_SP2_c.t1	CARHR027270
OG0014603	CP7_g45099_DN3_SP8_c.t1	CARHR027330
OG0014604	CP7_g45093_DN3_SP0_c.t1	CARHR027390
OG0014605	CP7_g45081_DN3_SP8_c.t1	CARHR027590
OG0014606	CP7_g45072_DN3_SP4_c.t1	CARHR027700
OG0014607	CP7_g45058_DN3_SP5_c.t1	CARHR027820
OG0014608	CP7_g45057_DN3_SP8_c.t1	CARHR027830
OG0014609	CP7_g45046_DN3_SP0_c.t1	CARHR027920
OG0014610	CP7_g45009_DN3_SP0_c.t1	CARHR028260
OG0014611	CP7_g44989_DN3_SP0_c.t1	CARHR028540
OG0014612	CP7_g44972_DN3_SP6_c.t1	CARHR028730
OG0014613	CP7_g44956_DN2_SP0_c.t1	CARHR028930
OG0014614	CP7_g44946_DN3_SP8_c.t1	CARHR029010
OG0014615	CP7_g44914_DN3_SP8_c.t1	CARHR029180
OG0014616	CP7_g44908_DN3_SP8_c.t1	CARHR029540
OG0014617	CP7_g44898_DN3_SP8_c.t1	CARHR029410
OG0014618	CP7_g44891_DN3_SP5_c.t1	CARHR029340
OG0014619	CP7_g44889_DN3_SP0_c.t1	CARHR029320
OG0014620	CP7_g44852_DN3_SP2_c.t1	CARHR029910
OG0014621	CP7_g44848_DN3_SP0_c.t1	CARHR029940
OG0014622	CP7_g44847_DN3_SP8_c.t1	CARHR029950
OG0014623	CP19_g18196_DN3_SP7_c.t1	CARHR231930
OG0014624	CP7_g44837_DN3_SP1_c.t1, CP6_g7650_DN3_SP6_c.t1	CARHR030050
OG0014625	CP7_g44832_DN3_SP8_c.t1	CARHR030120
OG0014626	CP7_g44828_DN3_SP3_c.t1	CARHR030150
OG0014627	CP7_g44811_DN3_SP8_c.t1	CARHR030300
OG0014628	CP7_g44809_DN3_SP6_c.t1	CARHR030330
OG0014629	CP7_g44803_DN3_SP8_c.t1	CARHR030390
OG0014630	CP7_g44795_DN3_SP2_c.t1	CARHR030570
OG0014631	CP7_g44787_DN3_SP7_c.t1	CARHR030630
OG0014632	CP7_g44786_DN2_SP8_c.t1	CARHR030640
OG0014633	CP7_g44769_DN3_SP7_c.t1	CARHR030780
OG0014634	CP7_g44763_DN3_SP8_c.t1	CARHR030840
OG0014635	CP7_g44760_DN2_SP0_c.t1	CARHR030950
OG0014636	CP7_g44757_DN3_SP0_c.t1	CARHR030980
OG0014637	CP7_g44754_DN3_SP0_c.t1	CARHR287030
OG0014638	CP7_g44732_DN3_SP8_c.t1	CARHR031080
OG0014639	CP7_g44731_DN3_SP0_c.t1	CARHR031090
OG0014640	CP7_g44730_DN3_SP8_c.t1	CARHR031100
OG0014641	CP7_g44715_DN3_SP8_c.t1	CARHR031250
OG0014643	CP7_g44685_DN3_SP7_c.t1	CARHR031520
OG0014644	CP7_g44677_DN3_SP8_c.t1	CARHR031590
OG0014645	CP7_g44672_DN3_SP0_c.t1	CARHR031630
OG0014646	CP7_g44660_DN3_SP1_c.t1	CARHR031680
OG0014647	CP7_g44639_DN3_SP8_c.t1	CARHR031970
OG0014648	CP13_g19558_DN3_SP2_c.t1	CARHR145140
OG0014649	CP13_g19552_DN3_SP4_c.t1	CARHR145220
OG0014650	CP13_g19536_DN1_SP0_c.t1	CARHR145420
OG0014651	CP13_g19525_DN3_SP4_c.t1	CARHR145550
OG0014652	CP13_g19505_DN3_SP1_c.t1	CARHR145770
OG0014653	CP19_g18156_DN2_SP8_c.t1	CARHR232330
OG0014654	CP13_g19503_DN3_SP2_c.t1	CARHR145810
OG0014655	CP13_g19492_DN3_SP8_c.t1	CARHR145970
OG0014656	CP13_g19489_DN3_SP3_c.t1	CARHR145990
OG0014657	CP2_g47613_DN3_SP0_c.t1	CARHR280840
OG0014658	CP2_g47616_DN3_SP3_c.t1	CARHR280810
OG0014659	CP2_g47633_DN3_SP2_c.t1	CARHR280600
OG0014661	CP2_g47658_DN3_SP4_c.t1	CARHR280340
OG0014662	CP2_g47659_DN3_SP4_c.t1	CARHR280330
OG0014663	CP2_g47662_DN3_SP6_c.t1	CARHR280290
OG0014664	CP2_g47663_DN3_SP8_c.t1	CARHR280280
OG0014665	CP2_g47676_DN3_SP2_c.t1	CARHR280160
OG0014666	CP2_g47679_DN3_SP0_c.t1	CARHR280130
OG0014667	CP2_g47681_DN3_SP5_c.t1	CARHR280110
OG0014668	CP2_g47694_DN3_SP0_c.t1	CARHR279980
OG0014669	CP2_g47700_DN3_SP0_c.t1, CP2_g47706_DN3_SP0_c.t1	CARHR279910
OG0014672	CP2_g47719_DN3_SP6_c.t1	CARHR279730
OG0014674	CP2_g47741_DN3_SP0_c.t1	CARHR279500
OG0014675	CP2_g47778_DN3_SP6_c.t1	CARHR279120
OG0014676	CP2_g47781_DN3_SP5_c.t1	CARHR279080
OG0014677	CP2_g47791_DN3_SP0_c.t1	CARHR293790
OG0014678	CP2_g47808_DN3_SP0_c.t1	CARHR278890
OG0014679	CP2_g47813_DN3_SP0_c.t1	CARHR278840
OG0014680	CP2_g47825_DN3_SP8_c.t1	CARHR278720
OG0014681	CP2_g47834_DN3_SP0_c.t1	CARHR278630
OG0014682	CP2_g47840_DN3_SP8_c.t1	CARHR278560
OG0014683	CP2_g47855_DN3_SP8_c.t1	CARHR278420
OG0014684	CP2_g47858_DN3_SP4_c.t1	CARHR278390
OG0014685	CP2_g47859_DN3_SP8_c.t1	CARHR278380
OG0014686	CP2_g47863_DN3_SP7_c.t1	CARHR278320
OG0014687	CP2_g47875_DN3_SP5_c.t1	CARHR278190
OG0014688	CP2_g47881_DN3_SP4_c.t1	CARHR278140
OG0014689	CP2_g47887_DN3_SP5_c.t1	CARHR278070
OG0014690	CP2_g47906_DN3_SP7_c.t1	CARHR277910
OG0014691	CP2_g47911_DN3_SP2_c.t1	CARHR277860
OG0014692	CP2_g47915_DN3_SP5_c.t1	CARHR277830
OG0014693	CP2_g47944_DN3_SP3_c.t1	CARHR277510
OG0014694	CP2_g47967_DN3_SP8_c.t1	CARHR277290
OG0014695	CP2_g47968_DN3_SP8_c.t1	CARHR277280
OG0014696	CP2_g47969_DN3_SP6_c.t1	CARHR277240
OG0014697	CP2_g47971_DN3_SP7_c.t1	CARHR277220
OG0014698	CP2_g47972_DN3_SP4_c.t1	CARHR277210
OG0014699	CP2_g47992_DN3_SP6_c.t1	CARHR107570
OG0014700	CP2_g47981_DN3_SP1_c.t1	CARHR277110
OG0014701	CP2_g47998_DN3_SP7_c.t1	CARHR276950
OG0014703	CP2_g48002_DN3_SP0_c.t1	CARHR276890
OG0014704	CP2_g48008_DN3_SP8_c.t1	CARHR276810
OG0014705	CP2_g48009_DN1_SP0_c.t1	CARHR276800
OG0014706	CP2_g48030_DN3_SP0_c.t1	CARHR276540
OG0014707	CP2_g48045_DN3_SP1_c.t1	CARHR276350
OG0014708	CP2_g48072_DN3_SP5_c.t1	CARHR276110
OG0014709	CP2_g48073_DN3_SP8_c.t1	CARHR276100
OG0014710	CP2_g48091_DN3_SP3_c.t1	CARHR275910
OG0014711	CP2_g48096_DN3_SP6_c.t1	CARHR275880
OG0014712	CP2_g48098_DN3_SP6_c.t1	CARHR275860
OG0014713	CP2_g48102_DN3_SP0_c.t1	CARHR275820
OG0014714	CP2_g48110_DN3_SP0_c.t1	CARHR275680
OG0014715	CP2_g48112_DN3_SP6_c.t1	CARHR275660
OG0014717	CP2_g48135_DN3_SP8_c.t1	CARHR275470
OG0014718	CP2_g48145_DN3_SP8_c.t1	CARHR275370
OG0014719	CP2_g48157_DN1_SP0_c.t1	CARHR275240
OG0014720	CP2_g48165_DN3_SP0_c.t1	CARHR275150
OG0014721	CP2_g48176_DN3_SP5_c.t1	CARHR275020
OG0014722	CP2_g48189_DN3_SP8_c.t1	CARHR274830
OG0014723	CP2_g48213_DN3_SP1_c.t1	CARHR147920
OG0014724	CP2_g48214_DN3_SP0_c.t1	CARHR274640
OG0014725	CP2_g48216_DN3_SP5_c.t1	CARHR274620
OG0014726	CP2_g48224_DN3_SP8_c.t1	CARHR274550
OG0014727	CP2_g48244_DN3_SP8_c.t1	CARHR190410
OG0014728	CP2_g48278_DN3_SP0_c.t1	CARHR190040
OG0014729	CP2_g48280_DN3_SP0_c.t1	CARHR190020
OG0014730	CP2_g48299_DN3_SP8_c.t1	CARHR189830
OG0014731	CP2_g48301_DN2_SP0_c.t1	CARHR189800
OG0014732	CP2_g48310_DN3_SP8_c.t1	CARHR189680
OG0014733	CP1_g38676_DN3_SP3_c.t1	CARHR036150
OG0014734	CP2_g48328_DN3_SP0_c.t1	CARHR189490
OG0014735	CP3_g14846_DN3_SP7_c.t1	CARHR154200
OG0014736	CP2_g48346_DN3_SP1_c.t1	CARHR189240, CARHR189220
OG0014737	CP2_g48349_DN3_SP0_c.t1	CARHR189210
OG0014738	CP2_g48350_DN3_SP8_c.t1	CARHR189200
OG0014740	CP2_g48355_DN3_SP6_c.t1	CARHR189130
OG0014741	CP2_g48358_DN3_SP4_c.t1	CARHR189090
OG0014742	CP2_g48374_DN3_SP8_c.t1	CARHR188930
OG0014743	CP2_g48375_DN3_SP0_c.t1	CARHR188920
OG0014744	CP34_g51572_DN2_SP0_c.t1	CARHR259590
OG0014745	CP2_g48376_DN3_SP0_c.t1	CARHR188910
OG0014746	CP2_g48380_DN3_SP0_c.t1	CARHR188860
OG0014747	CP2_g48392_DN3_SP8_c.t1	CARHR188730
OG0014748	CP2_g48398_DN3_SP2_c.t1	CARHR188640
OG0014749	CP2_g48399_DN2_SP0_c.t1	CARHR188620
OG0014750	CP2_g48404_DN3_SP0_c.t1	CARHR188580
OG0014751	CP2_g48409_DN3_SP0_c.t1	CARHR188520
OG0014752	CP2_g48440_DN3_SP8_c.t1	CARHR188140
OG0014753	CP2_g48491_DN3_SP5_c.t1	CARHR187500
OG0014754	CP2_g48497_DN3_SP1_c.t1	CARHR187270
OG0014755	CP2_g48500_DN3_SP3_c.t1	CARHR187290
OG0014756	CP2_g48502_DN3_SP0_c.t1	CARHR187340
OG0014757	CP2_g48513_DN3_SP0_c.t1	CARHR187440
OG0014758	CP8_g54396_DN3_SP3_c.t1	CARHR193580
OG0014759	CP8_g54366_DN3_SP8_c.t1	CARHR193250
OG0014760	CP8_g54342_DN3_SP7_c.t1	CARHR193030
OG0014762	CP8_g54315_DN3_SP8_c.t1	CARHR192740
OG0014763	CP8_g54299_DN3_SP0_c.t1	CARHR192600
OG0014764	CP8_g54283_DN3_SP8_c.t1	CARHR192460
OG0014765	CP8_g54280_DN3_SP8_c.t1	CARHR192390
OG0014766	CP8_g54279_DN3_SP2_c.t1	CARHR034960, CARHR192380
OG0014767	CP8_g54267_DN3_SP8_c.t1	CARHR192220
OG0014768	CP8_g54266_DN3_SP7_c.t1	CARHR192200
OG0014769	CP8_g54261_DN3_SP0_c.t1	CARHR192150
OG0014770	CP8_g54235_DN3_SP8_c.t1	CARHR191940
OG0014771	CP8_g54222_DN3_SP5_c.t1	CARHR191810
OG0014772	CP8_g54206_DN3_SP7_c.t1	CARHR191660
OG0014773	CP8_g54188_DN3_SP8_c.t1	CARHR191480
OG0014774	CP8_g54182_DN3_SP1_c.t1	CARHR191410
OG0014775	CP8_g54178_DN3_SP8_c.t1	CARHR191400
OG0014776	CP7_g45489_DN3_SP7_c.t1	CARHR023320
OG0014777	CP8_g54168_DN3_SP8_c.t1	CARHR191250
OG0014778	CP8_g54159_DN3_SP7_c.t1	CARHR191130
OG0014779	CP8_g54158_DN3_SP0_c.t1	CARHR191120
OG0014780	CP8_g54151_DN3_SP8_c.t1	CARHR191060
OG0014781	CP8_g54134_DN3_SP8_c.t1	CARHR190840
OG0014782	CP8_g54122_DN3_SP8_c.t1	CARHR190730
OG0014783	CP12_g30850_DN3_SP3_c.t1	CARHR100880
OG0014784	CP8_g54116_DN3_SP0_c.t1	CARHR190690
OG0014785	CP8_g54115_DN2_SP8_c.t1	CARHR190660
OG0014786	CP10_g43993_DN1_SP0_c.t1	CARHR284740
OG0014787	CP8_g53327_DN3_SP8_c.t1	CARHR266710
OG0014788	CP8_g54096_DN3_SP8_c.t1	CARHR274420
OG0014789	CP8_g54082_DN3_SP0_c.t1	CARHR274290
OG0014790	CP8_g54081_DN3_SP8_c.t1	CARHR274260
OG0014791	CP8_g54078_DN3_SP0_c.t1	CARHR274230
OG0014792	CP8_g54075_DN3_SP8_c.t1	CARHR274200
OG0014793	CP8_g54040_DN3_SP0_c.t1	CARHR273800
OG0014795	CP8_g54007_DN3_SP8_c.t1	CARHR273410
OG0014796	CP8_g54000_DN3_SP6_c.t1	CARHR273350
OG0014797	CP8_g53956_DN3_SP0_c.t1	CARHR285820
OG0014798	CP5_g1633_DN3_SP8_c.t1	CARHR213920
OG0014799	CP8_g53951_DN3_SP8_c.t1	CARHR285770
OG0014800	CP8_g53947_DN2_SP0_c.t1	CARHR285730
OG0014801	CP8_g53935_DN1_SP0_c.t1	CARHR285580
OG0014802	CP8_g53933_DN3_SP6_c.t1	CARHR285560
OG0014803	CP8_g53917_DN3_SP0_c.t1	CARHR285310
OG0014804	CP8_g53915_DN3_SP8_c.t1	CARHR285290
OG0014805	CP8_g53872_DN3_SP5_c.t1	CARHR272600
OG0014806	CP8_g53862_DN3_SP7_c.t1	CARHR272440
OG0014807	CP8_g53855_DN3_SP5_c.t1	CARHR272380
OG0014808	CP8_g53854_DN3_SP0_c.t1	CARHR272370
OG0014809	CP8_g53845_DN3_SP7_c.t1	CARHR272270
OG0014810	CP8_g53832_DN3_SP1_c.t1	CARHR272120
OG0014811	CP8_g53825_DN3_SP4_c.t1	CARHR272040
OG0014812	CP8_g53823_DN3_SP3_c.t1	CARHR272020
OG0014813	CP8_g53816_DN3_SP0_c.t1	CARHR271960
OG0014814	CP8_g53814_DN3_SP0_c.t1	CARHR271930
OG0014815	CP8_g53756_DN3_SP3_c.t1	CARHR271370
OG0014816	CP8_g53812_DN3_SP8_c.t1	CARHR271920
OG0014817	CP8_g53807_DN3_SP1_c.t1	CARHR271890
OG0014818	CP8_g53792_DN3_SP1_c.t1	CARHR271730
OG0014819	CP8_g53790_DN3_SP7_c.t1	CARHR271710
OG0014820	CP8_g53770_DN1_SP0_c.t1	CARHR271490
OG0014821	CP8_g53768_DN3_SP8_c.t1	CARHR271480
OG0014822	CP8_g53765_DN3_SP8_c.t1	CARHR271450
OG0014823	CP8_g53762_DN3_SP5_c.t1	CARHR271430
OG0014824	CP8_g53760_DN3_SP8_c.t1	CARHR271410
OG0014825	CP8_g53738_DN3_SP8_c.t1	CARHR271210
OG0014826	CP8_g53736_DN3_SP5_c.t1	CARHR271190
OG0014827	CP13_g19641_DN3_SP8_c.t1	CARHR144290
OG0014828	CP10_g43691_DN3_SP2_c.t1	CARHR108750
OG0014829	CP17_g4986_DN2_SP0_c.t1, CP17_g4895_DN2_SP0_c.t1	CARHR105650
OG0014830	CP8_g53698_DN3_SP7_c.t1	CARHR270810
OG0014831	CP8_g53699_DN3_SP0_c.t1	CARHR270820
OG0014832	CP8_g53711_DN3_SP7_c.t1	CARHR270950
OG0014833	CP8_g53664_DN3_SP8_c.t1	CARHR270480
OG0014834	CP8_g53663_DN3_SP4_c.t1	CARHR270470
OG0014835	CP8_g53652_DN3_SP8_c.t1	CARHR270280
OG0014836	CP8_g53606_DN3_SP0_c.t1	CARHR269610
OG0014838	CP8_g53590_DN3_SP0_c.t1	CARHR269460
OG0014839	CP8_g53559_DN3_SP0_c.t1	CARHR269060
OG0014840	CP8_g53578_DN3_SP8_c.t1	CARHR269320
OG0014841	CP8_g53576_DN3_SP7_c.t1	CARHR269300
OG0014842	CP8_g53573_DN3_SP3_c.t1	CARHR269270
OG0014843	CP8_g53571_DN3_SP0_c.t1	CARHR269230
OG0014844	CP8_g53568_DN2_SP2_c.t1	CARHR269210
OG0014846	CP8_g53543_DN3_SP8_c.t1	CARHR268890
OG0014847	CP8_g53533_DN3_SP3_c.t1	CARHR268830
OG0014848	CP8_g53524_DN3_SP8_c.t1	CARHR268780
OG0014849	CP8_g53453_DN3_SP7_c.t1	CARHR268170
OG0014850	CP3_g14417_DN3_SP7_c.t1	CARHR158600
OG0014851	CP3_g14431_DN3_SP8_c.t1	CARHR158380
OG0014852	CP3_g14442_DN3_SP8_c.t1	CARHR158260
OG0014853	CP3_g14461_DN3_SP0_c.t1	CARHR158030
OG0014854	CP3_g14479_DN3_SP8_c.t1	CARHR157810
OG0014855	CP3_g14480_DN3_SP4_c.t1	CARHR157790
OG0014856	CP3_g14496_DN1_SP0_c.t1	CARHR157620
OG0014857	CP11_g32068_DN3_SP3_c.t1	CARHR055490
OG0014858	CP11_g32052_DN3_SP3_c.t1	CARHR250830
OG0014859	CP11_g33147_DN3_SP0_c.t1	CARHR205660
OG0014860	CP11_g33154_DN3_SP0_c.t1	CARHR205750, CARHR217940
OG0014861	CP4_g24804_DN3_SP4_c.t1	CARHR133940
OG0014863	CP11_g33296_DN1_SP0_c.t1	CARHR206110
OG0014864	CP11_g33281_DN3_SP0_c.t1	CARHR206260
OG0014865	CP11_g33278_DN3_SP0_c.t1	CARHR206320
OG0014866	CP11_g33270_DN3_SP0_c.t1	CARHR206390
OG0014869	CP11_g33227_DN3_SP7_c.t1	CARHR207080
OG0014870	CP14_g22700_DN3_SP4_c.t1	CARHR056260
OG0014871	CP11_g33197_DN3_SP7_c.t1	CARHR206790
OG0014872	CP11_g33196_DN3_SP1_c.t1	CARHR206780
OG0014873	CP19_g18235_DN3_SP1_c.t1	CARHR231580
OG0014874	CP11_g33307_DN3_SP0_c.t1	CARHR207250
OG0014875	CP11_g33309_DN2_SP1_c.t1	CARHR207260
OG0014876	CP11_g33310_DN3_SP0_c.t1	CARHR207270
OG0014877	CP11_g33312_DN3_SP8_c.t1	CARHR207290
OG0014878	CP11_g33314_DN3_SP0_c.t1	CARHR207320
OG0014879	CP11_g33324_DN3_SP0_c.t1	CARHR207450
OG0014881	CP11_g33329_DN3_SP8_c.t1	CARHR207510
OG0014882	CP11_g33334_DN3_SP0_c.t1	CARHR207580
OG0014883	CP11_g33336_DN3_SP5_c.t1	CARHR207600
OG0014884	CP11_g33359_DN3_SP7_c.t1	CARHR207870
OG0014885	CP11_g33371_DN3_SP5_c.t1	CARHR208000
OG0014886	CP11_g33372_DN2_SP0_c.t1	CARHR208020
OG0014887	CP11_g33378_DN3_SP0_c.t1	CARHR208100
OG0014888	CP11_g33387_DN3_SP1_c.t1	CARHR208170
OG0014889	CP11_g33402_DN3_SP8_c.t1	CARHR208340
OG0014890	CP11_g33406_DN3_SP8_c.t1	CARHR208370
OG0014891	CP11_g33420_DN3_SP0_c.t1	CARHR208540
OG0014892	CP11_g33434_DN3_SP0_c.t1	CARHR208710
OG0014893	CP13_g19592_DN2_SP0_c.t1	CARHR144810
OG0014894	CP11_g33438_DN3_SP6_c.t1	CARHR034630, CARHR208750
OG0014895	CP11_g33449_DN3_SP8_c.t1	CARHR208890
OG0014896	CP11_g33455_DN3_SP7_c.t1	CARHR208930
OG0014897	CP11_g33463_DN3_SP0_c.t1	CARHR208990
OG0014898	CP11_g33464_DN3_SP8_c.t1	CARHR209000
OG0014899	CP11_g33470_DN3_SP7_c.t1	CARHR209050
OG0014900	CP11_g33478_DN3_SP8_c.t1	CARHR209130
OG0014901	CP11_g33485_DN1_SP3_c.t1	CARHR209180
OG0014903	CP11_g33498_DN3_SP5_c.t1	CARHR209340
OG0014904	CP11_g33504_DN3_SP8_c.t1	CARHR209400
OG0014905	CP5_g2116_DN3_SP1_c.t1	CARHR216840
OG0014906	CP11_g33518_DN1_SP0_c.t1	CARHR209600
OG0014907	CP11_g33522_DN3_SP5_c.t1	CARHR209640
OG0014908	CP11_g33523_DN3_SP8_c.t1	CARHR209650
OG0014909	CP11_g33526_DN3_SP2_c.t1	CARHR209680
OG0014910	CP11_g33546_DN3_SP8_c.t1	CARHR209870
OG0014911	CP11_g33558_DN3_SP8_c.t1	CARHR210000
OG0014912	CP11_g33565_DN3_SP8_c.t1	CARHR210060
OG0014913	CP11_g33578_DN2_SP0_c.t1	CARHR210220
OG0014914	CP11_g33597_DN3_SP8_c.t1	CARHR210500
OG0014915	CP11_g33598_DN3_SP8_c.t1	CARHR210510
OG0014916	CP11_g33602_DN3_SP7_c.t1	CARHR210570
OG0014917	CP11_g33613_DN2_SP0_c.t1	CARHR210710
OG0014918	CP11_g33638_DN3_SP6_c.t1	CARHR211010
OG0014919	CP11_g33649_DN3_SP7_c.t1	CARHR211120
OG0014920	CP11_g33654_DN3_SP0_c.t1	CARHR211170
OG0014921	CP11_g33655_DN3_SP8_c.t1	CARHR211180
OG0014922	CP11_g33668_DN3_SP8_c.t1	CARHR211290
OG0014923	CP11_g33670_DN3_SP7_c.t1	CARHR211320
OG0014924	CP11_g33675_DN3_SP0_c.t1	CARHR211360
OG0014925	CP11_g33679_DN2_SP0_c.t1	CARHR211400
OG0014927	CP11_g33685_DN3_SP0_c.t1	CARHR211490
OG0014928	CP11_g33698_DN3_SP0_c.t1	CARHR211620
OG0014929	CP11_g33708_DN3_SP6_c.t1	CARHR211730
OG0014930	CP11_g33710_DN3_SP5_c.t1	CARHR211750
OG0014931	CP11_g33713_DN3_SP1_c.t1	CARHR211780
OG0014932	CP11_g33715_DN3_SP0_c.t1	CARHR211800
OG0014933	CP11_g33717_DN2_SP7_c.t1	CARHR211820
OG0014934	CP11_g33721_DN3_SP8_c.t1	CARHR211860
OG0014935	CP11_g33722_DN3_SP5_c.t1	CARHR211870
OG0014936	CP11_g33727_DN3_SP0_c.t1	CARHR211930
OG0014937	CP11_g33729_DN3_SP8_c.t1	CARHR211950
OG0014938	CP11_g33737_DN3_SP0_c.t1	CARHR212020
OG0014939	CP11_g33758_DN2_SP1_c.t1	CARHR212240
OG0014940	CP11_g33761_DN3_SP0_c.t1	CARHR212260
OG0014941	CP11_g33762_DN3_SP7_c.t1	CARHR212270
OG0014942	CP11_g33765_DN3_SP5_c.t1	CARHR212300
OG0014943	CP7_g44843_DN3_SP8_c.t1	CARHR082860
OG0014944	CP11_g33769_DN2_SP0_c.t1	CARHR212330
OG0014945	CP5_g1331_DN3_SP0_c.t1	CARHR213710
OG0014946	CP19_g17911_DN3_SP1_c.t1	CARHR213200
OG0014947	CP19_g17891_DN3_SP0_c.t1	CARHR212990
OG0014948	CP19_g17861_DN3_SP8_c.t1	CARHR212860
OG0014949	CP9_g29722_DN3_SP0_c.t1	CARHR074480
OG0014950	CP9_g29726_DN3_SP2_c.t1	CARHR074520
OG0014951	CP9_g29731_DN3_SP5_c.t1	CARHR074590
OG0014952	CP9_g29741_DN3_SP7_c.t1	CARHR074760
OG0014953	CP9_g29743_DN3_SP0_c.t1	CARHR122860
OG0014954	CP9_g29745_DN2_SP1_c.t1	CARHR049030
OG0014955	CP9_g29750_DN3_SP8_c.t1	CARHR074690
OG0014956	CP9_g29719_DN3_SP8_c.t1	CARHR074450
OG0014957	CP9_g29709_DN3_SP7_c.t1	CARHR074400
OG0014958	CP9_g29701_DN3_SP2_c.t1	CARHR074310
OG0014959	CP9_g29687_DN2_SP0_c.t1	CARHR074200
OG0014960	CP9_g29682_DN2_SP4_c.t1	CARHR074170
OG0014961	CP9_g29676_DN3_SP7_c.t1	CARHR074840
OG0014962	CP9_g29644_DN2_SP0_c.t1	CARHR073870
OG0014963	CP9_g29623_DN3_SP8_c.t1	CARHR073610
OG0014964	CP9_g29616_DN3_SP3_c.t1	CARHR073550
OG0014965	CP2_g48598_DN3_SP7_c.t1	CARHR186120
OG0014966	CP9_g29592_DN3_SP8_c.t1	CARHR073220
OG0014967	CP9_g29583_DN3_SP7_c.t1	CARHR073130
OG0014968	CP9_g29581_DN3_SP8_c.t1	CARHR073100
OG0014969	CP7_g45174_DN3_SP0_c.t1	CARHR026680
OG0014970	CP9_g29554_DN3_SP3_c.t1	CARHR072800
OG0014971	CP9_g29553_DN3_SP0_c.t1	CARHR072790
OG0014972	CP9_g29549_DN2_SP0_c.t1	CARHR072750
OG0014973	CP18_g12502_DN2_SP0_c.t1	CARHR114840
