Orthogroup	Conringia_planisiliqua	Noccaea_praecox
OG0014609	CP7_g45046_DN3_SP0_c.t1	Np004G2114100
OG0014610	CP7_g45009_DN3_SP0_c.t1	Np004G2118200
OG0014611	CP7_g44989_DN3_SP0_c.t1	Np004G2121100
OG0014612	CP7_g44972_DN3_SP6_c.t1	Np004G2124800
OG0014613	CP7_g44956_DN2_SP0_c.t1	Np004G2126500
OG0014614	CP7_g44946_DN3_SP8_c.t1	Np004G2128600
OG0014615	CP7_g44914_DN3_SP8_c.t1	Np004G2130500
OG0014616	CP7_g44908_DN3_SP8_c.t1	Np004G2131100
OG0014617	CP7_g44898_DN3_SP8_c.t1	Np004G2132200
OG0014618	CP7_g44891_DN3_SP5_c.t1	Np004G2133100
OG0014619	CP7_g44889_DN3_SP0_c.t1	Np004G2133300
OG0014620	CP7_g44852_DN3_SP2_c.t1	Np004G2139300
OG0014621	CP7_g44848_DN3_SP0_c.t1	Np004G2139600
OG0014622	CP7_g44847_DN3_SP8_c.t1	Np004G2139800
OG0014623	CP19_g18196_DN3_SP7_c.t1	Np005G2820900
OG0014624	CP7_g44837_DN3_SP1_c.t1, CP6_g7650_DN3_SP6_c.t1	Np004G2141200
OG0014625	CP7_g44832_DN3_SP8_c.t1	Np004G2141500
OG0014626	CP7_g44828_DN3_SP3_c.t1	Np004G2142200
OG0014627	CP7_g44811_DN3_SP8_c.t1	Np004G2146700
OG0014628	CP7_g44809_DN3_SP6_c.t1	Np004G2147100
OG0014629	CP7_g44803_DN3_SP8_c.t1	Np004G2148100
OG0014630	CP7_g44795_DN3_SP2_c.t1	Np004G2150600
OG0014631	CP7_g44787_DN3_SP7_c.t1	Np004G2153800
OG0014632	CP7_g44786_DN2_SP8_c.t1	Np004G2153900
OG0014633	CP7_g44769_DN3_SP7_c.t1	Np004G2155900
OG0014634	CP7_g44763_DN3_SP8_c.t1	Np004G2159000
OG0014636	CP7_g44757_DN3_SP0_c.t1	Np004G2159700
OG0014637	CP7_g44754_DN3_SP0_c.t1	Np004G2161400, Np004G2160900
OG0014638	CP7_g44732_DN3_SP8_c.t1	Np004G2168900
OG0014639	CP7_g44731_DN3_SP0_c.t1	Np004G2169000
OG0014640	CP7_g44730_DN3_SP8_c.t1	Np004G2169700
OG0014641	CP7_g44715_DN3_SP8_c.t1	Np004G2174800
OG0014642	CP7_g44686_DN3_SP6_c.t1	Np004G2195000
OG0014643	CP7_g44685_DN3_SP7_c.t1	Np004G2188900
OG0014644	CP7_g44677_DN3_SP8_c.t1	Np004G2197200
OG0014645	CP7_g44672_DN3_SP0_c.t1	Np004G2050500
OG0014646	CP7_g44660_DN3_SP1_c.t1	Np004G2050900
OG0014647	CP7_g44639_DN3_SP8_c.t1	Np004G2055000
OG0014648	CP13_g19558_DN3_SP2_c.t1	Np001G0252600
OG0014649	CP13_g19552_DN3_SP4_c.t1	Np001G0251800
OG0014650	CP13_g19536_DN1_SP0_c.t1	Np001G0249600
OG0014651	CP13_g19525_DN3_SP4_c.t1	Np001G0248500
OG0014652	CP13_g19505_DN3_SP1_c.t1	Np001G0246300
OG0014653	CP19_g18156_DN2_SP8_c.t1	Np005G2814800
OG0014654	CP13_g19503_DN3_SP2_c.t1	Np001G0246100
OG0014655	CP13_g19492_DN3_SP8_c.t1	Np001G0242700
OG0014656	CP13_g19489_DN3_SP3_c.t1	Np001G0242400
OG0014657	CP2_g47613_DN3_SP0_c.t1	Np001G0013800
OG0014658	CP2_g47616_DN3_SP3_c.t1	Np001G0014300
OG0014659	CP2_g47633_DN3_SP2_c.t1	Np001G0016100
OG0014661	CP2_g47658_DN3_SP4_c.t1	Np001G0019600
OG0014662	CP2_g47659_DN3_SP4_c.t1	Np001G0019700
OG0014663	CP2_g47662_DN3_SP6_c.t1	Np001G0020200
OG0014664	CP2_g47663_DN3_SP8_c.t1	Np001G0020300
OG0014665	CP2_g47676_DN3_SP2_c.t1	Np001G0022200
OG0014666	CP2_g47679_DN3_SP0_c.t1	Np001G0022500
OG0014667	CP2_g47681_DN3_SP5_c.t1	Np001G0022800
OG0014668	CP2_g47694_DN3_SP0_c.t1	Np001G0024100
OG0014669	CP2_g47700_DN3_SP0_c.t1, CP2_g47706_DN3_SP0_c.t1	Np001G0024600
OG0014672	CP2_g47719_DN3_SP6_c.t1	Np001G0026900
OG0014673	CP2_g47733_DN3_SP0_c.t1	Np001G0028700
OG0014674	CP2_g47741_DN3_SP0_c.t1	Np001G0029300
OG0014675	CP2_g47778_DN3_SP6_c.t1	Np001G0033900
OG0014676	CP2_g47781_DN3_SP5_c.t1	Np001G0035000
OG0014677	CP2_g47791_DN3_SP0_c.t1	Np003G1859400
OG0014678	CP2_g47808_DN3_SP0_c.t1	Np001G0038400
OG0014679	CP2_g47813_DN3_SP0_c.t1	Np001G0039500
OG0014680	CP2_g47825_DN3_SP8_c.t1	Np001G0040900
OG0014681	CP2_g47834_DN3_SP0_c.t1	Np001G0042200
OG0014682	CP2_g47840_DN3_SP8_c.t1	Np001G0042700
OG0014683	CP2_g47855_DN3_SP8_c.t1	Np001G0044600
OG0014684	CP2_g47858_DN3_SP4_c.t1	Np001G0045100
OG0014685	CP2_g47859_DN3_SP8_c.t1	Np001G0045200
OG0014686	CP2_g47863_DN3_SP7_c.t1	Np001G0045500
OG0014687	CP2_g47875_DN3_SP5_c.t1	Np001G0047100
OG0014688	CP2_g47881_DN3_SP4_c.t1	Np001G0048000
OG0014689	CP2_g47887_DN3_SP5_c.t1	Np001G0048600
OG0014690	CP2_g47906_DN3_SP7_c.t1	Np001G0051400
OG0014691	CP2_g47911_DN3_SP2_c.t1	Np001G0051800
OG0014692	CP2_g47915_DN3_SP5_c.t1	Np001G0052200
OG0014693	CP2_g47944_DN3_SP3_c.t1	Np001G0056400
OG0014694	CP2_g47967_DN3_SP8_c.t1	Np001G0059800
OG0014695	CP2_g47968_DN3_SP8_c.t1	Np001G0059900
OG0014696	CP2_g47969_DN3_SP6_c.t1	Np001G0060400
OG0014697	CP2_g47971_DN3_SP7_c.t1	Np001G0060600
OG0014698	CP2_g47972_DN3_SP4_c.t1	Np001G0060700
OG0014699	CP2_g47992_DN3_SP6_c.t1	Np001G0064400
OG0014700	CP2_g47981_DN3_SP1_c.t1	Np001G0061500
OG0014701	CP2_g47998_DN3_SP7_c.t1	Np001G0065500
OG0014703	CP2_g48002_DN3_SP0_c.t1	Np001G0065900
OG0014704	CP2_g48008_DN3_SP8_c.t1	Np001G0066700
OG0014705	CP2_g48009_DN1_SP0_c.t1	Np001G0066800
OG0014706	CP2_g48030_DN3_SP0_c.t1	Np001G0069800
OG0014707	CP2_g48045_DN3_SP1_c.t1	Np001G0072000
OG0014708	CP2_g48072_DN3_SP5_c.t1	Np001G0075300
OG0014709	CP2_g48073_DN3_SP8_c.t1	Np001G0075400
OG0014710	CP2_g48091_DN3_SP3_c.t1	Np001G0078200, Np001G0078100
OG0014711	CP2_g48096_DN3_SP6_c.t1	Np001G0078700
OG0014712	CP2_g48098_DN3_SP6_c.t1	Np001G0078900
OG0014713	CP2_g48102_DN3_SP0_c.t1	Np001G0079300
OG0014714	CP2_g48110_DN3_SP0_c.t1	Np001G0085200
OG0014715	CP2_g48112_DN3_SP6_c.t1	Np001G0085400
OG0014717	CP2_g48135_DN3_SP8_c.t1	Np001G0088200
OG0014718	CP2_g48145_DN3_SP8_c.t1	Np001G0089300
OG0014719	CP2_g48157_DN1_SP0_c.t1	Np001G0091400
OG0014720	CP2_g48165_DN3_SP0_c.t1	Np001G0092800
OG0014721	CP2_g48176_DN3_SP5_c.t1	Np001G0094100
OG0014722	CP2_g48189_DN3_SP8_c.t1	Np001G0095600
OG0014723	CP2_g48213_DN3_SP1_c.t1	Np001G0097600
OG0014724	CP2_g48214_DN3_SP0_c.t1	Np001G0097800
OG0014725	CP2_g48216_DN3_SP5_c.t1	Np001G0098000
OG0014726	CP2_g48224_DN3_SP8_c.t1	Np001G0099000
OG0014728	CP2_g48278_DN3_SP0_c.t1	Np001G0106100
OG0014729	CP2_g48280_DN3_SP0_c.t1	Np001G0106300
OG0014730	CP2_g48299_DN3_SP8_c.t1	Np001G0108700
OG0014731	CP2_g48301_DN2_SP0_c.t1	Np001G0109200
OG0014732	CP2_g48310_DN3_SP8_c.t1	Np001G0110000
OG0014733	CP1_g38676_DN3_SP3_c.t1	Np004G2021100
OG0014734	CP2_g48328_DN3_SP0_c.t1	Np001G0112400
OG0014735	CP3_g14846_DN3_SP7_c.t1	Np001G0455800
OG0014736	CP2_g48346_DN3_SP1_c.t1	Np001G0114700
OG0014737	CP2_g48349_DN3_SP0_c.t1	Np001G0114800
OG0014738	CP2_g48350_DN3_SP8_c.t1	Np001G0114900
OG0014740	CP2_g48355_DN3_SP6_c.t1	Np001G0116000
OG0014741	CP2_g48358_DN3_SP4_c.t1	Np001G0116800
OG0014742	CP2_g48374_DN3_SP8_c.t1	Np001G0118200
OG0014743	CP2_g48375_DN3_SP0_c.t1	Np001G0118300
OG0014744	CP34_g51572_DN2_SP0_c.t1	Np003G1758100
OG0014745	CP2_g48376_DN3_SP0_c.t1	Np001G0118500
OG0014746	CP2_g48380_DN3_SP0_c.t1	Np001G0119100
OG0014747	CP2_g48392_DN3_SP8_c.t1	Np001G0120400
OG0014748	CP2_g48398_DN3_SP2_c.t1	Np001G0121000
OG0014749	CP2_g48399_DN2_SP0_c.t1	Np001G0121200
OG0014750	CP2_g48404_DN3_SP0_c.t1	Np001G0121600
OG0014751	CP2_g48409_DN3_SP0_c.t1	Np001G0122500
OG0014752	CP2_g48440_DN3_SP8_c.t1	Np001G0127900
OG0014753	CP2_g48491_DN3_SP5_c.t1	Np001G0135400
OG0014754	CP2_g48497_DN3_SP1_c.t1	Np001G0136300
OG0014755	CP2_g48500_DN3_SP3_c.t1	Np001G0136500
OG0014756	CP2_g48502_DN3_SP0_c.t1	Np001G0136700
OG0014757	CP2_g48513_DN3_SP0_c.t1	Np001G0137700
OG0014758	CP8_g54396_DN3_SP3_c.t1	Np003G1473400
OG0014759	CP8_g54366_DN3_SP8_c.t1	Np003G1477500
OG0014760	CP8_g54342_DN3_SP7_c.t1	Np003G1479400
OG0014762	CP8_g54315_DN3_SP8_c.t1	Np003G1483300
OG0014763	CP8_g54299_DN3_SP0_c.t1	Np003G1484700
OG0014764	CP8_g54283_DN3_SP8_c.t1	Np003G1486500
OG0014765	CP8_g54280_DN3_SP8_c.t1	Np003G1486700
OG0014766	CP8_g54279_DN3_SP2_c.t1	Np003G1486800
OG0014767	CP8_g54267_DN3_SP8_c.t1	Np003G1488500
OG0014768	CP8_g54266_DN3_SP7_c.t1	Np003G1488600
OG0014769	CP8_g54261_DN3_SP0_c.t1	Np003G1489000
OG0014770	CP8_g54235_DN3_SP8_c.t1	Np003G1492400
OG0014771	CP8_g54222_DN3_SP5_c.t1	Np003G1494500
OG0014772	CP8_g54206_DN3_SP7_c.t1	Np003G1498000
OG0014773	CP8_g54188_DN3_SP8_c.t1	Np003G1500100
OG0014774	CP8_g54182_DN3_SP1_c.t1	Np003G1501500
OG0014775	CP8_g54178_DN3_SP8_c.t1	Np003G1501600
OG0014776	CP7_g45489_DN3_SP7_c.t1	Np004G2312000
OG0014777	CP8_g54168_DN3_SP8_c.t1	Np003G1503400
OG0014778	CP8_g54159_DN3_SP7_c.t1	Np003G1504600
OG0014779	CP8_g54158_DN3_SP0_c.t1	Np003G1504800
OG0014780	CP8_g54151_DN3_SP8_c.t1	Np003G1505600
OG0014781	CP8_g54134_DN3_SP8_c.t1	Np003G1508400
OG0014782	CP8_g54122_DN3_SP8_c.t1	Np003G1509800
OG0014783	CP12_g30850_DN3_SP3_c.t1	Np007G3873100
OG0014784	CP8_g54116_DN3_SP0_c.t1	Np003G1510500
OG0014785	CP8_g54115_DN2_SP8_c.t1	Np003G1510600
OG0014786	CP10_g43993_DN1_SP0_c.t1	Np001G0430200
OG0014787	CP8_g53327_DN3_SP8_c.t1	Np003G1636500
OG0014788	CP8_g54096_DN3_SP8_c.t1	Np003G1514400
OG0014789	CP8_g54082_DN3_SP0_c.t1	Np003G1516400
OG0014790	CP8_g54081_DN3_SP8_c.t1	Np003G1516500
OG0014791	CP8_g54078_DN3_SP0_c.t1	Np003G1517100
OG0014792	CP8_g54075_DN3_SP8_c.t1	Np003G1517400
OG0014793	CP8_g54040_DN3_SP0_c.t1	Np003G1521400
OG0014795	CP8_g54007_DN3_SP8_c.t1	Np003G1525200
OG0014796	CP8_g54000_DN3_SP6_c.t1	Np003G1525900
OG0014797	CP8_g53956_DN3_SP0_c.t1	Np003G1530500
OG0014798	CP5_g1633_DN3_SP8_c.t1	Np005G3135600
OG0014799	CP8_g53951_DN3_SP8_c.t1	Np003G1531000
OG0014800	CP8_g53947_DN2_SP0_c.t1	Np003G1531400
OG0014801	CP8_g53935_DN1_SP0_c.t1	Np003G1533000
OG0014802	CP8_g53933_DN3_SP6_c.t1	Np003G1533200
OG0014803	CP8_g53917_DN3_SP0_c.t1	Np003G1536300
OG0014804	CP8_g53915_DN3_SP8_c.t1	Np003G1536400
OG0014805	CP8_g53872_DN3_SP5_c.t1	Np003G1541500
OG0014806	CP8_g53862_DN3_SP7_c.t1	Np003G1542600
OG0014807	CP8_g53855_DN3_SP5_c.t1	Np003G1543600
OG0014808	CP8_g53854_DN3_SP0_c.t1	Np003G1543700
OG0014809	CP8_g53845_DN3_SP7_c.t1	Np007G3965400, Np003G1545300
OG0014810	CP8_g53832_DN3_SP1_c.t1	Np003G1546900
OG0014811	CP8_g53825_DN3_SP4_c.t1	Np003G1547700
OG0014812	CP8_g53823_DN3_SP3_c.t1	Np003G1547900
OG0014813	CP8_g53816_DN3_SP0_c.t1	Np003G1548900
OG0014814	CP8_g53814_DN3_SP0_c.t1	Np003G1549100
OG0014815	CP8_g53756_DN3_SP3_c.t1	Np003G1557400
OG0014816	CP8_g53812_DN3_SP8_c.t1	Np003G1549400
OG0014817	CP8_g53807_DN3_SP1_c.t1	Np003G1549800
OG0014818	CP8_g53792_DN3_SP1_c.t1	Np003G1551300
OG0014819	CP8_g53790_DN3_SP7_c.t1	Np003G1551500
OG0014820	CP8_g53770_DN1_SP0_c.t1	Np003G1553700
OG0014821	CP8_g53768_DN3_SP8_c.t1	Np003G1554100
OG0014822	CP8_g53765_DN3_SP8_c.t1	Np003G1555200
OG0014823	CP8_g53762_DN3_SP5_c.t1	Np003G1555800
OG0014824	CP8_g53760_DN3_SP8_c.t1	Np003G1556800
OG0014825	CP8_g53738_DN3_SP8_c.t1	Np003G1560000
OG0014826	CP8_g53736_DN3_SP5_c.t1	Np003G1560200
OG0014827	CP13_g19641_DN3_SP8_c.t1	Np001G0266800
OG0014828	CP10_g43691_DN3_SP2_c.t1	Np007G3747600
OG0014829	CP17_g4986_DN2_SP0_c.t1, CP17_g4895_DN2_SP0_c.t1	Np007G3783400
OG0014830	CP8_g53698_DN3_SP7_c.t1	Np003G1565300
OG0014831	CP8_g53699_DN3_SP0_c.t1	Np003G1565100
OG0014832	CP8_g53711_DN3_SP7_c.t1	Np003G1563700
OG0014833	CP8_g53664_DN3_SP8_c.t1	Np003G1572100
OG0014834	CP8_g53663_DN3_SP4_c.t1	Np003G1572200
OG0014835	CP8_g53652_DN3_SP8_c.t1	Np003G1573900
OG0014836	CP8_g53606_DN3_SP0_c.t1	Np003G1582300
OG0014837	CP8_g53594_DN1_SP0_c.t1	Np003G1583400
OG0014838	CP8_g53590_DN3_SP0_c.t1	Np003G1583800
OG0014839	CP8_g53559_DN3_SP0_c.t1	Np003G1592500
OG0014840	CP8_g53578_DN3_SP8_c.t1	Np003G1586300
OG0014841	CP8_g53576_DN3_SP7_c.t1	Np003G1586500
OG0014842	CP8_g53573_DN3_SP3_c.t1	Np003G1586900
OG0014844	CP8_g53568_DN2_SP2_c.t1	Np003G1587300
OG0014845	CP8_g53560_DN2_SP0_c.t1	Np003G1592400
OG0014846	CP8_g53543_DN3_SP8_c.t1	Np003G1594200
OG0014847	CP8_g53533_DN3_SP3_c.t1	Np003G1595600
OG0014848	CP8_g53524_DN3_SP8_c.t1	Np003G1597000
OG0014849	CP8_g53453_DN3_SP7_c.t1	Np003G1610800
OG0014850	CP3_g14417_DN3_SP7_c.t1	Np001G0506100
OG0014851	CP3_g14431_DN3_SP8_c.t1	Np001G0503800
OG0014852	CP3_g14442_DN3_SP8_c.t1	Np001G0502800
OG0014853	CP3_g14461_DN3_SP0_c.t1	Np001G0501000
OG0014854	CP3_g14479_DN3_SP8_c.t1	Np001G0498200
OG0014855	CP3_g14480_DN3_SP4_c.t1	Np001G0497800
OG0014856	CP3_g14496_DN1_SP0_c.t1	Np001G0494700
OG0014857	CP11_g32068_DN3_SP3_c.t1	Np003G1867000
OG0014858	CP11_g32052_DN3_SP3_c.t1	Np003G1865000
OG0014859	CP11_g33147_DN3_SP0_c.t1	Np003G1334200
OG0014860	CP11_g33154_DN3_SP0_c.t1	Np003G1333500
OG0014861	CP4_g24804_DN3_SP4_c.t1	Np006G3341600
OG0014862	CP11_g33183_DN3_SP0_c.t1	Np005G2997300, Np003G1329300, Np002G1084400
OG0014863	CP11_g33296_DN1_SP0_c.t1	Np003G1327500
OG0014864	CP11_g33281_DN3_SP0_c.t1	Np003G1326100
OG0014865	CP11_g33278_DN3_SP0_c.t1	Np003G1325700
OG0014866	CP11_g33270_DN3_SP0_c.t1	Np003G1324900
OG0014869	CP11_g33227_DN3_SP7_c.t1	Np003G1317500
OG0014870	CP14_g22700_DN3_SP4_c.t1	Np002G0983200
OG0014871	CP11_g33197_DN3_SP7_c.t1	Np003G1313800
OG0014872	CP11_g33196_DN3_SP1_c.t1	Np003G1313700
OG0014873	CP19_g18235_DN3_SP1_c.t1	Np005G2827300
OG0014874	CP11_g33307_DN3_SP0_c.t1	Np003G1312100
OG0014875	CP11_g33309_DN2_SP1_c.t1	Np003G1312000
OG0014876	CP11_g33310_DN3_SP0_c.t1	Np003G1311900
OG0014877	CP11_g33312_DN3_SP8_c.t1	Np003G1311700
OG0014878	CP11_g33314_DN3_SP0_c.t1	Np007G3974100, Np003G1310800, Np003G1319300, Np007G3971400
OG0014879	CP11_g33324_DN3_SP0_c.t1	Np003G1308100
OG0014881	CP11_g33329_DN3_SP8_c.t1	Np003G1307600
OG0014882	CP11_g33334_DN3_SP0_c.t1	Np003G1307100
OG0014883	CP11_g33336_DN3_SP5_c.t1	Np003G1306900
OG0014884	CP11_g33359_DN3_SP7_c.t1	Np003G1303900
OG0014885	CP11_g33371_DN3_SP5_c.t1	Np003G1300700
OG0014886	CP11_g33372_DN2_SP0_c.t1	Np003G1300600
OG0014887	CP11_g33378_DN3_SP0_c.t1	Np003G1299700
OG0014888	CP11_g33387_DN3_SP1_c.t1	Np003G1298900
OG0014889	CP11_g33402_DN3_SP8_c.t1	Np003G1296300
OG0014890	CP11_g33406_DN3_SP8_c.t1	Np003G1295600
OG0014891	CP11_g33420_DN3_SP0_c.t1	Np003G1293700
OG0014892	CP11_g33434_DN3_SP0_c.t1	Np003G1292100
OG0014893	CP13_g19592_DN2_SP0_c.t1	Np001G0260200
OG0014894	CP11_g33438_DN3_SP6_c.t1	Np003G1291700
OG0014895	CP11_g33449_DN3_SP8_c.t1	Np003G1290200
OG0014896	CP11_g33455_DN3_SP7_c.t1	Np003G1289700
OG0014897	CP11_g33463_DN3_SP0_c.t1	Np003G1288200
OG0014898	CP11_g33464_DN3_SP8_c.t1	Np003G1288100
OG0014899	CP11_g33470_DN3_SP7_c.t1	Np003G1287300
OG0014900	CP11_g33478_DN3_SP8_c.t1	Np003G1286300
OG0014903	CP11_g33498_DN3_SP5_c.t1	Np003G1284300
OG0014904	CP11_g33504_DN3_SP8_c.t1	Np003G1283600
OG0014905	CP5_g2116_DN3_SP1_c.t1	Np005G3105100
OG0014906	CP11_g33518_DN1_SP0_c.t1	Np003G1281500
OG0014907	CP11_g33522_DN3_SP5_c.t1	Np003G1281000
OG0014908	CP11_g33523_DN3_SP8_c.t1	Np003G1280900
OG0014909	CP11_g33526_DN3_SP2_c.t1	Np003G1280500
OG0014910	CP11_g33546_DN3_SP8_c.t1	Np003G1276900
OG0014911	CP11_g33558_DN3_SP8_c.t1	Np003G1275600
OG0014912	CP11_g33565_DN3_SP8_c.t1	Np003G1274700
OG0014913	CP11_g33578_DN2_SP0_c.t1	Np003G1272700
OG0014914	CP11_g33597_DN3_SP8_c.t1	Np003G1270400
OG0014915	CP11_g33598_DN3_SP8_c.t1	Np003G1270300
OG0014916	CP11_g33602_DN3_SP7_c.t1	Np003G1269900
OG0014917	CP11_g33613_DN2_SP0_c.t1	Np003G1268900
OG0014918	CP11_g33638_DN3_SP6_c.t1	Np003G1265900
OG0014919	CP11_g33649_DN3_SP7_c.t1	Np003G1264500
OG0014920	CP11_g33654_DN3_SP0_c.t1	Np003G1264000
OG0014921	CP11_g33655_DN3_SP8_c.t1	Np003G1263800
OG0014922	CP11_g33668_DN3_SP8_c.t1	Np003G1261900
OG0014923	CP11_g33670_DN3_SP7_c.t1	Np003G1261700
OG0014924	CP11_g33675_DN3_SP0_c.t1	Np003G1261100
OG0014927	CP11_g33685_DN3_SP0_c.t1	Np003G1258200
OG0014929	CP11_g33708_DN3_SP6_c.t1	Np003G1255600
OG0014930	CP11_g33710_DN3_SP5_c.t1	Np003G1255400
OG0014931	CP11_g33713_DN3_SP1_c.t1	Np003G1255100
OG0014932	CP11_g33715_DN3_SP0_c.t1	Np003G1254600
OG0014933	CP11_g33717_DN2_SP7_c.t1	Np003G1254400
OG0014934	CP11_g33721_DN3_SP8_c.t1	Np003G1254000
OG0014935	CP11_g33722_DN3_SP5_c.t1	Np003G1253900
OG0014936	CP11_g33727_DN3_SP0_c.t1	Np003G1253300
OG0014937	CP11_g33729_DN3_SP8_c.t1	Np003G1253000
OG0014938	CP11_g33737_DN3_SP0_c.t1	Np003G1252500
OG0014939	CP11_g33758_DN2_SP1_c.t1	Np003G1250200
OG0014940	CP11_g33761_DN3_SP0_c.t1	Np003G1249800
OG0014941	CP11_g33762_DN3_SP7_c.t1	Np003G1249700
OG0014942	CP11_g33765_DN3_SP5_c.t1	Np003G1249500
OG0014943	CP7_g44843_DN3_SP8_c.t1	Np001G0604800
OG0014944	CP11_g33769_DN2_SP0_c.t1	Np003G1248900
OG0014945	CP5_g1331_DN3_SP0_c.t1	Np005G3183000
OG0014947	CP19_g17891_DN3_SP0_c.t1	Np005G3192800
OG0014948	CP19_g17861_DN3_SP8_c.t1	Np005G3197100, Np005G3196900
OG0014950	CP9_g29726_DN3_SP2_c.t1	Np002G0703200
OG0014951	CP9_g29731_DN3_SP5_c.t1	Np002G0702800
OG0014952	CP9_g29741_DN3_SP7_c.t1	Np002G0701600
OG0014953	CP9_g29743_DN3_SP0_c.t1	Np002G0701400
OG0014954	CP9_g29745_DN2_SP1_c.t1	Np002G0701300
OG0014955	CP9_g29750_DN3_SP8_c.t1	Np002G0700900
OG0014956	CP9_g29719_DN3_SP8_c.t1	Np002G0704500
OG0014957	CP9_g29709_DN3_SP7_c.t1	Np002G0705100
OG0014958	CP9_g29701_DN3_SP2_c.t1	Np002G0706000
OG0014959	CP9_g29687_DN2_SP0_c.t1	Np002G0707400
OG0014960	CP9_g29682_DN2_SP4_c.t1	Np002G0707700
OG0014961	CP9_g29676_DN3_SP7_c.t1	Np002G0708200
OG0014962	CP9_g29644_DN2_SP0_c.t1	Np002G0711600
OG0014963	CP9_g29623_DN3_SP8_c.t1	Np002G0714500
OG0014964	CP9_g29616_DN3_SP3_c.t1	Np002G0715700
OG0014965	CP2_g48598_DN3_SP7_c.t1	Np001G0149100
OG0014966	CP9_g29592_DN3_SP8_c.t1	Np002G0720400
OG0014967	CP9_g29583_DN3_SP7_c.t1	Np002G0721300
OG0014968	CP9_g29581_DN3_SP8_c.t1	Np002G0721600
OG0014969	CP7_g45174_DN3_SP0_c.t1	Np004G2098500
OG0014970	CP9_g29554_DN3_SP3_c.t1	Np002G0725300
OG0014971	CP9_g29553_DN3_SP0_c.t1	Np002G0725400
OG0014972	CP9_g29549_DN2_SP0_c.t1	Np002G0726200
OG0014973	CP18_g12502_DN2_SP0_c.t1	Np006G3630300
OG0014974	CP9_g29538_DN3_SP7_c.t1	Np002G0727700
OG0014975	CP9_g29531_DN3_SP2_c.t1	Np002G0728100
OG0014976	CP9_g29528_DN3_SP8_c.t1	Np002G0728400
OG0014977	CP9_g29527_DN3_SP5_c.t1	Np002G0728500
OG0014978	CP9_g29517_DN3_SP0_c.t1	Np002G0729800
OG0014979	CP9_g29513_DN3_SP8_c.t1	Np002G0730200
OG0014980	CP9_g29498_DN3_SP6_c.t1	Np002G0732300
OG0014981	CP9_g29442_DN3_SP6_c.t1	Np002G0739700
OG0014982	CP9_g29439_DN3_SP2_c.t1	Np002G0742100
OG0014983	CP9_g29432_DN3_SP1_c.t1	Np002G0742600
OG0014984	CP9_g29415_DN3_SP1_c.t1	Np002G0745100
OG0014985	CP9_g29410_DN3_SP0_c.t1	Np002G0745900
OG0014986	CP9_g29409_DN3_SP7_c.t1	Np002G0746000
OG0014987	CP9_g29399_DN3_SP1_c.t1	Np002G0747600
OG0014988	CP9_g29393_DN3_SP0_c.t1	Np002G0749100
OG0014989	CP9_g29388_DN3_SP8_c.t1	Np002G0749600
OG0014990	CP5_g2101_DN3_SP2_c.t1	Np005G3105400
OG0014991	CP9_g29370_DN3_SP0_c.t1	Np002G0751800
OG0014992	CP9_g29365_DN3_SP2_c.t1, CP4_g24090_DN3_SP0_c.t1	Np002G0752200
OG0014994	CP9_g29319_DN3_SP8_c.t1	Np002G0759700
OG0014995	CP9_g29315_DN3_SP8_c.t1	Np002G0760600
OG0014996	CP9_g29311_DN3_SP2_c.t1	Np002G0761000
OG0014997	CP9_g29299_DN1_SP0_c.t1	Np002G0762100, Np002G0762700
OG0014998	CP9_g29295_DN3_SP4_c.t1	Np002G0763700
OG0014999	CP9_g29291_DN3_SP0_c.t1	Np002G0764000
OG0015000	CP9_g29289_DN3_SP3_c.t1	Np002G0764200
OG0015001	CP9_g29282_DN3_SP8_c.t1	Np002G0764900
OG0015002	CP9_g29281_DN2_SP2_c.t1	Np002G0765000
OG0015003	CP9_g29277_DN3_SP8_c.t1	Np002G0765500
OG0015004	CP11_g32141_DN3_SP8_c.t1	Np003G1875100
OG0015005	CP9_g29267_DN3_SP0_c.t1	Np002G0767700
OG0015006	CP9_g29259_DN3_SP5_c.t1	Np002G0768900
OG0015007	CP9_g29255_DN2_SP2_c.t1	Np002G0769500
OG0015008	CP9_g29254_DN3_SP5_c.t1	Np002G0769600
OG0015009	CP9_g29246_DN3_SP7_c.t1	Np002G0770700
OG0015010	CP9_g29230_DN3_SP8_c.t1	Np002G0772700
OG0015012	CP9_g29207_DN3_SP1_c.t1	Np002G0776800
OG0015013	CP9_g29205_DN3_SP0_c.t1	Np002G0777000
OG0015014	CP9_g29197_DN2_SP2_c.t1	Np002G0778200
OG0015015	CP9_g29194_DN3_SP0_c.t1	Np002G0778600
OG0015016	CP9_g29183_DN3_SP8_c.t1	Np002G0779600
OG0015017	CP9_g29181_DN3_SP5_c.t1	Np002G0779800
OG0015018	CP9_g29177_DN3_SP7_c.t1	Np002G0780200
OG0015019	CP9_g29174_DN3_SP2_c.t1	Np002G0780800
OG0015020	CP9_g29164_DN3_SP0_c.t1	Np002G0781900
OG0015021	CP9_g29156_DN3_SP0_c.t1	Np002G0782600
OG0015023	CP9_g29144_DN3_SP0_c.t1	Np002G0784700
OG0015024	CP10_g43818_DN1_SP0_c.t1	Np007G3760500
OG0015025	CP10_g43789_DN3_SP5_c.t1	Np007G3757600
OG0015026	CP10_g43778_DN3_SP0_c.t1	Np007G3756100
