Orthogroup	Conringia_planisiliqua	Euclidium_syriacum
OG0014614	CP7_g44946_DN3_SP8_c.t1	ESY4_g23295_DN3_SP1_c0.t1
OG0014615	CP7_g44914_DN3_SP8_c.t1	ESY4_g23311_DN3_SP8_c0.t1
OG0014616	CP7_g44908_DN3_SP8_c.t1	ESY4_g23321_DN3_SP8_c0.t1
OG0014617	CP7_g44898_DN3_SP8_c.t1	ESY4_g23467_DN3_SP5_c0.t1
OG0014618	CP7_g44891_DN3_SP5_c.t1	ESY4_g23493_DN3_SP1_c0.t1
OG0014619	CP7_g44889_DN3_SP0_c.t1	ESY4_g23540_DN3_SP0_c0.t1
OG0014620	CP7_g44852_DN3_SP2_c.t1	ESY4_g23664_DN3_SP2_c0.t1
OG0014621	CP7_g44848_DN3_SP0_c.t1	ESY4_g23669_DN3_SP0_c0.t1
OG0014622	CP7_g44847_DN3_SP8_c.t1	ESY4_g23673_DN3_SP5_c0.t1
OG0014623	CP19_g18196_DN3_SP7_c.t1	ESY13_g57623_DN3_SP3_c0.t1
OG0014624	CP7_g44837_DN3_SP1_c.t1, CP6_g7650_DN3_SP6_c.t1	ESY4_g23683_DN3_SP0_c0.t1
OG0014625	CP7_g44832_DN3_SP8_c.t1	ESY4_g23687_DN3_SP7_c0.t1
OG0014626	CP7_g44828_DN3_SP3_c.t1	ESY4_g23714_DN3_SP0_c0.t1
OG0014627	CP7_g44811_DN3_SP8_c.t1	ESY16_g62062_DN3_SP8_c0.t1
OG0014628	CP7_g44809_DN3_SP6_c.t1	ESY16_g62053_DN3_SP5_c0.t1
OG0014629	CP7_g44803_DN3_SP8_c.t1	ESY16_g62038_DN3_SP7_c0.t1
OG0014630	CP7_g44795_DN3_SP2_c.t1	ESY16_g62012_DN3_SP1_c0.t1
OG0014631	CP7_g44787_DN3_SP7_c.t1	ESY16_g61989_DN3_SP3_c0.t1
OG0014632	CP7_g44786_DN2_SP8_c.t1	ESY16_g61988_DN3_SP8_c0.t1
OG0014633	CP7_g44769_DN3_SP7_c.t1	ESY16_g61953_DN3_SP7_c0.t1
OG0014634	CP7_g44763_DN3_SP8_c.t1	ESY16_g61926_DN3_SP8_c0.t1
OG0014635	CP7_g44760_DN2_SP0_c.t1	ESY16_g61920_DN1_SP0_c0.t1
OG0014636	CP7_g44757_DN3_SP0_c.t1	ESY16_g61909_DN3_SP0_c0.t1
OG0014637	CP7_g44754_DN3_SP0_c.t1	ESY16_g61906_DN2_SP0_c0.t1
OG0014638	CP7_g44732_DN3_SP8_c.t1	ESY16_g61836_DN3_SP8_c0.t1
OG0014639	CP7_g44731_DN3_SP0_c.t1	ESY16_g61835_DN3_SP0_c0.t1
OG0014640	CP7_g44730_DN3_SP8_c.t1	ESY16_g61834_DN3_SP8_c0.t1
OG0014641	CP7_g44715_DN3_SP8_c.t1	ESY16_g61809_DN3_SP7_c0.t1
OG0014642	CP7_g44686_DN3_SP6_c.t1	ESY16_g61761_DN3_SP2_c0.t1
OG0014643	CP7_g44685_DN3_SP7_c.t1	ESY16_g61759_DN3_SP1_c0.t1
OG0014644	CP7_g44677_DN3_SP8_c.t1	ESY16_g61747_DN3_SP2_c0.t1
OG0014645	CP7_g44672_DN3_SP0_c.t1	ESY16_g61740_DN3_SP0_c0.t1
OG0014646	CP7_g44660_DN3_SP1_c.t1	ESY16_g61733_DN3_SP3_c10.t1
OG0014647	CP7_g44639_DN3_SP8_c.t1	ESY16_g61669_DN3_SP7_c0.t1
OG0014648	CP13_g19558_DN3_SP2_c.t1	ESY10_g14364_DN3_SP0_c0.t1
OG0014649	CP13_g19552_DN3_SP4_c.t1	ESY10_g14350_DN3_SP0_c0.t1
OG0014650	CP13_g19536_DN1_SP0_c.t1	ESY10_g14310_DN1_SP0_c0.t1
OG0014651	CP13_g19525_DN3_SP4_c.t1	ESY10_g14291_DN3_SP0_c0.t1
OG0014652	CP13_g19505_DN3_SP1_c.t1	ESY10_g14209_DN3_SP1_c0.t1
OG0014653	CP19_g18156_DN2_SP8_c.t1	ESY10_g14208_DN3_SP1_c0.t1
OG0014654	CP13_g19503_DN3_SP2_c.t1	ESY10_g14206_DN3_SP3_c0.t1
OG0014655	CP13_g19492_DN3_SP8_c.t1	ESY10_g14189_DN3_SP8_c0.t1
OG0014656	CP13_g19489_DN3_SP3_c.t1	ESY10_g14178_DN3_SP0_c0.t1
OG0014657	CP2_g47613_DN3_SP0_c.t1	ESY6_g50332_DN3_SP0_c0.t1
OG0014658	CP2_g47616_DN3_SP3_c.t1	ESY6_g50343_DN3_SP0_c0.t1
OG0014659	CP2_g47633_DN3_SP2_c.t1	ESY6_g50352_DN3_SP0_c0.t1
OG0014661	CP2_g47658_DN3_SP4_c.t1	ESY6_g50388_DN3_SP4_c0.t1
OG0014662	CP2_g47659_DN3_SP4_c.t1	ESY6_g50389_DN3_SP0_c0.t1
OG0014663	CP2_g47662_DN3_SP6_c.t1	ESY6_g50396_DN3_SP8_c0.t1
OG0014664	CP2_g47663_DN3_SP8_c.t1	ESY6_g50398_DN2_SP7_c0.t1
OG0014665	CP2_g47676_DN3_SP2_c.t1	ESY6_g50410_DN3_SP0_c0.t1
OG0014666	CP2_g47679_DN3_SP0_c.t1	ESY6_g50413_DN1_SP0_c0.t1
OG0014667	CP2_g47681_DN3_SP5_c.t1	ESY6_g50415_DN3_SP0_c0.t1
OG0014668	CP2_g47694_DN3_SP0_c.t1	ESY6_g50430_DN3_SP0_c0.t1
OG0014672	CP2_g47719_DN3_SP6_c.t1	ESY6_g50456_DN3_SP2_c0.t1
OG0014673	CP2_g47733_DN3_SP0_c.t1	ESY6_g50476_DN2_SP0_c40.t1
OG0014674	CP2_g47741_DN3_SP0_c.t1	ESY6_g50485_DN3_SP0_c0.t1
OG0014675	CP2_g47778_DN3_SP6_c.t1	ESY6_g50535_DN3_SP0_c0.t1
OG0014676	CP2_g47781_DN3_SP5_c.t1	ESY6_g50540_DN3_SP4_c0.t1
OG0014677	CP2_g47791_DN3_SP0_c.t1	ESY6_g50569_DN3_SP0_c0.t1
OG0014678	CP2_g47808_DN3_SP0_c.t1	ESY6_g50599_DN2_SP0_c0.t1
OG0014679	CP2_g47813_DN3_SP0_c.t1	ESY6_g50608_DN3_SP0_c0.t1
OG0014680	CP2_g47825_DN3_SP8_c.t1	ESY6_g50623_DN3_SP8_c0.t1
OG0014681	CP2_g47834_DN3_SP0_c.t1	ESY6_g50635_DN3_SP0_c0.t1
OG0014682	CP2_g47840_DN3_SP8_c.t1	ESY6_g50658_DN2_SP5_c0.t1
OG0014683	CP2_g47855_DN3_SP8_c.t1	ESY6_g50676_DN3_SP8_c14.t1
OG0014684	CP2_g47858_DN3_SP4_c.t1	ESY6_g50681_DN3_SP0_c0.t1
OG0014685	CP2_g47859_DN3_SP8_c.t1	ESY6_g50685_DN3_SP7_c0.t1
OG0014686	CP2_g47863_DN3_SP7_c.t1	ESY6_g50690_DN3_SP7_c0.t1
OG0014687	CP2_g47875_DN3_SP5_c.t1	ESY6_g50706_DN3_SP2_c0.t1
OG0014688	CP2_g47881_DN3_SP4_c.t1	ESY11_g54843_DN3_SP4_c0.t1
OG0014689	CP2_g47887_DN3_SP5_c.t1	ESY6_g50719_DN3_SP1_c0.t1
OG0014690	CP2_g47906_DN3_SP7_c.t1	ESY6_g50739_DN3_SP6_c0.t1
OG0014691	CP2_g47911_DN3_SP2_c.t1	ESY6_g49598_DN3_SP0_c0.t1
OG0014692	CP2_g47915_DN3_SP5_c.t1	ESY6_g49603_DN3_SP0_c0.t1
OG0014693	CP2_g47944_DN3_SP3_c.t1	ESY6_g49649_DN3_SP5_c0.t1
OG0014694	CP2_g47967_DN3_SP8_c.t1	ESY6_g49684_DN3_SP8_c0.t1
OG0014695	CP2_g47968_DN3_SP8_c.t1	ESY6_g49685_DN3_SP8_c0.t1
OG0014696	CP2_g47969_DN3_SP6_c.t1	ESY6_g49694_DN3_SP3_c0.t1
OG0014697	CP2_g47971_DN3_SP7_c.t1	ESY6_g49697_DN3_SP6_c13.t1
OG0014698	CP2_g47972_DN3_SP4_c.t1	ESY6_g49698_DN3_SP1_c0.t1
OG0014699	CP2_g47992_DN3_SP6_c.t1	ESY8_g59180_DN3_SP0_c0.t1
OG0014700	CP2_g47981_DN3_SP1_c.t1	ESY6_g49709_DN3_SP0_c0.t1
OG0014701	CP2_g47998_DN3_SP7_c.t1	ESY6_g49746_DN3_SP7_c0.t1
OG0014703	CP2_g48002_DN3_SP0_c.t1	ESY6_g49752_DN3_SP0_c0.t1
OG0014704	CP2_g48008_DN3_SP8_c.t1	ESY6_g49782_DN3_SP8_c0.t1
OG0014705	CP2_g48009_DN1_SP0_c.t1	ESY6_g49783_DN2_SP0_c0.t1
OG0014706	CP2_g48030_DN3_SP0_c.t1	ESY6_g49824_DN3_SP0_c0.t1
OG0014707	CP2_g48045_DN3_SP1_c.t1	ESY6_g49339_DN3_SP0_c0.t1
OG0014708	CP2_g48072_DN3_SP5_c.t1	ESY6_g49374_DN3_SP3_c0.t1
OG0014709	CP2_g48073_DN3_SP8_c.t1	ESY6_g49375_DN3_SP8_c0.t1
OG0014710	CP2_g48091_DN3_SP3_c.t1	ESY6_g49398_DN3_SP1_c0.t1
OG0014711	CP2_g48096_DN3_SP6_c.t1	ESY6_g49403_DN3_SP7_c0.t1
OG0014712	CP2_g48098_DN3_SP6_c.t1	ESY6_g49405_DN3_SP4_c0.t1
OG0014713	CP2_g48102_DN3_SP0_c.t1	ESY6_g49416_DN3_SP0_c0.t1
OG0014714	CP2_g48110_DN3_SP0_c.t1	ESY6_g49430_DN3_SP0_c0.t1
OG0014715	CP2_g48112_DN3_SP6_c.t1	ESY6_g49432_DN3_SP5_c0.t1
OG0014717	CP2_g48135_DN3_SP8_c.t1	ESY6_g49463_DN3_SP7_c0.t1
OG0014718	CP2_g48145_DN3_SP8_c.t1	ESY6_g49478_DN3_SP8_c0.t1
OG0014719	CP2_g48157_DN1_SP0_c.t1	ESY6_g49499_DN1_SP0_c0.t1
OG0014720	CP2_g48165_DN3_SP0_c.t1	ESY6_g49514_DN3_SP0_c0.t1
OG0014721	CP2_g48176_DN3_SP5_c.t1	ESY6_g49532_DN3_SP6_c0.t1
OG0014722	CP2_g48189_DN3_SP8_c.t1	ESY6_g49552_DN3_SP8_c0.t1
OG0014723	CP2_g48213_DN3_SP1_c.t1	ESY6_g49576_DN3_SP0_c0.t1
OG0014724	CP2_g48214_DN3_SP0_c.t1	ESY6_g49577_DN3_SP0_c0.t1
OG0014725	CP2_g48216_DN3_SP5_c.t1	ESY6_g49579_DN3_SP4_c0.t1
OG0014726	CP2_g48224_DN3_SP8_c.t1	ESY6_g49591_DN3_SP6_c0.t1
OG0014727	CP2_g48244_DN3_SP8_c.t1	ESY1_g7647_DN3_SP0_c0.t1
OG0014728	CP2_g48278_DN3_SP0_c.t1	ESY6_g50165_DN3_SP0_c0.t1
OG0014729	CP2_g48280_DN3_SP0_c.t1	ESY6_g50163_DN3_SP0_c0.t1
OG0014730	CP2_g48299_DN3_SP8_c.t1	ESY6_g50141_DN3_SP8_c0.t1
OG0014731	CP2_g48301_DN2_SP0_c.t1	ESY6_g50139_DN3_SP0_c0.t1
OG0014732	CP2_g48310_DN3_SP8_c.t1	ESY6_g50129_DN3_SP8_c0.t1
OG0014733	CP1_g38676_DN3_SP3_c.t1	ESY13_g58031_DN3_SP0_c0.t1
OG0014734	CP2_g48328_DN3_SP0_c.t1	ESY6_g50107_DN3_SP0_c18.t1
OG0014735	CP3_g14846_DN3_SP7_c.t1	ESY2_g33516_DN3_SP4_c0.t1
OG0014736	CP2_g48346_DN3_SP1_c.t1	ESY6_g50085_DN3_SP0_c0.t1
OG0014737	CP2_g48349_DN3_SP0_c.t1	ESY6_g50081_DN3_SP0_c0.t1
OG0014738	CP2_g48350_DN3_SP8_c.t1	ESY6_g50080_DN3_SP4_c0.t1
OG0014740	CP2_g48355_DN3_SP6_c.t1	ESY6_g50073_DN3_SP4_c0.t1
OG0014741	CP2_g48358_DN3_SP4_c.t1	ESY6_g50070_DN3_SP0_c0.t1
OG0014742	CP2_g48374_DN3_SP8_c.t1	ESY6_g50054_DN3_SP0_c0.t1
OG0014743	CP2_g48375_DN3_SP0_c.t1	ESY6_g50053_DN3_SP0_c0.t1
OG0014744	CP34_g51572_DN2_SP0_c.t1	ESY10_g15060_DN2_SP0_c0.t1, ESY9_g42795_DN3_SP0_c0.t1
OG0014745	CP2_g48376_DN3_SP0_c.t1	ESY6_g50051_DN3_SP0_c0.t1
OG0014746	CP2_g48380_DN3_SP0_c.t1	ESY6_g50046_DN3_SP0_c0.t1
OG0014747	CP2_g48392_DN3_SP8_c.t1	ESY6_g50028_DN3_SP8_c0.t1
OG0014748	CP2_g48398_DN3_SP2_c.t1	ESY6_g50023_DN3_SP0_c0.t1
OG0014750	CP2_g48404_DN3_SP0_c.t1	ESY6_g50019_DN3_SP0_c0.t1
OG0014751	CP2_g48409_DN3_SP0_c.t1	ESY6_g50008_DN3_SP0_c0.t1
OG0014752	CP2_g48440_DN3_SP8_c.t1	ESY6_g49973_DN3_SP8_c0.t1
OG0014753	CP2_g48491_DN3_SP5_c.t1	ESY6_g49917_DN3_SP0_c0.t1
OG0014754	CP2_g48497_DN3_SP1_c.t1	ESY6_g49911_DN3_SP0_c0.t1
OG0014755	CP2_g48500_DN3_SP3_c.t1	ESY6_g49908_DN3_SP3_c0.t1
OG0014756	CP2_g48502_DN3_SP0_c.t1	ESY6_g49906_DN2_SP0_c0.t1
OG0014757	CP2_g48513_DN3_SP0_c.t1	ESY6_g49899_DN2_SP0_c0.t1
OG0014758	CP8_g54396_DN3_SP3_c.t1	ESY6_g49871_DN3_SP0_c0.t1
OG0014759	CP8_g54366_DN3_SP8_c.t1	ESY6_g49862_DN3_SP6_c0.t1
OG0014760	CP8_g54342_DN3_SP7_c.t1	ESY6_g49291_DN3_SP6_c0.t1
OG0014762	CP8_g54315_DN3_SP8_c.t1	ESY6_g49253_DN3_SP8_c0.t1
OG0014763	CP8_g54299_DN3_SP0_c.t1	ESY6_g49233_DN3_SP0_c0.t1
OG0014764	CP8_g54283_DN3_SP8_c.t1	ESY6_g49214_DN3_SP8_c0.t1
OG0014765	CP8_g54280_DN3_SP8_c.t1	ESY6_g49207_DN3_SP8_c0.t1
OG0014766	CP8_g54279_DN3_SP2_c.t1	ESY6_g49206_DN3_SP0_c0.t1
OG0014767	CP8_g54267_DN3_SP8_c.t1	ESY6_g49189_DN3_SP8_c0.t1
OG0014768	CP8_g54266_DN3_SP7_c.t1	ESY6_g49187_DN3_SP7_c0.t1
OG0014769	CP8_g54261_DN3_SP0_c.t1	ESY6_g49180_DN3_SP0_c0.t1
OG0014770	CP8_g54235_DN3_SP8_c.t1	ESY6_g49155_DN3_SP7_c0.t1
OG0014771	CP8_g54222_DN3_SP5_c.t1	ESY6_g49137_DN3_SP0_c0.t1
OG0014772	CP8_g54206_DN3_SP7_c.t1	ESY6_g49117_DN3_SP5_c0.t1
OG0014773	CP8_g54188_DN3_SP8_c.t1	ESY6_g49069_DN3_SP8_c0.t1
OG0014774	CP8_g54182_DN3_SP1_c.t1	ESY6_g49062_DN3_SP0_c0.t1
OG0014775	CP8_g54178_DN3_SP8_c.t1	ESY6_g49061_DN3_SP0_c0.t1
OG0014776	CP7_g45489_DN3_SP7_c.t1	ESY5_g2171_DN3_SP6_c0.t1
OG0014777	CP8_g54168_DN3_SP8_c.t1	ESY6_g49038_DN3_SP8_c0.t1
OG0014778	CP8_g54159_DN3_SP7_c.t1	ESY6_g49029_DN3_SP6_c0.t1
OG0014779	CP8_g54158_DN3_SP0_c.t1	ESY6_g49028_DN3_SP0_c0.t1
OG0014780	CP8_g54151_DN3_SP8_c.t1	ESY6_g49023_DN3_SP8_c0.t1
OG0014781	CP8_g54134_DN3_SP8_c.t1	ESY6_g49002_DN3_SP6_c0.t1
OG0014782	CP8_g54122_DN3_SP8_c.t1	ESY6_g48986_DN3_SP1_c0.t1
OG0014784	CP8_g54116_DN3_SP0_c.t1	ESY6_g48981_DN1_SP0_c0.t1
OG0014785	CP8_g54115_DN2_SP8_c.t1	ESY6_g48980_DN2_SP8_c0.t1
OG0014787	CP8_g53327_DN3_SP8_c.t1	ESY6_g47462_DN3_SP8_c0.t1
OG0014788	CP8_g54096_DN3_SP8_c.t1	ESY6_g48954_DN3_SP8_c10.t1
OG0014790	CP8_g54081_DN3_SP8_c.t1	ESY6_g48941_DN3_SP8_c0.t1
OG0014791	CP8_g54078_DN3_SP0_c.t1	ESY6_g48938_DN3_SP0_c0.t1
OG0014792	CP8_g54075_DN3_SP8_c.t1	ESY6_g48935_DN3_SP8_c0.t1
OG0014793	CP8_g54040_DN3_SP0_c.t1	ESY6_g48887_DN3_SP0_c0.t1
OG0014795	CP8_g54007_DN3_SP8_c.t1	ESY6_g48830_DN3_SP2_c0.t1
OG0014796	CP8_g54000_DN3_SP6_c.t1	ESY6_g48821_DN3_SP0_c0.t1
OG0014797	CP8_g53956_DN3_SP0_c.t1	ESY6_g48729_DN3_SP0_c0.t1
OG0014798	CP5_g1633_DN3_SP8_c.t1	ESY8_g61037_DN3_SP7_c0.t1
OG0014799	CP8_g53951_DN3_SP8_c.t1	ESY6_g48724_DN3_SP5_c0.t1
OG0014800	CP8_g53947_DN2_SP0_c.t1	ESY6_g48719_DN3_SP0_c0.t1
OG0014801	CP8_g53935_DN1_SP0_c.t1	ESY6_g48693_DN3_SP0_c0.t1
OG0014802	CP8_g53933_DN3_SP6_c.t1	ESY6_g48691_DN3_SP4_c0.t1
OG0014803	CP8_g53917_DN3_SP0_c.t1	ESY2_g33794_DN3_SP0_c0.t1
OG0014804	CP8_g53915_DN3_SP8_c.t1	ESY6_g48676_DN3_SP7_c0.t1
OG0014805	CP8_g53872_DN3_SP5_c.t1	ESY6_g48629_DN3_SP3_c0.t1
OG0014806	CP8_g53862_DN3_SP7_c.t1	ESY6_g48611_DN3_SP7_c0.t1
OG0014807	CP8_g53855_DN3_SP5_c.t1	ESY6_g48604_DN3_SP3_c0.t1
OG0014808	CP8_g53854_DN3_SP0_c.t1	ESY6_g48603_DN3_SP0_c0.t1
OG0014809	CP8_g53845_DN3_SP7_c.t1	ESY6_g48589_DN3_SP0_c0.t1
OG0014810	CP8_g53832_DN3_SP1_c.t1	ESY6_g48573_DN3_SP0_c0.t1
OG0014811	CP8_g53825_DN3_SP4_c.t1	ESY6_g48563_DN3_SP6_c0.t1
OG0014812	CP8_g53823_DN3_SP3_c.t1	ESY6_g48561_DN3_SP0_c0.t1
OG0014813	CP8_g53816_DN3_SP0_c.t1	ESY6_g48555_DN3_SP0_c0.t1
OG0014814	CP8_g53814_DN3_SP0_c.t1	ESY6_g48553_DN3_SP0_c0.t1
OG0014815	CP8_g53756_DN3_SP3_c.t1	ESY4_g26698_DN3_SP8_c0.t1
OG0014816	CP8_g53812_DN3_SP8_c.t1	ESY6_g48551_DN3_SP4_c0.t1
OG0014817	CP8_g53807_DN3_SP1_c.t1	ESY6_g48548_DN3_SP0_c0.t1
OG0014818	CP8_g53792_DN3_SP1_c.t1	ESY6_g48533_DN3_SP0_c0.t1
OG0014819	CP8_g53790_DN3_SP7_c.t1	ESY6_g48528_DN3_SP8_c0.t1
OG0014820	CP8_g53770_DN1_SP0_c.t1	ESY6_g48504_DN1_SP0_c0.t1
OG0014821	CP8_g53768_DN3_SP8_c.t1	ESY6_g48495_DN3_SP8_c0.t1
OG0014822	CP8_g53765_DN3_SP8_c.t1	ESY6_g48484_DN3_SP8_c0.t1
OG0014823	CP8_g53762_DN3_SP5_c.t1	ESY6_g48481_DN3_SP0_c0.t1
OG0014824	CP8_g53760_DN3_SP8_c.t1	ESY6_g48476_DN3_SP8_c15.t1
OG0014825	CP8_g53738_DN3_SP8_c.t1	ESY6_g48433_DN3_SP8_c0.t1
OG0014826	CP8_g53736_DN3_SP5_c.t1	ESY6_g48431_DN3_SP2_c0.t1
OG0014827	CP13_g19641_DN3_SP8_c.t1	ESY10_g14565_DN3_SP8_c0.t1, ESY12_g52338_DN3_SP0_c0.t1
OG0014828	CP10_g43691_DN3_SP2_c.t1	ESY11_g54250_DN3_SP0_c0.t1
OG0014830	CP8_g53698_DN3_SP7_c.t1	ESY6_g48370_DN3_SP5_c0.t1
OG0014831	CP8_g53699_DN3_SP0_c.t1	ESY6_g48371_DN3_SP0_c0.t1
OG0014832	CP8_g53711_DN3_SP7_c.t1	ESY6_g48398_DN3_SP3_c0.t1
OG0014833	CP8_g53664_DN3_SP8_c.t1	ESY6_g48293_DN3_SP8_c0.t1
OG0014834	CP8_g53663_DN3_SP4_c.t1	ESY6_g48292_DN3_SP0_c0.t1
OG0014835	CP8_g53652_DN3_SP8_c.t1	ESY6_g48274_DN3_SP5_c0.t1
OG0014836	CP8_g53606_DN3_SP0_c.t1	ESY6_g48174_DN3_SP0_c0.t1
OG0014837	CP8_g53594_DN1_SP0_c.t1	ESY6_g48160_DN2_SP0_c0.t1
OG0014838	CP8_g53590_DN3_SP0_c.t1	ESY6_g48158_DN3_SP0_c0.t1
OG0014840	CP8_g53578_DN3_SP8_c.t1	ESY6_g48113_DN3_SP8_c0.t1
OG0014841	CP8_g53576_DN3_SP7_c.t1	ESY6_g48109_DN3_SP8_c0.t1
OG0014842	CP8_g53573_DN3_SP3_c.t1	ESY6_g48106_DN3_SP0_c0.t1
OG0014844	CP8_g53568_DN2_SP2_c.t1	ESY6_g48100_DN2_SP0_c0.t1
OG0014845	CP8_g53560_DN2_SP0_c.t1	ESY6_g48087_DN3_SP0_c0.t1
OG0014846	CP8_g53543_DN3_SP8_c.t1	ESY6_g48065_DN3_SP8_c0.t1
OG0014848	CP8_g53524_DN3_SP8_c.t1	ESY6_g48037_DN3_SP7_c0.t1
OG0014849	CP8_g53453_DN3_SP7_c.t1	ESY6_g47954_DN3_SP3_c0.t1
OG0014850	CP3_g14417_DN3_SP7_c.t1	ESY1_g9689_DN3_SP7_c0.t1
OG0014851	CP3_g14431_DN3_SP8_c.t1	ESY1_g9658_DN3_SP0_c0.t1
OG0014852	CP3_g14442_DN3_SP8_c.t1	ESY1_g9640_DN3_SP4_c0.t1
OG0014853	CP3_g14461_DN3_SP0_c.t1	ESY1_g9564_DN3_SP0_c0.t1
OG0014854	CP3_g14479_DN3_SP8_c.t1	ESY1_g9359_DN3_SP8_c0.t1
OG0014855	CP3_g14480_DN3_SP4_c.t1	ESY1_g9345_DN3_SP1_c17.t1
OG0014856	CP3_g14496_DN1_SP0_c.t1	ESY1_g9307_DN2_SP0_c13.t1
OG0014857	CP11_g32068_DN3_SP3_c.t1	ESY2_g34299_DN3_SP2_c0.t1
OG0014858	CP11_g32052_DN3_SP3_c.t1	ESY20_g13273_DN3_SP0_c0.t1
OG0014859	CP11_g33147_DN3_SP0_c.t1	ESY7_g18549_DN2_SP0_c0.t1
OG0014860	CP11_g33154_DN3_SP0_c.t1	ESY7_g18535_DN3_SP0_c0.t1
OG0014861	CP4_g24804_DN3_SP4_c.t1	ESY9_g45460_DN3_SP0_c0.t1
OG0014862	CP11_g33183_DN3_SP0_c.t1	ESY7_g18499_DN3_SP0_c0.t1
OG0014863	CP11_g33296_DN1_SP0_c.t1	ESY7_g18482_DN3_SP0_c0.t1
OG0014864	CP11_g33281_DN3_SP0_c.t1	ESY7_g18463_DN3_SP0_c0.t1
OG0014865	CP11_g33278_DN3_SP0_c.t1	ESY7_g18456_DN3_SP0_c0.t1
OG0014866	CP11_g33270_DN3_SP0_c.t1	ESY7_g18446_DN3_SP0_c0.t1
OG0014869	CP11_g33227_DN3_SP7_c.t1	ESY7_g18767_DN3_SP4_c0.t1
OG0014870	CP14_g22700_DN3_SP4_c.t1	ESY2_g34339_DN3_SP4_c0.t1
OG0014871	CP11_g33197_DN3_SP7_c.t1	ESY7_g18809_DN3_SP0_c0.t1
OG0014872	CP11_g33196_DN3_SP1_c.t1	ESY7_g18811_DN3_SP0_c0.t1
OG0014873	CP19_g18235_DN3_SP1_c.t1	ESY4_g22317_DN3_SP0_c0.t1
OG0014875	CP11_g33309_DN2_SP1_c.t1	ESY7_g18836_DN3_SP1_c0.t1
OG0014876	CP11_g33310_DN3_SP0_c.t1	ESY7_g18837_DN3_SP0_c0.t1
OG0014877	CP11_g33312_DN3_SP8_c.t1	ESY7_g18840_DN3_SP2_c8.t1
OG0014878	CP11_g33314_DN3_SP0_c.t1	ESY21_g55144_DN3_SP0_c0.t1
OG0014879	CP11_g33324_DN3_SP0_c.t1	ESY7_g18856_DN3_SP0_c0.t1
OG0014881	CP11_g33329_DN3_SP8_c.t1	ESY7_g18861_DN3_SP6_c0.t1
OG0014882	CP11_g33334_DN3_SP0_c.t1	ESY7_g18872_DN3_SP0_c0.t1
OG0014883	CP11_g33336_DN3_SP5_c.t1	ESY7_g18876_DN3_SP0_c0.t1
OG0014884	CP11_g33359_DN3_SP7_c.t1	ESY7_g18927_DN3_SP4_c0.t1
OG0014885	CP11_g33371_DN3_SP5_c.t1	ESY7_g18949_DN3_SP0_c0.t1
OG0014886	CP11_g33372_DN2_SP0_c.t1	ESY7_g18951_DN3_SP0_c0.t1
OG0014887	CP11_g33378_DN3_SP0_c.t1	ESY7_g18957_DN3_SP4_c0.t1
OG0014888	CP11_g33387_DN3_SP1_c.t1	ESY7_g18974_DN3_SP0_c0.t1
OG0014889	CP11_g33402_DN3_SP8_c.t1	ESY7_g19005_DN3_SP8_c0.t1
OG0014890	CP11_g33406_DN3_SP8_c.t1	ESY7_g19009_DN3_SP8_c0.t1
OG0014891	CP11_g33420_DN3_SP0_c.t1	ESY7_g19026_DN3_SP0_c0.t1
OG0014892	CP11_g33434_DN3_SP0_c.t1	ESY7_g19071_DN3_SP0_c0.t1, ESY14_g20779_DN3_SP0_c0.t1
OG0014893	CP13_g19592_DN2_SP0_c.t1	ESY10_g14441_DN3_SP0_c10.t1
OG0014894	CP11_g33438_DN3_SP6_c.t1	ESY7_g19077_DN3_SP7_c0.t1
OG0014895	CP11_g33449_DN3_SP8_c.t1	ESY7_g19091_DN3_SP4_c0.t1
OG0014896	CP11_g33455_DN3_SP7_c.t1	ESY7_g19099_DN3_SP1_c0.t1
OG0014897	CP11_g33463_DN3_SP0_c.t1	ESY7_g19112_DN3_SP0_c0.t1
OG0014898	CP11_g33464_DN3_SP8_c.t1	ESY7_g19113_DN3_SP3_c0.t1
OG0014899	CP11_g33470_DN3_SP7_c.t1	ESY7_g19144_DN3_SP0_c0.t1, ESY7_g19142_DN3_SP3_c0.t1
OG0014900	CP11_g33478_DN3_SP8_c.t1	ESY7_g19159_DN3_SP8_c0.t1
OG0014901	CP11_g33485_DN1_SP3_c.t1	ESY7_g19166_DN2_SP2_c0.t1
OG0014903	CP11_g33498_DN3_SP5_c.t1	ESY7_g19201_DN3_SP0_c0.t1
OG0014904	CP11_g33504_DN3_SP8_c.t1	ESY7_g18592_DN2_SP0_c0.t1
OG0014905	CP5_g2116_DN3_SP1_c.t1	ESY1_g10261_DN3_SP0_c0.t1
OG0014906	CP11_g33518_DN1_SP0_c.t1	ESY7_g19237_DN2_SP0_c0.t1
OG0014907	CP11_g33522_DN3_SP5_c.t1	ESY7_g19241_DN3_SP3_c0.t1
OG0014908	CP11_g33523_DN3_SP8_c.t1	ESY7_g19249_DN3_SP8_c0.t1
OG0014909	CP11_g33526_DN3_SP2_c.t1	ESY7_g19260_DN3_SP0_c9.t1
OG0014910	CP11_g33546_DN3_SP8_c.t1	ESY7_g19305_DN3_SP2_c0.t1
OG0014911	CP11_g33558_DN3_SP8_c.t1	ESY7_g19340_DN2_SP7_c0.t1
OG0014912	CP11_g33565_DN3_SP8_c.t1	ESY7_g19356_DN3_SP4_c4.t1
