HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N6.HOG0021372	OG0014491	n0													evm.model.RL_7.719	Cg002G049840	CARHR166640, CARHR166620								
N6.HOG0021373	OG0014492	n0													evm.model.RL_7.693	Cg002G049580	CARHR166860								
N6.HOG0021374	OG0014493	n0													evm.model.RL_7.688	Cg002G049530	CARHR159450, CARHR166930								
N6.HOG0021375	OG0014494	n0													evm.model.RL_7.684	Cg002G049500	CARHR166970								
N6.HOG0021376	OG0014495	n0													evm.model.RL_7.648	Cg002G049090	CARHR167360								
N6.HOG0021377	OG0014496	n0													evm.model.RL_7.564	Cg002G048400	CARHR168210								
N6.HOG0021378	OG0014497	n0													evm.model.RL_7.543	Cg002G048200	CARHR168440								
N6.HOG0021379	OG0014498	n0													evm.model.RL_7.537	Cg002G048140	CARHR168520								
N6.HOG0021380	OG0014499	n0													evm.model.RL_7.514	Cg002G047860	CARHR168870								
N6.HOG0021381	OG0014500	n14														Cg002G047730	CARHR169010								
N6.HOG0021382	OG0014500	n15															CARHR218790								
N6.HOG0021383	OG0014501	n0													evm.model.RL_7.450	Cg002G047350	CARHR169520								
N6.HOG0021384	OG0014502	n0													evm.model.RL_7.448	Cg002G047330	CARHR169540								
N6.HOG0021385	OG0014503	n0													evm.model.RL_7.437	Cg002G047320	CARHR169550								
N6.HOG0021386	OG0014504	n0													evm.model.RL_7.418	Cg002G047100	CARHR169780								
N6.HOG0021387	OG0014505	n3													evm.model.RL_7.416	Cg002G047080	CARHR169800								
N6.HOG0021388	OG0014505	n15															CARHR169810								
N6.HOG0021389	OG0014506	n0													evm.model.RL_7.372	Cg002G046710	CARHR170210								
N6.HOG0021390	OG0014507	n0													evm.model.RL_7.375	Cg002G046670	CARHR170240								
N6.HOG0021391	OG0014508	n0													evm.model.RL_7.356	Cg002G046530	CARHR170390								
N6.HOG0021392	OG0014509	n0													evm.model.RL_7.334.2.687c84b4	Cg002G046310	CARHR170620								
N6.HOG0021393	OG0014510	n0													evm.model.RL_7.324	Cg002G046210	CARHR170710								
N6.HOG0021394	OG0014511	n0													evm.model.RL_7.698	Cg002G049610	CARHR166810								
N6.HOG0021395	OG0014512	n0													evm.model.RL_7.303	Cg002G045970	CARHR171010								
N6.HOG0021396	OG0014513	n0													evm.model.RL_7.297	Cg002G045920	CARHR171080								
N6.HOG0021397	OG0014514	n0													evm.model.RL_7.279	Cg002G045760	CARHR171250								
N6.HOG0021398	OG0014515	n0													evm.model.RL_7.263	Cg002G045650	CARHR171390								
N6.HOG0021399	OG0014516	n0													evm.model.RL_7.219	Cg002G045200	CARHR171860								
N6.HOG0021400	OG0014517	n0													evm.model.RL_7.204	Cg002G045050	CARHR171990								
N6.HOG0021401	OG0014518	n0													evm.model.RL_7.189.1.687c84b3	Cg002G044880	CARHR172130								
N6.HOG0021402	OG0014519	n0													evm.model.RL_7.177	Cg002G044710									
N6.HOG0021403	OG0014520	n0													evm.model.RL_7.170	Cg002G044650	CARHR172340								
N6.HOG0021404	OG0014521	n0													evm.model.RL_7.169	Cg002G044640	CARHR172350								
N6.HOG0021405	OG0014522	n0													evm.model.RL_7.168	Cg002G044630	CARHR172360								
N6.HOG0021406	OG0014523	n0													evm.model.RL_7.151	Cg002G044480	CARHR172470								
N6.HOG0021407	OG0014524	n0													evm.model.RL_7.116	Cg002G044160	CARHR172790								
N6.HOG0021408	OG0014525	n0													evm.model.RL_7.78	Cg002G043830	CARHR173140								
N6.HOG0021409	OG0014526	n0													evm.model.RL_7.49.2.687c84b2	Cg002G043570	CARHR173460								
N6.HOG0021410	OG0014527	n0													evm.model.RL_7.48	Cg002G043560	CARHR173470								
N6.HOG0021411	OG0014528	n0													evm.model.RL_7.34	Cg002G043430	CARHR291670								
N6.HOG0021412	OG0014529	n0													evm.model.RL_7.23		CARHR291580								
N6.HOG0021413	OG0014530	n0													evm.model.RL_7.20	Cg002G043300	CARHR291560								
N6.HOG0021414	OG0014531	n0													evm.model.RL_7.12	Cg002G043220	CARHR291470								
N6.HOG0021415	OG0014532	n0													evm.model.RL_7.11	Cg002G043210	CARHR291460								
N6.HOG0021416	OG0014533	n0													evm.model.RL_7.7	Cg002G043170	CARHR291420								
N6.HOG0021417	OG0014534	n0														Cg006G197090	CARHR042820								
N6.HOG0021418	OG0014536	n17														Cg002G062040	CARHR150490, CARHR150500								
N6.HOG0021419	OG0014536	n20															CARHR150470								
N6.HOG0021420	OG0014537	n0													evm.model.RL_7.907	Cg002G051870	CARHR164630								
N6.HOG0021421	OG0014538	n0													evm.model.RL_7.755	Cg002G050250	CARHR166140								
N6.HOG0021422	OG0014539	n1													evm.model.RL_4.360	Cg008G321550	CARHR177920								
N6.HOG0021423	OG0014540	n1															CARHR176590								
N6.HOG0021424	OG0014540	n14													evm.model.RL_2.1470	Cg001G021570									
N6.HOG0021425	OG0014541	n6													evm.model.RL_3.1969	Cg003G096480	CARHR068930								
N6.HOG0021426	OG0014541	n16														Cg007G276100									
N6.HOG0021427	OG0014542	n0													evm.model.RL_4.681	Cg008G316640	CARHR285130								
N6.HOG0021428	OG0014543	n0													evm.model.RL_6.1642	Cg005G171030	CARHR129770								
N6.HOG0021429	OG0014544	n0													evm.model.RL_6.1677	Cg005G170670	CARHR130140								
N6.HOG0021430	OG0014545	n0													evm.model.RL_6.1975	Cg005G167630	CARHR133350								
N6.HOG0021431	OG0014546	n0													evm.model.RL_1.407	Cg004G120590	CARHR079170								
N6.HOG0021432	OG0014547	n0													evm.model.RL_3.2446	Cg004G155050, Cg007G281220	CARHR074190								
N6.HOG0021433	OG0014548	n0													evm.model.RL_3.2268	Cg007G279380	CARHR072240								
N6.HOG0021434	OG0014549	n0													evm.model.RL_3.2212	Cg007G278780	CARHR071610								
N6.HOG0021435	OG0014550	n0													evm.model.RL_3.1832	Cg007G274630	CARHR067300								
N6.HOG0021436	OG0014551	n0													evm.model.RL_2.2576	Cg001G009850	CARHR238530								
N6.HOG0021437	OG0014552	n0													evm.model.RL_1.971	Cg004G126270									
N6.HOG0021438	OG0014553	n0													evm.model.RL_2.2704	Cg001G008580	CARHR239840								
N6.HOG0021439	OG0014554	n0													evm.model.RL_2.2328	Cg001G012470	CARHR235870								
N6.HOG0021440	OG0014555	n0													evm.model.RL_2.2838.1.687c86e7	Cg001G007090	CARHR241290								
N6.HOG0021441	OG0014556	n0													evm.model.RL_1.462	Cg004G121180	CARHR079740								
N6.HOG0021442	OG0014557	n0													evm.model.RL_8.2925	Cg006G245430	CARHR000160								
N6.HOG0021443	OG0014558	n0													evm.model.RL_5.627	Cg006G238300	CARHR007550								
N6.HOG0021444	OG0014559	n0														Cg006G233040	CARHR013190								
N6.HOG0021445	OG0014560	n1															CARHR014980								
N6.HOG0021446	OG0014560	n7														Cg006G231390	CARHR173350, CARHR014990								
N6.HOG0021447	OG0014561	n0													evm.model.RL_5.1460	Cg006G229820	CARHR016590								
N6.HOG0021448	OG0014562	n0													evm.model.RL_3.1373	Cg007G270190	CARHR062860								
N6.HOG0021449	OG0014563	n0													evm.model.RL_3.1343	Cg007G269900	CARHR062500								
N6.HOG0021450	OG0014564	n0													evm.model.RL_3.1223	Cg007G268540	CARHR061190								
N6.HOG0021451	OG0014565	n0													evm.model.RL_3.781	Cg008G324050	CARHR055540								
N6.HOG0021452	OG0014566	n0													evm.model.RL_3.258	Cg007G248060	CARHR049770, CARHR049660, CARHR049730, CARHR049650								
N6.HOG0021453	OG0014567	n17													evm.model.RL_1.1934	Cg004G137010	CARHR095770								
N6.HOG0021454	OG0014568	n0													evm.model.RL_1.3198	Cg004G156590	CARHR110740								
N6.HOG0021455	OG0014569	n0													evm.model.RL_1.2987	Cg004G154180	CARHR108540								
N6.HOG0021456	OG0014570	n0													evm.model.RL_1.2399	Cg004G142910	CARHR101420								
N6.HOG0021457	OG0014571	n0													evm.model.RL_1.2317	Cg004G141800	CARHR100200								
N6.HOG0021458	OG0014572	n0													evm.model.RL_1.1864, evm.model.RL_1.1882, evm.model.RL_1.1881	Cg004G136360	CARHR095060								
N6.HOG0021459	OG0014573	n0													evm.model.RL_1.1321	Cg004G129980	CARHR088830								
N6.HOG0021460	OG0014574	n0													evm.model.RL_1.869	Cg004G125740	CARHR067400, CARHR084620								
N6.HOG0021461	OG0014575	n0													evm.model.RL_4.2911	Cg008G287150	CARHR207050								
N6.HOG0021462	OG0014576	n0													evm.model.RL_4.2850	Cg008G287800	CARHR206160								
N6.HOG0021463	OG0014577	n0													evm.model.RL_1.880	Cg004G120110	CARHR078670								
N6.HOG0021464	OG0014578	n0													evm.model.RL_2.1890	Cg001G017120	CARHR231170								
N6.HOG0021465	OG0014579	n0													evm.model.RL_2.1674	Cg001G019320	CARHR228410								
N6.HOG0021466	OG0014580	n0													evm.model.RL_2.1489										
N6.HOG0021467	OG0014581	n0													evm.model.RL_2.1323	Cg001G023240	CARHR224430								
N6.HOG0021468	OG0014582	n4													evm.model.RL_2.1282	Cg001G023710	CARHR223910								
N6.HOG0021469	OG0014583	n0													evm.model.RL_5.2745	Cg006G214040	CARHR031500								
N6.HOG0021470	OG0014584	n0													evm.model.RL_5.3030	Cg006G217830	CARHR028190								
N6.HOG0021471	OG0014585	n0													evm.model.RL_2.2069		CARHR232980								
N6.HOG0021472	OG0014586	n0													evm.model.RL_2.2049	Cg001G015440	CARHR232770								
N6.HOG0021473	OG0014587	n0													evm.model.RL_6.1039	Cg005G177560	CARHR122700								
N6.HOG0021474	OG0014588	n2													evm.model.RL_1.269	Cg003G097300									
N6.HOG0021475	OG0014589	n0													evm.model.RL_4.2257	Cg008G293830	CARHR199740								
N6.HOG0021476	OG0014590	n0													evm.model.RL_4.2185	Cg008G294590	CARHR198910								
N6.HOG0021477	OG0014591	n0													evm.model.RL_4.1894	Cg008G297780	CARHR195710								
N6.HOG0021478	OG0014592	n0													evm.model.RL_4.834	Cg008G311660, Cg008G309840	CARHR183330								
N6.HOG0021479	OG0014593	n0													evm.model.RL_2.170.1.687c86e0	Cg001G042670	CARHR212790								
N6.HOG0021480	OG0014594	n0													evm.model.RL_8.1895, evm.model.RL_1.1964, evm.model.RL_4.1116, evm.model.RL_2.537	Cg003G105790	CARHR272010								
N6.HOG0021481	OG0014595	n0													evm.model.RL_8.2025	Cg003G107080	CARHR285800								
N6.HOG0021482	OG0014596	n0													evm.model.RL_4.1474	Cg008G302190	CARHR191130								
N6.HOG0021483	OG0014597	n0													evm.model.RL_4.1499	Cg008G301970	CARHR191340								
N6.HOG0021484	OG0014598	n13														Cg008G301950									
N6.HOG0021485	OG0014598	n14														Cg008G301940									
N6.HOG0021486	OG0014598	n25													evm.model.RL_4.1501		CARHR191360								
N6.HOG0021487	OG0014599	n0													evm.model.RL_4.1644	Cg008G300520	CARHR192810								
N6.HOG0021488	OG0014600	n0													evm.model.RL_8.2666	Cg003G113800	CARHR279740								
N6.HOG0021489	OG0014601	n0													evm.model.RL_8.2711	Cg003G114280	CARHR280190								
N6.HOG0021490	OG0014602	n0													evm.model.RL_5.1708	Cg006G227300	CARHR019340								
N6.HOG0021491	OG0014603	n13															CARHR247530								
N6.HOG0021492	OG0014603	n18													evm.model.RL_5.1792	Cg006G226420									
N6.HOG0021493	OG0014604	n0															CARHR155120, CARHR150450								
N6.HOG0021494	OG0014605	n2													evm.model.RL_3.684	Cg007G254250	CARHR055300								
N6.HOG0021495	OG0014606	n1													evm.model.RL_8.2267.1.687c8560		CARHR275740								
N6.HOG0021496	OG0014606	n9													evm.model.RL_3.805		CARHR038510								
N6.HOG0021497	OG0014606	n13													evm.model.RL_6.858	Cg007G261660, Cg007G261770	CARHR056670								
N6.HOG0021498	OG0014606	n21														Cg007G261680	CARHR038550								
N6.HOG0021499	OG0014607	n0													evm.model.RL_3.987		CARHR058090								
N6.HOG0021500	OG0014609	n0													evm.model.RL_1.2605		CARHR105100								
N6.HOG0021501	OG0014611	n0													evm.model.RL_1.2975	Cg004G154030	CARHR108420								
N6.HOG0021502	OG0014612	n0													evm.model.RL_6.293	Cg005G190600	CARHR118280								
N6.HOG0021503	OG0014613	n0														Cg036G336870, Cg013G330350	CARHR116020								
N6.HOG0021504	OG0014614	n0													evm.model.RL_6.1997	Cg005G167440	CARHR133550								
N6.HOG0021505	OG0014615	n0															CARHR137450								
N6.HOG0021506	OG0014616	n0														Cg002G052720	CARHR163750								
N6.HOG0021507	OG0014618	n6													evm.model.RL_8.804	Cg003G084920									
N6.HOG0021508	OG0014619	n8													evm.model.RL_8.795	Cg003G084490	CARHR260900								
N6.HOG0021509	OG0014619	n21														Cg003G084480									
N6.HOG0021510	OG0014620	n0														Cg001G005440	CARHR243100								
N6.HOG0021511	OG0014621	n22													evm.model.RL_7.2645.3.687c84be										
N6.HOG0021512	OG0014622	n8															CARHR216440								
N6.HOG0021513	OG0014623	n0													evm.model.RL_8.1773	Cg003G104470	CARHR270700								
N6.HOG0021514	OG0014629	n0													evm.model.RL_7.2184	Cg007G262960									
N6.HOG0021515	OG0014630	n0													evm.model.RL_5.2506										
N6.HOG0021516	OG0014637	n0													evm.model.RL_2.2351	Cg001G012190	CARHR236120								
N6.HOG0021517	OG0014638	n0														Cg004G154940	CARHR109360								
N6.HOG0021518	OG0014639	n0													evm.model.RL_2.2374	Cg001G011950	CARHR236350								
N6.HOG0021519	OG0014640	n0													evm.model.RL_2.2376	Cg001G011910	CARHR236380								
N6.HOG0021520	OG0014641	n0													evm.model.RL_2.2381	Cg001G011860	CARHR236430								
N6.HOG0021521	OG0014642	n2													evm.model.RL_2.2385										
N6.HOG0021522	OG0014643	n0													evm.model.RL_2.2395	Cg001G011760	CARHR236530								
N6.HOG0021523	OG0014644	n0													evm.model.RL_3.2120	Cg007G277840	CARHR070660								
N6.HOG0021524	OG0014645	n0													evm.model.RL_2.2413	Cg001G011570	CARHR236700								
N6.HOG0021525	OG0014646	n0													evm.model.RL_2.2414	Cg001G011560	CARHR236710								
N6.HOG0021526	OG0014647	n0													evm.model.RL_2.2426	Cg001G011440	CARHR236820								
N6.HOG0021527	OG0014648	n0													evm.model.RL_2.2433	Cg001G011370	CARHR236880								
N6.HOG0021528	OG0014649	n0													evm.model.RL_2.2435	Cg001G011350	CARHR236900								
N6.HOG0021529	OG0014650	n0													evm.model.RL_2.2454	Cg001G011200	CARHR237110								
N6.HOG0021530	OG0014651	n0													evm.model.RL_2.2455	Cg001G011190	CARHR237120								
N6.HOG0021531	OG0014652	n0													evm.model.RL_2.2466.1.687c86e6	Cg001G011080	CARHR237260								
N6.HOG0021532	OG0014653	n0													evm.model.RL_2.2470	Cg001G011040	CARHR237320								
N6.HOG0021533	OG0014654	n0														Cg001G011000	CARHR237370								
N6.HOG0021534	OG0014655	n0													evm.model.RL_2.2478	Cg001G010980	CARHR237420								
N6.HOG0021535	OG0014656	n0													evm.model.RL_3.2159	Cg007G278200	CARHR071080								
N6.HOG0021536	OG0014657	n0													evm.model.RL_2.2493	Cg001G010820	CARHR237620								
N6.HOG0021537	OG0014658	n15													evm.model.RL_2.2492	Cg001G010840	CARHR237600								
N6.HOG0021538	OG0014659	n0													evm.model.RL_2.2501	Cg001G010740	CARHR237710								
N6.HOG0021539	OG0014660	n0													evm.model.RL_2.2502	Cg001G010730	CARHR237720								
N6.HOG0021540	OG0014661	n0													evm.model.RL_2.2546	Cg001G010170	CARHR238220								
N6.HOG0021541	OG0014662	n0													evm.model.RL_2.2591	Cg001G009690	CARHR238690								
N6.HOG0021542	OG0014663	n0													evm.model.RL_2.2594	Cg001G009660	CARHR238720								
N6.HOG0021543	OG0014664	n2															CARHR118110								
N6.HOG0021544	OG0014664	n6														Cg005G190470									
N6.HOG0021545	OG0014665	n0													evm.model.RL_2.2600	Cg001G009600	CARHR238800								
N6.HOG0021546	OG0014666	n10													evm.model.RL_2.3502	Cg001G000070	CARHR293950								
N6.HOG0021547	OG0014666	n21													evm.model.RL_2.3335										
N6.HOG0021548	OG0014667	n0													evm.model.RL_2.2617	Cg001G009400	CARHR239020								
N6.HOG0021549	OG0014668	n0													evm.model.RL_2.2625	Cg001G009320	CARHR239100								
N6.HOG0021550	OG0014669	n0													evm.model.RL_2.2632	Cg001G009290	CARHR239130								
N6.HOG0021551	OG0014670	n0													evm.model.RL_2.2652	Cg001G009160	CARHR239270								
N6.HOG0021552	OG0014671	n0													evm.model.RL_2.2655	Cg001G009130	CARHR239300								
N6.HOG0021553	OG0014672	n0													evm.model.RL_5.734	Cg006G237290	CARHR008640								
N6.HOG0021554	OG0014673	n0													evm.model.RL_2.2671	Cg001G008960	CARHR239480								
N6.HOG0021555	OG0014674	n0													evm.model.RL_2.2691	Cg001G008730	CARHR239690								
N6.HOG0021556	OG0014675	n0													evm.model.RL_2.2693	Cg001G008710	CARHR239720								
N6.HOG0021557	OG0014676	n0													evm.model.RL_2.2694	Cg001G008700	CARHR239730								
N6.HOG0021558	OG0014677	n0													evm.model.RL_2.2701	Cg001G008610	CARHR239820								
N6.HOG0021559	OG0014678	n0													evm.model.RL_2.2703	Cg001G008590	CARHR239830								
N6.HOG0021560	OG0014679	n0													evm.model.RL_2.2717	Cg001G008420	CARHR239960								
N6.HOG0021561	OG0014680	n0													evm.model.RL_2.2738	Cg001G008160	CARHR240240								
N6.HOG0021562	OG0014681	n0													evm.model.RL_2.2739	Cg001G008140	CARHR240260								
N6.HOG0021563	OG0014682	n0													evm.model.RL_2.2748	Cg001G008060	CARHR240340								
N6.HOG0021564	OG0014683	n0													evm.model.RL_6.477	Cg005G187700	CARHR115680								
N6.HOG0021565	OG0014684	n0													evm.model.RL_2.2777	Cg001G007750	CARHR240600								
N6.HOG0021566	OG0014685	n0													evm.model.RL_2.2804	Cg001G007410	CARHR240900								
N6.HOG0021567	OG0014686	n0													evm.model.RL_2.2795	Cg001G007530	CARHR240800								
N6.HOG0021568	OG0014687	n0													evm.model.RL_2.2793	Cg001G007550	CARHR240780								
N6.HOG0021569	OG0014689	n0													evm.model.RL_2.2945	Cg001G006030	CARHR242550								
N6.HOG0021570	OG0014690	n0													evm.model.RL_2.2859	Cg001G006870	CARHR241570								
N6.HOG0021571	OG0014691	n0													evm.model.RL_2.2864	Cg001G006830	CARHR241610								
N6.HOG0021572	OG0014692	n0													evm.model.RL_2.2865	Cg001G006820	CARHR241620								
N6.HOG0021573	OG0014693	n0													evm.model.RL_2.2867	Cg001G006800	CARHR241640								
N6.HOG0021574	OG0014695	n0													evm.model.RL_2.2888	Cg001G006570	CARHR241830								
N6.HOG0021575	OG0014696	n0													evm.model.RL_2.2951	Cg001G005970	CARHR242490								
N6.HOG0021576	OG0014697	n0													evm.model.RL_2.2931	Cg001G006150	CARHR242710								
N6.HOG0021577	OG0014698	n0													evm.model.RL_2.2915	Cg001G006300	CARHR242130								
N6.HOG0021578	OG0014699	n0													evm.model.RL_2.2909	Cg001G006360	CARHR242070								
N6.HOG0021579	OG0014700	n0													evm.model.RL_2.2957	Cg001G005900	CARHR242410								
N6.HOG0021580	OG0014701	n0													evm.model.RL_2.2955	Cg001G005930	CARHR242440								
N6.HOG0021581	OG0014702	n0													evm.model.RL_2.2980	Cg001G005690	CARHR242870								
N6.HOG0021582	OG0014703	n0													evm.model.RL_2.2989	Cg001G005600	CARHR242930								
N6.HOG0021583	OG0014704	n10													evm.model.RL_1.2869	Cg004G152800	CARHR107220								
N6.HOG0021584	OG0014705	n0													evm.model.RL_1.3216	Cg004G156780	CARHR110960								
N6.HOG0021585	OG0014706	n0													evm.model.RL_2.3049	Cg001G004970	CARHR243570								
N6.HOG0021586	OG0014707	n0													evm.model.RL_2.3055	Cg001G004900	CARHR243630								
N6.HOG0021587	OG0014708	n0													evm.model.RL_2.3059	Cg001G004860	CARHR243670								
N6.HOG0021588	OG0014709	n0													evm.model.RL_5.2822	Cg006G215140	CARHR030630								
N6.HOG0021589	OG0014710	n0													evm.model.RL_5.2805	Cg006G214920	CARHR030840								
N6.HOG0021590	OG0014711	n0													evm.model.RL_5.2799	Cg006G214740	CARHR030980								
N6.HOG0021591	OG0014712	n0													evm.model.RL_5.2783	Cg006G214460	CARHR031080								
N6.HOG0021592	OG0014713	n0													evm.model.RL_5.2781	Cg006G214440	CARHR031100								
N6.HOG0021593	OG0014714	n0													evm.model.RL_5.2766	Cg006G214270	CARHR031250								
N6.HOG0021594	OG0014715	n0													evm.model.RL_5.2765	Cg006G214260	CARHR031260								
N6.HOG0021595	OG0014716	n0													evm.model.RL_5.2738	Cg006G213870	CARHR031590								
N6.HOG0021596	OG0014717	n0													evm.model.RL_5.2734	Cg006G213830	CARHR031630								
N6.HOG0021597	OG0014718	n4													evm.model.RL_5.2731	Cg006G213800	CARHR033090								
N6.HOG0021598	OG0014718	n23															CARHR031660								
N6.HOG0021599	OG0014719	n0													evm.model.RL_5.2729	Cg006G213790	CARHR031680								
N6.HOG0021600	OG0014720	n0													evm.model.RL_5.2723	Cg006G213720	CARHR031740								
N6.HOG0021601	OG0014721	n0													evm.model.RL_5.2709	Cg006G213430	CARHR031950								
N6.HOG0021602	OG0014722	n0													evm.model.RL_5.2707	Cg006G213400	CARHR031970								
N6.HOG0021603	OG0014723	n0													evm.model.RL_2.1255	Cg001G024030	CARHR223580								
N6.HOG0021604	OG0014724	n0													evm.model.RL_2.1254	Cg001G024040	CARHR223570								
N6.HOG0021605	OG0014725	n0													evm.model.RL_2.1247	Cg001G024260	CARHR223460								
N6.HOG0021606	OG0014726	n0													evm.model.RL_2.1244	Cg001G024300	CARHR223430								
N6.HOG0021607	OG0014727	n0													evm.model.RL_2.1243	Cg001G024310	CARHR223420								
N6.HOG0021608	OG0014728	n0													evm.model.RL_2.1241	Cg001G024330	CARHR223400								
N6.HOG0021609	OG0014729	n0													evm.model.RL_2.1228	Cg001G024440	CARHR223230								
N6.HOG0021610	OG0014730	n0													evm.model.RL_2.1212	Cg001G024600	CARHR223060								
N6.HOG0021611	OG0014731	n0													evm.model.RL_2.1191	Cg001G024820	CARHR222780								
N6.HOG0021612	OG0014732	n0													evm.model.RL_2.1183	Cg001G024910	CARHR222710								
N6.HOG0021613	OG0014733	n0													evm.model.RL_3.772	Cg007G258000	CARHR055560								
N6.HOG0021614	OG0014734	n0													evm.model.RL_3.754	Cg007G256710	CARHR055680								
N6.HOG0021615	OG0014735	n0													evm.model.RL_3.744	Cg007G256020	CARHR055910								
N6.HOG0021616	OG0014736	n0													evm.model.RL_3.1129	Cg007G267430	CARHR060080								
N6.HOG0021617	OG0014737	n0													evm.model.RL_3.717	Cg007G254980	CARHR289670								
N6.HOG0021618	OG0014738	n0													evm.model.RL_3.709	Cg007G254600	CARHR289770								
N6.HOG0021619	OG0014739	n0													evm.model.RL_3.670	Cg007G254130	CARHR055120								
N6.HOG0021620	OG0014740	n0													evm.model.RL_3.656	Cg007G253740	CARHR054920								
N6.HOG0021621	OG0014741	n0													evm.model.RL_3.644	Cg007G253340	CARHR054810								
N6.HOG0021622	OG0014742	n0													evm.model.RL_3.589, evm.model.RL_3.582	Cg007G252420	CARHR053950								
N6.HOG0021623	OG0014743	n0													evm.model.RL_3.538	Cg007G251550	CARHR283790								
N6.HOG0021624	OG0014744	n0													evm.model.RL_6.1886	Cg005G168620	CARHR131730								
N6.HOG0021625	OG0014745	n0													evm.model.RL_2.2494	Cg001G010810	CARHR237630								
N6.HOG0021626	OG0014746	n0													evm.model.RL_3.477	Cg007G250690	CARHR052730								
N6.HOG0021627	OG0014747	n0													evm.model.RL_3.462.1.687c84ba	Cg007G250540	CARHR052560								
N6.HOG0021628	OG0014748	n0													evm.model.RL_3.393	Cg007G249910	CARHR051910								
N6.HOG0021629	OG0014749	n0													evm.model.RL_3.409	Cg007G250170									
N6.HOG0021630	OG0014750	n0													evm.model.RL_3.361	Cg007G249350	CARHR051460								
N6.HOG0021631	OG0014751	n0													evm.model.RL_3.290	Cg007G248600	CARHR050400								
N6.HOG0021632	OG0014752	n0														Cg007G248350	CARHR049950								
N6.HOG0021633	OG0014753	n0													evm.model.RL_5.8	Cg002G075800	CARHR143620								
N6.HOG0021634	OG0014754	n0													evm.model.RL_7.2680	Cg002G075530	CARHR143870								
N6.HOG0021635	OG0014755	n0													evm.model.RL_7.2683	Cg002G075510	CARHR143910								
N6.HOG0021636	OG0014756	n0													evm.model.RL_7.2689	Cg002G075430	CARHR143980								
N6.HOG0021637	OG0014757	n0													evm.model.RL_7.2700	Cg002G075270	CARHR144130								
N6.HOG0021638	OG0014758	n0													evm.model.RL_7.2708	Cg002G075190	CARHR144210								
N6.HOG0021639	OG0014759	n0													evm.model.RL_7.2710	Cg002G075170	CARHR144230								
N6.HOG0021640	OG0014760	n0													evm.model.RL_7.2712	Cg002G075150	CARHR144250								
N6.HOG0021641	OG0014761	n0													evm.model.RL_7.2717	Cg002G075110	CARHR144290								
N6.HOG0021642	OG0014762	n0													evm.model.RL_7.2640	Cg002G075030	CARHR144370								
N6.HOG0021643	OG0014763	n0													evm.model.RL_7.2635	Cg002G074980	CARHR144420								
N6.HOG0021644	OG0014764	n0													evm.model.RL_7.2604	Cg002G074730	CARHR144730								
N6.HOG0021645	OG0014765	n0													evm.model.RL_7.2571	Cg002G074340	CARHR145220								
N6.HOG0021646	OG0014766	n0													evm.model.RL_7.2563	Cg002G074250	CARHR145320								
N6.HOG0021647	OG0014767	n12													evm.model.RL_7.2562	Cg002G074240	CARHR145340								
N6.HOG0021648	OG0014767	n23															CARHR145330								
N6.HOG0021649	OG0014768	n0													evm.model.RL_2.74	Cg001G041620	CARHR213680								
N6.HOG0021650	OG0014769	n0													evm.model.RL_7.2520	Cg002G073750	CARHR145770								
N6.HOG0021651	OG0014770	n0														Cg002G073730	CARHR145810								
N6.HOG0021652	OG0014771	n0													evm.model.RL_7.2508	Cg002G073590	CARHR145970								
N6.HOG0021653	OG0014772	n0													evm.model.RL_7.2505	Cg002G073570	CARHR145990								
N6.HOG0021654	OG0014773	n0													evm.model.RL_7.2488	Cg002G073390	CARHR146240								
N6.HOG0021655	OG0014774	n0													evm.model.RL_7.2443	Cg002G073000	CARHR146680								
N6.HOG0021656	OG0014775	n0													evm.model.RL_7.2424	Cg002G072760	CARHR146940								
N6.HOG0021657	OG0014776	n0													evm.model.RL_7.2422	Cg002G072730	CARHR146960								
N6.HOG0021658	OG0014777	n0													evm.model.RL_7.2415	Cg002G072670	CARHR147040								
N6.HOG0021659	OG0014778	n0													evm.model.RL_7.2412	Cg002G072640	CARHR147070								
N6.HOG0021660	OG0014779	n0													evm.model.RL_7.2406	Cg002G072560	CARHR147140								
N6.HOG0021661	OG0014780	n0													evm.model.RL_7.2370	Cg002G072110	CARHR147570								
N6.HOG0021662	OG0014781	n0													evm.model.RL_7.2356	Cg002G071950	CARHR147740								
N6.HOG0021663	OG0014782	n0													evm.model.RL_7.2352	Cg002G071900	CARHR147820								
N6.HOG0021664	OG0014783	n0													evm.model.RL_7.2339	Cg002G071670	CARHR147990								
N6.HOG0021665	OG0014784	n0													evm.model.RL_7.2330	Cg002G071550	CARHR148130								
N6.HOG0021666	OG0014785	n0													evm.model.RL_7.2320	Cg002G071430	CARHR148270								
N6.HOG0021667	OG0014786	n0													evm.model.RL_7.2314	Cg002G071370	CARHR148330								
N6.HOG0021668	OG0014787	n0													evm.model.RL_7.2290	Cg002G071200	CARHR148530								
