HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N12.HOG0024895	OG0023609	n0		Ag001G020640																					
N12.HOG0024896	OG0023610	n0		Ag001G022520, Ag003G284540, Ag003G284600, Ag001G022590, Ag001G022550																					
N12.HOG0024897	OG0023611	n0		Ag005G403750, Ag001G026370, Ag007G606690																					
N12.HOG0024898	OG0023612	n0		Ag001G029530, Ag003G220880																					
N12.HOG0024899	OG0023613	n0		Ag001G030630, Ag001G052800, Ag006G523070, Ag006G523840, Ag008G696900																					
N12.HOG0024900	OG0023614	n0		Ag001G031290																					
N12.HOG0024901	OG0023615	n0		Ag001G033920, Ag004G397350, Ag005G409780																					
N12.HOG0024902	OG0023616	n0		Ag004G372460, Ag004G353510, Ag001G039290, Ag004G400480																					
N12.HOG0024903	OG0023617	n0		Ag006G514050, Ag001G039910																					
N12.HOG0024904	OG0023618	n0		Ag002G168880, Ag003G232030, Ag001G052360, Ag003G283550																					
N12.HOG0024905	OG0023619	n0		Ag001G069120, Ag008G713220, Ag005G419180, Ag003G256280, Ag005G429780																					
N12.HOG0024906	OG0023620	n0		Ag006G563030, Ag005G470270, Ag002G199860, Ag001G082270, Ag007G649650																					
N12.HOG0024907	OG0023621	n0		Ag001G084710, Ag001G084690																					
N12.HOG0024908	OG0023622	n0		Ag001G086620, Ag001G086630, Ag001G086660, Ag001G086610																				Om003G121700	
N12.HOG0024909	OG0023623	n0		Ag001G086800																					
N12.HOG0024910	OG0023624	n0		Ag002G130420, Ag002G129610, Ag001G086900, Ag001G086890																				Om003G121780	
N12.HOG0024911	OG0023625	n0		Ag006G562270, Ag001G090490																					
N12.HOG0024912	OG0023626	n0		Ag004G382250, Ag002G132820, Ag002G132900, Ag002G132830, Ag001G095750																					
N12.HOG0024913	OG0023627	n0		Ag001G096440																				Om005G205770, Om007G308440, Om007G308840, Om007G308460	
N12.HOG0024914	OG0023628	n0		Ag001G098580																					
N12.HOG0024915	OG0023629	n0		Ag001G099430																					
N12.HOG0024916	OG0023630	n0		Ag002G103300																				Om002G072580	
N12.HOG0024917	OG0023631	n1		Ag004G301040																				Om008G359020	
N12.HOG0024918	OG0023631	n2		Ag002G110850, Ag002G107360																				Om008G359030	
N12.HOG0024919	OG0023632	n0		Ag002G107910																				Om008G359300	
N12.HOG0024920	OG0023633	n0		Ag003G233770, Ag002G114010, Ag008G712530																					
N12.HOG0024921	OG0023634	n0		Ag002G114530																					
N12.HOG0024922	OG0023635	n0		Ag002G116800																					
N12.HOG0024923	OG0023636	n0		Ag002G118770, Ag002G179470, Ag004G374950																					
N12.HOG0024924	OG0023637	n0		Ag006G542580, Ag006G545030, Ag003G226530, Ag002G127980, Ag007G625990																					
N12.HOG0024925	OG0023638	n0		Ag003G264800, Ag002G129920																				Om008G355430, Om008G355440, Om008G355830	
N12.HOG0024926	OG0023639	n0		Ag005G416830, Ag002G196200, Ag002G130880																					
N12.HOG0024927	OG0023640	n0		Ag002G131910, Ag006G569250																					
N12.HOG0024928	OG0023641	n0		Ag002G134320, Ag004G333000																					
N12.HOG0024929	OG0023642	n0		Ag004G347480, Ag002G137110, Ag007G580740, Ag005G446100, Ag002G196640																					
N12.HOG0024930	OG0023643	n0		Ag002G140830, Ag006G521210, Ag004G329850, Ag008G703270, Ag002G186540																					
N12.HOG0024931	OG0023644	n0		Ag002G141400																					
N12.HOG0024932	OG0023645	n0		Ag008G662570, Ag008G721130, Ag002G146940																					
N12.HOG0024933	OG0023646	n0		Ag002G153370																				Om008G343410	
N12.HOG0024934	OG0023647	n0		Ag002G154440																				Om008G348670	
N12.HOG0024935	OG0023648	n0		Ag002G170920																					
N12.HOG0024936	OG0023649	n0		Ag008G683410, Ag004G360680, Ag007G643920, Ag002G199690, Ag006G545390																					
N12.HOG0024937	OG0023650	n0		Ag002G200560																					
N12.HOG0024938	OG0023651	n0		Ag006G503270, Ag006G503300, Ag002G205210, Ag005G445800, Ag006G560630																					
N12.HOG0024939	OG0023652	n0		Ag003G206840, Ag003G206920, Ag008G686060, Ag007G621940																					
N12.HOG0024940	OG0023653	n0		Ag003G209060																				Om004G130540, Om004G130550	
N12.HOG0024941	OG0023654	n0		Ag003G214150																				Om004G133200, Om005G198210	
N12.HOG0024942	OG0023655	n0		Ag004G373450, Ag004G374790, Ag003G216670																				Om005G221750, Om005G221700	
N12.HOG0024943	OG0023656	n0		Ag005G419450, Ag006G553490, Ag008G689480, Ag003G217370, Ag006G553480																					
N12.HOG0024944	OG0023657	n0		Ag003G220400																					
N12.HOG0024945	OG0023658	n0		Ag003G230240																				Om008G329940, Om008G329960, Om008G329970, Om008G329980	
N12.HOG0024946	OG0023659	n0		Ag003G234960																					
N12.HOG0024947	OG0023660	n0		Ag003G237270																					
N12.HOG0024948	OG0023661	n0		Ag003G242830, Ag005G435090																					
N12.HOG0024949	OG0023662	n0		Ag006G561200, Ag005G435130, Ag003G279580, Ag004G314300, Ag003G253940																					
N12.HOG0024950	OG0023663	n0		Ag007G615910, Ag007G630720, Ag007G643880, Ag005G441770, Ag003G270230																					
N12.HOG0024951	OG0023664	n0		Ag007G616190, Ag003G273770, Ag007G632710, Ag007G602650, Ag007G619140																					
N12.HOG0024952	OG0023665	n0		Ag003G276680																					
N12.HOG0024953	OG0023666	n0		Ag003G284890, Ag003G284850, Ag003G284860, Ag003G284870																				Om001G034510	
N12.HOG0024954	OG0023667	n0		Ag008G713450, Ag007G643740, Ag003G285150																					
N12.HOG0024955	OG0023668	n0		Ag003G285330, Ag004G395540, Ag006G497910, Ag008G684700																					
N12.HOG0024956	OG0023669	n0		Ag003G292950																				Om001G039390	
N12.HOG0024957	OG0023670	n0		Ag003G296670																					
N12.HOG0024958	OG0023671	n0		Ag004G304210																					
N12.HOG0024959	OG0023672	n0		Ag004G306180																					
N12.HOG0024960	OG0023673	n0		Ag006G575900, Ag004G366470, Ag004G307910																					
N12.HOG0024961	OG0023674	n0		Ag004G309790, Ag004G312550, Ag004G312570, Ag005G473950, Ag008G697580																					
N12.HOG0024962	OG0023675	n0		Ag004G310290																					
N12.HOG0024963	OG0023676	n0		Ag004G320870, Ag004G320860																				Om005G194720	
N12.HOG0024964	OG0023677	n0		Ag004G328990																					
N12.HOG0024965	OG0023678	n0		Ag006G499400, Ag006G526510, Ag008G694750, Ag004G344670																					
N12.HOG0024966	OG0023679	n0		Ag004G345660																				Om002G076990	
N12.HOG0024967	OG0023680	n0		Ag004G401920, Ag004G392430, Ag005G414850, Ag004G362270, Ag005G489580																					
N12.HOG0024968	OG0023681	n0		Ag004G367090, Ag006G500780																					
N12.HOG0024969	OG0023682	n0		Ag008G713750, Ag006G576170, Ag007G608700, Ag005G485830, Ag004G376890																					
N12.HOG0024970	OG0023683	n0		Ag004G377410																					
N12.HOG0024971	OG0023684	n0		Ag004G378740																				Om005G224430	
N12.HOG0024972	OG0023685	n0		Ag004G392060, Ag004G392080, Ag004G396840, Ag004G396580																				Om005G227650	
N12.HOG0024973	OG0023686	n0		Ag004G395210																					
N12.HOG0024974	OG0023687	n0		Ag004G398160																				Om003G113530, Om004G134010, Om006G257080, Om003G113520	
N12.HOG0024975	OG0023688	n0		Ag005G409110, Ag005G405880, Ag005G405850																				Om007G304700, Om008G362660	
N12.HOG0024976	OG0023689	n0		Ag006G502270, Ag005G407970																				Om006G250670, Om006G261440, Om005G187230	
N12.HOG0024977	OG0023690	n0		Ag005G408340																					
N12.HOG0024978	OG0023691	n0		Ag005G409740, Ag005G409770, Ag005G409730, Ag005G409760, Ag005G409750																					
N12.HOG0024979	OG0023692	n0		Ag005G454580, Ag005G453720, Ag005G489660, Ag005G489700, Ag005G488930																					
N12.HOG0024980	OG0023693	n0		Ag005G462900, Ag005G462890																				Om007G288080, Om004G143900, Om002G053670	
N12.HOG0024981	OG0023694	n0		Ag005G468190																					
N12.HOG0024982	OG0023695	n0		Ag005G473050, Ag005G475520, Ag005G475570, Ag005G473100, Ag005G473110																					
N12.HOG0024983	OG0023696	n0		Ag005G480050, Ag005G480120, Ag005G479960, Ag005G479890, Ag005G479970																					
N12.HOG0024984	OG0023697	n1		Ag005G481210, Ag005G481220																				Om002G049280	
N12.HOG0024985	OG0023697	n3		Ag005G481230																				Om002G049270	
N12.HOG0024986	OG0023698	n0		Ag005G487270, Ag005G485250, Ag005G486690, Ag005G487280, Ag005G486700																					
N12.HOG0024987	OG0023699	n0		Ag005G487070																					
N12.HOG0024988	OG0023700	n0		Ag005G488300, Ag005G489530, Ag005G488320, Ag005G488430, Ag005G488280																					
N12.HOG0024989	OG0023701	n0		Ag006G491740, Ag007G606340, Ag007G605900																				Om002G085270	
N12.HOG0024990	OG0023702	n0		Ag006G503380, Ag006G503400																					
N12.HOG0024991	OG0023703	n0		Ag006G520840																					
N12.HOG0024992	OG0023704	n0		Ag006G550750																				Om001G009790	
N12.HOG0024993	OG0023705	n0		Ag006G553750																					
N12.HOG0024994	OG0023706	n0		Ag006G573290																					
N12.HOG0024995	OG0023707	n0		Ag006G573400																					
N12.HOG0024996	OG0023708	n0		Ag007G600330																					
N12.HOG0024997	OG0023709	n0		Ag007G605700																					
N12.HOG0024998	OG0023710	n0		Ag007G613380, Ag007G611870, Ag007G613410, Ag007G611930, Ag007G611780																					
N12.HOG0024999	OG0023711	n1		Ag008G714280																				Om006G246470	
N12.HOG0025000	OG0023711	n2		Ag007G622780																				Om006G245890, Om007G298160	
N12.HOG0025001	OG0023712	n0		Ag007G629670																					
N12.HOG0025002	OG0023713	n0		Ag008G668840																					
N12.HOG0025003	OG0023714	n0		Ag008G668900																					
N12.HOG0025004	OG0023715	n0		Ag008G708310																				Om006G246410, Om006G246430, Om006G260800, Om006G260790	
N12.HOG0025005	OG0023716	n0		Ag008G715750																					
N12.HOG0025006	OG0023717	n2		Ag008G722810																				Om007G293020	
N12.HOG0025007	OG0023717	n3		Ag008G722790																				Om006G238820	
N12.HOG0025008	OG0023718	n0		Ag008G727540																					
N12.HOG0025009	OG0023719	n0		Ag008G729690																				Om006G234040	
N12.HOG0025010	OG0023744	n0																						Om007G314110	
N12.HOG0025011	OG0023778	n0																						Om002G057520	
N12.HOG0025012	OG0023850	n0																						Om006G266670	
N12.HOG0025013	OG0023857	n0																						Om004G138130	
N12.HOG0025014	OG0023868	n0																						Om008G321090	
N12.HOG0025015	OG0023881	n0																						Om003G105050	
N12.HOG0025016	OG0023905	n0																						Om006G234700	
N12.HOG0025017	OG0023914	n0																						Om003G100160	
N12.HOG0025018	OG0023965	n0																						Om008G355810	
N12.HOG0025019	OG0023985	n0																						Om007G296590	
N12.HOG0025020	OG0024003	n0																						Om005G218440, Om011G365980	
N12.HOG0025021	OG0024045	n0																						Om005G214370, Om005G214300, Om005G214360	
N12.HOG0025022	OG0024061	n0																						Om005G177620	
N12.HOG0025023	OG0024069	n0																						Om004G138260, Om007G295520	
N12.HOG0025024	OG0024090	n0																						Om005G200220	
N12.HOG0025025	OG0024115	n0																						Om001G010300	
N12.HOG0025026	OG0024118	n0																						Om003G121910	
N12.HOG0025027	OG0024125	n0																						Om001G016710	
N12.HOG0025028	OG0024128	n0																						Om001G022500	
N12.HOG0025029	OG0024222	n0																						Om002G052760	
N12.HOG0025030	OG0024430	n0																						Om002G062530	
N12.HOG0025031	OG0024439	n0																						Om001G011110	
N12.HOG0025032	OG0024460	n0																						Om008G351090	
N12.HOG0025033	OG0024503	n0																						Om006G238760	
N12.HOG0025034	OG0024527	n0																						Om004G157510	
N12.HOG0025035	OG0024530	n0																						Om004G159850, Om002G070230, Om008G349520, Om008G335370	
N12.HOG0025036	OG0024531	n0																						Om004G165150	
N12.HOG0025037	OG0024544	n0																						Om005G201090	
N12.HOG0025038	OG0024546	n0																						Om002G064250, Om002G077570	
N12.HOG0025039	OG0024579	n0																						Om004G145810	
N12.HOG0025040	OG0024581	n0																						Om005G199110	
N12.HOG0025041	OG0024588	n0																						Om004G162480, Om004G161100, Om006G258830	
N12.HOG0025042	OG0024596	n0																						Om006G266560	
N12.HOG0025043	OG0024608	n0																						Om002G071550	
N12.HOG0025044	OG0024619	n0																						Om001G038170	
N12.HOG0025045	OG0024627	n0																						Om002G084750, Om002G084680, Om002G084720	
N12.HOG0025046	OG0024636	n0																						Om008G330920, Om008G330870	
N12.HOG0025047	OG0024773	n0																						Om006G228960	
N12.HOG0025048	OG0024784	n0																						Om003G123600	
N12.HOG0025049	OG0024813	n0																						Om002G079100	
N12.HOG0025050	OG0024816	n0																						Om007G286540, Om008G339680	
N12.HOG0025051	OG0024817	n0																						Om007G289300, Om008G335640, Om007G287650, Om007G287630	
N12.HOG0025052	OG0024818	n0																						Om004G138370, Om003G099230, Om005G192150, Om004G156740	
N12.HOG0025053	OG0024851	n0																						Om008G357600, Om008G357650, Om008G357630	
N12.HOG0025054	OG0024852	n0																						Om007G281880	
N12.HOG0025055	OG0024854	n0																						Om001G012760, Om001G012840, Om001G012230	
N12.HOG0025056	OG0024873	n0																						Om004G176420, Om002G087010, Om001G003150, Om002G076160, Om003G124670	
N12.HOG0025057	OG0024874	n0																						Om001G025680, Om001G007750, Om001G014340, Om002G075250, Om001G011560	
N12.HOG0025058	OG0024875	n0																						Om002G080560, Om003G102570, Om003G111510, Om005G227610, Om001G011340	
N12.HOG0025059	OG0024876	n0																						Om006G266980, Om004G149380, Om005G218010, Om001G014380, Om002G076270	
N12.HOG0025060	OG0024877	n0																						Om004G148980, Om004G148910, Om008G346590, Om004G152360, Om001G020360	
N12.HOG0025061	OG0024878	n0																						Om004G140390, Om004G150470, Om004G150480, Om005G217990, Om001G023830	
N12.HOG0025062	OG0024879	n0																						Om006G257970, Om002G058440, Om004G164530, Om002G062490, Om003G123900	
N12.HOG0025063	OG0024880	n0																						Om003G110310, Om003G095980, Om002G063060, Om006G258920, Om004G162160	
N12.HOG0025064	OG0024881	n0																						Om007G305120, Om007G305320, Om007G305310, Om002G083490, Om002G083520	
N12.HOG0025065	OG0024882	n0																						Om008G339780, Om005G201400, Om003G101620, Om008G356000, Om003G111300	
N12.HOG0025066	OG0024883	n0																						Om003G111100, Om003G111170, Om003G111120, Om003G111200, Om003G111090	
N12.HOG0025067	OG0024884	n0																						Om004G152850, Om004G148530, Om011G365280, Om004G155080, Om011G365240	
N12.HOG0025068	OG0024885	n0																						Om005G193900, Om005G193960, Om005G193750, Om005G193970, Om005G193760	
N12.HOG0025069	OG0024886	n0																						Om006G265880, Om006G265890, Om006G265980, Om006G265940, Om006G265930	
N12.HOG0025070	OG0024887	n0																						Om008G341580, Om008G348620, Om009G364090, Om007G307130, Om008G348610	
N12.HOG0025071	OG0024888	n0																						Om007G308630, Om007G308620, Om007G308640, Om007G308650, Om007G308610	
N12.HOG0025072	OG0024904	n0		Ag007G600340, Ag007G600470																					
N12.HOG0025073	OG0024924	n0		Ag001G072350																				Om003G126130, Om003G114000	
N12.HOG0025074	OG0024946	n0		Ag007G585290																				Om007G286980	
N12.HOG0025075	OG0024953	n0		Ag006G528470																					
N12.HOG0025076	OG0024955	n0		Ag006G495430, Ag001G009440, Ag008G678190																					
N12.HOG0025077	OG0024956	n0		Ag004G330280, Ag001G010420, Ag003G226310, Ag006G511800																					
N12.HOG0025078	OG0024957	n0		Ag004G364460, Ag005G460780, Ag001G012610																					
N12.HOG0025079	OG0024958	n0		Ag001G022350																					
N12.HOG0025080	OG0024959	n0		Ag001G023220																					
N12.HOG0025081	OG0024960	n0		Ag001G030730, Ag001G030690, Ag001G024430																				Om003G099180	
N12.HOG0025082	OG0024961	n0		Ag003G256110, Ag004G342180, Ag002G127380, Ag001G029690																					
N12.HOG0025083	OG0024962	n0		Ag008G698830, Ag001G029990, Ag008G698820																					
N12.HOG0025084	OG0024963	n0		Ag001G035320, Ag002G183230, Ag004G383810																					
N12.HOG0025085	OG0024964	n0		Ag001G068600, Ag004G378450, Ag001G037630																					
N12.HOG0025086	OG0024965	n0		Ag002G166560, Ag001G042540, Ag006G514330																				Om003G106410	
N12.HOG0025087	OG0024966	n0		Ag001G051400																					
N12.HOG0025088	OG0024967	n0		Ag003G234600, Ag001G051820, Ag003G270060																					
N12.HOG0025089	OG0024968	n0		Ag008G700760, Ag001G053940, Ag005G424880, Ag007G645940																					
N12.HOG0025090	OG0024969	n0		Ag001G058460, Ag007G589170, Ag005G434990, Ag005G446310																					
N12.HOG0025091	OG0024970	n0		Ag002G111970, Ag002G112040, Ag006G515300, Ag001G058680																					
N12.HOG0025092	OG0024971	n0		Ag001G060970																					
N12.HOG0025093	OG0024972	n0		Ag001G069440																					
N12.HOG0025094	OG0024973	n0		Ag001G074620, Ag004G383510, Ag003G242530																					
N12.HOG0025095	OG0024974	n0		Ag001G076580, Ag001G076640																				Om008G320440, Om008G320460	
N12.HOG0025096	OG0024975	n0		Ag001G078390, Ag001G078370, Ag001G078400																				Om006G251990	
N12.HOG0025097	OG0024976	n0		Ag001G081350, Ag008G665110, Ag004G399540																					
N12.HOG0025098	OG0024977	n0		Ag001G084420, Ag001G084580																					
N12.HOG0025099	OG0024978	n0		Ag001G086590																				Om003G121790, Om003G121690	
N12.HOG0025100	OG0024979	n0		Ag001G092320																					
N12.HOG0025101	OG0024980	n0		Ag001G093700, Ag001G093710, Ag004G310940																				Om003G125940	
N12.HOG0025102	OG0024981	n0		Ag001G097710, Ag001G097640, Ag001G094410																					
N12.HOG0025103	OG0024982	n0		Ag004G382210, Ag005G467000, Ag001G095420																					
N12.HOG0025104	OG0024983	n0		Ag001G095640, Ag001G095650																					
N12.HOG0025105	OG0024984	n0		Ag001G095770, Ag001G095780, Ag001G095810, Ag001G095800																					
N12.HOG0025106	OG0024985	n0		Ag001G096600																					
N12.HOG0025107	OG0024986	n0		Ag001G097060																					
N12.HOG0025108	OG0024987	n0		Ag005G459700, Ag001G097380																					
N12.HOG0025109	OG0024988	n0		Ag001G101280																					
N12.HOG0025110	OG0024989	n0		Ag005G420860, Ag008G708550, Ag004G345900, Ag002G113330																					
N12.HOG0025111	OG0024990	n0		Ag002G121470, Ag008G659570, Ag003G267230, Ag002G113730																					
N12.HOG0025112	OG0024991	n0		Ag002G121340, Ag006G545980, Ag002G114970																				Om008G362040	
N12.HOG0025113	OG0024992	n0		Ag002G204080, Ag002G117770, Ag006G502590, Ag005G448770																					
N12.HOG0025114	OG0024993	n0		Ag002G118520																					
N12.HOG0025115	OG0024994	n0		Ag003G273010, Ag002G122010, Ag002G122060																					
N12.HOG0025116	OG0024995	n0		Ag002G122190, Ag002G122150																					
N12.HOG0025117	OG0024996	n0		Ag002G126030, Ag005G459060, Ag004G356900																					
N12.HOG0025118	OG0024997	n0		Ag002G129300, Ag002G129320, Ag002G129140, Ag002G129170																					
N12.HOG0025119	OG0024998	n0		Ag002G130790, Ag006G501460, Ag006G567760																					
N12.HOG0025120	OG0024999	n0		Ag007G630400, Ag004G383750, Ag002G173320, Ag002G131140																					
N12.HOG0025121	OG0025000	n0		Ag002G131210, Ag002G131280																					
N12.HOG0025122	OG0025001	n0		Ag002G133370																					
N12.HOG0025123	OG0025002	n0		Ag002G139110																					
N12.HOG0025124	OG0025003	n0		Ag002G139390, Ag006G502210																					
N12.HOG0025125	OG0025004	n0		Ag002G140120																					
N12.HOG0025126	OG0025005	n0		Ag002G141310, Ag007G616280																					
N12.HOG0025127	OG0025006	n0		Ag002G188760, Ag002G143550																					
N12.HOG0025128	OG0025007	n0		Ag005G420050, Ag006G562770, Ag006G526400, Ag002G147130																					
N12.HOG0025129	OG0025008	n0		Ag007G636780, Ag005G410000, Ag005G402520, Ag002G148450																					
N12.HOG0025130	OG0025009	n0		Ag002G158220																					
N12.HOG0025131	OG0025010	n0		Ag002G163370, Ag002G163440, Ag002G163380																				Om008G338840	
N12.HOG0025132	OG0025011	n0		Ag002G169950, Ag004G395260, Ag002G192490, Ag006G540170																					
N12.HOG0025133	OG0025012	n0		Ag002G176030, Ag004G344870																					
N12.HOG0025134	OG0025013	n0		Ag003G224820, Ag002G177320, Ag006G539310, Ag006G536760																					
N12.HOG0025135	OG0025014	n0		Ag002G178220																					
N12.HOG0025136	OG0025015	n0		Ag002G178610																				Om008G332950	
N12.HOG0025137	OG0025016	n0		Ag005G426800, Ag008G676860, Ag006G554160, Ag002G181680																					
N12.HOG0025138	OG0025017	n0		Ag002G190430																					
N12.HOG0025139	OG0025018	n0		Ag002G194260, Ag002G194280, Ag002G194310, Ag002G194340																					
N12.HOG0025140	OG0025019	n0		Ag002G196160, Ag008G728750, Ag002G196220																				Om008G325750	
N12.HOG0025141	OG0025020	n0		Ag005G458360, Ag002G196410																					
N12.HOG0025142	OG0025021	n0		Ag002G197350																					
N12.HOG0025143	OG0025022	n0		Ag002G205100, Ag002G205480, Ag002G205420, Ag002G205540																					
N12.HOG0025144	OG0025023	n0		Ag003G207030, Ag007G617930, Ag006G519420, Ag005G430280																					
N12.HOG0025145	OG0025024	n0		Ag003G218210																				Om006G275510, Om006G275400, Om006G274320	
N12.HOG0025146	OG0025025	n0		Ag003G219520																				Om004G135570, Om004G135580, Om004G135590	
N12.HOG0025147	OG0025026	n0		Ag003G221860, Ag008G730140																				Om006G233900	
N12.HOG0025148	OG0025027	n0		Ag005G425650, Ag006G527350, Ag003G222080																					
N12.HOG0025149	OG0025028	n0		Ag003G223640																					
N12.HOG0025150	OG0025029	n0		Ag008G691570, Ag003G226540																				Om008G351030, Om008G351190	
N12.HOG0025151	OG0025030	n0		Ag003G230420																					
N12.HOG0025152	OG0025031	n0		Ag003G242650																					
N12.HOG0025153	OG0025032	n0		Ag003G256160																					
N12.HOG0025154	OG0025033	n0		Ag003G266510, Ag003G265720, Ag003G266520																				Om008G334170	
N12.HOG0025155	OG0025034	n0		Ag003G271080																					
N12.HOG0025156	OG0025035	n0		Ag003G271110																				Om005G210400, Om004G146430	
N12.HOG0025157	OG0025036	n0		Ag003G280230																				Om008G345950	
N12.HOG0025158	OG0025037	n0		Ag003G280690																					
N12.HOG0025159	OG0025038	n0		Ag003G284590																					
N12.HOG0025160	OG0025039	n0		Ag003G291380, Ag004G387510, Ag003G291350, Ag003G291430																					
N12.HOG0025161	OG0025040	n0		Ag004G299040, Ag004G299010																					
N12.HOG0025162	OG0025041	n0		Ag004G304040, Ag004G344290, Ag004G353420, Ag007G614140																					
N12.HOG0025163	OG0025042	n0		Ag004G305480																				Om005G183840	
N12.HOG0025164	OG0025043	n0		Ag004G306870																					
N12.HOG0025165	OG0025044	n0		Ag004G308330																				Om005G186270, Om005G218470, Om011G365990	
N12.HOG0025166	OG0025045	n0		Ag004G309530																					
N12.HOG0025167	OG0025046	n0		Ag005G418420, Ag004G314080, Ag007G584960, Ag005G487480																					
N12.HOG0025168	OG0025047	n0		Ag004G320660, Ag004G320670, Ag004G320690																					
N12.HOG0025169	OG0025048	n0		Ag008G700260, Ag004G400700, Ag004G325120																					
N12.HOG0025170	OG0025049	n0		Ag004G329200																					
N12.HOG0025171	OG0025050	n0		Ag004G331610																					
N12.HOG0025172	OG0025051	n0		Ag004G331860																				Om005G201130, Om011G366080, Om005G218600	
N12.HOG0025173	OG0025052	n0		Ag006G504790, Ag005G484980, Ag004G333720, Ag004G334220																					
N12.HOG0025174	OG0025053	n0		Ag004G334680, Ag004G385240, Ag004G379040																				Om005G202730	
N12.HOG0025175	OG0025054	n0		Ag004G335530																				Om001G017080, Om004G148480, Om008G329440	
N12.HOG0025176	OG0025055	n0		Ag004G336070, Ag008G703860																					
N12.HOG0025177	OG0025056	n0		Ag004G338870, Ag007G603040, Ag005G488130, Ag004G338860																					
N12.HOG0025178	OG0025057	n0		Ag004G340530, Ag004G340540, Ag004G390660																					
N12.HOG0025179	OG0025058	n0		Ag007G627020, Ag006G562800, Ag004G360810, Ag005G427750																					
N12.HOG0025180	OG0025059	n0		Ag004G369100, Ag004G369110																				Om007G308320, Om007G308660	
N12.HOG0025181	OG0025060	n0		Ag004G369910																					
N12.HOG0025182	OG0025061	n0		Ag007G617370, Ag006G554040, Ag004G372990, Ag007G610950																					
N12.HOG0025183	OG0025062	n0		Ag004G382080																				Om003G113130, Om007G313980, Om003G118200	
N12.HOG0025184	OG0025063	n0		Ag004G385120, Ag004G385060, Ag004G385110, Ag004G385070																					
N12.HOG0025185	OG0025064	n0		Ag005G477130, Ag004G392950, Ag004G392970, Ag004G387730																					
N12.HOG0025186	OG0025065	n0		Ag004G388360																					
N12.HOG0025187	OG0025066	n0		Ag004G388770, Ag007G581340, Ag007G581140																				Om005G185060	
N12.HOG0025188	OG0025067	n0		Ag004G391050, Ag004G391080, Ag004G391090, Ag004G391060																					
N12.HOG0025189	OG0025068	n0		Ag004G392160																					
N12.HOG0025190	OG0025069	n0		Ag004G392840																					
N12.HOG0025191	OG0025070	n0		Ag007G655890, Ag004G396920																					
N12.HOG0025192	OG0025071	n0		Ag004G399210																				Om005G207200	
N12.HOG0025193	OG0025072	n0		Ag004G400460																					
N12.HOG0025194	OG0025073	n0		Ag004G400650, Ag004G400990																					
N12.HOG0025195	OG0025074	n0		Ag005G481490, Ag007G655820, Ag004G401960, Ag005G472380																					
N12.HOG0025196	OG0025075	n0		Ag005G412480																				Om002G085170	
N12.HOG0025197	OG0025076	n0		Ag005G414170																					
N12.HOG0025198	OG0025077	n0		Ag007G613200, Ag007G637620, Ag006G561070, Ag005G417280																					
N12.HOG0025199	OG0025078	n0		Ag005G419040																					
N12.HOG0025200	OG0025079	n0		Ag005G419600																					
N12.HOG0025201	OG0025080	n0		Ag005G441190, Ag005G441210, Ag005G441200, Ag005G441180																					
N12.HOG0025202	OG0025081	n0		Ag005G446030, Ag005G444960																				Om004G147830, Om002G068150	
N12.HOG0025203	OG0025082	n0		Ag005G456740, Ag006G558520																					
N12.HOG0025204	OG0025083	n0		Ag005G458120																					
N12.HOG0025205	OG0025084	n0		Ag005G464680, Ag007G617050, Ag005G464690																					
N12.HOG0025206	OG0025085	n0		Ag005G467140, Ag005G466730, Ag005G466700, Ag005G467240																					
N12.HOG0025207	OG0025086	n0		Ag005G467290, Ag007G643230																					
N12.HOG0025208	OG0025087	n0		Ag005G471360																				Om002G056040, Om002G056050, Om002G056060	
N12.HOG0025209	OG0025088	n0		Ag005G471980																					
N12.HOG0025210	OG0025089	n0		Ag007G615460, Ag005G472760, Ag006G497850, Ag006G508650																					
N12.HOG0025211	OG0025090	n0		Ag005G473420																					
N12.HOG0025212	OG0025091	n0		Ag005G478490, Ag005G489260, Ag005G489620, Ag005G489310																					
N12.HOG0025213	OG0025092	n0		Ag005G479060, Ag008G691270, Ag005G478920, Ag005G479070																					
N12.HOG0025214	OG0025093	n0		Ag005G482820, Ag008G681920, Ag008G662220																					
N12.HOG0025215	OG0025094	n0		Ag006G495260, Ag006G495270																					
N12.HOG0025216	OG0025095	n0		Ag006G495850																					
N12.HOG0025217	OG0025096	n0		Ag006G497690, Ag006G497500, Ag006G497550, Ag006G497750																					
N12.HOG0025218	OG0025097	n0		Ag006G505640																					
N12.HOG0025219	OG0025098	n0		Ag006G513540																					
N12.HOG0025220	OG0025099	n0		Ag006G519240																					
N12.HOG0025221	OG0025100	n0		Ag006G523410																					
N12.HOG0025222	OG0025101	n0		Ag006G532200																					
N12.HOG0025223	OG0025102	n0		Ag006G546700																					
N12.HOG0025224	OG0025103	n0		Ag006G552290																					
