HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N15.HOG0028323	OG0016976	n0								XP_048610341.1, XP_048635416.1	XP_013636836.1	XP_009142581.1							CP4_g24027_DN3_SP8_c.t1			XP_006397883.1			XP_018438794.1
N15.HOG0028324	OG0016977	n0								XP_048631825.1, XP_013740668.2	XP_013626691.1	XP_009133790.1							CP4_g24035_DN3_SP6_c.t1			XP_006397876.1			XP_018463344.1, XP_018475622.1
N15.HOG0028325	OG0016978	n0								XP_048610348.1, XP_048635427.1	XP_013633547.1	XP_033148401.1							CP4_g24062_DN3_SP1_c.t1			XP_024010866.1			XP_018437889.1
N15.HOG0028326	OG0016979	n0								XP_013691941.2, XP_013747882.2	XP_013614733.1	XP_033148402.1							CP4_g24097_DN3_SP0_c.t1			XP_006397810.1			XP_018436463.1, XP_018436462.1
N15.HOG0028327	OG0016980	n0								XP_013688289.2, XP_013749640.2	XP_013632347.1	XP_009142342.1										XP_006397730.1			XP_018478603.1
N15.HOG0028328	OG0016981	n0								XP_048634762.1, XP_013665802.2	XP_013635602.1	XP_009142313.1							CP4_g24230_DN3_SP8_c.t1			XP_006397680.2			XP_018481084.1
N15.HOG0028329	OG0016982	n7								XP_013688833.1, XP_013751069.1		XP_033147580.1							CP4_g24256_DN2_SP0_c.t1, CP4_g24255_DN3_SP0_c.t1						
N15.HOG0028330	OG0016982	n13								XP_013688832.2		XP_033148376.1							CP4_g24257_DN2_SP0_c.t1						
N15.HOG0028331	OG0016983	n0								XP_048636375.1, XP_013691929.1	XP_013637005.1, XP_013634233.1	XP_009142990.2							CP4_g24319_DN3_SP6_c.t1			XP_006397583.1			XP_018461827.1, XP_018440874.1
N15.HOG0028332	OG0016984	n0								XP_013691905.1, XP_013691804.1	XP_013636473.1	XP_009142984.1							CP4_g24329_DN3_SP4_c.t1			XP_006397572.1			XP_018439885.1
N15.HOG0028333	OG0016985	n0								XP_022571748.2, XP_048608640.1	XP_013626892.1	XP_009133646.2							CP4_g24336_DN3_SP8_c.t1			XP_006397563.1			XP_018476319.1
N15.HOG0028334	OG0016986	n0								XP_013663736.2, XP_048620765.1	XP_013605193.1	XP_018510052.1							CP3_g13445_DN3_SP0_c.t1			XP_006402689.1			XP_018486845.1
N15.HOG0028335	OG0016987	n0								XP_022574052.1, XP_013683816.1	XP_013622189.1	XP_009133594.1							CP4_g24395_DN3_SP2_c.t1			XP_006397497.1			XP_018476980.1
N15.HOG0028336	OG0016988	n0								XP_048631765.1, XP_013683800.1	XP_013625974.1	XP_009133578.1							CP4_g24410_DN3_SP1_c.t1			XP_006397481.1			XP_018476061.1
N15.HOG0028337	OG0016989	n0								XP_013688148.2, XP_013747760.2	XP_013631134.1	XP_033148366.1							CP4_g24443_DN2_SP0_c.t1			XP_006411558.1			XP_018473056.1, XP_018438524.1
N15.HOG0028338	OG0016990	n0								XP_013744967.2, XP_022557280.1	XP_013636415.1	XP_033145659.1							CP4_g24530_DN3_SP0_c.t1			XP_006411460.1			XP_018484282.1, XP_018484283.1
N15.HOG0028339	OG0016991	n0								XP_013744955.2, XP_013688646.1	XP_013633778.1	XP_009141997.1							CP4_g24562_DN3_SP0_c.t1			XP_006411422.1			XP_018478580.1, XP_018478597.1
N15.HOG0028340	OG0016992	n0								XP_013686094.2, XP_048610396.1	XP_013631186.1	XP_033148416.1							CP4_g24576_DN3_SP0_c.t1			XP_024003816.1			XP_018439305.1
N15.HOG0028341	OG0016993	n0								XP_013664374.1, XP_022570281.2	XP_013607298.1	XP_009112707.1							CP2_g48987_DN3_SP0_c.t1			XP_006398587.1			XP_018453351.1
N15.HOG0028342	OG0016994	n0								XP_013730074.2, XP_013723299.2	XP_013621808.1	XP_009130629.2							CP11_g33743_DN3_SP1_c.t1			XP_006398589.2			XP_018474429.1
N15.HOG0028343	OG0016995	n0								XP_048607689.1, XP_013723383.2	XP_013628348.1	XP_009130636.1							CP11_g33735_DN3_SP4_c.t1			XP_006398596.1			XP_018474428.1
N15.HOG0028344	OG0016996	n0								XP_013731795.1	XP_013614155.1	XP_009125407.1							CP11_g33719_DN3_SP5_c.t1			XP_006398613.1			XP_018472192.1
N15.HOG0028345	OG0016997	n0								XP_013640128.2	XP_013614145.1	XP_009125417.1							CP11_g33715_DN3_SP0_c.t1			XP_006398616.1			XP_018472190.1
N15.HOG0028346	OG0016998	n0								XP_013750038.2	XP_013620489.1	XP_009125419.2							CP11_g33713_DN3_SP1_c.t1			XP_024011513.1			XP_018470944.1
N15.HOG0028347	OG0016999	n0								XP_013640126.2	XP_013616649.1	XP_009125423.1							CP11_g33710_DN3_SP5_c.t1			XP_006398621.1			XP_018455747.1
N15.HOG0028348	OG0017000	n0								XP_013720198.1	XP_013618654.1	XP_009125429.1							CP11_g33688_DN1_SP0_c.t1			XP_006398645.1			XP_018458248.1
N15.HOG0028349	OG0017001	n0								XP_013732252.2	XP_013606800.1	XP_033137561.1							CP11_g33685_DN3_SP0_c.t1			XP_006398648.1			XP_018446449.1
N15.HOG0028350	OG0017002	n0								XP_048623875.1	XP_013625561.1	XP_033143828.1							CP11_g33668_DN3_SP8_c.t1			XP_024011161.1			XP_018474711.1
N15.HOG0028351	OG0017003	n0								XP_013720164.1	XP_013620131.1	XP_009125439.2							CP11_g33654_DN3_SP0_c.t1			XP_006398683.1			XP_018469822.1
N15.HOG0028352	OG0017004	n0								XP_048624380.1, XP_013729810.1	XP_013606359.1	XP_009122799.1							CP11_g33653_DN2_SP0_c.t1			XP_024012202.1			XP_018446880.1
N15.HOG0028353	OG0017005	n0								XP_048624369.1, XP_013729807.2	XP_013607303.1	XP_009122781.1							CP11_g33638_DN3_SP6_c.t1			XP_006398700.1			XP_018443124.1
N15.HOG0028354	OG0017006	n0								XP_022571225.1	XP_013616031.1	XP_009125463.2							CP11_g33602_DN3_SP7_c.t1			XP_006392262.1			XP_018456405.1
N15.HOG0028355	OG0017007	n0								XP_013721441.1, XP_013666183.2	XP_013610070.1	XP_009122697.1							CP11_g33549_DN3_SP1_c.t1			XP_006398795.1			XP_018444159.1
N15.HOG0028356	OG0017008	n0								XP_013668195.1, XP_013668386.1	XP_013606479.1	XP_009122640.1							CP11_g33488_DN3_SP0_c.t1			XP_024011696.1			XP_018442286.1, XP_018442287.1
N15.HOG0028357	OG0017009	n0								XP_013727582.1, XP_013665921.2	XP_013609985.1	XP_009120868.1							CP8_g54368_DN3_SP5_c.t1			XP_006400525.2			XP_018444567.1
N15.HOG0028358	OG0017010	n0								XP_013667327.2, XP_013736388.1	XP_013611818.1	XP_009120831.1							CP8_g54300_DN3_SP2_c.t1			XP_006400589.1			XP_018444983.1
N15.HOG0028359	OG0017011	n0								XP_048627661.1, XP_048608070.1	XP_013628837.1	XP_009131794.1							CP8_g54286_DN2_SP0_c.t1			XP_006400603.1			XP_018476185.1
N15.HOG0028360	OG0017012	n0								XP_013736401.2, XP_013667313.2	XP_013611799.1	XP_009120818.1							CP8_g54292_DN3_SP2_c.t1			XP_006400598.1			XP_018443860.1, XP_018443387.1
N15.HOG0028361	OG0017013	n0								XP_013731297.2, XP_048608085.1	XP_013622805.1	XP_009131829.1							CP8_g54231_DN3_SP1_c.t1						XP_018476931.1
N15.HOG0028362	OG0017014	n0								XP_013721917.1	XP_013613883.1	XP_009124331.1							CP8_g54220_DN3_SP8_c.t1			XP_006400678.1			XP_018446277.1
N15.HOG0028363	OG0017015	n0								XP_013716056.1, XP_022571199.1	XP_013630302.1	XP_009131875.1							CP8_g54164_DN3_SP4_c.t1			XP_006400739.1			XP_018474499.1
N15.HOG0028364	OG0017016	n0								XP_013724022.3, XP_048599012.1	XP_013611737.1	XP_009120639.1							CP8_g54139_DN3_SP1_c.t1			XP_006400769.1			XP_018446346.1, XP_018464968.1
N15.HOG0028365	OG0017017	n0								XP_013703550.1, XP_013679964.2	XP_013616485.1	XP_009126566.1							CP8_g54125_DN3_SP6_c.t1			XP_006400789.2			XP_018471326.1
N15.HOG0028366	OG0017018	n11								XP_013714506.1, XP_013712084.2	XP_013613150.1	XP_009120512.1													XP_018452030.1
N15.HOG0028367	OG0017018	n23																				XP_006410780.1			
N15.HOG0028368	OG0017019	n0								XP_048604582.1, XP_048606262.1	XP_013619721.1	XP_009126693.1							CP8_g53964_DN3_SP3_c.t1			XP_006400951.1			XP_018469493.1
N15.HOG0028369	OG0017020	n0								XP_013707289.1, XP_013661207.2	XP_013612553.1	XP_009112061.1										XP_006394314.1			XP_018466011.1, XP_018457672.1
N15.HOG0028370	OG0017021	n0								XP_013707623.1, XP_013661306.2	XP_013606051.1	XP_009112102.1							CP2_g47946_DN3_SP0_c.t1			XP_006394257.1			XP_018457899.1
N15.HOG0028371	OG0017022	n0								XP_048606662.1, XP_048637882.1	XP_013621739.1	XP_009150423.1							CP2_g47936_DN3_SP8_c.t1			XP_006394245.2			XP_018485814.1
N15.HOG0028372	OG0017023	n0								XP_013643042.2, XP_013643069.1	XP_013629769.1	XP_009150467.1							CP2_g47904_DN3_SP0_c.t1			XP_006394216.1			XP_018488484.1
N15.HOG0028373	OG0017024	n0								XP_013652790.1, XP_013661297.2	XP_013611315.1	XP_009112116.1							CP2_g47894_DN3_SP0_c.t1			XP_024007519.1			XP_018456385.1
N15.HOG0028374	OG0017025	n0								XP_013671001.1, XP_013670999.2	XP_013630828.1	XP_009150562.1							CP2_g47815_DN1_SP0_c.t1			XP_006394107.1			XP_018491641.1
N15.HOG0028375	OG0017026	n0								XP_013643110.1, XP_013729782.2	XP_013629471.1	XP_009150571.1							CP2_g47802_DN3_SP8_c.t1			XP_006394093.1			XP_018432772.1
N15.HOG0028376	OG0017027	n0								XP_013729793.1, XP_013643105.1	XP_013628780.1	XP_009150577.1							CP2_g47795_DN3_SP0_c.t1			XP_006394084.1			XP_018432837.1
N15.HOG0028377	OG0017028	n0								XP_022571532.1, XP_013675435.2	XP_013613629.1	XP_009130493.1							CP2_g47783_DN3_SP1_c.t1			XP_024007528.1			XP_018438471.1
N15.HOG0028378	OG0017029	n0								XP_013643092.3, XP_022543292.1	XP_013613887.1	XP_009150598.1							CP2_g47782_DN3_SP8_c.t1			XP_006394072.1			XP_018490878.1
N15.HOG0028379	OG0017030	n0								XP_013713007.1, XP_022567264.1	XP_013628401.1	XP_009150642.1							CP2_g47745_DN2_SP0_c.t1			XP_006394023.1			XP_018488468.1, XP_018492141.1
N15.HOG0028380	OG0017031	n0								XP_013733219.1, XP_013728180.2	XP_013623178.1	XP_009150647.1							CP4_g24077_DN2_SP0_c.t1			XP_006394013.1			XP_018490557.1
N15.HOG0028381	OG0017032	n0								XP_013738528.2, XP_013711040.1	XP_013612312.1	XP_009112195.1							CP2_g47721_DN3_SP0_c.t1			XP_024007331.1			XP_018457995.1
N15.HOG0028382	OG0017033	n0								XP_048590948.1, XP_013641448.2	XP_013630131.1	XP_009150671.2										XP_006393982.2			XP_018432590.1, XP_018491199.1
N15.HOG0028383	OG0017034	n5								XP_048590950.1, XP_013643303.2	XP_013629195.1	XP_033129489.1										XP_024006924.1			XP_018492366.1
N15.HOG0028384	OG0017034	n18																				XP_024006849.1			
N15.HOG0028385	OG0017035	n0								XP_013643291.2, XP_013740944.1	XP_013629144.1	XP_009150689.2							CP2_g47690_DN3_SP3_c.t1			XP_006393964.1			XP_018488953.1
N15.HOG0028386	OG0017036	n0								XP_013740829.1, XP_013643290.2	XP_013628055.1	XP_009150700.1							CP2_g47687_DN3_SP8_c.t1			XP_024006964.1			XP_018488952.1
N15.HOG0028387	OG0017037	n0								XP_013661894.1, XP_013686235.1	XP_013593568.1	XP_009103447.1							CP2_g47647_DN3_SP2_c.t1			XP_006393916.2			XP_018440030.1
N15.HOG0028388	OG0017038	n0								XP_022565666.1, XP_013661342.2	XP_013611663.1	XP_009112346.1							CP2_g47625_DN3_SP8_c.t1			XP_006393896.2			XP_018456930.1
N15.HOG0028389	OG0017039	n0								XP_013653552.1, XP_013686269.1	XP_013595835.1	XP_009103491.1							CP2_g47599_DN2_SP7_c.t1			XP_006393868.1			XP_018434756.1
N15.HOG0028390	OG0017040	n0								XP_013652804.1, XP_013661324.1	XP_013612762.1	XP_009112312.1							CP2_g47582_DN3_SP0_c.t1			XP_024007377.1			XP_018452944.1
N15.HOG0028391	OG0017041	n0								XP_013661397.1	XP_013607113.1	XP_018509633.1							CP2_g47557_DN3_SP5_c.t1			XP_024007178.1			XP_018453365.1
N15.HOG0028392	OG0017042	n0								XP_048591005.1, XP_013675119.1	XP_013627235.1	XP_009150857.1							CP2_g47530_DN2_SP0_c.t1						XP_018481915.1, XP_018483779.1
N15.HOG0028393	OG0017043	n2								XP_048595531.1, XP_013661375.2	XP_013612865.1								CP2_g47523_DN3_SP0_c.t1						XP_018456539.1
N15.HOG0028394	OG0017043	n17																				XP_006393791.1			
N15.HOG0028395	OG0017044	n0								XP_013696999.1, XP_048625835.1	XP_013611179.1	XP_009111523.1							CP8_g54684_DN3_SP8_c.t1			XP_006396197.1			XP_018457084.1
N15.HOG0028396	OG0017045	n0								XP_013729987.2, XP_013731247.2	XP_013611831.1	XP_009111491.1							CP8_g54647_DN3_SP6_c.t1			XP_024010133.1			XP_018456871.1
N15.HOG0028397	OG0017046	n0								XP_048595123.1, XP_013659035.2	XP_013610123.1	XP_009111422.1							CP8_g54589_DN2_SP0_c.t1			XP_006396296.1			XP_018466932.1
N15.HOG0028398	OG0017047	n0								XP_048595135.1, XP_048625497.1	XP_013612644.1	XP_009111394.1										XP_006396324.1			XP_018457171.1
N15.HOG0028399	OG0017048	n0								XP_013718506.2, XP_013694859.2	XP_013620866.1	XP_009128509.2							CP8_g54556_DN2_SP0_c.t1			XP_006396325.2			XP_018472011.1
N15.HOG0028400	OG0017049	n0								XP_013735332.2, XP_013749931.2	XP_013623094.1	XP_009134490.1							CP8_g54550_DN3_SP4_c.t1			XP_006396335.1			XP_018474379.1, XP_018474378.1
N15.HOG0028401	OG0017050	n0								XP_013718455.1, XP_013694890.2	XP_013618809.1	XP_009128510.1							CP8_g54540_DN2_SP5_c.t1			XP_024010079.1			XP_018468323.1
N15.HOG0028402	OG0017051	n0								XP_013662506.1, XP_013727930.1	XP_013638004.1	XP_009113739.1							CP7_g45117_DN3_SP8_c.t1			XP_006415741.1			XP_018474294.1
N15.HOG0028403	OG0017052	n0								XP_013731955.2	XP_013606141.1	XP_009111318.1							CP11_g32109_DN3_SP0_c.t1			XP_006396408.1			XP_018467272.1, XP_018453889.1, XP_018454505.1
N15.HOG0028404	OG0017053	n0								XP_013736191.2	XP_013607159.1	XP_009111276.1							CP11_g32052_DN3_SP3_c.t1			XP_006396464.1			XP_018453107.1
N15.HOG0028405	OG0017054	n0								XP_013714509.3, XP_022565726.1	XP_013612387.1	XP_009113934.1							CP13_g20180_DN3_SP6_c.t1			XP_006403123.1			XP_018455811.1
N15.HOG0028406	OG0017055	n0								XP_013705265.1, XP_048617808.1	XP_013596037.1	XP_033128663.1							CP13_g20240_DN3_SP0_c.t1			XP_006403187.1			XP_018481502.1, XP_018467188.1
N15.HOG0028407	OG0017056	n0								XP_013676942.1, XP_013707687.1	XP_013615615.1	XP_009123899.1							CP13_g20248_DN3_SP8_c.t1			XP_006403205.2			XP_018433483.1
N15.HOG0028408	OG0017057	n0								XP_022548416.2, XP_013661744.1	XP_013606589.1	XP_009113982.2							CP13_g20249_DN3_SP8_c.t1			XP_006403206.1			XP_018452274.1
N15.HOG0028409	OG0017058	n0								XP_022571334.1, XP_022561206.1	XP_013598510.1	XP_033129179.1							CP13_g20276_DN3_SP5_c.t1						XP_018464637.1, XP_018479552.1
N15.HOG0028410	OG0017059	n0								XP_013734194.1	XP_013626133.1	XP_009132879.1							CP4_g25481_DN3_SP1_c.t1			XP_006410407.1			XP_018472667.1
N15.HOG0028411	OG0017060	n0								XP_013744283.2	XP_013636043.1	XP_009141194.1							CP4_g25567_DN3_SP2_c.t1			XP_024003761.1			XP_018484660.1
N15.HOG0028412	OG0017061	n0								XP_013734110.1, XP_013683402.2	XP_013623137.1	XP_009132819.1							CP4_g25570_DN3_SP6_c.t1			XP_006410313.1			XP_018474139.1, XP_018474134.1
N15.HOG0028413	OG0017062	n0								XP_022557087.2, XP_013744319.2	XP_013633499.1	XP_009141162.1							CP4_g25600_DN3_SP0_c.t1			XP_006410283.2			XP_018482092.1
N15.HOG0028414	OG0017063	n0								XP_013730871.1, XP_013747199.1	XP_013634872.1	XP_009141132.1							CP4_g25646_DN2_SP2_c.t1			XP_024003924.1			XP_018478692.1
N15.HOG0028415	OG0017064	n0								XP_048630532.1, XP_048608372.1	XP_013622385.1	XP_009132757.1							CP4_g25676_DN3_SP6_c.t1			XP_006410185.1			XP_018476667.1
N15.HOG0028416	OG0017065	n0								XP_048633834.1, XP_048609924.1	XP_013633704.1	XP_009141072.1							CP4_g25702_DN3_SP3_c.t1			XP_006410159.2			XP_018477640.1
N15.HOG0028417	OG0017066	n0								XP_013731176.1, XP_048633814.1	XP_013636379.1	XP_009141035.1							CP4_g25754_DN3_SP3_c.t1			XP_006410063.1			XP_018482746.1
N15.HOG0028418	OG0017067	n0								NP_001302782.1, XP_048636856.1, XP_013664505.2	XP_013634916.1	XP_009144382.1							CP4_g25813_DN3_SP2_c.t1			XP_006409984.1			XP_018437808.1
N15.HOG0028419	OG0017068	n0								XP_013647705.2, XP_013643836.1	XP_013636496.1	XP_009124370.1										XP_006409927.1			XP_018436850.1
N15.HOG0028420	OG0017069	n0								XP_013651818.2, XP_013701188.2	XP_013634683.1	XP_009103707.2							CP4_g25871_DN2_SP2_c.t1			XP_024004055.1			XP_018436663.1
N15.HOG0028421	OG0017070	n0								XP_048633776.1, XP_048610080.1	XP_013635216.1	XP_009140928.1							CP4_g25878_DN2_SP0_c.t1			XP_006409897.1			XP_018482213.1
N15.HOG0028422	OG0017071	n0								XP_013744150.1, XP_013699762.1	XP_013633794.1	XP_009140901.1							CP4_g25911_DN3_SP0_c.t1			XP_006409865.1			XP_018477914.1
N15.HOG0028423	OG0017072	n0								XP_013690848.2, XP_013651798.2	XP_013634829.1	XP_009103649.1							CP4_g25942_DN3_SP0_c.t1			XP_006409835.1			XP_018436661.1
N15.HOG0028424	OG0017073	n0								XP_022567969.1, XP_013726729.3	XP_013622672.1	XP_009133881.1							CP4_g25947_DN3_SP2_c.t1			XP_006409831.1			XP_018440004.1
N15.HOG0028425	OG0017074	n0								XP_013747073.2, XP_022570012.1	XP_013633601.1	XP_009140821.1										XP_006409784.1			XP_018464779.1, XP_018483047.1, XP_018483020.1
N15.HOG0028426	OG0017075	n0								XP_013683918.2, XP_013735018.2	XP_013630454.1	XP_033142353.1							CP4_g26251_DN3_SP6_c.t1			XP_006408658.1			XP_018476843.1
N15.HOG0028427	OG0017076	n0								XP_013723782.1, XP_013653709.1	XP_013633575.1	XP_009103564.1							CP4_g26803_DN3_SP8_c.t1			XP_024015984.1			XP_018434473.1
N15.HOG0028428	OG0017077	n0								XP_013743951.2, XP_013720070.1	XP_013631690.1	XP_009140843.1							CP24_g47106_DN3_SP8_c.t1			XP_006408722.1, XP_006392437.1			XP_018477048.1
N15.HOG0028429	OG0017078	n0								XP_013683892.2, XP_013734999.2	XP_013622998.1	XP_009133937.1							CP24_g47060_DN3_SP6_c.t1			XP_006409728.1			XP_018458589.1
N15.HOG0028430	OG0017079	n0								XP_013683893.1, XP_013735000.1	XP_013623716.1	XP_009133935.1							CP24_g47006_DN3_SP6_c.t1			XP_006409726.1			XP_018466116.1
N15.HOG0028431	OG0017080	n0								XP_013683887.2, XP_013734995.2	XP_013630389.1	XP_033143416.1							CP18_g11694_DN3_SP7_c.t1			XP_006398034.1			XP_018472115.1
N15.HOG0028432	OG0017081	n2								XP_013683888.2, XP_013734996.2	XP_013626014.1	XP_009133944.1							CP18_g11765_DN3_SP0_c.t1						XP_018474850.1
N15.HOG0028433	OG0017082	n0								XP_013698289.1, XP_022571431.2	XP_013633703.1	XP_009140741.1							CP18_g12100_DN3_SP6_c.t1			XP_006408753.2			XP_018478295.1
N15.HOG0028434	OG0017083	n0								XP_013693531.1, XP_048633722.1	XP_013633989.1	XP_009140731.1							CP18_g12263_DN3_SP0_c.t1			XP_024016089.1			XP_018484811.1
N15.HOG0028435	OG0017084	n0								XP_013693949.1, XP_013747090.2	XP_013634060.1	XP_009140728.2							CP18_g12310_DN3_SP7_c.t1			XP_006408862.1			XP_018478563.1, XP_018478565.1
N15.HOG0028436	OG0017085	n0								XP_013702964.1	XP_013600052.1	XP_009116162.1							CP18_g12502_DN2_SP0_c.t1			XP_006408849.2			XP_018486025.1
N15.HOG0028437	OG0017086	n0								XP_013693231.1, XP_013744066.2	XP_013630992.1	XP_009140698.1							CP16_g55722_DN3_SP0_c.t1			XP_006408800.1			XP_018485204.1
N15.HOG0028438	OG0017087	n0								XP_013744065.2, XP_013696721.2	XP_013635910.1	XP_009140701.1							CP16_g55727_DN3_SP7_c.t1			XP_006408813.1			
N15.HOG0028439	OG0017088	n0								XP_013743064.1, XP_013671607.1	XP_013619313.1	XP_033132922.1							CP5_g1256_DN3_SP0_c.t1			XP_006413067.1			XP_018471522.1
N15.HOG0028440	OG0017089	n0								XP_013671606.1, XP_013743032.1	XP_013639447.1	XP_009143519.1							CP5_g1259_DN3_SP8_c.t1			XP_006413069.1			XP_018457787.1
N15.HOG0028441	OG0017090	n0								XP_048598749.1, XP_013671604.1	XP_013639329.1	XP_009143477.1							CP5_g1262_DN3_SP1_c.t1			XP_006413072.1			XP_018470199.1, XP_018468983.1
N15.HOG0028442	OG0017091	n0								XP_013703207.1, XP_048619940.1	XP_013598752.1	XP_009137654.1							CP5_g1274_DN3_SP3_c.t1			XP_006413082.1			XP_018480674.1
N15.HOG0028443	OG0017092	n0								XP_013671597.1, XP_013671398.2	XP_013586510.1	XP_009143377.1										XP_006413083.1			XP_018447074.1
N15.HOG0028444	OG0017093	n0								XP_013742913.1, XP_013671593.1	XP_013610466.1	XP_009143332.1							CP5_g1279_DN3_SP6_c.t1			XP_006413088.1			XP_018447855.1
N15.HOG0028445	OG0017094	n0								XP_048636281.1, XP_013729821.2	XP_013584113.1	XP_009124042.1										XP_006408535.1			XP_018432713.1
N15.HOG0028446	OG0017095	n0								XP_048605984.1, XP_048632137.1	XP_013622773.1	XP_009134599.1							CP10_g42131_DN3_SP4_c.t1			XP_006408531.1			XP_018490991.1
N15.HOG0028447	OG0017096	n0								XP_013684269.3, XP_048632124.1	XP_013629311.1	XP_018513299.1							CP10_g42122_DN3_SP2_c.t1			XP_024015074.1			XP_018491626.1
N15.HOG0028448	OG0017097	n0								XP_013684272.2, XP_022571933.2	XP_013628678.1	XP_009134581.1							CP10_g42115_DN3_SP2_c.t1			XP_006408550.1			XP_018491516.1
N15.HOG0028449	OG0017098	n0								XP_022571055.2, XP_048606528.1	XP_013625515.1	XP_009107011.1							CP10_g42102_DN3_SP1_c.t1			XP_006408559.1			
N15.HOG0028450	OG0017099	n0								XP_013689829.1, XP_013732930.2	XP_013614025.1	XP_009124820.1							CP10_g42092_DN3_SP3_c.t1			XP_006408574.1			XP_018438888.1
N15.HOG0028451	OG0017100	n0								XP_013706749.1	XP_013593586.1	XP_009137592.1							CP19_g18001_DN3_SP4_c.t1			XP_006413186.2			XP_018478328.1, XP_018465523.1
N15.HOG0028452	OG0017101	n0								XP_013724493.1, XP_013742162.1	XP_013600450.1	XP_009142392.1							CP19_g17989_DN3_SP0_c.t1			XP_006413174.1			XP_018472262.1
N15.HOG0028453	OG0017102	n0								XP_013741926.2, XP_013724488.2	XP_013600483.1	XP_009142555.1							CP19_g17975_DN3_SP8_c.t1			XP_006413160.1			XP_018470982.1
N15.HOG0028454	OG0017103	n0								XP_013671121.2, XP_013742499.1	XP_013637983.1	XP_009142899.1							CP19_g17948_DN3_SP8_c.t1			XP_024005122.1			XP_018455995.1
N15.HOG0028455	OG0017104	n0								XP_022573134.2, XP_048600222.1	XP_013619933.1	XP_033139369.1							CP19_g17968_DN1_SP0_c.t1			XP_006413152.2			XP_018470773.1
N15.HOG0028456	OG0017105	n0								XP_022576138.2, XP_048637042.1	XP_013584755.1	XP_009147380.1							CP10_g42206_DN3_SP0_c.t1			XP_006408446.1			XP_018490061.1
N15.HOG0028457	OG0017106	n0								XP_013678407.2, XP_048614286.1	XP_013587491.1	XP_009147371.1							CP10_g42215_DN3_SP6_c.t1			XP_006408435.1			XP_018488657.1
N15.HOG0028458	OG0017107	n0								XP_013750931.1, XP_048614247.1	XP_013587169.1	XP_033146785.1							CP10_g42270_DN3_SP0_c.t1			XP_024014834.1			XP_018489057.1
N15.HOG0028459	OG0017108	n0								XP_048614238.1, XP_013750917.2	XP_013584980.1	XP_009147310.1							CP10_g42280_DN3_SP8_c.t1			XP_024015432.1			XP_018486230.1
N15.HOG0028460	OG0017109	n0								XP_048632103.1, XP_048601973.1	XP_013632575.1	XP_033137312.1										XP_024015602.1			XP_018440353.1
N15.HOG0028461	OG0017110	n0								XP_013732321.2, XP_048636209.1	XP_013585483.1	XP_009130342.1							CP10_g42313_DN3_SP3_c.t1			XP_006408331.1			XP_018488544.1
N15.HOG0028462	OG0017111	n0								XP_013747665.2, XP_048613590.1	XP_013583618.1	XP_009130356.1										XP_006408317.1			XP_018491391.1
N15.HOG0028463	OG0017112	n0								XP_048615036.1, XP_048636215.1	XP_013637838.1	XP_009130367.1							CP10_g42338_DN3_SP0_c.t1			XP_006408301.1			XP_018485943.1
N15.HOG0028464	OG0017113	n0								XP_048628741.1, XP_022570582.2	XP_013630157.1	XP_009102063.2							CP10_g42357_DN3_SP8_c.t1			XP_006408282.1			XP_018440539.1
N15.HOG0028465	OG0017114	n0								XP_013731689.3	XP_013584450.1	XP_009130411.1							CP10_g42400_DN3_SP8_c.t1			XP_006408232.1			XP_018493481.1
N15.HOG0028466	OG0017115	n0								XP_013738770.2, XP_013745303.2	XP_013635254.1	XP_009125015.1							CP10_g42452_DN2_SP0_c.t1			XP_024015740.1			
N15.HOG0028467	OG0017116	n0								XP_013750772.2, XP_013723590.1	XP_013587383.1	XP_009124196.1										XP_024015501.1			XP_018486453.1
N15.HOG0028468	OG0017117	n0								XP_048632224.1, XP_013680988.2	XP_013626556.1	XP_009134792.1										XP_006408142.2			XP_018489460.1
N15.HOG0028469	OG0017118	n0								XP_013750701.1, XP_048636119.1	XP_013638796.1	XP_009147262.1										XP_006408098.1			XP_018491651.1
N15.HOG0028470	OG0017119	n0								XP_013750727.1, XP_048636096.1	XP_013583995.1	XP_009147232.1							CP10_g42538_DN3_SP5_c.t1			XP_024015575.1			XP_018485786.1
N15.HOG0028471	OG0017120	n0								XP_013725460.2	XP_013587286.1	XP_009124963.1							CP10_g42577_DN3_SP4_c.t1			XP_006408025.1			XP_018437935.1
N15.HOG0028472	OG0017121	n0								XP_048636080.1, XP_048615387.1	XP_013583945.1	XP_009147203.1							CP10_g42578_DN3_SP0_c.t1			XP_006408024.1			XP_018488846.1
N15.HOG0028473	OG0017122	n0								XP_013725458.2	XP_013588350.1	XP_033147420.1							CP10_g42596_DN3_SP7_c.t1			XP_006408007.1			XP_018467261.1
N15.HOG0028474	OG0017123	n0								XP_013693661.2, XP_048636066.1	XP_013583695.1	XP_009129632.2							CP10_g42605_DN3_SP8_c.t1			XP_006407993.1			XP_018486505.1
