HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N10.HOG0020229	OG0013927	n0													evm.model.RL_5.1157.2.687c88b2		CARHR013340								
N10.HOG0020230	OG0013928	n0													evm.model.RL_5.1133		CARHR013060								
N10.HOG0020231	OG0013929	n0													evm.model.RL_5.1131		CARHR013040								
N10.HOG0020232	OG0013930	n0													evm.model.RL_5.1068		CARHR012330								
N10.HOG0020233	OG0013931	n0													evm.model.RL_5.1060		CARHR012230								
N10.HOG0020234	OG0013932	n0													evm.model.RL_5.1059		CARHR012220								
N10.HOG0020235	OG0013933	n0													evm.model.RL_5.1042		CARHR012060								
N10.HOG0020236	OG0013934	n0													evm.model.RL_5.1036		CARHR012010								
N10.HOG0020237	OG0013935	n0													evm.model.RL_5.971		CARHR011280								
N10.HOG0020238	OG0013936	n14													evm.model.RL_5.964		CARHR011210								
N10.HOG0020239	OG0013937	n0													evm.model.RL_5.943.2.687c88b0		CARHR011000								
N10.HOG0020240	OG0013938	n0													evm.model.RL_1.2491		CARHR102860								
N10.HOG0020241	OG0013939	n0													evm.model.RL_1.2490		CARHR102840								
N10.HOG0020242	OG0013940	n0													evm.model.RL_4.978		CARHR185140								
N10.HOG0020243	OG0013941	n0															CARHR009890								
N10.HOG0020244	OG0013942	n0													evm.model.RL_5.853.1.687c88af		CARHR009950								
N10.HOG0020245	OG0013943	n0															CARHR009590								
N10.HOG0020246	OG0013944	n0													evm.model.RL_5.816		CARHR009550								
N10.HOG0020247	OG0013945	n0													evm.model.RL_5.807		CARHR009430								
N10.HOG0020248	OG0013946	n0													evm.model.RL_5.803		CARHR009400								
N10.HOG0020249	OG0013947	n0													evm.model.RL_5.799		CARHR009350								
N10.HOG0020250	OG0013948	n0													evm.model.RL_5.795		CARHR009310								
N10.HOG0020251	OG0013949	n0													evm.model.RL_5.789		CARHR009250								
N10.HOG0020252	OG0013950	n0													evm.model.RL_5.725		CARHR008550								
N10.HOG0020253	OG0013951	n0													evm.model.RL_5.713		CARHR008420								
N10.HOG0020254	OG0013952	n0													evm.model.RL_5.708		CARHR008360								
N10.HOG0020255	OG0013953	n0													evm.model.RL_5.699		CARHR008290								
N10.HOG0020256	OG0013954	n0															CARHR168070								
N10.HOG0020257	OG0013955	n0													evm.model.RL_5.636		CARHR007660								
N10.HOG0020258	OG0013956	n0													evm.model.RL_5.598		CARHR007200								
N10.HOG0020259	OG0013957	n0													evm.model.RL_5.589		CARHR007090								
N10.HOG0020260	OG0013958	n0													evm.model.RL_5.576		CARHR006970								
N10.HOG0020261	OG0013959	n0													evm.model.RL_5.561		CARHR006810								
N10.HOG0020262	OG0013960	n0													evm.model.RL_5.552		CARHR006710								
N10.HOG0020263	OG0013961	n14													evm.model.RL_5.551		CARHR006700								
N10.HOG0020264	OG0013962	n0													evm.model.RL_5.526		CARHR006420								
N10.HOG0020265	OG0013963	n0													evm.model.RL_5.500		CARHR006050								
N10.HOG0020266	OG0013964	n0													evm.model.RL_5.486		CARHR005830								
N10.HOG0020267	OG0013965	n0													evm.model.RL_2.2658		CARHR239330								
N10.HOG0020268	OG0013966	n0													evm.model.RL_5.438.1.687c88ac		CARHR005330								
N10.HOG0020269	OG0013967	n0													evm.model.RL_6.340		CARHR005190								
N10.HOG0020270	OG0013968	n8													evm.model.RL_5.422		CARHR004840								
N10.HOG0020271	OG0013968	n22															CARHR005100								
N10.HOG0020272	OG0013969	n0													evm.model.RL_5.393		CARHR004800								
N10.HOG0020273	OG0013970	n0													evm.model.RL_5.364		CARHR004510								
N10.HOG0020274	OG0013971	n0													evm.model.RL_5.347		CARHR004340								
N10.HOG0020275	OG0013972	n0													evm.model.RL_5.343		CARHR004300								
N10.HOG0020276	OG0013973	n0													evm.model.RL_5.326		CARHR004120								
N10.HOG0020277	OG0013974	n0													evm.model.RL_5.304		CARHR003870								
N10.HOG0020278	OG0013975	n0													evm.model.RL_5.285		CARHR003650								
N10.HOG0020279	OG0013976	n0															CARHR003570								
N10.HOG0020280	OG0013977	n0													evm.model.RL_5.273		CARHR003530								
N10.HOG0020281	OG0013978	n0													evm.model.RL_5.206		CARHR002830								
N10.HOG0020282	OG0013979	n0													evm.model.RL_5.177		CARHR002500								
N10.HOG0020283	OG0013980	n0													evm.model.RL_5.164		CARHR002400								
N10.HOG0020284	OG0013981	n0													evm.model.RL_5.161		CARHR002370								
N10.HOG0020285	OG0013982	n0													evm.model.RL_5.123		CARHR001980								
N10.HOG0020286	OG0013983	n0													evm.model.RL_5.79		CARHR001570								
N10.HOG0020287	OG0013984	n0													evm.model.RL_5.73		CARHR001460								
N10.HOG0020288	OG0013985	n0													evm.model.RL_5.57		CARHR001290								
N10.HOG0020289	OG0013986	n0													evm.model.RL_5.55		CARHR001270								
N10.HOG0020290	OG0013987	n0													evm.model.RL_5.52		CARHR001240								
N10.HOG0020291	OG0013988	n0													evm.model.RL_5.50.1.687c88a9		CARHR001220								
N10.HOG0020292	OG0013989	n0													evm.model.RL_5.45		CARHR001150								
N10.HOG0020293	OG0013990	n0													evm.model.RL_5.12		CARHR000790								
N10.HOG0020294	OG0013991	n0													evm.model.RL_5.17		CARHR000860								
N10.HOG0020295	OG0013992	n10													evm.model.RL_8.2872										
N10.HOG0020296	OG0013992	n11													evm.model.RL_3.515										
N10.HOG0020297	OG0013993	n0													evm.model.RL_8.2891.1.687c8563		CARHR000500								
N10.HOG0020298	OG0013994	n0													evm.model.RL_8.2893		CARHR000480								
N10.HOG0020299	OG0013995	n13													evm.model.RL_6.2326		CARHR137110								
N10.HOG0020300	OG0013995	n24															CARHR248320								
N10.HOG0020301	OG0013996	n0													evm.model.RL_8.2897		CARHR000440								
N10.HOG0020302	OG0013997	n0													evm.model.RL_7.1567		CARHR156840								
N10.HOG0020303	OG0013998	n0													evm.model.RL_8.2927		CARHR000140								
N10.HOG0020304	OG0013999	n0													evm.model.RL_4.2228		CARHR199420								
N10.HOG0020305	OG0014000	n0													evm.model.RL_4.2169		CARHR198730								
N10.HOG0020306	OG0014001	n0													evm.model.RL_4.1740		CARHR193820								
N10.HOG0020307	OG0014002	n0													evm.model.RL_4.2178		CARHR198850								
N10.HOG0020308	OG0014003	n0													evm.model.RL_4.2181		CARHR198880								
N10.HOG0020309	OG0014004	n0													evm.model.RL_4.2217		CARHR199250								
N10.HOG0020310	OG0014005	n0													evm.model.RL_4.2153		CARHR198550, CARHR150190								
N10.HOG0020311	OG0014006	n0													evm.model.RL_4.2087		CARHR197830								
N10.HOG0020312	OG0014007	n0													evm.model.RL_4.2070		CARHR197640								
N10.HOG0020313	OG0014008	n0													evm.model.RL_4.2069		CARHR197630								
N10.HOG0020314	OG0014009	n0													evm.model.RL_4.2068		CARHR197620								
N10.HOG0020315	OG0014010	n0													evm.model.RL_4.2063		CARHR197570								
N10.HOG0020316	OG0014011	n0													evm.model.RL_4.2060		CARHR197540								
N10.HOG0020317	OG0014012	n0													evm.model.RL_4.2047		CARHR197400								
N10.HOG0020318	OG0014013	n0													evm.model.RL_4.2046		CARHR197390								
N10.HOG0020319	OG0014014	n0													evm.model.RL_4.2032		CARHR197230								
N10.HOG0020320	OG0014015	n0													evm.model.RL_4.2022		CARHR197120								
N10.HOG0020321	OG0014016	n0													evm.model.RL_4.2019		CARHR197100								
N10.HOG0020322	OG0014017	n5													evm.model.RL_4.1988										
N10.HOG0020323	OG0014017	n21													evm.model.RL_1.202										
N10.HOG0020324	OG0014018	n0													evm.model.RL_4.1969		CARHR196470								
N10.HOG0020325	OG0014019	n0													evm.model.RL_4.1962		CARHR196380, CARHR196420								
N10.HOG0020326	OG0014020	n0													evm.model.RL_4.1942.2.687c86d6		CARHR196170								
N10.HOG0020327	OG0014021	n0													evm.model.RL_4.1930		CARHR196050								
N10.HOG0020328	OG0014022	n0													evm.model.RL_4.1921		CARHR195960								
N10.HOG0020329	OG0014023	n0													evm.model.RL_4.1902		CARHR195790								
N10.HOG0020330	OG0014024	n0													evm.model.RL_4.1903		CARHR195800								
N10.HOG0020331	OG0014025	n0													evm.model.RL_4.1882		CARHR195570								
N10.HOG0020332	OG0014026	n0													evm.model.RL_4.1835		CARHR194930								
N10.HOG0020333	OG0014027	n0													evm.model.RL_3.2118		CARHR070630								
N10.HOG0020334	OG0014028	n0													evm.model.RL_4.1829		CARHR194860								
N10.HOG0020335	OG0014029	n0													evm.model.RL_4.1811		CARHR194590								
N10.HOG0020336	OG0014030	n0													evm.model.RL_4.1803		CARHR194520								
N10.HOG0020337	OG0014031	n0													evm.model.RL_4.1796		CARHR194450								
N10.HOG0020338	OG0014032	n0													evm.model.RL_4.1782		CARHR194310								
N10.HOG0020339	OG0014033	n0													evm.model.RL_4.1761		CARHR194050								
N10.HOG0020340	OG0014034	n0													evm.model.RL_4.1736, evm.model.RL_6.167		CARHR193780								
N10.HOG0020341	OG0014035	n0													evm.model.RL_4.1720		CARHR193640								
N10.HOG0020342	OG0014036	n0													evm.model.RL_4.1110		CARHR186910								
N10.HOG0020343	OG0014037	n0													evm.model.RL_4.1103		CARHR186850								
N10.HOG0020344	OG0014038	n0													evm.model.RL_4.1101		CARHR186830								
N10.HOG0020345	OG0014039	n0													evm.model.RL_4.1099		CARHR186810								
N10.HOG0020346	OG0014040	n0													evm.model.RL_4.1091		CARHR186710								
N10.HOG0020347	OG0014041	n0													evm.model.RL_4.1080		CARHR186580								
N10.HOG0020348	OG0014042	n0													evm.model.RL_4.509		CARHR179940								
N10.HOG0020349	OG0014043	n0													evm.model.RL_4.1053		CARHR186180								
N10.HOG0020350	OG0014044	n0													evm.model.RL_4.1023		CARHR185910								
N10.HOG0020351	OG0014045	n0													evm.model.RL_4.979		CARHR185150								
N10.HOG0020352	OG0014046	n0													evm.model.RL_4.873		CARHR284600								
N10.HOG0020353	OG0014047	n0													evm.model.RL_4.869		CARHR284650								
N10.HOG0020354	OG0014048	n0													evm.model.RL_4.860		CARHR182880								
N10.HOG0020355	OG0014049	n0													evm.model.RL_4.856		CARHR182940								
N10.HOG0020356	OG0014050	n0													evm.model.RL_4.788		CARHR183850								
N10.HOG0020357	OG0014051	n0													evm.model.RL_4.844		CARHR183210								
N10.HOG0020358	OG0014052	n0													evm.model.RL_4.2271.1.687c86d8		CARHR199910								
N10.HOG0020359	OG0014053	n0															CARHR206260								
N10.HOG0020360	OG0014054	n0													evm.model.RL_4.2846		CARHR206110								
N10.HOG0020361	OG0014055	n0													evm.model.RL_4.2854		CARHR206210								
N10.HOG0020362	OG0014056	n0													evm.model.RL_4.2148		CARHR198500								
N10.HOG0020363	OG0014057	n4													evm.model.RL_4.2877		CARHR206510								
N10.HOG0020364	OG0014058	n0													evm.model.RL_4.2881		CARHR206560								
N10.HOG0020365	OG0014059	n0													evm.model.RL_4.2883		CARHR206590								
N10.HOG0020366	OG0014060	n0													evm.model.RL_4.2889		CARHR206650								
N10.HOG0020367	OG0014061	n0													evm.model.RL_4.756		CARHR184320								
N10.HOG0020368	OG0014062	n0													evm.model.RL_4.2924		CARHR206910								
N10.HOG0020369	OG0014063	n0													evm.model.RL_4.2930		CARHR206850								
N10.HOG0020370	OG0014064	n0													evm.model.RL_4.2940.2.687c86dc		CARHR207180								
N10.HOG0020371	OG0014065	n0													evm.model.RL_4.2948		CARHR207270								
N10.HOG0020372	OG0014066	n2													evm.model.RL_4.2954		CARHR207320								
N10.HOG0020373	OG0014067	n0													evm.model.RL_4.2960		CARHR207410								
N10.HOG0020374	OG0014068	n0													evm.model.RL_4.2969		CARHR207510								
N10.HOG0020375	OG0014069	n0													evm.model.RL_4.2979		CARHR207620								
N10.HOG0020376	OG0014070	n0													evm.model.RL_4.2992		CARHR207760								
N10.HOG0020377	OG0014071	n0													evm.model.RL_4.2995		CARHR207800								
N10.HOG0020378	OG0014072	n0													evm.model.RL_4.3012		CARHR207960								
N10.HOG0020379	OG0014073	n0													evm.model.RL_4.3016		CARHR208020								
N10.HOG0020380	OG0014074	n0													evm.model.RL_4.3056		CARHR208440								
N10.HOG0020381	OG0014075	n0													evm.model.RL_4.3053		CARHR208420								
N10.HOG0020382	OG0014076	n0													evm.model.RL_4.3047		CARHR208350								
N10.HOG0020383	OG0014077	n0													evm.model.RL_4.3046		CARHR208340								
N10.HOG0020384	OG0014078	n0													evm.model.RL_4.3064		CARHR208540								
N10.HOG0020385	OG0014079	n0													evm.model.RL_4.3068		CARHR208580								
N10.HOG0020386	OG0014080	n0													evm.model.RL_4.3072		CARHR208630								
N10.HOG0020387	OG0014081	n0													evm.model.RL_4.3073		CARHR208670								
N10.HOG0020388	OG0014082	n2													evm.model.RL_4.3075		CARHR208710								
N10.HOG0020389	OG0014083	n0													evm.model.RL_4.3094		CARHR208930								
N10.HOG0020390	OG0014084	n0													evm.model.RL_4.1151		CARHR187280								
N10.HOG0020391	OG0014085	n0													evm.model.RL_4.1182		CARHR187810								
N10.HOG0020392	OG0014086	n0													evm.model.RL_4.1181		CARHR187800								
N10.HOG0020393	OG0014087	n0													evm.model.RL_4.1208		CARHR188150								
N10.HOG0020394	OG0014088	n0													evm.model.RL_4.1294.1.687c86d3		CARHR189150								
N10.HOG0020395	OG0014089	n0													evm.model.RL_4.1287		CARHR189060								
N10.HOG0020396	OG0014090	n0													evm.model.RL_4.1284		CARHR189030								
N10.HOG0020397	OG0014091	n0													evm.model.RL_4.1298		CARHR189200								
N10.HOG0020398	OG0014092	n0													evm.model.RL_4.1304		CARHR189270								
N10.HOG0020399	OG0014093	n0													evm.model.RL_4.1338		CARHR189640								
N10.HOG0020400	OG0014094	n0													evm.model.RL_4.1356		CARHR189830								
N10.HOG0020401	OG0014095	n0													evm.model.RL_1.2455		CARHR102210								
N10.HOG0020402	OG0014096	n0													evm.model.RL_4.1418		CARHR190480								
N10.HOG0020403	OG0014097	n0													evm.model.RL_4.1420		CARHR190500								
N10.HOG0020404	OG0014098	n0													evm.model.RL_8.2173		CARHR274720								
N10.HOG0020405	OG0014099	n0													evm.model.RL_8.2221		CARHR275210								
N10.HOG0020406	OG0014100	n0													evm.model.RL_8.2225		CARHR275260, CARHR234670								
N10.HOG0020407	OG0014101	n0													evm.model.RL_8.2249		CARHR275520								
N10.HOG0020408	OG0014102	n0													evm.model.RL_2.2330		CARHR235890								
N10.HOG0020409	OG0014103	n0													evm.model.RL_8.2276		CARHR275830								
N10.HOG0020410	OG0014104	n0													evm.model.RL_8.2284		CARHR275910								
N10.HOG0020411	OG0014105	n0													evm.model.RL_8.2308		CARHR276150								
N10.HOG0020412	OG0014106	n0													evm.model.RL_8.2337		CARHR276460								
N10.HOG0020413	OG0014107	n0													evm.model.RL_8.2343		CARHR276520								
N10.HOG0020414	OG0014108	n0													evm.model.RL_8.2346		CARHR276550								
N10.HOG0020415	OG0014109	n0													evm.model.RL_8.2354		CARHR276620								
N10.HOG0020416	OG0014110	n11													evm.model.RL_8.2365		CARHR276730								
N10.HOG0020417	OG0014111	n0													evm.model.RL_8.2380		CARHR276850								
N10.HOG0020418	OG0014112	n0													evm.model.RL_8.2381		CARHR276860								
N10.HOG0020419	OG0014113	n0													evm.model.RL_8.1953		CARHR272640								
N10.HOG0020420	OG0014114	n0													evm.model.RL_8.1935		CARHR272440								
N10.HOG0020421	OG0014115	n0													evm.model.RL_8.1911		CARHR272200								
N10.HOG0020422	OG0014116	n0													evm.model.RL_7.1237		CARHR161060								
N10.HOG0020423	OG0014117	n0													evm.model.RL_7.1241		CARHR161010								
N10.HOG0020424	OG0014118	n0													evm.model.RL_7.1247		CARHR160950								
N10.HOG0020425	OG0014119	n0													evm.model.RL_7.1253		CARHR160890								
N10.HOG0020426	OG0014120	n0													evm.model.RL_7.1281		CARHR160620								
N10.HOG0020427	OG0014121	n0													evm.model.RL_7.1297		CARHR160410								
N10.HOG0020428	OG0014122	n22															CARHR160240								
N10.HOG0020429	OG0014122	n24															CARHR160210								
N10.HOG0020430	OG0014123	n0													evm.model.RL_7.1316		CARHR160190								
N10.HOG0020431	OG0014124	n0													evm.model.RL_7.1333.1.687c84b9		CARHR160020								
N10.HOG0020432	OG0014125	n0													evm.model.RL_7.1348.2.687c84b9		CARHR159890								
N10.HOG0020433	OG0014126	n0													evm.model.RL_7.1399		CARHR158970								
N10.HOG0020434	OG0014127	n0													evm.model.RL_7.1414		CARHR158870								
N10.HOG0020435	OG0014128	n15													evm.model.RL_7.1422		CARHR158800								
N10.HOG0020436	OG0014129	n0													evm.model.RL_7.1453		CARHR158370								
N10.HOG0020437	OG0014130	n0													evm.model.RL_7.1458		CARHR158290								
N10.HOG0020438	OG0014131	n0													evm.model.RL_7.1474		CARHR158030								
N10.HOG0020439	OG0014132	n0													evm.model.RL_7.1479		CARHR157920								
N10.HOG0020440	OG0014133	n0													evm.model.RL_7.1518		CARHR157460								
N10.HOG0020441	OG0014134	n0													evm.model.RL_7.1526		CARHR157340								
N10.HOG0020442	OG0014135	n0													evm.model.RL_7.1550		CARHR157010								
N10.HOG0020443	OG0014136	n0													evm.model.RL_7.1559		CARHR156920								
N10.HOG0020444	OG0014137	n0													evm.model.RL_7.1570		CARHR156830								
N10.HOG0020445	OG0014138	n0													evm.model.RL_8.669		CARHR255450								
N10.HOG0020446	OG0014139	n0													evm.model.RL_7.1602		CARHR156500								
N10.HOG0020447	OG0014140	n0													evm.model.RL_7.1614		CARHR156410								
N10.HOG0020448	OG0014141	n0													evm.model.RL_7.1636		CARHR156120								
N10.HOG0020449	OG0014142	n0													evm.model.RL_7.1642		CARHR156060								
N10.HOG0020450	OG0014143	n0													evm.model.RL_7.1644		CARHR156050								
N10.HOG0020451	OG0014144	n0													evm.model.RL_7.1670		CARHR155640								
N10.HOG0020452	OG0014145	n0													evm.model.RL_7.1672		CARHR155620								
N10.HOG0020453	OG0014146	n0													evm.model.RL_7.1711		CARHR155210								
N10.HOG0020454	OG0014147	n0													evm.model.RL_7.1734		CARHR155380								
N10.HOG0020455	OG0014148	n0													evm.model.RL_7.1749		CARHR154650								
N10.HOG0020456	OG0014149	n0													evm.model.RL_3.1783		CARHR066820								
N10.HOG0020457	OG0014150	n0													evm.model.RL_7.1783		CARHR154140								
N10.HOG0020458	OG0014151	n0													evm.model.RL_7.1786		CARHR149890								
N10.HOG0020459	OG0014152	n0													evm.model.RL_7.1798		CARHR149990								
N10.HOG0020460	OG0014153	n11													evm.model.RL_7.1817		CARHR150590								
N10.HOG0020461	OG0014153	n12													evm.model.RL_7.1816		CARHR150580								
N10.HOG0020462	OG0014154	n0													evm.model.RL_7.1820		CARHR150650								
N10.HOG0020463	OG0014155	n0													evm.model.RL_7.1841		CARHR150850								
N10.HOG0020464	OG0014156	n0													evm.model.RL_7.1846		CARHR150960								
N10.HOG0020465	OG0014157	n0													evm.model.RL_7.1866		CARHR151220								
N10.HOG0020466	OG0014158	n0													evm.model.RL_7.1929		CARHR152690								
N10.HOG0020467	OG0014159	n0													evm.model.RL_7.1995		CARHR152940								
N10.HOG0020468	OG0014160	n0													evm.model.RL_7.1994		CARHR152930								
N10.HOG0020469	OG0014161	n14													evm.model.RL_7.1989		CARHR152710								
N10.HOG0020470	OG0014161	n24													evm.model.RL_7.1986										
N10.HOG0020471	OG0014162	n0													evm.model.RL_6.2707		CARHR140930								
N10.HOG0020472	OG0014163	n0													evm.model.RL_8.894		CARHR259270								
N10.HOG0020473	OG0014164	n0													evm.model.RL_7.2008, evm.model.RL_5.2443		CARHR153610								
N10.HOG0020474	OG0014165	n0													evm.model.RL_3.1142		CARHR060210, CARHR058070								
N10.HOG0020475	OG0014166	n0													evm.model.RL_3.1133		CARHR060120								
N10.HOG0020476	OG0014167	n0													evm.model.RL_3.1159		CARHR060460								
N10.HOG0020477	OG0014168	n0													evm.model.RL_3.200		CARHR048740								
N10.HOG0020478	OG0014169	n0															CARHR060610								
N10.HOG0020479	OG0014170	n0													evm.model.RL_3.1170		CARHR060600								
N10.HOG0020480	OG0014171	n0													evm.model.RL_3.1247		CARHR061410								
N10.HOG0020481	OG0014172	n0													evm.model.RL_3.1254		CARHR061490								
N10.HOG0020482	OG0014173	n0													evm.model.RL_3.2421		CARHR074070								
N10.HOG0020483	OG0014174	n0													evm.model.RL_3.1309		CARHR062140								
N10.HOG0020484	OG0014175	n0													evm.model.RL_3.1316		CARHR062220								
N10.HOG0020485	OG0014176	n0													evm.model.RL_3.1321		CARHR062260								
N10.HOG0020486	OG0014177	n0													evm.model.RL_3.1323		CARHR062280								
N10.HOG0020487	OG0014178	n0													evm.model.RL_3.1344		CARHR062510								
N10.HOG0020488	OG0014179	n0													evm.model.RL_3.1386		CARHR062990								
N10.HOG0020489	OG0014180	n0													evm.model.RL_3.1427, evm.model.RL_3.1426		CARHR063510								
N10.HOG0020490	OG0014181	n0													evm.model.RL_3.1452		CARHR063810								
N10.HOG0020491	OG0014182	n0													evm.model.RL_3.1456		CARHR063870								
N10.HOG0020492	OG0014183	n0													evm.model.RL_3.1518		CARHR064400								
N10.HOG0020493	OG0014184	n0													evm.model.RL_3.1529		CARHR064510								
N10.HOG0020494	OG0014185	n0													evm.model.RL_3.1539		CARHR064600								
N10.HOG0020495	OG0014186	n0													evm.model.RL_3.1547		CARHR291260								
N10.HOG0020496	OG0014187	n0													evm.model.RL_3.1552, evm.model.RL_2.800		CARHR291210								
N10.HOG0020497	OG0014188	n0													evm.model.RL_3.1564.1.687c84bc		CARHR291070								
N10.HOG0020498	OG0014189	n0													evm.model.RL_3.1581		CARHR289070								
N10.HOG0020499	OG0014190	n0													evm.model.RL_3.1576		CARHR290930								
N10.HOG0020500	OG0014191	n0													evm.model.RL_3.1593		CARHR064800								
N10.HOG0020501	OG0014192	n0													evm.model.RL_3.1594		CARHR064810								
N10.HOG0020502	OG0014193	n0													evm.model.RL_3.2216		CARHR071650								
N10.HOG0020503	OG0014194	n0													evm.model.RL_3.2174		CARHR071240								
N10.HOG0020504	OG0014195	n0													evm.model.RL_3.2169		CARHR071190								
N10.HOG0020505	OG0014196	n8													evm.model.RL_3.2160		CARHR071090								
N10.HOG0020506	OG0014197	n0													evm.model.RL_3.2135		CARHR070800								
N10.HOG0020507	OG0014198	n0													evm.model.RL_3.2131		CARHR070730								
N10.HOG0020508	OG0014199	n0													evm.model.RL_3.2114		CARHR070590								
N10.HOG0020509	OG0014200	n0													evm.model.RL_3.2111		CARHR070560								
N10.HOG0020510	OG0014201	n0													evm.model.RL_3.2100		CARHR070460								
N10.HOG0020511	OG0014202	n0													evm.model.RL_3.2082		CARHR070280								
N10.HOG0020512	OG0014203	n0													evm.model.RL_3.2066		CARHR070120								
N10.HOG0020513	OG0014204	n0													evm.model.RL_3.2045		CARHR069900								
N10.HOG0020514	OG0014205	n0													evm.model.RL_3.2020		CARHR069620								
N10.HOG0020515	OG0014206	n0													evm.model.RL_3.2018		CARHR069590								
N10.HOG0020516	OG0014207	n0													evm.model.RL_3.2015		CARHR069570								
N10.HOG0020517	OG0014208	n0													evm.model.RL_3.1998		CARHR069420								
N10.HOG0020518	OG0014209	n0													evm.model.RL_3.1989		CARHR069190								
N10.HOG0020519	OG0014210	n0													evm.model.RL_3.1971		CARHR068950								
N10.HOG0020520	OG0014211	n0													evm.model.RL_3.1946		CARHR068670								
N10.HOG0020521	OG0014212	n0													evm.model.RL_3.1945		CARHR068660								
N10.HOG0020522	OG0014213	n0													evm.model.RL_3.1926		CARHR068460								
N10.HOG0020523	OG0014214	n0													evm.model.RL_3.1922		CARHR068420								
N10.HOG0020524	OG0014215	n0													evm.model.RL_3.1903		CARHR068220								
N10.HOG0020525	OG0014216	n0													evm.model.RL_3.1891		CARHR068090								
N10.HOG0020526	OG0014217	n0													evm.model.RL_3.1882		CARHR067980								
N10.HOG0020527	OG0014218	n0													evm.model.RL_3.1860		CARHR067720								
N10.HOG0020528	OG0014219	n0													evm.model.RL_3.1855.1.687c84bd		CARHR067670								
N10.HOG0020529	OG0014220	n22													evm.model.RL_3.1848		CARHR067600								
N10.HOG0020530	OG0014221	n0													evm.model.RL_3.1840		CARHR067500								
N10.HOG0020531	OG0014222	n0													evm.model.RL_3.1833		CARHR067310								
N10.HOG0020532	OG0014223	n0													evm.model.RL_3.1830		CARHR067280								
N10.HOG0020533	OG0014224	n0													evm.model.RL_3.1811		CARHR067110								
N10.HOG0020534	OG0014225	n0													evm.model.RL_3.1807		CARHR067070								
N10.HOG0020535	OG0014226	n0													evm.model.RL_3.1797		CARHR066980								
N10.HOG0020536	OG0014227	n0													evm.model.RL_3.1794		CARHR066950								
N10.HOG0020537	OG0014228	n0													evm.model.RL_3.1791		CARHR066910								
N10.HOG0020538	OG0014229	n0													evm.model.RL_3.1785		CARHR066840								
N10.HOG0020539	OG0014230	n0													evm.model.RL_3.1779		CARHR066780								
N10.HOG0020540	OG0014231	n0													evm.model.RL_3.1750		CARHR066500								
N10.HOG0020541	OG0014232	n0													evm.model.RL_3.1730		CARHR066250								
N10.HOG0020542	OG0014233	n0													evm.model.RL_3.1722.2.687c84bc		CARHR066180								
N10.HOG0020543	OG0014235	n4													evm.model.RL_7.2172										
N10.HOG0020544	OG0014235	n5													evm.model.RL_3.1669		CARHR065690								
N10.HOG0020545	OG0014236	n4													evm.model.RL_3.1659		CARHR065590								
N10.HOG0020546	OG0014236	n14													evm.model.RL_4.2352, evm.model.RL_4.2351										
N10.HOG0020547	OG0014237	n0													evm.model.RL_3.1655		CARHR065560								
N10.HOG0020548	OG0014238	n0													evm.model.RL_5.1581		CARHR018030								
N10.HOG0020549	OG0014239	n0													evm.model.RL_3.1640		CARHR065420								
N10.HOG0020550	OG0014240	n0													evm.model.RL_3.1639		CARHR065400								
N10.HOG0020551	OG0014241	n0													evm.model.RL_3.1634		CARHR065310								
N10.HOG0020552	OG0014242	n0													evm.model.RL_3.1621		CARHR065120								
N10.HOG0020553	OG0014243	n0													evm.model.RL_3.2297		CARHR072530								
N10.HOG0020554	OG0014244	n0													evm.model.RL_3.2304		CARHR072660								
N10.HOG0020555	OG0014245	n0													evm.model.RL_3.2313		CARHR072750								
N10.HOG0020556	OG0014246	n0													evm.model.RL_3.2319		CARHR072800								
N10.HOG0020557	OG0014247	n10													evm.model.RL_3.2334		CARHR072990								
N10.HOG0020558	OG0014247	n11													evm.model.RL_3.2333		CARHR072970								
N10.HOG0020559	OG0014248	n0													evm.model.RL_3.2337		CARHR073010								
N10.HOG0020560	OG0014249	n0													evm.model.RL_3.2338		CARHR073020								
N10.HOG0020561	OG0014250	n0													evm.model.RL_3.2345		CARHR073100								
N10.HOG0020562	OG0014251	n0													evm.model.RL_3.2347		CARHR073120								
N10.HOG0020563	OG0014252	n0													evm.model.RL_3.2385		CARHR073610								
N10.HOG0020564	OG0014253	n0													evm.model.RL_3.2407		CARHR073870								
N10.HOG0020565	OG0014254	n0													evm.model.RL_3.2437		CARHR074840								
N10.HOG0020566	OG0014255	n0													evm.model.RL_3.2438		CARHR074120								
N10.HOG0020567	OG0014256	n0													evm.model.RL_3.2443		CARHR074170								
N10.HOG0020568	OG0014257	n0													evm.model.RL_3.2444, evm.model.RL_3.2445		CARHR074180								
N10.HOG0020569	OG0014258	n0													evm.model.RL_3.2447		CARHR074200								
N10.HOG0020570	OG0014259	n0													evm.model.RL_3.2474		CARHR074470								
N10.HOG0020571	OG0014260	n0													evm.model.RL_3.2485		CARHR074520								
