HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N8.HOG0020844	OG0013665	n0		Ag007G590330																				Om007G279930	
N8.HOG0020845	OG0013666	n0		Ag007G590430					Aa_G154730.h1.t1															Om007G279970	
N8.HOG0020846	OG0013667	n0		Ag007G590630					Aa_G445720.h1.t1															Om007G280130	
N8.HOG0020847	OG0013668	n0		Ag007G591470					Aa_G359450.h1.t1															Om007G280750	
N8.HOG0020848	OG0013669	n0		Ag007G591510					Aa_G359490.h1.t1															Om007G280800	
N8.HOG0020849	OG0013670	n0		Ag007G591660					Aa_G561790.h1.t1															Om007G280940	
N8.HOG0020850	OG0013671	n0		Ag007G591890					Aa_G86100.h1.t1															Om007G281100	
N8.HOG0020851	OG0013672	n0		Ag007G591950					Aa_G86010.h1.t1															Om007G281160	
N8.HOG0020852	OG0013673	n0		Ag007G592060					Aa_G359810.h1.t1															Om007G281220	
N8.HOG0020853	OG0013674	n0		Ag007G592110					Aa_G310910.h1.t1															Om007G281250	
N8.HOG0020854	OG0013675	n0		Ag007G592220					Aa_G351170.h1.t1															Om007G281340	
N8.HOG0020855	OG0013676	n0		Ag007G592620					Aa_G119330.h1.t1															Om007G281710	
N8.HOG0020856	OG0013677	n0		Ag007G592680					Aa_G35370.h1.t1															Om003G113800, Om007G281750	
N8.HOG0020857	OG0013678	n0		Ag008G681180					Aa_G375190.h1.t1															Om005G177950, Om007G299360	
N8.HOG0020858	OG0013679	n0		Ag007G593550					Aa_G470510.h1.t1															Om007G282140	
N8.HOG0020859	OG0013680	n0		Ag007G593770					Aa_G154130.h1.t1															Om007G282300	
N8.HOG0020860	OG0013681	n0		Ag007G593800					Aa_G199800.h1.t1															Om007G282340	
N8.HOG0020861	OG0013682	n0		Ag007G594730					Aa_G763040.h1.t1															Om007G282990	
N8.HOG0020862	OG0013683	n0		Ag007G595060					Aa_G248310.h1.t1															Om007G283200	
N8.HOG0020863	OG0013684	n0		Ag003G296850					Aa_G219250.h1.t1															Om001G041630	
N8.HOG0020864	OG0013685	n0		Ag007G595840					Aa_G18090.h1.t1, Aa_G456320.h1.t1															Om007G283710	
N8.HOG0020865	OG0013686	n0		Ag007G595950					Aa_G502970.h1.t1															Om007G283810	
N8.HOG0020866	OG0013687	n0		Ag007G596230					Aa_G202230.h1.t1															Om007G284060	
N8.HOG0020867	OG0013688	n0		Ag007G596250					Aa_G277890.h1.t1, Aa_G277890.h2.t1															Om007G284110	
N8.HOG0020868	OG0013689	n0		Ag007G596400					Aa_G504330.h1.t1															Om007G284200	
N8.HOG0020869	OG0013690	n0		Ag007G596440					Aa_G466700.h1.t1															Om007G284230	
N8.HOG0020870	OG0013691	n0		Ag007G596740																				Om007G284480	
N8.HOG0020871	OG0013692	n0		Ag007G597760					Aa_G432310.h1.t1															Om007G285210	
N8.HOG0020872	OG0013693	n0		Ag007G597710, Ag007G597720					Aa_G90660.h1.t1															Om007G285140	
N8.HOG0020873	OG0013694	n0		Ag007G597260																				Om007G284860	
N8.HOG0020874	OG0013695	n0		Ag007G597080					Aa_G65700.h1.t1															Om007G284800	
N8.HOG0020875	OG0013696	n0		Ag007G597920					Aa_G2980.h1.t1															Om007G285360	
N8.HOG0020876	OG0013697	n0		Ag007G597930					Aa_G2970.h1.t1															Om007G285370	
N8.HOG0020877	OG0013698	n0		Ag007G598030					Aa_G321240.h1.t1															Om007G285440	
N8.HOG0020878	OG0013699	n0		Ag007G598110					Aa_G411220.h1.t1															Om007G285480	
N8.HOG0020879	OG0013700	n0		Ag007G598280					Aa_G536200.h1.t1															Om007G285550	
N8.HOG0020880	OG0013701	n0		Ag007G598310, Ag002G148020					Aa_G7100.h1.t1															Om007G285580	
N8.HOG0020881	OG0013702	n0		Ag003G246410					Aa_G36210.h1.t1															Om004G149280	
N8.HOG0020882	OG0013703	n0		Ag007G628240					Aa_G383310.h1.t1, Aa_G758480.h1.t1															Om007G296310	
N8.HOG0020883	OG0013704	n0		Ag007G634310					Aa_G597970.h1.t1															Om005G190580, Om007G294550	
N8.HOG0020884	OG0013705	n0		Ag006G525810					Aa_G363350.h1.t1															Om008G327630	
N8.HOG0020885	OG0013706	n0		Ag008G716030					Aa_G647370.h1.t1															Om006G243410	
N8.HOG0020886	OG0013707	n0		Ag006G526650					Aa_G506530.h1.t1															Om004G151150	
N8.HOG0020887	OG0013708	n2		Ag007G593600																				Om007G282160	
N8.HOG0020888	OG0013708	n7							Aa_G709530.h1.t1																
N8.HOG0020889	OG0013709	n0		Ag005G486300					Aa_G185660.h1.t1															Om002G045650	
N8.HOG0020890	OG0013710	n0		Ag006G525800					Aa_G290430.h1.t1															Om007G301800	
N8.HOG0020891	OG0013711	n0		Ag007G631330					Aa_G495990.h1.t1															Om005G190390	
N8.HOG0020892	OG0013712	n0		Ag006G525700					Aa_G480890.h1.t1															Om004G150330	
N8.HOG0020893	OG0013713	n0		Ag006G525490					Aa_G480910.h1.t1															Om004G150690	
N8.HOG0020894	OG0013714	n0		Ag006G527900					Aa_G35770.h1.t1															Om004G150500	
N8.HOG0020895	OG0013715	n0		Ag003G252060					Aa_G217520.h1.t1															Om001G020740	
N8.HOG0020896	OG0013716	n0		Ag003G251000					Aa_G363780.h1.t1															Om001G019390	
N8.HOG0020897	OG0013717	n0		Ag005G490600					Aa_G14910.h1.t1, Aa_G14910.h2.t1															Om002G042830	
N8.HOG0020898	OG0013718	n1							Aa_G52630.h1.t1, Aa_G52620.h1.t1																
N8.HOG0020899	OG0013718	n4																						Om002G042370	
N8.HOG0020900	OG0013719	n0		Ag001G100770					Aa_G52580.h1.t1															Om002G042330	
N8.HOG0020901	OG0013720	n0		Ag001G100800																				Om002G042300	
N8.HOG0020902	OG0013721	n0		Ag001G100810					Aa_G52550.h1.t1															Om002G042280, Om002G042290	
N8.HOG0020903	OG0013722	n0		Ag001G100880					Aa_G52490.h1.t1															Om002G042210	
N8.HOG0020904	OG0013723	n0		Ag006G490840					Aa_G271780.h1.t1															Om004G177370	
N8.HOG0020905	OG0013724	n0		Ag006G490920					Aa_G264570.h1.t1															Om004G177290	
N8.HOG0020906	OG0013725	n0		Ag006G491050					Aa_G264610.h1.t1															Om004G177210	
N8.HOG0020907	OG0013726	n0		Ag006G490980					Aa_G264640.h1.t1															Om004G177120	
N8.HOG0020908	OG0013727	n0		Ag008G698080					Aa_G216610.h1.t1															Om003G118490	
N8.HOG0020909	OG0013728	n0		Ag008G694590					Aa_G483120.h1.t1															Om003G116900	
N8.HOG0020910	OG0013729	n0		Ag005G490180					Aa_G14590.h1.t1															Om002G043220	
N8.HOG0020911	OG0013730	n0		Ag005G490130					Aa_G14570.h1.t1															Om002G043240	
N8.HOG0020912	OG0013731	n0		Ag005G489840					Aa_G71590.h1.t1															Om002G043510	
N8.HOG0020913	OG0013732	n0		Ag005G489800					Aa_G14950.h1.t1, Aa_G14960.h1.t1, Aa_G71550.h1.t1															Om002G043580	
N8.HOG0020914	OG0013733	n0		Ag005G489050																					
N8.HOG0020915	OG0013734	n0		Ag007G643600					Aa_G102240.h1.t1															Om007G307870	
N8.HOG0020916	OG0013735	n0		Ag005G488790					Aa_G42200.h1.t1															Om002G044030	
N8.HOG0020917	OG0013736	n0							Aa_G111900.h1.t1															Om002G044380	
N8.HOG0020918	OG0013737	n0		Ag005G487970					Aa_G267930.h1.t1, Aa_G181660.h1.t1															Om002G044670	
N8.HOG0020919	OG0013738	n0		Ag005G487870																				Om002G044730	
N8.HOG0020920	OG0013739	n0		Ag005G487820					Aa_G267840.h1.t1															Om002G044800	
N8.HOG0020921	OG0013740	n0		Ag003G266480, Ag003G265700					Aa_G129620.h1.t1															Om001G026140	
N8.HOG0020922	OG0013741	n0		Ag005G487230					Aa_G44860.h1.t1, Aa_G413580.h1.t1															Om002G045090	
N8.HOG0020923	OG0013742	n0		Ag005G486910					Aa_G45020.h1.t1															Om002G045260	
N8.HOG0020924	OG0013743	n0		Ag005G486770					Aa_G438120.h1.t1															Om002G045340	
N8.HOG0020925	OG0013744	n0		Ag005G486750					Aa_G438150.h1.t1															Om002G045360	
N8.HOG0020926	OG0013745	n0		Ag005G486420					Aa_G185540.h1.t1															Om002G045520	
N8.HOG0020927	OG0013746	n0		Ag005G486400					Aa_G185560.h1.t1															Om002G045540	
N8.HOG0020928	OG0013747	n0		Ag005G486020					Aa_G217210.h1.t1															Om002G045850, Om003G100000	
N8.HOG0020929	OG0013748	n0		Ag005G485670					Aa_G304960.h1.t1															Om002G046210	
N8.HOG0020930	OG0013749	n0		Ag005G485750					Aa_G305000.h1.t1															Om002G045990	
N8.HOG0020931	OG0013750	n0		Ag005G485470					Aa_G4200.h1.t1															Om002G046280	
N8.HOG0020932	OG0013751	n0		Ag005G485460					Aa_G4210.h1.t1															Om002G046300	
N8.HOG0020933	OG0013752	n0		Ag005G485330					Aa_G4280.h1.t1															Om002G046370	
N8.HOG0020934	OG0013753	n0		Ag005G485220					Aa_G4320.h1.t1															Om002G046420	
N8.HOG0020935	OG0013754	n0		Ag005G484900					Aa_G4500.h1.t1															Om002G046620	
N8.HOG0020936	OG0013755	n0		Ag005G484830					Aa_G4560.h1.t1															Om002G046700	
N8.HOG0020937	OG0013756	n0		Ag005G484670					Aa_G4650.h1.t1															Om002G046850	
N8.HOG0020938	OG0013757	n0		Ag005G484530					Aa_G4740.h1.t1, Aa_G686360.h1.t1															Om002G046970	
N8.HOG0020939	OG0013758	n0		Ag005G484180					Aa_G5020.h1.t1															Om002G047260	
N8.HOG0020940	OG0013759	n0		Ag005G483990					Aa_G75570.h1.t1															Om002G047460	
N8.HOG0020941	OG0013760	n0		Ag005G484130					Aa_G5060.h1.t1															Om002G047310	
N8.HOG0020942	OG0013761	n0		Ag005G483170					Aa_G51110.h1.t1															Om002G047910	
N8.HOG0020943	OG0013762	n0		Ag005G482960					Aa_G51210.h1.t1															Om002G048050	
N8.HOG0020944	OG0013763	n0		Ag005G482550					Aa_G205810.h1.t1															Om002G048270	
N8.HOG0020945	OG0013764	n0		Ag005G482530					Aa_G205840.h1.t1, Aa_G205830.h1.t1															Om002G048290	
N8.HOG0020946	OG0013765	n0		Ag005G482070					Aa_G524320.h1.t1															Om002G048650	
N8.HOG0020947	OG0013766	n0		Ag005G481560					Aa_G49760.h1.t1															Om002G048980	
N8.HOG0020948	OG0013767	n5		Ag005G481420					Aa_G49910.h1.t1															Om002G049100	
N8.HOG0020949	OG0013768	n0		Ag005G481160					Aa_G47290.h1.t1															Om002G049330	
N8.HOG0020950	OG0013769	n0		Ag005G481090					Aa_G47250.h1.t1															Om002G069260, Om002G049370	
N8.HOG0020951	OG0013770	n0		Ag005G480840					Aa_G47120.h1.t1															Om002G049450	
N8.HOG0020952	OG0013771	n0		Ag005G480390					Aa_G139070.h1.t1															Om002G049850	
N8.HOG0020953	OG0013772	n0		Ag005G479750					Aa_G174620.h1.t1															Om002G050110	
N8.HOG0020954	OG0013773	n0		Ag002G146430					Aa_G573280.h1.t1															Om008G350940	
N8.HOG0020955	OG0013774	n2		Ag005G479300																				Om002G050510	
N8.HOG0020956	OG0013774	n16							Aa_G174220.h1.t1																
N8.HOG0020957	OG0013775	n0		Ag005G479280					Aa_G174190.h1.t1															Om002G050530	
N8.HOG0020958	OG0013776	n0		Ag005G478980					Aa_G301980.h1.t1															Om002G050820	
N8.HOG0020959	OG0013777	n0		Ag005G478870					Aa_G302030.h1.t1															Om002G050890	
N8.HOG0020960	OG0013778	n0		Ag005G478660					Aa_G24380.h1.t1															Om002G051100	
N8.HOG0020961	OG0013779	n0		Ag005G478340					Aa_G24200.h1.t1															Om002G051340	
N8.HOG0020962	OG0013780	n0		Ag002G186510					Aa_G560390.h1.t1															Om008G329950	
N8.HOG0020963	OG0013781	n0		Ag002G185290, Ag002G185280																					
N8.HOG0020964	OG0013782	n0		Ag002G185060					Aa_G224200.h1.t1															Om008G330620	
N8.HOG0020965	OG0013783	n0		Ag001G079970					Aa_G591500.h1.t1															Om006G251300	
N8.HOG0020966	OG0013784	n0		Ag002G184120					Aa_G38310.h1.t1															Om008G331260	
N8.HOG0020967	OG0013785	n0		Ag002G183140					Aa_G451130.h1.t1															Om008G331420	
N8.HOG0020968	OG0013786	n0		Ag002G182940					Aa_G359290.h1.t1															Om008G331530	
N8.HOG0020969	OG0013787	n0		Ag002G182030					Aa_G461850.h1.t1															Om008G331720	
N8.HOG0020970	OG0013788	n0		Ag002G181900					Aa_G461890.h1.t1															Om008G331760	
N8.HOG0020971	OG0013789	n0		Ag002G180560					Aa_G509540.h1.t1															Om008G332180	
N8.HOG0020972	OG0013790	n0		Ag002G180160					Aa_G202450.h1.t1															Om008G332450	
N8.HOG0020973	OG0013791	n0		Ag002G180140					Aa_G202440.h1.t1															Om008G332460	
N8.HOG0020974	OG0013792	n0		Ag002G179720					Aa_G444100.h1.t1																
N8.HOG0020975	OG0013793	n0		Ag002G179700					Aa_G444110.h1.t1															Om008G332590	
N8.HOG0020976	OG0013794	n0		Ag002G179080					Aa_G216880.h1.t1, Aa_G216870.h1.t1															Om008G332800	
N8.HOG0020977	OG0013795	n0		Ag002G178270					Aa_G269530.h1.t1															Om008G333010	
N8.HOG0020978	OG0013796	n0		Ag002G177930					Aa_G594440.h1.t1															Om008G333250	
N8.HOG0020979	OG0013797	n0		Ag002G165520					Aa_G354200.h1.t1															Om008G337800	
N8.HOG0020980	OG0013798	n0		Ag002G166610					Aa_G282210.h1.t1															Om008G337410	
N8.HOG0020981	OG0013799	n0		Ag002G167740					Aa_G595100.h1.t1															Om008G336970	
N8.HOG0020982	OG0013800	n0		Ag002G168060					Aa_G402600.h1.t1, Aa_G382140.h1.t1															Om008G336800	
N8.HOG0020983	OG0013801	n0		Ag002G168310					Aa_G25230.h1.t1															Om008G336660	
N8.HOG0020984	OG0013802	n0		Ag002G168540					Aa_G25350.h1.t1															Om008G336540	
N8.HOG0020985	OG0013803	n0		Ag002G169580					Aa_G159800.h1.t1															Om008G336470	
N8.HOG0020986	OG0013804	n0		Ag002G169990					Aa_G135760.h1.t1															Om008G336370	
N8.HOG0020987	OG0013805	n0		Ag002G170500					Aa_G570360.h1.t1															Om008G336260	
N8.HOG0020988	OG0013806	n0		Ag002G171660					Aa_G30040.h1.t1															Om008G335860	
N8.HOG0020989	OG0013807	n0		Ag002G176470					Aa_G197150.h1.t1															Om008G335390	
N8.HOG0020990	OG0013808	n0		Ag002G172770					Aa_G197170.h1.t1															Om008G335360	
N8.HOG0020991	OG0013809	n0		Ag002G173330					Aa_G617050.h2.t1, Aa_G617050.h1.t1															Om008G335200	
N8.HOG0020992	OG0013810	n0		Ag002G175060					Aa_G150770.h1.t1															Om008G334570	
N8.HOG0020993	OG0013811	n0		Ag002G175030					Aa_G150780.h1.t1															Om008G334580	
N8.HOG0020994	OG0013812	n0		Ag001G057960					Aa_G150810.h1.t1															Om008G334610	
N8.HOG0020995	OG0013813	n0		Ag007G628410					Aa_G679800.h1.t1															Om003G105810, Om007G296240	
N8.HOG0020996	OG0013814	n0		Ag002G164700					Aa_G24610.h1.t1															Om008G338130	
N8.HOG0020997	OG0013815	n0							Aa_G1058850.h13.t1, Aa_G288920.h2.t1, Aa_G288920.h11.t1, Aa_G1058850.h7.t1, Aa_G288920.h13.t1, Aa_G288920.h10.t1, Aa_G1058850.h2.t1, Aa_G1058850.h3.t1, Aa_G1058850.h4.t1, Aa_G288920.h8.t1, Aa_G288920.h5.t1, Aa_G1058850.h12.t1, Aa_G1058850.h6.t1, Aa_G1058850.h5.t1, Aa_G288920.h6.t1, Aa_G288920.h7.t1, Aa_G1058850.h9.t1, Aa_G1058850.h11.t1, Aa_G288920.h9.t1, Aa_G288920.h12.t1, Aa_G288920.h1.t1, Aa_G1058850.h8.t1, Aa_G1058850.h1.t1, Aa_G1058850.h10.t1, Aa_G288920.h3.t1, Aa_G288920.h4.t1																
N8.HOG0020998	OG0013816	n0		Ag004G322740					Aa_G121180.h1.t1															Om005G195910	
N8.HOG0020999	OG0013817	n2		Ag004G324830																				Om005G197190	
N8.HOG0021000	OG0013817	n23							Aa_G66470.h1.t1																
N8.HOG0021001	OG0013818	n0		Ag004G325190					Aa_G103930.h1.t1															Om005G197490	
N8.HOG0021002	OG0013819	n0		Ag004G325210					Aa_G103910.h1.t1															Om005G197510	
N8.HOG0021003	OG0013820	n2		Ag004G325330																				Om005G197580	
N8.HOG0021004	OG0013821	n0		Ag004G325450																				Om005G197680	
N8.HOG0021005	OG0013822	n0		Ag004G325550					Aa_G131910.h1.t1															Om005G197780	
N8.HOG0021006	OG0013823	n0		Ag004G318470					Aa_G118450.h1.t1															Om005G193490	
N8.HOG0021007	OG0013824	n0		Ag004G326430					Aa_G275070.h1.t1															Om005G198280	
N8.HOG0021008	OG0013825	n0		Ag004G326920					Aa_G324090.h1.t1, Aa_G487860.h1.t1															Om005G198430	
N8.HOG0021009	OG0013826	n0		Ag004G327080					Aa_G495530.h1.t1															Om005G198440, Om006G262520	
N8.HOG0021010	OG0013827	n2		Ag004G327330, Ag004G326210, Ag004G393700					Aa_G631860.h1.t1															Om005G198620	
N8.HOG0021011	OG0013827	n16																						Om004G146940	
N8.HOG0021012	OG0013827	n21		Ag004G334710																					
N8.HOG0021013	OG0013828	n0		Ag004G327400					Aa_G343570.h1.t1															Om005G198670	
N8.HOG0021014	OG0013829	n0		Ag004G328180					Aa_G454420.h1.t1															Om005G199170	
N8.HOG0021015	OG0013830	n0		Ag004G328660					Aa_G535560.h1.t1, Aa_G139700.h1.t1															Om005G199410	
N8.HOG0021016	OG0013831	n0		Ag004G329650					Aa_G55190.h1.t1															Om005G199820	
N8.HOG0021017	OG0013832	n0		Ag004G329330					Aa_G583540.h1.t1															Om005G199610	
N8.HOG0021018	OG0013833	n0		Ag004G328960					Aa_G583640.h1.t1															Om005G199530	
N8.HOG0021019	OG0013834	n0		Ag004G328780					Aa_G729270.h1.t1															Om005G199500	
N8.HOG0021020	OG0013835	n0		Ag004G329870					Aa_G132320.h1.t1															Om005G200000	
N8.HOG0021021	OG0013836	n0		Ag004G330270, Ag004G330250					Aa_G119010.h1.t1															Om005G200330	
N8.HOG0021022	OG0013837	n0							Aa_G192240.h1.t1																
N8.HOG0021023	OG0013838	n0		Ag004G331810					Aa_G192190.h1.t1															Om005G201000	
N8.HOG0021024	OG0013839	n0		Ag004G331820					Aa_G192180.h1.t1															Om005G201040	
N8.HOG0021025	OG0013840	n0		Ag004G332600					Aa_G407840.h1.t1															Om005G201180	
N8.HOG0021026	OG0013841	n0		Ag004G331990					Aa_G407810.h1.t1															Om005G201210	
N8.HOG0021027	OG0013842	n0		Ag004G332120					Aa_G407700.h1.t1															Om005G201350	
N8.HOG0021028	OG0013843	n0		Ag004G332400					Aa_G93300.h1.t1, Aa_G93320.h1.t1															Om005G201550	
N8.HOG0021029	OG0013844	n0		Ag004G332440					Aa_G93360.h1.t1															Om005G201580	
N8.HOG0021030	OG0013845	n0		Ag004G332810					Aa_G329250.h1.t1															Om005G201850	
N8.HOG0021031	OG0013846	n0		Ag004G332990					Aa_G329300.h1.t1															Om005G201930	
N8.HOG0021032	OG0013847	n0		Ag004G333480					Aa_G266420.h1.t1															Om005G202160	
N8.HOG0021033	OG0013848	n0		Ag004G334410					Aa_G148840.h1.t1															Om005G202600	
N8.HOG0021034	OG0013849	n0		Ag004G335080					Aa_G715280.h1.t1															Om005G202930	
N8.HOG0021035	OG0013850	n0							Aa_G609830.h1.t1, Aa_G477470.h1.t1															Om005G203140	
N8.HOG0021036	OG0013851	n0		Ag004G336710					Aa_G331070.h1.t1															Om005G203580	
N8.HOG0021037	OG0013852	n0		Ag004G336940					Aa_G374440.h1.t1															Om005G203680	
N8.HOG0021038	OG0013853	n0		Ag004G336950					Aa_G374430.h1.t1															Om005G203690	
N8.HOG0021039	OG0013854	n0		Ag004G337390, Ag004G337310					Aa_G86960.h1.t1															Om005G203870, Om005G203880	
N8.HOG0021040	OG0013855	n0		Ag004G337440					Aa_G86900.h1.t1															Om005G203920	
N8.HOG0021041	OG0013856	n0		Ag004G337690					Aa_G454260.h1.t1															Om005G204030	
N8.HOG0021042	OG0013857	n0		Ag004G337810					Aa_G458300.h1.t1															Om005G204150	
N8.HOG0021043	OG0013858	n0		Ag004G338470					Aa_G272120.h1.t1															Om005G204500	
N8.HOG0021044	OG0013859	n0		Ag004G340380					Aa_G121750.h1.t1, Aa_G121750.h2.t1															Om005G205250	
N8.HOG0021045	OG0013860	n0		Ag004G340390					Aa_G121760.h2.t1, Aa_G121760.h1.t1															Om005G205260	
N8.HOG0021046	OG0013861	n0		Ag004G340410					Aa_G121780.h2.t1, Aa_G121780.h1.t1															Om005G205280	
N8.HOG0021047	OG0013862	n0		Ag004G340610					Aa_G121800.h1.t1, Aa_G121800.h2.t1															Om005G205320	
N8.HOG0021048	OG0013863	n0		Ag003G241990					Aa_G62440.h1.t1															Om004G143740	
N8.HOG0021049	OG0013864	n0		Ag003G242920					Aa_G274060.h2.t1, Aa_G274060.h1.t1															Om004G144620	
N8.HOG0021050	OG0013865	n0		Ag003G242960					Aa_G274080.h1.t1															Om004G144630	
N8.HOG0021051	OG0013866	n0		Ag003G243780					Aa_G126640.h1.t1															Om004G145070	
N8.HOG0021052	OG0013867	n0		Ag003G244370					Aa_G255010.h1.t1															Om004G145370	
N8.HOG0021053	OG0013868	n0		Ag006G498100, Ag003G244430					Aa_G255000.h1.t1															Om004G145380	
N8.HOG0021054	OG0013869	n0		Ag003G244450					Aa_G254970.h1.t1															Om004G145400	
N8.HOG0021055	OG0013870	n0		Ag003G245050					Aa_G469110.h1.t1															Om002G084460	
N8.HOG0021056	OG0013871	n0		Ag003G245260					Aa_G539060.h1.t1															Om004G146190	
N8.HOG0021057	OG0013872	n0		Ag003G245760					Aa_G283520.h1.t1															Om004G146690	
N8.HOG0021058	OG0013873	n0							Aa_G641490.h1.t1, Aa_G283500.h1.t1															Om004G146710	
N8.HOG0021059	OG0013874	n0		Ag004G312080					Aa_G587340.h1.t1															Om005G189130	
N8.HOG0021060	OG0013875	n0		Ag007G611200					Aa_G474510.h1.t1															Om004G147760	
N8.HOG0021061	OG0013876	n0		Ag004G355610					Aa_G7150.h1.t1															Om005G212230	
N8.HOG0021062	OG0013877	n0		Ag003G246960					Aa_G61820.h1.t1															Om004G148180	
N8.HOG0021063	OG0013878	n2		Ag006G531440					Aa_G475480.h1.t1															Om004G148270	
N8.HOG0021064	OG0013879	n0		Ag006G528660					Aa_G593950.h1.t1, Aa_G593980.h1.t1															Om004G148520	
N8.HOG0021065	OG0013880	n0		Ag001G014360					Aa_G520630.h1.t1, Aa_G92210.h1.t1															Om003G096840	
N8.HOG0021066	OG0013882	n0		Ag007G598370					Aa_G627760.h1.t1															Om007G285630	
N8.HOG0021067	OG0013883	n0		Ag007G598380					Aa_G130180.h1.t1															Om007G285650	
N8.HOG0021068	OG0013884	n0		Ag007G598570					Aa_G130090.h1.t1															Om007G285780	
N8.HOG0021069	OG0013885	n0		Ag007G598800, Ag007G598810					Aa_G353740.h1.t1																
N8.HOG0021070	OG0013886	n0		Ag007G586320					Aa_G353760.h1.t1															Om007G286040	
N8.HOG0021071	OG0013887	n0		Ag007G586290					Aa_G353790.h1.t1															Om007G286070	
N8.HOG0021072	OG0013888	n0		Ag003G278670					Aa_G153900.h1.t1															Om001G029570	
N8.HOG0021073	OG0013889	n0		Ag006G524990					Aa_G373600.h1.t1															Om004G151730	
N8.HOG0021074	OG0013890	n0		Ag007G605510					Aa_G393010.h1.t1															Om004G151570	
N8.HOG0021075	OG0013891	n0		Ag006G525940					Aa_G321390.h1.t1															Om004G151580	
N8.HOG0021076	OG0013892	n0		Ag006G526180					Aa_G393050.h1.t1															Om004G151380	
N8.HOG0021077	OG0013893	n0		Ag003G277070					Aa_G432640.h1.t1															Om001G030390	
N8.HOG0021078	OG0013894	n0		Ag006G526310					Aa_G393110.h1.t1															Om004G151450	
N8.HOG0021079	OG0013895	n0		Ag006G526320					Aa_G393120.h1.t1															Om004G151460	
N8.HOG0021080	OG0013896	n12		Ag003G246740																					
N8.HOG0021081	OG0013897	n0		Ag006G526690					Aa_G155640.h1.t1															Om004G152370, Om004G154520	
N8.HOG0021082	OG0013898	n0		Ag006G575800					Aa_G169110.h1.t1															Om001G001490	
N8.HOG0021083	OG0013899	n0		Ag006G525380					Aa_G321350.h1.t1															Om004G151640	
N8.HOG0021084	OG0013900	n0		Ag004G337050					Aa_G11830.h1.t1															Om005G203740	
N8.HOG0021085	OG0013901	n0		Ag006G523660					Aa_G157410.h1.t1															Om004G154400	
N8.HOG0021086	OG0013902	n0							Aa_G87840.h1.t1															Om004G137020	
N8.HOG0021087	OG0013903	n0		Ag003G222470					Aa_G87850.h1.t1															Om004G137010	
N8.HOG0021088	OG0013904	n0		Ag002G138970					Aa_G224760.h1.t1															Om004G154180	
N8.HOG0021089	OG0013905	n0		Ag006G522970					Aa_G313890.h1.t1															Om004G153830	
N8.HOG0021090	OG0013906	n0		Ag006G522610					Aa_G91700.h1.t1															Om004G153670	
N8.HOG0021091	OG0013907	n0		Ag006G522240					Aa_G100310.h1.t1															Om004G153530	
N8.HOG0021092	OG0013908	n0		Ag006G522190					Aa_G100340.h1.t1															Om004G153510	
N8.HOG0021093	OG0013909	n0		Ag006G522150					Aa_G145580.h1.t1															Om004G153470	
N8.HOG0021094	OG0013910	n0		Ag006G521780					Aa_G279280.h1.t1															Om004G155790	
N8.HOG0021095	OG0013911	n16		Ag006G521360					Aa_G50360.h1.t1																
N8.HOG0021096	OG0013912	n0		Ag006G520920																				Om004G156190	
N8.HOG0021097	OG0013913	n0							Aa_G638780.h1.t1															Om004G156490	
N8.HOG0021098	OG0013914	n4		Ag006G518360					Aa_G36400.h1.t1															Om004G156690	
N8.HOG0021099	OG0013915	n0		Ag004G322700					Aa_G121140.h1.t1															Om005G195860	
N8.HOG0021100	OG0013916	n0		Ag004G321250					Aa_G486480.h1.t1, Aa_G242510.h1.t1															Om005G195150	
N8.HOG0021101	OG0013917	n0		Ag004G321220					Aa_G115610.h1.t1															Om005G195140	
N8.HOG0021102	OG0013918	n0		Ag004G321010					Aa_G393320.h1.t1															Om005G194800	
N8.HOG0021103	OG0013919	n0		Ag004G320200					Aa_G93100.h1.t1															Om005G194460	
N8.HOG0021104	OG0013920	n0		Ag004G319840					Aa_G658780.h1.t1															Om005G194250	
N8.HOG0021105	OG0013921	n0		Ag004G318960					Aa_G437630.h1.t1																
N8.HOG0021106	OG0013922	n0		Ag004G318830, Ag001G080090					Aa_G437590.h1.t1															Om005G194950, Om005G193730	
N8.HOG0021107	OG0013923	n11		Ag004G318630																				Om005G193670	
N8.HOG0021108	OG0013923	n19							Aa_G118560.h1.t1																
N8.HOG0021109	OG0013924	n0		Ag004G318480					Aa_G118460.h1.t1															Om005G193500	
N8.HOG0021110	OG0013925	n0							Aa_G109600.h1.t1															Om005G193350	
N8.HOG0021111	OG0013926	n0		Ag004G317850					Aa_G164270.h1.t1															Om005G193010	
N8.HOG0021112	OG0013927	n0		Ag004G317160					Aa_G26650.h1.t1															Om005G192580	
N8.HOG0021113	OG0013928	n0		Ag004G316470					Aa_G291950.h1.t1, Aa_G291950.h2.t1															Om005G192240	
