HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N3.HOG0031832	OG0019159	n15			jg26264																				
N3.HOG0031833	OG0019160	n0			jg22874	XP_002866329.1	AL8G35880	AT5G59410.1					XP_010483564.1, XP_010454966.1, XP_010443695.1	XP_006281309.1	evm.model.RL_8.2023	Cg003G107060	CARHR285780			El007G331740					
N3.HOG0031834	OG0019161	n0			jg18162	XP_020885668.1, XP_002862492.2	AL4G26250, AL426U10010	AT2G31082.1					XP_019101092.1, XP_019083249.1, XP_019093789.1	XP_006295852.1	evm.model.RL_6.1201		CARHR124650								
N3.HOG0031835	OG0019162	n0			jg17237	XP_002880736.1	AL4G18180	AT2G26040.1					XP_010417380.1, XP_010429616.1, XP_019093387.1, XP_019093743.1	XP_006295057.1	evm.model.RL_6.522	Cg005G186420	CARHR114750			El006G313280					
N3.HOG0031836	OG0019163	n0			jg3809	XP_020875799.1	AL6G10060	AT5G01970.1					XP_010490487.1, XP_010496813.1, XP_010424019.1	XP_006279342.1	evm.model.RL_1.2	Cg008G281910	CARHR212320			El001G082280					
N3.HOG0031837	OG0019164	n0			jg24113	XP_002884344.1	AL3G12320	AT3G02885.1					XP_010467977.1, XP_010502522.1	XP_006298867.1		Cg004G118070	CARHR076910			El005G237160					
N3.HOG0031838	OG0019165	n4			jg24474	XP_002884520.1	AL3G16250						XP_010464090.1, XP_010486017.1				CARHR080050			El005G240570					
N3.HOG0031839	OG0019165	n16											XP_019100125.1												
N3.HOG0031840	OG0019166	n4													evm.model.RL_6.2147	Cg005G165860									
N3.HOG0031841	OG0019166	n17			jg19278										evm.model.RL_6.2148		CARHR135340								
N3.HOG0031842	OG0019167	n0			jg19214, jg19215	XP_002879826.1	AL4G37400	AT2G39850.1					XP_010505680.1, XP_010508956.1, XP_019101961.1	XP_006293726.1	evm.model.RL_6.2097	Cg005G166370	CARHR134750			El006G289970					
N3.HOG0031843	OG0019168	n0			jg30420	XP_002890306.1	AL1G31500	AT1G18940.1					XP_010498299.1	XP_006307112.2		Cg006G227060	CARHR019570			El002G103180					
N3.HOG0031844	OG0019169	n0			jg30699	XP_002893171.1	AL1G34660	AT1G21520.1					XP_019097149.1, XP_019098201.1, XP_019091412.1	XP_023632575.1	evm.model.RL_5.3602	Cg006G224500	CARHR021880			El002G105950					
N3.HOG0031845	OG0019170	n0			jg31939	XP_002893745.1	AL1G47160						XP_010461085.1, XP_010499806.1, XP_010478705.1	XP_023645532.1	evm.model.RL_5.2678	Cg006G213020	CARHR032210			El002G120370					
N3.HOG0031846	OG0019171	n0			jg16715	XP_020883029.1	AL4G12400	AT2G22810.1						XP_006294127.1	evm.model.RL_6.191	Cg005G191920	CARHR114120			El006G319300					
N3.HOG0031847	OG0019172	n0			jg16522	XP_020883930.1	AL4G10280	AT2G21185.1					XP_019083445.1, XP_010472096.1, XP_010429013.1	XP_006295597.1	evm.model.RL_6.27		CARHR112040			El006G321510					
N3.HOG0031848	OG0019173	n0			jg29105	XP_002892403.1	AL1G17680	AT1G07500.1					XP_019094755.1	XP_006306120.1		Cg006G238590				El002G090070					
N3.HOG0031849	OG0019174	n0			jg28438	XP_020870071.1	AL1G10510	AT1G01820.1					XP_010457074.1, XP_010474808.1	XP_023633255.1						El002G082830					
N3.HOG0031850	OG0019175	n0			jg23137	XP_020883701.1	AL8G38670						XP_019096016.1	XP_023635877.1	evm.model.RL_8.2264	Cg003G109640	CARHR275670			El007G328820					
N3.HOG0031851	OG0019176	n0			jg23200	XP_020869516.1	AL8G39370	AT5G62480.1							evm.model.RL_8.2319	Cg001G019580, Cg001G019570	CARHR276270			El007G328180					
N3.HOG0031852	OG0019177	n0			jg29288			AT1G09260.1					XP_010475755.1, XP_010462604.1							El002G092020					
N3.HOG0031853	OG0019178	n5			jg14440	XP_020881067.1	AL5G25480	AT3G46590.2					XP_019084775.1, XP_010514982.1, XP_019100185.1	XP_006290825.1	evm.model.RL_7.1713.3.687c84ba	Cg002G060640	CARHR155220			El001G015820					
N3.HOG0031854	OG0019178	n16			jg14069																				
N3.HOG0031855	OG0019179	n0			jg14176	XP_020881180.1	AL5G22720	AT3G44590.1					XP_010514785.1, XP_019098771.1, XP_010503106.1, XP_010425874.1	XP_006279385.1, XP_023638681.1	evm.model.RL_7.1898	Cg002G063210	CARHR151590			El001G012800					
N3.HOG0031856	OG0019180	n0			jg14154	XP_002877340.1	AL5G22550	AT3G44450.1					XP_010514778.2, XP_010425861.1, XP_010503097.1	XP_006292063.1	evm.model.RL_7.1910	Cg002G063520	CARHR104470			El001G012690					
N3.HOG0031857	OG0019181	n0			jg14274	XP_002877385.1	AL5G23630	AT3G45130.2							evm.model.RL_7.1835	Cg002G062300	CARHR150830			El001G013970					
N3.HOG0031858	OG0019182	n0			jg3289	XP_002889074.1	AL2G36370	AT1G76290.1					XP_010428683.1, XP_019083714.1, XP_010471779.1	XP_006301258.1	evm.model.RL_3.172	Cg007G276930	CARHR048310			El004G229120					
N3.HOG0031859	OG0019183	n0											XP_010416458.1, XP_010428598.1		evm.model.RL_3.1980	Cg007G276230	CARHR069080			El004G228310					
N3.HOG0031860	OG0019184	n0			jg3617		nbis-gene-621						XP_010417593.1, XP_010472783.1, XP_010429811.1	XP_006302384.1											
N3.HOG0031861	OG0019185	n0			jg3773			AT1G79970.1							evm.model.RL_3.2483	Cg007G281570	CARHR074510			El004G234560					
N3.HOG0031862	OG0019186	n0			jg25479			AT3G14620.1					XP_010465356.1, XP_010501999.1	XP_006299368.2	evm.model.RL_1.1386	Cg004G130750	CARHR089600			El005G250950					
N3.HOG0031863	OG0019187	n0			jg25487	XP_002882889.1	AL3G27010	AT3G14700.1					XP_010502047.1	XP_023642720.1	evm.model.RL_1.1388	Cg004G130790				El005G251000					
N3.HOG0031864	OG0019188	n0			jg26174	XP_002883237.1	AL3G33920	AT3G20220.1					XP_019092431.1, XP_019097122.1, XP_019082623.1	XP_006300148.1	evm.model.RL_7.2301, evm.model.RL_1.1939	Cg004G137050	CARHR095830			El005G257970					
N3.HOG0031865	OG0019189	n0			jg28269	XP_002886283.1	AL3G53510	AT2G20500.1					XP_010489030.1, XP_010467811.1	XP_023641644.1						El005G278950					
N3.HOG0031866	OG0019190	n4						AT1G53635.1						XP_006303700.2											
N3.HOG0031867	OG0019190	n14			jg33584			AT1G53633.1					XP_019091481.1	XP_023645950.1		Cg006G195980									
N3.HOG0031868	OG0019191	n0			jg16228	XP_002878400.2	AL5G44170						XP_010413366.1, XP_010469112.1, XP_010512532.1			Cg002G045060				El001G033820					
N3.HOG0031869	OG0019192	n0			jg33813	XP_020870486.1	AL1G64480	AT1G56170.1						XP_006306507.1	evm.model.RL_5.4006	Cg006G194120	CARHR045940			El002G141450					
N3.HOG0031870	OG0019193	n0			jg33321	XP_020868776.1	AL1G59530	AT1G51620.2					XP_010479653.1, XP_010500741.1	XP_023644811.1	evm.model.RL_5.1912.1.687c88b7					El002G136000					
N3.HOG0031871	OG0019194	n0			jg14058	XP_020882312.1	AL5G21760	AT3G43790.2					XP_010514733.1, XP_019100147.1, XP_010425830.1	XP_023638759.1, XP_006293241.2						El001G012100					
N3.HOG0031872	OG0019195	n0			jg11063	XP_020874310.1		AT4G16050.1					XP_010440216.1, XP_010449863.1	XP_023633661.1	evm.model.RL_2.1146	Cg001G025270	CARHR290670			El003G171880					
N3.HOG0031873	OG0019196	n4			jg11250	XP_002868244.1	AL7G40950	AT4G14900.1					XP_010449973.1, XP_010435051.1, XP_010440374.1	XP_006283490.1	evm.model.RL_2.1022	Cg001G026900	CARHR221480			El003G174130					
N3.HOG0031874	OG0019196	n15			jg11249																				
N3.HOG0031875	OG0019197	n0			jg14898	XP_020881879.1	AL5G30470	AT3G50350.1					XP_010412692.2, XP_019099704.1	XP_023638938.1	evm.model.RL_7.1351, evm.model.RL_7.1354		CARHR159810								
N3.HOG0031876	OG0019198	n0			jg15232	XP_020881392.1	AL5G33910	AT3G53050.1					XP_010426938.1, XP_010515788.1, XP_010504060.1	XP_006293155.1		Cg002G053600									
N3.HOG0031877	OG0019199	n0											XP_010427331.1, XP_010504413.1	XP_006293037.1		Cg002G050890	CARHR165600			El001G026550					
N3.HOG0031878	OG0019200	n0			jg15166, jg15651, jg15730	XP_002878141.1	AL5G38760	AT3G57270.1						XP_006292288.1	evm.model.RL_7.640	Cg002G049010				El001G028720					
N3.HOG0031879	OG0019201	n0			jg16398, jg16391, jg16407	XP_002876712.1	AL5G46040						XP_010512729.1, XP_010413184.1, XP_010468877.1		evm.model.RL_7.43		CARHR291750			El001G035530					
N3.HOG0031880	OG0019202	n2			jg33510	XP_020867194.1	AL1G61440	AT1G53080.1					XP_010500937.1	XP_006304075.1											
N3.HOG0031881	OG0019202	n11											XP_010476136.1												
N3.HOG0031882	OG0019203	n0				XP_002865154.1	AL8G11420	AT5G46871.1, AT5G46874.1					XP_019088033.1, XP_019095815.1, XP_019097733.1	XP_023633312.1	evm.model.RL_4.107, evm.model.RL_4.108		CARHR174570, CARHR174560								
N3.HOG0031883	OG0019204	n0			jg21063	XP_002865504.2	AL8G18660	AT5G42610.1						XP_006280886.1	evm.model.RL_4.659	Cg008G315790	CARHR181780			El007G357080					
N3.HOG0031884	OG0019205	n0			jg17064	XP_002878831.1	AL4G16430	AT2G25185.1					XP_010472521.1, XP_010429509.1, XP_010417282.1	XP_006296152.1			CARHR112290			El006G315450					
N3.HOG0031885	OG0019206	n2											XP_010425618.1												
N3.HOG0031886	OG0019206	n5			jg851		nbis-gene-2194													El002G117780, El005G246830					
N3.HOG0031887	OG0019206	n12																		El002G107190					
N3.HOG0031888	OG0019206	n13																		El003G173220, El004G218310, El007G348490, El004G223970, El005G256910					
N3.HOG0031889	OG0019207	n0			jg19782	XP_020885345.1	AL4G43290	AT2G44330.1					XP_010518030.1, XP_010506353.1, XP_010508307.1	XP_006295723.2	evm.model.RL_6.2557	Cg005G161510	CARHR139490			El006G284410					
N3.HOG0031890	OG0019208	n0				XP_020890257.1	AL2G32590						XP_010428190.1, XP_010416060.1, XP_010471329.1, XP_010471325.2, XP_010431500.1			Cg007G273350				El004G224950					
N3.HOG0031891	OG0019209	n0			jg9627	XP_002867468.1	AL7G24510	AT4G28088.1					XP_019089477.1	XP_006285248.1	evm.model.RL_2.2322	Cg001G012570	CARHR235810			El003G155870					
N3.HOG0031892	OG0019210	n0				XP_002869381.1		AT4G30380.2					XP_019088117.1, XP_010447724.1, XP_010432992.1	XP_006284971.2	evm.model.RL_2.2552		CARHR238280			El003G152680					
N3.HOG0031893	OG0019211	n1												XP_023638190.1											
N3.HOG0031894	OG0019211	n6																		El001G051160					
N3.HOG0031895	OG0019211	n9			jg9139	XP_002869266.1	AL7G19240	AT3G26470.1							evm.model.RL_2.2765		CARHR240480								
N3.HOG0031896	OG0019211	n18															CARHR176930								
N3.HOG0031897	OG0019212	n6											XP_010441110.1		evm.model.RL_8.1046										
N3.HOG0031898	OG0019212	n10											XP_019094509.1, XP_019097401.1, XP_019091089.1												
N3.HOG0031899	OG0019212	n16			jg21622	XP_020871418.1	AL8G23680	AT5G49750.1																	
N3.HOG0031900	OG0019213	n0			jg8898	XP_020874626.1	AL7G16670	AT4G34550.1					XP_010432399.1, XP_010447062.1	XP_006282857.1	evm.model.RL_2.2981		CARHR242860			El003G147890					
N3.HOG0031901	OG0019214	n3			jg975		AL2G16370																		
N3.HOG0031902	OG0019214	n4			jg8770	XP_002867059.2	AL7G15390																		
N3.HOG0031903	OG0019214	n7											XP_019088122.1	XP_023635529.1											
N3.HOG0031904	OG0019214	n13						AT4G35725.1								Cg001G004480									
N3.HOG0031905	OG0019214	n16																		El003G146520					
N3.HOG0031906	OG0019215	n0				XP_002866928.1	AL7G12820	AT4G37860.1							evm.model.RL_2.3297	Cg001G002290	CARHR246250, CARHR207720			El003G144210					
N3.HOG0031907	OG0019216	n0			jg8370	XP_020875493.1	AL7G10930						XP_019087183.1, XP_010431852.1, XP_019088949.1		evm.model.RL_2.3432	Cg001G000830	CARHR247750								
N3.HOG0031908	OG0019217	n0				XP_020885241.1	AL4G12940	AT2G23096.1					XP_010429254.1, XP_010417065.1, XP_010472308.1	XP_006294848.2	evm.model.RL_6.212	Cg005G191630	CARHR114440			El006G318940					
N3.HOG0031909	OG0019218	n0			jg29816	XP_002892757.1, XP_020866455.1	AL1G25290	AT1G13540.1, AT1G13510.1					XP_010476350.1, XP_010458801.1	XP_006304832.1		Cg006G232430	CARHR013860			El002G097150					
N3.HOG0031910	OG0019219	n0				XP_002890178.1	AL1G28810	AT1G16640.1					XP_010476776.1, XP_010497982.1, XP_019091297.1	XP_023632724.1		Cg006G229340	CARHR017110			El002G100620					
N3.HOG0031911	OG0019220	n0			jg30150	XP_020867779.1	AL1G28850	AT1G16690.1					XP_010476782.1, XP_010459210.1, XP_010497987.1	XP_023645781.1	evm.model.RL_5.1510	Cg006G229290	CARHR017150			El002G100660					
N3.HOG0031912	OG0019221	n0			jg30972, jg30974, jg30973, jg30971	XP_002893322.2, XP_020869650.1	AL1G37850, AL1G37820	AT1G24060.1					XP_019091040.1	XP_023632803.1	evm.model.RL_5.3382										
N3.HOG0031913	OG0019222	n5														Cg003G082300									
N3.HOG0031914	OG0019222	n7													evm.model.RL_8.622	Cg003G082230	CARHR230260								
N3.HOG0031915	OG0019222	n16			jg7535										evm.model.RL_8.625		CARHR230380								
N3.HOG0031916	OG0019223	n0			jg924	XP_002888127.1	AL2G15940	AT1G60650.1					XP_019093409.1, XP_010510927.1, XP_010418010.1	XP_023643868.1	evm.model.RL_3.432	Cg007G250300	CARHR052280			El004G200620, El001G076080					
N3.HOG0031917	OG0019224	n0			jg28208	XP_002883954.2	AL3G48130	AT2G19990.1					XP_010467953.2, XP_010467950.1, XP_010416504.1, XP_010489114.1	XP_006299650.1	evm.model.RL_1.3174	Cg004G156280	CARHR110410			El005G278440					
N3.HOG0031918	OG0019225	n0			jg27957	XP_002886147.2	AL3G51280						XP_010490429.2, XP_010467614.2		evm.model.RL_1.2992	Cg004G154230				El005G275750					
N3.HOG0031919	OG0019226	n0			jg27010	XP_002885778.1	AL3G42520	AT2G04890.1					XP_010467047.1, XP_010488734.1	XP_006299515.1	evm.model.RL_1.2495	Cg004G144760	CARHR102910			El005G269970					
N3.HOG0031920	OG0019227	n0			jg25169	XP_020888263.1	AL3G23770						XP_010468132.1, XP_010418849.1, XP_010486904.1	XP_023641283.1			CARHR086700, CARHR010400								
N3.HOG0031921	OG0019228	n5			jg25577	XP_002862702.1, XP_020886375.1, XP_020886377.1	AL230U10040, AL3G27920						XP_010485490.1												
N3.HOG0031922	OG0019228	n14			jg25579	XP_020886374.1							XP_010463649.1												
N3.HOG0031923	OG0019228	n17					AL3G12130										CARHR076730								
N3.HOG0031924	OG0019229	n0											XP_010461887.1, XP_010486731.1, XP_010441004.1, XP_010451520.1, XP_010457965.1, XP_010518118.1, XP_010515584.1, XP_010419215.1			Cg003G086850, Cg006G220690									
N3.HOG0031925	OG0019230	n0			jg5351	XP_002873716.1	AL6G26110	AT5G15250.1					XP_010492351.1, XP_010453655.1	XP_006287200.2		Cg008G295520				El001G066230					
N3.HOG0031926	OG0019231	n0			jg11655	XP_002863205.1	AL9U11630	AT4G12880.1					XP_010440631.1, XP_010450254.1, XP_010435335.1	XP_006284689.1						El003G179590, El003G179480, El003G179470					
N3.HOG0031927	OG0019232	n0			jg16533, jg28265, jg33624	XP_020886030.1, XP_020869064.1	AL1G63790, AL3G53450, AL1G62660, nbis-gene-1281	AT5G23180.1, AT4G01260.1, AT1G53935.1					XP_010474628.1, XP_019100783.1	XP_006295934.1			CARHR112660								
N3.HOG0031928	OG0019233	n0			jg22130	XP_002865987.1, XP_002862627.1		AT5G53710.2					XP_010442943.1, XP_019091588.1	XP_006281343.1	evm.model.RL_8.1462	Cg003G100690	CARHR266840			El007G339030					
N3.HOG0031929	OG0019234	n0			jg6501	XP_020877873.1							XP_010495509.1		evm.model.RL_4.1147	Cg008G305810	CARHR187350			El001G051800					
N3.HOG0031930	OG0019235	n0			jg6197	XP_020879568.1	AL6G34760	AT5G23480.2					XP_010421151.1, XP_010493469.1	XP_023637639.1	evm.model.RL_4.1376		CARHR190040								
N3.HOG0031931	OG0019236	n0				XP_002866645.1	AL8G42490	AT5G64990.2						XP_006282300.2, XP_006281115.1	evm.model.RL_8.2584		CARHR293780			El007G325290					
N3.HOG0031932	OG0019237	n0			jg6255, jg1244, jg25837, jg27128, jg25833, jg28424	XP_020870210.1																			
N3.HOG0031933	OG0019238	n0			jg28920, jg1806		AL6G35930						XP_019089874.1, XP_019101581.1							El003G183670					
N3.HOG0031934	OG0019239	n0			jg28942	XP_020869103.1	AL1G15880	AT1G05920.1					XP_010475316.1, XP_010457706.1, XP_010501334.1	XP_023645779.1	evm.model.RL_5.454	Cg006G240260				El002G088290					
N3.HOG0031935	OG0019240	n0			jg31043	XP_002893367.1	AL1G38580	AT1G26970.1					XP_010477782.1		evm.model.RL_5.3336	Cg006G221280	CARHR024940								
N3.HOG0031936	OG0019241	n0			jg31736, jg31740, jg31739	XP_020866425.1, XP_020869483.1	nbis-gene-213, AL1G49200	AT1G31250.1, AT1G31255.1					XP_010478567.1, XP_010499674.1, XP_010460949.1, XP_010460951.1	XP_023633115.1, XP_023632665.1, XP_023633117.1			CARHR030820			El002G131920, El002G127130, El006G307390					
N3.HOG0031937	OG0019242	n1			jg17469		AL1G46990																		
N3.HOG0031938	OG0019242	n2			jg21487, jg21212, jg26980, jg11949, jg1815, jg17470, jg21111, jg21213, jg32580, jg32578		AL1G47000, AL8G17610, AL1G65380, AL1G65370, AL3G45610, AL1G53910, AL1G65390, AL4G21370																		
N3.HOG0031939	OG0019243	n0			jg33215, jg7063, jg12391, jg6732, jg6730	XP_020874098.1, XP_020874099.1, XP_020875808.1, XP_020866136.1, XP_020887791.1	AL1G58500, AL6G30420, AL3G37640, AL7G43370, AL3G45280, AL1G50460, AL3G46370, AL8G24000, AL7G43030						XP_019092281.1												
N3.HOG0031940	OG0019244	n3						AT4G16095.1									CARHR284120								
N3.HOG0031941	OG0019244	n6					AL8G21620																		
N3.HOG0031942	OG0019244	n10					AL2G17410																		
N3.HOG0031943	OG0019244	n11			jg1147		nbis-gene-420										CARHR123280, CARHR183360, CARHR183340, CARHR035570								
N3.HOG0031944	OG0019245	n0			jg1182	XP_020889698.1	nbis-gene-425	AT1G58225.1					XP_010511101.1, XP_010414754.1	XP_006300564.1	evm.model.RL_3.569	Cg007G252130	CARHR053770			El004G204570					
N3.HOG0031945	OG0019246	n0			jg2063	XP_002887016.1	AL2G23910	AT1G66220.1					XP_010474133.1, XP_010419003.2	XP_006301478.2	evm.model.RL_3.1000	Cg007G265380	CARHR288470			El004G215360					
N3.HOG0031946	OG0019247	n0			jg2705	XP_002888802.2	AL2G30340	AT1G70870.1					XP_019084954.1	XP_006301749.1	evm.model.RL_3.1493	Cg007G271340	CARHR064160			El004G222570, El004G222610					
N3.HOG0031947	OG0019248	n0			jg24705	XP_002882533.2	AL3G18820	AT3G07500.1					XP_010486312.1, XP_010452983.1, XP_010464374.1	XP_023642497.1	evm.model.RL_1.693.1.687c87eb	Cg004G123590	CARHR082150			El005G242800					
N3.HOG0031948	OG0019249	n0			jg26338, jg17097	XP_020887227.1, XP_020885445.1	AL3G35520, AL4G16750	AT3G21450.1					XP_019096722.1, XP_010466385.1, XP_010510214.1	XP_006299329.2						El005G259670, El005G259600, El005G259660					
N3.HOG0031949	OG0019250	n0			jg26671	XP_020889297.1	nbis-gene-772	AT3G24225.1					XP_019096847.1, XP_019083334.1, XP_019092649.1	XP_006299478.1			CARHR099920								
N3.HOG0031950	OG0019251	n1					AL3G40950						XP_019096732.1												
N3.HOG0031951	OG0019251	n2			jg11703, jg11530, jg20690, jg13900, jg26973	XP_002887000.1, XP_002894472.1, XP_020879060.1	AL9U10350, AL4G21920, AL2G23620, AL1G62700, AL6G42930	AT5G24480.1, AT2G04378.2, AT3G44265.1, AT2G11626.1					XP_019096291.1												
N3.HOG0031952	OG0019252	n0			jg17150, jg17155	XP_020884281.1	AL4G17160	AT2G25640.1					XP_010429563.1		evm.model.RL_6.480	Cg005G187670	CARHR115650			El006G314060					
N3.HOG0031953	OG0019253	n3			jg11690																				
N3.HOG0031954	OG0019253	n16			jg17496																				
N3.HOG0031955	OG0019254	n1			jg18010, jg18006, jg18049		AL4G24650, AL1G53140, AL59U10030								evm.model.RL_6.1105										
N3.HOG0031956	OG0019254	n14			jg18051, jg18052	XP_020884704.1	AL4G24940																		
N3.HOG0031957	OG0019255	n0			jg14115		AL5G22150																		
N3.HOG0031958	OG0019256	n0			jg14203	XP_002875680.1	AL5G22890	AT3G44716.1					XP_010503118.1, XP_010425888.1, XP_010514794.1	XP_006290381.2, XP_006279364.2		Cg002G062970	CARHR151480								
N3.HOG0031959	OG0019257	n0			jg15844, jg15845	XP_020880565.1, XP_002878200.1	AL5G39940, AL5G39950	AT3G58240.1					XP_010431441.1, XP_010412834.1, XP_019099734.1, XP_010412835.1, XP_010431443.1, XP_010427734.1, XP_010516471.1, XP_010504781.1			Cg002G048060				El001G029820					
N3.HOG0031960	OG0019258	n2																		El007G344050					
N3.HOG0031961	OG0019258	n6			jg21701, jg3996		AL8G24480, nbis-gene-1438						XP_010424812.1	XP_023636693.1		Cg008G283400	CARHR210770			El001G080290					
N3.HOG0031962	OG0019259	n0			jg6753																				
N3.HOG0031963	OG0019260	n0			jg7832, jg7834	XP_002874856.1, XP_002874859.2, XP_020876503.1	AL6G49270, AL6G49300	AT4G03565.1					XP_010455881.1, XP_010422449.1, XP_010467433.1	XP_006290204.2			CARHR252000								
N3.HOG0031964	OG0019261	n0			jg7934	XP_020876445.1		AT4G03380.1					XP_019087276.1	XP_023636425.1	evm.model.RL_8.366	Cg003G079530, Cg003G094520, Cg003G094490, Cg003G094510									
N3.HOG0031965	OG0019262	n0			jg8352	XP_002866819.1	AL7G10730	AT4G38850.1					XP_019086492.1, XP_019087967.1, XP_010446400.1	XP_006282764.1		Cg001G000680	CARHR247890			El003G142290					
N3.HOG0031966	OG0019263	n0			jg9825	XP_002869616.1	AL7G26660	AT4G26288.1					XP_010438774.1, XP_019089786.1	XP_006285451.1	evm.model.RL_2.2147	Cg001G014390	CARHR233860			El003G158180					
N3.HOG0031967	OG0019264	n0			jg10001, jg10003	XP_002867650.2	nbis-gene-1784	AT4G24715.1					XP_010438977.1, XP_010433734.2, XP_010438980.1, XP_019086852.1, XP_010448528.1	XP_006284533.1	evm.model.RL_2.1986	Cg001G016130				El003G160000					
N3.HOG0031968	OG0019265	n0			jg11150	XP_002868196.2	nbis-gene-1852	AT4G15562.1					XP_010434950.1, XP_010445390.1, XP_019085467.1	XP_023635205.1	evm.model.RL_2.1086		CARHR289980			El003G172680, El003G172730					
N3.HOG0031969	OG0019266	n3				XP_020887724.1							XP_010441802.1		evm.model.RL_4.363					El007G361780					
N3.HOG0031970	OG0019266	n9			jg20626			AT5G45000.1					XP_019097648.1, XP_019095914.1		evm.model.RL_4.355		CARHR177720			El007G362020					
N3.HOG0031971	OG0019267	n0			jg21648	XP_020871823.1	nbis-gene-2078	AT5G49960.1					XP_010482298.1, XP_010441348.1	XP_006280005.1	evm.model.RL_8.1079	Cg003G091060	CARHR258750			El007G344700					
N3.HOG0031972	OG0019268	n0			jg22141, jg22138, jg22139	XP_002864282.1, XP_002864280.2, XP_020871624.1	nbis-gene-2122, nbis-gene-2120, nbis-gene-2121	AT5G53790.1					XP_010446040.1, XP_019095632.1												
N3.HOG0031973	OG0019269	n0			jg22211	XP_002864315.1, XP_002864318.1	AL8G29470, nbis-gene-2131	AT5G54220.1, AT1G24062.1, AT1G77093.1					XP_010442998.1, XP_010485118.1	XP_006279821.1			CARHR267460								
N3.HOG0031974	OG0019270	n4													evm.model.RL_8.1562	Cg003G101990				El007G337660					
N3.HOG0031975	OG0019270	n6			jg22297, jg22298	XP_020871450.1, XP_020871513.1	AL8G30170						XP_010446115.1	XP_023633406.1	evm.model.RL_8.1563	Cg003G102000	CARHR268080, CARHR268070			El007G337650, El007G337640					
N3.HOG0031976	OG0019270	n18						AT5G54745.1, AT1G51150.1																	
N3.HOG0031977	OG0019271	n0				XP_002862745.2, XP_020874187.1	AL5G20560, AL189U10010, AL3G44820, AL7G51100						XP_019084343.1		evm.model.RL_5.2410, evm.model.RL_6.181, evm.model.RL_3.529, evm.model.RL_5.2920, evm.model.RL_3.530, evm.model.RL_7.1997, evm.model.RL_7.440, evm.model.RL_5.2469, evm.model.RL_8.1116, evm.model.RL_2.802, evm.model.RL_3.1835										
N3.HOG0031978	OG0019272	n6				XP_020875299.1		AT4G32714.1					XP_019089509.1, XP_019086198.1	XP_023633735.1		Cg001G007630	CARHR240700								
N3.HOG0031979	OG0019272	n12				XP_002869251.1		AT4G32717.1					XP_019089501.1, XP_019086600.1	XP_006282830.1		Cg001G007620	CARHR240710			El003G150000					
N3.HOG0031980	OG0019273	n2				XP_002873909.1	AL6G29940																		
N3.HOG0031981	OG0019273	n6						AT5G18661.1					XP_019090645.1				CARHR194340								
N3.HOG0031982	OG0019273	n13											XP_019097732.1												
N3.HOG0031983	OG0019274	n5				XP_002875283.2	AL5G14410													El001G039900					
N3.HOG0031984	OG0019274	n8											XP_010472425.1				CARHR146760			El006G317300					
N3.HOG0031985	OG0019274	n16															CARHR223290, CARHR223270			El003G170580					
N3.HOG0031986	OG0019275	n10															CARHR117120			El006G316440, El005G263340					
N3.HOG0031987	OG0019275	n15				XP_002880614.2																			
N3.HOG0031988	OG0019275	n17														Cg005G177810, Cg005G189560									
N3.HOG0031989	OG0019276	n0				XP_002886131.1		AT2G17850.3					XP_010467583.1, XP_010413383.1	XP_006300239.1	evm.model.RL_1.2968	Cg004G153950	CARHR108350			El005G275410					
N3.HOG0031990	OG0019277	n0				XP_020869720.1	AL1G30740	AT1G18130.1																	
N3.HOG0031991	OG0019278	n0				XP_020886918.1	AL3G11510	AT3G02245.1					XP_010463623.1, XP_010463842.1, XP_010485465.1	XP_023642692.1	evm.model.RL_1.136		CARHR076210			El005G236410					
N3.HOG0031992	OG0019279	n0				XP_020889296.1	AL3G20030	AT5G35300.1												El003G183440					
N3.HOG0031993	OG0019280	n0					AL2G26660																		
N3.HOG0031994	OG0019281	n2						AT3G15960.1					XP_010465596.1, XP_010487440.1												
N3.HOG0031995	OG0019281	n8					AL3G28600						XP_010474171.1				CARHR090970								
N3.HOG0031996	OG0019282	n0					AL4G19010										CARHR259220, CARHR152380, CARHR152200, CARHR284850, CARHR034740, CARHR219400, CARHR257490, CARHR102440, CARHR102700, CARHR058630, CARHR034360, CARHR153840, CARHR104120, CARHR115090, CARHR284330, CARHR153330, CARHR105880, CARHR035700, CARHR284940								
N3.HOG0031997	OG0019283	n0					nbis-gene-1301	AT3G29455.1, AT5G35050.1					XP_010424277.2							El005G262450					
N3.HOG0031998	OG0019284	n1						AT1G70080.1					XP_010512079.1, XP_010419122.1	XP_006301362.2			CARHR131900			El004G221500					
N3.HOG0031999	OG0019284	n8						AT5G48110.1						XP_006304827.1	evm.model.RL_2.985	Cg001G027330	CARHR220940, CARHR220890, CARHR057360, CARHR220910			El004G221510					
