Orthogroup	Brassica_rapa	Noccaea_praecox
OG0015317	XP_018513622.1	Np005G2921200
OG0015318	XP_018513409.1	Np005G2923600
OG0015320	XP_009131404.1	Np005G2925000
OG0015321	XP_009117080.1	Np006G3644100
OG0015323	XP_009136869.1	Np005G2936200
OG0015324	XP_009136866.1	Np005G2936400
OG0015325	XP_009136867.1, XP_009130922.1	Np005G2936500
OG0015326	XP_009136857.1	Np005G2940000
OG0015327	XP_009108319.1	Np005G2954400
OG0015328	XP_009144687.1	Np005G2961100
OG0015329	XP_009108297.1	Np005G2961200
OG0015330	XP_009124252.2	Np005G3105800
OG0015331	XP_009114361.1	Np001G0356300
OG0015332	XP_009129333.2	Np001G0192700, Np001G0191600
OG0015333	XP_009115778.1	Np001G0526500
OG0015334	XP_009115753.1	Np001G0524000
OG0015335	XP_009136559.1	Np001G0523700
OG0015336	XP_009148081.1	Np001G0521900
OG0015337	XP_009101821.1	Np001G0518300
OG0015338	XP_009101795.1	Np001G0517700
OG0015339	XP_009101784.1	Np001G0517400
OG0015340	XP_033136968.1	Np001G0515300
OG0015342	XP_033143939.1	Np001G0513100
OG0015343	XP_009127249.1	Np003G1660000
OG0015344	XP_018509946.1	Np003G1664400
OG0015345	XP_009106908.1, XP_033128883.1	Np003G1664900
OG0015346	XP_009132551.1	Np003G1668100
OG0015347	XP_009132550.1	Np003G1668200
OG0015348	XP_009132570.2	Np003G1670500
OG0015349	XP_009106970.1	Np003G1671000
OG0015350	XP_033137970.1	Np003G1675000
OG0015351	XP_009107313.2, XP_009110219.2	Np003G1680800
OG0015352	XP_009127276.1	Np003G1678400
OG0015353	XP_009123384.1	Np002G1198400
OG0015354	XP_009132597.1	Np003G1683700
OG0015355	XP_009132677.1	Np003G1709700
OG0015356	XP_009132634.1	Np003G1703200
OG0015357	XP_009140881.1	Np003G1703300
OG0015358	XP_009132589.1	Np003G1680000
OG0015359	XP_009136233.1	Np007G3796900
OG0015360	XP_009136237.1	Np007G3796500
OG0015361	XP_009136239.1	Np007G3796100
OG0015362	XP_009112685.1	Np007G3796000
OG0015363	XP_018513457.2	Np007G3797300
OG0015364	XP_009123192.1	Np007G3795100
OG0015365	XP_009136243.1	Np007G3794600
OG0015366	XP_009136245.1	Np007G3792800
OG0015367	XP_009123190.1	Np007G3792200
OG0015368	XP_033131047.1	Np007G3791800
OG0015369	XP_009123215.1	Np007G3789900
OG0015370	XP_009102330.1	Np007G3784300
OG0015371	XP_009102333.1	Np007G3782800
OG0015372	XP_009123233.1	Np007G3782700
OG0015373	XP_009136290.1	Np007G3777300
OG0015374	XP_009151575.1	Np001G0183000
OG0015375	XP_033143089.1	Np007G3774200
OG0015376	XP_009136309.1	Np007G3773100
OG0015377	XP_009112408.1	Np007G3767700
OG0015378	XP_009121187.1	Np007G3766700
OG0015379	XP_009137568.1	Np005G2830300
OG0015380	XP_009137391.1	Np005G2832200
OG0015381	XP_009109300.2	Np005G2832300
OG0015383	XP_009136446.1	Np005G2846100
OG0015384	XP_018513614.1	Np005G2846500
OG0015385	XP_009108586.1	Np005G2847900, Np005G2848000
OG0015386	XP_033132946.1	Np005G2851100
OG0015387	XP_009135961.1	Np005G2852600
OG0015388	XP_009135661.1	Np005G2858100
OG0015389	XP_009137021.1	Np005G2890500
OG0015390	XP_033128978.1	Np005G2886800
OG0015391	XP_009133632.1	Np005G2884700
OG0015392	XP_009133917.1	Np005G2881400
OG0015393	XP_009134010.1	Np005G2869800
OG0015394	XP_009134054.1	Np005G2871000
OG0015395	XP_018509161.1	Np005G2871500
OG0015396	XP_009108521.1	Np005G2871700
OG0015397	XP_018508067.1	Np005G2875300
OG0015398	XP_009134514.1	Np005G2875400
OG0015399	XP_009134561.1	Np005G2875900
OG0015400	XP_009134643.1	Np005G2876700
OG0015401	XP_009137185.1	Np005G2877000
OG0015402	XP_009134667.2	Np005G2877600
OG0015403	XP_009134680.1	Np005G2877700
OG0015404	XP_009146707.1	Np005G3020700
OG0015405	XP_009134834.1	Np005G2869500
OG0015406	XP_009134846.1	Np005G2869400
OG0015407	XP_009108490.1	Np005G2868200
OG0015408	XP_009137204.2	Np005G2867700
OG0015409	XP_009129248.1	Np001G0278600
OG0015410	XP_009135238.1	Np005G2864800
OG0015411	XP_009135289.1	Np005G2864200
OG0015412	XP_009107482.1	Np004G2029300
OG0015413	XP_009135359.1	Np005G2863800
OG0015414	XP_009133120.1	Np005G2894200
OG0015415	XP_009132947.2	Np005G2896200
OG0015418	XP_009123013.1	Np001G0428600
OG0015419	XP_009138557.1	Np001G0428500
OG0015420	XP_009113445.1	Np001G0427600
OG0015421	XP_033136679.1	Np005G3002900
OG0015422	XP_009145837.1	Np005G2996900
OG0015423	XP_009145712.1	Np005G2994200
OG0015424	XP_009124517.1	Np005G3002500
OG0015425	XP_009136796.1	Np005G2993600
OG0015426	XP_009145596.1	Np005G2988100
OG0015427	XP_009145468.1	Np005G2981000
OG0015428	XP_009108274.1	Np005G2980700
OG0015429	XP_009145261.2	Np005G3125800
OG0015430	XP_009124052.1	Np007G4253600
OG0015431	XP_009134578.1	Np007G4252500
OG0015432	XP_009124049.1	Np007G4252200
OG0015433	XP_009134579.1	Np007G4252000
OG0015435	XP_009134605.1	Np007G4248900
OG0015436	XP_033143131.1	Np007G4248200
OG0015437	XP_009112312.1	Np001G0008600
OG0015438	XP_009103520.1	Np001G0007600
OG0015439	XP_009103533.1	Np001G0006400
OG0015440	XP_018509633.1	Np001G0005500
OG0015441	XP_009103539.1	Np001G0006000
OG0015442	XP_009129587.1	Np001G0431500
OG0015443	XP_009130571.1	Np001G0003200
OG0015444	XP_009103547.1	Np001G0003000
OG0015445	XP_009130574.1	Np001G0002200
OG0015446	XP_033134143.1	Np001G0001700
OG0015447	XP_033132313.1, XP_009110146.1	Np006G3247200
OG0015448	XP_009133983.1	Np001G0682700
OG0015449	XP_009138674.1	Np001G0700000
OG0015450	XP_009138668.1	Np001G0699700
OG0015451	XP_009104963.2	Np001G0699500
OG0015453	XP_009138664.1	Np001G0698600
OG0015454	XP_009138661.2	Np001G0698000
OG0015455	XP_009138662.1	Np001G0697900
OG0015456	XP_009116978.1	Np001G0695700
OG0015457	XP_009116976.1	Np001G0695300
OG0015459	XP_009138708.1	Np001G0692700
OG0015460	XP_009116944.1	Np001G0692200
OG0015461	XP_009138716.1	Np001G0691700
OG0015462	XP_009116932.1	Np001G0691400
OG0015463	XP_009116923.2	Np001G0689300
OG0015464	XP_009104381.1	Np001G0686500
OG0015465	XP_009116907.1	Np001G0686400
OG0015466	XP_009104377.1	Np001G0684800
OG0015467	XP_033136086.1	Np001G0684500
OG0015468	XP_009116872.1	Np001G0681700
OG0015470	XP_033137305.1	Np001G0679500
OG0015471	XP_009104353.2, XP_009116846.1	Np001G0679200
OG0015472	XP_009107016.2	Np003G1673200
OG0015473	XP_033136374.1	Np003G1572800, Np001G0675600
OG0015474	XP_033135857.1	Np001G0674200
OG0015475	XP_009116814.1	Np001G0673700
OG0015476	XP_018510462.1	Np001G0672500
OG0015477	XP_009116777.1	Np001G0669400, Np001G0669300
OG0015478	XP_009104292.1	Np001G0669100
OG0015479	XP_033146686.1, XP_009116768.2	Np001G0667800
OG0015480	XP_009138808.1	Np001G0667100
OG0015481	XP_009116766.1	Np001G0666800
OG0015482	XP_033145586.1	Np006G3631600
OG0015483	XP_009104265.1	Np001G0662700
OG0015484	XP_009105525.2, XP_009104261.1, XP_009138834.1	Np001G0662000
OG0015485	XP_009104259.1	Np001G0659800
OG0015486	XP_009103065.1	Np004G2091900
OG0015487	XP_033145923.1	Np001G0657900
OG0015488	XP_009138861.1	Np001G0657200
OG0015489	XP_009104243.1	Np001G0656100
OG0015490	XP_009116675.1	Np001G0652200
OG0015491	XP_009116673.1	Np001G0652700
OG0015492	XP_009104223.1	Np001G0650500
OG0015493	XP_009116616.1	Np001G0647700
OG0015494	XP_009104204.1	Np001G0646500
OG0015495	XP_009147222.1	Np005G3027800
OG0015496	XP_009102359.1	Np007G3893600
OG0015497	XP_033145802.1	Np001G0644400
OG0015498	XP_009104174.1	Np001G0640600
OG0015499	XP_033148116.1, XP_033138289.1	Np001G0578500
OG0015500	XP_009104164.1	Np001G0635900
OG0015501	XP_009104150.1	Np001G0634400
OG0015502	XP_009116533.1	Np001G0634200
OG0015503	XP_009104145.1	Np001G0633800
OG0015504	XP_009116526.1	Np001G0633200
OG0015505	XP_033136000.1	Np001G0633100
OG0015506	XP_009138992.1	Np001G0628100
OG0015508	XP_009116482.1	Np001G0626300
OG0015509	XP_009104075.1	Np001G0625600
OG0015510	XP_033135972.1	Np001G0623900
OG0015511	XP_009116463.1	Np001G0623600
OG0015512	XP_009116456.1	Np001G0622900
OG0015513	XP_009116444.2	Np001G0620300
OG0015515	XP_009140697.1	Np006G3632400
OG0015516	XP_009139048.1	Np001G0615600
OG0015517	XP_009116371.1	Np001G0612000
OG0015518	XP_009139086.1	Np001G0609100
OG0015519	XP_009139090.1	Np001G0597400, Np001G0608200, Np002G0888000
OG0015520	XP_009150318.1	Np001G0447100
OG0015521	XP_009116347.1	Np001G0606100
OG0015522	XP_033130659.1	Np001G0605800
OG0015523	XP_009116321.1	Np001G0603600
OG0015524	XP_009116315.1	Np001G0602000
OG0015525	XP_009116310.1	Np001G0601400
OG0015526	XP_009116297.2	Np001G0600300
OG0015527	XP_009116294.1	Np001G0599900
OG0015528	XP_009116285.1	Np001G0598700
OG0015529	XP_009116280.1	Np001G0598100
OG0015530	XP_009116281.1	Np001G0598000
OG0015531	XP_009116266.1	Np001G0594800
OG0015532	XP_009112945.1	Np002G1225800
OG0015533	XP_009116233.1	Np001G0590600
OG0015534	XP_009116229.2	Np001G0590200
OG0015535	XP_009139174.1	Np001G0589000
OG0015536	XP_009139188.1	Np001G0588400
OG0015537	XP_009139192.1	Np001G0588100
OG0015538	XP_009151835.1	Np001G0194600
OG0015539	XP_009139194.1	Np001G0587600
OG0015540	XP_009103949.1	Np001G0586200
OG0015541	XP_009116194.1	Np001G0584700
OG0015542	XP_009116189.1, XP_009103943.1	Np001G0584000
OG0015543	XP_033134605.1	Np001G0583400
OG0015544	XP_009116178.1	Np001G0583300
OG0015545	XP_009116163.1	Np001G0580900
OG0015546	XP_009105064.1	Np002G0899700
OG0015547	XP_009116140.1	Np001G0577600
OG0015548	XP_009103927.1	Np001G0577100
OG0015549	XP_009103922.1	Np001G0575800
OG0015550	XP_009139239.1	Np001G0575400
OG0015551	XP_009116128.1	Np001G0575000
OG0015552	XP_009116124.1	Np001G0574800
OG0015553	XP_033131982.1	Np001G0574600
OG0015554	XP_009139254.1	Np001G0573300
OG0015555	XP_009107631.1	Np004G2038800
OG0015556	XP_009139732.1	Np003G1871000
OG0015557	XP_009103889.1	Np001G0568900
OG0015558	XP_009139281.1	Np001G0568400
OG0015559	XP_009116084.1	Np001G0567800
OG0015560	XP_009139286.1	Np001G0567200
OG0015561	XP_009103870.1	Np001G0563900
OG0015562	XP_009101996.1	Np007G3717100
OG0015563	XP_009139433.1	Np001G0554500
OG0015564	XP_009116006.1	Np001G0553700
OG0015565	XP_009148756.1	Np001G0552700, Np001G0618100
OG0015566	XP_009115982.1	Np001G0550600
OG0015567	XP_033137071.1	Np001G0549200
OG0015568	XP_009139441.2	Np001G0548100
OG0015569	XP_009115959.1	Np001G0547800
OG0015570	XP_033145742.1	Np001G0546500
OG0015571	XP_009119927.1	Np003G1617000
OG0015572	XP_033140814.1, XP_009119917.1	Np003G1614400
OG0015573	XP_009127165.2	Np003G1638400
OG0015574	XP_009119890.1	Np003G1638700
OG0015575	XP_009132484.1	Np003G1641600
OG0015576	XP_009127178.1	Np003G1641700
OG0015577	XP_009136738.1	Np005G3013800
OG0015578	XP_018513592.1	Np007G3870200
OG0015579	XP_009105869.1	Np007G3870400
OG0015580	XP_009102501.1	Np007G3871700
OG0015581	XP_009102497.1	Np007G3872700
OG0015582	XP_009102492.1	Np007G3873000
OG0015583	XP_009136086.1	Np007G3874300
OG0015584	XP_009102470.1	Np007G3874600
OG0015585	XP_009102458.1	Np007G3875800
OG0015586	XP_009102431.1	Np007G3878100
OG0015587	XP_033130154.1	Np007G3878300
OG0015588	XP_009102420.1	Np007G3878900
OG0015589	XP_009136107.1	Np007G3879000
OG0015590	XP_009102413.1	Np007G3880800
OG0015591	XP_009102412.1	Np007G3880900
OG0015592	XP_009136133.1	Np007G3885900
OG0015593	XP_009142758.1	Np007G3886000
OG0015594	XP_009136139.1	Np007G3886700
OG0015595	XP_033131267.1	Np007G3887300
OG0015596	XP_009136143.1	Np007G3887400
OG0015597	XP_009136147.1	Np007G3888000
OG0015598	XP_009136151.2	Np007G3888800
OG0015599	XP_009136159.1	Np007G3890000
OG0015600	XP_009136162.1	Np007G3890400
OG0015601	XP_009136170.1	Np007G3891000
OG0015602	XP_009136180.1	Np007G3893400
OG0015603	XP_009150287.1	Np001G0434900
OG0015604	XP_009102356.1	Np007G3895200
OG0015605	XP_033130351.1	Np007G3868400
OG0015606	XP_009105234.1	Np002G0939600
OG0015607	XP_009127515.1	Np002G0934400
OG0015608	XP_009127524.1	Np002G0932000
OG0015609	XP_009127533.1	Np002G0926300
OG0015610	XP_009105272.1	Np002G0921400
OG0015611	XP_009127552.1	Np002G0919400
OG0015612	XP_009105115.1	Np002G0917600
OG0015613	XP_018508789.1	Np002G0917500
OG0015614	XP_009105337.1	Np002G0908000
OG0015615	XP_009105082.1	Np002G0906200
OG0015616	XP_009105352.1	Np002G0900700
OG0015617	XP_033139582.1	Np002G0899600
OG0015618	XP_009105055.1	Np002G0897700
OG0015619	XP_009105368.1	Np002G0897100
OG0015620	XP_009141245.1	Np003G1751300
OG0015621	XP_009151623.1	Np001G0179400
OG0015622	XP_009151678.1	Np001G0171300
OG0015623	XP_009151677.1	Np001G0171500
OG0015624	XP_009151662.2	Np001G0173300
OG0015625	XP_009151658.1	Np001G0174300
OG0015626	XP_009112467.1	Np007G3749600
OG0015627	XP_009108075.1	Np005G3094600
OG0015628	XP_009102257.1	Np007G3747400
OG0015629	XP_009150740.1	Np007G3746900
OG0015630	XP_009112488.1	Np007G3746100
OG0015631	XP_033130608.1	Np007G3745700
OG0015632	XP_009112491.1	Np007G3744900
OG0015633	XP_009150727.1	Np007G3743900
OG0015634	XP_018510677.1	Np007G3740400
OG0015635	XP_009102213.1	Np007G3740100
OG0015636	XP_033136933.1	Np007G3739200
OG0015637	XP_009102178.1	Np007G3735700
OG0015638	XP_009102162.1	Np007G3734500
OG0015639	XP_009102156.1	Np007G3734200
OG0015640	XP_009133473.1	Np006G3305600
OG0015641	XP_009141963.1	Np006G3306500
OG0015642	XP_009142719.1	Np006G3307000
OG0015643	XP_009142716.1	Np006G3307700
OG0015644	XP_009141951.1	Np006G3308300
OG0015645	XP_009121456.1	Np003G1439000
OG0015646	XP_009142714.1	Np006G3309600
OG0015647	XP_009142706.1	Np006G3311700
OG0015648	XP_009142705.1	Np006G3312200
OG0015649	XP_009143218.1	Np006G3317200
OG0015650	XP_009125213.1	Np005G3202300
OG0015651	XP_009133427.1	Np006G3318700
OG0015652	XP_009141880.1	Np006G3319600
OG0015653	XP_009141864.1	Np006G3323800
OG0015654	XP_009143266.1	Np006G3327700
OG0015655	XP_009143270.2	Np006G3328000
OG0015656	XP_009133393.1	Np006G3328400
OG0015657	XP_009143276.1	Np006G3329100
OG0015658	XP_009143297.1	Np006G3334100
OG0015659	XP_009133373.1	Np006G3334300
OG0015660	XP_009143304.1	Np006G3335900
OG0015661	XP_009133364.1	Np006G3337900
OG0015662	XP_009143342.1	Np006G3343700
OG0015663	XP_009143345.1	Np006G3345500
OG0015664	XP_033143683.1	Np006G3346500
OG0015665	XP_009134072.1	Np001G0148600
OG0015667	XP_009141766.2	Np006G3347300, Np006G3348100, Np006G3348400
OG0015668	XP_009141757.1	Np006G3349900
OG0015669	XP_033145347.1	Np006G3351000
OG0015670	XP_033143651.1	Np006G3351900
OG0015671	XP_009129216.1	Np001G0269500
OG0015672	XP_033146790.1	Np006G3352300
OG0015673	XP_009143393.1	Np006G3354900
OG0015674	XP_033147247.1	Np006G3355800
OG0015675	XP_009141724.1	Np006G3358800
OG0015676	XP_009143418.1	Np006G3359400
OG0015677	XP_009143421.1	Np006G3359500
OG0015678	XP_009113502.1	Np003G1759300
OG0015679	XP_009141715.1	Np006G3361300
OG0015680	XP_033146946.1	Np006G3366700
OG0015681	XP_009143451.1	Np006G3367500
OG0015682	XP_009123284.1	Np001G0437100
OG0015683	XP_018514858.1, XP_009141679.1	Np006G3369000
OG0015684	NP_001288852.1	Np006G3369200
OG0015685	XP_009133148.1	Np006G3375300
OG0015686	XP_009143520.1	Np006G3376400
OG0015687	XP_009133136.1	Np006G3376500
OG0015688	XP_018512999.1	Np006G3377000
OG0015689	XP_009143526.1	Np006G3378100
OG0015690	XP_009143527.1	Np006G3378400
OG0015691	XP_033143077.1	Np006G3379900
OG0015692	XP_009143536.1	Np006G3380200
OG0015693	XP_018514896.1	Np006G3381400
OG0015694	XP_009143548.1	Np006G3382300
OG0015695	XP_009114614.1	Np003G1827000
OG0015696	XP_033142037.1	Np003G1832300
OG0015697	XP_009114580.1	Np003G1832400
OG0015698	XP_009134299.1	Np003G1832800
OG0015699	XP_009114574.1	Np003G1833500
OG0015700	XP_009114558.2	Np003G1835600
OG0015701	XP_009101815.1	Np001G0618300, Np001G0418400
OG0015702	XP_009134205.1, XP_018513068.1, XP_009137936.1	Np005G2731100
OG0015703	XP_033141523.1	Np003G1818200
OG0015704	XP_009101801.2	Np001G0417000
OG0015705	XP_009114655.1	Np003G1815200
OG0015706	XP_009134270.2	Np003G1825800
OG0015707	XP_009140267.1	Np006G3708800
OG0015708	XP_009117412.1	Np006G3706800
OG0015709	XP_009117407.1	Np006G3706500
OG0015710	XP_009117392.2	Np006G3704900
OG0015711	XP_009117381.1	Np006G3700300
OG0015712	XP_009117380.1	Np006G3700600, Np006G3700700
OG0015713	XP_033145386.1	Np006G3695200
OG0015715	XP_009117353.1	Np006G3693800
OG0015716	XP_009112540.1	Np006G3691400
OG0015717	XP_009112526.1	Np006G3689300
OG0015718	XP_009112512.2	Np006G3687200
OG0015719	XP_009133993.1	Np006G3681800
OG0015720	XP_009117311.1	Np006G3678200
OG0015721	NP_001288916.1	Np006G3674900
OG0015722	XP_009117283.2	Np006G3674200
OG0015723	XP_009140462.1	Np006G3674100
OG0015724	XP_009140466.1	Np006G3671500, Np006G3670900
OG0015725	XP_033145467.1	Np006G3666500
OG0015726	XP_009117055.1	Np006G3638700
OG0015727	XP_009140675.1	Np006G3639000
OG0015728	XP_009140720.1	Np006G3631100
OG0015729	XP_009140723.1	Np006G3630400
OG0015730	XP_009140601.1	Np006G3647700
OG0015731	XP_009140731.1	Np006G3628600
OG0015732	NP_001306247.1	Np006G3627200
OG0015733	XP_009140730.1	Np006G3628700
OG0015734	XP_009117097.1	Np006G3648300
OG0015735	XP_009117023.1	Np006G3627900
OG0015736	XP_009117008.1	Np006G3625300
OG0015737	XP_033145435.1	Np006G3658400
OG0015738	XP_009117045.1	Np006G3636700
OG0015739	XP_009127576.1	Np004G2034400
OG0015740	XP_033132445.1	Np004G2034600
OG0015741	XP_009123033.1	Np004G2031800
OG0015742	XP_009123047.1	Np004G2029400
OG0015743	XP_009145050.1	Np004G2028500
OG0015744	NP_001288853.1	Np004G2026000
OG0015745	XP_033148751.1	Np004G2049400
OG0015746	XP_009107903.1	Np004G2048800
OG0015747	XP_009123838.1	Np004G2048600
OG0015748	XP_033148750.1	Np004G2047900
OG0015749	XP_009107913.1	Np004G2046200
OG0015750	XP_033135787.1	Np004G2044100
OG0015751	XP_009107656.1	Np004G2044000
OG0015752	XP_009114716.1	Np004G2043100
OG0015753	XP_018514308.1	Np004G2243500
OG0015754	XP_009107921.1	Np005G3088400
OG0015755	XP_009114734.1	Np002G0926200
OG0015756	XP_009107926.1	Np004G2087900
OG0015757	XP_009114735.1	Np004G2087700
OG0015758	XP_009114739.1	Np004G2087000
OG0015759	XP_009114748.1	Np004G2086500
OG0015760	XP_009114750.1	Np004G2086000
OG0015761	XP_009151468.1	Np004G2063800
OG0015762	XP_009134106.1	Np003G1758700
OG0015763	XP_009113492.1	Np003G1758000
OG0015764	XP_033144996.1	Np003G1759700
OG0015765	XP_009134180.1	Np003G1779100
OG0015766	XP_009113592.1	Np003G1779500
OG0015767	XP_033140683.1	Np003G1780000
OG0015768	XP_009128721.1	Np003G1780500
OG0015769	XP_009134181.1	Np003G1780800
OG0015770	XP_009134182.1	Np003G1781000
OG0015771	XP_033135208.1	Np003G1781100
OG0015772	XP_009134187.1	Np003G1782700
OG0015773	XP_009128718.1	Np003G1783400
OG0015774	XP_009113615.1	Np003G1784300
OG0015775	XP_009134200.1	Np003G1787400
OG0015776	NP_001288923.1	Np003G1796700
OG0015777	XP_033142019.1	Np003G1796900
OG0015778	XP_033142092.1	Np003G1797500
OG0015779	XP_009108195.1	Np003G1800000
OG0015780	XP_009108192.1	Np003G1801900
OG0015781	XP_033140686.1	Np003G1802900
OG0015782	XP_009108182.1	Np003G1803200
OG0015783	XP_009128671.3	Np003G1805600
OG0015784	XP_009128673.1	Np003G1805700
OG0015785	XP_033134835.1	Np003G1809000
OG0015786	XP_009108153.1	Np003G1811400
OG0015787	XP_009124796.1	Np003G1811700
OG0015788	XP_009124794.1	Np003G1811900
OG0015789	XP_009120909.1	Np003G1470600
OG0015790	XP_009151132.1	Np001G0138800
OG0015791	XP_009140745.1	Np006G3623500
OG0015792	XP_009151643.1	Np001G0177100
OG0015793	XP_009151154.1	Np001G0142500
OG0015794	XP_009151163.1	Np001G0143300
OG0015795	XP_009129905.1	Np001G0143400
OG0015796	XP_018510269.1	Np001G0144500
OG0015797	XP_009111744.1	Np001G0147700
OG0015798	XP_018508092.1	Np001G0151000
OG0015799	XP_009151212.1	Np001G0151100
OG0015800	XP_009151241.3	Np001G0155600
OG0015801	XP_009112639.1	Np007G3725900
OG0015802	XP_009102124.1	Np007G3725800
OG0015803	XP_009102123.1	Np007G3725500
OG0015804	XP_033130577.1	Np007G3724400
OG0015805	XP_009123550.1	Np007G3724200
OG0015806	XP_018508311.1	Np007G3722700
OG0015807	XP_009121193.1	Np007G3716600
OG0015808	XP_009102020.1	Np007G3720100
OG0015809	XP_009115708.1	Np001G0517500
OG0015810	XP_009127315.2	Np005G2724500
OG0015811	XP_009150051.1	Np001G0456100
OG0015812	XP_009150238.1	Np001G0455700
OG0015813	XP_009150256.1	Np001G0455000
OG0015814	XP_009142482.1	Np006G3205400
OG0015815	XP_009133077.1	Np006G3205900
OG0015816	XP_009142490.1	Np006G3206500
OG0015817	XP_009133829.1	Np006G3208100
OG0015818	XP_009118212.1	Np006G3208600
OG0015819	XP_009118224.2	Np006G3208800
OG0015820	XP_009142503.1	Np006G3208900
OG0015821	XP_018514679.1	Np006G3209900, Np006G3217400
OG0015822	XP_009142516.1	Np006G3210800
OG0015823	XP_009142522.1	Np006G3211300
OG0015824	XP_009142567.1	Np006G3219000
OG0015825	XP_009124484.1	Np006G3219200
OG0015826	XP_009142578.1	Np006G3221100
OG0015827	XP_009142585.1	Np006G3222000
OG0015828	XP_009142586.1	Np006G3222300
OG0015829	XP_009142590.2	Np006G3222500
OG0015830	XP_009142438.1	Np006G3224600
OG0015831	XP_009142619.1	Np006G3225900
OG0015832	XP_009142657.1	Np006G3230100
OG0015833	XP_009143214.1	Np006G3232800
OG0015834	XP_009143179.1	Np006G3235700
OG0015835	XP_009142356.1	Np006G3239000
OG0015836	XP_009142351.1	Np006G3240400
OG0015837	XP_009143154.1	Np006G3240500
OG0015838	XP_009142350.2	Np006G3240700
OG0015839	XP_009143106.1	Np006G3246500
OG0015840	XP_033144905.1	Np006G3246700
OG0015841	XP_009133710.1	Np006G3247000
OG0015842	XP_009133706.1	Np006G3247400
OG0015843	XP_009119420.1	Np007G3751400, Np001G0215400
OG0015844	XP_009143096.1	Np006G3248700
OG0015845	XP_009143094.1	Np006G3248900
OG0015846	XP_009142311.1, XP_009143088.1	Np006G3249300
OG0015847	XP_009143080.1	Np006G3250200
OG0015848	XP_009142305.1	Np009G4321400, Np006G3251000
OG0015849	XP_009121761.1	Np003G1850900
OG0015850	XP_009143065.1	Np006G3252900
OG0015851	XP_033148294.1	Np006G3253700
OG0015852	XP_009142256.1	Np006G3257700
OG0015853	XP_009142985.1	Np006G3262000
OG0015854	XP_009142231.1, XP_009133644.1	Np006G3263700
OG0015855	XP_009142224.1	Np006G3265600
OG0015857	XP_009142938.1	Np006G3269700
OG0015858	XP_009142929.1	Np006G3270300
OG0015859	XP_033145555.1	Np006G3271500
OG0015860	XP_009133585.1	Np006G3272700
OG0015861	XP_009142907.1	Np006G3275500
OG0015862	XP_009142894.1	Np006G3276800
OG0015863	XP_009142889.1	Np006G3278100
OG0015864	XP_033148366.1	Np005G2922100, Np006G3278900
OG0015865	XP_009142864.1	Np006G3279000
OG0015866	XP_009142079.2	Np006G3280200
OG0015867	XP_009142883.1	Np006G3282200
OG0015868	XP_009133548.1	Np006G3282300
OG0015869	XP_009133545.1	Np006G3282800
OG0015870	XP_009142048.1	Np006G3288300
OG0015871	XP_009142793.1	Np006G3291400
OG0015873	XP_009142787.1	Np006G3294700
OG0015874	XP_033145659.1	Np006G3293500
OG0015875	XP_009142026.2	Np006G3293300
OG0015876	XP_009141997.1	Np006G3300000, Np006G3300400
OG0015877	XP_009142751.1	Np006G3300600
OG0015878	XP_033148416.1	Np006G3301500
OG0015880	XP_009101454.1	Np001G0334800
OG0015881	XP_009147412.1	Np007G4244500
OG0015882	XP_009134625.1	Np007G4244400
OG0015883	XP_009147403.1	Np007G4244100
OG0015884	XP_009147402.2	Np007G4243700
OG0015885	XP_018513309.2	Np007G4241600
OG0015886	NP_001288840.1	Np007G4241300
OG0015887	XP_009147382.1	Np007G4239000
OG0015888	XP_009115012.1	Np007G4238700
OG0015889	XP_009147380.1	Np007G4238600
OG0015890	XP_009134653.2	Np007G4237800
OG0015891	XP_009147363.1	Np007G4236600
OG0015892	XP_009147360.1	Np007G4235900
OG0015893	XP_009147352.1	Np007G4234300
OG0015894	XP_009134681.1	Np007G4233200
OG0015895	XP_009118497.2	Np007G4231400
OG0015896	XP_009118487.1	Np007G4231300
OG0015897	XP_009118505.1	Np007G4231200
OG0015898	XP_009147328.2	Np007G4231100
OG0015899	XP_033146783.1	Np007G4175800, Np007G4175700
OG0015900	XP_009147317.1	Np007G4229900
OG0015901	XP_009118908.1	Np007G4228500
OG0015902	XP_009118979.1	Np007G4227600
OG0015903	XP_009118990.1	Np007G4227100
OG0015904	XP_009130342.1	Np007G4225100
OG0015905	NP_001288857.1	Np007G4224000
OG0015906	XP_009130371.1	Np007G4220200
OG0015907	XP_009134737.1	Np007G4217000
OG0015908	XP_009130385.1	Np007G4216100
OG0015909	XP_009102082.1	Np007G4215700
OG0015910	XP_009130395.1	Np007G4214200
OG0015911	XP_009130399.1	Np007G4214000
OG0015912	XP_009130406.1	Np007G4212800
OG0015913	XP_009130411.1	Np007G4212400
OG0015914	XP_009124016.1	Np007G4209500
OG0015915	XP_009124015.1	Np007G4209100
OG0015916	XP_009125001.1	Np007G4208300
OG0015917	XP_009124997.1	Np007G4207300
OG0015918	XP_009123985.1	Np007G4205100
OG0015919	XP_009134788.2	Np007G4200200
OG0015921	XP_009147267.1, XP_009124067.1	Np007G4192700
OG0015922	XP_009147264.1	Np007G4192100
OG0015923	XP_009147257.1	Np007G4190900
OG0015924	XP_009147244.1	Np007G4188900
OG0015925	XP_009133647.1	Np005G3096000
OG0015926	XP_009134827.2	Np007G4187500
OG0015927	XP_009124868.1	Np007G4185100
OG0015928	XP_009147211.1	Np007G4183700
