Orthogroup	Brassica_rapa	Alyssum_gmelinii
OG0017600	XP_009102038.1	Ag088G5436700
OG0017601	XP_018508762.1	Ag088G5441700
OG0017602	XP_009119394.1	Ag088G5444000
OG0017603	XP_009117460.1	Ag088G5444900
OG0017604	XP_009142478.1	Ag003G0278300
OG0017605	XP_018514650.1	Ag003G0278800
OG0017606	XP_009142493.1	Ag003G0280200
OG0017607	XP_009118719.1	Ag003G0284700
OG0017609	XP_033139291.1	Ag003G0286400
OG0017610	XP_009142581.1	Ag003G0298200
OG0017611	XP_009133790.1	Ag003G0299100
OG0017612	XP_009142634.1	Ag003G0304400
OG0017613	XP_033148402.1	Ag003G0309500
OG0017614	XP_018514619.2	Ag003G0320700
OG0017615	XP_009143132.1	Ag003G0323500
OG0017616	XP_009142313.1	Ag003G0329100
OG0017617	XP_033146116.1	Ag003G0342100
OG0017618	XP_009142995.1	Ag003G0348200
OG0017619	XP_009142246.1	Ag003G0348600
OG0017620	XP_009142990.2	Ag003G0348800
OG0017621	XP_009142984.1	Ag003G0350000
OG0017622	XP_009133646.2	Ag003G0350700
OG0017623	XP_033144662.1	Ag003G0355900
OG0017624	XP_009133594.1	Ag003G0365700
OG0017625	XP_009142919.1, XP_009142178.1	Ag003G0367300
OG0017626	XP_009133578.1	Ag003G0368300
OG0017628	XP_033143836.1	Ag003G0397300
OG0017629	XP_009142798.1	Ag003G0397500
OG0017630	XP_009142779.1	Ag003G0402600
OG0017631	XP_009101437.1	Ag037G4129800
OG0017632	XP_009117847.1	Ag014G1777100
OG0017633	XP_009147371.1	Ag014G1778100
OG0017634	XP_033139783.1	Ag014G1786400
OG0017635	XP_009147310.1	Ag014G1792400
OG0017636	XP_033137312.1	Ag014G1792900
OG0017638	XP_009130356.1	Ag014G1798600
OG0017639	XP_009130355.1	Ag014G1798700
OG0017640	XP_009130367.1	Ag014G1801300
OG0017641	XP_009130373.1	Ag014G1805500
OG0017642	XP_009102063.2	Ag014G1806000
OG0017643	XP_009103491.1	Ag014G1806600
OG0017644	XP_009124992.1	Ag014G1820300
OG0017645	XP_009124195.1	Ag014G1823900
OG0017646	XP_009140479.1	Ag014G1825800
OG0017647	XP_033146865.1	Ag014G1829700
OG0017648	XP_009147262.1	Ag014G1831400
OG0017649	XP_009147232.1	Ag014G1836900
OG0017650	XP_009129632.2	Ag014G1848300
OG0017651	XP_009129634.1	Ag014G1848500
OG0017652	XP_009103048.1	Ag014G1848600
OG0017653	XP_009124924.2	Ag014G1854400
OG0017654	XP_009134897.1	Ag014G1856100
OG0017655	XP_009147157.1	Ag014G1856800
OG0017656	XP_009147150.1	Ag014G1857500
OG0017657	XP_009134910.1	Ag014G1858500
OG0017658	XP_033142938.1	Ag014G1862200
OG0017659	XP_009134941.1	Ag014G1863400
OG0017660	XP_033147236.1	Ag014G1866100
OG0017661	XP_009147085.1	Ag014G1868200
OG0017662	XP_009124351.1	Ag014G1872100
OG0017663	XP_009147040.1	Ag014G1876300
OG0017664	XP_009151573.1	Ag014G1876500
OG0017665	XP_009147015.1	Ag014G1878500
OG0017666	XP_009147009.1	Ag014G1879800
OG0017667	XP_009123984.1	Ag014G1880100
OG0017668	XP_033146702.1	Ag014G1884200
OG0017669	XP_009146978.1	Ag014G1884800
OG0017670	XP_009123811.1	Ag014G1885300
OG0017672	XP_009135049.2	Ag014G1898900
OG0017673	XP_009146911.1	Ag014G1900400
OG0017674	XP_009146906.1	Ag014G1901700
OG0017675	XP_009146898.1	Ag014G1902400
OG0017676	XP_009146877.1	Ag014G1906900
OG0017677	XP_009146866.1, XP_009123090.1	Ag014G1908200
OG0017678	XP_009146862.1	Ag014G1908800
OG0017679	XP_009146860.1	Ag014G1909000
OG0017680	XP_009135109.1	Ag014G1910500
OG0017681	XP_009146819.1	Ag014G1919100
OG0017682	XP_033142274.1, XP_009146801.1	Ag014G1922100
OG0017683	XP_009146721.1	Ag014G1935000
OG0017684	XP_009136005.1	Ag014G1950500
OG0017685	XP_009120562.1	Ag014G1950900
OG0017686	XP_033148172.1	Ag014G1955300
OG0017687	XP_009124720.2	Ag014G1961500
OG0017688	XP_009135298.1	Ag014G1963600
OG0017689	XP_009146477.1	Ag014G1968500
OG0017690	XP_009117559.1	Ag014G1972400
OG0017691	XP_009146454.2	Ag014G1973600
OG0017692	XP_033147819.1	Ag014G1973900
OG0017693	XP_009146419.1, XP_009117189.1	Ag014G1980600
OG0017694	XP_009146417.2	Ag014G1981100
OG0017695	XP_009116979.1	Ag014G1992200
OG0017696	XP_009146344.1	Ag014G1996100
OG0017697	XP_009146342.1	Ag014G1996300
OG0017698	XP_009102853.1	Ag014G2004100
OG0017699	XP_009116509.1	Ag014G2004500
OG0017700	XP_009135427.1	Ag014G2005500
OG0017701	XP_009146284.1	Ag014G2005600
OG0017702	XP_009135428.1	Ag014G2005800
OG0017704	XP_009146257.1	Ag014G2010500
OG0017705	XP_009146219.1	Ag014G2018100
OG0017706	XP_009135449.1	Ag014G2018500
OG0017707	XP_033137936.1	Ag014G2027400
OG0017708	XP_009146153.1	Ag014G2029600
OG0017709	XP_009114517.2	Ag014G2040900
OG0017710	XP_009146059.1	Ag014G2041200
OG0017711	XP_009146005.1	Ag014G2061600
OG0017712	XP_009145963.1	Ag014G2069300
OG0017713	XP_009139872.1	Ag014G2083300
OG0017714	XP_018514736.1, XP_033143071.1, XP_033146041.1	Ag014G2093300
OG0017715	XP_033142642.1	Ag014G2132700
OG0017716	XP_009111576.1	Ag014G2133600
OG0017717	XP_009111556.2	Ag014G2133700
OG0017718	XP_009119272.1	Ag014G2134400, Ag034G3700500
OG0017719	XP_009145743.1	Ag014G2134700
OG0017720	XP_018509518.1	Ag014G2136200
OG0017721	XP_009145584.1	Ag014G2167400
OG0017722	XP_009127216.1	Ag073G5260900
OG0017723	XP_009139935.1	Ag061G5016200
OG0017724	XP_009125115.1	Ag061G5018300
OG0017725	XP_009125110.1	Ag061G5022700
OG0017726	XP_009139847.1	Ag061G5024400
OG0017727	XP_009139788.1	Ag061G5031600
OG0017728	XP_009139787.1	Ag061G5031900
OG0017729	XP_009139742.1	Ag061G5039600
OG0017730	XP_009139740.1	Ag061G5039800
OG0017731	XP_009139736.1	Ag061G5041100
OG0017732	XP_033145887.1	Ag061G5041300
OG0017733	XP_009144669.1	Ag061G5043400
OG0017734	XP_009124221.2	Ag061G5046700
OG0017735	XP_009106378.1	Ag027G3006900, Ag064G5100000
OG0017736	XP_009102649.1	Ag027G3018100
OG0017737	XP_009108178.1	Ag027G3019400
OG0017738	XP_009145247.2	Ag027G3023900
OG0017739	XP_009108841.1	Ag027G3036900
OG0017740	XP_009145418.1	Ag027G3043200
OG0017741	XP_009124772.1	Ag027G3044500
OG0017742	XP_009145437.1	Ag027G3045900
OG0017743	XP_009149504.2	Ag034G3977000, Ag027G3051000
OG0017744	XP_009145478.1	Ag027G3060500
OG0017745	XP_009145491.1	Ag027G3062700
OG0017746	XP_009128059.1	Ag068G5225600
OG0017747	XP_009137892.1, XP_009128077.1	Ag068G5225700
OG0017748	XP_009137889.1	Ag068G5226200
OG0017749	XP_009128101.1	Ag068G5226300
OG0017750	XP_009128167.1	Ag068G5228200, Ag068G5228300
OG0017751	XP_009137879.1	Ag068G5230400
OG0017752	XP_009150112.1	Ag068G5230500
OG0017753	XP_009105200.1	Ag036G4088400
OG0017754	XP_009105157.1	Ag036G4100600
OG0017755	XP_009105156.1	Ag036G4106500
OG0017756	XP_009105141.1	Ag036G4112800
OG0017757	XP_009123332.1	Ag036G4115700
OG0017758	XP_009127392.1	Ag036G4115800
OG0017759	XP_009127400.1	Ag036G4117500
OG0017760	XP_009132413.1	Ag036G4119000
OG0017761	XP_009113431.1	Ag036G4120000
OG0017762	XP_009113430.1	Ag036G4120100
OG0017763	XP_009123458.1	Ag036G4123000, Ag002G0275700
OG0017764	XP_009113412.1	Ag036G4124200, Ag002G0274200
OG0017765	XP_009131719.1	Ag060G4995400
OG0017766	XP_009131705.1	Ag060G5000600
OG0017767	XP_009126267.1	Ag060G5007400
OG0017768	XP_009120994.1	Ag060G5015400
OG0017769	XP_009129804.2	Ag043G4448500
OG0017770	XP_009151262.1	Ag043G4451200
OG0017771	XP_009111841.1	Ag043G4460700
OG0017772	XP_009102128.1	Ag096G5473900
OG0017773	XP_009136660.1	Ag017G2415200
OG0017774	XP_009136648.1	Ag017G2416800
OG0017775	XP_009115799.1	Ag017G2434200
OG0017776	XP_009149224.1	Ag017G2434300
OG0017777	XP_009119759.1	Ag034G3650600
OG0017779	XP_033146010.1	Ag034G3651800
OG0017780	XP_033137723.1	Ag034G3653800
OG0017781	XP_009119730.1	Ag034G3654800
OG0017782	XP_009119728.1	Ag034G3655300
OG0017783	XP_009140364.2	Ag034G3658300
OG0017784	XP_018511169.1	Ag034G3667800
OG0017785	XP_009119640.1	Ag034G3668200
OG0017786	XP_009111162.1	Ag034G3680600
OG0017787	XP_033138357.1	Ag034G3682100
OG0017788	XP_009119375.2	Ag034G3688500
OG0017789	XP_009118877.2, XP_033138356.1	Ag034G3693500
OG0017790	XP_009119340.1	Ag034G3693600
OG0017791	XP_009119331.1	Ag034G3694500
OG0017792	XP_009118671.1	Ag034G3694800
OG0017793	XP_009111120.1	Ag034G3695500
OG0017794	XP_009119308.1	Ag034G3697900
OG0017795	XP_009119238.2	Ag034G3703900
OG0017796	XP_009119217.1	Ag034G3706100
OG0017797	XP_009118870.1	Ag034G3708400
OG0017798	XP_033136578.1	Ag034G3708600, Ag034G3708700
OG0017799	XP_033138025.1	Ag034G3712100
OG0017800	XP_009129770.1	Ag034G3712900
OG0017801	XP_009118582.1	Ag034G3716400
OG0017802	XP_009111041.1	Ag034G3718200
OG0017803	XP_009111021.1	Ag034G3720600
OG0017804	XP_009118569.1	Ag034G3721600
OG0017805	XP_009119094.1	Ag034G3723200
OG0017806	XP_033138423.1	Ag034G3724300
OG0017807	XP_009110998.1	Ag034G3725800
OG0017808	XP_009118544.1	Ag034G3726600
OG0017809	XP_009118484.1	Ag034G3730600
OG0017810	XP_009118977.1	Ag034G3738100
OG0017811	XP_009118972.1	Ag034G3740100
OG0017812	XP_009148024.2	Ag034G3745400
OG0017813	XP_033132510.1	Ag034G3747200
OG0017814	XP_009118413.1	Ag034G3747400
OG0017815	XP_009148093.1	Ag034G3755100
OG0017816	XP_009127234.2	Ag034G3756200
OG0017817	XP_033135430.1	Ag034G3756600
OG0017818	XP_009148108.2	Ag034G3757500
OG0017819	XP_009148166.1	Ag034G3764400
OG0017820	XP_009148173.1	Ag034G3767000
OG0017821	XP_009148179.1	Ag034G3768500
OG0017822	XP_009110837.1	Ag034G3768700
OG0017823	XP_009148235.1	Ag034G3769300
OG0017824	XP_009148237.1	Ag034G3769600
OG0017825	XP_009110832.1	Ag034G3771200
OG0017826	XP_009148288.1	Ag034G3777600
OG0017827	XP_009144468.1	Ag034G3782700
OG0017828	XP_009144454.2	Ag034G3786400
OG0017829	XP_009144444.1	Ag034G3787300
OG0017830	XP_009118208.1	Ag034G3794400
OG0017831	XP_009148424.1	Ag034G3794900
OG0017832	XP_009148420.1	Ag034G3795800
OG0017833	XP_009118216.1	Ag034G3796200
OG0017834	XP_009118225.1	Ag034G3798200
OG0017835	XP_009148466.1	Ag034G3804700
OG0017836	XP_033129280.1	Ag034G3807300
OG0017837	XP_009118181.2	Ag034G3811000
OG0017838	XP_009148626.1	Ag034G3817500
OG0017839	XP_009110615.1	Ag034G3832400
OG0017840	XP_009110591.1	Ag034G3840900
OG0017841	XP_009140603.1	Ag034G3843600
OG0017842	XP_033129184.1	Ag034G3845500
OG0017844	XP_009148666.1	Ag034G3848500
OG0017845	XP_009117946.2	Ag034G3852700
OG0017846	XP_009117933.1	Ag034G3855600
OG0017847	XP_009117926.1	Ag034G3856700
OG0017848	XP_009148817.1	Ag034G3862600
OG0017849	XP_009148854.1	Ag034G3868100
OG0017850	XP_009148915.1	Ag034G3881800
OG0017851	XP_033129102.1	Ag034G3884900
OG0017852	XP_009148953.1	Ag034G3885300
OG0017853	XP_009149041.1	Ag034G3896000
OG0017854	XP_009117784.1	Ag034G3897100
OG0017855	XP_009117769.1	Ag034G3900400
OG0017856	XP_009149140.1	Ag034G3912100
OG0017857	XP_009149170.1	Ag034G3915900
OG0017858	XP_009117665.1	Ag034G3922600
OG0017859	XP_033130085.1	Ag034G3928500
OG0017860	XP_009110384.1, XP_009149236.1	Ag034G3933100
OG0017861	XP_009149244.1	Ag034G3934800
OG0017862	XP_033132673.1	Ag034G3942400
OG0017863	XP_009110346.2	Ag034G3942800
OG0017864	XP_009149291.1	Ag034G3945100
OG0017865	XP_009149299.1	Ag034G3946900
OG0017866	XP_009149333.2	Ag034G3947600
OG0017867	XP_009117609.1	Ag034G3949100
OG0017868	XP_033136616.1	Ag034G3949700
OG0017869	XP_009117569.2	Ag034G3958100
OG0017870	XP_009110299.1	Ag034G3959600
OG0017871	XP_009110271.1	Ag034G3965200
OG0017872	XP_009149459.1	Ag034G3966900
OG0017873	XP_009124262.1	Ag034G3978400
OG0017874	XP_009149542.1, XP_009110218.1	Ag034G3985300
OG0017875	XP_033129829.1	Ag034G3992400
OG0017876	XP_033128799.1	Ag034G4004300
OG0017877	XP_009149686.1	Ag034G4008700
OG0017878	XP_009149691.1	Ag034G4009200
OG0017879	XP_009149693.1	Ag034G4009500
OG0017880	XP_009149703.1	Ag034G4010500
OG0017881	XP_009110157.1, XP_009145383.1	Ag034G4013600
OG0017882	XP_009145373.1	Ag034G4015100
OG0017883	XP_009123121.1	Ag034G4021800
OG0017884	XP_009103229.1	Ag034G4023400
OG0017885	XP_009110130.1	Ag034G4023800
OG0017886	XP_009115603.1	Ag034G4024200
OG0017887	XP_009103220.1	Ag034G4026500
OG0017888	XP_009110128.1	Ag034G4026800
OG0017889	XP_009115589.1	Ag034G4029900
OG0017890	XP_009105837.1	Ag034G4041400
OG0017891	XP_009105827.1	Ag034G4042500
OG0017892	XP_009105805.1	Ag034G4047000
OG0017893	XP_033130195.1	Ag034G4048400
OG0017894	XP_009105775.1	Ag034G4050300
OG0017895	XP_009105764.1	Ag034G4053700
OG0017896	XP_009115563.1	Ag034G4054300
OG0017897	XP_009105749.1	Ag034G4055300
OG0017898	XP_033130200.1	Ag034G4056300
OG0017899	XP_018508240.1	Ag034G4059200
OG0017900	XP_018512283.1	Ag034G4059300
OG0017901	XP_009104948.1	Ag034G4059400
OG0017902	XP_009105713.2	Ag034G4063300
OG0017903	XP_009151458.1	Ag052G4852900
OG0017905	XP_009151462.1	Ag052G4855100
OG0017906	XP_009123751.1	Ag052G4857200
OG0017907	XP_009140102.1	Ag002G0120400
OG0017908	XP_009140046.1	Ag002G0177700, Ag024G2862900
OG0017910	XP_009123390.1	Ag002G0182000
OG0017911	XP_009113085.1	Ag002G0184900
OG0017912	XP_009123372.1	Ag002G0185900
OG0017913	XP_009113100.2	Ag002G0188100
OG0017914	XP_009123360.1	Ag002G0188200
OG0017915	XP_009123355.1	Ag002G0190600
OG0017916	XP_009113383.1	Ag002G0193300
OG0017917	XP_009105779.1	Ag002G0193800
OG0017918	XP_009104307.1	Ag002G0218500
OG0017919	XP_009104253.1	Ag002G0220200
OG0017920	XP_009113153.1	Ag002G0220800
OG0017921	XP_009104018.1	Ag002G0225600
OG0017922	XP_009103780.1	Ag002G0235200
OG0017923	XP_009113211.1	Ag002G0235900
OG0017924	XP_009105154.1	Ag002G0245200
OG0017925	XP_033136552.1	Ag002G0251400
OG0017926	XP_009113311.1	Ag002G0252400
OG0017927	XP_009102642.2	Ag002G0257900
OG0017928	XP_009113373.1	Ag002G0266700
OG0017929	XP_009127410.1	Ag002G0267600
OG0017930	XP_009122974.1	Ag002G0268500
OG0017931	XP_009124455.1	Ag002G0269700
OG0017932	XP_009112896.1	Ag024G2863500
OG0017933	XP_009151793.1	Ag024G2885300, Ag024G2884900
OG0017934	XP_009102311.2	Ag024G2897500
OG0017935	XP_009132886.1	Ag024G2898800
OG0017936	XP_009128885.1	Ag016G2294400
OG0017937	XP_009101505.1	Ag016G2294500
OG0017938	XP_033136885.1	Ag016G2304200
OG0017939	XP_033128244.1	Ag016G2313200
OG0017940	XP_009128985.1	Ag016G2333200
OG0017941	XP_009102025.1	Ag016G2335600
OG0017942	XP_009101698.1	Ag016G2354700
OG0017943	XP_009123941.1	Ag016G2365300
OG0017944	XP_009114485.1	Ag016G2374900
OG0017945	XP_009114498.3	Ag016G2382300
OG0017946	XP_009128862.2	Ag065G5116400
OG0017947	XP_033128359.1	Ag065G5120300
OG0017948	XP_009128460.1	Ag065G5126800
OG0017949	XP_009128448.1	Ag065G5126900
OG0017950	XP_009146327.1	Ag025G2913100
OG0017951	XP_009146104.1	Ag025G2913500
OG0017952	XP_009107646.1	Ag025G2921100
OG0017953	XP_009147990.1	Ag025G2926200, Ag025G2925900
OG0017954	XP_009107364.1	Ag025G2932900
OG0017955	XP_009107354.2	Ag025G2938400
OG0017956	XP_009145005.1	Ag025G2938900
OG0017957	XP_009147952.1	Ag025G2942100
OG0017958	XP_009107331.1	Ag025G2949300
OG0017959	XP_009107325.1	Ag025G2951400
OG0017960	XP_009106156.2	Ag072G5252200
OG0017961	XP_009101960.1	Ag011G1026700
OG0017962	XP_009148284.1	Ag011G1027200
OG0017963	XP_009109561.1	Ag011G1028000
OG0017964	XP_009101941.1	Ag011G1029500
OG0017965	XP_009101938.2	Ag011G1030000
OG0017966	XP_009109534.1	Ag011G1032000
OG0017967	XP_009131015.1	Ag011G1032100
OG0017968	XP_009109532.1	Ag011G1032300
OG0017969	XP_009101929.1	Ag011G1034200
OG0017970	XP_018514549.1	Ag011G1037200, Ag011G1037300, Ag011G1037100
OG0017971	XP_009109488.1	Ag011G1042500
OG0017972	XP_009125168.1	Ag011G1050100
OG0017973	XP_009150083.1	Ag011G1051600
OG0017974	XP_009125746.1	Ag011G1052500
OG0017975	XP_009126827.1	Ag011G1054600
OG0017976	XP_009129775.1	Ag011G1061100
OG0017977	XP_009129882.1	Ag011G1062200
OG0017978	XP_009140741.1	Ag011G1062900
OG0017979	XP_009131626.1	Ag011G1067000
OG0017980	XP_009136438.1, XP_009136332.1	Ag011G1078700
OG0017981	XP_009138482.1	Ag011G1082000
OG0017982	XP_009138476.1	Ag011G1083400
OG0017983	XP_009140477.1	Ag011G1090200
OG0017984	XP_009142135.1	Ag011G1093700
OG0017985	XP_009145707.1	Ag011G1102000
OG0017986	XP_009138377.1	Ag011G1122400
OG0017987	XP_009138348.2	Ag011G1135600
OG0017988	XP_033142429.1	Ag011G1147200
OG0017989	XP_009113444.1	Ag011G1155800
OG0017990	XP_009115453.1	Ag011G1160800
OG0017991	XP_009125963.1	Ag011G1174300
OG0017992	XP_009143187.1, XP_009142384.1	Ag011G1182300
OG0017993	XP_009125447.1	Ag011G1182800
OG0017994	XP_033141841.1	Ag011G1189000
OG0017995	XP_009121325.1	Ag011G1202200
OG0017996	XP_033134034.1	Ag011G1202900
OG0017997	XP_033136847.1	Ag011G1212600
OG0017998	XP_009119029.1	Ag011G1216400
OG0017999	XP_009126525.1	Ag011G1219900
OG0018000	XP_009138044.1	Ag011G1236800
OG0018001	XP_009126649.1	Ag011G1239600
OG0018002	XP_009108919.1	Ag011G1247800
OG0018003	XP_009138015.2	Ag011G1252900
OG0018004	XP_009144218.2	Ag011G1255000
OG0018005	XP_009127065.1	Ag011G1257000
OG0018006	XP_009138003.1	Ag011G1259900
OG0018007	XP_009137990.1	Ag011G1263100
OG0018008	XP_009127415.1	Ag011G1269000
OG0018009	XP_009102561.1	Ag064G5105900
OG0018010	XP_009102556.1	Ag064G5106300
OG0018011	XP_033144224.1	Ag064G5109500
OG0018012	XP_009105929.2	Ag018G2436400
OG0018013	XP_009105916.1	Ag018G2437500
OG0018014	XP_009105911.1	Ag018G2438900
OG0018015	XP_009115480.1	Ag018G2463300
OG0018016	XP_009115472.1	Ag018G2464800
OG0018017	XP_009115397.1	Ag018G2476700
OG0018018	XP_009103082.1	Ag018G2481900
OG0018019	XP_009109192.1	Ag018G2483100
OG0018020	XP_009117011.1	Ag018G2485900
OG0018021	XP_009117050.1	Ag018G2486300
OG0018022	XP_009111319.1	Ag019G2495500
OG0018023	XP_009134490.1	Ag019G2512900
OG0018024	XP_009128509.2	Ag019G2514800
OG0018025	XP_009111394.1	Ag019G2515000
OG0018026	XP_009111422.1	Ag019G2521100
OG0018027	XP_009111491.1	Ag019G2536600
OG0018028	XP_009134016.2	Ag019G2550400
OG0018029	XP_009140254.1	Ag019G2552900
OG0018030	XP_009109886.1	Ag010G0986100
OG0018031	XP_009107645.1	Ag010G0999100
OG0018032	XP_009142811.1	Ag010G1003600
OG0018033	XP_009143075.2	Ag010G1006000
OG0018034	XP_009143377.1	Ag010G1007400
OG0018035	XP_009143332.1	Ag010G1007900
OG0018036	XP_009143519.1	Ag010G1010400
OG0018037	XP_033132922.1	Ag010G1010700
OG0018038	XP_009143663.2	Ag010G1013800
OG0018039	XP_018513704.1	Ag010G1016800
OG0018040	XP_033144028.1	Ag010G1018300, Ag010G1018900
OG0018261	XP_009136680.1	Ag033G3502300, Ag093G5461900, Ag093G5461600, Ag033G3501600
OG0018262	XP_009150242.1	Ag055G4906300
OG0018263	XP_009140011.1	Ag005G0785300
OG0018264	XP_009121366.1	Ag013G1351800
OG0018265	XP_009107523.1	Ag013G1362900
OG0018266	XP_009133944.1	Ag013G1375900
OG0018267	XP_009121586.2	Ag013G1417200
OG0018268	XP_009121598.1	Ag013G1419700
OG0018270	XP_009121649.1	Ag013G1441300
OG0018271	XP_009139565.1	Ag013G1442500
OG0018272	XP_009121673.2	Ag013G1447300
OG0018273	XP_009131388.1	Ag013G1451800
OG0018274	XP_009125953.1	Ag013G1455100
OG0018275	XP_009121779.1	Ag013G1470000
OG0018276	XP_009121806.1	Ag013G1479200
OG0018277	XP_009121856.1	Ag013G1486400
OG0018279	XP_009125381.1	Ag013G1515900
OG0018280	XP_009125297.1	Ag013G1524100
OG0018281	XP_009122073.1	Ag013G1528600
OG0018282	XP_033142817.1	Ag013G1536900
OG0018283	XP_009125341.1	Ag013G1537100
OG0018284	XP_009131117.1	Ag013G1542000
OG0018285	XP_009122510.1	Ag013G1547100
OG0018286	XP_009122499.1	Ag013G1548700
OG0018287	XP_009122463.1	Ag013G1553400
OG0018288	XP_009122440.1	Ag013G1559000
OG0018289	XP_009122332.1	Ag013G1570600
OG0018290	XP_009138729.1	Ag013G1579500
OG0018292	XP_009140780.1	Ag013G1591300
OG0018293	XP_018514143.1	Ag013G1591700
OG0018294	XP_009140786.1	Ag013G1592000
OG0018297	XP_009144396.1	Ag013G1614600
OG0018298	XP_009144382.1	Ag013G1618800
OG0018299	XP_009144346.1	Ag013G1623500
OG0018300	XP_009144343.1	Ag013G1624300
OG0018301	XP_009141090.1	Ag013G1637800
OG0018302	XP_009141097.1, XP_009132751.1	Ag013G1638400
OG0018303	XP_033147613.1	Ag013G1653500
OG0018304	XP_033146279.1	Ag011G1152100, Ag013G1673800
OG0018305	XP_009123909.1	Ag013G1683200
OG0018306	XP_033144075.1	Ag013G1693000
OG0018307	XP_009137511.2	Ag013G1694400
OG0018308	XP_009137521.2	Ag013G1695500
OG0018309	XP_009139481.2	Ag013G1700900
OG0018310	XP_033137611.1	Ag013G1702400
OG0018311	XP_033147956.1	Ag013G1711100
OG0018312	XP_009109641.2	Ag013G1736100
OG0018313	XP_009115134.1	Ag013G1745900
OG0018314	XP_009115126.1	Ag013G1746700
OG0018315	XP_009115053.1	Ag013G1749400
OG0018316	XP_009145219.1	Ag013G1763100
OG0018317	XP_033148170.1	Ag013G1766500
OG0018318	XP_009114882.1	Ag013G1768100
OG0018319	XP_009152213.1	Ag062G5058700
OG0018320	XP_009152194.1	Ag062G5061000
OG0018321	XP_033128805.1, XP_009104726.1	Ag004G0432000, Ag004G0581700
OG0018322	XP_009150591.1	Ag004G0442200
OG0018323	XP_009150531.1	Ag004G0452500
OG0018324	XP_009112102.1	Ag004G0465600
OG0018326	XP_009151338.2	Ag004G0487200
OG0018327	XP_009151329.1	Ag004G0489000
OG0018328	XP_009151320.1	Ag004G0489900
OG0018329	XP_009150117.1	Ag004G0492200
OG0018330	XP_009111990.1	Ag004G0499200
OG0018331	XP_009111987.1	Ag004G0499600
OG0018332	XP_018512959.1	Ag004G0500700
OG0018333	XP_009130113.1	Ag004G0515400
OG0018334	XP_009150934.1	Ag004G0523900
OG0018335	XP_009111627.1	Ag004G0527500
OG0018336	XP_009130068.2	Ag004G0528200
OG0018337	XP_009151081.1	Ag004G0545300
OG0018338	XP_009151083.1	Ag004G0545500
OG0018339	XP_009111672.1	Ag004G0546700
OG0018340	XP_009126365.1	Ag004G0552800
OG0018341	XP_009120864.1	Ag004G0556600
OG0018342	XP_009120777.1	Ag004G0573200
OG0018343	XP_009120470.1	Ag004G0639800
OG0018344	XP_033138002.1	Ag022G2669900, Ag022G2669800, Ag022G2669600, Ag004G0651500
OG0018345	XP_009120425.2	Ag004G0651600
OG0018346	XP_009120399.1	Ag004G0656300
OG0018347	XP_009120378.1	Ag004G0663100
OG0018348	XP_033140246.1	Ag004G0677300
OG0018349	XP_009132111.1	Ag004G0681100
OG0018350	XP_009132127.2	Ag004G0690700
OG0018352	XP_009132312.1	Ag004G0721200
OG0018353	XP_018508045.2	Ag004G0758100
OG0018354	XP_009149739.1	Ag004G0761100
OG0018355	XP_009111265.1	Ag022G2641100
OG0018356	XP_009122360.1	Ag022G2662400
OG0018357	XP_018510730.1	Ag022G2668300
OG0018358	XP_009122139.1	Ag022G2716000
OG0018359	XP_009130840.1	Ag022G2726200
OG0018360	XP_009133583.1	Ag022G2774300
OG0018361	XP_009125446.1	Ag022G2775900
OG0018362	XP_009122812.1	Ag022G2779400
OG0018363	XP_033137560.1	Ag022G2784300
OG0018364	XP_018512145.1	Ag022G2786900, Ag022G2787000
OG0018365	XP_009122850.1	Ag022G2789100
OG0018366	XP_009130648.1	Ag022G2789400
OG0018367	XP_018513126.1	Ag022G2791700
OG0018368	XP_009130615.1	Ag022G2795500
OG0018369	XP_009115127.1	Ag022G2795900
OG0018370	XP_009140081.1	Ag075G5296600
OG0018371	XP_009125186.1	Ag075G5299600
OG0018372	XP_018508688.1	Ag048G4555100
OG0018373	XP_009104432.1	Ag048G4556600
OG0018374	XP_009106697.1	Ag048G4581300
OG0018375	XP_009106663.2	Ag048G4588000
OG0018376	XP_009104536.1	Ag048G4589400
OG0018377	XP_009128343.1	Ag048G4590400
OG0018378	XP_018512331.1	Ag048G4617600
OG0018379	XP_009106415.1	Ag048G4633200
OG0018380	XP_009106399.1	Ag048G4641800
OG0018381	XP_009149824.1	Ag048G4642400
OG0018382	XP_009106384.1	Ag048G4646100
OG0018383	XP_018508833.1	Ag048G4647100
OG0018384	XP_018510988.1	Ag048G4656100
OG0018385	XP_009106298.1	Ag048G4666100
OG0018386	XP_009106292.1	Ag048G4668700
OG0018387	XP_009106173.1	Ag048G4716200
OG0018388	XP_009104722.1	Ag048G4718000
OG0018389	XP_009121106.1	Ag040G4339600
OG0018390	XP_033135700.1	Ag040G4345700
OG0018391	XP_033132431.1	Ag032G3419600
OG0018392	XP_009127411.1	Ag032G3448400
OG0018393	XP_009106941.1	Ag032G3448800
OG0018394	XP_009147560.1, XP_009147557.1	Ag032G3449400
OG0018395	XP_009123649.1	Ag032G3455900
OG0018396	XP_033145131.1	Ag054G4883600
OG0018397	XP_009133076.1	Ag054G4884900
OG0018398	XP_033146811.1	Ag054G4895700
OG0018400	XP_009108059.1	Ag007G0861200
OG0018401	XP_009124275.1	Ag007G0863700
OG0018403	XP_009149084.1	Ag007G0865700
OG0018404	XP_009107669.1	Ag007G0868700
