HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N9.HOG0024002	OG0018456	n0											Cg001G0228800	CARHR224040, CARHR173990							
N9.HOG0024003	OG0018457	n0											Cg008G2971800	CARHR175460							
N9.HOG0024004	OG0018458	n0											Cg002G0519800	CARHR160380							
N9.HOG0024005	OG0018459	n0											Cg002G0523300	CARHR160010							
N9.HOG0024006	OG0018460	n0											Cg002G0689600	CARHR144370							
N9.HOG0024007	OG0018461	n0											Cg002G0526500	CARHR159580							
N9.HOG0024008	OG0018462	n0											Cg003G0905900	CARHR265230							
N9.HOG0024009	OG0018463	n0											Cg004G1362000	CARHR105150							
N9.HOG0024010	OG0018464	n0											Cg004G1352900	CARHR103940							
N9.HOG0024011	OG0018465	n0											Cg004G1364500	CARHR104750							
N9.HOG0024012	OG0018466	n0											Cg004G1404100	CARHR107220							
N9.HOG0024013	OG0018467	n0											Cg001G0176000	CARHR229850							
N9.HOG0024014	OG0018468	n0											Cg001G0178500	CARHR229470							
N9.HOG0024015	OG0018469	n0											Cg002G0642900	CARHR152030							
N9.HOG0024016	OG0018470	n0											Cg001G0202300	CARHR226670							
N9.HOG0024017	OG0018471	n0											Cg004G1075500	CARHR075350							
N9.HOG0024018	OG0018472	n0											Cg001G0200000	CARHR226970							
N9.HOG0024019	OG0018473	n0											Cg001G0198300	CARHR227170							
N9.HOG0024020	OG0018474	n0											Cg003G0790500	CARHR260170							
N9.HOG0024021	OG0018475	n0											Cg001G0191400	CARHR227890							
N9.HOG0024022	OG0018476	n0											Cg001G0204400	CARHR226460							
N9.HOG0024023	OG0018477	n0											Cg001G0235300	CARHR223460							
N9.HOG0024024	OG0018478	n0											Cg001G0231700	CARHR223710							
N9.HOG0024025	OG0018479	n0											Cg004G1071200	CARHR074910							
N9.HOG0024026	OG0018480	n0											Cg004G1071700	CARHR074960							
N9.HOG0024027	OG0018481	n0											Cg004G1071900	CARHR074990							
N9.HOG0024028	OG0018482	n0											Cg004G1072100	CARHR075010							
N9.HOG0024029	OG0018483	n0											Cg004G1074000	CARHR075170							
N9.HOG0024030	OG0018484	n0											Cg004G1074200	CARHR075200							
N9.HOG0024031	OG0018485	n0											Cg004G1075800	CARHR075370							
N9.HOG0024032	OG0018486	n0											Cg004G1076300	CARHR075410							
N9.HOG0024033	OG0018487	n0											Cg004G1076900	CARHR075470							
N9.HOG0024034	OG0018488	n0												CARHR281350							
N9.HOG0024035	OG0018489	n0											Cg003G1066900	CARHR281470							
N9.HOG0024036	OG0018490	n0											Cg003G1067200	CARHR281500							
N9.HOG0024037	OG0018491	n0												CARHR281590							
N9.HOG0024038	OG0018492	n0											Cg002G0396000	CARHR291490							
N9.HOG0024039	OG0018493	n0											Cg002G0397000	CARHR291590							
N9.HOG0024040	OG0018494	n0											Cg002G0397100	CARHR291600							
N9.HOG0024041	OG0018495	n0												CARHR172860							
N9.HOG0024042	OG0018496	n0											Cg002G0409500	CARHR172390							
N9.HOG0024043	OG0018497	n0											Cg003G0698400	CARHR248080							
N9.HOG0024044	OG0018498	n0											Cg002G0415200								
N9.HOG0024045	OG0018499	n0											Cg002G0415800	CARHR171790							
N9.HOG0024046	OG0018500	n0											Cg002G0432500	CARHR169820							
N9.HOG0024047	OG0018501	n0											Cg002G0435600	CARHR169500							
N9.HOG0024048	OG0018502	n0											Cg002G0440200	CARHR168920							
N9.HOG0024049	OG0018503	n0											Cg002G0446400	CARHR168110							
N9.HOG0024050	OG0018504	n17											Cg002G0447200								
N9.HOG0024051	OG0018505	n0											Cg002G0460100	CARHR166580							
N9.HOG0024052	OG0018506	n0											Cg002G0463100	CARHR166310							
N9.HOG0024053	OG0018507	n0											Cg002G0477000	CARHR164940							
N9.HOG0024054	OG0018508	n0											Cg002G0488800	CARHR163660							
N9.HOG0024055	OG0018509	n0											Cg002G0489400	CARHR163610							
N9.HOG0024056	OG0018510	n0											Cg002G0496300	CARHR162950							
N9.HOG0024057	OG0018511	n0											Cg002G0500200	CARHR162660							
N9.HOG0024058	OG0018512	n0											Cg002G0502000	CARHR162420							
N9.HOG0024059	OG0018513	n0											Cg004G1326500								
N9.HOG0024060	OG0018514	n0											Cg004G1334500, Cg004G1338700	CARHR102710, CARHR102730							
N9.HOG0024061	OG0018515	n0											Cg007G2431200	CARHR058830							
N9.HOG0024062	OG0018516	n12											Cg008G2915300								
N9.HOG0024063	OG0018517	n0											Cg007G2444900								
N9.HOG0024064	OG0018519	n0											Cg004G1424100	CARHR109390							
N9.HOG0024065	OG0018520	n0											Cg008G2919300	CARHR109750							
N9.HOG0024066	OG0018521	n0											Cg005G1520000	CARHR136130							
N9.HOG0024067	OG0018522	n0												CARHR217420							
N9.HOG0024068	OG0018523	n0											Cg005G1537000	CARHR134390							
N9.HOG0024069	OG0018524	n0											Cg005G1551800	CARHR132680							
N9.HOG0024070	OG0018525	n0											Cg005G1555600	CARHR131740							
N9.HOG0024071	OG0018526	n0											Cg003G0753700	CARHR254340							
N9.HOG0024072	OG0018527	n0											Cg005G1774800	CARHR112300							
N9.HOG0024073	OG0018528	n0											Cg005G1766600	CARHR113580							
N9.HOG0024074	OG0018529	n0												CARHR152360							
N9.HOG0024075	OG0018530	n0											Cg006G1878000	CARHR035750							
N9.HOG0024076	OG0018531	n0											Cg006G1900200	CARHR035070							
N9.HOG0024077	OG0018532	n0											Cg006G1916600	CARHR286320							
N9.HOG0024078	OG0018533	n0											Cg006G1918500, Cg006G1918300	CARHR262000							
N9.HOG0024079	OG0018534	n0											Cg006G1936400	CARHR032890							
N9.HOG0024080	OG0018535	n0											Cg003G0774800	CARHR256610							
N9.HOG0024081	OG0018536	n0											Cg003G0759700	CARHR255220							
N9.HOG0024082	OG0018537	n0											Cg008G2823400	CARHR186660							
N9.HOG0024083	OG0018538	n2											Cg008G2824500								
N9.HOG0024084	OG0018538	n14												CARHR186480, CARHR154630							
N9.HOG0024085	OG0018539	n0											Cg008G2826800	CARHR186200							
N9.HOG0024086	OG0018540	n0											Cg008G2828900	CARHR186050							
N9.HOG0024087	OG0018541	n0											Cg008G2834100	CARHR185110							
N9.HOG0024088	OG0018542	n0											Cg004G1440500	CARHR110860							
N9.HOG0024089	OG0018543	n0											Cg004G1443500	CARHR111290							
N9.HOG0024090	OG0018544	n0											Cg008G2878300	CARHR183970							
N9.HOG0024091	OG0018545	n0											Cg005G1448400	CARHR143510							
N9.HOG0024092	OG0018546	n0											Cg005G1460300	CARHR142240							
N9.HOG0024093	OG0018547	n0											Cg005G1476100	CARHR140560							
N9.HOG0024094	OG0018549	n0											Cg004G1109800	CARHR079170							
N9.HOG0024095	OG0018550	n0											Cg001G0278900	CARHR219380							
N9.HOG0024096	OG0018551	n0											Cg005G1498600	CARHR138170							
N9.HOG0024097	OG0018552	n0											Cg005G1500000	CARHR138040							
N9.HOG0024098	OG0018553	n0											Cg005G1500600	CARHR137990							
N9.HOG0024099	OG0018554	n0											Cg005G1502200	CARHR137880							
N9.HOG0024100	OG0018555	n0											Cg005G1512000	CARHR136920							
N9.HOG0024101	OG0018556	n1												CARHR137010							
N9.HOG0024102	OG0018556	n7												CARHR137370							
N9.HOG0024103	OG0018557	n0											Cg005G1517500								
N9.HOG0024104	OG0018558	n0											Cg004G1082300								
N9.HOG0024105	OG0018559	n0											Cg004G1084600	CARHR076300							
N9.HOG0024106	OG0018560	n0											Cg004G1086200	CARHR076500							
N9.HOG0024107	OG0018561	n0											Cg004G1087800	CARHR076640							
N9.HOG0024108	OG0018562	n0											Cg004G1089400	CARHR076800							
N9.HOG0024109	OG0018563	n0											Cg004G1090300	CARHR076870							
N9.HOG0024110	OG0018564	n0											Cg004G1094700	CARHR077330							
N9.HOG0024111	OG0018565	n0												CARHR077480							
N9.HOG0024112	OG0018566	n0												CARHR077520							
N9.HOG0024113	OG0018567	n0											Cg004G1097300	CARHR077590							
N9.HOG0024114	OG0018568	n0											Cg004G1104800								
N9.HOG0024115	OG0018569	n0											Cg004G1105700								
N9.HOG0024116	OG0018570	n0											Cg004G1106500	CARHR078820							
N9.HOG0024117	OG0018571	n0											Cg004G1108300	CARHR079010							
N9.HOG0024118	OG0018572	n0											Cg004G1115300	CARHR079690							
N9.HOG0024119	OG0018573	n0												CARHR079700							
N9.HOG0024120	OG0018574	n0											Cg004G1118100	CARHR080060							
N9.HOG0024121	OG0018575	n0											Cg004G1119700	CARHR080220							
N9.HOG0024122	OG0018576	n0											Cg004G1133700								
N9.HOG0024123	OG0018577	n0											Cg004G1136900	CARHR081940							
N9.HOG0024124	OG0018578	n3											Cg004G1139300	CARHR082180							
N9.HOG0024125	OG0018579	n0											Cg004G1147700	CARHR083120							
N9.HOG0024126	OG0018580	n0											Cg001G0288000	CARHR218640							
N9.HOG0024127	OG0018581	n0											Cg004G1155200	CARHR083980							
N9.HOG0024128	OG0018583	n0											Cg004G1170400	CARHR085580							
N9.HOG0024129	OG0018584	n0											Cg001G0364800	CARHR262720							
N9.HOG0024130	OG0018585	n0											Cg004G1177600	CARHR086310							
N9.HOG0024131	OG0018586	n0											Cg004G1185900	CARHR087200							
N9.HOG0024132	OG0018587	n0											Cg004G1186800	CARHR087300							
N9.HOG0024133	OG0018588	n0											Cg004G1188700	CARHR087470							
N9.HOG0024134	OG0018589	n0											Cg004G1191800	CARHR087770							
N9.HOG0024135	OG0018590	n0												CARHR087860							
N9.HOG0024136	OG0018591	n0											Cg004G1192700	CARHR087870							
N9.HOG0024137	OG0018592	n0												CARHR088700							
N9.HOG0024138	OG0018593	n0											Cg004G1206100	CARHR089400							
N9.HOG0024139	OG0018594	n0											Cg004G1213000	CARHR090100							
N9.HOG0024140	OG0018595	n0											Cg004G1216900	CARHR090370							
N9.HOG0024141	OG0018596	n0												CARHR090450							
N9.HOG0024142	OG0018597	n0											Cg004G1229500	CARHR091680							
N9.HOG0024143	OG0018598	n0											Cg004G1235800	CARHR092360							
N9.HOG0024144	OG0018599	n0											Cg004G1250300	CARHR093800							
N9.HOG0024145	OG0018600	n0												CARHR143910							
N9.HOG0024146	OG0018601	n0											Cg004G1257400	CARHR094600							
N9.HOG0024147	OG0018602	n0											Cg004G1257900	CARHR094640							
N9.HOG0024148	OG0018603	n3												CARHR282690							
N9.HOG0024149	OG0018603	n14												CARHR287230, CARHR283480							
N9.HOG0024150	OG0018604	n0											Cg004G1262200	CARHR095070							
N9.HOG0024151	OG0018605	n0											Cg004G1262300	CARHR095080							
N9.HOG0024152	OG0018606	n0												CARHR095120							
N9.HOG0024153	OG0018607	n0											Cg004G1266800	CARHR095570							
N9.HOG0024154	OG0018608	n0											Cg004G1277000	CARHR096860							
N9.HOG0024155	OG0018609	n0											Cg003G0909300	CARHR265620							
N9.HOG0024156	OG0018610	n0											Cg001G0365000	CARHR262700							
N9.HOG0024157	OG0018611	n0											Cg001G0360400	CARHR263210							
N9.HOG0024158	OG0018612	n0											Cg009G2993000, Cg008G2889500	CARHR284320							
N9.HOG0024159	OG0018613	n0											Cg004G1285900	CARHR097730							
N9.HOG0024160	OG0018614	n0											Cg004G1281600	CARHR097330							
N9.HOG0024161	OG0018615	n0											Cg002G0688400	CARHR144520							
N9.HOG0024162	OG0018616	n0												CARHR057400							
N9.HOG0024163	OG0018617	n0												CARHR056210							
N9.HOG0024164	OG0018618	n0											Cg007G2366600	CARHR055510							
N9.HOG0024165	OG0018619	n0											Cg008G2754000	CARHR194060							
N9.HOG0024166	OG0018620	n0											Cg008G2747100	CARHR194760							
N9.HOG0024167	OG0018621	n0											Cg002G0504300	CARHR162190							
N9.HOG0024168	OG0018622	n0											Cg002G0506500	CARHR161930							
N9.HOG0024169	OG0018623	n0											Cg006G2254300	CARHR000350							
N9.HOG0024170	OG0018624	n0											Cg006G2253700	CARHR000390							
N9.HOG0024171	OG0018625	n0											Cg006G2253600	CARHR000400							
N9.HOG0024172	OG0018626	n0											Cg006G2243100	CARHR001590							
N9.HOG0024173	OG0018627	n0											Cg006G2231400	CARHR002900							
N9.HOG0024174	OG0018628	n0											Cg006G2227900	CARHR003260							
N9.HOG0024175	OG0018629	n0											Cg006G2226100	CARHR003430							
N9.HOG0024176	OG0018630	n0											Cg006G2225900	CARHR003450							
N9.HOG0024177	OG0018631	n0											Cg006G2223100	CARHR003720							
N9.HOG0024178	OG0018632	n0											Cg006G2217200	CARHR004320							
N9.HOG0024179	OG0018633	n0											Cg006G2216100	CARHR004440							
N9.HOG0024180	OG0018634	n14											Cg006G2215400	CARHR004530							
N9.HOG0024181	OG0018634	n16												CARHR126470							
N9.HOG0024182	OG0018635	n0											Cg006G2211200	CARHR004950							
N9.HOG0024183	OG0018636	n0											Cg006G2207900	CARHR005320							
N9.HOG0024184	OG0018637	n0											Cg006G2197400	CARHR006500							
N9.HOG0024185	OG0018638	n0											Cg006G2195400	CARHR006660							
N9.HOG0024186	OG0018639	n0											Cg006G2193300	CARHR006870							
N9.HOG0024187	OG0018640	n0											Cg006G2191300	CARHR007060							
N9.HOG0024188	OG0018641	n0											Cg006G2188200	CARHR007380							
N9.HOG0024189	OG0018642	n0											Cg006G2186500	CARHR007530							
N9.HOG0024190	OG0018643	n0												CARHR007810							
N9.HOG0024191	OG0018644	n0											Cg006G2183600	CARHR007890							
N9.HOG0024192	OG0018645	n0											Cg006G2174500	CARHR008850							
N9.HOG0024193	OG0018646	n0											Cg006G2172400	CARHR009130							
N9.HOG0024194	OG0018647	n0											Cg006G2170100	CARHR009390							
N9.HOG0024195	OG0018648	n0											Cg006G2165800	CARHR009770							
N9.HOG0024196	OG0018649	n0											Cg006G2164500	CARHR009930							
N9.HOG0024197	OG0018650	n0											Cg006G2157300								
N9.HOG0024198	OG0018651	n0											Cg008G2926600								
N9.HOG0024199	OG0018652	n0											Cg006G2150300	CARHR011540							
N9.HOG0024200	OG0018653	n0											Cg006G2146800	CARHR011930							
N9.HOG0024201	OG0018654	n0											Cg006G2141700	CARHR012460							
N9.HOG0024202	OG0018655	n0											Cg006G2130900	CARHR013630							
N9.HOG0024203	OG0018657	n0											Cg006G2119100	CARHR014920							
N9.HOG0024204	OG0018658	n0											Cg006G2112800	CARHR015590							
N9.HOG0024205	OG0018659	n0											Cg006G2110300	CARHR015850							
N9.HOG0024206	OG0018660	n0											Cg006G2108300	CARHR016080							
N9.HOG0024207	OG0018661	n0											Cg006G2108200	CARHR016070							
N9.HOG0024208	OG0018662	n0											Cg006G2106900	CARHR016210							
N9.HOG0024209	OG0018663	n0												CARHR016990							
N9.HOG0024210	OG0018664	n0											Cg006G2095100	CARHR017420							
N9.HOG0024211	OG0018666	n0											Cg006G2093400	CARHR017660							
N9.HOG0024212	OG0018667	n0											Cg006G2088300	CARHR018260							
N9.HOG0024213	OG0018668	n0											Cg006G2069100	CARHR020190							
N9.HOG0024214	OG0018670	n5											Cg006G2064100	CARHR020660							
N9.HOG0024215	OG0018671	n0											Cg006G2063500	CARHR020720							
N9.HOG0024216	OG0018672	n0											Cg006G2063400	CARHR020730							
N9.HOG0024217	OG0018673	n0											Cg006G2063100	CARHR020780							
N9.HOG0024218	OG0018674	n0											Cg008G2909800	CARHR285150							
N9.HOG0024219	OG0018675	n0											Cg006G2038300	CARHR023180							
N9.HOG0024220	OG0018676	n0											Cg006G2040700, Cg006G2037900	CARHR023220							
N9.HOG0024221	OG0018677	n0												CARHR291050							
N9.HOG0024222	OG0018678	n0											Cg001G0161100	CARHR231690							
N9.HOG0024223	OG0018679	n0											Cg006G1941800								
N9.HOG0024224	OG0018680	n0											Cg006G1824500								
N9.HOG0024225	OG0018681	n0											Cg007G2270700	CARHR048120							
N9.HOG0024226	OG0018682	n0											Cg007G2273400	CARHR048600							
N9.HOG0024227	OG0018683	n0												CARHR048760							
N9.HOG0024228	OG0018684	n0											Cg007G2275500	CARHR048880							
N9.HOG0024229	OG0018685	n0												CARHR049140							
N9.HOG0024230	OG0018686	n0											Cg007G2281600	CARHR049830							
N9.HOG0024231	OG0018687	n0												CARHR051880							
N9.HOG0024232	OG0018688	n0											Cg007G2302200	CARHR052390							
N9.HOG0024233	OG0018689	n0											Cg007G2306900	CARHR052980							
N9.HOG0024234	OG0018690	n0											Cg007G2316800	CARHR284190							
N9.HOG0024235	OG0018691	n0											Cg007G2331200	CARHR054950							
N9.HOG0024236	OG0018692	n0											Cg007G2334600	CARHR055180							
N9.HOG0024237	OG0018693	n0											Cg001G0375700	CARHR261610							
N9.HOG0024238	OG0018694	n0											Cg007G2261200	CARHR046590							
N9.HOG0024239	OG0018695	n0											Cg008G2977100	CARHR174730							
N9.HOG0024240	OG0018696	n0											Cg008G2987200	CARHR173530							
N9.HOG0024241	OG0018697	n0												CARHR252630							
N9.HOG0024242	OG0018698	n0											Cg001G0104700	CARHR237700							
N9.HOG0024243	OG0018699	n0											Cg001G0245600	CARHR290640							
N9.HOG0024244	OG0018700	n0												CARHR038140							
N9.HOG0024245	OG0018701	n0											Cg006G1846200	CARHR038290							
N9.HOG0024246	OG0018702	n9											Cg006G1842600	CARHR038990							
N9.HOG0024247	OG0018703	n0											Cg006G1841300	CARHR039060							
N9.HOG0024248	OG0018704	n11											Cg007G2298400								
N9.HOG0024249	OG0018704	n13											Cg006G1841200								
N9.HOG0024250	OG0018705	n0											Cg006G1840400	CARHR039180							
N9.HOG0024251	OG0018706	n0											Cg001G0000600	CARHR293920							
N9.HOG0024252	OG0018707	n0											Cg001G0001100	CARHR293990							
N9.HOG0024253	OG0018708	n0											Cg001G0004700	CARHR294320							
N9.HOG0024254	OG0018709	n0											Cg001G0013600	CARHR247200							
N9.HOG0024255	OG0018710	n0												CARHR247050							
N9.HOG0024256	OG0018711	n0											Cg001G0023900	CARHR246170							
N9.HOG0024257	OG0018712	n0											Cg001G0024500	CARHR246110							
N9.HOG0024258	OG0018713	n0											Cg001G0024700	CARHR246090							
N9.HOG0024259	OG0018714	n0											Cg001G0026700	CARHR245880							
N9.HOG0024260	OG0018715	n0											Cg001G0027800	CARHR245760							
N9.HOG0024261	OG0018716	n0											Cg001G0029000	CARHR245620							
N9.HOG0024262	OG0018717	n0											Cg001G0030000	CARHR245520							
N9.HOG0024263	OG0018718	n0											Cg001G0040300								
N9.HOG0024264	OG0018719	n0											Cg001G0042500	CARHR244220							
N9.HOG0024265	OG0018720	n0											Cg001G0044100								
N9.HOG0024266	OG0018722	n0											Cg001G0049700	CARHR243440							
N9.HOG0024267	OG0018723	n0											Cg001G0052800	CARHR243130							
N9.HOG0024268	OG0018724	n0											Cg001G0053000	CARHR243110							
N9.HOG0024269	OG0018725	n0											Cg001G0060300	CARHR242250							
N9.HOG0024270	OG0018726	n0											Cg001G0084600	CARHR239780							
N9.HOG0024271	OG0018728	n0											Cg002G0549800	CARHR156470							
N9.HOG0024272	OG0018729	n0												CARHR100000							
N9.HOG0024273	OG0018730	n0											Cg004G1308300	CARHR099880							
N9.HOG0024274	OG0018731	n0											Cg007G2497200	CARHR065610							
N9.HOG0024275	OG0018732	n0											Cg007G2496500	CARHR065540							
N9.HOG0024276	OG0018733	n0											Cg006G2034000	CARHR023650							
N9.HOG0024277	OG0018734	n0											Cg006G2018000	CARHR025260							
N9.HOG0024278	OG0018735	n0											Cg014G3047800, Cg003G0707700	CARHR249160							
N9.HOG0024279	OG0018736	n0											Cg003G0698300	CARHR248070							
N9.HOG0024280	OG0018737	n0											Cg006G2248800	CARHR000970							
N9.HOG0024281	OG0018738	n0											Cg006G2215800	CARHR004490							
N9.HOG0024282	OG0018739	n0											Cg001G0088800	CARHR239330							
N9.HOG0024283	OG0018740	n0												CARHR006090							
N9.HOG0024284	OG0018741	n0											Cg006G2146000	CARHR012020							
N9.HOG0024285	OG0018743	n0												CARHR022470							
N9.HOG0024286	OG0018744	n0											Cg006G2029300	CARHR024110							
N9.HOG0024287	OG0018745	n0											Cg006G2027600	CARHR024280							
N9.HOG0024288	OG0018746	n0											Cg006G2022500	CARHR024870							
N9.HOG0024289	OG0018747	n0											Cg006G2020900	CARHR024950							
N9.HOG0024290	OG0018748	n0												CARHR025520							
N9.HOG0024291	OG0018749	n3											Cg006G2014400	CARHR025600							
N9.HOG0024292	OG0018749	n11												CARHR077090							
N9.HOG0024293	OG0018750	n0											Cg006G2012500	CARHR025780							
N9.HOG0024294	OG0018751	n0											Cg006G2010400	CARHR025990							
N9.HOG0024295	OG0018752	n0											Cg006G2008500	CARHR026170							
N9.HOG0024296	OG0018753	n0											Cg006G1988400	CARHR028120							
N9.HOG0024297	OG0018755	n0											Cg006G1888300	CARHR035290							
N9.HOG0024298	OG0018757	n0											Cg006G1874500	CARHR035920							
N9.HOG0024299	OG0018758	n0											Cg006G1812900	CARHR042340							
N9.HOG0024300	OG0018759	n0												CARHR112660							
N9.HOG0024301	OG0018760	n4												CARHR050300							
N9.HOG0024302	OG0018761	n0												CARHR051660							
N9.HOG0024303	OG0018762	n0											Cg007G2301800	CARHR052360							
N9.HOG0024304	OG0018763	n0											Cg007G2314600	CARHR283950							
N9.HOG0024305	OG0018764	n0											Cg007G2326900	CARHR054790							
N9.HOG0024306	OG0018765	n3											Cg003G0800400, Cg003G0800600	CARHR054870							
N9.HOG0024307	OG0018765	n14												CARHR054860							
N9.HOG0024308	OG0018766	n0											Cg007G2391400	CARHR056530							
N9.HOG0024309	OG0018767	n0												CARHR057540							
N9.HOG0024310	OG0018768	n3												CARHR060950							
N9.HOG0024311	OG0018769	n0											Cg007G2456200	CARHR061510							
N9.HOG0024312	OG0018770	n0												CARHR067210							
N9.HOG0024313	OG0018771	n0											Cg007G2540600	CARHR070460							
N9.HOG0024314	OG0018772	n0											Cg007G2544200	CARHR070810							
N9.HOG0024315	OG0018773	n0											Cg007G2556200	CARHR072020							
N9.HOG0024316	OG0018774	n0											Cg007G2563500	CARHR072850							
N9.HOG0024317	OG0018775	n0											Cg007G2563600								
N9.HOG0024318	OG0018776	n0											Cg007G2577600	CARHR074300							
N9.HOG0024319	OG0018777	n2												CARHR074410							
N9.HOG0024320	OG0018778	n0											Cg007G2473700								
N9.HOG0024321	OG0018779	n0											Cg004G1188800	CARHR087480							
N9.HOG0024322	OG0018780	n0											Cg004G1192200	CARHR087820							
N9.HOG0024323	OG0018781	n0											Cg004G1197500	CARHR088440							
N9.HOG0024324	OG0018783	n0											Cg004G1254500	CARHR094280							
N9.HOG0024325	OG0018784	n0											Cg004G1310300	CARHR100140							
N9.HOG0024326	OG0018786	n0											Cg004G1351000	CARHR103790							
N9.HOG0024327	OG0018788	n0											Cg004G1363900	CARHR104790							
N9.HOG0024328	OG0018790	n0											Cg004G1397200	CARHR106490							
N9.HOG0024329	OG0018791	n0											Cg008G2924100	CARHR180920							
N9.HOG0024330	OG0018792	n0											Cg004G1425500, Cg004G1425700								
N9.HOG0024331	OG0018793	n0											Cg004G1445700	CARHR111530							
N9.HOG0024332	OG0018794	n0											Cg004G1446500	CARHR111620							
N9.HOG0024333	OG0018795	n0											Cg005G1756700	CARHR292900							
N9.HOG0024334	OG0018796	n0											Cg005G1754900	CARHR293050							
N9.HOG0024335	OG0018797	n0											Cg005G1754600	CARHR293110							
N9.HOG0024336	OG0018798	n0											Cg005G1748400	CARHR118240							
N9.HOG0024337	OG0018799	n0											Cg005G1741600	CARHR117430							
N9.HOG0024338	OG0018800	n0											Cg005G1740100	CARHR117140							
N9.HOG0024339	OG0018801	n0											Cg005G1737100	CARHR116830							
N9.HOG0024340	OG0018802	n2												CARHR287390							
N9.HOG0024341	OG0018804	n0												CARHR118990							
N9.HOG0024342	OG0018805	n0											Cg005G1572300	CARHR130350							
N9.HOG0024343	OG0018806	n0											Cg005G1592500	CARHR128080							
N9.HOG0024344	OG0018807	n0											Cg005G1589800	CARHR128400							
N9.HOG0024345	OG0018808	n0											Cg005G1568000	CARHR130850							
N9.HOG0024346	OG0018809	n0											Cg005G1558700	CARHR132100							
N9.HOG0024347	OG0018810	n0												CARHR134760							
N9.HOG0024348	OG0018811	n0											Cg005G1497000	CARHR138370							
N9.HOG0024349	OG0018812	n0												CARHR142490							
N9.HOG0024350	OG0018813	n0											Cg002G0695200	CARHR143800							
N9.HOG0024351	OG0018814	n0											Cg002G0684100	CARHR145080							
N9.HOG0024352	OG0018815	n0												CARHR147150							
N9.HOG0024353	OG0018816	n0												CARHR149430							
N9.HOG0024354	OG0018817	n0											Cg002G0600600	CARHR152540							
N9.HOG0024355	OG0018818	n0											Cg002G0580000	CARHR151010							
N9.HOG0024356	OG0018819	n6											Cg002G0571800	CARHR149940							
N9.HOG0024357	OG0018819	n7											Cg002G0571600	CARHR149930							
N9.HOG0024358	OG0018820	n0												CARHR163690							
N9.HOG0024359	OG0018821	n3												CARHR222700							
N9.HOG0024360	OG0018821	n4											Cg002G0533400	CARHR158440, CARHR158480, CARHR158470							
N9.HOG0024361	OG0018822	n0											Cg002G0530300	CARHR158810							
N9.HOG0024362	OG0018823	n0											Cg002G0521100	CARHR160260							
N9.HOG0024363	OG0018824	n0											Cg002G0515300	CARHR160910							
N9.HOG0024364	OG0018825	n0											Cg002G0490300	CARHR163530							
N9.HOG0024365	OG0018826	n0											Cg002G0475500	CARHR165100							
N9.HOG0024366	OG0018827	n0											Cg002G0458600	CARHR166670							
N9.HOG0024367	OG0018828	n0											Cg002G0424200	CARHR170720							
N9.HOG0024368	OG0018829	n0											Cg002G0406300	CARHR172680							
N9.HOG0024369	OG0018830	n0											Cg008G2634000	CARHR206890							
N9.HOG0024370	OG0018831	n0											Cg008G2719100	CARHR197860							
N9.HOG0024371	OG0018832	n0											Cg008G2789800	CARHR190270							
N9.HOG0024372	OG0018833	n2												CARHR189170							
N9.HOG0024373	OG0018833	n17												CARHR189160							
N9.HOG0024374	OG0018834	n0											Cg008G2835200	CARHR185260							
N9.HOG0024375	OG0018835	n0											Cg003G0812700	CARHR259250							
N9.HOG0024376	OG0018836	n0											Cg003G0808800	CARHR259320							
N9.HOG0024377	OG0018837	n0											Cg003G0781800	CARHR260600, CARHR260860							
N9.HOG0024378	OG0018838	n0											Cg003G0774700	CARHR256600							
N9.HOG0024379	OG0018839	n9												CARHR293190, CARHR293170							
N9.HOG0024380	OG0018839	n11												CARHR293200, CARHR255240, CARHR255230							
N9.HOG0024381	OG0018840	n0											Cg003G0738600, Cg003G0859400	CARHR252550							
N9.HOG0024382	OG0018841	n0												CARHR252000							
N9.HOG0024383	OG0018842	n0											Cg001G0017700	CARHR246740							
N9.HOG0024384	OG0018843	n0											Cg001G0024900	CARHR246070							
N9.HOG0024385	OG0018844	n0												CARHR243850							
N9.HOG0024386	OG0018845	n10												CARHR243100							
N9.HOG0024387	OG0018847	n0											Cg001G0118100	CARHR236110							
N9.HOG0024388	OG0018848	n0												CARHR234490							
N9.HOG0024389	OG0018849	n0											Cg001G0134900	CARHR234390							
N9.HOG0024390	OG0018850	n0											Cg001G0137100	CARHR234160							
N9.HOG0024391	OG0018851	n0											Cg001G0138400	CARHR234020							
N9.HOG0024392	OG0018852	n0											Cg001G0145400	CARHR233240							
N9.HOG0024393	OG0018853	n0											Cg001G0158700	CARHR231900							
N9.HOG0024394	OG0018854	n0											Cg001G0225800	CARHR224400							
N9.HOG0024395	OG0018855	n0											Cg001G0261000	CARHR221380							
N9.HOG0024396	OG0018856	n0											Cg001G0276600	CARHR219520							
N9.HOG0024397	OG0018858	n0											Cg001G0292800	CARHR218320							
N9.HOG0024398	OG0018859	n0											Cg001G0316900	CARHR216770							
