HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N6.HOG0028588	OG0023378	n0											Cg001G0363800, Cg001G0363600								
N6.HOG0028589	OG0023382	n0												CARHR212460							
N6.HOG0028590	OG0023386	n0																			Roisl.0034s0078.1.p
N6.HOG0028591	OG0023389	n0												CARHR179760							
N6.HOG0028592	OG0023394	n0												CARHR183290							Roisl.0014s0124.1.p
N6.HOG0028593	OG0023397	n0																			Roisl.0082s0098.1.p
N6.HOG0028594	OG0023398	n0												CARHR268290							
N6.HOG0028595	OG0023400	n0												CARHR056090							
N6.HOG0028596	OG0023401	n0																			Roisl.0209s0661.1.p, Roisl.0209s0757.1.p
N6.HOG0028597	OG0023404	n0												CARHR282920							
N6.HOG0028598	OG0023405	n0												CARHR283220							
N6.HOG0028599	OG0023407	n0												CARHR287170							Roisl.0069s0016.1.p
N6.HOG0028600	OG0023408	n0																			Roisl.0069s0033.1.p
N6.HOG0028601	OG0023410	n0																			Roisl.0069s0044.1.p
N6.HOG0028602	OG0023411	n0																			Roisl.0069s0012.1.p
N6.HOG0028603	OG0023413	n0												CARHR282850							
N6.HOG0028604	OG0023418	n0												CARHR176990							Roisl.0005s0345.1.p, Roisl.0005s0347.1.p
N6.HOG0028605	OG0023423	n0																			Roisl.0046s0729.1.p
N6.HOG0028606	OG0023424	n0											Cg006G2078900								
N6.HOG0028607	OG0023429	n0																			Roisl.0209s0081.1.p, Roisl.0009s0026.1.p
N6.HOG0028608	OG0023430	n0												CARHR017830							Roisl.0007s0406.1.p
N6.HOG0028609	OG0023434	n0																			Roisl.0210s0062.1.p
N6.HOG0028610	OG0023436	n0																			Roisl.0021s0514.1.p
N6.HOG0028611	OG0023440	n0												CARHR134610							
N6.HOG0028612	OG0023442	n0												CARHR034400							
N6.HOG0028613	OG0023443	n0												CARHR054760							Roisl.0214s0858.1.p
N6.HOG0028614	OG0023449	n0												CARHR244570, CARHR286500							
N6.HOG0028615	OG0023456	n0																			Roisl.0050s0034.1.p
N6.HOG0028616	OG0023457	n0												CARHR219610							
N6.HOG0028617	OG0023458	n0												CARHR269080, CARHR269170, CARHR147540							
N6.HOG0028618	OG0023465	n0																			Roisl.0046s0167.1.p
N6.HOG0028619	OG0023466	n0																			Roisl.0191s0624.1.p
N6.HOG0028620	OG0023468	n0												CARHR091460							
N6.HOG0028621	OG0023473	n0																			Roisl.0210s1905.1.p
N6.HOG0028622	OG0023475	n0												CARHR288320, CARHR283290							
N6.HOG0028623	OG0023477	n0											Cg002G0564700	CARHR155310							
N6.HOG0028624	OG0023478	n0																			Roisl.0082s0243.1.p
N6.HOG0028625	OG0023480	n0												CARHR146810							
N6.HOG0028626	OG0023484	n0												CARHR130180							
N6.HOG0028627	OG0023485	n0											Cg005G1663600, Cg005G1663500								
N6.HOG0028628	OG0023492	n0											Cg009G2990700, Cg004G1394100	CARHR088050							
N6.HOG0028629	OG0023493	n0																			Roisl.0115s0624.1.p
N6.HOG0028630	OG0023494	n0																			Roisl.0059s0011.1.p
N6.HOG0028631	OG0023495	n0												CARHR281880							Roisl.0059s0013.1.p
N6.HOG0028632	OG0023496	n0																			Roisl.0059s0022.1.p
N6.HOG0028633	OG0023497	n0																			Roisl.0059s0046.1.p, Roisl.0101s0001.1.p
N6.HOG0028634	OG0023498	n0												CARHR282140							Roisl.0059s0047.1.p
N6.HOG0028635	OG0023499	n0												CARHR178430							Roisl.0059s0087.1.p
N6.HOG0028636	OG0023500	n0												CARHR282460							Roisl.0059s0092.1.p
N6.HOG0028637	OG0023507	n0																			Roisl.0059s0006.1.p
N6.HOG0028638	OG0023512	n0																			Roisl.0006s0348.1.p
N6.HOG0028639	OG0023514	n0												CARHR050740, CARHR260980							Roisl.0209s0680.1.p
N6.HOG0028640	OG0023518	n0											Cg007G2534500	CARHR069860							Roisl.0004s0261.1.p
N6.HOG0028641	OG0023520	n0												CARHR283190, CARHR288650							Roisl.0069s0019.1.p
N6.HOG0028642	OG0023524	n0																			Roisl.0028s0836.1.p
N6.HOG0028643	OG0023528	n0												CARHR104380, CARHR008180							
N6.HOG0028644	OG0023530	n0												CARHR164810							Roisl.0046s1470.1.p
N6.HOG0028645	OG0023532	n0												CARHR210070							Roisl.0030s0050.1.p
N6.HOG0028646	OG0023534	n0												CARHR196650							Roisl.0210s1355.1.p
N6.HOG0028647	OG0023537	n0												CARHR207430, CARHR209100, CARHR043470, CARHR184790							
N6.HOG0028648	OG0023538	n0											Cg003G0965800								Roisl.0080s0542.1.p
N6.HOG0028649	OG0023540	n0																			Roisl.0007s0094.1.p
N6.HOG0028650	OG0023541	n0																			Roisl.0022s0057.1.p
N6.HOG0028651	OG0023542	n0																			Roisl.0013s0025.1.p, Roisl.0013s0026.1.p, Roisl.0074s0920.1.p
N6.HOG0028652	OG0023544	n0											Cg006G1976800								Roisl.0021s0104.1.p
N6.HOG0028653	OG0023545	n0												CARHR114240							
N6.HOG0028654	OG0023547	n0																			Roisl.0214s0335.1.p, Roisl.0214s0330.1.p, Roisl.0214s0334.1.p
N6.HOG0028655	OG0023548	n0											Cg021G3070700, Cg019G3067600, Cg021G3072400								
N6.HOG0028656	OG0023550	n0												CARHR283410							
N6.HOG0028657	OG0023551	n0												CARHR282700							
N6.HOG0028658	OG0023555	n0												CARHR160700							
N6.HOG0028659	OG0023557	n0												CARHR095010							
N6.HOG0028660	OG0023559	n0											Cg005G1663300, Cg001G0271800, Cg006G1920700								Roisl.0204s0049.1.p
N6.HOG0028661	OG0023560	n0												CARHR229360							Roisl.0091s0076.1.p
N6.HOG0028662	OG0023561	n0																			Roisl.0046s1488.1.p, Roisl.0006s0293.1.p
N6.HOG0028663	OG0023564	n0											Cg006G2244800	CARHR261010							Roisl.0210s0133.1.p
N6.HOG0028664	OG0023568	n0												CARHR049670, CARHR179830							
N6.HOG0028665	OG0023572	n0																			Roisl.0009s0114.1.p
N6.HOG0028666	OG0023576	n0																			Roisl.0213s0819.1.p
N6.HOG0028667	OG0023577	n0											Cg004G1176800								Roisl.0074s0838.1.p
N6.HOG0028668	OG0023585	n0												CARHR048430							
N6.HOG0028669	OG0023591	n0												CARHR059330, CARHR059220, CARHR059350, CARHR059170							
N6.HOG0028670	OG0023593	n0												CARHR156930							
N6.HOG0028671	OG0023598	n0												CARHR288490, CARHR288510, CARHR101360							
N6.HOG0028672	OG0023601	n0												CARHR101630							Roisl.0016s0276.1.p
N6.HOG0028673	OG0023604	n0												CARHR244190							
N6.HOG0028674	OG0023606	n0											Cg003G0729300	CARHR251470							
N6.HOG0028675	OG0023610	n0												CARHR126360							
N6.HOG0028676	OG0023612	n0												CARHR106130							Roisl.0045s0029.1.p
N6.HOG0028677	OG0023614	n0												CARHR162060, CARHR178880, CARHR039150							Roisl.0013s0034.1.p
N6.HOG0028678	OG0023629	n0											Cg003G0698200	CARHR248060							Roisl.0015s0014.1.p
N6.HOG0028679	OG0023631	n0												CARHR035600, CARHR258900							
N6.HOG0028680	OG0023634	n0											Cg001G0082100								Roisl.0003s0223.1.p
N6.HOG0028681	OG0023637	n0												CARHR113890							
N6.HOG0028682	OG0023640	n0												CARHR194720, CARHR179400, CARHR293700, CARHR179390							
N6.HOG0028683	OG0023641	n0												CARHR201370							Roisl.0011s0455.1.p, Roisl.0087s0011.1.p
N6.HOG0028684	OG0023644	n0																			Roisl.0047s0003.1.p
N6.HOG0028685	OG0023645	n0											Cg004G1236900	CARHR092460							Roisl.0074s0220.1.p
N6.HOG0028686	OG0023662	n0																			Roisl.0210s2234.1.p, Roisl.0036s0038.1.p, Roisl.0209s0008.1.p
N6.HOG0028687	OG0023674	n0												CARHR075770							Roisl.0016s0096.1.p
N6.HOG0028688	OG0023675	n0																			Roisl.0213s0257.1.p
N6.HOG0028689	OG0023676	n0												CARHR247570							
N6.HOG0028690	OG0023681	n0												CARHR145470							Roisl.0011s0195.1.p
N6.HOG0028691	OG0023688	n0																			Roisl.0005s0223.1.p
N6.HOG0028692	OG0023692	n0											Cg006G2095500	CARHR017380							Roisl.0007s0442.1.p
N6.HOG0028693	OG0023699	n0												CARHR038250							
N6.HOG0028694	OG0023716	n0																			Roisl.0046s0356.1.p
N6.HOG0028695	OG0023723	n0											Cg002G0644100								
N6.HOG0028696	OG0023728	n0												CARHR181770							
N6.HOG0028697	OG0023729	n0												CARHR159520, CARHR122120							
N6.HOG0028698	OG0023730	n0												CARHR284000, CARHR284090, CARHR183380							
N6.HOG0028699	OG0023735	n0																			Roisl.0004s0331.1.p
N6.HOG0028700	OG0023743	n0												CARHR169470							Roisl.0028s0312.1.p
N6.HOG0028701	OG0023746	n0												CARHR152410							
N6.HOG0028702	OG0023750	n0												CARHR179240, CARHR179410							
N6.HOG0028703	OG0023765	n0												CARHR267400, CARHR267250							
N6.HOG0028704	OG0023775	n0												CARHR052500, CARHR052470							
N6.HOG0028705	OG0023782	n0												CARHR149150, CARHR149160, CARHR149140, CARHR149130							
N6.HOG0028706	OG0023791	n0																			Roisl.0200s0012.1.p
N6.HOG0028707	OG0023804	n0												CARHR231750							Roisl.0008s0249.1.p
N6.HOG0028708	OG0023805	n0												CARHR147620							
N6.HOG0028709	OG0023808	n0																			Roisl.0198s0016.1.p
N6.HOG0028710	OG0023816	n0																			Roisl.0200s0011.1.p
N6.HOG0028711	OG0023818	n0																			Roisl.0191s0372.1.p
N6.HOG0028712	OG0023822	n0											Cg004G1331900								
N6.HOG0028713	OG0023825	n0												CARHR293850, CARHR291380, CARHR046160							
N6.HOG0028714	OG0023828	n0												CARHR115200, CARHR111220, CARHR115170							
N6.HOG0028715	OG0023832	n0											Cg002G0520800								
N6.HOG0028716	OG0023835	n0																			Roisl.0043s0046.1.p
N6.HOG0028717	OG0023836	n0												CARHR152620							
N6.HOG0028718	OG0023837	n0												CARHR287800, CARHR059030, CARHR185440							
N6.HOG0028719	OG0023842	n0											Cg001G0059400	CARHR242620							
N6.HOG0028720	OG0023843	n0											Cg002G0563300								Roisl.0020s0018.1.p
N6.HOG0028721	OG0023844	n0											Cg002G0637400								Roisl.0009s0260.1.p, Roisl.0009s0257.1.p
N6.HOG0028722	OG0023845	n0											Cg003G0704200, Cg014G3051400	CARHR289600							Roisl.0191s0556.1.p, Roisl.0191s0496.1.p
N6.HOG0028723	OG0023846	n0											Cg004G1340400, Cg014G3040800, Cg003G0714800	CARHR249930							Roisl.0191s0615.1.p
N6.HOG0028724	OG0023847	n0											Cg003G0742400	CARHR263920, CARHR253010, CARHR263870							
N6.HOG0028725	OG0023848	n0											Cg013G3022600, Cg003G0779000								
N6.HOG0028726	OG0023849	n0											Cg003G0801600								
N6.HOG0028727	OG0023850	n0											Cg003G0930000, Cg003G0930700, Cg003G0931000, Cg003G0928400, Cg003G0929100								
N6.HOG0028728	OG0023851	n0											Cg003G0929200, Cg003G0930800, Cg003G0930100								
N6.HOG0028729	OG0023852	n0											Cg003G0978100								Roisl.0012s0055.1.p, Roisl.0091s0234.1.p, Roisl.0027s0049.1.p, Roisl.0080s0825.1.p
N6.HOG0028730	OG0023853	n0											Cg005G1705100, Cg004G1305700	CARHR184110, CARHR183700, CARHR055850							
N6.HOG0028731	OG0023854	n0											Cg004G1418100	CARHR108740							Roisl.0013s0155.1.p, Roisl.0066s0090.1.p
N6.HOG0028732	OG0023855	n0											Cg005G1505700, Cg005G1505800	CARHR137620, CARHR137610							Roisl.0028s0364.1.p
N6.HOG0028733	OG0023856	n0											Cg006G1791300	CARHR040220							
N6.HOG0028734	OG0023857	n0												CARHR288830, CARHR008560, CARHR005160, CARHR038420, CARHR289910							
N6.HOG0028735	OG0023858	n0												CARHR033910, CARHR187300, CARHR185190							Roisl.0066s0355.1.p, Roisl.0066s0356.1.p
N6.HOG0028736	OG0023859	n0												CARHR114620, CARHR035010, CARHR114830, CARHR106380, CARHR119360							
N6.HOG0028737	OG0023860	n0												CARHR118400, CARHR293230, CARHR105370, CARHR036290, CARHR287890							
N6.HOG0028738	OG0023861	n0												CARHR036320, CARHR261180, CARHR055050, CARHR257060							
N6.HOG0028739	OG0023862	n0												CARHR268060, CARHR268050, CARHR057430, CARHR037170, CARHR057420							
N6.HOG0028740	OG0023863	n0												CARHR041290, CARHR041300, CARHR055220, CARHR180540, CARHR041340							
N6.HOG0028741	OG0023864	n0												CARHR044780, CARHR176740, CARHR183090, CARHR044770, CARHR183070							
N6.HOG0028742	OG0023865	n0												CARHR047110, CARHR047150, CARHR047190, CARHR149290, CARHR048020							
N6.HOG0028743	OG0023866	n0												CARHR052830, CARHR054260, CARHR051760, CARHR054270, CARHR122310							
N6.HOG0028744	OG0023867	n0												CARHR060340, CARHR060350							
N6.HOG0028745	OG0023868	n0												CARHR084320, CARHR084310, CARHR084340, CARHR084300							
N6.HOG0028746	OG0023869	n0												CARHR148720, CARHR289540, CARHR148450, CARHR108670							
N6.HOG0028747	OG0023870	n0												CARHR116970, CARHR116910, CARHR116720, CARHR116710							
N6.HOG0028748	OG0023871	n0												CARHR182540, CARHR120920, CARHR120910, CARHR122050, CARHR122040							
N6.HOG0028749	OG0023872	n0												CARHR177130							
N6.HOG0028750	OG0023873	n0												CARHR182400							
N6.HOG0028751	OG0023874	n0												CARHR217270							
N6.HOG0028752	OG0023875	n0												CARHR219020							
N6.HOG0028753	OG0023876	n0												CARHR283120							
N6.HOG0028754	OG0023877	n0												CARHR285050							
N6.HOG0028755	OG0023893	n0																			Roisl.0057s0004.1.p
N6.HOG0028756	OG0023921	n0																			Roisl.0082s0027.1.p, Roisl.0038s0036.1.p, Roisl.0025s0106.1.p
N6.HOG0028757	OG0023927	n0																			Roisl.0210s1775.1.p
N6.HOG0028758	OG0023933	n0																			Roisl.0011s0233.1.p
N6.HOG0028759	OG0023987	n0																			Roisl.0006s0404.1.p, Roisl.0069s0028.1.p
N6.HOG0028760	OG0024013	n0																			Roisl.0017s0417.1.p
N6.HOG0028761	OG0024038	n0																			Roisl.0213s0562.1.p
N6.HOG0028762	OG0024083	n0																			Roisl.0010s0057.1.p
N6.HOG0028763	OG0024098	n0																			Roisl.0209s0744.1.p, Roisl.0194s0039.1.p, Roisl.0006s0545.1.p, Roisl.0204s0191.1.p, Roisl.0021s0563.1.p
N6.HOG0028764	OG0024105	n0																			Roisl.0012s0397.1.p, Roisl.0012s0398.1.p
N6.HOG0028765	OG0024110	n0												CARHR201850							
N6.HOG0028766	OG0024118	n0												CARHR028200							Roisl.0020s0062.1.p
N6.HOG0028767	OG0024122	n0											Cg003G1026300								
N6.HOG0028768	OG0024134	n0												CARHR226920							
N6.HOG0028769	OG0024137	n0																			Roisl.0006s0184.1.p
N6.HOG0028770	OG0024139	n0												CARHR265030							Roisl.0115s0093.1.p
N6.HOG0028771	OG0024155	n0											Cg003G0884900								
N6.HOG0028772	OG0024157	n0											Cg007G2462500								
N6.HOG0028773	OG0024165	n0												CARHR039010							
N6.HOG0028774	OG0024170	n0																			Roisl.0034s0004.1.p
N6.HOG0028775	OG0024171	n0																			Roisl.0016s0016.1.p
N6.HOG0028776	OG0024174	n0												CARHR104270							
N6.HOG0028777	OG0024179	n0																			Roisl.0080s0570.1.p, Roisl.0003s0024.1.p
N6.HOG0028778	OG0024182	n0												CARHR213860, CARHR288400, CARHR213620							
N6.HOG0028779	OG0024187	n0											Cg008G2832300								
N6.HOG0028780	OG0024188	n0												CARHR111090							
N6.HOG0028781	OG0024195	n0												CARHR237640							
N6.HOG0028782	OG0024199	n0												CARHR072930							
N6.HOG0028783	OG0024214	n0																			Roisl.0209s0785.1.p
N6.HOG0028784	OG0024216	n0											Cg006G2195700								
N6.HOG0028785	OG0024223	n0												CARHR267650							
N6.HOG0028786	OG0024224	n0												CARHR131840							
N6.HOG0028787	OG0024225	n0											Cg004G1397700								
N6.HOG0028788	OG0024226	n0																			Roisl.0029s0002.1.p
N6.HOG0028789	OG0024228	n0												CARHR283130							
N6.HOG0028790	OG0024232	n0												CARHR114250							
N6.HOG0028791	OG0024242	n0											Cg007G2449100								
N6.HOG0028792	OG0024245	n0											Cg001G0039900								
N6.HOG0028793	OG0024248	n0																			Roisl.0210s2162.1.p, Roisl.0053s0233.1.p, Roisl.0209s0748.1.p
N6.HOG0028794	OG0024262	n0												CARHR041830							Roisl.0007s0087.1.p
N6.HOG0028795	OG0024271	n0												CARHR199470							
N6.HOG0028796	OG0024275	n0												CARHR032420, CARHR032460							
N6.HOG0028797	OG0024276	n0											Cg006G1970200								Roisl.0213s0495.1.p
N6.HOG0028798	OG0024285	n0																			Roisl.0179s0112.1.p
N6.HOG0028799	OG0024323	n0											Cg005G1644200	CARHR196850							
N6.HOG0028800	OG0024325	n0																			Roisl.0052s0033.1.p
N6.HOG0028801	OG0024328	n0												CARHR178320							
N6.HOG0028802	OG0024338	n0												CARHR075700							Roisl.0016s0089.1.p
N6.HOG0028803	OG0024342	n0																			Roisl.0016s0329.1.p
N6.HOG0028804	OG0024346	n0																			Roisl.0115s0059.1.p
N6.HOG0028805	OG0024359	n0																			Roisl.0053s0413.1.p
N6.HOG0028806	OG0024363	n0												CARHR040240, CARHR269380							
N6.HOG0028807	OG0024369	n0																			Roisl.0066s0416.1.p
N6.HOG0028808	OG0024376	n0												CARHR041030							
N6.HOG0028809	OG0024382	n0																			Roisl.0023s0036.1.p
N6.HOG0028810	OG0024387	n0											Cg006G1885900, Cg001G0321900								
N6.HOG0028811	OG0024391	n0																			Roisl.0017s0513.1.p
N6.HOG0028812	OG0024415	n0												CARHR146370							Roisl.0011s0300.1.p
N6.HOG0028813	OG0024419	n0																			Roisl.0209s0254.1.p
N6.HOG0028814	OG0024421	n0												CARHR292660, CARHR026060, CARHR096090							
N6.HOG0028815	OG0024432	n0																			Roisl.0027s0070.1.p
N6.HOG0028816	OG0024436	n0																			Roisl.0046s1020.1.p
N6.HOG0028817	OG0024449	n0																			Roisl.0003s0028.1.p
N6.HOG0028818	OG0024458	n0												CARHR188040, CARHR187930							
N6.HOG0028819	OG0024461	n0																			Roisl.0020s0152.1.p, Roisl.0188s0122.1.p, Roisl.0014s0080.1.p
N6.HOG0028820	OG0024462	n0												CARHR204170							
N6.HOG0028821	OG0024475	n0											Cg001G0084000								
N6.HOG0028822	OG0024477	n0												CARHR237960							Roisl.0003s0013.1.p
N6.HOG0028823	OG0024480	n0												CARHR228710							
N6.HOG0028824	OG0024494	n0											Cg001G0363900, Cg001G0363700								
N6.HOG0028825	OG0024495	n0												CARHR262210							Roisl.0009s0268.1.p
N6.HOG0028826	OG0024501	n0												CARHR158460							
N6.HOG0028827	OG0024503	n0												CARHR180300							Roisl.0012s0098.1.p, Roisl.0012s0101.1.p
N6.HOG0028828	OG0024511	n0												CARHR170540, CARHR170450							
N6.HOG0028829	OG0024516	n0												CARHR282990							
N6.HOG0028830	OG0024519	n0																			Roisl.0210s2095.1.p, Roisl.0029s0013.1.p
N6.HOG0028831	OG0024520	n0																			Roisl.0214s0285.1.p
N6.HOG0028832	OG0024521	n0												CARHR283430							
N6.HOG0028833	OG0024522	n0																			Roisl.0069s0025.1.p
N6.HOG0028834	OG0024527	n0												CARHR282650							Roisl.0073s0005.1.p, Roisl.0073s0006.1.p
N6.HOG0028835	OG0024528	n0											Cg019G3068000								
N6.HOG0028836	OG0024529	n0												CARHR288280							Roisl.0112s0003.1.p
N6.HOG0028837	OG0024531	n0												CARHR282810, CARHR283380							
N6.HOG0028838	OG0024542	n0																			Roisl.0009s0314.1.p
N6.HOG0028839	OG0024547	n0												CARHR216790							
N6.HOG0028840	OG0024573	n0											Cg003G1018900								
N6.HOG0028841	OG0024575	n0																			Roisl.0213s0343.1.p
N6.HOG0028842	OG0024590	n0											Cg001G0170900								
N6.HOG0028843	OG0024592	n0												CARHR170780							
N6.HOG0028844	OG0024598	n0																			Roisl.0019s0542.1.p
N6.HOG0028845	OG0024600	n0																			Roisl.0018s0382.1.p
N6.HOG0028846	OG0024603	n0											Cg005G1527500								
N6.HOG0028847	OG0024613	n0																			Roisl.0091s0159.1.p
N6.HOG0028848	OG0024617	n0																			Roisl.0017s0421.1.p
N6.HOG0028849	OG0024634	n0																			Roisl.0079s0121.1.p
N6.HOG0028850	OG0024636	n0											Cg004G1187400								
N6.HOG0028851	OG0024638	n0																			Roisl.0039s0154.1.p
N6.HOG0028852	OG0024641	n0																			Roisl.0024s0152.1.p
N6.HOG0028853	OG0024644	n0											Cg007G2471100								
N6.HOG0028854	OG0024645	n0																			Roisl.0214s0796.1.p
N6.HOG0028855	OG0024648	n0																			Roisl.0059s0023.1.p
N6.HOG0028856	OG0024649	n0																			Roisl.0059s0044.1.p
N6.HOG0028857	OG0024650	n0																			Roisl.0059s0055.1.p
N6.HOG0028858	OG0024651	n0																			Roisl.0059s0062.1.p
N6.HOG0028859	OG0024665	n0																			Roisl.0074s0356.1.p
N6.HOG0028860	OG0024668	n0												CARHR152420							Roisl.0019s0383.1.p
N6.HOG0028861	OG0024682	n0												CARHR167380							
N6.HOG0028862	OG0024686	n0												CARHR154300							
N6.HOG0028863	OG0024694	n0												CARHR040060							
N6.HOG0028864	OG0024697	n0																			Roisl.0091s0424.1.p
N6.HOG0028865	OG0024698	n0																			Roisl.0091s0507.1.p
N6.HOG0028866	OG0024699	n0												CARHR042250							Roisl.0006s0262.1.p
N6.HOG0028867	OG0024700	n0												CARHR282510, CARHR282360, CARHR178420							
N6.HOG0028868	OG0024703	n0												CARHR153770							
N6.HOG0028869	OG0024705	n0												CARHR264960							
N6.HOG0028870	OG0024712	n0												CARHR181950							
N6.HOG0028871	OG0024713	n0												CARHR183940, CARHR059840							
N6.HOG0028872	OG0024722	n0												CARHR282980							Roisl.0069s0013.1.p
N6.HOG0028873	OG0024723	n0												CARHR282740							Roisl.0069s0026.1.p
N6.HOG0028874	OG0024726	n0												CARHR055890							
N6.HOG0028875	OG0024731	n0																			Roisl.0209s0340.1.p
N6.HOG0028876	OG0024733	n0																			Roisl.0020s0080.1.p, Roisl.0020s0082.1.p
N6.HOG0028877	OG0024735	n0																			Roisl.0065s0003.1.p, Roisl.0179s0025.1.p
N6.HOG0028878	OG0024739	n0												CARHR175910							Roisl.0005s0227.1.p
N6.HOG0028879	OG0024740	n0											Cg008G2769200								
N6.HOG0028880	OG0024746	n0																			Roisl.0036s0092.1.p
N6.HOG0028881	OG0024753	n0												CARHR114710							
N6.HOG0028882	OG0024754	n0												CARHR033560							
N6.HOG0028883	OG0024765	n0																			Roisl.0035s0186.1.p
N6.HOG0028884	OG0024768	n0												CARHR218270							
N6.HOG0028885	OG0024774	n0												CARHR151690							
N6.HOG0028886	OG0024786	n0												CARHR056140							
N6.HOG0028887	OG0024788	n0												CARHR076270							
N6.HOG0028888	OG0024795	n0											Cg004G1357900	CARHR104990							Roisl.0188s0007.1.p
N6.HOG0028889	OG0024799	n0												CARHR248650, CARHR103260							
N6.HOG0028890	OG0024808	n0												CARHR242270							
N6.HOG0028891	OG0024815	n0																			Roisl.0017s0089.1.p
N6.HOG0028892	OG0024820	n0												CARHR047360							
N6.HOG0028893	OG0024826	n0												CARHR289050							
N6.HOG0028894	OG0024829	n0												CARHR178830							
N6.HOG0028895	OG0024830	n0											Cg003G0870600								
N6.HOG0028896	OG0024832	n0																			Roisl.0012s0347.1.p
N6.HOG0028897	OG0024838	n0												CARHR146730, CARHR146740							
N6.HOG0028898	OG0024845	n0											Cg006G1890200								Roisl.0075s0228.1.p
N6.HOG0028899	OG0024855	n0												CARHR061110							
N6.HOG0028900	OG0024857	n0												CARHR029520, CARHR289590							
N6.HOG0028901	OG0024859	n0												CARHR187660, CARHR187670							
N6.HOG0028902	OG0024862	n0																			Roisl.0028s0056.1.p
N6.HOG0028903	OG0024874	n0												CARHR217540							Roisl.0010s0013.1.p
N6.HOG0028904	OG0024901	n0											Cg002G0402900								Roisl.0018s0414.1.p
N6.HOG0028905	OG0024953	n0												CARHR104180, CARHR104230							
N6.HOG0028906	OG0024983	n0												CARHR263520, CARHR263550							
N6.HOG0028907	OG0024996	n0																			Roisl.0214s0060.1.p
N6.HOG0028908	OG0025041	n0												CARHR286420							
N6.HOG0028909	OG0025042	n0												CARHR204560							
N6.HOG0028910	OG0025063	n0												CARHR195130							
N6.HOG0028911	OG0025075	n0																			Roisl.0030s0043.1.p
N6.HOG0028912	OG0025081	n0												CARHR202540							Roisl.0210s0792.1.p
N6.HOG0028913	OG0025091	n0												CARHR286430, CARHR286440							
N6.HOG0028914	OG0025092	n0												CARHR196770							
N6.HOG0028915	OG0025093	n0																			Roisl.0046s0822.1.p
N6.HOG0028916	OG0025094	n0																			Roisl.0191s0371.1.p
N6.HOG0028917	OG0025095	n0												CARHR077100							
N6.HOG0028918	OG0025098	n0												CARHR153390							
N6.HOG0028919	OG0025103	n0											Cg002G0575600								
N6.HOG0028920	OG0025105	n0												CARHR220340							
N6.HOG0028921	OG0025106	n0												CARHR242220							
N6.HOG0028922	OG0025116	n0												CARHR171440							
N6.HOG0028923	OG0025118	n0																			Roisl.0082s0724.1.p
N6.HOG0028924	OG0025130	n0																			Roisl.0209s0639.1.p
N6.HOG0028925	OG0025134	n0											Cg005G1752000								Roisl.0028s0592.1.p
N6.HOG0028926	OG0025138	n0												CARHR223780, CARHR140970							
N6.HOG0028927	OG0025156	n1																			Roisl.0046s1121.1.p
N6.HOG0028928	OG0025156	n2																			Roisl.0046s1410.1.p
N6.HOG0028929	OG0025158	n0												CARHR242420							
N6.HOG0028930	OG0025166	n0												CARHR102720							
N6.HOG0028931	OG0025168	n0												CARHR234810							
N6.HOG0028932	OG0025176	n0																			Roisl.0080s0686.1.p
N6.HOG0028933	OG0025177	n0																			Roisl.0008s0267.1.p
N6.HOG0028934	OG0025183	n0												CARHR154510							
N6.HOG0028935	OG0025187	n0																			Roisl.0074s0305.1.p, Roisl.0191s0457.1.p
N6.HOG0028936	OG0025188	n0												CARHR027140							
N6.HOG0028937	OG0025190	n0												CARHR180070							
N6.HOG0028938	OG0025202	n0												CARHR034700							
N6.HOG0028939	OG0025203	n0												CARHR010200							
N6.HOG0028940	OG0025205	n0												CARHR036870							
N6.HOG0028941	OG0025207	n0																			Roisl.0012s0142.1.p
N6.HOG0028942	OG0025213	n0												CARHR071740							
N6.HOG0028943	OG0025215	n0																			Roisl.0034s0079.1.p
N6.HOG0028944	OG0025219	n0											Cg004G1396500								
N6.HOG0028945	OG0025220	n0												CARHR165520							
N6.HOG0028946	OG0025222	n0												CARHR184480							
N6.HOG0028947	OG0025225	n0												CARHR129490							
N6.HOG0028948	OG0025230	n0												CARHR130530							Roisl.0028s1055.1.p
N6.HOG0028949	OG0025231	n0																			Roisl.0017s0442.1.p
N6.HOG0028950	OG0025232	n0											Cg005G1643800, Cg005G1644000								Roisl.0082s0675.1.p
N6.HOG0028951	OG0025234	n1												CARHR064210							
N6.HOG0028952	OG0025234	n2												CARHR143930							
N6.HOG0028953	OG0025238	n0																			Roisl.0026s0150.1.p
N6.HOG0028954	OG0025241	n0												CARHR290760, CARHR229330							
N6.HOG0028955	OG0025243	n0											Cg008G2965900, Cg003G0798300	CARHR219190							
N6.HOG0028956	OG0025245	n0												CARHR073260, CARHR254490, CARHR230000							
N6.HOG0028957	OG0025246	n0												CARHR130410							
N6.HOG0028958	OG0025251	n0												CARHR277050							
N6.HOG0028959	OG0025254	n0												CARHR054530							Roisl.0214s0843.1.p, Roisl.0009s0004.1.p
