HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N17.HOG0035397	OG0017697	n0							XP_013586090.1	XP_009146342.1											
N17.HOG0035398	OG0017698	n0							XP_013597524.1	XP_009102853.1											
N17.HOG0035399	OG0017699	n0							XP_013617617.1	XP_009116509.1											
N17.HOG0035400	OG0017700	n0							XP_013624207.1, XP_013630780.1	XP_009135427.1											
N17.HOG0035401	OG0017701	n0							XP_013638787.1	XP_009146284.1											
N17.HOG0035402	OG0017702	n0							XP_013625546.1	XP_009135428.1											
N17.HOG0035403	OG0017703	n6							XP_013633505.1												
N17.HOG0035404	OG0017704	n0							XP_013586921.1	XP_009146257.1											
N17.HOG0035405	OG0017705	n0							XP_013584188.1	XP_009146219.1											
N17.HOG0035406	OG0017706	n0							XP_013622908.1	XP_009135449.1											
N17.HOG0035407	OG0017707	n0							XP_013619527.1	XP_033137936.1											
N17.HOG0035408	OG0017708	n0							XP_013586579.1	XP_009146153.1											
N17.HOG0035409	OG0017709	n0							XP_013609553.1	XP_009114517.2											
N17.HOG0035410	OG0017710	n0							XP_013587031.1	XP_009146059.1											
N17.HOG0035411	OG0017711	n0							XP_013584057.1	XP_009146005.1											
N17.HOG0035412	OG0017712	n0							XP_013587741.1	XP_009145963.1											
N17.HOG0035413	OG0017713	n0							XP_013603678.1	XP_009139872.1											
N17.HOG0035414	OG0017714	n7								XP_018514736.1											
N17.HOG0035415	OG0017714	n9								XP_033143071.1											
N17.HOG0035416	OG0017714	n10								XP_033146041.1											
N17.HOG0035417	OG0017715	n0							XP_013627433.1	XP_033142642.1											
N17.HOG0035418	OG0017716	n0							XP_013608362.1	XP_009111576.1											
N17.HOG0035419	OG0017717	n0							XP_013608355.1	XP_009111556.2											
N17.HOG0035420	OG0017718	n0							XP_013586132.1	XP_009119272.1											
N17.HOG0035421	OG0017719	n0							XP_013586941.1	XP_009145743.1											
N17.HOG0035422	OG0017720	n0							XP_013605321.1	XP_018509518.1											
N17.HOG0035423	OG0017721	n0							XP_013587571.1	XP_009145584.1											
N17.HOG0035424	OG0017722	n0							XP_013621059.1	XP_009127216.1											
N17.HOG0035425	OG0017723	n0							XP_013634119.1	XP_009139935.1											
N17.HOG0035426	OG0017724	n0							XP_013589257.1	XP_009125115.1											
N17.HOG0035427	OG0017725	n0							XP_013590604.1	XP_009125110.1											
N17.HOG0035428	OG0017726	n0							XP_013637076.1	XP_009139847.1											
N17.HOG0035429	OG0017727	n0							XP_013631392.1	XP_009139788.1											
N17.HOG0035430	OG0017728	n0							XP_013634523.1	XP_009139787.1											
N17.HOG0035431	OG0017729	n0							XP_013634955.1	XP_009139742.1											
N17.HOG0035432	OG0017730	n0								XP_009139740.1											
N17.HOG0035433	OG0017731	n0							XP_013633795.1	XP_009139736.1											
N17.HOG0035434	OG0017732	n0							XP_013635086.1	XP_033145887.1											
N17.HOG0035435	OG0017733	n0							XP_013587766.1	XP_009144669.1											
N17.HOG0035436	OG0017734	n0							XP_013637166.1	XP_009124221.2											
N17.HOG0035437	OG0017735	n0							XP_013617061.1	XP_009106378.1											
N17.HOG0035438	OG0017736	n0							XP_013597298.1	XP_009102649.1											
N17.HOG0035439	OG0017737	n0							XP_013609348.1	XP_009108178.1											
N17.HOG0035440	OG0017738	n0							XP_013586439.1	XP_009145247.2											
N17.HOG0035441	OG0017739	n0							XP_013607486.1	XP_009108841.1											
N17.HOG0035442	OG0017740	n0							XP_013585583.1	XP_009145418.1											
N17.HOG0035443	OG0017741	n0							XP_013587121.1	XP_009124772.1											
N17.HOG0035444	OG0017742	n0							XP_013583799.1	XP_009145437.1											
N17.HOG0035445	OG0017743	n0							XP_013628558.1	XP_009149504.2											
N17.HOG0035446	OG0017744	n0							XP_013586569.1	XP_009145478.1											
N17.HOG0035447	OG0017745	n0							XP_013638082.1	XP_009145491.1											
N17.HOG0035448	OG0017746	n0							XP_013584991.1	XP_009128059.1											
N17.HOG0035449	OG0017747	n13							XP_013593959.1	XP_009137892.1											
N17.HOG0035450	OG0017747	n15							XP_013591300.1	XP_009128077.1											
N17.HOG0035451	OG0017748	n0							XP_013597588.1	XP_009137889.1											
N17.HOG0035452	OG0017749	n0							XP_013588486.1	XP_009128101.1											
N17.HOG0035453	OG0017750	n0							XP_013602150.1	XP_009128167.1											
N17.HOG0035454	OG0017751	n0							XP_013597200.1	XP_009137879.1											
N17.HOG0035455	OG0017752	n0							XP_013622792.1	XP_009150112.1											
N17.HOG0035456	OG0017753	n0							XP_013591391.1	XP_009105200.1											
N17.HOG0035457	OG0017754	n0							XP_013588317.1	XP_009105157.1											
N17.HOG0035458	OG0017755	n0							XP_013588005.1	XP_009105156.1											
N17.HOG0035459	OG0017756	n0							XP_013588271.1	XP_009105141.1											
N17.HOG0035460	OG0017757	n0							XP_013627035.1	XP_009123332.1											
N17.HOG0035461	OG0017758	n0							XP_013616057.1	XP_009127392.1											
N17.HOG0035462	OG0017759	n0							XP_013615163.1	XP_009127400.1											
N17.HOG0035463	OG0017760	n0							XP_013628927.1	XP_009132413.1											
N17.HOG0035464	OG0017761	n0							XP_013609494.1	XP_009113431.1											
N17.HOG0035465	OG0017762	n0							XP_013610455.1	XP_009113430.1											
N17.HOG0035466	OG0017763	n0							XP_013634196.1	XP_009123458.1											
N17.HOG0035467	OG0017764	n0							XP_013609543.1	XP_009113412.1											
N17.HOG0035468	OG0017765	n0							XP_013626705.1	XP_009131719.1											
N17.HOG0035469	OG0017766	n0							XP_013627310.1	XP_009131705.1											
N17.HOG0035470	OG0017767	n0							XP_013616834.1	XP_009126267.1											
N17.HOG0035471	OG0017768	n0							XP_013606984.1	XP_009120994.1											
N17.HOG0035472	OG0017769	n0							XP_013616444.1	XP_009129804.2											
N17.HOG0035473	OG0017770	n0							XP_013596652.1	XP_009151262.1											
N17.HOG0035474	OG0017771	n0							XP_013612393.1	XP_009111841.1											
N17.HOG0035475	OG0017772	n0							XP_013596642.1	XP_009102128.1											
N17.HOG0035476	OG0017773	n0							XP_013593060.1	XP_009136660.1											
N17.HOG0035477	OG0017774	n0							XP_013598319.1	XP_009136648.1											
N17.HOG0035478	OG0017775	n0							XP_013599994.1	XP_009115799.1											
N17.HOG0035479	OG0017776	n0							XP_013583668.1	XP_009149224.1											
N17.HOG0035480	OG0017777	n0							XP_013585431.1	XP_009119759.1											
N17.HOG0035481	OG0017779	n0							XP_013631644.1	XP_033146010.1											
N17.HOG0035482	OG0017780	n0							XP_013584472.1	XP_033137723.1											
N17.HOG0035483	OG0017781	n0							XP_013639061.1	XP_009119730.1											
N17.HOG0035484	OG0017782	n0							XP_013585836.1	XP_009119728.1											
N17.HOG0035485	OG0017783	n0							XP_013636256.1	XP_009140364.2											
N17.HOG0035486	OG0017784	n0							XP_013637999.1	XP_018511169.1											
N17.HOG0035487	OG0017785	n0							XP_013585756.1	XP_009119640.1											
N17.HOG0035488	OG0017786	n0							XP_013604911.1	XP_009111162.1											
N17.HOG0035489	OG0017787	n0							XP_013639085.1	XP_033138357.1											
N17.HOG0035490	OG0017788	n0							XP_013584968.1	XP_009119375.2											
N17.HOG0035491	OG0017789	n16								XP_009118877.2											
N17.HOG0035492	OG0017789	n17							XP_013585274.1	XP_033138356.1											
N17.HOG0035493	OG0017790	n0							XP_013587594.1	XP_009119340.1											
N17.HOG0035494	OG0017791	n0							XP_013587182.1	XP_009119331.1											
N17.HOG0035495	OG0017792	n0							XP_013602205.1	XP_009118671.1											
N17.HOG0035496	OG0017793	n0							XP_013585846.1	XP_009111120.1											
N17.HOG0035497	OG0017794	n0							XP_013584784.1	XP_009119308.1											
N17.HOG0035498	OG0017795	n0							XP_013587283.1	XP_009119238.2											
N17.HOG0035499	OG0017796	n0							XP_013586676.1	XP_009119217.1											
N17.HOG0035500	OG0017797	n6							XP_013600983.1	XP_033134019.1											
N17.HOG0035501	OG0017797	n9							XP_013601887.1	XP_009118870.1											
N17.HOG0035502	OG0017798	n0							XP_013612187.1	XP_033136578.1											
N17.HOG0035503	OG0017799	n0							XP_013584163.1	XP_033138025.1											
N17.HOG0035504	OG0017800	n0							XP_013585858.1	XP_009129770.1											
N17.HOG0035505	OG0017801	n0							XP_013605399.1	XP_009118582.1											
N17.HOG0035506	OG0017802	n0							XP_013605589.1	XP_009111041.1											
N17.HOG0035507	OG0017803	n0							XP_013605077.1	XP_009111021.1											
N17.HOG0035508	OG0017804	n0							XP_013602551.1	XP_009118569.1											
N17.HOG0035509	OG0017805	n0							XP_013586995.1	XP_009119094.1											
N17.HOG0035510	OG0017806	n0							XP_013598190.1, XP_013639115.1	XP_033138423.1											
N17.HOG0035511	OG0017807	n0							XP_013605662.1	XP_009110998.1											
N17.HOG0035512	OG0017808	n0							XP_013605602.1	XP_009118544.1											
N17.HOG0035513	OG0017809	n0							XP_013599846.1	XP_009118484.1											
N17.HOG0035514	OG0017810	n0							XP_013586253.1	XP_009118977.1											
N17.HOG0035515	OG0017811	n0							XP_013585959.1	XP_009118972.1											
N17.HOG0035516	OG0017812	n0							XP_013586761.1	XP_009148024.2											
N17.HOG0035517	OG0017813	n0							XP_013605730.1	XP_033132510.1											
N17.HOG0035518	OG0017814	n0							XP_013602318.1	XP_009118413.1											
N17.HOG0035519	OG0017815	n0							XP_013587259.1	XP_009148093.1											
N17.HOG0035520	OG0017816	n0							XP_013621560.1	XP_009127234.2											
N17.HOG0035521	OG0017817	n0							XP_013600856.1	XP_033135430.1											
N17.HOG0035522	OG0017818	n0							XP_013585620.1	XP_009148108.2											
N17.HOG0035523	OG0017819	n0							XP_013638587.1	XP_009148166.1											
N17.HOG0035524	OG0017820	n0							XP_013585653.1	XP_009148173.1											
N17.HOG0035525	OG0017821	n0							XP_013585586.1	XP_009148179.1											
N17.HOG0035526	OG0017822	n0							XP_013604203.1	XP_009110837.1											
N17.HOG0035527	OG0017823	n0							XP_013639144.1	XP_009148235.1											
N17.HOG0035528	OG0017824	n0							XP_013638816.1	XP_009148237.1											
N17.HOG0035529	OG0017825	n0							XP_013604519.1	XP_009110832.1											
N17.HOG0035530	OG0017826	n0							XP_013637697.1	XP_009148288.1											
N17.HOG0035531	OG0017827	n0							XP_013602663.1	XP_009144468.1											
N17.HOG0035532	OG0017828	n0							XP_013604856.1	XP_009144454.2											
N17.HOG0035533	OG0017829	n0							XP_013603063.1	XP_009144444.1											
N17.HOG0035534	OG0017830	n0							XP_013600271.1	XP_009118208.1											
N17.HOG0035535	OG0017831	n0							XP_013638905.1	XP_009148424.1											
N17.HOG0035536	OG0017832	n0							XP_013638489.1	XP_009148420.1											
N17.HOG0035537	OG0017833	n0							XP_013604722.1	XP_009118216.1											
N17.HOG0035538	OG0017834	n0							XP_013600168.1	XP_009118225.1											
N17.HOG0035539	OG0017835	n0								XP_009148466.1											
N17.HOG0035540	OG0017836	n0							XP_013638353.1	XP_033129280.1											
N17.HOG0035541	OG0017837	n0							XP_013605549.1	XP_009118181.2											
N17.HOG0035542	OG0017838	n4							XP_013637775.1	XP_009148626.1											
N17.HOG0035543	OG0017839	n0							XP_013599774.1	XP_009110615.1											
N17.HOG0035544	OG0017840	n0							XP_013604888.1	XP_009110591.1											
N17.HOG0035545	OG0017841	n0							XP_013632102.1	XP_009140603.1											
N17.HOG0035546	OG0017842	n0							XP_013584673.1	XP_033129184.1											
N17.HOG0035547	OG0017843	n0							XP_013586474.1												
N17.HOG0035548	OG0017844	n0							XP_013583642.1	XP_009148666.1											
N17.HOG0035549	OG0017845	n0							XP_013599993.1	XP_009117946.2											
N17.HOG0035550	OG0017846	n0							XP_013600605.1	XP_009117933.1											
N17.HOG0035551	OG0017847	n0							XP_013605416.1	XP_009117926.1											
N17.HOG0035552	OG0017848	n0							XP_013585321.1	XP_009148817.1											
N17.HOG0035553	OG0017849	n0							XP_013586757.1	XP_009148854.1											
N17.HOG0035554	OG0017850	n0							XP_013585087.1	XP_009148915.1											
N17.HOG0035555	OG0017851	n0							XP_013585169.1	XP_033129102.1											
N17.HOG0035556	OG0017852	n0							XP_013638313.1	XP_009148953.1											
N17.HOG0035557	OG0017853	n0							XP_013585956.1	XP_009149041.1											
N17.HOG0035558	OG0017854	n0							XP_013605783.1	XP_009117784.1											
N17.HOG0035559	OG0017855	n0							XP_013604401.1	XP_009117769.1											
N17.HOG0035560	OG0017856	n0							XP_013585329.1	XP_009149140.1											
N17.HOG0035561	OG0017857	n0							XP_013587300.1	XP_009149170.1											
N17.HOG0035562	OG0017858	n0							XP_013599485.1	XP_009117665.1											
N17.HOG0035563	OG0017859	n0							XP_013586696.1	XP_033130085.1											
N17.HOG0035564	OG0017860	n0							XP_013600669.1	XP_009110384.1, XP_009149236.1											
N17.HOG0035565	OG0017861	n0							XP_013613978.1	XP_009149244.1											
N17.HOG0035566	OG0017862	n0							XP_013604764.1, XP_013617913.1	XP_033132673.1											
N17.HOG0035567	OG0017863	n0							XP_013599781.1	XP_009110346.2											
N17.HOG0035568	OG0017864	n0							XP_013586516.1	XP_009149291.1											
N17.HOG0035569	OG0017865	n0							XP_013638932.1	XP_009149299.1											
N17.HOG0035570	OG0017866	n0							XP_013638620.1	XP_009149333.2											
N17.HOG0035571	OG0017867	n0							XP_013605384.1	XP_009117609.1											
N17.HOG0035572	OG0017868	n0							XP_013605921.1	XP_033136616.1											
N17.HOG0035573	OG0017869	n0							XP_013605133.1	XP_009117569.2											
N17.HOG0035574	OG0017870	n0							XP_013602332.1	XP_009110299.1											
N17.HOG0035575	OG0017871	n0							XP_013600026.1	XP_009110271.1											
N17.HOG0035576	OG0017872	n0							XP_013587191.1	XP_009149459.1											
N17.HOG0035577	OG0017873	n0							XP_013636176.1	XP_009124262.1											
N17.HOG0035578	OG0017874	n16								XP_009149542.1											
N17.HOG0035579	OG0017874	n17							XP_013605691.1	XP_009110218.1											
N17.HOG0035580	OG0017875	n0							XP_013584976.1	XP_033129829.1											
N17.HOG0035581	OG0017876	n0							XP_013584726.1	XP_033128799.1											
N17.HOG0035582	OG0017877	n0							XP_013586252.1	XP_009149686.1											
N17.HOG0035583	OG0017878	n0							XP_013638460.1	XP_009149691.1											
N17.HOG0035584	OG0017879	n0							XP_013585388.1	XP_009149693.1											
N17.HOG0035585	OG0017880	n0							XP_013638494.1	XP_009149703.1											
N17.HOG0035586	OG0017881	n11							XP_013605725.1	XP_009110157.1											
N17.HOG0035587	OG0017881	n12							XP_013587134.1	XP_009145383.1											
N17.HOG0035588	OG0017882	n0							XP_013584572.1	XP_009145373.1											
N17.HOG0035589	OG0017883	n0							XP_013584879.1	XP_009123121.1											
N17.HOG0035590	OG0017884	n0							XP_013596118.1	XP_009103229.1											
N17.HOG0035591	OG0017885	n0							XP_013602684.1	XP_009110130.1											
N17.HOG0035592	OG0017886	n0							XP_013586707.1	XP_009115603.1											
N17.HOG0035593	OG0017887	n0							XP_013592976.1	XP_009103220.1											
N17.HOG0035594	OG0017888	n0							XP_013602834.1	XP_009110128.1											
N17.HOG0035595	OG0017889	n0							XP_013585635.1	XP_009115589.1											
N17.HOG0035596	OG0017890	n0							XP_013590234.1	XP_009105837.1											
N17.HOG0035597	OG0017891	n0							XP_013588070.1	XP_009105827.1											
N17.HOG0035598	OG0017892	n0							XP_013592157.1	XP_009105805.1											
N17.HOG0035599	OG0017893	n0							XP_013591505.1, XP_013615125.1	XP_033130195.1											
N17.HOG0035600	OG0017894	n0							XP_013592055.1	XP_009105775.1											
N17.HOG0035601	OG0017895	n0							XP_013588755.1	XP_009105764.1											
N17.HOG0035602	OG0017896	n0							XP_013584941.1	XP_009115563.1											
N17.HOG0035603	OG0017897	n0							XP_013592633.1	XP_009105749.1											
N17.HOG0035604	OG0017898	n0							XP_013591810.1	XP_033130200.1											
N17.HOG0035605	OG0017899	n0							XP_013592565.1	XP_018508240.1											
N17.HOG0035606	OG0017900	n0							XP_013620797.1	XP_018512283.1											
N17.HOG0035607	OG0017901	n0							XP_013592520.1	XP_009104948.1											
N17.HOG0035608	OG0017902	n0							XP_013590651.1	XP_009105713.2											
N17.HOG0035609	OG0017903	n0							XP_013586654.1	XP_009151458.1											
N17.HOG0035610	OG0017904	n0							XP_013602545.1												
N17.HOG0035611	OG0017905	n0							XP_013637675.1	XP_009151462.1											
N17.HOG0035612	OG0017906	n0							XP_013592910.1	XP_009123751.1											
N17.HOG0035613	OG0017907	n0							XP_013635115.1	XP_009140102.1											
N17.HOG0035614	OG0017908	n0							XP_013633170.1	XP_009140046.1											
N17.HOG0035615	OG0017909	n0							XP_013632850.1												
N17.HOG0035616	OG0017910	n0							XP_013633928.1	XP_009123390.1											
N17.HOG0035617	OG0017911	n0							XP_013612834.1	XP_009113085.1											
N17.HOG0035618	OG0017912	n0							XP_013632107.1	XP_009123372.1											
N17.HOG0035619	OG0017913	n0							XP_013606831.1	XP_009113100.2											
N17.HOG0035620	OG0017914	n0							XP_013630955.1	XP_009123360.1											
N17.HOG0035621	OG0017915	n0							XP_013631503.1	XP_009123355.1											
N17.HOG0035622	OG0017916	n0								XP_009113383.1											
N17.HOG0035623	OG0017917	n0							XP_013606467.1	XP_009105779.1											
N17.HOG0035624	OG0017918	n0							XP_013634557.1, XP_013594883.1	XP_009104307.1											
N17.HOG0035625	OG0017919	n0							XP_013616881.1	XP_009104253.1											
N17.HOG0035626	OG0017920	n0							XP_013609901.1	XP_009113153.1											
N17.HOG0035627	OG0017921	n0							XP_013605946.1	XP_009104018.1											
N17.HOG0035628	OG0017922	n0							XP_013618081.1	XP_009103780.1											
N17.HOG0035629	OG0017923	n0							XP_013606115.1	XP_009113211.1											
N17.HOG0035630	OG0017924	n0							XP_013591727.1	XP_009105154.1											
N17.HOG0035631	OG0017925	n0							XP_013607744.1	XP_033136552.1											
N17.HOG0035632	OG0017926	n0							XP_013614982.1	XP_009113311.1											
N17.HOG0035633	OG0017927	n0							XP_013636147.1	XP_009102642.2											
N17.HOG0035634	OG0017928	n0							XP_013612205.1	XP_009113373.1											
N17.HOG0035635	OG0017929	n0							XP_013618397.1	XP_009127410.1											
N17.HOG0035636	OG0017930	n0							XP_013585746.1	XP_009122974.1											
N17.HOG0035637	OG0017931	n0							XP_013614915.1	XP_009124455.1											
N17.HOG0035638	OG0017932	n0							XP_013610103.1	XP_009112896.1											
N17.HOG0035639	OG0017933	n0							XP_013597895.1	XP_009151793.1											
N17.HOG0035640	OG0017934	n0							XP_013595687.1	XP_009102311.2											
N17.HOG0035641	OG0017935	n0							XP_013609975.1	XP_009132886.1											
N17.HOG0035642	OG0017936	n0							XP_013621442.1	XP_009128885.1											
N17.HOG0035643	OG0017937	n0							XP_013597098.1	XP_009101505.1											
N17.HOG0035644	OG0017938	n0							XP_013606964.1	XP_033136885.1											
N17.HOG0035645	OG0017939	n0							XP_013598629.1	XP_033128244.1											
N17.HOG0035646	OG0017940	n0							XP_013620407.1	XP_009128985.1											
N17.HOG0035647	OG0017941	n0							XP_013594078.1	XP_009102025.1											
N17.HOG0035648	OG0017942	n0							XP_013594044.1	XP_009101698.1											
N17.HOG0035649	OG0017943	n0							XP_013619582.1	XP_009123941.1											
N17.HOG0035650	OG0017944	n0							XP_013613183.1	XP_009114485.1											
N17.HOG0035651	OG0017945	n0							XP_013610521.1	XP_009114498.3											
N17.HOG0035652	OG0017946	n0							XP_013618374.1	XP_009128862.2											
N17.HOG0035653	OG0017947	n0							XP_013604349.1	XP_033128359.1											
N17.HOG0035654	OG0017948	n0							XP_013615030.1	XP_009128460.1											
N17.HOG0035655	OG0017949	n0							XP_013639146.1	XP_009128448.1											
N17.HOG0035656	OG0017950	n0							XP_013616693.1	XP_009146327.1											
N17.HOG0035657	OG0017951	n0							XP_013602530.1	XP_009146104.1											
N17.HOG0035658	OG0017952	n0							XP_013599877.1	XP_009107646.1											
N17.HOG0035659	OG0017953	n0							XP_013590508.1	XP_009147990.1											
N17.HOG0035660	OG0017954	n0							XP_013599742.1	XP_009107364.1											
N17.HOG0035661	OG0017955	n0							XP_013605521.1	XP_009107354.2											
N17.HOG0035662	OG0017956	n0							XP_013587265.1	XP_009145005.1											
N17.HOG0035663	OG0017957	n0							XP_013591652.1	XP_009147952.1											
N17.HOG0035664	OG0017958	n0							XP_013599932.1	XP_009107331.1											
N17.HOG0035665	OG0017959	n0							XP_013613759.1	XP_009107325.1											
N17.HOG0035666	OG0017960	n0							XP_013592728.1	XP_009106156.2											
N17.HOG0035667	OG0017961	n0							XP_013595213.1	XP_009101960.1											
N17.HOG0035668	OG0017962	n0							XP_013586022.1	XP_009148284.1											
N17.HOG0035669	OG0017963	n0							XP_013629550.1	XP_009109561.1											
N17.HOG0035670	OG0017964	n0							XP_013598229.1	XP_009101941.1											
N17.HOG0035671	OG0017965	n0							XP_013597981.1	XP_009101938.2											
N17.HOG0035672	OG0017966	n0							XP_013622625.1	XP_009109534.1											
N17.HOG0035673	OG0017967	n0							XP_013593397.1	XP_009131015.1											
N17.HOG0035674	OG0017968	n0							XP_013625192.1	XP_009109532.1											
N17.HOG0035675	OG0017969	n0							XP_013599165.1	XP_009101929.1											
N17.HOG0035676	OG0017970	n1								XP_018514549.1											
N17.HOG0035677	OG0017971	n0							XP_013629112.1	XP_009109488.1											
N17.HOG0035678	OG0017972	n0							XP_013602451.1	XP_009125168.1											
N17.HOG0035679	OG0017973	n0							XP_013627421.1	XP_009150083.1											
N17.HOG0035680	OG0017974	n7							XP_013616766.1	XP_009125746.1											
N17.HOG0035681	OG0017975	n0							XP_013590106.1	XP_009126827.1											
N17.HOG0035682	OG0017976	n0							XP_013614782.1	XP_009129775.1											
N17.HOG0035683	OG0017977	n0							XP_013636856.1	XP_009129882.1											
N17.HOG0035684	OG0017978	n0							XP_013633703.1	XP_009140741.1											
N17.HOG0035685	OG0017979	n0							XP_013589609.1	XP_009131626.1											
N17.HOG0035686	OG0017980	n5							XP_013617842.1	XP_009136438.1											
N17.HOG0035687	OG0017980	n8							XP_013619791.1	XP_009136332.1											
N17.HOG0035688	OG0017981	n0							XP_013599235.1	XP_009138482.1											
N17.HOG0035689	OG0017982	n0							XP_013597916.1	XP_009138476.1											
N17.HOG0035690	OG0017983	n0							XP_013617779.1	XP_009140477.1											
N17.HOG0035691	OG0017984	n0							XP_013592490.1	XP_009142135.1											
N17.HOG0035692	OG0017985	n0							XP_013599276.1	XP_009145707.1											
N17.HOG0035693	OG0017986	n0							XP_013598726.1	XP_009138377.1											
N17.HOG0035694	OG0017987	n0							XP_013597197.1	XP_009138348.2											
N17.HOG0035695	OG0017988	n0							XP_013584505.1	XP_033142429.1											
N17.HOG0035696	OG0017989	n0							XP_013607740.1	XP_009113444.1											
N17.HOG0035697	OG0017990	n17								XP_009115453.1											
N17.HOG0035698	OG0017991	n0							XP_013585641.1	XP_009125963.1											
N17.HOG0035699	OG0017992	n10							XP_013635100.1	XP_009143187.1											
N17.HOG0035700	OG0017992	n13							XP_013635000.1	XP_009142384.1											
N17.HOG0035701	OG0017993	n0							XP_013639740.1	XP_009125447.1											
N17.HOG0035702	OG0017994	n0							XP_013589167.1	XP_033141841.1											
N17.HOG0035703	OG0017995	n0							XP_013596155.1	XP_009121325.1											
N17.HOG0035704	OG0017996	n4								XP_033134034.1											
N17.HOG0035705	OG0017996	n17							XP_013595532.1												
N17.HOG0035706	OG0017997	n0							XP_013591762.1	XP_033136847.1											
N17.HOG0035707	OG0017998	n9							XP_013589535.1	XP_009119029.1											
N17.HOG0035708	OG0017999	n0							XP_013621376.1	XP_009126525.1											
N17.HOG0035709	OG0018000	n0							XP_013597880.1	XP_009138044.1											
N17.HOG0035710	OG0018001	n0							XP_013618273.1	XP_009126649.1											
N17.HOG0035711	OG0018002	n0							XP_013625578.1	XP_009108919.1											
N17.HOG0035712	OG0018003	n0							XP_013596775.1	XP_009138015.2											
N17.HOG0035713	OG0018004	n0							XP_013626510.1	XP_009144218.2											
N17.HOG0035714	OG0018005	n0							XP_013612069.1	XP_009127065.1											
N17.HOG0035715	OG0018006	n0							XP_013593225.1	XP_009138003.1											
N17.HOG0035716	OG0018007	n0							XP_013593139.1	XP_009137990.1											
N17.HOG0035717	OG0018008	n0							XP_013601101.1	XP_009127415.1											
N17.HOG0035718	OG0018009	n0							XP_013593924.1	XP_009102561.1											
N17.HOG0035719	OG0018010	n0							XP_013593812.1	XP_009102556.1											
N17.HOG0035720	OG0018011	n0							XP_013622095.1	XP_033144224.1											
N17.HOG0035721	OG0018012	n0							XP_013591927.1	XP_009105929.2											
N17.HOG0035722	OG0018013	n0							XP_013592098.1	XP_009105916.1											
N17.HOG0035723	OG0018014	n0							XP_013592127.1	XP_009105911.1											
N17.HOG0035724	OG0018015	n0							XP_013587015.1	XP_009115480.1											
N17.HOG0035725	OG0018016	n0							XP_013584097.1	XP_009115472.1											
N17.HOG0035726	OG0018017	n0							XP_013638640.1	XP_009115397.1											
N17.HOG0035727	OG0018018	n0							XP_013599081.1	XP_009103082.1											
N17.HOG0035728	OG0018019	n0							XP_013602184.1	XP_009109192.1											
N17.HOG0035729	OG0018020	n0							XP_013599739.1	XP_009117011.1											
N17.HOG0035730	OG0018021	n0							XP_013602379.1	XP_009117050.1											
N17.HOG0035731	OG0018022	n0							XP_013609351.1	XP_009111319.1											
N17.HOG0035732	OG0018023	n0							XP_013623094.1	XP_009134490.1											
N17.HOG0035733	OG0018024	n0							XP_013620866.1	XP_009128509.2											
N17.HOG0035734	OG0018025	n0							XP_013612644.1	XP_009111394.1											
N17.HOG0035735	OG0018026	n0							XP_013610123.1	XP_009111422.1											
N17.HOG0035736	OG0018027	n0							XP_013611831.1	XP_009111491.1											
N17.HOG0035737	OG0018028	n11							XP_013599714.1	XP_009117454.1											
N17.HOG0035738	OG0018028	n14							XP_013621752.1	XP_009134016.2											
N17.HOG0035739	OG0018029	n0							XP_013631943.1	XP_009140254.1											
N17.HOG0035740	OG0018030	n0							XP_013622689.1	XP_009109886.1											
N17.HOG0035741	OG0018031	n0							XP_013604509.1	XP_009107645.1											
N17.HOG0035742	OG0018032	n0							XP_013617881.1	XP_009142811.1											
N17.HOG0035743	OG0018033	n0							XP_013608489.1	XP_009143075.2											
N17.HOG0035744	OG0018034	n0							XP_013586510.1	XP_009143377.1											
N17.HOG0035745	OG0018035	n0							XP_013610466.1	XP_009143332.1											
N17.HOG0035746	OG0018036	n0							XP_013639447.1	XP_009143519.1											
N17.HOG0035747	OG0018037	n0							XP_013619313.1	XP_033132922.1											
N17.HOG0035748	OG0018038	n0							XP_013619008.1	XP_009143663.2											
N17.HOG0035749	OG0018039	n0							XP_013619820.1	XP_018513704.1											
N17.HOG0035750	OG0018040	n0							XP_013595140.1	XP_033144028.1											
N17.HOG0035751	OG0018041	n4							XP_013627735.1												
N17.HOG0035752	OG0018041	n12							XP_013614258.1	XP_033142128.1, XP_033130783.1, XP_009149592.1											
N17.HOG0035753	OG0018041	n17							XP_013610590.1												
N17.HOG0035754	OG0018043	n0							XP_013639086.1	XP_009119550.1											
N17.HOG0035755	OG0018044	n0							XP_013587579.1	XP_009148226.2											
N17.HOG0035756	OG0018045	n0							XP_013585784.1	XP_009148305.2											
N17.HOG0035757	OG0018046	n0							XP_013602647.1	XP_009118205.1											
N17.HOG0035758	OG0018047	n0							XP_013603302.1	XP_009110635.1											
N17.HOG0035759	OG0018048	n7							XP_013597301.1	XP_009123152.1											
N17.HOG0035760	OG0018048	n12							XP_013628022.1	XP_009137055.1											
