HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N10.HOG0026085	OG0018479	n0									XP_010496410.1	XP_023641652.1									
N10.HOG0026086	OG0018480	n0									XP_019086110.1, XP_010496419.1	XP_023641209.1									
N10.HOG0026087	OG0018481	n0									XP_010439878.1, XP_010482175.1, XP_010442347.1	XP_006300107.1									
N10.HOG0026088	OG0018482	n0									XP_019098221.1, XP_019096856.1, XP_019096855.1	XP_006298917.1									
N10.HOG0026089	OG0018483	n0									XP_010435665.1	XP_006297148.1									
N10.HOG0026090	OG0018484	n0									XP_010435663.1	XP_023641457.1									
N10.HOG0026091	OG0018485	n0									XP_010485401.1, XP_010435633.1, XP_010496297.1	XP_006297906.1									
N10.HOG0026092	OG0018486	n0									XP_010496299.1, XP_010435628.1	XP_006298677.1									
N10.HOG0026093	OG0018487	n0									XP_019098251.1, XP_010496308.1	XP_006299114.1									
N10.HOG0026094	OG0018488	n0									XP_010484657.1, XP_010465622.1	XP_006280630.1									
N10.HOG0026095	OG0018489	n0									XP_019094714.1, XP_010444819.1, XP_010484670.1	XP_006281944.2									
N10.HOG0026096	OG0018490	n0									XP_010484672.1, XP_010444822.1	XP_023645516.1									
N10.HOG0026097	OG0018491	n0									XP_010478748.1, XP_010444832.1	XP_006279760.1									
N10.HOG0026098	OG0018492	n0									XP_010413139.1, XP_019093753.1	XP_023638365.1									
N10.HOG0026099	OG0018493	n0									XP_010413156.1, XP_019100993.1, XP_010468854.1										
N10.HOG0026100	OG0018494	n0									XP_010468855.1, XP_010418550.1, XP_010512750.1, XP_019082817.1	XP_006281476.1									
N10.HOG0026101	OG0018495	n0									XP_010468944.1, XP_010413272.1, XP_010512645.1	XP_006292839.1									
N10.HOG0026102	OG0018496	n0									XP_010413314.1, XP_010468992.1, XP_010512588.1	XP_023638340.1									
N10.HOG0026103	OG0018497	n0									XP_010456329.1, XP_019088493.1	XP_006290098.1									
N10.HOG0026104	OG0018498	n0									XP_010469085.1, XP_010413389.1	XP_006292599.2									
N10.HOG0026105	OG0018499	n0									XP_010413399.1, XP_019101035.1, XP_019093556.1	XP_006291675.2									
N10.HOG0026106	OG0018500	n0									XP_010512201.1, XP_010413696.1	XP_006290261.1									
N10.HOG0026107	OG0018501	n0									XP_010512138.1, XP_010516577.1, XP_010504886.1	XP_006290872.1									
N10.HOG0026108	OG0018502	n0									XP_010504807.1	XP_006292874.1									
N10.HOG0026109	OG0018503	n0									XP_010504719.2	XP_006290306.2									
N10.HOG0026110	OG0018505	n0									XP_010427472.1, XP_010504552.1, XP_010516252.1	XP_006292645.1									
N10.HOG0026111	OG0018506	n0									XP_010427426.1, XP_010504502.1	XP_006292388.1									
N10.HOG0026112	OG0018507	n0									XP_010516043.1	XP_006290823.1									
N10.HOG0026113	OG0018508	n0									XP_010412759.1, XP_010507430.1, XP_010427036.1	XP_006292997.2									
N10.HOG0026114	OG0018509	n0									XP_010427028.1, XP_010412757.2, XP_010504140.1	XP_006292855.1									
N10.HOG0026115	OG0018510	n0									XP_010426939.1	XP_006291405.1									
N10.HOG0026116	OG0018511	n0									XP_010504023.1, XP_019085724.1	XP_006292482.2									
N10.HOG0026117	OG0018512	n0									XP_010504008.1, XP_010515731.1	XP_023639076.1									
N10.HOG0026118	OG0018513	n0									XP_010466985.1, XP_010422716.1	XP_023641983.1									
N10.HOG0026119	OG0018514	n0									XP_010518627.1, XP_010467030.1, XP_010488714.1	XP_006299442.1									
N10.HOG0026120	OG0018515	n0									XP_019098207.1	XP_006300589.1									
N10.HOG0026121	OG0018516	n17									XP_010506953.1										
N10.HOG0026122	OG0018517	n0									XP_010415364.1, XP_010470703.1, XP_010511735.1	XP_023644151.1									
N10.HOG0026123	OG0018518	n0									XP_010415374.1, XP_010470713.1, XP_010511746.1	XP_006301069.2									
N10.HOG0026124	OG0018519	n0									XP_010467721.1, XP_010489601.1	XP_006299461.1									
N10.HOG0026125	OG0018520	n0									XP_010415246.1, XP_010467878.1	XP_006299777.1									
N10.HOG0026126	OG0018521	n0									XP_010517581.1, XP_010508777.1	XP_006295669.1									
N10.HOG0026127	OG0018522	n0									XP_019086877.1, XP_010440707.1, XP_010450367.1	XP_006283804.1									
N10.HOG0026128	OG0018523	n0									XP_010505630.1	XP_023640752.1									
N10.HOG0026129	OG0018524	n0									XP_019102514.1, XP_010509227.1, XP_010505421.1	XP_006296158.2									
N10.HOG0026130	OG0018525	n0									XP_010509274.1, XP_010505374.1	XP_023639813.1									
N10.HOG0026131	OG0018526	n0									XP_010455612.1	XP_006288167.1									
N10.HOG0026132	OG0018527	n0									XP_010429051.1, XP_010472130.1, XP_010416889.1	XP_023640715.1									
N10.HOG0026133	OG0018528	n0									XP_010429156.1	XP_006293521.1									
N10.HOG0026134	OG0018529	n0										XP_006292441.1									
N10.HOG0026135	OG0018530	n0									XP_010463201.2, XP_010480962.2	XP_006303707.2									
N10.HOG0026136	OG0018531	n0									XP_010511132.1, XP_010500078.1, XP_010461362.1	XP_006307546.1									
N10.HOG0026137	OG0018532	n0									XP_019099374.1	XP_023645754.1									
N10.HOG0026138	OG0018533	n0									XP_010480904.1, XP_010478921.1, XP_010500012.1, XP_010461288.1	XP_006305423.1									
N10.HOG0026139	OG0018534	n0									XP_010499893.1, XP_010478766.1	XP_006307047.1									
N10.HOG0026140	OG0018535	n0									XP_010455425.1, XP_010421943.1	XP_006289058.1									
N10.HOG0026141	OG0018536	n0									XP_010435007.1, XP_010455541.1, XP_010422090.1	XP_006287536.1									
N10.HOG0026142	OG0018537	n0									XP_019097897.1, XP_010424366.1	XP_006287063.1									
N10.HOG0026143	OG0018539	n0									XP_010455100.1	XP_006287056.1									
N10.HOG0026144	OG0018540	n0									XP_010494009.1, XP_010455124.1, XP_010421610.1	XP_006288627.1									
N10.HOG0026145	OG0018541	n0									XP_010494090.1, XP_010421688.1, XP_010455172.1	XP_006286502.1									
N10.HOG0026146	OG0018542	n0									XP_010432846.1	XP_006297159.1									
N10.HOG0026147	OG0018543	n0									XP_010467786.1	XP_006299416.1									
N10.HOG0026148	OG0018544	n0									XP_010493645.1, XP_010482078.1	XP_023638232.1									
N10.HOG0026149	OG0018545	n0									XP_010507813.1	XP_006293567.1									
N10.HOG0026150	OG0018546	n0									XP_010518375.1, XP_010506705.1, XP_010507958.1	XP_006294602.1									
N10.HOG0026151	OG0018547	n0									XP_010518149.1, XP_010508181.1	XP_006296085.1									
N10.HOG0026152	OG0018548	n0									XP_010494204.1, XP_010481970.1, XP_010442140.1	XP_006281718.1									
N10.HOG0026153	OG0018549	n0									XP_010463977.2, XP_010485872.1	XP_006298535.1									
N10.HOG0026154	OG0018550	n0									XP_010435237.1	XP_006282438.1									
N10.HOG0026155	OG0018551	n0									XP_010508471.1, XP_010517863.1, XP_010506168.1	XP_006294846.1									
N10.HOG0026156	OG0018552	n0									XP_019100590.1, XP_010508488.1	XP_006296519.1									
N10.HOG0026157	OG0018553	n0									XP_010508502.1, XP_010506136.1, XP_010517841.1	XP_023640511.1									
N10.HOG0026158	OG0018554	n0									XP_010506119.1, XP_010517821.1, XP_010508527.1	XP_006294151.1									
N10.HOG0026159	OG0018555	n0									XP_010505969.1, XP_010497091.1, XP_010508672.1	XP_006293510.1									
N10.HOG0026160	OG0018556	n1									XP_019101060.1, XP_019099882.1										
N10.HOG0026161	OG0018556	n7									XP_010508590.2, XP_010517750.1, XP_010506051.1	XP_023637263.1									
N10.HOG0026162	OG0018558	n0									XP_010463598.2, XP_010485444.1, XP_010442178.1	XP_006297658.2									
N10.HOG0026163	OG0018559	n0									XP_010463634.1, XP_010485467.1	XP_023642267.1									
N10.HOG0026164	OG0018560	n0									XP_010463659.1, XP_010485558.1, XP_010485543.1, XP_010417294.1	XP_023642441.1									
N10.HOG0026165	OG0018561	n0									XP_019099463.1, XP_010485583.1, XP_010463683.1	XP_006298663.1									
N10.HOG0026166	OG0018562	n0									XP_010485607.1, XP_010501491.1, XP_010463704.1	XP_006300194.1									
N10.HOG0026167	OG0018563	n0									XP_010463714.1, XP_010485615.1, XP_010502138.1	XP_006298166.1									
N10.HOG0026168	OG0018564	n0									XP_010508629.1, XP_010485666.1	XP_006300010.2									
N10.HOG0026169	OG0018565	n0									XP_010511136.1, XP_010485688.1, XP_010463797.1	XP_006298969.2									
N10.HOG0026170	OG0018566	n0										XP_023642609.1									
N10.HOG0026171	OG0018567	n0									XP_010467983.1, XP_010489658.1, XP_010417482.1	XP_006296957.1									
N10.HOG0026172	OG0018568	n0									XP_010485818.1, XP_010463920.1, XP_010467999.1, XP_010414952.1	XP_023642523.1									
N10.HOG0026173	OG0018569	n0									XP_010485831.1, XP_010463932.1	XP_006298293.1									
N10.HOG0026174	OG0018570	n0									XP_010463943.1, XP_010416702.1, XP_010485842.1	XP_006297308.1									
N10.HOG0026175	OG0018571	n0									XP_010463963.1, XP_010418757.1, XP_010485860.1	XP_006296608.1									
N10.HOG0026176	OG0018572	n0										XP_023642736.1									
N10.HOG0026177	OG0018573	n0									XP_010464062.1, XP_010485977.1, XP_010426338.2	XP_023642733.1									
N10.HOG0026178	OG0018574	n0									XP_010486018.1, XP_010464091.1	XP_006296700.1									
N10.HOG0026179	OG0018575	n0									XP_010431614.1, XP_010486050.1, XP_010464123.1	XP_023642568.1									
N10.HOG0026180	OG0018576	n0									XP_010486224.1, XP_010464287.1, XP_010446318.1	XP_006297046.1									
N10.HOG0026181	OG0018577	n0									XP_010464347.1, XP_010450727.1	XP_006298951.1									
N10.HOG0026182	OG0018578	n12									XP_010453092.1, XP_010464375.1	XP_023641135.1									
N10.HOG0026183	OG0018579	n0									XP_010486426.1	XP_006296925.1									
N10.HOG0026184	OG0018580	n0									XP_010440661.1, XP_010450301.1, XP_010436648.1	XP_006284358.1									
N10.HOG0026185	OG0018581	n0									XP_010464605.1	XP_006297691.1									
N10.HOG0026186	OG0018582	n0									XP_019096625.1, XP_019092514.1, XP_019100974.1	XP_006299287.1									
N10.HOG0026187	OG0018583	n0									XP_010468114.2, XP_010489870.1, XP_010464792.1	XP_006298604.1									
N10.HOG0026188	OG0018584	n0									XP_010450798.2	XP_006283825.1									
N10.HOG0026189	OG0018585	n0									XP_010464892.1	XP_006300051.1									
N10.HOG0026190	OG0018586	n0									XP_010486994.1, XP_010465045.1, XP_010499364.1	XP_023641286.1									
N10.HOG0026191	OG0018587	n0									XP_010487003.1, XP_010499449.1, XP_019092892.1	XP_006299513.1									
N10.HOG0026192	OG0018588	n0									XP_010487027.1										
N10.HOG0026193	OG0018589	n0									XP_010500113.1	XP_006297433.1									
N10.HOG0026194	OG0018590	n0									XP_010487074.1, XP_010500239.1, XP_010465148.1	XP_006298082.1									
N10.HOG0026195	OG0018591	n0									XP_010500251.1, XP_010487076.1, XP_010465151.1	XP_006299636.1									
N10.HOG0026196	OG0018592	n0									XP_010501428.2, XP_019096370.1	XP_023641291.1									
N10.HOG0026197	OG0018593	n0									XP_010465330.1, XP_010501875.1, XP_010487237.1	XP_006299393.1									
N10.HOG0026198	OG0018594	n0									XP_010465454.1	XP_006296814.1									
N10.HOG0026199	OG0018595	n0									XP_019092619.1, XP_019096219.1, XP_019101997.1	XP_006299161.1									
N10.HOG0026200	OG0018596	n0									XP_010502938.2	XP_023642052.1									
N10.HOG0026201	OG0018597	n0									XP_010504344.1, XP_010465669.1	XP_006297675.1									
N10.HOG0026202	OG0018598	n0									XP_010504998.1, XP_010487588.1, XP_010465738.2	XP_023641320.1									
N10.HOG0026203	OG0018599	n0									XP_010465944.1, XP_010487770.1	XP_006297257.1									
N10.HOG0026204	OG0018600	n0									XP_010424882.1	XP_006290438.2									
N10.HOG0026205	OG0018601	n0									XP_019092829.1	XP_006296813.2									
N10.HOG0026206	OG0018602	n0									XP_010487850.1, XP_010466053.1	XP_023641829.1									
N10.HOG0026207	OG0018604	n0									XP_010466114.1, XP_010487907.1, XP_010507845.1										
N10.HOG0026208	OG0018605	n0									XP_010507856.1, XP_010466113.1	XP_023642139.1									
N10.HOG0026209	OG0018606	n0									XP_019096669.1, XP_019092418.1, XP_019096597.1	XP_023641254.1									
N10.HOG0026210	OG0018607	n0									XP_010487967.1, XP_010508397.1, XP_010466178.1	XP_006297494.1									
N10.HOG0026211	OG0018608	n0									XP_010509566.1, XP_010466316.1, XP_010488084.1	XP_006299073.1									
N10.HOG0026212	OG0018609	n0									XP_010445110.1, XP_010442802.1, XP_010482631.1	XP_006280222.1									
N10.HOG0026213	OG0018610	n0									XP_010435876.1, XP_010450795.1, XP_010441074.1	XP_006283379.2									
N10.HOG0026214	OG0018611	n0									XP_010441038.1, XP_010436794.1, XP_010451834.1	XP_006285420.1									
N10.HOG0026215	OG0018612	n0									XP_010442194.1, XP_010482027.1, XP_010438879.1	XP_023633987.1									
N10.HOG0026216	OG0018613	n0									XP_010488199.1, XP_010467862.1, XP_010467854.1, XP_010467858.1										
N10.HOG0026217	OG0018615	n0									XP_010502191.1, XP_010513932.1	XP_006291892.1									
N10.HOG0026218	OG0018616	n0									XP_010415103.1, XP_010470440.1, XP_019101526.1	XP_006302844.1									
N10.HOG0026219	OG0018617	n0									XP_010470327.1, XP_010511139.1	XP_006279431.1									
N10.HOG0026220	OG0018618	n0									XP_010511158.1, XP_010470339.1, XP_010414881.1	XP_006303046.1									
N10.HOG0026221	OG0018619	n0									XP_010420668.1, XP_010492934.1, XP_010454152.1	XP_006289665.1									
N10.HOG0026222	OG0018620	n0									XP_010492831.1, XP_010454057.1	XP_006286542.2									
N10.HOG0026223	OG0018621	n0									XP_019085702.1	XP_006292093.2									
N10.HOG0026224	OG0018622	n0									XP_010426822.1, XP_010503943.1, XP_010515667.1	XP_006290973.1									
N10.HOG0026225	OG0018623	n0									XP_010474830.1	XP_023632640.1									
N10.HOG0026226	OG0018624	n0									XP_010479586.1	XP_023644738.1									
N10.HOG0026227	OG0018625	n0									XP_010474826.1, XP_010479553.1	XP_006306736.1									
N10.HOG0026228	OG0018626	n0									XP_010480859.1, XP_010474641.1, XP_010457202.1	XP_006304730.1									
N10.HOG0026229	OG0018627	n0									XP_010482199.1, XP_010474980.1, XP_019091682.1	XP_006305995.1									
N10.HOG0026230	OG0018628	n0									XP_019098707.1	XP_006303945.1									
N10.HOG0026231	OG0018629	n0									XP_010483068.1, XP_010475050.1, XP_010457440.1	XP_023645021.1									
N10.HOG0026232	OG0018630	n0									XP_010457444.1, XP_010483084.1, XP_010475053.1	XP_006304967.1									
N10.HOG0026233	OG0018631	n0									XP_010475090.1	XP_023645948.1									
N10.HOG0026234	OG0018632	n0									XP_010475163.1, XP_019091893.1	XP_006306646.1									
N10.HOG0026235	OG0018633	n0									XP_010457570.1, XP_010475176.1	XP_006305365.1									
N10.HOG0026236	OG0018634	n0									XP_019090957.1, XP_019094864.1, XP_019095004.1	XP_006303477.2									
N10.HOG0026237	OG0018635	n0									XP_010484988.1	XP_006306654.2									
N10.HOG0026238	OG0018636	n0									XP_010475298.1, XP_010457679.1	XP_006304384.1									
N10.HOG0026239	OG0018637	n0									XP_010475432.2	XP_006307284.1									
N10.HOG0026240	OG0018638	n0									XP_010475450.1, XP_010457859.1, XP_010486968.1	XP_006304930.2									
N10.HOG0026241	OG0018639	n0									XP_010457883.1, XP_010487195.1, XP_010475469.1	XP_006307690.2									
N10.HOG0026242	OG0018640	n0									XP_010487367.1, XP_010457907.1, XP_010475491.1	XP_006305290.1									
N10.HOG0026243	OG0018641	n0									XP_010487714.1	XP_006307211.1									
N10.HOG0026244	OG0018642	n0									XP_010475546.1, XP_010487936.1	XP_023634460.1									
N10.HOG0026245	OG0018643	n0									XP_010488297.1, XP_019094198.1	XP_023645018.1									
N10.HOG0026246	OG0018644	n0									XP_010458031.1, XP_010475598.1	XP_006306854.1									
N10.HOG0026247	OG0018645	n0									XP_010489549.1, XP_010475712.1, XP_010458160.1	XP_006303260.1									
N10.HOG0026248	OG0018646	n0									XP_010475746.1, XP_019091586.1	XP_006303773.1									
N10.HOG0026249	OG0018647	n0									XP_010458226.1, XP_019094963.1, XP_019098910.1	XP_006304373.1									
N10.HOG0026250	OG0018648	n0									XP_010490327.1, XP_019091615.1, XP_010475827.1	XP_023646074.1									
N10.HOG0026251	OG0018649	n0									XP_010458304.1, XP_010490435.1	XP_006304407.2									
N10.HOG0026252	OG0018650	n0									XP_010458415.1, XP_010475935.1, XP_010491558.1	XP_006304469.1									
N10.HOG0026253	OG0018651	n0									XP_010481892.1, XP_010494293.1	XP_006281183.2									
N10.HOG0026254	OG0018652	n0									XP_019098944.1, XP_010476046.1	XP_006304494.1									
N10.HOG0026255	OG0018653	n0									XP_010458568.1, XP_010476095.1, XP_010493065.1	XP_006307697.1									
N10.HOG0026256	OG0018654	n0									XP_010493743.1, XP_019094771.1, XP_010493734.1, XP_019091361.1	XP_006306558.1									
N10.HOG0026257	OG0018655	n0									XP_010476320.1, XP_010495147.1	XP_006305868.1									
N10.HOG0026258	OG0018656	n0									XP_010476372.1, XP_010495477.1, XP_019091444.1	XP_006305222.1									
N10.HOG0026259	OG0018657	n0									XP_010496095.1, XP_010476500.1	XP_006306619.1									
N10.HOG0026260	OG0018658	n0									XP_010476582.1, XP_010496810.2, XP_010459029.1	XP_006303747.1									
N10.HOG0026261	OG0018659	n0									XP_010476616.1, XP_010497020.1, XP_010459053.1	XP_006303677.2									
N10.HOG0026262	OG0018660	n0									XP_019091739.1, XP_010497213.1, XP_010480488.1	XP_006306315.1									
N10.HOG0026263	OG0018661	n0									XP_010476642.1, XP_010459091.1, XP_010497221.1	XP_023644801.1									
N10.HOG0026264	OG0018662	n0									XP_010497326.1, XP_010476661.1	XP_023632560.1									
N10.HOG0026265	OG0018663	n0									XP_019095104.1, XP_019097071.1, XP_019091296.1	XP_023632960.1									
N10.HOG0026266	OG0018664	n0									XP_010498031.1, XP_010476827.1, XP_010459249.1	XP_006303491.1									
N10.HOG0026267	OG0018665	n0									XP_010473905.1, XP_010413670.1										
N10.HOG0026268	OG0018666	n0									XP_010498053.1	XP_006307083.2									
N10.HOG0026269	OG0018667	n0									XP_010498138.1, XP_010476924.1	XP_023644813.1									
N10.HOG0026270	OG0018668	n0									XP_010459642.1, XP_010477190.1, XP_010498391.1	XP_006304020.1									
N10.HOG0026271	OG0018669	n2									XP_010441110.1										
N10.HOG0026272	OG0018669	n11									XP_019094509.1, XP_019097401.1, XP_019091089.1										
N10.HOG0026273	OG0018670	n14									XP_010477248.1	XP_006304500.1									
N10.HOG0026274	OG0018671	n0									XP_010459706.1, XP_010477256.1	XP_006305550.2									
N10.HOG0026275	OG0018672	n0									XP_010462800.1, XP_010498459.1, XP_019094656.1	XP_006306841.1									
N10.HOG0026276	OG0018673	n0									XP_010459712.1, XP_010477262.1, XP_010498464.1	XP_006306084.1									
N10.HOG0026277	OG0018674	n0									XP_010481988.1, XP_010494179.1, XP_010442168.1	XP_006280665.1									
N10.HOG0026278	OG0018675	n0									XP_010460048.1, XP_010477553.1	XP_006306895.1									
N10.HOG0026279	OG0018676	n0									XP_010498773.1, XP_010460052.1	XP_006306722.1									
N10.HOG0026280	OG0018677	n0									XP_010415883.1, XP_010471181.1, XP_010428005.1	XP_006301823.1									
N10.HOG0026281	OG0018678	n0									XP_010433794.1, XP_010439064.1, XP_010448586.1	XP_006284648.2									
N10.HOG0026282	OG0018679	n0									XP_010478727.1, XP_010499851.1, XP_010461127.1	XP_023645915.1									
N10.HOG0026283	OG0018680	n0									XP_010500669.1, XP_010479557.1	XP_006305847.1									
N10.HOG0026284	OG0018681	n0									XP_010430417.1, XP_010473569.1, XP_019083671.1	XP_023643396.1									
N10.HOG0026285	OG0018682	n0									XP_010430380.1, XP_010473531.1, XP_010418309.1	XP_006301487.1									
N10.HOG0026286	OG0018683	n0									XP_019093583.1, XP_010430367.2, XP_010418295.2	XP_023643120.1									
N10.HOG0026287	OG0018684	n0									XP_010430365.1, XP_010418292.1	XP_006300766.1									
N10.HOG0026288	OG0018685	n0									XP_010418270.1, XP_010473492.1, XP_010430340.1	XP_006301878.1									
N10.HOG0026289	OG0018686	n0									XP_010430270.1, XP_010418210.1	XP_006301275.1									
N10.HOG0026290	OG0018687	n0									XP_010430072.1, XP_010418029.1, XP_010473266.1	XP_006300615.1									
N10.HOG0026291	OG0018688	n0									XP_010510936.1, XP_010417992.1, XP_010473235.1	XP_006302097.2									
N10.HOG0026292	OG0018689	n0									XP_010510981.1, XP_010470163.1	XP_006302703.1									
N10.HOG0026293	OG0018690	n0									XP_010470265.1, XP_010511107.1, XP_010414744.1	XP_006301622.1									
N10.HOG0026294	OG0018691	n0									XP_010415007.1, XP_010480270.1, XP_010511298.1	XP_006301338.2									
N10.HOG0026295	OG0018692	n0									XP_010414986.1, XP_010480251.1	XP_006301716.1									
N10.HOG0026296	OG0018693	n0									XP_010450670.1, XP_010441180.1, XP_010436814.1	XP_006283351.1									
N10.HOG0026297	OG0018694	n0									XP_010418499.1, XP_010430565.1	XP_023643657.1									
N10.HOG0026298	OG0018695	n0									XP_010481416.1, XP_010495773.1	XP_006281301.1									
N10.HOG0026299	OG0018696	n0									XP_010481372.1, XP_019087547.1, XP_019097529.1	XP_023636229.1									
N10.HOG0026300	OG0018697	n0									XP_010455805.1, XP_010422332.1, XP_010432044.1	XP_023637442.1									
N10.HOG0026301	OG0018698	n0									XP_010433064.1, XP_010438260.1	XP_006293987.1									
N10.HOG0026302	OG0018699	n0									XP_010449865.1, XP_010440221.1, XP_010440223.1, XP_010440222.1, XP_010440220.1, XP_010434896.1	XP_023635255.1									
N10.HOG0026303	OG0018700	n4									XP_019095276.1, XP_010461671.1, XP_010500385.1	XP_023644527.1									
N10.HOG0026304	OG0018700	n7									XP_010501893.1, XP_010479279.1	XP_023645107.1									
N10.HOG0026305	OG0018701	n0									XP_010500403.1, XP_010479290.1	XP_006304414.1									
N10.HOG0026306	OG0018703	n0									XP_010463301.1, XP_010481037.1	XP_006306097.1, XP_006307725.2									
N10.HOG0026307	OG0018704	n0									XP_010463300.1, XP_010501904.1, XP_010481039.1	XP_023632864.1									
N10.HOG0026308	OG0018705	n0									XP_019094265.1, XP_019096301.1, XP_019091136.1	XP_006304751.2									
N10.HOG0026309	OG0018706	n0									XP_010496648.1, XP_019098638.1, XP_019088086.1	XP_006282488.1									
N10.HOG0026310	OG0018707	n0									XP_010446322.1, XP_010431746.1, XP_010436917.1, XP_010436915.1	XP_023635493.1									
N10.HOG0026311	OG0018708	n7									XP_010431800.1, XP_010436953.1, XP_010446366.1	XP_023633704.1									
N10.HOG0026312	OG0018708	n13									XP_010489252.1										
N10.HOG0026313	OG0018709	n0									XP_010446500.1, XP_010431925.1	XP_006285114.1									
N10.HOG0026314	OG0018710	n0									XP_019088664.1, XP_019089693.1, XP_019086457.1, XP_019087987.1	XP_006285032.1									
N10.HOG0026315	OG0018711	n0									XP_010432031.1, XP_010437186.1, XP_010446625.1	XP_006285426.1									
N10.HOG0026316	OG0018712	n0									XP_010446633.1, XP_019087931.1, XP_019086185.1	XP_006285467.1									
N10.HOG0026317	OG0018713	n0									XP_010446634.1, XP_010437191.1, XP_010432038.1	XP_006284684.1									
N10.HOG0026318	OG0018714	n0									XP_010446654.1	XP_006283527.1									
N10.HOG0026319	OG0018715	n0									XP_010437236.1, XP_010446667.1, XP_010436224.1	XP_006282456.1									
N10.HOG0026320	OG0018716	n0									XP_010432077.1, XP_010437248.1, XP_010446686.1	XP_006283538.1									
N10.HOG0026321	OG0018717	n0									XP_010432088.1, XP_010437259.1, XP_010446697.1	XP_023634399.1									
N10.HOG0026322	OG0018718	n0									XP_019086027.1, XP_010446846.1	XP_006285447.2									
N10.HOG0026323	OG0018719	n0									XP_010446869.1	XP_006283736.1									
N10.HOG0026324	OG0018720	n0									XP_019088122.1	XP_023635529.1									
N10.HOG0026325	OG0018721	n0									XP_010437441.1, XP_010446897.1	XP_006285377.1									
N10.HOG0026326	OG0018722	n0									XP_010437515.1, XP_010432322.1, XP_010446974.1	XP_006283134.1									
N10.HOG0026327	OG0018723	n0									XP_019089575.1	XP_006284905.1									
N10.HOG0026328	OG0018724	n0									XP_010437563.1	XP_006285733.1									
N10.HOG0026329	OG0018725	n0									XP_010488508.1, XP_010466803.1	XP_023642000.1									
N10.HOG0026330	OG0018726	n0									XP_010437985.1, XP_010447486.1, XP_010432808.1	XP_006282792.1									
N10.HOG0026331	OG0018727	n4									XP_010507013.1, XP_010424333.1										
N10.HOG0026332	OG0018727	n6									XP_010445438.1, XP_010513253.1, XP_010484912.2										
N10.HOG0026333	OG0018727	n10									XP_010440440.1										
N10.HOG0026334	OG0018728	n0									XP_010426230.1	XP_006292761.1									
N10.HOG0026335	OG0018729	n3									XP_010488443.1	XP_006299901.2, XP_006298971.2									
N10.HOG0026336	OG0018729	n9									XP_010421064.1, XP_010490205.1, XP_010468552.1										
N10.HOG0026337	OG0018730	n0									XP_010466752.1, XP_010512973.1	XP_006299537.1									
N10.HOG0026338	OG0018731	n0									XP_019084979.1, XP_019083316.1, XP_019093668.1	XP_006303052.1									
N10.HOG0026339	OG0018732	n0									XP_010471289.1, XP_010428149.2, XP_010419167.1	XP_006300918.1									
N10.HOG0026340	OG0018733	n0									XP_010477609.1, XP_010498826.1, XP_010460102.1	XP_006307093.1									
N10.HOG0026341	OG0018734	n0									XP_010460273.1, XP_019094871.1, XP_019097217.1	XP_006306207.1									
N10.HOG0026342	OG0018735	n0									XP_010427723.1	XP_006286509.2									
N10.HOG0026343	OG0018736	n0									XP_010426511.1, XP_010456328.1	XP_006289907.2									
N10.HOG0026344	OG0018737	n0									XP_010480277.1, XP_019091486.1, XP_010474744.1	XP_006305528.1									
N10.HOG0026345	OG0018738	n0									XP_010501320.1, XP_010457578.1, XP_019094369.1	XP_006304652.1									
N10.HOG0026346	OG0018739	n0									XP_019091813.1, XP_010475343.1, XP_019098854.1										
N10.HOG0026347	OG0018740	n0									XP_010457775.1, XP_010486174.1, XP_010475379.1	XP_006303469.1									
N10.HOG0026348	OG0018741	n0									XP_010462640.1, XP_010501431.1, XP_010480437.1	XP_006306468.1									
N10.HOG0026349	OG0018742	n4									XP_010501439.2, XP_019094393.1	XP_006303763.1									
N10.HOG0026350	OG0018742	n10									XP_019094894.1, XP_010462652.1, XP_019090983.1	XP_006303714.1, XP_006303731.1, XP_006292305.1									
N10.HOG0026351	OG0018743	n0									XP_019097909.1, XP_019094916.1	XP_023632797.1									
N10.HOG0026352	OG0018744	n0									XP_010460144.1, XP_010498873.1, XP_010477667.1	XP_023645257.1									
N10.HOG0026353	OG0018745	n0									XP_010460168.1, XP_010477695.1	XP_006307309.1									
N10.HOG0026354	OG0018746	n0									XP_010477777.1, XP_010498975.1	XP_006303997.1									
N10.HOG0026355	OG0018747	n0									XP_010498978.1, XP_010477787.1, XP_010460239.1	XP_006304126.1									
N10.HOG0026356	OG0018748	n0									XP_019094229.1, XP_010499041.1, XP_010477855.1, XP_010460310.1	XP_023646053.1									
N10.HOG0026357	OG0018749	n11									XP_010499053.1, XP_010477868.1, XP_019091252.1										
N10.HOG0026358	OG0018750	n0									XP_010501592.1	XP_006304368.2									
N10.HOG0026359	OG0018751	n0									XP_010499105.1, XP_010460372.1, XP_010477921.1	XP_006306023.2									
N10.HOG0026360	OG0018752	n0									XP_010499124.1, XP_010460394.1, XP_010477947.1	XP_006306904.1									
