HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N4.HOG0023896	OG0019012	n0	Ag033G3597500																		
N4.HOG0023897	OG0019013	n0	Ag033G3604400																		
N4.HOG0023898	OG0019014	n0	Ag031G3142400					Aa_G406680.h1.t1													
N4.HOG0023899	OG0019015	n0	Ag031G3143200					Aa_G296110.h1.t1													
N4.HOG0023900	OG0019016	n0	Ag031G3145300					Aa_G295920.h1.t1													
N4.HOG0023901	OG0019017	n0	Ag031G3147900																		
N4.HOG0023902	OG0019018	n0	Ag031G3148200					Aa_G16590.h1.t1													
N4.HOG0023903	OG0019019	n0	Ag031G3148600					Aa_G103900.h1.t1													
N4.HOG0023904	OG0019020	n0	Ag031G3150800					Aa_G52510.h1.t1													
N4.HOG0023905	OG0019021	n0	Ag031G3159700																		
N4.HOG0023906	OG0019022	n0	Ag031G3299800, Ag031G3299700					Aa_G718830.h1.t1													
N4.HOG0023907	OG0019023	n0	Ag031G3309900					Aa_G483510.h1.t1													
N4.HOG0023908	OG0019024	n0	Ag031G3341900, Ag031G3342200																		
N4.HOG0023909	OG0019025	n0	Ag031G3376300, Ag031G3375500, Ag031G3376200, Ag031G3375600					Aa_G260980.h1.t1													
N4.HOG0023910	OG0019026	n10	Ag031G3404100					Aa_G212740.h1.t1													
N4.HOG0023911	OG0019026	n15	Ag031G3404200																		
N4.HOG0023912	OG0019027	n0	Ag020G2565900					Aa_G82350.h1.t1													
N4.HOG0023913	OG0019028	n0	Ag029G3095000					Aa_G399970.h1.t1													
N4.HOG0023914	OG0019029	n0	Ag029G3111700					Aa_G342460.h1.t1													
N4.HOG0023915	OG0019030	n0	Ag029G3115600					Aa_G211210.h1.t1													
N4.HOG0023916	OG0019031	n0	Ag067G5187500					Aa_G449680.h1.t1													
N4.HOG0023917	OG0019032	n0	Ag042G4401100					Aa_G185850.h1.t1													
N4.HOG0023918	OG0019033	n0	Ag039G4194200					Aa_G281270.h1.t1													
N4.HOG0023919	OG0019034	n8	Ag039G4261200					Aa_G295190.h1.t1													
N4.HOG0023920	OG0019035	n0	Ag014G1971900, Ag039G4320000					Aa_G546580.h1.t1													
N4.HOG0023921	OG0019036	n1	Ag066G5155100																		
N4.HOG0023922	OG0019037	n0	Ag021G2610500					Aa_G36180.h1.t1													
N4.HOG0023923	OG0019038	n0	Ag021G2612300																		
N4.HOG0023924	OG0019039	n0	Ag088G5438800					Aa_G194760.h1.t1													
N4.HOG0023925	OG0019040	n0	Ag088G5444500					Aa_G505090.h1.t1													
N4.HOG0023926	OG0019041	n0	Ag089G5449700																		
N4.HOG0023927	OG0019042	n3						Aa_G226060.h1.t1													
N4.HOG0023928	OG0019042	n7	Ag003G0287600																		
N4.HOG0023929	OG0019043	n0	Ag003G0299200					Aa_G177850.h1.t1													
N4.HOG0023930	OG0019044	n0	Ag003G0321300					Aa_G16190.h1.t1													
N4.HOG0023931	OG0019045	n0	Ag003G0321600					Aa_G16220.h1.t1													
N4.HOG0023932	OG0019046	n0	Ag003G0334000																		
N4.HOG0023933	OG0019047	n0	Ag003G0335500					Aa_G252360.h1.t1													
N4.HOG0023934	OG0019048	n0	Ag003G0338100					Aa_G252390.h1.t1													
N4.HOG0023935	OG0019049	n0	Ag003G0372200					Aa_G454720.h1.t1													
N4.HOG0023936	OG0019050	n0	Ag003G0378400, Ag003G0378600, Ag003G0378500																		
N4.HOG0023937	OG0019051	n0	Ag014G1771800																		
N4.HOG0023938	OG0019052	n0	Ag014G1781100					Aa_G42600.h1.t1													
N4.HOG0023939	OG0019053	n5						Aa_G158000.h1.t1													
N4.HOG0023940	OG0019053	n14	Ag014G1791500					Aa_G250340.h1.t1													
N4.HOG0023941	OG0019054	n0	Ag014G1817500																		
N4.HOG0023942	OG0019055	n0	Ag014G1820900					Aa_G4260.h1.t1													
N4.HOG0023943	OG0019056	n0	Ag014G1827200					Aa_G4690.h1.t1													
N4.HOG0023944	OG0019057	n15	Ag014G1840900					Aa_G630580.h1.t1													
N4.HOG0023945	OG0019058	n0	Ag014G1850400					Aa_G163060.h1.t1													
N4.HOG0023946	OG0019059	n0	Ag014G1853700					Aa_G47760.h1.t1													
N4.HOG0023947	OG0019060	n0	Ag014G1901200					Aa_G34690.h1.t1													
N4.HOG0023948	OG0019061	n2						Aa_G333170.h1.t1, Aa_G263040.h1.t1													
N4.HOG0023949	OG0019061	n8						Aa_G24040.h1.t1													
N4.HOG0023950	OG0019062	n0	Ag014G1945000					Aa_G5260.h2.t1, Aa_G5260.h1.t1													
N4.HOG0023951	OG0019063	n0	Ag014G2037100					Aa_G741650.h1.t1, Aa_G602000.h1.t1													
N4.HOG0023952	OG0019064	n0	Ag014G2044300					Aa_G20460.h1.t1													
N4.HOG0023953	OG0019065	n0	Ag014G2064800					Aa_G498850.h1.t1													
N4.HOG0023954	OG0019066	n0	Ag014G2157900					Aa_G250600.h1.t1													
N4.HOG0023955	OG0019067	n0	Ag061G5029600					Aa_G534670.h1.t1													
N4.HOG0023956	OG0019068	n0	Ag061G5033400																		
N4.HOG0023957	OG0019069	n0	Ag027G3014600					Aa_G538330.h1.t1													
N4.HOG0023958	OG0019070	n0	Ag027G3019500																		
N4.HOG0023959	OG0019071	n0	Ag027G3031900					Aa_G516000.h1.t1													
N4.HOG0023960	OG0019072	n0	Ag027G3032100					Aa_G306600.h1.t1													
N4.HOG0023961	OG0019073	n0	Ag027G3056900, Ag027G3057000																		
N4.HOG0023962	OG0019074	n0	Ag002G0274000, Ag036G4124400					Aa_G316140.h1.t1													
N4.HOG0023963	OG0019075	n0	Ag060G5001300					Aa_G126110.h1.t1													
N4.HOG0023964	OG0019076	n0	Ag060G5002500					Aa_G126160.h1.t1													
N4.HOG0023965	OG0019077	n0	Ag034G3651900					Aa_G106130.h1.t1													
N4.HOG0023966	OG0019078	n0	Ag034G3662600					Aa_G290730.h1.t1													
N4.HOG0023967	OG0019079	n0	Ag034G3683700																		
N4.HOG0023968	OG0019080	n0	Ag034G3685700					Aa_G134900.h1.t1													
N4.HOG0023969	OG0019081	n0	Ag034G3691300					Aa_G134550.h1.t1													
N4.HOG0023970	OG0019082	n0	Ag034G3694200					Aa_G400350.h1.t1													
N4.HOG0023971	OG0019083	n0	Ag034G3699100					Aa_G38800.h1.t1													
N4.HOG0023972	OG0019084	n0	Ag034G3719700					Aa_G220000.h1.t1													
N4.HOG0023973	OG0019085	n0	Ag034G3744700					Aa_G753790.h1.t1													
N4.HOG0023974	OG0019086	n0	Ag034G3754300					Aa_G151730.h1.t1													
N4.HOG0023975	OG0019087	n0	Ag034G3775100					Aa_G516380.h1.t1													
N4.HOG0023976	OG0019088	n2	Ag034G3803800					Aa_G66290.h1.t1													
N4.HOG0023977	OG0019088	n4						Aa_G89240.h1.t1													
N4.HOG0023978	OG0019089	n0	Ag034G3821200																		
N4.HOG0023979	OG0019090	n0	Ag034G3840200																		
N4.HOG0023980	OG0019091	n0	Ag034G4016400					Aa_G637380.h1.t1													
N4.HOG0023981	OG0019092	n0	Ag034G4033300					Aa_G785690.h1.t1													
N4.HOG0023982	OG0019093	n0	Ag034G4049100					Aa_G56770.h1.t1													
N4.HOG0023983	OG0019094	n0	Ag034G4054600					Aa_G412980.h1.t1													
N4.HOG0023984	OG0019095	n0	Ag052G4858800					Aa_G124910.h1.t1													
N4.HOG0023985	OG0019096	n0	Ag002G0181400					Aa_G18470.h1.t1													
N4.HOG0023986	OG0019097	n0	Ag002G0229500					Aa_G222890.h1.t1													
N4.HOG0023987	OG0019098	n0	Ag002G0249800					Aa_G301060.h1.t1													
N4.HOG0023988	OG0019099	n0	Ag002G0254800					Aa_G113420.h1.t1													
N4.HOG0023989	OG0019100	n0	Ag024G2883400					Aa_G186170.h1.t1													
N4.HOG0023990	OG0019101	n11	Ag016G2283900																		
N4.HOG0023991	OG0019102	n0	Ag016G2299000					Aa_G26250.h1.t1													
N4.HOG0023992	OG0019103	n0	Ag016G2312000					Aa_G295520.h1.t1													
N4.HOG0023993	OG0019104	n0	Ag016G2331800					Aa_G845080.h1.t1													
N4.HOG0023994	OG0019105	n0	Ag016G2332100					Aa_G248620.h1.t1													
N4.HOG0023995	OG0019106	n0	Ag016G2356800					Aa_G103050.h1.t1													
N4.HOG0023996	OG0019107	n0	Ag025G2932400																		
N4.HOG0023997	OG0019108	n0	Ag025G2938700					Aa_G110720.h1.t1													
N4.HOG0023998	OG0019109	n4	Ag025G2945200					Aa_G161230.h1.t1													
N4.HOG0023999	OG0019110	n0	Ag025G2970600					Aa_G96330.h1.t1													
N4.HOG0024000	OG0019111	n0	Ag011G1039100																		
N4.HOG0024001	OG0019112	n0	Ag011G1142400					Aa_G180370.h1.t1													
N4.HOG0024002	OG0019113	n0	Ag011G1169100					Aa_G394990.h1.t1													
N4.HOG0024003	OG0019114	n0	Ag011G1176200					Aa_G9650.h1.t1													
N4.HOG0024004	OG0019115	n0	Ag011G1207000, Ag011G1207100					Aa_G214780.h1.t1													
N4.HOG0024005	OG0019116	n0	Ag011G1207700																		
N4.HOG0024006	OG0019117	n0	Ag011G1262000					Aa_G33060.h1.t1													
N4.HOG0024007	OG0019118	n0	Ag019G2490000					Aa_G191600.h1.t1													
N4.HOG0024008	OG0019119	n0	Ag019G2541400																		
N4.HOG0024009	OG0019120	n0	Ag019G2542600					Aa_G136220.h1.t1													
N4.HOG0024010	OG0019121	n0	Ag019G2552500																		
N4.HOG0024011	OG0019122	n0	Ag010G1015300					Aa_G212580.h1.t1													
N4.HOG0024012	OG0019123	n0	Ag085G5414600																		
N4.HOG0024013	OG0019124	n0						Aa_G106160.h1.t1													
N4.HOG0024014	OG0019125	n0						Aa_G6890.h1.t1													
N4.HOG0024015	OG0019126	n0						Aa_G545490.h1.t1, Aa_G599090.h1.t1													
N4.HOG0024016	OG0019127	n0						Aa_G275810.h1.t1													
N4.HOG0024017	OG0019129	n0						Aa_G117660.h1.t1													
N4.HOG0024018	OG0019132	n0						Aa_G583580.h1.t1													
N4.HOG0024019	OG0019134	n0						Aa_G636980.h1.t1													
N4.HOG0024020	OG0019135	n0						Aa_G233420.h1.t1													
N4.HOG0024021	OG0019136	n0						Aa_G646300.h1.t1													
N4.HOG0024022	OG0019138	n0						Aa_G194280.h1.t1													
N4.HOG0024023	OG0019139	n0						Aa_G176050.h1.t1													
N4.HOG0024024	OG0019140	n0						Aa_G225790.h1.t1													
N4.HOG0024025	OG0019142	n0						Aa_G287780.h1.t1													
N4.HOG0024026	OG0019144	n0						Aa_G82660.h1.t1													
N4.HOG0024027	OG0019153	n0						Aa_G373620.h1.t1													
N4.HOG0024028	OG0019156	n0						Aa_G1112530.h11.t1, Aa_G1112530.h10.t1, Aa_G1112530.h14.t1, Aa_G1112530.h1.t1, Aa_G1112530.h9.t1, Aa_G1112530.h16.t1, Aa_G1112530.h12.t1, Aa_G1112530.h13.t1, Aa_G1112530.h15.t1, Aa_G1112530.h6.t1, Aa_G1112530.h17.t1, Aa_G1112530.h7.t1, Aa_G1112530.h4.t1, Aa_G1112530.h3.t1, Aa_G1112530.h8.t1, Aa_G1112530.h5.t1, Aa_G1112530.h2.t1													
N4.HOG0024029	OG0019157	n1						Aa_G568360.h1.t1													
N4.HOG0024030	OG0019160	n0						Aa_G651510.h1.t1													
N4.HOG0024031	OG0019161	n0						Aa_G187180.h1.t1													
N4.HOG0024032	OG0019163	n0						Aa_G366460.h1.t1													
N4.HOG0024033	OG0019165	n0						Aa_G730800.h1.t1													
N4.HOG0024034	OG0019166	n0						Aa_G111900.h1.t1													
N4.HOG0024035	OG0019167	n0						Aa_G4450.h1.t1													
N4.HOG0024036	OG0019171	n0						Aa_G72060.h1.t1, Aa_G72050.h1.t1													
N4.HOG0024037	OG0019173	n0						Aa_G279210.h1.t1													
N4.HOG0024038	OG0019174	n0						Aa_G116300.h1.t1													
N4.HOG0024039	OG0019177	n0						Aa_G105530.h1.t1													
N4.HOG0024040	OG0019178	n0						Aa_G105350.h1.t1													
N4.HOG0024041	OG0019179	n4						Aa_G78910.h1.t1													
N4.HOG0024042	OG0019179	n5						Aa_G760980.h1.t1													
N4.HOG0024043	OG0019181	n0						Aa_G601350.h1.t1													
N4.HOG0024044	OG0019182	n0						Aa_G224820.h1.t1													
N4.HOG0024045	OG0019183	n0						Aa_G421760.h1.t1													
N4.HOG0024046	OG0019185	n0						Aa_G373660.h1.t1													
N4.HOG0024047	OG0019187	n0						Aa_G480960.h1.t1													
N4.HOG0024048	OG0019188	n0						Aa_G480920.h1.t1													
N4.HOG0024049	OG0019189	n0						Aa_G2990.h1.t1													
N4.HOG0024050	OG0019190	n0						Aa_G406470.h1.t1													
N4.HOG0024051	OG0019191	n0						Aa_G88540.h1.t1													
N4.HOG0024052	OG0019192	n0						Aa_G243990.h1.t1													
N4.HOG0024053	OG0019193	n0						Aa_G146420.h1.t1													
N4.HOG0024054	OG0019194	n0						Aa_G536720.h1.t1, Aa_G172030.h1.t1													
N4.HOG0024055	OG0019195	n0						Aa_G281920.h1.t1													
N4.HOG0024056	OG0019196	n0						Aa_G25670.h1.t1													
N4.HOG0024057	OG0019198	n0						Aa_G554280.h1.t1, Aa_G240470.h1.t1													
N4.HOG0024058	OG0019199	n0						Aa_G672730.h1.t1													
N4.HOG0024059	OG0019200	n0						Aa_G207620.h1.t1													
N4.HOG0024060	OG0019201	n0						Aa_G225320.h1.t1													
N4.HOG0024061	OG0019203	n0						Aa_G235220.h1.t1													
N4.HOG0024062	OG0019204	n0						Aa_G739220.h1.t1													
N4.HOG0024063	OG0019205	n0						Aa_G12910.h1.t1													
N4.HOG0024064	OG0019206	n0						Aa_G155080.h1.t1													
N4.HOG0024065	OG0019208	n0						Aa_G253740.h1.t1													
N4.HOG0024066	OG0019209	n0						Aa_G475060.h1.t1													
N4.HOG0024067	OG0019212	n0						Aa_G736780.h1.t1													
N4.HOG0024068	OG0019214	n0						Aa_G71430.h1.t1, Aa_G71430.h2.t1													
N4.HOG0024069	OG0019216	n0						Aa_G242230.h1.t1													
N4.HOG0024070	OG0019218	n0						Aa_G294430.h1.t1													
N4.HOG0024071	OG0019219	n6						Aa_G506670.h1.t1													
N4.HOG0024072	OG0019222	n0						Aa_G69790.h1.t1													
N4.HOG0024073	OG0019223	n0						Aa_G481990.h1.t1													
N4.HOG0024074	OG0019227	n0						Aa_G428460.h1.t1													
N4.HOG0024075	OG0019228	n0						Aa_G408310.h1.t1													
N4.HOG0024076	OG0019229	n0						Aa_G367840.h1.t1													
N4.HOG0024077	OG0019230	n0						Aa_G356230.h1.t1													
N4.HOG0024078	OG0019231	n0						Aa_G668700.h1.t1													
N4.HOG0024079	OG0019235	n0						Aa_G185080.h1.t1													
N4.HOG0024080	OG0019236	n0						Aa_G185040.h1.t1													
N4.HOG0024081	OG0019237	n5						Aa_G103570.h1.t1													
N4.HOG0024082	OG0019238	n0						Aa_G32620.h1.t1													
N4.HOG0024083	OG0019239	n0						Aa_G32710.h1.t1													
N4.HOG0024084	OG0019240	n0						Aa_G581150.h1.t1													
N4.HOG0024085	OG0019244	n0						Aa_G17400.h1.t1													
N4.HOG0024086	OG0019247	n0						Aa_G660320.h1.t1, Aa_G660320.h2.t1													
N4.HOG0024087	OG0019248	n0						Aa_G263790.h1.t1													
N4.HOG0024088	OG0019249	n0						Aa_G701760.h1.t1													
N4.HOG0024089	OG0019252	n2						Aa_G212180.h1.t1													
N4.HOG0024090	OG0019254	n0						Aa_G32600.h1.t1													
N4.HOG0024091	OG0019257	n0						Aa_G96280.h1.t1													
N4.HOG0024092	OG0019258	n0						Aa_G259040.h1.t1													
N4.HOG0024093	OG0019263	n0						Aa_G617580.h2.t1, Aa_G617580.h1.t1													
N4.HOG0024094	OG0019265	n0						Aa_G414530.h1.t1													
N4.HOG0024095	OG0019266	n0						Aa_G435150.h1.t1													
N4.HOG0024096	OG0019268	n0						Aa_G78680.h2.t1, Aa_G78680.h1.t1													
N4.HOG0024097	OG0019270	n0						Aa_G511170.h1.t1, Aa_G511170.h2.t1													
N4.HOG0024098	OG0019273	n0						Aa_G797580.h1.t1, Aa_G466420.h1.t1, Aa_G116100.h1.t1													
N4.HOG0024099	OG0019274	n0						Aa_G498710.h1.t1													
N4.HOG0024100	OG0019297	n0	Ag055G4903300					Aa_G500680.h1.t1													
N4.HOG0024101	OG0019298	n1						Aa_G1006490.h1.t1, Aa_G288940.h1.t1, Aa_G288930.h1.t1													
N4.HOG0024102	OG0019298	n10	Ag055G4909500					Aa_G1080080.h1.t1													
N4.HOG0024103	OG0019299	n0	Ag013G1375100					Aa_G162280.h1.t1													
N4.HOG0024104	OG0019300	n0	Ag013G1418800					Aa_G321030.h1.t1													
N4.HOG0024105	OG0019301	n0	Ag013G1432100					Aa_G8090.h1.t1													
N4.HOG0024106	OG0019302	n0	Ag013G1451900					Aa_G72850.h1.t1													
N4.HOG0024107	OG0019303	n0	Ag013G1533900					Aa_G195960.h1.t1													
N4.HOG0024108	OG0019304	n0	Ag013G1556000					Aa_G210670.h1.t1													
N4.HOG0024109	OG0019305	n1	Ag032G3435800																		
N4.HOG0024110	OG0019305	n8	Ag013G1578300					Aa_G353710.h1.t1													
N4.HOG0024111	OG0019306	n0	Ag013G1582900																		
N4.HOG0024112	OG0019307	n0	Ag013G1621000					Aa_G199730.h1.t1													
N4.HOG0024113	OG0019308	n2						Aa_G189760.h1.t1													
N4.HOG0024114	OG0019308	n4	Ag013G1627100, Ag013G1626600, Ag013G1626800																		
N4.HOG0024115	OG0019309	n0	Ag013G1637400					Aa_G374210.h1.t1													
N4.HOG0024116	OG0019310	n0	Ag013G1740600					Aa_G248820.h1.t1													
N4.HOG0024117	OG0019311	n0	Ag004G0465800, Ag016G2314900, Ag004G0465700																		
N4.HOG0024118	OG0019312	n0	Ag004G0490700					Aa_G61520.h1.t1													
N4.HOG0024119	OG0019313	n0	Ag004G0493700																		
N4.HOG0024120	OG0019314	n10	Ag004G0549400					Aa_G113010.h1.t1													
N4.HOG0024121	OG0019314	n13						Aa_G267610.h1.t1													
N4.HOG0024122	OG0019315	n0	Ag004G0568100					Aa_G15660.h1.t1													
N4.HOG0024123	OG0019316	n9	Ag004G0570100																		
N4.HOG0024124	OG0019317	n0	Ag004G0640900																		
N4.HOG0024125	OG0019318	n0	Ag004G0642700					Aa_G28010.h1.t1													
N4.HOG0024126	OG0019319	n0	Ag004G0674900, Ag004G0674600, Ag004G0675000, Ag004G0674800, Ag004G0674500, Ag004G0674700, Ag004G0675600, Ag004G0675700, Ag004G0674200, Ag004G0675300, Ag004G0675200, Ag004G0674300, Ag004G0677000, Ag004G0676700, Ag004G0676200, Ag004G0674400, Ag004G0675100																		
N4.HOG0024127	OG0019320	n0	Ag004G0749900					Aa_G702000.h1.t1													
N4.HOG0024128	OG0019321	n0	Ag022G2652000					Aa_G495810.h1.t1													
N4.HOG0024129	OG0019322	n0	Ag022G2682400					Aa_G789940.h1.t1, Aa_G789940.h2.t1, Aa_G416700.h1.t1, Aa_G508360.h1.t1													
N4.HOG0024130	OG0019324	n0	Ag022G2791500, Ag022G2791600					Aa_G481300.h1.t1													
N4.HOG0024131	OG0019325	n0	Ag022G2795800					Aa_G271750.h1.t1													
N4.HOG0024132	OG0019326	n0	Ag022G2796300					Aa_G271710.h1.t1													
N4.HOG0024133	OG0019327	n0	Ag075G5286400					Aa_G733520.h1.t1													
N4.HOG0024134	OG0019328	n0	Ag075G5307300					Aa_G184940.h1.t1													
N4.HOG0024135	OG0019329	n0	Ag048G4561500																		
N4.HOG0024136	OG0019330	n0	Ag048G4613300					Aa_G780410.h1.t1													
N4.HOG0024137	OG0019331	n0	Ag048G4647900					Aa_G215590.h1.t1													
N4.HOG0024138	OG0019332	n0	Ag048G4655500					Aa_G81670.h1.t1													
N4.HOG0024139	OG0019333	n0	Ag048G4675300																		
N4.HOG0024140	OG0019334	n0	Ag048G4713000, Ag002G0143000																		
N4.HOG0024141	OG0019335	n0	Ag032G3418800					Aa_G205460.h1.t1													
N4.HOG0024142	OG0019336	n4	Ag032G3445800																		
N4.HOG0024143	OG0019337	n0	Ag032G3475500					Aa_G396710.h1.t1													
N4.HOG0024144	OG0019338	n0	Ag007G0885700					Aa_G79940.h1.t1													
N4.HOG0024145	OG0019339	n0	Ag007G0910800					Aa_G31190.h1.t1													
N4.HOG0024146	OG0019340	n5	Ag007G0927900, Ag007G0927600																		
N4.HOG0024147	OG0019341	n0	Ag078G5386600																		
N4.HOG0024148	OG0019342	n0	Ag063G5078600, Ag002G0113500																		
N4.HOG0024149	OG0019343	n0	Ag012G1302000																		
N4.HOG0024150	OG0019344	n1	Ag012G1338400																		
N4.HOG0024151	OG0019344	n12						Aa_G409780.h1.t1													
N4.HOG0024152	OG0019345	n0	Ag006G0833700					Aa_G149500.h1.t1													
N4.HOG0024153	OG0019346	n0	Ag006G0840600					Aa_G98780.h1.t1													
N4.HOG0024154	OG0019347	n5	Ag006G0842800																		
N4.HOG0024155	OG0019348	n0	Ag001G0009000					Aa_G732080.h1.t1													
N4.HOG0024156	OG0019349	n0	Ag001G0023100					Aa_G459450.h1.t1													
N4.HOG0024157	OG0019350	n0	Ag001G0023200, Ag001G0024000, Ag001G0024700					Aa_G641980.h1.t1, Aa_G120930.h1.t1, Aa_G642000.h1.t1													
N4.HOG0024158	OG0019351	n0	Ag001G0028700					Aa_G334810.h1.t1													
N4.HOG0024159	OG0019352	n0	Ag001G0037300					Aa_G337620.h1.t1													
N4.HOG0024160	OG0019353	n0	Ag001G0061900					Aa_G225090.h1.t1													
N4.HOG0024161	OG0019354	n0	Ag008G0954900																		
N4.HOG0024162	OG0019355	n0	Ag008G0956700					Aa_G131520.h1.t1													
N4.HOG0024163	OG0019356	n11	Ag077G5324900																		
N4.HOG0024164	OG0019357	n0	Ag044G4503200					Aa_G542170.h1.t1													
N4.HOG0024165	OG0019358	n0	Ag033G3522200					Aa_G419720.h1.t1													
N4.HOG0024166	OG0019359	n0	Ag028G3085600, Ag026G2977800					Aa_G39640.h1.t1													
N4.HOG0024167	OG0019360	n0	Ag031G3152100					Aa_G52610.h1.t1													
N4.HOG0024168	OG0019361	n0	Ag031G3154300					Aa_G451760.h1.t1													
N4.HOG0024169	OG0019362	n0	Ag031G3155000																		
N4.HOG0024170	OG0019363	n0	Ag031G3158100					Aa_G43620.h1.t1													
N4.HOG0024171	OG0019364	n0	Ag031G3159500, Ag014G2047500																		
N4.HOG0024172	OG0019365	n2	Ag011G1108100					Aa_G514610.h1.t1													
N4.HOG0024173	OG0019365	n14	Ag031G3164900					Aa_G113930.h1.t1													
N4.HOG0024174	OG0019366	n0	Ag031G3172800					Aa_G336730.h1.t1													
N4.HOG0024175	OG0019367	n0	Ag031G3180000, Ag031G3179900					Aa_G167850.h1.t1													
N4.HOG0024176	OG0019368	n0	Ag031G3195000					Aa_G2290.h1.t1													
N4.HOG0024177	OG0019369	n0	Ag031G3216900																		
N4.HOG0024178	OG0019370	n0	Ag031G3225700					Aa_G103410.h1.t1													
N4.HOG0024179	OG0019371	n0	Ag031G3233100					Aa_G132630.h1.t1													
N4.HOG0024180	OG0019372	n0	Ag031G3244700					Aa_G271330.h1.t1													
N4.HOG0024181	OG0019373	n0	Ag031G3258300, Ag031G3257800					Aa_G114320.h1.t1													
N4.HOG0024182	OG0019374	n0	Ag031G3331300, Ag031G3331400					Aa_G302230.h1.t1, Aa_G302220.h1.t1													
N4.HOG0024183	OG0019375	n0	Ag031G3377400					Aa_G266050.h1.t1													
N4.HOG0024184	OG0019376	n0	Ag031G3391900					Aa_G14070.h1.t1													
N4.HOG0024185	OG0019377	n0	Ag003G0306900, Ag053G4871100					Aa_G196830.h1.t1													
N4.HOG0024186	OG0019378	n0	Ag029G3112000																		
N4.HOG0024187	OG0019379	n0	Ag029G3115800					Aa_G211240.h1.t1													
N4.HOG0024188	OG0019380	n0	Ag067G5205500																		
N4.HOG0024189	OG0019381	n0	Ag042G4379800					Aa_G235700.h1.t1													
N4.HOG0024190	OG0019382	n0	Ag039G4226000					Aa_G38150.h1.t1													
N4.HOG0024191	OG0019383	n0	Ag039G4297500, Ag003G0363800					Aa_G125360.h1.t1													
N4.HOG0024192	OG0019384	n0	Ag039G4305600					Aa_G487740.h1.t1													
N4.HOG0024193	OG0019385	n0	Ag021G2626300, Ag030G3125200					Aa_G35090.h1.t1													
N4.HOG0024194	OG0019386	n0	Ag015G2213400					Aa_G393080.h1.t1													
N4.HOG0024195	OG0019387	n0	Ag015G2254900					Aa_G576100.h1.t1													
N4.HOG0024196	OG0019388	n0	Ag015G2255200					Aa_G125110.h1.t1													
N4.HOG0024197	OG0019389	n0	Ag088G5427400					Aa_G596980.h1.t1													
N4.HOG0024198	OG0019390	n0	Ag088G5438300					Aa_G194790.h1.t1													
N4.HOG0024199	OG0019391	n0	Ag003G0282200					Aa_G12820.h1.t1													
N4.HOG0024200	OG0019392	n0	Ag003G0294600																		
N4.HOG0024201	OG0019393	n0	Ag003G0304200					Aa_G332580.h1.t1													
N4.HOG0024202	OG0019394	n0	Ag003G0331400					Aa_G175350.h1.t1													
N4.HOG0024203	OG0019395	n0	Ag003G0336100																		
N4.HOG0024204	OG0019396	n0	Ag003G0345100																		
N4.HOG0024205	OG0019397	n0	Ag003G0345700																		
N4.HOG0024206	OG0019398	n0	Ag003G0379700					Aa_G374630.h1.t1													
N4.HOG0024207	OG0019399	n0	Ag014G1803200																		
N4.HOG0024208	OG0019400	n0	Ag014G1814700																		
N4.HOG0024209	OG0019401	n0	Ag014G1825200					Aa_G4570.h1.t1													
N4.HOG0024210	OG0019402	n0	Ag014G1873600					Aa_G174500.h1.t1													
N4.HOG0024211	OG0019403	n0	Ag014G1885200					Aa_G24260.h1.t1													
N4.HOG0024212	OG0019404	n0	Ag014G1967900, Ag014G1967800																		
N4.HOG0024213	OG0019405	n0	Ag014G1987600					Aa_G483870.h1.t1													
N4.HOG0024214	OG0019406	n0	Ag014G2049600					Aa_G71210.h1.t1													
N4.HOG0024215	OG0019407	n0	Ag014G2084400																		
N4.HOG0024216	OG0019408	n0	Ag014G2151400																		
N4.HOG0024217	OG0019409	n0	Ag014G2153500					Aa_G242870.h1.t1, Aa_G216630.h1.t1													
N4.HOG0024218	OG0019410	n0	Ag014G2155700					Aa_G242960.h1.t1													
N4.HOG0024219	OG0019411	n0	Ag027G3061000					Aa_G229410.h1.t1													
N4.HOG0024220	OG0019412	n0	Ag068G5214800																		
N4.HOG0024221	OG0019413	n0	Ag034G3652000					Aa_G106120.h1.t1													
N4.HOG0024222	OG0019414	n0	Ag034G3673200					Aa_G6680.h1.t1													
N4.HOG0024223	OG0019415	n0	Ag034G3705900					Aa_G286320.h1.t1													
N4.HOG0024224	OG0019416	n0	Ag034G3717100																		
N4.HOG0024225	OG0019417	n0	Ag034G3764000					Aa_G19230.h1.t1													
N4.HOG0024226	OG0019418	n0	Ag034G3788200					Aa_G226640.h1.t1													
N4.HOG0024227	OG0019419	n0	Ag034G3790400																		
N4.HOG0024228	OG0019420	n0	Ag034G3808100					Aa_G469910.h1.t1													
N4.HOG0024229	OG0019421	n0	Ag034G3808600																		
N4.HOG0024230	OG0019422	n0	Ag034G3813000					Aa_G339000.h1.t1													
N4.HOG0024231	OG0019423	n0	Ag034G3844300																		
