Orthogroup	Duplications (all)	Duplications (50% support)
OG0022898	2	2
OG0022899	3	3
OG0022900	0	0
OG0022901	1	1
OG0022902	4	4
OG0022903	2	2
OG0022904	3	3
OG0022905	3	3
OG0022906	4	4
OG0022907	0	0
OG0022908	1	1
OG0022909	3	3
OG0022910	1	1
OG0022911	1	1
OG0022912	0	0
OG0022913	1	1
OG0022914	2	1
OG0022915	2	2
OG0022916	0	0
OG0022917	3	3
OG0022918	1	1
OG0022919	0	0
OG0022920	1	0
OG0022921	2	2
OG0022922	2	2
OG0022923	2	2
OG0022924	1	1
OG0022925	2	2
OG0022926	2	2
OG0022927	1	1
OG0022928	1	1
OG0022929	3	3
OG0022930	1	1
OG0022931	1	1
OG0022932	1	1
OG0022933	1	1
OG0022934	2	2
OG0022935	2	2
OG0022936	2	2
OG0022937	2	2
OG0022938	2	2
OG0022939	1	1
OG0022940	0	0
OG0022941	1	0
OG0022942	4	4
OG0022943	2	2
OG0022944	3	3
OG0022945	4	4
OG0022946	4	4
OG0022947	4	4
OG0022948	1	1
OG0022949	1	1
OG0022950	3	3
OG0022951	0	0
OG0022952	3	3
OG0022953	3	3
OG0022954	0	0
OG0022955	1	1
OG0022956	3	3
OG0022957	1	1
OG0022958	2	2
OG0022959	3	3
OG0022960	0	0
OG0022961	1	1
OG0022962	1	1
OG0022963	3	3
OG0022964	3	3
OG0022965	2	2
OG0022966	0	0
OG0022967	1	1
OG0022968	0	0
OG0022969	1	1
OG0022970	0	0
OG0022971	1	1
OG0022972	4	4
OG0022973	1	1
OG0022974	1	1
OG0022975	1	0
OG0022976	0	0
OG0022977	0	0
OG0022978	1	1
OG0022979	0	0
OG0022980	0	0
OG0022981	1	1
OG0022982	4	4
OG0022983	4	4
OG0022984	0	0
OG0022985	4	4
OG0022986	0	0
OG0022987	2	2
OG0022988	0	0
OG0022989	0	0
OG0022990	0	0
OG0022991	2	2
OG0022992	2	2
OG0022993	0	0
OG0022994	0	0
OG0022995	0	0
OG0022996	0	0
OG0022997	0	0
OG0022998	0	0
OG0022999	1	1
OG0023000	5	5
OG0023001	5	5
OG0023002	5	5
OG0023003	1	1
OG0023004	5	5
OG0023005	1	1
OG0023006	3	3
OG0023007	2	2
OG0023008	1	1
OG0023009	2	1
OG0023010	1	0
OG0023011	2	2
OG0023012	0	0
OG0023013	4	4
OG0023014	4	4
OG0023015	1	0
OG0023016	0	0
OG0023017	1	1
OG0023018	2	2
OG0023019	2	2
OG0023020	1	1
OG0023021	2	2
OG0023022	0	0
OG0023023	3	3
OG0023024	2	2
OG0023025	3	2
OG0023026	2	2
OG0023027	2	2
OG0023028	3	3
OG0023029	2	2
OG0023030	3	3
OG0023031	2	2
OG0023032	0	0
OG0023033	3	3
OG0023034	4	4
OG0023035	4	4
OG0023036	3	3
OG0023037	2	2
OG0023038	2	2
OG0023039	1	1
OG0023040	0	0
OG0023041	1	1
OG0023042	5	5
OG0023043	1	1
OG0023044	3	3
OG0023045	5	5
OG0023046	5	5
OG0023047	5	5
OG0023048	2	2
OG0023049	5	5
OG0023050	3	3
OG0023051	5	5
OG0023052	5	5
OG0023053	1	1
OG0023054	5	5
OG0023055	3	3
OG0023056	2	1
OG0023057	5	5
OG0023058	2	2
OG0023059	5	5
OG0023060	3	3
OG0023061	5	5
OG0023062	5	5
OG0023063	3	3
OG0023064	5	5
OG0023065	0	0
OG0023066	5	5
OG0023067	3	3
OG0023068	4	4
OG0023069	5	5
OG0023070	5	5
OG0023071	5	5
OG0023072	5	5
OG0023073	2	2
OG0023074	3	3
OG0023075	4	4
OG0023076	3	3
OG0023077	1	1
OG0023078	3	3
OG0023079	5	5
OG0023080	4	4
OG0023081	5	5
OG0023082	0	0
OG0023083	5	5
OG0023084	5	5
OG0023085	4	4
OG0023086	4	4
OG0023087	1	1
OG0023088	1	0
OG0023089	0	0
OG0023090	5	5
OG0023091	5	5
OG0023092	1	1
OG0023093	1	1
OG0023094	1	1
OG0023095	5	5
OG0023096	5	5
OG0023097	5	5
OG0023098	2	2
OG0023099	2	2
OG0023100	2	2
OG0023101	5	5
OG0023102	2	2
OG0023103	3	3
OG0023104	2	2
OG0023105	2	2
OG0023106	4	4
OG0023107	4	4
OG0023108	5	5
OG0023109	2	0
OG0023110	3	3
OG0023111	2	2
OG0023112	2	2
OG0023113	3	3
OG0023114	2	2
OG0023115	1	1
OG0023116	2	2
OG0023117	2	2
OG0023118	2	2
OG0023119	4	4
OG0023120	3	3
OG0023121	2	2
OG0023122	2	2
OG0023123	2	2
OG0023124	3	3
OG0023125	2	2
OG0023126	2	2
OG0023127	2	2
OG0023128	1	1
OG0023129	2	2
OG0023130	2	2
OG0023131	2	2
OG0023132	2	2
OG0023133	1	1
OG0023134	2	2
OG0023135	4	4
OG0023136	2	2
OG0023137	2	2
OG0023138	4	4
OG0023139	1	1
OG0023140	2	2
OG0023141	2	2
OG0023142	2	2
OG0023143	2	2
OG0023144	1	1
OG0023145	2	0
OG0023146	3	3
OG0023147	2	2
OG0023148	2	2
OG0023149	2	2
OG0023150	3	3
OG0023151	2	2
OG0023152	1	1
OG0023153	4	4
OG0023154	2	2
OG0023155	2	2
OG0023156	2	2
OG0023157	2	2
OG0023158	2	2
OG0023159	2	2
OG0023160	1	1
OG0023161	3	3
OG0023162	5	5
OG0023163	4	4
OG0023164	2	2
OG0023165	2	2
OG0023166	3	3
OG0023167	2	2
OG0023168	2	2
OG0023169	2	2
OG0023170	2	2
OG0023171	2	2
OG0023172	2	2
OG0023173	1	1
OG0023174	2	2
OG0023175	1	1
OG0023176	3	3
OG0023177	4	4
OG0023178	1	1
OG0023179	2	2
OG0023180	2	2
OG0023181	1	1
OG0023182	2	2
OG0023183	3	3
OG0023184	3	3
OG0023185	2	2
OG0023186	2	2
OG0023187	1	1
OG0023188	2	2
OG0023189	5	5
OG0023190	1	1
OG0023191	1	1
OG0023192	3	3
OG0023193	1	1
OG0023194	0	0
OG0023195	2	2
OG0023196	2	2
OG0023197	4	4
OG0023198	2	1
OG0023199	2	2
OG0023200	4	4
OG0023201	1	1
OG0023202	4	4
OG0023203	2	2
OG0023204	1	1
OG0023205	2	2
OG0023206	2	2
OG0023207	1	1
OG0023208	1	1
OG0023209	2	2
OG0023210	2	2
OG0023211	2	0
OG0023212	1	1
OG0023213	2	2
OG0023214	2	2
OG0023215	5	5
OG0023216	2	2
OG0023217	2	2
OG0023218	2	2
OG0023219	2	2
OG0023220	1	1
OG0023221	2	2
OG0023222	2	2
OG0023223	3	3
OG0023224	2	2
OG0023225	1	1
OG0023226	2	2
OG0023227	1	1
OG0023228	2	2
OG0023229	2	1
OG0023230	2	2
OG0023231	1	1
OG0023232	3	3
OG0023233	2	2
OG0023234	1	1
OG0023235	3	3
OG0023236	2	2
OG0023237	0	0
OG0023238	2	2
OG0023239	4	4
OG0023240	4	4
OG0023241	2	2
OG0023242	2	2
OG0023243	3	3
OG0023244	2	2
OG0023245	2	2
OG0023246	4	4
OG0023247	1	1
OG0023248	3	3
OG0023249	2	2
OG0023250	3	3
OG0023251	2	2
OG0023252	2	2
OG0023253	2	2
OG0023254	3	3
OG0023255	2	2
OG0023256	3	3
OG0023257	1	1
OG0023258	2	2
OG0023259	1	1
OG0023260	3	3
OG0023261	3	3
OG0023262	2	2
OG0023263	2	2
OG0023264	2	2
OG0023265	4	4
OG0023266	4	4
OG0023267	3	3
OG0023268	1	1
OG0023269	2	2
OG0023270	2	2
OG0023271	3	3
OG0023272	3	3
OG0023273	2	2
OG0023274	3	3
OG0023275	4	4
OG0023276	1	1
OG0023277	4	4
OG0023278	5	5
OG0023279	2	2
OG0023280	2	2
OG0023281	2	2
OG0023282	3	3
OG0023283	3	3
OG0023284	3	3
OG0023285	1	1
OG0023286	2	1
OG0023287	3	3
OG0023288	4	4
OG0023289	1	1
OG0023290	1	1
OG0023291	4	4
OG0023292	4	4
OG0023293	1	1
OG0023294	2	2
OG0023295	2	2
OG0023296	1	1
OG0023297	2	2
OG0023298	2	2
OG0023299	2	2
OG0023300	1	1
OG0023301	4	4
OG0023302	2	2
OG0023303	1	1
OG0023304	1	1
OG0023305	2	2
OG0023306	5	5
OG0023307	2	2
OG0023308	4	4
OG0023309	1	1
OG0023310	2	2
OG0023311	0	0
OG0023312	2	2
OG0023313	4	4
OG0023314	2	2
OG0023315	4	4
OG0023316	5	5
OG0023317	3	3
OG0023318	3	3
OG0023319	2	2
OG0023320	2	2
OG0023321	2	2
OG0023322	2	2
OG0023323	2	2
OG0023324	3	3
OG0023325	2	2
OG0023326	3	3
OG0023327	1	1
OG0023328	4	4
OG0023329	1	1
OG0023330	1	0
OG0023331	3	3
OG0023332	0	0
OG0023333	2	2
OG0023334	2	2
OG0023335	3	3
OG0023336	1	0
OG0023337	1	1
OG0023338	1	0
OG0023339	3	3
OG0023340	4	4
OG0023341	4	4
OG0023342	4	4
OG0023343	4	4
OG0023344	3	3
OG0023345	1	1
OG0023346	3	3
OG0023347	4	4
OG0023348	2	1
OG0023349	4	4
OG0023350	2	2
OG0023351	3	3
OG0023352	1	1
OG0023353	1	1
OG0023354	5	5
OG0023355	2	2
OG0023356	5	5
OG0023357	5	5
OG0023358	5	5
OG0023359	3	2
OG0023360	5	5
OG0023361	5	5
OG0023362	2	2
OG0023363	5	5
OG0023364	5	5
OG0023365	3	3
OG0023366	2	2
OG0023367	5	5
OG0023368	4	4
OG0023369	3	3
OG0023370	3	3
OG0023371	5	5
OG0023372	2	2
OG0023373	4	4
OG0023374	5	5
OG0023375	2	2
OG0023376	2	2
OG0023377	4	4
OG0023378	4	4
OG0023379	4	4
OG0023380	5	5
OG0023381	5	5
OG0023382	2	1
OG0023383	3	3
OG0023384	0	0
OG0023385	3	3
OG0023386	4	4
OG0023387	3	3
OG0023388	4	4
OG0023389	3	3
OG0023390	4	4
OG0023391	3	3
OG0023392	2	2
OG0023393	4	4
OG0023394	1	0
OG0023395	0	0
OG0023396	1	0
OG0023397	0	0
OG0023398	4	4
OG0023399	2	2
OG0023400	0	0
OG0023401	2	2
OG0023402	3	3
OG0023403	1	1
OG0023404	3	3
OG0023405	5	5
OG0023406	5	5
OG0023407	3	3
OG0023408	1	1
OG0023409	2	1
OG0023410	4	4
OG0023411	1	0
OG0023412	2	2
OG0023413	5	5
OG0023414	5	5
OG0023415	2	2
OG0023416	2	2
OG0023417	4	4
OG0023418	4	4
OG0023419	5	5
OG0023420	5	5
OG0023421	5	5
OG0023422	5	5
OG0023423	5	5
OG0023424	5	5
OG0023425	5	5
OG0023426	5	5
OG0023427	5	5
OG0023428	5	5
OG0023429	5	5
OG0023430	5	5
OG0023431	5	5
OG0023432	3	2
OG0023433	5	5
OG0023434	5	5
OG0023435	5	5
OG0023436	5	5
OG0023437	5	5
OG0023438	5	5
OG0023439	5	5
OG0023440	3	3
OG0023441	5	5
OG0023442	2	1
OG0023443	5	5
OG0023444	5	5
OG0023445	5	5
OG0023446	5	5
OG0023447	5	5
OG0023448	5	5
OG0023449	5	5
OG0023450	5	5
OG0023451	5	5
OG0023452	5	5
OG0023453	5	5
OG0023454	5	5
OG0023455	5	5
OG0023456	5	5
OG0023457	4	4
OG0023458	5	5
OG0023459	4	4
OG0023460	5	5
OG0023461	5	5
OG0023462	5	5
OG0023463	5	5
OG0023464	5	5
OG0023465	5	5
OG0023466	5	5
OG0023467	5	5
OG0023468	5	5
OG0023469	5	5
OG0023470	5	5
OG0023471	1	0
OG0023472	5	5
OG0023473	5	5
OG0023474	5	5
OG0023475	5	5
OG0023476	5	5
OG0023477	5	5
OG0023478	5	5
OG0023479	3	2
OG0023480	4	4
OG0023481	5	5
OG0023482	4	4
OG0023483	5	5
OG0023484	5	5
OG0023485	5	5
OG0023486	4	4
OG0023487	5	5
OG0023488	5	5
OG0023489	5	5
OG0023490	5	5
OG0023491	5	5
OG0023492	5	5
OG0023493	4	4
OG0023494	5	5
OG0023495	5	5
OG0023496	5	5
OG0023497	4	4
OG0023498	5	5
OG0023499	5	5
OG0023500	5	5
OG0023501	5	5
OG0023502	5	5
OG0023503	5	5
OG0023504	5	5
OG0023505	5	5
OG0023506	5	5
OG0023507	5	5
OG0023508	5	5
OG0023509	5	5
OG0023510	5	5
OG0023511	5	5
OG0023512	4	4
OG0023513	3	3
OG0023514	3	3
OG0023515	5	5
OG0023516	5	5
OG0023517	4	4
OG0023518	5	5
OG0023519	5	5
OG0023520	5	5
OG0023521	5	5
OG0023522	5	5
OG0023523	5	5
OG0023524	5	5
OG0023525	5	5
OG0023526	5	5
OG0023527	5	5
OG0023528	5	5
OG0023529	5	5
OG0023530	5	5
OG0023531	5	5
OG0023532	5	5
OG0023533	5	5
OG0023534	5	5
OG0023535	5	5
OG0023536	5	5
OG0023537	5	5
OG0023538	5	5
OG0023539	5	5
OG0023540	5	5
OG0023541	5	5
OG0023542	5	5
OG0023543	5	5
OG0023544	5	5
OG0023545	5	5
OG0023546	5	5
OG0023547	5	5
OG0023548	5	5
OG0023549	5	5
OG0023550	5	5
OG0023551	5	5
OG0023552	5	5
OG0023553	5	5
OG0023554	5	5
OG0023555	5	5
OG0023556	5	5
OG0023557	5	5
OG0023558	5	5
OG0023559	5	5
OG0023560	5	5
OG0023561	1	1
OG0023562	1	1
OG0023563	4	4
OG0023564	0	0
OG0023565	4	4
OG0023566	0	0
OG0023567	1	1
OG0023568	4	4
OG0023569	1	1
OG0023570	4	4
OG0023571	0	0
OG0023572	0	0
OG0023573	0	0
OG0023574	1	1
OG0023575	0	0
OG0023576	3	3
OG0023577	0	0
OG0023578	0	0
OG0023579	4	4
OG0023580	1	1
OG0023581	0	0
OG0023582	2	2
OG0023583	2	2
OG0023584	0	0
OG0023585	0	0
OG0023586	4	4
OG0023587	1	1
OG0023588	0	0
OG0023589	1	1
OG0023590	2	2
OG0023591	0	0
OG0023592	0	0
OG0023593	2	2
OG0023594	4	4
OG0023595	0	0
OG0023596	2	2
OG0023597	0	0
OG0023598	4	4
OG0023599	3	3
OG0023600	0	0
OG0023601	1	1
OG0023602	1	1
OG0023603	4	4
OG0023604	4	4
OG0023605	1	1
OG0023606	2	2
OG0023607	0	0
OG0023608	2	2
OG0023609	1	1
OG0023610	4	4
OG0023611	3	3
OG0023612	2	2
OG0023613	4	4
OG0023614	2	2
OG0023615	3	3
OG0023616	3	3
OG0023617	2	2
OG0023618	3	3
OG0023619	4	4
OG0023620	4	4
OG0023621	2	2
OG0023622	3	3
OG0023623	1	0
OG0023624	3	3
OG0023625	1	1
OG0023626	4	4
OG0023627	3	3
OG0023628	2	2
OG0023629	0	0
OG0023630	0	0
OG0023631	2	2
OG0023632	0	0
OG0023633	2	2
OG0023634	0	0
OG0023635	1	1
OG0023636	2	2
OG0023637	4	4
OG0023638	3	3
OG0023639	3	3
OG0023640	1	1
OG0023641	1	1
OG0023642	4	4
OG0023643	4	4
OG0023644	0	0
OG0023645	2	2
OG0023646	1	1
OG0023647	0	0
OG0023648	0	0
OG0023649	4	4
OG0023650	2	2
OG0023651	4	4
OG0023652	3	3
OG0023653	1	1
OG0023654	1	1
OG0023655	3	3
OG0023656	4	4
OG0023657	1	1
OG0023658	3	3
OG0023659	2	2
OG0023660	1	1
OG0023661	3	3
OG0023662	4	4
OG0023663	4	4
OG0023664	4	4
OG0023665	2	2
OG0023666	3	3
OG0023667	2	2
OG0023668	3	3
OG0023669	1	1
OG0023670	1	1
OG0023671	0	0
OG0023672	0	0
OG0023673	2	2
OG0023674	4	4
OG0023675	1	1
OG0023676	1	1
OG0023677	1	0
OG0023678	3	3
OG0023679	2	2
OG0023680	4	4
OG0023681	1	0
OG0023682	4	4
OG0023683	3	3
OG0023684	1	1
OG0023685	3	3
OG0023686	2	2
OG0023687	3	3
OG0023688	3	3
OG0023689	3	3
OG0023690	1	1
OG0023691	4	4
OG0023692	4	4
OG0023693	3	3
OG0023694	1	0
OG0023695	4	4
OG0023696	4	4
OG0023697	2	2
OG0023698	4	4
OG0023699	1	1
OG0023700	4	4
OG0023701	2	2
OG0023702	3	3
OG0023703	2	2
OG0023704	0	0
OG0023705	1	1
OG0023706	1	0
OG0023707	1	1
OG0023708	0	0
OG0023709	0	0
OG0023710	4	4
OG0023711	2	2
OG0023712	2	2
OG0023713	0	0
OG0023714	3	3
OG0023715	3	3
OG0023716	1	1
OG0023717	1	1
OG0023718	3	3
OG0023719	0	0
OG0023720	0	0
OG0023721	3	3
OG0023722	0	0
OG0023723	2	2
OG0023724	3	3
OG0023725	2	2
OG0023726	0	0
OG0023727	0	0
OG0023728	0	0
OG0023729	2	2
OG0023730	2	2
OG0023731	2	2
OG0023732	1	1
OG0023733	1	1
OG0023734	2	2
OG0023735	2	2
OG0023736	0	0
OG0023737	3	3
OG0023738	2	2
OG0023739	2	2
OG0023740	2	1
OG0023741	3	3
OG0023742	1	1
OG0023743	2	2
OG0023744	0	0
OG0023745	1	1
OG0023746	1	1
OG0023747	1	1
OG0023748	2	2
OG0023749	0	0
OG0023750	2	2
OG0023751	1	1
OG0023752	3	3
OG0023753	3	3
OG0023754	0	0
OG0023755	0	0
OG0023756	3	3
OG0023757	3	3
OG0023758	1	1
OG0023759	0	0
OG0023760	0	0
OG0023761	2	2
OG0023762	1	1
OG0023763	1	1
OG0023764	3	3
OG0023765	2	2
OG0023766	0	0
OG0023767	0	0
OG0023768	0	0
OG0023769	0	0
OG0023770	2	2
OG0023771	4	4
OG0023772	0	0
OG0023773	1	1
OG0023774	1	1
OG0023775	0	0
OG0023776	0	0
OG0023777	2	2
OG0023778	0	0
OG0023779	0	0
OG0023780	3	3
OG0023781	1	1
OG0023782	1	1
OG0023783	2	2
OG0023784	2	2
OG0023785	0	0
OG0023786	3	3
OG0023787	3	3
OG0023788	2	2
OG0023789	2	2
OG0023790	2	2
OG0023791	0	0
OG0023792	1	1
OG0023793	2	2
OG0023794	1	1
OG0023795	4	4
OG0023796	4	4
OG0023797	3	3
OG0023798	1	1
OG0023799	2	2
OG0023800	0	0
OG0023801	0	0
OG0023802	0	0
OG0023803	0	0
OG0023804	0	0
OG0023805	1	1
OG0023806	2	2
OG0023807	3	3
OG0023808	3	3
OG0023809	2	2
OG0023810	2	2
OG0023811	1	1
OG0023812	3	3
OG0023813	1	1
OG0023814	2	2
OG0023815	1	1
OG0023816	1	1
OG0023817	1	1
OG0023818	2	2
OG0023819	1	1
OG0023820	4	4
OG0023821	2	2
OG0023822	4	4
OG0023823	0	0
OG0023824	1	1
OG0023825	1	1
OG0023826	0	0
OG0023827	1	1
OG0023828	0	0
OG0023829	0	0
OG0023830	2	2
OG0023831	1	1
OG0023832	4	4
OG0023833	0	0
OG0023834	1	0
OG0023835	0	0
OG0023836	2	2
OG0023837	2	2
OG0023838	3	3
OG0023839	0	0
OG0023840	0	0
OG0023841	3	3
OG0023842	2	2
OG0023843	1	1
OG0023844	0	0
OG0023845	3	3
OG0023846	2	2
OG0023847	1	1
OG0023848	0	0
OG0023849	2	2
OG0023850	0	0
OG0023851	0	0
OG0023852	0	0
OG0023853	2	2
OG0023854	1	1
OG0023855	3	3
OG0023856	1	1
OG0023857	0	0
OG0023858	1	1
OG0023859	3	3
OG0023860	1	1
OG0023861	0	0
OG0023862	3	3
OG0023863	2	2
OG0023864	1	1
OG0023865	1	1
OG0023866	0	0
OG0023867	2	2
OG0023868	2	2
OG0023869	0	0
OG0023870	1	1
OG0023871	0	0
OG0023872	1	1
OG0023873	1	1
OG0023874	0	0
OG0023875	0	0
OG0023876	1	1
OG0023877	1	1
OG0023878	0	0
OG0023879	2	2
OG0023880	0	0
OG0023881	1	1
OG0023882	3	3
OG0023883	4	4
OG0023884	0	0
OG0023885	1	1
OG0023886	3	3
OG0023887	3	3
OG0023888	2	2
OG0023889	1	1
OG0023890	1	1
OG0023891	0	0
OG0023892	0	0
OG0023893	1	1
OG0023894	1	1
OG0023895	1	1
OG0023896	0	0
OG0023897	0	0
OG0023898	1	1
OG0023899	3	3
OG0023900	1	1
OG0023901	3	3
OG0023902	0	0
OG0023903	1	1
OG0023904	0	0
OG0023905	0	0
OG0023906	2	2
OG0023907	1	1
OG0023908	1	1
OG0023909	2	2
OG0023910	1	1
OG0023911	1	1
OG0023912	2	2
OG0023913	0	0
OG0023914	0	0
OG0023915	1	1
OG0023916	1	1
OG0023917	3	3
OG0023918	1	1
OG0023919	0	0
OG0023920	2	2
OG0023921	1	1
OG0023922	1	1
OG0023923	0	0
OG0023924	1	1
OG0023925	1	1
OG0023926	3	3
OG0023927	0	0
OG0023928	1	1
OG0023929	1	1
OG0023930	1	1
OG0023931	1	1
OG0023932	1	1
OG0023933	0	0
OG0023934	2	2
OG0023935	3	3
OG0023936	0	0
OG0023937	0	0
OG0023938	1	1
OG0023939	2	2
OG0023940	0	0
OG0023941	0	0
OG0023942	2	2
OG0023943	1	1
OG0023944	1	1
OG0023945	1	1
OG0023946	0	0
OG0023947	0	0
OG0023948	3	3
OG0023949	1	1
OG0023950	0	0
OG0023951	1	1
OG0023952	1	1
OG0023953	2	2
OG0023954	2	2
OG0023955	2	2
OG0023956	0	0
OG0023957	1	1
OG0023958	2	2
OG0023959	0	0
OG0023960	0	0
OG0023961	3	3
OG0023962	1	1
OG0023963	0	0
OG0023964	0	0
OG0023965	1	1
OG0023966	3	3
OG0023967	0	0
OG0023968	3	3
OG0023969	0	0
OG0023970	0	0
OG0023971	1	1
OG0023972	1	1
OG0023973	3	3
OG0023974	0	0
OG0023975	0	0
OG0023976	2	2
OG0023977	0	0
OG0023978	0	0
OG0023979	2	2
OG0023980	0	0
OG0023981	3	3
OG0023982	0	0
OG0023983	1	1
OG0023984	0	0
OG0023985	1	0
OG0023986	1	1
OG0023987	1	1
OG0023988	0	0
OG0023989	1	1
OG0023990	0	0
OG0023991	0	0
OG0023992	0	0
OG0023993	0	0
OG0023994	0	0
OG0023995	0	0
OG0023996	0	0
OG0023997	0	0
OG0023998	0	0
OG0023999	0	0
OG0024000	0	0
OG0024001	0	0
OG0024002	0	0
OG0024003	1	1
OG0024004	1	0
OG0024005	4	4
OG0024006	4	4
OG0024007	4	4
OG0024008	0	0
OG0024009	2	2
OG0024010	0	0
OG0024011	1	1
OG0024012	4	4
OG0024013	4	4
OG0024014	3	3
OG0024015	2	2
OG0024016	0	0
OG0024017	2	2
OG0024018	2	2
OG0024019	4	4
OG0024020	3	3
OG0024021	1	0
OG0024022	1	1
OG0024023	1	1
OG0024024	1	1
OG0024025	1	1
OG0024026	1	1
OG0024027	3	3
OG0024028	4	4
OG0024029	1	1
OG0024030	1	1
OG0024031	3	3
OG0024032	0	0
OG0024033	1	1
OG0024034	3	3
OG0024035	2	2
OG0024036	0	0
OG0024037	2	2
OG0024038	1	1
OG0024039	3	3
OG0024040	0	0
OG0024041	1	1
OG0024042	0	0
OG0024043	0	0
OG0024044	1	1
OG0024045	2	2
OG0024046	2	2
OG0024047	1	1
OG0024048	1	1
OG0024049	0	0
OG0024050	1	1
OG0024051	1	1
OG0024052	0	0
OG0024053	2	2
OG0024054	4	4
OG0024055	1	1
OG0024056	1	1
OG0024057	4	4
OG0024058	0	0
OG0024059	2	2
OG0024060	0	0
OG0024061	0	0
OG0024062	0	0
OG0024063	4	4
OG0024064	4	4
OG0024065	1	1
OG0024066	0	0
OG0024067	3	3
OG0024068	1	1
OG0024069	1	1
OG0024070	4	4
OG0024071	3	3
OG0024072	2	2
OG0024073	4	4
OG0024074	3	3
OG0024075	2	2
OG0024076	4	4
OG0024077	3	3
OG0024078	0	0
OG0024079	2	2
OG0024080	4	4
OG0024081	4	4
OG0024082	2	2
OG0024083	3	3
OG0024084	4	4
OG0024085	2	2
OG0024086	4	4
OG0024087	4	4
OG0024088	3	3
OG0024089	4	4
OG0024090	3	3
OG0024091	2	2
OG0024092	2	2
OG0024093	4	4
OG0024094	0	0
OG0024095	4	4
OG0024096	4	4
OG0024097	1	1
OG0024098	3	3
OG0024099	4	4
OG0024100	4	4
OG0024101	1	1
OG0024102	3	3
OG0024103	1	1
OG0024104	4	4
OG0024105	4	4
OG0024106	4	4
OG0024107	2	2
OG0024108	0	0
OG0024109	4	4
OG0024110	4	4
OG0024111	2	2
OG0024112	2	2
OG0024113	4	4
OG0024114	2	2
OG0024115	0	0
OG0024116	4	4
OG0024117	1	1
OG0024118	0	0
OG0024119	1	0
OG0024120	4	4
OG0024121	4	4
OG0024122	2	2
OG0024123	4	4
OG0024124	4	4
OG0024125	0	0
OG0024126	2	2
OG0024127	3	3
OG0024128	1	1
OG0024129	2	2
OG0024130	1	1
OG0024131	3	3
OG0024132	1	1
OG0024133	3	3
OG0024134	4	4
OG0024135	4	4
OG0024136	2	2
OG0024137	4	4
OG0024138	1	1
OG0024139	2	2
OG0024140	4	4
OG0024141	3	3
OG0024142	1	1
OG0024143	2	2
OG0024144	1	1
OG0024145	2	2
OG0024146	1	1
OG0024147	1	1
OG0024148	1	1
OG0024149	1	1
OG0024150	1	1
OG0024151	3	3
OG0024152	1	1
OG0024153	1	1
OG0024154	1	1
OG0024155	1	1
OG0024156	2	2
OG0024157	2	2
OG0024158	1	1
OG0024159	1	1
OG0024160	2	2
OG0024161	2	2
OG0024162	1	1
OG0024163	1	1
OG0024164	1	1
OG0024165	1	1
OG0024166	1	1
OG0024167	1	1
OG0024168	1	1
OG0024169	1	1
OG0024170	4	4
OG0024171	2	2
OG0024172	1	1
OG0024173	3	3
OG0024174	1	1
OG0024175	2	2
OG0024176	3	3
OG0024177	2	2
OG0024178	2	2
OG0024179	1	1
OG0024180	2	2
OG0024181	2	2
OG0024182	1	1
OG0024183	1	1
OG0024184	1	1
OG0024185	1	1
OG0024186	1	1
OG0024187	1	1
OG0024188	1	1
OG0024189	2	2
OG0024190	1	1
OG0024191	1	1
OG0024192	1	1
OG0024193	1	1
OG0024194	3	3
OG0024195	1	1
OG0024196	1	1
OG0024197	1	1
OG0024198	2	2
OG0024199	1	1
OG0024200	1	1
OG0024201	1	1
OG0024202	1	1
OG0024203	4	4
OG0024204	1	1
OG0024205	1	1
OG0024206	1	1
OG0024207	1	1
OG0024208	1	1
OG0024209	2	2
OG0024210	1	1
OG0024211	2	2
OG0024212	2	2
OG0024213	2	2
OG0024214	3	3
OG0024215	1	1
OG0024216	1	1
OG0024217	2	2
OG0024218	3	3
OG0024219	1	1
OG0024220	1	1
OG0024221	1	1
OG0024222	1	1
OG0024223	1	1
OG0024224	1	1
OG0024225	2	2
OG0024226	1	1
OG0024227	1	1
OG0024228	1	1
OG0024229	1	1
OG0024230	2	2
OG0024231	1	1
OG0024232	1	1
OG0024233	1	1
OG0024234	2	2
OG0024235	1	1
OG0024236	3	3
OG0024237	1	1
OG0024238	1	1
OG0024239	3	3
OG0024240	1	1
OG0024241	1	1
OG0024242	1	1
OG0024243	1	1
OG0024244	1	1
OG0024245	1	1
OG0024246	1	1
OG0024247	1	1
OG0024248	1	1
OG0024249	1	1
OG0024250	1	1
OG0024251	2	2
OG0024252	1	1
OG0024253	1	1
OG0024254	1	1
OG0024255	1	1
OG0024256	1	1
OG0024257	3	3
OG0024258	2	2
OG0024259	1	1
OG0024260	1	1
OG0024261	3	3
OG0024262	1	1
OG0024263	1	1
OG0024264	1	1
OG0024265	2	2
OG0024266	1	1
OG0024267	1	1
OG0024268	1	1
OG0024269	3	3
OG0024270	1	1
OG0024271	1	1
OG0024272	1	1
OG0024273	1	1
OG0024274	1	1
OG0024275	4	4
OG0024276	1	1
OG0024277	1	1
OG0024278	2	2
OG0024279	0	0
OG0024280	2	2
OG0024281	1	1
OG0024282	1	1
OG0024283	3	3
OG0024284	2	2
OG0024285	2	2
OG0024286	1	1
OG0024287	3	3
OG0024288	2	2
OG0024289	1	1
OG0024290	2	2
OG0024291	2	2
OG0024292	1	1
OG0024293	0	0
OG0024294	2	2
