Orthogroup	Eutrema_salsugineum	Noccaea_praecox
OG0013002	XP_006391655.1	Np002G123890
OG0013003	XP_024003862.1	Np002G123880
OG0013004	XP_024003729.1	Np002G123810
OG0013005	XP_024003711.1	Np002G123730
OG0013006	XP_006391675.1	Np002G123690
OG0013007	XP_006391676.2	Np002G123680
OG0013008	XP_006391677.1	Np002G123670
OG0013009	XP_006391688.1	Np002G123490
OG0013010	XP_006391713.1	Np002G123170, Np003G180990
OG0013011	XP_006391728.1	Np002G122870
OG0013012	XP_006391737.1	Np002G122660
OG0013013	XP_006391746.2	Np002G122450
OG0013015	XP_006417195.1	Np004G244830
OG0013016	XP_006391785.1	Np002G121420
OG0013017	XP_006391801.1	Np002G121240
OG0013019	XP_006391828.1, XP_024010515.1	Np002G120750
OG0013020	XP_006391868.1	Np002G119980
OG0013021	XP_006417278.1	Np004G245920
OG0013022	XP_006391899.1	Np002G119890
OG0013023	XP_006391900.2	Np002G119880
OG0013024	XP_006413266.1	Np005G280150
OG0013025	XP_006413244.1	Np005G279880
OG0013026	XP_006413240.1	Np005G279830
OG0013027	XP_006413237.1	Np005G279770
OG0013028	XP_024005800.1	Np005G279650
OG0013029	XP_006405975.1	Np005G310960
OG0013030	XP_024003854.1	Np006G330470
OG0013031	XP_006411383.1	Np006G330590
OG0013032	XP_024003775.1	Np006G330730
OG0013033	XP_006418712.1	Np006G330710
OG0013034	XP_006411353.1	Np006G330930
OG0013035	XP_024013205.1, XP_006411332.1	Np006G331250
OG0013036	XP_024004224.1	Np006G331410
OG0013037	XP_006407718.1	Np007G413840, Np007G412300, Np007G413870
OG0013038	XP_006407703.1	Np007G413650
OG0013039	XP_006407694.1	Np007G413610, Np007G413590
OG0013040	XP_006407654.1	Np007G413200, Np007G413160
OG0013041	XP_024014999.1	Np007G413150
OG0013043	XP_006407616.1	Np007G412590
OG0013044	XP_006413445.1	Np005G282480
OG0013045	XP_006407608.1	Np007G412490, Np006G331290
OG0013046	XP_024015769.1	Np007G412200
OG0013048	XP_006407599.1	Np007G412160
OG0013049	XP_006407574.1	Np007G411900
OG0013050	XP_006407569.1	Np007G411880
OG0013051	XP_006400528.1	Np003G147740
OG0013052	XP_006407526.1	Np007G411490
OG0013053	XP_006407524.1	Np007G411470
OG0013054	XP_006407519.1	Np007G411420
OG0013055	XP_006407500.1	Np007G411180
OG0013056	XP_006417376.1	Np004G247350
OG0013057	XP_006407464.1	Np007G410640
OG0013058	XP_006407434.1	Np007G410230
OG0013059	XP_006407431.1	Np007G410180
OG0013060	XP_006407381.2	Np007G409440
OG0013061	XP_006407380.1	Np007G409430
OG0013062	XP_006407372.1	Np007G409370
OG0013063	XP_006407366.1	Np007G409330
OG0013064	XP_006410247.1	Np006G348190, Np006G354730
OG0013065	XP_006407345.1	Np007G409090
OG0013066	XP_006413002.1	Np005G276930
OG0013067	XP_006411060.2	Np006G335390
OG0013068	XP_006402238.1	Np003G174750
OG0013069	XP_006412459.1	Np001G050780
OG0013070	XP_006402223.1	Np003G174730
OG0013071	XP_006402208.1	Np003G174480
OG0013072	XP_006402201.1	Np003G174270
OG0013073	XP_006402188.1	Np003G173910
OG0013074	XP_024012459.1	Np003G173780
OG0013075	XP_006402175.1	Np003G173730
OG0013076	XP_006402147.1	Np003G173180
OG0013077	XP_006402142.1	Np003G173090
OG0013078	XP_024012557.1	Np003G172870
OG0013079	XP_024012110.1	Np003G172110
OG0013080	XP_006418648.1	Np007G387880
OG0013081	XP_006402025.1	Np003G169880
OG0013082	XP_006402007.1	Np003G184380
OG0013083	XP_006402002.1	Np003G184440
OG0013084	XP_006401965.2	Np002G097310, Np001G035540
OG0013085	XP_006401924.1	Np004G203580
OG0013086	XP_024012558.1	Np003G167700
OG0013087	XP_006401897.1	Np003G152990
OG0013088	XP_024011462.1	Np003G167000
OG0013089	XP_006401851.1	Np003G166440
OG0013090	XP_024011667.1	Np003G166090
OG0013091	XP_006401782.2	Np003G165130, Np003G164060
OG0013092	XP_006401761.1	Np003G164670
OG0013093	XP_006401700.1	Np003G163820
OG0013094	XP_006413031.1	Np005G277280
OG0013095	XP_006401629.1	Np003G162200
OG0013096	XP_006401630.2	Np003G162190
OG0013097	XP_006401632.1	Np003G162140
OG0013098	XP_006401640.1	Np003G162010
OG0013099	XP_024012267.1	Np003G161970
OG0013100	XP_006401644.1	Np003G161960
OG0013101	XP_006401648.1	Np003G161780
OG0013102	XP_006401601.1	Np003G162460
OG0013103	XP_024011845.1	Np003G162520
OG0013104	XP_006401563.1	Np003G163090
OG0013105	XP_006409692.1	Np007G380020
OG0013106	XP_006401536.2	Np003G161180
OG0013107	XP_024011890.1	Np003G161030
OG0013108	XP_006401520.1	Np003G161020
OG0013109	XP_006401519.1	Np003G161010
OG0013110	XP_006401516.2	Np003G160950
OG0013111	XP_006401515.1	Np003G160940
OG0013112	XP_006401501.1	Np003G160710
OG0013113	XP_006401478.1	Np003G160370
OG0013114	XP_024005174.1	Np005G278800
OG0013115	XP_006401474.1	Np003G160330
OG0013116	XP_006401450.1	Np003G159620
OG0013117	XP_006401430.1	Np003G159350
OG0013118	XP_006401418.1	Np003G159240
OG0013119	XP_006401397.1	Np003G158620
OG0013120	XP_006401378.1	Np003G158330
OG0013121	XP_024011929.1	Np003G158270
OG0013122	XP_006401349.1	Np003G158010
OG0013123	XP_006401316.1	Np003G157620
OG0013124	XP_006401239.1	Np003G156380
OG0013125	XP_006401226.1	Np003G156240
OG0013126	XP_006401224.1	Np003G156220
OG0013127	XP_006401215.1	Np003G156080
OG0013128	XP_006401214.1	Np003G156070
OG0013129	XP_006401198.1	Np003G155910
OG0013130	XP_006401170.1	Np003G155340
OG0013131	XP_006401158.1	Np003G155200
OG0013132	XP_006401132.2	Np003G154970
OG0013133	XP_006401128.1	Np003G154930
OG0013134	XP_006414260.1	Np005G296060
OG0013135	XP_006394586.1	Np001G010240
OG0013136	XP_006395236.1	Np001G018240
OG0013137	XP_006399822.1	Np003G140040
OG0013138	XP_006399817.1	Np003G139990
OG0013139	XP_006399814.1	Np003G139970
OG0013140	XP_006399782.1	Np003G139640
OG0013141	XP_006399771.1	Np003G139530
OG0013142	XP_024012217.1	Np003G139350
OG0013143	XP_006399748.1	Np003G139160
OG0013144	XP_006399744.1	Np003G139140
OG0013145	XP_006399738.1	Np003G139060
OG0013146	XP_024012328.1	Np003G139040
OG0013147	XP_006399732.1	Np003G139000
OG0013148	XP_006399699.1	Np003G138530
OG0013150	XP_006399679.1	Np003G138370
OG0013151	XP_006399673.1	Np003G138320
OG0013152	XP_006399669.1	Np003G138290
OG0013153	XP_006399658.1	Np003G138140
OG0013154	XP_006399640.1	Np003G137960
OG0013155	XP_006399639.1	Np003G137950, Np003G137970
OG0013156	XP_006399630.1	Np003G137860
OG0013157	XP_006399629.1	Np003G137850
OG0013158	XP_006399582.1	Np003G137230
OG0013159	XP_006399580.1	Np003G137210
OG0013160	XP_006399512.1	Np003G136480
OG0013161	XP_006399465.1	Np003G136040
OG0013162	XP_006402226.1, XP_024011983.1	Np003G136000
OG0013163	XP_006399426.1	Np003G135700
OG0013164	XP_006399416.1	Np003G135500
OG0013165	XP_024012548.1, XP_006418592.1	Np003G135480
OG0013166	XP_006399404.1	Np003G135400
OG0013167	XP_006399386.1	Np003G133960, Np003G135250
OG0013168	XP_024012178.1	Np003G135230, Np003G134520
OG0013169	XP_006399382.1	Np003G135210
OG0013170	XP_006399372.1	Np003G135150
OG0013171	XP_024011635.1	Np003G134810
OG0013172	XP_006394605.1	Np001G010500
OG0013173	XP_006399321.1	Np003G134550
OG0013174	XP_006399298.1	Np003G134290
OG0013175	XP_024012105.1	Np003G134280
OG0013176	XP_006399262.1	Np003G133820
OG0013177	XP_006399254.1	Np003G133750
OG0013178	XP_006399252.1	Np003G133730
OG0013179	XP_006399211.1	Np003G133210
OG0013180	XP_006394436.1	Np001G007870
OG0013181	XP_006399197.2	Np003G132930
OG0013182	XP_006414237.1	Np005G295500
OG0013183	XP_024005047.1	Np005G294540
OG0013184	XP_006414208.1	Np005G293990
OG0013185	XP_006414193.1	Np005G293640
OG0013186	XP_024004724.1	Np005G293630
OG0013188	XP_006414132.1	Np005G292160
OG0013189	XP_024005776.1	Np005G292110
OG0013190	XP_024005912.1	Np005G292080
OG0013191	XP_006398280.1	Np001G036380
OG0013192	XP_024016585.1	Np005G291470
OG0013193	XP_006414074.1	Np005G291210
OG0013194	XP_006414064.1	Np005G291050
OG0013195	XP_006414059.1	Np005G291010
OG0013196	XP_006414051.1	Np005G290840
OG0013197	XP_006414040.1	Np005G290630
OG0013198	XP_006414021.2	Np005G290420
OG0013199	XP_024004750.1	Np005G290390
OG0013200	XP_024005874.1	Np005G290380
OG0013201	XP_006413984.1	Np005G290060
OG0013202	XP_006404148.1	Np005G288650
OG0013203	XP_006402877.2	Np001G062080, Np001G058290
OG0013204	XP_006413899.1	Np005G288640
OG0013205	XP_006411893.1	Np005G269320
OG0013206	XP_006413860.1	Np005G288130
OG0013207	XP_006413798.1	Np005G287660
OG0013208	XP_024005113.1	Np005G287990
OG0013209	XP_024005516.1	Np005G286810
OG0013210	XP_006413696.1	Np005G286160
OG0013211	XP_006413681.1	Np005G285770
OG0013212	XP_006390960.1	Np002G086300
OG0013213	XP_006413662.2	Np005G285460
OG0013214	XP_024005908.1	Np005G284950
OG0013216	XP_006413524.1	Np005G283280
OG0013217	XP_006413518.1	Np005G283210
OG0013218	XP_006413502.1	Np005G283100
OG0013219	XP_006413500.1	Np005G283080
OG0013220	XP_006413473.1	Np005G282810
OG0013221	XP_006415143.1	Np004G205770
OG0013223	XP_006415095.1	Np004G206310
OG0013224	XP_024008157.1	Np004G206340
OG0013225	XP_006400575.2	Np003G148310
OG0013226	XP_006413285.1	Np005G280340
OG0013227	XP_006399187.1	Np003G132830
OG0013228	XP_006415057.1	Np004G206910
OG0013229	XP_024009164.1	Np004G208470
OG0013230	XP_006415028.1	Np004G208510
OG0013231	XP_006396074.1	Np004G208650
OG0013232	XP_006396063.2	Np004G208760
OG0013233	XP_006397418.1	Np004G224340
OG0013234	XP_024010639.1	Np004G204200, Np004G203990
OG0013235	XP_024010642.1	Np004G220170, Np004G203940, Np004G204230
OG0013236	XP_024010633.1, XP_024009524.1	Np004G204520
OG0013237	XP_006403585.1	Np004G204570
OG0013238	XP_006396010.1	Np004G204910
OG0013239	XP_006393711.1	Np004G202490
OG0013240	XP_006407716.1	Np007G412380, Np007G413810
OG0013241	XP_006415402.1	Np004G214700
OG0013242	XP_024006850.1	Np004G203290
OG0013243	XP_006393673.1	Np004G201970
OG0013244	XP_024013274.1	Np001G025600
OG0013245	XP_006393549.1	Np004G200470
OG0013246	XP_006393573.1, XP_024006332.1	Np004G200710
OG0013247	XP_006395997.1	Np004G203740
OG0013248	XP_006396003.1	Np004G203760
OG0013249	XP_006396004.1	Np004G203770
OG0013250	XP_006393667.1	Np004G201920
OG0013251	XP_006393630.1	Np004G201360
OG0013252	XP_024008732.1	Np004G210640
OG0013253	XP_006415725.1	Np004G210620
OG0013254	XP_006415691.1	Np004G210960
OG0013255	XP_006415687.1	Np004G211020
OG0013256	XP_024008552.1	Np004G211040
OG0013257	XP_006415641.1	Np004G211510
OG0013258	XP_006415631.1	Np004G211640
OG0013259	XP_024008925.1	Np004G211810
OG0013260	XP_006415612.2	Np004G211910
OG0013261	XP_024009745.1	Np007G387300
OG0013262	XP_006415595.1	Np004G212110
OG0013263	XP_006415577.1	Np004G212470
OG0013264	XP_006415542.1	Np004G213060
OG0013265	XP_006415489.1	Np004G213590
OG0013266	XP_006412109.1	Np005G266390
OG0013267	XP_006412105.1	Np005G266460
OG0013268	XP_006412078.1	Np005G267060
OG0013269	XP_006412049.1	Np005G267450
OG0013270	XP_006412046.1	Np005G267480
OG0013271	XP_006412038.1	Np005G267530
OG0013272	XP_006409242.1	Np007G375340
OG0013273	XP_024005338.1	Np005G267860
OG0013274	XP_006412006.1, XP_024013923.1	Np005G268030
OG0013275	XP_006412005.1	Np005G268040
OG0013276	XP_006412000.1, XP_006404941.1	Np005G268070
OG0013277	XP_006411997.1	Np002G090740
OG0013278	XP_006411993.1	Np005G268180
OG0013279	XP_006411980.1	Np005G268290
OG0013280	XP_006411976.1	Np005G268330
OG0013281	XP_024005728.1	Np003G141320, Np007G390780
OG0013282	XP_006411930.1	Np005G268790
OG0013283	XP_006411929.2	Np005G268820
OG0013284	XP_006411921.1	Np005G268910
OG0013285	XP_006411888.1	Np005G269350
OG0013286	XP_024004327.1	Np005G262740
OG0013287	XP_006403689.1	Np001G056270
OG0013288	XP_006411809.1	Np005G262360
OG0013289	XP_006411808.1	Np005G262350
OG0013290	XP_006411805.1	Np005G262310
OG0013291	XP_024005853.1	Np005G262080
OG0013292	XP_024005274.1	Np005G262070
OG0013293	XP_006411783.1	Np005G262060
OG0013294	XP_006415738.1	Np004G210510
OG0013295	XP_006411780.1	Np005G262040
OG0013296	XP_006411747.1	Np005G261630
OG0013297	XP_024005826.1	Np005G261620
OG0013298	XP_006411745.1	Np005G261600
OG0013299	XP_006411731.2	Np005G261360
OG0013300	XP_006411725.1	Np005G261290
OG0013301	XP_006411711.1	Np005G261150
OG0013302	XP_006411670.1	Np005G260640
OG0013303	XP_006411661.1	Np005G260570
OG0013304	XP_006411656.1	Np005G260520
OG0013305	XP_006411639.1	Np005G260310
OG0013306	XP_006411615.1	Np005G260080
OG0013307	XP_006395043.1	Np005G260160
OG0013308	XP_006411627.1	Np005G260210
OG0013309	XP_006411605.1	Np005G260040
OG0013310	XP_006404628.2	Np006G370140
OG0013311	XP_024007459.1	Np005G310650
OG0013312	XP_006395896.1	Np005G310880
OG0013313	XP_006405979.1	Np005G310940
OG0013314	XP_006405960.1	Np005G311110
OG0013315	XP_024014775.1	Np005G311330
OG0013316	XP_006405871.1	Np005G312040
OG0013318	XP_006405850.1	Np005G312330
OG0013319	XP_006405844.1	Np005G312410
OG0013320	XP_006405841.1	Np005G312430
OG0013321	XP_006405823.1	Np005G312600
OG0013322	XP_006405788.1	Np005G313210
OG0013323	XP_024014352.1	Np005G313430
OG0013324	XP_006405767.1	Np005G313480
OG0013325	XP_006405746.1	Np005G313750
OG0013326	XP_006405734.1	Np005G313840
OG0013327	XP_006405733.1	Np005G313850
OG0013328	XP_006405682.1	Np005G314420
OG0013329	XP_006405656.1	Np005G314890
OG0013330	XP_006405601.1	Np005G315880
OG0013331	XP_006405593.1	Np005G316000
OG0013332	XP_006405590.1	Np005G316010
OG0013333	XP_006400437.1	Np003G146670
OG0013334	XP_024008426.1	Np004G216890
OG0013335	XP_006418986.1	Np001G045600
OG0013336	XP_006396925.1	Np003G180330
OG0013337	XP_006395116.1	Np001G017150
OG0013338	XP_006410700.1	Np006G340610
OG0013339	XP_006410696.1	Np006G340660
OG0013340	XP_006410680.1	Np006G340800
OG0013341	XP_006397152.1	Np003G177380
OG0013342	XP_006397182.1	Np003G177060
OG0013343	XP_006397198.1	Np003G176390
OG0013344	XP_006397201.1	Np003G176370
OG0013345	XP_006397202.1	Np003G176360
OG0013346	XP_006397214.1	Np003G176300
OG0013347	XP_006397219.1	Np003G176270
OG0013348	XP_006400543.2	Np003G147910
OG0013350	XP_006409221.1	Np007G375190
OG0013351	XP_024006902.1	Np004G205000
OG0013352	XP_006397321.2	Np003G175370
OG0013353	XP_006397318.1	Np003G175380
OG0013354	XP_006397314.1	Np003G175410
OG0013355	XP_006410561.1	Np006G342700
OG0013356	XP_024003850.1	Np006G343910
OG0013357	XP_006410505.1	Np006G343980
OG0013358	XP_006410503.2	Np006G344020
OG0013359	XP_006410702.2	Np006G340590
OG0013360	XP_006403274.2	Np001G041610
OG0013361	XP_024013272.1	Np001G041680
OG0013363	XP_024005253.1, XP_006403297.1	Np001G041820
OG0013364	XP_006403311.1	Np001G041900
OG0013365	XP_006403327.1	Np001G042050
OG0013366	XP_006393639.1	Np004G201760
OG0013367	XP_006403353.1	Np001G042300
OG0013368	XP_006403364.1	Np001G042390
OG0013369	XP_006393404.1	Np004G199440
OG0013370	XP_006403368.1	Np001G042510
OG0013371	XP_006403374.1	Np001G042610
OG0013372	XP_006411153.1	Np006G334060
OG0013373	XP_024013131.1	Np001G042750
OG0013374	XP_006403396.1	Np001G042800
OG0013375	XP_006403177.1	Np001G040780
OG0013376	XP_006403398.2	Np001G042830
OG0013377	XP_024003948.1	Np006G336150
OG0013378	XP_006405262.1	Np001G042840
OG0013380	XP_006395462.1	Np001G044450
OG0013381	XP_006394573.1	Np001G010070
OG0013382	XP_006410741.1	Np006G340070
OG0013383	XP_006397132.1	Np003G177540
OG0013384	XP_006397122.1	Np003G177790
OG0013385	XP_024009994.1	Np003G177850
OG0013386	XP_006397107.1	Np003G177940
OG0013387	XP_006397096.1	Np003G178000
OG0013388	XP_006415086.1	Np004G206370
OG0013389	XP_006397082.1	Np003G178260
OG0013390	XP_006396982.1	Np003G179740
OG0013391	XP_006396956.1	Np003G179970
OG0013392	XP_006396924.1	Np003G180340
OG0013393	XP_006396920.1	Np003G180370
OG0013394	XP_006396906.1	Np003G180530
OG0013395	XP_006396903.1	Np003G180560
OG0013396	XP_024010533.1	Np003G180890
OG0013397	XP_006396865.1	Np003G181180
OG0013398	XP_006396857.1	Np003G181280
OG0013399	XP_006396840.1	Np003G181500
OG0013400	XP_024010523.1	Np003G181670
OG0013401	XP_006396787.1	Np003G182080
OG0013402	XP_006396713.1	Np003G183120
OG0013403	XP_024010117.1	Np003G183220
OG0013404	XP_006396651.1	Np003G183920
OG0013405	XP_006396646.1	Np003G183980
OG0013406	XP_006396633.1	Np003G184640
OG0013407	XP_006396640.2	Np003G184000
OG0013408	XP_006403116.1	Np001G040010
OG0013409	XP_006403103.2	Np001G039880
OG0013410	XP_006398092.1	Np001G039200
OG0013411	XP_024011117.1	Np001G039080
OG0013412	XP_006398115.1	Np001G038820
OG0013414	XP_006398195.1	Np001G037700
OG0013415	XP_006398197.1	Np001G037690
OG0013416	XP_006398199.1	Np001G037510
OG0013417	XP_024011008.1	Np001G037120
OG0013418	XP_006398237.2	Np001G037050
OG0013419	XP_006398247.2	Np001G036950
OG0013420	XP_006398252.1	Np001G036910
OG0013421	XP_006398257.1	Np001G036800
OG0013422	XP_006398263.1	Np001G036750
OG0013423	XP_006398287.1	Np001G036580
OG0013424	XP_006398333.1	Np001G035370
OG0013425	XP_006400557.1	Np003G148160
OG0013428	XP_006395973.1	Np005G309640
OG0013429	XP_006418534.1	Np007G388950
OG0013430	XP_006415014.1	Np005G307410
OG0013431	XP_006415008.1	Np005G307440
OG0013432	XP_006418616.1	Np007G388140
OG0013433	XP_024004365.1	Np005G307550
OG0013434	XP_024009649.1	Np007G387800
OG0013435	XP_024005840.1	Np005G308460
OG0013436	XP_006418742.1	Np007G387010
OG0013437	XP_006414872.1	Np005G307180
OG0013438	XP_006414859.1	Np005G307010
OG0013439	XP_006414826.1	Np005G306410
OG0013440	XP_006414807.1	Np005G306230
OG0013441	XP_006414780.1	Np005G306030
OG0013442	XP_006396966.1	Np003G179890
OG0013443	XP_006414713.1, XP_024009947.1	Np005G305390
OG0013446	XP_006414614.1	Np005G303820
OG0013447	XP_006414606.1	Np005G303700
OG0013448	XP_006414566.1	Np005G303580
OG0013449	XP_006414564.1	Np005G303550
OG0013450	XP_006414491.1	Np005G302790
OG0013451	XP_006414487.1	Np005G302760
OG0013452	XP_006405566.2	Np005G316440
OG0013453	XP_024014630.1	Np005G316720
OG0013454	XP_006405506.1	Np005G317330
OG0013455	XP_006405452.1	Np005G318060
OG0013456	XP_006405390.1	Np005G318940
OG0013457	XP_006405352.1	Np005G319460
OG0013458	XP_006405294.1	Np005G320140
OG0013459	XP_024014809.1	Np005G320220
OG0013460	XP_006405275.1	Np005G320290
OG0013461	XP_024016697.1	Np006G320580
OG0013462	XP_006397977.1	Np006G320800
OG0013463	XP_006397974.1	Np006G320860
OG0013464	XP_006397966.1	Np006G320960
OG0013465	XP_006397965.1	Np006G321730, Np006G320980
OG0013466	XP_006397952.1	Np006G321090
OG0013467	XP_006397945.1	Np006G321190
OG0013468	XP_006397926.1	Np006G321470
OG0013469	XP_006397893.1	Np006G321950
OG0013470	XP_006397892.1	Np006G322010
OG0013471	XP_006397886.1	Np006G322100
OG0013472	XP_024010774.1	Np006G322160, Np006G322130
OG0013473	XP_006397850.1	Np006G322650
OG0013474	XP_006397834.1	Np006G322900
OG0013475	XP_006397826.1	Np006G322970
OG0013476	XP_006397820.2	Np006G323010
OG0013477	XP_006397818.1	Np006G323030
OG0013478	XP_006397815.2	Np006G323060
OG0013479	XP_006397794.1	Np006G323270
OG0013480	XP_006397785.1	Np006G323390
OG0013481	XP_006397782.1	Np006G323410
OG0013482	XP_024010805.1	Np006G323570
OG0013483	XP_024010748.1	Np006G323600
OG0013484	XP_024010890.1	Np004G218750, Np006G324050
OG0013485	XP_006397711.1	Np006G324500
OG0013486	XP_006397652.1	Np006G325350
OG0013487	XP_024012832.1	Np001G065720
OG0013488	XP_006397647.1	Np006G325410, Np006G325400
OG0013489	XP_006397641.1	Np006G325460
OG0013490	XP_006397629.1	Np006G325610
OG0013491	XP_024010732.1	Np006G325720
OG0013492	XP_006397616.1	Np006G325740
OG0013493	XP_006397608.1	Np006G329930, Np006G325790
OG0013494	XP_006397575.1	Np006G326080
OG0013495	XP_006397559.1	Np006G326360
OG0013496	XP_006397545.1	Np006G326550
OG0013497	XP_006397524.1	Np006G326800
OG0013498	XP_006397507.1	Np006G327020
OG0013499	XP_006397495.1	Np006G327140
OG0013500	XP_006397491.1, XP_006397490.1	Np006G327240
OG0013501	XP_006411578.1	Np006G327590
OG0013502	XP_006411571.1	Np006G327660
OG0013504	XP_006411540.1	Np006G328110
OG0013505	XP_006402782.1	Np001G063380
OG0013506	XP_006411475.1	Np006G328970
OG0013507	XP_006411484.1	Np006G328850
OG0013508	XP_006411437.1	Np006G329790
OG0013509	XP_006411433.1	Np006G329800
OG0013510	XP_006398624.1	Np003G125550
OG0013511	XP_006398632.1	Np003G125670
OG0013512	XP_006398649.1	Np003G125820
OG0013513	XP_006398656.1	Np003G126070
OG0013514	XP_006398663.1	Np003G126110
OG0013516	XP_006398681.1	Np003G126290, Np003G126270
OG0013517	XP_006398686.1	Np003G126420
OG0013518	XP_006398691.1	Np003G126470
OG0013519	XP_006398717.1	Np003G126830
OG0013520	XP_006398739.1	Np003G127030
OG0013521	XP_006398738.1	Np003G127020
OG0013522	XP_024011505.1	Np003G127670
OG0013523	XP_006398798.1	Np003G127690, Np007G395640
OG0013524	XP_006398809.1	Np003G127970
OG0013525	XP_006398819.1	Np003G128070
OG0013526	XP_024011573.1	Np003G128080
OG0013527	XP_006398830.1	Np003G128160
OG0013528	XP_006398840.2	Np003G128270
OG0013529	XP_006398858.1	Np003G128460
OG0013530	XP_006398859.1	Np003G128480
OG0013531	XP_006398870.1	Np003G128620
OG0013532	XP_006398875.1	Np003G128680
OG0013533	XP_006398878.1	Np003G128720
OG0013534	XP_024011567.1	Np003G128750
OG0013535	XP_006398881.1	Np003G128770
OG0013536	XP_006398882.1	Np003G128780
OG0013539	XP_024012232.1	Np003G147700
OG0013540	XP_006400620.1	Np003G148840
OG0013541	XP_006400622.1	Np003G148850
OG0013542	XP_006400674.1	Np003G149420
OG0013543	XP_006400700.1	Np003G149870
OG0013544	XP_006400707.1	Np003G149960
OG0013545	XP_006400709.1	Np003G149990
OG0013546	XP_006400720.1	Np003G150150
OG0013547	XP_006400790.1	Np003G150950
OG0013548	XP_006400791.1	Np003G150960
OG0013549	XP_006400795.2	Np003G151040
OG0013550	XP_006400816.1	Np003G151420
OG0013551	XP_006400818.1	Np003G151440
OG0013552	XP_006400819.1	Np003G151450
OG0013553	XP_006400828.2	Np003G151620
OG0013554	XP_024012456.1	Np003G151730
OG0013555	XP_006400885.1	Np003G152200
OG0013556	XP_006400953.1	Np003G152940
OG0013557	XP_024012054.1	Np003G153050
OG0013558	XP_006400963.1	Np003G153070
OG0013559	XP_006415708.1	Np004G210770
OG0013560	XP_006404416.1	Np001G046880
OG0013561	XP_006394302.1	Np001G006230
OG0013562	XP_006394292.1	Np001G006120
OG0013563	XP_006394263.1	Np001G005800
OG0013564	XP_006394253.1	Np001G005630
OG0013565	XP_006394244.1	Np001G005400
OG0013566	XP_006394217.1	Np001G005140
OG0013567	XP_006394210.1	Np001G005080
OG0013568	XP_006394200.1	Np001G004930
OG0013569	XP_006394187.1	Np001G004830
OG0013570	XP_006394174.1	Np001G004750
OG0013571	XP_006394171.1	Np001G004710
OG0013572	XP_006394160.1	Np001G004550
OG0013573	XP_006394156.1	Np001G004520
OG0013574	XP_006394151.1	Np001G004420
OG0013575	XP_024007160.1	Np001G004350
OG0013576	XP_006394135.1	Np001G004280
OG0013577	XP_024016552.1	Np007G374480
OG0013578	XP_006394119.1	Np001G004090
OG0013579	XP_006394113.1	Np001G004020
OG0013580	XP_006394083.1	Np001G003660
OG0013581	XP_006394068.1	Np001G003400
OG0013583	XP_006393993.1	Np001G002700
OG0013584	XP_006393992.1	Np001G002690
OG0013585	XP_006393989.1	Np001G002630
OG0013586	XP_006393979.1	Np001G002520
OG0013587	XP_006393971.2	Np001G002440
OG0013588	XP_006393959.1	Np001G002320
OG0013589	XP_006393956.1	Np001G002290
OG0013590	XP_006393950.1	Np001G002250
OG0013591	XP_024007436.1	Np001G002040
OG0013592	XP_006393927.1	Np001G001970
OG0013593	XP_024007212.1	Np001G001890
OG0013594	XP_024007603.1	Np001G001800
OG0013595	XP_006393913.1	Np001G001770
OG0013596	XP_006393911.1	Np001G001750
OG0013597	XP_024007535.1	Np001G001550
OG0013598	XP_006393877.1	Np001G001300
OG0013599	XP_006393876.1	Np001G001290
OG0013600	XP_006393865.1	Np001G001080
OG0013601	XP_006393857.1	Np001G000910
OG0013602	XP_006393825.1	Np001G000540
OG0013603	XP_006393819.1	Np001G000430
OG0013604	XP_006393807.1	Np001G000330
OG0013605	XP_006393799.2	Np001G000270
OG0013606	XP_024007481.1	Np001G000220
OG0013607	XP_024006967.1	Np001G000140
OG0013609	XP_006396210.2	Np003G189780
OG0013610	XP_006396213.1	Np003G189750
OG0013611	XP_006396216.1	Np003G189730
OG0013612	XP_006396271.1	Np003G188950
OG0013613	XP_006396250.1	Np003G189230
OG0013614	XP_006396235.1	Np003G189500, Np006G348840
OG0013615	XP_006396233.1	Np003G189520
OG0013616	XP_006396232.1	Np003G189530
OG0013617	XP_006396298.1	Np003G188570
OG0013618	XP_024010003.1	Np003G188410
OG0013619	XP_024009808.1	Np003G188400
OG0013620	XP_006396319.1	Np003G188300, Np003G189040
OG0013621	XP_006396322.1	Np003G188270
OG0013622	XP_024009965.1	Np003G188080
OG0013623	XP_006396364.1	Np003G187670
OG0013624	XP_006396367.1	Np003G187600
OG0013625	XP_006396387.1	Np003G187390
OG0013626	XP_006396386.2	Np003G187410
OG0013627	XP_024010077.1	Np003G187320
OG0013628	XP_024010033.1	Np003G187220
OG0013629	XP_006396398.1	Np003G187210
OG0013630	XP_006396405.1	Np003G187140
OG0013631	XP_006418311.1	Np004G257700
OG0013632	XP_006396443.1	Np003G186770
OG0013633	XP_006396480.2	Np003G186240
OG0013634	XP_006396507.1	Np003G185990
OG0013635	XP_006396506.1	Np003G186000
OG0013636	XP_006396504.1	Np003G186010
OG0013637	XP_006396517.1	Np003G185890
OG0013638	XP_006396520.1	Np003G185840
OG0013639	XP_006396531.1	Np003G185680
OG0013640	XP_006396546.1	Np003G185540
OG0013641	XP_006396548.1	Np003G185480
OG0013642	XP_006396560.1	Np003G185350
OG0013643	XP_006396570.1	Np003G185240
OG0013644	XP_006396571.1	Np003G185230
OG0013645	XP_006403129.1	Np001G040150
