Orthogroup	Eutrema_salsugineum	Cardamine_glauca
OG0015950	XP_006395139.1	Cg008G309640, Cg008G311470
OG0015951	XP_006395179.1	Cg008G312080
OG0015952	XP_006395198.1	Cg008G312600
OG0015953	XP_006395187.2	Cg008G312290
OG0015954	XP_006400227.1	Cg008G297110
OG0015955	XP_006399161.1	Cg008G287680
OG0015956	XP_006399166.2	Cg008G287720
OG0015957	XP_006399885.1	Cg008G293970
OG0015958	XP_006399884.1	Cg008G293960
OG0015959	XP_006399155.1	Cg008G287610
OG0015960	XP_006399126.1	Cg008G287360
OG0015961	XP_006395226.1	Cg008G313620
OG0015962	XP_006393716.1	Cg006G204560
OG0015963	XP_006395222.1	Cg008G313350
OG0015964	XP_024011768.1	Cg008G287180
OG0015966	XP_006399081.1	Cg008G286940
OG0015967	XP_006399069.1	Cg008G286890
OG0015968	XP_006399057.2	Cg008G286760
OG0015969	XP_006399055.1	Cg008G286740
OG0015970	XP_006399054.2	Cg008G286720
OG0015971	XP_006399040.1	Cg008G286610
OG0015972	XP_006399038.1	Cg008G286590
OG0015973	XP_024012179.1	Cg008G286540
OG0015974	XP_006399028.2	Cg008G286490
OG0015975	XP_006399025.1	Cg008G286470
OG0015976	XP_006399000.1	Cg008G286210
OG0015977	XP_006407010.1	Cg004G131290
OG0015978	XP_006398985.1	Cg008G286080
OG0015979	XP_006398978.1	Cg008G286010
OG0015980	XP_006398970.1	Cg008G285950
OG0015981	XP_006398944.1	Cg008G285750
OG0015982	XP_006416746.1	Cg006G228900
OG0015983	XP_006398918.1	Cg008G285470
OG0015984	XP_006398911.1	Cg008G285350
OG0015985	XP_006398900.1	Cg008G285250
OG0015986	XP_006394853.1	Cg008G305790
OG0015987	XP_006394851.1	Cg008G305770
OG0015988	XP_006394849.1	Cg008G305730
OG0015989	XP_006394840.1	Cg008G305610
OG0015990	XP_024006958.1	Cg008G304920
OG0015991	XP_024007594.1	Cg008G304780
OG0015992	XP_006394744.1	Cg008G304570
OG0015993	XP_006394739.1	Cg008G304520
OG0015994	XP_006394733.1	Cg008G304470
OG0015995	XP_006394728.1	Cg008G304400
OG0015996	XP_006394689.1	Cg008G304030
OG0015997	XP_006394693.1	Cg008G304060
OG0015998	XP_006394705.2	Cg008G304190
OG0015999	XP_024007117.1	Cg008G304200
OG0016000	XP_006394672.1	Cg008G303790
OG0016001	XP_006394667.1	Cg008G303730
OG0016002	XP_006394646.1	Cg008G303530
OG0016003	XP_006394641.1	Cg008G303490
OG0016004	XP_006394637.1	Cg008G303410
OG0016005	XP_006418576.1	Cg004G143650
OG0016006	XP_006394615.2	Cg008G303230
OG0016007	XP_024007198.1	Cg008G303170
OG0016008	XP_006394580.1	Cg008G302850
OG0016010	XP_006394551.1	Cg003G108640
OG0016011	XP_006394550.1	Cg003G108660
OG0016012	XP_006394549.1	Cg002G071790
OG0016013	XP_006394537.1	Cg003G108850
OG0016014	XP_006394515.1	Cg003G109090
OG0016015	XP_006394513.1	Cg003G109110
OG0016016	XP_024006742.1	Cg003G109310
OG0016017	XP_006394481.1	Cg003G109400
OG0016018	XP_006394442.1	Cg003G109830
OG0016019	XP_006394438.1	Cg003G109870
OG0016020	XP_006394420.1	Cg003G110020
OG0016021	XP_006394410.2	Cg003G110120
OG0016022	XP_006394409.1	Cg003G110130
OG0016023	XP_006394377.1	Cg003G110350
OG0016024	XP_006394367.1	Cg003G110410
OG0016025	XP_024007613.1	Cg003G110530
OG0016026	XP_006394339.1	Cg003G110730
OG0016027	XP_006394329.2	Cg003G110820
OG0016028	XP_006394317.1	Cg003G110900
OG0016029	XP_006401045.1	Cg003G106360
OG0016030	XP_006401061.2	Cg003G106200
OG0016031	XP_006401070.1	Cg003G106130
OG0016032	XP_024011719.1	Cg003G106120
OG0016033	XP_024011723.1	Cg003G106060
OG0016034	XP_006401082.1	Cg003G106020
OG0016035	XP_024012085.1	Cg003G105820
OG0016036	XP_006401116.1	Cg003G105800
OG0016037	XP_006403930.1	Cg002G055520
OG0016038	XP_006403938.1	Cg002G055590
OG0016039	XP_006403959.1	Cg002G055760
OG0016040	XP_006404003.1	Cg002G056090
OG0016041	XP_006404031.1	Cg002G056400
OG0016042	XP_006404033.2	Cg002G056440
OG0016043	XP_024013491.1	Cg002G056480
OG0016044	XP_006404047.1	Cg002G056680
OG0016045	XP_006404056.1	Cg002G056780
OG0016046	XP_006404080.1	Cg002G056870
OG0016047	XP_006404111.1	Cg002G057140
OG0016048	XP_006404122.1	Cg002G057220
OG0016049	XP_006404127.1	Cg002G057270
OG0016050	XP_006394707.1	Cg008G304210
OG0016051	XP_024013846.1	Cg002G057580
OG0016052	XP_006404181.1	Cg002G057830
OG0016053	XP_006404192.1	Cg002G057920
OG0016054	XP_024013408.1	Cg002G057930
OG0016055	XP_006415538.1	Cg006G216540
OG0016056	XP_006404259.1	Cg002G058510
OG0016057	XP_006404262.1	Cg002G058540
OG0016058	XP_006404268.1	Cg002G058570
OG0016059	XP_006404276.1	Cg002G058650, Cg002G058630
OG0016060	XP_006404283.1	Cg002G058730
OG0016061	XP_006404286.1	Cg002G058780
OG0016062	XP_006394328.1	Cg003G110830
OG0016063	XP_006404292.1	Cg002G058870
OG0016064	XP_006404295.1	Cg002G058910
OG0016065	XP_006404307.1	Cg002G058990
OG0016066	XP_006404315.1	Cg002G059080
OG0016067	XP_006404324.1	Cg002G059140
OG0016068	XP_006404339.1	Cg002G059230
OG0016069	XP_006404351.2	Cg002G059350
OG0016070	XP_006404358.1	Cg002G059420
OG0016071	XP_006404359.1	Cg002G059430
OG0016072	XP_006404374.1	Cg002G059630
OG0016073	XP_024013721.1	Cg002G059670
OG0016074	XP_006404379.1	Cg002G059680
OG0016075	XP_006404380.1	Cg002G059690
OG0016076	XP_006404388.1	Cg002G059740
OG0016077	XP_006404426.1	Cg002G060060
OG0016078	XP_006404445.2	Cg002G060200
OG0016079	XP_006418858.1	Cg002G060260
OG0016080	XP_006418884.1	Cg002G060700
OG0016081	XP_006419012.1	Cg002G061490
OG0016082	XP_006419041.1	Cg002G062030
OG0016083	XP_006419049.1	Cg002G062090
OG0016084	XP_006404463.1	Cg002G063570
OG0016085	XP_006419140.2	Cg002G064580
OG0016086	XP_006419134.1	Cg002G064660
OG0016087	XP_006419132.1	Cg002G064820
OG0016088	XP_006400215.1	Cg002G064850
OG0016089	XP_006406769.1	Cg002G072660
OG0016090	XP_006419138.1	Cg002G066290
OG0016091	XP_006418322.1	Cg006G243780
OG0016092	XP_006391174.1	Cg007G268300
OG0016093	XP_024007952.1	Cg007G267410
OG0016094	XP_006391186.1	Cg007G268080
OG0016095	XP_006391167.1	Cg007G268330
OG0016096	XP_006391205.1	Cg007G267880
OG0016097	XP_024006319.1	Cg007G268840
OG0016098	XP_006391092.1	Cg007G269060
OG0016099	XP_006407325.1	Cg004G128240
OG0016100	XP_006391105.1	Cg007G268920
OG0016101	XP_006391085.1	Cg007G269160
OG0016102	XP_006391071.1	Cg007G269220
OG0016103	XP_006391070.2	Cg007G269230
OG0016104	XP_024015335.1	Cg007G269300
OG0016105	XP_006391063.1	Cg007G269310
OG0016106	XP_006391045.2	Cg007G269750
OG0016107	XP_006391028.1	Cg007G269560
OG0016108	XP_006391027.1	Cg007G269550
OG0016109	XP_006391008.1	Cg007G269850
OG0016110	XP_006391006.1	Cg007G269860
OG0016111	XP_006390993.1	Cg007G269980
OG0016112	XP_024010909.1	Cg007G270280
OG0016113	XP_006390936.1	Cg007G270410
OG0016114	XP_006390929.1	Cg007G270490
OG0016115	XP_006390922.1	Cg007G270610
OG0016116	XP_006390913.1	Cg007G270670
OG0016117	XP_006394855.1	Cg008G305850
OG0016118	XP_024008952.1	Cg007G271080
OG0016119	XP_024012574.1	Cg007G271110
OG0016120	XP_006390835.2	Cg007G271270
OG0016121	XP_006390825.1	Cg007G271370
OG0016122	XP_006390804.1	Cg007G271620
OG0016123	XP_006390801.1	Cg007G271640
OG0016124	XP_006390790.1	Cg007G271760
OG0016125	XP_006390788.1	Cg007G271790
OG0016126	XP_006390783.1	Cg007G271830
OG0016127	XP_006390772.1	Cg007G271920
OG0016128	XP_006390764.1	Cg007G271990
OG0016129	XP_006390759.1	Cg007G272030
OG0016130	XP_024012600.1	Cg007G272070
OG0016131	XP_006390753.1	Cg007G272080
OG0016132	XP_006390749.1	Cg007G272110
OG0016133	XP_006390747.1	Cg007G272120
OG0016134	XP_006390743.1	Cg007G272160
OG0016135	XP_024007505.1	Cg007G272180
OG0016136	XP_006390707.1	Cg007G272490
OG0016138	XP_006390033.1	Cg007G278650
OG0016139	XP_024011036.1	Cg007G278620
OG0016140	XP_024007105.1	Cg007G278550
OG0016141	XP_006390068.1	Cg007G278290
OG0016142	XP_006390071.1	Cg007G278260
OG0016143	XP_006390089.1	Cg007G278090
OG0016144	XP_006390096.1	Cg007G278020
OG0016145	XP_006390111.1	Cg007G277890
OG0016146	XP_006390143.1	Cg007G277550
OG0016147	XP_006390156.1	Cg007G277410, Cg007G277420
OG0016148	XP_024012740.1	Cg007G277340
OG0016149	XP_006390170.1	Cg007G277260
OG0016150	XP_006390179.1	Cg007G277210
OG0016151	XP_006395112.1	Cg004G144910
OG0016152	XP_006390190.1, XP_006390191.1	Cg007G277140
OG0016153	XP_006390194.1	Cg007G277120
OG0016154	XP_006390202.1	Cg007G277060
OG0016155	XP_006390203.1	Cg007G277050
OG0016156	XP_006390219.1	Cg007G276880
OG0016157	XP_024004863.1	Cg007G276860
OG0016158	XP_006390230.1	Cg007G276760
OG0016159	XP_006390237.1	Cg007G276710
OG0016160	XP_006390260.1	Cg007G276440
OG0016161	XP_006390285.1	Cg007G276210
OG0016162	XP_006390287.1	Cg007G276190
OG0016163	XP_006390292.1	Cg007G276130
OG0016164	XP_006393637.1	Cg006G203490
OG0016165	XP_006390301.1	Cg007G276010
OG0016166	XP_006390303.1	Cg007G275990
OG0016167	XP_006390308.1	Cg007G275950
OG0016168	XP_006390327.1	Cg007G275750
OG0016169	XP_006390353.1	Cg007G275560
OG0016170	XP_024011019.1	Cg007G275470
OG0016171	XP_006390370.1	Cg007G275390
OG0016172	XP_006390378.1	Cg007G275350
OG0016173	XP_006390390.1	Cg007G275260
OG0016174	XP_006390401.1	Cg007G275160
OG0016175	XP_024012355.1	Cg007G275110
OG0016176	XP_006390406.1	Cg007G275100
OG0016177	XP_006390410.1	Cg007G275040
OG0016178	XP_006404917.1, XP_006390413.1	Cg007G275000
OG0016179	XP_006390438.1	Cg007G274770
OG0016180	XP_006390439.1	Cg007G274760
OG0016181	XP_006390445.1	Cg007G274710
OG0016182	XP_006390476.1	Cg007G274510
OG0016183	XP_006390487.1	Cg007G274430
OG0016185	XP_006390529.1	Cg007G274060
OG0016186	XP_006390563.2	Cg007G273820
OG0016187	XP_006390567.1	Cg007G273780
OG0016188	XP_006390570.1	Cg007G273760
OG0016189	XP_006390586.1	Cg007G273600
OG0016190	XP_006390590.1	Cg007G273580
OG0016191	XP_024010545.1	Cg007G273550
OG0016192	XP_006390595.1	Cg007G273530
OG0016193	XP_006390598.1	Cg007G273500
OG0016194	XP_006390605.1	Cg007G273430
OG0016195	XP_006390634.1	Cg007G273160
OG0016196	XP_006390648.1	Cg007G273010
OG0016197	XP_006390650.1	Cg007G272980
OG0016198	XP_006390652.1	Cg007G272960
OG0016199	XP_024006464.1	Cg007G279460
OG0016200	XP_006389943.1	Cg007G279570
OG0016201	XP_006389941.2	Cg007G279580
OG0016202	XP_006389939.2	Cg007G279610
OG0016203	XP_006389935.1	Cg007G279660
OG0016205	XP_006389876.2	Cg007G280210
OG0016206	XP_024011214.1	Cg007G280360
OG0016207	XP_006389842.1	Cg007G280470
OG0016208	XP_024008230.1	Cg007G281330
OG0016209	XP_006389764.1	Cg007G281340
OG0016210	XP_006389752.1	Cg007G281440
OG0016211	XP_006389750.1	Cg007G281460
OG0016212	XP_006389744.1	Cg007G281510
OG0016213	XP_006389712.2	Cg007G281660
OG0016214	XP_006389737.1	Cg007G281750
OG0016215	XP_006389727.2	Cg007G281800
OG0016216	XP_006389725.2	Cg007G281810
OG0016217	XP_006389724.1	Cg007G281820
OG0016218	XP_006407291.1	Cg004G128530
OG0016219	XP_006407279.1	Cg004G128700
OG0016220	XP_006407261.1	Cg004G128910
OG0016221	XP_006407257.1	Cg004G128960
OG0016222	XP_024015476.1	Cg004G129410
OG0016223	XP_006407183.1	Cg004G147300, Cg004G129550
OG0016224	XP_006407182.1	Cg004G129570
OG0016225	XP_006407170.1	Cg004G129670
OG0016226	XP_024015399.1	Cg004G129970
OG0016227	XP_024015705.1	Cg004G130290
OG0016228	XP_006407047.1	Cg004G130870
OG0016229	XP_024015639.1	Cg004G130990
OG0016230	XP_006407018.1	Cg004G131220
OG0016231	XP_006406969.1	Cg004G131770
OG0016233	XP_006406930.2	Cg004G132110
OG0016234	XP_006406904.1	Cg004G132280
OG0016235	XP_006406901.1	Cg004G132310
OG0016236	XP_006406865.1	Cg004G132570
OG0016237	XP_006406854.1	Cg004G132640
OG0016238	XP_006406853.1	Cg004G132650
OG0016239	XP_006406852.1	Cg004G132660
OG0016240	XP_006406848.1	Cg004G132690
OG0016242	XP_006406826.1	Cg004G132990
OG0016243	XP_006406809.1	Cg004G133210
OG0016244	XP_006406793.1	Cg004G133360
OG0016245	XP_006406792.1	Cg004G133370
OG0016246	XP_006406788.1	Cg004G133410
OG0016247	XP_006406780.1	Cg004G133450
OG0016248	XP_006406777.1	Cg004G133480
OG0016249	XP_006406794.1, XP_006406756.1	Cg004G133660
OG0016250	XP_024015797.1	Cg004G133900
OG0016251	XP_006406728.1	Cg004G133990
OG0016252	XP_006406724.1	Cg004G134020
OG0016253	XP_006406714.1	Cg004G134110
OG0016254	XP_006406678.1	Cg004G134450
OG0016255	XP_006406673.1	Cg004G134500
OG0016256	XP_006406664.1	Cg004G134570
OG0016257	XP_006406659.1	Cg004G134620
OG0016258	XP_006406650.1	Cg004G134680
OG0016259	XP_006406614.1	Cg004G135030
OG0016260	XP_024015165.1	Cg004G135180
OG0016261	XP_024015019.1	Cg004G135330
OG0016262	XP_006406558.1	Cg004G135560
OG0016264	XP_024015606.1	Cg004G135780
OG0016265	XP_006406527.1	Cg004G135860
OG0016267	XP_006406477.1	Cg004G136390
OG0016268	XP_006406469.1	Cg004G136480
OG0016269	XP_006406457.1	Cg004G136570
OG0016270	XP_006406456.1	Cg004G136590, Cg004G136580
OG0016271	XP_006406444.1	Cg004G136690
OG0016272	XP_024015478.1	Cg004G137360
OG0016273	XP_024004905.1	Cg007G248220
OG0016274	XP_006406359.1	Cg004G137590
OG0016275	XP_006406356.1	Cg004G137610
OG0016276	XP_006406349.1	Cg004G137690
OG0016277	XP_006418701.1	Cg004G142660
OG0016278	XP_024015585.1	Cg004G138610
OG0016279	XP_006406270.1	Cg004G138480
OG0016281	XP_006406217.1	Cg004G139190
OG0016282	XP_006406199.1	Cg004G139430
OG0016283	XP_006406163.2	Cg004G139670
OG0016284	XP_006406073.1	Cg004G140530
OG0016285	XP_006406062.1	Cg004G140680
OG0016286	XP_006406027.1	Cg004G140950
OG0016287	XP_006418817.2	Cg004G141590
OG0016288	XP_006418796.1	Cg004G141770
OG0016289	XP_024009546.1	Cg004G141790
OG0016290	XP_024009539.1	Cg004G141820
OG0016291	XP_006418741.2	Cg004G142340
OG0016292	XP_006418721.1	Cg004G142470
OG0016293	XP_006418716.1	Cg004G142540
OG0016294	XP_006405223.1	Cg005G187790
OG0016295	XP_006418674.1	Cg004G142850
OG0016296	XP_006418679.1	Cg004G142790
OG0016297	XP_006418656.1	Cg004G142950
OG0016298	XP_006418611.1	Cg004G143370
OG0016299	XP_006418630.2	Cg004G143240
OG0016300	XP_006418545.1	Cg004G144530
OG0016301	XP_006418561.1	Cg004G144030
OG0016302	XP_006414149.1	Cg004G146780
OG0016303	XP_006401805.1	Cg003G099360
OG0016304	XP_006409681.1	Cg004G147930
OG0016305	XP_006396101.1	Cg004G146510
OG0016306	XP_024009597.1	Cg004G145700
OG0016307	XP_006409684.1	Cg004G147900
OG0016308	XP_006409703.1	Cg004G147040
OG0016309	XP_024016608.1	Cg004G148070
OG0016310	XP_006409673.1	Cg004G148170
OG0016311	XP_006409672.1	Cg004G148180
OG0016312	XP_024016501.1	Cg004G148200
OG0016313	XP_006409669.2	Cg004G148250
OG0016314	XP_006409668.1	Cg004G148260
OG0016315	XP_006409661.1	Cg004G148350
OG0016316	XP_006409660.1	Cg004G148380
OG0016317	XP_006409653.1	Cg004G148470
OG0016318	XP_006409649.1	Cg004G148750
OG0016319	XP_006403101.1	Cg001G033080
OG0016320	XP_006409602.1	Cg004G150530, Cg004G149600
OG0016321	XP_006409584.1	Cg004G150920, Cg004G149740
OG0016322	XP_006409571.1	Cg004G149860, Cg004G150840
OG0016323	XP_006409563.1	Cg004G150800, Cg004G149930
OG0016324	XP_006409562.1	Cg004G149940, Cg004G150790
OG0016325	XP_006409534.1	Cg004G151350
OG0016326	XP_006409434.1	Cg004G152240
OG0016327	XP_006409411.1	Cg004G152550
OG0016328	XP_006409387.1	Cg004G152700
OG0016329	XP_006409384.1	Cg004G152740
OG0016330	XP_024016188.1	Cg004G153000
OG0016331	XP_006409335.1	Cg004G153100
OG0016332	XP_006409268.1	Cg004G153710
OG0016333	XP_006409216.1	Cg004G154050
OG0016334	XP_006409215.1	Cg004G154070
OG0016335	XP_006409198.1	Cg004G154220
OG0016336	XP_024016566.1	Cg004G154720
OG0016337	XP_006409161.1	Cg004G154560
OG0016339	XP_006409172.1	Cg004G154450
OG0016340	XP_006409179.1	Cg004G154360
OG0016341	XP_006409110.1	Cg004G155100
OG0016342	XP_006409083.1	Cg004G151560, Cg001G035660
OG0016343	XP_006409066.1	Cg004G155650
OG0016344	XP_006409062.1	Cg004G155690
OG0016345	XP_006408888.1	Cg004G156020
OG0016346	XP_006408904.1	Cg004G156190
OG0016347	XP_006408906.1	Cg004G156210
OG0016348	XP_006408915.1	Cg004G156330
OG0016349	XP_006408925.1	Cg004G156470
OG0016350	XP_006408926.1	Cg004G156480
OG0016351	XP_006408941.1	Cg004G156610
OG0016353	XP_006409010.1	Cg004G157140
OG0016354	XP_006409025.1	Cg004G157320
OG0016355	XP_006392587.1	Cg006G194400
OG0016356	XP_006392590.1	Cg006G194430
OG0016357	XP_024006096.1	Cg006G194500
OG0016358	XP_006392606.1	Cg006G194570
OG0016359	XP_006392619.1	Cg006G194690
OG0016360	XP_006392626.1	Cg006G194760
OG0016361	XP_006392650.1	Cg006G194920
OG0016362	XP_024006126.1	Cg006G195060
OG0016363	XP_006392688.1	Cg006G195140
OG0016364	XP_024015105.1	Cg004G129760
OG0016365	XP_006392721.1	Cg006G195430
OG0016366	XP_006407119.1	Cg004G130260
OG0016367	XP_006392747.1	Cg006G195790
OG0016368	XP_024006109.1	Cg006G195920
OG0016369	XP_006392806.1	Cg006G196400
OG0016370	XP_006392822.1	Cg006G196540
OG0016371	XP_006392843.2	Cg006G196700
OG0016372	XP_006392869.2	Cg006G196930
OG0016373	XP_006392871.1	Cg006G196940
OG0016374	XP_024005983.1	Cg006G196970
OG0016375	XP_006392896.1	Cg006G197140
OG0016376	XP_006392902.1	Cg006G197180
OG0016377	XP_006392911.1	Cg006G197280
OG0016378	XP_006392932.1	Cg006G197420
OG0016379	XP_006392935.1	Cg006G197440
OG0016380	XP_006404736.1	Cg006G197500
OG0016381	XP_006392949.1	Cg006G197520
OG0016382	XP_006392951.1	Cg006G197530
OG0016383	XP_006393095.1	Cg006G198850
OG0016384	XP_006393080.1	Cg006G198660
OG0016385	XP_006393079.1	Cg006G198650
OG0016386	XP_024006139.1	Cg006G198490
OG0016387	XP_006393060.1	Cg006G198380
OG0016388	XP_006393052.1	Cg006G198310
OG0016389	XP_006393051.1	Cg006G198300
OG0016390	XP_006393126.1	Cg006G199120
OG0016391	XP_024006031.1	Cg006G199160
OG0016392	XP_006393138.1	Cg006G199210
OG0016393	XP_006393179.1	Cg006G199570
OG0016394	XP_024006252.1	Cg006G199660
OG0016395	XP_006393196.2	Cg006G199690
OG0016396	XP_006393199.1	Cg006G199720
OG0016397	XP_024006214.1	Cg006G199770
OG0016398	XP_006393251.2	Cg006G200140
OG0016399	XP_006393254.1	Cg006G200170
OG0016400	XP_006393255.1	Cg006G200180
OG0016401	XP_006393256.1	Cg006G200190
OG0016402	XP_006393259.1	Cg006G200220
OG0016403	XP_006393280.1, XP_006393273.2	Cg006G200360
OG0016404	XP_024006193.1	Cg006G201330
OG0016405	XP_006393405.1	Cg006G201430
OG0016406	XP_006393420.1	Cg006G201500
OG0016407	XP_024005950.1	Cg006G201580
OG0016408	XP_006393470.1	Cg006G201690
OG0016409	XP_006393476.1	Cg006G201760
OG0016410	XP_006393479.1	Cg006G201780
OG0016411	XP_024006496.1	Cg006G201800
OG0016412	XP_006393502.1	Cg006G201920
OG0016413	XP_006414370.2	Cg001G024960
OG0016414	XP_006414383.1	Cg001G025100
OG0016415	XP_006414396.1	Cg001G025250
OG0016416	XP_006414448.1	Cg001G025560
OG0016417	XP_024005598.1	Cg001G025580
OG0016418	XP_006414451.1	Cg001G025590
OG0016419	XP_024003697.1	Cg005G171850
OG0016420	XP_006415457.1	Cg006G215890
OG0016422	XP_006403868.1	Cg002G054920
OG0016423	XP_024013756.1	Cg002G054800
OG0016424	XP_006403827.1	Cg002G054580
OG0016425	XP_006403818.1	Cg002G054500
OG0016426	XP_006403797.1	Cg002G054280
OG0016427	XP_006403785.1	Cg002G054150
OG0016428	XP_006403784.1	Cg002G054140
OG0016429	XP_024013521.1	Cg002G054120
OG0016430	XP_024013439.1	Cg002G053530
OG0016431	XP_006407829.1	Cg004G123620
OG0016432	XP_006416668.1	Cg006G228220
OG0016433	XP_006403697.1	Cg002G053180
OG0016434	XP_006403637.1	Cg002G052620
OG0016435	XP_024013402.1	Cg002G052610
OG0016436	XP_024013419.1	Cg002G055010
OG0016437	XP_006403871.2	Cg002G054950
OG0016438	XP_006403881.1	Cg002G055050
OG0016439	XP_006403886.1	Cg002G055100
OG0016440	XP_006403896.1	Cg002G055220
OG0016441	XP_006416081.1	Cg006G222380
OG0016442	XP_006403899.1	Cg002G055240
OG0016443	XP_024013512.1	Cg002G055230
OG0016444	XP_024013429.1	Cg002G052080
OG0016445	XP_006403552.1	Cg002G051940
OG0016446	XP_006403529.1	Cg002G051730
OG0016447	XP_006403525.1	Cg002G051680
OG0016448	XP_006403521.1	Cg002G051660
OG0016449	XP_006403471.1	Cg002G051190
OG0016450	XP_006403467.1	Cg002G051150
OG0016451	XP_006403464.1	Cg002G051080
OG0016452	XP_006403032.1	Cg002G050290
OG0016453	XP_006403020.1	Cg002G050190
OG0016454	XP_024013004.1	Cg002G050080
OG0016455	XP_006403004.1	Cg002G050050
OG0016456	XP_006402989.1	Cg002G049910
OG0016457	XP_006402963.1	Cg002G049640
OG0016458	XP_006402953.1	Cg002G049570
OG0016459	XP_024012810.1	Cg002G049390
OG0016460	XP_024013001.1	Cg002G049240
OG0016461	XP_006402902.1	Cg002G049120
OG0016462	XP_006402867.1	Cg002G048770
OG0016463	XP_024012799.1	Cg002G048730
OG0016464	XP_006402860.1	Cg002G048690
OG0016465	XP_024012964.1	Cg002G048520
OG0016466	XP_006402838.1	Cg002G048460
OG0016467	XP_024013031.1	Cg002G048450
OG0016468	XP_006402816.1	Cg002G048300
OG0016469	XP_006403557.1	Cg002G051980
OG0016470	XP_024012846.1	Cg002G047890
OG0016471	XP_006402785.1	Cg002G047880
OG0016472	XP_006402778.1	Cg002G047810
OG0016473	XP_006402745.2	Cg002G047510
OG0016474	XP_006414489.1	Cg002G047110
OG0016475	XP_006402680.1	Cg002G046980
OG0016476	XP_024012857.1	Cg002G046810
OG0016477	XP_006418528.1	Cg004G144870
OG0016478	XP_006402638.1	Cg002G046650
OG0016479	XP_006402631.1	Cg002G046610
OG0016480	XP_006402616.1	Cg002G046440
OG0016481	XP_006402591.1	Cg002G046260
OG0016482	XP_006402575.1	Cg002G046090
OG0016483	XP_006402535.1	Cg002G045770
OG0016484	XP_024012888.1	Cg002G045590
OG0016485	XP_006402485.2	Cg002G045330
OG0016486	XP_006402475.1	Cg002G045240
OG0016487	XP_006402471.2	Cg002G045190
OG0016488	XP_006402460.2	Cg002G045080
OG0016489	XP_006402442.1	Cg002G044900
OG0016490	XP_006402434.1	Cg002G044790
OG0016491	XP_006402421.1	Cg002G044620
OG0016492	XP_024012798.1	Cg002G044410
OG0016493	XP_024012784.1	Cg002G044280
OG0016494	XP_006402381.1	Cg002G044270
OG0016495	XP_006402338.1	Cg002G043890
OG0016496	XP_006402342.2	Cg002G043930
OG0016498	XP_006402309.1	Cg002G043620
OG0016499	XP_006402307.2	Cg002G043590
OG0016500	XP_024009123.1	Cg002G043440
OG0016501	XP_006402290.1	Cg002G043420
OG0016502	XP_006402288.1	Cg002G043410
OG0016503	XP_006402289.1	Cg002G043400
OG0016504	XP_024012808.1	Cg002G043320
OG0016505	XP_006402275.1	Cg002G043290
OG0016506	XP_006402270.1	Cg002G043250
OG0016507	XP_006402267.1	Cg002G043230
OG0016508	XP_024012795.1	Cg002G043190
OG0016509	XP_024012771.1	Cg002G043180
OG0016510	XP_024006144.1	Cg006G194240
OG0016511	XP_006392915.1	Cg006G197320
OG0016513	XP_006414437.1	Cg001G025480
OG0016515	XP_006414941.1	Cg001G029990
OG0016516	XP_024005162.1, XP_006403971.1	Cg002G055850
OG0016517	XP_006403734.1	Cg002G053620
OG0016518	XP_006403651.1	Cg002G052740
OG0016519	XP_006402842.1	Cg002G048510
OG0016520	XP_024012927.1	Cg002G048350
OG0016521	XP_024007403.1	Cg008G306470
OG0016522	XP_006402665.1	Cg002G046860
OG0016523	XP_024014178.1	Cg005G191620
OG0016524	XP_006402595.1	Cg002G046300
OG0016525	XP_006402516.1	Cg002G045610
OG0016526	XP_006402436.2	Cg002G044830
OG0016527	XP_006414364.1	Cg001G024890
OG0016528	XP_024011121.1	Cg008G323120
OG0016530	XP_006398477.1	Cg008G325350
OG0016531	XP_024010951.1	Cg008G321370
OG0016533	XP_006410657.1	Cg005G171600
OG0016535	XP_006411030.1	Cg005G168070
OG0016537	XP_024010687.1	Cg005G185160
OG0016539	XP_006390091.1	Cg007G278070
OG0016540	XP_006395936.1	Cg001G033880
OG0016541	XP_006413066.2	Cg001G013170
OG0016542	XP_006412426.1	Cg001G007490
OG0016543	XP_006402145.2, XP_006392081.2	Cg003G095400, Cg016G334210
OG0016545	XP_024005356.1	Cg001G000140
OG0016546	XP_006418384.1	Cg006G244300
OG0016547	XP_006418118.1	Cg006G241880
OG0016548	XP_024008674.1	Cg006G240340
OG0016549	XP_006417819.1	Cg006G238860
OG0016550	XP_006417636.1	Cg006G237160
OG0016552	XP_024008302.1	Cg006G235590
OG0016553	XP_006417377.1	Cg006G234720
OG0016555	XP_006417280.1	Cg006G233890
OG0016559	XP_006416695.1	Cg006G228450
OG0016560	XP_006416663.1	Cg006G228160
OG0016561	XP_006416463.1	Cg006G226250
OG0016562	XP_006416381.1	Cg006G225420
OG0016563	XP_006390925.1	Cg007G270540
OG0016564	XP_006391135.1	Cg007G268640
OG0016565	XP_024012358.1	Cg007G267770
OG0016566	XP_006391986.1	Cg007G248900
OG0016568	XP_006417024.2	Cg003G087460
OG0016569	XP_006418840.2	Cg004G141390
OG0016570	XP_006406997.1	Cg004G131540
OG0016571	XP_024015701.1	Cg004G127410
OG0016575	XP_006407974.1	Cg004G122150
OG0016576	XP_006408469.2	Cg004G116970
OG0016577	XP_006398652.1	Cg008G282760
OG0016578	XP_006398871.1	Cg008G284910
OG0016579	XP_006399058.1	Cg008G286770
OG0016580	XP_006399124.1	Cg008G287340
