Orthogroup	Eutrema_salsugineum	Alyssum_gmelinii
OG0013372	XP_006411153.1	Ag002G156520, Ag002G154070
OG0013373	XP_024013131.1	Ag002G156410, Ag002G153980
OG0013374	XP_006403396.1	Ag002G163740
OG0013375	XP_006403177.1	Ag007G587310
OG0013376	XP_006403398.2	Ag002G153970, Ag002G156390
OG0013377	XP_024003948.1	Ag002G174970
OG0013378	XP_006405262.1	Ag002G153960, Ag002G156350
OG0013380	XP_006395462.1	Ag002G153870, Ag002G156260
OG0013381	XP_006394573.1	Ag008G724480
OG0013382	XP_006410741.1	Ag002G164600
OG0013383	XP_006397132.1	Ag002G152670
OG0013384	XP_006397122.1	Ag004G375440
OG0013385	XP_024009994.1	Ag002G149080
OG0013386	XP_006397107.1	Ag002G148560
OG0013387	XP_006397096.1	Ag002G148510
OG0013388	XP_006415086.1	Ag006G540110, Ag006G538110
OG0013389	XP_006397082.1	Ag002G148090
OG0013390	XP_006396982.1	Ag002G146850
OG0013391	XP_006396956.1	Ag002G146490
OG0013392	XP_006396924.1	Ag002G146070
OG0013393	XP_006396920.1	Ag002G145990
OG0013394	XP_006396906.1	Ag002G145660, Ag004G383970
OG0013395	XP_006396903.1	Ag002G145630
OG0013396	XP_024010533.1	Ag002G145370
OG0013397	XP_006396865.1	Ag002G145110
OG0013398	XP_006396857.1	Ag002G144970
OG0013399	XP_006396840.1	Ag002G143330
OG0013400	XP_024010523.1	Ag002G143720
OG0013401	XP_006396787.1	Ag002G143100
OG0013402	XP_006396713.1	Ag002G140560
OG0013403	XP_024010117.1	Ag002G140440
OG0013404	XP_006396651.1	Ag002G133350
OG0013405	XP_006396646.1	Ag002G133190
OG0013406	XP_006396633.1	Ag002G131810
OG0013407	XP_006396640.2	Ag002G133180
OG0013408	XP_006403116.1	Ag002G128710
OG0013409	XP_006403103.2	Ag002G127670
OG0013410	XP_006398092.1	Ag002G125360
OG0013411	XP_024011117.1	Ag002G124920
OG0013412	XP_006398115.1	Ag002G124420
OG0013414	XP_006398195.1	Ag002G103590
OG0013415	XP_006398197.1	Ag002G103600
OG0013416	XP_006398199.1	Ag002G103730
OG0013418	XP_006398237.2	Ag002G104710
OG0013419	XP_006398247.2	Ag002G104950
OG0013420	XP_006398252.1	Ag002G105260
OG0013422	XP_006398263.1	Ag002G106080
OG0013423	XP_006398287.1	Ag002G108050, Ag002G111580
OG0013424	XP_006398333.1	Ag002G116220
OG0013425	XP_006400557.1	Ag008G718820
OG0013426	XP_024011059.1	Ag002G114730, Ag002G122960
OG0013427	XP_006398428.1	Ag002G122860, Ag002G114670
OG0013428	XP_006395973.1	Ag001G042060
OG0013429	XP_006418534.1	Ag005G425770
OG0013430	XP_006415014.1	Ag001G043050
OG0013431	XP_006415008.1	Ag001G043100
OG0013432	XP_006418616.1	Ag005G426830
OG0013433	XP_024004365.1	Ag001G043310
OG0013434	XP_024009649.1	Ag005G427500
OG0013435	XP_024005840.1	Ag001G043960, Ag001G039310
OG0013436	XP_006418742.1	Ag005G429740
OG0013437	XP_006414872.1	Ag001G038390
OG0013438	XP_006414859.1	Ag001G038130
OG0013439	XP_006414826.1	Ag001G037870
OG0013440	XP_006414807.1	Ag001G037730
OG0013441	XP_006414780.1	Ag001G037460
OG0013442	XP_006396966.1	Ag002G146730
OG0013443	XP_006414713.1, XP_024009947.1	Ag001G036800
OG0013444	XP_006414697.1, XP_006401621.2	Ag001G036550
OG0013446	XP_006414614.1	Ag004G349020
OG0013447	XP_006414606.1	Ag001G034540
OG0013448	XP_006414566.1	Ag001G034440
OG0013449	XP_006414564.1	Ag001G034410
OG0013450	XP_006414491.1	Ag001G033560
OG0013451	XP_006414487.1	Ag001G033520
OG0013452	XP_006405566.2	Ag007G649950
OG0013453	XP_024014630.1	Ag007G650820
OG0013454	XP_006405506.1	Ag007G651750
OG0013455	XP_006405452.1	Ag007G653890
OG0013456	XP_006405390.1	Ag007G655740
OG0013457	XP_006405352.1	Ag007G656280
OG0013458	XP_006405294.1	Ag001G065350
OG0013459	XP_024014809.1	Ag002G186010
OG0013460	XP_006405275.1	Ag007G592820
OG0013461	XP_024016697.1	Ag002G206600
OG0013462	XP_006397977.1	Ag002G206400
OG0013463	XP_006397974.1	Ag002G206310
OG0013464	XP_006397966.1	Ag002G206210
OG0013465	XP_006397965.1	Ag002G206190
OG0013466	XP_006397952.1	Ag002G206080
OG0013467	XP_006397945.1	Ag002G205990
OG0013468	XP_006397926.1	Ag002G205720
OG0013469	XP_006397893.1	Ag002G204600
OG0013470	XP_006397892.1	Ag002G204590
OG0013471	XP_006397886.1	Ag002G204440
OG0013472	XP_024010774.1	Ag002G204420
OG0013473	XP_006397850.1	Ag002G203720
OG0013474	XP_006397834.1	Ag002G203440
OG0013475	XP_006397826.1	Ag002G203380
OG0013476	XP_006397820.2	Ag002G203340
OG0013477	XP_006397818.1	Ag002G203320
OG0013478	XP_006397815.2	Ag002G203250
OG0013479	XP_006397794.1	Ag002G202950
OG0013480	XP_006397785.1	Ag002G202810
OG0013481	XP_006397782.1	Ag002G202780
OG0013482	XP_024010805.1	Ag002G202680
OG0013483	XP_024010748.1	Ag002G202660
OG0013484	XP_024010890.1	Ag002G202000
OG0013485	XP_006397711.1	Ag002G201470
OG0013486	XP_006397652.1	Ag002G200070
OG0013487	XP_024012832.1	Ag001G092510
OG0013488	XP_006397647.1	Ag002G199840
OG0013489	XP_006397641.1	Ag002G199790
OG0013490	XP_006397629.1	Ag002G199530
OG0013491	XP_024010732.1	Ag002G199390
OG0013492	XP_006397616.1	Ag002G199370
OG0013493	XP_006397608.1	Ag002G199120
OG0013494	XP_006397575.1	Ag002G198590, Ag007G648850
OG0013495	XP_006397559.1	Ag002G198380
OG0013496	XP_006397545.1	Ag002G197920
OG0013497	XP_006397524.1	Ag002G197300
OG0013498	XP_006397507.1	Ag002G197070
OG0013499	XP_006397495.1	Ag002G196790
OG0013500	XP_006397491.1, XP_006397490.1	Ag002G196700
OG0013501	XP_006411578.1	Ag002G196140
OG0013502	XP_006411571.1	Ag002G196030
OG0013503	XP_006411567.1	Ag002G195880
OG0013504	XP_006411540.1	Ag002G195100
OG0013505	XP_006402782.1	Ag001G088000
OG0013506	XP_006411475.1	Ag002G193230
OG0013507	XP_006411484.1	Ag002G193340
OG0013508	XP_006411437.1	Ag002G192560
OG0013510	XP_006398624.1	Ag006G491680
OG0013511	XP_006398632.1	Ag006G491800
OG0013512	XP_006398649.1	Ag006G492180
OG0013513	XP_006398656.1	Ag006G492320
OG0013514	XP_006398663.1	Ag006G492430
OG0013515	XP_006398674.1	Ag006G492730
OG0013516	XP_006398681.1	Ag006G492800
OG0013517	XP_006398686.1	Ag006G492920
OG0013518	XP_006398691.1	Ag006G492980
OG0013519	XP_006398717.1	Ag006G493520
OG0013520	XP_006398739.1	Ag006G494040
OG0013521	XP_006398738.1	Ag006G494030
OG0013522	XP_024011505.1	Ag006G495600
OG0013523	XP_006398798.1	Ag006G495620
OG0013524	XP_006398809.1	Ag006G495860
OG0013525	XP_006398819.1	Ag006G496080
OG0013526	XP_024011573.1	Ag006G496090
OG0013527	XP_006398830.1	Ag006G496530
OG0013529	XP_006398858.1	Ag006G496940
OG0013530	XP_006398859.1	Ag006G496960
OG0013531	XP_006398870.1	Ag006G497310
OG0013532	XP_006398875.1	Ag006G497390
OG0013533	XP_006398878.1	Ag006G497440
OG0013534	XP_024011567.1	Ag006G497480
OG0013535	XP_006398881.1	Ag006G497570
OG0013536	XP_006398882.1	Ag006G497580
OG0013537	XP_006400629.2, XP_006400563.2	Ag008G718710
OG0013539	XP_024012232.1	Ag008G719350
OG0013540	XP_006400620.1	Ag008G717720
OG0013541	XP_006400622.1	Ag008G717710
OG0013542	XP_006400674.1	Ag008G716590
OG0013543	XP_006400700.1	Ag008G716260
OG0013544	XP_006400707.1	Ag008G716170
OG0013545	XP_006400709.1	Ag008G716140
OG0013546	XP_006400720.1	Ag008G715990
OG0013547	XP_006400790.1	Ag008G714020
OG0013548	XP_006400791.1	Ag008G714010
OG0013549	XP_006400795.2	Ag008G713700
OG0013550	XP_006400816.1	Ag008G712900
OG0013551	XP_006400818.1	Ag008G712770
OG0013552	XP_006400819.1	Ag008G712760
OG0013553	XP_006400828.2	Ag008G712540
OG0013554	XP_024012456.1	Ag008G712310
OG0013555	XP_006400885.1	Ag008G710650
OG0013556	XP_006400953.1	Ag008G709060
OG0013557	XP_024012054.1	Ag008G708930
OG0013558	XP_006400963.1	Ag008G708900
OG0013559	XP_006415708.1	Ag007G583850
OG0013561	XP_006394302.1	Ag008G729130
OG0013562	XP_006394292.1	Ag008G729220
OG0013563	XP_006394263.1	Ag008G729620
OG0013564	XP_006394253.1	Ag008G729770
OG0013565	XP_006394244.1	Ag008G730210
OG0013566	XP_006394217.1	Ag008G730570
OG0013567	XP_006394210.1	Ag008G730630
OG0013569	XP_006394187.1	Ag008G730860
OG0013570	XP_006394174.1	Ag008G730960
OG0013571	XP_006394171.1	Ag008G731020
OG0013572	XP_006394160.1	Ag008G731120
OG0013573	XP_006394156.1	Ag008G731220
OG0013574	XP_006394151.1	Ag008G731270
OG0013575	XP_024007160.1	Ag008G731400
OG0013576	XP_006394135.1	Ag008G731490
OG0013577	XP_024016552.1	Ag005G410660
OG0013578	XP_006394119.1	Ag008G731710
OG0013579	XP_006394113.1	Ag003G280820, Ag008G731810
OG0013580	XP_006394083.1	Ag008G732260
OG0013581	XP_006394068.1	Ag008G732580
OG0013582	XP_006394032.2	Ag008G733020
OG0013583	XP_006393993.1	Ag008G733460
OG0013584	XP_006393992.1	Ag008G733470
OG0013585	XP_006393989.1	Ag008G733570
OG0013586	XP_006393979.1	Ag008G733650
OG0013587	XP_006393971.2	Ag008G733790, Ag008G733830
OG0013588	XP_006393959.1	Ag008G734020
OG0013589	XP_006393956.1	Ag008G734050
OG0013590	XP_006393950.1	Ag008G734080
OG0013591	XP_024007436.1	Ag008G734280
OG0013592	XP_006393927.1	Ag008G734360
OG0013593	XP_024007212.1	Ag008G734450
OG0013594	XP_024007603.1	Ag008G734510
OG0013595	XP_006393913.1	Ag008G734560
OG0013596	XP_006393911.1	Ag008G734580
OG0013597	XP_024007535.1	Ag008G734720
OG0013599	XP_006393876.1	Ag003G276410
OG0013600	XP_006393865.1	Ag008G735100
OG0013601	XP_006393857.1	Ag001G100070
OG0013602	XP_006393825.1	Ag001G099610
OG0013603	XP_006393819.1	Ag001G099490
OG0013604	XP_006393807.1	Ag001G099380
OG0013605	XP_006393799.2	Ag001G099310
OG0013606	XP_024007481.1	Ag001G099270
OG0013607	XP_024006967.1	Ag001G099200, Ag003G251370
OG0013609	XP_006396210.2	Ag007G609650, Ag006G519120
OG0013610	XP_006396213.1	Ag006G519170
OG0013611	XP_006396216.1	Ag006G519320
OG0013612	XP_006396271.1	Ag006G516850
OG0013613	XP_006396250.1	Ag006G517180
OG0013614	XP_006396235.1	Ag006G520050
OG0013615	XP_006396233.1	Ag006G520020
OG0013616	XP_006396232.1	Ag006G520000
OG0013617	XP_006396298.1	Ag006G515770
OG0013618	XP_024010003.1	Ag006G515530
OG0013619	XP_024009808.1	Ag006G515520
OG0013620	XP_006396319.1	Ag006G515370
OG0013621	XP_006396322.1	Ag006G515230
OG0013622	XP_024009965.1	Ag006G514920
OG0013623	XP_006396364.1	Ag006G513750
OG0013624	XP_006396367.1	Ag006G513600
OG0013625	XP_006396387.1	Ag006G513080
OG0013626	XP_006396386.2	Ag006G513100
OG0013627	XP_024010077.1	Ag006G512830
OG0013628	XP_024010033.1	Ag006G512650
OG0013629	XP_006396398.1	Ag006G512640
OG0013630	XP_006396405.1	Ag006G512570
OG0013631	XP_006418311.1	Ag004G299750
OG0013632	XP_006396443.1	Ag006G511190
OG0013633	XP_006396480.2	Ag006G509920
OG0013634	XP_006396507.1	Ag007G599550
OG0013635	XP_006396506.1	Ag007G599560
OG0013636	XP_006396504.1	Ag006G508540
OG0013637	XP_006396517.1	Ag007G599470
OG0013638	XP_006396520.1	Ag007G599440
OG0013639	XP_006396531.1	Ag007G599370
OG0013640	XP_006396546.1	Ag007G599170
OG0013641	XP_006396548.1	Ag007G599120
OG0013642	XP_006396560.1	Ag007G598930
OG0013643	XP_006396570.1	Ag007G586420
OG0013644	XP_006396571.1	Ag007G586430
OG0013645	XP_006403129.1	Ag007G586690
OG0013646	XP_006403144.1	Ag007G586940
OG0013647	XP_006403147.1	Ag007G586960
OG0013648	XP_006403155.1	Ag007G587050
OG0013649	XP_006403194.2	Ag007G587340
OG0013650	XP_006403213.1	Ag007G587580
OG0013651	XP_006403238.2	Ag007G587830
OG0013652	XP_006403246.2	Ag007G587940
OG0013653	XP_006410453.2	Ag007G588510
OG0013654	XP_024003670.1	Ag007G588460
OG0013655	XP_006410465.1	Ag007G588410
OG0013656	XP_006410467.1	Ag007G588390
OG0013657	XP_006410364.1	Ag007G589400
OG0013658	XP_006410429.1	Ag007G588710
OG0013659	XP_006410383.1	Ag007G589610
OG0013660	XP_024003639.1	Ag007G589490
OG0013661	XP_006410349.1	Ag007G589850
OG0013662	XP_006410348.1	Ag007G589860
OG0013663	XP_024004210.1	Ag007G590150
OG0013664	XP_006410332.1	Ag007G590200
OG0013665	XP_006410326.1	Ag007G590330
OG0013666	XP_006410320.1	Ag007G590430
OG0013667	XP_006410304.1	Ag007G590630
OG0013668	XP_006410251.1	Ag007G591470
OG0013669	XP_006410246.1	Ag007G591510
OG0013670	XP_006410230.1	Ag007G591660
OG0013671	XP_006410193.1	Ag007G591890
OG0013672	XP_006410186.1	Ag007G591950
OG0013673	XP_006410178.1	Ag007G592060
OG0013674	XP_006410174.1, XP_006410113.2	Ag007G592110
OG0013675	XP_006410166.1	Ag007G592220
OG0013676	XP_006410124.1	Ag007G592620
OG0013677	XP_006410136.1	Ag007G592680
OG0013678	XP_006401878.1	Ag008G681180
OG0013679	XP_006410045.2	Ag007G593550
OG0013680	XP_006410024.1	Ag007G593770
OG0013681	XP_024003887.1	Ag007G593800
OG0013682	XP_006409946.1	Ag007G594730
OG0013683	XP_006409918.1	Ag007G595060
OG0013684	XP_006411640.1	Ag003G296850
OG0013685	XP_006409860.1	Ag007G595840
OG0013686	XP_024003820.1	Ag007G595950
OG0013687	XP_006409825.1	Ag007G596230
OG0013688	XP_006409821.1	Ag007G596250
OG0013689	XP_006409810.1	Ag007G596400
OG0013690	XP_006409806.1	Ag007G596440
OG0013691	XP_006409751.1	Ag007G596740
OG0013692	XP_006408599.1	Ag007G597760
OG0013693	XP_006408584.1	Ag007G597710, Ag007G597720
OG0013694	XP_024016080.1	Ag007G597260
OG0013695	XP_024016078.1	Ag007G597080
OG0013696	XP_024006382.1	Ag007G597920
OG0013697	XP_006397374.1	Ag007G597930
OG0013698	XP_006397281.1	Ag007G598030
OG0013699	XP_024009778.1	Ag007G598110
OG0013700	XP_006419181.1	Ag007G598280
OG0013701	XP_006408729.1	Ag007G598310, Ag002G148020
OG0013702	XP_006398042.1	Ag003G246410
OG0013703	XP_024003709.1	Ag007G628240
OG0013704	XP_006398040.1	Ag007G634310
OG0013705	XP_024010906.1	Ag006G525810
OG0013706	XP_006393237.1	Ag008G716030
OG0013707	XP_024016039.1	Ag006G526650
OG0013709	XP_006408236.1	Ag005G486300
OG0013710	XP_006408858.1	Ag006G525800
OG0013711	XP_006408845.1	Ag007G631330
OG0013712	XP_006408836.1	Ag006G525700
OG0013713	XP_006408832.1	Ag006G525490
OG0013714	XP_006405246.2	Ag006G527900
OG0013715	XP_006413064.1	Ag003G252060
OG0013716	XP_006413120.1, XP_024004497.1	Ag003G251000
OG0013717	XP_006408495.1	Ag005G490600
OG0013719	XP_006408549.1	Ag001G100770
OG0013720	XP_006408553.1	Ag001G100800
OG0013721	XP_006408552.1	Ag001G100810
OG0013722	XP_024014308.1	Ag001G100880
OG0013723	XP_024011851.1	Ag006G490840
OG0013724	XP_006398571.1	Ag006G490920
OG0013725	XP_006409390.1	Ag006G491050
OG0013726	XP_006398579.1	Ag006G490980
OG0013727	XP_006401362.1	Ag008G698080
OG0013728	XP_006401495.2	Ag008G694590
OG0013729	XP_006408459.1	Ag005G490180
OG0013730	XP_006408457.1	Ag005G490130
OG0013731	XP_024015397.1	Ag005G489840
OG0013732	XP_024015188.1	Ag005G489800
OG0013733	XP_006408418.1	Ag005G489050
OG0013734	XP_006395206.1	Ag007G643600
OG0013735	XP_006408391.1	Ag005G488790
OG0013737	XP_006408329.1	Ag005G487970
OG0013738	XP_006408320.1	Ag005G487870
OG0013739	XP_006408314.1	Ag005G487820
OG0013740	XP_024005521.1	Ag003G266480, Ag003G265700
OG0013741	XP_006408291.2	Ag005G487230
OG0013742	XP_006408275.1	Ag005G486910
OG0013743	XP_024015468.1	Ag005G486770
OG0013744	XP_006408260.1	Ag005G486750
OG0013745	XP_006408246.1	Ag005G486420
OG0013746	XP_024015395.1	Ag005G486400
OG0013747	XP_006408220.1	Ag005G486020
OG0013748	XP_006408192.1	Ag005G485670
OG0013749	XP_006408198.1	Ag005G485750
OG0013750	XP_006408180.1	Ag005G485470
OG0013751	XP_006408179.1	Ag005G485460
OG0013752	XP_006408172.1	Ag005G485330
OG0013753	XP_006408169.1	Ag005G485220
OG0013754	XP_006408146.1	Ag005G484900
OG0013755	XP_006408139.1	Ag005G484830
OG0013756	XP_006408129.1	Ag005G484670
OG0013757	XP_024015453.1	Ag005G484530
OG0013758	XP_006408101.1	Ag005G484180
OG0013759	XP_006408085.1	Ag005G483990
OG0013760	XP_006408097.1	Ag005G484130
OG0013761	XP_006408043.1	Ag005G483170
OG0013762	XP_006408035.1	Ag005G482960
OG0013763	XP_006408010.1	Ag005G482550
OG0013764	XP_006408008.1	Ag005G482530
OG0013765	XP_006407970.1	Ag005G482070
OG0013766	XP_006407952.1	Ag005G481560
OG0013767	XP_006407941.1	Ag005G481420
OG0013768	XP_006407919.1	Ag005G481160
OG0013769	XP_006397255.1	Ag005G481090
OG0013770	XP_006407904.1	Ag005G480840
OG0013771	XP_024015470.1	Ag005G480390
OG0013772	XP_006407841.1	Ag005G479750
OG0013773	XP_006396954.1	Ag002G146430
OG0013774	XP_006407805.1	Ag005G479300
OG0013775	XP_006407803.2	Ag005G479280
OG0013776	XP_024014911.1	Ag005G478980
OG0013777	XP_006407768.1	Ag005G478870
OG0013778	XP_006407752.1	Ag005G478660
OG0013779	XP_006407733.1	Ag005G478340
OG0013780	XP_006411295.1	Ag002G186510
OG0013781	XP_006411269.1	Ag002G185290, Ag002G185280
OG0013782	XP_006411258.1	Ag002G185060
OG0013783	XP_006403413.1	Ag001G079970
OG0013784	XP_006411237.1	Ag002G184120
OG0013785	XP_024004208.1	Ag002G183140
OG0013786	XP_006411197.2	Ag002G182940
OG0013787	XP_024003852.1	Ag002G182030
OG0013788	XP_006411183.1	Ag002G181900
OG0013789	XP_006411152.1	Ag002G180560
OG0013790	XP_006411140.1	Ag002G180160
OG0013791	XP_006411139.1	Ag002G180140
OG0013792	XP_006411130.1	Ag002G179720
OG0013793	XP_024003864.1	Ag002G179700
OG0013794	XP_006411120.1	Ag002G179080
OG0013795	XP_006411110.2	Ag002G178270
OG0013796	XP_024003963.1	Ag002G177930
OG0013797	XP_006410772.1	Ag002G165520
OG0013798	XP_006410799.1	Ag002G166610
OG0013799	XP_006410829.1	Ag002G167740
OG0013800	XP_024004267.1	Ag002G168060
OG0013801	XP_006410849.1	Ag002G168310
OG0013802	XP_024003925.1	Ag002G168540
OG0013803	XP_006410865.1	Ag002G169580
OG0013804	XP_024003914.1	Ag002G169990
OG0013805	XP_006410879.1	Ag002G170500
OG0013806	XP_024003920.1	Ag002G171660
OG0013807	XP_006410946.2	Ag002G176470
OG0013808	XP_006410948.1	Ag002G172770
OG0013809	XP_006410958.1	Ag002G173330
OG0013810	XP_024003934.1	Ag002G175060
OG0013811	XP_006411006.1	Ag002G175030
OG0013812	XP_006411003.1	Ag001G057960
OG0013813	XP_024013086.1	Ag007G628410
OG0013814	XP_006410746.1	Ag002G164700
OG0013816	XP_006416932.1	Ag004G322740
OG0013817	XP_024008764.1	Ag004G324830
OG0013818	XP_006416808.1	Ag004G325190
OG0013819	XP_006416806.1	Ag004G325210
OG0013820	XP_024008703.1	Ag004G325330
OG0013821	XP_006416786.2	Ag004G325450
OG0013822	XP_006416774.1	Ag004G325550
OG0013823	XP_024008654.1	Ag004G318470
OG0013824	XP_006416733.1	Ag004G326430
OG0013825	XP_006416719.2	Ag004G326920
OG0013826	XP_006416718.2	Ag004G327080
OG0013828	XP_006416707.1	Ag004G327400
OG0013830	XP_006416659.1	Ag004G328660
OG0013831	XP_006416624.1	Ag004G329650
OG0013832	XP_006416641.1	Ag004G329330
OG0013833	XP_006416648.1	Ag004G328960
OG0013834	XP_006416652.1	Ag004G328780
OG0013835	XP_006416609.1	Ag004G329870
OG0013836	XP_006416589.1	Ag004G330270, Ag004G330250
OG0013838	XP_006416532.1	Ag004G331810
OG0013839	XP_006416531.1	Ag004G331820
OG0013840	XP_006416525.1	Ag004G332600
OG0013841	XP_006416521.1	Ag004G331990
OG0013842	XP_006416510.1	Ag004G332120
OG0013843	XP_006416490.1	Ag004G332400
OG0013844	XP_006416485.1	Ag004G332440
OG0013845	XP_006416460.1	Ag004G332810
OG0013846	XP_006416455.1	Ag004G332990
OG0013847	XP_024009197.1	Ag004G333480
OG0013848	XP_006416390.1	Ag004G334410
OG0013849	XP_006416362.1	Ag004G335080
OG0013851	XP_006416312.1	Ag004G336710
OG0013852	XP_006416303.1	Ag004G336940
OG0013853	XP_006416301.1	Ag004G336950
OG0013854	XP_006416290.1	Ag004G337390, Ag004G337310
OG0013855	XP_024008891.1	Ag004G337440
OG0013856	XP_006416278.1	Ag004G337690
OG0013857	XP_006416269.1	Ag004G337810
OG0013858	XP_006416235.1	Ag004G338470
OG0013859	XP_006416164.2	Ag004G340380
OG0013860	XP_006416163.1	Ag004G340390
OG0013861	XP_006416160.1	Ag004G340410
OG0013863	XP_006416092.1	Ag003G241990
OG0013864	XP_006416029.1	Ag003G242920
OG0013865	XP_006416027.1	Ag003G242960
OG0013866	XP_006415994.1	Ag003G243780
OG0013867	XP_006415967.1	Ag003G244370
OG0013868	XP_006415963.1	Ag006G498100, Ag003G244430
OG0013869	XP_024007725.1	Ag003G244450
OG0013870	XP_006415942.1	Ag003G245050
OG0013871	XP_024008914.1	Ag003G245260
OG0013872	XP_006415902.1	Ag003G245760
OG0013874	XP_006415887.1	Ag004G312080
OG0013875	XP_006415814.1	Ag007G611200
OG0013876	XP_006391253.1	Ag004G355610
OG0013877	XP_024008586.1	Ag003G246960
OG0013878	XP_006415778.1	Ag006G531440
OG0013879	XP_006393693.1	Ag006G528660
OG0013880	XP_024005351.1	Ag001G014360
OG0013882	XP_006413391.1	Ag007G598370
OG0013883	XP_006413390.1	Ag007G598380
OG0013884	XP_024005811.1	Ag007G598570
OG0013885	XP_006413340.1	Ag007G598800, Ag007G598810
OG0013886	XP_006413335.1	Ag007G586320
OG0013887	XP_006413334.1	Ag007G586290
OG0013888	XP_024005910.1	Ag003G278670
OG0013889	XP_006405141.1	Ag006G524990
OG0013890	XP_006405105.1	Ag007G605510
OG0013891	XP_024014211.1	Ag006G525940
OG0013892	XP_024014141.1	Ag006G526180
OG0013893	XP_006412390.1	Ag003G277070
OG0013894	XP_006405067.1	Ag006G526310
OG0013895	XP_006405068.1	Ag006G526320
OG0013896	XP_024014520.1	Ag003G246740
OG0013897	XP_006405048.1	Ag006G526690
OG0013898	XP_006405110.1	Ag006G575800
OG0013899	XP_006405115.2	Ag006G525380
OG0013900	XP_006404853.1	Ag004G337050
OG0013901	XP_006404768.1	Ag006G523660
OG0013903	XP_006390236.1	Ag003G222470
OG0013904	XP_006404727.1	Ag002G138970
OG0013905	XP_006404702.1	Ag006G522970
OG0013906	XP_006404684.1	Ag006G522610
OG0013907	XP_024013885.1	Ag006G522240
OG0013908	XP_006404651.1	Ag006G522190
OG0013909	XP_006404646.1	Ag006G522150
OG0013910	XP_006404630.1	Ag006G521780
OG0013911	XP_006404599.1	Ag006G521360
OG0013912	XP_006404571.1	Ag006G520920
OG0013914	XP_006404534.2	Ag006G518360
OG0013915	XP_006416936.1	Ag004G322700
OG0013916	XP_006416984.1	Ag004G321250
OG0013917	XP_006416985.1	Ag004G321220
OG0013918	XP_006416999.1	Ag004G321010
OG0013919	XP_006417023.1	Ag004G320200
OG0013920	XP_024009035.1	Ag004G319840
OG0013921	XP_006417086.1	Ag004G318960
OG0013922	XP_006417091.1	Ag004G318830, Ag001G080090
OG0013923	XP_006417099.1	Ag004G318630
OG0013924	XP_006417105.1	Ag004G318480
OG0013926	XP_006417136.1	Ag004G317850
OG0013927	XP_006417167.1	Ag004G317160
OG0013928	XP_006417200.1	Ag004G316470
OG0013929	XP_006417202.1	Ag004G316450
OG0013930	XP_006417279.1	Ag004G315110
OG0013931	XP_006417293.1	Ag004G314860
OG0013932	XP_006417295.1	Ag004G314850
OG0013933	XP_006417317.1	Ag004G314620
OG0013934	XP_006417325.1	Ag004G314500
OG0013935	XP_024009124.1	Ag004G313090
OG0013936	XP_006417398.1	Ag004G312990
OG0013937	XP_006417417.1	Ag004G312620
OG0013938	XP_006418541.1	Ag005G425830
OG0013939	XP_006418542.1	Ag005G425820
OG0013940	XP_024007204.1	Ag004G327360
OG0013941	XP_006417525.1	Ag004G310780
OG0013942	XP_006417519.2	Ag004G310830
OG0013943	XP_006417555.1	Ag004G310430
OG0013944	XP_006417560.1	Ag004G310380
OG0013945	XP_024008900.1	Ag004G310160
OG0013946	XP_006417573.1	Ag004G310120
OG0013947	XP_006417577.1	Ag004G309940
OG0013948	XP_006417582.1	Ag004G309890
OG0013949	XP_006417588.1	Ag004G309830
OG0013950	XP_024009107.1	Ag004G308770
OG0013951	XP_006417679.1	Ag008G679770, Ag004G308650
OG0013952	XP_006417683.1	Ag006G544590, Ag004G308590
OG0013953	XP_006417692.1	Ag004G308500
OG0013955	XP_006417759.1	Ag004G307600
OG0013956	XP_006417802.2	Ag004G307020
OG0013957	XP_006417808.2	Ag004G306850
OG0013958	XP_006417821.1	Ag004G306660, Ag004G306630
OG0013959	XP_006417842.1	Ag004G306300
OG0013960	XP_006417854.1	Ag004G306160
OG0013961	XP_024008468.1	Ag004G306150
OG0013962	XP_024009009.1	Ag004G305840
OG0013963	XP_006417919.1	Ag002G140460, Ag004G305560
OG0013964	XP_006417939.2	Ag004G305390
OG0013966	XP_006417986.1	Ag004G304800
OG0013968	XP_006418005.1	Ag004G304370
OG0013969	XP_006418040.1	Ag004G303900
OG0013970	XP_006418065.1	Ag004G303410
OG0013971	XP_024008314.1	Ag004G303180
OG0013972	XP_006418084.1	Ag004G303130
OG0013973	XP_006418098.1	Ag004G302920
OG0013974	XP_006418120.1	Ag004G302570
OG0013975	XP_006418140.1	Ag004G302310
OG0013976	XP_024008437.1	Ag004G302210
OG0013977	XP_006418155.1	Ag004G302170
OG0013978	XP_006418232.1	Ag004G300870
OG0013979	XP_006418260.1	Ag004G300390
OG0013980	XP_006418271.1	Ag004G300200
OG0013981	XP_006418275.1	Ag004G300150
OG0013982	XP_006418316.2	Ag004G299690
OG0013983	XP_006418363.1	Ag004G299170
OG0013984	XP_006418369.1	Ag004G298850
OG0013985	XP_006418396.1	Ag004G298710
OG0013986	XP_006418398.1	Ag004G298670
OG0013987	XP_006418401.1	Ag004G298640
OG0013988	XP_024007845.1	Ag004G298620
OG0013989	XP_006418409.1	Ag004G298520
OG0013990	XP_006418434.2	Ag004G298200
OG0013991	XP_006418429.1	Ag004G298270
OG0013992	XP_024008340.1	Ag004G297980
OG0013993	XP_024007820.1	Ag004G297660
OG0013994	XP_006418465.1	Ag004G297640, Ag008G698810
