Orthogroup	Eutrema_salsugineum	Cochlearia_excelsa
OG0012536	XP_006389925.1	g46498, g44340
OG0012537	XP_006389924.1	g46499, g44339
OG0012538	XP_024008438.1	g46507
OG0012541	XP_024009034.1	g46535
OG0012544	XP_006389707.1	g36646, g36648
OG0012545	XP_006389711.1	g46607
OG0012547	XP_006389738.2	g44264
OG0012548	XP_006389731.1	g13829
OG0012549	XP_006389728.1	g1633
OG0012550	XP_006407302.1	g12269
OG0012551	XP_006407249.1	g7255
OG0012552	XP_024015031.1	g12246
OG0012553	XP_006392716.1	g36683
OG0012554	XP_024015647.1	g7185
OG0012555	XP_006407089.1	g7165
OG0012556	XP_006407070.1	g12177
OG0012558	XP_006407004.1	g7112
OG0012559	XP_006407002.1	g12144
OG0012560	XP_006406998.1	g7107
OG0012562	XP_024014840.1	g12103
OG0012563	XP_006406829.1	g13262, g7004
OG0012564	XP_006406801.1	g6989
OG0012565	XP_006406795.1	g12064
OG0012566	XP_006406776.1	g6980
OG0012567	XP_006406772.1	g6977
OG0012568	XP_006406770.1	g13275
OG0012569	XP_024015438.1	g13281
OG0012570	XP_024015674.1	g12036
OG0012571	XP_006406703.1	g6927
OG0012572	XP_024015673.1	g12035
OG0012573	XP_006406697.2	g6923
OG0012574	XP_006406625.2, XP_006406627.2	g12014
OG0012575	XP_006406615.1	g12010
OG0012576	XP_006406607.1	g6876
OG0012577	XP_024015166.1	g12003
OG0012578	XP_006406573.1	g11993, g13317
OG0012579	XP_006406552.1	g11982
OG0012580	XP_006406529.1	g6823
OG0012581	XP_006406522.1	g13333
OG0012582	XP_006406501.1	g11958
OG0012583	XP_006406448.1	g6772
OG0012584	XP_006406427.1	g6756
OG0012585	XP_024015225.1	g11935, g6754
OG0012586	XP_006406383.1	g6731
OG0012587	XP_024015431.1	g11894
OG0012588	XP_024006340.1	g36488, g28043
OG0012589	XP_006406331.1	g13373
OG0012590	XP_006406253.1	g11861
OG0012591	XP_006414616.1	g47085
OG0012592	XP_006406110.1	g6560
OG0012593	XP_006415278.1, XP_024014947.1	g11769
OG0012594	XP_006406069.1	g6547
OG0012595	XP_006406016.1	g6523
OG0012596	XP_024009570.1	g6509
OG0012597	XP_006418838.1	g13476
OG0012598	XP_024009729.1	g11741
OG0012599	XP_024009228.1	g6493
OG0012600	XP_024008510.1	g31136
OG0012601	XP_024009743.1	g6488
OG0012602	XP_006418771.1	g11727, g13488, g6464
OG0012603	XP_024012257.1	g6337
OG0012604	XP_006418703.1	g6444
OG0012605	XP_006418604.1	g6368
OG0012606	XP_006418699.1	g13526
OG0012607	XP_006418567.1	g11654
OG0012608	XP_006408661.2	g6305
OG0012609	XP_006409176.1	g6021
OG0012610	XP_006396117.1	g11578
OG0012611	XP_006396129.1	g11603
OG0012612	XP_006396141.1	g11615
OG0012613	XP_006396146.1	g11631
OG0012614	XP_006409711.1	g13659
OG0012615	XP_024016357.1	g6222
OG0012616	XP_006409679.1	g13668
OG0012617	XP_024016515.1	g6191
OG0012618	XP_006409616.1	g6187
OG0012619	XP_006409573.1	g6165
OG0012620	XP_006409496.1	g6149
OG0012621	XP_024016254.1	g14216, g6148
OG0012622	XP_006409473.1	g14215
OG0012623	XP_006409432.1	g6140, g14194
OG0012624	XP_024016633.1	g14077
OG0012625	XP_006409389.2	g13713
OG0012626	XP_024004255.1	g37271, g51715
OG0012627	XP_006409383.1	g14073
OG0012628	XP_006409329.1	g14040
OG0012629	XP_006409299.1	g14023
OG0012630	XP_006409297.1	g14022
OG0012631	XP_006409272.1	g14008
OG0012632	XP_006409214.1	g6034
OG0012633	XP_006409206.1	g13759
OG0012634	XP_006409199.1	g13983
OG0012635	XP_006409145.1	g6003
OG0012638	XP_006409076.1	g13917
OG0012639	XP_006409054.1	g5958
OG0012640	XP_006408881.1	g13809
OG0012641	XP_006408910.1	g5939
OG0012642	XP_006408930.1	g5930
OG0012643	XP_024015998.1	g13824
OG0012645	XP_006392560.1	g5875, g6176
OG0012646	XP_006392566.1	g54377, g54381, g54382
OG0012647	XP_024006029.1	g5961, g25047, g25050
OG0012650	XP_006392736.1	g36675, g54358
OG0012651	XP_006392774.2	g36659
OG0012652	XP_006392782.1	g54298
OG0012653	XP_006392786.2	g36633, g54296
OG0012654	XP_006392826.1	g36604
OG0012655	XP_006392859.1	g28009
OG0012656	XP_006392868.1	g54275
OG0012657	XP_006392928.2	g54262
OG0012659	XP_024005987.1	g54230
OG0012660	XP_006393003.1	g36520
OG0012661	XP_024006008.1	g54216
OG0012662	XP_006393091.1	g54195, g36482
OG0012663	XP_006393084.1	g36485
OG0012664	XP_024006203.1	g28049
OG0012665	XP_006393124.1	g36460
OG0012666	XP_006393125.1	g54199
OG0012667	XP_006393152.1	g36446
OG0012668	XP_006393198.1	g28064
OG0012669	XP_024006259.1	g36413
OG0012670	XP_006393214.2	g54152, g36410
OG0012671	XP_006393257.1	g54132
OG0012672	XP_006393083.1	g54193
OG0012673	XP_006393351.1	g54098
OG0012674	XP_006393326.1	g54108
OG0012676	XP_006393396.1	g54083
OG0012677	XP_006393414.1	g36323
OG0012678	XP_006393443.1	g54069, g36301
OG0012679	XP_006393445.1	g54068
OG0012680	XP_006414377.1	g47142
OG0012681	XP_024005643.1	g24389
OG0012682	XP_006414397.1	g47130
OG0012683	XP_006414429.1	g24407
OG0012684	XP_006414436.1, XP_024004790.1	g24410
OG0012685	XP_024005921.1	g24416
OG0012686	XP_024003698.1	g51481
OG0012688	XP_006410592.1	g37981
OG0012689	XP_006403861.2	g11338
OG0012690	XP_006403859.1	g11337
OG0012691	XP_024013472.1	g2427
OG0012692	XP_024013506.1	g11333
OG0012693	XP_006403810.2	g11330
OG0012695	XP_024013834.1	g11325
OG0012696	XP_024013698.1	g2406
OG0012697	XP_006403737.2	g11319
OG0012698	XP_006403702.2	g2362, g19202
OG0012699	XP_006403685.1	g11311
OG0012700	XP_024007523.1	g29124
OG0012701	XP_006403640.1	g2325
OG0012702	XP_006403628.1	g2318
OG0012703	XP_006403891.2	g2461
OG0012704	XP_006403597.1, XP_006391872.1	g2301
OG0012705	XP_006403571.1	g19150
OG0012706	XP_006403524.2	g2244
OG0012707	XP_006403510.1	g2257
OG0012708	XP_006403463.1	g19094
OG0012709	XP_006403450.1	g2193
OG0012710	XP_024013533.1	g19074
OG0012711	XP_006403430.1	g19070
OG0012712	XP_006403424.1	g11273, g28268, g2186
OG0012713	XP_006403000.1	g6211, g19033
OG0012714	XP_006402997.1	g2158
OG0012715	XP_024012862.1	g2139
OG0012716	XP_006402974.1	g19020
OG0012717	XP_024013011.1	g19018
OG0012718	XP_006402945.2	g19010
OG0012719	XP_024012814.1	g19009
OG0012720	XP_006408641.1	g17923
OG0012721	XP_006402904.1	g2080
OG0012722	XP_024013025.1	g18997
OG0012723	XP_006402899.1	g18995
OG0012724	XP_024012789.1	g2087
OG0012725	XP_006402825.1	g2133
OG0012726	XP_006402770.2	g1985
OG0012727	XP_006402769.1	g1986
OG0012728	XP_006411541.1	g52079, g48947
OG0012729	XP_006402731.1	g2004
OG0012730	XP_006402724.1	g18911
OG0012731	XP_006402666.2	g2030
OG0012732	XP_006402657.1	g1963
OG0012733	XP_024012956.1	g1913
OG0012734	XP_006402577.1	g18819
OG0012735	XP_006402536.1	g1887
OG0012736	XP_006402416.1	g1781
OG0012737	XP_006402384.1	g1761
OG0012738	XP_006402366.1	g18795
OG0012739	XP_006402339.1	g18729
OG0012740	XP_024012790.1	g18769
OG0012741	XP_006402295.1	g18774
OG0012742	XP_006393137.1	g54179
OG0012743	XP_006408825.1, XP_024006321.1	g38307
OG0012744	XP_006393221.1	g54148
OG0012746	XP_006403596.1	g2300
OG0012750	XP_006402581.1	g18822
OG0012751	XP_024008927.1	g26900
OG0012752	XP_006398256.1	g10972
OG0012753	XP_006408869.1	g36841
OG0012756	XP_024011267.1	g46475
OG0012757	XP_006390095.1	g46351
OG0012758	XP_024009452.1	g46172
OG0012759	XP_006412929.1	g17031
OG0012760	XP_006412924.1	g47678
OG0012762	XP_006412604.1	g47779
OG0012764	XP_006411858.1	g22816
OG0012765	XP_006418135.1	g26933
OG0012766	XP_006417923.2	g49545
OG0012767	XP_006417718.1	g31110
OG0012768	XP_024008679.1	g50224
OG0012770	XP_006391285.1	g44905
OG0012771	XP_024009901.1	g25393
OG0012772	XP_006391690.2	g1737, g43525
OG0012773	XP_006390963.1, XP_024012108.1	g53124
OG0012775	XP_024015553.1	g6704
OG0012776	XP_006406505.1	g6811
OG0012778	XP_006407290.1	g7281
OG0012779	XP_024015657.1	g13108
OG0012780	XP_006399121.1	g29677
OG0012782	XP_024014277.1	g50874
OG0012784	XP_006414259.1	g17554
OG0012785	XP_006393575.2	g54004
OG0012786	XP_006409850.1	g40057
OG0012787	XP_006409803.1	g13583
OG0012788	XP_006399253.1	g45487
OG0012789	XP_024009696.1	g5242
OG0012790	XP_006399895.1	g5231
OG0012791	XP_024012505.1	g5125
OG0012792	XP_006400170.1	g5052
OG0012793	XP_006400250.1	g5001
OG0012794	XP_006395618.2	g1579
OG0012795	XP_006401274.1	g28574
OG0012796	XP_006401164.1	g28661
OG0012797	XP_024016475.1	g21382, g48616
OG0012798	XP_024012433.1	g28863
OG0012799	XP_024006407.1	g10231, g5772
OG0012800	XP_006400593.2	g28943
OG0012801	XP_006394523.1	g9909
OG0012803	XP_006394321.1	g18626
OG0012805	XP_006415764.1	g32282, g32281
OG0012806	XP_006392753.2	g28159, g28171
OG0012807	XP_006393742.1	g53833
OG0012811	XP_024011877.1	g30317, g30273, g20260, g20227, g20226, g20259
OG0012814	XP_024012684.1	g45582
OG0012815	XP_006400071.1	g5111
OG0012816	XP_024012399.1	g4962
OG0012817	XP_006400423.2	g4905, g3962
OG0012818	XP_006400800.1	g818
OG0012819	XP_006413182.1	g23701, g17132
OG0012822	XP_006395174.2	g1665
OG0012823	XP_006395164.1	g10248
OG0012824	XP_006395089.1	g4582
OG0012827	XP_006396276.1	g45249
OG0012828	XP_006389860.1	g46538
OG0012836	XP_006412993.1	g23578
OG0012837	XP_006412981.1	g17053
OG0012838	XP_006412969.1	g47663
OG0012839	XP_006412936.1	g23541
OG0012840	XP_006412913.1	g23529
OG0012841	XP_006393506.2	g47691
OG0012842	XP_006412841.1	g23471
OG0012843	XP_006412831.1	g47699
OG0012844	XP_006411367.1	g37378, g51969
OG0012845	XP_006412797.1	g16996
OG0012846	XP_006412715.1	g23410
OG0012847	XP_024005323.1	g23391
OG0012848	XP_006412682.1	g16977
OG0012849	XP_006412663.1	g23375
OG0012850	XP_006412659.1	g47759
OG0012851	XP_006412643.1	g23359
OG0012852	XP_006412633.1	g47766
OG0012853	XP_006412613.1	g47776
OG0012854	XP_024005244.1	g23325
OG0012855	XP_006412535.1	g16941
OG0012856	XP_024004669.1	g16938
OG0012857	XP_006412495.1	g16928
OG0012858	XP_006412491.1	g16925
OG0012859	XP_024005422.1	g23272
OG0012860	XP_006412466.1	g23264
OG0012862	XP_006412444.1	g47819
OG0012863	XP_006412406.1	g16907
OG0012864	XP_006412412.1	g16908
OG0012865	XP_006412433.1	g47824
OG0012866	XP_006412439.1	g47821
OG0012867	XP_006412394.1	g23207
OG0012868	XP_006412351.1	g23176
OG0012869	XP_006412355.1	g47841
OG0012870	XP_006412357.1	g23179
OG0012871	XP_006412350.1	g23175
OG0012872	XP_024005395.1	g23168
OG0012873	XP_006412331.1	g23163
OG0012875	XP_006412297.1	g23146
OG0012876	XP_006412246.1	g23108
OG0012877	XP_006412285.1	g23138
OG0012878	XP_024005752.1	g23104
OG0012880	XP_006412181.1	g23044
OG0012881	XP_006412155.1	g23031
OG0012882	XP_024004592.1	g22953
OG0012883	XP_024004408.1, XP_006412141.2	g23024
OG0012884	XP_006418543.1	g13566
OG0012885	XP_006415380.1	g50572
OG0012886	XP_024008837.1	g50573
OG0012887	XP_006415344.1	g50589
OG0012888	XP_006415328.1	g27746
OG0012889	XP_006415207.1	g32612
OG0012890	XP_006415199.1	g32616
OG0012891	XP_024009018.1	g50654, g50655
OG0012892	XP_006414308.1	g24319
OG0012894	XP_024005513.1	g47171
OG0012895	XP_006414331.1	g47170
OG0012896	XP_006414341.1	g47163
OG0012897	XP_024004778.1, XP_006414351.1	g17586
OG0012898	XP_006414361.1	g17589
OG0012899	XP_006392535.1	g43836
OG0012900	XP_006392513.1	g41132
OG0012901	XP_006392507.1	g1684
OG0012902	XP_006392481.1	g41129
OG0012903	XP_006392474.2	g43906
OG0012904	XP_006392469.1	g41127
OG0012905	XP_006392468.1	g41126
OG0012906	XP_024015521.1	g43971
OG0012907	XP_024016273.1	g41118
OG0012908	XP_006392429.1	g41114
OG0012909	XP_006392382.1	g44016
OG0012910	XP_006392386.1	g44015
OG0012911	XP_006392317.1	g41068
OG0012912	XP_006392202.1	g44042
OG0012913	XP_006392287.1	g38258
OG0012914	XP_024004915.1	g41053
OG0012915	XP_006392240.1	g41046
OG0012916	XP_006392247.1	g44088
OG0012917	XP_006392225.1	g41040
OG0012918	XP_006392220.1	g44100
OG0012919	XP_006392160.1	g41021
OG0012920	XP_006392152.1	g41016
OG0012921	XP_006392143.1	g44137
OG0012922	XP_006392115.1	g41004
OG0012923	XP_006392137.1	g44138
OG0012924	XP_024013307.1	g40995
OG0012925	XP_006392061.1	g44152
OG0012926	XP_006392060.2	g40979
OG0012927	XP_006392059.1	g44153
OG0012929	XP_006392029.2	g40972
OG0012931	XP_006391955.1	g40937
OG0012932	XP_006398499.1	g10821
OG0012933	XP_006398504.1	g10816
OG0012934	XP_006398506.1	g10814
OG0012935	XP_006398520.1	g10807
OG0012936	XP_006395876.1	g10778
OG0012937	XP_006395867.1	g10774
OG0012938	XP_006395865.1	g10772
OG0012940	XP_006395832.2	g10743
OG0012941	XP_006395824.1	g10739
OG0012942	XP_024006814.1	g1522
OG0012943	XP_006395773.1	g10706
OG0012944	XP_006395745.1	g10683
OG0012945	XP_006395742.2	g10680
OG0012946	XP_006417071.2	g27253
OG0012947	XP_006395714.1, XP_006395718.2	g16680
OG0012948	XP_006395684.1	g10658
OG0012949	XP_006395665.1	g10643
OG0012950	XP_006395648.1	g10628
OG0012951	XP_006395613.1	g10601
OG0012952	XP_006395607.1	g1581
OG0012953	XP_024007195.1	g1585
OG0012954	XP_006395580.1	g1587
OG0012955	XP_024007552.1	g10572
OG0012956	XP_006395548.1	g1593
OG0012957	XP_024007070.1	g1595
OG0012958	XP_006395529.1	g1597
OG0012959	XP_006395527.1	g10551
OG0012960	XP_006395498.1	g10530
OG0012961	XP_024007565.1	g10527
OG0012962	XP_006395481.1	g10518
OG0012963	XP_006395479.1	g10517
OG0012965	XP_006395457.1	g10500
OG0012966	XP_006405446.1	g46662
OG0012967	XP_024006982.1	g10480
OG0012968	XP_024007370.1	g10460
OG0012970	XP_006395390.1	g16570
OG0012971	XP_006395373.1	g10432
OG0012972	XP_006395353.1	g10407
OG0012973	XP_006395352.1	g10406
OG0012974	XP_006395350.1	g4296
OG0012975	XP_006395332.1	g10396
OG0012977	XP_006395297.1	g10366
OG0012978	XP_006395252.1	g10320
OG0012979	XP_006395250.1	g10318
OG0012980	XP_024014615.1	g46738
OG0012981	XP_006391485.1	g41791
OG0012982	XP_006391481.1	g44919
OG0012983	XP_006391466.1	g44930
OG0012984	XP_024012409.1	g44931
OG0012985	XP_006391449.1	g44953
OG0012986	XP_006391427.1	g44972
OG0012987	XP_006391369.1	g45006
OG0012988	XP_006391350.1	g45019
OG0012989	XP_006391349.1	g45020
OG0012990	XP_006391543.1	g51957
OG0012991	XP_006391554.1	g45082
OG0012992	XP_006391563.1	g18059
OG0012993	XP_006391564.1	g45090
OG0012994	XP_006391575.1	g18060
OG0012995	XP_006403067.1	g17927
OG0012996	XP_006392543.2	g41131
OG0012997	XP_006406024.1	g6527
OG0012998	XP_006391593.1	g40736
OG0012999	XP_006391607.1	g40753
OG0013001	XP_024015271.1	g41067, g40780
OG0013002	XP_006391655.1	g40825
OG0013003	XP_024003862.1	g40824
OG0013004	XP_024003729.1	g43513
OG0013005	XP_024003711.1	g40817
OG0013006	XP_006391675.1	g40814
OG0013007	XP_006391676.2	g40810
OG0013008	XP_006391677.1	g40809
OG0013009	XP_006391688.1	g40807
OG0013010	XP_006391713.1	g44261
OG0013011	XP_006391728.1	g40791
OG0013012	XP_006391737.1	g44255
OG0013013	XP_006391746.2	g40842
OG0013014	XP_006391751.1	g40844
OG0013015	XP_006417195.1	g31404
OG0013016	XP_006391785.1	g40860
OG0013017	XP_006391801.1	g44242
OG0013019	XP_006391828.1, XP_024010515.1	g40887
OG0013020	XP_006391868.1	g40905
OG0013021	XP_006417278.1	g27180
OG0013022	XP_006391899.1	g40919
OG0013023	XP_006391900.2	g40920
OG0013024	XP_006413266.1	g47559
OG0013025	XP_006413244.1	g23724
OG0013026	XP_006413240.1	g23721
OG0013027	XP_006413237.1	g47573
OG0013028	XP_024005800.1	g23713
OG0013029	XP_006405975.1	g46840
OG0013030	XP_024003854.1	g37384
OG0013031	XP_006411383.1	g51976
OG0013032	XP_024003775.1	g37377
OG0013033	XP_006418712.1	g51968
OG0013034	XP_006411353.1	g51959
OG0013035	XP_024013205.1, XP_006411332.1	g51927, g51942
OG0013036	XP_024004224.1	g38143
OG0013037	XP_006407718.1	g7517
OG0013038	XP_006407703.1	g13023
OG0013039	XP_006407694.1	g13028
OG0013040	XP_006407654.1	g7480
OG0013041	XP_024014999.1	g7479
OG0013042	XP_006407623.1	g7458
OG0013043	XP_006407616.1	g13067
OG0013044	XP_006413445.1	g47502
OG0013045	XP_006407608.1	g13069
OG0013046	XP_024015769.1	g12381
OG0013048	XP_006407599.1	g7445
OG0013049	XP_006407574.1	g13087
OG0013050	XP_006407569.1	g13089
OG0013051	XP_006400528.1	g28979
OG0013052	XP_006407526.1	g13106
OG0013053	XP_006407524.1	g12362
OG0013054	XP_006407519.1	g7417
OG0013055	XP_006407500.1	g7408
OG0013056	XP_006417376.1	g49769
OG0013057	XP_006407464.1	g12330
OG0013058	XP_006407434.1	g7374
OG0013059	XP_006407431.1	g7371
OG0013060	XP_006407381.2	g13132
OG0013061	XP_006407380.1	g7338
OG0013062	XP_006407372.1	g7333
OG0013063	XP_006407366.1	g12294, g7331
OG0013064	XP_006410247.1	g39859
OG0013065	XP_006407345.1	g12287
OG0013066	XP_006413002.1	g23582
OG0013068	XP_006402238.1	g37835
OG0013069	XP_006412459.1	g26734
OG0013070	XP_006402223.1	g1476
OG0013071	XP_006402208.1	g1460
OG0013072	XP_006402201.1	g1449
OG0013073	XP_006402188.1	g26787
OG0013074	XP_024012459.1	g1427
OG0013075	XP_006402175.1	g1421
OG0013076	XP_006402147.1	g1413
OG0013077	XP_006402142.1	g26817
OG0013078	XP_024012557.1	g28257, g1401
OG0013079	XP_024012110.1	g1383
OG0013080	XP_006418648.1	g6410
OG0013081	XP_006402025.1	g28311
OG0013082	XP_006402007.1	g28322
OG0013083	XP_006402002.1	g28326
OG0013084	XP_006401965.2	g1328
OG0013085	XP_006401924.1	g41174, g41192
OG0013086	XP_024012558.1	g1321
OG0013087	XP_006401897.1	g28355
OG0013088	XP_024011462.1	g1303
OG0013089	XP_006401851.1	g871
OG0013090	XP_024011667.1	g877
OG0013091	XP_006401782.2	g28388, g36025
OG0013092	XP_006401761.1	g41250
OG0013093	XP_006401700.1	g41289, g41290
OG0013094	XP_006413031.1	g17074, g23610
OG0013095	XP_006401629.1	g39441
OG0013096	XP_006401630.2	g28451
OG0013097	XP_006401632.1	g944
OG0013098	XP_006401640.1	g28449
OG0013099	XP_024012267.1	g938
OG0013100	XP_006401644.1	g28446, g38451
OG0013101	XP_006401648.1	g28444
OG0013102	XP_006401601.1	g28466
OG0013103	XP_024011845.1	g39427
OG0013104	XP_006401563.1	g28483
OG0013105	XP_006409692.1	g6255, g6277, g3081
OG0013106	XP_006401536.2	g28492
OG0013107	XP_024011890.1	g39396
OG0013108	XP_006401520.1	g978
OG0013109	XP_006401519.1	g28493
OG0013110	XP_006401516.2	g980
OG0013111	XP_006401515.1	g981
OG0013113	XP_006401478.1	g1005
OG0013114	XP_024005174.1	g23675
OG0013115	XP_006401474.1	g28512
OG0013116	XP_006401450.1	g1017
OG0013117	XP_006401430.1	g28525
OG0013118	XP_006401418.1	g39363
OG0013119	XP_006401397.1	g1039
OG0013120	XP_006401378.1	g28541
OG0013121	XP_024011929.1	g1054
OG0013122	XP_006401349.1	g1064
OG0013123	XP_006401316.1	g1073
OG0013124	XP_006401239.1	g28618
OG0013125	XP_006401226.1	g39316
OG0013126	XP_006401224.1	g28629
OG0013127	XP_006401215.1	g1103, g28636
OG0013128	XP_006401214.1	g1104
OG0013129	XP_006401198.1	g28644
OG0013130	XP_006401170.1	g1135
OG0013131	XP_006401158.1	g28665
OG0013132	XP_006401132.2	g28684
OG0013133	XP_006401128.1	g28686
OG0013134	XP_006414260.1	g24287
OG0013135	XP_006394586.1	g467
OG0013136	XP_006395236.1	g10305
OG0013137	XP_006399822.1	g29361
OG0013138	XP_006399817.1	g45616, g29366
OG0013139	XP_006399814.1	g5283
OG0013140	XP_006399782.1	g29385
OG0013141	XP_006399771.1	g29392
OG0013142	XP_024012217.1	g45602
OG0013143	XP_006399748.1	g45591, g18351
OG0013144	XP_006399744.1	g29399
OG0013145	XP_006399738.1	g5319
OG0013146	XP_024012328.1	g45588
OG0013147	XP_006399732.1	g5324
OG0013148	XP_006399699.1	g29425
OG0013149	XP_006399691.1	g5351
OG0013150	XP_006399679.1	g5364
OG0013151	XP_006399673.1	g5366
OG0013152	XP_006399669.1	g45570
OG0013153	XP_006399658.1	g5368
OG0013154	XP_006399640.1	g45566
OG0013155	XP_006399639.1	g5375
OG0013156	XP_006399630.1	g5380
OG0013157	XP_006399629.1	g5381
OG0013158	XP_006399582.1	g45554
OG0013159	XP_006399580.1	g45551
OG0013160	XP_006399512.1	g29510
OG0013161	XP_006399465.1	g29543
OG0013162	XP_006402226.1, XP_024011983.1	g29546
OG0013163	XP_006399426.1	g29559
OG0013164	XP_006399416.1	g5457
OG0013165	XP_024012548.1, XP_006418592.1	g29564
OG0013166	XP_006399404.1	g5468
OG0013167	XP_006399386.1	g5475
OG0013168	XP_024012178.1	g29572
OG0013169	XP_006399382.1	g45506
OG0013170	XP_006399372.1	g5484
OG0013171	XP_024011635.1	g5498
OG0013172	XP_006394605.1	g486
OG0013173	XP_006399321.1	g5507
OG0013174	XP_006399298.1	g29600, g45491
OG0013175	XP_024012105.1	g5516
OG0013176	XP_006399262.1	g29608
OG0013177	XP_006399254.1	g45488, g29611
OG0013178	XP_006399252.1	g5534
OG0013179	XP_006399211.1	g5556
OG0013180	XP_006394436.1	g380
OG0013181	XP_006399197.2	g45474
OG0013182	XP_006414237.1	g47202
OG0013183	XP_024005047.1	g17531
OG0013184	XP_006414208.1	g24247
OG0013186	XP_024004724.1	g24240
OG0013187	XP_006414167.1	g47255
OG0013188	XP_006414132.1	g47261
OG0013189	XP_024005776.1	g47262
OG0013190	XP_024005912.1	g23964, g47263
OG0013191	XP_006398280.1	g40590
OG0013192	XP_024016585.1	g47276
OG0013193	XP_006414074.1	g17466, g24172
OG0013194	XP_006414064.1	g47281
OG0013195	XP_006414059.1	g47285
OG0013196	XP_006414051.1	g47288
OG0013197	XP_006414040.1	g24156
OG0013198	XP_006414021.2	g17447
OG0013201	XP_006413984.1	g24136
OG0013202	XP_006404148.1	g24071
OG0013204	XP_006413899.1	g47333
OG0013205	XP_006411893.1	g18283
OG0013206	XP_006413860.1	g47345
OG0013207	XP_006413798.1	g24022
OG0013208	XP_024005113.1	g47373
OG0013209	XP_024005516.1	g47386
OG0013210	XP_006413696.1	g23974
OG0013211	XP_006413681.1	g23967
OG0013212	XP_006390960.1	g45818
OG0013213	XP_006413662.2	g23958
OG0013214	XP_024005908.1	g17287
OG0013217	XP_006413518.1	g23873
OG0013218	XP_006413502.1	g17248
OG0013219	XP_006413500.1	g47479
OG0013220	XP_006413473.1	g23849
OG0013221	XP_006415143.1	g27790
OG0013223	XP_006415095.1	g32665
OG0013224	XP_024008157.1	g32667
OG0013225	XP_006400575.2	g28953
OG0013226	XP_006413285.1	g23741
OG0013228	XP_006415057.1	g27803
OG0013229	XP_024009164.1	g27808
OG0013230	XP_006415028.1	g50742
OG0013231	XP_006396074.1	g32765
OG0013232	XP_006396063.2	g27860
OG0013233	XP_006397418.1	g27865
OG0013234	XP_024010639.1	g32900, g27876
OG0013235	XP_024010642.1	g32970
OG0013236	XP_024010633.1, XP_024009524.1	g37798
OG0013237	XP_006403585.1	g46638
OG0013238	XP_006396010.1	g35910
OG0013239	XP_006393711.1	g53899
OG0013240	XP_006407716.1	g13017
OG0013241	XP_006415402.1	g50566
OG0013242	XP_024006850.1	g28214
OG0013243	XP_006393673.1	g28140
OG0013245	XP_006393549.1	g36261
OG0013246	XP_006393573.1, XP_024006332.1	g36244
OG0013247	XP_006395997.1	g28239, g28242
OG0013248	XP_006396003.1	g53719
OG0013249	XP_006396004.1	g53718
OG0013250	XP_006393667.1	g28139
OG0013251	XP_006393630.1	g36201
OG0013252	XP_024008732.1	g32302, g32298
OG0013253	XP_006415725.1	g32271, g32296
OG0013254	XP_006415691.1	g32319
OG0013255	XP_006415687.1	g50451
OG0013256	XP_024008552.1	g27651
OG0013257	XP_006415641.1	g50487
OG0013258	XP_006415631.1	g32363
OG0013259	XP_024008925.1	g32374
OG0013260	XP_006415612.2	g27673
OG0013261	XP_024009745.1	g11705
OG0013262	XP_006415595.1	g32390
OG0013263	XP_006415577.1	g50508
OG0013264	XP_006415542.1	g50519
OG0013265	XP_006415489.1	g27697
OG0013266	XP_006412109.1	g23005
OG0013267	XP_006412105.1	g23003
OG0013268	XP_006412078.1	g22981
OG0013269	XP_006412049.1	g47941
OG0013270	XP_006412046.1	g47944
OG0013271	XP_006412038.1	g47948
OG0013272	XP_006409242.1	g13997
OG0013273	XP_024005338.1	g22943
OG0013274	XP_006412006.1, XP_024013923.1	g22931
OG0013275	XP_006412005.1	g22930
OG0013276	XP_006404941.1	g22927
OG0013277	XP_006411997.1	g22925
OG0013278	XP_006411993.1	g22921
OG0013279	XP_006411980.1	g22914
OG0013280	XP_006411976.1	g18255
OG0013281	XP_024005728.1	g22885
OG0013283	XP_006411929.2	g22872
OG0013284	XP_006411921.1	g18269
OG0013285	XP_006411888.1	g47989
OG0013286	XP_024004327.1	g47999
OG0013287	XP_006403689.1	g2351
OG0013288	XP_006411809.1	g22774
OG0013289	XP_006411808.1	g22773
OG0013290	XP_006411805.1	g22770
OG0013291	XP_024005853.1	g22746
OG0013292	XP_024005274.1	g22745
OG0013293	XP_006411783.1	g22744
OG0013294	XP_006415738.1	g32293
OG0013295	XP_006411780.1	g18142
OG0013296	XP_006411747.1	g47842
OG0013297	XP_024005826.1	g22712
OG0013298	XP_006411745.1	g22711
OG0013299	XP_006411731.2	g22700
OG0013300	XP_006411725.1	g22695
OG0013301	XP_006411711.1	g18308
OG0013302	XP_006411670.1	g18330
OG0013303	XP_006411661.1	g18335
OG0013304	XP_006411656.1	g18340
OG0013305	XP_006411639.1	g18356
OG0013306	XP_006411615.1	g18377
OG0013307	XP_006395043.1	g18370
OG0013309	XP_006411605.1	g22661
OG0013310	XP_006404628.2	g50881
OG0013311	XP_024007459.1	g25121
OG0013312	XP_006395896.1	g18129, g25096
OG0013313	XP_006405979.1	g46842
OG0013314	XP_006405960.1	g46838
OG0013315	XP_024014775.1	g16738
OG0013316	XP_006405871.1	g18124
OG0013317	XP_024014708.1	g18121
OG0013318	XP_006405850.1	g46787
OG0013319	XP_006405844.1	g18120
OG0013320	XP_006405841.1	g46780
OG0013321	XP_006405823.1	g18116
OG0013322	XP_006405788.1	g18114
