Orthogroup	Conringia_planisiliqua	Euclidium_syriacum
OG0015265	CP6_g8740_DN3_SP8_c.t1	ESY17_g39772_DN3_SP8_c0.t1
OG0015266	CP12_g30933_DN3_SP7_c.t1	ESY3_g27494_DN3_SP7_c0.t1
OG0015267	CP19_g18235_DN3_SP1_c.t1	ESY4_g22317_DN3_SP0_c0.t1
OG0015268	CP6_g8516_DN3_SP1_c.t1	ESY8_g59724_DN3_SP7_c0.t1
OG0015269	CP12_g30871_DN3_SP0_c.t1	ESY3_g27595_DN3_SP0_c0.t1
OG0015271	CP6_g8170_DN3_SP2_c.t1	ESY7_g18593_DN3_SP0_c0.t1
OG0015272	CP6_g7712_DN3_SP8_c.t1	ESY15_g65693_DN3_SP4_c0.t1
OG0015273	CP6_g7680_DN3_SP0_c.t1	ESY15_g65879_DN3_SP1_c46.t1
OG0015274	CP6_g7594_DN3_SP2_c.t1	ESY27_g13450_DN3_SP1_c0.t1
OG0015275	CP6_g7588_DN2_SP0_c.t1	ESY27_g13409_DN3_SP0_c0.t1
OG0015276	CP6_g7523_DN3_SP0_c.t1	ESY15_g65437_DN3_SP0_c0.t1
OG0015277	CP6_g7499_DN3_SP7_c.t1	ESY22_g40640_DN3_SP7_c0.t1
OG0015278	CP6_g7498_DN2_SP0_c.t1	ESY22_g40641_DN3_SP0_c0.t1
OG0015279	CP12_g30672_DN3_SP8_c.t1	ESY3_g28584_DN3_SP0_c0.t1
OG0015280	CP6_g7434_DN3_SP0_c.t1	ESY22_g40906_DN3_SP0_c0.t1
OG0015281	CP6_g7359_DN3_SP7_c.t1	ESY2_g38864_DN3_SP7_c0.t1
OG0015282	CP6_g7345_DN3_SP3_c.t1	ESY2_g38805_DN3_SP0_c0.t1
OG0015283	CP5_g1470_DN3_SP6_c.t1	ESY8_g60521_DN3_SP6_c0.t1
OG0015284	CP5_g1444_DN3_SP8_c.t1	ESY8_g60431_DN3_SP8_c0.t1
OG0015285	CP5_g1392_DN3_SP0_c.t1	ESY8_g60345_DN3_SP0_c0.t1
OG0015286	CP5_g1391_DN3_SP5_c.t1	ESY8_g60340_DN3_SP6_c0.t1
OG0015287	CP5_g1371_DN3_SP0_c.t1	ESY8_g60298_DN3_SP0_c0.t1
OG0015288	CP5_g1331_DN3_SP0_c.t1	ESY8_g60201_DN3_SP0_c0.t1
OG0015289	CP19_g17891_DN3_SP0_c.t1	ESY8_g60107_DN3_SP0_c0.t1
OG0015290	CP5_g1785_DN3_SP2_c.t1	ESY8_g59966_DN1_SP0_c0.t1
OG0015291	CP4_g23923_DN3_SP6_c.t1	ESY12_g52324_DN3_SP2_c0.t1
OG0015292	CP4_g23926_DN3_SP0_c.t1	ESY15_g65839_DN2_SP0_c0.t1, ESY12_g52314_DN3_SP0_c0.t1
OG0015294	CP4_g23931_DN3_SP0_c.t1	ESY12_g52307_DN3_SP0_c0.t1
OG0015295	CP4_g23944_DN3_SP5_c.t1	ESY12_g52291_DN3_SP3_c0.t1
OG0015296	CP4_g23946_DN3_SP0_c.t1	ESY12_g52277_DN3_SP0_c0.t1
OG0015297	CP4_g23947_DN3_SP5_c.t1	ESY12_g52276_DN3_SP4_c0.t1
OG0015298	CP4_g23961_DN3_SP8_c.t1	ESY12_g52252_DN3_SP4_c0.t1
OG0015299	CP4_g23962_DN3_SP8_c.t1	ESY12_g52251_DN3_SP0_c9.t1
OG0015300	CP4_g23966_DN3_SP3_c.t1	ESY12_g52237_DN3_SP3_c0.t1
OG0015301	CP4_g23969_DN3_SP8_c.t1	ESY12_g52234_DN3_SP8_c0.t1
OG0015302	CP4_g23972_DN3_SP8_c.t1	ESY12_g52230_DN3_SP8_c0.t1
OG0015303	CP12_g29898_DN2_SP8_c.t1, CP3_g15690_DN2_SP0_c.t1	ESY12_g51391_DN3_SP8_c0.t1
OG0015304	CP4_g24014_DN3_SP8_c.t1	ESY12_g51395_DN3_SP4_c0.t1
OG0015305	CP4_g24028_DN3_SP5_c.t1	ESY12_g51596_DN3_SP1_c0.t1
OG0015306	CP4_g24030_DN3_SP0_c.t1	ESY12_g51598_DN3_SP0_c0.t1
OG0015307	CP4_g24049_DN3_SP8_c.t1	ESY12_g51638_DN3_SP8_c0.t1
OG0015308	CP4_g24054_DN3_SP0_c.t1	ESY12_g51657_DN3_SP0_c0.t1
OG0015309	CP4_g24066_DN3_SP0_c.t1	ESY12_g51673_DN3_SP0_c0.t1
OG0015310	CP4_g24078_DN3_SP6_c.t1	ESY12_g51691_DN3_SP2_c0.t1
OG0015311	CP4_g24086_DN2_SP0_c.t1	ESY12_g51713_DN1_SP0_c0.t1
OG0015312	CP4_g24117_DN3_SP0_c.t1	ESY12_g51762_DN3_SP0_c0.t1
OG0015313	CP4_g24134_DN3_SP8_c.t1	ESY12_g51789_DN3_SP8_c0.t1
OG0015314	CP4_g24162_DN3_SP0_c.t1	ESY12_g51849_DN3_SP0_c0.t1
OG0015315	CP4_g24163_DN2_SP0_c.t1	ESY12_g51850_DN3_SP0_c0.t1
OG0015317	CP4_g24193_DN3_SP1_c.t1	ESY12_g51904_DN3_SP1_c0.t1
OG0015318	CP4_g24207_DN3_SP8_c.t1	ESY12_g51924_DN3_SP8_c0.t1
OG0015319	CP4_g24209_DN3_SP0_c.t1	ESY12_g51926_DN3_SP0_c0.t1
OG0015320	CP4_g24212_DN3_SP0_c.t1	ESY12_g51954_DN3_SP0_c0.t1
OG0015321	CP4_g24215_DN3_SP4_c.t1	ESY12_g51945_DN3_SP6_c0.t1
OG0015322	CP4_g24226_DN3_SP0_c.t1	ESY12_g51976_DN1_SP0_c0.t1
OG0015323	CP4_g24228_DN3_SP8_c.t1	ESY12_g51979_DN3_SP8_c0.t1
OG0015324	CP4_g24235_DN3_SP8_c.t1	ESY12_g52007_DN3_SP7_c0.t1
OG0015325	CP4_g24239_DN3_SP0_c.t1	ESY12_g52015_DN3_SP0_c0.t1
OG0015326	CP4_g24259_DN3_SP0_c.t1	ESY12_g52036_DN3_SP0_c0.t1
OG0015327	CP4_g24294_DN3_SP7_c.t1	ESY12_g52093_DN3_SP6_c0.t1
OG0015328	CP4_g24317_DN3_SP1_c.t1	ESY12_g52125_DN3_SP4_c0.t1
OG0015329	CP4_g24328_DN3_SP0_c.t1	ESY12_g52141_DN3_SP0_c0.t1
OG0015330	CP4_g24361_DN3_SP0_c.t1	ESY12_g52189_DN3_SP0_c0.t1
OG0015331	CP4_g24374_DN3_SP8_c.t1	ESY12_g52206_DN3_SP6_c0.t1
OG0015332	CP4_g24383_DN3_SP0_c.t1	ESY12_g51469_DN3_SP0_c0.t1
OG0015333	CP4_g24386_DN3_SP2_c.t1	ESY12_g51472_DN3_SP0_c0.t1
OG0015334	CP4_g24404_DN3_SP2_c.t1	ESY4_g24845_DN3_SP0_c0.t1
OG0015335	CP4_g24420_DN3_SP7_c.t1	ESY12_g51530_DN3_SP7_c0.t1
OG0015336	CP4_g24431_DN3_SP8_c.t1	ESY12_g51546_DN3_SP8_c0.t1
OG0015337	CP4_g24436_DN2_SP0_c.t1	ESY12_g51556_DN2_SP0_c0.t1
OG0015338	CP4_g24444_DN3_SP5_c.t1	ESY12_g51565_DN3_SP5_c0.t1
OG0015339	CP4_g24453_DN3_SP0_c.t1	ESY12_g51576_DN3_SP0_c0.t1
OG0015340	CP4_g24454_DN3_SP8_c.t1	ESY12_g51577_DN3_SP6_c0.t1
OG0015341	CP4_g24460_DN3_SP8_c.t1	ESY12_g51587_DN3_SP4_c0.t1
OG0015342	CP4_g24466_DN3_SP8_c.t1	ESY12_g51359_DN3_SP8_c0.t1
OG0015343	CP4_g24482_DN3_SP4_c.t1	ESY12_g51335_DN3_SP3_c0.t1
OG0015344	CP4_g24523_DN2_SP2_c.t1	ESY12_g51267_DN3_SP5_c0.t1
OG0015346	CP4_g24568_DN3_SP1_c.t1	ESY12_g51159_DN3_SP0_c0.t1
OG0015347	CP11_g33722_DN3_SP5_c.t1	ESY7_g19613_DN3_SP7_c0.t1
OG0015348	CP11_g33721_DN3_SP8_c.t1	ESY7_g19611_DN3_SP6_c0.t1
OG0015349	CP11_g33694_DN3_SP7_c.t1	ESY7_g19579_DN3_SP7_c0.t1
OG0015350	CP11_g33690_DN3_SP0_c.t1	ESY7_g19574_DN3_SP0_c0.t1
OG0015351	CP11_g33679_DN2_SP0_c.t1	ESY7_g19554_DN2_SP0_c0.t1
OG0015352	CP11_g33675_DN3_SP0_c.t1	ESY7_g19545_DN3_SP0_c0.t1
OG0015353	CP11_g33670_DN3_SP7_c.t1	ESY7_g19538_DN3_SP8_c0.t1
OG0015354	CP11_g33655_DN3_SP8_c.t1	ESY7_g19525_DN3_SP4_c0.t1
OG0015355	CP11_g33649_DN3_SP7_c.t1	ESY7_g19516_DN3_SP6_c0.t1
OG0015356	CP11_g33615_DN3_SP6_c.t1	ESY7_g19462_DN3_SP5_c0.t1
OG0015357	CP11_g33608_DN3_SP0_c.t1	ESY7_g19447_DN3_SP0_c0.t1
OG0015358	CP11_g33583_DN3_SP8_c.t1	ESY7_g19398_DN3_SP8_c0.t1
OG0015359	CP11_g33580_DN3_SP0_c.t1	ESY7_g19384_DN3_SP0_c0.t1
OG0015360	CP11_g33578_DN2_SP0_c.t1	ESY7_g19382_DN3_SP0_c12.t1
OG0015361	CP11_g33565_DN3_SP8_c.t1	ESY7_g19356_DN3_SP4_c4.t1
OG0015362	CP11_g33555_DN3_SP7_c.t1	ESY7_g19331_DN3_SP1_c0.t1
OG0015363	CP11_g33551_DN3_SP2_c.t1	ESY7_g19317_DN3_SP0_c0.t1
OG0015364	CP11_g33546_DN3_SP8_c.t1	ESY7_g19305_DN3_SP2_c0.t1
OG0015365	CP11_g33522_DN3_SP5_c.t1	ESY7_g19241_DN3_SP3_c0.t1
OG0015366	CP11_g32946_DN3_SP8_c.t1	ESY7_g17925_DN3_SP8_c0.t1
OG0015367	CP11_g33518_DN1_SP0_c.t1	ESY7_g19237_DN2_SP0_c0.t1
OG0015368	CP11_g33510_DN3_SP0_c.t1	ESY7_g19217_DN3_SP0_c16.t1
OG0015369	CP11_g33504_DN3_SP8_c.t1	ESY7_g18592_DN2_SP0_c0.t1
OG0015370	CP11_g33498_DN3_SP5_c.t1	ESY7_g19201_DN3_SP0_c0.t1
OG0015371	CP11_g33485_DN1_SP3_c.t1	ESY7_g19166_DN2_SP2_c0.t1
OG0015372	CP11_g33464_DN3_SP8_c.t1	ESY7_g19113_DN3_SP3_c0.t1
OG0015373	CP11_g33463_DN3_SP0_c.t1	ESY7_g19112_DN3_SP0_c0.t1
OG0015374	CP8_g54396_DN3_SP3_c.t1	ESY6_g49871_DN3_SP0_c0.t1
OG0015375	CP8_g54299_DN3_SP0_c.t1	ESY6_g49233_DN3_SP0_c0.t1
OG0015376	CP8_g54312_DN3_SP7_c.t1	ESY6_g49247_DN3_SP8_c0.t1
OG0015377	CP8_g54242_DN3_SP3_c.t1	ESY6_g49161_DN2_SP0_c24.t1
OG0015378	CP8_g54235_DN3_SP8_c.t1	ESY6_g49155_DN3_SP7_c0.t1
OG0015379	CP5_g1234_DN3_SP2_c.t1	ESY16_g62101_DN3_SP1_c0.t1
OG0015380	CP8_g54226_DN3_SP8_c.t1	ESY6_g49144_DN3_SP8_c0.t1
OG0015381	CP8_g54222_DN3_SP5_c.t1	ESY6_g49137_DN3_SP0_c0.t1
OG0015382	CP8_g54206_DN3_SP7_c.t1	ESY6_g49117_DN3_SP5_c0.t1
OG0015383	CP8_g54188_DN3_SP8_c.t1	ESY6_g49069_DN3_SP8_c0.t1
OG0015384	CP8_g54182_DN3_SP1_c.t1	ESY6_g49062_DN3_SP0_c0.t1
OG0015385	CP8_g54168_DN3_SP8_c.t1	ESY6_g49038_DN3_SP8_c0.t1
OG0015386	CP8_g54158_DN3_SP0_c.t1	ESY6_g49028_DN3_SP0_c0.t1
OG0015387	CP8_g54151_DN3_SP8_c.t1	ESY6_g49023_DN3_SP8_c0.t1
OG0015388	CP8_g54134_DN3_SP8_c.t1	ESY6_g49002_DN3_SP6_c0.t1
OG0015389	CP8_g54096_DN3_SP8_c.t1	ESY6_g48954_DN3_SP8_c10.t1
OG0015390	CP8_g54081_DN3_SP8_c.t1	ESY6_g48941_DN3_SP8_c0.t1
OG0015391	CP8_g54078_DN3_SP0_c.t1	ESY6_g48938_DN3_SP0_c0.t1
OG0015393	CP9_g28274_DN3_SP8_c.t1	ESY10_g14501_DN3_SP0_c0.t1
OG0015394	CP8_g54028_DN3_SP8_c.t1	ESY6_g48865_DN3_SP7_c0.t1
OG0015395	CP8_g54007_DN3_SP8_c.t1	ESY6_g48830_DN3_SP2_c0.t1
OG0015396	CP8_g54000_DN3_SP6_c.t1	ESY6_g48821_DN3_SP0_c0.t1
OG0015397	CP8_g53951_DN3_SP8_c.t1	ESY6_g48724_DN3_SP5_c0.t1
OG0015398	CP8_g53915_DN3_SP8_c.t1	ESY6_g48676_DN3_SP7_c0.t1
OG0015399	CP8_g53956_DN3_SP0_c.t1	ESY6_g48729_DN3_SP0_c0.t1
OG0015400	CP8_g53933_DN3_SP6_c.t1	ESY6_g48691_DN3_SP4_c0.t1
OG0015401	CP2_g47998_DN3_SP7_c.t1	ESY6_g49746_DN3_SP7_c0.t1
OG0015402	CP2_g47981_DN3_SP1_c.t1	ESY6_g49709_DN3_SP0_c0.t1
OG0015403	CP2_g47977_DN2_SP0_c.t1	ESY6_g49704_DN2_SP0_c0.t1, ESY6_g49705_DN2_SP0_c0.t1
OG0015404	CP2_g47972_DN3_SP4_c.t1	ESY6_g49698_DN3_SP1_c0.t1
OG0015405	CP2_g47971_DN3_SP7_c.t1	ESY6_g49697_DN3_SP6_c13.t1
OG0015406	CP2_g47969_DN3_SP6_c.t1	ESY6_g49694_DN3_SP3_c0.t1
OG0015407	CP2_g47968_DN3_SP8_c.t1	ESY6_g49685_DN3_SP8_c0.t1
OG0015408	CP2_g47967_DN3_SP8_c.t1	ESY6_g49684_DN3_SP8_c0.t1
OG0015409	CP2_g47944_DN3_SP3_c.t1	ESY6_g49649_DN3_SP5_c0.t1
OG0015410	CP2_g47915_DN3_SP5_c.t1	ESY6_g49603_DN3_SP0_c0.t1
OG0015411	CP2_g47911_DN3_SP2_c.t1	ESY6_g49598_DN3_SP0_c0.t1
OG0015412	CP4_g24883_DN3_SP6_c.t1	ESY9_g45310_DN3_SP1_c0.t1
OG0015413	CP2_g47881_DN3_SP4_c.t1	ESY11_g54843_DN3_SP4_c0.t1
OG0015415	CP2_g47869_DN2_SP0_c.t1	ESY6_g50696_DN2_SP0_c0.t1
OG0015416	CP2_g47865_DN3_SP0_c.t1	ESY6_g50692_DN3_SP0_c0.t1
OG0015417	CP2_g47858_DN3_SP4_c.t1	ESY6_g50681_DN3_SP0_c0.t1
OG0015418	CP2_g47855_DN3_SP8_c.t1	ESY6_g50676_DN3_SP8_c14.t1
OG0015419	CP2_g47850_DN3_SP3_c.t1	ESY6_g50669_DN3_SP1_c0.t1
OG0015420	CP2_g47840_DN3_SP8_c.t1	ESY6_g50658_DN2_SP5_c0.t1
OG0015421	CP2_g47834_DN3_SP0_c.t1	ESY6_g50635_DN3_SP0_c0.t1
OG0015422	CP2_g47813_DN3_SP0_c.t1	ESY6_g50608_DN3_SP0_c0.t1
OG0015423	CP2_g47808_DN3_SP0_c.t1	ESY6_g50599_DN2_SP0_c0.t1
OG0015424	CP2_g47781_DN3_SP5_c.t1	ESY6_g50540_DN3_SP4_c0.t1
OG0015425	CP2_g47768_DN3_SP6_c.t1	ESY6_g50517_DN3_SP6_c0.t1
OG0015426	CP2_g47755_DN3_SP2_c.t1	ESY6_g50503_DN3_SP0_c0.t1
OG0015427	CP2_g47741_DN3_SP0_c.t1	ESY6_g50485_DN3_SP0_c0.t1
OG0015428	CP2_g47733_DN3_SP0_c.t1	ESY6_g50476_DN2_SP0_c40.t1
OG0015429	CP2_g47724_DN3_SP2_c.t1	ESY6_g50463_DN3_SP0_c0.t1
OG0015430	CP2_g47702_DN3_SP8_c.t1	ESY6_g50423_DN3_SP5_c0.t1
OG0015432	CP2_g47694_DN3_SP0_c.t1	ESY6_g50430_DN3_SP0_c0.t1
OG0015433	CP2_g47686_DN3_SP8_c.t1	ESY6_g50439_DN3_SP7_c0.t1
OG0015434	CP2_g47681_DN3_SP5_c.t1	ESY6_g50415_DN3_SP0_c0.t1
OG0015435	CP2_g47676_DN3_SP2_c.t1	ESY6_g50410_DN3_SP0_c0.t1
OG0015436	CP2_g47663_DN3_SP8_c.t1	ESY6_g50398_DN2_SP7_c0.t1
OG0015437	CP2_g47662_DN3_SP6_c.t1	ESY6_g50396_DN3_SP8_c0.t1
OG0015438	CP2_g47658_DN3_SP4_c.t1	ESY6_g50388_DN3_SP4_c0.t1
OG0015439	CP2_g47633_DN3_SP2_c.t1	ESY6_g50352_DN3_SP0_c0.t1
OG0015440	CP16_g55367_DN3_SP1_c.t1	ESY8_g59335_DN1_SP0_c0.t1
OG0015441	CP2_g47616_DN3_SP3_c.t1	ESY6_g50343_DN3_SP0_c0.t1
OG0015442	CP2_g47613_DN3_SP0_c.t1	ESY6_g50332_DN3_SP0_c0.t1
OG0015443	CP2_g47591_DN1_SP5_c.t1	ESY6_g50286_DN2_SP0_c0.t1, ESY9_g43333_DN1_SP0_c0.t1
OG0015444	CP6_g7292_DN3_SP8_c.t1	ESY6_g50277_DN3_SP7_c0.t1
OG0015446	CP2_g47563_DN3_SP7_c.t1	ESY6_g50249_DN3_SP2_c0.t1
OG0015447	CP2_g47559_DN3_SP5_c.t1	ESY6_g50242_DN3_SP3_c0.t1
OG0015448	CP2_g47546_DN3_SP8_c.t1	ESY6_g50217_DN3_SP8_c0.t1
OG0015449	CP2_g47540_DN3_SP0_c.t1	ESY6_g50224_DN3_SP0_c0.t1
OG0015450	CP2_g47536_DN3_SP1_c.t1	ESY6_g50229_DN3_SP0_c7.t1
OG0015451	CP2_g47524_DN3_SP0_c.t1	ESY6_g50752_DN3_SP2_c0.t1
OG0015452	CP2_g47514_DN3_SP3_c.t1	ESY6_g50764_DN3_SP6_c0.t1
OG0015453	CP8_g54679_DN3_SP0_c.t1	ESY10_g14475_DN1_SP0_c0.t1
OG0015454	CP8_g54611_DN3_SP7_c.t1	ESY20_g12989_DN3_SP0_c0.t1
OG0015455	CP8_g54635_DN3_SP8_c.t1	ESY20_g12952_DN3_SP7_c0.t1
OG0015456	CP8_g54649_DN3_SP0_c.t1	ESY20_g12932_DN3_SP1_c0.t1
OG0015457	CP8_g54597_DN3_SP0_c.t1	ESY20_g13018_DN2_SP0_c0.t1
OG0015460	CP8_g54574_DN3_SP0_c.t1	ESY20_g13045_DN3_SP0_c0.t1
OG0015461	CP8_g54561_DN2_SP0_c.t1	ESY20_g13063_DN1_SP0_c0.t1
OG0015462	CP11_g32151_DN3_SP2_c.t1	ESY20_g13131_DN2_SP0_c0.t1
OG0015463	CP11_g32141_DN3_SP8_c.t1	ESY20_g13157_DN3_SP8_c0.t1
OG0015464	CP11_g32122_DN3_SP0_c.t1	ESY20_g12915_DN3_SP0_c0.t1
OG0015466	CP11_g32056_DN3_SP3_c.t1	ESY20_g13265_DN3_SP7_c0.t1
OG0015467	CP11_g32045_DN3_SP8_c.t1	ESY20_g13282_DN3_SP8_c0.t1
OG0015468	CP11_g32043_DN3_SP0_c.t1	ESY20_g13284_DN3_SP0_c0.t1
OG0015469	CP11_g32042_DN3_SP0_c.t1	ESY20_g13285_DN3_SP0_c0.t1
OG0015470	CP2_g47791_DN3_SP0_c.t1	ESY6_g50569_DN3_SP0_c0.t1
OG0015471	CP11_g32005_DN3_SP8_c.t1	ESY8_g58344_DN3_SP8_c0.t1
OG0015472	CP13_g20181_DN3_SP8_c.t1	ESY8_g58210_DN3_SP8_c0.t1
OG0015473	CP13_g20190_DN3_SP3_c.t1	ESY8_g58197_DN3_SP0_c0.t1
OG0015474	CP13_g20192_DN3_SP5_c.t1	ESY8_g58193_DN3_SP4_c0.t1
OG0015475	CP13_g20193_DN3_SP0_c.t1	ESY8_g58183_DN3_SP0_c15.t1
OG0015476	CP13_g20208_DN3_SP8_c.t1	ESY8_g58155_DN3_SP8_c0.t1
OG0015477	CP13_g20218_DN3_SP0_c.t1	ESY8_g58134_DN3_SP0_c16.t1
OG0015478	CP13_g20224_DN3_SP2_c.t1	ESY8_g58127_DN3_SP1_c0.t1
OG0015479	CP13_g20235_DN3_SP3_c.t1	ESY20_g12660_DN3_SP2_c0.t1
OG0015480	CP13_g20239_DN3_SP8_c.t1	ESY20_g12661_DN3_SP8_c0.t1
OG0015481	CP13_g20241_DN3_SP7_c.t1	ESY20_g12663_DN3_SP8_c0.t1
OG0015482	CP13_g20289_DN2_SP0_c.t1	ESY20_g12870_DN3_SP0_c0.t1
OG0015483	CP4_g25502_DN3_SP2_c.t1	ESY20_g13332_DN3_SP0_c24.t1
OG0015484	CP4_g25461_DN3_SP1_c.t1	ESY20_g12746_DN3_SP0_c0.t1
OG0015485	CP4_g25534_DN3_SP8_c.t1	ESY20_g12698_DN3_SP8_c0.t1
OG0015486	CP4_g25540_DN3_SP6_c.t1	ESY8_g58348_DN3_SP5_c0.t1
OG0015487	CP4_g25544_DN3_SP8_c.t1	ESY8_g58356_DN3_SP8_c0.t1
OG0015488	CP4_g25545_DN3_SP0_c.t1	ESY8_g58358_DN2_SP0_c0.t1
OG0015489	CP4_g25560_DN2_SP0_c.t1	ESY8_g58394_DN2_SP0_c0.t1
OG0015490	CP4_g25604_DN3_SP8_c.t1	ESY8_g58462_DN3_SP7_c0.t1
OG0015491	CP4_g25616_DN3_SP8_c.t1	ESY8_g58486_DN3_SP7_c0.t1
OG0015492	CP4_g25618_DN3_SP5_c.t1	ESY8_g58490_DN3_SP1_c0.t1
OG0015494	CP4_g25724_DN3_SP2_c.t1	ESY8_g58665_DN3_SP0_c0.t1
OG0015495	CP4_g25741_DN3_SP5_c.t1	ESY8_g58686_DN3_SP3_c0.t1
OG0015496	CP4_g25767_DN3_SP0_c.t1	ESY8_g58721_DN3_SP0_c0.t1
OG0015497	CP4_g25836_DN3_SP1_c.t1	ESY8_g58827_DN3_SP0_c0.t1
OG0015498	CP4_g25861_DN3_SP1_c.t1	ESY8_g58866_DN3_SP0_c0.t1
OG0015499	CP4_g25876_DN3_SP1_c.t1	ESY8_g58895_DN3_SP1_c0.t1
OG0015500	CP4_g25882_DN3_SP8_c.t1	ESY8_g58901_DN3_SP8_c0.t1
OG0015501	CP4_g25887_DN3_SP0_c.t1	ESY8_g58906_DN2_SP0_c0.t1
OG0015503	CP4_g25933_DN3_SP8_c.t1	ESY8_g58959_DN3_SP8_c0.t1
OG0015504	CP4_g25941_DN3_SP2_c.t1	ESY8_g58967_DN3_SP4_c0.t1
OG0015505	CP4_g25943_DN3_SP0_c.t1	ESY8_g58969_DN2_SP0_c13.t1
OG0015506	CP4_g25948_DN3_SP3_c.t1	ESY8_g58975_DN3_SP0_c0.t1
OG0015507	CP4_g25954_DN3_SP5_c.t1	ESY8_g58980_DN3_SP2_c0.t1
OG0015508	CP4_g25979_DN3_SP0_c.t1	ESY8_g58997_DN2_SP0_c0.t1
OG0015509	CP4_g26172_DN3_SP1_c.t1	ESY8_g59093_DN3_SP0_c0.t1
OG0015510	CP4_g26247_DN3_SP2_c.t1	ESY8_g59091_DN3_SP2_c0.t1
OG0015511	CP4_g26306_DN3_SP1_c.t1	ESY8_g59080_DN3_SP0_c0.t1
OG0015512	CP4_g26322_DN3_SP5_c.t1	ESY8_g59073_DN3_SP1_c0.t1
OG0015513	CP4_g26128_DN3_SP0_c.t1	ESY8_g59061_DN2_SP0_c0.t1
OG0015514	CP4_g26092_DN2_SP0_c.t1	ESY8_g59048_DN3_SP0_c0.t1
OG0015515	CP4_g26773_DN3_SP8_c.t1	ESY8_g59124_DN3_SP8_c0.t1
OG0015516	CP4_g26748_DN2_SP7_c.t1	ESY8_g59125_DN2_SP3_c0.t1
OG0015517	CP24_g47446_DN3_SP8_c.t1	ESY8_g59153_DN3_SP8_c13.t1
OG0015518	CP24_g47260_DN3_SP0_c.t1	ESY8_g59157_DN2_SP0_c0.t1
OG0015519	CP24_g47229_DN3_SP6_c.t1	ESY8_g59158_DN3_SP2_c0.t1
OG0015520	CP24_g46990_DN3_SP6_c.t1	ESY8_g59176_DN3_SP6_c0.t1
OG0015521	CP2_g47992_DN3_SP6_c.t1	ESY8_g59180_DN3_SP0_c0.t1
OG0015522	CP19_g18205_DN3_SP8_c.t1	ESY8_g59198_DN3_SP4_c0.t1
OG0015523	CP8_g54677_DN3_SP6_c.t1	ESY20_g13361_DN3_SP0_c0.t1
OG0015524	CP18_g11619_DN3_SP0_c.t1	ESY8_g59206_DN3_SP0_c0.t1
OG0015525	CP18_g11840_DN3_SP7_c.t1	ESY8_g59214_DN3_SP2_c0.t1
OG0015526	CP18_g12132_DN3_SP8_c.t1	ESY8_g59235_DN3_SP8_c0.t1
OG0015527	CP18_g12154_DN3_SP5_c.t1	ESY8_g59236_DN3_SP6_c0.t1
OG0015529	CP18_g12286_DN3_SP1_c.t1	ESY8_g59245_DN3_SP0_c0.t1
OG0015530	CP18_g12311_DN3_SP6_c.t1	ESY8_g59249_DN3_SP6_c0.t1
OG0015531	CP18_g12510_DN3_SP7_c.t1	ESY8_g59256_DN3_SP1_c0.t1
OG0015532	CP18_g12619_DN3_SP0_c.t1	ESY2_g36645_DN3_SP0_c0.t1
OG0015533	CP16_g55716_DN3_SP8_c.t1	ESY8_g59279_DN3_SP8_c0.t1
OG0015534	CP5_g1269_DN3_SP0_c.t1	ESY16_g62204_DN3_SP0_c0.t1
OG0015535	CP10_g42145_DN3_SP7_c.t1	ESY3_g32632_DN3_SP4_c0.t1
OG0015536	CP10_g42138_DN3_SP6_c.t1	ESY3_g32640_DN3_SP1_c0.t1
OG0015537	CP10_g42114_DN3_SP1_c.t1	ESY3_g32668_DN3_SP0_c0.t1
OG0015538	CP10_g42111_DN2_SP0_c.t1	ESY3_g32672_DN3_SP0_c0.t1
OG0015539	CP7_g45081_DN3_SP8_c.t1	ESY4_g22614_DN3_SP2_c0.t1
OG0015540	CP10_g42105_DN2_SP0_c.t1	ESY3_g32679_DN2_SP0_c0.t1
OG0015541	CP10_g42100_DN3_SP0_c.t1	ESY3_g32686_DN3_SP0_c0.t1
OG0015542	CP10_g42096_DN3_SP5_c.t1	ESY3_g32690_DN2_SP5_c0.t1
OG0015543	CP10_g42095_DN3_SP8_c.t1	ESY6_g50768_DN3_SP8_c0.t1
OG0015544	CP10_g42091_DN3_SP8_c.t1	ESY3_g32693_DN3_SP8_c0.t1
OG0015545	CP11_g33769_DN2_SP0_c.t1	ESY7_g19677_DN3_SP0_c0.t1
OG0015546	CP7_g44843_DN3_SP8_c.t1	ESY7_g19674_DN3_SP8_c0.t1
OG0015547	CP11_g33765_DN3_SP5_c.t1	ESY7_g19672_DN3_SP0_c0.t1
OG0015548	CP11_g33762_DN3_SP7_c.t1	ESY7_g19669_DN3_SP8_c0.t1
OG0015549	CP11_g33761_DN3_SP0_c.t1	ESY7_g19667_DN3_SP0_c0.t1
OG0015550	CP10_g42221_DN3_SP0_c.t1, CP11_g33759_DN3_SP8_c.t1	ESY7_g19665_DN3_SP8_c0.t1
OG0015551	CP11_g33758_DN2_SP1_c.t1	ESY7_g19664_DN3_SP0_c0.t1
OG0015552	CP11_g33752_DN2_SP0_c.t1	ESY7_g19655_DN3_SP0_c0.t1
OG0015553	CP11_g33751_DN3_SP0_c.t1	ESY7_g19652_DN3_SP0_c0.t1
OG0015554	CP11_g33750_DN3_SP0_c.t1	ESY7_g19651_DN3_SP0_c0.t1
OG0015555	CP19_g17983_DN3_SP5_c.t1	ESY16_g62502_DN3_SP2_c0.t1
