Orthogroup	Conringia_planisiliqua	Cochlearia_excelsa
OG0015041	CP7_g44567_DN3_SP3_c.t1	g50689
OG0015042	CP7_g44564_DN3_SP8_c.t1	g50692
OG0015043	CP7_g44556_DN2_SP0_c.t1	g32664
OG0015044	CP7_g44480_DN3_SP0_c.t1	g32747
OG0015046	CP7_g44464_DN3_SP8_c.t1	g50751
OG0015047	CP7_g44439_DN3_SP2_c.t1	g27864
OG0015048	CP75_g34152_DN3_SP1_c.t1	g27884
OG0015049	CP7_g44231_DN3_SP0_c.t1	g33009
OG0015050	CP7_g44219_DN3_SP8_c.t1	g33023
OG0015051	CP7_g44152_DN3_SP6_c.t1	g27910
OG0015052	CP21_g11053_DN1_SP0_c.t1	g27913
OG0015054	CP21_g10967_DN2_SP0_c.t1	g27928
OG0015055	CP21_g10921_DN3_SP0_c.t1	g35928
OG0015056	CP1_g41209_DN3_SP8_c.t1	g27955
OG0015057	CP1_g38913_DN3_SP2_c.t1	g53844
OG0015058	CP1_g39136_DN3_SP0_c.t1	g28155
OG0015059	CP1_g41008_DN3_SP5_c.t1	g28173
OG0015060	CP84_g51833_DN3_SP5_c.t1	g28204
OG0015061	CP1_g39934_DN3_SP0_c.t1	g35934
OG0015062	CP1_g39952_DN3_SP3_c.t1	g32290
OG0015063	CP1_g40027_DN1_SP0_c.t1	g28217
OG0015064	CP1_g40426_DN3_SP0_c.t1, CP1_g39920_DN3_SP0_c.t1	g28237
OG0015065	CP1_g38672_DN3_SP8_c.t1	g36175
OG0015066	CP6_g7219_DN3_SP1_c.t1	g47154
OG0015067	CP1_g38405_DN3_SP0_c.t1	g54011
OG0015068	CP1_g38410_DN3_SP0_c.t1	g36259
OG0015069	CP1_g38438_DN3_SP2_c.t1	g28118
OG0015070	CP1_g38472_DN3_SP4_c.t1	g53986
OG0015071	CP1_g39693_DN3_SP8_c.t1	g28240, g28241
OG0015072	CP1_g38543_DN3_SP0_c.t1	g36195
OG0015073	CP1_g38542_DN3_SP0_c.t1	g36196
OG0015074	CP1_g38531_DN3_SP3_c.t1	g28136
OG0015075	CP22_g17092_DN3_SP8_c.t1	g37009
OG0015076	CP1_g38359_DN3_SP2_c.t1	g54023
OG0015077	CP7_g45099_DN3_SP8_c.t1	g27642
OG0015078	CP12_g30630_DN3_SP0_c.t1	g6572
OG0015079	CP7_g45108_DN3_SP1_c.t1	g50436
OG0015080	CP7_g45107_DN3_SP2_c.t1	g32295
OG0015082	CP7_g45072_DN3_SP4_c.t1	g27650
OG0015083	CP7_g45057_DN3_SP8_c.t1	g32339
OG0015084	CP7_g44989_DN3_SP0_c.t1	g50502
OG0015085	CP7_g44946_DN3_SP8_c.t1	g32409
OG0015086	CP7_g44914_DN3_SP8_c.t1	g50517
OG0015087	CP7_g44898_DN3_SP8_c.t1	g32428
OG0015088	CP7_g44895_DN3_SP0_c.t1	g32431
OG0015089	CP7_g44891_DN3_SP5_c.t1	g32436
OG0015090	CP7_g44889_DN3_SP0_c.t1	g27694
OG0015091	CP7_g44848_DN3_SP0_c.t1	g32472
OG0015092	CP7_g44832_DN3_SP8_c.t1	g50551
OG0015093	CP7_g44828_DN3_SP3_c.t1	g32479
OG0015094	CP5_g472_DN3_SP8_c.t1	g23006, g18227
OG0015095	CP5_g452_DN3_SP0_c.t1	g22986
OG0015096	CP5_g423_DN3_SP0_c.t1	g18236
OG0015097	CP5_g416_DN3_SP1_c.t1	g47943
OG0015098	CP5_g412_DN3_SP7_c.t1	g47949
OG0015099	CP5_g406_DN3_SP0_c.t1	g22957
OG0015100	CP5_g404_DN3_SP2_c.t1	g47951
OG0015101	CP5_g392_DN3_SP6_c.t1	g47954
OG0015102	CP5_g375_DN2_SP0_c.t1	g22929
OG0015103	CP5_g337_DN3_SP6_c.t1	g22899
OG0015106	CP5_g329_DN3_SP8_c.t1	g22893
OG0015107	CP5_g327_DN3_SP3_c.t1	g18259
OG0015108	CP5_g296_DN3_SP8_c.t1	g22868
OG0015109	CP5_g290_DN3_SP5_c.t1	g22854
OG0015110	CP5_g285_DN2_SP0_c.t1	g22850
OG0015111	CP5_g282_DN3_SP8_c.t1	g22847
OG0015113	CP5_g2278_DN3_SP0_c.t1	g13016
OG0015114	CP5_g248_DN3_SP3_c.t1	g22823
OG0015115	CP5_g232_DN3_SP8_c.t1	g18285
OG0015116	CP5_g219_DN3_SP5_c.t1	g48002
OG0015117	CP5_g215_DN3_SP6_c.t1	g22796
OG0015118	CP5_g207_DN3_SP8_c.t1	g22788
OG0015119	CP4_g24897_DN3_SP0_c.t1	g18296
OG0015120	CP6_g9288_DN3_SP2_c.t1	g22783
OG0015121	CP5_g187_DN3_SP3_c.t1	g22766
OG0015122	CP5_g152_DN3_SP8_c.t1	g22729
OG0015123	CP5_g149_DN3_SP0_c.t1	g22725
OG0015124	CP5_g140_DN2_SP0_c.t1	g18303
OG0015125	CP5_g120_DN3_SP0_c.t1	g18125
OG0015126	CP5_g114_DN3_SP8_c.t1	g22702
OG0015128	CP5_g86_DN3_SP7_c.t1	g18313
OG0015129	CP5_g72_DN3_SP7_c.t1	g18326
OG0015130	CP5_g62_DN3_SP0_c.t1	g41010
OG0015131	CP5_g53_DN3_SP8_c.t1	g18334
OG0015132	CP5_g51_DN3_SP0_c.t1	g18337
OG0015133	CP5_g49_DN3_SP7_c.t1	g18339
OG0015134	CP5_g15_DN3_SP8_c.t1	g18375
OG0015135	CP5_g17_DN3_SP0_c.t1	g18373
OG0015136	CP5_g21_DN3_SP5_c.t1	g18369
OG0015137	CP5_g22_DN3_SP4_c.t1	g18368
OG0015138	CP5_g27_DN3_SP2_c.t1	g18363
OG0015139	CP5_g32_DN3_SP0_c.t1	g18358
OG0015140	CP12_g29994_DN3_SP1_c.t1, CP2_g49142_DN3_SP7_c.t1	g18383
OG0015141	CP10_g43712_DN3_SP8_c.t1	g13984
OG0015142	CP5_g1813_DN3_SP0_c.t1	g16742
OG0015143	CP5_g2003_DN3_SP5_c.t1	g46922
OG0015144	CP5_g2074_DN3_SP2_c.t1	g46851
OG0015145	CP5_g1959_DN3_SP0_c.t1	g25094
OG0015146	CP9_g27757_DN3_SP6_c.t1	g45085
OG0015147	CP5_g1798_DN3_SP0_c.t1	g46807
OG0015148	CP5_g1789_DN3_SP8_c.t1	g46802
OG0015149	CP5_g1719_DN2_SP8_c.t1	g46772
OG0015150	CP5_g1714_DN3_SP1_c.t1	g18115
OG0015151	CP5_g1685_DN3_SP3_c.t1	g46762
OG0015152	CP5_g1633_DN3_SP8_c.t1	g46740
OG0015154	CP5_g1611_DN3_SP3_c.t1	g18087
OG0015155	CP5_g1555_DN3_SP0_c.t1	g16901
OG0015157	CP5_g1496_DN3_SP0_c.t1	g16884
OG0015158	CP5_g1494_DN3_SP8_c.t1	g16883
OG0015159	CP13_g19949_DN3_SP7_c.t1	g40573
OG0015160	CP7_g44802_DN3_SP0_c.t1	g32508
OG0015161	CP4_g25232_DN3_SP8_c.t1	g51499
OG0015162	CP4_g25230_DN3_SP8_c.t1	g37991
OG0015163	CP4_g25228_DN3_SP0_c.t1	g51502
OG0015164	CP3_g14846_DN3_SP7_c.t1	g2915
OG0015165	CP3_g14843_DN3_SP8_c.t1	g2917
OG0015166	CP7_g44719_DN3_SP0_c.t1	g50615
OG0015168	CP4_g25194_DN3_SP8_c.t1	g51525
OG0015169	CP4_g25196_DN2_SP0_c.t1	g38003
OG0015170	CP4_g25203_DN3_SP0_c.t1	g51518
OG0015171	CP4_g25208_DN3_SP7_c.t1	g25858
OG0015172	CP7_g44453_DN3_SP8_c.t1	g27862
OG0015173	CP20_g4034_DN3_SP6_c.t1	g40260
OG0015174	CP29_g22096_DN3_SP0_c.t1	g40231
OG0015175	CP29_g22107_DN3_SP5_c.t1	g40230
OG0015176	CP29_g22161_DN3_SP3_c.t1	g40229
OG0015178	CP34_g51585_DN3_SP2_c.t1	g40225
OG0015179	CP21_g10978_DN3_SP7_c.t1	g27922
OG0015180	CP14_g23492_DN3_SP3_c.t1	g40208
OG0015181	CP4_g25312_DN3_SP0_c.t1	g37086
OG0015182	CP4_g25328_DN2_SP0_c.t1	g51429
OG0015183	CP4_g25330_DN3_SP0_c.t1	g51424
OG0015184	CP4_g25353_DN3_SP2_c.t1	g51403
OG0015185	CP4_g25357_DN3_SP8_c.t1	g51398
OG0015186	CP4_g25372_DN3_SP6_c.t1	g51389
OG0015187	CP4_g25373_DN3_SP3_c.t1	g51388
OG0015188	CP4_g25386_DN3_SP1_c.t1	g51371
OG0015190	CP13_g20350_DN2_SP1_c.t1	g11129
OG0015191	CP13_g20357_DN2_SP3_c.t1	g11131
OG0015192	CP13_g20358_DN3_SP5_c.t1	g11133
OG0015193	CP13_g20456_DN3_SP0_c.t1	g37049, g18433
OG0015194	CP13_g20446_DN3_SP0_c.t1	g18431
OG0015195	CP13_g20468_DN3_SP2_c.t1	g37056
OG0015196	CP13_g20613_DN3_SP7_c.t1	g37028
OG0015197	CP13_g20630_DN3_SP0_c.t1	g37027
OG0015198	CP22_g17226_DN3_SP0_c.t1	g18443
OG0015199	CP22_g17340_DN3_SP8_c.t1	g36971
OG0015200	CP8_g54342_DN3_SP7_c.t1	g28968
OG0015201	CP13_g20236_DN3_SP0_c.t1	g39707
OG0015202	CP8_g54405_DN3_SP0_c.t1	g18453
OG0015203	CP22_g17681_DN3_SP8_c.t1	g18454
OG0015204	CP20_g4157_DN3_SP8_c.t1	g40284
OG0015205	CP20_g4180_DN3_SP8_c.t1	g40292
OG0015206	CP20_g4194_DN2_SP0_c.t1	g40296
OG0015207	CP20_g4195_DN3_SP8_c.t1	g40297
OG0015208	CP20_g4196_DN3_SP0_c.t1	g40298
OG0015209	CP20_g4210_DN3_SP4_c.t1	g40303
OG0015210	CP20_g4221_DN2_SP4_c.t1	g40313
OG0015211	CP20_g4241_DN3_SP0_c.t1	g40326
OG0015212	CP20_g4248_DN3_SP6_c.t1	g40330
OG0015213	CP20_g4254_DN1_SP0_c.t1	g40335
OG0015214	CP20_g4284_DN3_SP2_c.t1	g40338
OG0015215	CP20_g4286_DN3_SP1_c.t1	g40339
OG0015216	CP20_g4288_DN3_SP2_c.t1	g25763
OG0015218	CP20_g4319_DN2_SP5_c.t1	g40355
OG0015219	CP20_g4324_DN3_SP0_c.t1	g25729
OG0015220	CP20_g4327_DN3_SP3_c.t1	g25724
OG0015221	CP20_g4369_DN3_SP8_c.t1	g25695
OG0015222	CP20_g4367_DN3_SP7_c.t1	g25698
OG0015223	CP20_g4393_DN3_SP5_c.t1	g40385
OG0015224	CP20_g4404_DN3_SP0_c.t1	g40391
OG0015225	CP20_g4414_DN2_SP5_c.t1	g45145
OG0015226	CP2_g48813_DN3_SP0_c.t1	g10291
OG0015227	CP19_g18427_DN1_SP0_c.t1	g17290
OG0015228	CP16_g55504_DN2_SP0_c.t1	g40423
OG0015229	CP11_g31815_DN3_SP8_c.t1	g40426
OG0015231	CP11_g31829_DN3_SP8_c.t1	g40434
OG0015232	CP11_g31835_DN3_SP7_c.t1	g45155
OG0015233	CP11_g31858_DN3_SP4_c.t1	g40443
OG0015234	CP11_g31873_DN3_SP1_c.t1	g40454
OG0015235	CP11_g31894_DN3_SP0_c.t1	g25550
OG0015236	CP11_g31914_DN3_SP0_c.t1	g18512
OG0015237	CP13_g20157_DN3_SP0_c.t1	g40491
OG0015238	CP13_g20126_DN3_SP8_c.t1	g11040
OG0015239	CP13_g20125_DN3_SP3_c.t1	g11039
OG0015240	CP13_g20107_DN3_SP4_c.t1	g11031
OG0015241	CP13_g19998_DN3_SP8_c.t1	g40553
OG0015242	CP13_g19956_DN3_SP0_c.t1	g10976
OG0015243	CP13_g19940_DN3_SP3_c.t1	g40575
OG0015244	CP13_g19934_DN2_SP7_c.t1	g40578, g10968
OG0015245	CP13_g19929_DN3_SP0_c.t1	g40585
OG0015246	CP9_g28993_DN3_SP8_c.t1	g17994
OG0015247	CP13_g19923_DN3_SP2_c.t1	g43974
OG0015248	CP13_g19922_DN3_SP1_c.t1	g10961
OG0015249	CP7_g46392_DN3_SP0_c.t1, CP7_g46393_DN3_SP7_c.t1	g27982
OG0015251	CP13_g19880_DN3_SP0_c.t1	g41838
OG0015252	CP13_g19872_DN3_SP0_c.t1	g10945
OG0015253	CP13_g19710_DN3_SP8_c.t1	g10834
OG0015254	CP3_g13735_DN2_SP1_c.t1	g19043
OG0015255	CP13_g19789_DN3_SP8_c.t1	g10904
OG0015256	CP5_g2388_DN3_SP8_c.t1	g17928
OG0015257	CP5_g2241_DN3_SP4_c.t1	g46877
OG0015258	CP13_g19752_DN3_SP4_c.t1	g10869
OG0015259	CP13_g19754_DN3_SP4_c.t1	g10870
OG0015260	CP5_g2134_DN3_SP1_c.t1	g25187
OG0015261	CP12_g31067_DN3_SP8_c.t1	g11655
OG0015262	CP5_g2116_DN3_SP1_c.t1	g46862
OG0015263	CP12_g31146_DN3_SP8_c.t1	g11645
OG0015264	CP5_g2090_DN3_SP3_c.t1	g25132
OG0015265	CP6_g8740_DN3_SP8_c.t1	g46947
OG0015266	CP12_g30933_DN3_SP7_c.t1	g6397
OG0015267	CP19_g18235_DN3_SP1_c.t1	g17223
OG0015268	CP6_g8516_DN3_SP1_c.t1	g24822
OG0015269	CP12_g30871_DN3_SP0_c.t1	g6436
OG0015270	CP12_g30870_DN3_SP0_c.t1	g11693
OG0015271	CP6_g8170_DN3_SP2_c.t1	g46986
OG0015272	CP6_g7712_DN3_SP8_c.t1	g24651
OG0015273	CP6_g7680_DN3_SP0_c.t1	g47007
OG0015274	CP6_g7594_DN3_SP2_c.t1	g17808
OG0015275	CP6_g7588_DN2_SP0_c.t1	g47034
OG0015276	CP6_g7523_DN3_SP0_c.t1	g24537
OG0015277	CP6_g7499_DN3_SP7_c.t1	g24528
OG0015278	CP6_g7498_DN2_SP0_c.t1	g47049
OG0015279	CP12_g30672_DN3_SP8_c.t1	g11764
OG0015280	CP6_g7434_DN3_SP0_c.t1	g17709
OG0015281	CP6_g7359_DN3_SP7_c.t1	g24461
OG0015282	CP6_g7345_DN3_SP3_c.t1	g24451
OG0015283	CP5_g1470_DN3_SP6_c.t1	g16874
OG0015284	CP5_g1444_DN3_SP8_c.t1	g16862
OG0015285	CP5_g1392_DN3_SP0_c.t1	g16847
OG0015286	CP5_g1391_DN3_SP5_c.t1	g46679
OG0015287	CP5_g1371_DN3_SP0_c.t1	g46672
OG0015288	CP5_g1331_DN3_SP0_c.t1	g16817
OG0015289	CP19_g17891_DN3_SP0_c.t1	g46649
OG0015290	CP5_g1785_DN3_SP2_c.t1	g46790
OG0015291	CP4_g23923_DN3_SP6_c.t1	g37775
OG0015292	CP4_g23926_DN3_SP0_c.t1	g22970
OG0015294	CP4_g23931_DN3_SP0_c.t1	g37765
OG0015295	CP4_g23944_DN3_SP5_c.t1	g37756
OG0015296	CP4_g23946_DN3_SP0_c.t1	g37755
OG0015297	CP4_g23947_DN3_SP5_c.t1	g37754
OG0015298	CP4_g23961_DN3_SP8_c.t1	g37742
OG0015299	CP4_g23962_DN3_SP8_c.t1	g37741
OG0015300	CP4_g23966_DN3_SP3_c.t1	g50832
OG0015301	CP4_g23969_DN3_SP8_c.t1	g12729
OG0015302	CP4_g23972_DN3_SP8_c.t1	g50829
OG0015303	CP12_g29898_DN2_SP8_c.t1, CP3_g15690_DN2_SP0_c.t1	g13239
OG0015304	CP4_g24014_DN3_SP8_c.t1	g37711
OG0015305	CP4_g24028_DN3_SP5_c.t1	g50805
OG0015306	CP4_g24030_DN3_SP0_c.t1	g50804
OG0015307	CP4_g24049_DN3_SP8_c.t1	g38252
OG0015308	CP4_g24054_DN3_SP0_c.t1	g37677
OG0015310	CP4_g24078_DN3_SP6_c.t1	g37667
OG0015311	CP4_g24086_DN2_SP0_c.t1	g52300
OG0015312	CP4_g24117_DN3_SP0_c.t1	g52293
OG0015313	CP4_g24134_DN3_SP8_c.t1	g52286
OG0015314	CP4_g24162_DN3_SP0_c.t1	g37617
OG0015315	CP4_g24163_DN2_SP0_c.t1	g52263
OG0015316	CP4_g24165_DN3_SP0_c.t1	g37616
OG0015318	CP4_g24207_DN3_SP8_c.t1	g52226
OG0015319	CP4_g24209_DN3_SP0_c.t1	g37593
OG0015320	CP4_g24212_DN3_SP0_c.t1	g52230
OG0015321	CP4_g24215_DN3_SP4_c.t1	g52231
OG0015322	CP4_g24226_DN3_SP0_c.t1	g38240
OG0015323	CP4_g24228_DN3_SP8_c.t1	g37577
OG0015324	CP4_g24235_DN3_SP8_c.t1	g52203
OG0015325	CP4_g24239_DN3_SP0_c.t1	g52197
OG0015326	CP4_g24259_DN3_SP0_c.t1	g38237
OG0015327	CP4_g24294_DN3_SP7_c.t1	g38230
OG0015329	CP4_g24328_DN3_SP0_c.t1	g52147
OG0015330	CP4_g24361_DN3_SP0_c.t1	g38219
OG0015331	CP4_g24374_DN3_SP8_c.t1	g37508
OG0015332	CP4_g24383_DN3_SP0_c.t1	g52118
OG0015333	CP4_g24386_DN3_SP2_c.t1	g37501
OG0015334	CP4_g24404_DN3_SP2_c.t1	g38207
OG0015335	CP4_g24420_DN3_SP7_c.t1	g37484
OG0015336	CP4_g24431_DN3_SP8_c.t1	g38199
OG0015337	CP4_g24436_DN2_SP0_c.t1	g37470
OG0015338	CP4_g24444_DN3_SP5_c.t1	g37466
OG0015339	CP4_g24453_DN3_SP0_c.t1	g38195
OG0015340	CP4_g24454_DN3_SP8_c.t1	g37461
OG0015342	CP4_g24466_DN3_SP8_c.t1	g52071
OG0015343	CP4_g24482_DN3_SP4_c.t1	g37448
OG0015344	CP4_g24523_DN2_SP2_c.t1	g52021
OG0015346	CP4_g24568_DN3_SP1_c.t1	g37393
OG0015347	CP11_g33722_DN3_SP5_c.t1	g18090
OG0015348	CP11_g33721_DN3_SP8_c.t1	g45286
OG0015349	CP11_g33694_DN3_SP7_c.t1	g5817
OG0015350	CP11_g33690_DN3_SP0_c.t1	g5813
OG0015351	CP11_g33679_DN2_SP0_c.t1	g5805
OG0015352	CP11_g33675_DN3_SP0_c.t1	g45301
OG0015353	CP11_g33670_DN3_SP7_c.t1	g45306
OG0015354	CP11_g33655_DN3_SP8_c.t1	g5796
OG0015355	CP11_g33649_DN3_SP7_c.t1	g29860
OG0015356	CP11_g33615_DN3_SP6_c.t1	g45333
OG0015357	CP11_g33608_DN3_SP0_c.t1	g45338
OG0015358	CP11_g33583_DN3_SP8_c.t1	g29843
OG0015359	CP11_g33580_DN3_SP0_c.t1	g29841
OG0015360	CP11_g33578_DN2_SP0_c.t1	g5755
OG0015361	CP11_g33565_DN3_SP8_c.t1	g5745
OG0015362	CP11_g33555_DN3_SP7_c.t1	g5739
OG0015363	CP11_g33551_DN3_SP2_c.t1	g5733
OG0015364	CP11_g33546_DN3_SP8_c.t1	g5730
OG0015365	CP11_g33522_DN3_SP5_c.t1	g29832
OG0015366	CP11_g32946_DN3_SP8_c.t1	g5443
OG0015367	CP11_g33518_DN1_SP0_c.t1	g45367
OG0015368	CP11_g33510_DN3_SP0_c.t1	g29818
OG0015369	CP11_g33504_DN3_SP8_c.t1	g29813
OG0015370	CP11_g33498_DN3_SP5_c.t1	g5710
OG0015372	CP11_g33464_DN3_SP8_c.t1	g29798
OG0015373	CP11_g33463_DN3_SP0_c.t1	g5695
OG0015374	CP8_g54396_DN3_SP3_c.t1	g29111
OG0015375	CP8_g54299_DN3_SP0_c.t1	g708
OG0015376	CP8_g54312_DN3_SP7_c.t1	g41408
OG0015377	CP8_g54242_DN3_SP3_c.t1	g28914
OG0015378	CP8_g54235_DN3_SP8_c.t1	g28911
OG0015379	CP5_g1234_DN3_SP2_c.t1	g47640
OG0015380	CP8_g54226_DN3_SP8_c.t1	g744
OG0015381	CP8_g54222_DN3_SP5_c.t1	g747
OG0015382	CP8_g54206_DN3_SP7_c.t1	g41370
OG0015383	CP8_g54188_DN3_SP8_c.t1	g771
OG0015384	CP8_g54182_DN3_SP1_c.t1	g41361
OG0015385	CP8_g54168_DN3_SP8_c.t1	g788
OG0015386	CP8_g54158_DN3_SP0_c.t1	g795
OG0015387	CP8_g54151_DN3_SP8_c.t1	g41359
OG0015388	CP8_g54134_DN3_SP8_c.t1	g809
OG0015389	CP8_g54096_DN3_SP8_c.t1	g41332
OG0015390	CP8_g54081_DN3_SP8_c.t1	g41330
OG0015391	CP8_g54078_DN3_SP0_c.t1	g28826
OG0015393	CP9_g28274_DN3_SP8_c.t1	g44916
OG0015394	CP8_g54028_DN3_SP8_c.t1	g863
OG0015395	CP8_g54007_DN3_SP8_c.t1	g28766
OG0015396	CP8_g54000_DN3_SP6_c.t1	g1631
OG0015397	CP8_g53951_DN3_SP8_c.t1	g28731
OG0015398	CP8_g53915_DN3_SP8_c.t1	g1243
OG0015399	CP8_g53956_DN3_SP0_c.t1	g28739
OG0015400	CP8_g53933_DN3_SP6_c.t1	g39242
OG0015401	CP2_g47998_DN3_SP7_c.t1	g9826
OG0015402	CP2_g47981_DN3_SP1_c.t1	g309
OG0015404	CP2_g47972_DN3_SP4_c.t1	g9817, g304
OG0015405	CP2_g47971_DN3_SP7_c.t1	g303
OG0015406	CP2_g47969_DN3_SP6_c.t1	g9816
OG0015407	CP2_g47968_DN3_SP8_c.t1	g300
OG0015408	CP2_g47967_DN3_SP8_c.t1	g299
OG0015409	CP2_g47944_DN3_SP3_c.t1	g282
OG0015410	CP2_g47915_DN3_SP5_c.t1	g263
OG0015411	CP2_g47911_DN3_SP2_c.t1	g261
OG0015412	CP4_g24883_DN3_SP6_c.t1	g37273
OG0015413	CP2_g47881_DN3_SP4_c.t1	g245
OG0015415	CP2_g47869_DN2_SP0_c.t1	g239, g9769
OG0015416	CP2_g47865_DN3_SP0_c.t1	g9766, g237
OG0015417	CP2_g47858_DN3_SP4_c.t1	g233
OG0015418	CP2_g47855_DN3_SP8_c.t1	g9762
OG0015419	CP2_g47850_DN3_SP3_c.t1	g228
OG0015420	CP2_g47840_DN3_SP8_c.t1	g217
OG0015421	CP2_g47834_DN3_SP0_c.t1	g213
OG0015422	CP2_g47813_DN3_SP0_c.t1	g9742
OG0015423	CP2_g47808_DN3_SP0_c.t1	g9734
OG0015424	CP2_g47781_DN3_SP5_c.t1	g9723
OG0015425	CP2_g47768_DN3_SP6_c.t1	g161
OG0015426	CP2_g47755_DN3_SP2_c.t1	g155
OG0015427	CP2_g47741_DN3_SP0_c.t1	g9707
OG0015429	CP2_g47724_DN3_SP2_c.t1	g138
OG0015430	CP2_g47702_DN3_SP8_c.t1	g9689
OG0015431	CP2_g47700_DN3_SP0_c.t1, CP2_g47706_DN3_SP0_c.t1	g9688
OG0015432	CP2_g47694_DN3_SP0_c.t1	g112
OG0015433	CP2_g47686_DN3_SP8_c.t1	g9682
OG0015434	CP2_g47681_DN3_SP5_c.t1	g102
OG0015435	CP2_g47676_DN3_SP2_c.t1	g97
OG0015436	CP2_g47663_DN3_SP8_c.t1	g83
OG0015437	CP2_g47662_DN3_SP6_c.t1	g82
OG0015438	CP2_g47658_DN3_SP4_c.t1	g78
OG0015439	CP2_g47633_DN3_SP2_c.t1	g62
OG0015440	CP16_g55367_DN3_SP1_c.t1	g36850
OG0015441	CP2_g47616_DN3_SP3_c.t1	g9653
OG0015442	CP2_g47613_DN3_SP0_c.t1	g50
OG0015443	CP2_g47591_DN1_SP5_c.t1	g37
OG0015444	CP6_g7292_DN3_SP8_c.t1	g32
OG0015446	CP2_g47563_DN3_SP7_c.t1	g19
OG0015448	CP2_g47546_DN3_SP8_c.t1	g9627
OG0015449	CP2_g47540_DN3_SP0_c.t1	g19628
OG0015450	CP2_g47536_DN3_SP1_c.t1	g9625
OG0015451	CP2_g47524_DN3_SP0_c.t1	g19623
OG0015452	CP2_g47514_DN3_SP3_c.t1	g9
OG0015453	CP8_g54679_DN3_SP0_c.t1	g25338
OG0015454	CP8_g54611_DN3_SP7_c.t1	g39458
OG0015455	CP8_g54635_DN3_SP8_c.t1	g39456
OG0015456	CP8_g54649_DN3_SP0_c.t1	g25354
OG0015457	CP8_g54597_DN3_SP0_c.t1	g39481
OG0015460	CP8_g54574_DN3_SP0_c.t1	g45259
OG0015462	CP11_g32151_DN3_SP2_c.t1	g45226
OG0015463	CP11_g32141_DN3_SP8_c.t1	g39519
OG0015465	CP11_g32111_DN3_SP2_c.t1	g25451
OG0015466	CP11_g32056_DN3_SP3_c.t1	g45236
OG0015467	CP11_g32045_DN3_SP8_c.t1	g39595
OG0015468	CP11_g32043_DN3_SP0_c.t1	g39597
OG0015469	CP11_g32042_DN3_SP0_c.t1	g39598
OG0015470	CP2_g47791_DN3_SP0_c.t1	g45210
OG0015471	CP11_g32005_DN3_SP8_c.t1	g45207
OG0015472	CP13_g20181_DN3_SP8_c.t1	g11061
OG0015473	CP13_g20190_DN3_SP3_c.t1	g11065
OG0015474	CP13_g20192_DN3_SP5_c.t1	g39679
OG0015475	CP13_g20193_DN3_SP0_c.t1	g39680
OG0015476	CP13_g20208_DN3_SP8_c.t1	g11081
OG0015477	CP13_g20218_DN3_SP0_c.t1	g39697
OG0015478	CP13_g20224_DN3_SP2_c.t1	g11088
OG0015479	CP13_g20235_DN3_SP3_c.t1	g11090
OG0015480	CP13_g20239_DN3_SP8_c.t1	g39708
OG0015481	CP13_g20241_DN3_SP7_c.t1	g39710
OG0015482	CP13_g20289_DN2_SP0_c.t1	g39728
OG0015483	CP4_g25502_DN3_SP2_c.t1	g39787
OG0015484	CP4_g25461_DN3_SP1_c.t1	g51322
OG0015485	CP4_g25534_DN3_SP8_c.t1	g51306
OG0015486	CP4_g25540_DN3_SP6_c.t1	g51290
OG0015487	CP4_g25544_DN3_SP8_c.t1	g51288
OG0015490	CP4_g25604_DN3_SP8_c.t1	g51252
OG0015491	CP4_g25616_DN3_SP8_c.t1	g39848
OG0015492	CP4_g25618_DN3_SP5_c.t1	g51241
OG0015493	CP4_g25672_DN2_SP0_c.t1	g51228
OG0015494	CP4_g25724_DN3_SP2_c.t1	g51198
OG0015495	CP4_g25741_DN3_SP5_c.t1	g39936
OG0015496	CP4_g25767_DN3_SP0_c.t1	g51181
OG0015497	CP4_g25836_DN3_SP1_c.t1	g51122
OG0015498	CP4_g25861_DN3_SP1_c.t1	g40002
OG0015499	CP4_g25876_DN3_SP1_c.t1	g39985
OG0015500	CP4_g25882_DN3_SP8_c.t1	g39977
OG0015501	CP4_g25887_DN3_SP0_c.t1	g37843
OG0015502	CP4_g25921_DN3_SP8_c.t1	g40045
OG0015503	CP4_g25933_DN3_SP8_c.t1	g40062
OG0015504	CP4_g25941_DN3_SP2_c.t1	g37821
OG0015505	CP4_g25943_DN3_SP0_c.t1	g40066
OG0015506	CP4_g25948_DN3_SP3_c.t1	g40068
OG0015507	CP4_g25954_DN3_SP5_c.t1	g40071
OG0015508	CP4_g25979_DN3_SP0_c.t1	g37812, g53449
OG0015509	CP4_g26172_DN3_SP1_c.t1	g40139
OG0015510	CP4_g26247_DN3_SP2_c.t1	g40137
OG0015511	CP4_g26306_DN3_SP1_c.t1	g40128
OG0015512	CP4_g26322_DN3_SP5_c.t1	g43660
OG0015513	CP4_g26128_DN3_SP0_c.t1	g40122
OG0015514	CP4_g26092_DN2_SP0_c.t1	g40114
OG0015515	CP4_g26773_DN3_SP8_c.t1	g40154
OG0015516	CP4_g26748_DN2_SP7_c.t1	g37795
OG0015517	CP24_g47446_DN3_SP8_c.t1	g40176
OG0015518	CP24_g47260_DN3_SP0_c.t1	g40179
OG0015519	CP24_g47229_DN3_SP6_c.t1	g40180
OG0015520	CP24_g46990_DN3_SP6_c.t1	g40191
OG0015521	CP2_g47992_DN3_SP6_c.t1	g315
OG0015522	CP19_g18205_DN3_SP8_c.t1	g17214
