Orthogroup	Cardamine_glauca	Cardamine_hirsuta
OG0016088	Cg002G064850	CARHR152570
OG0016089	Cg002G072660	CARHR147050
OG0016090	Cg002G066290	CARHR152510
OG0016091	Cg006G243780	CARHR001920
OG0016092	Cg007G268300	CARHR060870
OG0016093	Cg007G267410	CARHR060060
OG0016094	Cg007G268080	CARHR060760
OG0016095	Cg007G268330	CARHR060910
OG0016096	Cg007G267880	CARHR060550
OG0016097	Cg007G268840	CARHR061440
OG0016098	Cg007G269060	CARHR061660
OG0016099	Cg004G128240	CARHR087030
OG0016100	Cg007G268920	CARHR061530
OG0016101	Cg007G269160	CARHR061720
OG0016102	Cg007G269220	CARHR061800
OG0016103	Cg007G269230	CARHR061810
OG0016104	Cg007G269300	CARHR061890
OG0016105	Cg007G269310	CARHR061900
OG0016106	Cg007G269750	CARHR062080
OG0016107	Cg007G269560	CARHR062230
OG0016108	Cg007G269550	CARHR062240
OG0016109	Cg007G269850	CARHR062440
OG0016110	Cg007G269860	CARHR062450
OG0016111	Cg007G269980	CARHR062560
OG0016112	Cg007G270280	CARHR062940
OG0016113	Cg007G270410	CARHR063080
OG0016114	Cg007G270490	CARHR063170
OG0016116	Cg007G270670	CARHR063320
OG0016117	Cg008G305850	CARHR187380
OG0016118	Cg007G271080	CARHR063860
OG0016119	Cg007G271110	CARHR063900
OG0016120	Cg007G271270	CARHR064080
OG0016121	Cg007G271370	CARHR064180
OG0016122	Cg007G271620	CARHR064390
OG0016123	Cg007G271640	CARHR064410
OG0016124	Cg007G271760	CARHR064540
OG0016125	Cg007G271790	CARHR064580
OG0016126	Cg007G271830	CARHR064620
OG0016127	Cg007G271920	CARHR291240
OG0016128	Cg007G271990	CARHR291180
OG0016129	Cg007G272030	CARHR291140
OG0016130	Cg007G272070	CARHR291100
OG0016131	Cg007G272080	CARHR291090
OG0016132	Cg007G272110	CARHR291060
OG0016133	Cg007G272120	CARHR291040
OG0016134	Cg007G272160	CARHR290990
OG0016135	Cg007G272180	CARHR290970
OG0016136	Cg007G272490	CARHR064910
OG0016137	Cg007G278760	CARHR071590
OG0016138	Cg007G278650	CARHR071470
OG0016139	Cg007G278620	CARHR071450
OG0016140	Cg007G278550	CARHR071380
OG0016141	Cg007G278290	CARHR071170
OG0016142	Cg007G278260	CARHR071140
OG0016143	Cg007G278090	CARHR070970
OG0016144	Cg007G278020	CARHR070860
OG0016145	Cg007G277890	CARHR070700
OG0016146	Cg007G277550	CARHR070420
OG0016147	Cg007G277410, Cg007G277420	CARHR070320
OG0016148	Cg007G277340	CARHR070260
OG0016149	Cg007G277260	CARHR070180
OG0016150	Cg007G277210	CARHR070110
OG0016151	Cg004G144910	CARHR103010
OG0016152	Cg007G277140	CARHR070030
OG0016153	Cg007G277120	CARHR070010
OG0016154	Cg007G277060	CARHR069950
OG0016155	Cg007G277050	CARHR069940
OG0016156	Cg007G276880	CARHR069800
OG0016157	Cg007G276860	CARHR069780
OG0016158	Cg007G276760	CARHR069700
OG0016159	Cg007G276710	CARHR069650
OG0016160	Cg007G276440	CARHR069400
OG0016161	Cg007G276210	CARHR069060
OG0016162	Cg007G276190	CARHR069040
OG0016163	Cg007G276130	CARHR068960
OG0016164	Cg006G203490	CARHR036460
OG0016165	Cg007G276010	CARHR068850
OG0016166	Cg007G275990	CARHR068830
OG0016167	Cg007G275950	CARHR068780
OG0016168	Cg007G275750	CARHR068590
OG0016169	Cg007G275560	CARHR068410
OG0016170	Cg007G275470	CARHR068320
OG0016171	Cg007G275390	CARHR068240
OG0016172	Cg007G275350	CARHR068200
OG0016173	Cg007G275260	CARHR068080
OG0016174	Cg007G275160	CARHR067970
OG0016175	Cg007G275110	CARHR067910
OG0016176	Cg007G275100	CARHR067930
OG0016177	Cg007G275040	CARHR067850
OG0016178	Cg007G275000	CARHR067810
OG0016179	Cg007G274770	CARHR067590
OG0016180	Cg007G274760	CARHR067580
OG0016181	Cg007G274710	CARHR067510
OG0016182	Cg007G274510	CARHR067170
OG0016183	Cg007G274430	CARHR067080
OG0016185	Cg007G274060	CARHR066720
OG0016186	Cg007G273820	CARHR066430
OG0016187	Cg007G273780	CARHR066390
OG0016188	Cg007G273760	CARHR066370
OG0016189	Cg007G273600	CARHR066160
OG0016190	Cg007G273580	CARHR066110
OG0016191	Cg007G273550	CARHR066080
OG0016192	Cg007G273530	CARHR066060
OG0016193	Cg007G273500	CARHR066030
OG0016194	Cg007G273430	CARHR065960
OG0016195	Cg007G273160	CARHR065600
OG0016196	Cg007G273010	CARHR065460
OG0016197	Cg007G272980	CARHR065440
OG0016198	Cg007G272960	CARHR065410
OG0016199	Cg007G279460	CARHR072360
OG0016200	Cg007G279570	CARHR072500
OG0016201	Cg007G279580	CARHR072510
OG0016202	Cg007G279610	CARHR072540
OG0016203	Cg007G279660	CARHR072640
OG0016205	Cg007G280210	CARHR073220
OG0016206	Cg007G280360	CARHR073480
OG0016207	Cg007G280470	CARHR073600
OG0016208	Cg007G281330	CARHR074300
OG0016209	Cg007G281340	CARHR074310
OG0016210	Cg007G281440	CARHR074400
OG0016211	Cg007G281460	CARHR074420
OG0016212	Cg007G281510	CARHR074450
OG0016213	Cg007G281660	CARHR074590
OG0016214	Cg007G281750	CARHR074690
OG0016215	Cg007G281800	CARHR122860
OG0016216	Cg007G281810	CARHR063820
OG0016217	Cg007G281820	CARHR074760
OG0016218	Cg004G128530	CARHR087340
OG0016219	Cg004G128700	CARHR087470
OG0016220	Cg004G128910	CARHR087700
OG0016221	Cg004G128960	CARHR087740
OG0016222	Cg004G129410	CARHR088220
OG0016224	Cg004G129570	CARHR088420
OG0016225	Cg004G129670	CARHR088510
OG0016226	Cg004G129970	CARHR088820
OG0016227	Cg004G130290	CARHR089060
OG0016228	Cg004G130870	CARHR089710
OG0016229	Cg004G130990	CARHR089800
OG0016230	Cg004G131220	CARHR090040
OG0016231	Cg004G131770	CARHR090460
OG0016232	Cg004G131900	CARHR090580
OG0016233	Cg004G132110	CARHR090800
OG0016234	Cg004G132280	CARHR091020
OG0016235	Cg004G132310	CARHR091080
OG0016236	Cg004G132570	CARHR091380
OG0016237	Cg004G132640	CARHR091470
OG0016238	Cg004G132650	CARHR091480
OG0016239	Cg004G132660	CARHR091490
OG0016240	Cg004G132690	CARHR091520
OG0016242	Cg004G132990	CARHR091770
OG0016243	Cg004G133210	CARHR092010
OG0016244	Cg004G133360	CARHR092180
OG0016245	Cg004G133370	CARHR092190
OG0016246	Cg004G133410	CARHR092210
OG0016247	Cg004G133450	CARHR092250
OG0016248	Cg004G133480	CARHR092280
OG0016249	Cg004G133660	CARHR092450
OG0016250	Cg004G133900	CARHR092700
OG0016251	Cg004G133990	CARHR092770
OG0016252	Cg004G134020	CARHR092800
OG0016253	Cg004G134110	CARHR092900
OG0016254	Cg004G134450	CARHR093220
OG0016255	Cg004G134500	CARHR093260
OG0016256	Cg004G134570	CARHR093330
OG0016257	Cg004G134620	CARHR093380
OG0016258	Cg004G134680	CARHR093420
OG0016259	Cg004G135030	CARHR093720
OG0016260	Cg004G135180	CARHR093910
OG0016261	Cg004G135330	CARHR094050
OG0016262	Cg004G135560	CARHR094280
OG0016265	Cg004G135860	CARHR094600
OG0016266	Cg004G136370	CARHR095070
OG0016267	Cg004G136390	CARHR095090
OG0016268	Cg004G136480	CARHR095180
OG0016269	Cg004G136570	CARHR095310
OG0016270	Cg004G136590	CARHR095320
OG0016271	Cg004G136690	CARHR095430
OG0016272	Cg004G137360	CARHR096240
OG0016273	Cg007G248220	CARHR049870
OG0016274	Cg004G137590	CARHR096490
OG0016275	Cg004G137610	CARHR096540
OG0016276	Cg004G137690	CARHR096620
OG0016277	Cg004G142660	CARHR101060
OG0016278	Cg004G138610	CARHR097520
OG0016279	Cg004G138480	CARHR097400
OG0016280	Cg004G138390	CARHR097330
OG0016281	Cg004G139190	CARHR097920
OG0016282	Cg004G139430	CARHR098100
OG0016283	Cg004G139670	CARHR098350
OG0016284	Cg004G140530	CARHR099090
OG0016285	Cg004G140680	CARHR099190
OG0016286	Cg004G140950	CARHR099400
OG0016287	Cg004G141590	CARHR099930
OG0016288	Cg004G141770	CARHR100160
OG0016289	Cg004G141790	CARHR100190
OG0016290	Cg004G141820	CARHR100220
OG0016291	Cg004G142340	CARHR100600
OG0016292	Cg004G142470	CARHR100790
OG0016293	Cg004G142540	CARHR100870
OG0016294	Cg005G187790	CARHR115710
OG0016295	Cg004G142850	CARHR101340
OG0016296	Cg004G142790	CARHR101280
OG0016297	Cg004G142950	CARHR101470
OG0016298	Cg004G143370	CARHR101970
OG0016299	Cg004G143240	CARHR101730
OG0016300	Cg004G144530	CARHR102830
OG0016301	Cg004G144030	CARHR102490
OG0016302	Cg004G146780	CARHR104080
OG0016303	Cg003G099360	CARHR265580
OG0016304	Cg004G147930	CARHR104790
OG0016305	Cg004G146510	CARHR103890
OG0016306	Cg004G145700	CARHR103340
OG0016307	Cg004G147900	CARHR104820
OG0016308	Cg004G147040	CARHR104150
OG0016309	Cg004G148070	CARHR104700
OG0016310	Cg004G148170	CARHR104670
OG0016311	Cg004G148180	CARHR104660
OG0016312	Cg004G148200	CARHR104240
OG0016313	Cg004G148250	CARHR104210
OG0016314	Cg004G148260	CARHR104200
OG0016315	Cg004G148350	CARHR105310
OG0016316	Cg004G148380	CARHR105280
OG0016317	Cg004G148470	CARHR105220
OG0016318	Cg004G148750	CARHR105200
OG0016319	Cg001G033080	CARHR286870
OG0016320	Cg004G150530, Cg004G149600	CARHR105550
OG0016321	Cg004G150920, Cg004G149740	CARHR105620
OG0016322	Cg004G149860, Cg004G150840	CARHR105650
OG0016323	Cg004G150800, Cg004G149930	CARHR105690
OG0016324	Cg004G149940, Cg004G150790	CARHR105700
OG0016325	Cg004G151350	CARHR106030
OG0016326	Cg004G152240	CARHR106680
OG0016327	Cg004G152550	CARHR106910
OG0016328	Cg004G152700	CARHR107130
OG0016329	Cg004G152740	CARHR107140
OG0016330	Cg004G153000	CARHR293400
OG0016331	Cg004G153100	CARHR293540
OG0016332	Cg004G153710	CARHR107900
OG0016333	Cg004G154050	CARHR108440
OG0016334	Cg004G154070	CARHR108450
OG0016335	Cg004G154220	CARHR108580
OG0016336	Cg004G154720	CARHR109140
OG0016337	Cg004G154560	CARHR108960
OG0016338	Cg004G154500	CARHR108910
OG0016339	Cg004G154450	CARHR108880
OG0016340	Cg004G154360	CARHR108750
OG0016341	Cg004G155100	CARHR109440
OG0016342	Cg004G151560, Cg001G035660	CARHR215810
OG0016343	Cg004G155650	CARHR109780
OG0016344	Cg004G155690	CARHR109830
OG0016345	Cg004G156020	CARHR110160
OG0016346	Cg004G156190	CARHR110310
OG0016347	Cg004G156210	CARHR110330
OG0016348	Cg004G156330	CARHR110480
OG0016349	Cg004G156470	CARHR110630
OG0016350	Cg004G156480	CARHR110640
OG0016351	Cg004G156610	CARHR110750
OG0016353	Cg004G157140	CARHR111400
OG0016354	Cg004G157320	CARHR111610
OG0016355	Cg006G194400	CARHR045620
OG0016356	Cg006G194430	CARHR045580
OG0016357	Cg006G194500	CARHR045530
OG0016358	Cg006G194570	CARHR045440
OG0016359	Cg006G194690	CARHR045290
OG0016360	Cg006G194760	CARHR045230
OG0016361	Cg006G194920	CARHR044970
OG0016362	Cg006G195060	CARHR044800
OG0016363	Cg006G195140	CARHR044710
OG0016364	Cg004G129760	CARHR088620
OG0016365	Cg006G195430	CARHR044420
OG0016366	Cg004G130260	CARHR089030
OG0016367	Cg006G195790	CARHR044110
OG0016368	Cg006G195920	CARHR043960
OG0016369	Cg006G196400	CARHR043500
OG0016370	Cg006G196540	CARHR043380
OG0016371	Cg006G196700	CARHR043230
OG0016372	Cg006G196930	CARHR042960
OG0016373	Cg006G196940	CARHR042930
OG0016374	Cg006G196970	CARHR042910
OG0016375	Cg006G197140	CARHR042760
OG0016376	Cg006G197180	CARHR042720
OG0016377	Cg006G197280	CARHR042650
OG0016378	Cg006G197420	CARHR042440
OG0016379	Cg006G197440	CARHR042420
OG0016380	Cg006G197500	CARHR042350
OG0016381	Cg006G197520	CARHR091350, CARHR042330
OG0016382	Cg006G197530	CARHR042320
OG0016383	Cg006G198850	CARHR040980
OG0016384	Cg006G198660	CARHR041120
OG0016385	Cg006G198650	CARHR041130
OG0016386	Cg006G198490	CARHR041310
OG0016387	Cg006G198380	CARHR041520
OG0016388	Cg006G198310	CARHR041620
OG0016389	Cg006G198300	CARHR041630
OG0016390	Cg006G199120	CARHR040700
OG0016391	Cg006G199160	CARHR040670
OG0016392	Cg006G199210	CARHR040570
OG0016393	Cg006G199570	CARHR040190
OG0016394	Cg006G199660	CARHR040100
OG0016395	Cg006G199690	CARHR040030
OG0016396	Cg006G199720	CARHR039990
OG0016397	Cg006G199770	CARHR039920
OG0016398	Cg006G200140	CARHR039510
OG0016399	Cg006G200170	CARHR039480
OG0016400	Cg006G200180	CARHR039470
OG0016401	Cg006G200190	CARHR039460
OG0016402	Cg006G200220	CARHR039420
OG0016403	Cg006G200360	CARHR039260
OG0016404	Cg006G201330	CARHR038170
OG0016405	Cg006G201430	CARHR038080
OG0016406	Cg006G201500	CARHR037990
OG0016407	Cg006G201580	CARHR037930
OG0016408	Cg006G201690	CARHR290870, CARHR037810
OG0016409	Cg006G201760	CARHR037760
OG0016410	Cg006G201780	CARHR037740
OG0016411	Cg006G201800	CARHR037700
OG0016412	Cg006G201920	CARHR037620
OG0016413	Cg001G024960	CARHR222660
OG0016414	Cg001G025100	CARHR222510
OG0016415	Cg001G025250	CARHR290690
OG0016416	Cg001G025560	CARHR290270
OG0016417	Cg001G025580	CARHR290250
OG0016418	Cg001G025590	CARHR290240
OG0016419	Cg005G171850	CARHR128900
OG0016420	Cg006G215890	CARHR029950
OG0016422	Cg002G054920	CARHR161550
OG0016423	Cg002G054800	CARHR161690
OG0016424	Cg002G054580	CARHR161960
OG0016425	Cg002G054500	CARHR162040
OG0016426	Cg002G054280	CARHR162280
OG0016427	Cg002G054150	CARHR162430
OG0016428	Cg002G054140	CARHR162440
OG0016429	Cg002G054120	CARHR162460
OG0016430	Cg002G053530	CARHR162940
OG0016431	Cg004G123620	CARHR082190
OG0016432	Cg006G228220	CARHR018370
OG0016433	Cg002G053180	CARHR163260
OG0016434	Cg002G052620	CARHR163840
OG0016435	Cg002G052610	CARHR163850
OG0016436	Cg002G055010	CARHR161460
OG0016437	Cg002G054950	CARHR161520
OG0016438	Cg002G055050	CARHR161420
OG0016439	Cg002G055100	CARHR161370
OG0016440	Cg002G055220	CARHR161230
OG0016441	Cg006G222380	CARHR023900
OG0016442	Cg002G055240	CARHR161200
OG0016443	Cg002G055230	CARHR161210
OG0016444	Cg002G052080	CARHR164400
OG0016445	Cg002G051940	CARHR164550
OG0016446	Cg002G051730	CARHR164780
OG0016447	Cg002G051680	CARHR164840
OG0016448	Cg002G051660	CARHR164860
OG0016449	Cg002G051190	CARHR165310
OG0016450	Cg002G051150	CARHR165370
OG0016451	Cg002G051080	CARHR165400
OG0016452	Cg002G050290	CARHR166110
OG0016453	Cg002G050190	CARHR166280
OG0016454	Cg002G050080	CARHR166390
OG0016455	Cg002G050050	CARHR166420
OG0016456	Cg002G049910	CARHR166540
OG0016457	Cg002G049640	CARHR166760
OG0016458	Cg002G049570	CARHR166870
OG0016459	Cg002G049390	CARHR167050
OG0016460	Cg002G049240	CARHR167220
OG0016461	Cg002G049120	CARHR167320
OG0016462	Cg002G048770	CARHR167760
OG0016463	Cg002G048730	CARHR167800
OG0016464	Cg002G048690	CARHR167930
OG0016465	Cg002G048520	CARHR168080, CARHR168050
OG0016466	Cg002G048460	CARHR168140
OG0016467	Cg002G048450	CARHR168150
OG0016468	Cg002G048300	CARHR168330
OG0016469	Cg002G051980	CARHR164500
OG0016470	Cg002G047890	CARHR168850
OG0016471	Cg002G047880	CARHR168860
OG0016472	Cg002G047810	CARHR168930
OG0016473	Cg002G047510	CARHR169230
OG0016474	Cg002G047110	CARHR169760
OG0016475	Cg002G046980	CARHR169900
OG0016476	Cg002G046810	CARHR170100
OG0016477	Cg004G144870	CARHR102970
OG0016478	Cg002G046650	CARHR170270
OG0016479	Cg002G046610	CARHR170300
OG0016480	Cg002G046440	CARHR170470
OG0016481	Cg002G046260	CARHR170660
OG0016482	Cg002G046090	CARHR170910
OG0016483	Cg002G045770	CARHR171240
OG0016484	Cg002G045590	CARHR171460
OG0016485	Cg002G045330	CARHR171750
OG0016486	Cg002G045240	CARHR171830
OG0016487	Cg002G045190	CARHR171870
OG0016488	Cg002G045080	CARHR171970
OG0016489	Cg002G044900	CARHR172110
OG0016490	Cg002G044790	CARHR172210
OG0016491	Cg002G044620	CARHR172370
OG0016492	Cg002G044410	CARHR172540
OG0016493	Cg002G044280	CARHR172690
OG0016494	Cg002G044270	CARHR172700
OG0016495	Cg002G043890	CARHR173090
OG0016496	Cg002G043930	CARHR173050
OG0016498	Cg002G043620	CARHR173400
OG0016499	Cg002G043590	CARHR173430
OG0016500	Cg002G043440	CARHR291680
OG0016501	Cg002G043420	CARHR291660
OG0016502	Cg002G043410	CARHR291640
OG0016503	Cg002G043400	CARHR291650
OG0016504	Cg002G043320	CARHR291570
OG0016505	Cg002G043290	CARHR291540
OG0016506	Cg002G043250	CARHR291500
OG0016507	Cg002G043230	CARHR291480
OG0016508	Cg002G043190	CARHR291440
OG0016509	Cg002G043180	CARHR291430
OG0016510	Cg006G194240	CARHR045800
OG0016511	Cg006G197320	CARHR260380, CARHR042560
OG0016513	Cg001G025480	CARHR290370
OG0016515	Cg001G029990	CARHR218750
OG0016516	Cg002G055850	CARHR160520
OG0016517	Cg002G053620	CARHR162930
OG0016518	Cg002G052740	CARHR163710
OG0016519	Cg002G048510	CARHR168100
OG0016520	Cg002G048350	CARHR168280
OG0016521	Cg008G306470	CARHR186620
OG0016522	Cg002G046860	CARHR170060
OG0016523	Cg005G191620	CARHR114390
OG0016524	Cg002G046300	CARHR170630
OG0016525	Cg002G045610	CARHR171430
OG0016526	Cg002G044830	CARHR172170
OG0016527	Cg001G024890	CARHR222720
OG0016528	Cg008G323120	CARHR176050
OG0016530	Cg008G325350	CARHR173570
OG0016531	Cg008G321370	CARHR178100
OG0016533	Cg005G171600	CARHR129170
OG0016535	Cg005G168070	CARHR132880
OG0016537	Cg005G185160	CARHR142470
OG0016538	Cg005G191800	CARHR114230
OG0016539	Cg007G278070	CARHR070910
OG0016540	Cg001G033880	CARHR216820
OG0016541	Cg001G013170	CARHR235200
OG0016542	Cg001G007490	CARHR240830
OG0016543	Cg003G095400	CARHR258290
OG0016545	Cg001G000140	CARHR294020
OG0016546	Cg006G244300	CARHR001350
OG0016547	Cg006G241880	CARHR003890
OG0016548	Cg006G240340	CARHR005420
OG0016549	Cg006G238860	CARHR007000
OG0016550	Cg006G237160	CARHR008780
OG0016552	Cg006G235590	CARHR010590
OG0016553	Cg006G234720	CARHR011450
OG0016555	Cg006G233890	CARHR012320
OG0016559	Cg006G228450	CARHR018110
OG0016560	Cg006G228160	CARHR018440
OG0016561	Cg006G226250	CARHR020300
OG0016562	Cg006G225420	CARHR021060
OG0016563	Cg007G270540	CARHR063190
OG0016564	Cg007G268640	CARHR061260
OG0016565	Cg007G267770	CARHR058060, CARHR060420
OG0016566	Cg007G248900	CARHR050720
OG0016568	Cg003G087460	CARHR181830
OG0016569	Cg004G141390	CARHR099750
OG0016570	Cg004G131540	CARHR090230
OG0016571	Cg004G127410	CARHR086190
OG0016572	Cg004G126560	CARHR085400
OG0016573	Cg004G125470	CARHR084380
OG0016575	Cg004G122150	CARHR080740
OG0016576	Cg004G116970	CARHR075870
OG0016577	Cg008G282760	CARHR211430
OG0016578	Cg008G284910	CARHR209120
OG0016579	Cg008G286770	CARHR207250
OG0016580	Cg008G287340	CARHR206680
OG0016581	Cg008G287480	CARHR206540
OG0016582	Cg008G288000	CARHR205960
OG0016584	Cg006G210460	CARHR033850
OG0016585	Cg006G212040	CARHR032910
OG0016586	Cg006G212900	CARHR032350
OG0016587	Cg001G017370	CARHR230900
OG0016588	Cg001G019050	CARHR228730
OG0016589	Cg006G204110	CARHR036110
OG0016591	Cg001G023850	CARHR223720
OG0016592	Cg006G218750	CARHR027390
OG0016594	Cg005G174790	CARHR125610
OG0016595	Cg005G175800	CARHR124450
OG0016596	Cg005G176130	CARHR124040
OG0016597	Cg005G180160	CARHR121460
OG0016598	Cg008G288730	CARHR205270
OG0016599	Cg008G289930	CARHR203850
OG0016600	Cg008G290530	CARHR203180
OG0016601	Cg008G291630	CARHR202130
OG0016602	Cg008G293030	CARHR200560
OG0016603	Cg008G293730	CARHR199840
OG0016604	Cg008G294010	CARHR199550
OG0016605	Cg008G306540	CARHR186480
OG0016606	Cg008G311610	CARHR183310
OG0016607	Cg008G309910, Cg008G311720	CARHR291970
OG0016609	Cg002G057960	CARHR157750
OG0016610	Cg006G221460	CARHR024820
OG0016611	Cg003G105780	CARHR272000
OG0016612	Cg003G107120	CARHR285840
OG0016613	Cg008G304390	CARHR188740
OG0016616	Cg006G220040	CARHR026150
OG0016617	Cg006G219080	CARHR027120
OG0016619	Cg006G199740	CARHR039960, CARHR039970
OG0016623	Cg001G024490	CARHR223170
OG0016625	Cg004G153900	CARHR108180
OG0016626	Cg005G192010	CARHR114030
OG0016627	Cg005G189840	CARHR117500
OG0016630	Cg002G059360	CARHR156360
OG0016631	Cg002G056880	CARHR159050
OG0016632	Cg002G056820	CARHR159130
OG0016635	Cg003G093910, Cg003G080080	CARHR252490
OG0016636	Cg014G333080, Cg003G076490	CARHR248710
OG0016638	Cg001G017830	CARHR230160, CARHR230150
OG0016642	Cg001G035090	CARHR216080
OG0016643	Cg007G253270	CARHR288710
OG0016645	Cg001G027910	CARHR220510
OG0016657	Cg001G012380	CARHR235930
OG0016659	Cg001G012100	CARHR236200
OG0016660	Cg001G012080	CARHR236220
OG0016661	Cg001G012030	CARHR236270
OG0016662	Cg001G011710	CARHR236570
OG0016663	Cg001G011420	CARHR236840
OG0016664	Cg001G011300	CARHR236970
OG0016665	Cg001G010750	CARHR237700
OG0016667	Cg001G010440	CARHR238000
OG0016668	Cg001G010430	CARHR238010
OG0016669	Cg001G009240	CARHR239180
OG0016670	Cg001G009200	CARHR239230
OG0016671	Cg001G008650	CARHR239770
OG0016672	Cg001G008000	CARHR240370
OG0016673	Cg001G007560	CARHR240770
OG0016675	Cg001G006880	CARHR241560
OG0016676	Cg001G006810	CARHR241630
OG0016677	Cg001G006770	CARHR241670
OG0016679	Cg001G006060	CARHR242580
OG0016681	Cg001G005480	CARHR243050
OG0016682	Cg006G215130	CARHR030640
OG0016683	Cg006G214790	CARHR030900
OG0016684	Cg006G214730	CARHR287050
OG0016685	Cg006G214710	CARHR287030
OG0016686	Cg006G213840	CARHR031620
OG0016687	Cg006G213740	CARHR031720
OG0016688	Cg001G033240	CARHR217170
OG0016690	Cg007G256010	CARHR055920
OG0016691	Cg002G049820	CARHR166650
OG0016691	Cg007G254490	CARHR289830
OG0016692	Cg007G254320	CARHR055360
OG0016693	Cg007G253770	CARHR054950
OG0016694	Cg007G252220	CARHR053900
OG0016695	Cg007G252040	CARHR284190
OG0016696	Cg007G251780	CARHR283960
OG0016697	Cg007G251590	CARHR283840
OG0016698	Cg007G250860	CARHR052900
OG0016699	Cg007G250580	CARHR052620
OG0016700	Cg007G250570	CARHR052610
OG0016701	Cg007G250550	CARHR052570
OG0016702	Cg007G249820	CARHR051810
OG0016703	Cg007G250260	CARHR052190
OG0016704	Cg007G248430	CARHR050130
OG0016705	Cg002G075100	CARHR144300
OG0016706	Cg002G074950	CARHR144470
OG0016707	Cg002G074840	CARHR144590
OG0016708	Cg002G074460	CARHR145080
OG0016709	Cg002G074030	CARHR145540
OG0016710	Cg002G074020	CARHR145550
OG0016711	Cg002G073670	CARHR145870
OG0016712	Cg002G073220	CARHR146460
OG0016713	Cg002G072950	CARHR146720
OG0016714	Cg002G072680	CARHR147030
OG0016715	Cg002G072170	CARHR147470
OG0016716	Cg002G071990	CARHR147690
OG0016717	Cg002G070670	CARHR149120
OG0016718	Cg002G068590	CARHR149500
OG0016719	Cg002G068720	CARHR149690
OG0016720	Cg002G069170	CARHR292500
OG0016721	Cg002G067800	CARHR154000
OG0016722	Cg004G141600	CARHR099940
OG0016723	Cg002G067640	CARHR153020
OG0016725	Cg007G266960	CARHR059550
OG0016726	Cg007G266850	CARHR059420
OG0016727	Cg007G266460	CARHR058930
OG0016728	Cg007G265700	CARHR058500
OG0016729	Cg007G265490	CARHR058220
OG0016730	Cg007G264800	CARHR057820
OG0016731	Cg007G263380	CARHR057260
OG0016732	Cg007G263070	CARHR057220
OG0016733	Cg007G262330, Cg007G263830	CARHR056850
OG0016734	Cg007G261480	CARHR056540
OG0016735	Cg007G261050	CARHR057330, CARHR056450
OG0016736	Cg007G259220	CARHR056210
OG0016737	Cg007G253420	CARHR054840
OG0016738	Cg007G258310	CARHR055510
OG0016739	Cg007G245510	CARHR046200
OG0016740	Cg007G245550	CARHR046230
OG0016741	Cg007G245850	CARHR046500
OG0016742	Cg007G247510	CARHR048880
OG0016743	Cg007G247620	CARHR049060
OG0016744	Cg007G248020	CARHR049550
OG0016745	Cg007G248150	CARHR049810
OG0016746	Cg007G248080	CARHR049740
OG0016747	Cg004G128250	CARHR087040
OG0016748	Cg001G014970	CARHR233230
OG0016749	Cg001G014640	CARHR233600
OG0016750	Cg001G014600	CARHR233650
OG0016751	Cg001G014570	CARHR256870, CARHR035500, CARHR233680
OG0016752	Cg005G165350	CARHR135810
OG0016753	Cg004G124770	CARHR083480
OG0016754	Cg004G125170	CARHR083960
OG0016755	Cg004G125240	CARHR084050
OG0016756	Cg004G125380	CARHR084230
OG0016757	Cg006G235470	CARHR010690, CARHR186020
OG0016758	Cg008G284070	CARHR210000
OG0016759	Cg004G125640	CARHR084530
OG0016760	Cg004G126010	CARHR084870
OG0016761	Cg004G126290	CARHR085200
OG0016762	Cg004G126770	CARHR085580
OG0016763	Cg008G290340	CARHR203380
OG0016764	Cg004G127200	CARHR086020
OG0016765	Cg004G147740	CARHR105140
OG0016766	Cg003G111740	CARHR277820
OG0016767	Cg003G088610	CARHR259210
OG0016770	Cg003G090370, Cg003G095850	CARHR258120
OG0016771	Cg003G090650, Cg003G096200	CARHR257840
OG0016772	Cg003G097350	CARHR257220
OG0016773	Cg003G097500	CARHR257040
OG0016774	Cg003G098270	CARHR264610
OG0016775	Cg003G098290	CARHR264640
OG0016776	Cg003G098350	CARHR264700
OG0016777	Cg003G098400	CARHR264740
OG0016778	Cg003G098800	CARHR265090
OG0016779	Cg003G098880	CARHR265150
OG0016780	Cg003G099470	CARHR265730
OG0016781	Cg003G099490	CARHR265740
OG0016782	Cg003G099860	CARHR266100
OG0016783	Cg003G100380	CARHR266630
OG0016784	Cg003G102470	CARHR268560
OG0016785	Cg003G103140	CARHR269210
OG0016786	Cg003G103620	CARHR269710
OG0016787	Cg003G104070	CARHR270300
OG0016789	Cg003G104660	CARHR270870
OG0016790	Cg003G105030	CARHR271210
OG0016791	Cg003G105090	CARHR271270
OG0016792	Cg003G105500	CARHR271730
OG0016793	Cg008G292810	CARHR200750
OG0016794	Cg008G292020	CARHR201640
OG0016795	Cg008G291890	CARHR201780
OG0016796	Cg008G291760	CARHR201960
OG0016797	Cg008G291610	CARHR202150
OG0016798	Cg008G291440	CARHR202320
OG0016799	Cg008G291340	CARHR202390
OG0016800	Cg008G291280	CARHR202470
OG0016801	Cg008G291150	CARHR202610
OG0016802	Cg008G290920	CARHR202830
OG0016803	Cg008G290730	CARHR203000
OG0016804	Cg008G290720	CARHR203010
OG0016805	Cg008G290490	CARHR203220
OG0016806	Cg008G290360	CARHR203360
OG0016807	Cg008G289790	CARHR203990
