Orthogroup	Cardamine_glauca	Cochlearia_excelsa
OG0014070	Cg008G286320	g29723
OG0014071	Cg008G286290	g5636
OG0014072	Cg008G286120	g29733
OG0014073	Cg008G286070	g29736
OG0014074	Cg008G285660	g29765
OG0014075	Cg008G285710	g29763
OG0014076	Cg008G285770	g5659
OG0014078	Cg008G285580	g25857, g29774
OG0014079	Cg008G285550	g5676
OG0014080	Cg008G285520	g29779, g45407
OG0014081	Cg008G285480	g29783
OG0014082	Cg008G285440	g29786
OG0014083	Cg008G285150	g5692
OG0014084	Cg008G305760	g10093, g624
OG0014085	Cg008G305340	g606
OG0014086	Cg008G305350	g10066
OG0014087	Cg008G304910	g18562
OG0014088	Cg008G304010	g10005
OG0014089	Cg008G304080	g542
OG0014090	Cg008G304100	g10012
OG0014091	Cg008G303980	g10001
OG0014092	Cg008G303940	g526
OG0014093	Cg008G303580	g509
OG0014094	Cg008G303390	g9988
OG0014095	Cg004G143640	g13534
OG0014096	Cg008G302770	g9951
OG0014097	Cg008G302750	g457
OG0014098	Cg003G108730	g9927
OG0014099	Cg003G109180	g9898
OG0014100	Cg003G109220	g419
OG0014101	Cg003G109480	g9885
OG0014102	Cg001G012430	g23572, g47658
OG0014103	Cg003G109840	g383
OG0014104	Cg003G109930	g9871
OG0014105	Cg003G110170	g364
OG0014106	Cg003G110430	g341
OG0014107	Cg003G110510	g337
OG0014108	Cg003G110540	g335
OG0014109	Cg003G110650	g333
OG0014110	Cg003G110750	g9835
OG0014111	Cg003G110870	g322, g9831
OG0014112	Cg003G110880	g321, g9830
OG0014113	Cg003G106330	g28716
OG0014114	Cg003G106190	g1204
OG0014115	Cg003G105940	g1165
OG0014116	Cg002G055370	g19309
OG0014117	Cg002G055420	g2474
OG0014118	Cg002G055480, Cg006G209330	g19315
OG0014119	Cg002G055530	g2485
OG0014120	Cg002G055770	g2507
OG0014122	Cg002G056140, Cg002G056150	g19351
OG0014123	Cg002G056160	g18254
OG0014124	Cg002G056330	g2565
OG0014125	Cg002G056460	g2581
OG0014126	Cg002G056950	g19382
OG0014127	Cg002G057040	g19385
OG0014128	Cg002G057120	g19391
OG0014129	Cg002G057480	g2627
OG0014130	Cg008G320110, Cg002G057530	g19407
OG0014131	Cg002G057740	g11386
OG0014132	Cg002G057820	g2645
OG0014133	Cg002G058250	g11387
OG0014134	Cg002G058400	g2705
OG0014135	Cg002G058700	g2725
OG0014136	Cg002G058800	g2728
OG0014137	Cg002G058930	g2763
OG0014138	Cg003G082690	g25747
OG0014139	Cg002G059210	g19499
OG0014140	Cg002G059310	g2736
OG0014141	Cg002G059640	g2773
OG0014142	Cg002G059720	g2781
OG0014143	Cg002G059730	g2782, g2784
OG0014144	Cg002G060020	g2809
OG0014145	Cg002G060050	g11410
OG0014146	Cg002G060630	g11431
OG0014147	Cg002G060840	g2879
OG0014148	Cg002G061040	g19566
OG0014149	Cg007G274190	g46090
OG0014150	Cg002G061400	g19581
OG0014151	Cg002G061440	g19582
OG0014152	Cg002G061640	g2945
OG0014153	Cg002G062070	g2991
OG0014154	Cg002G062110	g11444
OG0014155	Cg002G062360	g3008
OG0014156	Cg002G062430	g3015
OG0014157	Cg002G062730	g19600
OG0014158	Cg002G063990	g11470
OG0014159	Cg002G064050	g3411
OG0014160	Cg002G064060	g3412
OG0014162	Cg005G160060	g52271
OG0014163	Cg003G088180	g25943
OG0014165	Cg007G267560	g41651
OG0014166	Cg007G267470	g44895
OG0014167	Cg007G267800	g41616
OG0014168	Cg007G247450	g40870
OG0014169	Cg007G267940	g44871
OG0014170	Cg007G267920	g41588, g41586
OG0014171	Cg007G268810	g45755, g41504
OG0014172	Cg007G268880	g44819
OG0014173	Cg007G280720	g44293
OG0014174	Cg007G269680	g45784
OG0014175	Cg007G269580	g45790
OG0014176	Cg007G269530	g45793
OG0014177	Cg007G269510	g45795
OG0014178	Cg007G269920	g44754
OG0014179	Cg007G270330	g18015
OG0014180	Cg007G270770	g45848
OG0014181	Cg007G271040	g45869
OG0014182	Cg007G271090	g45871
OG0014183	Cg007G271630	g45905
OG0014184	Cg007G271730	g44661
OG0014185	Cg007G271810	g45916
OG0014186	Cg007G271900	g3816, g45923, g3817
OG0014187	Cg007G271950	g45928
OG0014188	Cg007G272100	g44639
OG0014189	Cg007G272260	g44630
OG0014190	Cg007G272210	g45992
OG0014191	Cg007G272390	g45974
OG0014192	Cg007G272400	g44621
OG0014193	Cg007G278820	g46428
OG0014194	Cg007G278370	g17960
OG0014195	Cg007G278310	g13614
OG0014196	Cg007G278210	g46372
OG0014197	Cg007G277950	g46340
OG0014198	Cg007G277910	g46337
OG0014199	Cg007G277740	g13618
OG0014200	Cg007G277710	g46306
OG0014201	Cg007G277590	g44374
OG0014202	Cg007G277360	g46319
OG0014203	Cg007G277220	g46288
OG0014204	Cg007G277000	g44401
OG0014205	Cg008G297370, Cg007G276680	g44415
OG0014207	Cg007G276630	g46246
OG0014208	Cg007G276460	g44419, g46239
OG0014209	Cg007G276330	g46231
OG0014210	Cg007G276120	g46215
OG0014211	Cg007G275870	g44468, g46193
OG0014212	Cg007G275860	g44469
OG0014213	Cg007G275610	g44480
OG0014215	Cg007G275370	g46173
OG0014216	Cg007G275270	g44503
OG0014217	Cg007G275170	g44511
OG0014218	Cg007G274920	g44521
OG0014219	Cg007G274850	g44530
OG0014220	Cg007G274780	g46136, g44535
OG0014221	Cg007G274700	g46131
OG0014222	Cg007G274640	g46128, g44543
OG0014223	Cg007G274620	g46125
OG0014224	Cg007G274460	g46110
OG0014225	Cg007G274420	g46108
OG0014226	Cg007G274330	g46102
OG0014227	Cg007G274300	g46100
OG0014228	Cg007G274260, Cg003G086900	g46097
OG0014229	Cg007G274210	g46092
OG0014230	Cg007G274140	g44560
OG0014231	Cg007G273880	g44567
OG0014232	Cg007G273700	g46055
OG0014233	Cg007G273620	g46049
OG0014235	Cg007G273250	g46017
OG0014236	Cg007G273150	g46009
OG0014237	Cg007G273120	g46007
OG0014238	Cg006G228540	g27372
OG0014239	Cg007G272950	g45998
OG0014240	Cg007G272940	g44604
OG0014241	Cg007G272870	g44607
OG0014242	Cg007G272720	g44614
OG0014243	Cg007G279600	g36056, g46490, g22310
OG0014244	Cg007G279680	g46494
OG0014245	Cg007G279780	g44338
OG0014246	Cg007G279850	g46504
OG0014248	Cg007G280010	g46519
OG0014249	Cg007G280020	g46518
OG0014250	Cg007G280090	g44323
OG0014251	Cg007G280110	g25757
OG0014252	Cg007G280480	g44300
OG0014254	Cg007G281130	g46583
OG0014255	Cg007G281150	g44285
OG0014256	Cg007G281200	g46587
OG0014257	Cg007G281210	g46588
OG0014258	Cg007G281230	g46591
OG0014259	Cg007G281530	g46602
OG0014260	Cg007G281600	g46606
OG0014262	Cg007G281670	g46609
OG0014263	Cg007G281770	g44266
OG0014264	Cg007G281790	g14654, g17996
OG0014265	Cg004G128400	g7291
OG0014266	Cg004G128690	g12257
OG0014267	Cg004G129040	g13161
OG0014268	Cg004G129790	g13202
OG0014269	Cg004G129810	g7207
OG0014270	Cg003G100060	g908
OG0014271	Cg004G130040	g12204
OG0014272	Cg004G130060	g12203
OG0014273	Cg004G130200	g7191
OG0014274	Cg004G130710	g7150
OG0014275	Cg004G131010	g7137
OG0014276	Cg004G131040	g7136
OG0014277	Cg004G131070	g19161
OG0014278	Cg004G131440	g12147
OG0014279	Cg004G131580	g7102
OG0014280	Cg004G131990	g7066
OG0014281	Cg004G132030	g7065
OG0014282	Cg004G132290	g12105
OG0014283	Cg003G089060	g26001
OG0014284	Cg004G132440	g13251
OG0014285	Cg004G132460	g7044
OG0014286	Cg004G132740	g7016
OG0014287	Cg004G132980	g13263
OG0014288	Cg004G133270	g12072
OG0014289	Cg004G133440	g6983
OG0014290	Cg004G133640	g13277
OG0014291	Cg004G133770	g13280
OG0014292	Cg004G134150	g6929
OG0014293	Cg004G134190	g13292
OG0014294	Cg004G134380	g6917
OG0014295	Cg004G134600	g12021
OG0014296	Cg004G134870	g6890
OG0014297	Cg005G178860	g40035
OG0014298	Cg004G135150	g12006
OG0014300	Cg004G135450	g11990
OG0014301	Cg004G135600	g11983
OG0014303	Cg004G135870	g11970
OG0014304	Cg004G135890	g6820
OG0014305	Cg004G135910	g6819
OG0014306	Cg006G199830	g54151
OG0014307	Cg004G136150	g11957
OG0014308	Cg004G136170	g6800
OG0014309	Cg006G199730	g54154
OG0014310	Cg004G136560	g11952
OG0014311	Cg004G136660	g6771
OG0014312	Cg004G136680	g11946
OG0014313	Cg004G137130	g11924
OG0014314	Cg004G137140	g6747
OG0014315	Cg004G137250	g6740
OG0014316	Cg004G137370	g11913, g25078
OG0014317	Cg004G137380	g11912
OG0014318	Cg004G137400	g11909
OG0014319	Cg004G137680	g11897
OG0014320	Cg004G137780	g11893
OG0014321	Cg004G137810	g11891
OG0014322	Cg004G137820	g6699
OG0014324	Cg004G138370	g6674
OG0014325	Cg004G138350	g13388
OG0014326	Cg004G138290	g13384
OG0014327	Cg004G138280	g6678, g13383
OG0014328	Cg004G138700	g6634
OG0014330	Cg004G139790	g11807
OG0014331	Cg008G300460	g41415
OG0014332	Cg004G140100	g6565
OG0014333	Cg004G140270	g6558
OG0014334	Cg004G140880	g11757
OG0014335	Cg004G141090	g6524
OG0014336	Cg004G141120	g6521
OG0014337	Cg004G141300	g11749
OG0014338	Cg001G028450	g24576
OG0014339	Cg004G141780	g13484
OG0014340	Cg004G142160	g11726
OG0014341	Cg004G142280	g13586
OG0014342	Cg004G142290	g6456
OG0014343	Cg004G142300	g6455, g13498
OG0014344	Cg004G142610	g13515
OG0014345	Cg004G142690	g13518
OG0014346	Cg004G143080	g6409
OG0014347	Cg004G143100	g13522, g6408
OG0014348	Cg004G143210	g6398
OG0014349	Cg004G144490	g13562
OG0014350	Cg004G144470	g6366
OG0014351	Cg004G144060	g13550
OG0014352	Cg004G147890	g13666
OG0014353	Cg004G154400	g6020
OG0014354	Cg004G125270	g7478
OG0014355	Cg004G146440	g11579
OG0014356	Cg004G146220	g13417
OG0014357	Cg004G146210	g13416
OG0014358	Cg004G145960	g11596, g13584
OG0014359	Cg004G145930	g13582
OG0014360	Cg004G145770	g13579
OG0014361	Cg004G145090	g13573
OG0014362	Cg004G147480	g13672
OG0014363	Cg004G150290, Cg004G151180	g14242
OG0014364	Cg004G147060	g13664
OG0014365	Cg004G148110	g14569
OG0014366	Cg004G148310	g14450
OG0014367	Cg004G148370	g13679
OG0014368	Cg004G148780	g6196
OG0014369	Cg004G148840	g13684
OG0014370	Cg001G007010	g23188
OG0014371	Cg004G149270	g6192
OG0014372	Cg008G283630, Cg008G283620	g6188
OG0014373	Cg004G150490, Cg004G149430	g13686
OG0014374	Cg006G238130	g31095
OG0014375	Cg004G151540, Cg001G030450	g6151
OG0014376	Cg004G151630	g14232
OG0014378	Cg004G151290	g39562, g6137
OG0014379	Cg006G207360	g28246
OG0014380	Cg004G152600	g14085
OG0014381	Cg006G210500	g14059
OG0014382	Cg004G152880	g14051
OG0014383	Cg004G153340	g6094
OG0014384	Cg004G153640	g6081
OG0014385	Cg004G153790	g6050
OG0014386	Cg004G154600	g13958
OG0014387	Cg004G154890	g13782
OG0014388	Cg004G154900	g5993
OG0014389	Cg004G155200	g13936
OG0014390	Cg004G155220	g5987
OG0014391	Cg004G155230	g5986
OG0014392	Cg004G155610	g13916
OG0014394	Cg004G155950	g13902
OG0014395	Cg004G156290	g13871
OG0014396	Cg004G156360	g13869
OG0014397	Cg004G156580	g5921, g13862
OG0014398	Cg004G156880	g5903
OG0014399	Cg004G156960	g13847, g5897
OG0014400	Cg004G157070	g13844
OG0014401	Cg004G157190	g5876
OG0014402	Cg004G157160	g5888
OG0014403	Cg006G194040	g27972
OG0014404	Cg006G194080	g39449
OG0014405	Cg006G194510	g54363
OG0014406	Cg006G194520	g54362
OG0014407	Cg006G194810	g54320
OG0014408	Cg006G194850	g36712
OG0014409	Cg006G194880	g54322
OG0014410	Cg008G325320	g10843
OG0014411	Cg006G195000, Cg002G063390	g36704
OG0014412	Cg006G195810	g36664
OG0014413	Cg006G195860	g54303
OG0014414	Cg006G196030	g36637
OG0014415	Cg006G196390	g36618
OG0014417	Cg006G196890	g54277
OG0014418	Cg006G197010	g54270
OG0014419	Cg006G197290	g36574
OG0014420	Cg006G197300	g36573
OG0014421	Cg006G197310	g36572
OG0014422	Cg006G197410	g36562
OG0014423	Cg006G197540	g36554
OG0014424	Cg006G197990	g36523
OG0014425	Cg006G198040	g54229
OG0014426	Cg006G198220	g54214
OG0014427	Cg006G198890	g36470
OG0014428	Cg006G198690	g54194
OG0014429	Cg006G198410	g28036
OG0014430	Cg007G268060	g44862
OG0014431	Cg006G199190	g54181, g36454
OG0014434	Cg003G083010, Cg006G199530	g36430, g54164
OG0014435	Cg006G199560	g28058
OG0014436	Cg006G199800	g36411
OG0014437	Cg006G199900	g43449, g36405
OG0014438	Cg006G200060	g54139
OG0014439	Cg004G135750	g6833
OG0014440	Cg006G200230	g36395
OG0014441	Cg006G200260	g54124
OG0014442	Cg006G200520	g36382
OG0014443	Cg006G200580	g36374
OG0014444	Cg006G200750	g54106
OG0014445	Cg006G200470	g54118
OG0014446	Cg006G201350	g36328
OG0014447	Cg006G201520	g36321
OG0014448	Cg006G201610	g28107
OG0014449	Cg001G024980	g47147
OG0014450	Cg001G025130	g24393
OG0014451	Cg002G052310	g2303
OG0014452	Cg001G025170	g24398
OG0014453	Cg001G025320	g17610
OG0014454	Cg001G025420	g47127
OG0014455	Cg001G025510	g24417
OG0014457	Cg005G171920	g51461
OG0014459	Cg002G054900	g11339
OG0014460	Cg002G054840	g11336
OG0014461	Cg002G067880	g3237
OG0014462	Cg002G054570	g2420
OG0014463	Cg002G054560	g2419
OG0014464	Cg002G054550	g2418
OG0014465	Cg002G054490	g2414
OG0014466	Cg002G054370	g19251
OG0014467	Cg002G054210	g19240
OG0014468	Cg002G054110	g19226
OG0014469	Cg002G054060	g19224
OG0014470	Cg007G268010	g13638
OG0014471	Cg002G053260	g11314
OG0014472	Cg002G053150	g19198
OG0014473	Cg002G052680	g11305
OG0014474	Cg002G052490	g19168
OG0014475	Cg002G054970	g2445
OG0014476	Cg008G295080	g29282
OG0014477	Cg002G055060	g2458, g19293
OG0014478	Cg002G055080	g11341
OG0014479	Cg002G055270	g19304
OG0014480	Cg002G052120	g2289
OG0014481	Cg002G052070	g11297
OG0014482	Cg002G051690	g2242
OG0014483	Cg002G051350	g2233
OG0014484	Cg002G051250	g2222
OG0014485	Cg002G051230	g2221, g19108
OG0014486	Cg002G051170	g19100
OG0014487	Cg002G050900	g2192
OG0014488	Cg002G050150	g2165
OG0014489	Cg002G050110	g2163
OG0014490	Cg005G165550	g51920
OG0014492	Cg002G049580	g19014
OG0014493	Cg002G049530	g2055
OG0014494	Cg002G049500	g2058
OG0014495	Cg002G049090	g18996
OG0014496	Cg002G048400	g18971
OG0014497	Cg002G048200	g11222
OG0014499	Cg002G047860	g18954
OG0014500	Cg002G047730	g1988
OG0014501	Cg002G047350	g2005
OG0014502	Cg002G047330	g2007
OG0014503	Cg002G047320	g18906
OG0014504	Cg002G047100	g2020
OG0014506	Cg002G046710	g1957
OG0014507	Cg002G046670	g1952
OG0014508	Cg002G046530	g18870
OG0014509	Cg002G046310	g1925
OG0014510	Cg002G046210	g18825
OG0014511	Cg002G049610	g19016
OG0014512	Cg002G045970	g1901
OG0014513	Cg002G045920	g1897, g18801
OG0014514	Cg002G045760	g1885
OG0014515	Cg002G045650	g1880
OG0014516	Cg002G045200	g1842
OG0014517	Cg002G045050	g1826
OG0014518	Cg002G044880	g1813
OG0014520	Cg002G044650	g11159
OG0014521	Cg002G044640	g11158
OG0014522	Cg002G044630	g11157
OG0014523	Cg002G044480	g1774
OG0014524	Cg002G044160	g11150
OG0014525	Cg002G043830	g18740
OG0014526	Cg002G043570	g18766
OG0014527	Cg002G043560	g1741
OG0014528	Cg002G043430	g18780
OG0014530	Cg002G043300	g18699
OG0014531	Cg002G043220	g44659
OG0014532	Cg002G043210	g44660
OG0014533	Cg002G043170	g18711
OG0014536	Cg002G062040	g19591
OG0014537	Cg002G051870	g19138
OG0014538	Cg002G050250	g11271
OG0014539	Cg008G321550	g40521
OG0014541	Cg007G276100	g46213
OG0014542	Cg008G316640	g36990
OG0014543	Cg005G171030	g51530
OG0014544	Cg005G170670	g51550
OG0014545	Cg005G167630	g38102
OG0014547	Cg004G155050, Cg007G281220	g13598
OG0014549	Cg007G278780	g46423
OG0014550	Cg007G274630	g44544
OG0014551	Cg001G009850	g23383
OG0014552	Cg004G126270	g13103
OG0014553	Cg001G008580	g23294
OG0014555	Cg001G007090	g23195, g42966, g18146
OG0014556	Cg004G121180	g12557
OG0014557	Cg006G245430	g49275
OG0014558	Cg006G238300	g27014
OG0014559	Cg006G233040	g31413
OG0014561	Cg006G229820	g31635
OG0014562	Cg007G270190	g44725
OG0014563	Cg007G269900	g45805
OG0014564	Cg007G268540	g41556
OG0014565	Cg008G324050	g43623, g43614, g35896
OG0014566	Cg007G248060	g44218
OG0014567	Cg004G137010	g11926, g11932
OG0014568	Cg004G156590	g5920
OG0014569	Cg004G154180	g6028, g6077
OG0014570	Cg004G142910	g6432
OG0014571	Cg004G141800	g6469
OG0014572	Cg004G136360	g6786
OG0014574	Cg004G125740	g12382
OG0014575	Cg008G287150	g29684
OG0014576	Cg008G287800	g29650
OG0014577	Cg004G120110	g13590, g12601, g13655
OG0014579	Cg001G019320	g47393
OG0014582	Cg001G023710	g24277
OG0014583	Cg006G214040	g27774, g50626
OG0014584	Cg006G217830	g32371
OG0014586	Cg001G015440	g17171
OG0014587	Cg005G177560	g51159
OG0014589	Cg008G293830	g5253
OG0014590	Cg008G294590	g29311
OG0014591	Cg008G297780	g29129
OG0014592	Cg008G311660, Cg008G309840	g18498
OG0014593	Cg001G042670	g46634
OG0014594	Cg003G105790	g28691
OG0014595	Cg003G107080	g28732, g39236, g1272
OG0014596	Cg008G302190	g794
OG0014597	Cg008G301970	g782
OG0014599	Cg008G300520	g693
OG0014600	Cg003G113800	g132
OG0014602	Cg006G227300	g27416
OG0014603	Cg006G226420	g27435
OG0014605	Cg007G254250	g1697, g1701
OG0014606	Cg007G261680	g11005
OG0014611	Cg004G154030	g13989
OG0014616	Cg002G052720	g19173
OG0014623	Cg003G104470	g28591
OG0014637	Cg001G012190	g23555
OG0014638	Cg004G154940	g17034, g44093
OG0014639	Cg001G011950	g23543
OG0014640	Cg001G011910	g23540
OG0014641	Cg001G011860	g23536
OG0014643	Cg001G011760	g17025
OG0014644	Cg007G277840	g44366
OG0014645	Cg001G011570	g23515
OG0014646	Cg001G011560	g23514
OG0014647	Cg001G011440	g17015
OG0014648	Cg001G011370	g23498
OG0014649	Cg001G011350	g23496
OG0014650	Cg001G011200	g23484
OG0014651	Cg001G011190	g23478
OG0014652	Cg001G011080	g23469
OG0014653	Cg001G011040	g23466
OG0014654	Cg001G011000	g23463
OG0014655	Cg001G010980	g23462
OG0014656	Cg007G278200	g25217
OG0014657	Cg001G010820	g47703
OG0014659	Cg001G010740	g17001
OG0014660	Cg001G010730	g17000
OG0014661	Cg001G010170	g23415
OG0014662	Cg001G009690	g23377
OG0014663	Cg001G009660	g16969
OG0014665	Cg001G009600	g23367
OG0014666	Cg001G000070	g53552
OG0014667	Cg001G009400	g23351
OG0014668	Cg001G009320	g23346
OG0014669	Cg001G009290	g47775
OG0014670	Cg001G009160	g23330
OG0014671	Cg001G009130	g23328
OG0014672	Cg006G237290	g31134
OG0014673	Cg001G008960	g23315
OG0014674	Cg001G008730	g23308
OG0014675	Cg001G008710	g23306
OG0014676	Cg001G008700	g47793
OG0014677	Cg001G008610	g23297
OG0014678	Cg001G008590	g23295
OG0014679	Cg001G008420	g23289
OG0014680	Cg001G008160	g16923
OG0014682	Cg001G008060	g23273
OG0014683	Cg005G187700	g38325
OG0014684	Cg001G007750	g23251
OG0014685	Cg001G007410	g16909
OG0014686	Cg001G007530	g23240
OG0014687	Cg001G007550	g23242
OG0014689	Cg001G006030	g47873
OG0014690	Cg001G006870	g23177
OG0014691	Cg001G006830	g23174
OG0014692	Cg001G006820	g18162
OG0014693	Cg001G006800	g23170
OG0014695	Cg001G006570	g23158
OG0014696	Cg001G005970	g23106
OG0014697	Cg001G006150	g18197
OG0014698	Cg001G006300	g776
OG0014699	Cg001G006360	g23143
OG0014700	Cg001G005900	g18207
OG0014701	Cg001G005930	g18204
OG0014702	Cg001G005690	g47882
OG0014703	Cg001G005600	g23069
OG0014705	Cg004G156780	g36245
OG0014706	Cg001G004970	g23016
OG0014707	Cg001G004900	g23011
OG0014708	Cg001G004860	g23008
OG0014709	Cg006G215140	g50578
OG0014710	Cg006G214920	g32525
OG0014711	Cg006G214740	g27743
OG0014712	Cg006G214460	g50610
OG0014713	Cg006G214440	g32539
OG0014714	Cg006G214270	g27724
OG0014715	Cg006G214260	g27723
OG0014716	Cg006G213870	g32595
OG0014717	Cg006G213830	g32600
OG0014718	Cg006G213800	g32606
OG0014719	Cg006G213790	g50633
OG0014720	Cg006G213720	g32611
OG0014721	Cg006G213430	g32621
OG0014722	Cg006G213400	g27780
OG0014723	Cg001G024030	g24305
OG0014724	Cg001G024040	g47193
OG0014725	Cg001G024260	g47188
OG0014726	Cg001G024300	g47185
OG0014727	Cg001G024310	g47184
OG0014728	Cg001G024330	g47182
OG0014729	Cg001G024440	g24322
OG0014730	Cg001G024600	g24333
OG0014731	Cg001G024820	g24358
OG0014732	Cg001G024910	g47156
OG0014733	Cg007G258000	g43822
OG0014734	Cg007G256710	g43873
OG0014735	Cg007G256020	g41130
OG0014736	Cg007G267430	g44899
OG0014737	Cg007G254980	g41125
OG0014738	Cg007G254600	g1695
OG0014740	Cg007G253740	g41104
OG0014742	Cg007G252420	g1712
OG0014743	Cg007G251550	g44071
OG0014744	Cg005G168620	g37236
OG0014745	Cg001G010810	g47704
OG0014746	Cg007G250690	g44122
OG0014747	Cg007G250540	g41022
OG0014748	Cg007G249910	g44143
OG0014749	Cg007G250170	g40985
OG0014750	Cg007G249350	g40975
OG0014751	Cg007G248600	g40934
OG0014752	Cg007G248350	g40929
OG0014753	Cg002G075800	g10828
OG0014754	Cg002G075530	g10805
OG0014755	Cg002G075510	g10803
OG0014756	Cg002G075430	g10799
OG0014758	Cg002G075190	g10773
OG0014759	Cg002G075170	g10771
OG0014760	Cg002G075150	g10767
OG0014761	Cg002G075110	g50606
OG0014763	Cg002G074980	g10746
OG0014764	Cg002G074730	g10731
OG0014765	Cg002G074340	g10697
OG0014766	Cg002G074250	g10687
OG0014768	Cg001G041620	g10677
OG0014769	Cg002G073750	g1544
OG0014770	Cg002G073730	g10663
OG0014771	Cg002G073590	g1551
OG0014772	Cg002G073570	g1557
OG0014773	Cg002G073390	g10647
OG0014774	Cg002G073000	g10612
OG0014775	Cg002G072760	g10597
OG0014776	Cg002G072730	g10596
OG0014777	Cg002G072670	g1583
OG0014778	Cg002G072640	g10589
OG0014779	Cg002G072560	g10584
OG0014780	Cg002G072110	g16613
OG0014781	Cg002G071950	g1596
OG0014782	Cg002G071900	g10550
OG0014783	Cg002G071670	g10539
OG0014784	Cg002G071550	g1604
OG0014785	Cg002G071430	g10523
OG0014786	Cg002G071370	g10519
OG0014787	Cg002G071200	g10504
OG0014788	Cg002G070940	g16566
OG0014789	Cg002G070750	g10474
OG0014790	Cg002G070630	g18228
OG0014791	Cg002G068610	g4326
OG0014792	Cg002G068640	g10450
OG0014793	Cg002G069180	g4305
OG0014794	Cg002G069540	g10403
OG0014795	Cg002G069580	g4294
OG0014797	Cg002G067520, Cg008G310120	g10351
OG0014798	Cg002G065530	g10324
OG0014800	Cg007G248950	g40962
OG0014801	Cg007G267080	g41782
OG0014802	Cg007G266970	g44921
OG0014803	Cg007G266940	g44928, g44927
OG0014804	Cg007G266480	g41833
OG0014806	Cg007G265500	g45001
OG0014807	Cg007G265350	g45016
OG0014808	Cg007G265200	g45023
OG0014809	Cg007G264740	g41914
OG0014810	Cg007G264650	g42007
OG0014811	Cg007G264570	g45046
OG0014813	Cg007G263160	g45071
OG0014814	Cg007G263720, Cg007G262360	g45099
OG0014815	Cg007G261600	g45102
OG0014816	Cg007G252210	g53640
OG0014817	Cg007G260360	g49534
OG0014819	Cg007G260760	g45130
OG0014820	Cg007G260790	g18065
OG0014821	Cg004G149820, Cg004G150860	g45138
OG0014822	Cg007G259650	g45140
OG0014823	Cg007G258680	g41232
OG0014824	Cg007G258360	g45234
OG0014826	Cg007G245490	g40731
OG0014827	Cg002G056040	g19344
OG0014828	Cg002G073360	g10644
OG0014829	Cg007G245760	g40757
OG0014830	Cg007G245810	g40762
OG0014831	Cg007G245830	g40764
OG0014832	Cg007G245890	g40770
OG0014833	Cg007G246360	g44263
OG0014834	Cg007G246460	g40797
OG0014835	Cg007G246600	g40786
OG0014836	Cg007G246830	g1736
OG0014837	Cg007G246850	g40840
OG0014838	Cg007G246860	g40841
OG0014839	Cg007G246910	g37127
OG0014840	Cg007G246920	g40843
OG0014841	Cg007G247140	g40851
OG0014842	Cg007G247400	g40868
OG0014844	Cg007G247610	g40882
OG0014845	Cg007G247640	g40884
OG0014846	Cg007G247660	g40885
OG0014847	Cg007G247840	g40892
OG0014848	Cg004G128260	g13141
OG0014849	Cg001G012660	g23583
OG0014850	Cg001G014840	g23727
OG0014852	Cg001G014540	g23712
OG0014853	Cg001G014460	g17140
OG0014854	Cg005G164820	g51978
OG0014855	Cg001G034300	g46852
OG0014856	Cg005G164910	g38153
OG0014857	Cg005G165070	g51965
OG0014858	Cg005G164960	g51970
OG0014859	Cg005G165150	g37369
OG0014860	Cg005G165360	g51946
OG0014861	Cg005G165400	g51944
OG0014862	Cg004G124720	g7515
OG0014863	Cg004G124740	g12410
OG0014864	Cg004G124830	g7511
OG0014865	Cg004G124870	g7508
OG0014866	Cg004G124940	g12403
OG0014867	Cg004G125070	g7491
OG0014868	Cg004G125200	g7482
OG0014869	Cg004G125290	g13059
OG0014870	Cg004G125320	g7475
OG0014871	Cg004G125330	g7474
OG0014872	Cg004G125450	g7464
OG0014873	Cg004G125460	g7463
OG0014874	Cg004G125520	g7459
OG0014875	Cg008G284370	g29834
OG0014876	Cg004G125670	g7447
OG0014877	Cg004G125680	g7446
OG0014878	Cg004G125840	g7442
OG0014879	Cg004G125920	g13082
OG0014880	Cg004G125960	g7435
OG0014881	Cg004G126020	g13086
OG0014882	Cg004G126370	g7416
OG0014883	Cg003G103840	g1071
OG0014885	Cg004G126700	g13111
OG0014886	Cg004G126850	g12337
OG0014887	Cg004G126900	g12334
OG0014888	Cg004G127060	g7386
OG0014889	Cg004G127820	g7336
OG0014891	Cg004G127870	g12295
OG0014892	Cg004G128110	g7314
OG0014893	Cg003G088270	g25946
OG0014894	Cg003G092050	g1505
OG0014895	Cg003G088370	g25976
OG0014896	Cg003G091430	g1482
OG0014897	Cg004G138620	g13395
OG0014898	Cg003G095410, Cg016G334220	g1410
OG0014899	Cg006G237860	g31111
OG0014900	Cg003G096400	g1390
OG0014901	Cg003G096410	g28280
OG0014902	Cg003G096720	g1388
OG0014903	Cg003G097010	g1367
OG0014904	Cg003G097420	g1346
OG0014905	Cg003G097770	g41161
OG0014906	Cg003G098100	g41170
OG0014907	Cg003G098110	g28344
OG0014908	Cg003G098180	g41173
OG0014909	Cg003G098210	g28348
OG0014910	Cg003G098240	g44216
OG0014911	Cg003G098600	g1306
OG0014912	Cg003G098730	g865
OG0014913	Cg003G098740	g866
OG0014915	Cg003G098810	g870
OG0014916	Cg003G098840	g28362
OG0014917	Cg003G099120	g28367
OG0014918	Cg003G099270	g41226
OG0014919	Cg003G099320	g884
OG0014920	Cg003G099530	g892
