Orthogroup	Cardamine_glauca	Alyssum_gmelinii
OG0015799	Cg006G233790	Ag004G315220
OG0015800	Cg006G234150	Ag004G314640
OG0015801	Cg006G234270	Ag004G314440
OG0015802	Cg006G234430	Ag004G314060
OG0015803	Cg007G248740	Ag004G377320
OG0015804	Cg006G234570	Ag004G313680
OG0015805	Cg006G234740	Ag004G313320
OG0015806	Cg006G235060	Ag004G312830
OG0015807	Cg006G235140	Ag004G312720
OG0015808	Cg006G235160	Ag004G312640
OG0015809	Cg006G235270	Ag004G312440
OG0015810	Cg006G235450	Ag004G312130
OG0015811	Cg006G235480	Ag004G312100
OG0015812	Cg006G235650	Ag004G311820
OG0015813	Cg006G235760	Ag004G311500
OG0015814	Cg006G236200	Ag004G310670
OG0015815	Cg006G236180	Ag004G310710
OG0015816	Cg006G236140	Ag004G310770
OG0015818	Cg006G235930	Ag004G311100
OG0015819	Cg006G236380	Ag004G310500
OG0015820	Cg006G236620	Ag004G310140
OG0015821	Cg006G236630	Ag004G310130
OG0015822	Cg006G236770	Ag004G309850
OG0015823	Cg006G236810	Ag004G309650
OG0015824	Cg006G236830	Ag004G309620
OG0015825	Cg006G236920	Ag004G309370
OG0015826	Cg006G237030	Ag004G309230
OG0015827	Cg006G237250	Ag004G308950
OG0015828	Cg006G237440	Ag004G308720
OG0015829	Cg006G237360	Ag004G308820
OG0015830	Cg006G237950	Ag004G308030
OG0015831	Cg006G238350	Ag004G307430
OG0015832	Cg006G238330	Ag004G307460
OG0015833	Cg002G066060	Ag005G418150
OG0015834	Cg006G238560	Ag004G307160
OG0015835	Cg006G238830	Ag004G306800
OG0015836	Cg006G239150	Ag004G306250
OG0015837	Cg006G239220	Ag004G306130
OG0015838	Cg006G239250	Ag004G306100
OG0015839	Cg006G239650	Ag004G305670
OG0015840	Cg006G239400	Ag004G305980
OG0015841	Cg006G239420	Ag004G305960
OG0015842	Cg006G239540	Ag004G305810
OG0015843	Cg006G239560	Ag004G305780
OG0015844	Cg006G239680	Ag004G305640
OG0015845	Cg006G239690	Ag004G305630
OG0015846	Cg006G239710	Ag004G305610
OG0015847	Cg006G239760	Ag004G305570
OG0015848	Cg007G255870, Cg006G240240	Ag004G304980
OG0015849	Cg006G240380	Ag004G304860
OG0015850	Cg008G312110	Ag007G634830
OG0015852	Cg006G240490	Ag004G304830
OG0015853	Cg006G240870	Ag004G304080
OG0015854	Cg006G240920	Ag004G303980
OG0015855	Cg006G241230	Ag004G303510
OG0015856	Cg006G241250	Ag004G303490
OG0015857	Cg006G241310	Ag004G307780
OG0015858	Cg006G241370	Ag004G303250
OG0015859	Cg006G241400	Ag004G303220
OG0015860	Cg006G241410	Ag004G303210
OG0015861	Cg006G241500	Ag004G303090
OG0015862	Cg006G241850	Ag004G302630
OG0015863	Cg001G025550	Ag006G565530
OG0015864	Cg006G242420	Ag004G301990
OG0015865	Cg006G242450	Ag004G301960
OG0015866	Cg006G242460	Ag004G301950
OG0015867	Cg006G242860	Ag004G301160
OG0015868	Cg006G242630	Ag004G301620
OG0015869	Cg006G242980	Ag004G300830
OG0015870	Cg006G242990	Ag004G300740
OG0015871	Cg006G243000	Ag004G300730
OG0015872	Cg006G243150	Ag004G300600
OG0015873	Cg006G243260	Ag004G300260
OG0015874	Cg006G243570	Ag004G299850
OG0015875	Cg006G243700	Ag004G299720
OG0015876	Cg006G243770	Ag004G299610
OG0015877	Cg006G243990	Ag004G299310
OG0015878	Cg006G243880	Ag004G299470
OG0015879	Cg006G244040	Ag004G299230
OG0015880	Cg006G244050	Ag004G299210
OG0015881	Cg006G244490	Ag004G298540
OG0015882	Cg006G244630	Ag004G298400
OG0015883	Cg006G245010	Ag004G297820
OG0015884	Cg006G245060	Ag004G297760
OG0015885	Cg006G245140	Ag004G297630
OG0015886	Cg006G245150	Ag004G297620
OG0015887	Cg006G245160	Ag004G297610
OG0015888	Cg006G245190	Ag004G297550
OG0015889	Cg006G245220	Ag004G297520
OG0015890	Cg006G245230	Ag004G297510
OG0015891	Cg006G245300	Ag004G297440, Ag004G297430
OG0015892	Cg006G245380	Ag004G297370
OG0015893	Cg006G245440	Ag004G297300
OG0015894	Cg008G294020	Ag007G612940
OG0015895	Cg008G294760	Ag007G614440
OG0015896	Cg008G294610	Ag007G614040
OG0015897	Cg008G294370	Ag007G613510
OG0015898	Cg008G294300	Ag007G613330
OG0015899	Cg008G294220	Ag007G613260
OG0015900	Cg008G294870	Ag007G614700
OG0015901	Cg008G294970	Ag007G615580
OG0015902	Cg008G295000	Ag007G615850
OG0015903	Cg008G295810	Ag007G618940
OG0015904	Cg008G295730	Ag007G618610
OG0015905	Cg008G295660	Ag007G618150
OG0015906	Cg008G295570	Ag007G617970, Ag007G617960
OG0015907	Cg008G295440	Ag007G617520, Ag007G617530
OG0015908	Cg008G296200	Ag007G620150
OG0015909	Cg008G296550	Ag007G621690
OG0015910	Cg004G117660	Ag005G489160
OG0015911	Cg008G296430	Ag007G621170
OG0015912	Cg008G296780	Ag007G622560
OG0015913	Cg008G296890	Ag007G623050
OG0015914	Cg008G297070	Ag007G623860
OG0015915	Cg008G297130	Ag007G624020
OG0015916	Cg008G297170	Ag007G624070
OG0015917	Cg008G297520	Ag007G624690
OG0015918	Cg008G297660	Ag007G625220
OG0015919	Cg008G297640	Ag007G625200
OG0015920	Cg008G297740	Ag007G625490
OG0015921	Cg008G297860	Ag007G626140
OG0015922	Cg008G297930	Ag007G626490
OG0015923	Cg008G297950	Ag007G626530
OG0015924	Cg008G298230	Ag007G628110
OG0015925	Cg008G298320	Ag007G628320
OG0015926	Cg008G298550	Ag007G631460
OG0015927	Cg008G298560	Ag007G631450
OG0015928	Cg008G298700	Ag007G631100
OG0015929	Cg008G298730	Ag007G630940
OG0015930	Cg006G237420	Ag004G308740
OG0015931	Cg008G299010	Ag007G630010
OG0015932	Cg008G299120	Ag007G629640
OG0015933	Cg008G299130	Ag007G629630
OG0015934	Cg008G299200	Ag007G629420
OG0015935	Cg008G299610	Ag007G632610
OG0015936	Cg008G305970	Ag007G633960
OG0015937	Cg008G306270	Ag007G634910
OG0015939	Cg008G306360	Ag007G635020
OG0015940	Cg008G306760	Ag007G636520
OG0015941	Cg008G306910	Ag003G210920
OG0015942	Cg008G307050	Ag007G637100
OG0015943	Cg008G307060	Ag007G637110
OG0015944	Cg008G307450	Ag007G637820
OG0015945	Cg008G308000	Ag007G641130
OG0015946	Cg002G058120	Ag008G691110
OG0015947	Cg008G308050	Ag007G640990
OG0015948	Cg001G014370	Ag005G462860
OG0015951	Cg008G312080	Ag007G643120
OG0015953	Cg008G312290	Ag001G029180
OG0015954	Cg008G297110	Ag007G624000
OG0015955	Cg008G287680	Ag006G505610
OG0015956	Cg008G287720	Ag006G505710, Ag006G505750
OG0015957	Cg008G293970	Ag007G612890
OG0015958	Cg008G293960	Ag007G612880
OG0015959	Cg008G287610	Ag006G505410
OG0015960	Cg008G287360	Ag006G504680
OG0015961	Cg008G313620	Ag007G644760
OG0015962	Cg006G204560	Ag006G532510
OG0015963	Cg008G313350	Ag007G644770
OG0015964	Cg008G287180	Ag006G504220
OG0015966	Cg008G286940	Ag006G503060
OG0015967	Cg008G286890	Ag006G502840
OG0015968	Cg008G286760	Ag006G501870
OG0015969	Cg008G286740	Ag006G501850
OG0015970	Cg008G286720	Ag006G501840
OG0015971	Cg008G286610	Ag006G501560
OG0015972	Cg008G286590	Ag006G501510
OG0015973	Cg008G286540	Ag006G501320
OG0015974	Cg008G286490	Ag006G501230
OG0015975	Cg008G286470	Ag006G501190
OG0015976	Cg008G286210	Ag006G500450
OG0015977	Cg004G131290	Ag005G464420, Ag005G464410
OG0015978	Cg008G286080	Ag006G500030
OG0015979	Cg008G286010	Ag006G499960
OG0015980	Cg008G285950	Ag006G499780
OG0015981	Cg008G285750	Ag006G499240
OG0015982	Cg006G228900	Ag004G326250
OG0015983	Cg008G285470	Ag006G498580
OG0015984	Cg008G285350	Ag006G498230
OG0015985	Cg008G285250	Ag006G498120
OG0015986	Cg008G305790	Ag008G719910
OG0015987	Cg008G305770	Ag008G719930
OG0015988	Cg008G305730	Ag008G719960
OG0015989	Cg008G305610	Ag008G720130
OG0015990	Cg008G304920	Ag008G721020
OG0015991	Cg008G304780	Ag008G721170
OG0015992	Cg008G304570	Ag008G721610
OG0015993	Cg008G304520	Ag008G721700
OG0015994	Cg008G304470	Ag008G721830
OG0015995	Cg008G304400	Ag008G721920
OG0015996	Cg008G304030	Ag008G722570
OG0015997	Cg008G304060	Ag008G722500
OG0015998	Cg008G304190	Ag008G722350
OG0015999	Cg008G304200	Ag008G722340
OG0016001	Cg008G303730	Ag008G722970
OG0016002	Cg008G303530	Ag008G723390
OG0016003	Cg008G303490	Ag008G723450
OG0016004	Cg008G303410	Ag008G723510
OG0016005	Cg004G143650	Ag005G426410
OG0016006	Cg008G303230	Ag008G723850
OG0016007	Cg008G303170	Ag008G723920
OG0016008	Cg008G302850	Ag008G724420
OG0016009	Cg008G302780	Ag008G724500
OG0016010	Cg003G108640	Ag008G724940
OG0016011	Cg003G108660	Ag008G724970
OG0016012	Cg002G071790	Ag008G724980
OG0016013	Cg003G108850	Ag008G725300
OG0016015	Cg003G109110	Ag008G725790
OG0016016	Cg003G109310	Ag008G726140
OG0016017	Cg003G109400	Ag008G726240
OG0016018	Cg003G109830	Ag008G726870
OG0016019	Cg003G109870	Ag008G726920
OG0016020	Cg003G110020	Ag008G727100
OG0016021	Cg003G110120	Ag008G727200
OG0016022	Cg003G110130	Ag008G727210
OG0016023	Cg003G110350	Ag008G727890
OG0016024	Cg003G110410	Ag008G728120
OG0016025	Cg003G110530	Ag008G728310
OG0016026	Cg003G110730	Ag008G728610
OG0016027	Cg003G110820	Ag008G728710
OG0016028	Cg003G110900	Ag008G728960
OG0016029	Cg003G106360	Ag008G706640
OG0016030	Cg003G106200	Ag008G706220
OG0016031	Cg003G106130	Ag008G706090
OG0016032	Cg003G106120	Ag008G706080
OG0016033	Cg003G106060	Ag008G705960
OG0016034	Cg003G106020	Ag008G705910
OG0016035	Cg003G105820	Ag008G705420
OG0016036	Cg003G105800	Ag008G705400
OG0016037	Cg002G055520	Ag001G067380
OG0016038	Cg002G055590	Ag001G067470
OG0016039	Cg002G055760	Ag001G059430, Ag001G059610
OG0016040	Cg002G056090	Ag001G062450
OG0016041	Cg002G056400	Ag001G061230
OG0016042	Cg002G056440	Ag001G061190
OG0016043	Cg002G056480	Ag005G404140
OG0016044	Cg002G056680	Ag001G060480
OG0016045	Cg002G056780	Ag001G060060
OG0016047	Cg002G057140	Ag001G058090
OG0016048	Cg002G057220	Ag008G693250
OG0016049	Cg002G057270	Ag008G693200
OG0016050	Cg008G304210	Ag008G722290
OG0016051	Cg002G057580	Ag008G692620
OG0016052	Cg002G057830	Ag008G691760
OG0016053	Cg002G057920	Ag008G691620
OG0016054	Cg002G057930	Ag008G691600
OG0016055	Cg006G216540	Ag007G581470
OG0016056	Cg002G058510	Ag001G056170
OG0016057	Cg002G058540	Ag001G056120
OG0016058	Cg002G058570	Ag001G056080
OG0016059	Cg002G058650, Cg002G058630	Ag001G055900
OG0016060	Cg002G058730	Ag001G055670
OG0016061	Cg002G058780	Ag001G055610
OG0016062	Cg003G110830	Ag008G728730
OG0016063	Cg002G058870	Ag001G054930
OG0016064	Cg002G058910	Ag001G055020
OG0016065	Cg002G058990	Ag001G055320
OG0016066	Cg002G059080	Ag001G055540
OG0016067	Cg002G059140	Ag001G054580
OG0016068	Cg002G059230	Ag001G054390
OG0016069	Cg002G059350	Ag001G054320
OG0016071	Cg002G059430	Ag001G054000
OG0016072	Cg002G059630	Ag001G053460
OG0016073	Cg002G059670	Ag001G053530
OG0016074	Cg002G059680	Ag001G053540
OG0016075	Cg002G059690	Ag001G053560
OG0016076	Cg002G059740	Ag001G053620
OG0016077	Cg002G060060	Ag001G052920
OG0016078	Cg002G060200	Ag003G259120
OG0016079	Cg002G060260	Ag001G052280
OG0016081	Cg002G061490	Ag010G740760, Ag001G050560
OG0016082	Cg002G062030	Ag010G740610, Ag001G050290
OG0016083	Cg002G062090	Ag003G294360
OG0016084	Cg002G063570	Ag008G706630
OG0016085	Cg002G064580	Ag005G425290
OG0016086	Cg002G064660	Ag008G674450
OG0016087	Cg002G064820	Ag001G051870
OG0016088	Cg002G064850	Ag002G188530
OG0016089	Cg002G072660	Ag001G099470
OG0016090	Cg002G066290	Ag008G675130
OG0016091	Cg006G243780	Ag004G299600
OG0016092	Cg007G268300	Ag004G353930
OG0016093	Cg007G267410	Ag004G355810
OG0016094	Cg007G268080	Ag004G354250
OG0016095	Cg007G268330	Ag004G353870
OG0016096	Cg007G267880	Ag004G354700
OG0016097	Cg007G268840	Ag004G351710
OG0016098	Cg007G269060	Ag004G350810
OG0016099	Cg004G128240	Ag005G471150
OG0016100	Cg007G268920	Ag004G351380
OG0016101	Cg007G269160	Ag004G350600
OG0016102	Cg007G269220	Ag004G350510
OG0016103	Cg007G269230	Ag004G350500
OG0016104	Cg007G269300	Ag004G350440
OG0016105	Cg007G269310	Ag004G350430
OG0016106	Cg007G269750	Ag004G349900
OG0016107	Cg007G269560	Ag004G349330
OG0016109	Cg007G269850	Ag004G348870
OG0016110	Cg007G269860	Ag004G348860
OG0016111	Cg007G269980	Ag004G348420
OG0016112	Cg007G270280	Ag004G347430
OG0016114	Cg007G270490	Ag004G346430
OG0016115	Cg007G270610	Ag004G346150
OG0016116	Cg007G270670	Ag004G345990
OG0016117	Cg008G305850	Ag008G719840
OG0016118	Cg007G271080	Ag004G344630
OG0016119	Cg007G271110	Ag004G344550
OG0016120	Cg007G271270	Ag004G344180
OG0016121	Cg007G271370	Ag004G344070
OG0016122	Cg007G271620	Ag004G343450
OG0016123	Cg007G271640	Ag004G343390
OG0016124	Cg007G271760	Ag004G343250
OG0016125	Cg007G271790	Ag004G343130
OG0016126	Cg007G271830	Ag004G343090
OG0016127	Cg007G271920	Ag004G342810
OG0016128	Cg007G271990	Ag004G342680
OG0016129	Cg007G272030	Ag004G342610
OG0016130	Cg007G272070	Ag004G342500
OG0016131	Cg007G272080	Ag004G342490
OG0016132	Cg007G272110	Ag004G342430
OG0016133	Cg007G272120	Ag004G342410
OG0016134	Cg007G272160	Ag004G342330
OG0016135	Cg007G272180	Ag004G342260
OG0016136	Cg007G272490	Ag003G240660
OG0016137	Cg007G278760	Ag003G214910
OG0016138	Cg007G278650	Ag003G215190
OG0016139	Cg007G278620	Ag003G215260
OG0016140	Cg007G278550	Ag003G215360
OG0016141	Cg007G278290	Ag003G216810
OG0016142	Cg007G278260	Ag003G217010
OG0016143	Cg007G278090	Ag003G218080
OG0016144	Cg007G278020	Ag003G218160
OG0016145	Cg007G277890	Ag003G218680
OG0016146	Cg007G277550	Ag003G219360
OG0016148	Cg007G277340	Ag003G219690
OG0016149	Cg007G277260	Ag003G219830
OG0016150	Cg007G277210	Ag003G220010
OG0016151	Cg004G144910	Ag005G425720
OG0016152	Cg007G277140	Ag003G220170
OG0016153	Cg007G277120	Ag003G220360
OG0016154	Cg007G277060	Ag003G220670
OG0016155	Cg007G277050	Ag003G220680
OG0016156	Cg007G276880	Ag003G221890
OG0016157	Cg007G276860	Ag003G222130
OG0016158	Cg007G276760	Ag003G222400
OG0016159	Cg007G276710	Ag003G222480
OG0016160	Cg007G276440	Ag003G223490
OG0016161	Cg007G276210	Ag003G224750
OG0016162	Cg007G276190	Ag003G225120
OG0016163	Cg007G276130	Ag003G225610
OG0016164	Cg006G203490	Ag007G584390
OG0016165	Cg007G276010	Ag003G226150
OG0016166	Cg007G275990	Ag003G226190
OG0016167	Cg007G275950	Ag003G226250
OG0016168	Cg007G275750	Ag003G227040
OG0016169	Cg007G275560	Ag003G227640
OG0016170	Cg007G275470	Ag003G228200
OG0016171	Cg007G275390	Ag003G228670
OG0016172	Cg007G275350	Ag003G228710
OG0016173	Cg007G275260	Ag003G229370
OG0016174	Cg007G275160	Ag003G229580
OG0016175	Cg007G275110	Ag003G229900
OG0016176	Cg007G275100	Ag003G229910
OG0016177	Cg007G275040	Ag003G230470
OG0016178	Cg007G275000	Ag003G230640
OG0016179	Cg007G274770	Ag003G231640
OG0016180	Cg007G274760	Ag003G231650
OG0016181	Cg007G274710	Ag003G231770
OG0016182	Cg007G274510	Ag003G233240
OG0016185	Cg007G274060	Ag003G235020
OG0016186	Cg007G273820	Ag003G236440, Ag006G540890
OG0016187	Cg007G273780	Ag003G236620
OG0016188	Cg007G273760	Ag003G236730
OG0016189	Cg007G273600	Ag003G237150
OG0016190	Cg007G273580	Ag003G237580
OG0016191	Cg007G273550	Ag003G237610
OG0016192	Cg007G273530	Ag003G237630
OG0016193	Cg007G273500	Ag003G237810
OG0016194	Cg007G273430	Ag003G238170
OG0016195	Cg007G273160	Ag003G238990
OG0016196	Cg007G273010	Ag003G239300
OG0016197	Cg007G272980	Ag003G239460
OG0016198	Cg007G272960	Ag003G239660
OG0016199	Cg007G279460	Ag003G212710
OG0016200	Cg007G279570	Ag003G212470
OG0016201	Cg007G279580	Ag003G212460
OG0016202	Cg007G279610	Ag003G212420
OG0016203	Cg007G279660	Ag003G212290
OG0016205	Cg007G280210	Ag003G211190
OG0016206	Cg007G280360	Ag003G210640
OG0016207	Cg007G280470	Ag003G210510
OG0016208	Cg007G281330	Ag003G208200
OG0016209	Cg007G281340	Ag003G208190
OG0016210	Cg007G281440	Ag003G208060
OG0016211	Cg007G281460	Ag003G207960
OG0016212	Cg007G281510	Ag003G207900
OG0016213	Cg007G281660	Ag003G207630
OG0016214	Cg007G281750	Ag003G207820
OG0016215	Cg007G281800	Ag003G207760
OG0016216	Cg007G281810	Ag003G207750
OG0016217	Cg007G281820	Ag003G207740
OG0016218	Cg004G128530	Ag005G470570
OG0016219	Cg004G128700	Ag006G516370, Ag005G470300
OG0016220	Cg004G128910	Ag005G469910
OG0016222	Cg004G129410	Ag005G469000
OG0016223	Cg004G147300, Cg004G129550	Ag005G468490
OG0016224	Cg004G129570	Ag005G468460
OG0016225	Cg004G129670	Ag005G468310
OG0016226	Cg004G129970	Ag005G467800
OG0016227	Cg004G130290	Ag005G466440
OG0016228	Cg004G130870	Ag005G465150
OG0016229	Cg004G130990	Ag005G464930
OG0016230	Cg004G131220	Ag005G464500
OG0016231	Cg004G131770	Ag005G463790
OG0016233	Cg004G132110	Ag005G462870
OG0016234	Cg004G132280	Ag005G462440
OG0016235	Cg004G132310	Ag005G462410
OG0016236	Cg004G132570	Ag005G461690
OG0016237	Cg004G132640	Ag005G461490
OG0016238	Cg004G132650	Ag005G461480
OG0016239	Cg004G132660	Ag005G461470
OG0016240	Cg004G132690	Ag005G461440
OG0016242	Cg004G132990	Ag005G460930
OG0016243	Cg004G133210	Ag005G460010
OG0016244	Cg004G133360	Ag005G459620
OG0016245	Cg004G133370	Ag005G459610
OG0016246	Cg004G133410	Ag005G459530
OG0016247	Cg004G133450	Ag005G459320
OG0016248	Cg004G133480	Ag005G459290
OG0016249	Cg004G133660	Ag005G458950, Ag005G454460
OG0016250	Cg004G133900	Ag005G458040
OG0016251	Cg004G133990	Ag005G457910
OG0016252	Cg004G134020	Ag005G457880
OG0016253	Cg004G134110	Ag005G457570
OG0016254	Cg004G134450	Ag005G456570
OG0016255	Cg004G134500	Ag005G456520
OG0016256	Cg004G134570	Ag005G456350
OG0016257	Cg004G134620	Ag005G456230
OG0016258	Cg004G134680	Ag005G456150
OG0016259	Cg004G135030	Ag005G454850
OG0016260	Cg004G135180	Ag005G454530, Ag005G453660
OG0016261	Cg004G135330	Ag003G274270, Ag005G453440
OG0016264	Cg004G135780	Ag005G451010
OG0016265	Cg004G135860	Ag005G450750
OG0016266	Cg004G136370	Ag005G448860
OG0016267	Cg004G136390	Ag005G448810
OG0016268	Cg004G136480	Ag005G448630
OG0016269	Cg004G136570	Ag005G448470
OG0016270	Cg004G136580	Ag005G448400
OG0016271	Cg004G136690	Ag005G448160
OG0016272	Cg004G137360	Ag005G445900
OG0016273	Cg007G248220	Ag004G378700
OG0016274	Cg004G137590	Ag005G444720
OG0016275	Cg004G137610	Ag005G444710
OG0016276	Cg004G137690	Ag005G444590
OG0016277	Cg004G142660	Ag005G428490
OG0016278	Cg004G138610	Ag005G441330
OG0016279	Cg004G138480	Ag005G441660
OG0016280	Cg004G138390	Ag005G441750
OG0016281	Cg004G139190	Ag005G439600
OG0016282	Cg004G139430	Ag005G439160
OG0016283	Cg004G139670	Ag005G438330
OG0016284	Cg004G140530	Ag005G435790
OG0016285	Cg004G140680	Ag005G435560
OG0016289	Cg004G141790	Ag005G431190
OG0016290	Cg004G141820	Ag005G431160
OG0016291	Cg004G142340	Ag005G429730
OG0016292	Cg004G142470	Ag005G428960
OG0016293	Cg004G142540	Ag005G428920
OG0016294	Cg005G187790	Ag003G231970
OG0016295	Cg004G142850	Ag007G601240
OG0016297	Cg004G142950	Ag005G427470
OG0016298	Cg004G143370	Ag004G332830
OG0016299	Cg004G143240	Ag005G426880
OG0016300	Cg004G144530	Ag005G425880
OG0016301	Cg004G144030	Ag005G426100
OG0016302	Cg004G146780	Ag007G636910
OG0016303	Cg003G099360	Ag008G683560
OG0016304	Cg004G147930	Ag005G423530, Ag005G422720
OG0016307	Cg004G147900	Ag007G649370
OG0016308	Cg004G147040	Ag004G299150
OG0016309	Cg004G148070	Ag005G420290
OG0016310	Cg004G148170	Ag005G420490
OG0016311	Cg004G148180	Ag005G420370
OG0016312	Cg004G148200	Ag005G420450
OG0016313	Cg004G148250	Ag005G420350
OG0016314	Cg004G148260	Ag005G420320
OG0016315	Cg004G148350	Ag001G032350
OG0016316	Cg004G148380	Ag005G419990
OG0016317	Cg004G148470	Ag005G419950
OG0016318	Cg004G148750	Ag005G419940
OG0016319	Cg001G033080	Ag001G041980
OG0016321	Cg004G150920, Cg004G149740	Ag005G419670
OG0016322	Cg004G149860, Cg004G150840	Ag008G701770
OG0016323	Cg004G150800, Cg004G149930	Ag005G419520
OG0016324	Cg004G149940, Cg004G150790	Ag005G419440
OG0016325	Cg004G151350	Ag005G419160
OG0016326	Cg004G152240	Ag005G417950
OG0016327	Cg004G152550	Ag005G417710
OG0016328	Cg004G152700	Ag005G417360
OG0016329	Cg004G152740	Ag005G417310
OG0016330	Cg004G153000	Ag005G416880
OG0016331	Cg004G153100	Ag002G103360, Ag005G416360
OG0016332	Cg004G153710	Ag005G414080
OG0016333	Cg004G154050	Ag002G201160
OG0016335	Cg004G154220	Ag005G412850
OG0016336	Cg004G154720	Ag005G410490
OG0016337	Cg004G154560	Ag005G410980
OG0016338	Cg004G154500	Ag005G411090
OG0016339	Cg004G154450	Ag005G411240
OG0016340	Cg004G154360	Ag008G701790
OG0016341	Cg004G155100	Ag005G409040
OG0016342	Cg004G151560, Cg001G035660	Ag005G408110
OG0016343	Cg004G155650	Ag005G407180
OG0016344	Cg004G155690	Ag005G406980
OG0016345	Cg004G156020	Ag005G405370
OG0016346	Cg004G156190	Ag014G742020
OG0016347	Cg004G156210	Ag014G741970
OG0016348	Cg004G156330	Ag005G402470
OG0016349	Cg004G156470	Ag005G402730
OG0016350	Cg004G156480	Ag005G402740
OG0016351	Cg004G156610	Ag005G402990
OG0016353	Cg004G157140	Ag001G072510
OG0016354	Cg004G157320	Ag005G436890
OG0016355	Cg006G194400	Ag001G000860
OG0016356	Cg006G194430	Ag001G000880
OG0016357	Cg006G194500	Ag001G000990
OG0016358	Cg006G194570	Ag001G001090
OG0016359	Cg006G194690	Ag001G001370
OG0016360	Cg006G194760	Ag001G001480
OG0016361	Cg006G194920	Ag001G002390
OG0016362	Cg006G195060	Ag001G002840
OG0016363	Cg006G195140	Ag001G002960
OG0016364	Cg004G129760	Ag005G468110
OG0016365	Cg006G195430	Ag001G003820
OG0016366	Cg004G130260	Ag005G466470
OG0016367	Cg006G195790	Ag001G004600
OG0016368	Cg006G195920	Ag001G005100
OG0016369	Cg006G196400	Ag001G006520
OG0016370	Cg006G196540	Ag001G006820
OG0016371	Cg006G196700	Ag001G007120
OG0016372	Cg006G196930	Ag001G007630
OG0016373	Cg006G196940	Ag001G007650
OG0016374	Cg006G196970	Ag001G007710
OG0016375	Cg006G197140	Ag001G008070
OG0016376	Cg006G197180	Ag001G008270
OG0016377	Cg006G197280	Ag001G008390
OG0016378	Cg006G197420	Ag001G008740
OG0016379	Cg006G197440	Ag001G008940
OG0016380	Cg006G197500	Ag001G009050
OG0016381	Cg006G197520	Ag001G009170
OG0016382	Cg006G197530	Ag001G009260
OG0016383	Cg006G198850	Ag001G012230
OG0016384	Cg006G198660	Ag001G011860
OG0016385	Cg006G198650	Ag001G011850
OG0016386	Cg006G198490	Ag001G011600
OG0016387	Cg006G198380	Ag001G011240
OG0016388	Cg006G198310	Ag001G011010
OG0016389	Cg006G198300	Ag001G011000
OG0016390	Cg006G199120	Ag001G014030
OG0016391	Cg006G199160	Ag001G014120
OG0016392	Cg006G199210	Ag001G014460
OG0016393	Cg006G199570	Ag001G016230
OG0016394	Cg006G199660	Ag001G016580
OG0016395	Cg006G199690	Ag001G016910
OG0016396	Cg006G199720	Ag001G017090
OG0016397	Cg006G199770	Ag001G017530
OG0016398	Cg006G200140	Ag001G019840
OG0016399	Cg006G200170	Ag001G019880
OG0016400	Cg006G200180	Ag001G019890
OG0016401	Cg006G200190	Ag001G020400
OG0016402	Cg006G200220	Ag001G020720
OG0016403	Cg006G200360	Ag001G021280
OG0016404	Cg006G201330	Ag001G024880
OG0016405	Cg006G201430	Ag001G024920
OG0016406	Cg006G201500	Ag001G025590
OG0016407	Cg006G201580	Ag001G026040
OG0016408	Cg006G201690	Ag001G026690, Ag001G026720
OG0016409	Cg006G201760	Ag001G026880
OG0016410	Cg006G201780	Ag001G027220
OG0016411	Cg006G201800	Ag001G027290
OG0016412	Cg006G201920	Ag001G027730
OG0016413	Cg001G024960	Ag001G028460
OG0016414	Cg001G025100	Ag001G029380
OG0016415	Cg001G025250	Ag001G031210, Ag001G029930
OG0016416	Cg001G025560	Ag001G031910
OG0016417	Cg001G025580	Ag001G032170
OG0016418	Cg001G025590	Ag001G032110
OG0016420	Cg006G215890	Ag007G580470
OG0016422	Cg002G054920	Ag001G065160
OG0016423	Cg002G054800	Ag001G064670
OG0016424	Cg002G054580	Ag001G064440
OG0016425	Cg002G054500	Ag001G064270
OG0016426	Cg002G054280	Ag001G069060
OG0016427	Cg002G054150	Ag001G069220
OG0016428	Cg002G054140	Ag001G069230
OG0016429	Cg002G054120	Ag001G069250
OG0016430	Cg002G053530	Ag001G071570
OG0016432	Cg006G228220	Ag004G328210
OG0016434	Cg002G052620	Ag001G073620
OG0016435	Cg002G052610	Ag001G073660
OG0016436	Cg002G055010	Ag001G065900
OG0016437	Cg002G054950	Ag001G065540
OG0016438	Cg002G055050	Ag001G066160
OG0016439	Cg002G055100	Ag001G066260
OG0016440	Cg002G055220	Ag001G066620
OG0016441	Cg006G222380	Ag003G242250
OG0016442	Cg002G055240	Ag001G066640
OG0016443	Cg002G055230	Ag001G066630
OG0016444	Cg002G052080	Ag001G075320
OG0016445	Cg002G051940	Ag001G075820
OG0016446	Cg002G051730	Ag001G076210
OG0016447	Cg002G051680	Ag001G076420
OG0016448	Cg002G051660	Ag001G076440
OG0016449	Cg002G051190	Ag001G078260
OG0016450	Cg002G051150	Ag001G078310
OG0016451	Cg002G051080	Ag001G078460
OG0016452	Cg002G050290	Ag001G080450
OG0016453	Cg002G050190	Ag001G080670
OG0016454	Cg002G050080	Ag001G080930
OG0016455	Cg002G050050	Ag001G081040
OG0016456	Cg002G049910	Ag001G081550
OG0016457	Cg002G049640	Ag001G082060
OG0016458	Cg002G049570	Ag001G082370
OG0016459	Cg002G049390	Ag001G083030
