Orthogroup	Cardamine_glauca	Eutrema_salsugineum
OG0013874	Cg006G220330	XP_006415887.1
OG0013875	Cg006G219640	XP_006415814.1
OG0013876	Cg007G267510	XP_006391253.1
OG0013877	Cg006G219420	XP_024008586.1
OG0013878	Cg006G219300	XP_006415778.1
OG0013879	Cg006G204170	XP_006393693.1
OG0013880	Cg001G016480	XP_024005351.1
OG0013881	Cg001G016310	XP_006413417.1
OG0013882	Cg001G016120	XP_006413391.1
OG0013883	Cg001G016110	XP_006413390.1
OG0013884	Cg001G015950	XP_024005811.1
OG0013885	Cg001G015710	XP_006413340.1
OG0013886	Cg001G015660	XP_006413335.1
OG0013887	Cg001G015630	XP_006413334.1
OG0013888	Cg001G007760	XP_024005910.1
OG0013889	Cg005G188380	XP_006405141.1
OG0013890	Cg005G188930	XP_006405105.1
OG0013891	Cg005G188910	XP_024014211.1
OG0013892	Cg005G188970	XP_024014141.1
OG0013893	Cg001G007190	XP_006412390.1
OG0013894	Cg005G189080	XP_006405067.1
OG0013895	Cg005G189090	XP_006405068.1
OG0013897	Cg005G189160	XP_006405048.1
OG0013898	Cg005G188870	XP_006405110.1
OG0013899	Cg005G188830	XP_006405115.2
OG0013900	Cg005G191110	XP_006404853.1
OG0013901	Cg005G191720	XP_006404768.1
OG0013902	Cg007G276730	XP_006390234.1
OG0013903	Cg007G276720	XP_006390236.1
OG0013904	Cg005G192080	XP_006404727.1
OG0013905	Cg005G192370	XP_006404702.1
OG0013906	Cg005G192520	XP_006404684.1
OG0013907	Cg005G192900	XP_024013885.1
OG0013908	Cg005G192920	XP_006404651.1
OG0013909	Cg005G192970	XP_006404646.1
OG0013910	Cg005G193080	XP_006404630.1
OG0013911	Cg005G193360	XP_006404599.1
OG0013912	Cg005G193610	XP_006404571.1
OG0013913	Cg005G193850	XP_006404547.1
OG0013914	Cg006G229750	XP_006404534.2
OG0013915	Cg006G230690	XP_006416936.1
OG0013916	Cg006G231170	XP_006416984.1
OG0013917	Cg006G231190	XP_006416985.1
OG0013918	Cg006G231350	XP_006416999.1
OG0013919	Cg006G231580	XP_006417023.1
OG0013920	Cg006G231780	XP_024009035.1
OG0013921	Cg006G232150	XP_006417086.1
OG0013922	Cg006G232200	XP_006417091.1
OG0013923	Cg006G232270	XP_006417099.1
OG0013924	Cg006G232320	XP_006417105.1
OG0013926	Cg006G232620	XP_006417136.1
OG0013927	Cg006G232920	XP_006417167.1
OG0013928	Cg006G233180	XP_006417200.1
OG0013929	Cg006G233200	XP_006417202.1
OG0013930	Cg006G233880	XP_006417279.1
OG0013931	Cg006G233970	XP_006417293.1
OG0013932	Cg006G233980	XP_006417295.1
OG0013933	Cg006G234170	XP_006417317.1
OG0013934	Cg006G234230	XP_006417325.1
OG0013935	Cg006G234880	XP_024009124.1
OG0013936	Cg006G234950	XP_006417398.1
OG0013937	Cg006G235180	XP_006417417.1
OG0013938	Cg004G144680	XP_006418541.1
OG0013939	Cg004G144670	XP_006418542.1
OG0013940	Cg008G307590	XP_024007204.1
OG0013942	Cg006G236080	XP_006417519.2
OG0013943	Cg006G236440	XP_006417555.1
OG0013944	Cg006G236480	XP_006417560.1
OG0013945	Cg006G236600	XP_024008900.1
OG0013946	Cg006G236640	XP_006417573.1
OG0013947	Cg006G236690	XP_006417577.1
OG0013948	Cg006G236730	XP_006417582.1
OG0013949	Cg006G236790	XP_006417588.1
OG0013950	Cg006G237390	XP_024009107.1
OG0013951	Cg006G237510	XP_006417679.1
OG0013952	Cg006G237560	XP_006417683.1
OG0013953	Cg006G237630	XP_006417692.1
OG0013954	Cg002G048530	XP_006402845.1
OG0013955	Cg006G238210	XP_006417759.1
OG0013957	Cg006G238760	XP_006417808.2
OG0013958	Cg006G238900	XP_006417821.1
OG0013959	Cg006G239080	XP_006417842.1
OG0013960	Cg006G239190	XP_006417854.1
OG0013961	Cg006G239200	XP_024008468.1
OG0013962	Cg006G239500	XP_024009009.1
OG0013963	Cg006G239770	XP_006417919.1
OG0013964	Cg006G239930	XP_006417939.2
OG0013965	Cg001G009100	XP_006409153.2
OG0013966	Cg006G240510	XP_006417986.1
OG0013968	Cg006G240710	XP_006418005.1
OG0013969	Cg006G241010	XP_006418040.1
OG0013970	Cg006G241300	XP_006418065.1
OG0013971	Cg006G241440	XP_024008314.1
OG0013972	Cg006G241480	XP_006418084.1
OG0013973	Cg006G241660	XP_006418098.1
OG0013974	Cg006G241900	XP_006418120.1
OG0013975	Cg006G242150	XP_006418140.1
OG0013976	Cg006G242230	XP_024008437.1
OG0013977	Cg006G242270	XP_006418155.1
OG0013978	Cg006G242940	XP_006418232.1
OG0013979	Cg006G243200	XP_006418260.1
OG0013980	Cg006G243300	XP_006418271.1
OG0013981	Cg006G243330	XP_006418275.1
OG0013982	Cg006G243720	XP_006418316.2
OG0013983	Cg006G244090	XP_006418363.1
OG0013984	Cg006G244200	XP_006418369.1
OG0013985	Cg006G244380	XP_006418396.1
OG0013986	Cg006G244410	XP_006418398.1
OG0013987	Cg006G244440	XP_006418401.1
OG0013988	Cg006G244460	XP_024007845.1
OG0013989	Cg006G244520	XP_006418409.1
OG0013990	Cg006G244810	XP_006418434.2
OG0013991	Cg006G244730	XP_006418429.1
OG0013992	Cg006G244910	XP_024008340.1
OG0013993	Cg006G245110	XP_024007820.1
OG0013994	Cg006G245130	XP_006418465.1
OG0013995	Cg005G163950	XP_024008150.1
OG0013996	Cg006G245170	XP_006418470.1
OG0013997	Cg002G058920	XP_006390342.1
OG0013998	Cg006G245450	XP_006418507.1
OG0013999	Cg008G294100	XP_006399900.1
OG0014000	Cg008G294800	XP_006399971.2
OG0014001	Cg008G299580	XP_006400470.1
OG0014002	Cg008G294660	XP_006399958.1
OG0014003	Cg008G294630	XP_006399954.1
OG0014004	Cg008G294250	XP_006399918.1
OG0014005	Cg008G294990	XP_024011935.1
OG0014006	Cg008G295780	XP_006418861.1, XP_006400068.1
OG0014007	Cg008G295980	XP_006400090.1
OG0014008	Cg008G295990	XP_006400091.1
OG0014009	Cg008G296000	XP_006400092.1
OG0014010	Cg008G296050	XP_006400100.1
OG0014011	Cg008G296080	XP_006400103.1
OG0014012	Cg008G296210	XP_006400117.1
OG0014013	Cg008G296220	XP_006400118.1
OG0014014	Cg008G296370	XP_006400140.1
OG0014015	Cg008G296470	XP_006400150.1
OG0014016	Cg008G296500	XP_024011691.1
OG0014017	Cg008G296770	XP_006400189.1
OG0014018	Cg008G296970	XP_006400212.1
OG0014019	Cg008G297040	XP_006400220.1
OG0014020	Cg008G297230	XP_006400240.1
OG0014021	Cg008G297450	XP_006400247.1
OG0014022	Cg008G297530	XP_006400257.1
OG0014023	Cg008G297700	XP_006400279.1
OG0014024	Cg008G297690	XP_006400278.1
OG0014025	Cg008G297900	XP_024011792.1
OG0014026	Cg008G298480	XP_006400361.1
OG0014027	Cg007G277820	XP_006390120.1
OG0014028	Cg008G298540	XP_006400367.1
OG0014029	Cg008G298750	XP_006400391.1
OG0014030	Cg008G298850	XP_006400398.1
OG0014031	Cg008G298920	XP_006400406.1
OG0014032	Cg008G299060	XP_006400421.1
OG0014033	Cg008G299320	XP_006400448.1
OG0014034	Cg008G299620	XP_006400475.1
OG0014035	Cg008G299760	XP_006400488.1
OG0014036	Cg008G306180	XP_024006926.1
OG0014037	Cg008G306260	XP_006394902.1
OG0014038	Cg008G306280	XP_006394904.1
OG0014039	Cg008G306300	XP_006394906.1
OG0014040	Cg008G306370	XP_024007175.1
OG0014041	Cg008G306480	XP_006394921.1
OG0014042	Cg008G319520	XP_006403208.1
OG0014043	Cg008G306850, Cg008G306820	XP_006394951.1
OG0014044	Cg008G307140	XP_006394980.1
OG0014045	Cg008G307560	XP_006395018.1
OG0014046	Cg008G310980, Cg008G309220	XP_024005052.1, XP_006395109.1
OG0014047	Cg008G309250, Cg008G311050	XP_006395137.1
OG0014048	Cg008G311190, Cg008G309340	XP_006395127.1
OG0014049	Cg008G309380, Cg008G311230	XP_024007372.1
OG0014050	Cg008G312520	XP_006395193.1
OG0014051	Cg008G311520, Cg008G309690	XP_006395146.2
OG0014052	Cg008G293670	XP_006399848.1
OG0014053	Cg008G287710	XP_006399165.1
OG0014054	Cg008G287860	XP_006399182.1
OG0014055	Cg008G287760	XP_006399170.1
OG0014056	Cg008G295040	XP_006399998.1
OG0014057	Cg008G287500	XP_006399142.2
OG0014058	Cg008G287460	XP_006399137.1
OG0014059	Cg008G287430	XP_024012100.1
OG0014060	Cg008G287370	XP_006399127.1
OG0014061	Cg008G313660	XP_024007525.1
OG0014062	Cg008G287020	XP_006399088.1
OG0014063	Cg008G286950	XP_006399082.1
OG0014064	Cg008G286830	XP_006399064.1
OG0014065	Cg008G286750	XP_006399056.1
OG0014066	Cg008G286700	XP_024011862.1
OG0014067	Cg008G286640	XP_006399045.1
OG0014068	Cg008G286560	XP_006399034.1
OG0014069	Cg008G286450	XP_006399023.2
OG0014070	Cg008G286320	XP_006399012.1
OG0014071	Cg008G286290	XP_006399009.2
OG0014072	Cg008G286120	XP_006398989.1
OG0014073	Cg008G286070	XP_006398984.1
OG0014074	Cg008G285660	XP_024012233.1
OG0014075	Cg008G285710	XP_006398938.1
OG0014076	Cg008G285770	XP_006398947.1
OG0014077	Cg008G285780	XP_006398948.1
OG0014079	Cg008G285550	XP_006398926.1
OG0014080	Cg008G285520	XP_006398922.1
OG0014081	Cg008G285480	XP_006398919.1
OG0014083	Cg008G285150	XP_006398895.1
OG0014084	Cg008G305760	XP_006394850.1
OG0014085	Cg008G305340	XP_024007455.1
OG0014086	Cg008G305350	XP_006394811.1
OG0014087	Cg008G304910	XP_006394779.1
OG0014088	Cg008G304010	XP_006394687.1
OG0014089	Cg008G304080	XP_006394694.2
OG0014090	Cg008G304100	XP_006394696.1
OG0014091	Cg008G303980	XP_006394684.1
OG0014092	Cg008G303940	XP_006394679.1
OG0014093	Cg008G303580	XP_006394653.1
OG0014094	Cg008G303390	XP_024006746.1
OG0014095	Cg004G143640	XP_006418578.1
OG0014096	Cg008G302770	XP_006394571.1
OG0014097	Cg008G302750	XP_006394568.1
OG0014098	Cg003G108730	XP_006394543.1
OG0014099	Cg003G109180	XP_006394504.1
OG0014100	Cg003G109220	XP_006394499.1
OG0014101	Cg003G109480	XP_006394477.1
OG0014102	Cg001G012430	XP_006412986.1
OG0014103	Cg003G109840	XP_006394441.1
OG0014104	Cg003G109930	XP_006394429.1
OG0014105	Cg003G110170	XP_006394406.1
OG0014106	Cg003G110430	XP_006394364.1
OG0014107	Cg003G110510	XP_006394356.1
OG0014108	Cg003G110540	XP_006394353.1
OG0014109	Cg003G110650	XP_006394346.1
OG0014110	Cg003G110750	XP_006394337.1
OG0014111	Cg003G110870	XP_006394322.1
OG0014112	Cg003G110880	XP_006394323.1
OG0014113	Cg003G106330	XP_006401048.1
OG0014114	Cg003G106190	XP_006401062.1
OG0014115	Cg003G105940	XP_024011724.1
OG0014116	Cg002G055370	XP_006403911.1
OG0014117	Cg002G055420	XP_006403915.2
OG0014118	Cg002G055480, Cg006G209330	XP_024013743.1
OG0014119	Cg002G055530	XP_006403931.1
OG0014120	Cg002G055770	XP_006403963.1
OG0014122	Cg002G056140, Cg002G056150	XP_006404010.1
OG0014123	Cg002G056160	XP_024005366.1
OG0014124	Cg002G056330	XP_006404025.1
OG0014125	Cg002G056460	XP_024014609.1
OG0014126	Cg002G056950	XP_006404092.1
OG0014127	Cg002G057040	XP_006404101.1
OG0014128	Cg002G057120, Cg002G057080	XP_006404108.2
OG0014129	Cg002G057480	XP_024013643.1
OG0014130	Cg008G320110, Cg002G057530	XP_006404154.1
OG0014131	Cg002G057740	XP_006404170.1
OG0014132	Cg002G057820	XP_006404180.1
OG0014133	Cg002G058250	XP_024013426.1
OG0014134	Cg002G058400	XP_006404240.1
OG0014135	Cg002G058700	XP_006404282.1
OG0014136	Cg002G058800	XP_024013824.1
OG0014137	Cg002G058930	XP_006404297.1
OG0014138	Cg003G082690	XP_006396953.1
OG0014139	Cg002G059210	XP_006404334.2
OG0014140	Cg002G059310	XP_024013479.1
OG0014141	Cg002G059640	XP_006404375.1
OG0014142	Cg002G059720	XP_006404381.1
OG0014143	Cg002G059730	XP_024013362.1
OG0014144	Cg002G060020	XP_006404422.1
OG0014145	Cg002G060050	XP_006404425.1
OG0014146	Cg002G060630	XP_006418880.1
OG0014147	Cg002G060840	XP_006418895.1
OG0014148	Cg002G061040	XP_024009503.1, XP_006418935.1
OG0014149	Cg007G274190	XP_006390520.1
OG0014150	Cg002G061400	XP_006418991.1
OG0014151	Cg002G061440	XP_024009638.1
OG0014152	Cg002G061640	XP_006419019.1
OG0014153	Cg002G062070	XP_006419047.1
OG0014154	Cg002G062110	XP_006419053.1
OG0014155	Cg002G062360	XP_024009629.1
OG0014156	Cg002G062430	XP_006419082.2
OG0014157	Cg002G062730	XP_006419096.1
OG0014158	Cg002G063990	XP_006404482.1
OG0014159	Cg002G064050	XP_006404510.2
OG0014160	Cg002G064060	XP_006404508.1
OG0014161	Cg002G064190	XP_006408048.1
OG0014162	Cg005G160060	XP_006397751.1
OG0014163	Cg003G088180	XP_024010016.1
OG0014164	Cg002G066680, Cg002G066510	XP_024005973.1
OG0014165	Cg007G267560	XP_006391243.1
OG0014166	Cg007G267470	XP_006391259.1
OG0014167	Cg007G267800	XP_006391214.1
OG0014168	Cg007G247450	XP_006391805.1
OG0014169	Cg007G267940	XP_024009267.1
OG0014170	Cg007G267920	XP_006391200.1
OG0014171	Cg007G268810	XP_006391118.1
OG0014172	Cg007G268880	XP_024008091.1
OG0014173	Cg007G280720	XP_006389809.1
OG0014174	Cg007G269680	XP_006391037.1
OG0014175	Cg007G269580	XP_006391030.1
OG0014176	Cg007G269530	XP_006391025.1
OG0014177	Cg007G269510	XP_006391022.1
OG0014178	Cg007G269920	XP_006391000.2
OG0014179	Cg007G270330	XP_006390949.1
OG0014180	Cg007G270770	XP_024009526.1
OG0014181	Cg007G271040	XP_006390864.1
OG0014182	Cg007G271090	XP_006390857.1
OG0014183	Cg007G271630	XP_006390802.2
OG0014184	Cg007G271730	XP_006390793.1
OG0014185	Cg007G271810	XP_006390784.1
OG0014186	Cg007G271900	XP_006390774.1
OG0014187	Cg007G271950	XP_006390769.1
OG0014188	Cg007G272100	XP_006390750.1
OG0014189	Cg007G272260	XP_006390734.2
OG0014190	Cg007G272210	XP_006390733.1
OG0014191	Cg007G272390	XP_006390720.1
OG0014192	Cg007G272400	XP_006390719.1
OG0014193	Cg007G278820	XP_006390010.1
OG0014194	Cg007G278370	XP_006390062.1
OG0014195	Cg007G278310	XP_024012878.1
OG0014196	Cg007G278210	XP_024009017.1
OG0014197	Cg007G277950	XP_006390103.1
OG0014198	Cg007G277910	XP_006390107.1
OG0014199	Cg007G277740	XP_006390124.1
OG0014200	Cg007G277710	XP_024009233.1, XP_006405096.1
OG0014201	Cg007G277590	XP_024012523.1
OG0014202	Cg007G277360	XP_024004305.1
OG0014203	Cg007G277220	XP_006390178.1
OG0014204	Cg007G277000	XP_006390206.1
OG0014205	Cg008G297370, Cg007G276680	XP_006390240.1
OG0014206	Cg007G276660	XP_006390242.1
OG0014207	Cg007G276630	XP_006390245.1
OG0014208	Cg007G276460	XP_006390258.1
OG0014209	Cg007G276330	XP_006390274.1
OG0014210	Cg007G276120	XP_006390293.2
OG0014211	Cg007G275870	XP_006390320.1
OG0014212	Cg007G275860	XP_024009138.1
OG0014213	Cg007G275610	XP_006390348.1
OG0014214	Cg007G275570	XP_006390351.1
OG0014215	Cg007G275370	XP_024006419.1
OG0014216	Cg007G275270	XP_006390389.1
OG0014217	Cg007G275170	XP_006390400.1
OG0014218	Cg007G274920	XP_006390424.1
OG0014219	Cg007G274850	XP_024009312.1
OG0014220	Cg007G274780	XP_006390436.1
OG0014221	Cg007G274700	XP_006390446.1
OG0014222	Cg007G274640	XP_006390460.1
OG0014223	Cg007G274620	XP_006390464.1
OG0014224	Cg007G274460	XP_024008423.1
OG0014225	Cg007G274420	XP_006390488.1
OG0014226	Cg007G274330	XP_024012593.1
OG0014227	Cg007G274300	XP_006390499.1
OG0014228	Cg007G274260, Cg003G086900	XP_024005661.1, XP_006390503.1
OG0014229	Cg007G274210	XP_006390509.1
OG0014230	Cg007G274140	XP_006390515.2
OG0014231	Cg007G273880	XP_006390552.1
OG0014232	Cg007G273700	XP_006390576.1
OG0014233	Cg007G273620	XP_006390583.1
OG0014235	Cg007G273250	XP_006390620.1
OG0014237	Cg007G273120	XP_006390639.1
OG0014238	Cg006G228540	XP_006416703.1
OG0014239	Cg007G272950	XP_006390653.1
OG0014240	Cg007G272940	XP_006390654.1
OG0014241	Cg007G272870	XP_006390660.1
OG0014242	Cg007G272720	XP_006390680.1
OG0014243	Cg007G279600	XP_024006415.1
OG0014244	Cg007G279680	XP_006389933.1
OG0014245	Cg007G279780	XP_006389923.1
OG0014246	Cg007G279850	XP_006389918.1
OG0014247	Cg007G279980	XP_006389900.1
OG0014248	Cg007G280010	XP_024007596.1
OG0014249	Cg007G280020	XP_006389896.1
OG0014250	Cg007G280090	XP_006389889.1
OG0014251	Cg007G280110	XP_024007290.1
OG0014252	Cg007G280480	XP_006389840.1
OG0014253	Cg007G280850	XP_006389819.1
OG0014254	Cg007G281130	XP_006389789.1
OG0014255	Cg007G281150	XP_024015648.1
OG0014256	Cg007G281200	XP_006389782.2
OG0014257	Cg007G281210	XP_006389781.1
OG0014258	Cg007G281230	XP_006404811.2
OG0014259	Cg007G281530	XP_006389743.1
OG0014260	Cg007G281600	XP_006389706.1
OG0014261	Cg007G281640	XP_006389710.2
OG0014262	Cg007G281670	XP_006389713.1
OG0014263	Cg007G281770	XP_006389730.1
OG0014264	Cg007G281790	XP_006389729.1
OG0014265	Cg004G128400	XP_024015631.1
OG0014266	Cg004G128690	XP_024015181.1
OG0014267	Cg004G129040	XP_006407250.1
OG0014268	Cg004G129790	XP_006407158.1
OG0014269	Cg004G129810	XP_006407155.2
OG0014270	Cg003G100060	XP_006401735.1
OG0014271	Cg004G130040	XP_006407133.1
OG0014272	Cg004G130060	XP_024015748.1
OG0014274	Cg004G130710	XP_006407065.1
OG0014275	Cg004G131010	XP_024015658.1
OG0014276	Cg004G131040	XP_006407033.2
OG0014277	Cg004G131070	XP_024015570.1
OG0014278	Cg004G131440	XP_006407007.1
OG0014279	Cg004G131580	XP_024015676.1
OG0014280	Cg004G131990	XP_006406949.1
OG0014281	Cg004G132030	XP_006406944.1
OG0014282	Cg004G132290	XP_006406903.1
OG0014283	Cg003G089060	XP_006397354.1
OG0014284	Cg004G132440	XP_006406885.1
OG0014285	Cg004G132460	XP_006406879.2
OG0014286	Cg004G132740	XP_006406842.1
OG0014287	Cg004G132980	XP_006406827.1
OG0014288	Cg004G133270	XP_006406804.1
OG0014289	Cg004G133440	XP_006406781.1
OG0014290	Cg004G133640	XP_006406758.1
OG0014291	Cg004G133770	XP_006406747.1
OG0014292	Cg004G134150	XP_006406710.1
OG0014293	Cg004G134190	XP_006406706.1
OG0014294	Cg004G134380	XP_006406686.1
OG0014295	Cg004G134600	XP_024015425.1
OG0014296	Cg004G134870	XP_006406634.1
OG0014297	Cg005G178860	XP_006409867.1
OG0014298	Cg004G135150	XP_006406597.1
OG0014299	Cg004G135370	XP_006406574.1
OG0014300	Cg004G135450	XP_006406566.1
OG0014301	Cg004G135600	XP_006406554.1
OG0014303	Cg004G135870	XP_006406526.1
OG0014304	Cg004G135890	XP_006406525.1
OG0014305	Cg004G135910	XP_006406524.1
OG0014306	Cg006G199830	XP_006393215.1
OG0014307	Cg004G136150	XP_006406500.1
OG0014308	Cg004G136170	XP_006406498.1
OG0014309	Cg006G199730	XP_006393201.1
OG0014310	Cg004G136560	XP_024015576.1
OG0014311	Cg004G136660	XP_006406446.1
OG0014312	Cg004G136680	XP_006406445.1, XP_006391638.1
OG0014313	Cg004G137130	XP_024015782.1
OG0014315	Cg004G137250	XP_006406387.1
OG0014316	Cg004G137370	XP_024014588.1
OG0014317	Cg004G137380	XP_006406376.1
OG0014318	Cg004G137400	XP_006406374.2
OG0014319	Cg004G137680	XP_006406350.1
OG0014320	Cg004G137780	XP_024015533.1
OG0014321	Cg004G137810	XP_006406339.1
OG0014322	Cg004G137820	XP_006406337.1
OG0014323	Cg004G138540	XP_006406261.1
OG0014324	Cg004G138370	XP_006406277.1
OG0014325	Cg004G138350	XP_006406279.1
OG0014326	Cg004G138290	XP_006406288.1
OG0014327	Cg004G138280	XP_006406290.1
OG0014328	Cg004G138700	XP_006406245.1
OG0014329	Cg004G138900	XP_006406231.1
OG0014330	Cg004G139790	XP_006406146.1
OG0014331	Cg008G300460	XP_006400559.1
OG0014332	Cg004G140100	XP_006406120.1
OG0014333	Cg004G140270	XP_006406105.1
OG0014334	Cg004G140880	XP_006406031.1
OG0014335	Cg004G141090	XP_006406017.1
OG0014336	Cg004G141120	XP_024015207.1
OG0014337	Cg004G141300	XP_006418850.1
OG0014338	Cg001G028450	XP_006414825.1
OG0014339	Cg004G141780	XP_024009589.1
OG0014340	Cg004G142160	XP_006418767.2
OG0014341	Cg004G142280	XP_006396125.1
OG0014342	Cg004G142290	XP_006418748.1
OG0014343	Cg004G142300	XP_006418747.1
OG0014344	Cg004G142610	XP_024009222.1
OG0014345	Cg004G142690	XP_006418696.1
OG0014346	Cg004G143080	XP_024009561.1
OG0014347	Cg004G143100	XP_006418643.1
OG0014348	Cg004G143210	XP_006418633.1
OG0014349	Cg004G144490	XP_006418554.1
OG0014350	Cg004G144470	XP_024009525.1
OG0014351	Cg004G144060	XP_006418560.1
OG0014352	Cg004G147890	XP_006409685.1
OG0014353	Cg004G154400	XP_006409175.1
OG0014354	Cg004G125270	XP_006407652.1
OG0014355	Cg004G146440	XP_006408983.1
OG0014356	Cg004G146220	XP_006418587.1
OG0014357	Cg004G146210	XP_006418586.1
OG0014358	Cg004G145960	XP_006396126.1
OG0014359	Cg004G145930	XP_006396130.1
OG0014360	Cg004G145770	XP_006396136.1
OG0014361	Cg004G145090	XP_006396162.1
OG0014362	Cg004G147480	XP_006409704.1, XP_006408827.1
OG0014363	Cg004G150290, Cg004G151180	XP_006409544.1
OG0014364	Cg004G147060	XP_006409701.1
OG0014365	Cg004G148110	XP_006409674.1
OG0014366	Cg004G148310	XP_006409665.1
OG0014367	Cg004G148370	XP_006409659.1
OG0014368	Cg004G148780	XP_006409645.1
OG0014369	Cg004G148840	XP_006409644.1
OG0014370	Cg001G007010	XP_006412366.1
OG0014371	Cg004G149270	XP_006409633.1
OG0014372	Cg008G283630, Cg008G283620	XP_006409621.1
OG0014373	Cg004G150490, Cg004G149430	XP_006409603.1
OG0014374	Cg006G238130	XP_006417748.1
OG0014375	Cg004G151540, Cg001G030450	XP_024016464.1
OG0014376	Cg004G151630	XP_024016644.1
OG0014378	Cg004G151290	XP_006409440.1
OG0014379	Cg006G207360	XP_024007635.1
OG0014380	Cg004G152600	XP_006409406.1
OG0014381	Cg006G210500	XP_006409369.1
OG0014382	Cg004G152880	XP_006409359.1
OG0014383	Cg004G153340	XP_006409321.1
OG0014384	Cg004G153640	XP_024016578.1
OG0014385	Cg004G153790	XP_024016497.1
OG0014386	Cg004G154600	XP_006409156.1
OG0014387	Cg004G154890	XP_006409122.1
OG0014388	Cg004G154900	XP_006409121.1
OG0014389	Cg004G155200	XP_006409106.1
OG0014390	Cg004G155220	XP_006409097.1
OG0014391	Cg004G155230	XP_006409095.1
OG0014392	Cg004G155610	XP_024016406.1
OG0014394	Cg004G155950	XP_006408880.1
OG0014395	Cg004G156290	XP_006408914.1, XP_024014296.1
OG0014396	Cg004G156360	XP_006408919.1
OG0014397	Cg004G156580	XP_006408939.1
OG0014398	Cg004G156880	XP_006408976.1
OG0014399	Cg004G156960	XP_006408990.1
OG0014400	Cg004G157070	XP_006409007.1
OG0014401	Cg004G157190	XP_006395993.1
OG0014402	Cg004G157160	XP_006409012.1
OG0014403	Cg006G194040	XP_006392553.1
OG0014404	Cg006G194080	XP_006392557.2
OG0014405	Cg006G194510	XP_024006095.1
OG0014406	Cg006G194520	XP_006392603.1
OG0014407	Cg006G194810	XP_006392635.1
OG0014408	Cg006G194850	XP_024006304.1
OG0014409	Cg006G194880	XP_006392645.1
OG0014410	Cg008G325320	XP_024010969.1
OG0014411	Cg006G195000, Cg002G063390	XP_006392666.1
OG0014412	Cg006G195810	XP_006392751.1
OG0014413	Cg006G195860	XP_006392760.1
OG0014414	Cg006G196030	XP_006392778.2
OG0014415	Cg006G196390	XP_006392805.1
OG0014417	Cg006G196890	XP_006392865.1
OG0014418	Cg006G197010	XP_024005951.1
OG0014419	Cg006G197290	XP_006392912.1
OG0014420	Cg006G197300	XP_006392914.1
OG0014421	Cg006G197310	XP_006392913.1
OG0014422	Cg006G197410	XP_006392931.1
OG0014423	Cg006G197540	XP_006392952.1
OG0014424	Cg006G197990	XP_006392994.2
OG0014425	Cg006G198040	XP_024005996.1
OG0014426	Cg006G198220	XP_006393035.1
OG0014427	Cg006G198890	XP_006393100.1
OG0014428	Cg006G198690	XP_006393085.1
OG0014429	Cg006G198410	XP_006393063.1
OG0014430	Cg007G268060	XP_006391187.1
OG0014431	Cg006G199190	XP_024006003.1
OG0014432	Cg006G199220	XP_006393139.1
OG0014433	Cg006G199350	XP_006393150.1
OG0014434	Cg003G083010, Cg006G199530	XP_024006362.1
OG0014435	Cg006G199560	XP_006393176.1
OG0014436	Cg006G199800	XP_006393212.1
OG0014437	Cg006G199900	XP_024006019.1
OG0014438	Cg006G200060	XP_006393244.1
OG0014439	Cg004G135750	XP_024015786.1
OG0014440	Cg006G200230	XP_006393260.1
OG0014441	Cg006G200260	XP_006393262.1
OG0014442	Cg006G200520	XP_006393308.1
OG0014443	Cg006G200580	XP_024006007.1
OG0014444	Cg006G200750	XP_006393332.1
OG0014445	Cg006G200470	XP_006393299.1
OG0014446	Cg006G201350	XP_006393395.1
OG0014447	Cg006G201520	XP_024006654.1
OG0014448	Cg006G201610	XP_006393446.1
OG0014449	Cg001G024980	XP_006414372.1
OG0014450	Cg001G025130	XP_006414386.2
OG0014451	Cg002G052310	XP_006403602.1
OG0014452	Cg001G025170	XP_006414390.1
OG0014453	Cg001G025320	XP_024005699.1
OG0014454	Cg001G025420	XP_006414427.1, XP_024004783.1
OG0014455	Cg001G025510	XP_024004697.1
OG0014456	Cg005G171910	XP_006410616.1
OG0014457	Cg005G171920	XP_024003681.1
OG0014459	Cg002G054900	XP_024013401.1
OG0014460	Cg002G054840	XP_006403855.1
OG0014461	Cg002G067880	XP_006395288.2
OG0014462	Cg002G054570	XP_024013495.1
OG0014463	Cg002G054560	XP_006403825.1
OG0014464	Cg002G054550	XP_006403824.1
OG0014465	Cg002G054490	XP_006403817.1
OG0014466	Cg002G054370	XP_006403804.2
OG0014467	Cg002G054210	XP_006403796.1
OG0014468	Cg002G054110	XP_006403781.1
OG0014469	Cg002G054060	XP_006403780.1
OG0014470	Cg007G268010	XP_006391192.2
OG0014471	Cg002G053260	XP_006403701.1
OG0014472	Cg002G053150	XP_006403693.1
OG0014473	Cg002G052680	XP_006403644.1
OG0014474	Cg002G052490	XP_006403618.1
OG0014475	Cg002G054970	XP_006403873.1
OG0014476	Cg008G295080	XP_006400000.1
OG0014477	Cg002G055060	XP_006403882.1
OG0014478	Cg002G055080	XP_006403884.1
OG0014479	Cg002G055270	XP_006403902.1
OG0014480	Cg002G052120	XP_006403573.1
OG0014481	Cg002G052070	XP_006403564.1
OG0014482	Cg002G051690	XP_006403526.1
OG0014483	Cg002G051350	XP_006403487.1
OG0014484	Cg002G051250	XP_006403480.1
OG0014485	Cg002G051230	XP_006403479.1
OG0014486	Cg002G051170	XP_024013535.1
OG0014487	Cg002G050900	XP_006403449.1
