Orthogroup	Cardamine_glauca	Arabis_alpina
OG0014687	Cg001G007550	Aa_G631720.h1.t1
OG0014689	Cg001G006030	Aa_G499490.h1.t1
OG0014690	Cg001G006870	Aa_G328810.h1.t1
OG0014691	Cg001G006830	Aa_G328780.h1.t1
OG0014692	Cg001G006820	Aa_G328760.h1.t1
OG0014693	Cg001G006800	Aa_G592070.h1.t1
OG0014696	Cg001G005970	Aa_G258820.h1.t1
OG0014697	Cg001G006150	Aa_G97300.h1.t1
OG0014698	Cg001G006300	Aa_G274230.h1.t1
OG0014699	Cg001G006360	Aa_G432460.h1.t1
OG0014700	Cg001G005900	Aa_G258890.h1.t1
OG0014701	Cg001G005930	Aa_G258870.h1.t1
OG0014702	Cg001G005690	Aa_G614670.h1.t1
OG0014703	Cg001G005600	Aa_G503120.h1.t1
OG0014704	Cg004G152800	Aa_G544680.h1.t1
OG0014705	Cg004G156780	Aa_G436410.h1.t1
OG0014706	Cg001G004970	Aa_G105080.h1.t1
OG0014707	Cg001G004900	Aa_G293870.h1.t1
OG0014708	Cg001G004860	Aa_G548450.h1.t1
OG0014709	Cg006G215140	Aa_G299140.h1.t1
OG0014710	Cg006G214920	Aa_G414400.h1.t1
OG0014711	Cg006G214740	Aa_G434720.h1.t1
OG0014712	Cg006G214460	Aa_G463020.h1.t1
OG0014713	Cg006G214440	Aa_G463000.h1.t1
OG0014714	Cg006G214270	Aa_G194230.h1.t1
OG0014715	Cg006G214260	Aa_G194220.h1.t1
OG0014716	Cg006G213870	Aa_G542340.h1.t1
OG0014717	Cg006G213830	Aa_G109210.h1.t1
OG0014718	Cg006G213800	Aa_G109230.h1.t1
OG0014719	Cg006G213790	Aa_G109240.h1.t1
OG0014721	Cg006G213430	Aa_G16440.h1.t1
OG0014722	Cg006G213400	Aa_G16460.h1.t1
OG0014723	Cg001G024030	Aa_G173270.h1.t1
OG0014724	Cg001G024040	Aa_G173280.h1.t1
OG0014725	Cg001G024260	Aa_G295970.h1.t1
OG0014726	Cg001G024300	Aa_G296010.h1.t1
OG0014727	Cg001G024310	Aa_G296020.h1.t1
OG0014728	Cg001G024330	Aa_G296040.h1.t1
OG0014729	Cg001G024440	Aa_G406650.h1.t1
OG0014730	Cg001G024600	Aa_G49270.h1.t1
OG0014731	Cg001G024820	Aa_G49490.h1.t1
OG0014732	Cg001G024910	Aa_G49570.h1.t1
OG0014733	Cg007G258000	Aa_G62060.h1.t1
OG0014734	Cg007G256710	Aa_G256330.h1.t1
OG0014735	Cg007G256020	Aa_G256220.h1.t1
OG0014736	Cg007G267430	Aa_G449670.h1.t1
OG0014737	Cg007G254980	Aa_G261730.h1.t1
OG0014738	Cg007G254600	Aa_G229980.h1.t1
OG0014739	Cg007G254130	Aa_G365920.h1.t1
OG0014740	Cg007G253740	Aa_G7650.h1.t1
OG0014741	Cg007G253340	Aa_G253450.h1.t1
OG0014742	Cg007G252420	Aa_G100890.h1.t1
OG0014743	Cg007G251550	Aa_G282480.h1.t1, Aa_G79820.h1.t1
OG0014745	Cg001G010810	Aa_G58750.h1.t1
OG0014746	Cg007G250690	Aa_G182580.h1.t1
OG0014747	Cg007G250540	Aa_G262050.h1.t1
OG0014748	Cg007G249910	Aa_G392470.h1.t1
OG0014749	Cg007G250170	Aa_G635680.h1.t1
OG0014750	Cg007G249350	Aa_G340780.h1.t1
OG0014751	Cg007G248600	Aa_G615110.h1.t1
OG0014752	Cg007G248350	Aa_G222620.h1.t1
OG0014753	Cg002G075800	Aa_G623670.h1.t1
OG0014754	Cg002G075530	Aa_G251490.h1.t1
OG0014755	Cg002G075510	Aa_G251510.h1.t1
OG0014756	Cg002G075430	Aa_G278070.h1.t1
OG0014758	Cg002G075190	Aa_G692190.h1.t1
OG0014759	Cg002G075170	Aa_G692170.h1.t1
OG0014760	Cg002G075150	Aa_G244110.h1.t1
OG0014761	Cg002G075110	Aa_G244050.h1.t1
OG0014763	Cg002G074980	Aa_G609700.h1.t1
OG0014764	Cg002G074730	Aa_G186380.h1.t1
OG0014765	Cg002G074340	Aa_G146210.h1.t1
OG0014766	Cg002G074250	Aa_G146340.h1.t1
OG0014767	Cg002G074240	Aa_G146360.h1.t1
OG0014768	Cg001G041620	Aa_G279530.h1.t1
OG0014769	Cg002G073750	Aa_G480410.h1.t1
OG0014770	Cg002G073730	Aa_G480450.h1.t1
OG0014771	Cg002G073590	Aa_G281940.h1.t1
OG0014772	Cg002G073570	Aa_G281910.h1.t1
OG0014774	Cg002G073000	Aa_G409710.h1.t1
OG0014775	Cg002G072760	Aa_G83450.h1.t1
OG0014776	Cg002G072730	Aa_G83430.h1.t1, Aa_G213590.h1.t1
OG0014777	Cg002G072670	Aa_G83350.h1.t1
OG0014778	Cg002G072640	Aa_G83330.h1.t1
OG0014779	Cg002G072560	Aa_G83270.h1.t1
OG0014780	Cg002G072110	Aa_G25710.h1.t1
OG0014781	Cg002G071950	Aa_G25570.h1.t1
OG0014782	Cg002G071900	Aa_G25530.h1.t1
OG0014783	Cg002G071670	Aa_G248010.h1.t1
OG0014784	Cg002G071550	Aa_G247920.h1.t1
OG0014785	Cg002G071430	Aa_G120850.h1.t1
OG0014786	Cg002G071370	Aa_G508100.h1.t1
OG0014787	Cg002G071200	Aa_G424610.h1.t1
OG0014788	Cg002G070940	Aa_G27510.h1.t1
OG0014789	Cg002G070750	Aa_G27390.h1.t1
OG0014790	Cg002G070630	Aa_G264230.h1.t1
OG0014791	Cg002G068610	Aa_G34250.h1.t1
OG0014792	Cg002G068640	Aa_G34260.h1.t1
OG0014793	Cg002G069180	Aa_G185340.h1.t1
OG0014794	Cg002G069540	Aa_G142420.h1.t1
OG0014795	Cg002G069580	Aa_G142470.h1.t1
OG0014796	Cg001G039370	Aa_G245570.h1.t1
OG0014797	Cg002G067520, Cg008G310120	Aa_G514450.h1.t1
OG0014798	Cg002G065530	Aa_G263600.h1.t1
OG0014800	Cg007G248950	Aa_G546270.h1.t1
OG0014801	Cg007G267080	Aa_G303700.h1.t1
OG0014802	Cg007G266970	Aa_G419250.h1.t1
OG0014803	Cg007G266940	Aa_G544040.h1.t1
OG0014804	Cg007G266480	Aa_G3660.h1.t1
OG0014805	Cg007G265680	Aa_G288110.h1.t1
OG0014806	Cg007G265500	Aa_G149680.h1.t1
OG0014807	Cg007G265350	Aa_G30890.h1.t1
OG0014808	Cg007G265200	Aa_G704990.h1.t1
OG0014809	Cg007G264740	Aa_G405100.h1.t1
OG0014810	Cg007G264650	Aa_G663830.h1.t1
OG0014811	Cg007G264570	Aa_G359640.h1.t1
OG0014813	Cg007G263160	Aa_G350330.h1.t1
OG0014814	Cg007G263720, Cg007G262360	Aa_G474620.h1.t1
OG0014815	Cg007G261600	Aa_G321700.h1.t1
OG0014816	Cg007G252210	Aa_G628000.h1.t1
OG0014817	Cg007G260360	Aa_G133850.h1.t1
OG0014818	Cg007G260580	Aa_G591920.h1.t1
OG0014819	Cg007G260760	Aa_G407550.h1.t1
OG0014820	Cg007G260790	Aa_G663680.h1.t1
OG0014821	Cg004G149820, Cg004G150860	Aa_G284080.h1.t1
OG0014822	Cg007G259650	Aa_G213070.h1.t1
OG0014823	Cg007G258680	Aa_G282500.h1.t1
OG0014824	Cg007G258360	Aa_G99640.h1.t1
OG0014826	Cg007G245490	Aa_G615260.h1.t1
OG0014827	Cg002G056040	Aa_G620610.h1.t1
OG0014828	Cg002G073360	Aa_G408140.h1.t1
OG0014829	Cg007G245760	Aa_G488510.h1.t1
OG0014830	Cg007G245810	Aa_G270120.h1.t1
OG0014831	Cg007G245830	Aa_G270100.h1.t1
OG0014832	Cg007G245890	Aa_G186270.h1.t1
OG0014833	Cg007G246360	Aa_G361600.h1.t1
OG0014835	Cg007G246600	Aa_G234470.h1.t1
OG0014836	Cg007G246830	Aa_G462380.h1.t1
OG0014838	Cg007G246860	Aa_G316700.h1.t1
OG0014839	Cg007G246910	Aa_G316670.h1.t1
OG0014841	Cg007G247140	Aa_G95360.h1.t1, Aa_G95370.h1.t1
OG0014842	Cg007G247400	Aa_G274720.h1.t1
OG0014843	Cg007G247520	Aa_G202730.h1.t1
OG0014844	Cg007G247610	Aa_G357340.h1.t1
OG0014845	Cg007G247640	Aa_G357360.h1.t1
OG0014846	Cg007G247660	Aa_G262930.h1.t1
OG0014847	Cg007G247840	Aa_G321890.h1.t1
OG0014848	Cg004G128260	Aa_G40340.h1.t1
OG0014849	Cg001G012660	Aa_G382880.h1.t1
OG0014850	Cg001G014840	Aa_G789050.h1.t1
OG0014851	Cg001G014680	Aa_G168030.h1.t1
OG0014852	Cg001G014540	Aa_G42950.h1.t1
OG0014853	Cg001G014460	Aa_G38540.h1.t1
OG0014854	Cg005G164820	Aa_G88440.h1.t1
OG0014855	Cg001G034300	Aa_G722720.h1.t1
OG0014856	Cg005G164910	Aa_G88520.h1.t1
OG0014857	Cg005G165070	Aa_G144210.h1.t1
OG0014858	Cg005G164960	Aa_G684900.h1.t1
OG0014859	Cg005G165150	Aa_G281370.h1.t1
OG0014860	Cg005G165360	Aa_G401780.h1.t1
OG0014861	Cg005G165400	Aa_G401750.h1.t1
OG0014862	Cg004G124720	Aa_G101440.h1.t1
OG0014863	Cg004G124740	Aa_G101420.h1.t1
OG0014864	Cg004G124830	Aa_G101350.h1.t1
OG0014865	Cg004G124870	Aa_G101310.h1.t1
OG0014866	Cg004G124940	Aa_G403700.h1.t1
OG0014867	Cg004G125070	Aa_G403540.h1.t1
OG0014868	Cg004G125200	Aa_G34790.h1.t1
OG0014869	Cg004G125290	Aa_G34700.h1.t1
OG0014870	Cg004G125320	Aa_G34670.h1.t1
OG0014871	Cg004G125330	Aa_G34660.h1.t1
OG0014872	Cg004G125450	Aa_G34490.h1.t1
OG0014873	Cg004G125460	Aa_G34480.h1.t1
OG0014874	Cg004G125520	Aa_G324490.h1.t1
OG0014875	Cg008G284370	Aa_G520020.h1.t1
OG0014876	Cg004G125670	Aa_G569370.h1.t1
OG0014877	Cg004G125680	Aa_G569380.h1.t1
OG0014878	Cg004G125840	Aa_G322160.h1.t1
OG0014879	Cg004G125920	Aa_G419510.h1.t1
OG0014880	Cg004G125960	Aa_G338700.h1.t1
OG0014881	Cg004G126020	Aa_G338740.h1.t1
OG0014882	Cg004G126370	Aa_G137040.h1.t1
OG0014883	Cg003G103840	Aa_G601870.h1.t1
OG0014884	Cg004G126830	Aa_G333290.h1.t1
OG0014885	Cg004G126700	Aa_G136790.h1.t1
OG0014886	Cg004G126850	Aa_G333240.h1.t1
OG0014887	Cg004G126900	Aa_G333160.h1.t1
OG0014888	Cg004G127060	Aa_G285220.h1.t1
OG0014889	Cg004G127820	Aa_G5360.h1.t1
OG0014890	Cg004G127930	Aa_G709280.h1.t1, Aa_G759750.h1.t1
OG0014891	Cg004G127870	Aa_G5300.h1.t1
OG0014892	Cg004G128110	Aa_G40510.h1.t1
OG0014893	Cg003G088270	Aa_G90040.h1.t1
OG0014894	Cg003G092050	Aa_G17360.h1.t1
OG0014895	Cg003G088370	Aa_G177200.h1.t1
OG0014896	Cg003G091430	Aa_G82820.h1.t1
OG0014897	Cg004G138620	Aa_G72040.h1.t1
OG0014898	Cg003G095410, Cg016G334220	Aa_G142830.h1.t1
OG0014899	Cg006G237860	Aa_G151850.h1.t1
OG0014900	Cg003G096400	Aa_G313130.h1.t1
OG0014901	Cg003G096410	Aa_G313120.h1.t1
OG0014902	Cg003G096720	Aa_G188040.h1.t1
OG0014903	Cg003G097010	Aa_G124300.h1.t1
OG0014904	Cg003G097420	Aa_G577680.h1.t1
OG0014905	Cg003G097770	Aa_G84060.h1.t1
OG0014906	Cg003G098100	Aa_G101970.h1.t1
OG0014907	Cg003G098110	Aa_G101960.h1.t1
OG0014908	Cg003G098180	Aa_G101890.h1.t1
OG0014909	Cg003G098210	Aa_G101870.h1.t1
OG0014910	Cg003G098240	Aa_G101850.h1.t1
OG0014911	Cg003G098600	Aa_G375220.h1.t1
OG0014912	Cg003G098730	Aa_G310390.h1.t1
OG0014913	Cg003G098740	Aa_G310400.h1.t1
OG0014915	Cg003G098810	Aa_G247170.h1.t1
OG0014916	Cg003G098840	Aa_G247180.h1.t1
OG0014917	Cg003G099120	Aa_G396930.h1.t1
OG0014918	Cg003G099270	Aa_G188170.h1.t1
OG0014919	Cg003G099320	Aa_G238100.h1.t1
OG0014920	Cg003G099530	Aa_G116580.h1.t1
OG0014921	Cg003G100190	Aa_G134080.h1.t1
OG0014923	Cg003G099790	Aa_G636620.h1.t1
OG0014924	Cg003G100330	Aa_G198260.h1.t1
OG0014925	Cg003G100350	Aa_G198280.h1.t1
OG0014926	Cg003G100510	Aa_G413870.h1.t1
OG0014927	Cg003G100880	Aa_G231650.h1.t1
OG0014928	Cg003G101630	Aa_G616580.h1.t1, Aa_G54590.h1.t1
OG0014929	Cg003G102100	Aa_G149140.h1.t1
OG0014931	Cg003G102590	Aa_G480130.h1.t1
OG0014932	Cg003G102710	Aa_G48340.h1.t1
OG0014933	Cg003G102770	Aa_G48410.h1.t1
OG0014934	Cg003G102880	Aa_G48480.h1.t1
OG0014935	Cg003G103400	Aa_G253200.h1.t1
OG0014936	Cg003G103500	Aa_G216640.h1.t1
OG0014937	Cg003G103610	Aa_G216530.h1.t1
OG0014939	Cg003G104050	Aa_G22190.h1.t1
OG0014940	Cg003G104190	Aa_G22040.h1.t1
OG0014941	Cg003G104200	Aa_G22030.h1.t1
OG0014942	Cg003G104570	Aa_G168100.h1.t1
OG0014943	Cg003G104590	Aa_G168080.h1.t1
OG0014944	Cg003G104600	Aa_G168070.h1.t1
OG0014945	Cg003G105000	Aa_G690180.h1.t1
OG0014946	Cg003G105230	Aa_G227760.h1.t1
OG0014947	Cg003G105250	Aa_G227740.h1.t1
OG0014948	Cg003G105340	Aa_G766510.h1.t1
OG0014949	Cg003G105410	Aa_G31770.h1.t1
OG0014950	Cg003G105480	Aa_G31710.h1.t1
OG0014951	Cg003G105720	Aa_G31520.h1.t1
OG0014952	Cg003G105740	Aa_G31500.h1.t1
OG0014953	Cg003G085840	Aa_G90110.h1.t1
OG0014954	Cg003G085850	Aa_G790510.h1.t1
OG0014955	Cg008G293550	Aa_G19690.h1.t1
OG0014956	Cg008G293560	Aa_G19700.h1.t1
OG0014957	Cg008G293250	Aa_G385350.h1.t1
OG0014958	Cg008G293050	Aa_G155120.h1.t1
OG0014959	Cg008G292610	Aa_G256540.h1.t1
OG0014960	Cg008G292320	Aa_G278990.h1.t1
OG0014962	Cg008G291980	Aa_G116880.h1.t1
OG0014963	Cg008G291870	Aa_G116770.h1.t1
OG0014964	Cg008G291800	Aa_G158460.h1.t1
OG0014965	Cg008G291780	Aa_G158480.h1.t1
OG0014966	Cg008G291570	Aa_G259190.h1.t1, Aa_G259210.h1.t1
OG0014967	Cg008G291510	Aa_G412760.h1.t1
OG0014968	Cg008G291490	Aa_G373460.h1.t1
OG0014969	Cg005G168230	Aa_G172220.h1.t1
OG0014970	Cg008G291380	Aa_G168860.h1.t1
OG0014971	Cg008G291350	Aa_G168830.h1.t1
OG0014972	Cg008G291320	Aa_G967750.h1.t1, Aa_G168790.h1.t1
OG0014973	Cg008G291140	Aa_G168570.h1.t1
OG0014974	Cg008G291130	Aa_G168540.h1.t1
OG0014975	Cg008G290960	Aa_G98250.h1.t1
OG0014976	Cg008G290930	Aa_G366110.h1.t1, Aa_G98220.h1.t1
OG0014977	Cg008G290880	Aa_G98180.h1.t1
OG0014978	Cg008G290830	Aa_G159170.h1.t1
OG0014979	Cg008G290620	Aa_G159010.h1.t1
OG0014980	Cg008G290610	Aa_G356430.h1.t1
OG0014981	Cg008G290400	Aa_G195980.h1.t1
OG0014982	Cg008G290050	Aa_G516750.h1.t1
OG0014983	Cg008G290000	Aa_G231130.h1.t1
OG0014984	Cg008G289850	Aa_G230990.h1.t1
OG0014985	Cg008G289840	Aa_G230980.h1.t1
OG0014986	Cg008G289590	Aa_G130350.h1.t1
OG0014987	Cg008G289190	Aa_G210570.h1.t1
OG0014988	Cg008G289160	Aa_G691940.h1.t1
OG0014989	Cg008G288860	Aa_G392810.h1.t1
OG0014990	Cg008G288440	Aa_G471560.h1.t1
OG0014991	Cg008G288320	Aa_G495820.h1.t1
OG0014992	Cg008G288210	Aa_G275570.h1.t1
OG0014993	Cg008G288150	Aa_G275490.h1.t1
OG0014994	Cg001G023820	Aa_G96370.h1.t1
OG0014995	Cg001G023630	Aa_G96160.h1.t1
OG0014996	Cg001G023610	Aa_G96140.h1.t1
OG0014997	Cg001G023170	Aa_G267130.h1.t1
OG0014998	Cg001G023160	Aa_G267120.h1.t1
OG0014999	Cg001G022450	Aa_G423070.h1.t1
OG0015000	Cg001G022330	Aa_G340000.h1.t1
OG0015001	Cg001G022180	Aa_G345140.h1.t1
OG0015002	Cg001G022160	Aa_G345120.h1.t1
OG0015003	Cg001G022120	Aa_G743150.h1.t1
OG0015004	Cg001G021940	Aa_G150200.h1.t1
OG0015005	Cg001G021920	Aa_G150220.h1.t1
OG0015007	Cg001G021520	Aa_G78170.h1.t1
OG0015009	Cg001G021050	Aa_G148310.h1.t1
OG0015010	Cg001G021040	Aa_G148260.h1.t1
OG0015011	Cg001G020950	Aa_G148200.h1.t1
OG0015012	Cg001G020680	Aa_G204000.h1.t1
OG0015013	Cg001G020290	Aa_G581650.h1.t1
OG0015014	Cg001G020240	Aa_G422640.h1.t1
OG0015015	Cg001G020180	Aa_G581820.h1.t1, Aa_G68830.h1.t1
OG0015016	Cg006G227980	Aa_G583560.h1.t1
OG0015017	Cg001G019860	Aa_G37610.h1.t1
OG0015018	Cg001G019770	Aa_G37680.h1.t1
OG0015019	Cg008G294450	Aa_G72710.h1.t1
OG0015020	Cg001G019670	Aa_G58990.h1.t1
OG0015021	Cg001G019540	Aa_G318050.h1.t1
OG0015022	Cg001G019500	Aa_G398690.h1.t1
OG0015023	Cg001G019460	Aa_G398640.h1.t1
OG0015024	Cg001G019350	Aa_G472150.h1.t1
OG0015025	Cg001G019210	Aa_G298560.h1.t1
OG0015026	Cg001G019170	Aa_G213280.h1.t1
OG0015027	Cg001G019020	Aa_G117410.h1.t1
OG0015028	Cg001G018460	Aa_G736890.h1.t1
OG0015029	Cg001G018270	Aa_G292430.h1.t1
OG0015030	Cg001G018090	Aa_G19910.h1.t1
OG0015031	Cg001G018050	Aa_G19950.h1.t1
OG0015032	Cg001G017850	Aa_G360250.h1.t1
OG0015033	Cg001G016950	Aa_G500510.h1.t1
OG0015034	Cg001G016790	Aa_G332010.h1.t1
OG0015035	Cg001G033500	Aa_G376010.h1.t1
OG0015036	Cg006G213000	Aa_G376040.h1.t1
OG0015037	Cg006G212950	Aa_G517730.h1.t1
OG0015038	Cg006G212880	Aa_G380510.h1.t1
OG0015039	Cg006G212800	Aa_G693970.h1.t1
OG0015040	Cg006G212410	Aa_G107890.h1.t1
OG0015041	Cg006G212390	Aa_G107920.h1.t1
OG0015042	Cg006G212360	Aa_G124960.h1.t1
OG0015043	Cg006G212260	Aa_G124920.h1.t1
OG0015044	Cg006G210730	Aa_G377030.h1.t1
OG0015045	Cg006G210670	Aa_G377000.h1.t1
OG0015046	Cg006G210550	Aa_G60540.h1.t1
OG0015047	Cg006G210380	Aa_G463200.h1.t1
OG0015048	Cg006G209460	Aa_G689850.h1.t1
OG0015049	Cg006G209340	Aa_G322390.h1.t1
OG0015050	Cg006G209320	Aa_G294040.h1.t1
OG0015051	Cg006G209130	Aa_G260080.h1.t1
OG0015052	Cg006G208530	Aa_G225740.h1.t1
OG0015053	Cg006G207850	Aa_G471220.h1.t1
OG0015054	Cg006G204520, Cg006G207880	Aa_G471230.h1.t1
OG0015055	Cg006G207890	Aa_G471240.h1.t1
OG0015056	Cg006G208160	Aa_G239570.h1.t1
OG0015057	Cg006G204740	Aa_G27720.h1.t1
OG0015058	Cg006G205040	Aa_G382670.h1.t1
OG0015059	Cg006G205190	Aa_G369240.h1.t1
OG0015060	Cg006G206130	Aa_G54770.h1.t1
OG0015061	Cg006G206430	Aa_G112220.h1.t1
OG0015062	Cg006G206030	Aa_G571970.h1.t1
OG0015065	Cg006G204210	Aa_G326560.h1.t1
OG0015066	Cg001G024940	Aa_G29540.h1.t1
OG0015067	Cg006G202360	Aa_G29400.h1.t1
OG0015068	Cg006G202410	Aa_G29360.h1.t1
OG0015069	Cg006G202770	Aa_G332910.h1.t1
OG0015070	Cg006G203030, Cg006G203070, Cg006G203020	Aa_G438520.h1.t1
OG0015071	Cg006G206710	Aa_G127530.h1.t1
OG0015072	Cg006G203630, Cg006G203620	Aa_G128440.h1.t1
OG0015074	Cg006G203540	Aa_G128420.h1.t1
OG0015075	Cg008G315810	Aa_G39630.h1.t1
OG0015076	Cg006G201990	Aa_G29500.h1.t1
OG0015077	Cg006G218810	Aa_G130760.h1.t1
OG0015078	Cg004G139870	Aa_G306620.h1.t1
OG0015079	Cg006G218890	Aa_G130830.h1.t1
OG0015080	Cg006G218880	Aa_G130820.h1.t1
OG0015081	Cg003G109210	Aa_G590900.h1.t1
OG0015082	Cg006G218440	Aa_G48180.h1.t1
OG0015083	Cg006G218260	Aa_G551320.h1.t1, Aa_G430680.h1.t1
OG0015084	Cg006G217540	Aa_G348070.h1.t1
OG0015085	Cg006G216890	Aa_G108430.h1.t1
OG0015086	Cg006G216610	Aa_G108290.h1.t1
OG0015087	Cg006G216420	Aa_G248860.h1.t1
OG0015088	Cg006G216380	Aa_G248830.h1.t1
OG0015089	Cg006G216340	Aa_G679300.h1.t1
OG0015090	Cg006G216320	Aa_G728010.h1.t1
OG0015091	Cg006G215900	Aa_G138770.h1.t1
OG0015092	Cg006G215780	Aa_G279720.h1.t1
OG0015093	Cg006G215750	Aa_G279750.h1.t1
OG0015094	Cg001G004830	Aa_G739570.h1.t1
OG0015095	Cg001G004610	Aa_G590230.h1.t1
OG0015096	Cg001G004240	Aa_G514740.h1.t1
OG0015097	Cg001G004150	Aa_G514680.h1.t1
OG0015098	Cg001G004090	Aa_G514640.h1.t1
OG0015099	Cg001G004020	Aa_G285890.h1.t1
OG0015100	Cg001G004000	Aa_G285870.h1.t1
OG0015101	Cg001G003910	Aa_G453320.h1.t1
OG0015102	Cg001G003740	Aa_G179500.h1.t1
OG0015103	Cg001G003380	Aa_G223200.h1.t1
OG0015104	Cg001G003340	Aa_G223240.h1.t1
OG0015105	Cg001G003320	Aa_G223260.h1.t1
OG0015107	Cg001G004170	Aa_G363170.h1.t1
OG0015108	Cg001G003020	Aa_G139430.h1.t1
OG0015110	Cg001G002920	Aa_G402120.h1.t1
OG0015111	Cg001G002890	Aa_G402090.h1.t1
OG0015114	Cg001G002600	Aa_G561530.h1.t1
OG0015115	Cg001G002390	Aa_G95130.h1.t1
OG0015116	Cg001G002210	Aa_G237320.h1.t1
OG0015117	Cg001G002160	Aa_G294530.h1.t1
OG0015118	Cg001G002070	Aa_G294480.h1.t1
OG0015119	Cg001G002040	Aa_G251480.h1.t1, Aa_G653510.h1.t1
OG0015120	Cg001G002020	Aa_G224750.h1.t1
OG0015121	Cg001G001840	Aa_G662470.h1.t1
OG0015122	Cg001G001530	Aa_G901630.h1.t1
OG0015123	Cg001G001510	Aa_G693490.h1.t1
OG0015124	Cg001G001410	Aa_G450570.h1.t1
OG0015126	Cg001G001170	Aa_G352100.h1.t1
OG0015128	Cg001G000850	Aa_G468060.h1.t1
OG0015129	Cg001G000700	Aa_G137870.h1.t1
OG0015130	Cg001G000660	Aa_G137920.h1.t1
OG0015131	Cg001G000590	Aa_G137990.h1.t1
OG0015132	Cg001G000560	Aa_G138010.h1.t1
OG0015133	Cg001G000530	Aa_G138030.h1.t1
OG0015134	Cg001G000180	Aa_G541080.h1.t1
OG0015135	Cg001G000200	Aa_G219390.h1.t1
OG0015136	Cg001G000240	Aa_G219350.h1.t1
OG0015137	Cg001G000250	Aa_G219340.h1.t1
OG0015138	Cg001G000310	Aa_G219280.h1.t1
OG0015139	Cg001G000330	Aa_G219260.h1.t1
OG0015140	Cg001G000020	Aa_G487030.h1.t1
OG0015141	Cg001G032220	Aa_G840440.h1.t1
OG0015142	Cg001G035850	Aa_G36200.h1.t1
OG0015144	Cg001G034310	Aa_G722730.h1.t1
OG0015145	Cg001G034510	Aa_G65130.h1.t1
OG0015146	Cg007G262720	Aa_G474750.h1.t1
OG0015147	Cg001G036050	Aa_G455970.h1.t1
OG0015148	Cg001G036300	Aa_G512880.h1.t1, Aa_G512890.h1.t1
OG0015149	Cg001G037000	Aa_G336570.h1.t1
OG0015150	Cg001G037020	Aa_G336590.h1.t1
OG0015151	Cg001G037210	Aa_G551800.h1.t1
OG0015152	Cg001G038200	Aa_G110110.h1.t1
OG0015153	Cg001G038330	Aa_G110040.h1.t1
OG0015154	Cg001G038430	Aa_G421540.h1.t1
OG0015155	Cg001G039220	Aa_G245650.h1.t1
OG0015157	Cg001G040040	Aa_G308830.h1.t1
OG0015158	Cg001G040050	Aa_G308840.h1.t1
OG0015159	Cg008G323720	Aa_G176640.h1.t1
OG0015160	Cg006G215330	Aa_G355720.h1.t1
OG0015161	Cg005G171510	Aa_G344510.h1.t1
OG0015163	Cg005G171470	Aa_G344560.h1.t1
OG0015164	Cg002G061360	Aa_G424460.h1.t1
OG0015165	Cg002G061330	Aa_G424490.h1.t1
OG0015166	Cg006G214310	Aa_G194250.h1.t1
OG0015168	Cg005G171090	Aa_G502530.h1.t1
OG0015170	Cg005G171190	Aa_G11130.h1.t1
OG0015171	Cg005G171230	Aa_G52070.h1.t1
OG0015172	Cg006G210450	Aa_G554670.h1.t1
OG0015174	Cg003G086390	Aa_G97540.h1.t1
OG0015175	Cg003G086480	Aa_G97520.h1.t1
OG0015176	Cg003G086720	Aa_G97490.h1.t1
OG0015177	Cg003G087080	Aa_G615380.h1.t1, Aa_G373320.h1.t1
OG0015178	Cg003G087070	Aa_G547730.h1.t1
OG0015179	Cg006G207830	Aa_G471210.h1.t1
OG0015180	Cg003G087800	Aa_G151150.h1.t1
OG0015182	Cg005G172400	Aa_G339560.h1.t1
OG0015183	Cg005G172430	Aa_G464430.h1.t1
OG0015184	Cg005G172720	Aa_G438700.h1.t1
OG0015185	Cg005G172770	Aa_G438770.h1.t1
OG0015186	Cg005G172900	Aa_G113500.h1.t1
OG0015187	Cg005G172910	Aa_G113490.h1.t1
OG0015188	Cg005G173030	Aa_G113360.h1.t1
OG0015190	Cg008G318670	Aa_G32610.h1.t1
OG0015191	Cg008G318590	Aa_G32650.h1.t1
OG0015192	Cg008G318580	Aa_G32670.h1.t1
OG0015194	Cg008G318250	Aa_G492550.h1.t1
OG0015195	Cg008G317990	Aa_G581120.h1.t1
OG0015196	Cg008G314600	Aa_G150470.h1.t1
OG0015197	Cg008G315030	Aa_G150480.h1.t1
OG0015198	Cg008G315980	Aa_G39570.h1.t1
OG0015199	Cg008G316730	Aa_G39490.h1.t1
OG0015200	Cg008G300330	Aa_G230420.h1.t1
OG0015201	Cg008G319710	Aa_G316840.h1.t1
OG0015202	Cg008G317430	Aa_G39420.h1.t1
OG0015203	Cg008G317400	Aa_G39400.h1.t1
OG0015204	Cg003G084280	Aa_G294810.h1.t1
OG0015205	Cg003G084170	Aa_G453790.h1.t1
OG0015206	Cg003G084040	Aa_G154350.h1.t1
OG0015207	Cg003G084030	Aa_G154340.h1.t1
OG0015208	Cg003G084020	Aa_G154330.h1.t1
OG0015209	Cg003G083900	Aa_G425080.h1.t1
OG0015211	Cg003G083480	Aa_G558800.h1.t1
OG0015212	Cg003G083340	Aa_G107490.h1.t1
OG0015213	Cg003G083210	Aa_G107430.h1.t1
OG0015214	Cg003G083130	Aa_G36130.h1.t1
OG0015215	Cg003G083110	Aa_G36170.h1.t1
OG0015217	Cg003G082790	Aa_G686380.h1.t1
