Orthogroup	Cardamine_glauca	Arabidopsis_lyrata_NCBI
OG0013728	Cg003G102360	XP_020888896.1, XP_020887522.1
OG0013729	Cg004G117080	XP_002884294.1
OG0013730	Cg004G117100	XP_020888161.1
OG0013731	Cg004G117380	XP_020886915.1
OG0013732	Cg004G117410	XP_020886888.1
OG0013733	Cg004G117550	XP_002882229.2
OG0013734	Cg008G312690	XP_020890594.1
OG0013735	Cg004G117830	XP_020888068.1
OG0013736	Cg004G118150	XP_020888490.1
OG0013737	Cg004G118380	XP_020885938.1
OG0013738	Cg004G118460	XP_002882281.1
OG0013739	Cg004G118510	XP_020888667.1
OG0013740	Cg001G013480	XP_002867517.1
OG0013741	Cg004G119240	XP_020888719.1
OG0013742	Cg004G119420	XP_002882302.1
OG0013743	Cg004G119490	XP_002882306.1
OG0013744	Cg004G119510	XP_020887000.1
OG0013745	Cg004G119590	XP_020887021.1
OG0013746	Cg004G119600	XP_002884417.1
OG0013747	Cg004G119810	XP_020887016.1
OG0013748	Cg004G120000	XP_020889022.1
OG0013749	Cg004G119950	XP_002884440.1
OG0013750	Cg004G120170	XP_002882362.1
OG0013751	Cg004G120180	XP_020887167.1
OG0013752	Cg004G120240	XP_020887957.1
OG0013753	Cg004G120280	XP_020888429.1
OG0013754	Cg004G120490	XP_020889398.1
OG0013755	Cg004G120560	XP_020886923.1
OG0013756	Cg004G120640	XP_002882386.1
OG0013757	Cg004G120700	XP_020886359.1
OG0013758	Cg004G120980	XP_002882403.1
OG0013759	Cg004G121140	XP_002884508.2
OG0013760	Cg004G121040	XP_020886784.1
OG0013761	Cg004G121480	XP_020887076.1
OG0013762	Cg004G121570	XP_020886802.1
OG0013763	Cg004G121790	XP_002884543.1
OG0013764	Cg004G121810	XP_002884545.1
OG0013765	Cg004G122130	XP_002882452.1
OG0013766	Cg004G122340	XP_002862189.2, XP_020887552.1
OG0013767	Cg004G122450	XP_020887521.1
OG0013768	Cg004G122710	XP_020888786.1
OG0013769	Cg004G145000	XP_020886787.1
OG0013770	Cg004G122830	XP_020887599.1
OG0013771	Cg004G123210	XP_002882514.1
OG0013772	Cg004G123480	XP_020889423.1
OG0013773	Cg003G082700	XP_020878808.1
OG0013774	Cg004G123840	XP_002882545.1
OG0013775	Cg004G123860	XP_020886955.1
OG0013776	Cg004G124090	XP_002884675.2
OG0013777	Cg004G124140	XP_020886574.1
OG0013778	Cg004G124330	XP_020887902.1
OG0013779	Cg004G124560	XP_020886663.1
OG0013780	Cg005G165720	XP_020883742.1
OG0013781	Cg005G165990	XP_020884497.1
OG0013782	Cg005G166080	XP_002879843.1
OG0013783	Cg002G050500	XP_020880203.1
OG0013784	Cg005G166280	XP_002879833.1
OG0013785	Cg005G166500	XP_002879814.1
OG0013786	Cg005G166600	XP_020884842.1
OG0013787	Cg005G166670	XP_020884592.1
OG0013788	Cg005G166700	XP_002879805.2
OG0013789	Cg005G167010	XP_020881852.1, XP_002879789.1
OG0013790	Cg005G167110	XP_020885334.1
OG0013791	Cg005G167120	XP_002879786.1
OG0013792	Cg005G167210	XP_002862306.2, XP_002879782.2
OG0013793	Cg005G179040	XP_020883666.1
OG0013794	Cg005G167300	XP_020883464.1
OG0013795	Cg005G167410	XP_002881620.1
OG0013796	Cg005G167580	XP_002879762.1
OG0013797	Cg005G170560	XP_020883738.1
OG0013798	Cg005G170290	XP_020883181.1
OG0013799	Cg005G169970	XP_002879616.1
OG0013800	Cg005G169880	XP_020883870.1
OG0013801	Cg005G169800	XP_020884152.1
OG0013802	Cg005G169740	XP_020884415.1
OG0013803	Cg005G169660	XP_020884742.1
OG0013804	Cg005G169590	XP_020884578.1
OG0013805	Cg005G169510	XP_002879644.2
OG0013806	Cg005G169210	XP_020885176.1
OG0013807	Cg005G168920	XP_020883173.1
OG0013808	Cg005G168900	XP_020883174.1
OG0013809	Cg005G168800	XP_002881542.1
OG0013810	Cg005G168330	XP_002881562.1
OG0013811	Cg005G168340	XP_002881561.1
OG0013812	Cg005G168370	XP_020889443.1, XP_002881559.1
OG0013813	Cg001G033120	XP_002870409.1
OG0013814	Cg005G170780	XP_002881413.2
OG0013816	Cg006G230650	XP_002892855.1
OG0013817	Cg006G229680	XP_020868650.1
OG0013818	Cg006G229440	XP_020870492.1
OG0013819	Cg006G229420	XP_020870426.1
OG0013820	Cg006G229350	XP_020866906.1
OG0013821	Cg006G229250	XP_002892918.1
OG0013822	Cg006G229140	XP_020868121.1
OG0013823	Cg006G232330	XP_020870679.1
OG0013824	Cg006G228790	XP_002892938.2
OG0013825	Cg006G228660	XP_002892945.1
OG0013826	Cg006G228650	XP_002890219.1
OG0013828	Cg006G228570	XP_020866369.1
OG0013829	Cg006G228230	XP_002890247.1
OG0013830	Cg006G228120	XP_002892971.1
OG0013831	Cg006G227790	XP_020869933.1
OG0013832	Cg006G227910	XP_002890260.1
OG0013833	Cg006G228020	XP_020869038.1
OG0013834	Cg006G228050	XP_020869040.1
OG0013835	Cg006G227660	XP_020867438.1
OG0013836	Cg006G227440	XP_020867223.1
OG0013837	Cg006G226900	XP_020868662.1
OG0013838	Cg006G226860	XP_020867019.1
OG0013839	Cg006G226850	XP_020869815.1
OG0013840	Cg006G226770	XP_002893035.1
OG0013841	Cg006G226700	XP_002890327.1
OG0013842	Cg006G226600	XP_020870644.1
OG0013843	Cg006G226430	XP_002890348.1
OG0013844	Cg006G226400	XP_020869333.1
OG0013845	Cg006G226180	XP_002893071.1
OG0013846	Cg006G226090	XP_002893078.1
OG0013847	Cg006G225910	XP_020869293.1
OG0013848	Cg006G225500	XP_020866802.1
OG0013849	Cg006G225200	XP_002890409.1
OG0013850	Cg006G225000	XP_020868897.1
OG0013851	Cg006G224680	XP_002893159.1
OG0013852	Cg006G224590	XP_002890443.1
OG0013853	Cg006G224580	XP_020869384.1
OG0013854	Cg006G224450	XP_020871013.1
OG0013855	Cg006G224410	XP_020867727.1
OG0013856	Cg006G224340	XP_002890451.1
OG0013857	Cg006G224260	XP_020866887.1
OG0013858	Cg006G223950	XP_002893209.1
OG0013859	Cg006G223190	XP_002890529.2
OG0013860	Cg006G223180	XP_020866410.1
OG0013861	Cg006G223160	XP_002890532.1
OG0013862	Cg006G223140	XP_002890534.1
OG0013863	Cg006G222470	XP_020870942.1
OG0013864	Cg006G221870	XP_002893325.1
OG0013865	Cg006G221850	XP_020868045.1
OG0013866	Cg006G221450	XP_020868235.1
OG0013867	Cg006G221110	XP_020866647.1
OG0013868	Cg006G221100	XP_020868744.1
OG0013869	Cg006G221080	XP_020866527.1
OG0013870	Cg006G220910	XP_020870505.1
OG0013871	Cg006G220760	XP_020867875.1
OG0013872	Cg006G220470	XP_002893413.1
OG0013873	Cg006G220450	XP_020870991.1
OG0013874	Cg006G220330	XP_020868983.1
OG0013875	Cg006G219640	XP_002893443.1
OG0013876	Cg007G267510	XP_002888609.1
OG0013877	Cg006G219420	XP_020868732.1
OG0013878	Cg006G219300	XP_020868420.1
OG0013879	Cg006G204170	XP_020869156.1
OG0013880	Cg001G016480	XP_002869720.2
OG0013881	Cg001G016310	XP_020873725.1
OG0013882	Cg001G016120	XP_020873751.1
OG0013883	Cg001G016110	XP_002867648.1
OG0013884	Cg001G015950	XP_020873506.1
OG0013885	Cg001G015710	XP_020873511.1
OG0013886	Cg001G015660	XP_020873272.1
OG0013887	Cg001G015630	XP_002867621.1
OG0013888	Cg001G007760	XP_002869260.1
OG0013889	Cg005G188380	XP_002880668.1
OG0013890	Cg005G188930	XP_002880650.1
OG0013891	Cg005G188910	XP_002880652.1
OG0013892	Cg005G188970	XP_020884222.1
OG0013893	Cg001G007190	XP_020874874.1
OG0013894	Cg005G189080	XP_020885419.1
OG0013895	Cg005G189090	XP_020885417.1
OG0013897	Cg005G189160	XP_002880634.1
OG0013898	Cg005G188870	XP_002880654.1
OG0013899	Cg005G188830	XP_002880659.1
OG0013900	Cg005G191110	XP_020884950.1
OG0013901	Cg005G191720	XP_020883072.1, XP_020883071.1
OG0013902	Cg007G276730	XP_002887626.1
OG0013903	Cg007G276720	XP_020890735.1
OG0013904	Cg005G192080	XP_020883984.1
OG0013905	Cg005G192370	XP_002880444.1
OG0013906	Cg005G192520	XP_020885699.1
OG0013907	Cg005G192900	XP_020883229.1
OG0013908	Cg005G192920	XP_020884635.1
OG0013909	Cg005G192970	XP_020883044.1
OG0013910	Cg005G193080	XP_002878570.1
OG0013911	Cg005G193360	XP_020884885.1
OG0013912	Cg005G193610	XP_002878543.1
OG0013913	Cg005G193850	XP_002880355.1
OG0013914	Cg006G229750	XP_020868636.1
OG0013915	Cg006G230690	XP_002892852.1
OG0013916	Cg006G231170	XP_020869885.1
OG0013917	Cg006G231190	XP_002890071.1
OG0013918	Cg006G231350	XP_002890063.1
OG0013919	Cg006G231580	XP_020869028.1
OG0013920	Cg006G231780	XP_002890042.1
OG0013921	Cg006G232150	XP_020869155.1
OG0013922	Cg006G232200	XP_002890020.1
OG0013923	Cg006G232270	XP_002890017.1
OG0013924	Cg006G232320	XP_020868023.1
OG0013925	Cg006G232440	XP_020866456.1, XP_020866965.1
OG0013926	Cg006G232620	XP_020870727.1
OG0013927	Cg006G232920	XP_002892723.1
OG0013928	Cg006G233180	XP_020869512.1
OG0013929	Cg006G233200	XP_020869520.1
OG0013930	Cg006G233880	XP_002892669.1
OG0013931	Cg006G233970	XP_002889902.2
OG0013932	Cg006G233980	XP_002892660.1
OG0013933	Cg006G234170	XP_020868949.1
OG0013934	Cg006G234230	XP_020870591.1
OG0013935	Cg006G234880	XP_002889847.1
OG0013936	Cg006G234950	XP_002892614.1
OG0013937	Cg006G235180	XP_020866024.1
OG0013938	Cg004G144680	XP_020887967.1
OG0013939	Cg004G144670	XP_002885775.2
OG0013940	Cg008G307590	XP_020878381.1
OG0013942	Cg006G236080	XP_002892534.1
OG0013943	Cg006G236440	XP_002889761.1
OG0013944	Cg006G236480	XP_002892511.1
OG0013945	Cg006G236600	XP_002892507.1
OG0013946	Cg006G236640	XP_020867581.1
OG0013947	Cg006G236690	XP_002889747.1
OG0013948	Cg006G236730	XP_020866914.1
OG0013949	Cg006G236790	XP_020867930.1
OG0013950	Cg006G237390	XP_020866321.1
OG0013951	Cg006G237510	XP_020868664.1
OG0013952	Cg006G237560	XP_020866922.1
OG0013953	Cg006G237630	XP_002889691.1
OG0013954	Cg002G048530	XP_020881364.1
OG0013955	Cg006G238210	XP_020868704.1
OG0013957	Cg006G238760	XP_002892397.2
OG0013958	Cg006G238900	XP_002889638.1
OG0013959	Cg006G239080	XP_002892381.1
OG0013960	Cg006G239190	XP_002892373.1
OG0013961	Cg006G239200	XP_020867216.1
OG0013962	Cg006G239500	XP_002889615.1
OG0013963	Cg006G239770	XP_002892342.1
OG0013964	Cg006G239930	XP_002892331.1
OG0013965	Cg001G009100	XP_020867032.1
OG0013966	Cg006G240510	XP_020867821.1
OG0013967	Cg006G240630	XP_020869869.1
OG0013968	Cg006G240710	XP_002889556.1
OG0013969	Cg006G241010	XP_002892282.1
OG0013970	Cg006G241300	XP_020867986.1
OG0013971	Cg006G241440	XP_002889528.1
OG0013972	Cg006G241480	XP_020867915.1
OG0013973	Cg006G241660	XP_020867119.1
OG0013974	Cg006G241900	XP_020868053.1
OG0013975	Cg006G242150	XP_002892209.1
OG0013976	Cg006G242230	XP_002892202.1
OG0013977	Cg006G242270	XP_020869646.1
OG0013978	Cg006G242940	XP_020867705.1
OG0013979	Cg006G243200	XP_002889440.1
OG0013980	Cg006G243300	XP_020867760.1
OG0013981	Cg006G243330	XP_020867759.1
OG0013982	Cg006G243720	XP_020869120.1
OG0013983	Cg006G244090	XP_020885524.1
OG0013984	Cg006G244200	XP_020866655.1
OG0013985	Cg006G244380	XP_020870618.1
OG0013986	Cg006G244410	XP_020866680.1
OG0013987	Cg006G244440	XP_002892081.1
OG0013988	Cg006G244460	XP_020870010.1
OG0013989	Cg006G244520	XP_020870179.1
OG0013990	Cg006G244810	XP_002892055.1
OG0013991	Cg006G244730	XP_020867496.1
OG0013992	Cg006G244910	XP_020869665.1
OG0013993	Cg006G245110	XP_020868405.1
OG0013994	Cg006G245130	XP_020867972.1
OG0013995	Cg005G163950	XP_020885777.1
OG0013996	Cg006G245170	XP_020867966.1
OG0013997	Cg002G058920	XP_020880353.1
OG0013998	Cg006G245450	XP_020869577.1
OG0013999	Cg008G294100	XP_002873642.1
OG0014000	Cg008G294800	XP_020877560.1
OG0014001	Cg008G299580	XP_002873933.1
OG0014002	Cg008G294660	XP_020879038.1
OG0014003	Cg008G294630	XP_020879515.1
OG0014004	Cg008G294250	XP_002873647.1
OG0014005	Cg008G294990	XP_020877355.1
OG0014006	Cg008G295780	XP_002873727.1
OG0014007	Cg008G295980	XP_020876567.1
OG0014008	Cg008G295990	XP_002871679.1
OG0014009	Cg008G296000	XP_002873738.1
OG0014010	Cg008G296050	XP_020876607.1
OG0014011	Cg008G296080	XP_020876602.1
OG0014012	Cg008G296210	XP_002871690.2
OG0014013	Cg008G296220	XP_002871691.1
OG0014014	Cg008G296370	XP_020875903.1
OG0014015	Cg008G296470	XP_020879540.1
OG0014016	Cg008G296500	XP_020877573.1
OG0014017	Cg008G296770	XP_020878930.1
OG0014018	Cg008G296970	XP_020879452.1
OG0014019	Cg008G297040	XP_020879324.1
OG0014020	Cg008G297230	XP_002873804.1
OG0014021	Cg008G297450	XP_020878714.1
OG0014022	Cg008G297530	XP_020878189.1
OG0014023	Cg008G297700	XP_002873827.1
OG0014024	Cg008G297690	XP_020876265.1
OG0014025	Cg008G297900	XP_002871775.1
OG0014026	Cg008G298480	XP_002871804.1
OG0014027	Cg007G277820	XP_020891436.1
OG0014028	Cg008G298540	XP_020879008.1
OG0014029	Cg008G298750	XP_002873894.2
OG0014030	Cg008G298850	XP_002873898.1
OG0014031	Cg008G298920	XP_002873904.1
OG0014032	Cg008G299060	XP_002873911.1
OG0014033	Cg008G299320	XP_002871851.1
OG0014034	Cg008G299620	XP_002871866.1
OG0014035	Cg008G299760	XP_020878275.1
OG0014036	Cg008G306180	XP_020876537.1
OG0014037	Cg008G306260	XP_002872231.1
OG0014038	Cg008G306280	XP_002874322.1
OG0014039	Cg008G306300	XP_020878238.1
OG0014040	Cg008G306370	XP_020878668.1
OG0014041	Cg008G306480	XP_002874330.1
OG0014042	Cg008G319520	XP_020871030.1
OG0014043	Cg008G306850, Cg008G306820	XP_020876927.1
OG0014044	Cg008G307140	XP_002872278.1
OG0014045	Cg008G307560	XP_020878074.1
OG0014046	Cg008G310980, Cg008G309220	XP_002863933.1
OG0014047	Cg008G309250, Cg008G311050	XP_002865693.1
OG0014048	Cg008G311190, Cg008G309340	XP_020865638.1
OG0014049	Cg008G309380, Cg008G311230	XP_002863924.1
OG0014050	Cg008G312520	XP_020871697.1
OG0014051	Cg008G311520, Cg008G309690	XP_002865663.1
OG0014052	Cg008G293670	XP_020879194.1
OG0014053	Cg008G287710	XP_002873283.1
OG0014054	Cg008G287860	XP_020878707.1
OG0014055	Cg008G287760	XP_020875772.1
OG0014056	Cg008G295040	XP_002873694.1
OG0014057	Cg008G287500	XP_002873272.2
OG0014058	Cg008G287460	XP_002871225.1
OG0014059	Cg008G287430	XP_002871223.1
OG0014060	Cg008G287370	XP_020877617.1
OG0014061	Cg008G313660	XP_020868059.1
OG0014062	Cg008G287020	XP_002871204.1
OG0014063	Cg008G286950	XP_002873240.1
OG0014064	Cg008G286830	XP_020875934.1
OG0014065	Cg008G286750	XP_002871190.1
OG0014067	Cg008G286640	XP_002873227.1
OG0014068	Cg008G286560	XP_002873223.1
OG0014069	Cg008G286450	XP_020875926.1
OG0014070	Cg008G286320	XP_020875969.1
OG0014071	Cg008G286290	XP_020875947.1
OG0014072	Cg008G286120	XP_002871147.1
OG0014073	Cg008G286070	XP_002871145.1
OG0014074	Cg008G285660	XP_020876015.1
OG0014075	Cg008G285710	XP_020875931.1
OG0014076	Cg008G285770	XP_002871123.1
OG0014077	Cg008G285780	XP_020875985.1
OG0014078	Cg008G285580	XP_020878553.1
OG0014079	Cg008G285550	XP_020878674.1
OG0014080	Cg008G285520	XP_002873159.1
OG0014081	Cg008G285480	XP_002871105.1
OG0014082	Cg008G285440	XP_020877011.1
OG0014083	Cg008G285150	XP_002871089.1
OG0014084	Cg008G305760	XP_020877858.1
OG0014085	Cg008G305340	XP_020877870.1
OG0014086	Cg008G305350	XP_020877883.1
OG0014087	Cg008G304910	XP_020879582.1
OG0014088	Cg008G304010	XP_020879053.1
OG0014089	Cg008G304080	XP_020878168.1
OG0014090	Cg008G304100	XP_020878374.1
OG0014091	Cg008G303980	XP_020877987.1
OG0014092	Cg008G303940	XP_002874179.1
OG0014093	Cg008G303580	XP_002874152.1
OG0014094	Cg008G303390	XP_020878586.1
OG0014095	Cg004G143640	XP_002883636.1
OG0014096	Cg008G302770	XP_020878192.1
OG0014097	Cg008G302750	XP_002872032.1
OG0014098	Cg003G108730	XP_002864715.1
OG0014099	Cg003G109180	XP_020884097.1
OG0014100	Cg003G109220	XP_002864734.1
OG0014101	Cg003G109480	XP_020870066.1
OG0014102	Cg001G012430	XP_002867462.2
OG0014103	Cg003G109840	XP_002864769.1
OG0014104	Cg003G109930	XP_002866474.1
OG0014105	Cg003G110170	XP_002866485.1
OG0014106	Cg003G110430	XP_020868234.1, XP_002862387.1
OG0014107	Cg003G110510	XP_002864816.1
OG0014108	Cg003G110540	XP_020886487.1
OG0014109	Cg003G110650	XP_020871112.1
OG0014110	Cg003G110750	XP_020890296.1
OG0014111	Cg003G110870	XP_020890160.1
OG0014112	Cg003G110880	XP_020890165.1
OG0014113	Cg003G106330	XP_020889204.1
OG0014114	Cg003G106190	XP_002866280.1
OG0014115	Cg003G105940	XP_002864570.1
OG0014116	Cg002G055370	XP_020880071.1
OG0014117	Cg002G055420	XP_020881681.1
OG0014118	Cg002G055480, Cg006G209330	XP_020879901.1
OG0014119	Cg002G055530	XP_020879927.1
OG0014120	Cg002G055770	XP_020882346.1
OG0014121	Cg002G055950	XP_020880936.1
OG0014122	Cg002G056140, Cg002G056150	XP_020881653.1
OG0014123	Cg002G056160	XP_020881005.1
OG0014124	Cg002G056330	XP_020882468.1
OG0014125	Cg002G056460	XP_020879854.1
OG0014126	Cg002G056950	XP_002876003.1
OG0014127	Cg002G057040	XP_020881396.1
OG0014128	Cg002G057120	XP_020882193.1
OG0014129	Cg002G057480	XP_020880730.1
OG0014130	Cg008G320110, Cg002G057530	XP_002877668.1
OG0014131	Cg002G057740	XP_020882379.1
OG0014132	Cg002G057820	XP_002877645.1
OG0014133	Cg002G058250	XP_020881981.1
OG0014134	Cg002G058400	XP_002877616.1
OG0014135	Cg002G058700	XP_002877605.1
OG0014136	Cg002G058800	XP_020880342.1
OG0014137	Cg002G058930	XP_002877596.1
OG0014138	Cg003G082690	XP_002872551.1
OG0014139	Cg002G059210	XP_002875867.2
OG0014140	Cg002G059310	XP_002877573.1
OG0014141	Cg002G059640	XP_002877564.1
OG0014142	Cg002G059720	XP_002877561.1
OG0014143	Cg002G059730	XP_002877557.1
OG0014144	Cg002G060020	XP_020880032.1
OG0014145	Cg002G060050	XP_020880029.1
OG0014146	Cg002G060630	XP_002875794.1
OG0014147	Cg002G060840	XP_020879916.1
OG0014148	Cg002G061040	XP_020880060.1
OG0014149	Cg007G274190	XP_020891779.1
OG0014150	Cg002G061400	XP_020880627.1
OG0014151	Cg002G061440	XP_020880442.1
OG0014152	Cg002G061640	XP_002875737.1
OG0014153	Cg002G062070	XP_002877398.1
OG0014154	Cg002G062110	XP_002877396.1
OG0014155	Cg002G062360	XP_002877383.1
OG0014156	Cg002G062430	XP_020881127.1
OG0014157	Cg002G062730	XP_020881198.1
OG0014158	Cg002G063990	XP_020881495.1
OG0014159	Cg002G064050	XP_020880898.1
OG0014160	Cg002G064060	XP_002875644.1
OG0014161	Cg002G064190	XP_002875637.1
OG0014162	Cg005G160060	XP_020884250.1
OG0014163	Cg003G088180	XP_020877454.1
OG0014164	Cg002G066680, Cg002G066510	XP_020879651.1
OG0014165	Cg007G267560	XP_020891598.1
OG0014166	Cg007G267470	XP_002887129.1
OG0014167	Cg007G267800	XP_002888627.1
OG0014168	Cg007G247450	XP_020889868.1
OG0014169	Cg007G267940	XP_002887162.1
OG0014170	Cg007G267920	XP_002888648.1
OG0014171	Cg007G268810	XP_002887193.1
OG0014172	Cg007G268880	XP_002887198.1
OG0014173	Cg007G280720	XP_020891525.1
OG0014174	Cg007G269680	XP_020890817.1
OG0014175	Cg007G269580	XP_002888715.1
OG0014176	Cg007G269530	XP_020891192.1
OG0014177	Cg007G269510	XP_020890205.1
OG0014178	Cg007G269920	XP_002887243.2
OG0014179	Cg007G270330	XP_002863111.1
OG0014180	Cg007G270770	XP_002887293.1
OG0014181	Cg007G271040	XP_020891533.1
OG0014182	Cg007G271090	XP_002887319.1
OG0014183	Cg007G271630	XP_002887346.1
OG0014184	Cg007G271730	XP_002888826.1
OG0014185	Cg007G271810	XP_020889866.1
OG0014186	Cg007G271900	XP_002888836.1
OG0014187	Cg007G271950	XP_020891628.1
OG0014188	Cg007G272100	XP_002887384.1
OG0014189	Cg007G272260	XP_002887394.1
OG0014190	Cg007G272210	XP_020865927.1
OG0014191	Cg007G272390	XP_002887404.1
OG0014192	Cg007G272400	XP_002887405.1
OG0014193	Cg007G278820	XP_002887728.1
OG0014194	Cg007G278370	XP_002887698.2
OG0014195	Cg007G278310	XP_002889154.1
OG0014196	Cg007G278210	XP_020890270.1
OG0014197	Cg007G277950	XP_020889614.1
OG0014198	Cg007G277910	XP_020890261.1
OG0014199	Cg007G277740	XP_020891437.1
OG0014200	Cg007G277710	XP_002889117.1
OG0014201	Cg007G277590	XP_020891483.1
OG0014202	Cg007G277360	XP_002887654.1
OG0014203	Cg007G277220	XP_020891566.1
OG0014204	Cg007G277000	XP_020889931.1
OG0014205	Cg008G297370, Cg007G276680	XP_002889056.1
OG0014206	Cg007G276660	XP_002889055.1
OG0014207	Cg007G276630	XP_020890529.1
OG0014208	Cg007G276460	XP_002887617.1
OG0014209	Cg007G276330	XP_020890675.1
OG0014210	Cg007G276120	XP_020890225.1
OG0014211	Cg007G275870	XP_020889655.1
OG0014212	Cg007G275860	XP_020889653.1
OG0014213	Cg007G275610	XP_002889011.1
OG0014214	Cg007G275570	XP_020891005.1
OG0014215	Cg007G275370	XP_020890022.1
OG0014216	Cg007G275270	XP_002887559.1
OG0014217	Cg007G275170	XP_002888988.1
OG0014218	Cg007G274920	XP_020890745.1
OG0014219	Cg007G274850	XP_020890840.1
OG0014220	Cg007G274780	XP_002888972.1
OG0014221	Cg007G274700	XP_002887533.1
OG0014222	Cg007G274640	XP_020890604.1
OG0014223	Cg007G274620	XP_020890801.1
OG0014224	Cg007G274460	XP_002888955.1
OG0014225	Cg007G274420	XP_020890211.1
OG0014226	Cg007G274330	XP_020889904.1
OG0014227	Cg007G274300	XP_002887510.2
OG0014228	Cg007G274260, Cg003G086900	XP_020865885.1
OG0014229	Cg007G274210	XP_020891783.1
OG0014230	Cg007G274140	XP_002887500.1
OG0014231	Cg007G273880	XP_002887486.1
OG0014232	Cg007G273700	XP_002888916.1
OG0014233	Cg007G273620	XP_020890506.1
OG0014234	Cg007G273320	XP_020891184.1
OG0014235	Cg007G273250	XP_002887450.1
OG0014236	Cg007G273150	XP_002888887.1
OG0014237	Cg007G273120	XP_020891264.1
OG0014238	Cg006G228540	XP_020867513.1
OG0014239	Cg007G272950	XP_002887435.1
OG0014240	Cg007G272940	XP_002887434.1
OG0014241	Cg007G272870	XP_020891738.1
OG0014242	Cg007G272720	XP_020891210.1
OG0014243	Cg007G279600	XP_020890479.1
OG0014244	Cg007G279680	XP_020891456.1
OG0014245	Cg007G279780	XP_002889230.1
OG0014246	Cg007G279850	XP_002889234.1
OG0014247	Cg007G279980	XP_002887779.1
OG0014248	Cg007G280010	XP_020865778.1
OG0014249	Cg007G280020	XP_002889241.1
OG0014250	Cg007G280090	XP_020891332.1
OG0014251	Cg007G280110	XP_020890641.1
OG0014252	Cg007G280480	XP_020890637.1
OG0014253	Cg007G280850	XP_002889280.1
OG0014254	Cg007G281130	XP_002889294.1
OG0014255	Cg007G281150	XP_020890751.1
OG0014256	Cg007G281200	XP_002887835.1
OG0014257	Cg007G281210	XP_002887836.1
OG0014258	Cg007G281230	XP_020891380.1
OG0014259	Cg007G281530	XP_020889734.1
OG0014260	Cg007G281600	XP_020890013.1
OG0014261	Cg007G281640	XP_020865770.1
OG0014262	Cg007G281670	XP_002889321.1
OG0014263	Cg007G281770	XP_020891218.1
OG0014264	Cg007G281790	XP_020891113.1
OG0014265	Cg004G128400	XP_020886407.1
OG0014266	Cg004G128690	XP_002884933.2
OG0014267	Cg004G129040	XP_002884953.1
OG0014268	Cg004G129790	XP_002884993.1
OG0014269	Cg004G129810	XP_002882856.1
OG0014270	Cg003G100060	XP_020882286.1
OG0014271	Cg004G130040	XP_002885007.1
OG0014272	Cg004G130060	XP_020888117.1
OG0014273	Cg004G130200	XP_020886606.1
OG0014274	Cg004G130710	XP_020886816.1
OG0014275	Cg004G131010	XP_020888820.1
OG0014276	Cg004G131040	XP_020888804.1
OG0014277	Cg004G131070	XP_020888816.1
OG0014278	Cg004G131440	XP_002885073.1
OG0014279	Cg004G131580	XP_002882924.1
OG0014280	Cg004G131990	XP_020888063.1
OG0014281	Cg004G132030	XP_020887646.1
OG0014282	Cg004G132290	XP_020889474.1
OG0014283	Cg003G089060	XP_002872353.1
OG0014284	Cg004G132440	XP_002885123.1
OG0014285	Cg004G132460	XP_002882977.1
OG0014286	Cg004G132740	XP_020889168.1
OG0014287	Cg004G132980	XP_020889137.1
OG0014288	Cg004G133270	XP_002885165.1
OG0014289	Cg004G133440	XP_020889214.1
OG0014290	Cg004G133640	XP_002885189.1
OG0014291	Cg004G133770	XP_020889155.1
OG0014292	Cg004G134150	XP_002883073.1
OG0014293	Cg004G134190	XP_002883077.1
OG0014294	Cg004G134380	XP_002883090.1
OG0014295	Cg004G134600	XP_002883103.2
OG0014296	Cg004G134870	XP_002883120.1
OG0014297	Cg005G178860	XP_002880927.1
OG0014298	Cg004G135150	XP_020889437.1
OG0014299	Cg004G135370	XP_020888445.1
OG0014300	Cg004G135450	XP_020887506.1
OG0014301	Cg004G135600	XP_002885283.1
OG0014303	Cg004G135870	XP_002885299.1
OG0014304	Cg004G135890	XP_020887980.1
OG0014305	Cg004G135910	XP_002883167.1
OG0014306	Cg006G199830	XP_002894216.1
OG0014307	Cg004G136150	XP_020888785.1
OG0014308	Cg004G136170	XP_002883185.1
OG0014309	Cg006G199730	XP_020866735.1
OG0014310	Cg004G136560	XP_020886412.1
OG0014311	Cg004G136660	XP_002883209.1
OG0014312	Cg004G136680	XP_002885344.1
OG0014313	Cg004G137130	XP_020888383.1
OG0014314	Cg004G137140	XP_020887098.1
OG0014315	Cg004G137250	XP_002885370.1
OG0014316	Cg004G137370	XP_020888560.1
OG0014317	Cg004G137380	XP_020886681.1
OG0014318	Cg004G137400	XP_002862842.2, XP_020888494.1
OG0014319	Cg004G137680	XP_020888533.1
OG0014320	Cg004G137780	XP_002885406.1
OG0014321	Cg004G137810	XP_002883275.1
OG0014322	Cg004G137820	XP_020887932.1
OG0014323	Cg004G138540	XP_002885445.1
OG0014324	Cg004G138370	XP_002883301.1
OG0014325	Cg004G138350	XP_020888978.1
OG0014326	Cg004G138290	XP_020889385.1
OG0014327	Cg004G138280	XP_020889383.1
OG0014328	Cg004G138700	XP_002885460.1
OG0014329	Cg004G138900	XP_002885474.1
OG0014330	Cg004G139790	XP_002883372.1
OG0014331	Cg008G300460	XP_020878784.1
OG0014332	Cg004G140100	XP_002883381.1
OG0014333	Cg004G140270	XP_020886678.1
