Orthogroup	Cardamine_glauca	Arabidopsis_arenosa
OG0017204	Cg005G190340	jg16922
OG0017205	Cg005G190070	jg16895
OG0017206	Cg005G191340	jg16797
OG0017207	Cg005G191710	jg16749
OG0017208	Cg005G192090	jg16691
OG0017209	Cg005G192250	jg16680
OG0017210	Cg005G192740	jg16633
OG0017211	Cg005G192960	jg16621
OG0017212	Cg005G193310	jg16571
OG0017213	Cg005G193370	jg16566
OG0017214	Cg005G193520	jg16553
OG0017215	Cg005G193720	jg16524
OG0017216	Cg005G193740	jg16521
OG0017217	Cg006G231200	jg29950
OG0017218	Cg006G231830	jg29888
OG0017219	Cg006G232350	jg29826
OG0017221	Cg006G233020	jg29748
OG0017222	Cg006G233050	jg29745
OG0017223	Cg006G233340	jg29702
OG0017224	Cg006G234460	jg29585
OG0017225	Cg006G234590	jg29561
OG0017226	Cg006G235100	jg29491
OG0017227	Cg006G235170	jg29483
OG0017228	Cg006G235210	jg29479
OG0017229	Cg006G235720	jg29415
OG0017230	Cg006G236170	jg29356
OG0017231	Cg006G236100	jg29363
OG0017232	Cg006G236650	jg29307
OG0017233	Cg006G236840	jg29283
OG0017234	Cg007G254220	jg1413
OG0017235	Cg006G236890	jg29277
OG0017237	Cg006G236960	jg29270
OG0017238	Cg008G287920	jg4538
OG0017239	Cg006G237500	jg29216
OG0017240	Cg006G238910	jg2037, jg29077
OG0017241	Cg006G239830	jg28990
OG0017242	Cg006G239970	jg28975
OG0017243	Cg006G240320	jg28939
OG0017244	Cg006G240700	jg28901
OG0017245	Cg006G240910	jg28877
OG0017246	Cg006G241350	jg28832
OG0017247	Cg006G241380	jg28827
OG0017248	Cg006G241790	jg28783
OG0017249	Cg006G242080	jg28757
OG0017250	Cg006G242360	jg28728
OG0017251	Cg006G242410	jg28723
OG0017252	Cg006G242800	jg28677
OG0017253	Cg006G242770	jg28682
OG0017254	Cg006G242760	jg28683
OG0017255	Cg006G242710	jg28690
OG0017256	Cg006G242650	jg28697
OG0017257	Cg006G243080	jg28647
OG0017259	Cg006G243970	jg28545
OG0017260	Cg006G244030	jg28540
OG0017261	Cg006G245050	jg28444
OG0017262	Cg006G245120	jg28436
OG0017263	Cg006G245360	jg28407
OG0017264	Cg006G245420	jg28400
OG0017265	Cg008G294780	jg5278
OG0017266	Cg008G294740	jg5275
OG0017267	Cg008G294720	jg5273
OG0017268	Cg008G294650	jg5266
OG0017269	Cg008G295210	jg5320
OG0017270	Cg008G295220	jg5321
OG0017271	Cg008G295240	jg5325
OG0017272	Cg008G295670	jg5361
OG0017273	Cg008G295510	jg5350
OG0017274	Cg008G296490	jg5443
OG0017275	Cg008G296690	jg5467
OG0017276	Cg008G297000	jg5504
OG0017277	Cg008G297920	jg5597
OG0017278	Cg008G297960	jg5601
OG0017279	Cg008G298080	jg5615
OG0017280	Cg007G268390	jg2390
OG0017281	Cg008G299290	jg5743
OG0017282	Cg008G299410	jg5753
OG0017285	Cg008G307040	jg6661
OG0017286	Cg008G307290	jg6714
OG0017287	Cg008G307680	jg6808
OG0017288	Cg008G307990	jg21604
OG0017289	Cg008G308330	jg21582
OG0017290	Cg008G310500, Cg008G308850	jg21540
OG0017291	Cg008G312510	jg21370
OG0017292	Cg008G311920	jg21396
OG0017293	Cg008G293810	jg5178
OG0017294	Cg008G293760	jg5174
OG0017295	Cg008G287660	jg4505
OG0017296	Cg002G073990	jg13125
OG0017297	Cg006G194270	jg33795, jg33792
OG0017298	Cg008G313460	jg21293
OG0017299	Cg008G286160	jg4286
OG0017300	Cg008G286140	jg4283
OG0017301	Cg008G286100	jg4280
OG0017302	Cg008G286000	jg4270
OG0017304	Cg008G305240	jg6433
OG0017305	Cg008G305320	jg6440
OG0017306	Cg008G305170	jg6427
OG0017307	Cg006G228080	jg30316
OG0017309	Cg008G304360	jg6340
OG0017310	Cg008G304020	jg6291
OG0017311	Cg008G304090	jg6302
OG0017312	Cg008G303970	jg6282
OG0017313	Cg008G303710	jg6260
OG0017314	Cg008G303660	jg6250
OG0017315	Cg008G303650	jg6249
OG0017316	Cg008G302890	jg6161
OG0017317	Cg008G302840	jg6156
OG0017318	Cg003G109000	jg23073
OG0017319	Cg003G102090	jg22308
OG0017320	Cg003G109240	jg23098
OG0017321	Cg003G109600	jg23133
OG0017322	Cg003G109680	jg23139
OG0017323	Cg003G109790	jg23147
OG0017324	Cg003G109860	jg23156
OG0017325	Cg003G109970	jg23167
OG0017326	Cg003G110860	jg23267
OG0017327	Cg003G106150	jg22770
OG0017328	Cg003G106100	jg22764
OG0017329	Cg003G106070	jg22761
OG0017330	Cg002G055510	jg15016
OG0017332	Cg002G055930	jg14964
OG0017333	Cg002G056100	jg14950
OG0017334	Cg002G056210	jg14933
OG0017335	Cg002G056690	jg14887
OG0017336	Cg002G056850	jg14869, jg14867
OG0017337	Cg008G300060	jg5816
OG0017338	Cg002G058000	jg14717
OG0017339	Cg002G058090	jg14709
OG0017340	Cg002G058460	jg14667
OG0017342	Cg002G058790	jg14630
OG0017343	Cg002G059110	jg14591
OG0017344	Cg002G059240	jg14582
OG0017345	Cg002G059620	jg14538
OG0017346	Cg002G060070	jg14492
OG0017347	Cg002G060250	jg14466
OG0017348	Cg002G060730	jg14435
OG0017349	Cg001G028150	jg11369
OG0017350	Cg002G062160	jg14290
OG0017351	Cg002G063510	jg14157
OG0017352	Cg002G063500	jg14159
OG0017353	Cg002G063730	jg14143
OG0017354	Cg002G064750	jg14008
OG0017356	Cg007G267750	jg2320
OG0017357	Cg007G267670	jg2314
OG0017358	Cg008G293900	jg5187
OG0017359	Cg007G267860	jg2346
OG0017360	Cg007G267810	jg2329
OG0017361	Cg007G269090	jg2461
OG0017362	Cg007G269460	jg2496
OG0017363	Cg007G269740	jg2500
OG0017364	Cg003G091800	jg21614
OG0017365	Cg007G269820	jg2531
OG0017366	Cg007G269840	jg2534
OG0017368	Cg007G271060	jg2677
OG0017370	Cg007G271190	jg2689
OG0017371	Cg007G271410	jg2715
OG0017372	Cg007G271580	jg2727
OG0017373	Cg007G271600	jg2729
OG0017374	Cg007G271970	jg2781
OG0017375	Cg007G278610	jg3471
OG0017376	Cg007G278570	jg3465
OG0017377	Cg007G278130	jg3417
OG0017378	Cg007G278100	jg3414
OG0017379	Cg007G278000	jg3404
OG0017380	Cg007G277650	jg3368
OG0017381	Cg007G277350	jg3336
OG0017382	Cg007G277270	jg3325
OG0017384	Cg007G276850	jg3281
OG0017385	Cg007G276450	jg3244
OG0017386	Cg007G276350	jg3236
OG0017387	Cg006G226290	jg30499
OG0017388	Cg007G275460	jg3151
OG0017389	Cg007G275150	jg3116
OG0017390	Cg007G274790	jg3087
OG0017391	Cg008G299890	jg5800
OG0017394	Cg007G274180	jg3016
OG0017395	Cg007G274080	jg3009
OG0017396	Cg007G273840	jg2981
OG0017397	Cg007G273770	jg2973
OG0017399	Cg007G273440	jg2940
OG0017400	Cg007G273050	jg2890
OG0017401	Cg007G279210	jg3534
OG0017402	Cg007G279450	jg3560
OG0017403	Cg007G279830	jg3599
OG0017404	Cg007G280140	jg3637
OG0017405	Cg006G203170	jg3642
OG0017406	Cg007G280350	jg3661
OG0017407	Cg007G280460	jg3671
OG0017408	Cg007G280530	jg3679
OG0017409	Cg007G281380	jg3756
OG0017410	Cg007G281540	jg3770
OG0017411	Cg007G281700	jg3784
OG0017412	Cg007G281720	jg3786
OG0017413	Cg007G281830	jg3788
OG0017415	Cg004G128990	jg25287
OG0017416	Cg004G129170	jg25809, jg25310
OG0017417	Cg004G129420	jg25339
OG0017418	Cg004G129590	jg25363
OG0017419	Cg004G129680	jg25373
OG0017420	Cg004G130690	jg25472
OG0017421	Cg004G130700	jg25473
OG0017422	Cg004G131190	jg25525
OG0017424	Cg004G131450	jg25539
OG0017425	Cg004G131700	jg14287, jg25571
OG0017426	Cg004G132040	jg25608
OG0017427	Cg004G132670	jg25680
OG0017428	Cg004G132890	jg25702
OG0017429	Cg004G133240	jg25750
OG0017430	Cg004G134460	jg25909, jg25907
OG0017431	Cg004G135100	jg25975
OG0017432	Cg004G135120	jg25977
OG0017433	Cg004G135670	jg26035
OG0017434	Cg004G135920	jg26060
OG0017435	Cg004G136380	jg26108
OG0017437	Cg004G136470	jg26117
OG0017438	Cg004G136520	jg26120
OG0017439	Cg004G136530	jg26121
OG0017440	Cg004G138570	jg26349
OG0017441	Cg004G138310	jg26319
OG0017443	Cg004G138650	jg26359
OG0017444	Cg004G138660	jg26360
OG0017445	Cg004G139680	jg26476
OG0017446	Cg003G098120	jg21829
OG0017447	Cg004G139930	jg26510
OG0017448	Cg004G140630	jg26571
OG0017449	Cg004G141310	jg26634
OG0017450	Cg004G142350	jg26760
OG0017451	Cg004G142360	jg26761
OG0017452	Cg004G142650	jg26807
OG0017453	Cg004G142780	jg26829
OG0017454	Cg001G033790	jg17157
OG0017455	Cg004G144990	jg27034
OG0017456	Cg004G146630	jg27270
OG0017457	Cg004G147600	jg27389
OG0017458	Cg004G147920	jg27403
OG0017459	Cg004G146100	jg27139
OG0017460	Cg004G148010	jg27409
OG0017461	Cg004G148340	jg27446
OG0017462	Cg001G038870, Cg004G151770	jg27646
OG0017463	Cg004G152150	jg27696
OG0017464	Cg004G153080	jg27844
OG0017465	Cg004G153440	jg27868
OG0017467	Cg004G153910	jg27916
OG0017468	Cg004G154630	jg28007
OG0017469	Cg004G155030	jg28062
OG0017470	Cg004G155740	jg28127
OG0017471	Cg004G156430	jg28220
OG0017472	Cg004G156700	jg28248
OG0017473	Cg004G156750	jg28255
OG0017474	Cg001G012180	jg9598
OG0017475	Cg004G157220	jg28306
OG0017476	Cg004G157200	jg28302
OG0017477	Cg004G157150	jg28297
OG0017478	Cg004G157330	jg28321
OG0017479	Cg004G157360	jg28323
OG0017480	Cg006G194090	jg33816
OG0017481	Cg006G194450	jg33767
OG0017482	Cg006G194590	jg33747
OG0017483	Cg006G194700	jg33720
OG0017485	Cg006G195070	jg33675
OG0017486	Cg006G195100	jg33672
OG0017487	Cg006G195110	jg33671
OG0017488	Cg006G195290	jg33655
OG0017489	Cg006G195660	jg33621
OG0017490	Cg006G195910	jg33595
OG0017491	Cg006G196600	jg33514
OG0017492	Cg006G196620	jg33512
OG0017493	Cg006G197160	jg33453
OG0017494	Cg006G197230	jg33445
OG0017495	Cg006G199150	jg33199
OG0017496	Cg006G199200	jg33195
OG0017497	Cg006G199470	jg33164
OG0017498	Cg006G199700	jg33125
OG0017499	Cg006G200690	jg32981
OG0017500	Cg006G200790	jg32973
OG0017501	Cg006G200810	jg32971
OG0017502	Cg006G201190	jg32946
OG0017503	Cg003G078850, Cg014G330680	jg7855
OG0017504	Cg006G201530	jg32910
OG0017505	Cg001G024950	jg11023
OG0017506	Cg001G025000	jg11027
OG0017507	Cg001G025540	jg11108
OG0017508	Cg001G025650	jg11128
OG0017510	Cg006G215990	jg31590
OG0017511	Cg005G172110	jg18552
OG0017513	Cg002G054630	jg15125
OG0017515	Cg002G054050	jg15194
OG0017516	Cg002G053930	jg15202
OG0017518	Cg002G053660	jg15226
OG0017519	Cg002G052830	jg15305
OG0017520	Cg002G052780	jg15312
OG0017521	Cg002G052770	jg15313
OG0017522	Cg002G052710	jg15320
OG0017524	Cg002G052140	jg15377
OG0017526	Cg002G052270	jg15367
OG0017527	Cg002G051600	jg15431
OG0017528	Cg002G051470	jg15442
OG0017529	Cg002G051430	jg15446
OG0017530	Cg002G051160	jg15473
OG0017532	Cg002G050980	jg15486
OG0017534	Cg002G050420	jg15554, jg15547
OG0017535	Cg002G050550	jg15537
OG0017536	Cg002G050240	jg15577
OG0017537	Cg002G049950	jg15606
OG0017539	Cg002G048970	jg15743
OG0017540	Cg002G048790	jg15763
OG0017541	Cg002G047700	jg15892
OG0017542	Cg002G047540	jg15909
OG0017543	Cg002G047420	jg15942
OG0017544	Cg002G046740	jg16032
OG0017545	Cg002G046720	jg16035
OG0017547	Cg002G054820	jg15111
OG0017548	Cg002G045840	jg16135
OG0017549	Cg002G045810	jg16138
OG0017550	Cg002G044870	jg16245
OG0017551	Cg002G044420	jg16290
OG0017552	Cg002G044060	jg16330
OG0017553	Cg002G043960	jg16340
OG0017554	Cg002G043370	jg16430
OG0017555	Cg002G043280	jg16439
OG0017556	Cg002G045710	jg16149
OG0017557	Cg006G194310	jg33783
OG0017558	Cg006G196830	jg33484
OG0017559	Cg006G197120	jg33456
OG0017560	Cg006G198320	jg33289
OG0017562	Cg001G025490	jg11103
OG0017564	Cg002G059200	jg14586
OG0017565	Cg002G057020	jg14841
OG0017566	Cg002G054450	jg15144
OG0017568	Cg002G055320	jg15040
OG0017569	Cg002G053630	jg15229
OG0017570	Cg002G053560	jg15235
OG0017570	Cg002G053590, Cg002G053580	jg15234
OG0017572	Cg002G052180	jg15374
OG0017573	Cg002G052160	jg15376
OG0017574	Cg002G052090	jg15382
OG0017575	Cg002G051280	jg15461
OG0017576	Cg002G050760	jg15515
OG0017577	Cg002G050330	jg15568
OG0017578	Cg002G050040	jg15597
OG0017579	Cg002G047790	jg15882
OG0017580	Cg002G043660	jg16374
OG0017581	Cg003G115810	jg23788
OG0017583	Cg001G034530	jg23671
OG0017584	Cg007G273630	jg32918
OG0017587	Cg003G082080	jg7557
OG0017588	Cg005G171750	jg18604
OG0017589	Cg005G170750	jg18713
OG0017590	Cg005G168010	jg19011
OG0017592	Cg005G166330	jg19219
OG0017593	Cg005G164870	jg19392
OG0017596	Cg005G163940	jg19501
OG0017597	Cg005G163340	jg19581
OG0017599	Cg007G279840	jg3601
OG0017600	Cg007G278510	jg3456
OG0017601	Cg007G276870	jg3283
OG0017602	Cg007G275450	jg3150
OG0017604	Cg007G273420	jg2938
OG0017605	Cg001G012600	jg9630
OG0017606	Cg001G012540	jg9624
OG0017607	Cg001G010400	jg9398
OG0017608	Cg001G009820	jg9342
OG0017609	Cg001G008900	jg9233
OG0017610	Cg001G006990	jg9045
OG0017611	Cg001G007060	jg9055
OG0017612	Cg001G005610	jg8889
OG0017614	Cg006G244950	jg28451
OG0017615	Cg002G069320	jg13631
OG0017616	Cg006G242470	jg28717
OG0017617	Cg006G240610	jg28914
OG0017618	Cg006G239430	jg29028
OG0017619	Cg006G239320	jg29041
OG0017620	Cg006G237880	jg29180
OG0017621	Cg006G237760	jg29190
OG0017622	Cg006G234240	jg29609
OG0017623	Cg006G231850	jg29886
OG0017624	Cg006G231570	jg29910
OG0017625	Cg006G230430	jg30029
OG0017627	Cg006G226220	jg30505
OG0017628	Cg006G223500	jg30807
OG0017629	Cg006G222830	jg30867
OG0017630	Cg007G271610	jg2730
OG0017631	Cg007G270960	jg2666
OG0017632	Cg007G270370	jg2595
OG0017633	Cg007G269880	jg2538
OG0017634	Cg007G269370	jg2489
OG0017635	Cg007G268470	jg2398
OG0017636	Cg007G254910	jg1453
OG0017637	Cg007G253330	jg1348
OG0017638	Cg007G249770	jg910
OG0017639	Cg007G247870	jg676
OG0017641	Cg007G246140	jg428
OG0017642	Cg004G156500	jg28224
OG0017643	Cg004G152140	jg27694
OG0017644	Cg001G019510	jg10413
OG0017645	Cg004G140830	jg26587
OG0017646	Cg001G013130	jg9694, jg9692
OG0017647	Cg004G135300	jg25995
OG0017648	Cg004G132000	jg25604
OG0017650	Cg004G128480	jg25231
OG0017651	Cg004G127000	jg25073
OG0017652	Cg004G125570	jg24922
OG0017653	Cg004G124310	jg24779
OG0017654	Cg004G122050	jg24545
OG0017655	Cg001G033110	jg11879
OG0017656	Cg004G120210	jg24338
OG0017657	Cg004G116770	jg23969
OG0017658	Cg008G283710	jg4028
OG0017659	Cg008G286880	jg4368
OG0017660	Cg001G014760	jg9861
OG0017661	Cg008G287440	jg4449
OG0017664	Cg008G287970	jg4544
OG0017665	Cg013G330140	jg19497
OG0017666	Cg003G076120	jg8225
OG0017667	Cg005G190270	jg16916
OG0017668	Cg001G018410	jg10276
OG0017669	Cg001G018800	jg10324
OG0017670	Cg001G019850	jg10450
OG0017671	Cg001G019680	jg10432
OG0017672	Cg006G215930	jg31605
OG0017673	Cg006G218160	jg31370
OG0017674	Cg006G218860	jg31301
OG0017675	Cg006G203310	jg32738
OG0017676	Cg006G204230	jg32664
OG0017677	Cg006G202990	jg32761
OG0017679	Cg005G174770	jg18257
OG0017680	Cg002G048540	jg15796
OG0017682	Cg005G178500	jg17841
OG0017683	Cg005G178770	jg17814
OG0017684	Cg005G181060	jg17646
OG0017685	Cg008G289500	jg4718
OG0017686	Cg008G290390	jg4822
OG0017687	Cg008G292130	jg5001
OG0017688	Cg008G310670, Cg008G309030	jg22019, jg21528
OG0017689	Cg001G025920	jg11154
OG0017690	Cg001G040880	jg12640
OG0017691	Cg001G042090	jg12745
OG0017692	Cg002G073080	jg13230
OG0017693	Cg003G103190	jg22430
OG0017694	Cg003G106700	jg22835
OG0017695	Cg003G107010	jg22869
OG0017696	Cg008G302620	jg6122
OG0017699	Cg008G305890	jg6515
OG0017700	Cg003G111150	jg23306
OG0017701	Cg003G113220	jg23534
OG0017702	Cg007G266990	jg28878
OG0017703	Cg006G237640	jg29202
OG0017704	Cg006G221570	jg31017
OG0017706	Cg002G068230, Cg007G257110, Cg004G142500, Cg001G035060, Cg001G036960, Cg001G027360, Cg001G027350, Cg001G035070, Cg007G257120, Cg001G033940, Cg008G312380, Cg008G313650	jg27294, jg14555, jg14549, jg32617, jg31924, jg17217, jg32446, jg32615, jg17219, jg31922, jg33831
OG0017710	Cg007G278840	jg3497
OG0017711	Cg004G125730	jg24946
OG0017716	Cg005G170710	jg18718
OG0017717	Cg002G063590	jg14150
OG0017718	Cg002G052750	jg14442, jg15315
OG0017720	Cg008G291020	jg4886
OG0017721	Cg008G304440	jg6348
OG0017723	Cg001G016440	jg10030, jg7824
OG0017725	Cg001G011590	jg9539
OG0017727	Cg001G024410	jg10948
OG0017728	Cg001G037710	jg12310
OG0017730	Cg025G336090, Cg025G336120	jg23831
OG0017751	Cg001G011840	jg9565
OG0017752	Cg001G011810	jg9561
OG0017753	Cg001G010940	jg9463
OG0017754	Cg004G133920, Cg001G009360	jg9284
OG0017755	Cg001G008660	jg9215
OG0017758	Cg006G198770	jg33236
OG0017759	Cg001G005410	jg8869
OG0017760	Cg001G005080	jg8840
OG0017761	Cg001G007300	jg9085
OG0017762	Cg006G213810	jg31874, jg31877
OG0017763	Cg006G213570	jg31892
OG0017764	Cg006G213410	jg31903
OG0017765	Cg001G023860	jg10907
OG0017766	Cg007G257320	jg1539
OG0017767	Cg007G254180	jg1410
OG0017769	Cg007G250840	jg994
OG0017770	Cg007G250340	jg928
OG0017771	Cg007G248650	jg757
OG0017772	Cg002G075670	jg12911
OG0017773	Cg002G075600	jg12917
OG0017774	Cg002G075550	jg12923
OG0017775	Cg002G075490	jg12930
OG0017776	Cg002G075350	jg12941
OG0017777	Cg002G075090	jg12976
OG0017778	Cg002G074170	jg13100
OG0017779	Cg002G074090	jg13106
OG0017780	Cg002G074000	jg13122
OG0017781	Cg002G073790	jg13138
OG0017782	Cg002G072050	jg13349
OG0017783	Cg002G071860	jg13374
OG0017784	Cg002G071110	jg13458
OG0017785	Cg002G071080	jg13461
OG0017786	Cg002G068480	jg13545
OG0017787	Cg002G069360	jg13636
OG0017788	Cg002G068030	jg13743
OG0017789	Cg007G265520	jg2088
OG0017790	Cg002G074910	jg13000
OG0017791	Cg007G264760	jg2020
OG0017794	Cg003G102270	jg22324
OG0017795	Cg007G245930	jg398
OG0017797	Cg004G125340	jg24900
OG0017798	Cg001G012880	jg9666
OG0017799	Cg004G127550	jg25130
OG0017800	Cg003G088330	jg7022
OG0017801	Cg016G334190	jg21683
OG0017802	Cg003G097380	jg21756
OG0017803	Cg003G098080	jg21826
OG0017804	Cg003G099500	jg21984
OG0017805	Cg003G099560	jg21993
OG0017806	Cg001G021980	jg10713
OG0017808	Cg003G100900	jg22150
OG0017809	Cg003G104760	jg22612
OG0017810	Cg003G105270	jg22672
OG0017811	Cg008G293430	jg5141
OG0017812	Cg008G293160	jg5115
OG0017814	Cg008G290660	jg4855
OG0017815	Cg008G290380	jg4821
OG0017816	Cg008G289740	jg4750
OG0017817	Cg008G289390	jg4704
OG0017818	Cg008G289340	jg4699
OG0017820	Cg008G288840	jg4643
OG0017821	Cg008G288330	jg4593
OG0017823	Cg001G023300	jg10850
OG0017824	Cg001G023000	jg10818
OG0017825	Cg004G140820	jg26586
OG0017826	Cg001G021880	jg10704
OG0017827	Cg001G021270	jg10639
OG0017828	Cg001G019720	jg10436
OG0017829	Cg001G018390	jg10274
OG0017830	Cg005G171890	jg18585
OG0017831	Cg001G017290	jg10134
OG0017833	Cg006G209970, Cg006G209990	jg32167
OG0017834	Cg006G209770	jg32178
OG0017835	Cg006G207930	jg32314
OG0017836	Cg006G208310	jg32375
OG0017837	Cg006G204730	jg32619
OG0017838	Cg006G205200	jg32592
OG0017839	Cg006G206390	jg32530
OG0017840	Cg006G217910	jg31397
OG0017842	Cg006G216370	jg31546
OG0017844	Cg006G215860	jg31615
OG0017847	Cg001G003040	jg8623
OG0017850	Cg001G002710	jg8585
OG0017851	Cg001G002420	jg8556
OG0017852	Cg001G002110	jg8531
OG0017853	Cg001G001770	jg8498
OG0017854	Cg001G001380	jg8420
OG0017855	Cg001G036340	jg12208
OG0017856	Cg001G036650	jg12233
OG0017857	Cg001G038100	jg12378
OG0017858	Cg001G039700	jg12533
OG0017859	Cg005G171650	jg18613
OG0017860	Cg005G171420	jg18639
OG0017861	Cg003G085770	jg7226
OG0017862	Cg003G086360	jg7182
OG0017863	Cg005G172220	jg18540
OG0017864	Cg005G172970	jg18466
OG0017866	Cg008G316500	jg21093
OG0017867	Cg008G316600	jg21104
OG0017868	Cg003G084860	jg7334
OG0017869	Cg003G084010	jg7367
OG0017870	Cg003G084000	jg7368
OG0017871	Cg003G083450	jg7417
OG0017872	Cg003G083140	jg7446
OG0017874	Cg003G082460	jg7502
OG0017875	Cg003G081770	jg7596
OG0017876	Cg003G081130	jg7659
OG0017877	Cg008G321890	jg20602
OG0017878	Cg008G322660	jg20531
OG0017879	Cg008G322990	jg20499
OG0017880	Cg008G323700	jg20434
OG0017881	Cg008G324070	jg20399
OG0017882	Cg008G324250	jg20390
OG0017883	Cg008G324480	jg20369
OG0017884	Cg001G033330	jg11945
OG0017885	Cg008G325380	jg20343
OG0017886	Cg006G219510	jg31235
OG0017888	Cg001G034010	jg11988
OG0017889	Cg001G032170	jg11706
OG0017890	Cg001G031210	jg11816
OG0017891	Cg001G031050	jg11627, jg11489
OG0017892	Cg001G030870	jg11620
OG0017893	Cg001G030080	jg11564
OG0017894	Cg001G029270	jg11461
OG0017896	Cg001G028400	jg11389
OG0017897	Cg001G028390	jg11385
OG0017898	Cg001G027970	jg11353
OG0017900	Cg001G027490	jg11316
OG0017901	Cg001G025870	jg11148
OG0017902	Cg002G047990	jg15855
OG0017903	Cg001G041180	jg12663
OG0017904	Cg001G041880	jg12727
OG0017906	Cg005G158810	jg20094
OG0017908	Cg005G160350	jg19937
OG0017909	Cg005G160460	jg19928, jg19918
OG0017911	Cg005G161590	jg19774
OG0017912	Cg005G162770	jg19634
OG0017913	Cg005G162910	jg19622
OG0017914	Cg005G162960	jg19616
OG0017915	Cg005G163130	jg19599
OG0017916	Cg005G163920	jg19504
OG0017917	Cg005G163770	jg19525
OG0017918	Cg008G282190	jg3846
OG0017919	Cg008G282210	jg3848
OG0017920	Cg008G282220	jg3849
OG0017921	Cg008G282360	jg3863
OG0017922	Cg008G282700	jg3909
OG0017923	Cg002G046200	jg16099
OG0017924	Cg008G284330	jg4102
OG0017925	Cg008G300180	jg5829
OG0017926	Cg008G301150	jg5936
OG0017928	Cg003G107240	jg22895
OG0017929	Cg003G106520	jg22808
OG0017930	Cg003G112390	jg23451
OG0017931	Cg003G112650	jg23478
OG0017932	Cg003G115330	jg23744
OG0017934	Cg003G115600	jg23772
OG0017935	Cg003G115760	jg23784
OG0017936	Cg003G075940	jg8243
OG0017937	Cg003G075950	jg8242
OG0017938	Cg003G076100	jg8226
OG0017939	Cg014G333180, Cg003G076400	jg8196
OG0017941	Cg014G332660, Cg003G076940	jg8118
OG0017942	Cg014G331640, Cg003G078050	jg8098
OG0017943	Cg003G078400, Cg014G331220	jg7977
OG0017945	Cg005G174880	jg18246
OG0017946	Cg005G176990	jg18028
OG0017947	Cg005G177220	jg17992
OG0017949	Cg005G181950	jg17585
OG0017950	Cg006G197400	jg33423
OG0017951	Cg005G185340	jg17350
OG0017952	Cg005G187080	jg17184
OG0017953	Cg004G116580	jg23947
OG0017956	Cg004G116310	jg23922
OG0017957	Cg004G116050	jg23890
OG0017958	Cg004G116000	jg23886
OG0017959	Cg008G281870	jg3805
OG0017960	Cg004G124220	jg24771
OG0017961	Cg008G281940	jg3812
OG0017962	Cg008G282030	jg3824
OG0017963	Cg001G013750	jg9756
OG0017965	Cg001G013900	jg9773
OG0017966	Cg004G118030	jg24108
OG0017967	Cg004G118500	jg24165
OG0017970	Cg004G119260	jg24203
OG0017971	Cg004G119300	jg24206
OG0017972	Cg004G120150	jg24332
OG0017973	Cg004G120230	jg24340
OG0017974	Cg004G120430	jg24361
OG0017975	Cg008G312590	jg21366
OG0017977	Cg004G121130	jg24436
OG0017978	Cg004G121420	jg24475
OG0017979	Cg004G121580	jg24497
OG0017980	Cg004G122300	jg24570
OG0017982	Cg004G123730	jg24720
OG0017984	Cg004G124440	jg24793
OG0017985	Cg004G124450	jg24795
OG0017986	Cg005G166910	jg19116
OG0017987	Cg005G170280	jg18761
OG0017988	Cg005G170210	jg18766
OG0017989	Cg005G170190	jg18769
OG0017990	Cg005G169190	jg18880
OG0017991	Cg005G168290	jg18978
OG0017993	Cg006G230550	jg30018
OG0017994	Cg006G230330	jg30038
OG0017995	Cg006G230300	jg30041
OG0017997	Cg006G228330	jg30291
OG0017998	Cg006G227730	jg30355
OG0017999	Cg006G227480	jg30379
OG0018000	Cg006G226980	jg30429
OG0018003	Cg006G225720	jg30550
OG0018004	Cg006G225680	jg30555
OG0018006	Cg006G223490	jg30808
OG0018007	Cg008G313380	jg21328
OG0018008	Cg006G223110	jg30844
OG0018009	Cg006G222650	jg30882
OG0018010	Cg006G222150	jg30940
OG0018011	Cg006G221420	jg31031
OG0018012	Cg006G220750	jg31108
OG0018013	Cg006G220060	jg31180
OG0018014	Cg006G219400	jg31248
OG0018015	Cg001G016450	jg10031
OG0018017	Cg001G015410	jg9928
OG0018018	Cg005G188960	jg17042
OG0018019	Cg005G188980	jg17035
OG0018020	Cg005G189200	jg17010
OG0018021	Cg005G190240	jg16910
OG0018022	Cg005G190520	jg16881
OG0018023	Cg005G190790	jg16855
OG0018024	Cg005G191130	jg16827
OG0018025	Cg005G191190	jg16813
OG0018026	Cg005G191450	jg16787
OG0018027	Cg005G192060	jg16696
OG0018028	Cg005G192590	jg16665
OG0018029	Cg005G193470	jg16557
OG0018030	Cg006G232660	jg29787
OG0018031	Cg006G234660	jg29552
OG0018032	Cg006G235390	jg29458
OG0018033	Cg006G236430	jg29330
OG0018034	Cg006G237100	jg29254
OG0018035	Cg006G238310	jg29130
OG0018036	Cg006G238800	jg29089
OG0018037	Cg006G240070	jg28962
OG0018038	Cg006G240150	jg28953
OG0018039	Cg006G240720	jg28899
OG0018040	Cg006G240850	jg28884
OG0018041	Cg006G241460	jg28815
OG0018042	Cg006G241550	jg28805
OG0018043	Cg006G242330	jg28731
OG0018044	Cg006G242350	jg28729
OG0018045	Cg006G242880	jg28669
OG0018046	Cg006G243610	jg28589
OG0018047	Cg006G244430	jg28505
OG0018048	Cg006G244660	jg28479
OG0018049	Cg006G245200	jg28428
OG0018050	Cg006G245210	jg28427
OG0018051	Cg006G245250	jg28420
OG0018053	Cg008G294320	jg5231
