Orthogroup	Arabidopsis_thaliana	Cardamine_glauca
OG0013928	AT1G12770.1	Cg006G233180
OG0013929	AT1G12750.1	Cg006G233200
OG0013930	AT1G12000.1	Cg006G233880
OG0013931	AT1G11905.1	Cg006G233970
OG0013932	AT1G11900.1	Cg006G233980
OG0013933	AT1G11750.2	Cg006G234170
OG0013934	AT1G11700.1	Cg006G234230
OG0013935	AT1G11090.1	Cg006G234880
OG0013936	AT1G11000.1	Cg006G234950
OG0013937	AT1G10780.2	Cg006G235180
OG0013938	AT2G04850.1	Cg004G144680
OG0013939	AT2G04845.1	Cg004G144670
OG0013940	AT5G28530.1	Cg008G307590
OG0013942	AT1G09910.1	Cg006G236080
OG0013943	AT1G09610.1	Cg006G236440
OG0013944	AT1G09575.1	Cg006G236480
OG0013945	AT1G09483.1, AT1G09470.1	Cg006G236600
OG0013946	AT1G09430.1	Cg006G236640
OG0013947	AT1G09390.1	Cg006G236690
OG0013948	AT1G09340.2	Cg006G236730
OG0013949	AT1G09280.1	Cg006G236790
OG0013950	AT1G08640.1	Cg006G237390
OG0013951	AT1G08520.1	Cg006G237510
OG0013952	AT1G08470.1	Cg006G237560
OG0013953	AT1G08410.1	Cg006G237630
OG0013954	AT3G57750.1	Cg002G048530
OG0013955	AT1G07850.1	Cg006G238210
OG0013957	AT1G07380.2	Cg006G238760
OG0013958	AT1G07250.1	Cg006G238900
OG0013959	AT1G07120.1	Cg006G239080
OG0013960	AT1G07020.1	Cg006G239190
OG0013961	AT1G07010.3	Cg006G239200
OG0013962	AT1G06730.1	Cg006G239500
OG0013963	AT1G06440.1	Cg006G239770
OG0013964	AT1G06270.1	Cg006G239930
OG0013965	AT1G06143.1	Cg001G009100
OG0013966	AT1G05805.1	Cg006G240510
OG0013967	AT1G05670.1	Cg006G240630
OG0013968	AT1G05600.1	Cg006G240710
OG0013969	AT1G05310.1	Cg006G241010
OG0013970	AT1G05060.1	Cg006G241300
OG0013971	AT1G04940.1	Cg006G241440
OG0013972	AT1G04900.1	Cg006G241480
OG0013973	AT1G04730.1	Cg006G241660
OG0013974	AT1G04530.1	Cg006G241900
OG0013975	AT1G04330.1	Cg006G242150
OG0013976	AT1G04240.2	Cg006G242230
OG0013977	AT1G04200.1	Cg006G242270
OG0013978	AT1G03457.2	Cg006G242940
OG0013979	AT1G03160.1	Cg006G243200
OG0013980	AT1G03055.1	Cg006G243300
OG0013981	AT1G03030.1	Cg006G243330
OG0013982	AT5G61710.1	Cg006G243720
OG0013983	AT2G41610.1	Cg006G244090
OG0013984	AT1G01040.2	Cg006G244200
OG0013985	AT1G01180.1	Cg006G244380
OG0013986	AT1G01200.1	Cg006G244410
OG0013987	AT1G01225.1	Cg006G244440
OG0013988	AT1G01240.1	Cg006G244460
OG0013989	AT1G01300.1	Cg006G244520
OG0013990	AT1G01570.2	Cg006G244810
OG0013991	AT1G01510.1	Cg006G244730
OG0013992	AT1G01660.2	Cg006G244910
OG0013993	AT1G01830.1	Cg006G245110
OG0013994	AT1G01860.4	Cg006G245130
OG0013995	AT2G42010.2	Cg005G163950
OG0013996	AT1G01920.1	Cg006G245170
OG0013997	AT3G48110.1	Cg002G058920
OG0013998	AT1G02180.1	Cg006G245450
OG0013999	AT5G13970.1	Cg008G294100
OG0014000	AT5G14590.1	Cg008G294800
OG0014001	AT5G19130.1	Cg008G299580
OG0014002	AT5G14460.1	Cg008G294660
OG0014003	AT5G14430.1	Cg008G294630
OG0014004	AT5G14100.1	Cg008G294250
OG0014005	AT5G14760.1	Cg008G294990
OG0014006	AT5G15480.1	Cg008G295780
OG0014007	AT5G15700.2	Cg008G295980
OG0014008	AT5G15710.1	Cg008G295990
OG0014009	AT5G15720.1	Cg008G296000
OG0014010	AT5G15760.1	Cg008G296050
OG0014011	AT5G15790.4	Cg008G296080
OG0014012	AT5G15910.1	Cg008G296210
OG0014013	AT5G15920.1	Cg008G296220
OG0014014	AT5G16080.1	Cg008G296370
OG0014015	AT5G16180.1	Cg008G296470
OG0014016	AT5G16210.1	Cg008G296500
OG0014018	AT5G16715.1	Cg008G296970
OG0014019	AT5G16780.1	Cg008G297040
OG0014020	AT5G17010.1	Cg008G297230
OG0014021	AT5G17170.1	Cg008G297450
OG0014022	AT5G17250.1	Cg008G297530
OG0014023	AT5G17420.1	Cg008G297700
OG0014024	AT5G17410.2	Cg008G297690
OG0014025	AT5G17610.1	Cg008G297900
OG0014026	AT5G18140.1	Cg008G298480
OG0014027	AT1G77140.1	Cg007G277820
OG0014028	AT5G18200.1	Cg008G298540
OG0014029	AT5G18430.1	Cg008G298750
OG0014030	AT5G18490.1	Cg008G298850
OG0014031	AT5G18570.1	Cg008G298920
OG0014032	AT5G18690.1	Cg008G299060
OG0014033	AT5G18940.1	Cg008G299320
OG0014034	AT5G19160.1	Cg008G299620
OG0014035	AT5G19320.1	Cg008G299760
OG0014036	AT5G26680.1	Cg008G306180
OG0014037	AT5G26610.1	Cg008G306260
OG0014038	AT5G26749.2	Cg008G306280
OG0014039	AT5G26760.2	Cg008G306300
OG0014040	AT5G26820.1	Cg008G306370
OG0014041	AT5G26960.1	Cg008G306480
OG0014042	AT5G43670.1	Cg008G319520
OG0014043	AT5G27660.2	Cg008G306850, Cg008G306820
OG0014044	AT5G27290.1	Cg008G307140
OG0014045	AT5G28500.1	Cg008G307560
OG0014046	AT5G48950.1	Cg008G310980, Cg008G309220
OG0014047	AT5G48910.1	Cg008G309250, Cg008G311050
OG0014048	AT5G48840.1	Cg008G311190, Cg008G309340
OG0014049	AT5G48800.1	Cg008G309380, Cg008G311230
OG0014050	AT5G48360.1	Cg008G312520
OG0014051	AT5G48690.1	Cg008G311520, Cg008G309690
OG0014052	AT5G13530.1	Cg008G293670
OG0014053	AT5G06900.1	Cg008G287710
OG0014054	AT5G07040.1	Cg008G287860
OG0014055	AT5G06940.1	Cg008G287760
OG0014056	AT5G14850.1	Cg008G295040
OG0014057	AT5G06690.2	Cg008G287500
OG0014058	AT5G06650.1	Cg008G287460
OG0014059	AT5G06610.1	Cg008G287430
OG0014060	AT5G06550.1	Cg008G287370
OG0014061	AT5G47940.1	Cg008G313660
OG0014062	AT5G06210.1	Cg008G287020
OG0014063	AT5G06140.1	Cg008G286950
OG0014064	AT5G06050.1	Cg008G286830
OG0014065	AT5G05950.1	Cg008G286750
OG0014067	AT5G05840.1	Cg008G286640
OG0014068	AT5G05760.1	Cg008G286560
OG0014069	AT5G05660.1	Cg008G286450
OG0014070	AT5G05510.1	Cg008G286320
OG0014071	AT5G05480.1	Cg008G286290
OG0014072	AT5G05270.1	Cg008G286120
OG0014073	AT5G05220.1	Cg008G286070
OG0014074	AT5G04840.1	Cg008G285660
OG0014075	AT5G04860.1	Cg008G285710
OG0014076	AT5G04910.1	Cg008G285770
OG0014077	AT5G04920.1	Cg008G285780
OG0014078	AT5G04750.1	Cg008G285580
OG0014079	AT5G04710.1	Cg008G285550
OG0014080	AT5G04670.1	Cg008G285520
OG0014081	AT5G04620.2	Cg008G285480
OG0014082	AT5G04560.2	Cg008G285440
OG0014083	AT5G04360.1	Cg008G285150
OG0014084	AT5G26030.1	Cg008G305760
OG0014085	AT5G25560.3	Cg008G305340
OG0014086	AT5G25570.3	Cg008G305350
OG0014087	AT5G25310.1	Cg008G304910
OG0014088	AT5G24314.2	Cg008G304010
OG0014089	AT5G24360.2	Cg008G304080
OG0014090	AT5G24390.1	Cg008G304100
OG0014091	AT5G24300.1	Cg008G303980
OG0014092	AT5G24260.1	Cg008G303940
OG0014093	AT5G23920.1	Cg008G303580
OG0014094	AT5G23720.1	Cg008G303390
OG0014095	AT2G04350.1	Cg004G143640
OG0014096	AT5G23050.1	Cg008G302770
OG0014097	AT5G23030.1	Cg008G302750
OG0014098	AT5G61010.1	Cg003G108730
OG0014099	AT5G61450.1	Cg003G109180
OG0014100	AT5G61490.1	Cg003G109220
OG0014101	AT5G61760.1	Cg003G109480
OG0014102	AT4G28180.1	Cg001G012430
OG0014103	AT5G62040.1	Cg003G109840
OG0014104	AT5G62140.1	Cg003G109930
OG0014105	AT5G62370.1	Cg003G110170
OG0014106	AT5G62650.1	Cg003G110430
OG0014107	AT5G62730.1	Cg003G110510
OG0014108	AT5G62760.1	Cg003G110540
OG0014109	AT5G62840.1	Cg003G110650
OG0014110	AT5G62920.1	Cg003G110750
OG0014111	AT5G63050.1	Cg003G110870
OG0014112	AT5G63060.1	Cg003G110880
OG0014113	AT5G58730.1	Cg003G106330
OG0014114	AT5G58600.1	Cg003G106190
OG0014115	AT5G58370.2	Cg003G105940
OG0014116	AT3G51480.1	Cg002G055370
OG0014117	AT3G51410.1	Cg002G055420
OG0014118	AT3G51360.9	Cg002G055480, Cg006G209330
OG0014119	AT3G51310.1	Cg002G055530
OG0014120	AT3G51040.1	Cg002G055770
OG0014121	AT3G50860.1	Cg002G055950
OG0014122	AT3G50700.1	Cg002G056140, Cg002G056150
OG0014123	AT3G50690.1	Cg002G056160
OG0014124	AT3G50520.1	Cg002G056330
OG0014125	AT3G50380.2	Cg002G056460
OG0014126	AT3G49890.2	Cg002G056950
OG0014127	AT3G49800.1	Cg002G057040
OG0014128	AT3G49725.1	Cg002G057120
OG0014129	AT3G49400.1	Cg002G057480
OG0014130	AT3G49350.1	Cg008G320110, Cg002G057530
OG0014131	AT3G49160.1	Cg002G057740
OG0014132	AT3G49080.1	Cg002G057820
OG0014133	AT3G48710.1	Cg002G058250
OG0014134	AT3G48540.1	Cg002G058400
OG0014135	AT3G48250.1	Cg002G058700
OG0014136	AT3G48190.2	Cg002G058800
OG0014137	AT3G48100.1	Cg002G058930
OG0014138	AT4G11130.1	Cg003G082690
OG0014139	AT3G47820.1	Cg002G059210
OG0014140	AT3G47730.1	Cg002G059310
OG0014141	AT3G47480.1	Cg002G059640
OG0014142	AT3G47420.1	Cg002G059720
OG0014143	AT3G47410.1	Cg002G059730
OG0014144	AT3G46990.1	Cg002G060020
OG0014145	AT3G46980.4	Cg002G060050
OG0014146	AT3G46600.1	Cg002G060630
OG0014147	AT3G46450.2	Cg002G060840
OG0014148	AT3G46210.1	Cg002G061040
OG0014149	AT1G73750.2	Cg007G274190
OG0014150	AT3G45830.1	Cg002G061400
OG0014151	AT3G45780.1	Cg002G061440
OG0014152	AT3G45640.1	Cg002G061640
OG0014153	AT3G45300.1	Cg002G062070
OG0014154	AT3G45260.1	Cg002G062110
OG0014155	AT3G45090.1	Cg002G062360
OG0014156	AT3G45010.1	Cg002G062430
OG0014157	AT3G44820.1	Cg002G062730
OG0014158	AT3G44200.1	Cg002G063990
OG0014159	AT3G44160.1	Cg002G064050
OG0014160	AT3G48630.1, AT3G44150.1	Cg002G064060
OG0014161	AT3G44020.1	Cg002G064190
OG0014162	AT2G45700.1	Cg005G160060
OG0014163	AT4G08160.1	Cg003G088180
OG0014164	AT3G33530.3	Cg002G066680, Cg002G066510
OG0014165	AT1G67630.1	Cg007G267560
OG0014166	AT1G67550.1	Cg007G267470
OG0014167	AT1G67830.1	Cg007G267800
OG0014168	AT1G62940.1	Cg007G247450
OG0014169	AT1G67960.1	Cg007G267940
OG0014170	AT1G67940.1	Cg007G267920
OG0014171	AT1G68610.1	Cg007G268810
OG0014172	AT1G68680.1	Cg007G268880
OG0014173	AT1G80550.1	Cg007G280720
OG0014174	AT1G69270.1	Cg007G269680
OG0014175	AT1G69330.1	Cg007G269580
OG0014176	AT1G69380.1	Cg007G269530
OG0014177	AT1G69400.1	Cg007G269510
OG0014178	AT1G69560.2	Cg007G269920
OG0014179	AT1G69910.1	Cg007G270330
OG0014180	AT1G70330.1	Cg007G270770
OG0014181	AT1G70590.1	Cg007G271040
OG0014182	AT1G70640.1	Cg007G271090
OG0014183	AT1G71110.1	Cg007G271630
OG0014184	AT1G71210.1	Cg007G271730
OG0014185	AT1G71310.1	Cg007G271810
OG0014186	AT1G71420.1	Cg007G271900
OG0014187	AT1G71460.1	Cg007G271950
OG0014188	AT1G71720.1	Cg007G272100
OG0014189	AT1G71860.1	Cg007G272260
OG0014190	AT1G71850.1	Cg007G272210
OG0014191	AT1G71980.1	Cg007G272390
OG0014192	AT1G71990.1	Cg007G272400
OG0014193	AT1G78180.1	Cg007G278820
OG0014194	AT1G77730.1	Cg007G278370
OG0014195	AT1G77680.1	Cg007G278310
OG0014196	AT1G77580.2	Cg007G278210
OG0014197	AT1G77290.1	Cg007G277950
OG0014198	AT1G77260.1	Cg007G277910
OG0014199	AT1G77110.1	Cg007G277740
OG0014200	AT1G77030.1	Cg007G277710
OG0014201	AT1G76952.1	Cg007G277590
OG0014202	AT1G76740.1	Cg007G277360
OG0014203	AT1G76570.1	Cg007G277220
OG0014204	AT1G76350.1	Cg007G277000
OG0014205	AT1G76080.1	Cg008G297370, Cg007G276680
OG0014206	AT1G76065.1	Cg007G276660
OG0014207	AT1G76040.2	Cg007G276630
OG0014208	AT1G75870.1	Cg007G276460
OG0014209	AT1G75770.1	Cg007G276330
OG0014210	AT1G75550.2	Cg007G276120
OG0014211	AT1G75330.1	Cg007G275870
OG0014212	AT1G75310.2	Cg007G275860
OG0014213	AT1G75130.1	Cg007G275610
OG0014214	AT1G75100.1	Cg007G275570
OG0014215	AT1G74900.1	Cg007G275370
OG0014216	AT1G74790.1	Cg007G275270
OG0014217	AT1G74690.1	Cg007G275170
OG0014218	AT1G74450.1	Cg007G274920
OG0014219	AT1G74410.1	Cg007G274850
OG0014220	AT1G74340.1	Cg007G274780
OG0014221	AT1G74240.1	Cg007G274700
OG0014222	AT1G74160.1	Cg007G274640
OG0014223	AT1G74120.1	Cg007G274620
OG0014224	AT1G73980.1	Cg007G274460
OG0014225	AT1G73960.1	Cg007G274420
OG0014226	AT1G73875.1	Cg007G274330
OG0014227	AT1G73850.1	Cg007G274300
OG0014229	AT1G73770.1	Cg007G274210
OG0014230	AT1G73710.1	Cg007G274140
OG0014231	AT1G73470.3	Cg007G273880
OG0014232	AT1G73240.1	Cg007G273700
OG0014233	AT1G73180.1	Cg007G273620
OG0014234	AT4G09420.1	Cg007G273320
OG0014235	AT1G72770.1	Cg007G273250
OG0014236	AT1G72670.1	Cg007G273150
OG0014237	AT1G72640.1	Cg007G273120
OG0014238	AT1G17440.1	Cg006G228540
OG0014239	AT1G72470.1	Cg007G272950
OG0014240	AT1G72460.1	Cg007G272940
OG0014241	AT1G72416.3	Cg007G272870
OG0014242	AT1G72280.1	Cg007G272720
OG0014243	AT1G78922.1	Cg007G279600
OG0014244	AT1G78995.1	Cg007G279680
OG0014245	AT1G79080.1	Cg007G279780
OG0014246	AT1G79150.1	Cg007G279850
OG0014247	AT1G79320.1	Cg007G279980
OG0014248	AT1G79350.1	Cg007G280010
OG0014249	AT1G79360.1	Cg007G280020
OG0014250	AT1G79440.1	Cg007G280090
OG0014251	AT1G79460.1	Cg007G280110
OG0014252	AT1G80860.1	Cg007G280480
OG0014253	AT1G80650.1	Cg007G280850
OG0014254	AT1G80400.1	Cg007G281130
OG0014255	AT1G80390.1	Cg007G281150
OG0014256	AT1G80340.1	Cg007G281200
OG0014257	AT1G80330.1	Cg007G281210
OG0014258	AT1G80290.2	Cg007G281230
OG0014259	AT1G80010.1	Cg007G281530
OG0014260	AT1G79950.1	Cg007G281600
OG0014261	AT1G79915.1	Cg007G281640
OG0014262	AT1G09995.1, AT1G79890.1	Cg007G281670
OG0014263	AT1G79770.1	Cg007G281770
OG0014264	AT1G79790.2	Cg007G281790
OG0014265	AT3G12680.1	Cg004G128400
OG0014266	AT3G12940.2	Cg004G128690
OG0014267	AT3G13220.1	Cg004G129040
OG0014268	AT3G13860.1	Cg004G129790
OG0014269	AT3G13880.1	Cg004G129810
OG0014270	AT5G53180.1	Cg003G100060
OG0014271	AT3G14060.1	Cg004G130040
OG0014272	AT3G14067.1	Cg004G130060
OG0014273	AT3G14090.1	Cg004G130200
OG0014274	AT3G14590.2	Cg004G130710
OG0014275	AT3G14880.1	Cg004G131010
OG0014276	AT3G14900.1	Cg004G131040
OG0014277	AT3G14930.1	Cg004G131070
OG0014278	AT3G15150.1	Cg004G131440
OG0014279	AT3G15290.1	Cg004G131580
OG0014280	AT3G15590.1	Cg004G131990
OG0014281	AT3G15620.1	Cg004G132030
OG0014282	AT3G15920.1	Cg004G132290
OG0014283	AT4G07390.1	Cg003G089060
OG0014284	AT3G16070.1	Cg004G132440
OG0014285	AT3G16090.1	Cg004G132460
OG0014286	AT3G16350.1	Cg004G132740
OG0014287	AT3G16560.1	Cg004G132980
OG0014288	AT3G16810.1	Cg004G133270
OG0014289	AT3G16990.1	Cg004G133440
OG0014290	AT3G17170.1	Cg004G133640
OG0014291	AT3G17250.1	Cg004G133770
OG0014292	AT3G17630.1	Cg004G134150
OG0014293	AT3G17668.1	Cg004G134190
OG0014294	AT3G17830.1	Cg004G134380
OG0014295	AT3G18040.3	Cg004G134600
OG0014296	AT3G18220.1	Cg004G134870
OG0014297	AT2G28420.1	Cg005G178860
OG0014298	AT3G18500.3	Cg004G135150
OG0014299	AT3G18715.1	Cg004G135370
OG0014301	AT3G18870.1	Cg004G135600
OG0014303	AT3G19200.1	Cg004G135870
OG0014304	AT3G19210.1	Cg004G135890
OG0014305	AT3G19220.1	Cg004G135910
OG0014306	AT1G49780.1	Cg006G199830
OG0014307	AT3G19450.1	Cg004G136150
OG0014308	AT3G19480.1	Cg004G136170
OG0014309	AT1G49950.1	Cg006G199730
OG0014310	AT3G19780.1	Cg004G136560
OG0014311	AT3G19870.2	Cg004G136660
OG0014312	AT3G19895.1	Cg004G136680
OG0014313	AT3G20270.1	Cg004G137130
OG0014314	AT3G20280.1	Cg004G137140
OG0014315	AT3G20390.2	Cg004G137250
OG0014316	AT3G20490.1	Cg004G137370
OG0014317	AT3G20500.1	Cg004G137380
OG0014318	AT3G20520.1	Cg004G137400
OG0014319	AT3G20780.1	Cg004G137680
OG0014320	AT3G20830.1	Cg004G137780
OG0014321	AT3G20860.1	Cg004G137810
OG0014322	AT3G20870.1	Cg004G137820
OG0014323	AT3G21510.1	Cg004G138540
OG0014324	AT3G21360.1	Cg004G138370
OG0014325	AT3G21350.2	Cg004G138350
OG0014326	AT3G21295.1	Cg004G138290
OG0014327	AT3G21290.1	Cg004G138280
OG0014328	AT3G21680.1	Cg004G138700
OG0014329	AT3G21870.1	Cg004G138900
OG0014330	AT3G22590.1	Cg004G139790
OG0014331	AT5G19950.1	Cg008G300460
OG0014332	AT3G22850.1	Cg004G140100
OG0014333	AT3G22990.1	Cg004G140270
OG0014334	AT3G23400.1	Cg004G140880
OG0014335	AT3G23570.1	Cg004G141090
OG0014336	AT3G23590.1	Cg004G141120
OG0014337	AT3G23700.1	Cg004G141300
OG0014338	AT4G14000.1	Cg001G028450
OG0014339	AT3G24050.1	Cg004G141780
OG0014340	AT3G24330.1	Cg004G142160
OG0014341	AT3G24430.1	Cg004G142280
OG0014342	AT3G24440.1	Cg004G142290
OG0014343	AT3G24450.1	Cg004G142300
OG0014344	AT3G24630.1	Cg004G142610
OG0014345	AT3G24760.1	Cg004G142690
OG0014346	AT3G25220.1	Cg004G143080
OG0014347	AT3G25230.2	Cg004G143100
OG0014348	AT3G25400.1	Cg004G143210
OG0014349	AT2G04780.1	Cg004G144490
OG0014350	AT2G04740.1	Cg004G144470
OG0014351	AT2G04570.1	Cg004G144060
OG0014352	AT2G13540.1	Cg004G147890
OG0014353	AT2G18245.1	Cg004G154400
OG0014354	AT2G06990.1	Cg004G125270
OG0014355	AT2G06510.1	Cg004G146440
OG0014356	AT2G06040.1	Cg004G146220
OG0014357	AT2G06025.1	Cg004G146210
OG0014358	AT2G05940.1	Cg004G145960
OG0014359	AT2G05910.1	Cg004G145930
OG0014360	AT2G05790.1	Cg004G145770
OG0014361	AT2G05320.1	Cg004G145090
OG0014362	AT2G12550.1	Cg004G147480
OG0014363	AT2G15580.1	Cg004G150290, Cg004G151180
OG0014364	AT2G11000.1	Cg004G147060
OG0014365	AT2G13820.3	Cg004G148110
OG0014366	AT2G14170.1	Cg004G148310
OG0014367	AT2G14255.1	Cg004G148370
OG0014368	AT2G14660.1	Cg004G148780
OG0014369	AT2G14680.2	Cg004G148840
OG0014370	AT4G33360.1	Cg001G007010
OG0014371	AT2G14820.1	Cg004G149270
OG0014372	AT5G02860.1	Cg008G283630, Cg008G283620
OG0014373	AT2G15020.1	Cg004G150490, Cg004G149430
OG0014374	AT1G07970.1	Cg006G238130
OG0014375	AT2G15820.1	Cg004G151540, Cg001G030450
OG0014376	AT2G15890.1	Cg004G151630
OG0014377	AT2G15960.1	Cg004G151670
OG0014378	AT2G16390.2	Cg004G151290
OG0014379	AT1G42430.1	Cg006G207360
OG0014380	AT2G16720.1	Cg004G152600
OG0014381	AT1G34360.1	Cg006G210500
OG0014382	AT2G17020.1	Cg004G152880
OG0014383	AT2G17370.1	Cg004G153340
OG0014384	AT2G17550.1	Cg004G153640
OG0014385	AT2G17705.1	Cg004G153790
OG0014386	AT2G18410.1	Cg004G154600
OG0014387	AT2G18700.1	Cg004G154890
OG0014388	AT2G18710.1	Cg004G154900
OG0014389	AT2G18900.1	Cg004G155200
OG0014390	AT2G18940.1	Cg004G155220
OG0014391	AT2G18950.1	Cg004G155230
OG0014392	AT2G19280.1	Cg004G155610
OG0014394	AT2G19620.1	Cg004G155950
OG0014395	AT2G20000.1	Cg004G156290
OG0014396	AT2G20050.1	Cg004G156360
OG0014397	AT2G20240.1	Cg004G156580
OG0014398	AT2G20515.1	Cg004G156880
OG0014399	AT2G20590.1	Cg004G156960
OG0014400	AT2G20690.1	Cg004G157070
OG0014401	AT2G20780.1	Cg004G157190
OG0014402	AT2G20750.1	Cg004G157160
OG0014403	AT1G54350.1	Cg006G194040
OG0014404	AT1G54310.2	Cg006G194080
OG0014405	AT1G55820.1	Cg006G194510
OG0014406	AT1G55805.1	Cg006G194520
OG0014407	AT1G55480.1	Cg006G194810
OG0014408	AT1G55370.2	Cg006G194850
OG0014409	AT1G55350.5	Cg006G194880
OG0014410	AT5G47720.2	Cg008G325320
OG0014411	AT1G55250.1	Cg006G195000, Cg002G063390
OG0014412	AT1G53770.2	Cg006G195810
OG0014413	AT1G53710.1	Cg006G195860
OG0014414	AT1G53590.1	Cg006G196030
OG0014415	AT1G53280.1	Cg006G196390
OG0014417	AT1G52820.1	Cg006G196890
OG0014418	AT1G52720.1	Cg006G197010
OG0014419	AT1G52520.1	Cg006G197290
OG0014420	AT1G52510.1	Cg006G197300
OG0014421	AT1G52500.2	Cg006G197310
OG0014422	AT1G52330.2	Cg006G197410
OG0014423	AT1G52155.1	Cg006G197540
OG0014424	AT1G51790.2	Cg006G197990
OG0014425	AT1G51730.1	Cg006G198040
OG0014426	AT1G51550.1	Cg006G198220
OG0014427	AT1G50890.1	Cg006G198890
OG0014428	AT1G51080.1	Cg006G198690
OG0014429	AT1G51350.1	Cg006G198410
OG0014430	AT1G68080.1	Cg007G268060
OG0014431	AT1G50600.2	Cg006G199190
OG0014432	AT1G50570.1	Cg006G199220
OG0014433	AT1G50440.1	Cg006G199350
OG0014434	AT1G50240.2	Cg003G083010, Cg006G199530
OG0014435	AT1G50170.1	Cg006G199560
OG0014436	AT1G49820.1	Cg006G199800
OG0014437	AT1G49730.1	Cg006G199900
OG0014438	AT1G49570.1	Cg006G200060
OG0014439	AT3G19080.3	Cg004G135750
OG0014440	AT1G49405.1	Cg006G200230
OG0014441	AT1G49380.1	Cg006G200260
OG0014442	AT1G49130.1	Cg006G200520
OG0014443	AT1G49040.1	Cg006G200580
OG0014444	AT1G48910.1	Cg006G200750
OG0014445	AT1G49170.1	Cg006G200470
OG0014446	AT1G48550.1	Cg006G201350
OG0014447	AT1G48360.2	Cg006G201520
OG0014448	AT1G48270.1	Cg006G201610
OG0014449	AT4G16260.1	Cg001G024980
OG0014450	AT4G16144.1	Cg001G025130
OG0014451	AT3G54230.2	Cg002G052310
OG0014452	AT4G16130.1	Cg001G025170
OG0014453	AT4G15980.2	Cg001G025320
OG0014454	AT4G15910.1	Cg001G025420
OG0014455	AT4G15810.1	Cg001G025510
OG0014456	AT2G34680.2	Cg005G171910
OG0014457	AT2G34670.2	Cg005G171920
OG0014459	AT3G51940.2	Cg002G054900
OG0014460	AT3G51990.1	Cg002G054840
OG0014461	AT3G29290.1	Cg002G067880
OG0014462	AT3G52210.3	Cg002G054570
OG0014463	AT3G52220.1	Cg002G054560
OG0014464	AT3G52230.1	Cg002G054550
OG0014465	AT3G52290.1	Cg002G054490
OG0014466	AT3G52440.2	Cg002G054370
OG0014467	AT3G52540.1	Cg002G054210
OG0014468	AT5G28390.1, AT3G52660.1	Cg002G054110
OG0014469	AT3G52710.1	Cg002G054060
OG0014470	AT1G68030.1	Cg007G268010
OG0014471	AT3G53360.1	Cg002G053260
OG0014472	AT3G53400.1	Cg002G053150
OG0014473	AT3G53880.1	Cg002G052680
OG0014474	AT3G54090.1	Cg002G052490
OG0014475	AT3G51870.1	Cg002G054970
OG0014476	AT5G14870.1	Cg008G295080
OG0014477	AT3G51780.1	Cg002G055060
OG0014478	AT3G51760.1	Cg002G055080
OG0014479	AT3G51580.2	Cg002G055270
OG0014480	AT3G54460.1	Cg002G052120
OG0014481	AT3G54510.2	Cg002G052070
OG0014482	AT3G54850.1	Cg002G051690
OG0014483	AT3G55140.1	Cg002G051350
OG0014484	AT3G55260.1	Cg002G051250
OG0014485	AT3G55270.1	Cg002G051230
OG0014486	AT3G55340.1	Cg002G051170
OG0014487	AT3G55530.1	Cg002G050900
OG0014488	AT3G56170.1	Cg002G050150
OG0014489	AT3G56210.5	Cg002G050110
OG0014490	AT2G40550.1	Cg005G165550
OG0014491	AT3G56500.1	Cg002G049840
OG0014492	AT3G56720.3	Cg002G049580
OG0014493	AT3G56770.1	Cg002G049530
OG0014494	AT3G56820.1	Cg002G049500
OG0014495	AT3G57180.1	Cg002G049090
OG0014496	AT3G57910.1	Cg002G048400
OG0014497	AT3G58090.1	Cg002G048200
OG0014498	AT3G58150.1	Cg002G048140
OG0014499	AT3G58480.1	Cg002G047860
OG0014500	AT3G58620.1	Cg002G047730
OG0014501	AT3G59100.1	Cg002G047350
OG0014502	AT3G59140.1	Cg002G047330
OG0014503	AT3G59150.1	Cg002G047320
OG0014504	AT3G59390.1	Cg002G047100
OG0014505	AT3G59410.2	Cg002G047080
OG0014506	AT3G59880.1	Cg002G046710
OG0014507	AT3G59910.1	Cg002G046670
OG0014508	AT3G60080.1	Cg002G046530
OG0014509	AT3G60300.2	Cg002G046310
OG0014510	AT3G60390.1	Cg002G046210
OG0014511	AT3G56690.1	Cg002G049610
OG0014512	AT3G60620.1	Cg002G045970
OG0014513	AT3G60680.1	Cg002G045920
OG0014514	AT3G60860.1	Cg002G045760
OG0014515	AT3G61080.2	Cg002G045650
OG0014516	AT3G61540.1	Cg002G045200
OG0014517	AT3G61680.1	Cg002G045050
OG0014518	AT3G61800.1	Cg002G044880
OG0014519	AT3G61910.1	Cg002G044710
OG0014520	AT3G61980.1	Cg002G044650
OG0014521	AT3G62000.2	Cg002G044640
OG0014522	AT3G62010.1	Cg002G044630
OG0014523	AT3G62130.1	Cg002G044480
OG0014524	AT3G62450.1	Cg002G044160
OG0014525	AT3G62880.1	Cg002G043830
OG0014526	AT3G63140.1	Cg002G043570
OG0014527	AT3G63150.1	Cg002G043560
OG0014528	AT3G63280.4	Cg002G043430
OG0014530	AT3G63420.3	Cg002G043300
OG0014531	AT3G63500.2	Cg002G043220
OG0014532	AT3G63510.1	Cg002G043210
OG0014534	AT1G52690.1	Cg006G197090
OG0014536	AT3G45390.1	Cg002G062040
OG0014537	AT3G54710.1	Cg002G051870
OG0014538	AT3G56070.1	Cg002G050250
OG0014539	AT5G44910.1	Cg008G321550
