Orthogroup	Cochlearia_excelsa	Raphanus_sativus
OG0010881	g50547	XP_018464873.1
OG0010882	g27713	XP_018457460.1, XP_018459809.1
OG0010883	g27720	XP_018466728.1, XP_018452810.1
OG0010884	g18230	XP_018479028.1
OG0010885	g22955	XP_018478868.1
OG0010886	g22935	XP_018483965.1, XP_018470279.1
OG0010887	g13972	XP_018433552.1, XP_018466325.1
OG0010888	g47973	XP_018479022.1, XP_018469862.1, XP_018469848.1
OG0010889	g22908	XP_018471096.1, XP_018470388.1
OG0010890	g22833, g47988	XP_018447405.1, XP_018449011.1
OG0010891	g22828	XP_018444269.1, XP_018444530.1
OG0010892	g18289	XP_018449705.1
OG0010894	g22738	XP_018481834.1, XP_018459490.1, XP_018469318.1
OG0010895	g25989	XP_018469714.1
OG0010897	g18341	XP_018451531.1
OG0010898	g18345	XP_018450219.1, XP_018447315.1
OG0010899	g50843	XP_018480624.1
OG0010900	g50842	XP_018467583.1, XP_018460612.1
OG0010901	g18376	XP_018477147.1, XP_018483265.1, XP_018466432.1, XP_018472276.1
OG0010902	g18371	XP_018477399.1, XP_018471503.1
OG0010903	g18365	XP_018493555.1, XP_018493586.1
OG0010904	g18364	XP_018482629.1
OG0010905	g19274, g19268	XP_018463064.1, XP_018478735.1
OG0010906	g46850	XP_018451773.1, XP_018450688.1
OG0010907	g16733	XP_018483206.1
OG0010908	g46819	XP_018451569.1
OG0010909	g13433	XP_018486090.1
OG0010910	g46777	XP_018485269.1, XP_018483198.1
OG0010911	g46734	XP_018443137.1, XP_018459844.1
OG0010912	g46731	XP_018480364.1
OG0010913	g46724	XP_018481362.1, XP_018481350.1, XP_018478334.1
OG0010915	g16889	XP_018458369.1, XP_018478783.1, XP_018466045.1
OG0010916	g37119	XP_018434772.1
OG0010917	g51495	XP_018441921.1
OG0010918	g37131, g51514	XP_018482276.1, XP_018482236.1, XP_018438697.1
OG0010919	g32631	XP_018489347.1, XP_018469541.1
OG0010920	g40265	XP_018473182.1
OG0010921	g40263	XP_018459038.1
OG0010922	g40224	XP_018452929.1, XP_018453253.1
OG0010923	g40204	XP_018473471.1, XP_018474936.1
OG0010924	g40214	XP_018442352.1
OG0010925	g23749, g37087	XP_018439864.1
OG0010926	g51420	XP_018484351.1, XP_018437879.1
OG0010928	g51396	XP_018477123.1
OG0010929	g11121	XP_018456945.1
OG0010930	g49150	XP_018456605.1
OG0010931	g37025	XP_018485020.1
OG0010932	g18440	XP_018456934.1
OG0010933	g1353	XP_018475842.1
OG0010934	g36997	XP_018478648.1
OG0010935	g40294	XP_018452608.1, XP_018468156.1
OG0010936	g40333, g25776	XP_018468846.1, XP_018452977.1, XP_018467254.1
OG0010937	g40358	XP_018459573.1, XP_018457297.1
OG0010938	g40390	XP_018459078.1, XP_018461867.1
OG0010939	g16069, g25592, g16068	XP_018453791.1
OG0010940	g25577	XP_018454485.1
OG0010941	g25558	XP_018456792.1
OG0010942	g40458	XP_018452117.1
OG0010943	g25551	XP_018455212.1
OG0010944	g18419, g16317	XP_018464494.1, XP_018481542.1
OG0010945	g44861	XP_018446526.1
OG0010948	g40577	XP_018484692.1, XP_018478044.1
OG0010949	g40632	XP_018483475.1
OG0010950	g40642	XP_018480341.1
OG0010951	g10900	XP_018433870.1
OG0010952	g40725	XP_018456550.1, XP_018450104.1
OG0010953	g10871, g40699	XP_018460236.1
OG0010954	g13536	XP_018465788.1, XP_018491792.1
OG0010955	g13533	XP_018488633.1
OG0010956	g46858	XP_018458614.1, XP_018460192.1, XP_018454153.1
OG0010957	g13529, g35823	XP_018488578.1, XP_018462879.1
OG0010958	g46941	XP_018451715.1
OG0010959	g24717	XP_018477456.1
OG0010960	g17859	XP_018478510.1
OG0010961	g47018	XP_018480461.1
OG0010962	g24590	XP_018480627.1
OG0010963	g24577	XP_018477632.1
OG0010964	g17777	XP_018480666.1
OG0010965	g6415	XP_018485770.1
OG0010966	g47051	XP_018448568.1, XP_018447039.1
OG0010967	g24453, g17657	XP_018450805.1
OG0010968	g46684, g43410, g53075	XP_018458823.1, XP_018442965.1
OG0010970	g16859	XP_018477362.1, XP_018478167.1
OG0010971	g16855	XP_018477866.1, XP_018478583.1
OG0010972	g16851	XP_018478345.1, XP_018480981.1
OG0010973	g16852	XP_018466436.1, XP_018477587.1
OG0010974	g46674	XP_018462556.1, XP_018483926.1
OG0010975	g6156	XP_018445583.1
OG0010976	g16836	XP_018446539.1, XP_018464965.1
OG0010977	g16833	XP_018442608.1
OG0010978	g16774	XP_018460641.1, XP_018478257.1
OG0010979	g14048	XP_018458768.1, XP_018480841.1
OG0010980	g50838	XP_018434836.1, XP_018434827.1
OG0010981	g37760	XP_018462049.1, XP_018458607.1, XP_018472662.1
OG0010982	g37759	XP_018474925.1
OG0010983	g37732	XP_018441800.1, XP_018472959.1
OG0010984	g37726	XP_018483571.1, XP_018485273.1
OG0010985	g50820	XP_018477952.1
OG0010987	g37687	XP_018440364.1
OG0010989	g37624	XP_018475668.1, XP_018475669.1
OG0010990	g37618	XP_018437530.1, XP_018475379.1
OG0010991	g52265	XP_018476179.1, XP_018476177.1
OG0010993	g37578, g52243	XP_018441212.1
OG0010994	g52185, g37563	XP_018480921.1, XP_018440449.1
OG0010995	g52184	XP_018473341.1, XP_018440450.1
OG0010996	g52170	XP_018477846.1, XP_018477828.1, XP_018477835.1
OG0010997	g37546	XP_018464482.1, XP_018437167.1, XP_018437178.1
OG0010998	g18893	XP_018486952.1
OG0010999	g41546	XP_018452040.1
OG0011000	g37472	XP_018434022.1, XP_018472781.1
OG0011001	g38196	XP_018483391.1, XP_018463423.1, XP_018437532.1
OG0011002	g52076	XP_018441588.1, XP_018484481.1
OG0011003	g37442	XP_018441462.1, XP_018484075.1
OG0011004	g52006, g37412	XP_018482941.1
OG0011005	g37405	XP_018440162.1
OG0011007	g52004	XP_018441358.1, XP_018472982.1
OG0011008	g38166	XP_018464986.1, XP_018481118.1, XP_018481156.1
OG0011009	g37397	XP_018440747.1, XP_018474732.1, XP_018473408.1
OG0011010	g5855	XP_018474430.1
OG0011011	g5852	XP_018470014.1
OG0011012	g5851	XP_018444087.1, XP_018470016.1, XP_018470017.1
OG0011013	g5846	XP_018474424.1
OG0011014	g5845	XP_018474421.1, XP_018455242.1
OG0011015	g5838, g5842, g5840, g5836	XP_018474416.1
OG0011016	g7745	XP_018456432.1
OG0011017	g5795	XP_018446881.1
OG0011018	g30086, g36099, g5783	XP_018452984.1
OG0011019	g45332	XP_018442960.1
OG0011021	g5769	XP_018445522.1
OG0011022	g29837	XP_018446946.1
OG0011023	g5735	XP_018447472.1
OG0011024	g5709	XP_018442572.1
OG0011025	g29805	XP_018445681.1
OG0011026	g638	XP_018454624.1, XP_018454625.1
OG0011027	g707	XP_018474705.1, XP_018443907.1, XP_018474710.1, XP_018474712.1
OG0011028	g10	XP_018440357.1
OG0011029	g28927	XP_018446378.1, XP_018446546.1
OG0011030	g28919	XP_018445241.1
OG0011031	g41381	XP_018467872.1, XP_018470596.1
OG0011032	g28903	XP_018469819.1
OG0011033	g767	XP_018463871.1, XP_018464845.1
OG0011034	g768	XP_018474263.1, XP_018470788.1
OG0011035	g28867	XP_018442234.1, XP_018457477.1
OG0011036	g800	XP_018446402.1, XP_018446406.1
OG0011037	g28831	XP_018475080.1, XP_018464211.1
OG0011038	g28829	XP_018444878.1, XP_018446519.1
OG0011039	g844	XP_018468748.1, XP_018460398.1, XP_018476947.1
OG0011040	g846	XP_018446640.1, XP_018446832.1
OG0011041	g1264	XP_018469602.1
OG0011042	g28742	XP_018472919.1
OG0011043	g1233	XP_018453045.1
OG0011044	g283	XP_018485613.1, XP_018463379.1
OG0011045	g268	XP_018452339.1
OG0011046	g9783	XP_018492570.1
OG0011047	g9782, g247	XP_018439002.1, XP_018492568.1
OG0011048	g244	XP_018459912.1, XP_018436528.1
OG0011049	g215	XP_018492867.1
OG0011050	g2554	XP_018436114.1, XP_018439631.1
OG0011051	g40	XP_018459864.1
OG0011052	g9641	XP_018457878.1, XP_018459862.1
OG0011053	g29	XP_018433022.1, XP_018441874.1
OG0011055	g19624	XP_018490321.1, XP_018456592.1
OG0011056	g7	XP_018438931.1, XP_018456558.1
OG0011058	g39457	XP_018452606.1, XP_018452616.1
OG0011059	g45275	XP_018473342.1, XP_018471797.1
OG0011060	g45277	XP_018458935.1
OG0011061	g39463	XP_018469167.1
OG0011062	g40789, g39505	XP_018453088.1
OG0011063	g39508	XP_018454982.1, XP_018454526.1
OG0011064	g45223	XP_018452200.1
OG0011066	g39514	XP_018463524.1, XP_018452935.1
OG0011068	g25432	XP_018474433.1, XP_018474434.1
OG0011069	g39518	XP_018474432.1
OG0011070	g39533, g25448	XP_018454499.1, XP_018454500.1
OG0011071	g39551	XP_018453458.1, XP_018471008.1
OG0011072	g39585	XP_018462034.1, XP_018458842.1
OG0011073	g25469	XP_018448490.1
OG0011074	g39590	XP_018451950.1
OG0011075	g39620	XP_018474877.1
OG0011076	g45218	XP_018473062.1
OG0011077	g39647	XP_018490302.1, XP_018452189.1
OG0011078	g39703	XP_018457126.1
OG0011079	g39759	XP_018484169.1, XP_018478782.1
OG0011080	g11176	XP_018453304.1
OG0011081	g39768	XP_018484313.1
OG0011082	g39764	XP_018472619.1
OG0011083	g39763	XP_018441855.1
OG0011084	g39812, g51291	XP_018439636.1
OG0011085	g51236	XP_018479855.1, XP_018482266.1, XP_018477747.1
OG0011086	g51231	XP_018436284.1, XP_018440081.1
OG0011087	g51216	XP_018477578.1, XP_018472872.1
OG0011088	g39965, g39962	XP_018440164.1
OG0011089	g39969	XP_018441750.1
OG0011090	g51158	XP_018478075.1, XP_018478123.1
OG0011091	g51114, g40010	XP_018436859.1
OG0011092	g39975, g37844	XP_018447541.1
OG0011093	g40044	XP_018436276.1, XP_018436981.1
OG0011094	g40052	XP_018436736.1, XP_018464950.1
OG0011095	g40069	XP_018438526.1
OG0011096	g40096	XP_018482446.1, XP_018467342.1
OG0011097	g40148	XP_018454965.1, XP_018456570.1
OG0011098	g40120	XP_018480314.1, XP_018463724.1, XP_018459292.1
OG0011099	g40153	XP_018464987.1, XP_018473935.1, XP_018484295.1
OG0011101	g1675	XP_018477283.1, XP_018461199.1
OG0011102	g44148	XP_018433191.1, XP_018458643.1
OG0011103	g32207	XP_018449998.1
OG0011104	g38317	XP_018474805.1, XP_018462936.1
OG0011105	g23663	XP_018479085.1
OG0011107	g7931	XP_018466173.1, XP_018485946.1
OG0011108	g7943	XP_018486756.1
OG0011109	g39946	XP_018434713.1
OG0011110	g12728	XP_018435253.1, XP_018439202.1
OG0011111	g38161, g38159, g38163	XP_018477884.1
OG0011112	g37388	XP_018477043.1
OG0011114	g17120	XP_018471257.1, XP_018464224.1
OG0011115	g23676	XP_018491250.1, XP_018480869.1
OG0011117	g12756	XP_018464959.1, XP_018481941.1
OG0011118	g12676	XP_018490611.1
OG0011119	g7839	XP_018437345.1, XP_018489188.1
OG0011120	g659	XP_018455607.1
OG0011121	g7810	XP_018492800.1, XP_018440564.1
OG0011122	g7773, g7764	XP_018493055.1
OG0011123	g12841	XP_018493280.1, XP_018492429.1
OG0011124	g12577	XP_018432740.1
OG0011126	g7703	XP_018435297.1, XP_018435240.1
OG0011127	g12523	XP_018441735.1, XP_018491754.1
OG0011129	g12505, g12917	XP_018488416.1, XP_018466216.1, XP_018487426.1
OG0011130	g6352	XP_018488508.1
OG0011131	g12489	XP_018488980.1, XP_018490400.1, XP_018493517.1
OG0011132	g10255	XP_018484433.1
OG0011133	g12995	XP_018493188.1, XP_018490353.1
OG0011134	g12989	XP_018441872.1
OG0011135	g7524	XP_018486962.1
OG0011136	g13012	XP_018492959.1
OG0011137	g51910	XP_018478573.1, XP_018461155.1
OG0011138	g51843	XP_018476593.1
OG0011139	g51809	XP_018480726.1
OG0011140	g37306	XP_018436391.1, XP_018441999.1
OG0011141	g37294	XP_018472837.1
OG0011142	g37145	XP_018478238.1, XP_018478222.1
OG0011143	g38030	XP_018434084.1
OG0011144	g38053	XP_018477982.1, XP_018478011.1, XP_018458997.1
OG0011145	g51632	XP_018434198.1
OG0011146	g51636	XP_018483444.1, XP_018483443.1
OG0011147	g37226	XP_018472836.1, XP_018472840.1
OG0011148	g37231	XP_018439906.1
OG0011149	g51681	XP_018437203.1
OG0011150	g37260	XP_018472952.1
OG0011151	g37281	XP_018482568.1, XP_018438844.1
OG0011152	g51724	XP_018436805.1
OG0011153	g31627	XP_018438531.1
OG0011154	g49956	XP_018438764.1, XP_018487545.1
OG0011155	g31633, g27742, g27335	XP_018435260.1
OG0011156	g31647	XP_018470454.1, XP_018450208.1
OG0011158	g27368	XP_018479428.1
OG0011159	g27374	XP_018480199.1
OG0011161	g31739	XP_018432667.1, XP_018451632.1
OG0011162	g50092	XP_018448264.1, XP_018473281.1
OG0011163	g27441	XP_018437697.1, XP_018450528.1
OG0011164	g50118, g31901	XP_018473625.1, XP_018450745.1
OG0011165	g27457	XP_018440922.1
OG0011166	g50187	XP_018486247.1
OG0011167	g27499	XP_018485178.1, XP_018433946.1
OG0011168	g27537	XP_018440604.1
OG0011169	g32091	XP_018487168.1, XP_018441043.1
OG0011170	g27565, g32077	XP_018440834.1
OG0011171	g32122	XP_018438269.1
OG0011173	g50365	XP_018447564.1
OG0011174	g7283	XP_018488289.1, XP_018432580.1
OG0011176	g32202	XP_018435764.1
OG0011177	g50389	XP_018448158.1, XP_018448142.1
OG0011178	g32239	XP_018447711.1
OG0011179	g32242	XP_018450248.1
OG0011180	g32257	XP_018432876.1
OG0011181	g50411, g27625	XP_018466735.1, XP_018491003.1
OG0011182	g44906	XP_018472059.1, XP_018442490.1
OG0011183	g26871	XP_018441792.1
OG0011184	g32287	XP_018451915.1, XP_018451917.1, XP_018434540.1
OG0011185	g46931	XP_018451298.1
OG0011186	g23788	XP_018456576.1, XP_018456800.1
OG0011191	g38396	XP_018439485.1, XP_018439482.1
OG0011192	g38421	XP_018459020.1, XP_018433268.1
OG0011193	g38423	XP_018462348.1, XP_018479401.1, XP_018459002.1
OG0011194	g50906	XP_018483161.1, XP_018478823.1
OG0011195	g38509	XP_018433636.1
OG0011196	g38516	XP_018481132.1, XP_018466259.1
OG0011197	g38525	XP_018441547.1
OG0011198	g50853	XP_018440672.1
OG0011199	g31520	XP_018447242.1, XP_018451150.1
OG0011200	g31512	XP_018436760.1
OG0011201	g31503	XP_018441309.1, XP_018437017.1
OG0011202	g49899	XP_018481659.1, XP_018449420.1
OG0011203	g49885	XP_018469191.1, XP_018436826.1
OG0011204	g49857	XP_018449547.1, XP_018449553.1
OG0011205	g31411, g49849	XP_018451069.1
OG0011207	g27179	XP_018450448.1, XP_018451596.1, XP_018465299.1
OG0011208	g31335	XP_018458298.1, XP_018458297.1
OG0011209	g31323	XP_018463326.1, XP_018465991.1, XP_018458287.1
OG0011210	g31283	XP_018432997.1
OG0011211	g31256	XP_018463026.1, XP_018437256.1
OG0011212	g31246	XP_018440617.1
OG0011213	g27102	XP_018433407.1
OG0011214	g31157, g49639, g51874	XP_018451336.1, XP_018466081.1
OG0011215	g47177	XP_018471873.1
OG0011216	g49654	XP_018486799.1
OG0011217	g31132	XP_018485926.1
OG0011218	g54017	XP_018469334.1
OG0011219	g31106, g49606	XP_018434388.1
OG0011220	g31058	XP_018450633.1, XP_018483049.1
OG0011221	g27002	XP_018492557.1, XP_018492569.1
OG0011222	g26993	XP_018486401.1
OG0011223	g30995	XP_018486997.1, XP_018487013.1
OG0011224	g30973, g30969, g49531	XP_018451540.1
OG0011225	g49528	XP_018486355.1
OG0011227	g30964, g49524	XP_018489703.1, XP_018492142.1
OG0011228	g30938	XP_018463015.1, XP_018487864.1
OG0011229	g30933	XP_018471082.1, XP_018486741.1
OG0011230	g30929	XP_018489254.1, XP_018483990.1
OG0011231	g49460, g26946	XP_018489646.1
OG0011232	g30879	XP_018465929.1, XP_018443296.1
OG0011233	g49436	XP_018447308.1, XP_018449724.1, XP_018449285.1, XP_018448178.1
OG0011234	g49420	XP_018490500.1
OG0011235	g49423	XP_018467331.1, XP_018451311.1
OG0011236	g49429	XP_018451711.1
OG0011237	g30819	XP_018482767.1
OG0011238	g30814	XP_018438040.1
OG0011239	g30811	XP_018451349.1
OG0011241	g30798	XP_018447072.1
OG0011242	g49387	XP_018486522.1, XP_018463860.1
OG0011243	g30779	XP_018462077.1, XP_018432565.1
OG0011244	g30776, g49377	XP_018475267.1
OG0011246	g49294	XP_018492644.1
OG0011247	g5227	XP_018476090.1, XP_018475686.1, XP_018477023.1
OG0011248	g5199	XP_018446554.1, XP_018473694.1
OG0011249	g45653, g5209	XP_018443302.1
OG0011250	g5220	XP_018446692.1
OG0011251	g29292, g5175	XP_018472475.1, XP_018442750.1
OG0011252	g5121	XP_018475429.1
OG0011253	g5047	XP_018466740.1
OG0011254	g5044	XP_018445371.1, XP_018471304.1
OG0011255	g29179	XP_018442940.1
OG0011256	g29136	XP_018472107.1
OG0011257	g29139	XP_018458276.1, XP_018468283.1
OG0011258	g4955, g32267, g4953	XP_018474625.1
OG0011259	g44849	XP_018457596.1
OG0011260	g4921	XP_018444881.1, XP_018444740.1
OG0011261	g4916	XP_018469952.1
OG0011262	g29063	XP_018462589.1, XP_018445878.1, XP_018476011.1
OG0011263	g4892	XP_018442883.1, XP_018445821.1
OG0011264	g4857	XP_018456925.1, XP_018481113.1, XP_018481122.1
OG0011265	g4828	XP_018462675.1, XP_018478317.1
OG0011266	g4803	XP_018454034.1, XP_018478269.1
OG0011267	g10120, g4806	XP_018484287.1
OG0011268	g4795	XP_018478314.1
OG0011269	g4770	XP_018461625.1, XP_018453255.1
OG0011270	g4743	XP_018452515.1
OG0011271	g4746	XP_018438540.1, XP_018437716.1
OG0011272	g4764	XP_018484862.1
OG0011273	g10192	XP_018437323.1
OG0011274	g4500	XP_018483000.1, XP_018455070.1
OG0011275	g10203	XP_018455277.1
OG0011276	g10262	XP_018452994.1
OG0011277	g29348	XP_018445422.1
OG0011278	g5580	XP_018475635.1, XP_018475540.1
OG0011279	g45449	XP_018442680.1
OG0011280	g5618, g45439	XP_018445983.1
OG0011281	g29721	XP_018471748.1, XP_018471745.1
OG0011282	g29724	XP_018444652.1
OG0011283	g45428	XP_018476515.1, XP_018473074.1
OG0011284	g5639	XP_018446074.1, XP_018446087.1
OG0011285	g13136	XP_018492731.1, XP_018492732.1
OG0011286	g5687	XP_018445924.1
OG0011287	g10096	XP_018463923.1, XP_018435612.1, XP_018455822.1
OG0011288	g607	XP_018478279.1
OG0011289	g10065, g608	XP_018457402.1
OG0011290	g597	XP_018455155.1
OG0011291	g10048	XP_018441136.1
OG0011292	g565	XP_018480409.1
OG0011293	g18566	XP_018482678.1
OG0011294	g525	XP_018457853.1, XP_018482938.1
OG0011296	g18581	XP_018479289.1
OG0011296	g18101	XP_018489951.1
OG0011297	g505	XP_018454552.1
OG0011298	g9921	XP_018487767.1
OG0011299	g411	XP_018478171.1
OG0011300	g9844	XP_018486343.1, XP_018452209.1
OG0011301	g1224	XP_018456338.1
OG0011302	g1218	XP_018455835.1, XP_018456363.1
OG0011303	g1166	XP_018456745.1
OG0011304	g1163	XP_018457068.1
OG0011305	g28694	XP_018452597.1
OG0011306	g2501, g2500, g2499	XP_018480365.1, XP_018480380.1
OG0011307	g19358	XP_018436746.1
OG0011308	g2553	XP_018437484.1
OG0011309	g19360	XP_018437200.1
OG0011310	g2568	XP_018478822.1
OG0011311	g2571	XP_018478367.1
OG0011312	g19384	XP_018469190.1, XP_018438130.1
OG0011313	g2649	XP_018433166.1
OG0011314	g19423	XP_018469161.1, XP_018488134.1
OG0011315	g2703	XP_018471079.1
OG0011316	g19483	XP_018486378.1, XP_018439691.1
OG0011317	g31484	XP_018448091.1
OG0011318	g19565	XP_018440336.1
OG0011319	g2935, g2911	XP_018434024.1
OG0011321	g19594	XP_018468261.1
OG0011322	g3138	XP_018441149.1, XP_018441131.1
OG0011323	g11548	XP_018440074.1
OG0011324	g54380, g54376	XP_018447720.1
OG0011325	g16814	XP_018478931.1, XP_018484797.1, XP_018464160.1
OG0011326	g41570	XP_018444832.1
OG0011327	g41575	XP_018459884.1
OG0011328	g44872	XP_018445991.1, XP_018446060.1
OG0011329	g44825	XP_018453328.1
OG0011330	g44821	XP_018443173.1
OG0011331	g45809	XP_018456778.1, XP_018469864.1
OG0011333	g45970	XP_018446245.1, XP_018444200.1
OG0011335	g45861	XP_018464402.1, XP_018457919.1
OG0011336	g45868	XP_018472134.1
OG0011337	g45879	XP_018470100.1
OG0011338	g45890	XP_018461375.1, XP_018455225.1
OG0011340	g45932, g44645	XP_018457906.1
OG0011341	g45945	XP_018446523.1
OG0011342	g45966	XP_018452536.1
OG0011343	g46433	XP_018445762.1, XP_018452765.1
OG0011344	g46430	XP_018445470.1, XP_018452903.1
OG0011345	g46397	XP_018443022.1, XP_018452469.1
OG0011346	g46353	XP_018458365.1
OG0011347	g50181	XP_018481169.1, XP_018459127.1
OG0011348	g46267	XP_018443422.1, XP_018443549.1
OG0011349	g44437	XP_018463658.1, XP_018468669.1
OG0011350	g46229	XP_018444263.1
OG0011351	g47715	XP_018448385.1
OG0011352	g53963	XP_018450664.1, XP_018484333.1
OG0011353	g17858	XP_018477496.1, XP_018463594.1
OG0011354	g46194	XP_018444257.1, XP_018444259.1, XP_018462789.1
OG0011355	g44479	XP_018445044.1
OG0011356	g44497	XP_018446114.1, XP_018446109.1
OG0011357	g17987	XP_018444382.1, XP_018444476.1
OG0011358	g44532	XP_018445132.1, XP_018445180.1
OG0011359	g46109	XP_018457619.1
OG0011360	g44555	XP_018470962.1
OG0011361	g44598	XP_018472081.1, XP_018457245.1
OG0011364	g46581	XP_018471118.1, XP_018461739.1
OG0011365	g46595	XP_018462403.1, XP_018475726.1, XP_018449830.1
OG0011366	g12258	XP_018492762.1
OG0011367	g12254	XP_018461990.1, XP_018467599.1, XP_018489038.1
OG0011369	g13158	XP_018468457.1, XP_018489124.1, XP_018489112.1
OG0011370	g13160	XP_018489562.1, XP_018489568.1, XP_018486582.1
OG0011371	g13188, g7233	XP_018485996.1
OG0011372	g12219	XP_018487293.1
OG0011373	g7209	XP_018488529.1, XP_018459550.1
OG0011374	g13207	XP_018487522.1
OG0011375	g13208	XP_018435174.1, XP_018435191.1, XP_018463108.1
OG0011376	g16703, g12195	XP_018434737.1, XP_018437206.1
OG0011379	g7135	XP_018486544.1, XP_018486539.1
OG0011380	g7131	XP_018493513.1, XP_018493530.1
OG0011381	g7117	XP_018492578.1
OG0011382	g7103	XP_018489559.1
OG0011383	g7099	XP_018491566.1
OG0011384	g7087	XP_018490789.1, XP_018486460.1
OG0011385	g7078	XP_018491123.1
OG0011386	g7033, g7029	XP_018485488.1
OG0011387	g7018	XP_018488588.1
OG0011388	g12091	XP_018488585.1
OG0011389	g7010, g13261	XP_018486822.1
OG0011390	g6952, g6950	XP_018491782.1
OG0011391	g6924	XP_018489287.1, XP_018489521.1
OG0011392	g13296	XP_018491314.1, XP_018491309.1
OG0011393	g6889	XP_018441107.1
OG0011394	g12001	XP_018436898.1, XP_018463894.1
OG0011395	g13319	XP_018492686.1, XP_018439824.1
OG0011397	g6822	XP_018454608.1
OG0011398	g6814	XP_018460667.1, XP_018492322.1
OG0011400	g6812	XP_018492920.1, XP_018460671.1
OG0011402	g6751	XP_018491331.1
OG0011403	g11915	XP_018488941.1
OG0011404	g6718	XP_018488961.1
OG0011405	g6709	XP_018487190.1
OG0011406	g6684	XP_018459591.1
OG0011407	g6604	XP_018433706.1
OG0011408	g13400	XP_018439027.1, XP_018433101.1
OG0011409	g13406, g11844	XP_018441593.1, XP_018486017.1
OG0011410	g11836	XP_018485431.1
OG0011411	g6581	XP_018487645.1
OG0011412	g11815, g13428	XP_018488932.1
OG0011413	g13453	XP_018433662.1
OG0011414	g13461	XP_018489116.1
OG0011415	g6519	XP_018492914.1
OG0011416	g13493	XP_018432917.1
OG0011417	g6448	XP_018487007.1, XP_018486457.1
OG0011418	g11683	XP_018492640.1
OG0011419	g6412	XP_018488988.1
OG0011420	g6377	XP_018489929.1
OG0011421	g6362	XP_018489168.1
OG0011422	g6345	XP_018485391.1
OG0011423	g13596	XP_018486855.1
OG0011424	g13594	XP_018432647.1, XP_018432646.1
OG0011425	g11571	XP_018492058.1, XP_018492092.1
OG0011426	g13580	XP_018434583.1, XP_018485922.1
OG0011427	g11630	XP_018432939.1, XP_018485527.1
OG0011428	g11602	XP_018486661.1
OG0011429	g14256	XP_018438659.1, XP_018438661.1
OG0011430	g6143	XP_018433845.1, XP_018489501.1
OG0011431	g14212	XP_018493421.1, XP_018441581.1
OG0011432	g6078	XP_018432700.1
OG0011433	g13986	XP_018437556.1
OG0011434	g13954	XP_018435199.1, XP_018454786.1
OG0011435	g6012	XP_018454688.1, XP_018457349.1
OG0011436	g13937	XP_018465784.1
OG0011437	g5963	XP_018455310.1, XP_018439134.1
OG0011438	g5954	XP_018455268.1, XP_018455265.1
OG0011439	g13811	XP_018452620.1, XP_018435194.1
OG0011441	g13818	XP_018434108.1
OG0011442	g5905	XP_018440428.1, XP_018440485.1
OG0011443	g13839	XP_018433256.1
OG0011444	g5931	XP_018474285.1
OG0011447	g36632, g28003	XP_018447649.1
OG0011448	g35646, g54286	XP_018492217.1
OG0011449	g54249	XP_018448833.1, XP_018486759.1
OG0011450	g28027	XP_018488119.1
OG0011451	g28028	XP_018485740.1
OG0011452	g6743	XP_018490780.1
OG0011454	g36337	XP_018465986.1, XP_018438159.1, XP_018438403.1, XP_018465201.1
OG0011455	g54037	XP_018487195.1, XP_018445644.1
OG0011456	g24388	XP_018478443.1, XP_018478431.1, XP_018458787.1
OG0011458	g37102, g51463	XP_018462945.1, XP_018462946.1, XP_018474088.1
OG0011459	g37983	XP_018434609.1
OG0011460	g51457	XP_018434860.1
OG0011461	g51447	XP_018483128.1
OG0011462	g2428	XP_018458902.1, XP_018461675.1
OG0011463	g2421	XP_018433927.1
OG0011464	g32421	XP_018487824.1, XP_018487825.1
OG0011465	g11320	XP_018492775.1
OG0011466	g2400	XP_018493438.1
OG0011467	g2389	XP_018477799.1, XP_018482842.1, XP_018485642.1
OG0011468	g2378	XP_018486798.1, XP_018461242.1
OG0011469	g17067	XP_018471450.1
OG0011470	g2321	XP_018478550.1, XP_018480831.1
OG0011471	g2273	XP_018493071.1
OG0011472	g2241	XP_018491942.1
OG0011473	g2232	XP_018465669.1
OG0011474	g19067	XP_018482194.1
OG0011475	g19058	XP_018478199.1
OG0011477	g19001	XP_018460284.1
OG0011478	g2076	XP_018486417.1
OG0011479	g18986	XP_018442767.1
OG0011480	g2042	XP_018489365.1
OG0011482	g49662	XP_018492409.1, XP_018440625.1
OG0011483	g18887	XP_018488775.1
OG0011484	g2290	XP_018486308.1, XP_018489708.1
OG0011485	g18821	XP_018484207.1, XP_018467105.1
OG0011486	g1899	XP_018489010.1, XP_018488999.1
OG0011487	g1882	XP_018465152.1, XP_018478654.1, XP_018478556.1
OG0011488	g52284	XP_018436604.1
OG0011489	g1832	XP_018490840.1, XP_018491000.1, XP_018467448.1
OG0011490	g1818	XP_018460086.1, XP_018460097.1, XP_018444911.1
OG0011491	g1817	XP_018444917.1, XP_018485715.1
OG0011492	g1814	XP_018459363.1, XP_018444921.1
OG0011493	g1787	XP_018490013.1, XP_018480977.1
OG0011494	g1763	XP_018444351.1, XP_018446225.1
OG0011495	g1760	XP_018491340.1
OG0011496	g1758	XP_018486231.1
OG0011497	g1750	XP_018481482.1, XP_018466591.1
OG0011498	g18754	XP_018480552.1, XP_018488080.1
OG0011499	g18765	XP_018492310.1
OG0011500	g1740	XP_018459639.1
OG0011501	g5675	XP_018493359.1, XP_018459557.1
