Orthogroup	Cochlearia_excelsa	Brassica_oleracea
OG0012797	g48616	YP_004927493.1, YP_004927492.1
OG0012798	g28863	XP_013623564.1, XP_013608338.1
OG0012799	g10231, g5772	XP_013597453.1
OG0012800	g28943	XP_013608360.1, XP_013627163.1
OG0012801	g9909	XP_013620440.1, XP_013594158.1
OG0012802	g45415	XP_013630552.1
OG0012803	g18626	XP_013610919.1
OG0012805	g32282	XP_013623575.1
OG0012805	g32281	XP_013604922.1
OG0012806	g28159, g28171	XP_013588431.1
OG0012807	g53833	XP_013590322.1, XP_013584382.1
OG0012809	g25320, g50861	XP_013617931.1
OG0012811	g30317, g30273, g20260	YP_004927461.1
OG0012814	g45582	XP_013627079.1, XP_013619193.1
OG0012815	g5111	XP_013626834.1
OG0012816	g4962	XP_013615820.1, XP_013616822.1, XP_013619447.1, XP_013610179.1
OG0012817	g4905, g3962	XP_013608382.1, XP_013625701.1
OG0012818	g818	XP_013627711.1
OG0012818	g41341	XP_013614233.1
OG0012819	g23701	XP_013598265.1, XP_013618888.1
OG0012822	g1665	XP_013616037.1
OG0012823	g10248	XP_013618974.1, XP_013593916.1
OG0012824	g4582	XP_013619350.1, XP_013596004.1
OG0012826	g20668, g8101, g48724, g19684	YP_004927489.1
OG0012827	g45249	XP_013607443.1, XP_013638414.1
OG0012828	g46538	XP_013616557.1, XP_013616489.1, XP_013592653.1
OG0012829	g34874	XP_013584525.1
OG0012836	g23578	XP_013617156.1
OG0012837	g17053	XP_013621708.1
OG0012838	g47663	XP_013605769.1
OG0012839	g23541	XP_013598489.1
OG0012840	g23529	XP_013596821.1
OG0012841	g47691	XP_013587875.1
OG0012842	g23471	XP_013619698.1
OG0012843	g47699	XP_013638434.1
OG0012844	g37378, g51969	XP_013633441.1
OG0012845	g16996	XP_013593311.1
OG0012846	g23410	XP_013600763.1
OG0012847	g23391	XP_013597683.1
OG0012848	g16977	XP_013593531.1
OG0012849	g23375	XP_013595359.1
OG0012850	g47759	XP_013626034.1
OG0012851	g23359	XP_013627930.1
OG0012852	g47766	XP_013622386.1
OG0012853	g47776	XP_013625517.1
OG0012854	g23325	XP_013598592.1
OG0012855	g16941	XP_013595943.1
OG0012856	g16938	XP_013618431.1
OG0012857	g16928	XP_013600348.1
OG0012858	g16925	XP_013595697.1
OG0012859	g23272	XP_013595780.1
OG0012860	g23264	XP_013601264.1
OG0012861	g23255	XP_013595956.1
OG0012862	g47819	XP_013607132.1
OG0012863	g16907	XP_013595433.1
OG0012864	g16908	XP_013611489.1
OG0012865	g47824	XP_013593603.1
OG0012866	g47821	XP_013587232.1
OG0012867	g23207	XP_013606630.1
OG0012868	g23176	XP_013604411.1
OG0012869	g47841	XP_013605960.1
OG0012870	g23179	XP_013639218.1
OG0012871	g23175	XP_013607751.1
OG0012872	g23168	XP_013626253.1
OG0012873	g23163	XP_013607000.1
OG0012875	g23146	XP_013585885.1
OG0012876	g47875, g23108	XP_013591234.1
OG0012877	g23138	XP_013618235.1
OG0012878	g23104	XP_013603409.1
OG0012880	g23044	XP_013635615.1
OG0012881	g23031	XP_013620738.1
OG0012882	g22953	XP_013608054.1
OG0012883	g23024	XP_013612883.1
OG0012884	g13566	XP_013623722.1
OG0012885	g50572	XP_013584335.1
OG0012886	g50573	XP_013584174.1
OG0012887	g50589	XP_013595802.1
OG0012888	g27746	XP_013584604.1, XP_013604030.1
OG0012889	g32612	XP_013639431.1, XP_013637727.1
OG0012890	g32616	XP_013586228.1
OG0012891	g50654, g50655	XP_013585234.1
OG0012892	g24319	XP_013620161.1
OG0012894	g47171	XP_013619941.1
OG0012895	g47170	XP_013618678.1
OG0012896	g47163	XP_013601461.1
OG0012897	g17586	XP_013601476.1
OG0012898	g17589	XP_013604377.1
OG0012899	g43836	XP_013612358.1
OG0012900	g41132	XP_013611859.1
OG0012901	g1684	XP_013612392.1
OG0012902	g41129	XP_013585758.1
OG0012903	g43906	XP_013610188.1
OG0012904	g41127	XP_013633632.1
OG0012905	g41126	XP_013613590.1
OG0012906	g43971	XP_013613577.1
OG0012907	g41118	XP_013614918.1
OG0012908	g41114	XP_013611397.1
OG0012909	g44016	XP_013611970.1
OG0012910	g44015	XP_013611971.1
OG0012911	g41068	XP_013605055.1
OG0012912	g44042	XP_013607396.1
OG0012913	g38258	XP_013637230.1, XP_013607078.1
OG0012914	g41053	XP_013615946.1
OG0012915	g41046	XP_013612512.1
OG0012916	g44088	XP_013611454.1
OG0012917	g41040	XP_013594531.1
OG0012918	g44100	XP_013636121.1, XP_013605398.1
OG0012919	g41021	XP_013612673.1
OG0012920	g41016	XP_013597112.1
OG0012921	g44137	XP_013617366.1
OG0012922	g41004	XP_013605997.1
OG0012923	g44138	XP_013605810.1, XP_013634368.1
OG0012924	g40995	XP_013612280.1
OG0012925	g44152	XP_013606019.1
OG0012927	g44153	XP_013614938.1
OG0012929	g40972	XP_013632163.1, XP_013621063.1
OG0012930	g44166	XP_013606605.1
OG0012931	g40937	XP_013637285.1, XP_013606477.1
OG0012932	g10821	XP_013620531.1
OG0012933	g10816	XP_013612413.1, XP_013598092.1
OG0012934	g10814	XP_013593674.1
OG0012935	g10807	XP_013621120.1
OG0012936	g10778	XP_013618527.1
OG0012937	g10774	XP_013620754.1
OG0012938	g10772	XP_013599323.1
OG0012940	g10743	XP_013597747.1
OG0012941	g10739	XP_013611678.1
OG0012942	g1522	XP_013599282.1
OG0012943	g10706	XP_013593265.1
OG0012944	g10683	XP_013598948.1
OG0012945	g10680	XP_013593571.1
OG0012946	g27253	XP_013585931.1
OG0012947	g16680	XP_013609261.1
OG0012948	g10658	XP_013607115.1
OG0012949	g10643	XP_013597926.1
OG0012950	g10628	XP_013593383.1
OG0012951	g10601	XP_013593803.1
OG0012952	g1581	XP_013616685.1
OG0012953	g1585	XP_013595765.1
OG0012954	g1587	XP_013596684.1
OG0012955	g10572	XP_013612549.1
OG0012956	g1593	XP_013606396.1, XP_013607142.1
OG0012957	g1595	XP_013606351.1
OG0012958	g1597	XP_013613421.1
OG0012959	g10551	XP_013597306.1
OG0012960	g10530	XP_013593321.1
OG0012961	g10527	XP_013593496.1
OG0012962	g10518	XP_013621077.1
OG0012963	g10517	XP_013595986.1
OG0012965	g10500	XP_013595490.1
OG0012966	g46662	XP_013632318.1
OG0012967	g10480	XP_013606737.1
OG0012968	g10460	XP_013616475.1
OG0012970	g16570	XP_013599426.1
OG0012971	g10432	XP_013596154.1
OG0012972	g10407	XP_013593650.1
OG0012973	g10406	XP_013594022.1
OG0012974	g4296	XP_013595326.1
OG0012975	g10396	XP_013597894.1
OG0012977	g10366	XP_013593958.1
OG0012978	g10320	XP_013598014.1, XP_013620766.1
OG0012979	g10318	XP_013609301.1, XP_013596216.1
OG0012980	g46738	XP_013636957.1
OG0012981	g41791	XP_013592644.1
OG0012982	g44919	XP_013618489.1
OG0012983	g44930	XP_013618389.1
OG0012984	g44931	XP_013618077.1
OG0012985	g44953	XP_013590321.1
OG0012986	g44972	XP_013589858.1
OG0012987	g45006	XP_013621498.1
OG0012988	g45019	XP_013616635.1
OG0012989	g45020	XP_013591285.1
OG0012990	g51957	XP_013591726.1
OG0012991	g45082	XP_013588425.1
OG0012992	g18059	XP_013621378.1
OG0012993	g45090	XP_013592355.1
OG0012994	g18060	XP_013620916.1
OG0012995	g17927	XP_013631536.1
OG0012996	g41131	XP_013626803.1
OG0012997	g6527	XP_013593549.1
OG0012998	g40736	XP_013607282.1
OG0012999	g40753	XP_013611603.1
OG0013001	g41067, g40780	XP_013607200.1
OG0013002	g40825	XP_013610649.1
OG0013003	g40824	XP_013606970.1
OG0013004	g43513	XP_013606809.1
OG0013005	g40817	XP_013609160.1
OG0013006	g40814	XP_013612441.1
OG0013007	g40810	XP_013612695.1
OG0013008	g40809	XP_013606156.1
OG0013009	g40807	XP_013606274.1
OG0013010	g44261	XP_013611232.1
OG0013011	g40791	XP_013613010.1
OG0013012	g44255	XP_013609562.1
OG0013013	g40842	XP_013631201.1, XP_013612758.1
OG0013015	g31404	XP_013586086.1
OG0013016	g40860	XP_013610617.1
OG0013017	g44242	XP_013609548.1
OG0013018	g44237	XP_013607206.1, XP_013632858.1
OG0013019	g40887	XP_013608805.1
OG0013020	g40905	XP_013631683.1, XP_013606151.1
OG0013021	g27180	XP_013585436.1
OG0013022	g40919	XP_013607364.1
OG0013023	g40920	XP_013583831.1
OG0013024	g47559	XP_013637303.1
OG0013025	g23724	XP_013593682.1, XP_013621179.1
OG0013026	g23721	XP_013595813.1
OG0013027	g47573	XP_013599863.1
OG0013028	g23713	XP_013625967.1
OG0013029	g46840	XP_013636960.1
OG0013030	g37384	XP_013626626.1, XP_013631892.1
OG0013031	g51976	XP_013631667.1
OG0013032	g37377	XP_013631057.1
OG0013033	g51968	XP_013633774.1, XP_013590323.1
OG0013034	g51959	XP_013621953.1
OG0013035	g51927, g51942	XP_013629864.1
OG0013036	g38143	XP_013634023.1
OG0013037	g7517	XP_013638041.1
OG0013038	g13023	XP_013583973.1
OG0013039	g13028	XP_013589152.1
OG0013040	g7480	XP_013586459.1
OG0013041	g7479	XP_013586456.1
OG0013042	g7458, g12389	XP_013586711.1
OG0013044	g47502	XP_013584760.1
OG0013045	g13069	XP_013583291.1
OG0013046	g12381	XP_013583549.1
OG0013048	g7445	XP_013630370.1
OG0013049	g13087	XP_013628591.1
OG0013050	g13089	XP_013586953.1
OG0013051	g28979	XP_013611113.1, XP_013629424.1
OG0013052	g13106	XP_013583502.1
OG0013053	g12362	XP_013627964.1
OG0013054	g7417	XP_013630314.1
OG0013055	g7408	XP_013585723.1
OG0013056	g49769	XP_013583516.1
OG0013057	g12330	XP_013583807.1
OG0013058	g7374	XP_013586614.1
OG0013059	g7371	XP_013585717.1
OG0013060	g13132	XP_013583396.1, XP_013621720.1
OG0013061	g7338	XP_013586529.1, XP_013611619.1
OG0013062	g7333	XP_013586842.1
OG0013063	g12294, g7331	XP_013586351.1
OG0013064	g39859	XP_013634062.1
OG0013065	g12287	XP_013626142.1, XP_013587493.1
OG0013066	g23582	XP_013595584.1
OG0013068	g37835	XP_013615428.1
OG0013069	g26734	XP_013613077.1
OG0013070	g1476	XP_013613239.1
OG0013071	g1460	XP_013614303.1
OG0013072	g1449	XP_013614305.1
OG0013073	g26787	XP_013609122.1
OG0013074	g1427	XP_013606033.1
OG0013075	g1421	XP_013611604.1
OG0013076	g1413	XP_013628351.1
OG0013077	g26817	XP_013628353.1
OG0013078	g28257, g1401	XP_013628438.1
OG0013079	g1383	XP_013626366.1
OG0013080	g6410	XP_013599216.1
OG0013081	g28311	XP_013611611.1, XP_013628903.1
OG0013082	g28322	XP_013622836.1
OG0013083	g28326	XP_013608758.1
OG0013084	g1328	XP_013623449.1
OG0013085	g41174, g41192	XP_013609867.1
OG0013086	g1321	XP_013609939.1, XP_013619554.1
OG0013087	g28355	XP_013616648.1
OG0013088	g1303	XP_013616075.1
OG0013089	g871	XP_013613073.1
OG0013090	g877	XP_013627724.1
OG0013091	g28388, g36025	XP_013609878.1
OG0013092	g41250	XP_013608913.1
OG0013093	g41289, g41290	XP_013608642.1
OG0013094	g17074, g23610	XP_013610212.1
OG0013095	g39441	XP_013620844.1
OG0013096	g28451	XP_013620845.1
OG0013097	g944	XP_013611083.1, XP_013633259.1
OG0013098	g28449	XP_013621677.1
OG0013099	g938	XP_013621135.1
OG0013100	g28446, g38451	XP_013621136.1
OG0013101	g28444	XP_013615476.1
OG0013102	g28466	XP_013626820.1
OG0013103	g39427	XP_013612373.1
OG0013104	g28483	XP_013623330.1
OG0013105	g6255, g6277, g3081	XP_013593607.1
OG0013106	g28492	XP_013610707.1, XP_013617011.1
OG0013107	g39396	XP_013605952.1
OG0013108	g978	XP_013605954.1
OG0013109	g28493	XP_013608766.1
OG0013110	g980	XP_013620836.1
OG0013111	g981	XP_013618584.1
OG0013113	g1005	XP_013621683.1
OG0013114	g23675	XP_013600536.1
OG0013115	g28512	XP_013607418.1
OG0013116	g1017	XP_013621807.1
OG0013117	g28525	XP_013613199.1, XP_013608213.1
OG0013118	g39363	XP_013612604.1
OG0013119	g1039	XP_013607181.1
OG0013120	g28541	XP_013621607.1
OG0013121	g1054	XP_013612612.1
OG0013122	g1064	XP_013609998.1, XP_013618789.1
OG0013123	g1073	XP_013606786.1
OG0013124	g28618	XP_013613138.1
OG0013125	g39316	XP_013609807.1
OG0013126	g28629	XP_013611715.1
OG0013127	g1103, g28636	XP_013616697.1
OG0013128	g1104	XP_013618108.1
OG0013129	g28644	XP_013619482.1
OG0013130	g1135	XP_013609267.1, XP_013626909.1
OG0013131	g28665	XP_013620275.1
OG0013132	g28684	XP_013619374.1
OG0013133	g28686	XP_013608702.1
OG0013134	g24287	XP_013601744.1
OG0013135	g467	XP_013595641.1
OG0013136	g10305	XP_013597666.1
OG0013137	g29361	XP_013607185.1
OG0013138	g45616, g29366	XP_013611991.1
OG0013139	g5283	XP_013613281.1, XP_013619477.1
OG0013140	g29385	XP_013622905.1, XP_013611075.1
OG0013141	g29392	XP_013611274.1
OG0013142	g45602	XP_013611225.1
OG0013143	g45591, g18351	XP_013609775.1
OG0013144	g29399	XP_013611523.1
OG0013145	g5319	XP_013629154.1
OG0013146	g45588	XP_013606352.1
OG0013147	g5324	XP_013611371.1
OG0013148	g29425	XP_013629177.1
OG0013149	g5351	XP_013609318.1
OG0013150	g5364	XP_013619046.1, XP_013628977.1
OG0013151	g5366	XP_013606660.1
OG0013152	g45570	XP_013609672.1
OG0013153	g5368	XP_013621277.1, XP_013629543.1
OG0013154	g45566, g5374	XP_013613148.1
OG0013155	g5375	XP_013611733.1
OG0013156	g5380	XP_013609092.1
OG0013157	g5381	XP_013608670.1
OG0013158	g45554	XP_013618347.1, XP_013606505.1
OG0013159	g45551	XP_013620150.1
OG0013160	g29510	XP_013620785.1
OG0013161	g29543	XP_013625775.1
OG0013162	g29546	XP_013613068.1
OG0013163	g29559	XP_013626522.1
OG0013164	g5457	XP_013629374.1
OG0013165	g29564	XP_013609501.1
OG0013166	g5468	XP_013621906.1
OG0013167	g5475	XP_013613204.1
OG0013168	g29572	XP_013606017.1
OG0013169	g45506	XP_013616007.1
OG0013170	g5484	XP_013621223.1
OG0013171	g5498	XP_013612316.1
OG0013172	g486	XP_013599134.1
OG0013173	g5507	XP_013612127.1
OG0013174	g29600, g45491	XP_013608834.1
OG0013175	g5516	XP_013612582.1
OG0013176	g29608	XP_013629901.1
OG0013177	g45488, g29611	XP_013623516.1
OG0013178	g5534	XP_013612408.1
OG0013179	g5556	XP_013611749.1
OG0013180	g380	XP_013621071.1
OG0013181	g45474	XP_013623764.1
OG0013182	g47202	XP_013593814.1
OG0013183	g17531	XP_013601089.1
OG0013184	g24247	XP_013597718.1
OG0013185	g24241	XP_013598916.1
OG0013186	g24240	XP_013598915.1
OG0013187	g47255	XP_013594006.1
OG0013188	g47261	XP_013604226.1
OG0013189	g47262	XP_013624160.1, XP_013593579.1
OG0013190	g23964, g47263	XP_013593692.1
OG0013191	g40590	XP_013621585.1
OG0013192	g47276	XP_013627490.1, XP_013591110.1
OG0013193	g17466, g24172	XP_013608943.1
OG0013194	g47281	XP_013597071.1
OG0013195	g47285	XP_013598772.1
OG0013196	g47288	XP_013601048.1
OG0013197	g24156	XP_013597154.1
OG0013198	g17447	XP_013597188.1
OG0013201	g24136	XP_013584602.1
OG0013202	g24071	XP_013597816.1
OG0013203	g2103	XP_013605379.1
OG0013204	g47333	XP_013616516.1
OG0013205	g18283	XP_013593070.1
OG0013206	g47345	XP_013603370.1
OG0013207	g24022	XP_013602070.1
OG0013208	g47373	XP_013598059.1
OG0013209	g47386	XP_013626604.1
OG0013210	g23974	XP_013609451.1
OG0013211	g23967	XP_013603709.1
OG0013212	g45818	XP_013591805.1
OG0013213	g23958	XP_013600200.1
OG0013214	g17287	XP_013627311.1
OG0013217	g23873	XP_013597885.1
OG0013218	g17248	XP_013597305.1
OG0013219	g47479	XP_013595778.1
OG0013220	g23849	XP_013599321.1
OG0013221	g27790	XP_013585972.1
OG0013223	g32665	XP_013588281.1
OG0013224	g32667	XP_013586065.1
OG0013225	g28953	XP_013622739.1
OG0013226	g23741	XP_013607547.1
OG0013228	g27803	XP_013592558.1
OG0013229	g27808	XP_013637987.1
OG0013230	g50742	XP_013591962.1
OG0013231	g32765	XP_013591510.1
OG0013232	g27860	XP_013589810.1
OG0013233	g27865	XP_013639059.1
OG0013234	g32900, g27876	XP_013584420.1
OG0013235	g32970	XP_013591148.1
OG0013236	g37798	XP_013587693.1
OG0013237	g46638	XP_013637761.1
OG0013239	g53899	XP_013587824.1
OG0013240	g13017	XP_013623657.1
OG0013241	g50566	XP_013584588.1
OG0013242	g28214	XP_013588154.1
OG0013243	g28140	XP_013592042.1
OG0013245	g36261	XP_013590549.1
OG0013246	g36244	XP_013587769.1
OG0013247	g28239, g28242	XP_013604510.1
OG0013248	g53719	XP_013604563.1
OG0013249	g53718	XP_013605091.1
OG0013250	g28139	XP_013604817.1
OG0013251	g36201	XP_013602644.1
OG0013252	g32302, g32298	XP_013593910.1
OG0013253	g32271, g32296	XP_013586490.1
OG0013254	g32319	XP_013583623.1
OG0013255	g50451	XP_013622970.1
OG0013256	g27651	XP_013596995.1
OG0013257	g50487	XP_013629687.1
OG0013258	g32363	XP_013638333.1
OG0013259	g32374	XP_013596777.1
OG0013260	g27673	XP_013597199.1
OG0013261	g11705	XP_013615070.1
OG0013262	g32390	XP_013637813.1
OG0013263	g50508	XP_013586393.1
OG0013264	g50519	XP_013628335.1
OG0013265	g27697	XP_013587409.1
OG0013266	g23005	XP_013585252.1
OG0013267	g23003	XP_013596547.1
OG0013268	g22981	XP_013623125.1
OG0013269	g47941	XP_013617461.1
OG0013270	g47944	XP_013595974.1
OG0013271	g47948	XP_013618352.1
OG0013272	g13997	XP_013593316.1
OG0013273	g22943	XP_013610838.1
OG0013274	g22931	XP_013593216.1
OG0013275	g22930	XP_013588202.1
OG0013276	g22927	XP_013635734.1
OG0013277	g22925	XP_013593570.1
OG0013278	g22921	XP_013610249.1
OG0013279	g22914	XP_013598746.1
OG0013280	g18255	XP_013597636.1
OG0013281	g22885	XP_013593210.1
OG0013283	g22872	XP_013584591.1
OG0013284	g18269	XP_013585817.1
OG0013285	g47989	XP_013589129.1
OG0013286	g47999	XP_013593164.1
OG0013287	g2351	XP_013604391.1, XP_013599467.1
OG0013288	g22774	XP_013608567.1
OG0013289	g22773	XP_013617095.1
OG0013290	g22770	XP_013585599.1
OG0013291	g22746	XP_013593492.1
OG0013292	g22745	XP_013618293.1
OG0013293	g22744	XP_013628923.1, XP_013598088.1
OG0013294	g32293	XP_013637902.1, XP_013626077.1
OG0013295	g18142	XP_013621897.1
OG0013296	g47842	XP_013593710.1
OG0013297	g22712	XP_013625186.1
OG0013298	g22711	XP_013594955.1
OG0013299	g22700	XP_013598443.1
OG0013300	g22695	XP_013629017.1
OG0013301	g18308	XP_013630244.1
OG0013302	g18330	XP_013630408.1, XP_013593613.1
OG0013303	g18335	XP_013630427.1
OG0013304	g18340	XP_013629616.1
OG0013305	g18356	XP_013604109.1, XP_013610666.1, XP_013584987.1
OG0013307	g18370	XP_013625834.1
OG0013309	g22661	XP_013601724.1
OG0013310	g50881	XP_013601783.1, XP_013635113.1
OG0013311	g25121	XP_013636163.1
OG0013312	g18129, g25096	XP_013631607.1
OG0013313	g46842	XP_013634292.1
OG0013314	g46838	XP_013633858.1
OG0013315	g16738	XP_013588463.1
OG0013316	g46804, g18124	XP_013598935.1
OG0013317	g18121	XP_013637382.1
OG0013318	g46787	XP_013631261.1
OG0013319	g18120	XP_013633745.1
OG0013320	g46780	XP_013636710.1
OG0013321	g18116	XP_013631976.1
OG0013322	g18114	XP_013592177.1
OG0013323	g18098	XP_013632138.1
OG0013324	g46744	XP_013631392.1
OG0013325	g46737	XP_013592615.1
OG0013326	g18089	XP_013636583.1
OG0013327	g46735	XP_013636582.1
OG0013328	g18084	XP_013613719.1
OG0013329	g16906	XP_013633952.1
OG0013330	g16886	XP_013613541.1
OG0013331	g46688	XP_013630974.1
OG0013332	g16882	XP_013636847.1
OG0013333	g4903	XP_013613656.1
OG0013334	g32535	XP_013584106.1
OG0013335	g2916	XP_013628937.1
OG0013336	g25722	XP_013609655.1
OG0013337	g1636	XP_013597868.1
OG0013338	g51520, g25983	XP_013634611.1, XP_013637293.1
OG0013339	g38002	XP_013631270.1
OG0013340	g37128	XP_013635036.1
OG0013341	g25844	XP_013625369.1
OG0013342	g25850	XP_013608692.1
OG0013343	g40250	XP_013629519.1
OG0013344	g40249	XP_013611458.1
OG0013345	g40248	XP_013622395.1
OG0013346	g25874	XP_013606326.1
OG0013347	g25892	XP_013621700.1
OG0013348	g670	XP_013625635.1
OG0013349	g40226	XP_013619221.1
OG0013350	g6042	XP_013595408.1
OG0013351	g35895	XP_013637985.1
OG0013352	g40206	XP_013606001.1
OG0013353	g40207	XP_013584158.1
OG0013354	g40209	XP_013607276.1
OG0013355	g37973	XP_013637498.1
OG0013356	g51372	XP_013631752.1, XP_013629792.1
OG0013357	g37961	XP_013631891.1
OG0013358	g51369	XP_013636241.1
OG0013359	g51521	XP_013637292.1
OG0013360	g11125	XP_013596508.1
OG0013361	g11128	XP_013607204.1
OG0013362	g37059	XP_013595977.1
OG0013363	g11137	XP_013637103.1
OG0013364	g37043	XP_013637198.1
OG0013365	g13632	XP_013636733.1
OG0013366	g53970	XP_013600525.1
OG0013367	g37029	XP_013607313.1
OG0013368	g37019	XP_013609171.1
OG0013369	g36324	XP_013602135.1
OG0013370	g18442	XP_013619450.1
OG0013371	g17172	XP_013636572.1
OG0013372	g36970	XP_013636753.1
OG0013373	g18449	XP_013611919.1
OG0013374	g11142	XP_013609458.1
OG0013375	g11098, g11091	XP_013614283.1
OG0013376	g18452	XP_013610088.1
OG0013377	g38088	XP_013625868.1
OG0013378	g36975	XP_013606712.1
OG0013379	g18456	XP_013616409.1
OG0013380	g18463	XP_013612092.1
OG0013381	g460	XP_013598133.1
OG0013382	g51541	XP_013631583.1
OG0013383	g40275	XP_013609282.1
OG0013384	g40279	XP_013614411.1
OG0013385	g40282	XP_013609727.1
OG0013386	g40290	XP_013609116.1
OG0013387	g40293	XP_013609273.1
OG0013388	g32671	XP_013584566.1
OG0013389	g40301	XP_013625323.1
OG0013390	g40340	XP_013623613.1
OG0013391	g40349	XP_013611717.1
OG0013392	g40359	XP_013606962.1
OG0013393	g43191	XP_013612397.1
OG0013394	g40370	XP_013608661.1, XP_013608662.1
OG0013395	g40373	XP_013621553.1
OG0013396	g40376	XP_013612764.1
OG0013397	g25689	XP_013606413.1
OG0013398	g25682	XP_013613313.1
OG0013399	g25677	XP_013606223.1
OG0013400	g25673	XP_013613251.1
OG0013401	g40400	XP_013622647.1
OG0013402	g25600	XP_013611536.1
OG0013403	g25598	XP_013623418.1
OG0013404	g25557	XP_013630526.1
OG0013405	g25555	XP_013606259.1
OG0013407	g25552	XP_013611143.1
OG0013408	g11056	XP_013619582.1
OG0013409	g40488	XP_013593689.1
OG0013410	g40508, g11037	XP_013614855.1
OG0013411	g40513	XP_013593368.1
OG0013412	g11028	XP_013610945.1
OG0013414	g40551	XP_013620931.1
OG0013415	g40552	XP_013593039.1
OG0013416	g10994	XP_013610934.1
OG0013418	g40568	XP_013596112.1
OG0013419	g40572	XP_013599113.1
OG0013420	g10973	XP_013596073.1
OG0013421	g10971	XP_013610948.1
OG0013422	g43976	XP_013594135.1
OG0013423	g40598	XP_013619490.1
OG0013424	g40628	XP_013613038.1
OG0013425	g686	XP_013611342.1
OG0013426	g10872	XP_013609312.1
OG0013427	g10873	XP_013593815.1
OG0013428	g17924	XP_013603881.1
OG0013429	g6360	XP_013628106.1
OG0013430	g4767	XP_013636409.1
OG0013431	g45553	XP_013600520.1
OG0013432	g13524	XP_013628749.1
OG0013433	g25004	XP_013637573.1
OG0013434	g6422	XP_013595311.1
OG0013435	g24729	XP_013603765.1
OG0013436	g6453	XP_013630688.1
OG0013437	g24664	XP_013631873.1
OG0013438	g47015	XP_013604220.1
OG0013439	g47029	XP_013600391.1
OG0013440	g24571	XP_013600808.1
OG0013441	g24563	XP_013614235.1
OG0013442	g40346	XP_013606500.1
OG0013443	g36067	XP_013633845.1
OG0013445	g17710	XP_013592480.1
OG0013446	g24492	XP_013588552.1
OG0013447	g47087	XP_013584231.1
OG0013448	g17689	XP_013591899.1
OG0013449	g17687	XP_013605918.1
OG0013450	g24446	XP_013601677.1
OG0013451	g47109	XP_013601659.1
OG0013452	g16863	XP_013592391.1
OG0013454	g16845	XP_013591743.1
OG0013455	g46665	XP_013634665.1
OG0013457	g16783	XP_013588455.1, XP_013630986.1
OG0013458	g16768	XP_013632002.1
OG0013459	g16760	XP_013592772.1
OG0013460	g16757	XP_013592079.1
OG0013461	g51578	XP_013622277.1
OG0013462	g37761	XP_013629681.1
OG0013463	g37133	XP_013635052.1
OG0013464	g37749	XP_013636006.1
OG0013465	g50835	XP_013636005.1
OG0013466	g37735	XP_013636109.1
OG0013467	g50830	XP_013637442.1, XP_013632356.1
OG0013469	g47693	XP_013632004.1, XP_013602366.1
OG0013470	g50809	XP_013634532.1
OG0013471	g37703	XP_013631500.1
OG0013472	g50806	XP_013631666.1
OG0013473	g50787	XP_013615220.1, XP_013631885.1
OG0013474	g38249	XP_013637120.1
OG0013475	g37660	XP_013637134.1
OG0013476	g37657	XP_013636201.1
OG0013477	g37655	XP_013630982.1
OG0013478	g37653	XP_013631386.1
OG0013479	g37644	XP_013635680.1
OG0013480	g37638	XP_013631098.1
OG0013481	g52290, g37636	XP_013636022.1
OG0013482	g52285	XP_013635973.1
OG0013483	g37631	XP_013635974.1
OG0013484	g52262	XP_013631176.1
OG0013485	g52222	XP_013630497.1
OG0013486	g38238	XP_013630341.1
OG0013487	g1929	XP_013635850.1
OG0013488	g52186	XP_013635466.1
OG0013489	g37559, g52181	XP_013634497.1
OG0013490	g38234, g37553	XP_013636953.1
OG0013491	g52164	XP_013636826.1
OG0013492	g37545	XP_013630945.1
OG0013493	g38229	XP_013625905.1
OG0013494	g52152	XP_013631488.1
OG0013495	g52134	XP_013634859.1, XP_013627318.1
OG0013496	g38221	XP_013635218.1
OG0013497	g37506	XP_013632018.1
OG0013498	g38211	XP_013631700.1
OG0013499	g37495	XP_013631229.1
OG0013500	g52113	XP_013631477.1
OG0013501	g37482	XP_013629372.1
OG0013502	g38200	XP_013634152.1
OG0013503	g37475	XP_013634198.1
OG0013504	g52078	XP_013633524.1
OG0013505	g18952	XP_013591937.1
OG0013506	g52030	XP_013635047.1
OG0013507	g52041	XP_013637056.1
OG0013508	g37401	XP_013631894.1
OG0013509	g37400	XP_013628201.1, XP_013628203.1
OG0013510	g5824	XP_013625888.1
OG0013511	g45291	XP_013610682.1
OG0013512	g45300	XP_013606412.1
OG0013513	g5804	XP_013627409.1
OG0013514	g45302, g5801	XP_013612226.1
OG0013515	g45309	XP_013606295.1
OG0013516	g45311	XP_013607135.1
OG0013517	g5794	XP_013620136.1, XP_013608895.1
OG0013518	g29858	XP_013609798.1
OG0013519	g29854	XP_013622388.1
OG0013520	g45342	XP_013610512.1
OG0013521	g5775	XP_013610516.1
OG0013522	g5731	XP_013620600.1
OG0013524	g5723	XP_013629468.1
OG0013525	g5719, g29833	XP_013606465.1
OG0013526	g45365	XP_013612143.1
OG0013527	g29826	XP_013611350.1
OG0013528	g5715	XP_013627521.1, XP_013621107.1
OG0013529	g45378	XP_013606302.1
OG0013530	g5708	XP_013609498.1
OG0013531	g5702	XP_013611103.1
OG0013532	g45391	XP_013619633.1, XP_013609376.1
OG0013533	g45393	XP_013613340.1
OG0013534	g5697	XP_013611724.1
OG0013535	g45394, g5696	XP_013613223.1
