Orthogroup	Cochlearia_excelsa	Alyssum_gmelinii
OG0011903	g51493	Ag002G162280
OG0011904	g37992, g51501	Ag002G162450
OG0011906	g23766	Ag007G586130
OG0011907	g51524	Ag002G163730
OG0011908	g37132	Ag002G163100
OG0011909	g16800	Ag007G655760
OG0011910	g51535	Ag002G164320
OG0011911	g40269	Ag009G737050, Ag002G152070
OG0011912	g40268	Ag009G736830, Ag002G151830
OG0011913	g25854	Ag008G733880
OG0011914	g40243	Ag002G154950, Ag002G149750
OG0011917	g40239	Ag008G732710
OG0011918	g40237	Ag002G149960, Ag009G735320
OG0011919	g40325	Ag002G147510
OG0011920	g40228	Ag002G151440, Ag009G736370, Ag002G108320, Ag002G111800
OG0011921	g40205	Ag002G107770, Ag002G111320
OG0011922	g40211	Ag002G150710, Ag009G736050
OG0011923	g51422	Ag002G160020
OG0011924	g51409	Ag002G159790
OG0011925	g37075	Ag002G159650
OG0011926	g51394, g37074, g37967	Ag002G159190
OG0011927	g51391	Ag002G159060
OG0011928	g37965	Ag002G158800
OG0011929	g51367	Ag002G158510
OG0011930	g37960	Ag002G158470
OG0011932	g26897	Ag004G299760
OG0011933	g11139	Ag002G158150
OG0011934	g37033	Ag002G157460
OG0011935	g37030	Ag002G157320
OG0011936	g37014	Ag002G154480, Ag002G156930
OG0011937	g37008	Ag002G156880, Ag002G154420
OG0011939	g45859	Ag007G609660
OG0011940	g25838	Ag002G148530
OG0011941	g40331	Ag001G083850, Ag001G083840
OG0011942	g40332	Ag002G147380
OG0011943	g42686	Ag002G147070
OG0011944	g40369	Ag002G145740
OG0011946	g40386	Ag002G143500, Ag002G143490
OG0011947	g45141	Ag002G143680
OG0011948	g45144	Ag002G144000, Ag002G144490
OG0011950	g40406	Ag002G142340
OG0011951	g40409	Ag002G141950
OG0011952	g40420	Ag002G140950
OG0011953	g25578	Ag002G138320, Ag002G137790
OG0011954	g25566	Ag002G138220, Ag002G134840
OG0011955	g40474	Ag002G130150
OG0011956	g40481, g25523	Ag002G128730
OG0011957	g40539	Ag002G103030
OG0011958	g40556	Ag002G103910
OG0011959	g40574	Ag002G105000, Ag002G105020
OG0011960	g40581	Ag002G106270, Ag002G109960
OG0011961	g40589	Ag002G110840, Ag002G107350
OG0011962	g10956	Ag002G108460, Ag002G111910
OG0011963	g10952	Ag002G108630, Ag002G112360
OG0011964	g10939, g40637	Ag002G117620
OG0011965	g40662	Ag002G120310
OG0011966	g40708	Ag002G123360
OG0011967	g36055	Ag003G254060, Ag019G742930
OG0011968	g10882	Ag002G122710, Ag002G114570
OG0011969	g28672	Ag008G705060
OG0011970	g16856	Ag001G029350
OG0011971	g17920	Ag001G041820
OG0011972	g46974	Ag001G043690, Ag001G045850
OG0011973	g46977	Ag001G043840, Ag001G039440
OG0011974	g6439, g11699	Ag005G428480
OG0011975	g13511	Ag005G429510
OG0011976	g47001	Ag001G038720
OG0011977	g47002	Ag001G038700, Ag001G038710
OG0011978	g24663	Ag001G038410
OG0011979	g47038	Ag001G036970
OG0011980	g24579	Ag001G037930
OG0011981	g17756	Ag001G037420
OG0011982	g24539	Ag001G037010
OG0011983	g47063	Ag001G036590
OG0011984	g47057	Ag001G036390
OG0011985	g47078	Ag001G035260
OG0011986	g47083	Ag001G034730
OG0011987	g47086	Ag004G367600, Ag001G034610, Ag004G367590
OG0011988	g24457	Ag001G033740
OG0011989	g17647	Ag001G033050
OG0011990	g16858	Ag007G650450
OG0011991	g16848	Ag007G651340
OG0011992	g16844	Ag007G652930
OG0011993	g46676	Ag007G652770
OG0011994	g46673	Ag007G652690
OG0011995	g16839	Ag007G652190
OG0011996	g16838, g46670	Ag007G652130
OG0011997	g16806	Ag007G655570
OG0011998	g16808, g46657	Ag007G655440
OG0011999	g44965, g16789	Ag007G655990
OG0012001	g16784	Ag007G656200
OG0012002	g16766	Ag004G308520, Ag007G657520, Ag007G580100
OG0012003	g46618	Ag003G268020
OG0012005	g50840	Ag002G206510
OG0012006	g37762	Ag002G206430
OG0012007	g50821	Ag002G205710
OG0012008	g37705	Ag002G204550
OG0012009	g37678	Ag002G203850
OG0012010	g50788	Ag002G203730
OG0012012	g11167	Ag001G094830
OG0012014	g52288	Ag002G202700
OG0012015	g37613	Ag002G201800
OG0012016	g37612	Ag002G201720
OG0012017	g37576	Ag002G200940
OG0012019	g52193	Ag002G200260
OG0012020	g52177	Ag002G199680
OG0012021	g52169	Ag002G199550
OG0012023	g37491	Ag002G196620
OG0012025	g37486	Ag002G196490
OG0012027	g37463, g52081	Ag002G195490, Ag003G225150
OG0012028	g37462	Ag004G382850, Ag006G499800
OG0012029	g37459	Ag002G194730
OG0012030	g37436	Ag002G193250
OG0012031	g52016, g37417	Ag002G191730
OG0012032	g37406	Ag002G192270
OG0012033	g52003	Ag002G192640, Ag008G707540
OG0012034	g5839, g5837, g5841, g5835	Ag006G491440
OG0012035	g45290	Ag006G491770
OG0012036	g5818	Ag006G491930
OG0012037	g5793	Ag001G020390, Ag006G492930
OG0012038	g45341	Ag006G493840
OG0012039	g5756	Ag006G494720
OG0012040	g29821	Ag006G496570
OG0012041	g29820	Ag006G496590
OG0012042	g29120	Ag008G719650, Ag008G719660
OG0012043	g29119	Ag008G719630
OG0012044	g28938, g717	Ag008G717990
OG0012045	g718	Ag008G717980
OG0012046	g713	Ag008G718110
OG0012047	g28949	Ag008G718270
OG0012048	g715	Ag008G718050
OG0012050	g760	Ag008G716400
OG0012051	g762	Ag008G716380
OG0012052	g764	Ag008G716310
OG0012053	g790, g43749	Ag008G715150
OG0012054	g796	Ag008G714980
OG0012055	g803	Ag008G714430
OG0012056	g29344	Ag003G255940, Ag007G612100
OG0012057	g41321	Ag008G711730, Ag008G711740
OG0012058	g864	Ag004G321120, Ag008G710610
OG0012059	g39255	Ag008G707490
OG0012060	g1235	Ag008G707110
OG0012061	g1229	Ag008G707000
OG0012062	g308	Ag008G729210
OG0012063	g297, g9815	Ag008G729510
OG0012064	g9800	Ag008G730250
OG0012065	g271	Ag008G730260
OG0012066	g262	Ag008G730470
OG0012067	g248	Ag008G730810
OG0012068	g235	Ag008G731130
OG0012069	g208	Ag008G731700
OG0012070	g9740	Ag008G731920
OG0012071	g198	Ag008G732210
OG0012072	g5421	Ag008G732650
OG0012073	g18665	Ag008G733030
OG0012074	g9710	Ag008G733060
OG0012075	g9692	Ag008G733640
OG0012076	g77	Ag008G734420
OG0012077	g9666	Ag008G734470
OG0012078	g73	Ag008G734480
OG0012079	g67	Ag008G734570
OG0012080	g9663	Ag008G734610
OG0012081	g9652	Ag008G734860
OG0012082	g15	Ag001G099360
OG0012083	g19626	Ag001G099300
OG0012084	g39450	Ag006G519140
OG0012085	g25380	Ag006G516670
OG0012086	g26868	Ag004G297800
OG0012087	g25365	Ag006G517250
OG0012088	g49317, g30739	Ag004G298210
OG0012089	g49335	Ag004G298530
OG0012090	g25408	Ag006G514930
OG0012091	g39515	Ag006G513520
OG0012092	g39525	Ag006G513090
OG0012093	g25434	Ag006G513190
OG0012094	g39521	Ag006G513310
OG0012095	g39523	Ag006G513270
OG0012096	g25428	Ag006G513430
OG0012098	g25445	Ag006G512620
OG0012099	g39541	Ag006G512240
OG0012101	g39552	Ag006G511820
OG0012102	g39556	Ag006G511490
OG0012104	g39586	Ag006G510280
OG0012105	g39601	Ag006G509910
OG0012106	g39628	Ag007G599410
OG0012107	g25503	Ag007G599210
OG0012108	g45194	Ag007G599200
OG0012109	g25507	Ag007G599190
OG0012110	g39642, g25514	Ag007G598980
OG0012111	g25515	Ag007G598940
OG0012112	g39648	Ag007G586440
OG0012113	g39650	Ag007G586520
OG0012114	g3053	Ag007G586550
OG0012115	g25520	Ag002G200410, Ag005G457940
OG0012116	g39678	Ag007G586750
OG0012117	g39689	Ag007G586980
OG0012118	g39691	Ag007G587010
OG0012119	g11084	Ag007G587030
OG0012120	g11100	Ag007G587510
OG0012121	g46867	Ag007G587750
OG0012122	g51353	Ag007G588160
OG0012123	g51315	Ag007G588880
OG0012124	g39794	Ag007G589420
OG0012125	g39810	Ag007G589770
OG0012126	g39815	Ag007G589910
OG0012127	g51264	Ag007G590660
OG0012129	g39836	Ag007G590970
OG0012130	g51240	Ag007G591310
OG0012131	g39854	Ag007G591390
OG0012132	g39887	Ag007G591930
OG0012133	g39912	Ag007G592380
OG0012134	g5560, g37893	Ag007G593330, Ag007G593320
OG0012135	g39951	Ag007G593380
OG0012136	g39960	Ag007G593560
OG0012137	g39961	Ag007G593610
OG0012138	g39972	Ag007G593890
OG0012139	g40018	Ag007G594570
OG0012140	g37870	Ag007G594600
OG0012141	g40016	Ag007G594660
OG0012142	g37878	Ag007G593790
OG0012143	g40001, g37848	Ag007G595120
OG0012144	g40029	Ag007G595580
OG0012145	g40032	Ag006G504930, Ag007G595710
OG0012146	g50841	Ag007G595820
OG0012147	g43769	Ag007G595830
OG0012148	g40078	Ag007G596420
OG0012149	g40082	Ag007G596510
OG0012150	g37810	Ag007G596640
OG0012151	g37803	Ag007G596750
OG0012152	g40094	Ag007G596760
OG0012154	g40108	Ag007G596980
OG0012155	g40106	Ag007G596960
OG0012156	g40150	Ag007G597790
OG0012157	g50660	Ag001G019160, Ag001G018900, Ag001G019250
OG0012158	g36793	Ag002G176490
OG0012159	g27620	Ag004G320610
OG0012160	g38283	Ag006G526600
OG0012161	g38304	Ag006G525560
OG0012162	g51069	Ag006G528210
OG0012163	g38311	Ag006G549270, Ag006G547160
OG0012164	g17105	Ag004G311430
OG0012165	g12714	Ag005G490590
OG0012166	g7932	Ag001G100370
OG0012167	g7945	Ag001G100750
OG0012168	g45280	Ag006G490680
OG0012169	g39333, g45282	Ag006G490730
OG0012170	g47800	Ag003G272220
OG0012171	g23693	Ag001G088650
OG0012172	g12701	Ag005G490330
OG0012173	g7917	Ag005G490290
OG0012174	g12677	Ag005G488710
OG0012175	g12657	Ag005G488070
OG0012176	g12775	Ag005G487220
OG0012177	g12779	Ag005G487000, Ag008G704270
OG0012178	g7815	Ag005G486930
OG0012179	g12787	Ag005G486920
OG0012180	g7795	Ag005G486180
OG0012182	g12796	Ag005G485990
OG0012183	g12811	Ag005G485520
OG0012184	g7752	Ag005G485410
OG0012185	g7746	Ag005G485180
OG0012186	g12590	Ag005G485010
OG0012188	g7715	Ag005G484230
OG0012189	g12861	Ag005G483920
OG0012190	g12873	Ag005G483330
OG0012191	g1816	Ag001G095550
OG0012193	g7651	Ag005G481590, Ag005G481580
OG0012194	g7647	Ag005G481450
OG0012195	g29679	Ag006G504360
OG0012196	g7624	Ag005G480790
OG0012197	g12466	Ag005G480720
OG0012198	g7621	Ag005G480680
OG0012199	g13527, g46864	Ag001G045180, Ag001G047280
OG0012201	g12449, g7604	Ag005G480300
OG0012202	g13001	Ag005G478560
OG0012203	g51884	Ag008G711140, Ag002G186640
OG0012204	g41156	Ag002G186620
OG0012205	g37356	Ag002G186350
OG0012206	g51869	Ag002G185650
OG0012207	g38136	Ag002G184790
OG0012208	g51465	Ag002G183920
OG0012209	g38122	Ag002G180550
OG0012210	g38114	Ag002G179730
OG0012211	g51745	Ag002G179610
OG0012212	g51560	Ag002G165430
OG0012213	g38037	Ag002G166800
OG0012215	g38044	Ag002G167920
OG0012216	g37178	Ag002G168190
OG0012217	g51606	Ag002G168530
OG0012218	g51610	Ag002G169370
OG0012219	g37193	Ag002G170610
OG0012221	g51690	Ag002G174940
OG0012222	g51719	Ag002G176460
OG0012223	g9923	Ag008G725130
OG0012224	g11334, g19271	Ag001G064300
OG0012225	g31580	Ag004G322720
OG0012226	g31604	Ag004G323110
OG0012227	g31611	Ag004G323190
OG0012228	g49945	Ag004G323490
OG0012229	g27310, g49949	Ag004G323580
OG0012230	g49969	Ag004G324930
OG0012231	g49973	Ag004G325070
OG0012232	g49980	Ag004G325440
OG0012233	g31662	Ag004G325470
OG0012234	g31664	Ag004G325490
OG0012235	g49981	Ag004G325660
OG0012236	g49987	Ag004G326070
OG0012237	g31735	Ag004G328600
OG0012238	g50033	Ag004G329400
OG0012239	g31774, g50042	Ag004G329930, Ag004G329940
OG0012240	g31775	Ag004G329950
OG0012241	g27426	Ag004G331570
OG0012242	g31817	Ag004G331750
OG0012243	g31825	Ag004G331910
OG0012244	g31860	Ag004G332330
OG0012245	g31870	Ag004G332520
OG0012246	g31918	Ag004G334240
OG0012247	g31941, g27462	Ag004G334550
OG0012248	g31949	Ag004G335160
OG0012249	g31987, g50188	Ag004G336760
OG0012250	g50210	Ag004G338030
OG0012251	g17954	Ag003G215800
OG0012254	g50230	Ag004G338670
OG0012255	g50236	Ag004G338830
OG0012256	g50272, g27539	Ag004G341020
OG0012257	g50274	Ag004G341040
OG0012259	g32102	Ag003G242150
OG0012261	g50306	Ag001G024900, Ag001G025320, Ag001G025300
OG0012262	g50310	Ag003G242760
OG0012263	g32142	Ag003G244510
OG0012265	g27591	Ag003G245370
OG0012266	g32166	Ag003G245610
OG0012267	g32172	Ag003G245710
OG0012269	g50370	Ag003G247780
OG0012270	g32211	Ag006G506060
OG0012271	g32241	Ag006G502290
OG0012272	g27126	Ag004G312490
OG0012273	g31168	Ag004G309590
OG0012274	g3076	Ag010G739960, Ag001G049720
OG0012275	g47507	Ag004G306320
OG0012276	g47512	Ag006G530270
OG0012277	g47516	Ag007G598350
OG0012278	g19540	Ag001G052230
OG0012279	g23822	Ag007G598390
OG0012280	g23809	Ag007G598610
OG0012281	g17161	Ag007G585570
OG0012282	g17166	Ag007G586010
OG0012283	g36873	Ag006G525000
OG0012284	g28422	Ag008G686230
OG0012286	g38332	Ag006G525150
OG0012287	g2786	Ag001G086410
OG0012288	g50982	Ag002G177060
OG0012289	g38399	Ag003G285790
OG0012291	g24721, g38406	Ag007G631370
OG0012292	g50964, g38413	Ag006G524340
OG0012293	g28982	Ag008G719420
OG0012294	g50907, g36917	Ag006G523620
OG0012296	g36934	Ag006G522640
OG0012298	g50891	Ag006G522300, Ag007G591960
OG0012299	g50890	Ag006G522290
OG0012301	g38533	Ag006G520980
OG0012303	g38539	Ag006G520800
OG0012304	g10978, g40570	Ag002G104740
OG0012305	g38555	Ag006G518120
OG0012306	g44596	Ag006G518160
OG0012307	g50847	Ag006G518210
OG0012308	g50845	Ag001G059130, Ag006G518270
OG0012309	g38557	Ag006G518370
OG0012310	g27291	Ag004G322440
OG0012311	g31515	Ag004G320080, Ag004G320070
OG0012312	g31510	Ag004G319870, Ag004G319880
OG0012313	g49903	Ag004G319740
OG0012314	g49883	Ag004G318620
OG0012315	g31450	Ag004G317880
OG0012316	g27207	Ag004G317050
OG0012318	g27197, g27195, g31406	Ag004G316720
OG0012319	g31370	Ag004G315420
OG0012321	g31353	Ag004G315230
OG0012322	g31348	Ag004G315020
OG0012323	g31346	Ag004G314950
OG0012324	g31318	Ag004G313960
OG0012325	g31334	Ag004G314700
OG0012326	g27136, g31297	Ag004G313050, Ag004G313020
OG0012327	g49757	Ag004G312870
OG0012328	g28216	Ag004G312820
OG0012330	g31257	Ag004G311340, Ag004G312070
OG0012331	g27117	Ag004G311810
OG0012332	g49703	Ag004G310660
OG0012333	g31227	Ag004G309550, Ag004G310910
OG0012334	g49699	Ag004G310570
OG0012335	g31211	Ag004G310540
OG0012336	g31177	Ag004G309840
OG0012337	g31163	Ag004G309430
OG0012339	g2179	Ag001G080140
OG0012340	g31151	Ag004G309150
OG0012341	g49655	Ag004G309040
OG0012342	g31125	Ag004G308680
OG0012343	g31133	Ag004G308830
OG0012344	g49676	Ag004G308620
OG0012345	g49661	Ag005G409810, Ag004G308890
OG0012346	g31117	Ag004G308460
OG0012347	g31113	Ag004G308380
OG0012348	g31096	Ag004G307760
OG0012349	g28631	Ag008G702290, Ag005G438630
OG0012350	g11151	Ag001G096840
OG0012351	g51046	Ag006G525910
OG0012353	g31051	Ag004G306600
OG0012354	g31036	Ag004G306060
OG0012355	g39876	Ag007G591780
OG0012356	g38324	Ag004G391180, Ag004G395680
OG0012357	g49497	Ag004G304020
OG0012358	g30897	Ag004G303150
OG0012359	g26944	Ag004G302810
OG0012360	g30884	Ag004G302740
OG0012361	g30870	Ag004G302450
OG0012362	g49445	Ag004G302160
OG0012363	g49427	Ag004G301480
OG0012364	g30839	Ag004G301510
OG0012365	g26910	Ag004G301740
OG0012366	g49401	Ag004G300270
OG0012367	g25022	Ag004G300030
OG0012368	g49391	Ag004G299890
OG0012369	g49380	Ag004G299570
OG0012370	g26880	Ag004G299140
OG0012371	g49337, g30758	Ag004G298550
OG0012372	g30749	Ag004G298490
OG0012373	g26873, g30741	Ag004G298280
OG0012374	g49320	Ag004G298320
OG0012375	g49321	Ag004G298340
OG0012376	g49324	Ag004G298370
OG0012379	g29330	Ag007G612950
OG0012380	g45663	Ag003G285600, Ag007G614580
OG0012381	g5193	Ag007G613930
OG0012383	g29276	Ag007G617010
OG0012384	g45681	Ag007G617250
OG0012385	g24281	Ag006G577300
OG0012386	g45693	Ag007G618520
OG0012387	g5116	Ag007G618200
OG0012388	g5086	Ag007G619510
OG0012389	g29217	Ag007G619900
OG0012390	g5078	Ag007G620130
OG0012391	g5077	Ag007G620140
OG0012392	g45717	Ag007G621020
OG0012393	g5061	Ag007G621210
OG0012394	g5054, g45725	Ag007G621790
OG0012395	g45735	Ag007G622570
OG0012396	g5032	Ag004G381520
OG0012397	g29176	Ag007G623170
OG0012398	g28991	Ag007G626470
OG0012399	g41466	Ag007G630360
OG0012400	g29049	Ag007G630350
OG0012401	g29061	Ag007G630250
OG0012402	g29069, g4912	Ag007G629940
OG0012403	g41433	Ag007G632670
OG0012404	g4878	Ag007G632680
OG0012405	g5009	Ag007G624160
OG0012406	g10131	Ag007G636500
OG0012407	g10134	Ag007G636560
OG0012408	g10136	Ag007G636630
OG0012409	g4769	Ag007G637280
OG0012410	g44735, g44730	Ag004G348140, Ag003G238860
OG0012411	g10195	Ag007G642190
OG0012412	g10214	Ag003G280850
OG0012413	g10225	Ag007G642850, Ag002G193680
OG0012414	g10237	Ag001G080720
OG0012416	g5576	Ag006G505980
OG0012417	g5579	Ag006G527990, Ag006G505850
OG0012418	g29660	Ag006G505300
OG0012419	g29667	Ag006G504840
OG0012420	g29669	Ag006G504830
OG0012421	g10296	Ag003G293570
OG0012422	g29353	Ag007G611770
OG0012423	g5595	Ag006G504350, Ag006G504340
OG0012424	g29682	Ag006G504250
OG0012425	g29690	Ag006G503710
OG0012426	g29725	Ag006G500620
OG0012427	g39331	Ag008G700720
OG0012428	g29766	Ag006G499100
OG0012429	g45414, g40769	Ag006G499050
OG0012430	g5684	Ag006G498190
OG0012431	g623, g10086	Ag008G720180
OG0012432	g10051	Ag008G721090
OG0012433	g9998	Ag008G722820
OG0012434	g18573	Ag008G722930
OG0012435	g513	Ag008G723090
OG0012436	g18586	Ag008G723790
OG0012437	g487	Ag008G724000
OG0012438	g471	Ag008G724260
OG0012440	g470	Ag008G724290, Ag008G724300, Ag008G724560
OG0012441	g453, g9950	Ag008G724630, Ag004G372080
OG0012442	g9925	Ag008G725090
OG0012444	g388	Ag008G726780
OG0012445	g354, g9853	Ag008G727850
OG0012446	g9851	Ag003G258410, Ag004G332920, Ag008G727870
OG0012447	g345	Ag008G727940
OG0012448	g9834	Ag008G728640
OG0012449	g28715	Ag008G706480
OG0012450	g1212	Ag008G706400
OG0012452	g28695	Ag008G705440
OG0012453	g19345	Ag001G062600
OG0012454	g19352	Ag001G062010
OG0012455	g2548	Ag001G061730
OG0012456	g11363, g2583	Ag001G061100
OG0012457	g2585	Ag001G060920
OG0012459	g19398	Ag005G455750
OG0012460	g19409	Ag008G692640
OG0012461	g2676, g19456, g19444	Ag008G691530
OG0012462	g19441, g19453	Ag008G691200
OG0012463	g19438	Ag008G691120
OG0012464	g2688	Ag008G690810
OG0012465	g19419	Ag001G056280
OG0012466	g2723	Ag001G055910
OG0012467	g2734	Ag001G054360
OG0012468	g19504	Ag001G054370
OG0012469	g19513, g2731	Ag001G053910
OG0012470	g2729	Ag001G053830
OG0012471	g2813	Ag006G526020, Ag001G052870
OG0012472	g28708	Ag008G707700
OG0012473	g19545	Ag001G052080
OG0012474	g19551	Ag003G212220
OG0012475	g11432	Ag001G051930
OG0012476	g2914	Ag001G050920, Ag002G111010
OG0012477	g3000	Ag001G050190, Ag010G740400
OG0012478	g11449	Ag010G739970, Ag001G049730
OG0012480	g3427	Ag008G671590
OG0012481	g3495	Ag001G089190
OG0012482	g1612	Ag004G389810, Ag004G389770, Ag004G394820
OG0012483	g11510	Ag004G396300, Ag004G396290, Ag004G391780
OG0012484	g44887	Ag004G355330
OG0012485	g41652	Ag001G074680
OG0012486	g44902	Ag004G355890
OG0012487	g41725, g44907	Ag004G356040
OG0012488	g38395	Ag003G222790
OG0012489	g44866	Ag004G354420
OG0012490	g41765	Ag004G356400
OG0012491	g18034	Ag004G354590
OG0012492	g44802	Ag004G350930
OG0012494	g45756	Ag004G351240
OG0012495	g45776	Ag004G350320
OG0012496	g44763	Ag005G482830
OG0012497	g45797	Ag004G349000
OG0012498	g44762	Ag004G348990
OG0012499	g46029	Ag003G237710
OG0012500	g45834	Ag005G468030, Ag004G346020
OG0012501	g45856	Ag004G345160
OG0012502	g44695	Ag004G344850
OG0012503	g45897	Ag004G343580
OG0012504	g45910	Ag004G343300
OG0012505	g45943	Ag004G342400, Ag001G025840
OG0012506	g46436	Ag003G214620
OG0012507	g46408	Ag003G215150
OG0012508	g46393	Ag003G215520
OG0012509	g46374	Ag003G217040, Ag003G251290
OG0012510	g46373	Ag003G217050, Ag005G418060
OG0012511	g17961	Ag003G218040
OG0012512	g46341	Ag003G218590, Ag003G218580
OG0012513	g46338	Ag003G218630
OG0012514	g17962	Ag003G218930
OG0012515	g44385	Ag003G219590, Ag003G219580
OG0012516	g46302, g44388	Ag003G219720
OG0012517	g46289	Ag003G219990
OG0012518	g44407	Ag003G221790
OG0012519	g46247	Ag003G222830
OG0012521	g46184	Ag008G672840, Ag003G227280
OG0012522	g46182	Ag003G227610
OG0012523	g46170	Ag003G228830, Ag003G229010
OG0012524	g46169	Ag003G229030, Ag003G228850
OG0012525	g46152	Ag003G230530
OG0012526	g17989	Ag003G233550
OG0012527	g46103	Ag003G233900
OG0012528	g46095	Ag003G234230
OG0012529	g46083	Ag003G235010
OG0012531	g45997	Ag003G239700, Ag008G695550
OG0012532	g45951	Ag003G239970
OG0012533	g46460	Ag003G213620
OG0012534	g46465	Ag003G213480
OG0012535	g44352	Ag003G212780
OG0012536	g46498, g44340	Ag003G212140
OG0012537	g46499, g44339	Ag003G212120
OG0012538	g46507	Ag003G211940
OG0012541	g46535	Ag003G210540
OG0012544	g36646, g36648	Ag003G207430
OG0012545	g46607	Ag003G207470
OG0012546	g44269	Ag003G207720
OG0012547	g44264	Ag005G476150, Ag003G207830
OG0012548	g13829	Ag003G207800
OG0012549	g1633	Ag003G207780
OG0012550	g12269	Ag005G470690
OG0012551	g7255	Ag005G469780
OG0012552	g12246	Ag005G469730
OG0012553	g36683	Ag001G003700, Ag001G003710
OG0012554	g7185	Ag005G466450
OG0012555	g7165	Ag005G465860
OG0012556	g12177	Ag005G465700
OG0012558	g7112	Ag005G464360
OG0012559	g12144	Ag005G464340
OG0012560	g7107	Ag005G464280
OG0012561	g7059	Ag003G208120, Ag004G322870, Ag005G462660
OG0012562	g12103	Ag005G462290
OG0012563	g13262, g7004	Ag005G460980
OG0012564	g6989	Ag005G459860
OG0012565	g12064	Ag005G459690
OG0012566	g6980	Ag005G459230
OG0012567	g6977	Ag005G459170
OG0012568	g13275	Ag005G459140
OG0012570	g12036	Ag005G457340
OG0012571	g6927	Ag005G457330
OG0012572	g12035	Ag005G457320
OG0012573	g6923	Ag005G457240
OG0012574	g12014	Ag005G455350
OG0012575	g12010	Ag005G454870
OG0012576	g6876	Ag005G454790
OG0012577	g12003	Ag005G454540, Ag005G453670
OG0012578	g11993, g13317	Ag005G453370
OG0012579	g11982	Ag005G452680
OG0012580	g6823	Ag005G450810
OG0012581	g13333	Ag005G450630
OG0012582	g11958	Ag005G449740, Ag005G449720
OG0012583	g6772	Ag002G140020
OG0012584	g6756	Ag005G447260
OG0012585	g11935, g6754	Ag005G446660
OG0012586	g6731	Ag005G446020
OG0012587	g11894	Ag005G444530, Ag005G443320
OG0012588	g36488, g28043	Ag001G011800
OG0012589	g13373	Ag005G444190, Ag005G442920, Ag005G444200
OG0012590	g11861	Ag005G441260, Ag005G441310
OG0012592	g6560	Ag005G436740
OG0012593	g11769	Ag005G436180
OG0012594	g6547	Ag005G435740
OG0012595	g6523	Ag005G433590, Ag005G434410
OG0012596	g6509	Ag005G433890, Ag005G432530
OG0012597	g13476	Ag005G432410, Ag005G433750
OG0012598	g11741	Ag005G432070
OG0012599	g6493	Ag005G431940
OG0012600	g31136	Ag004G308930
OG0012601	g6488	Ag005G431750
OG0012602	g11727, g13488, g6464	Ag005G430960
OG0012603	g6337	Ag005G421370
OG0012604	g6444	Ag005G428660
OG0012605	g6368	Ag005G426680
OG0012606	g13526	Ag005G426720
OG0012607	g11654	Ag007G649610, Ag005G426150
OG0012608	g6305	Ag003G226360, Ag002G157010
OG0012609	g6021	Ag005G411290
OG0012610	g11578	Ag005G424240, Ag007G619350
OG0012611	g11603	Ag004G375750
OG0012612	g11615	Ag005G425310
OG0012613	g11631	Ag005G425400
OG0012615	g6222	Ag005G421580
OG0012616	g13668	Ag005G420590
OG0012617	g6191	Ag005G419850
OG0012618	g6187	Ag005G419790
OG0012619	g6165	Ag005G419580
OG0012620	g6149	Ag005G418660
OG0012621	g14216, g6148	Ag005G418650
OG0012622	g14215	Ag005G418570
OG0012623	g6140, g14194	Ag005G417930
OG0012624	g14077	Ag005G417560
OG0012626	g37271, g51715	Ag002G176260
OG0012627	g14073	Ag004G312690, Ag005G417300
OG0012628	g14040	Ag005G416270
OG0012629	g14023	Ag005G415690
OG0012630	g14022	Ag005G415680
OG0012631	g14008	Ag005G414070
OG0012632	g6034	Ag005G413540, Ag005G413100
OG0012633	g13759	Ag005G413330, Ag005G412960
OG0012634	g13983	Ag005G412860
OG0012635	g6003	Ag005G410580
OG0012638	g13917	Ag005G407310, Ag008G676850
OG0012639	g5958	Ag005G406480
OG0012640	g13809	Ag005G405440
OG0012641	g5939	Ag014G741820
OG0012642	g5930	Ag003G274260, Ag005G402890
OG0012645	g5875, g6176	Ag001G000170, Ag007G629690
OG0012646	g54377, g54381, g54382	Ag001G000300
OG0012647	g5961, g25047, g25050	Ag001G000910
OG0012651	g36659	Ag001G005240
OG0012652	g54298	Ag001G006120
OG0012653	g36633, g54296	Ag001G006160
OG0012654	g36604	Ag001G006940
OG0012655	g28009	Ag001G007460
OG0012656	g54275	Ag001G007610
OG0012657	g54262	Ag001G008680
OG0012659	g54230	Ag001G010490
OG0012660	g36520	Ag001G010520
OG0012661	g54216	Ag001G010750
OG0012662	g36482	Ag001G012150
OG0012663	g36485	Ag001G011940
OG0012664	g28049	Ag001G013330
OG0012665	g36460	Ag001G013960
OG0012666	g54199	Ag001G013980
OG0012667	g36446	Ag001G015100
OG0012668	g28064	Ag001G017080
OG0012669	g36413	Ag001G017490
OG0012670	g54152	Ag001G017870
OG0012671	g54132	Ag001G020690
OG0012672	g54193	Ag001G011900
OG0012673	g54098	Ag001G024150
OG0012674	g54108	Ag001G023430
OG0012675	g28090	Ag001G023550
OG0012676	g54083	Ag001G025280
OG0012677	g36323	Ag001G025550
OG0012678	g54069, g36301	Ag001G026130
OG0012679	g54068	Ag001G026140
OG0012680	g47142	Ag001G028870
OG0012681	g24389	Ag001G029360
OG0012682	g47130	Ag001G031230, Ag001G029950
OG0012683	g24407	Ag001G031700, Ag001G030550
OG0012684	g24410	Ag001G030360, Ag001G031540
OG0012685	g24416	Ag001G031840
