Orthogroup	Cochlearia_excelsa	Camelina_sativa
OG0013102	g28466	XP_010442999.1, XP_010482830.1, XP_010446672.1
OG0013103	g39427	XP_010482839.1, XP_010443011.1, XP_010446780.1
OG0013104	g28483	XP_010443026.1, XP_010482856.1, XP_010448247.1
OG0013105	g6255, g6277, g3081	XP_010488834.1, XP_010467218.1
OG0013106	g28492	XP_010479260.1, XP_010482886.1, XP_010443057.1
OG0013107	g39396	XP_010482891.1, XP_010448709.1, XP_010443065.1
OG0013108	g978	XP_010443067.1, XP_010448729.1, XP_010482893.1
OG0013109	g28493	XP_010443068.1, XP_010482894.1, XP_010448741.1
OG0013110	g980	XP_010482898.2, XP_010448776.1, XP_010443071.1
OG0013111	g981	XP_010443069.1, XP_010482897.1, XP_010448788.1
OG0013113	g1005	XP_010449281.1, XP_010443142.1, XP_010482955.1
OG0013114	g23675	XP_010448215.1, XP_010433443.1, XP_010438701.1
OG0013115	g28512	XP_010482959.1, XP_010443148.1, XP_010449321.1, XP_019087255.1
OG0013116	g1017	XP_010482996.1, XP_010443181.1, XP_010449706.1
OG0013117	g28525	XP_010449998.1, XP_010483020.1, XP_010443204.1
OG0013118	g39363	XP_019095390.1, XP_010443215.1, XP_010450118.1
OG0013119	g1039	XP_010485152.1, XP_010443235.1, XP_010450464.1
OG0013120	g28541	XP_019087037.1, XP_010483077.1, XP_010450658.1
OG0013121	g1054	XP_010450723.1, XP_010443258.1, XP_019095893.1
OG0013122	g1064	XP_010483107.1, XP_010450942.1
OG0013123	g1073	XP_010443294.1, XP_010483120.1, XP_010483121.1, XP_010451156.1
OG0013124	g28618	XP_010443390.1, XP_010483215.1, XP_010451836.1
OG0013125	g39316	XP_010451885.1, XP_010443401.1, XP_010483226.1
OG0013126	g28629	XP_010451905.1, XP_010443404.1, XP_010483229.1
OG0013127	g1103, g28636	XP_010443418.1, XP_010451998.1
OG0013128	g1104	XP_010443419.1, XP_010483246.1, XP_010452008.1
OG0013129	g28644	XP_010452169.1, XP_010443437.1, XP_010483274.1
OG0013130	g1135	XP_010443483.1, XP_010483310.1, XP_010452769.1
OG0013131	g28665	XP_010452883.1, XP_010443497.1
OG0013132	g28684	XP_010483380.1, XP_010443522.1, XP_010453160.1
OG0013133	g28686	XP_010483378.1, XP_010453210.1, XP_010443525.1
OG0013134	g24287	XP_010421524.1, XP_010438796.1, XP_010496489.1
OG0013135	g467	XP_010454598.1, XP_010493432.1, XP_019084538.1
OG0013136	g10305	XP_010482031.1
OG0013137	g29361	XP_010453393.1, XP_010492079.1, XP_010419905.1
OG0013138	g45616, g29366	XP_010453387.1, XP_010419899.1, XP_010492074.1
OG0013139	g5283	XP_010453381.1, XP_010492069.1, XP_010419892.1
OG0013140	g29385	XP_010492034.1, XP_010419857.1
OG0013141	g29392	XP_010419844.1, XP_010453336.1, XP_010492022.1
OG0013142	g45602	XP_010419838.1, XP_010492011.1, XP_010453326.1
OG0013143	g45591, g18351	XP_010491990.1, XP_010419821.1, XP_010453297.1
OG0013144	g29399	XP_010491988.1, XP_010453295.1, XP_010419819.1
OG0013145	g5319	XP_010453287.1, XP_010491978.1, XP_010419810.1
OG0013147	g5324	XP_010491970.1, XP_010419798.1, XP_010453278.1
OG0013148	g29425	XP_019089863.1, XP_019090011.1, XP_010419765.1
OG0013149	g5351	XP_019084729.1, XP_010495158.1, XP_010491926.1, XP_010453229.1
OG0013150	g5364	XP_010453215.1, XP_010419747.1, XP_010491907.1
OG0013151	g5366	XP_010453213.1, XP_010419742.1, XP_010491905.1
OG0013152	g45570	XP_010453208.1, XP_010419738.1, XP_010491901.1
OG0013153	g5368	XP_010453196.1, XP_010419724.1, XP_010491885.1
OG0013154	g45566	XP_010453184.1, XP_010491870.1, XP_010424056.1
OG0013155	g5375	XP_010491859.1, XP_010419696.1, XP_010453181.1
OG0013156	g5380	XP_010419686.1, XP_010453173.1, XP_010491849.1
OG0013157	g5381	XP_010491848.1, XP_010453172.1, XP_010419685.1
OG0013158	g45554	XP_010453119.1, XP_010491770.1, XP_010419639.1
OG0013159	g45551	XP_010491766.1, XP_010453118.1
OG0013160	g29510	XP_010491675.1, XP_010453043.1, XP_010422880.1
OG0013161	g29543	XP_010491625.1, XP_010456461.1, XP_010422936.1
OG0013162	g29546	XP_010452978.1, XP_010491620.1, XP_010422941.1
OG0013163	g29559	XP_010497761.1
OG0013164	g5457	XP_010422988.1, XP_019090672.1, XP_010491566.1
OG0013165	g29564	XP_010422990.1, XP_010452926.1, XP_010491563.1
OG0013166	g5468	XP_010491546.1, XP_010452905.1, XP_010423015.1
OG0013167	g5475	XP_010423025.1, XP_019089867.1, XP_010491530.1
OG0013168	g29572	XP_010452890.1, XP_010491527.1, XP_010423027.1
OG0013169	g45506	XP_010491520.1, XP_010423034.1, XP_010452884.1
OG0013170	g5484	XP_010452879.1, XP_010491515.1, XP_010423038.1
OG0013171	g5498	XP_010423088.1, XP_010452834.1, XP_010495115.1
OG0013172	g486	XP_010454617.1, XP_010421139.1
OG0013173	g5507	XP_010452814.1, XP_010423109.1, XP_010491461.1
OG0013174	g29600, g45491	XP_010423134.1, XP_010491433.1, XP_010452782.1
OG0013175	g5516	XP_010423135.1, XP_010456441.1, XP_010492039.1, XP_010491429.1
OG0013176	g29608	XP_010452747.1, XP_010424730.1, XP_010491398.1
OG0013177	g45488, g29611	XP_010452741.1, XP_010497703.1, XP_010423176.1
OG0013178	g5534	XP_010452739.1, XP_010491390.1, XP_010423174.1
OG0013179	g5556	XP_010491333.1, XP_010452684.1, XP_010423231.1
OG0013180	g380	XP_010483941.1, XP_010444074.1, XP_010458245.1
OG0013182	g47202	XP_010434677.1, XP_010440016.1, XP_010449627.1
OG0013183	g17531	XP_010439987.1, XP_010449597.1, XP_010434649.1
OG0013184	g24247	XP_010434637.1, XP_010439975.1, XP_010449588.1
OG0013186	g24240	XP_010434625.1, XP_010439946.1, XP_010449564.1
OG0013187	g47255	XP_010439919.1, XP_010434594.1, XP_010449535.1
OG0013188	g47261	XP_010517566.1, XP_010439884.1, XP_010434563.1
OG0013189	g47262	XP_019102025.1, XP_019086424.1, XP_019088186.1
OG0013190	g23964, g47263	XP_010517559.1, XP_010434555.1, XP_010439875.1
OG0013191	g40590	XP_010441648.1, XP_019095560.1, XP_010494751.1
OG0013193	g17466, g24172	XP_010439828.1, XP_010434506.1, XP_010449486.1
OG0013194	g47281	XP_010439817.1, XP_019098323.1, XP_010449474.1
OG0013195	g47285	XP_010434497.1, XP_019088868.1, XP_010439812.1
OG0013196	g47288	XP_010439806.1, XP_010449462.1, XP_010434491.1
OG0013197	g24156	XP_010439791.1, XP_010434479.1, XP_010449445.1
OG0013198	g17447	XP_010449422.1, XP_019087808.1, XP_019086889.1
OG0013201	g24136	XP_010449365.1, XP_010434429.1
OG0013202	g24071	XP_010451344.1, XP_010449232.1, XP_019087832.1, XP_010434320.1
OG0013204	g47333	XP_010449220.1, XP_010434318.1, XP_010439615.1
OG0013205	g18283	XP_010437231.1, XP_010446662.1, XP_010432062.1
OG0013206	g47345	XP_010439569.1, XP_010449161.1, XP_010434276.1
OG0013207	g24022	XP_010439494.1, XP_010449091.1, XP_019086472.1
OG0013208	g47373	XP_010449072.1, XP_010434186.1, XP_010439484.1
OG0013209	g47386	XP_010449027.1, XP_010434153.1, XP_010439449.1
OG0013210	g23974	XP_010448953.1, XP_019087084.1, XP_010434093.1
OG0013211	g23967	XP_010434071.1, XP_010448923.1, XP_010439358.1
OG0013212	g45818	XP_010470985.1, XP_010415645.1, XP_010512041.1
OG0013213	g23958	XP_010434053.1, XP_010439337.1, XP_010448894.1
OG0013214	g17287	XP_010448863.1, XP_010445201.2, XP_010434010.1
OG0013217	g23873	XP_010448656.1, XP_010433861.1, XP_010439135.1
OG0013218	g17248	XP_010448646.1, XP_010433849.1, XP_010439125.1
OG0013219	g47479	XP_010439118.1, XP_010433844.1, XP_010448640.1
OG0013220	g23849	XP_010448608.1, XP_010439084.1, XP_010433814.1
OG0013221	g27790	XP_010478704.1, XP_010499813.1, XP_010461089.1
OG0013223	g32665	XP_010461158.1, XP_010499886.1, XP_010478755.1
OG0013224	g32667	XP_010461169.1, XP_019095887.1
OG0013225	g702, g28953	XP_010454305.1, XP_010420842.1, XP_010493103.1
OG0013226	g23741	XP_010433605.1, XP_010438845.1, XP_010448395.1
OG0013228	g27803	XP_010461206.1, XP_010499924.1, XP_010478806.1
OG0013229	g27808	XP_010501772.2, XP_010461238.1, XP_010478830.1
OG0013230	g50742	XP_010478835.1, XP_010461244.1, XP_010499955.1
OG0013231	g32765	XP_010499972.1, XP_010463128.1, XP_010478858.1
OG0013232	g27860	XP_010461268.1, XP_010499989.1, XP_010478872.1
OG0013233	g27865	XP_010496808.1, XP_010461277.1, XP_010500003.1
OG0013234	g32900, g27876	XP_010500016.1, XP_010496596.1, XP_010461292.1
OG0013235	g32970	XP_010500022.1, XP_010461300.1, XP_010478926.1
OG0013236	g37798	XP_019099377.1, XP_010461318.1, XP_010478948.1
OG0013237	g46638	XP_010478953.1, XP_010500043.1, XP_010461323.1
OG0013238	g35910	XP_010500079.1, XP_010497692.1, XP_010501808.1, XP_010461364.1, XP_010478963.1
OG0013239	g53899	XP_010479057.1, XP_010461451.1
OG0013240	g13017	XP_010464537.1, XP_019096661.1, XP_010468616.1
OG0013241	g50566	XP_010478525.1, XP_010460901.1, XP_019095753.1
OG0013242	g28214	XP_010479008.1, XP_019099385.1, XP_010461400.1
OG0013243	g28140	XP_010479073.1
OG0013245	g36261	XP_010500290.1, XP_010479166.1, XP_010461565.1
OG0013246	g36244	XP_010461550.1, XP_019099418.1, XP_010479157.1
OG0013247	g28239, g28242	XP_010478984.1, XP_010461388.1, XP_010500214.1
OG0013248	g53719	XP_010500215.1, XP_010461387.1, XP_010478982.1
OG0013249	g53718	XP_010500221.1, XP_010478979.1, XP_010463180.1
OG0013250	g28139	XP_010500183.1, XP_010461474.1, XP_010479075.1
OG0013251	g36201	XP_010461506.1, XP_010500231.1, XP_010479106.1
OG0013252	g32302, g32298	XP_010460550.1, XP_010499278.1
OG0013253	g32271, g32296	XP_010460544.1, XP_010499273.1
OG0013254	g32319	XP_010478179.1, XP_010460588.1, XP_010499313.1
OG0013255	g50451	XP_010499322.1, XP_010478185.1, XP_010460595.1
OG0013256	g27651	XP_010460596.1, XP_010499329.1, XP_019099245.1, XP_010478189.1
OG0013257	g50487	XP_010499382.1, XP_010460651.1, XP_010478229.1
OG0013258	g32363	XP_010460660.1, XP_010478244.1, XP_010478247.1, XP_010499399.1
OG0013259	g32374	XP_010499423.1, XP_010460675.1, XP_010478263.1
OG0013260	g27673	XP_010499429.1, XP_010478269.1, XP_010460684.1
OG0013261	g11705	XP_019092108.1, XP_019083490.1, XP_019096255.1
OG0013262	g32390	XP_010499442.1, XP_010478288.1, XP_010460703.1
OG0013263	g50508	XP_010499455.1, XP_010460719.1, XP_010478302.1
OG0013264	g50519	XP_010460757.1, XP_010499499.1, XP_010478353.1
OG0013265	g27697	XP_019094630.1, XP_010460822.2, XP_010499557.2
OG0013266	g23005	XP_010432287.1, XP_010437478.1, XP_010446930.1, XP_019086194.1
OG0013267	g23003	XP_010432284.1, XP_010437473.1, XP_010446927.1
OG0013268	g22981	XP_010446899.1, XP_010437443.1, XP_010432251.1
OG0013269	g47941	XP_010446864.1, XP_010437405.1, XP_010432218.1
OG0013270	g47944	XP_010446857.1, XP_019088419.1
OG0013271	g47948	XP_010432206.1, XP_010446847.1
OG0013272	g13997	XP_010467580.1, XP_010413423.1, XP_010489420.1
OG0013273	g22943	XP_010437365.1, XP_010432190.2, XP_010446814.1
OG0013274	g22931	XP_010437353.1, XP_010446798.1, XP_010432178.1
OG0013275	g22930	XP_010446796.1, XP_010432177.1, XP_010437352.1
OG0013276	g22927	XP_010446793.1, XP_010437349.1
OG0013277	g22925	XP_010432173.1, XP_010437346.1, XP_010446789.1
OG0013278	g22921	XP_010437339.1, XP_010446783.1
OG0013279	g22914	XP_010446769.1, XP_010437326.1, XP_019086384.1
OG0013280	g18255	XP_010437322.1, XP_010446764.1
OG0013281	g22885	XP_010432114.1, XP_010437289.1, XP_010446724.1
OG0013283	g22872	XP_010432093.1, XP_010446701.1
OG0013284	g18269	XP_010446694.1, XP_010437255.1, XP_010432085.1
OG0013285	g47989	XP_010446659.1, XP_010432060.1, XP_010437229.1
OG0013286	g47999	XP_019086184.1, XP_010432018.1, XP_010437171.1, XP_010446613.1
OG0013287	g2351	XP_010515834.1, XP_010426995.1
OG0013288	g22774	XP_010446569.1, XP_010437139.1
OG0013289	g22773	XP_010431990.1, XP_019087265.1, XP_010446570.1
OG0013290	g22770	XP_010446579.1, XP_010431985.1, XP_010437130.1
OG0013291	g22746	XP_010446553.1, XP_010431967.1, XP_010437112.1
OG0013292	g22745	XP_010437111.1, XP_010446550.1, XP_010431966.1
OG0013293	g22744	XP_010431952.1
OG0013294	g32293	XP_010499256.1, XP_010478116.1, XP_010460529.1
OG0013295	g18142	XP_010446545.1, XP_010437106.1, XP_010431957.1
OG0013296	g47842	XP_010437067.1, XP_010446493.1, XP_010431919.1
OG0013297	g22712	XP_010437066.1, XP_010446489.1
OG0013298	g22711	XP_019088146.1, XP_010446488.1, XP_010431914.1
OG0013299	g22700	XP_010437041.1, XP_010431897.1, XP_010446464.1
OG0013300	g22695	XP_010446459.1, XP_010437038.1
OG0013301	g18308	XP_010446440.2, XP_010437014.1, XP_010431867.1
OG0013302	g18330	XP_010431831.1, XP_010436977.1, XP_010446396.1
OG0013303	g18335	XP_010431817.1, XP_010436972.1, XP_010446389.1
OG0013304	g18340	XP_010431808.1, XP_010436965.1, XP_010446375.1
OG0013305	g18356	XP_010436943.2, XP_010431783.1
OG0013307	g18370	XP_010436928.1, XP_010436929.1, XP_010446339.1
OG0013309	g22661	XP_010436912.1, XP_010450976.1
OG0013310	g50881	XP_019093024.1, XP_019085073.1
OG0013311	g25121	XP_010440778.1, XP_010450430.1, XP_010435481.1
OG0013312	g18129, g25096	XP_010435506.1
OG0013313	g46842	XP_010435510.1, XP_010450450.1, XP_010445539.2
OG0013314	g46838	XP_010435521.1, XP_010450457.1, XP_010440803.1
OG0013315	g16738	XP_010450482.1, XP_010440832.1, XP_010435556.1
OG0013316	g46804, g18124	XP_010450508.1, XP_019087038.1, XP_010435584.2
OG0013317	g18121	XP_010440873.1, XP_010435594.1, XP_010450516.1
OG0013318	g46787	XP_019086059.1, XP_019087752.1, XP_019088911.1
OG0013319	g18120	XP_010435608.1, XP_010450522.1, XP_010440878.1
OG0013320	g46780	XP_010435609.1, XP_010450526.1, XP_010440881.1
OG0013321	g18116	XP_010450547.1, XP_010435696.1, XP_010440895.1
OG0013322	g18114	XP_010435723.1, XP_010440919.1, XP_010450950.1
OG0013323	g18098	XP_010435735.1, XP_010450923.1, XP_010440936.1
OG0013324	g46744	XP_010450907.1, XP_010435748.1, XP_010440951.1
OG0013325	g46737	XP_010435768.1, XP_010440998.1, XP_010450892.1
OG0013326	g18089	XP_010435775.1, XP_010440995.1, XP_010450887.1
OG0013327	g46735	XP_010450886.1, XP_010435777.1, XP_010440991.1
OG0013328	g18084	XP_010441021.1, XP_010435800.1, XP_010450854.1
OG0013329	g16906	XP_010441039.1, XP_010435822.1, XP_010450831.1
OG0013330	g16886	XP_019086828.1, XP_010450780.1, XP_010435859.1, XP_010445660.1
OG0013331	g46688	XP_010441096.1, XP_010450763.1, XP_010435839.1
OG0013332	g16882	XP_010450760.1, XP_010435838.1, XP_010441097.1
OG0013333	g4903	XP_010492918.1, XP_010454133.1, XP_010420657.1
OG0013334	g32535	XP_010478595.1, XP_010499720.1, XP_010460998.1
OG0013335	g2916	XP_010503195.1, XP_010426020.1, XP_010514910.1
OG0013336	g25722	XP_010455535.1, XP_010422076.1, XP_010435105.1
OG0013337	g1636	XP_010482145.2, XP_010439656.1, XP_010442328.1
OG0013338	g51520, g25983	XP_010516719.1, XP_010505048.1, XP_010509617.1
OG0013339	g38002	XP_010509622.1, XP_010516716.1, XP_010505042.1
OG0013340	g37128	XP_019102467.1, XP_019102466.1, XP_019101310.1, XP_010505021.1
OG0013341	g25844	XP_010438119.1, XP_010421879.1
OG0013342	g25850	XP_010438332.1, XP_010455346.1, XP_010421854.1
OG0013343	g40250	XP_010435861.1, XP_010421836.1, XP_010455330.1
OG0013345	g40248	XP_010455326.1, XP_010435920.1
OG0013346	g25874	XP_010421828.1, XP_010455318.1, XP_010436014.1
OG0013347	g25892	XP_010455316.1, XP_010421825.1, XP_010436032.1
OG0013348	g670	XP_010493063.1, XP_010454268.1
OG0013349	g40226	XP_010496703.1, XP_010455280.1, XP_010421777.1
OG0013350	g6042	XP_010489431.1, XP_010467589.1
OG0013351	g35895	XP_010478969.1, XP_010461370.1, XP_010500090.1
OG0013352	g40206	XP_010438468.1, XP_010455246.1, XP_010421850.2
OG0013353	g40207	XP_010438439.1, XP_010455249.1
OG0013354	g40209	XP_010421740.1, XP_010455252.1, XP_010436420.1, XP_010469717.1
OG0013355	g37973	XP_010413769.1, XP_010469386.1, XP_010509786.1
OG0013356	g51372	XP_010469449.1, XP_010413832.1, XP_010509856.1
OG0013357	g37961	XP_010469451.1, XP_010413835.1, XP_010509859.1
OG0013358	g51369	XP_010413840.1, XP_010469453.1, XP_010509863.1
OG0013359	g51521	XP_010505051.1, XP_010509615.1, XP_010516720.1
OG0013360	g11125	XP_010494296.1, XP_010442051.1, XP_019095445.1
OG0013361	g11128	XP_010495634.1, XP_010481896.1, XP_010442059.1, XP_019097278.1
OG0013362	g37059	XP_010442063.1, XP_010481899.1, XP_010494285.1, XP_010495631.1, XP_010495632.2, XP_010494286.1, XP_019092219.1
OG0013363	g11137	XP_010442075.1, XP_010494278.1, XP_010481905.1
OG0013364	g37043	XP_010442087.1, XP_010481913.1, XP_010494268.1
OG0013365	g13632	XP_010442099.1, XP_010481926.1, XP_010494255.1
OG0013366	g53970	XP_010500205.1, XP_010479096.1, XP_010461498.1
OG0013367	g37029	XP_010494224.1, XP_010481950.1, XP_010442124.1
OG0013368	g37019	XP_010495619.1, XP_010445904.1, XP_010484889.1
OG0013369	g36324	XP_010461667.1, XP_010500373.1, XP_010479270.1
OG0013370	g18442	XP_010442142.1, XP_010481972.1, XP_010494201.1
OG0013371	g17172	XP_010481984.2, XP_010494186.1
OG0013372	g36970	XP_010421355.1, XP_010454829.1, XP_010493753.1
OG0013373	g18449	XP_019088586.1, XP_019095998.1, XP_019097996.1
OG0013374	g11142	XP_010494174.1, XP_010481994.1, XP_010442164.1
OG0013375	g11098, g11091	XP_010494365.1, XP_010441981.1, XP_010481820.1
OG0013376	g18452	XP_019087949.1, XP_010494171.1, XP_010481997.1
OG0013377	g38088	XP_010509235.1, XP_010505413.1, XP_010517086.1
OG0013378	g36975	XP_010482000.1, XP_010442155.1, XP_010494166.1
OG0013379	g18456	XP_010473606.1, XP_010430464.1, XP_010418386.1
OG0013380	g18463	XP_010482008.1, XP_010442177.1, XP_010494159.1
OG0013381	g460	XP_010454586.1, XP_010421104.1, XP_010493419.1
OG0013382	g51541	XP_010509572.1, XP_010505092.1, XP_010516775.1
OG0013383	g40275	XP_019087413.1, XP_019098758.1, XP_019090318.1, XP_019084664.1
OG0013384	g40279	XP_010455386.1, XP_010421908.1, XP_010437780.1
OG0013385	g40282	XP_010437707.1, XP_010421919.1, XP_010455394.1
OG0013386	g40290	XP_010421924.1, XP_010455406.1, XP_010437565.1
OG0013387	g40293	XP_010437492.1, XP_019084053.1, XP_010455410.1
OG0013388	g32671	XP_010461175.1, XP_019094735.1
OG0013389	g40301	XP_010455428.1, XP_010421949.1, XP_010437254.1
OG0013390	g40340	XP_010436609.1, XP_010455491.1, XP_010422028.1
OG0013391	g40349	XP_010422049.1, XP_019090394.1, XP_010435520.1
OG0013392	g40359	XP_010435095.1, XP_010455536.1, XP_010422080.1
OG0013393	g43191	XP_010455540.1, XP_010422087.1, XP_010435048.1
OG0013394	g40370	XP_010455548.1, XP_010434947.1, XP_010422094.1
OG0013395	g40373	XP_010434907.1, XP_010455553.1, XP_010422100.1
OG0013396	g40376	XP_010422106.1, XP_010455566.1, XP_010434793.1
OG0013397	g25689	XP_010455583.1, XP_010422123.1, XP_010434567.1
OG0013398	g25682	XP_010434206.1, XP_010455587.1, XP_010422128.1
OG0013399	g25677	XP_010455599.1, XP_010422138.1, XP_010434086.1
OG0013400	g25673	XP_010433906.1, XP_010422157.1, XP_010455621.1
OG0013401	g40400	XP_010422189.1, XP_010433676.1, XP_010455663.1
OG0013402	g25600	XP_019098173.1, XP_010433019.1
OG0013403	g25598	XP_010422262.1, XP_010496173.1, XP_010432911.1
OG0013404	g25557	XP_010422335.1, XP_010432004.1, XP_010455814.1
OG0013405	g25555	XP_010455819.1, XP_010431969.1, XP_010422343.1
OG0013407	g25552	XP_010422344.1, XP_010455820.1, XP_010431954.1
OG0013408	g11056	XP_010494438.1, XP_010481753.1, XP_010441903.1
OG0013409	g40488	XP_010481747.1, XP_019097236.1, XP_019087732.1
OG0013410	g40508, g11037	XP_010441839.1, XP_010494515.1, XP_010481722.1
OG0013411	g40513	XP_010494526.1
OG0013412	g11028	XP_010481703.1, XP_010441822.1, XP_010494535.1
OG0013414	g40551	XP_010481611.1, XP_010494620.1, XP_010441760.1
OG0013415	g40552	XP_010494621.1, XP_010481610.1, XP_010441759.1
OG0013416	g10994	XP_010494624.1, XP_010441756.1, XP_010481608.1
OG0013418	g40568	XP_010481555.1, XP_010441698.1, XP_010494671.1
OG0013419	g40572	XP_010481546.1, XP_010441686.1, XP_010494684.1
OG0013420	g10973	XP_010481542.1, XP_010441680.1, XP_010494689.1
OG0013421	g10971	XP_010494699.1, XP_010481536.1, XP_010441674.1
OG0013422	g43976	XP_010481531.1, XP_010441667.1, XP_010494725.1
OG0013423	g40598	XP_019087773.1, XP_010481502.1, XP_010494771.1
OG0013424	g40628	XP_010481459.1, XP_010441586.1, XP_010494809.1
OG0013425	g686	XP_010420817.1, XP_010493083.1, XP_010454283.1
OG0013426	g10872	XP_010494968.1, XP_010441469.1, XP_019095477.1
OG0013427	g10873	XP_010484734.1, XP_010481337.1, XP_010441471.1
OG0013428	g17924	XP_010435398.1, XP_010435397.1, XP_010440693.1, XP_010450348.1
OG0013429	g6360	XP_010412444.1, XP_010488735.1, XP_010467049.1
OG0013430	g4767	XP_019086773.1, XP_010496356.1, XP_010450327.1
OG0013431	g45553	XP_010440615.1, XP_010450237.1, XP_019086299.1, XP_010440421.1
OG0013432	g13524	XP_010488652.1, XP_010466964.1, XP_010514197.1
OG0013433	g25004	XP_010440628.1, XP_010450251.1
OG0013434	g6422	XP_010488623.1, XP_010466933.1, XP_019083570.1
OG0013435	g24729	XP_010450309.1, XP_010435299.1, XP_010440667.1
OG0013436	g6453	XP_010466857.1, XP_010488557.1, XP_010513519.1
OG0013437	g24664	XP_010450184.1, XP_010440557.1, XP_010435239.1
OG0013438	g47015	XP_010450164.1, XP_010436625.2, XP_010496962.1, XP_019098531.1
OG0013439	g47029	XP_010450120.1, XP_010435208.1, XP_010450140.1
OG0013440	g24571	XP_010450127.1, XP_010435193.1, XP_010450109.1
OG0013441	g24563	XP_010440519.1, XP_010435180.2, XP_010450092.1
OG0013442	g40346	XP_010435591.1, XP_010455502.1, XP_010422044.1
OG0013443	g36067	XP_019087032.1, XP_010450042.1, XP_010435131.1, XP_010440466.1
OG0013444	g24525	XP_010450028.1, XP_010440454.1, XP_010435113.1
OG0013445	g17710	XP_010449978.1, XP_010435059.1, XP_010440380.1
OG0013446	g24492	XP_010440366.1, XP_010496133.1, XP_010435002.1
OG0013447	g47087	XP_019086141.1, XP_010496120.1, XP_010440356.1
OG0013448	g17689	XP_010440343.1, XP_010435013.1, XP_010495886.1
OG0013449	g17687	XP_010435019.1, XP_010440341.1, XP_010495892.1
OG0013450	g24446	XP_010440292.1, XP_010434967.1
OG0013451	g47109	XP_010434505.1, XP_010440287.1, XP_010434954.1
OG0013452	g16863	XP_010450746.1, XP_010451795.1, XP_010496517.1, XP_010435961.1
OG0013453	g16853	XP_010441147.1, XP_010435939.1, XP_010450721.1
OG0013454	g16845	XP_010450680.1, XP_010441165.1, XP_010435911.1
OG0013455	g46665	XP_010435999.1, XP_010496579.1, XP_010441217.1
OG0013457	g16783	XP_010436096.1, XP_010447528.1, XP_010441307.1
OG0013458	g16768	XP_010436142.1, XP_010448131.1, XP_010441372.1
OG0013459	g16760	XP_010446951.1, XP_010441382.1, XP_010436154.1
OG0013460	g16757	XP_010447119.1, XP_010441395.1, XP_010436172.1
OG0013461	g51578	XP_010518523.1, XP_010506849.1, XP_010507822.1
OG0013462	g37761	XP_010507850.1, XP_010506821.1, XP_019102009.1
OG0013463	g37133	XP_010506817.1, XP_010518495.1, XP_010507853.1
OG0013464	g37749	XP_010518484.1, XP_010507862.1, XP_010506813.1
OG0013465	g50835	XP_010518482.1, XP_019100677.1, XP_019100698.1
OG0013466	g37735	XP_010506795.1, XP_010507787.1, XP_010507874.1, XP_010518463.1
OG0013467	g50830	XP_010507883.1, XP_010506786.1, XP_010518454.1, XP_010452587.1
OG0013469	g47693	XP_019100667.1, XP_010507937.1, XP_010518393.1
OG0013470	g50809	XP_010506722.1, XP_010518392.1, XP_019101144.1
OG0013471	g37703	XP_019101146.1, XP_010506716.1
OG0013472	g50806	XP_010518382.1, XP_010506713.2, XP_010507953.1
OG0013473	g50787	XP_010506670.2, XP_010507997.1, XP_010518336.1
OG0013474	g38249	XP_010506646.1, XP_010518315.1, XP_010508024.1
OG0013475	g37660	XP_010508029.1, XP_010518311.1, XP_010506640.1
OG0013476	g37657	XP_010506636.1, XP_010508035.1, XP_019082425.1
OG0013477	g37655	XP_010508037.1, XP_010518302.1, XP_010506632.1
OG0013478	g37653	XP_010506626.1, XP_010518297.1, XP_010508044.1
OG0013479	g37644	XP_010518271.1, XP_010508064.1, XP_010506609.1
OG0013480	g37638	XP_010506594.1, XP_010508078.1, XP_010518258.1, XP_019101159.1
OG0013481	g52290, g37636	XP_010508082.1, XP_010506590.1, XP_010518254.1
OG0013482	g52285	XP_010518230.1, XP_010506566.1, XP_010508100.1
OG0013483	g37631	XP_010508101.1, XP_010506565.1, XP_010518226.1
OG0013484	g52262	XP_010518182.1, XP_010506547.1, XP_010508137.1
OG0013485	g52222	XP_010506474.1, XP_010518147.1, XP_010508185.1
OG0013486	g38238	XP_010506405.1, XP_010518077.1, XP_010508260.1
OG0013487	g1929	XP_019082919.1, XP_010469211.1, XP_010512330.2
OG0013488	g52186	XP_010518070.1, XP_010506395.1, XP_010508269.1
OG0013489	g52181	XP_010506388.1, XP_010518062.1, XP_010508277.1
OG0013490	g38234, g37553	XP_010518045.1, XP_010506376.1, XP_010508287.1
OG0013491	g52164	XP_010518041.1, XP_010506369.1, XP_010508295.1
OG0013492	g37545	XP_010508300.1, XP_010506365.1, XP_010518038.1
OG0013493	g38229	XP_010506352.1, XP_010518029.1, XP_010508308.1
OG0013494	g52152	XP_010508348.1, XP_010506309.1, XP_010517984.1
OG0013495	g52134	XP_010517966.1, XP_010508367.1
OG0013496	g38221	XP_010508382.1, XP_010506264.1, XP_010413039.1
OG0013497	g37506	XP_010517926.1, XP_010506239.1, XP_010508410.1
OG0013498	g38211	XP_010517901.1, XP_010506212.1, XP_010508435.1
OG0013499	g37495	XP_010506199.1, XP_010517891.1, XP_010508447.1
OG0013500	g52113	XP_010506191.1, XP_010508450.1, XP_010517881.1
OG0013501	g37482	XP_010508479.1, XP_010506160.1, XP_010517858.1
OG0013502	g38200	XP_010508489.1, XP_010506151.1, XP_010517849.1
OG0013503	g38198, g37475	XP_010517846.1, XP_010506148.1, XP_010508491.1
