Orthogroup	Cochlearia_excelsa	Conringia_planisiliqua
OG0013249	g53718	CP1_g39613_DN3_SP8_c.t1
OG0013250	g28139	CP1_g38639_DN3_SP3_c.t1
OG0013251	g36201	CP1_g38516_DN3_SP2_c.t1
OG0013252	g32302, g32298	CP7_g44591_DN3_SP0_c.t1, CP7_g45100_DN3_SP6_c.t1
OG0013253	g32271, g32296	CP7_g45102_DN3_SP5_c.t1
OG0013254	g32319	CP7_g45079_DN3_SP4_c.t1
OG0013255	g50451	CP7_g45073_DN3_SP6_c.t1
OG0013256	g27651	CP7_g45071_DN3_SP0_c.t1
OG0013257	g50487	CP7_g45034_DN3_SP2_c.t1
OG0013258	g32363	CP7_g45020_DN3_SP3_c.t1
OG0013259	g32374	CP7_g45009_DN3_SP0_c.t1
OG0013260	g27673	CP7_g45002_DN3_SP0_c.t1
OG0013261	g11705	CP12_g30850_DN3_SP3_c.t1
OG0013262	g32390	CP7_g44988_DN2_SP2_c.t1
OG0013263	g50508	CP7_g44972_DN3_SP6_c.t1
OG0013264	g50519	CP7_g44911_DN3_SP7_c.t1
OG0013265	g27697	CP7_g44872_DN3_SP0_c.t1
OG0013266	g23005	CP5_g471_DN3_SP0_c.t1
OG0013267	g23003	CP5_g467_DN3_SP6_c.t1
OG0013268	g22981	CP5_g446_DN3_SP8_c.t1
OG0013269	g47941	CP5_g422_DN3_SP7_c.t1
OG0013270	g47944	CP5_g419_DN3_SP4_c.t1
OG0013271	g47948	CP5_g413_DN3_SP4_c.t1
OG0013272	g13997	CP10_g43740_DN3_SP7_c.t1
OG0013273	g22943	CP5_g390_DN3_SP8_c.t1
OG0013274	g22931	CP5_g377_DN3_SP7_c.t1
OG0013275	g22930	CP5_g376_DN3_SP8_c.t1
OG0013276	g22927	CP5_g373_DN3_SP8_c.t1
OG0013277	g22925	CP5_g370_DN3_SP8_c.t1
OG0013278	g22921	CP5_g364_DN3_SP7_c.t1
OG0013279	g22914	CP5_g354_DN3_SP8_c.t1
OG0013280	g18255	CP5_g351_DN3_SP8_c.t1
OG0013281	g22885	CP5_g320_DN3_SP7_c.t1
OG0013283	g22872	CP5_g301_DN3_SP1_c.t1
OG0013284	g18269	CP5_g295_DN3_SP0_c.t1
OG0013285	g47989	CP5_g264_DN3_SP7_c.t1
OG0013286	g47999	CP5_g222_DN3_SP1_c.t1
OG0013287	g2351	CP3_g14016_DN3_SP0_c.t1
OG0013288	g22774	CP5_g195_DN3_SP4_c.t1
OG0013289	g22773	CP5_g194_DN3_SP0_c.t1
OG0013290	g22770	CP5_g190_DN3_SP0_c.t1
OG0013291	g22746	CP5_g171_DN3_SP6_c.t1
OG0013292	g22745	CP5_g170_DN3_SP8_c.t1
OG0013293	g22744	CP5_g169_DN3_SP8_c.t1
OG0013294	g32293	CP7_g45114_DN3_SP6_c.t1
OG0013295	g18142	CP5_g166_DN2_SP0_c.t1
OG0013296	g47842	CP5_g126_DN3_SP0_c.t1
OG0013297	g22712	CP5_g125_DN3_SP8_c.t1
OG0013298	g22711	CP5_g124_DN3_SP6_c.t1
OG0013299	g22700	CP5_g111_DN3_SP0_c.t1
OG0013300	g22695	CP5_g106_DN3_SP8_c.t1
OG0013301	g18308	CP5_g94_DN3_SP3_c.t1
OG0013302	g18330	CP5_g59_DN3_SP8_c.t1
OG0013303	g18335	CP5_g52_DN3_SP0_c.t1
OG0013304	g18340	CP5_g48_DN3_SP3_c.t1
OG0013305	g18356	CP5_g34_DN3_SP0_c.t1
OG0013306	g18377	CP5_g12_DN3_SP8_c.t1
OG0013307	g18370	CP5_g20_DN3_SP2_c.t1
OG0013309	g22661	CP5_g7_DN3_SP8_c.t1
OG0013310	g50881	CP16_g54802_DN3_SP2_c.t1
OG0013311	g25121	CP5_g2061_DN3_SP8_c.t1
OG0013312	g18129, g25096	CP5_g1972_DN3_SP8_c.t1
OG0013313	g46842	CP5_g1950_DN3_SP0_c.t1
OG0013314	g46838	CP5_g1857_DN3_SP2_c.t1
OG0013315	g16738	CP5_g1823_DN3_SP7_c.t1
OG0013316	g46804, g18124	CP5_g1795_DN3_SP0_c.t1
OG0013317	g18121	CP5_g1784_DN3_SP1_c.t1
OG0013318	g46787	CP5_g1779_DN3_SP5_c.t1
OG0013319	g18120	CP5_g1739_DN3_SP8_c.t1
OG0013320	g46780	CP5_g1736_DN3_SP7_c.t1
OG0013321	g18116	CP5_g1715_DN3_SP8_c.t1
OG0013322	g18114	CP5_g1668_DN3_SP8_c.t1
OG0013323	g18098	CP5_g1641_DN3_SP8_c.t1
OG0013324	g46744	CP5_g1637_DN3_SP6_c.t1
OG0013325	g46737	CP5_g1628_DN3_SP0_c.t1
OG0013326	g18089	CP5_g1623_DN3_SP8_c.t1
OG0013327	g46735	CP5_g1622_DN3_SP8_c.t1
OG0013328	g18084	CP5_g1592_DN3_SP1_c.t1
OG0013329	g16906	CP5_g1560_DN2_SP0_c.t1
OG0013331	g46688	CP5_g1490_DN2_SP1_c.t1, CP5_g1482_DN3_SP8_c.t1
OG0013332	g16882	CP5_g1481_DN2_SP0_c.t1
OG0013333	g4903	CP8_g54460_DN3_SP8_c.t1
OG0013334	g32535	CP7_g44731_DN3_SP0_c.t1
OG0013335	g2916	CP3_g14844_DN3_SP4_c.t1
OG0013336	g25722	CP20_g4329_DN3_SP6_c.t1
OG0013338	g51520, g25983	CP4_g25201_DN3_SP0_c.t1
OG0013339	g38002	CP4_g25206_DN3_SP5_c.t1
OG0013340	g37128	CP4_g25222_DN3_SP3_c.t1
OG0013341	g25844	CP20_g4107_DN3_SP8_c.t1
OG0013342	g25850	CP20_g4048_DN3_SP8_c.t1
OG0013343	g40250	CP20_g4004_DN3_SP4_c.t1
OG0013344	g40249	CP20_g4000_DN3_SP3_c.t1
OG0013345	g40248	CP20_g3999_DN3_SP8_c.t1
OG0013346	g25874	CP20_g3973_DN3_SP1_c.t1
OG0013347	g25892	CP20_g3956_DN3_SP8_c.t1
OG0013348	g670	CP8_g54344_DN3_SP0_c.t1
OG0013349	g40226	CP34_g51507_DN3_SP3_c.t1
OG0013350	g6042	CP10_g43728_DN3_SP3_c.t1
OG0013351	g35895	CP1_g41429_DN3_SP8_c.t1
OG0013352	g40206	CP14_g23549_DN2_SP0_c.t1
OG0013353	g40207	CP14_g23526_DN3_SP4_c.t1
OG0013354	g40209	CP14_g23484_DN3_SP8_c.t1
OG0013355	g37973	CP4_g25326_DN3_SP8_c.t1
OG0013356	g51372	CP4_g25384_DN3_SP1_c.t1
OG0013357	g37961	CP4_g25385_DN3_SP1_c.t1
OG0013358	g51369	CP4_g25389_DN2_SP0_c.t1
OG0013359	g51521	CP4_g25199_DN3_SP5_c.t1
OG0013360	g11125	CP13_g20346_DN3_SP0_c.t1
OG0013361	g11128	CP13_g20349_DN3_SP0_c.t1
OG0013362	g37059	CP13_g20353_DN3_SP0_c.t1
OG0013363	g11137	CP13_g20364_DN3_SP8_c.t1
OG0013364	g37043	CP13_g20425_DN3_SP4_c.t1
OG0013365	g13632	CP13_g20459_DN3_SP6_c.t1
OG0013366	g53970	CP1_g38530_DN3_SP6_c.t1
OG0013367	g37029	CP13_g20612_DN3_SP4_c.t1
OG0013368	g37019	CP13_g20752_DN3_SP0_c.t1
OG0013369	g36324	CP1_g38282_DN3_SP7_c.t1
OG0013370	g18442	CP13_g20817_DN3_SP1_c.t1
OG0013371	g17172	CP22_g17227_DN3_SP7_c.t1
OG0013372	g36970	CP4_g24796_DN3_SP0_c.t1
OG0013373	g18449	CP22_g17339_DN3_SP1_c.t1
OG0013374	g11142	CP22_g17360_DN3_SP2_c.t1
OG0013375	g11098, g11091	CP13_g20237_DN3_SP0_c.t1
OG0013376	g18452	CP22_g17685_DN3_SP6_c.t1
OG0013377	g38088	CP4_g24922_DN3_SP7_c.t1
OG0013378	g36975	CP22_g17682_DN3_SP7_c.t1
OG0013379	g18456	CP22_g17664_DN3_SP7_c.t1
OG0013380	g18463	CP22_g17625_DN3_SP0_c.t1
OG0013381	g460	CP2_g48239_DN2_SP0_c.t1
OG0013382	g51541	CP4_g25166_DN3_SP3_c.t1
OG0013383	g40275	CP20_g4130_DN3_SP0_c.t1
OG0013384	g40279	CP20_g4145_DN3_SP5_c.t1
OG0013385	g40282	CP20_g4149_DN3_SP6_c.t1
OG0013386	g40290	CP20_g4162_DN3_SP2_c.t1
OG0013387	g40293	CP20_g4181_DN3_SP0_c.t1
OG0013388	g32671	CP7_g44548_DN3_SP8_c.t1
OG0013389	g40301	CP20_g4205_DN3_SP5_c.t1
OG0013390	g40340	CP20_g4290_DN3_SP1_c.t1
OG0013391	g40349	CP20_g4312_DN3_SP1_c.t1
OG0013392	g40359	CP20_g4330_DN3_SP0_c.t1
OG0013393	g43191	CP20_g4335_DN3_SP8_c.t1, CP59_g6668_DN2_SP0_c.t1
OG0013394	g40370	CP20_g4345_DN3_SP8_c.t1
OG0013395	g40373	CP20_g4349_DN3_SP2_c.t1
OG0013396	g40376	CP20_g4365_DN3_SP0_c.t1
OG0013397	g25689	CP20_g4378_DN3_SP4_c.t1
OG0013398	g25682	CP20_g4383_DN3_SP1_c.t1
OG0013399	g25677	CP20_g4392_DN3_SP3_c.t1
OG0013400	g25673	CP20_g4405_DN3_SP1_c.t1
OG0013401	g40400	CP20_g4429_DN3_SP8_c.t1
OG0013402	g25600	CP11_g31820_DN3_SP3_c.t1
OG0013403	g25598	CP11_g31825_DN3_SP8_c.t1
OG0013404	g25557	CP11_g31888_DN3_SP8_c.t1
OG0013405	g25555	CP11_g31890_DN2_SP0_c.t1
OG0013407	g25552	CP11_g31891_DN3_SP8_c.t1
OG0013408	g11056	CP13_g20172_DN2_SP3_c.t1
OG0013409	g40488	CP13_g20165_DN2_SP0_c.t1
OG0013410	g40508, g11037	CP13_g20119_DN3_SP6_c.t1
OG0013411	g40513	CP13_g20106_DN3_SP2_c.t1
OG0013412	g11028	CP4_g23993_DN3_SP2_c.t1
OG0013414	g40551	CP13_g20000_DN3_SP8_c.t1
OG0013415	g40552	CP13_g19999_DN3_SP0_c.t1
OG0013416	g10994	CP13_g19997_DN3_SP0_c.t1
OG0013418	g40568	CP13_g19960_DN3_SP3_c.t1
OG0013419	g40572	CP13_g19951_DN3_SP3_c.t1
OG0013420	g10973	CP13_g19947_DN3_SP0_c.t1
OG0013421	g10971	CP13_g19944_DN3_SP4_c.t1
OG0013422	g43976	CP13_g19936_DN3_SP8_c.t1
OG0013423	g40598	CP13_g19912_DN3_SP0_c.t1
OG0013424	g40628	CP13_g19873_DN3_SP5_c.t1
OG0013425	g686	CP8_g54331_DN3_SP7_c.t1
OG0013426	g10872	CP13_g19757_DN3_SP0_c.t1
OG0013427	g10873	CP13_g19758_DN3_SP8_c.t1
OG0013428	g17924	CP5_g2732_DN3_SP0_c.t1
OG0013429	g6360	CP12_g31144_DN3_SP1_c.t1
OG0013430	g4767	CP6_g9664_DN3_SP0_c.t1
OG0013431	g45553	CP6_g9597_DN3_SP0_c.t1
OG0013432	g13524	CP12_g30989_DN3_SP7_c.t1
OG0013433	g25004	CP6_g8739_DN3_SP8_c.t1
OG0013434	g6422	CP12_g30889_DN3_SP0_c.t1
OG0013435	g24729	CP6_g8657_DN3_SP5_c.t1
OG0013436	g6453	CP12_g30836_DN3_SP0_c.t1
OG0013437	g24664	CP6_g7700_DN3_SP0_c.t1
OG0013438	g47015	CP6_g7665_DN3_SP0_c.t1
OG0013439	g47029	CP6_g7591_DN3_SP0_c.t1
OG0013440	g24571	CP6_g7574_DN3_SP0_c.t1
OG0013441	g24563	CP8_g53387_DN3_SP0_c.t1
OG0013442	g40346	CP20_g4307_DN3_SP7_c.t1
OG0013443	g36067	CP6_g7506_DN3_SP7_c.t1
OG0013444	g24525	CP6_g7491_DN2_SP0_c.t1
OG0013445	g17710	CP6_g7436_DN3_SP0_c.t1
OG0013446	g24492	CP6_g7414_DN3_SP8_c.t1
OG0013447	g47087	CP6_g7405_DN3_SP6_c.t1
OG0013449	g17687	CP6_g7396_DN3_SP8_c.t1
OG0013450	g24446	CP6_g7343_DN3_SP7_c.t1
OG0013451	g47109	CP6_g7338_DN3_SP6_c.t1
OG0013452	g16863	CP5_g1451_DN1_SP0_c.t1
OG0013454	g16845	CP5_g1385_DN3_SP0_c.t1
OG0013455	g46665	CP5_g1351_DN3_SP8_c.t1
OG0013458	g16768	CP19_g17835_DN2_SP0_c.t1
OG0013459	g16760	CP19_g17825_DN3_SP1_c.t1
OG0013460	g16757	CP19_g17817_DN3_SP4_c.t1
OG0013461	g51578	CP4_g25106_DN3_SP0_c.t1
OG0013462	g37761	CP4_g23940_DN3_SP3_c.t1
OG0013463	g37133	CP4_g23945_DN2_SP0_c.t1
OG0013464	g37749	CP4_g23952_DN3_SP0_c.t1
OG0013465	g50835	CP4_g23954_DN3_SP2_c.t1
OG0013466	g37735	CP4_g23963_DN3_SP1_c.t1
OG0013467	g50830	CP4_g23971_DN3_SP8_c.t1
OG0013469	g47693	CP4_g24018_DN3_SP8_c.t1
OG0013470	g50809	CP4_g24020_DN3_SP5_c.t1
OG0013471	g37703	CP30_g10160_DN3_SP0_c.t1
OG0013472	g50806	CP4_g24026_DN3_SP3_c.t1
OG0013473	g50787	CP4_g24061_DN3_SP8_c.t1
OG0013474	g38249	CP4_g24079_DN3_SP3_c.t1
OG0013475	g37660	CP4_g24083_DN3_SP0_c.t1
OG0013476	g37657	CP4_g24087_DN3_SP6_c.t1
OG0013477	g37655	CP4_g24089_DN3_SP8_c.t1
OG0013478	g37653	CP4_g24094_DN3_SP8_c.t1
OG0013479	g37644	CP4_g24112_DN3_SP7_c.t1
OG0013480	g37638	CP4_g24122_DN3_SP8_c.t1
OG0013481	g52290, g37636	CP4_g24124_DN3_SP0_c.t1
OG0013482	g52285	CP4_g24135_DN3_SP4_c.t1, CP1_g36480_DN2_SP1_c.t1
OG0013483	g37631	CP4_g24137_DN3_SP5_c.t1
OG0013484	g52262	CP4_g24164_DN3_SP0_c.t1
OG0013485	g52222	CP4_g24200_DN3_SP3_c.t1, CP16_g55204_DN3_SP1_c.t1
OG0013486	g38238	CP4_g24258_DN3_SP0_c.t1
OG0013487	g1929	CP3_g13367_DN3_SP1_c.t1
OG0013488	g52186	CP4_g24263_DN3_SP4_c.t1
OG0013489	g52181	CP4_g24267_DN3_SP0_c.t1
OG0013490	g38234, g37553	CP4_g24278_DN3_SP8_c.t1
OG0013491	g52164	CP4_g24287_DN3_SP0_c.t1
OG0013492	g37545	CP4_g24289_DN2_SP0_c.t1
OG0013493	g38229	CP4_g24298_DN3_SP0_c.t1
OG0013494	g52152	CP4_g24325_DN3_SP0_c.t1
OG0013495	g52134	CP4_g24340_DN3_SP8_c.t1
OG0013496	g38221	CP4_g24356_DN3_SP3_c.t1
OG0013497	g37506	CP4_g24376_DN2_SP0_c.t1
OG0013498	g38211	CP4_g24389_DN3_SP8_c.t1
OG0013499	g37495	CP4_g24399_DN3_SP0_c.t1
OG0013500	g52113	CP4_g24402_DN3_SP0_c.t1
OG0013501	g37482	CP4_g24424_DN2_SP0_c.t1
OG0013502	g38200	CP4_g24430_DN3_SP0_c.t1
OG0013503	g38198, g37475	CP4_g24432_DN3_SP6_c.t1
OG0013504	g52078	CP4_g24456_DN3_SP8_c.t1
OG0013505	g18952	CP3_g13507_DN3_SP7_c.t1
OG0013506	g52030	CP4_g24513_DN3_SP4_c.t1
OG0013507	g52041	CP4_g24502_DN3_SP7_c.t1
OG0013508	g37401	CP4_g24551_DN3_SP3_c.t1
OG0013509	g37400	CP4_g24552_DN3_SP8_c.t1
OG0013510	g5824	CP11_g33708_DN3_SP6_c.t1
OG0013511	g45291	CP11_g33701_DN3_SP3_c.t1
OG0013512	g45300	CP11_g33684_DN3_SP6_c.t1
OG0013513	g5804	CP11_g33677_DN3_SP7_c.t1
OG0013514	g45302, g5801	CP11_g33674_DN3_SP8_c.t1
OG0013515	g45309	CP11_g33666_DN2_SP0_c.t1, CP11_g33664_DN3_SP0_c.t1
OG0013516	g45311	CP11_g33658_DN3_SP6_c.t1
OG0013517	g5794	CP11_g33651_DN3_SP8_c.t1
OG0013518	g29858	CP11_g33647_DN3_SP8_c.t1
OG0013519	g29854	CP11_g33618_DN3_SP0_c.t1
OG0013520	g45342	CP11_g33597_DN3_SP8_c.t1
OG0013521	g5775	CP11_g33598_DN3_SP8_c.t1
OG0013522	g5731	CP11_g33548_DN3_SP0_c.t1
OG0013524	g5723	CP11_g33536_DN3_SP0_c.t1
OG0013525	g5719, g29833	CP11_g33524_DN3_SP8_c.t1
OG0013526	g45365	CP11_g33523_DN3_SP8_c.t1
OG0013527	g29826	CP11_g33517_DN3_SP2_c.t1
OG0013528	g5715	CP11_g33509_DN3_SP2_c.t1
OG0013529	g45378	CP11_g33493_DN3_SP0_c.t1
OG0013530	g5708	CP11_g33492_DN2_SP0_c.t1
OG0013531	g5702	CP11_g33478_DN3_SP8_c.t1
OG0013532	g45391	CP11_g33473_DN3_SP0_c.t1
OG0013533	g45393	CP11_g33470_DN3_SP7_c.t1
OG0013534	g5697	CP11_g33468_DN3_SP1_c.t1
OG0013535	g45394, g5696	CP11_g33466_DN3_SP1_c.t1
OG0013536	g29799	CP11_g33465_DN3_SP4_c.t1
OG0013537	g688	CP11_g32229_DN1_SP0_c.t1
OG0013539	g28983, g655	CP8_g54370_DN3_SP8_c.t1
OG0013540	g722	CP8_g54267_DN3_SP8_c.t1
OG0013541	g723	CP8_g54266_DN3_SP7_c.t1
OG0013542	g28907	CP8_g54224_DN3_SP0_c.t1
OG0013543	g28895	CP8_g54198_DN2_SP1_c.t1
OG0013544	g769	CP8_g54191_DN3_SP4_c.t1
OG0013545	g41364	CP8_g54189_DN3_SP3_c.t1
OG0013546	g777	CP8_g54178_DN3_SP8_c.t1
OG0013547	g28859	CP8_g54124_DN3_SP0_c.t1
OG0013548	g28858	CP8_g54123_DN3_SP8_c.t1
OG0013549	g28855	CP8_g54116_DN3_SP0_c.t1
OG0013550	g28844, g9693	CP8_g54097_DN3_SP7_c.t1
OG0013551	g28843	CP8_g54095_DN3_SP8_c.t1
OG0013552	g28842	CP8_g54094_DN3_SP4_c.t1
OG0013553	g28830	CP8_g54083_DN2_SP0_c.t1
OG0013554	g28824	CP8_g54075_DN3_SP8_c.t1
OG0013555	g41314	CP8_g54030_DN3_SP6_c.t1
OG0013556	g39232	CP8_g53961_DN2_SP0_c.t1
OG0013557	g39234	CP8_g53955_DN3_SP6_c.t1
OG0013558	g1270, g39237	CP8_g53953_DN3_SP8_c.t1
OG0013559	g27645	CP7_g45090_DN3_SP7_c.t1
OG0013560	g19521	CP3_g14693_DN3_SP1_c.t1
OG0013561	g313	CP2_g47988_DN3_SP7_c.t1
OG0013562	g307	CP2_g47978_DN3_SP4_c.t1
OG0013563	g9811	CP2_g47954_DN3_SP0_c.t1
OG0013564	g281, g41951	CP2_g47943_DN3_SP8_c.t1
OG0013565	g9801	CP2_g47933_DN3_SP8_c.t1
OG0013566	g9792	CP2_g47906_DN3_SP7_c.t1
OG0013567	g257	CP2_g47900_DN3_SP8_c.t1
OG0013568	g9786	CP2_g47892_DN3_SP3_c.t1
OG0013569	g9780	CP2_g47884_DN3_SP5_c.t1
OG0013570	g9777	CP2_g47878_DN3_SP6_c.t1
OG0013571	g2754	CP2_g47875_DN3_SP5_c.t1
OG0013572	g9765	CP2_g47863_DN3_SP7_c.t1
OG0013573	g9764	CP2_g47859_DN3_SP8_c.t1
OG0013574	g231	CP2_g47854_DN3_SP4_c.t1
OG0013575	g227	CP2_g47847_DN2_SP1_c.t1
OG0013576	g218	CP2_g47841_DN3_SP8_c.t1
OG0013577	g13765	CP10_g43668_DN3_SP1_c.t1
OG0013578	g207	CP2_g47825_DN3_SP8_c.t1
OG0013580	g187	CP2_g47794_DN3_SP0_c.t1
OG0013581	g167	CP2_g47779_DN3_SP0_c.t1
OG0013582	g9713	CP2_g47750_DN3_SP1_c.t1
OG0013583	g133	CP2_g47720_DN3_SP0_c.t1
OG0013585	g130	CP2_g47716_DN3_SP7_c.t1
OG0013587	g116	CP2_g47697_DN3_SP1_c.t1
OG0013588	g105	CP2_g47685_DN3_SP2_c.t1
OG0013589	g103	CP2_g47682_DN3_SP0_c.t1
OG0013590	g100	CP2_g47679_DN3_SP0_c.t1
OG0013591	g84	CP2_g47664_DN3_SP0_c.t1
OG0013592	g9670	CP2_g47659_DN3_SP4_c.t1
OG0013593	g75	CP2_g47652_DN3_SP0_c.t1
OG0013594	g9665	CP2_g47646_DN3_SP1_c.t1
OG0013596	g9664	CP2_g47640_DN3_SP8_c.t1
OG0013597	g60	CP2_g47628_DN1_SP0_c.t1
OG0013598	g9647	CP2_g47609_DN1_SP0_c.t1
OG0013599	g9646	CP2_g47608_DN3_SP4_c.t1
OG0013600	g9640	CP2_g47596_DN3_SP1_c.t1
OG0013601	g9637	CP2_g47586_DN3_SP0_c.t1
OG0013605	g19627	CP2_g47532_DN3_SP0_c.t1
OG0013606	g12	CP2_g47528_DN3_SP1_c.t1
OG0013607	g19622	CP2_g47522_DN3_SP7_c.t1
OG0013609	g25343	CP8_g54674_DN2_SP0_c.t1
OG0013610	g25345	CP8_g54672_DN2_SP0_c.t1
OG0013612	g25374	CP8_g54610_DN3_SP1_c.t1
OG0013613	g25366	CP8_g54632_DN3_SP0_c.t1
OG0013616	g25352	CP8_g54651_DN3_SP0_c.t1
OG0013617	g39473	CP8_g54587_DN3_SP2_c.t1
OG0013618	g39469	CP8_g54576_DN3_SP4_c.t1
OG0013619	g25401	CP8_g54575_DN3_SP0_c.t1
OG0013620	g25403	CP8_g54562_DN3_SP0_c.t1
OG0013621	g25405	CP8_g54559_DN3_SP4_c.t1
OG0013622	g39490	CP8_g54544_DN3_SP8_c.t1
OG0013623	g25424	CP11_g32153_DN3_SP7_c.t1
OG0013624	g25426	CP11_g32150_DN3_SP0_c.t1
OG0013626	g39524	CP11_g32132_DN2_SP0_c.t1
OG0013627	g25437	CP11_g32126_DN3_SP7_c.t1
OG0013628	g25443	CP11_g32120_DN3_SP5_c.t1
OG0013629	g25444	CP11_g32118_DN3_SP8_c.t1
OG0013630	g25450	CP11_g32112_DN3_SP4_c.t1
OG0013631	g49386	CP1_g36797_DN3_SP8_c.t1, CP11_g32095_DN3_SP0_c.t1
OG0013633	g39600	CP11_g32035_DN3_SP5_c.t1
OG0013634	g39619	CP11_g32014_DN3_SP7_c.t1
OG0013635	g39615	CP11_g32015_DN3_SP0_c.t1
OG0013636	g39613	CP11_g32016_DN3_SP3_c.t1
OG0013637	g39623	CP11_g32004_DN3_SP2_c.t1
OG0013638	g39626, g25492	CP11_g32002_DN3_SP5_c.t1
OG0013639	g39632	CP11_g31991_DN2_SP0_c.t1
OG0013640	g25508	CP11_g31977_DN3_SP0_c.t1
OG0013641	g25509	CP11_g31975_DN3_SP8_c.t1
OG0013642	g39644	CP11_g31963_DN3_SP8_c.t1
OG0013644	g25518	CP11_g31953_DN3_SP8_c.t1
OG0013645	g11064	CP13_g20188_DN3_SP8_c.t1
OG0013646	g39685	CP13_g20202_DN3_SP0_c.t1
OG0013647	g11080, g39687	CP13_g20205_DN2_SP0_c.t1
OG0013648	g39694	CP13_g20214_DN2_SP3_c.t1
OG0013649	g39711	CP13_g20242_DN3_SP0_c.t1
OG0013650	g11103	CP13_g20263_DN3_SP0_c.t1
OG0013651	g39726	CP13_g20285_DN3_SP8_c.t1
OG0013652	g39731	CP13_g20295_DN3_SP8_c.t1
OG0013653	g51332	CP4_g25436_DN3_SP7_c.t1
OG0013654	g39753	CP4_g25432_DN3_SP5_c.t1
OG0013655	g39751	CP4_g25425_DN3_SP0_c.t1
OG0013656	g51338	CP4_g25423_DN3_SP6_c.t1
OG0013657	g39791	CP4_g25508_DN3_SP5_c.t1
OG0013658	g39765	CP4_g25462_DN3_SP8_c.t1
OG0013659	g37928	CP4_g25524_DN3_SP0_c.t1
OG0013660	g39797	CP4_g25518_DN3_SP3_c.t1
OG0013661	g39811	CP4_g25537_DN3_SP4_c.t1
OG0013662	g51293	CP4_g25538_DN3_SP0_c.t1
OG0013663	g51283	CP4_g25549_DN3_SP8_c.t1
OG0013664	g51279	CP4_g25554_DN3_SP8_c.t1
OG0013665	g39823	CP4_g25561_DN1_SP0_c.t1
OG0013666	g51273	CP4_g25565_DN3_SP7_c.t1
OG0013667	g37912	CP4_g25578_DN3_SP5_c.t1
OG0013669	g39860	CP4_g25635_DN3_SP8_c.t1
OG0013670	g39872	CP4_g25651_DN2_SP0_c.t1
OG0013671	g39883	CP4_g25666_DN3_SP0_c.t1
OG0013672	g39888	CP4_g25674_DN3_SP7_c.t1
OG0013674	g39894	CP4_g25686_DN3_SP8_c.t1
OG0013675	g39901	CP4_g25696_DN3_SP8_c.t1
OG0013676	g37898	CP4_g25723_DN3_SP7_c.t1
OG0013677	g37896	CP4_g25729_DN3_SP3_c.t1
OG0013678	g1305	CP8_g53143_DN3_SP0_c.t1
OG0013680	g51177	CP4_g25785_DN3_SP8_c.t1
OG0013681	g39968	CP4_g25788_DN3_SP0_c.t1
OG0013682	g51121	CP4_g25839_DN3_SP7_c.t1
OG0013683	g51107	CP4_g25860_DN3_SP0_c.t1
OG0013684	g18357	CP5_g33_DN3_SP2_c.t1
OG0013685	g40039	CP4_g25916_DN3_SP8_c.t1
OG0013686	g40056	CP4_g25926_DN3_SP8_c.t1
OG0013688	g40073	CP4_g25959_DN3_SP0_c.t1
OG0013689	g40077	CP4_g25969_DN3_SP0_c.t1
OG0013690	g53440	CP4_g25972_DN3_SP5_c.t1
OG0013691	g40092	CP4_g26024_DN3_SP0_c.t1
OG0013692	g40146	CP4_g26571_DN3_SP8_c.t1
OG0013693	g40142	CP4_g26435_DN1_SP0_c.t1
OG0013694	g36775	CP4_g26133_DN3_SP2_c.t1
OG0013695	g40117	CP4_g26097_DN3_SP0_c.t1
OG0013696	g40161	CP7_g46342_DN3_SP8_c.t1
OG0013697	g40162	CP4_g26649_DN3_SP8_c.t1
OG0013698	g40177	CP24_g47293_DN3_SP6_c.t1
OG0013699	g40186	CP24_g47147_DN3_SP8_c.t1
OG0013700	g40199	CP24_g46961_DN3_SP4_c.t1
OG0013701	g40201	CP16_g55238_DN3_SP1_c.t1
OG0013702	g38263	CP18_g11441_DN3_SP8_c.t1
OG0013703	g37176	CP4_g25074_DN3_SP0_c.t1
OG0013704	g38264	CP18_g11516_DN3_SP6_c.t1
OG0013705	g14624, g38271	CP18_g11721_DN3_SP0_c.t1
OG0013706	g36799	CP18_g12030_DN2_SP1_c.t1
OG0013707	g38284	CP18_g12129_DN3_SP1_c.t1
OG0013709	g7799	CP10_g42395_DN3_SP0_c.t1
OG0013710	g38295	CP18_g12476_DN3_SP7_c.t1
OG0013711	g38302	CP18_g12517_DN3_SP0_c.t1
OG0013712	g38305	CP18_g12564_DN3_SP8_c.t1
OG0013713	g53220	CP18_g12587_DN3_SP8_c.t1
OG0013714	g38318	CP16_g55631_DN3_SP7_c.t1
OG0013715	g23627	CP5_g1253_DN3_SP8_c.t1
OG0013716	g17108	CP5_g1312_DN3_SP2_c.t1
OG0013717	g12734	CP10_g42162_DN3_SP5_c.t1
OG0013719	g7947	CP10_g42116_DN3_SP5_c.t1
OG0013721	g7950	CP10_g42112_DN3_SP0_c.t1
OG0013722	g7953	CP3_g14476_DN3_SP7_c.t1
OG0013723	g1748	CP11_g33763_DN3_SP8_c.t1
OG0013725	g5863	CP10_g43886_DN3_SP0_c.t1
OG0013727	g39354	CP8_g53608_DN3_SP0_c.t1
OG0013728	g995	CP8_g53484_DN3_SP0_c.t1
OG0013730	g12742	CP10_g42194_DN3_SP7_c.t1
OG0013731	g7892, g36219	CP10_g42216_DN3_SP3_c.t1
