Orthogroup	Cochlearia_excelsa	Arabidopsis_lyrata_Rawat
OG0015692	g32007	AL1G34900
OG0015693	g32010	AL1G34960
OG0015694	g27496	AL1G34980
OG0015695	g30926	AL1G15130
OG0015696	g32023	AL1G35580
OG0015697	g50233	AL1G35640
OG0015698	g32038	AL1G36000
OG0015699	g32044	AL1G36140
OG0015700	g50250	AL1G36230
OG0015701	g50254	AL1G36350
OG0015702	g27538	AL1G36490
OG0015703	g50271	AL1G36500
OG0015704	g27542	AL1G36570
OG0015706	g32061	AL1G36850
OG0015707	g32103	AL1G37180
OG0015708	g32087	AL1G37610
OG0015709	g32083	AL1G37790
OG0015710	g32079	AL1G37940
OG0015711	g49560	AL1G17150
OG0015712	g32145	AL1G38950
OG0015713	g32149	AL1G39080
OG0015714	g32162	AL1G39280
OG0015715	g44779	AL2G28120
OG0015716	g32173	AL1G39510
OG0015717	g45757	AL2G27720
OG0015718	g50371	AL1G39690
OG0015719	g32195	AL1G39800
OG0015720	g32201	AL1G39910
OG0015721	g32230	AL1G40240
OG0015722	g50399	AL1G40490
OG0015723	g27621	AL1G40520
OG0015724	g31894	AL1G32850
OG0015725	g53933	AL1G52610
OG0015726	g28142	AL1G52590
OG0015727	g32284	AL1G40880
OG0015728	g47493	AL7G29060
OG0015729	g47499	AL7G28980
OG0015730	g17217	AL7G28850
OG0015731	g17207	AL7G28740
OG0015732	g23832	AL7G28690
OG0015733	g23826	AL7G28590
OG0015734	g38329	AL4G16960
OG0015736	g47519	AL7G28440
OG0015737	g47524	AL7G28390
OG0015738	g23819	AL7G28380
OG0015739	g23811	AL7G28270
OG0015740	g23801	AL7G28080
OG0015741	g23792	AL7G28030
OG0015742	g23779	AL7G27860
OG0015743	g47544	AL7G27760
OG0015744	g47551	AL7G27560
OG0015745	g17165	AL7G27640
OG0015747	g28353	AL8G26180
OG0015748	g49686	AL1G18880
OG0015749	g23608	AL7G24860
OG0015750	g47642	AL7G24960
OG0015751	g36876	AL4G16600
OG0015752	g38356	AL4G15790
OG0015753	g51032	nbis-gene-980
OG0015754	g38368	AL4G15160
OG0015755	g38410	AL4G13910
OG0015756	g38425	AL4G13630
OG0015757	g38432	AL4G13450
OG0015758	g38434	AL4G13290
OG0015759	g38438	AL4G13210
OG0015760	g47646	AL7G24840
OG0015761	g38448	AL4G12930
OG0015762	g38458	AL4G12420
OG0015763	g38484	AL4G12110
OG0015764	g19155	AL5G35430
OG0015765	g50897	AL4G11950
OG0015767	g38512	AL4G11290
OG0015768	g38513	AL4G11280
OG0015769	g38521	AL4G10940
OG0015770	g50877	AL4G10820
OG0015771	g38527	AL4G10710
OG0015773	g50848	AL4G10130
OG0015774	g50846	AL4G10110
OG0015775	g45706	AL7G48900
OG0015776	g27275	AL1G26490
OG0015777	g31525	AL1G26280
OG0015778	g27263	AL1G26190
OG0015779	g31517	AL1G26180
OG0015780	g31514	AL1G26160
OG0015781	g31509	AL1G26090
OG0015782	g31491	AL1G25870
OG0015783	g27254	AL1G25830
OG0015784	g49894	AL1G25620
OG0015785	g49898	AL1G25720
OG0015786	g31475	AL1G25450
OG0015787	g31464	AL1G25310
OG0015788	g27213	AL1G24910
OG0015789	g31455	AL1G25160
OG0015790	g49869	AL1G24850
OG0015791	g31419	AL1G24620
OG0015792	g31398	AL1G24110
OG0015793	g31392	AL1G23920
OG0015794	g49822	AL1G23840
OG0015795	g31384	AL1G23770
OG0015796	g31379	AL1G23690
OG0015797	g31372	AL1G23530
OG0015798	g49814	AL1G23540
OG0015799	g31352	AL1G23300
OG0015801	g31327	AL1G22800
OG0015802	g27157	AL1G22650
OG0015803	g40942	AL2G14330
OG0015804	g27154	AL1G22470
OG0015805	g27145	AL1G22230
OG0015806	g49756	AL1G21840
OG0015807	g49752	AL1G21760
OG0015808	g31278	nbis-gene-67
OG0015809	g31270	AL1G21570
OG0015810	g49731	AL1G21360
OG0015811	g31258	AL1G21340
OG0015812	g49725	AL1G21140
OG0015813	g27107	AL1G20630, AL1G20950, AL1G20640
OG0015814	g49704	AL1G20390
OG0015815	g31220	AL1G20410
OG0015817	g49708	AL1G20500
OG0015818	g27103	AL1G20750
OG0015819	g31208	AL1G20230
OG0015820	g31181	AL1G19970
OG0015821	g27077	AL1G19960
OG0015822	g31178	AL1G19790
OG0015823	g31173, g27064	AL1G19750
OG0015824	g31169	AL1G19730
OG0015825	g27061	AL1G19620
OG0015826	g49641	AL1G19470
OG0015827	g27050	AL1G19200
OG0015828	g49665	AL1G19020
OG0015829	g27044	AL1G19120
OG0015830	g27020	AL1G18500
OG0015832	g31079	AL1G17940
OG0015833	g40604	AL5G20540
OG0015834	g49569	AL1G17710
OG0015835	g31057	AL1G17470
OG0015836	g31042	AL1G17180
OG0015837	g31039	AL1G17040
OG0015838	g49558	AL1G17010
OG0015839	g31009	AL1G16580
OG0015840	g49554	AL1G16850
OG0015841	g31027	AL1G16820
OG0015842	g26990	AL1G16720
OG0015843	g49549	AL1G16700
OG0015844	g26979	AL1G16550
OG0015845	g26978	AL1G16540
OG0015846	g31006	AL1G16520
OG0015847	g31000	AL1G16460
OG0015848	g26964	AL1G15900
OG0015849	g30958	AL1G15780
OG0015850	g10266	AL8G21270
OG0015851	g30957	AL1G15770
OG0015852	g30955	AL1G15750
OG0015853	g30931	AL1G15280
OG0015854	g49494	nbis-gene-37
OG0015856	g30908	AL1G14870
OG0015857	g26952	AL1G14800
OG0015858	g30890	AL1G14730
OG0015859	g30891	AL1G14700
OG0015860	g30892	AL1G14690
OG0015861	g49470	AL1G14610
OG0015862	g30878	AL1G14250
OG0015863	g17619	AL6G32210
OG0015864	g30846	AL1G13630
OG0015865	g26921	AL1G13600
OG0015867	g30832	AL1G13070
OG0015868	g49431	AL1G13390
OG0015870	g30824	AL1G12920
OG0015871	g49415	AL1G12910
OG0015872	g30812	AL1G12740
OG0015873	g49400	AL1G12550
OG0015874	g26901	AL1G12210
OG0015875	g26896	AL1G12070
OG0015876	g30778	AL1G11980
OG0015877	g49364	AL1G11740
OG0015878	g26891	AL1G11820
OG0015879	g49359	AL1G11660
OG0015880	g26887	AL1G11650
OG0015881	g49336	AL1G11180
OG0015882	g26874	AL1G11020
OG0015883	g30733	AL1G10630
OG0015884	g26864	AL1G10570
OG0015885	g49298	AL1G10450
OG0015886	g30729	AL1G10430
OG0015887	g26862	AL1G10420
OG0015888	g49296	AL1G10380
OG0015889	g26859	AL1G10350
OG0015890	g26858	AL1G10330
OG0015891	g49290	AL1G10230
OG0015892	g30726	AL1G10110
OG0015893	g27755	AL1G10050
OG0015894	g29331	AL6G24530
OG0015895	g29303	AL6G25300
OG0015896	g45658	AL6G25130
OG0015897	g45654	AL6G24890
OG0015898	g45649	AL6G24810
OG0015899	g5216	AL6G24740
OG0015900	g29298	AL6G25430
OG0015901	g29288	AL6G25520, AL3G10670
OG0015902	g5160	AL6G25570
OG0015903	g5103	AL6G26360
OG0015904	g5113	AL6G26290
OG0015905	g5118	AL6G26210
OG0015906	g45690	AL6G26150
OG0015907	g29271	AL6G25990
OG0015908	g45711	AL6G26780
OG0015910	g12682	AL3G11900
OG0015911	g5063	AL6G27020
OG0015912	g29190	AL6G27460
OG0015913	g5031	AL6G27600
OG0015914	g29167	AL6G27830
OG0015915	g29156	AL6G27880
OG0015916	g5013	AL6G27920
OG0015917	g4998	AL6G28290
OG0015918	g29138	AL6G28450
OG0015919	g4992	AL6G28430
OG0015920	g29132	AL6G28530
OG0015921	g41501	AL6G28660
OG0015922	g28993	AL6G28730
OG0015923	g28994	AL6G28750
OG0015924	g4948	AL6G29030
OG0015925	g4947	AL6G29080
OG0015926	g41479	AL6G29420
OG0015927	g4933	AL6G29430
OG0015928	g4922	AL6G29620
OG0015929	g4920	AL6G29660
OG0015930	g27031	AL1G19040
OG0015931	g29067	AL6G29930
OG0015932	g41456, g29072	AL6G30080
OG0015933	g4904	AL6G30100
OG0015934	g4902	AL6G30200
OG0015935	g29096	AL6G30580
OG0015936	g4865	AL6G38250
OG0015937	g10115, g4836	AL6G38600
OG0015938	g18525	AL6G38680
OG0015939	g4825, g18524	AL6G38690
OG0015940	g18517	AL6G39250
OG0015941	g10142	AL6G39450
OG0015942	g4689	AL6G39620
OG0015943	g4688	AL6G39630
OG0015944	g10161	AL6G40390
OG0015945	g4763	AL8G23410
OG0015946	g19437	AL5G28320
OG0015947	g4673	AL8G23370
OG0015948	g7062	AL7G26640
OG0015949	g10215	AL8G22490
OG0015950	g10236	AL8G21840
OG0015951	g10263	AL8G21300
OG0015952	g10277	AL8G21040
OG0015953	g10271	AL8G21200
OG0015955	g29652	AL6G16970
OG0015956	g5582	AL6G17050
OG0015957	g5239	AL6G24470
OG0015958	g29334	AL6G24460
OG0015959	g29657	AL6G16900
OG0015960	g29673	AL6G16630
OG0015961	g10298	AL8G20240
OG0015962	g1258	AL1G52410
OG0015963	g10294	AL8G20300
OG0015964	g45452	AL6G16400
OG0015965	g5603	AL6G16290, AL6G17380
OG0015966	g45446	AL6G16100
OG0015967	g45443	AL6G16040
OG0015968	g45442	AL6G15890
OG0015969	g5616	AL6G15860
OG0015970	g45440	AL6G15850
OG0015971	g5626	AL6G15710
OG0015972	g45432	AL6G15680
OG0015974	g5628	AL6G15600
OG0015975	g5629	AL6G15570
OG0015977	g12148	AL3G27520
OG0015978	g45418	AL6G15070
OG0015979	g29742	AL6G15000
OG0015980	g29748	AL6G14910
OG0015981	g5661	AL6G14580
OG0015982	g49989	AL1G29240
OG0015983	g29784	AL6G14240
OG0015984	g45405	AL6G14160
OG0015985	g5689	AL6G14040
OG0015986	g10095	AL6G38050
OG0015987	g625	AL6G38030
OG0015988	g18544	AL6G38000
OG0015989	g18548, g14919	AL6G37880
OG0015990	g589	AL6G37050
OG0015991	g10047	AL6G36860
OG0015992	g576	AL6G36590
OG0015993	g567	AL6G36540
OG0015994	g564	AL6G36460
OG0015995	g18565	AL6G36350
OG0015996	g539	AL6G35840
OG0015997	g541	AL6G35880
OG0015998	g546	AL6G36080
OG0015999	g547	AL6G36090
OG0016001	g9995	AL6G35450
OG0016002	g9992	AL6G35190
OG0016003	g9990	AL6G35110
OG0016004	g501	AL6G35010
OG0016005	g13535	AL3G42030
OG0016006	g9970	AL6G34790
OG0016007	g9968	AL6G34720
OG0016009	g9952	AL6G34230
OG0016010	g9939	AL8G37560
OG0016011	g9938	AL8G37580
OG0016012	g9937	AL5G15820
OG0016013	g435	AL8G37790
OG0016014	g9905	AL8G38040
OG0016015	g9901	AL8G38060
OG0016016	g413	AL8G38310
OG0016017	g9888	AL8G38390
OG0016018	g384	AL8G38790
OG0016019	g9873	AL8G38850
OG0016020	g371	AL8G39040
OG0016021	g359	AL8G39140
OG0016022	g18605	AL8G39150
OG0016023	g348	AL8G39460
OG0016024	g343	AL8G39610
OG0016026	g9837	AL8G39920
OG0016027	g324	AL8G40020
OG0016028	g9828	AL8G40110
OG0016029	g1219	AL8G35040
OG0016030	g1205	AL8G34880
OG0016031	g1197	AL8G34790
OG0016032	g1196	AL8G34780
OG0016033	g1188	AL8G34700
OG0016034	g1185	AL8G34640
OG0016035	g28693	AL8G34340
OG0016036	g1156	AL8G34320
OG0016037	g19316	AL5G31740
OG0016038	g11345	AL5G31650
OG0016039	g19334	AL5G31470
OG0016040	g2544	AL5G30990
OG0016041	g2569, g2570	AL5G30580
OG0016042	g19361	AL5G30550
OG0016043	g2582	AL5G30500
OG0016044	g2588	AL5G30370
OG0016045	g19366	AL5G30230
OG0016046	g19374	AL5G30050
OG0016047	g19392	AL5G29660
OG0016048	g19393	AL5G29490
OG0016049	g2621	AL5G29430
OG0016050	g548	AL6G36110
OG0016051	g2628	AL5G29070
OG0016052	g2646	AL5G28590
OG0016053	g2674	AL5G28500
OG0016054	g2675	AL5G28490
OG0016055	g32418	AL1G43750
OG0016056	g2711	AL5G27850
OG0016057	g2717	AL5G27820
OG0016058	g2718	AL5G27780
OG0016059	g11390	AL5G27720
OG0016060	g19469	AL5G27630
OG0016061	g19480	AL5G27550
OG0016062	g18623	AL8G40030
OG0016063	g11393	AL5G27500
OG0016064	g2767	AL5G27450
OG0016065	g19497	AL5G27330
OG0016066	g19493	AL5G27240
OG0016067	g2751	AL5G27170
OG0016068	g19500	AL5G27090
OG0016069	g19503	AL5G26980
OG0016070	g19508	AL5G26910
OG0016071	g2732	AL5G26900
OG0016072	g2772	AL5G26720
OG0016073	g2776	AL5G26670
OG0016074	g19515	AL5G26660
OG0016075	g2780	AL5G26650
OG0016076	g2785	AL5G26590
OG0016077	g2811	AL5G26190
OG0016078	g2818	AL5G25890
OG0016079	g11420	AL5G25790
OG0016080	g2871	AL5G25450
OG0016081	g2941	AL5G24380
OG0016082	g2987	AL5G23960
OG0016083	g2992	AL5G23880
OG0016084	g3208, g19607	AL5G22540
OG0016085	g36968	AL5G21490
OG0016086	g11508	AL5G21370
OG0016087	g19619	AL5G21280
OG0016088	g5023	AL5G12790
OG0016089	g11518	AL5G14740
OG0016090	g11523	AL5G21020
OG0016092	g41574	AL2G27020
OG0016093	g44900	AL2G26080
OG0016094	g41577	AL2G26820
OG0016095	g44852	AL2G27060
OG0016096	g44875	AL2G26700
OG0016097	g44824	AL2G27560
OG0016098	g44797	AL2G27780
OG0016099	g7305	AL3G24160
OG0016100	g44814	AL2G27630
OG0016101	g44788	AL2G27880
OG0016103	g45767	AL2G27970
OG0016104	g45770	AL2G28070
OG0016105	g45771	AL2G28080
OG0016106	g44775	AL2G28290
OG0016107	g45792	AL2G28460
OG0016109	g44758, g45802	AL2G28630
OG0016110	g44757	AL2G28640
OG0016111	g44750	AL2G28770
OG0016112	g44717	AL22U10120
OG0016113	g18014	AL2G29220
OG0016114	g45828	AL2G29320
OG0016115	g45830	AL2G29430
OG0016116	g45835	AL2G29500
OG0016117	g18542	AL5G44720
OG0016118	g18010	AL2G30060
OG0016119	g45872	AL2G30080
OG0016120	g45882	AL2G30270
OG0016121	g45883	nbis-gene-588
OG0016122	g45904	AL2G30680
OG0016123	g45906	AL2G30700
OG0016124	g45913	AL2G30850
OG0016125	g45914	AL2G30870
OG0016126	g45918	AL2G31000
OG0016127	g45926	AL2G31100
OG0016128	g44650	AL2G31160
OG0016130	g45933	AL2G31250
OG0016131	g44644	AL2G31260
OG0016132	g45940	AL2G31300
OG0016133	g45942	AL2G31320
OG0016134	g44635	AL2G31360
OG0016135	g45946	AL2G31380
OG0016136	g44619	AL2G31720
OG0016137	g46421	AL2G38440
OG0016138	g46404	AL2G38280
OG0016139	g46402	nbis-gene-613
OG0016140	g46396	AL2G38170
OG0016141	g46379	AL2G37870
OG0016143	g44362	AL2G37650
OG0016146	g44378	AL2G37050
OG0016147	g46316	AL2G36930
OG0016148	g46304	AL2G36860
OG0016149	g46301	AL2G36760
OG0016150	g44394	AL2G36700
OG0016151	g45136	AL3G42730
OG0016152	g46277	AL2G36610
OG0016153	g46275	AL2G36590
OG0016154	g46269	AL2G36500
OG0016155	g46268	AL2G36490
OG0016156	g46260	AL2G36320
OG0016158	g46252, g44410	AL2G36210
OG0016159	g46249	AL2G36150
OG0016160	g44420	AL2G35860
OG0016161	g46223	AL2G35650
OG0016162	g46221	AL2G35620
OG0016163	g46216	AL2G35540
OG0016164	g53964	AL1G53040
OG0016165	g46204	AL2G35410
OG0016166	g44456	AL2G35390
OG0016167	g44464	AL2G35350
OG0016168	g44471	nbis-gene-603
OG0016169	g44481	AL2G34980
OG0016170	g46178	AL2G34890
OG0016171	g44495	AL2G34800
OG0016172	g46171	AL2G34760
OG0016173	g46168	AL2G34660
OG0016174	g44512	AL2G34570
OG0016176	g17981	AL2G34520
OG0016177	g46149	AL2G34470
OG0016178	g46146	AL2G34410
OG0016179	g44536	AL2G34190
OG0016180	g46135	AL2G34180
OG0016181	g44539	AL2G34130
OG0016182	g46115	AL2G33880
OG0016183	g44553	AL2G33800
OG0016185	g46082	AL2G33440
OG0016186	g44571	AL2G33160
OG0016187	g46061	AL2G33110
OG0016188	g46060	AL2G33080
OG0016189	g46045	AL2G32930
OG0016190	g46034	AL2G32890
OG0016191	g46031	AL2G32860
OG0016192	g46030	AL2G32840
OG0016193	g46028	AL2G32810
OG0016194	g44584	AL2G32740
OG0016195	g46010	AL2G32360
OG0016196	g46003	AL2G32210
OG0016197	g46001	AL2G32190
OG0016198	g45999	AL2G32170
OG0016199	g46477	AL2G39210
OG0016201	g46488	AL2G39340
OG0016202	g46491	AL2G39370
OG0016203	g44347	AL2G39430
OG0016204	g46512	AL2G39860
OG0016205	g44316	AL2G40200
OG0016206	g13601	AL2G40410
OG0016207	g46544	AL2G40510
OG0016209	g46594	AL2G41340
OG0016210	g44272	AL2G41430
OG0016211	g46596	AL2G41460
OG0016212	g46601	AL2G41510
OG0016213	g46608	AL2G41660
OG0016214	g44265	AL2G41810
OG0016215	g44267	AL2G41750
OG0016216	g44268	nbis-gene-1228
OG0016217	g45244	AL2G41740
OG0016218	g7282	AL3G24490
OG0016219	g12256	AL3G24630
OG0016220	g13153	AL3G24850
OG0016221	g12249	AL3G24890
OG0016222	g7231	AL3G25460
OG0016223	g7222	AL3G25660
OG0016224	g7221	AL3G25720
OG0016225	g12216	AL3G25850
OG0016226	g13206	AL3G26210
OG0016227	g7184	AL3G26430
OG0016228	g13223	AL3G27070
OG0016229	g7139	AL3G27180
OG0016230	g12152	AL3G27430
OG0016231	g7082	AL3G27960
OG0016232	g12135	AL3G28100
OG0016233	g12111	AL3G28370
OG0016234	g7050	AL3G28550
OG0016235	g7049	AL3G28570
OG0016236	g7037	AL3G28880
OG0016237	g12093	AL3G29000
OG0016238	g12092	AL3G29010
OG0016239	g7024	AL3G29020
OG0016240	g7019	AL3G29060
OG0016241	g19130	nbis-gene-194, AL1G65070
OG0016242	g12081	AL3G29430
OG0016243	g6995	AL3G29680
OG0016244	g12063	AL3G29870
OG0016245	g6986, g13272	AL3G29880
OG0016246	g12062	AL3G29920
OG0016247	g6982	AL3G29980
OG0016248	g12060	AL3G30010
OG0016250	g6948	AL3G30450
OG0016251	g13286	AL3G30530
OG0016252	g12044	AL3G30560
OG0016255	g12028	AL3G31100
OG0016256	g12023	AL3G31170
OG0016257	g6907	AL3G31220
OG0016258	g6902	AL3G31270
OG0016259	g6881	AL3G31660
OG0016260	g6869	AL3G31850
OG0016261	g11996	AL3G31990
OG0016262	g6852	AL3G32230
OG0016263	g6848	AL3G32290
OG0016264	g6830	AL3G32490
OG0016265	g6821	AL3G32570
OG0016266	g6785	AL3G33050
OG0016267	g6784	AL3G33070
OG0016268	g6778	AL3G33170
OG0016269	g11951	AL3G33250
OG0016270	g11950	AL3G33260
OG0016271	g11945	nbis-gene-733
OG0016272	g11914	AL3G34260
OG0016273	g44208	AL2G13670
OG0016274	g13369	AL3G34590
OG0016275	g6710	AL3G34640
OG0016276	g11896	AL3G34710
OG0016277	g11700	AL3G40450
OG0016278	g6662	AL3G35680
OG0016279	g13389	AL3G35510
OG0016280	g11868	AL3G35460
OG0016282	g11834	AL3G36420
OG0016283	g6583	AL3G36750
OG0016284	g6548	AL3G37760
OG0016285	g6542	AL3G37890
OG0016286	g13468	AL3G38100
OG0016287	g13480	AL8G18970, AL3G39000
OG0016288	g6470	AL3G39310, AL8G20530
OG0016289	g11731	AL3G39340
OG0016290	g11729	nbis-gene-778
OG0016291	g6452	AL3G39960
OG0016292	g11707	AL3G40100
OG0016293	g11706	AL3G40160
OG0016294	g51051	AL4G17070
OG0016295	g6434	nbis-gene-786, AL8G18950
OG0016296	g11685	AL3G40630
OG0016297	g6420	AL26U10020
OG0016298	g6382	AL3G41710
OG0016299	g6396	AL3G41300
OG0016300	g11648	AL3G42430
OG0016301	g13549	AL3G42200
OG0016302	g17495	AL3G44210, nbis-gene-2013
OG0016303	g885	AL8G27060
OG0016304	g6226	AL3G45470
OG0016305	g13595	AL3G43880
OG0016306	g11620	AL3G43270
OG0016307	g14690	AL3G45400
OG0016308	g13663	AL3G44770
OG0016309	g6218	AL3G45650
OG0016310	g13671	AL3G45670
OG0016311	g14487	AL3G45710
OG0016312	g14464	AL3G45720
OG0016313	g13674	AL3G45790
OG0016314	g13675	AL3G45800
OG0016315	g6201	AL3G45920
OG0016316	g14425	AL3G45940
OG0016317	g13680	AL3G46080
OG0016318	g6197	AL3G46180
OG0016319	g46927	AL7G43830
OG0016320	g6181	AL3G46900
OG0016321	g6172	AL3G46940
OG0016322	g6164	AL3G47000
OG0016323	g13688	AL3G47070
OG0016324	g6163	AL3G47080
OG0016326	g14197	AL3G52620
OG0016327	g14087	AL3G49360
OG0016328	g14074	AL3G49540
OG0016329	g13714	AL3G49570
OG0016330	g14046	AL3G49950
OG0016331	g6109	AL3G50090
OG0016332	g13746	AL3G50640
OG0016333	g13988	AL3G50990
OG0016334	g6033	AL3G51010
OG0016335	g13982	AL3G51270
OG0016336	g13952	AL3G51880
OG0016337	g6009	AL3G51640
OG0016339	g6017	AL3G51550
OG0016340	g13974	AL3G51460
OG0016341	g5988	AL3G53050
OG0016342	g13924	AL3G52790
OG0016343	g13915	AL3G48980
OG0016344	g5964	AL3G48940
OG0016345	g13900	AL3G48530
OG0016346	g5944	AL3G48350
OG0016347	g13875	AL3G48320
OG0016348	g5938	AL3G48100
OG0016349	g5933	AL3G47970
OG0016350	g13864	AL3G47960
OG0016351	g5919	AL3G47820
OG0016353	g5890	AL3G53840
OG0016354	g13837	AL3G54120
OG0016355	g54368	AL1G64050
OG0016356	g54367	AL1G64020
OG0016357	g54364	AL1G63950
OG0016358	g54307	AL1G63870
OG0016359	g54316	AL1G63640
OG0016360	g36720	AL1G63570
OG0016361	g54324	AL1G63360
OG0016362	g36699	AL1G63220
OG0016363	g36694	AL1G63120
OG0016364	g12215	AL3G25990
OG0016365	g54351	AL1G62790
OG0016366	g12198	AL3G26400
OG0016368	g28001	AL1G62340
OG0016369	g36617	AL1G61690
OG0016370	g36606	AL1G61530
OG0016371	g54281	AL1G61350
OG0016372	g36584	AL1G61100
OG0016373	g36583	AL1G61090
OG0016374	g54273	AL1G61070
OG0016375	g54267	AL1G60920
OG0016376	g36578	AL1G60870
OG0016377	g54264	AL1G60780
OG0016379	g36561	AL1G60470
OG0016380	g36558	AL1G60390
OG0016381	g36557	AL1G60300
OG0016382	g54252	AL1G60260
OG0016383	g54197	AL1G58660
OG0016384	g28046	AL1G58900
OG0016385	g36486	AL1G58910
OG0016386	g28041	AL4G11910
OG0016387	g36495	nbis-gene-285
OG0016388	g3855, g36503	AL1G59340
OG0016389	g36504	AL1G59350
OG0016390	g36456	AL1G58320
OG0016391	g54208	AL1G58280
OG0016392	g54178	AL1G58220
OG0016393	g54162	AL1G57780
OG0016394	g36420	AL1G57570
OG0016395	g36417	AL1G57540
OG0016396	g36416	AL1G57510
OG0016397	g28066	AL1G57410
OG0016398	g54135	AL5G22400
OG0016400	g54133	AL1G56790
OG0016401	g36396	AL1G56610
OG0016403	g28082	AL1G56140
OG0016404	g36329	AL1G55210
OG0016406	g54075	AL1G54980
OG0016407	g54070	AL1G54910
OG0016408	g54051	AL1G54740
OG0016409	g54044	AL1G54690
OG0016410	g54042	AL1G54670
OG0016411	g54038	AL1G54570
OG0016412	g36276	AL1G54500
OG0016413	g47149	AL7G38760
OG0016414	g24390, g47137	AL7G38970
OG0016415	g24401, g17608	AL7G39120
OG0016416	g17621	AL7G39520
OG0016418	g24423	AL7G39580
OG0016419	g51469	AL4G30730
OG0016420	g32473	AL1G44580
OG0016421	g51448	AL4G30430
OG0016422	g11340	AL5G32410
OG0016423	g2436	AL5G32590
OG0016424	g19276	AL5G32790
OG0016425	g2415	AL5G32870
OG0016426	g11328	AL5G33230
OG0016427	g19230	AL5G33390
OG0016428	g19229	AL5G33400
OG0016429	g19227	AL5G33420
OG0016430	g2384	AL5G33970
OG0016431	g7609	AL3G18860
OG0016432	g31728	nbis-gene-99
OG0016433	g19200	AL5G34290
OG0016434	g2323	AL5G34920
OG0016436	g2454	AL5G32290
OG0016437	g2444	AL5G32380
OG0016438	g19292	AL5G32250
OG0016439	g11342	AL5G32200
OG0016440	g11344	AL5G32070
OG0016441	g50296	AL1G37250
OG0016442	g19297	nbis-gene-1350
OG0016443	g2465, g19296	AL5G32060
OG0016444	g2285	AL5G35550
OG0016445	g19147	AL5G35720
OG0016446	g2264	AL5G35920
OG0016447	g2243	AL5G35970
OG0016448	g2245	AL5G35990
OG0016449	g2218	AL5G36450
OG0016450	g2215, g19099	AL5G36500
OG0016451	g2211	AL5G36540
OG0016452	g2172	AL5G37310
OG0016453	g2168	nbis-gene-1376
OG0016454	g2162	AL5G37550
OG0016455	g2159	AL5G37580
OG0016456	g2146	AL5G37740
OG0016457	g2135	AL5G38020
OG0016459	g19006	AL5G38300
OG0016460	g11256	AL5G38500
OG0016461	g2082	AL5G38620
OG0016462	g2113	AL5G39120
OG0016463	g2117	AL5G39150
OG0016464	g2120	AL5G39210
OG0016465	g24775	AL5G39410
OG0016466	g18976	AL5G39480
OG0016467	g2130	AL5G39500
OG0016468	g2049	AL5G39660
OG0016469	g2278	AL5G35680
OG0016470	g11210	AL5G40220
OG0016471	g1979	AL5G40230
OG0016472	g18948	AL5G40300
OG0016473	g1999	AL5G40630
OG0016474	g2019	AL5G41280
OG0016475	g18885	AL5G41440
OG0016476	g1966	AL5G41800
OG0016477	g6359	AL3G42700
OG0016478	g18876	AL5G42120
OG0016479	g1947	AL5G42160
OG0016480	g18843	AL5G42370
OG0016481	g18832	AL5G42580
OG0016482	g18817, g1907	AL5G42810
OG0016483	g1886	AL5G43170
OG0016485	g1862	AL5G43700
OG0016486	g1857	AL5G43850
OG0016487	g11166	AL5G43920
OG0016488	g1833	AL5G44060
OG0016489	g11162	AL5G44340, AL5G43810
OG0016490	g1808	AL5G44450
OG0016492	g1767	AL5G44950
OG0016493	g18684	AL5G45120
OG0016494	g18685	AL5G45130
OG0016495	g18731	AL5G45600
OG0016496	g1746	AL5G45560
OG0016497	g50711	AL5G45880
OG0016498	g11147	AL5G45920
OG0016499	g18764	AL5G45960
OG0016500	g18779	AL5G46120
OG0016501	g18781	AL5G46150
OG0016502	g18782	AL5G46160
OG0016503	g18783	AL5G46170
OG0016505	g18701	AL5G46290
OG0016506	g18705	AL5G46330
OG0016507	g18707	AL5G46350
OG0016508	g18709	AL5G46390
OG0016509	g18710	AL5G46400
OG0016510	g27976	AL1G64330
OG0016511	g36571	AL1G60680
OG0016513	g24414	AL7G39450
OG0016515	g24722	AL9U10630
OG0016517	g2385	AL5G33870
OG0016518	g2330	AL5G34790
OG0016519	g11239	AL5G39440
OG0016520	g2050, g11223	AL5G39620
OG0016521	g10292	AL8G20610
OG0016522	g1967	AL5G41760
OG0016523	g38446	AL4G12960
OG0016524	g1924	AL5G42530
OG0016525	g1876	AL5G43390
OG0016527	g24371, g24362	AL7G38690
OG0016528	g16720	AL8G12630
OG0016529	g10917	AL8G11500
OG0016530	g10839, g40724	AL8G10200
OG0016531	g40515	AL8G14750
OG0016532	g16687	AL5G12900
OG0016533	g51492	AL4G31030
OG0016534	g50925	AL1G47940
OG0016535	g37262	AL4G35390
OG0016536	g38206	nbis-gene-1147
OG0016538	g37811, g28002	AL4G12580
OG0016539	g44363	AL2G37630
OG0016540	g25140	AL7G44610
OG0016541	g23629	AL7G25250
OG0016542	g16914	AL7G18880
OG0016543	g1412	AL8G24330
OG0016544	g40956	AL7G15990, AL1G57910
OG0016545	g18378	AL7G10150
OG0016546	g49347	AL1G11410
OG0016548	g49519	AL1G15820
OG0016549	g31054	AL1G17430
OG0016550	g31143, g49653	AL1G19290
OG0016552	g49728	AL1G21230
OG0016553	g31304	AL1G22250
OG0016555	g49797	AL1G23200
OG0016556	g49882	AL1G25440
OG0016559	g31712	AL1G29800
