Orthogroup	Cochlearia_excelsa	Cardamine_hirsuta
OG0017161	g50011	CARHR018240, CARHR033600
OG0017162	g31771	CARHR018950
OG0017163	g50030	CARHR018700
OG0017164	g31784	CARHR019110
OG0017165	g50048	CARHR019170
OG0017167	g27415	CARHR019320
OG0017168	g31820	CARHR019730
OG0017169	g31855	CARHR020060
OG0017170	g27434	CARHR020130
OG0017175	g32001	CARHR022030
OG0017176	g32005	CARHR022070
OG0017177	g27497	CARHR022170
OG0017178	g32026	CARHR022690
OG0017179	g50248	CARHR035320, CARHR022910
OG0017181	g27791	CARHR032220
OG0017182	g27530	CARHR023090
OG0017183	g50258	CARHR023210
OG0017184	g27543	CARHR023390
OG0017185	g32053	CARHR023490
OG0017186	g32084	CARHR024330
OG0017187	g32081	CARHR024380
OG0017188	g32125	CARHR024860
OG0017189	g50348	CARHR025180
OG0017190	g32182	CARHR025740
OG0017191	g50386	CARHR026110
OG0017192	g32238	CARHR026430
OG0017194	g27635	CARHR027090
OG0017195	g27634	CARHR027100
OG0017196	g23837	CARHR231840
OG0017197	g37379	CARHR136190
OG0017198	g23780	CARHR232680
OG0017199	g23751	CARHR233000
OG0017200	g23609	CARHR235500
OG0017202	g38351	CARHR116770
OG0017203	g38339	CARHR116540
OG0017204	g50983	CARHR117660
OG0017205	g50977	CARHR117920
OG0017206	g38435	CARHR293000
OG0017207	g38453, g25576	CARHR114510
OG0017209	g36929	CARHR113720
OG0017210	g38510	CARHR113200
OG0017211	g36944	CARHR113030
OG0017216	g50855	CARHR112030
OG0017217	g31543	CARHR015200
OG0017218	g31504	CARHR014560
OG0017219	g49879	CARHR013950
OG0017220	g31456	CARHR013780
OG0017222	g31412	CARHR120940, CARHR013180
OG0017223	g31393	CARHR012870
OG0017224	g31319	CARHR011760
OG0017225	g31311	CARHR011600
OG0017228	g31273	CARHR010970
OG0017230	g49706	CARHR009830
OG0017231	g31225	CARHR009930
OG0017233	g27063	CARHR009190
OG0017234	g41115	CARHR055230
OG0017235	g31164	CARHR009130
OG0017237	g31160	CARHR009010
OG0017238	g5568	CARHR206040
OG0017239	g27028	CARHR008430
OG0017240	g49562	CARHR006960
OG0017241	g49544	CARHR006010
OG0017242	g30989	CARHR005780
OG0017243	g30961	CARHR005430
OG0017244	g30941	CARHR005110
OG0017245	g49495	CARHR004900
OG0017247	g49479	CARHR004400
OG0017248	g30881	CARHR003970
OG0017249	g26934	CARHR003720
OG0017250	g30852	CARHR003440
OG0017251	g30847	CARHR003380
OG0017252	g26912	CARHR002980
OG0017253	g30836	CARHR003020
OG0017255	g30838	CARHR003080
OG0017258	g30810	CARHR002520
OG0017259	g26889	CARHR001690
OG0017261	g26865	CARHR000560
OG0017263	g49286	CARHR000230
OG0017264	g19281	CARHR000170
OG0017265	g5180	CARHR198750
OG0017266	g29305	CARHR198780
OG0017267	g5183	CARHR198800
OG0017268	g5185	CARHR198860
OG0017269	g5147	CARHR198330
OG0017270	g5146	CARHR198320
OG0017271	g5143	CARHR198300
OG0017273	g5127	CARHR198070
OG0017275	g5046	CARHR196830
OG0017277	g28992	CARHR195550
OG0017278	g4984	CARHR195510
OG0017279	g29011	CARHR195390
OG0017280	g18018	CARHR060970
OG0017281	g29076	CARHR194100
OG0017282	g41448	CARHR193970
OG0017283	g41447	CARHR193960
OG0017284	g4870	CARHR193670
OG0017285	g10151	CARHR186000
OG0017286	g4707	CARHR185750
OG0017287	g4732	CARHR185300
OG0017289	g10189, g4662	CARHR182020
OG0017291	g10275	CARHR183840
OG0017292	g10254	CARHR183490
OG0017293	g5255	CARHR199760
OG0017294	g5259	CARHR199810
OG0017295	g29654	CARHR206340
OG0017296	g1533	CARHR145610
OG0017297	g27978	CARHR045770
OG0017298	g10297	CARHR184300
OG0017299	g29732	CARHR207930
OG0017302	g29743	CARHR208110
OG0017303	g5660	CARHR208360
OG0017305	g10067	CARHR187830
OG0017306	g600	CARHR188010
OG0017307	g31740	CARHR018550
OG0017308	g10026	CARHR188610
OG0017309	g10025	CARHR188760
OG0017311	g10011	CARHR189040
OG0017312	g533	CARHR189210
OG0017314	g512	CARHR189550
OG0017315	g9993	CARHR189570
OG0017316	g466	CARHR190370
OG0017317	g9954	CARHR190420
OG0017318	g428	CARHR275030
OG0017319	g39397	CARHR268160
OG0017320	g418	CARHR275280
OG0017321	g393	CARHR275630
OG0017322	g9881	CARHR275690
OG0017323	g18603	CARHR275790
OG0017324	g381	CARHR275850
OG0017325	g374, g46967	CARHR275960
OG0017327	g28721	CARHR272410
OG0017328	g28722	CARHR272350
OG0017329	g1189	CARHR272320
OG0017330	g52844, g52834	CARHR160910
OG0017331	g2511	CARHR160550
OG0017333	g2545	CARHR160270
OG0017334	g19354	CARHR160150
OG0017335	g2589	CARHR159590
OG0017336	g2596	CARHR159100
OG0017338	g2679	CARHR157720
OG0017339	g2684	CARHR157660
OG0017340	g2706	CARHR157250
OG0017341	g19468	CARHR157020
OG0017342	g19481	CARHR156940
OG0017343	g19490	CARHR156600
OG0017344	g19501	CARHR156470
OG0017345	g2770	CARHR156140
OG0017346	g19525	CARHR155590
OG0017347	g11419	CARHR154870
OG0017348	g19552	CARHR155260
OG0017349	g24566	CARHR220200
OG0017351	g11462	CARHR104460
OG0017352	g19606	CARHR104390
OG0017353	g3292	CARHR104580
OG0017354	g11512	CARHR153450
OG0017355	g10309	CARHR192690
OG0017357	g44882	CARHR060310
OG0017358	g5246	CARHR199670
OG0017360	g41605	CARHR060480
OG0017361	g44792	CARHR061670
OG0017362	g45779	CARHR062050
OG0017363	g44774	CARHR062090
OG0017364	g38487	CARHR259160
OG0017365	g43213	CARHR062400
OG0017366	g45801	CARHR062430
OG0017367	g44737	CARHR062700
OG0017368	g44693	CARHR063840
OG0017369	g44692	CARHR063850
OG0017370	g45878	CARHR064010
OG0017371	g45888	CARHR064220
OG0017372	g45901	CARHR064350
OG0017373	g45902	CARHR064370
OG0017374	g44651	CARHR291190
OG0017375	g46400	CARHR071440
OG0017376	g13611	CARHR071400
OG0017377	g46365	CARHR071010
OG0017378	g46358	CARHR070980
OG0017379	g46350	CARHR070840
OG0017380	g46307	CARHR070520
OG0017381	g46305	CARHR070270
OG0017382	g44391	CARHR070190
OG0017384	g17972	CARHR069770
OG0017385	g46238	CARHR069410
OG0017386	g44433	CARHR069210
OG0017388	g44487	CARHR068310
OG0017390	g46137	CARHR067610
OG0017391	g648	CARHR193540
OG0017392	g44548	CARHR067230
OG0017393	g17926	CARHR217230
OG0017394	g44557	CARHR066810
OG0017395	g46084	CARHR066740
OG0017396	g44570	CARHR066460
OG0017398	g46046	CARHR066170
OG0017400	g46006	CARHR065500
OG0017401	g46459	CARHR072040
OG0017402	g44351	CARHR072350
OG0017403	g46502	CARHR072780
OG0017404	g44320	CARHR073150
OG0017407	g46543	CARHR073590
OG0017408	g46549	CARHR073670
OG0017411	g44271	CARHR074630
OG0017412	g44270	CARHR074650
OG0017414	g7269	CARHR087490
OG0017415	g13156	CARHR087750
OG0017416	g7248	CARHR087940
OG0017417	g7230	CARHR088230
OG0017420	g7152	CARHR089530
OG0017421	g7151	CARHR089540
OG0017422	g12154	CARHR090010
OG0017423	g7115	CARHR090120
OG0017424	g7114	CARHR090140
OG0017427	g7021	CARHR091500
OG0017429	g6992	CARHR092040
OG0017431	g6875	CARHR093800
OG0017432	g6873	CARHR093820
OG0017433	g11979	CARHR094400
OG0017434	g6818	CARHR094640
OG0017438	g6777	CARHR095250
OG0017439	g11954	CARHR095260
OG0017440	g13392	CARHR097480
OG0017441	g11872	CARHR097230
OG0017443	g6659	CARHR097590
OG0017444	g6637	CARHR097600
OG0017445	g11819	CARHR098360
OG0017446	g28345	CARHR264380
OG0017449	g6512	CARHR099700
OG0017451	g13501, g11720	CARHR100620
OG0017452	g6441	CARHR101050
OG0017453	g11686	CARHR101200
OG0017454	g38323	CARHR115590
OG0017455	g13570	CARHR103040
OG0017456	g6332	CARHR104000
OG0017458	g13667	CARHR104800
OG0017459	g13587	CARHR103620
OG0017460	g6221	CARHR104740
OG0017461	g13678	CARHR105340
OG0017462	g6144	CARHR106340
OG0017463	g14201	CARHR106650
OG0017464	g6108	CARHR293510
OG0017467	g13999	CARHR108210
OG0017468	g6004	CARHR109050
OG0017469	g13945	CARHR109410
OG0017470	g13803	CARHR109870
OG0017471	g5934	CARHR110610
OG0017472	g5914	CARHR110860
OG0017473	g5908	CARHR110910
OG0017474	g47666	CARHR236130
OG0017475	g47383	CARHR283700
OG0017476	g5932	CARHR111460
OG0017477	g5889	CARHR111410
OG0017478	g13836	CARHR111620
OG0017479	g13834	CARHR111640
OG0017480	g17980	CARHR045970
OG0017481	g54366	CARHR045570
OG0017482	g54310	CARHR045400
OG0017483	g36722	CARHR045280
OG0017484	g54332	CARHR044920
OG0017485	g36697	CARHR044790
OG0017486	g36695	CARHR044750
OG0017489	g36676	CARHR044230
OG0017490	g36661	CARHR043970
OG0017492	g36602	CARHR043310
OG0017493	g36580	CARHR042740
OG0017495	g54207	CARHR040680
OG0017497	g36432	CARHR040340
OG0017498	g28063	CARHR040010
OG0017499	g54109	CARHR038980
OG0017500	g36366	CARHR038880
OG0017501	g54101	CARHR038860
OG0017502	g54086	CARHR038300
OG0017503	g54085	CARHR251090
OG0017504	g28106	CARHR037960
OG0017505	g47150	CARHR222670
OG0017506	g17592	CARHR222630
OG0017508	g17638	CARHR290140
OG0017509	g17639	CARHR290120
OG0017510	g50539	CARHR029850
OG0017512	g51446	CARHR128530
OG0017515	g19223	CARHR162590
OG0017516	g11323	CARHR162670
OG0017517	g2388	CARHR162870
OG0017518	g19211	CARHR162890
OG0017519	g2335	CARHR163610
OG0017520	g19176	CARHR163650
OG0017521	g19175	CARHR163660
OG0017523	g2316	CARHR163930
OG0017524	g19152	CARHR164340
OG0017525	g19160	CARHR164160
OG0017526	g2299	CARHR164210
OG0017527	g2253	CARHR164920
OG0017528	g2238	CARHR165060
OG0017529	g11282	CARHR165100
OG0017530	g2216	CARHR165360
OG0017532	g19082	CARHR165530
OG0017533	g11276	CARHR165690
OG0017534	g2181	CARHR166010
OG0017535	g2183	CARHR165930
OG0017536	g2170	CARHR166150
OG0017537	g19030	CARHR166500
OG0017538	g2138	CARHR166720
OG0017539	g2088	CARHR167510
OG0017541	g18943	CARHR169040
OG0017542	g18921	CARHR169190
OG0017543	g11202	CARHR169440
OG0017544	g1958	CARHR170180
OG0017547	g19280	CARHR161660
OG0017548	g1891	CARHR171170
OG0017549	g1890	CARHR171200
OG0017550	g1812	CARHR172140
OG0017551	g11155	CARHR172530
OG0017553	g1747	CARHR173000
OG0017555	g18702	CARHR291530
OG0017557	g54371	CARHR045740
OG0017558	g36586	CARHR043110
OG0017559	g54268	CARHR042780
OG0017560	g36502	CARHR041610
OG0017562	g24415	CARHR290360
OG0017563	g16717	CARHR154300
OG0017564	g2747	CARHR156520
OG0017565	g2603	CARHR158890
OG0017566	g2413	CARHR162110
OG0017567	g2423	CARHR161920
OG0017568	g2468	CARHR161110
OG0017572	g11299	CARHR164300
OG0017573	g19154	CARHR164320
OG0017574	g2286	CARHR164390
OG0017575	g11279	CARHR165230
OG0017576	g19072	CARHR165700
OG0017577	g19052	CARHR166080
OG0017579	g18947	CARHR168950
OG0017580	g18756	CARHR173340
OG0017581	g9621	CARHR281690
OG0017583	g18679	CARHR280530
OG0017584	g10837	CARHR066190
OG0017586	g40407	CARHR253740
OG0017590	g37270	CARHR132960
OG0017592	g51824	CARHR134800
OG0017593	g37380	CARHR136250
OG0017596	g2045, g37423	CARHR137120
OG0017597	g38194	CARHR137770
OG0017598	g37715	CARHR142520
OG0017599	g46503	CARHR072790
OG0017600	g46392	CARHR071340
OG0017602	g44488	CARHR068300
OG0017604	g44585	CARHR065950
OG0017605	g23579	CARHR235770
OG0017606	g23577	CARHR235830
OG0017607	g16991	CARHR238030
OG0017611	g23192	CARHR241360
OG0017612	g18214	CARHR242790
OG0017616	g49438	CARHR003310
OG0017617	g30947	CARHR005210
OG0017618	g31026	CARHR006500
OG0017619	g31033	CARHR006590
OG0017620	g49608	CARHR008000
OG0017621	g49616	CARHR008130
OG0017623	g31502	CARHR014530
OG0017624	g31521	CARHR014790
OG0017625	g31599	CARHR015960
OG0017627	g50098	CARHR020320
OG0017628	g50245	CARHR022800
OG0017630	g45903	CARHR064380
OG0017631	g45862	CARHR063750
OG0017632	g44709	CARHR063040
OG0017633	g45803	CARHR062470
OG0017634	g44778	CARHR061960
OG0017635	g41564	CARHR061060
OG0017637	g1709	CARHR054800
OG0017638	g41001	CARHR051730
OG0017642	g13817	CARHR110670, CARHR110660
OG0017643	g6138	CARHR106620
OG0017644	g24006	CARHR228170
OG0017647	g13314	CARHR094020
OG0017648	g12119	CARHR090680
OG0017650	g7286	CARHR087270
OG0017651	g12328	CARHR085820
OG0017652	g37792, g13065	CARHR084460
OG0017653	g7543	CARHR082960
OG0017654	g12922	CARHR080650
OG0017655	g46921	CARHR286880
OG0017659	g28318	CARHR206780
OG0017660	g47568	CARHR233490
OG0017662	g45470	CARHR206100
OG0017663	g28707	CARHR285350
OG0017667	g38384	CARHR117720
OG0017670	g17364	CARHR227760
OG0017672	g50542	CARHR029910
OG0017673	g50472	CARHR027920
OG0017674	g27641	CARHR027290
OG0017675	g28126	CARHR036670
OG0017676	g36177	CARHR036190
OG0017677	g53987	CARHR036900
OG0017681	g39893	CARHR124240
OG0017682	g39984	CARHR121760
OG0017683	g51085	CARHR121490
OG0017684	g40112	CARHR119990
OG0017685	g5487	CARHR204370
OG0017686	g29527	CARHR203330
OG0017687	g5363	CARHR201530
OG0017688	g4535	CARHR182630
OG0017689	g18099	CARHR222340
OG0017690	g16846	CARHR261770
OG0017691	g16799	CARHR213200
OG0017692	g10622	CARHR288540
OG0017693	g28531	CARHR269270
OG0017694	g1244	CARHR285310
OG0017695	g1266	CARHR285730
OG0017696	g28854	CARHR190660
OG0017699	g632	CARHR187450
OG0017700	g306	CARHR277170
OG0017703	g31118	CARHR008280
OG0017710	g46429	CARHR071670
OG0017717	g11463	CARHR104510
OG0017718	g1273	CARHR163690
OG0017719	g19238	CARHR162350
OG0017720	g29491	CARHR202730, CARHR202720
OG0017721	g561	CARHR188670
OG0017723	g23835	CARHR231860
OG0017726	g17307	CARHR229100
OG0017727	g52644	CARHR223260, CARHR223280
OG0017728	g46759	CARHR214600
OG0017729	g28284, g28283	CARHR257670, CARHR257680
OG0017751	g17030	CARHR236450, CARHR235620
OG0017753	g17004	CARHR237510
OG0017754	g23349	CARHR239060
OG0017755	g23300	CARHR239780
OG0017757	g19691, g19738	CARHR282520
OG0017759	g23043	CARHR243130
OG0017760	g47907	CARHR243440
OG0017763	g32617	CARHR031870
OG0017764	g50649	CARHR031960
OG0017765	g24291	CARHR223710
OG0017766	g43853	CARHR055620
OG0017767	g43985	CARHR055180
OG0017768	g44104	CARHR052980
OG0017769	g44108	CARHR052880
OG0017771	g40936	CARHR050450
OG0017772	g10815	CARHR143750
OG0017773	g10811	CARHR143800
OG0017775	g10801	CARHR143940
OG0017776	g10794	CARHR144070
OG0017778	g10682	CARHR145400
OG0017779	g1527	CARHR145450
OG0017780	g1532, g16690	CARHR145580
OG0017781	g1542	CARHR145740
OG0017783	g10547	CARHR147850
OG0017784	g1616, g10502	CARHR148570
OG0017785	g10499, g10575	CARHR148600
OG0017786	g10454	CARHR149380
OG0017787	g10408	CARHR286670
OG0017788	g10364	CARHR153890
OG0017789	g44997	CARHR058250
OG0017791	g45044	CARHR057810
OG0017792	g18057	CARHR057380
OG0017793	g45066	CARHR057340
OG0017794	g28498	CARHR268340
OG0017795	g40776	CARHR046590
OG0017797	g7473	CARHR084160
OG0017798	g47645	CARHR235490
OG0017799	g7354	CARHR086310
OG0017800	g25952	CARHR259250
OG0017801	g26815	CARHR258350
OG0017802	g28301	CARHR257210
OG0017803	g1327	CARHR264350
OG0017805	g894	CARHR265800
OG0017806	g47282	CARHR225600
OG0017809	g28620	CARHR270950
OG0017811	g29365	CARHR200180
OG0017812	g5292	CARHR200420
OG0017813	g29434	CARHR201620
OG0017814	g45528	CARHR203050
OG0017817	g29579	CARHR204480
OG0017818	g29583	CARHR204540
OG0017820	g5520	CARHR205150
OG0017821	g5539	CARHR205630
OG0017822	g5541	CARHR205650
OG0017825	g6536	CARHR099300
OG0017826	g24157	CARHR225710
OG0017827	g24127	CARHR226230
OG0017829	g47427	CARHR229470
OG0017832	g32674	CARHR032890
OG0017834	g50509	CARHR286320
OG0017835	g27929	CARHR035070
OG0017838	g28174	CARHR035750
OG0017839	g35935	CARHR035620
OG0017840	g32364	CARHR028120
OG0017841	g32426	CARHR029420
OG0017842	g32432	CARHR029370
OG0017843	g50544	CARHR029930
OG0017844	g32474	CARHR030020
OG0017845	g22994	CARHR243850
OG0017847	g47980	CARHR245520
OG0017848	g22852	CARHR245620
OG0017849	g47984	CARHR245760
OG0017850	g47990	CARHR245880
OG0017852	g22792	CARHR246410
OG0017853	g22761	CARHR246740
OG0017854	g22714	CARHR247200
OG0017855	g46793	CARHR215350
OG0017857	g18096	CARHR291860
OG0017858	g16890	CARHR262700
OG0017860	g51505	CARHR129360
OG0017861	g40247	CARHR260170
OG0017862	g40233	CARHR259790
OG0017863	g51442	CARHR128460
OG0017864	g51374	CARHR127680
OG0017866	g36992	CARHR181940
OG0017867	g18446	CARHR285150
OG0017868	g40281	CARHR260860, CARHR260600
OG0017869	g40299	CARHR256610
OG0017871	g40328	CARHR255930, CARHR255920
OG0017872	g40337	CARHR255700
OG0017873	g25764	CARHR255660
OG0017874	g40361	CARHR255220
OG0017875	g40388	CARHR254340
OG0017880	g40620	CARHR175460
OG0017884	g25207	CARHR217710
OG0017885	g10838	CARHR173530
OG0017887	g25284	CARHR217280
OG0017888	g46861	CARHR216760
OG0017889	g46935	CARHR217980
OG0017890	g24906	CARHR218280
OG0017891	g54007	CARHR218310
OG0017892	g24799	CARHR218420
OG0017893	g24728	CARHR218720
OG0017894	g24654	CARHR219270
OG0017895	g47016	CARHR219680
OG0017896	g24575	CARHR220070
OG0017897	g24574	CARHR220060
OG0017900	g24526	CARHR220730
OG0017904	g16805	CARHR213300
OG0017905	g37713	CARHR142490
OG0017906	g50802	CARHR142240
OG0017908	g52249	CARHR140640
OG0017909	g37605	CARHR140560
OG0017911	g37535	CARHR139390
OG0017914	g37473	CARHR137990
OG0017915	g52082	CARHR137880
OG0017916	g52026	CARHR137140
OG0017918	g5850	CARHR212050
OG0017920	g5848	CARHR212020
OG0017923	g18824	CARHR170720
OG0017924	g45360	CARHR209740
OG0017926	g28920	CARHR192100
OG0017927	g28796, g28775	CARHR273730
OG0017928	g1275	CARHR273080
OG0017931	g209	CARHR278700
OG0017932	g9631	CARHR281250
OG0017933	g19635	CARHR281350
OG0017934	g19629	CARHR281500
OG0017936	g47143	CARHR248070
OG0017940	g39478	CARHR249100
OG0017943	g39584	CARHR250600
OG0017945	g37916	CARHR125520
OG0017946	g39959	CARHR123200
OG0017948	g49597, g31084	CARHR007670
OG0017949	g40131	CARHR119480
OG0017950	g54260	CARHR042470
OG0017951	g36800	CARHR118370
OG0017952	g38316	CARHR115450
OG0017954	g12717	CARHR075370
OG0017956	g11241	CARHR075200
OG0017958	g16992	CARHR074910
OG0017959	g27965	CARHR212380
OG0017963	g47610	CARHR234550
OG0017964	g23669	CARHR234500
OG0017965	g17119	CARHR234390
OG0017967	g12641	CARHR077350
OG0017968	g12633	CARHR077480
OG0017969	g7821	CARHR077520
OG0017970	g12776	CARHR077590
OG0017971	g12777	CARHR077600
OG0017974	g12588	CARHR079000
OG0017975	g7421	CARHR183970
OG0017976	g12858	CARHR079700
OG0017977	g7706	CARHR079690
OG0017978	g12544	CARHR080060
OG0017979	g12878	CARHR080220
OG0017982	g7577	CARHR082320
OG0017983	g7559	CARHR082630
OG0017984	g13004	CARHR083120
OG0017985	g7533	CARHR083140
OG0017986	g51768	CARHR134150
OG0017987	g37162	CARHR130560
OG0017990	g37206	CARHR132280
OG0017994	g27307	CARHR016080
OG0017995	g31605	CARHR016100
OG0017998	g31769	CARHR018920
OG0017999	g27411	CARHR019180
OG0018000	g50063	CARHR019650
OG0018001	g50124	CARHR020670
OG0018002	g27454	CARHR020720
OG0018003	g27455	CARHR020730
OG0018004	g50130	CARHR020780
OG0018005	g50199	CARHR021900
OG0018006	g32037	CARHR022810
OG0018007	g27792	CARHR226110, CARHR178910
OG0018008	g50256	CARHR023180
OG0018009	g32063	CARHR023650
OG0018010	g32093	CARHR024110
OG0018011	g32126	CARHR024870
OG0018012	g32159	CARHR025470
OG0018013	g489	CARHR026130
OG0018014	g27632	CARHR026810
OG0018015	g23836	CARHR231850
OG0018017	g17170	CARHR232800
OG0018018	g38346	CARHR116650
OG0018021	g38386	CARHR117760
OG0018023	g38405	CARHR184630
OG0018024	g36911	CARHR262860
OG0018026	g38440	CARHR292940
OG0018027	g50916	CARHR113940
OG0018028	g38496	CARHR113580
OG0018030	g31441	CARHR013630
OG0018031	g27148	CARHR011540
OG0018033	g27092	CARHR009600
OG0018034	g49650	CARHR008850
OG0018036	g31059	CARHR007060
OG0018037	g26967	CARHR005670
OG0018038	g30972	CARHR005570
OG0018039	g26960	CARHR005090
OG0018040	g30932	CARHR004950
OG0018041	g30896	CARHR004320
OG0018042	g49466	CARHR004230
OG0018043	g30856	CARHR003480
OG0018044	g30853	CARHR003450
OG0018045	g49421	CARHR002900
OG0018046	g30791	CARHR002100
OG0018048	g49323	CARHR000970
OG0018050	g26860	CARHR000390
OG0018051	g26857	CARHR000350
OG0018053	g45651	CARHR199180
OG0018054	g29299	CARHR198670
OG0018055	g29279	CARHR198340
OG0018056	g29260	CARHR198010
OG0018057	g4967, g4966	CARHR195460
OG0018058	g4936	CARHR194970
OG0018060	g4898	CARHR194060
OG0018061	g4809	CARHR186660
OG0018063	g10166	CARHR185110
OG0018064	g10172	CARHR185260
OG0018066	g5257	CARHR199780
OG0018067	g10293	CARHR184230
OG0018068	g29694	CARHR206890
OG0018069	g29705	CARHR207400
OG0018071	g5666	CARHR208500
OG0018074	g9906	CARHR275110
OG0018076	g18598	CARHR275290
OG0018077	g9892	CARHR275310
OG0018078	g395	CARHR275590
OG0018079	g1206	CARHR272480
OG0018080	g19389	CARHR158810
OG0018081	g2648	CARHR057370
OG0018082	g2677	CARHR157740
OG0018083	g11411	CARHR155510
OG0018084	g3469	CARHR222320
OG0018085	g11511	CARHR153440
OG0018086	g19462	CARHR023450
OG0018087	g1045	CARHR152360
OG0018088	g3080	CARHR153630
OG0018091	g45762	CARHR061750
OG0018092	g44777	CARHR061970
OG0018094	g45912	CARHR064520
OG0018095	g45941	CARHR291050
OG0018096	g46347	CARHR070810
OG0018098	g46325	CARHR070600
OG0018100	g46234	CARHR069240
OG0018102	g44476	CARHR068500
OG0018103	g46183	CARHR068470
OG0018104	g46160	CARHR068020
OG0018105	g44510	CARHR067990
OG0018106	g46151	CARHR067890
OG0018107	g46123	CARHR067210
OG0018109	g31526	CARHR143510
OG0018111	g46508	CARHR072850
OG0018113	g44325	CARHR073080
OG0018115	g7284	CARHR087300
OG0018116	g7270	CARHR087480
OG0018117	g13159	CARHR087770
OG0018118	g7253	CARHR087860
OG0018120	g3094	CARHR151450
OG0018121	g12218	CARHR088490
OG0018122	g12149	CARHR090100
OG0018124	g6909	CARHR093350
OG0018125	g6874	CARHR093810
OG0018126	g13409	CARHR098030, CARHR098020
OG0018128	g6559	CARHR098920
OG0018130	g6490	CARHR099900
OG0018131	g37364	CARHR217420
OG0018133	g6361	CARHR102890
OG0018134	g6244	CARHR105150
OG0018135	g6309	CARHR104980
OG0018136	g11108	CARHR103670
OG0018138	g13665	CARHR105070
OG0018139	g13670	CARHR104750
OG0018140	g14318	CARHR105420
OG0018141	g14235	CARHR106000
OG0018142	g13704	CARHR106300
OG0018144	g14021, g53180	CARHR107690
OG0018145	g6001	CARHR109130
OG0018147	g13826	CARHR111290
OG0018148	g13843	CARHR111350
OG0018149	g36638	CARHR043860
OG0018150	g36585	CARHR042950
OG0018151	g54253	CARHR042340
OG0018152	g36532	CARHR042130
OG0018156	g27971	CARHR046070
OG0018158	g19218	CARHR162660
OG0018159	g2383	CARHR162950
OG0018160	g19205	CARHR163050
OG0018161	g2255	CARHR164940
OG0018162	g2150, g19028	CARHR166520
OG0018164	g19024	CARHR166580
OG0018165	g11260	CARHR166670
OG0018166	g2104	CARHR167640
OG0018168	g18949	CARHR168920
OG0018169	g18910	CARHR169500
OG0018170	g1917	CARHR170690
OG0018172	g1756	CARHR172860
OG0018175	g46915	CARHR217180
OG0018176	g11361	CARHR160010
OG0018177	g19320	CARHR160810
OG0018178	g11317	CARHR163140
OG0018180	g2339	CARHR163510
OG0018181	g19059	CARHR165950
OG0018186	g18749	CARHR173260
OG0018188	g23726	CARHR163090
OG0018189	g22223	CARHR174250
OG0018190	g40638	CARHR174980
OG0018191	g5904	CARHR027000
OG0018194	g51522	CARHR129610
OG0018195	g51722	CARHR133130
OG0018196	g45729	CARHR196800
OG0018198	g37410	CARHR136890
OG0018203	g44418	CARHR069490
OG0018205	g46016	CARHR065680
OG0018206	g17073	CARHR235600
OG0018207	g23445	CARHR237890
OG0018208	g23573	CARHR235880
OG0018209	g22954	CARHR244470
OG0018210	g30774	CARHR001820
OG0018211	g10289	CARHR184180
OG0018212	g26957	CARHR004870
OG0018213	g49543	CARHR005890
OG0018214	g31034	CARHR006600
OG0018216	g31086	CARHR007690
OG0018217	g31112	CARHR008150
OG0018220	g31588	CARHR015820
OG0018222	g32041	CARHR022970
OG0018223	g23842	CARHR231690
OG0018226	g41581	CARHR060670
OG0018227	g41724	CARHR059920
OG0018228	g44028	CARHR053910
OG0018231	g15780	CARHR262300
OG0018232	g4762	CARHR046680, CARHR046690
OG0018234	g6391	CARHR101780
OG0018235	g12056	CARHR092360
OG0018236	g7039	CARHR091320
OG0018237	g14415	CARHR090290
OG0018238	g7302	CARHR087070
OG0018239	g41531	CARHR061290
OG0018240	g7535	CARHR083110
OG0018241	g12934	CARHR081190
OG0018244	g11666	CARHR208140
OG0018248	g29644	CARHR206010
OG0018249	g5567	CARHR205990
OG0018252	g24020	CARHR227900
OG0018254	g32344	CARHR027870
OG0018255	g23763	CARHR232850
OG0018256	g17174	CARHR232760
OG0018257	g37941	CARHR126730
OG0018258	g40023	CARHR121570
OG0018261	g29760	CARHR118530
OG0018262	g17186	CARHR232390
OG0018265	g45596	CARHR200730
OG0018266	g5254	CARHR199750
OG0018268	g46837	CARHR216100
OG0018269	g29037	CARHR194800
OG0018271	g10493	CARHR148680
OG0018272	g8212, g8710, g50816	CARHR262540
OG0018273	g28670	CARHR271720
OG0018277	g41395	CARHR192150
OG0018278	g719	CARHR192390
OG0018281	g9908	CARHR275020
OG0018282	g410	CARHR275410, CARHR275400
OG0018283	g9829	CARHR276880
OG0018284	g29514	CARHR293720
OG0018284	g10326	CARHR167580, CARHR153320, CARHR102510
OG0018286	g9643	CARHR280910
OG0018287	g27023, g31109	CARHR007980
OG0018288	g27118	CARHR010560
OG0018291	g32021	CARHR022470
OG0018298	g44859	CARHR060790
OG0018299	g41567	CARHR060930
OG0018301	g11760	CARHR099340
OG0018302	g11664	CARHR101600
OG0018303	g50970	CARHR118240
OG0018305	g223	CARHR157320
OG0018306	g19187	CARHR163530
OG0018308	g668	CARHR193080, CARHR193090
OG0018310	g25867	CARHR260350
OG0018311	g17057	CARHR235860
OG0018312	g17080	CARHR235290
OG0018313	g17152, g47557	CARHR233220
OG0018317	g37060	CARHR216150
OG0018318	g18112	CARHR214300
OG0018319	g16801	CARHR213260
OG0018320	g40484	CARHR182770
OG0018321	g1359	CARHR257350
OG0018322	g41176, g41195	CARHR264580
