Orthogroup	Cochlearia_excelsa	Euclidium_syriacum
OG0016721	g10358	ESY2_g34579_DN2_SP0_c0.t1
OG0016722	g6489	ESY3_g28163_DN3_SP3_c0.t1
OG0016723	g10352	ESY2_g35102_DN3_SP0_c0.t1
OG0016724	g10314	ESY2_g35161_DN2_SP0_c0.t1
OG0016725	g41799	ESY2_g35188_DN3_SP5_c0.t1
OG0016726	g44940	ESY2_g35197_DN3_SP0_c0.t1
OG0016727	g44971	ESY2_g35216_DN3_SP0_c0.t1
OG0016728	g44978	ESY2_g35236_DN3_SP0_c0.t1
OG0016729	g45003	ESY2_g35249_DN3_SP8_c0.t1
OG0016730	g45043	ESY2_g35290_DN3_SP1_c0.t1
OG0016731	g45069	ESY2_g35330_DN3_SP2_c0.t1
OG0016732	g45072	ESY2_g35333_DN2_SP0_c0.t1
OG0016734	g18064	ESY2_g34363_DN3_SP8_c0.t1
OG0016735	g45115	ESY2_g34355_DN2_SP2_c0.t1
OG0016736	g18067	ESY2_g34330_DN1_SP0_c0.t1
OG0016737	g41101	ESY2_g34179_DN3_SP0_c0.t1
OG0016738	g43628	ESY2_g34294_DN3_SP0_c0.t1
OG0016739	g40734	ESY2_g33246_DN3_SP0_c0.t1
OG0016740	g40737	ESY2_g33248_DN3_SP7_c0.t1
OG0016741	g40766	ESY2_g33283_DN3_SP0_c0.t1
OG0016742	g40874	ESY2_g33606_DN3_SP0_c0.t1
OG0016743	g40883	ESY2_g33625_DN3_SP7_c0.t1
OG0016744	g40918	ESY2_g33686_DN3_SP0_c0.t1
OG0016745	g44215	ESY2_g33704_DN3_SP0_c0.t1
OG0016746	g40921	ESY2_g33693_DN3_SP8_c0.t1
OG0016747	g7304	ESY3_g30080_DN3_SP4_c14.t1
OG0016748	g23736	ESY13_g56353_DN1_SP0_c0.t1
OG0016749	g23720	ESY4_g25488_DN2_SP0_c0.t1
OG0016750	g23719	ESY13_g56100_DN3_SP0_c0.t1
OG0016751	g23715	ESY13_g56094_DN3_SP3_c0.t1
OG0016754	g7485	ESY3_g30956_DN3_SP8_c0.t1
OG0016756	g7469	ESY3_g30989_DN3_SP0_c0.t1
OG0016758	g5740	ESY7_g19340_DN2_SP7_c0.t1
OG0016759	g12386	ESY6_g49316_DN3_SP4_c0.t1
OG0016760	g13085	ESY3_g31079_DN3_SP7_c0.t1
OG0016761	g13105	ESY6_g49537_DN3_SP7_c0.t1
OG0016765	g6243	ESY11_g53218_DN3_SP0_c0.t1
OG0016766	g264	ESY6_g49604_DN3_SP2_c0.t1
OG0016767	g25982	ESY15_g65067_DN3_SP6_c0.t1
OG0016769	g26789	ESY6_g49618_DN3_SP3_c8.t1
OG0016772	g1349	ESY24_g33218_DN3_SP4_c0.t1
OG0016773	g28305	ESY24_g33241_DN3_SP8_c0.t1
OG0016774	g1325	ESY6_g46513_DN3_SP0_c11.t1
OG0016775	g1323	ESY6_g46587_DN3_SP0_c0.t1
OG0016776	g28352	ESY6_g46589_DN3_SP8_c0.t1
OG0016777	g1315	ESY6_g46596_DN3_SP0_c0.t1
OG0016778	g869	ESY6_g46721_DN3_SP0_c0.t1
OG0016779	g28363	ESY6_g46732_DN3_SP0_c0.t1
OG0016780	g28387	ESY7_g18655_DN1_SP0_c0.t1
OG0016781	g28389	ESY6_g46900_DN3_SP0_c0.t1
OG0016782	g902	ESY6_g47203_DN3_SP0_c0.t1
OG0016783	g923	ESY6_g47417_DN3_SP7_c0.t1
OG0016784	g39379	ESY6_g48002_DN3_SP1_c14.t1
OG0016785	g1034	ESY6_g48100_DN2_SP0_c0.t1
OG0016787	g39343	ESY6_g48277_DN3_SP2_c0.t1
OG0016788	g1085	ESY6_g48320_DN3_SP1_c0.t1
OG0016789	g28604	ESY6_g48380_DN3_SP8_c0.t1
OG0016790	g39306	ESY6_g48433_DN3_SP8_c0.t1
OG0016791	g1110	ESY6_g48440_DN3_SP4_c0.t1
OG0016792	g39286	ESY6_g48533_DN3_SP0_c0.t1
OG0016793	g5311	ESY7_g18340_DN3_SP1_c0.t1
OG0016794	g29436	ESY7_g18210_DN3_SP2_c0.t1
OG0016795	g29446	ESY7_g18185_DN3_SP0_c0.t1
OG0016796	g5378	ESY7_g18164_DN3_SP0_c0.t1
OG0016797	g29456	ESY7_g18141_DN3_SP8_c0.t1
OG0016798	g45557	ESY7_g18113_DN3_SP0_c0.t1
OG0016799	g5395	ESY7_g18105_DN3_SP4_c0.t1
OG0016801	g29485	ESY7_g18073_DN3_SP0_c0.t1
OG0016802	g29496	ESY7_g18041_DN3_SP8_c0.t1
OG0016803	g5420	ESY7_g18003_DN3_SP0_c0.t1
OG0016806	g5436	ESY7_g17940_DN3_SP2_c0.t1
OG0016808	g5466	ESY7_g17819_DN3_SP0_c0.t1
OG0016809	g45509	ESY7_g17808_DN3_SP8_c0.t1
OG0016810	g45507	ESY7_g17799_DN3_SP0_c0.t1
OG0016811	g29570	ESY7_g17797_DN2_SP0_c0.t1
OG0016815	g29603	ESY7_g18628_DN3_SP8_c0.t1
OG0016816	g5548	ESY7_g18531_DN3_SP0_c0.t1
OG0016817	g24212	ESY9_g42587_DN3_SP1_c6.t1
OG0016818	g17490	ESY9_g42600_DN3_SP0_c11.t1
OG0016819	g17481	ESY9_g42632_DN3_SP0_c0.t1
OG0016820	g17467	ESY9_g42697_DN2_SP0_c0.t1
OG0016821	g17448	ESY9_g42827_DN3_SP0_c0.t1
OG0016822	g24140	ESY9_g42900_DN3_SP0_c0.t1
OG0016823	g24130	ESY9_g42964_DN3_SP2_c0.t1
OG0016826	g17386	ESY9_g43258_DN3_SP0_c0.t1
OG0016828	g24056	ESY9_g43302_DN3_SP3_c0.t1
OG0016829	g47360	ESY9_g43404_DN3_SP1_c0.t1
OG0016830	g24030	ESY9_g43446_DN3_SP0_c0.t1
OG0016831	g17335	ESY9_g43642_DN3_SP0_c0.t1
OG0016832	g47395	ESY9_g43603_DN3_SP0_c0.t1
OG0016835	g27802	ESY14_g20390_DN3_SP3_c0.t1
OG0016836	g32734	ESY14_g20123_DN3_SP7_c0.t1
OG0016838	g27866	ESY14_g20620_DN3_SP4_c0.t1
OG0016839	g32852	ESY14_g20624_DN3_SP0_c0.t1
OG0016840	g53615	ESY14_g20849_DN3_SP2_c0.t1
OG0016841	g27963	ESY11_g54625_DN1_SP0_c18.t1
OG0016842	g35967, g53929	ESY14_g21436_DN3_SP0_c0.t1
OG0016843	g28218	ESY4_g21928_DN3_SP8_c0.t1
OG0016844	g28235	ESY5_g3503_DN3_SP0_c0.t1
OG0016845	g28671	ESY6_g48534_DN3_SP8_c0.t1
OG0016847	g54002	ESY4_g22525_DN3_SP0_c0.t1
OG0016848	g28121	ESY4_g22550_DN3_SP8_c0.t1
OG0016852	g36182	ESY4_g22482_DN3_SP8_c0.t1
OG0016853	g32304	ESY9_g43251_DN3_SP0_c0.t1
OG0016854	g50429	ESY4_g22438_DN3_SP7_c0.t1
OG0016855	g27654	ESY4_g22707_DN3_SP0_c0.t1
OG0016856	g27655	ESY3_g28719_DN3_SP3_c0.t1
OG0016857	g27657	ESY4_g26391_DN3_SP0_c0.t1
OG0016858	g50493	ESY20_g13359_DN3_SP0_c0.t1
OG0016861	g51048	ESY8_g59309_DN3_SP8_c0.t1
OG0016862	g51049	ESY8_g59308_DN2_SP0_c15.t1
OG0016864	g50518	ESY4_g23312_DN3_SP0_c0.t1
OG0016866	g50543	ESY4_g23666_DN3_SP8_c0.t1
OG0016867	g32476	ESY4_g23682_DN3_SP0_c0.t1
OG0016868	g50557	ESY10_g14750_DN3_SP0_c0.t1
OG0016869	g22988	ESY4_g25356_DN3_SP0_c0.t1
OG0016870	g22973	ESY4_g26016_DN3_SP5_c0.t1
OG0016871	g22967	ESY4_g26044_DN3_SP4_c0.t1
OG0016875	g22867	ESY4_g26430_DN3_SP3_c0.t1
OG0016876	g38478	ESY8_g59662_DN3_SP4_c0.t1
OG0016877	g22793	ESY4_g26617_DN3_SP0_c0.t1
OG0016878	g22769	ESY4_g26661_DN3_SP8_c0.t1
OG0016880	g22728	ESY4_g26724_DN3_SP6_c0.t1
OG0016881	g22717	ESY4_g26738_DN1_SP0_c0.t1, ESY4_g26737_DN1_SP0_c0.t1
OG0016882	g22715	ESY4_g26750_DN3_SP0_c0.t1
OG0016883	g22692	ESY4_g26823_DN3_SP3_c0.t1
OG0016884	g18317, g22675	ESY4_g26846_DN3_SP8_c0.t1
OG0016886	g18336	ESY4_g26898_DN3_SP0_c0.t1, ESY9_g42431_DN3_SP0_c0.t1
OG0016888	g18355	ESY4_g26927_DN3_SP7_c0.t1
OG0016889	g18372	ESY4_g26940_DN3_SP8_c0.t1
OG0016890	g18379	ESY4_g26949_DN3_SP0_c0.t1
OG0016892	g17895	ESY17_g39195_DN3_SP8_c0.t1
OG0016893	g46855	ESY17_g39140_DN3_SP0_c0.t1
OG0016894	g25064	ESY12_g51446_DN2_SP0_c0.t1
OG0016895	g46786	ESY8_g61354_DN3_SP5_c0.t1
OG0016896	g46784	ESY8_g61345_DN3_SP8_c0.t1
OG0016898	g16895	ESY8_g60843_DN3_SP0_c0.t1
OG0016899	g16894	ESY8_g60831_DN3_SP7_c0.t1
OG0016901	g16875	ESY8_g60536_DN3_SP0_c0.t1
OG0016903	g31239	ESY5_g3428_DN3_SP5_c0.t1
OG0016904	g7937	ESY3_g32646_DN3_SP0_c0.t1
OG0016905	g19580	ESY2_g33515_DN3_SP0_c15.t1
OG0016906	g32541	ESY16_g61824_DN2_SP0_c0.t1
OG0016908	g40212	ESY19_g41704_DN3_SP0_c0.t1
OG0016909	g2798	ESY4_g26058_DN3_SP0_c0.t1
OG0016912	g37067	ESY1_g5996_DN3_SP2_c0.t1
OG0016913	g37064	ESY2_g36838_DN3_SP0_c0.t1
OG0016915	g37038	ESY1_g6330_DN3_SP0_c0.t1
OG0016916	g36980	ESY1_g6665_DN3_SP5_c0.t1
OG0016918	g25842	ESY25_g62783_DN3_SP0_c0.t1
OG0016919	g25840	ESY25_g62757_DN3_SP8_c0.t1
OG0016921	g40372	ESY21_g55408_DN3_SP0_c0.t1
OG0016923	g40419	ESY7_g16116_DN3_SP8_c0.t1
OG0016924	g40425	ESY7_g16127_DN2_SP0_c0.t1
OG0016926	g40465, g25543	ESY7_g16456_DN3_SP0_c0.t1
OG0016927	g40470	ESY7_g16514_DN3_SP7_c0.t1
OG0016928	g49692	ESY5_g3128_DN3_SP0_c0.t1
OG0016929	g11051	ESY7_g16600_DN3_SP0_c0.t1
OG0016932	g46903	ESY17_g39035_DN3_SP7_c0.t1
OG0016933	g5777	ESY10_g14772_DN3_SP0_c0.t1
OG0016934	g40716	ESY10_g14761_DN3_SP0_c0.t1
OG0016935	g10885	ESY10_g14844_DN3_SP0_c0.t1
OG0016936	g40727	ESY10_g14744_DN3_SP2_c0.t1
OG0016937	g46876	ESY17_g39865_DN3_SP8_c0.t1
OG0016939	g25241	ESY11_g54858_DN3_SP4_c0.t1
OG0016940	g46901, g25283	ESY5_g4861_DN3_SP0_c0.t1
OG0016941	g6367	ESY3_g27279_DN3_SP0_c0.t1
OG0016943	g46879	ESY17_g39821_DN3_SP8_c0.t1
OG0016944	g11634	ESY2_g34413_DN3_SP0_c0.t1, ESY6_g49102_DN3_SP0_c0.t1
OG0016945	g46866	ESY17_g39834_DN3_SP0_c0.t1
OG0016946	g25296	ESY17_g38901_DN3_SP7_p0.t1
OG0016949	g47003	ESY15_g65671_DN3_SP0_c0.t1
OG0016950	g24609	ESY15_g65880_DN3_SP0_c0.t1
OG0016952	g24564	ESY15_g65510_DN3_SP0_c0.t1
OG0016954	g24496	ESY22_g40907_DN3_SP0_c0.t1
OG0016955	g24494	ESY22_g40909_DN3_SP0_c0.t1
OG0016957	g17685	ESY22_g41062_DN3_SP0_c0.t1
OG0016958	g24455	ESY2_g38856_DN3_SP0_c36.t1
OG0016960	g46685	ESY8_g60517_DN3_SP1_c0.t1
OG0016961	g11	ESY6_g50751_DN3_SP1_c13.t1
OG0016962	g46671	ESY8_g60293_DN3_SP0_c0.t1
OG0016963	g16831	ESY8_g60244_DN3_SP6_c0.t1
OG0016966	g46636	ESY8_g60060_DN3_SP8_c0.t1
OG0016967	g16773	ESY8_g60035_DN3_SP0_c0.t1
OG0016971	g31127	ESY12_g52331_DN3_SP0_c0.t1
OG0016972	g37776	ESY12_g52326_DN3_SP0_c0.t1
OG0016973	g10050	ESY12_g52296_DN3_SP0_c0.t1
OG0016975	g37728	ESY12_g52218_DN3_SP7_c0.t1
OG0016976	g37701	ESY12_g51595_DN3_SP8_c0.t1
OG0016977	g37699	ESY12_g51608_DN3_SP0_c0.t1
OG0016978	g38250	ESY12_g51667_DN3_SP0_c0.t1
OG0016980	g52252	ESY12_g51885_DN3_SP0_c10.t1
OG0016981	g52244	ESY12_g51984_DN3_SP6_c0.t1
OG0016984	g37526	ESY12_g52142_DN3_SP0_c0.t1
OG0016985	g52142	ESY12_g52153_DN3_SP8_c0.t1
OG0016988	g38205	ESY12_g51505_DN3_SP0_c0.t1
OG0016989	g52087	ESY12_g51564_DN3_SP0_c0.t1
OG0016990	g52011	ESY12_g51252_DN3_SP0_c0.t1
OG0016991	g51999, g38165	ESY12_g51160_DN3_SP0_c0.t1
OG0016992	g51993	ESY12_g51144_DN3_SP0_c0.t1
OG0016994	g5853	ESY7_g19629_DN3_SP0_c0.t1
OG0016995	g5847	ESY7_g19637_DN3_SP5_c0.t1
OG0016996	g45287	ESY7_g19608_DN3_SP4_c0.t1
OG0016997	g5831	ESY7_g19601_DN3_SP0_c0.t1
OG0016998	g5829	ESY7_g19599_DN3_SP0_c0.t1
OG0016999	g5826	ESY7_g19597_DN3_SP0_c0.t1
OG0017000	g5810	ESY7_g19572_DN2_SP0_c0.t1
OG0017001	g45299	ESY7_g19568_DN3_SP0_c0.t1
OG0017002	g45308	ESY7_g19535_DN3_SP0_c0.t1
OG0017003	g45312	ESY7_g19524_DN3_SP0_c0.t1
OG0017005	g5791	ESY7_g19493_DN3_SP1_c0.t1
OG0017006	g5778	ESY7_g19434_DN3_SP6_c0.t1
OG0017007	g45355	ESY7_g19312_DN3_SP0_c0.t1
OG0017008	g5705	ESY7_g19173_DN3_SP0_c0.t1
OG0017009	g28981	ESY6_g49859_DN3_SP3_c0.t1
OG0017010	g28945	ESY6_g49234_DN3_SP4_c0.t1
OG0017011	g28939	ESY6_g49216_DN1_SP0_c0.t1
OG0017013	g742	ESY6_g49151_DN3_SP0_c0.t1
OG0017014	g749	ESY6_g49135_DN3_SP8_c0.t1
OG0017015	g792	ESY6_g49034_DN3_SP0_c0.t1
OG0017017	g813	ESY6_g48991_DN3_SP8_c15.t1
OG0017019	g39230	ESY6_g48737_DN3_SP2_c0.t1
OG0017021	g284	ESY6_g48989_DN3_SP0_c0.t1
OG0017023	g259	ESY6_g50737_DN3_SP0_c0.t1
OG0017024	g254	ESY6_g50727_DN3_SP0_c0.t1
OG0017025	g9744	ESY6_g50610_DN3_SP0_c0.t1
OG0017026	g199	ESY6_g50585_DN3_SP8_c0.t1
OG0017027	g192	ESY6_g50562_DN3_SP0_c0.t1
OG0017028	g171	ESY6_g50542_DN3_SP0_c0.t1
OG0017029	g170	ESY6_g50541_DN3_SP3_c0.t1
OG0017030	g9709	ESY6_g50493_DN3_SP0_c0.t1
OG0017032	g134	ESY6_g50461_DN3_SP0_c0.t1
OG0017035	g108	ESY6_g50434_DN3_SP0_c0.t1
OG0017036	g106	ESY6_g50438_DN3_SP0_c0.t1
OG0017038	g55	ESY6_g50361_DN3_SP0_c0.t1
OG0017039	g19650	ESY6_g50315_DN3_SP7_c0.t1
OG0017041	g9628	ESY6_g49427_DN3_SP6_c0.t1
OG0017042	g13	ESY6_g50745_DN2_SP0_c10.t1
OG0017044	g25334	ESY20_g13369_DN2_SP8_c0.t1
OG0017046	g39476	ESY20_g13026_DN3_SP0_c0.t1
OG0017052	g25453, g25461	ESY20_g13177_DN2_SP0_c0.t1
OG0017054	g11060	ESY8_g58211_DN3_SP0_c0.t1
OG0017056	g39716	ESY20_g12912_DN3_SP8_c0.t1
OG0017057	g39717	ESY20_g12911_DN3_SP2_c0.t1
OG0017058	g11112	ESY20_g12880_DN3_SP4_c0.t1
OG0017059	g39770	ESY20_g12722_DN3_SP0_c0.t1
OG0017060	g51271	ESY8_g58402_DN3_SP0_c0.t1
OG0017061	g37917	ESY8_g58405_DN3_SP2_c0.t1
OG0017062	g39840	ESY8_g58453_DN3_SP0_c0.t1
OG0017064	g51226	ESY8_g58555_DN3_SP8_c0.t1
OG0017065	g39907	ESY8_g58609_DN2_SP3_c0.t1
OG0017066	g37891	ESY8_g58705_DN3_SP1_c0.t1
OG0017068	g40012	ESY8_g58854_DN3_SP4_c15.t1
OG0017069	g39989	ESY8_g58892_DN2_SP1_c0.t1
OG0017070	g39983	ESY8_g58897_DN3_SP0_c0.t1
OG0017071	g40037	ESY8_g58931_DN3_SP0_c0.t1
OG0017072	g37820	ESY8_g58968_DN3_SP0_c0.t1
OG0017073	g37818	ESY8_g58974_DN3_SP0_c0.t1
OG0017076	g40151	ESY8_g59111_DN3_SP4_c0.t1
OG0017078	g40189	ESY8_g59173_DN3_SP7_c0.t1
OG0017079	g40190	ESY8_g59174_DN2_SP6_c0.t1
OG0017080	g38270	ESY8_g59209_DN3_SP6_c0.t1
OG0017082	g38280	ESY8_g59224_DN2_SP5_c0.t1
OG0017083	g38292	ESY8_g59244_DN3_SP0_c0.t1
OG0017084	g38294	ESY8_g59248_DN3_SP3_c0.t1
OG0017085	g38300	ESY8_g59255_DN1_SP0_c0.t1
OG0017087	g38308	ESY8_g59276_DN3_SP5_c0.t1
OG0017088	g47630	ESY16_g62190_DN3_SP0_c0.t1
OG0017089	g23631	ESY16_g62192_DN3_SP8_c0.t1
OG0017090	g17084	ESY16_g62195_DN3_SP0_c0.t1
OG0017091	g23639	ESY16_g62237_DN3_SP6_c0.t1
OG0017092	g17090	ESY16_g62238_DN3_SP0_c0.t1
OG0017093	g17093	ESY16_g62250_DN3_SP2_c0.t1
OG0017094	g12719	ESY3_g32649_DN3_SP4_c0.t1
OG0017095	g7939	ESY3_g32647_DN3_SP0_c0.t1
OG0017096	g7944	ESY3_g32659_DN3_SP0_c0.t1
OG0017097	g7948	ESY3_g32666_DN3_SP0_c0.t1
OG0017098	g5138	ESY3_g32683_DN3_SP0_c0.t1
OG0017099	g12726	ESY3_g32692_DN3_SP0_c0.t1
OG0017100	g17133	ESY16_g62569_DN3_SP1_c0.t1
OG0017101	g23694	ESY16_g62530_DN2_SP0_c0.t1
OG0017102	g47592	ESY16_g62487_DN3_SP7_c0.t1
OG0017103	g23670	ESY16_g62388_DN3_SP8_c0.t1
OG0017104	g17124	ESY16_g62429_DN2_SP0_c0.t1
OG0017105	g12690, g7903	ESY3_g32539_DN2_SP0_c0.t1
OG0017106	g7893	ESY3_g32525_DN3_SP6_c0.t1
OG0017109	g7843	ESY3_g32422_DN3_SP0_c0.t1
OG0017110	g12656	ESY3_g32356_DN3_SP0_c0.t1
OG0017112	g7823	ESY3_g32298_DN3_SP0_c0.t1
OG0017113	g7817	ESY3_g32256_DN3_SP0_c0.t1
OG0017114	g7796	ESY3_g32129_DN3_SP8_c0.t1
OG0017117	g12830	ESY3_g31923_DN3_SP0_c0.t1
OG0017119	g12555	ESY3_g31708_DN3_SP6_c0.t1
OG0017120	g12526	ESY3_g31634_DN3_SP7_c0.t1
OG0017121	g12525	ESY3_g31632_DN3_SP0_c0.t1
OG0017122	g12514	ESY3_g31613_DN3_SP7_c0.t1, ESY9_g43681_DN3_SP0_c0.t1, ESY9_g43682_DN3_SP0_c0.t1
OG0017123	g12509	ESY3_g31597_DN3_SP8_c0.t1
OG0017125	g12487	ESY3_g31527_DN3_SP8_c0.t1
OG0017126	g7643	ESY3_g31520_DN3_SP7_c0.t1
OG0017127	g7639	ESY3_g31513_DN3_SP0_c0.t1
OG0017128	g12469	ESY3_g31448_DN3_SP3_c0.t1
OG0017130	g7601	ESY3_g31397_DN2_SP0_c0.t1
OG0017131	g12443	ESY3_g31382_DN3_SP8_c5.t1
OG0017132	g7581	ESY3_g30666_DN3_SP3_c0.t1
OG0017133	g7572	ESY3_g30698_DN3_SP8_c13.t1
OG0017134	g7554	ESY3_g30737_DN3_SP7_c0.t1
OG0017135	g12993	ESY3_g30741_DN3_SP0_c0.t1
OG0017136	g7531	ESY3_g30809_DN2_SP0_c33.t1
OG0017137	g37354	ESY12_g50857_DN3_SP0_c0.t1
OG0017138	g51834	ESY9_g45636_DN3_SP0_c0.t1
OG0017139	g37323	ESY9_g45559_DN1_SP0_c0.t1
OG0017140	g51785	ESY9_g45552_DN3_SP8_c0.t1
OG0017142	g37311	ESY9_g45455_DN2_SP0_c0.t1
OG0017143	g51755	ESY9_g45450_DN2_SP0_c0.t1
OG0017144	g51743	ESY9_g45415_DN3_SP8_c0.t1
OG0017145	g51742	ESY9_g45410_DN3_SP0_c0.t1
OG0017146	g51570	ESY9_g44247_DN3_SP4_c0.t1
OG0017148	g38054	ESY9_g44655_DN3_SP0_c0.t1
OG0017151	g38084	ESY9_g45043_DN3_SP0_c28.t1
OG0017152	g37275	ESY9_g45324_DN3_SP1_c0.t1
OG0017153	g31590	ESY5_g2906_DN3_SP0_c0.t1
OG0017155	g31629	ESY5_g3000_DN3_SP5_c0.t1
OG0017157	g49976	ESY5_g3067_DN3_SP4_c0.t1
OG0017159	g49992	ESY5_g4367_DN3_SP0_c0.t1
OG0017160	g31690	ESY5_g4348_DN3_SP7_c18.t1
OG0017162	g31771	ESY5_g4214_DN3_SP0_c0.t1
OG0017163	g50030	ESY5_g4241_DN3_SP3_c0.t1
OG0017164	g31784	ESY5_g4195_DN3_SP5_c0.t1
OG0017165	g50048	ESY5_g4189_DN3_SP4_c0.t1
OG0017167	g27415	ESY5_g4164_DN3_SP0_c0.t1
OG0017169	g31855	ESY5_g4061_DN3_SP0_c0.t1
OG0017170	g27434	ESY5_g4050_DN3_SP5_c11.t1
OG0017174	g32000	ESY5_g2413_DN3_SP1_c0.t1
OG0017175	g32001	ESY5_g2410_DN3_SP0_c0.t1
OG0017176	g32005	ESY5_g2405_DN3_SP1_c0.t1
OG0017177	g27497	ESY5_g2393_DN3_SP8_c0.t1
OG0017178	g32026	ESY5_g2321_DN3_SP0_c0.t1, ESY5_g2320_DN2_SP0_c0.t1
OG0017179	g50248	ESY5_g2273_DN3_SP0_c19.t1
OG0017181	g27791	ESY5_g2227_DN3_SP0_c0.t1
OG0017182	g27530	ESY5_g2224_DN3_SP0_c0.t1
OG0017183	g50258	ESY5_g2198_DN3_SP8_c0.t1
OG0017185	g32053	ESY5_g2132_DN3_SP8_c0.t1
OG0017186	g32084	ESY5_g1884_DN3_SP8_c0.t1
OG0017187	g32081	ESY5_g1877_DN3_SP1_c0.t1
OG0017188	g32125	ESY5_g1665_DN2_SP0_c0.t1
OG0017189	g50348	ESY5_g1504_DN2_SP0_c0.t1
OG0017190	g32182	ESY5_g1238_DN3_SP4_c0.t1
OG0017191	g50386	ESY5_g1118_DN3_SP0_c0.t1
OG0017192	g32238	ESY10_g15051_DN3_SP0_c0.t1
OG0017195	g27634	ESY6_g46771_DN3_SP0_c0.t1
OG0017196	g23837	ESY13_g57603_DN3_SP0_c0.t1
OG0017199	g23751	ESY13_g56608_DN3_SP0_c0.t1
OG0017200	g23609	ESY4_g23792_DN3_SP1_c0.t1
OG0017202	g38351	ESY8_g59392_DN2_SP0_c0.t1
OG0017203	g38339	ESY8_g59376_DN2_SP0_c0.t1
OG0017204	g50983	ESY8_g59437_DN3_SP0_c0.t1
OG0017205	g50977	ESY8_g59494_DN2_SP0_c0.t1
OG0017206	g38435	ESY8_g59580_DN3_SP2_c0.t1
OG0017208	g38480	ESY8_g59666_DN2_SP6_c0.t1
OG0017209	g36929	ESY8_g59684_DN3_SP0_c0.t1
OG0017211	g36944	ESY8_g59751_DN3_SP0_c0.t1
OG0017216	g50855	ESY8_g59900_DN2_SP0_c0.t1
OG0017217	g31543	ESY5_g2835_DN3_SP0_c0.t1
OG0017218	g31504	ESY5_g2760_DN3_SP0_c0.t1
OG0017219	g49879	ESY5_g2677_DN3_SP0_c21.t1
OG0017222	g31412	ESY5_g3871_DN3_SP6_c0.t1
OG0017223	g31393	ESY5_g3830_DN3_SP8_c0.t1
OG0017224	g31319	ESY5_g3674_DN3_SP0_c0.t1
OG0017225	g31311	ESY5_g3660_DN2_SP0_c0.t1
OG0017228	g31273	ESY5_g3538_DN3_SP8_c0.t1
OG0017230	g49706	ESY5_g3370_DN2_SP0_c8.t1
OG0017231	g31225	ESY5_g3380_DN3_SP7_c0.t1
OG0017234	g41115	ESY2_g34206_DN3_SP4_c0.t1
OG0017237	g31160	ESY5_g3247_DN3_SP8_c0.t1
OG0017238	g5568	ESY7_g18493_DN3_SP0_c0.t1
OG0017239	g27028	ESY5_g3151_DN3_SP0_c0.t1
OG0017241	g49544	ESY5_g4680_DN3_SP7_c0.t1
OG0017242	g30989	ESY5_g4698_DN3_SP0_c0.t1
OG0017243	g30961	ESY5_g4745_DN2_SP0_c0.t1
OG0017244	g30941	ESY5_g4790_DN3_SP0_c0.t1
OG0017245	g49495	ESY5_g4825_DN3_SP3_c0.t1
OG0017247	g49479	ESY5_g4899_DN3_SP0_c0.t1
OG0017248	g30881	ESY5_g4969_DN3_SP8_c0.t1
OG0017249	g26934	ESY5_g5016_DN3_SP0_c0.t1
OG0017250	g30852	ESY5_g5068_DN3_SP0_c0.t1
OG0017251	g30847	ESY5_g5080_DN3_SP0_c0.t1
OG0017252	g26912	ESY5_g5113_DN3_SP4_c0.t1
OG0017253	g30836	ESY5_g5124_DN3_SP2_c0.t1
OG0017255	g30838	ESY5_g5137_DN3_SP1_c0.t1
OG0017256	g23551	ESY8_g58202_DN3_SP0_c32.t1
OG0017258	g30810	ESY5_g5215_DN3_SP1_c0.t1
OG0017259	g26889	ESY5_g5349_DN3_SP0_c0.t1
OG0017261	g26865	ESY5_g5527_DN3_SP0_c0.t1
OG0017263	g49286	ESY5_g5569_DN3_SP8_c0.t1
OG0017264	g19281	ESY5_g5577_DN3_SP6_c0.t1
OG0017265	g5180	ESY7_g17591_DN3_SP0_c0.t1
OG0017266	g29305	ESY7_g17594_DN3_SP8_c0.t1
OG0017267	g5183	ESY7_g17598_DN3_SP4_c0.t1
OG0017268	g5185	ESY7_g17614_DN3_SP8_c0.t1
OG0017269	g5147	ESY7_g17528_DN3_SP0_c0.t1
OG0017270	g5146	ESY7_g17527_DN3_SP0_c0.t1
OG0017271	g5143	ESY7_g17525_DN2_SP0_c0.t1
OG0017273	g5127	ESY7_g17475_DN3_SP6_c0.t1
OG0017274	g45722	ESY7_g17342_DN3_SP0_c0.t1
OG0017277	g28992	ESY7_g17143_DN3_SP0_c41.t1
OG0017278	g4984	ESY7_g17139_DN3_SP4_c0.t1
OG0017279	g29011	ESY7_g17123_DN3_SP0_c0.t1
OG0017280	g18018	ESY2_g34480_DN3_SP5_c0.t1
OG0017281	g29076	ESY7_g16941_DN1_SP6_c0.t1
OG0017282	g41448	ESY7_g16916_DN3_SP0_c0.t1
OG0017283	g41447	ESY7_g16913_DN3_SP0_c0.t1
OG0017284	g4870	ESY7_g16872_DN3_SP0_c0.t1
OG0017285	g10151	ESY10_g15591_DN3_SP0_c0.t1
OG0017286	g4707	ESY10_g15673_DN3_SP0_c0.t1
OG0017287	g4732	ESY10_g15816_DN3_SP3_c0.t1
OG0017288	g4757	ESY10_g15870_DN3_SP0_c0.t1
OG0017289	g10189, g4662	ESY10_g15893_DN3_SP0_c0.t1
OG0017291	g10275	ESY15_g64743_DN3_SP7_c0.t1
