Orthogroup	Cochlearia_excelsa	Arabis_alpina
OG0014984	g29560	Aa_G230990.h1.t1
OG0014985	g29561	Aa_G230980.h1.t1
OG0014986	g5474	Aa_G130350.h1.t1
OG0014987	g29588	Aa_G210570.h1.t1
OG0014988	g5506	Aa_G691940.h1.t1
OG0014989	g29602	Aa_G392810.h1.t1
OG0014990	g5537	Aa_G471560.h1.t1
OG0014991	g5540, g29625	Aa_G495820.h1.t1
OG0014992	g5546	Aa_G275570.h1.t1
OG0014993	g5552	Aa_G275490.h1.t1
OG0014994	g17555	Aa_G96370.h1.t1
OG0014995	g24267	Aa_G96160.h1.t1
OG0014996	g47204	Aa_G96140.h1.t1
OG0014997	g17526	Aa_G267130.h1.t1
OG0014998	g24236	Aa_G267120.h1.t1
OG0014999	g47265	Aa_G423070.h1.t1
OG0015000	g17479	Aa_G340000.h1.t1
OG0015001	g47278	Aa_G345140.h1.t1
OG0015002	g24175	Aa_G345120.h1.t1
OG0015003	g24171	Aa_G743150.h1.t1
OG0015004	g47286	Aa_G150200.h1.t1
OG0015005	g17459	Aa_G150220.h1.t1
OG0015007	g43474, g24150	Aa_G78170.h1.t1
OG0015009	g47318	Aa_G148310.h1.t1
OG0015010	g24117	Aa_G148260.h1.t1
OG0015011	g24108	Aa_G148200.h1.t1
OG0015012	g17387	Aa_G204000.h1.t1
OG0015013	g47346	Aa_G581650.h1.t1
OG0015014	g47349	Aa_G422640.h1.t1
OG0015016	g31747	Aa_G583560.h1.t1
OG0015017	g47367	Aa_G37610.h1.t1
OG0015018	g24024	Aa_G37680.h1.t1
OG0015019	g5200	Aa_G72710.h1.t1
OG0015020	g24016	Aa_G58990.h1.t1
OG0015021	g24007	Aa_G318050.h1.t1
OG0015022	g47378	Aa_G398690.h1.t1
OG0015023	g47381	Aa_G398640.h1.t1
OG0015024	g23991	Aa_G472150.h1.t1
OG0015025	g17321	Aa_G298560.h1.t1
OG0015026	g23984	Aa_G213280.h1.t1
OG0015027	g47404, g17313	Aa_G117410.h1.t1
OG0015029	g47432	Aa_G292430.h1.t1
OG0015030	g17277	Aa_G19910.h1.t1
OG0015031	g47446	Aa_G19950.h1.t1
OG0015032	g23916	Aa_G360250.h1.t1
OG0015034	g17227	Aa_G332010.h1.t1
OG0015035	g32637	Aa_G376010.h1.t1
OG0015036	g27793	Aa_G376040.h1.t1
OG0015037	g50670	Aa_G517730.h1.t1
OG0015038	g32649	Aa_G380510.h1.t1
OG0015039	g27796	Aa_G693970.h1.t1
OG0015040	g27800	Aa_G107890.h1.t1
OG0015041	g50689	Aa_G107920.h1.t1
OG0015042	g50692	Aa_G124960.h1.t1
OG0015043	g32664	Aa_G124920.h1.t1
OG0015044	g32747	Aa_G377030.h1.t1
OG0015045	g27812	Aa_G377000.h1.t1
OG0015046	g50751	Aa_G60540.h1.t1
OG0015047	g27864	Aa_G463200.h1.t1
OG0015048	g27884	Aa_G689850.h1.t1
OG0015049	g33009	Aa_G322390.h1.t1
OG0015050	g33023	Aa_G294040.h1.t1
OG0015051	g27910	Aa_G260080.h1.t1
OG0015052	g27913	Aa_G225740.h1.t1
OG0015053	g35929, g27923	Aa_G471220.h1.t1
OG0015054	g27928	Aa_G471230.h1.t1
OG0015055	g35928	Aa_G471240.h1.t1
OG0015056	g27955	Aa_G239570.h1.t1
OG0015057	g53844	Aa_G27720.h1.t1
OG0015058	g28155	Aa_G382670.h1.t1
OG0015059	g28173	Aa_G369240.h1.t1
OG0015060	g28204	Aa_G54770.h1.t1
OG0015061	g35934	Aa_G112220.h1.t1
OG0015062	g32290	Aa_G571970.h1.t1
OG0015064	g28237	Aa_G614110.h1.t1
OG0015065	g36175	Aa_G326560.h1.t1
OG0015066	g47154	Aa_G29540.h1.t1
OG0015067	g54011	Aa_G29400.h1.t1
OG0015068	g36259	Aa_G29360.h1.t1
OG0015069	g28118	Aa_G332910.h1.t1
OG0015070	g53986	Aa_G438520.h1.t1
OG0015071	g28240, g28241	Aa_G127530.h1.t1
OG0015072	g36195	Aa_G128440.h1.t1
OG0015073	g36196	Aa_G128430.h1.t1
OG0015074	g28136	Aa_G128420.h1.t1
OG0015075	g37009	Aa_G39630.h1.t1
OG0015076	g54023	Aa_G29500.h1.t1
OG0015077	g27642	Aa_G130760.h1.t1
OG0015078	g6572	Aa_G306620.h1.t1
OG0015079	g50436	Aa_G130830.h1.t1
OG0015080	g32295	Aa_G130820.h1.t1
OG0015081	g420	Aa_G590900.h1.t1
OG0015082	g27650	Aa_G48180.h1.t1
OG0015083	g32339	Aa_G551320.h1.t1, Aa_G430680.h1.t1
OG0015084	g50502	Aa_G348070.h1.t1
OG0015085	g32409	Aa_G108430.h1.t1
OG0015086	g50517	Aa_G108290.h1.t1
OG0015087	g32428	Aa_G248860.h1.t1
OG0015088	g32431	Aa_G248830.h1.t1
OG0015089	g32436	Aa_G679300.h1.t1
OG0015090	g27694	Aa_G728010.h1.t1
OG0015091	g32472	Aa_G138770.h1.t1
OG0015092	g50551	Aa_G279720.h1.t1
OG0015093	g32479	Aa_G279750.h1.t1
OG0015094	g23006, g18227	Aa_G739570.h1.t1
OG0015095	g22986	Aa_G590230.h1.t1
OG0015096	g18236	Aa_G514740.h1.t1
OG0015097	g47943	Aa_G514680.h1.t1
OG0015098	g47949	Aa_G514640.h1.t1
OG0015099	g22957	Aa_G285890.h1.t1
OG0015100	g47951	Aa_G285870.h1.t1
OG0015101	g47954	Aa_G453320.h1.t1
OG0015102	g22929	Aa_G179500.h1.t1
OG0015103	g22899	Aa_G223200.h1.t1
OG0015105	g47977	Aa_G223260.h1.t1
OG0015107	g18259	Aa_G363170.h1.t1
OG0015108	g22868	Aa_G139430.h1.t1
OG0015110	g22850	Aa_G402120.h1.t1
OG0015111	g22847	Aa_G402090.h1.t1
OG0015113	g13016	Aa_G611600.h1.t1
OG0015114	g22823	Aa_G561530.h1.t1
OG0015115	g18285	Aa_G95130.h1.t1
OG0015116	g48002	Aa_G237320.h1.t1
OG0015117	g22796	Aa_G294530.h1.t1
OG0015118	g22788	Aa_G294480.h1.t1
OG0015119	g18296	Aa_G251480.h1.t1, Aa_G653510.h1.t1
OG0015120	g22783	Aa_G224750.h1.t1
OG0015121	g22766	Aa_G662470.h1.t1
OG0015122	g22729	Aa_G901630.h1.t1
OG0015123	g22725	Aa_G693490.h1.t1
OG0015124	g18303	Aa_G450570.h1.t1
OG0015125	g18125	Aa_G553670.h1.t1, Aa_G539080.h1.t1
OG0015126	g22702	Aa_G352100.h1.t1
OG0015128	g18313	Aa_G468060.h1.t1
OG0015129	g18326	Aa_G137870.h1.t1
OG0015130	g41010	Aa_G137920.h1.t1
OG0015131	g18334	Aa_G137990.h1.t1
OG0015132	g18337	Aa_G138010.h1.t1
OG0015133	g18339	Aa_G138030.h1.t1
OG0015134	g18375	Aa_G541080.h1.t1
OG0015135	g18373	Aa_G219390.h1.t1
OG0015136	g18369	Aa_G219350.h1.t1
OG0015137	g18368	Aa_G219340.h1.t1
OG0015138	g18363	Aa_G219280.h1.t1
OG0015139	g18358	Aa_G219260.h1.t1
OG0015140	g18383	Aa_G487030.h1.t1
OG0015141	g13984	Aa_G840440.h1.t1
OG0015142	g16742	Aa_G36200.h1.t1
OG0015144	g46851	Aa_G722730.h1.t1
OG0015145	g25094	Aa_G65130.h1.t1
OG0015146	g45085	Aa_G474750.h1.t1
OG0015147	g46807	Aa_G455970.h1.t1
OG0015148	g46802	Aa_G512880.h1.t1, Aa_G512890.h1.t1
OG0015149	g46772	Aa_G336570.h1.t1
OG0015150	g18115	Aa_G336590.h1.t1
OG0015151	g46762	Aa_G551800.h1.t1
OG0015152	g46740	Aa_G110110.h1.t1
OG0015154	g18087	Aa_G421540.h1.t1
OG0015155	g16901	Aa_G245650.h1.t1
OG0015157	g16884	Aa_G308830.h1.t1
OG0015158	g16883	Aa_G308840.h1.t1
OG0015159	g40573	Aa_G176640.h1.t1
OG0015160	g32508	Aa_G355720.h1.t1
OG0015161	g51499	Aa_G344510.h1.t1
OG0015162	g37991	Aa_G344530.h1.t1
OG0015163	g51502	Aa_G344560.h1.t1
OG0015164	g2915	Aa_G424460.h1.t1
OG0015165	g2917	Aa_G424490.h1.t1
OG0015166	g50615	Aa_G194250.h1.t1
OG0015168	g51525	Aa_G502530.h1.t1
OG0015170	g51518	Aa_G11130.h1.t1
OG0015171	g25858	Aa_G52070.h1.t1
OG0015172	g27862	Aa_G554670.h1.t1
OG0015174	g40231	Aa_G97540.h1.t1
OG0015175	g40230	Aa_G97520.h1.t1
OG0015176	g40229	Aa_G97490.h1.t1
OG0015178	g40225	Aa_G547730.h1.t1
OG0015179	g27922	Aa_G471210.h1.t1
OG0015180	g40208	Aa_G151150.h1.t1
OG0015182	g51429	Aa_G339560.h1.t1
OG0015183	g51424	Aa_G464430.h1.t1
OG0015184	g51403	Aa_G438700.h1.t1
OG0015185	g51398	Aa_G438770.h1.t1
OG0015186	g51389	Aa_G113500.h1.t1
OG0015187	g51388	Aa_G113490.h1.t1
OG0015188	g51371	Aa_G113360.h1.t1
OG0015190	g11129	Aa_G32610.h1.t1
OG0015191	g11131	Aa_G32650.h1.t1
OG0015192	g11133	Aa_G32670.h1.t1
OG0015194	g18431	Aa_G492550.h1.t1
OG0015195	g37056	Aa_G581120.h1.t1
OG0015196	g37028	Aa_G150470.h1.t1
OG0015197	g37027	Aa_G150480.h1.t1
OG0015198	g18443	Aa_G39570.h1.t1
OG0015199	g36971	Aa_G39490.h1.t1
OG0015200	g28968	Aa_G230420.h1.t1
OG0015201	g39707	Aa_G316840.h1.t1
OG0015202	g18453	Aa_G39420.h1.t1
OG0015203	g18454	Aa_G39400.h1.t1
OG0015204	g40284	Aa_G294810.h1.t1
OG0015205	g40292	Aa_G453790.h1.t1
OG0015206	g40296	Aa_G154350.h1.t1
OG0015207	g40297	Aa_G154340.h1.t1
OG0015208	g40298	Aa_G154330.h1.t1
OG0015209	g40303	Aa_G425080.h1.t1
OG0015211	g40326	Aa_G558800.h1.t1
OG0015212	g40330	Aa_G107490.h1.t1
OG0015213	g40335	Aa_G107430.h1.t1
OG0015214	g40338	Aa_G36130.h1.t1
OG0015215	g40339	Aa_G36170.h1.t1
OG0015217	g40348	Aa_G686380.h1.t1
OG0015218	g40355	Aa_G289270.h1.t1
OG0015219	g25729	Aa_G477180.h1.t1
OG0015221	g25695	Aa_G352530.h1.t1
OG0015222	g25698	Aa_G352540.h1.t1
OG0015224	g40391	Aa_G35240.h1.t1
OG0015225	g45145	Aa_G35100.h1.t1
OG0015226	g10291	Aa_G287040.h1.t1
OG0015228	g40423	Aa_G561130.h1.t1
OG0015229	g40426	Aa_G561110.h1.t1
OG0015231	g40434	Aa_G320550.h1.t1
OG0015232	g45155	Aa_G320610.h1.t1
OG0015233	g40443	Aa_G320690.h1.t1
OG0015234	g40454	Aa_G892700.h1.t1
OG0015237	g40491	Aa_G103090.h1.t1
OG0015238	g11040	Aa_G123810.h1.t1
OG0015239	g11039	Aa_G123800.h1.t1
OG0015240	g11031	Aa_G123700.h1.t1
OG0015241	g40553	Aa_G149540.h1.t1
OG0015242	g10976	Aa_G117990.h1.t1, Aa_G118000.h1.t1
OG0015243	g40575	Aa_G220200.h1.t1
OG0015244	g40578, g10968	Aa_G650020.h1.t1
OG0015245	g40585	Aa_G420000.h1.t1
OG0015246	g17994	Aa_G541250.h1.t1
OG0015247	g43974	Aa_G385530.h1.t1
OG0015249	g27982	Aa_G193310.h1.t1
OG0015251	g41838	Aa_G524900.h1.t1
OG0015252	g10945	Aa_G208110.h1.t1
OG0015253	g10834	Aa_G63540.h1.t1
OG0015254	g19043	Aa_G268650.h1.t1
OG0015255	g10904	Aa_G41340.h1.t1
OG0015256	g17928	Aa_G70900.h1.t1
OG0015257	g46877	Aa_G363030.h1.t1
OG0015258	g10869	Aa_G162900.h1.t1
OG0015259	g10870	Aa_G162920.h1.t1
OG0015260	g25187	Aa_G246620.h1.t1
OG0015261	g11655	Aa_G210.h1.t1
OG0015262	g46862	Aa_G44180.h1.t1
OG0015263	g11645	Aa_G211250.h1.t1
OG0015264	g25132	Aa_G44230.h1.t1
OG0015265	g46947	Aa_G391460.h1.t1
OG0015266	g6397	Aa_G535140.h1.t1
OG0015267	g17223	Aa_G59820.h1.t1
OG0015268	g24822	Aa_G356210.h1.t1
OG0015269	g6436	Aa_G380090.h1.t1
OG0015270	g11693	Aa_G178810.h1.t1
OG0015271	g46986	Aa_G126900.h1.t1
OG0015272	g24651	Aa_G198100.h1.t1
OG0015273	g47007	Aa_G79850.h1.t1
OG0015274	g17808	Aa_G341610.h1.t1
OG0015275	g47034	Aa_G367890.h1.t1
OG0015276	g24537	Aa_G518250.h1.t1
OG0015277	g24528	Aa_G270810.h1.t1
OG0015278	g47049	Aa_G270790.h1.t1
OG0015279	g11764	Aa_G330870.h1.t1
OG0015281	g24461	Aa_G295140.h1.t1
OG0015282	g24451	Aa_G37900.h1.t1
OG0015283	g16874	Aa_G459980.h1.t1
OG0015284	g16862	Aa_G151470.h1.t1
OG0015285	g16847	Aa_G675950.h1.t1
OG0015286	g46679	Aa_G744220.h1.t1
OG0015287	g46672	Aa_G495310.h1.t1
OG0015288	g16817	Aa_G352950.h1.t1
OG0015289	g46649	Aa_G547880.h1.t1
OG0015290	g46790	Aa_G512940.h1.t1
OG0015291	g37775	Aa_G13130.h1.t1
OG0015292	g22970	Aa_G13060.h1.t1
OG0015293	g37768	Aa_G13030.h1.t1
OG0015294	g37765	Aa_G12990.h1.t1
OG0015295	g37756	Aa_G12860.h1.t1
OG0015296	g37755	Aa_G12840.h1.t1
OG0015297	g37754	Aa_G12830.h1.t1
OG0015298	g37742	Aa_G206070.h1.t1
OG0015299	g37741	Aa_G206060.h1.t1
OG0015300	g50832	Aa_G241260.h1.t1
OG0015301	g12729	Aa_G241240.h1.t1
OG0015302	g50829	Aa_G241190.h1.t1
OG0015303	g13239	Aa_G507840.h1.t1
OG0015304	g37711	Aa_G593410.h1.t1
OG0015305	g50805	Aa_G177910.h1.t1
OG0015306	g50804	Aa_G177900.h1.t1
OG0015307	g38252	Aa_G469430.h1.t1
OG0015308	g37677	Aa_G332680.h1.t1
OG0015310	g37667	Aa_G196920.h1.t1
OG0015311	g52300	Aa_G536040.h1.t1
OG0015312	g52293	Aa_G16920.h1.t1
OG0015313	g52286	Aa_G17100.h1.t1
OG0015314	g37617	Aa_G16000.h1.t1
OG0015315	g52263	Aa_G16010.h1.t1
OG0015316	g37616	Aa_G16030.h1.t1
OG0015318	g52226	Aa_G705910.h1.t1
OG0015319	g37593	Aa_G443460.h1.t1
OG0015320	g52230	Aa_G443500.h1.t1
OG0015321	g52231	Aa_G443530.h1.t1
OG0015322	g38240	Aa_G175200.h1.t1
OG0015323	g37577	Aa_G175220.h1.t1
OG0015324	g52203	Aa_G175320.h1.t1
OG0015325	g52197	Aa_G467060.h1.t1
OG0015326	g38237	Aa_G252380.h1.t1
OG0015327	g38230	Aa_G479530.h1.t1
OG0015329	g52147	Aa_G360540.h1.t1
OG0015330	g38219	Aa_G284480.h1.t1
OG0015331	g37508	Aa_G581360.h1.t1
OG0015332	g52118	Aa_G125300.h1.t1
OG0015333	g37501	Aa_G125320.h1.t1
OG0015334	g38207	Aa_G125570.h1.t1
OG0015335	g37484	Aa_G280630.h1.t1
OG0015336	g38199	Aa_G454750.h1.t1
OG0015337	g37470	Aa_G488910.h1.t1
OG0015338	g37466	Aa_G200000.h1.t1
OG0015339	g38195	Aa_G374590.h1.t1
OG0015340	g37461	Aa_G374600.h1.t1
OG0015342	g52071	Aa_G415320.h1.t1
OG0015343	g37448	Aa_G599350.h1.t1
OG0015344	g52021	Aa_G67250.h1.t1
OG0015345	g52044	Aa_G230810.h1.t1
OG0015346	g37393	Aa_G188400.h1.t1
OG0015347	g18090	Aa_G54000.h1.t1
OG0015348	g45286	Aa_G54010.h1.t1
OG0015349	g5817	Aa_G612100.h1.t1
OG0015350	g5813	Aa_G490120.h1.t1
OG0015351	g5805	Aa_G18630.h1.t1
OG0015352	g45301	Aa_G18690.h1.t1
OG0015353	g45306	Aa_G18770.h1.t1
OG0015354	g5796	Aa_G274530.h1.t1
OG0015355	g29860	Aa_G274590.h1.t1
OG0015356	g45333	Aa_G260610.h1.t1
OG0015357	g45338	Aa_G260660.h1.t1
OG0015358	g29843	Aa_G456510.h1.t1
OG0015359	g29841	Aa_G469770.h1.t1
OG0015360	g5755	Aa_G451880.h1.t1
OG0015361	g5745	Aa_G259850.h1.t1
OG0015362	g5739	Aa_G170220.h1.t1
OG0015363	g5733	Aa_G170170.h1.t1
OG0015364	g5730	Aa_G170130.h1.t1
OG0015365	g29832	Aa_G519970.h1.t1
OG0015366	g5443	Aa_G152780.h1.t1
OG0015367	g45367	Aa_G556550.h1.t1
OG0015368	g29818	Aa_G226340.h1.t1
OG0015369	g29813	Aa_G337180.h1.t1
OG0015370	g5710	Aa_G337120.h1.t1
OG0015372	g29798	Aa_G181620.h1.t1
OG0015373	g5695	Aa_G181610.h1.t1
OG0015374	g29111	Aa_G181330.h1.t1
OG0015375	g708	Aa_G68110.h1.t1
OG0015376	g41408	Aa_G68220.h1.t1
OG0015377	g28914	Aa_G501660.h1.t1
OG0015378	g28911	Aa_G672090.h1.t1
OG0015379	g47640	Aa_G578680.h1.t1
OG0015380	g744	Aa_G404780.h1.t1
OG0015381	g747	Aa_G404740.h1.t1
OG0015382	g41370	Aa_G9080.h1.t1
OG0015383	g771	Aa_G8840.h1.t1
OG0015384	g41361	Aa_G8760.h1.t1
OG0015385	g788	Aa_G459200.h1.t1
OG0015387	g41359	Aa_G692850.h1.t1
OG0015388	g809	Aa_G173800.h1.t1
OG0015389	g41332	Aa_G127260.h1.t1
OG0015390	g41330	Aa_G127120.h1.t1
OG0015391	g28826	Aa_G127090.h1.t1
OG0015393	g44916	Aa_G260.h1.t1, Aa_G304750.h1.t1
OG0015394	g863	Aa_G34000.h1.t1
OG0015395	g28766	Aa_G33780.h1.t1
OG0015396	g1631	Aa_G448460.h1.t1
OG0015397	g28731	Aa_G28020.h1.t1
OG0015398	g1243	Aa_G345490.h1.t1
OG0015399	g28739	Aa_G28080.h1.t1
OG0015400	g39242	Aa_G297080.h1.t1
OG0015401	g9826	Aa_G320910.h1.t1
OG0015402	g309	Aa_G75400.h1.t1
OG0015404	g9817, g304	Aa_G75290.h1.t1
OG0015405	g303	Aa_G75280.h1.t1
OG0015406	g9816	Aa_G75260.h1.t1
OG0015407	g300	Aa_G75230.h1.t1
OG0015408	g299	Aa_G75220.h1.t1
OG0015409	g282	Aa_G75940.h1.t1
OG0015410	g263	Aa_G76190.h1.t1
OG0015411	g261	Aa_G76230.h1.t1
OG0015413	g245	Aa_G51700.h1.t1
OG0015414	g9771	Aa_G51580.h1.t1
OG0015415	g239, g9769	Aa_G51560.h1.t1
OG0015416	g9766, g237	Aa_G51530.h1.t1
OG0015417	g233	Aa_G51440.h1.t1
OG0015418	g9762	Aa_G51410.h1.t1
OG0015419	g228	Aa_G306150.h1.t1
OG0015420	g217	Aa_G21100.h1.t1
OG0015421	g213	Aa_G21040.h1.t1
OG0015422	g9742	Aa_G20830.h1.t1
OG0015423	g9734	Aa_G20780.h1.t1
OG0015425	g161	Aa_G37310.h1.t1
OG0015426	g155	Aa_G292860.h1.t1
OG0015427	g9707	Aa_G81490.h1.t1
OG0015429	g138	Aa_G81310.h1.t1
OG0015430	g9689	Aa_G23430.h1.t1
OG0015431	g9688	Aa_G23450.h1.t1
OG0015432	g112	Aa_G23510.h1.t1
OG0015433	g9682	Aa_G23590.h1.t1
OG0015434	g102	Aa_G23640.h1.t1
OG0015435	g97	Aa_G23690.h1.t1
OG0015436	g83	Aa_G383100.h1.t1
OG0015437	g82	Aa_G383110.h1.t1
OG0015438	g78	Aa_G165760.h1.t1
OG0015439	g62	Aa_G649320.h1.t1
OG0015440	g36850	Aa_G87230.h1.t1
OG0015441	g9653	Aa_G180740.h1.t1
OG0015442	g50	Aa_G180710.h1.t1
OG0015443	g37	Aa_G146990.h1.t1
OG0015444	g32	Aa_G43740.h1.t1
OG0015445	g30	Aa_G43770.h1.t1
OG0015446	g19	Aa_G43880.h1.t1
OG0015448	g9627	Aa_G44110.h1.t1
OG0015449	g19628	Aa_G113950.h1.t1
OG0015450	g9625	Aa_G113900.h1.t1
OG0015451	g19623	Aa_G113780.h1.t1
OG0015452	g9	Aa_G113670.h1.t1
OG0015454	g39458	Aa_G78470.h1.t1
OG0015455	g39456	Aa_G511720.h1.t1
OG0015456	g25354	Aa_G242190.h1.t1
OG0015459	g25398	Aa_G67930.h1.t1
OG0015462	g45226	Aa_G46780.h1.t1
OG0015463	g39519	Aa_G46630.h1.t1
OG0015465	g25451	Aa_G191350.h1.t1
OG0015466	g45236	Aa_G197370.h1.t1
OG0015467	g39595	Aa_G180000.h1.t1
OG0015468	g39597	Aa_G180020.h1.t1
OG0015469	g39598	Aa_G180030.h1.t1
OG0015470	g45210	Aa_G189000.h1.t1
OG0015471	g45207	Aa_G189020.h1.t1
OG0015472	g11061	Aa_G215360.h1.t1
OG0015473	g11065	Aa_G215300.h1.t1
OG0015474	g39679	Aa_G215280.h1.t1
OG0015475	g39680	Aa_G215270.h1.t1
OG0015476	g11081	Aa_G89560.h1.t1
OG0015477	g39697	Aa_G89680.h1.t1
OG0015478	g11088	Aa_G89710.h1.t1
OG0015479	g11090	Aa_G316830.h1.t1
OG0015480	g39708	Aa_G316860.h1.t1
OG0015481	g39710	Aa_G316880.h1.t1
OG0015482	g39728	Aa_G219590.h1.t1
OG0015483	g39787	Aa_G424800.h1.t1
OG0015484	g51322	Aa_G148680.h1.t1
OG0015485	g51306	Aa_G346450.h1.t1
OG0015486	g51290	Aa_G346360.h1.t1
OG0015487	g51288	Aa_G346330.h1.t1
OG0015490	g51252	Aa_G167440.h1.t1
OG0015491	g39848	Aa_G167530.h1.t1
OG0015492	g51241	Aa_G343060.h1.t1
OG0015494	g51198	Aa_G119360.h1.t1
OG0015495	g39936	Aa_G35490.h1.t1
OG0015496	g51181	Aa_G470540.h1.t1
OG0015497	g51122	Aa_G425730.h1.t1
OG0015498	g40002	Aa_G248290.h1.t1
OG0015499	g39985	Aa_G60270.h1.t1
OG0015500	g39977	Aa_G598720.h1.t1
OG0015501	g37843	Aa_G60010.h1.t1
OG0015502	g40045	Aa_G18060.h1.t1
OG0015503	g40062	Aa_G182050.h1.t1
OG0015504	g37821	Aa_G504030.h1.t1
OG0015505	g40066	Aa_G430670.h1.t1
OG0015506	g40068	Aa_G347850.h1.t1
OG0015507	g40071	Aa_G202220.h1.t1
OG0015510	g40137	Aa_G606190.h1.t1
OG0015511	g40128	Aa_G685770.h1.t1
OG0015512	g43660	Aa_G257330.h1.t1
OG0015513	g40122	Aa_G155810.h1.t1
OG0015514	g40114	Aa_G63180.h1.t1
OG0015515	g40154	Aa_G59490.h1.t1
OG0015516	g37795	Aa_G59520.h1.t1
OG0015517	g40176	Aa_G463320.h1.t1
OG0015518	g40179	Aa_G362560.h1.t1
OG0015519	g40180	Aa_G202880.h1.t1
OG0015520	g40191	Aa_G536210.h1.t1
OG0015521	g315	Aa_G320840.h1.t1
OG0015522	g17214	Aa_G112800.h1.t1
OG0015523	g25340	Aa_G136150.h1.t1
OG0015524	g38267	Aa_G363370.h1.t1, Aa_G363370.h2.t1
OG0015525	g36795	Aa_G363320.h1.t1
OG0015526	g38286	Aa_G506520.h1.t1
OG0015527	g38287	Aa_G506510.h1.t1
OG0015528	g38290	Aa_G506480.h1.t1
OG0015529	g36818	Aa_G290480.h1.t1
OG0015530	g36822	Aa_G290450.h1.t1
OG0015531	g38301	Aa_G495970.h1.t1
OG0015533	g51074	Aa_G35720.h1.t1
OG0015534	g23635	Aa_G77870.h1.t1
OG0015535	g32638	Aa_G593170.h1.t1
OG0015536	g12718	Aa_G451750.h1.t1
OG0015537	g7949	Aa_G52560.h1.t1
OG0015538	g7951	Aa_G52530.h1.t1
OG0015539	g27649	Aa_G48100.h1.t1
OG0015540	g12723	Aa_G52450.h1.t1
OG0015541	g7954	Aa_G52410.h1.t1
OG0015542	g3021	Aa_G52360.h1.t1
OG0015543	g12724	Aa_G52350.h1.t1
OG0015544	g12727	Aa_G52310.h1.t1
OG0015545	g17247	Aa_G271700.h1.t1
OG0015546	g5871	Aa_G271730.h1.t1
OG0015547	g45283	Aa_G271760.h1.t1
OG0015548	g45284	Aa_G271790.h1.t1
OG0015549	g5872	Aa_G271810.h1.t1
OG0015550	g5869	Aa_G271820.h1.t1
OG0015551	g5868	Aa_G271830.h1.t1
OG0015552	g5864	Aa_G264600.h1.t1
OG0015553	g42871, g5861	Aa_G264620.h1.t1
OG0015554	g5860	Aa_G264630.h1.t1
OG0015555	g47587	Aa_G69740.h1.t1
OG0015556	g47604, g23673	Aa_G86630.h1.t1
OG0015557	g7921	Aa_G14730.h1.t1
OG0015558	g7919	Aa_G14680.h1.t1
OG0015559	g7904	Aa_G71710.h1.t1
OG0015560	g12748	Aa_G71700.h1.t1
OG0015561	g7902	Aa_G71690.h1.t1
OG0015562	g7895	Aa_G71630.h1.t1
OG0015563	g7881	Aa_G934960.h1.t1
OG0015564	g7882	Aa_G743970.h1.t1
OG0015565	g7874	Aa_G42510.h1.t1
OG0015567	g12757	Aa_G42210.h1.t1
OG0015568	g7860	Aa_G42190.h1.t1
OG0015569	g7855	Aa_G250330.h1.t1
OG0015570	g7841	Aa_G111930.h1.t1
OG0015573	g12651	Aa_G267890.h1.t1
OG0015574	g7820	Aa_G47540.h1.t1
OG0015576	g7811	Aa_G45070.h1.t1
OG0015577	g12802	Aa_G185530.h1.t1
OG0015578	g7784	Aa_G217220.h1.t1
OG0015579	g7783	Aa_G526020.h1.t1
OG0015580	g7777, g7768	Aa_G304970.h1.t1
OG0015581	g7742	Aa_G4430.h1.t1
OG0015582	g7740	Aa_G4510.h1.t1
OG0015583	g12846	Aa_G4920.h1.t1
OG0015584	g12560	Aa_G5090.h1.t1
OG0015585	g12551	Aa_G75780.h1.t1
OG0015586	g12862	Aa_G75610.h1.t1
OG0015587	g12543	Aa_G51070.h1.t1
OG0015588	g7693	Aa_G51080.h1.t1
OG0015589	g12534	Aa_G51170.h1.t1
OG0015590	g12528	Aa_G51230.h1.t1
OG0015592	g12493	Aa_G47800.h1.t1
OG0015593	g12488	Aa_G49800.h1.t1
OG0015594	g12470	Aa_G47050.h1.t1
OG0015595	g12464	Aa_G47850.h1.t1
OG0015596	g12271	Aa_G40150.h1.t1
OG0015597	g12946	Aa_G78920.h1.t1
OG0015598	g12458	Aa_G78880.h1.t1
OG0015599	g12452	Aa_G78800.h1.t1
OG0015600	g12954	Aa_G78780.h1.t1
OG0015601	g7599	Aa_G174740.h1.t1
OG0015603	g7590	Aa_G174550.h1.t1
OG0015604	g12973	Aa_G174430.h1.t1
OG0015605	g7575	Aa_G174310.h1.t1
OG0015606	g12980	Aa_G174280.h1.t1
OG0015607	g12434	Aa_G174250.h1.t1
OG0015608	g7567	Aa_G174140.h1.t1
OG0015609	g7563	Aa_G767410.h1.t1
OG0015610	g12428	Aa_G765540.h1.t1
OG0015611	g12994	Aa_G301990.h1.t1
OG0015612	g7523	Aa_G24130.h1.t1
OG0015613	g7520	Aa_G24100.h1.t1
OG0015614	g37348	Aa_G340380.h1.t1
OG0015616	g38138	Aa_G224190.h1.t1
OG0015617	g51837	Aa_G38330.h1.t1
OG0015618	g51833	Aa_G38290.h1.t1
OG0015619	g37326	Aa_G599840.h1.t1
OG0015620	g51787	Aa_G599860.h1.t1
OG0015621	g37312	Aa_G202480.h1.t1
OG0015622	g51773	Aa_G357500.h1.t1
OG0015623	g51752	Aa_G202400.h1.t1
