Orthogroup	Cochlearia_excelsa	Arabidopsis_lyrata_NCBI
OG0015520	g40191	XP_020885233.1
OG0015521	g315	XP_002881825.1
OG0015522	g17214	XP_020884662.1, XP_002889657.1
OG0015523	g25340	XP_002875046.1
OG0015524	g38267	XP_020884808.1
OG0015525	g36795	XP_020884954.1
OG0015526	g38286	XP_020884449.1
OG0015527	g38287	XP_020884446.1
OG0015528	g38290	XP_020885374.1
OG0015529	g36818	XP_020885109.1
OG0015530	g36822	XP_020884785.1
OG0015531	g38301	XP_002880742.1
OG0015533	g51074	XP_020883625.1
OG0015534	g23635	XP_020872806.1
OG0015535	g32638	XP_020886090.1
OG0015536	g12718	XP_020887463.1
OG0015537	g7949	XP_020886462.1
OG0015538	g7951	XP_020887055.1
OG0015539	g27649	XP_020870328.1
OG0015540	g12723	XP_002882155.1
OG0015541	g7954	XP_020886565.1
OG0015542	g3021	XP_020886385.1
OG0015543	g12724	XP_020888073.1
OG0015544	g12727	XP_020886378.1
OG0015545	g17247	XP_002872983.1
OG0015546	g5871	XP_002882571.1
OG0015547	g45283	XP_020875792.1
OG0015548	g45284	XP_002872985.1
OG0015549	g5872	XP_020875802.1
OG0015550	g5869	XP_002881098.1
OG0015551	g5868	XP_020878416.1
OG0015552	g5864	XP_002872991.2
OG0015553	g42871, g5861	XP_020877956.1
OG0015554	g5860	XP_002872993.1
OG0015555	g47587	XP_020873752.1
OG0015556	g23673	XP_020873588.1
OG0015557	g7921	XP_020888148.1
OG0015558	g7919	XP_002884292.1
OG0015559	g7904	XP_002884303.1
OG0015560	g12748	XP_020886122.1
OG0015561	g7902	XP_020886889.1
OG0015562	g7895	XP_020886917.1
OG0015563	g7881	XP_002882219.1
OG0015564	g7882	XP_020886900.1
OG0015565	g7874	XP_002884320.1
OG0015566	g45761	XP_020887112.1
OG0015567	g12757	XP_020888067.1
OG0015568	g7860	XP_020888066.1
OG0015569	g7855	XP_020889330.1
OG0015570	g7841	XP_020887903.1
OG0015571	g12665	XP_020889456.1
OG0015573	g12651	XP_002884367.1
OG0015574	g7820	XP_020888894.1
OG0015575	g7816	XP_002884404.1
OG0015576	g7811	XP_020888933.1
OG0015577	g12802	XP_020887045.1
OG0015578	g7784	XP_020887013.1
OG0015579	g7783	XP_020887001.1
OG0015580	g7777, g7768	XP_020889021.1
OG0015581	g7742	XP_020889425.1
OG0015582	g7740	XP_020889397.1
OG0015583	g12846	XP_020888821.1
OG0015584	g12560	XP_020886780.1
OG0015585	g12551	XP_002882420.1
OG0015586	g12862	XP_002882410.2
OG0015587	g12543	XP_002882428.1
OG0015588	g7693	XP_020886155.1
OG0015589	g12534	XP_020887211.1
OG0015590	g12528	XP_002882434.1
OG0015592	g12493	XP_020887551.1
OG0015593	g12488	XP_002884579.1
OG0015594	g12470	XP_020887995.1
OG0015595	g12464	XP_002884616.1
OG0015596	g12271	XP_002884919.1
OG0015597	g12946	XP_020889275.1
OG0015598	g12458	XP_002882508.1
OG0015599	g12452	XP_002884628.1
OG0015600	g12954	XP_002884629.1
OG0015601	g7599	XP_002884641.1
OG0015603	g7590	XP_020887080.1
OG0015604	g12973	XP_002882535.1
OG0015605	g7575	XP_002882540.1
OG0015606	g12980	XP_002882542.1
OG0015607	g12434	XP_020889303.1
OG0015608	g7567	XP_002882550.1
OG0015609	g7563	XP_020888868.1
OG0015610	g12428	XP_020888508.1
OG0015611	g12994	XP_002882566.1
OG0015612	g7523	XP_002882594.1
OG0015613	g7520	XP_020888742.1
OG0015614	g37348	XP_002881711.1
OG0015616	g38138	XP_002879844.1
OG0015617	g51837	XP_020883995.1
OG0015618	g51833	XP_020884179.1
OG0015619	g37326	XP_020883513.1
OG0015620	g51787	XP_002881668.1
OG0015621	g37312	XP_020883224.1
OG0015622	g51773	XP_020883745.1
OG0015623	g51752	XP_002881630.1
OG0015625	g51744	XP_002881626.2
OG0015626	g38021	XP_020883696.1
OG0015627	g38032	XP_020883182.1
OG0015628	g1678	XP_002882775.1
OG0015629	g51580	XP_020884563.1
OG0015630	g51593	XP_002879619.1
OG0015631	g38047	XP_020885768.1
OG0015632	g38052	XP_002879637.1
OG0015633	g51620	XP_020883893.1
OG0015634	g38056	XP_020883613.1
OG0015635	g37195	XP_002881489.1
OG0015636	g6395	XP_020887963.1
OG0015637	g37199	XP_002879656.1
OG0015638	g37202	XP_002881498.1
OG0015639	g38066	XP_020885180.1
OG0015641	g37219	XP_002879681.1
OG0015642	g51660	XP_020884288.1, XP_002881524.1
OG0015643	g38078	XP_020883399.1
OG0015644	g51732	XP_020882889.1
OG0015645	g37286	XP_020882920.1
OG0015646	g37284	XP_002879752.1
OG0015647	g37257	XP_020882883.1
OG0015648	g51701	XP_002879729.2
OG0015649	g37248	XP_020884792.1
OG0015651	g51544	XP_020883709.1
OG0015652	g49948	XP_002892875.1
OG0015653	g49950	XP_020870649.1
OG0015654	g31634	XP_002892894.1
OG0015655	g49966	XP_002892900.1
OG0015656	g31651	XP_002890167.1
OG0015657	g31657	XP_002890179.1
OG0015658	g31679	XP_002890195.1
OG0015659	g31684	XP_020866813.1
OG0015660	g27369	XP_002890215.2
OG0015661	g50003	XP_002890229.1
OG0015662	g31711	XP_002892953.1
OG0015663	g31710	XP_020867515.1
OG0015664	g27371	XP_020867525.1
OG0015665	g49998	XP_002892947.1
OG0015666	g50009, g31718	XP_020868333.1
OG0015667	g31726	XP_020866901.1
OG0015668	g31762	XP_020869708.1
OG0015669	g31753	XP_002890265.1
OG0015670	g50032	XP_020869029.1
OG0015671	g31745	XP_002890258.2
OG0015672	g44559	XP_020890525.1
OG0015673	g31799	XP_002893008.1
OG0015674	g50056	XP_002893017.1
OG0015675	g31812	XP_020867945.1
OG0015676	g31815	XP_020870013.1
OG0015677	g27428	XP_020869374.1
OG0015678	g31819	XP_020867022.1
OG0015679	g31836	XP_002893041.1
OG0015680	g50083	XP_020868411.1
OG0015681	g31844	XP_002893044.1
OG0015682	g27433	XP_002893051.1
OG0015683	g50120	XP_020870856.1
OG0015685	g31940	XP_020866957.1
OG0015686	g31945	XP_020866687.1
OG0015687	g31951	XP_020870738.1
OG0015688	g31963	XP_002890424.2
OG0015689	g27490	XP_002890445.1
OG0015690	g50205	XP_002890449.2
OG0015691	g50206	XP_020867398.1
OG0015692	g32007	XP_020866893.1
OG0015693	g32010	XP_002890463.1
OG0015694	g27496	XP_002890464.1
OG0015695	g30926	XP_002889544.1
OG0015696	g32023	XP_002893214.1
OG0015697	g50233	XP_020867712.1
OG0015698	g32038	XP_002893232.1
OG0015699	g32044	XP_002890521.1
OG0015700	g50250	XP_020870985.1
OG0015701	g50254	XP_002890535.1
OG0015702	g27538	XP_002890545.1
OG0015703	g50271	XP_020869159.1
OG0015704	g27542	XP_002890548.1
OG0015706	g32061	XP_020867429.1
OG0015707	g32103	XP_002893284.1
OG0015708	g32087	XP_020866452.1
OG0015709	g32083	XP_002893318.1
OG0015710	g32079	XP_020868046.1
OG0015711	g49560	XP_002892376.1
OG0015712	g32145	XP_020868964.1
OG0015713	g32149	XP_020870504.1
OG0015714	g32162	XP_002893403.1
OG0015715	g44779	XP_002888698.1
OG0015716	g32173	XP_020866001.1
OG0015717	g45757	XP_020889995.1
OG0015718	g50371	XP_002893417.1
OG0015719	g32195	XP_002890687.1
OG0015720	g32201	XP_002893427.1
OG0015721	g32230	XP_020870813.1
OG0015722	g50399	XP_002893449.1
OG0015723	g27621	XP_002893451.1
OG0015724	g31894	XP_020869313.1
OG0015725	g53933	XP_020869945.1
OG0015726	g28142	XP_002893999.1
OG0015727	g32284	XP_002890729.1
OG0015728	g47493	XP_020873790.1
OG0015729	g47499	XP_020873275.1
OG0015730	g17217	XP_020873779.1
OG0015731	g17207	XP_020873262.1
OG0015732	g23832	XP_002867661.1
OG0015733	g23826	XP_020873236.1
OG0015734	g38329	XP_002878860.1
OG0015735	g17200	XP_020873452.1
OG0015736	g47519	XP_020873652.1
OG0015737	g47524	XP_020873333.1
OG0015738	g23819	XP_020873678.1
OG0015739	g23811	XP_002867635.1
OG0015740	g23801	XP_020873280.1
OG0015741	g23792	XP_020873238.1
OG0015742	g23779	XP_020873675.1
OG0015743	g47544	XP_020873701.1
OG0015744	g47551	XP_002867605.1
OG0015745	g17165	XP_020873329.1
OG0015747	g28353	XP_002864138.1
OG0015748	g49686	XP_020868329.1
OG0015749	g23608	XP_002869541.1
OG0015750	g47642	XP_002867484.1
OG0015751	g36876	XP_020885076.1
OG0015752	g38356	XP_002880630.1
OG0015753	g51032	XP_020883036.1
OG0015754	g38368	XP_002880597.1
OG0015755	g38410	XP_002878705.1
OG0015756	g38425	XP_002880519.1
OG0015757	g38432	XP_002878687.2
OG0015758	g38434	XP_020884080.1
OG0015759	g38438	XP_002878677.1
OG0015760	g47646	XP_020872157.1
OG0015761	g38448	XP_020885240.1
OG0015762	g38458	XP_002878638.1
OG0015763	g38484	XP_002880452.1
OG0015764	g19155	XP_002877974.1
OG0015765	g50897	XP_020884637.1
OG0015767	g38512	XP_020883046.1
OG0015768	g38513	XP_002878582.1
OG0015769	g38521	XP_002878567.1
OG0015770	g50877	XP_020884185.1
OG0015771	g38527	XP_020884479.1
OG0015773	g50848	XP_002878530.1
OG0015774	g50846	XP_020883237.1
OG0015775	g45706	XP_002868634.1
OG0015776	g27275	XP_002892814.1
OG0015777	g31525	XP_020868926.1
OG0015778	g27263	XP_002890048.1
OG0015779	g31517	XP_002892799.1
OG0015780	g31514	XP_002890047.1
OG0015781	g31509	XP_020868361.1
OG0015782	g31491	XP_020868417.1
OG0015783	g27254	XP_002890034.1
OG0015784	g49894	XP_020869153.1
OG0015785	g49898	XP_002890026.1
OG0015786	g31475	XP_002890015.1
OG0015787	g31464	XP_020866958.1
OG0015788	g27213	XP_002889994.2
OG0015789	g31455	XP_020870943.1
OG0015790	g49869	XP_020867291.1
OG0015791	g31419	XP_002889977.1
OG0015792	g31398	XP_020868676.1
OG0015793	g31392	XP_002892695.1
OG0015794	g49822	XP_020867855.1
OG0015795	g31384	XP_020869022.1
OG0015796	g31379	XP_002892684.1
OG0015797	g31372	XP_020870206.1
OG0015798	g49814	XP_020870203.1
OG0015799	g31352	XP_020867844.1
OG0015801	g31327	XP_020866928.1
OG0015802	g27157	XP_002892650.1
OG0015803	g40942	XP_020891341.1
OG0015804	g27154	XP_002889864.1
OG0015805	g27145	XP_020867851.1
OG0015806	g49756	XP_020870709.1
OG0015807	g49752	XP_020869787.1
OG0015808	g31278	XP_002892600.2
OG0015809	g31270	XP_020870797.1
OG0015810	g49731	XP_020868837.1
OG0015811	g31258	XP_020868840.1
OG0015812	g49725	XP_002889804.1
OG0015813	g27107	XP_020867583.1
OG0015814	g49704	XP_020868178.1
OG0015815	g31220	XP_020868201.1
OG0015817	g49708	XP_002889775.1
OG0015818	g27103	XP_020870475.1
OG0015819	g31208	XP_002892516.1
OG0015820	g31181	XP_020867578.1
OG0015821	g27077	XP_020867579.1
OG0015822	g31178	XP_020867931.1
OG0015823	g31173, g27064	XP_020867929.1
OG0015824	g31169	XP_002889737.1
OG0015825	g27061	XP_020867885.1
OG0015826	g49641	XP_002892478.1
OG0015827	g27050	XP_002889714.1
OG0015828	g49665	XP_020869740.1
OG0015829	g27044	XP_002892468.1
OG0015830	g27020	XP_020867839.1
OG0015832	g31079	XP_002892415.1
OG0015833	g40604	XP_020880455.1
OG0015834	g49569	XP_020870887.1
OG0015835	g31057	XP_020866493.1
OG0015836	g31042	XP_020868783.1
OG0015837	g31039	XP_002892371.1
OG0015838	g49558	XP_002889627.1
OG0015839	g31009	XP_020869234.1
OG0015840	g49554	XP_020868593.1
OG0015841	g31027	XP_002892360.1
OG0015842	g26990	XP_002892355.2
OG0015843	g49549	XP_002892353.1
OG0015844	g26979	XP_002892346.1
OG0015845	g26978	XP_002889608.1
OG0015846	g31006	XP_002889607.1
OG0015847	g31000	XP_002889604.1
OG0015848	g26964	XP_020869098.1
OG0015849	g30958	XP_002892309.1
OG0015850	g10266	XP_002865635.1
OG0015851	g30957	XP_020867701.1
OG0015852	g30955	XP_002889569.1
OG0015853	g30931	XP_002892290.2
OG0015854	g49494	XP_020866998.1
OG0015856	g30908	XP_002889536.1
OG0015857	g26952	XP_020867985.1
OG0015858	g30890	XP_002892258.1
OG0015859	g30891	XP_002889530.1
OG0015860	g30892	XP_020870369.1
OG0015861	g49470	XP_020867914.1
OG0015862	g30878	XP_002892226.1
OG0015863	g17619	XP_002871951.1
OG0015864	g30846	XP_020868861.1
OG0015865	g26921	XP_002889487.1
OG0015866	g49439	XP_020868929.1
OG0015867	g30832	XP_002892169.1
OG0015868	g49431	XP_020869188.1
OG0015870	g30824	XP_002892159.1
OG0015871	g49415	XP_002889457.1
OG0015872	g30812	XP_020869285.1
OG0015873	g49400	XP_020868323.1
OG0015874	g26901	XP_002892126.1
OG0015875	g26896	XP_002889416.2
OG0015876	g30778	XP_020868989.1
OG0015877	g49364	XP_002889399.1
OG0015878	g26891	XP_020869937.1
OG0015879	g49359	XP_002892100.1
OG0015880	g26887	XP_020868090.1
OG0015881	g49336	XP_020870178.1
OG0015882	g26874	XP_020869315.1
OG0015883	g30733	XP_002892047.1
OG0015884	g26864	XP_020870062.1
OG0015885	g49298	XP_020867965.1
OG0015886	g30729	XP_002892038.1
OG0015887	g26862	XP_020867970.1
OG0015888	g49296	XP_002892036.1
OG0015889	g26859	XP_002892034.1
OG0015890	g26858	XP_020870510.1
OG0015891	g49290	XP_002889339.2
OG0015892	g30726	XP_020868849.1
OG0015893	g27755	XP_020869576.1
OG0015894	g29331	XP_020877837.1
OG0015895	g29303	XP_002873676.1
OG0015896	g45658	XP_002873664.1
OG0015897	g45654	XP_020876334.1
OG0015898	g45649	XP_002871603.1
OG0015899	g5216	XP_002873646.2
OG0015900	g29298	XP_002873683.1
OG0015901	g29288	XP_020877102.1
OG0015902	g5160	XP_002873691.2
OG0015903	g5103	XP_020876581.1
OG0015904	g5113	XP_002871666.1
OG0015905	g5118	XP_002871662.1
OG0015906	g45690	XP_002871658.1
OG0015907	g29271	XP_020879079.1
OG0015908	g45711	XP_020876584.1
OG0015910	g12682	XP_020887332.1
OG0015911	g5063	XP_020878538.1
OG0015912	g29190	XP_020878931.1
OG0015913	g5031	XP_020877321.1
OG0015914	g29167	XP_002873795.1
OG0015915	g29156	XP_002873797.1
OG0015916	g5013	XP_020877757.1
OG0015917	g4998	XP_002871756.1
OG0015918	g29138	XP_020876547.1
OG0015919	g4992	XP_002871763.2
OG0015920	g29132	XP_002873829.1
OG0015921	g41501	XP_002871773.1
OG0015922	g28993	XP_002873840.1
OG0015923	g28994	XP_002873842.1
OG0015924	g4948	XP_020877777.1
OG0015925	g4947	XP_002871792.1
OG0015926	g41479	XP_002871809.1
OG0015927	g4933	XP_002873877.1
OG0015928	g4922	XP_020878952.1
OG0015929	g4920	XP_020876826.1
OG0015930	g27031	XP_020866311.1
OG0015931	g29067	XP_002873908.1
OG0015932	g41456, g29072	XP_002871838.1
OG0015933	g4904	XP_020877976.1
OG0015934	g4902	XP_020878900.1
OG0015935	g29096	XP_020879417.1
OG0015936	g4865	XP_002872208.1
OG0015937	g10115, g4836	XP_020879589.1
OG0015938	g18525	XP_002872237.1
OG0015939	g4825, g18524	XP_020879101.1
OG0015940	g18517	XP_020876950.1
OG0015941	g10142	XP_020876948.1
OG0015942	g4689	XP_002872272.1
OG0015943	g4688	XP_002872273.1
OG0015944	g10161	XP_020876910.1
OG0015945	g4763	XP_002864001.1
OG0015946	g19437	XP_020879950.1
OG0015947	g4673	XP_002865742.1
OG0015948	g7062	XP_020873680.1
OG0015949	g10215	XP_020865999.1
OG0015950	g10236	XP_020889226.1
OG0015951	g10263	XP_002865638.1
OG0015952	g10277	XP_020871748.1
OG0015953	g10271	XP_020878184.1
OG0015954	g29158	XP_020878109.1
OG0015955	g29652	XP_002873282.1
OG0015956	g5582	XP_002873284.1
OG0015957	g5239	XP_020879434.1
OG0015958	g29334	XP_002871589.1
OG0015959	g29657	XP_002873280.2
OG0015960	g29673	XP_002873264.1
OG0015961	g10298	XP_002865587.1
OG0015962	g1258	XP_020869228.1
OG0015963	g10294	XP_002863847.1
OG0015964	g45452	XP_020878940.1
OG0015965	g5603	XP_002871208.1
OG0015966	g45446	XP_020876010.1
OG0015967	g45443	XP_002871197.1
OG0015968	g45442	XP_020876054.1
OG0015969	g5616	XP_002871189.1
OG0015970	g45440	XP_020876019.1
OG0015971	g5626	XP_002871181.2
OG0015972	g45432	XP_002873224.1
OG0015974	g5628	XP_020875941.1
OG0015975	g5629	XP_002871176.1
OG0015977	g12148	XP_020886299.1
OG0015978	g45418	XP_020876003.1
OG0015979	g29742	XP_002871141.1
OG0015980	g29748	XP_020876008.1
OG0015981	g5661	XP_020875911.1
OG0015982	g49989	XP_020866812.1
OG0015983	g29784	XP_002873158.2
OG0015984	g45405	XP_002873153.1
OG0015985	g5689	XP_020876998.1
OG0015986	g10095	XP_002874297.1
OG0015987	g625	XP_020877863.1
OG0015988	g18544	XP_020877867.1
OG0015989	g18548, g14919	XP_002874285.1
OG0015990	g589	XP_002874251.1
OG0015991	g10047	XP_020879061.1
OG0015992	g576	XP_020876188.1
OG0015993	g567	XP_020878643.1
OG0015994	g564	XP_002872128.1
OG0015995	g18565	XP_020878658.1
OG0015996	g539	XP_002874189.1
OG0015997	g541	XP_020877413.1
OG0015998	g546	XP_020877943.1
OG0015999	g547	XP_002874202.2
OG0016001	g9995	XP_020876298.1
OG0016002	g9992	XP_020877897.1
OG0016003	g9990	XP_002872075.1
OG0016004	g501	XP_002872071.1
OG0016005	g13535	XP_002885751.1
OG0016006	g9970	XP_002874133.1
OG0016007	g9968	XP_020878485.1
OG0016009	g9952	XP_002874110.1
OG0016010	g9939	XP_020878496.1
OG0016011	g9938	XP_002866406.1
OG0016012	g9937	XP_002876993.1
OG0016013	g435	XP_020871858.1
OG0016014	g9905	XP_020871239.1
OG0016015	g9901	XP_020871240.1
OG0016016	g413	XP_020882381.1
OG0016017	g9888	XP_020868741.1
OG0016018	g384	XP_020865862.1
OG0016019	g9873	XP_020883417.1
OG0016020	g371	XP_002866480.1
OG0016021	g359	XP_002864783.1
OG0016022	g18605	XP_002866484.1
OG0016023	g348	XP_020871223.1
OG0016024	g343	XP_002866503.1
OG0016026	g9837	XP_020890309.1
OG0016027	g324	XP_020881576.1
OG0016028	g9828	XP_020871872.1
OG0016029	g1219	XP_020866380.1
OG0016030	g1205	XP_020867476.1
OG0016031	g1197	XP_020886848.1
OG0016032	g1196	XP_020886863.1
OG0016033	g1188	XP_002866270.2
OG0016034	g1185	XP_020886357.1
OG0016035	g28693	XP_020878393.1
OG0016036	g1156	XP_020878324.1
OG0016037	g19316	XP_002877796.1
OG0016038	g11345	XP_002876076.1
OG0016039	g19334	XP_002876065.1
OG0016040	g2544	XP_002876048.2
OG0016041	g2569, g2570	XP_020880698.1
OG0016042	g19361	XP_002876029.2
OG0016043	g2582	XP_020879856.1
OG0016044	g2588	XP_020881929.1
OG0016045	g19366	XP_020882419.1
OG0016046	g19374	XP_002877717.1
OG0016047	g19392	XP_002875992.1
OG0016048	g19393	XP_020881965.1
OG0016049	g2621	XP_020882142.1
OG0016050	g548	XP_020877597.1
OG0016051	g2628	XP_002877665.1
OG0016052	g2646	XP_002877644.1
OG0016053	g2674	XP_002877640.1
OG0016054	g2675	XP_002875936.2
OG0016055	g32418	XP_002890837.1
OG0016056	g2711	XP_020880366.1
OG0016057	g2717	XP_020880371.1
OG0016058	g2718	XP_020880359.1
OG0016059	g11390	XP_002877607.2
OG0016060	g19469	XP_002875889.1
OG0016061	g19480	XP_020880351.1
OG0016062	g18623	XP_002866527.1
OG0016063	g11393	XP_002877599.1
OG0016064	g2767	XP_002875879.1
OG0016065	g19497	XP_002877591.1
OG0016066	g19493	XP_020880761.1
OG0016067	g2751	XP_020881064.1
OG0016068	g19500	XP_002875866.1
OG0016069	g19503	XP_020880904.1
OG0016070	g19508	XP_020881278.1
OG0016071	g2732	XP_020881664.1
OG0016072	g2772	XP_002875842.1
OG0016073	g2776	XP_020881010.1
OG0016074	g19515	XP_002875840.1
OG0016075	g2780	XP_020881011.1
OG0016076	g2785	XP_002875838.1
OG0016077	g2811	XP_002877534.1
OG0016078	g2818	XP_020882495.1
OG0016079	g11420	XP_002875803.1
OG0016080	g2871	XP_020882528.1
OG0016081	g2941	XP_020880435.1
OG0016082	g2987	XP_002875730.1
OG0016083	g2992	XP_002877397.2
OG0016084	g3208, g19607	XP_002877338.1
OG0016085	g36968	XP_020880971.1
OG0016086	g11508	XP_020879949.1
OG0016087	g19619	XP_002875601.1
OG0016088	g5023	XP_020879714.1
OG0016089	g11518	XP_020880290.1
OG0016090	g11523	XP_002877258.1
OG0016091	g49382	XP_020869574.1
OG0016092	g41574	XP_020865904.1
OG0016093	g44900	XP_020891365.1
OG0016094	g41577	XP_002887157.1
OG0016095	g44852	XP_020865664.1
OG0016096	g44875	XP_020890715.1
OG0016097	g44824	XP_020889619.1
OG0016098	g44797	XP_002887207.2
OG0016099	g7305	XP_002884909.1
OG0016100	g44814	XP_020865731.1
OG0016101	g44788	XP_002887211.1
OG0016103	g45767	XP_002888693.1
OG0016104	g45770	XP_020890488.1
OG0016105	g45771	XP_002888697.1
OG0016106	g44775	XP_020889980.1
OG0016107	g45792	XP_020889917.1
OG0016109	g44758, g45802	XP_002887240.1
OG0016110	g44757	XP_020889787.1
OG0016111	g44750	XP_002887247.1
OG0016112	g44717	XP_002863114.2
OG0016113	g18014	XP_002888748.1
OG0016114	g45828	XP_002888753.1
OG0016115	g45830	XP_002887282.2
OG0016116	g45835	XP_002888760.1
OG0016117	g18542	XP_020882154.1
OG0016118	g18010	XP_020891072.1
OG0016119	g45872	XP_002887320.1
OG0016120	g45882	XP_020890155.1
OG0016121	g45883	XP_020865596.1
OG0016122	g45904	XP_002887345.1
OG0016123	g45906	XP_002888822.1
OG0016124	g45913	XP_002887357.1
OG0016125	g45914	XP_002888827.1
OG0016126	g45918	XP_002888831.1
OG0016127	g45926	XP_020865933.1
OG0016128	g44650	XP_002887376.1
OG0016130	g45933	XP_002887382.1
OG0016131	g44644	XP_002887383.1
OG0016132	g45940	XP_020889976.1
OG0016133	g45942	XP_002888845.2
OG0016134	g44635	XP_020865884.1
OG0016135	g45946	XP_020865881.1
OG0016136	g44619	XP_020890861.1
OG0016137	g46421	XP_002887723.1
OG0016138	g46404	XP_002889172.1
OG0016139	g46402	XP_020891026.1
OG0016140	g46396	XP_020865639.1
OG0016141	g46379	XP_002889153.2
OG0016143	g44362	XP_002887684.1
OG0016146	g44378	XP_002887662.1
OG0016147	g46316	XP_020890639.1
OG0016148	g46304	XP_020891691.1
OG0016149	g46301	XP_020890182.1
OG0016150	g44394	XP_002887645.1
OG0016151	g45136	XP_020886020.1
OG0016152	g46277	XP_002889086.1
OG0016153	g46275	XP_002887641.2
OG0016154	g46269	XP_002889080.1
OG0016155	g46268	XP_020889843.1
OG0016156	g46260	XP_020889608.1
OG0016158	g46252, g44410	XP_002889062.1
OG0016159	g46249	XP_020890863.1
OG0016160	g44420	XP_002889047.1
OG0016161	g46223	XP_002889036.1
OG0016162	g46221	XP_002889035.1
OG0016163	g46216	XP_020890224.1
OG0016164	g53964	XP_002891322.1
OG0016165	g46204	XP_020890245.1
OG0016166	g44456	XP_002889025.1
OG0016167	g44464	XP_002887593.1
OG0016168	g44471	XP_020889648.1
OG0016169	g44481	XP_020889992.1
OG0016170	g46178	XP_002889005.1
OG0016171	g44495	XP_002889000.1
OG0016172	g46171	XP_020865802.1
OG0016173	g46168	XP_002887558.1
OG0016174	g44512	XP_020889973.1
OG0016175	g44513	XP_020891188.1
OG0016176	g17981	XP_020891187.1
OG0016177	g46149	XP_002887547.1
OG0016178	g46146	XP_020889778.1
OG0016179	g44536	XP_020865591.1
OG0016180	g46135	XP_002887536.1
OG0016181	g44539	XP_002887534.1
OG0016182	g46115	XP_002888960.1
OG0016183	g44553	XP_020891476.1
OG0016185	g46082	XP_020891513.1
OG0016186	g44571	XP_002887480.1
OG0016187	g46061	XP_002887479.1
OG0016188	g46060	XP_020890375.1
OG0016189	g46045	XP_002888910.2
OG0016190	g46034	XP_002888908.1
OG0016191	g46031	XP_020889760.1
OG0016192	g46030	XP_020889761.1
OG0016193	g46028	XP_002887468.1
OG0016194	g44584	XP_002888901.1
OG0016195	g46010	XP_002888888.1
OG0016196	g46003	XP_020890236.1
OG0016197	g46001	XP_002888881.1
OG0016198	g45999	XP_002888879.1
OG0016199	g46477	XP_020890450.1
OG0016201	g46488	XP_002889219.1
OG0016202	g46491	XP_020890442.1
OG0016203	g44347	XP_020890437.1
OG0016204	g46512	XP_002887775.1
OG0016205	g44316	XP_020865651.1
OG0016206	g13601	XP_002887801.1
OG0016207	g46544	XP_002889270.1
OG0016209	g46594	XP_002887842.1
OG0016210	g44272	XP_020891577.1
OG0016211	g46596	XP_002887846.2
OG0016212	g46601	XP_002887850.1
OG0016213	g46608	XP_002887854.1
OG0016214	g44265	XP_002887860.1
OG0016215	g44267	XP_002889324.1
OG0016216	g44268	XP_002875401.1
OG0016217	g45244	XP_020891112.1
OG0016218	g7282	XP_020886349.1
OG0016219	g12256	XP_020886441.1
OG0016220	g13153	XP_002884944.1
OG0016221	g12249	XP_002884947.1
OG0016222	g7231	XP_002884971.1
OG0016223	g7222	XP_020888601.1
OG0016224	g7221	XP_020888910.1
OG0016225	g12216	XP_002882845.1
OG0016226	g13206	XP_002882865.1
OG0016227	g7184	XP_020888129.1
OG0016228	g13223	XP_002882892.1
OG0016229	g7139	XP_002885058.1
OG0016230	g12152	XP_020888078.1
OG0016231	g7082	XP_020886836.1
OG0016232	g12135	XP_002885091.1
OG0016233	g12111	XP_002885104.2
OG0016234	g7050	XP_020889478.1
OG0016235	g7049	XP_002885116.1
OG0016236	g7037	XP_002885128.1
OG0016237	g12093	XP_002882993.1
OG0016238	g12092	XP_002882994.1
OG0016239	g7024	XP_002882995.1
OG0016240	g7019	XP_020887441.1
OG0016241	g19130	XP_020866841.1, XP_020866224.1
OG0016242	g12081	XP_020889208.1
OG0016243	g6995	XP_020889138.1
OG0016244	g12063	XP_002883033.1
OG0016245	g6986, g13272	XP_020889127.1
OG0016246	g12062	XP_002883035.1
OG0016247	g6982	XP_020889197.1
OG0016248	g12060	XP_020889121.1
OG0016250	g6948	XP_002883058.1
OG0016251	g13286	XP_020889096.1
OG0016252	g12044	XP_002883062.1
OG0016253	g6934	XP_020889211.1
OG0016255	g12028	XP_002885234.1
OG0016256	g12023	XP_002883101.1
OG0016257	g6907	XP_002883105.1
OG0016258	g6902	XP_020887102.1
OG0016259	g6881	XP_002883128.1
OG0016260	g6869	XP_020888948.1
OG0016261	g11996	XP_020886170.1
OG0016262	g6852	XP_002883154.2
OG0016263	g6848	XP_020886740.1
OG0016264	g6830	XP_020887466.1
OG0016265	g6821	XP_020886283.1
OG0016266	g6785	XP_020887494.1
OG0016267	g6784	XP_020887492.1
OG0016268	g6778	XP_020887978.1
OG0016269	g11951	XP_002883204.1
OG0016270	g11950	XP_020886422.1
OG0016271	g11945	XP_020889032.1
OG0016272	g11914	XP_002885378.1
OG0016273	g44208	XP_020891366.1
OG0016274	g13369	XP_002885395.1
OG0016275	g6710	XP_002883265.1
OG0016276	g11896	XP_020888535.1
OG0016277	g11700	XP_002885671.1
OG0016278	g6662	XP_002885449.1
OG0016279	g13389	XP_020887223.1
OG0016280	g11868	XP_020888460.1
OG0016281	g13405	XP_020889061.1
OG0016282	g11834	XP_002885487.1
OG0016283	g6583	XP_020886700.1
OG0016284	g6548	XP_020888899.1
OG0016285	g6542	XP_002883413.1
OG0016286	g13468	XP_020887667.1
