Orthogroup	Brassica_rapa	Cardamine_glauca
OG0013397	XP_009124794.1	Cg003G082040
OG0013398	XP_009124388.2	Cg003G081970
OG0013399	XP_009114659.1	Cg003G081850
OG0013400	XP_009114647.1	Cg003G081720
OG0013401	XP_009134262.1	Cg003G081520
OG0013402	XP_009114584.1	Cg003G080860
OG0013403	XP_033142037.1	Cg003G080740
OG0013404	XP_009134325.1	Cg003G080220, Cg003G093760
OG0013405	XP_009114524.2	Cg003G080190, Cg003G093810
OG0013406	XP_009114510.1	Cg003G093940, Cg003G080050
OG0013407	XP_009114523.1	Cg003G093820, Cg003G080180
OG0013408	XP_009123941.1	Cg008G320540
OG0013409	XP_009101713.1	Cg008G320660
OG0013410	XP_009123626.3	Cg008G321190
OG0013411	XP_009101641.1	Cg008G321300
OG0013412	XP_009113890.1	Cg008G321420
OG0013414	XP_009128780.1	Cg008G322330
OG0013415	XP_009101610.1	Cg008G322340
OG0013416	XP_009113869.1	Cg008G322370
OG0013417	XP_009101591.2	Cg008G322640
OG0013418	XP_009101587.1	Cg008G322690
OG0013419	XP_009101580.1	Cg008G322840
OG0013420	XP_009101576.1	Cg008G322870
OG0013421	XP_009114392.1	Cg008G322910
OG0013422	XP_033128248.1	Cg008G322960
OG0013423	XP_009128842.1	Cg008G323280
OG0013424	XP_009114354.1	Cg008G323780
OG0013425	XP_009120844.1	Cg008G300440
OG0013426	XP_009114282.1	Cg008G324930
OG0013427	XP_009114283.1, XP_009101427.1	Cg008G324920
OG0013428	XP_033132294.1	Cg001G033220
OG0013429	XP_009136157.1	Cg004G144750
OG0013430	XP_009124132.1	Cg001G032160
OG0013431	XP_009107659.1	Cg001G031960
OG0013432	XP_033144183.1	Cg004G143280
OG0013433	XP_009139658.1	Cg001G031450
OG0013434	XP_009102431.1	Cg004G142930
OG0013435	XP_009107685.1	Cg001G030100
OG0013436	XP_018513592.1	Cg004G142330
OG0013437	XP_009139608.1	Cg001G029220
OG0013438	XP_009107746.1	Cg001G028800
OG0013439	XP_009108081.1	Cg001G028480
OG0013440	XP_009108098.1	Cg001G028340
OG0013441	XP_009119946.1	Cg001G028130
OG0013442	XP_009108201.1	Cg003G082980
OG0013443	XP_033146651.1	Cg001G027790
OG0013444	XP_009119944.1	Cg001G027480
OG0013445	XP_009144704.1	Cg001G026960
OG0013446	XP_009144712.1	Cg001G026790
OG0013447	XP_009147899.1	Cg001G026720
OG0013448	XP_009147838.1	Cg001G026670
OG0013449	XP_009107829.1	Cg001G026650
OG0013450	XP_009136700.1, XP_009147242.1	Cg001G025940
OG0013451	XP_009146935.1	Cg001G025910
OG0013452	XP_009125125.1	Cg001G040500
OG0013453	XP_009139970.1	Cg001G040780
OG0013454	XP_009125134.1	Cg001G040900
OG0013455	XP_009140028.1	Cg001G041330
OG0013456	XP_009140071.1	Cg001G042040
OG0013457	XP_009140092.1	Cg001G042320
OG0013458	XP_033146221.1	Cg001G042900
OG0013459	XP_009125213.1	Cg001G042980
OG0013460	XP_009125220.1	Cg001G043070
OG0013461	XP_009133077.1	Cg005G157610
OG0013462	XP_009133829.1	Cg005G157800
OG0013463	XP_009142501.1	Cg005G157850
OG0013464	XP_009142508.1	Cg005G157920
OG0013465	XP_018514679.1	Cg005G157940
OG0013466	XP_009142518.1	Cg005G158040
OG0013467	XP_009142526.1	Cg005G158120
OG0013468	XP_033142834.1, XP_033142833.1	Cg005G158360
OG0013469	XP_033147353.1	Cg005G158630
OG0013470	XP_009142573.2	Cg005G158640
OG0013471	XP_009142578.1	Cg005G158740
OG0013472	XP_009142580.1	Cg005G158760
OG0013473	XP_009142428.1	Cg005G159130
OG0013474	XP_033148408.1	Cg005G159290
OG0013475	XP_009142651.1	Cg005G159340
OG0013476	XP_009142658.1	Cg005G159380
OG0013477	XP_009142660.1	Cg005G159400
OG0013478	XP_009142667.1	Cg005G159460
OG0013479	XP_009143214.1	Cg005G159630
OG0013480	XP_009143199.1	Cg005G159730
OG0013481	XP_009143197.1	Cg005G159760
OG0013482	XP_009142375.1	Cg005G159850
OG0013483	XP_009142371.1	Cg005G159870
OG0013484	XP_009143153.1	Cg005G160170
OG0013485	XP_009133724.1	Cg005G160490
OG0013486	XP_009133683.1	Cg005G161100
OG0013487	XP_009138861.1	Cg002G046370
OG0013488	XP_009143054.1	Cg005G161170
OG0013489	XP_009143049.1	Cg005G161220
OG0013490	XP_033148319.1	Cg005G161330
OG0013491	XP_009143023.2	Cg005G161420
OG0013492	XP_009143020.1	Cg005G161440
OG0013493	XP_009133668.1	Cg005G161520
OG0013494	XP_009142989.1	Cg005G161770
OG0013495	XP_009142231.1, XP_009133644.1	Cg005G161910
OG0013496	XP_009142224.1	Cg005G162070
OG0013497	XP_009142202.1	Cg005G162300
OG0013498	XP_009142929.1	Cg005G162470
OG0013499	XP_033145555.1	Cg005G162580
OG0013500	XP_009142176.1	Cg005G162620
OG0013501	XP_009133567.1	Cg005G162860
OG0013502	XP_009142150.1, XP_033139253.1	Cg005G162920
OG0013503	XP_033146038.1, XP_033139246.1	Cg005G162940
OG0013504	XP_009142880.2	Cg005G163240
OG0013505	XP_009104145.1	Cg002G047850
OG0013506	XP_009142802.1	Cg005G163880
OG0013507	XP_009142050.2	Cg005G163790
OG0013508	XP_009142004.1	Cg005G164250
OG0013510	XP_009130659.1, XP_033139523.1, XP_033139518.1	Cg008G282510
OG0013511	XP_009122849.1	Cg008G282570
OG0013512	XP_009122825.1	Cg008G282730
OG0013513	XP_009130670.1	Cg008G282810
OG0013514	XP_009122817.2	Cg008G282840
OG0013515	XP_009122809.1	Cg008G282910
OG0013516	XP_009122802.1	Cg008G282980
OG0013517	XP_009125440.1	Cg008G283030
OG0013518	XP_009122792.1	Cg008G283070
OG0013519	XP_009130751.1	Cg008G283390
OG0013520	XP_009122751.1	Cg008G283580
OG0013521	XP_009122750.1	Cg008G283570
OG0013522	XP_009125504.1	Cg008G284190
OG0013523	XP_009122696.1, XP_009125505.1	Cg008G284210
OG0013524	XP_009130766.1	Cg008G284300
OG0013525	XP_033138523.1	Cg008G284390
OG0013526	XP_033138511.1	Cg008G284400
OG0013527	XP_009122679.1	Cg008G284470
OG0013528	XP_009130783.1, XP_009125521.1	Cg008G284590
OG0013529	XP_009122649.1	Cg008G284760
OG0013530	XP_009122647.1	Cg008G284780
OG0013531	XP_009122634.1	Cg008G284900
OG0013532	XP_009122629.1	Cg008G284950
OG0013533	XP_009122625.1	Cg008G284990
OG0013534	XP_009122623.1	Cg008G285000
OG0013535	XP_009122621.1	Cg008G285020
OG0013536	XP_009122619.2	Cg008G285030
OG0013539	XP_009120869.2	Cg008G300140
OG0013540	XP_009131802.1	Cg008G301000
OG0013541	XP_009120795.1	Cg008G301010
OG0013542	XP_009120736.1	Cg008G301460
OG0013543	XP_009126514.1, XP_009120703.1	Cg008G301700
OG0013544	XP_009120693.1	Cg008G301780
OG0013545	XP_009131853.1	Cg008G301800
OG0013546	XP_009126527.1	Cg008G301900
OG0013547	XP_009126567.2	Cg008G302560
OG0013548	XP_009120631.1	Cg008G302570
OG0013549	XP_009126574.1	Cg008G302610
OG0013550	XP_009126584.1	Cg003G108440
OG0013551	XP_009126586.1	Cg003G108420
OG0013552	XP_009120609.1, XP_009131904.1	Cg003G108410
OG0013553	XP_009121330.1, XP_009131908.2	Cg003G108320
OG0013554	XP_009120586.1	Cg003G108230
OG0013555	XP_033142417.1	Cg003G107810
OG0013556	XP_009120463.1	Cg003G107150
OG0013557	XP_009120455.1	Cg003G107090
OG0013558	XP_033137981.1	Cg003G107070
OG0013559	XP_009113717.1	Cg006G218720
OG0013560	XP_009150239.1, XP_009149933.1	Cg002G059940
OG0013561	XP_009112072.2	Cg003G111040
OG0013562	XP_009112073.1	Cg003G111120
OG0013563	XP_009112086.1	Cg003G111330
OG0013564	XP_009150417.1	Cg003G111450
OG0013565	XP_009150428.1	Cg003G111590
OG0013566	XP_009150466.1	Cg003G111820
OG0013567	XP_009150475.1	Cg003G111890
OG0013568	XP_009150481.1	Cg003G111950
OG0013569	XP_009150495.1	Cg003G112030
OG0013570	XP_009150496.1	Cg003G112130
OG0013571	XP_009130447.1	Cg003G112160
OG0013572	XP_009150516.1	Cg003G112270
OG0013573	XP_009130453.1	Cg003G112330
OG0013574	XP_009150529.1	Cg003G112380
OG0013575	XP_018509708.1	Cg003G112430
OG0013576	XP_009150542.1	Cg003G112500
OG0013577	XP_009112491.1	Cg004G154640
OG0013578	XP_009150552.1	Cg003G112670
OG0013579	XP_009150556.2	Cg003G112720
OG0013580	XP_009130485.1	Cg003G113130
OG0013581	XP_009130496.1	Cg003G112970
OG0013582	XP_009150635.1	Cg003G113450
OG0013583	XP_009112196.1	Cg003G113780
OG0013584	XP_009150664.1	Cg003G113790
OG0013585	XP_009150668.1	Cg003G113820
OG0013586	XP_009150673.3	Cg003G113930
OG0013587	XP_009150680.1	Cg003G114020
OG0013588	XP_009150696.1	Cg003G114150
OG0013589	XP_009150701.1	Cg003G114180
OG0013590	XP_009130540.1	Cg003G114220
OG0013592	XP_009147104.1	Cg003G114430
OG0013593	XP_009103442.1	Cg003G114500
OG0013594	XP_009112359.1	Cg003G114560
OG0013595	XP_009103449.1	Cg003G114590
OG0013596	XP_009103450.1	Cg003G114610
OG0013597	XP_009112351.1	Cg003G114770
OG0013598	XP_033132004.1, XP_033141236.1	Cg003G114960
OG0013599	XP_033131881.1	Cg003G114970
OG0013600	XP_009103494.1	Cg003G115080
OG0013601	XP_009103500.1	Cg003G115180
OG0013602	XP_009103540.2, XP_033139237.1, XP_033131235.1	Cg003G115480
OG0013603	XP_009112288.1	Cg003G115560
OG0013604	XP_009112283.2	Cg003G115640
OG0013605	XP_009112280.1	Cg003G115730
OG0013606	XP_009130574.1	Cg003G115780
OG0013607	XP_009112264.2	Cg003G115850
OG0013608	XP_009112266.2	Cg003G115870
OG0013609	XP_033143728.1	Cg003G076030
OG0013610	XP_009111514.1	Cg003G076050
OG0013611	XP_009134567.1	Cg003G076070
OG0013612	XP_009134530.1	Cg003G076670, Cg014G332900
OG0013613	XP_009134544.1	Cg014G333120, Cg003G076460
OG0013614	XP_033137166.1	Cg014G333330, Cg003G076250
OG0013615	XP_009111496.1	Cg014G333350, Cg003G076230
OG0013616	XP_009111497.1	Cg003G076220, Cg014G333360
OG0013617	XP_009111420.1	Cg014G332650, Cg003G076950
OG0013618	XP_033142070.1	Cg014G332570, Cg003G077060
OG0013619	XP_033136162.1	Cg014G332560, Cg003G077070
OG0013620	XP_009111403.1	Cg003G077160, Cg014G332450
OG0013621	XP_009111398.2	Cg003G077190
OG0013622	XP_009134487.2	Cg003G078060, Cg014G331630
OG0013623	XP_009111345.1	Cg003G077780, Cg014G331860
OG0013624	NP_001288912.1	Cg014G331900, Cg003G077720
OG0013625	XP_033142100.1	Cg003G077670, Cg014G331950
OG0013626	XP_009134465.2	Cg014G331970, Cg003G077650
OG0013628	XP_009134457.1	Cg003G077460, Cg014G332160
OG0013629	XP_009134456.1	Cg014G332170, Cg003G077450
OG0013630	XP_009134448.1	Cg003G077390, Cg014G332230
OG0013631	XP_009119615.1	Cg006G243660
OG0013632	XP_009111294.1	Cg014G331320, Cg003G078320
OG0013633	XP_009144549.1	Cg003G078730, Cg014G330810
OG0013634	XP_009144540.1	Cg003G095020, Cg003G078930
OG0013635	XP_009111252.2	Cg003G095030, Cg003G078920
OG0013636	XP_009134399.1	Cg003G095040, Cg003G078910
OG0013637	XP_018513433.1	Cg003G079010, Cg003G094940
OG0013638	XP_009111249.1	Cg003G079040, Cg003G094900
OG0013639	XP_009122222.1	Cg003G079120, Cg003G094820
OG0013640	XP_009144522.1	Cg003G094700, Cg003G079310
OG0013641	XP_009122064.1	Cg003G094670, Cg003G079330
OG0013642	XP_009121917.1	Cg003G094550, Cg003G079460
OG0013643	XP_009134349.1	Cg003G094450, Cg003G079560
OG0013644	XP_009121881.1	Cg003G079570, Cg003G094440
OG0013645	XP_009101729.1	Cg008G320390
OG0013646	XP_009101738.1	Cg008G320240
OG0013647	XP_033137163.1	Cg008G320210
OG0013648	XP_009101748.1	Cg008G319920
OG0013649	XP_009101765.1	Cg008G319650
OG0013650	XP_009101774.1	Cg008G319430
OG0013651	XP_009113986.1	Cg008G319130
OG0013652	XP_009101787.1	Cg008G319020
OG0013653	XP_009141291.1	Cg005G173540
OG0013654	XP_009141295.1	Cg005G173480
OG0013655	XP_009141298.1	Cg005G173420
OG0013656	XP_009143878.1	Cg005G173400, Cg013G330380
OG0013657	XP_033143743.1	Cg005G174360
OG0013658	XP_009143922.1	Cg005G173740
OG0013659	XP_033142154.1	Cg005G174200
OG0013660	XP_009141242.2	Cg005G174270
OG0013661	XP_009144008.1	Cg005G174500
OG0013662	XP_009144014.1	Cg005G174530
OG0013663	XP_009132830.1	Cg005G174650
OG0013664	XP_009132827.1	Cg005G174710
OG0013665	XP_009144020.1	Cg005G174760
OG0013666	XP_009132821.2	Cg005G174800
OG0013667	XP_009144050.1	Cg005G174960
OG0013668	XP_009144237.2	Cg005G175460
OG0013669	XP_009144233.1	Cg005G175490
OG0013670	XP_009144258.1	Cg005G175640
OG0013671	XP_009141115.1	Cg005G175810
OG0013672	XP_033145613.1	Cg005G175870
OG0013673	XP_009141098.2	Cg005G175940
OG0013674	XP_009141094.2	Cg005G175970
OG0013675	XP_018514112.1	Cg005G176100
OG0013676	XP_009132725.1	Cg005G176490
OG0013677	XP_009132721.1	Cg005G176560
OG0013678	XP_009132570.2	Cg003G098630
OG0013679	XP_009133836.1	Cg005G177000
OG0013680	XP_009144358.1	Cg005G177290
OG0013681	XP_009144360.1	Cg005G177330
OG0013682	XP_009125047.1	Cg005G177890
OG0013683	XP_009140947.1	Cg005G178260
OG0013684	XP_009109552.2	Cg001G000340
OG0013685	XP_009103678.1	Cg005G178930
OG0013686	XP_009103664.1	Cg005G179110
OG0013688	XP_009103639.1	Cg005G179370
OG0013689	XP_009103630.1	Cg005G179510
OG0013690	XP_009140831.1	Cg005G179580
OG0013691	XP_009103613.1	Cg005G179780
OG0013692	XP_009140753.1	Cg005G182350
OG0013693	XP_009133913.1	Cg005G182260
OG0013695	XP_009133901.1	Cg005G181170
OG0013696	XP_009106920.1	Cg005G182760
OG0013697	XP_009103557.1	Cg005G182780
OG0013698	XP_009140750.2	Cg005G183190
OG0013699	XP_009103549.1	Cg005G183410
OG0013700	XP_009133932.1	Cg005G184510
OG0013701	XP_009140622.1	Cg005G184580
OG0013702	XP_009117002.1	Cg005G176380
OG0013703	XP_009143561.1	Cg006G202600
OG0013704	XP_009140745.1	Cg005G184610
OG0013705	XP_009117004.1	Cg005G184990
OG0013706	XP_009133941.2	Cg005G185300
OG0013707	XP_009140740.1	Cg005G185480
OG0013708	XP_009117028.1	Cg005G185980
OG0013709	XP_009130406.1	Cg004G119660
OG0013710	XP_009133967.1	Cg005G186170
OG0013711	XP_009117030.1	Cg005G186350
OG0013712	XP_009140720.1	Cg005G186450
OG0013713	XP_009140716.1	Cg005G186610
OG0013714	XP_018513166.1	Cg005G187270
OG0013715	XP_009143565.1	Cg001G013150
OG0013716	XP_009137629.1	Cg001G013710
OG0013717	XP_009147427.2	Cg004G116710
OG0013719	XP_009134582.1	Cg004G116230
OG0013720	XP_009134577.1	Cg004G116200
OG0013721	XP_009124049.1	Cg004G116190
OG0013722	XP_009151657.1	Cg004G116110
OG0013723	XP_009130618.1	Cg008G281950
OG0013724	XP_009125390.1	Cg008G282000
OG0013725	XP_009137692.1	Cg008G282050
OG0013727	XP_009121289.1	Cg003G103520
OG0013728	XP_009127031.1	Cg003G102360
OG0013729	XP_018513309.2	Cg004G117080
OG0013730	NP_001288840.1	Cg004G117100
OG0013731	XP_009147368.1	Cg004G117380
OG0013732	XP_009147364.2	Cg004G117410
OG0013733	XP_009118017.2	Cg004G117550
OG0013734	XP_009151623.1	Cg008G312690
OG0013735	XP_009118487.1	Cg004G117830
OG0013736	XP_033148246.1	Cg004G118150
OG0013737	XP_009130345.1	Cg004G118380
OG0013738	XP_009130353.1	Cg004G118460
OG0013739	XP_033148199.1	Cg004G118510
OG0013740	XP_009137646.1	Cg001G013480
OG0013741	XP_009134732.2	Cg004G119240
OG0013742	XP_033148250.1	Cg004G119420
OG0013743	XP_009102082.1	Cg004G119490
OG0013744	XP_009130390.1	Cg004G119510
OG0013745	XP_009130397.1	Cg004G119590
OG0013746	XP_009130399.1	Cg004G119600
OG0013747	XP_009124016.1	Cg004G119810
OG0013748	XP_009123999.1	Cg004G120000
OG0013749	XP_009134758.1	Cg004G119950
OG0013750	XP_009124994.1	Cg004G120170
OG0013751	XP_009123978.1	Cg004G120180
OG0013752	XP_009134768.1	Cg004G120240
OG0013753	XP_009134778.1	Cg004G120280
OG0013754	XP_009134788.2	Cg004G120490
OG0013755	XP_009124205.1	Cg004G120560
OG0013756	XP_009134805.1	Cg004G120640
OG0013757	XP_033147773.1	Cg004G120700
OG0013758	XP_009147264.1	Cg004G120980
OG0013759	XP_009147248.1	Cg004G121140
OG0013760	XP_009147259.1	Cg004G121040
OG0013761	XP_009134840.2	Cg004G121480
OG0013762	XP_009147215.1	Cg004G121570
OG0013763	XP_009134860.1	Cg004G121790
OG0013764	XP_009129618.1	Cg004G121810
OG0013765	XP_009129653.1	Cg004G122130
OG0013766	XP_009129665.1	Cg004G122340
OG0013767	XP_009134902.1	Cg004G122450
OG0013768	XP_009147139.1	Cg004G122710
OG0013769	XP_009113970.1	Cg004G145000
OG0013770	XP_009134926.1	Cg004G122830
OG0013771	XP_009147105.1	Cg004G123210
OG0013772	XP_009147076.1	Cg004G123480
OG0013773	XP_009108195.1	Cg003G082700
OG0013775	XP_033148224.1	Cg004G123860
OG0013776	XP_009147008.1	Cg004G124090
OG0013777	XP_009147003.1	Cg004G124140
OG0013778	XP_009123870.1, XP_009146990.1	Cg004G124330
OG0013779	XP_009146972.1	Cg004G124560
OG0013780	XP_009143218.1	Cg005G165720
OG0013781	XP_009133416.3	Cg005G165990
OG0013782	XP_009143253.1	Cg005G166080
OG0013783	XP_009116281.1	Cg002G050500
OG0013784	XP_009143269.3	Cg005G166280
OG0013785	XP_009141834.1	Cg005G166500
OG0013786	XP_033145118.1	Cg005G166600
OG0013787	XP_009141823.1	Cg005G166670
OG0013788	XP_009143304.1	Cg005G166700
OG0013789	XP_009143334.1	Cg005G167010
OG0013790	XP_009133339.1	Cg005G167110
OG0013791	XP_009143337.1	Cg005G167120
OG0013792	XP_009133334.1	Cg005G167210
OG0013793	XP_009133330.2	Cg005G179040
OG0013794	XP_009143345.1	Cg005G167300
OG0013795	XP_009140107.2	Cg005G167410
OG0013796	XP_009141757.1	Cg005G167580
OG0013797	XP_009141550.1	Cg005G170560
OG0013798	XP_009143602.1	Cg005G170290
OG0013799	XP_009133092.1	Cg005G169970
OG0013800	XP_009143567.1	Cg005G169880
OG0013801	XP_009143559.1	Cg005G169800
OG0013802	XP_009141611.1	Cg005G169740
OG0013803	XP_009141616.1	Cg005G169660
OG0013804	XP_018514896.1	Cg005G169590
OG0013805	XP_009133109.1	Cg005G169510
OG0013806	XP_018514649.1	Cg005G169210
OG0013807	XP_009143478.1	Cg005G168920
OG0013808	XP_009143475.1	Cg005G168900
OG0013809	XP_009141680.3	Cg005G168800
OG0013810	XP_009141716.1	Cg005G168330
OG0013811	XP_009141715.1	Cg005G168340
OG0013812	XP_033144690.1	Cg005G168370
OG0013813	XP_009108062.2	Cg001G033120
OG0013814	XP_009141517.1	Cg005G170780
OG0013816	XP_033129076.1	Cg006G230650
OG0013817	XP_009149062.1	Cg006G229680
OG0013818	XP_009149086.1	Cg006G229440
OG0013819	XP_009149088.1	Cg006G229420
OG0013820	XP_009149099.1	Cg006G229350
OG0013821	XP_009110445.1	Cg006G229250
OG0013822	XP_009149117.2	Cg006G229140
OG0013823	XP_009123962.1	Cg006G232330
OG0013824	XP_009149161.1	Cg006G228790
OG0013825	XP_033136148.1	Cg006G228660
OG0013826	XP_009149178.1	Cg006G228650
OG0013827	XP_033129815.1	Cg002G067900
OG0013828	XP_009110410.1	Cg006G228570
OG0013829	XP_009149231.2, XP_033128099.1	Cg006G228230
OG0013830	XP_009149239.1	Cg006G228120
OG0013832	XP_009110364.1	Cg006G227910
OG0013833	XP_033137168.1	Cg006G228020
OG0013834	XP_009110371.1	Cg006G228050
OG0013835	XP_009149281.1	Cg006G227660
OG0013836	XP_009149337.1	Cg006G227440
OG0013837	XP_033134435.1	Cg006G226900
OG0013838	XP_009110297.2	Cg006G226860
OG0013839	XP_018509512.1	Cg006G226850
OG0013840	XP_009149400.1	Cg006G226770
OG0013841	XP_009110286.1	Cg006G226700
OG0013842	XP_009110276.1	Cg006G226600
OG0013843	XP_009149445.1	Cg006G226430
OG0013844	XP_033133904.1	Cg006G226400
OG0013845	XP_009149470.1	Cg006G226180
OG0013846	NP_001288971.1	Cg006G226090
OG0013847	XP_033130590.1	Cg006G225910
OG0013848	XP_009110224.1	Cg006G225500
OG0013849	XP_033128357.1	Cg006G225200
OG0013850	XP_009149579.1	Cg006G225000
OG0013851	XP_009149652.1	Cg006G224680
OG0013852	XP_033128008.1	Cg006G224590
OG0013853	XP_009149660.3	Cg006G224580
OG0013854	XP_009149671.1	Cg006G224450
OG0013855	XP_009149676.1	Cg006G224410
OG0013856	XP_009149685.1	Cg006G224340
OG0013857	XP_009149694.1	Cg006G224260
OG0013858	XP_009145378.1	Cg006G223950
OG0013859	XP_009110129.1	Cg006G223190
OG0013860	XP_009115605.1	Cg006G223180
OG0013861	NP_001288824.1	Cg006G223160
OG0013862	XP_009115600.2	Cg006G223140
OG0013863	XP_009110102.1	Cg006G222470
OG0013864	XP_009115475.1	Cg006G221870
OG0013865	XP_009115474.1	Cg006G221850
OG0013866	XP_009115438.1	Cg006G221450
OG0013867	XP_009103113.1	Cg006G221110
OG0013868	XP_009103112.1	Cg006G221100
OG0013869	XP_009110034.1, XP_009115413.1	Cg006G221080
OG0013870	XP_009115388.1	Cg006G220910
OG0013871	XP_009115368.2	Cg006G220760
OG0013872	XP_009109906.1	Cg006G220470
OG0013873	XP_009109903.1	Cg006G220450
OG0013874	XP_009115340.1	Cg006G220330
OG0013875	XP_009113810.1	Cg006G219640
OG0013876	XP_009105299.1	Cg007G267510
OG0013877	XP_009109834.1	Cg006G219420
OG0013878	XP_009102989.1	Cg006G219300
OG0013879	XP_033137852.1	Cg006G204170
OG0013880	XP_009140666.1	Cg001G016480
OG0013881	XP_009138166.1, XP_009137453.1	Cg001G016310
OG0013882	XP_018508302.1	Cg001G016120
OG0013883	XP_009138465.1	Cg001G016110
OG0013884	XP_009138618.1	Cg001G015950
OG0013886	XP_033143692.1	Cg001G015660
OG0013887	XP_009138954.1	Cg001G015630
OG0013888	XP_009125740.1	Cg001G007760
OG0013889	XP_009140634.1	Cg005G188380
OG0013890	XP_009140616.1	Cg005G188930
OG0013891	XP_009140617.1	Cg005G188910
OG0013892	XP_009117088.1	Cg005G188970
OG0013893	XP_009124982.1	Cg001G007190
OG0013894	XP_009117093.1	Cg005G189080
OG0013895	XP_009140602.1	Cg005G189090
OG0013897	XP_009117097.1	Cg005G189160
OG0013898	XP_009117080.1	Cg005G188870
OG0013899	XP_009140627.1	Cg005G188830
OG0013900	XP_009140483.1	Cg005G191110
OG0013901	XP_009140443.1	Cg005G191720
OG0013902	XP_009106267.1	Cg007G276730
OG0013903	XP_009106263.1	Cg007G276720
OG0013904	XP_009140375.1	Cg005G192080
OG0013905	XP_009140356.2	Cg005G192370
OG0013906	XP_009140342.1	Cg005G192520
OG0013907	XP_009117356.1	Cg005G192900
OG0013908	XP_033145397.1	Cg005G192920
OG0013909	XP_009140315.1	Cg005G192970
OG0013910	XP_033137140.1	Cg005G193080
OG0013911	XP_009117400.1	Cg005G193360
OG0013912	XP_009117418.1	Cg005G193610
OG0013913	XP_033145945.1, XP_009117442.2	Cg005G193850
OG0013915	XP_009148901.1	Cg006G230690
OG0013916	XP_009117882.1	Cg006G231170
OG0013917	XP_009117884.1	Cg006G231190
OG0013918	XP_009148835.1, XP_009110539.1	Cg006G231350
OG0013919	XP_009148722.1	Cg006G231580
OG0013920	XP_009117924.1	Cg006G231780
OG0013921	XP_009117969.1	Cg006G232150
OG0013922	XP_009148666.1	Cg006G232200
OG0013923	XP_009123954.1	Cg006G232270
OG0013924	XP_009123960.1	Cg006G232320
OG0013925	XP_009148645.1	Cg006G232440
OG0013926	XP_009148529.3	Cg006G232620
OG0013927	XP_009148552.1	Cg006G232920
OG0013928	XP_009110623.1	Cg006G233180
OG0013929	XP_009148568.1	Cg006G233200
OG0013930	XP_009148623.2	Cg006G233880
OG0013931	XP_009118164.1	Cg006G233970
OG0013932	XP_009148640.1	Cg006G233980
OG0013933	XP_009118178.1, XP_009110697.2	Cg006G234170
OG0013934	XP_018514966.1	Cg006G234230
OG0013935	XP_033133797.1	Cg006G234880
OG0013936	XP_009118226.1	Cg006G234950
OG0013937	XP_009118211.1	Cg006G235180
OG0013938	XP_009136154.1	Cg004G144680
OG0013939	XP_009136153.1	Cg004G144670
OG0013940	XP_009129835.1	Cg008G307590
OG0013942	XP_033128355.1	Cg006G236080
OG0013943	XP_009110815.1	Cg006G236440
OG0013944	XP_009148256.1	Cg006G236480
OG0013945	XP_018515534.1	Cg006G236600
OG0013946	XP_009110831.1	Cg006G236640
OG0013947	XP_009148237.1	Cg006G236690
OG0013948	XP_009148185.1	Cg006G236730
OG0013949	XP_009148179.1	Cg006G236790
OG0013950	XP_033128581.1	Cg006G237390
OG0013951	XP_009148107.1	Cg006G237510
OG0013952	XP_009148103.1	Cg006G237560
OG0013953	XP_009110897.1	Cg006G237630
OG0013954	XP_009104074.1	Cg002G048530
OG0013955	XP_009148032.1	Cg006G238210
OG0013957	XP_009110950.1	Cg006G238760
OG0013958	XP_009118456.2	Cg006G238900
OG0013959	XP_009110958.1	Cg006G239080
OG0013960	XP_009110964.1	Cg006G239190
OG0013961	XP_009119004.1	Cg006G239200
OG0013962	XP_009119034.1	Cg006G239500
OG0013963	XP_009119062.1	Cg006G239770
OG0013964	XP_009119070.1	Cg006G239930
OG0013965	XP_009118553.1	Cg001G009100
OG0013966	XP_009119114.1	Cg006G240510
OG0013967	XP_009119127.2	Cg006G240630
OG0013968	XP_009119134.2	Cg006G240710
OG0013969	XP_009119166.1, XP_009118594.1	Cg006G241010
OG0013970	XP_009114879.1	Cg006G241300
OG0013971	XP_009119228.1	Cg006G241440
OG0013972	XP_009119236.1	Cg006G241480
OG0013973	XP_009119260.1	Cg006G241660
OG0013974	XP_009119288.1	Cg006G241900
OG0013975	XP_009119314.1	Cg006G242150
OG0013976	XP_009118660.1, XP_009119324.1	Cg006G242230
OG0013977	XP_009111120.1	Cg006G242270
OG0013978	XP_009119541.1	Cg006G242940
OG0013979	XP_009111165.1	Cg006G243200
OG0013980	XP_009118720.1	Cg006G243300
OG0013981	XP_033138338.1	Cg006G243330
OG0013982	XP_009119619.1	Cg006G243720
OG0013983	XP_009119648.1	Cg006G244090
OG0013984	XP_033138117.1	Cg006G244200
OG0013985	XP_009119677.1	Cg006G244380
OG0013986	XP_009119679.1	Cg006G244410
OG0013987	XP_009118799.1	Cg006G244440
OG0013988	XP_033135952.1	Cg006G244460
OG0013989	XP_009119684.1	Cg006G244520
OG0013990	XP_009119708.2	Cg006G244810
OG0013991	XP_009119703.2	Cg006G244730
OG0013992	XP_009119716.2	Cg006G244910
OG0013993	XP_009119737.1	Cg006G245110
OG0013994	XP_009118838.1	Cg006G245130
OG0013995	XP_033137722.1	Cg005G163950
OG0013996	XP_018510349.1	Cg006G245170
OG0013997	XP_009104720.1	Cg002G058920
OG0013998	XP_009119762.1	Cg006G245450
OG0013999	XP_009121712.1	Cg008G294100
