Orthogroup	Brassica_rapa	Noccaea_praecox
OG0012901	XP_009113426.1	Np002G104130
OG0012902	XP_009119531.1	Np002G106250, Np005G264940
OG0012903	XP_009113408.1	Np002G106490
OG0012904	XP_009123461.1	Np002G107280
OG0012905	XP_009119596.1	Np002G107070
OG0012906	XP_009122983.1	Np002G107710
OG0012907	XP_009124456.1	Np002G107970
OG0012908	XP_009113388.1	Np002G108270
OG0012909	XP_009113353.1	Np002G112220
OG0012910	XP_009113351.1	Np002G112180
OG0012911	XP_009102748.1	Np002G113190
OG0012912	XP_009113320.1	Np002G113470
OG0012913	XP_009113307.1	Np002G113840
OG0012914	XP_009102905.1	Np002G114140
OG0012915	XP_009103109.1, XP_009113279.2	Np002G114730
OG0012916	XP_009113285.1	Np002G114640
OG0012917	XP_009103213.1	Np002G114950
OG0012918	NP_001288895.1	Np002G115020
OG0012919	XP_009113204.1	Np002G116090
OG0012920	XP_009103823.1	Np002G116220
OG0012921	XP_018510951.1	Np002G116350
OG0012922	XP_009113182.1	Np002G116640
OG0012923	XP_009103885.1	Np002G116430
OG0012924	XP_009113176.1	Np002G116950
OG0012925	XP_009104349.1	Np002G117360
OG0012927	XP_009113148.1	Np002G117390
OG0012928	XP_033128857.1	Np004G247490
OG0012929	XP_009104481.1	Np002G117700
OG0012930	XP_033134522.1	Np002G117770
OG0012931	XP_009113360.1, XP_009105767.1	Np002G118850
OG0012932	XP_009107101.1	Np001G029780
OG0012933	XP_009114247.1, XP_009101363.2	Np001G028180
OG0012934	XP_033128858.1	Np001G028160
OG0012935	XP_009107133.1	Np001G027890
OG0012936	XP_009129223.1	Np001G027070
OG0012937	XP_009129217.1	Np001G026960
OG0012938	XP_009101328.1	Np001G026940
OG0012939	XP_009101310.1	Np001G026650
OG0012940	XP_009101289.1	Np001G026380
OG0012941	XP_009114217.2	Np001G026270
OG0012942	XP_009101259.1	Np001G025510
OG0012943	XP_009129130.1, XP_009101250.1	Np001G025310
OG0012944	XP_033129891.1	Np001G024990
OG0012945	XP_009152221.1	Np001G024960
OG0012946	XP_009148679.1	Np004G242850
OG0012947	XP_009114160.1	Np001G024750
OG0012948	XP_009114145.1	Np001G024230
OG0012949	XP_009152139.1	Np001G023910
OG0012950	XP_009152132.2	Np001G023730
OG0012951	XP_009152100.1	Np001G023260
OG0012952	XP_033139832.1, XP_009129575.1, XP_033139831.1	Np001G023110
OG0012953	XP_018515462.1	Np001G022970
OG0012954	XP_009152075.1	Np001G022920
OG0012955	XP_009129509.1	Np001G022600
OG0012956	XP_009121513.1	Np001G022460
OG0012957	XP_033135835.1	Np001G022380
OG0012958	XP_033141871.1	Np001G022210
OG0012959	XP_009152022.2	Np001G022060
OG0012960	XP_009152002.1	Np001G021720
OG0012961	XP_009151998.1	Np001G021670
OG0012962	XP_009129449.1	Np001G021370
OG0012963	XP_009151990.1	Np001G021360
OG0012964	XP_009151989.1	Np001G021330
OG0012965	XP_009151974.1	Np001G020990
OG0012966	XP_009140034.2	Np005G318160
OG0012967	XP_009111574.1	Np001G020770
OG0012968	XP_009129393.1	Np001G020440
OG0012969	XP_009129392.1, XP_033129883.1	Np001G020430
OG0012970	XP_009151909.1	Np001G020240
OG0012971	XP_009151891.1	Np001G020040
OG0012972	XP_009151860.2	Np001G019710
OG0012973	XP_009151857.1	Np001G019700
OG0012974	XP_009151856.2	Np001G019640
OG0012975	XP_009151835.1	Np001G019460
OG0012976	XP_009151800.1	Np001G019070
OG0012977	XP_009151795.2	Np001G018990
OG0012978	XP_009151750.1, XP_009129681.1	Np001G018500
OG0012979	XP_009111809.2, XP_009151749.1	Np001G018480
OG0012980	XP_009139796.1	Np005G313600
OG0012981	XP_009105257.2	Np002G092730
OG0012982	XP_009127529.2	Np003G150910
OG0012983	XP_009127516.1	Np002G093420
OG0012984	XP_009127515.1	Np002G093440
OG0012985	XP_009105242.1	Np005G313120, Np002G093770
OG0012986	XP_009105226.1	Np002G094270
OG0012987	XP_009127476.1	Np002G095780
OG0012988	XP_033140105.1	Np002G095990
OG0012989	XP_009105191.1	Np002G096030
OG0012990	XP_009105155.1	Np002G097780
OG0012991	XP_009105151.1	Np002G098500
OG0012992	XP_018512423.1	Np002G098690
OG0012993	XP_009105147.1	Np002G098810
OG0012994	XP_009127391.1	Np002G099550
OG0012995	XP_018511561.1	Np005G309850
OG0012996	XP_009132510.1	Np004G196980
OG0012997	XP_009102612.1	Np007G384720
OG0012998	XP_009112861.1	Np002G124780
OG0012999	XP_009112841.1	Np002G124560
OG0013000	XP_009112821.1	Np002G124080
OG0013001	XP_009112820.1	Np002G124040
OG0013002	XP_009112815.1	Np002G123890
OG0013003	XP_009112814.1	Np002G123880
OG0013004	XP_009112803.1	Np002G123810
OG0013005	XP_009112801.1	Np002G123730
OG0013006	XP_009112796.1	Np002G123690
OG0013007	XP_009112795.1	Np002G123680
OG0013008	XP_009112902.1	Np002G123670
OG0013009	XP_033134086.1	Np002G123490
OG0013010	XP_009112766.1	Np002G123170, Np003G180990
OG0013011	XP_009112759.1	Np002G122870
OG0013012	XP_009112940.1	Np002G122660
OG0013013	XP_009112947.1	Np002G122450
OG0013014	XP_009112955.1	Np002G122350
OG0013015	XP_009148566.1	Np004G244830
OG0013016	XP_009112985.1	Np002G121420
OG0013017	XP_009112713.1	Np002G121240
OG0013018	XP_009113052.1	Np002G120780
OG0013019	XP_009113055.1	Np002G120750
OG0013020	XP_009113080.1	Np002G119980
OG0013021	XP_009148634.1	Np004G245920
OG0013022	NP_001288949.1	Np002G119890
OG0013023	XP_009148044.1	Np002G119880
OG0013024	XP_009139582.1	Np005G280150
OG0013025	XP_009137564.1, XP_009139739.1	Np005G279880
OG0013026	XP_009137570.1	Np005G279830
OG0013027	XP_009109187.1, XP_033143026.1	Np005G279770
OG0013028	XP_009144808.2	Np005G279650
OG0013029	XP_033145361.1	Np005G310960
OG0013030	XP_009133479.1, XP_009142737.1	Np006G330470
OG0013031	XP_009142728.1	Np006G330590
OG0013032	XP_009141959.1	Np006G330730
OG0013033	XP_009141961.1	Np006G330710
OG0013034	XP_009133461.2	Np006G330930
OG0013035	XP_009133445.2	Np006G331250
OG0013036	XP_009141920.1	Np006G331410
OG0013037	XP_009146958.1	Np007G413840, Np007G412300, Np007G413870
OG0013038	XP_009146941.1	Np007G413650
OG0013039	XP_009123411.1	Np007G413610, Np007G413590
OG0013040	XP_009146909.1	Np007G413200, Np007G413160
OG0013041	XP_009146911.1	Np007G413150
OG0013042	XP_009146887.1	Np007G412720
OG0013044	XP_009137963.1	Np005G282480
OG0013045	XP_009123126.1	Np007G412490, Np006G331290
OG0013046	XP_009146867.1	Np007G412200
OG0013048	XP_009135026.1	Np007G412160
OG0013049	XP_009135108.1	Np007G411900
OG0013050	XP_009146840.2	Np007G411880
OG0013051	XP_009131746.1	Np003G147740
OG0013052	XP_009122708.1	Np007G411490
OG0013053	XP_009135121.1	Np007G411470
OG0013054	XP_009135125.1	Np007G411420
OG0013055	XP_009146802.1	Np007G411180
OG0013056	XP_009148452.1	Np004G247350
OG0013057	XP_009146745.1	Np007G410640
OG0013058	XP_009146704.2	Np007G410230
OG0013059	XP_009146702.1	Np007G410180
OG0013060	XP_018513465.1	Np007G409440
OG0013061	XP_009146653.1	Np007G409430
OG0013062	XP_009146648.1	Np007G409370
OG0013063	XP_009146642.2	Np007G409330
OG0013064	XP_009144235.1	Np006G348190, Np006G354730
OG0013065	XP_009135225.1	Np007G409090
OG0013066	XP_009137754.1	Np005G276930
OG0013067	XP_009143389.1, XP_009142120.1	Np006G335390
OG0013068	XP_009127373.1	Np003G174750
OG0013069	XP_009119913.1	Np001G050780
OG0013070	XP_009118907.1	Np003G174730
OG0013071	XP_009134033.1	Np003G174480
OG0013072	XP_009134036.1	Np003G174270
OG0013073	XP_009118900.1	Np003G173910
OG0013074	XP_009118897.1	Np003G173780
OG0013075	XP_009118896.1	Np003G173730
OG0013076	XP_009134052.1	Np003G173180
OG0013077	XP_009134055.1	Np003G173090
OG0013078	XP_009134060.1	Np003G172870
OG0013079	XP_009134066.1	Np003G172110
OG0013080	XP_009102420.1	Np007G387880
OG0013081	XP_009132633.1	Np003G169880
OG0013082	XP_009132618.2	Np003G184380
OG0013083	XP_009140869.1	Np003G184440
OG0013084	XP_009132600.1	Np002G097310, Np001G035540
OG0013085	XP_033138035.1	Np004G203580
OG0013086	XP_033138276.1, XP_033141681.1	Np003G167700
OG0013087	XP_033140658.1	Np003G152990
OG0013088	XP_009127260.1	Np003G167000
OG0013089	XP_009106852.1	Np003G166440
OG0013090	XP_009132541.2	Np003G166090
OG0013091	XP_009119813.1	Np003G165130, Np003G164060
OG0013092	XP_009119834.1	Np003G164670
OG0013093	XP_009119891.3	Np003G163820
OG0013094	XP_009143951.1	Np005G277280
OG0013095	XP_009127120.1	Np003G162200
OG0013096	XP_009127119.1	Np003G162190
OG0013097	XP_033129021.1, XP_033138476.1	Np003G162140
OG0013098	XP_033140817.1	Np003G162010
OG0013099	XP_009127130.1	Np003G161970
OG0013100	XP_009127129.1	Np003G161960
OG0013101	XP_009127132.1	Np003G161780
OG0013102	XP_009132444.1	Np003G162460
OG0013103	XP_009127099.1	Np003G162520
OG0013104	XP_009132437.1	Np003G163090
OG0013105	XP_009121162.2	Np007G380020
OG0013106	XP_009120007.1, XP_009127066.1	Np003G161180
OG0013107	XP_009120012.1	Np003G161030
OG0013108	XP_009120013.1	Np003G161020
OG0013109	XP_009120014.1	Np003G161010
OG0013110	XP_009127044.1	Np003G160950
OG0013111	XP_009127043.1	Np003G160940
OG0013112	XP_009127061.1	Np003G160710
OG0013113	XP_009127017.1	Np003G160370
OG0013114	XP_009142743.1	Np005G278800
OG0013115	XP_009120046.2	Np003G160330
OG0013116	XP_009132382.1	Np003G159620
OG0013117	XP_033138721.1	Np003G159350
OG0013118	XP_009120096.1	Np003G159240
OG0013119	XP_009120107.1	Np003G158620
OG0013120	XP_009126967.2	Np003G158330
OG0013121	XP_009120130.1	Np003G158270
OG0013122	NP_001288870.1	Np003G158010
OG0013123	XP_009120158.1	Np003G157620
OG0013124	XP_009120232.2	Np003G156380
OG0013125	XP_009120247.1	Np003G156240
OG0013126	XP_009120249.1	Np003G156220
OG0013127	XP_009126844.2	Np003G156080
OG0013128	XP_009126845.1	Np003G156070
OG0013129	XP_033140792.1	Np003G155910
OG0013131	XP_009126808.1	Np003G155200
OG0013132	XP_009126790.1	Np003G154970
OG0013133	XP_009120324.1	Np003G154930
OG0013134	XP_033145759.1	Np005G296060
OG0013135	XP_009136384.1	Np001G010240
OG0013136	XP_009151584.1	Np001G018240
OG0013137	XP_009121774.1	Np003G140040
OG0013138	XP_009121778.1	Np003G139990
OG0013139	XP_009121785.1	Np003G139970
OG0013140	XP_009131306.1, XP_009121819.1	Np003G139640
OG0013141	XP_009121830.1	Np003G139530
OG0013142	XP_009121837.1	Np003G139350
OG0013143	XP_009121859.1	Np003G139160
OG0013144	XP_009121862.1	Np003G139140
OG0013145	XP_009131263.1	Np003G139060
OG0013146	XP_009121872.1	Np003G139040
OG0013147	XP_009121875.1	Np003G139000
OG0013148	XP_009131235.1	Np003G138530
OG0013150	XP_009131216.1	Np003G138370
OG0013151	XP_009121924.1	Np003G138320
OG0013152	XP_009121929.1	Np003G138290
OG0013153	XP_009131210.1	Np003G138140
OG0013154	XP_009121953.2	Np003G137960
OG0013155	XP_009121959.1	Np003G137950, Np003G137970
OG0013156	XP_009121969.1	Np003G137860
OG0013157	XP_009121970.1	Np003G137850
OG0013158	XP_009122018.1, XP_009125268.1	Np003G137230
OG0013159	XP_009125271.2	Np003G137210
OG0013160	XP_009125318.1	Np003G136480
OG0013161	XP_009131126.1	Np003G136040
OG0013162	XP_009122539.2	Np003G136000
OG0013163	XP_009131111.2	Np003G135700
OG0013164	XP_009131109.1	Np003G135500
OG0013165	XP_009122511.1	Np003G135480
OG0013166	XP_009131106.2	Np003G135400
OG0013167	XP_009122496.2	Np003G133960, Np003G135250
OG0013168	XP_009122491.1	Np003G135230, Np003G134520
OG0013169	XP_009125743.1	Np003G135210
OG0013170	XP_009125739.1	Np003G135150
OG0013171	XP_009122449.1	Np003G134810
OG0013172	XP_009150870.2	Np001G010500
OG0013174	XP_009122421.2	Np003G134290
OG0013175	XP_009122919.1	Np003G134280
OG0013176	XP_009131013.2	Np003G133820
OG0013177	XP_009131007.1	Np003G133750
OG0013178	XP_009122316.1	Np003G133730
OG0013179	XP_009122354.2	Np003G133210
OG0013180	XP_009130191.1	Np001G007870
OG0013181	XP_033144621.1	Np003G132930
OG0013182	XP_033144039.1	Np005G295500
OG0013183	XP_009130748.1	Np005G294540
OG0013184	XP_009136857.1	Np005G293990
OG0013185	XP_009130922.1	Np005G293640
OG0013186	XP_009136866.1	Np005G293630
OG0013188	XP_009108356.1	Np005G292160
OG0013189	XP_018513622.1	Np005G292110
OG0013190	XP_033144284.1	Np005G292080
OG0013191	XP_009128831.3	Np001G036380
OG0013192	XP_009131932.1	Np005G291470
OG0013193	XP_009132057.1	Np005G291210
OG0013194	XP_009132165.1	Np005G291050
OG0013195	XP_009136956.1	Np005G291010
OG0013196	XP_009132253.2	Np005G290840
OG0013197	XP_033129631.1	Np005G290630
OG0013198	XP_009132470.1	Np005G290420
OG0013199	XP_009132501.1	Np005G290390
OG0013200	XP_009132513.1	Np005G290380
OG0013201	XP_009132746.1	Np005G290060
OG0013202	XP_009133470.1	Np005G288650
OG0013203	XP_009116445.1	Np001G062080, Np001G058290, Np001G058110
OG0013204	XP_009133482.1	Np005G288640
OG0013205	XP_033132101.1	Np005G269320
OG0013206	XP_009133917.1	Np005G288130
OG0013207	XP_009134643.1	Np005G287660
OG0013208	XP_009134704.1	Np005G287990
OG0013209	XP_009108490.1	Np005G286810
OG0013210	XP_018508079.1	Np005G286160
OG0013211	XP_009135705.1	Np005G285770
OG0013212	XP_009105650.1	Np002G086300
OG0013213	XP_009135880.1	Np005G285460
OG0013214	XP_009108577.1	Np005G284950
OG0013216	XP_033142593.1	Np005G283280
OG0013217	XP_009137391.1	Np005G283210
OG0013218	XP_009137397.1, XP_009137479.1	Np005G283100
OG0013219	XP_009137399.1	Np005G283080
OG0013220	XP_033144466.1	Np005G282810
OG0013221	XP_009114852.1	Np004G205770
OG0013223	XP_009114797.1	Np004G206310
OG0013224	XP_009151466.1	Np004G206340
OG0013225	XP_033144631.1	Np003G148310
OG0013226	XP_009139380.1	Np005G280340
OG0013227	XP_009122378.1	Np003G132830
OG0013228	XP_009114782.1	Np004G206910
OG0013229	XP_009145154.1	Np004G208470
OG0013230	XP_033137153.1	Np004G208510
OG0013231	XP_009114746.1	Np004G208650
OG0013232	XP_009114735.1	Np004G208760
OG0013233	XP_018514308.1	Np004G224340
OG0013234	XP_009145135.1	Np004G204200, Np004G203990
OG0013235	XP_033135794.1	Np004G220170, Np004G203940, Np004G204230
OG0013236	XP_018514874.2	Np004G204520
OG0013237	XP_009145121.1	Np004G204570
OG0013238	XP_018511593.1	Np004G204910
OG0013239	XP_009123067.1	Np004G202490
OG0013240	XP_009135071.1	Np007G412380, Np007G413810
OG0013241	XP_009115033.1	Np004G214700
OG0013242	XP_033137948.1	Np004G203290
OG0013243	XP_009107462.1, XP_009129554.1	Np004G201970
OG0013244	XP_033133973.1	Np001G025600
OG0013245	XP_009118935.1	Np004G200470
OG0013246	XP_009118930.1	Np004G200710
OG0013247	XP_009107643.1	Np004G203740
OG0013248	XP_009107642.1	Np004G203760
OG0013249	XP_009107640.2	Np004G203770
OG0013250	XP_009107455.2	Np004G201920
OG0013251	XP_009107441.2	Np004G201360
OG0013252	XP_009102943.1	Np004G210640
OG0013253	XP_033137138.1	Np004G210620
OG0013254	XP_033135133.1	Np004G210960
OG0013255	XP_009109751.1	Np004G211020
OG0013256	XP_033131617.1	Np004G211040
OG0013257	XP_009109709.2	Np004G211510
OG0013258	XP_009113637.1	Np004G211640
OG0013259	XP_009102885.1	Np004G211810
OG0013260	XP_009102880.1	Np004G211910
OG0013261	XP_018508892.1	Np007G387300
OG0013262	XP_009115261.1	Np004G212110
OG0013263	XP_009115240.1	Np004G212470
OG0013264	XP_009109637.1	Np004G213060
OG0013265	XP_009115169.2	Np004G213590
OG0013266	XP_009102369.1	Np005G266390
OG0013267	XP_009101983.1	Np005G266460
OG0013268	XP_033133048.1	Np005G267060
OG0013269	XP_009149096.1	Np005G267450
OG0013270	XP_009138394.1	Np005G267480
OG0013271	XP_009148286.3	Np005G267530
OG0013272	XP_009121074.1	Np007G375340
OG0013273	XP_009146060.1	Np005G267860
OG0013274	XP_009138420.1	Np005G268030
OG0013275	XP_009144816.1	Np005G268040
OG0013276	XP_009144678.1	Np005G268070
OG0013277	XP_009144397.2, XP_009138427.1	Np002G090740
OG0013278	XP_009143937.1	Np005G268180
OG0013279	XP_009138434.1	Np005G268290
OG0013280	XP_009138438.1	Np005G268330
OG0013281	XP_009138460.2	Np003G141320, Np007G390780
OG0013282	XP_009109357.1	Np005G268790
OG0013283	XP_009138989.1	Np005G268820
OG0013284	XP_009138381.1	Np005G268910
OG0013285	XP_009135730.2	Np005G269350
OG0013286	XP_009138536.1	Np005G262740
OG0013287	XP_033137000.1	Np001G056270
OG0013288	XP_033140662.1, XP_033140670.1	Np005G262360
OG0013289	XP_009130259.1, XP_033140715.1	Np005G262350
OG0013290	XP_009129984.1	Np005G262310
OG0013291	XP_033143637.1	Np005G262080
OG0013292	XP_009128515.1	Np005G262070
OG0013293	XP_033132964.1	Np005G262060
OG0013294	XP_009109782.1	Np004G210510
OG0013295	XP_009109436.2	Np005G262040
OG0013296	XP_009101872.2	Np005G261630
OG0013297	XP_009109466.1	Np005G261620
OG0013298	XP_009122821.1	Np005G261600
OG0013299	XP_009101886.1	Np005G261360
OG0013300	XP_009109481.1	Np005G261290
OG0013301	XP_009109499.1	Np005G261150
OG0013302	XP_009109527.1	Np005G260640
OG0013303	XP_009109533.1	Np005G260570
OG0013304	XP_009109535.1	Np005G260520
OG0013305	XP_033138137.1	Np005G260310
OG0013306	XP_033129125.1	Np005G260080
OG0013307	XP_009109558.1	Np005G260160
OG0013309	NP_001288952.1	Np005G260040
OG0013310	XP_009117370.2, XP_033145362.1	Np006G370140
OG0013311	XP_009124245.2	Np005G310650
OG0013312	XP_009124227.1	Np005G310880
OG0013313	XP_009124220.1	Np005G310940
OG0013314	XP_009139697.1	Np005G311110
OG0013315	XP_009144670.1	Np005G311330
OG0013316	XP_009102317.1	Np005G312040
OG0013318	XP_009139735.1	Np005G312330
OG0013319	XP_009139741.1	Np005G312410
OG0013320	XP_009139743.1	Np005G312430
OG0013321	XP_009139754.1	Np005G312600
OG0013322	XP_009125064.1	Np005G313210
OG0013323	XP_009139785.1	Np005G313430
OG0013324	XP_009139788.1	Np005G313480
OG0013325	XP_009125087.1	Np005G313750
OG0013326	XP_009139798.1	Np005G313840
OG0013327	XP_009139799.1	Np005G313850
OG0013328	XP_009125096.1	Np005G314420
OG0013329	XP_033145963.1	Np005G314890
OG0013330	XP_009139915.1	Np005G315880
OG0013331	XP_009124853.1	Np005G316000
OG0013332	XP_033145584.1	Np005G316010
OG0013333	XP_009126286.1	Np003G146670
OG0013334	XP_009145230.1	Np004G216890
OG0013335	XP_009150054.1	Np001G045600
OG0013336	XP_009108181.1	Np003G180330
OG0013337	XP_009151677.1	Np001G017150
OG0013338	XP_033147158.1	Np006G340610
OG0013339	XP_009143676.2	Np006G340660
OG0013340	XP_009141472.1	Np006G340800
OG0013341	XP_009134161.1	Np003G177380
OG0013342	XP_009113534.1	Np003G177060
OG0013343	XP_009134136.1	Np003G176390
OG0013344	XP_009113530.1	Np003G176370
OG0013345	XP_009134134.1	Np003G176360
OG0013347	XP_009134125.1	Np003G176270
OG0013348	XP_009131755.1	Np003G147910
OG0013349	XP_033141801.1	Np003G175830
OG0013350	XP_009121061.1	Np007G375190
OG0013351	XP_009145111.1	Np004G205000
OG0013353	XP_009124540.1	Np003G175380
OG0013354	XP_009151420.1	Np003G175410
OG0013355	XP_009143796.1	Np006G342700
OG0013356	XP_009141333.1, XP_009132940.1	Np006G343910
OG0013357	XP_009141332.1	Np006G343980
OG0013358	XP_009141328.1	Np006G344020
OG0013359	XP_009143668.2	Np006G340590
OG0013360	XP_009101798.1	Np001G041610
OG0013361	XP_009114012.1	Np001G041680
OG0013362	XP_033128675.1	Np001G041740
OG0013363	XP_009101813.1	Np001G041820
OG0013364	XP_009101817.2	Np001G041900
OG0013365	XP_009101825.2	Np001G042050
OG0013366	XP_009107447.1	Np004G201760
OG0013367	XP_009114040.1	Np001G042300
OG0013368	XP_033134619.1	Np001G042390
OG0013369	XP_009107355.1	Np004G199440
OG0013370	XP_009123685.1	Np001G042510
OG0013371	XP_009101846.1	Np001G042610
OG0013372	XP_009143333.1	Np006G334060
OG0013373	XP_018510432.1	Np001G042750
OG0013374	XP_009113442.1	Np001G042800
OG0013375	XP_009101758.1	Np001G040780
OG0013376	XP_009113439.1	Np001G042830
OG0013377	XP_009133227.1	Np006G336150
OG0013378	XP_009113438.1	Np001G042840
OG0013379	XP_009123013.1	Np001G042860
OG0013380	XP_009113434.1	Np001G044450
OG0013381	XP_009136392.1	Np001G010070
OG0013382	XP_009141512.1	Np006G340070
OG0013383	XP_009113577.1	Np003G177540
OG0013384	XP_009113588.1	Np003G177790
OG0013385	XP_009113591.1	Np003G177850
OG0013386	XP_009113592.1	Np003G177940
OG0013387	XP_009113599.1	Np003G178000
OG0013388	XP_009151468.1	Np004G206370
OG0013389	XP_009134187.1	Np003G178260
OG0013390	XP_033142092.1	Np003G179740
OG0013391	XP_009108197.1	Np003G179970
OG0013392	XP_009108180.1	Np003G180340
OG0013393	XP_009108179.1	Np003G180370
OG0013394	XP_009108166.1	Np003G180530
OG0013395	XP_009128673.1	Np003G180560
OG0013396	XP_033134835.1	Np003G180890
OG0013397	XP_009124794.1	Np003G181180
OG0013398	XP_009124388.2	Np003G181280
OG0013399	XP_009114659.1	Np003G181500
OG0013400	XP_009114647.1	Np003G181670
OG0013401	XP_009134262.1	Np003G182080
OG0013402	XP_009114584.1	Np003G183120
OG0013403	XP_033142037.1	Np003G183220
OG0013404	XP_009134325.1	Np003G183920
OG0013405	XP_009114524.2	Np003G183980
OG0013406	XP_009114510.1	Np003G184640
OG0013407	XP_009114523.1	Np003G184000
OG0013408	XP_009123941.1	Np001G040010
OG0013409	XP_009101713.1	Np001G039880
OG0013410	XP_009123626.3	Np001G039200
OG0013411	XP_009101641.1	Np001G039080
OG0013412	XP_009113890.1	Np001G038820
OG0013414	XP_009128780.1	Np001G037700
OG0013415	XP_009101610.1	Np001G037690
OG0013416	XP_009113869.1	Np001G037510
OG0013417	XP_009101591.2	Np001G037120
OG0013418	XP_009101587.1	Np001G037050
OG0013419	XP_009101580.1	Np001G036950
OG0013420	XP_009101576.1	Np001G036910
OG0013421	XP_009114392.1	Np001G036800
OG0013422	XP_033128248.1	Np001G036750
OG0013423	XP_009128842.1	Np001G036580
OG0013424	XP_009114354.1	Np001G035370
OG0013425	XP_009120844.1	Np003G148160
OG0013428	XP_033132294.1	Np005G309640
OG0013429	XP_009136157.1	Np007G388950
OG0013430	XP_009124132.1	Np005G307410
OG0013431	XP_009107659.1	Np005G307440
OG0013432	XP_033144183.1	Np007G388140
OG0013433	XP_009139658.1	Np005G307550
OG0013434	XP_009102431.1	Np007G387800
OG0013435	XP_009107685.1	Np005G308460
OG0013436	XP_018513592.1	Np007G387010
OG0013437	XP_009139608.1	Np005G307180
OG0013438	XP_009107746.1	Np005G307010
OG0013439	XP_009108081.1	Np005G306410
OG0013440	XP_009108098.1	Np005G306230
OG0013441	XP_009119946.1	Np005G306030
OG0013442	XP_009108201.1	Np003G179890
OG0013443	XP_033146651.1	Np005G305390
OG0013445	XP_009144704.1	Np005G304040
OG0013446	XP_009144712.1	Np005G303820
OG0013447	XP_009147899.1	Np005G303700
OG0013448	XP_009147838.1	Np005G303580
OG0013449	XP_009107829.1	Np005G303550
OG0013450	XP_009136700.1, XP_009147242.1	Np005G302790
OG0013451	XP_009146935.1	Np005G302760
OG0013452	XP_009125125.1	Np005G316440
OG0013453	XP_009139970.1	Np005G316720
OG0013454	XP_009125134.1	Np005G317330
OG0013455	XP_009140028.1	Np005G318060
OG0013456	XP_009140071.1	Np005G318940
OG0013457	XP_009140092.1	Np005G319460
OG0013458	XP_033146221.1	Np005G320140
OG0013459	XP_009125213.1	Np005G320220
OG0013460	XP_009125220.1	Np005G320290
OG0013461	XP_009133077.1	Np006G320580
OG0013462	XP_009133829.1	Np006G320800
OG0013463	XP_009142501.1	Np006G320860
OG0013464	XP_009142508.1	Np006G320960
OG0013465	XP_018514679.1	Np006G321730, Np006G320980
OG0013466	XP_009142518.1	Np006G321090
OG0013467	XP_009142526.1	Np006G321190
OG0013468	XP_033142834.1, XP_033142833.1	Np006G321470
OG0013469	XP_033147353.1	Np006G321950
OG0013470	XP_009142573.2	Np006G322010
OG0013471	XP_009142578.1	Np006G322100
OG0013472	XP_009142580.1	Np006G322160, Np006G322130
OG0013473	XP_009142428.1	Np006G322650
OG0013474	XP_033148408.1	Np006G322900
OG0013475	XP_009142651.1	Np006G322970
OG0013476	XP_009142658.1	Np006G323010
OG0013477	XP_009142660.1	Np006G323030
OG0013478	XP_009142667.1	Np006G323060
OG0013479	XP_009143214.1	Np006G323270
OG0013480	XP_009143199.1	Np006G323390
OG0013481	XP_009143197.1	Np006G323410
OG0013482	XP_009142375.1	Np006G323570
OG0013483	XP_009142371.1	Np006G323600
OG0013484	XP_009143153.1	Np004G218750, Np006G324050
OG0013485	XP_009133724.1	Np006G324500
OG0013486	XP_009133683.1	Np006G325350
OG0013487	XP_009138861.1	Np001G065720
OG0013488	XP_009143054.1	Np006G325410, Np006G325400
OG0013489	XP_009143049.1	Np006G325460
OG0013490	XP_033148319.1	Np006G325610
OG0013491	XP_009143023.2	Np006G325720
OG0013492	XP_009143020.1	Np006G325740
OG0013493	XP_009133668.1	Np006G329930, Np006G325790
OG0013494	XP_009142989.1	Np006G326080
OG0013495	XP_009142231.1, XP_009133644.1	Np006G326360
OG0013496	XP_009142224.1	Np006G326550
OG0013497	XP_009142202.1	Np006G326800
OG0013498	XP_009142929.1	Np006G327020
OG0013499	XP_033145555.1	Np006G327140
OG0013500	XP_009142176.1	Np006G327240
OG0013501	XP_009133567.1	Np006G327590
OG0013502	XP_009142150.1, XP_033139253.1	Np006G327660
OG0013503	XP_033146038.1, XP_033139246.1	Np006G327740
OG0013504	XP_009142880.2	Np006G328110
OG0013505	XP_009104145.1	Np001G063380
OG0013506	XP_009142802.1	Np006G328970
OG0013507	XP_009142050.2	Np006G328850
OG0013508	XP_009142004.1	Np006G329790
OG0013509	XP_009133505.1	Np006G329800
OG0013510	XP_009130659.1, XP_033139523.1, XP_033139518.1	Np003G125550
OG0013511	XP_009122849.1	Np003G125670
OG0013512	XP_009122825.1	Np003G125820
OG0013513	XP_009130670.1	Np003G126070
OG0013514	XP_009122817.2	Np003G126110
OG0013516	XP_009122802.1	Np003G126290, Np003G126270
OG0013517	XP_009125440.1	Np003G126420
OG0013518	XP_009122792.1	Np003G126470
OG0013519	XP_009130751.1	Np003G126830
OG0013520	XP_009122751.1	Np003G127030
OG0013521	XP_009122750.1	Np003G127020
OG0013522	XP_009125504.1	Np003G127670
OG0013523	XP_009122696.1, XP_009125505.1	Np003G127690, Np007G395640
OG0013524	XP_009130766.1	Np003G127970
OG0013525	XP_033138523.1	Np003G128070
OG0013526	XP_033138511.1	Np003G128080
OG0013527	XP_009122679.1	Np003G128160
OG0013528	XP_009130783.1, XP_009125521.1	Np003G128270
OG0013529	XP_009122649.1	Np003G128460
OG0013530	XP_009122647.1	Np003G128480
