Orthogroup	Noccaea_praecox	Cochlearia_excelsa
OG0014205	Np003G1876100	g25426
OG0014206	Np003G1876800	g25424
OG0014207	Np003G1877500	g39512
OG0014208	Np003G1878100	g45223
OG0014209	Np003G1880800	g25409
OG0014210	Np003G1882800	g25405
OG0014211	Np005G2796600	g23713
OG0014212	Np003G1885800	g39473
OG0014213	Np003G1889600	g25374
OG0014214	Np003G1890700	g39458
OG0014218	Np006G3488500, Np003G1895100	g25355
OG0014219	Np003G1895300	g45276, g25353
OG0014220	Np003G1895400	g25352
OG0014222	Np003G1897600	g25345
OG0014225	Np004G2099800	g32259
OG0014226	Np004G2089400	g50370
OG0014227	Np004G2037800	g53718
OG0014228	Np004G2037700	g53719
OG0014229	Np004G2037500	g28239, g28242
OG0014230	Np005G2788500	g17120
OG0014231	Np005G2780100	g23635
OG0014232	Np005G2776500	g47631, g23628
OG0014233	Np005G2776400	g23627
OG0014234	Np005G2773000	g17076, g47644
OG0014235	Np005G2772900	g17074, g23610
OG0014236	Np005G2771600	g23594
OG0014237	Np001G0239200	g10644
OG0014238	Np005G2768400	g23578
OG0014239	Np005G2768300	g23577
OG0014240	Np005G2767100	g17053
OG0014241	Np001G0239100	g10643
OG0014242	Np001G0237300	g10628
OG0014243	Np004G2437000	g31455
OG0014244	Np004G2434900	g31460
OG0014245	Np004G2431900	g49883
OG0014246	Np004G2359100	g50092
OG0014247	Np004G2344300	g27480
OG0014248	Np004G2288400	g50315
OG0014249	Np004G2090200	g50375
OG0014251	Np004G2092400	g32202
OG0014253	Np004G2096500	g32242
OG0014254	Np004G2103100	g32285
OG0014255	Np004G2057000	g50662
OG0014258	Np002G1240500	g40780, g41067
OG0014261	Np002G0772200	g44419, g46239
OG0014264	Np007G4231500	g12756
OG0014265	Np007G4082900	g12254
OG0014266	Np007G4079900	g13155
OG0014267	Np007G3829900	g11826
OG0014268	Np007G3861100	g6470
OG0014269	Np005G2690100	g29333, g50279, g34784
OG0014270	Np005G3048700	g31002
OG0014271	Np007G3781100	g14240
OG0014273	Np007G3736000, Np006G3297700, Np003G1503200	g13916
OG0014274	Np006G3707400	g38538
OG0014275	Np006G3677500	g50943
OG0014278	Np006G3627600	g38287
OG0014280	Np006G3487000, Np006G3542800	g39877
OG0014282	Np006G3408000	g51506
OG0014283	Np006G3406200	g51520, g25983
OG0014284	Np006G3403900	g51527
OG0014286	Np006G3312700	g51926, g51933, g51925
OG0014287	Np001G0281800	g10816
OG0014288	Np001G0273500	g10795
OG0014290	Np001G0220400	g10549
OG0014291	Np001G0187500	g10352
OG0014292	Np001G0187400	g10351
OG0014293	Np001G0185000	g10320
OG0014295	Np001G0475300	g2735
OG0014296	Np001G0511700	g19375
OG0014297	Np001G0512500	g19369
OG0014298	Np001G0566900	g19173
OG0014299	Np001G0635600	g1988
OG0014301	Np003G1299100	g29747
OG0014302	Np003G1317900	g29681
OG0014304	Np003G1422200	g5121
OG0014306	Np003G1754200	g40209
OG0014307	Np003G1761100	g40240
OG0014308	Np003G1763800	g40249
OG0014309	Np003G1788000	g40328
OG0014310	Np003G1843000	g25548
OG0014311	Np003G1873400	g25436
OG0014313	Np005G2643800	g23135
OG0014314	Np005G2728800	g23380
OG0014315	Np005G2793000	g23703
OG0014316	Np005G2798400	g23721
OG0014317	Np005G2916100	g24184
OG0014319	Np005G3092600	g24642, g24636
OG0014320	Np005G3099600	g25247
OG0014321	Np005G3106100	g46858
OG0014323	Np001G0368000	g10971
OG0014324	Np001G0415400	g11121
OG0014326	Np001G0420100	g37049
OG0014327	Np001G0167600	g10215
OG0014328	Np003G1739300	g26786
OG0014329	Np003G1726800	g28274
OG0014330	Np003G1722100	g1388
OG0014331	Np003G1721200	g1383
OG0014332	Np003G1720400	g1374
OG0014333	Np003G1677100	g1321
OG0014334	Np003G1631400	g28484
OG0014335	Np003G1611900	g28492
OG0014336	Np001G0073300	g9857, g358
OG0014337	Np035G4404700, Np047G4410600, Np046G4410100, Np032G4402400, Np036G4405700	g30303, g20244
OG0014338	Np019G4388000, Np023G4394600, Np031G4401000, Np003G1701700, Np023G4394100, Np019G4388400, Np031G4401600, Np003G1701800	g19989, g20911, g19782, g19734, g19728, g19776, g19687
OG0014341	Np003G1889000	g45249
OG0014343	Np012G4368900, Np011G4362100	g11907
OG0014344	Np004G2467900	g27158
OG0014346	Np002G0716900	g46538
OG0014347	Np019G4388800, Np031G4400500	g19701
OG0014373	Np001G0431700	g19619
OG0014374	Np001G0465900	g11420
OG0014375	Np001G0467000	g19527, g2813
OG0014376	Np001G0467500	g2811
OG0014377	Np001G0467600	g11410
OG0014378	Np001G0467700	g2809
OG0014379	Np001G0469600	g2798
OG0014380	Np003G1627600, Np003G1589200	g957
OG0014381	Np001G0488200	g2706
OG0014382	Np001G0485200	g2711
OG0014383	Np001G0484900	g2717
OG0014384	Np001G0484400	g2718
OG0014385	Np001G0484100	g2723
OG0014386	Np001G0482500	g19469
OG0014387	Np001G0482000	g19481
OG0014388	Np001G0478400	g19493
OG0014389	Np001G0479600	g19497
OG0014390	Np004G2098900	g27621
OG0014391	Np001G0477100	g2751
OG0014392	Np001G0476700	g19499
OG0014393	Np001G0476400	g19500
OG0014394	Np001G0328600	g10828
OG0014395	Np001G0297800	g10821
OG0014396	Np001G0261200	g10731
OG0014397	Np005G3177300	g46671
OG0014399	Np005G3175800	g46676
OG0014401	Np005G3096100	g25300
OG0014402	Np006G3386700	g37176
OG0014403	Np003G1453200	g4948
OG0014404	Np003G1452100, Np003G1260000	g4952, g4956
OG0014405	Np003G1450200	g28994
OG0014406	Np003G1450000	g28993
OG0014407	Np003G1449300	g41501
OG0014408	Np003G1447900	g29132
OG0014409	Np003G1447400	g29135
OG0014410	Np003G1446800	g4992
OG0014411	Np003G1444200	g4998
OG0014412	Np003G1440800	g29156
OG0014413	Np003G1440400	g29158
OG0014414	Np003G1439800	g29167
OG0014416	Np003G1437600	g5031
OG0014418	Np003G1431700	g5063
OG0014419	Np001G0176400	g10262
OG0014420	Np003G1426500	g5088
OG0014421	Np005G2765300	g23555
OG0014422	Np003G1424500	g5103
OG0014423	Np003G1423700	g5113
OG0014424	Np003G1422900	g5118
OG0014425	Np003G1421400	g5127
OG0014426	Np003G1419000	g5143
OG0014427	Np003G1418900	g5146
OG0014428	Np003G1418800	g5147
OG0014429	Np003G1417000	g5160
OG0014430	Np003G1416100	g5176, g29296
OG0014431	Np003G1415900	g29298
OG0014432	Np003G1415000	g5180
OG0014433	Np005G3063900	g47034
OG0014434	Np003G1414900	g29303
OG0014435	Np003G1414700	g29305
OG0014436	Np003G1414500	g5183
OG0014437	Np003G1413100	g45658
OG0014438	Np003G1411800	g5200
OG0014439	Np003G1411100	g45654
OG0014440	Np003G1410400	g45649
OG0014441	Np003G1409900	g45636
OG0014442	Np003G1409600	g5216
OG0014443	Np003G1407700	g29331
OG0014445	Np003G1407000	g29334
OG0014446	Np003G1406300	g5246
OG0014447	Np003G1402200	g29357
OG0014448	Np003G1401500	g29358
OG0014449	Np003G1398000	g45614
OG0014450	Np003G1395900	g5299
OG0014452	Np003G1392000	g45593
OG0014453	Np003G1391500	g29399
OG0014454	Np003G1390500	g45588
OG0014455	Np003G1390200	g29403
OG0014457	Np003G1384200	g5361
OG0014458	Np005G2762100	g23541
OG0014460	Np001G0195800	g4294
OG0014461	Np003G1379500	g29447
OG0014462	Np003G1378600	g5381
OG0014463	Np003G1376900	g5389
OG0014464	Np003G1375300	g29464
OG0014465	Np003G1375200	g29465
OG0014466	Np003G1374700	g29466
OG0014467	Np003G1373200	g29471
OG0014468	Np003G1372800	g5394
OG0014469	Np003G1372400	g45554
OG0014470	Np003G1370500	g29486
OG0014471	Np003G1370300	g29487
OG0014472	Np003G1369500	g5405
OG0014473	Np003G1369000	g45545, g29492
OG0014474	Np003G1368800	g29493
OG0014475	Np003G1368400	g45542
OG0014477	Np003G1365000	g29509
OG0014479	Np003G1363700	g29519
OG0014480	Np003G1362700	g5432
OG0014481	Np005G3100200	g13016
OG0014482	Np003G1358700	g5450
OG0014483	Np003G1356900	g29560
OG0014484	Np003G1356700	g29561
OG0014485	Np003G1352700	g5474
OG0014486	Np003G1351000	g5487
OG0014487	Np003G1349900	g5491
OG0014488	Np003G1348200	g5498
OG0014489	Np007G3876900	g6434
OG0014490	Np003G1346100	g29588
OG0014491	Np003G1345800	g5506
OG0014493	Np003G1342200	g29602
OG0014494	Np003G1340700	g5529
OG0014495	Np003G1335600	g5537
OG0014496	Np003G1334500	g5540, g29625
OG0014498	Np005G2811900	g23792
OG0014499	Np005G2812600	g23801
OG0014501	Np005G2814500	g23809
OG0014502	Np005G2816300	g47524
OG0014503	Np005G2817400	g47519
OG0014504	Np005G2817900	g17200
OG0014505	Np006G3622900	g40201
OG0014506	Np001G0455900	g19580
OG0014507	Np006G3622100	g40186
OG0014508	Np006G3621000	g40180
OG0014509	Np006G3620700	g40179
OG0014510	Np006G3620300	g40176
OG0014511	Np006G3619800	g40162
OG0014512	Np006G3619600	g40161
OG0014513	Np006G3617800, Np006G3618100	g37795
OG0014514	Np006G3617700	g40154
OG0014515	Np006G3612800	g40128
OG0014516	Np006G3612200	g43660
OG0014517	Np006G3610100	g40117
OG0014518	Np006G3608900	g40114
OG0014519	Np006G3608800	g40112
OG0014520	Np006G3580400	g40094
OG0014522	Np006G3585600	g40077
OG0014523	Np006G3587700	g40071
OG0014524	Np006G3588300	g40068
OG0014525	Np006G3589000	g37821
OG0014526	Np006G3589500	g40062
OG0014527	Np006G3590200	g40056
OG0014528	Np006G3591000	g40045
OG0014529	Np006G3591500	g40039
OG0014530	Np006G3593900	g51085
OG0014531	Np006G3595600	g37843
OG0014532	Np006G3596100	g39977
OG0014533	Np006G3597300	g39984
OG0014534	Np006G3597500	g39985
OG0014535	Np006G3599200	g40002
OG0014536	Np006G3601400	g51121
OG0014537	Np006G3602400	g51122
OG0014538	Np006G3392100	g39972
OG0014539	Np006G3505700	g37878
OG0014540	Np006G3506000	g51177
OG0014541	Np006G3522100	g51181
OG0014542	Np006G3515400	g39951
OG0014543	Np006G3523800	g39946
OG0014544	Np006G3524800	g39936
OG0014545	Np006G3526100	g37896
OG0014546	Np006G3479400, Np006G3527700	g51198
OG0014547	Np006G3540400, Np006G3467300	g51228
OG0014548	Np006G3547400, Np006G3482000	g39859
OG0014551	Np006G3550300	g51241
OG0014552	Np006G3550600	g39848
OG0014553	Np006G3552000	g51252
OG0014554	Np006G3552300	g39840
OG0014555	Np005G2826600	g47493
OG0014556	Np006G3556900	g51271
OG0014558	Np006G3559800	g39819
OG0014559	Np006G3560400	g51288
OG0014560	Np006G3560900	g51290
OG0014561	Np006G3570500	g39810
OG0014562	Np006G3568600	g39799
OG0014563	Np006G3565900	g39791
OG0014564	Np006G3564800, Np006G3563400	g39787
OG0014565	Np006G3573100	g39770
OG0014567	Np006G3575300	g39765
OG0014568	Np006G3575400	g51322
OG0014570	Np001G0412800	g39728
OG0014571	Np001G0410000	g11100
OG0014572	Np001G0408100	g39710
OG0014573	Np001G0407900	g39708
OG0014574	Np001G0407700	g39707
OG0014575	Np001G0407600	g11090
OG0014576	Np001G0406000	g11088
OG0014577	Np001G0405100	g39694
OG0014578	Np001G0402200	g39680
OG0014579	Np001G0401900	g39679
OG0014580	Np001G0401700	g11065
OG0014581	Np001G0401100	g11061
OG0014582	Np005G2810200	g23780
OG0014583	Np005G2809000	g23766
OG0014584	Np005G2808700	g47544
OG0014585	Np005G2807700	g23763
OG0014587	Np005G2806400, Np005G2806000	g47551
OG0014588	Np005G2805800	g23758
OG0014589	Np004G2003700	g54011
OG0014590	Np004G2005800	g36259
OG0014591	Np004G2006500	g36248
OG0014592	Np004G2008900	g28121
OG0014593	Np004G2009300	g53986
OG0014594	Np004G2104000	g50419
OG0014595	Np004G2020600	g36175
OG0014596	Np002G0760900	g44391
OG0014597	Np004G2019800	g28140
OG0014598	Np004G2019300	g28139
OG0014599	Np004G2017800	g28136
OG0014600	Np004G2016200	g53964
OG0014601	Np004G2105900	g50436
OG0014602	Np004G2106000	g32295
OG0014603	Np004G2106700	g27642
OG0014604	Np004G2107400	g32306
OG0014605	Np004G2109400	g27649
OG0014606	Np004G2110400	g27650
OG0014607	Np004G2112400	g27655
OG0014608	Np004G2112500	g32339
OG0014609	Np004G2114100	g50472
OG0014610	Np004G2118200	g32374
OG0014611	Np004G2121100	g50502
OG0014612	Np004G2124800	g50508
OG0014613	Np004G2126500	g50513
OG0014614	Np004G2128600	g32409
OG0014615	Np004G2130500	g50517
OG0014616	Np004G2131100	g32418
OG0014617	Np004G2132200	g32428
OG0014618	Np004G2133100	g32436
OG0014619	Np004G2133300	g27694
OG0014620	Np004G2139300	g50542
OG0014621	Np004G2139600	g32472
OG0014622	Np004G2139800	g32473
OG0014623	Np005G2820900	g23832
OG0014624	Np004G2141200	g50547
OG0014625	Np004G2141500	g50551
OG0014626	Np004G2142200	g32479
OG0014627	Np004G2146700	g27718
OG0014628	Np004G2147100	g50566
OG0014629	Np004G2148100	g32506
OG0014630	Np004G2150600	g50573
OG0014631	Np004G2153800	g50578
OG0014632	Np004G2153900	g50579
OG0014633	Np004G2155900	g50589
OG0014634	Np004G2159000	g32525
OG0014636	Np004G2159700	g27743
OG0014637	Np004G2161400, Np004G2160900	g27737
OG0014638	Np004G2168900	g50610
OG0014639	Np004G2169000	g32535
OG0014640	Np004G2169700	g32539
OG0014641	Np004G2174800	g27724
OG0014642	Np004G2195000	g50626, g27774
OG0014643	Np004G2188900	g50628
OG0014644	Np004G2197200	g32595
OG0014645	Np004G2050500	g32600
OG0014646	Np004G2050900	g50633
OG0014647	Np004G2055000	g27780
OG0014648	Np001G0252600	g10704
OG0014649	Np001G0251800	g10697
OG0014650	Np001G0249600	g10680
OG0014651	Np001G0248500	g1531
OG0014652	Np001G0246300	g1544
OG0014653	Np005G2814800	g23811
OG0014654	Np001G0246100	g10663
OG0014655	Np001G0242700	g1551
OG0014656	Np001G0242400	g1557
OG0014657	Np001G0013800	g50
OG0014658	Np001G0014300	g9653
OG0014659	Np001G0016100	g62
OG0014660	Np001G0019300	g77
OG0014661	Np001G0019600	g78
OG0014662	Np001G0019700	g9670
OG0014663	Np001G0020200	g82
OG0014664	Np001G0020300	g83
OG0014665	Np001G0022200	g97
OG0014666	Np001G0022500	g100
OG0014667	Np001G0022800	g102
OG0014668	Np001G0024100	g112
OG0014669	Np001G0024600	g9688
OG0014670	Np001G0024700	g118
OG0014671	Np001G0025200	g9691
OG0014674	Np001G0029300	g9707
OG0014675	Np001G0033900	g166
OG0014676	Np001G0035000	g9723
OG0014677	Np003G1859400	g45210
OG0014678	Np001G0038400	g9734
OG0014679	Np001G0039500	g9742
OG0014680	Np001G0040900	g207
OG0014681	Np001G0042200	g213
OG0014682	Np001G0042700	g217
OG0014683	Np001G0044600	g9762
OG0014684	Np001G0045100	g233
OG0014685	Np001G0045200	g9764
OG0014686	Np001G0045500	g9765
OG0014687	Np001G0047100	g2754
OG0014688	Np001G0048000	g245
OG0014689	Np001G0048600	g9783
OG0014690	Np001G0051400	g9792
OG0014691	Np001G0051800	g261
OG0014692	Np001G0052200	g263
OG0014693	Np001G0056400	g282
OG0014694	Np001G0059800	g299
OG0014695	Np001G0059900	g300
OG0014696	Np001G0060400	g9816
OG0014697	Np001G0060600	g303
OG0014698	Np001G0060700	g9817, g304
OG0014699	Np001G0064400	g315
OG0014700	Np001G0061500	g309
OG0014701	Np001G0065500	g9826
OG0014702	Np001G0065700	g320
OG0014703	Np001G0065900	g9828
OG0014704	Np001G0066700	g18623
OG0014705	Np001G0066800	g324
OG0014707	Np001G0072000	g348
OG0014708	Np001G0075300	g18605
OG0014709	Np001G0075400	g359
OG0014710	Np001G0078200, Np001G0078100	g9871
OG0014711	Np001G0078700	g380
OG0014712	Np001G0078900	g9873
OG0014713	Np001G0079300	g384
OG0014714	Np001G0085200	g388
OG0014715	Np001G0085400	g390
OG0014716	Np001G0088100	g9887
OG0014717	Np001G0088200	g9888
OG0014718	Np001G0089300	g413
OG0014720	Np001G0092800	g9901
OG0014721	Np001G0094100	g9908
OG0014722	Np001G0095600	g435
OG0014723	Np001G0097600	g9937
OG0014724	Np001G0097800	g9938
OG0014725	Np001G0098000	g9939
OG0014726	Np001G0099000	g448
OG0014728	Np001G0106100	g491
OG0014729	Np001G0106300	g9970
OG0014730	Np001G0108700	g9988
OG0014731	Np001G0109200	g501
OG0014732	Np001G0110000	g9992
OG0014733	Np004G2021100	g28142
OG0014734	Np001G0112400	g9995
OG0014735	Np001G0455800	g2915
OG0014736	Np001G0114700	g18571
OG0014737	Np001G0114800	g533
OG0014738	Np001G0114900	g10001
OG0014739	Np001G0115700	g10005
OG0014740	Np001G0116000	g539
OG0014741	Np001G0116800	g541
OG0014742	Np001G0118200	g546
OG0014743	Np001G0118300	g547
OG0014745	Np001G0118500	g548
OG0014746	Np001G0119100	g550
OG0014747	Np001G0120400	g18565
OG0014748	Np001G0121000	g564
OG0014749	Np001G0121200	g29124
OG0014750	Np001G0121600	g567
OG0014751	Np001G0122500	g576
OG0014752	Np001G0127900	g589
OG0014753	Np001G0135400	g14919, g18548
OG0014754	Np001G0136300	g18544
OG0014755	Np001G0136500	g625
OG0014756	Np001G0136700	g10095
OG0014758	Np003G1473400	g29111
OG0014759	Np003G1477500	g28979
OG0014760	Np003G1479400	g28968
OG0014761	Np003G1482500	g693
OG0014762	Np003G1483300	g28952, g41410
OG0014763	Np003G1484700	g708
OG0014764	Np003G1486500	g718
OG0014765	Np003G1486700	g719
OG0014767	Np003G1488500	g722
OG0014768	Np003G1488600	g723
OG0014769	Np003G1489000	g41395
OG0014770	Np003G1492400	g28911
OG0014771	Np003G1494500	g747
OG0014772	Np003G1498000	g41370
OG0014773	Np003G1500100	g771
OG0014774	Np003G1501500	g41361
OG0014775	Np003G1501600	g777
OG0014776	Np004G2312000	g50271
OG0014777	Np003G1503400	g788
OG0014778	Np003G1504600	g794
OG0014779	Np003G1504800	g795
OG0014780	Np003G1505600	g41359
OG0014781	Np003G1508400	g809
OG0014782	Np003G1509800	g28857
OG0014783	Np007G3873100	g11705
OG0014784	Np003G1510500	g28855
OG0014785	Np003G1510600	g28854
OG0014787	Np003G1636500	g41294
OG0014788	Np003G1514400	g41332
OG0014789	Np003G1516400	g28829, g842
OG0014790	Np003G1516500	g41330
OG0014791	Np003G1517100	g28826
OG0014792	Np003G1517400	g28824
OG0014793	Np003G1521400	g28801
OG0014794	Np037G4406500, Np038G4407200, Np043G4408400	g48616, g21382
OG0014795	Np003G1525200	g28766
OG0014796	Np003G1525900	g1631
OG0014797	Np003G1530500	g28739
OG0014798	Np005G3135600	g46740
OG0014799	Np003G1531000	g28731
OG0014800	Np003G1531400	g1266
OG0014801	Np003G1533000	g28700, g1257
OG0014802	Np003G1533200	g39242
OG0014803	Np003G1536300	g1244
OG0014804	Np003G1536400	g1243
OG0014805	Np003G1541500	g1212
OG0014806	Np003G1542600	g1204
OG0014807	Np003G1543600	g1197
OG0014808	Np003G1543700	g1196
OG0014809	Np007G3965400, Np003G1545300	g1185
OG0014811	Np003G1547700	g28693
OG0014812	Np003G1547900	g1156
OG0014813	Np003G1548900	g1154
OG0014814	Np003G1549100	g28687
OG0014815	Np003G1557400	g39235
OG0014816	Np003G1549400	g28686
OG0014817	Np003G1549800	g28684
OG0014818	Np003G1551300	g39286
OG0014819	Np003G1551500	g28669
OG0014820	Np003G1553700	g1133
OG0014821	Np003G1554100	g1131
OG0014822	Np003G1555200	g39295
OG0014823	Np003G1555800	g1120
OG0014824	Np003G1556800	g39299
OG0014825	Np003G1560000	g39306
OG0014826	Np003G1560200	g1108
OG0014827	Np001G0266800	g50606
OG0014828	Np007G3747600	g13974
OG0014829	Np007G3783400	g6164
OG0014830	Np003G1565300	g39326
OG0014831	Np003G1565100	g28600
OG0014832	Np003G1563700	g28620
OG0014833	Np003G1572100	g1082
OG0014834	Np003G1572200	g1081
OG0014835	Np003G1573900	g28562
OG0014836	Np003G1582300	g28550
OG0014838	Np003G1583800	g1044
OG0014839	Np003G1592500	g39363
OG0014840	Np003G1586300	g1039
OG0014841	Np003G1586500	g28534
OG0014842	Np003G1586900	g28531
OG0014844	Np003G1587300	g1034
OG0014845	Np003G1592400	g1031
OG0014846	Np003G1594200	g28517
OG0014847	Np003G1595600	g1018
OG0014848	Np003G1597000	g39374
OG0014849	Np003G1610800	g977
OG0014850	Np001G0506100	g2621
OG0014851	Np001G0503800	g11380
OG0014852	Np001G0502800	g2628
OG0014853	Np001G0501000	g11386
OG0014854	Np001G0498200	g2674
OG0014855	Np001G0497800	g2675
OG0014856	Np001G0494700	g19437
OG0014857	Np003G1867000	g45234
OG0014859	Np003G1334200	g29626
OG0014860	Np003G1333500	g5546
OG0014861	Np006G3341600	g37312
OG0014862	Np005G2997300, Np003G1329300, Np002G1084400	g45473
OG0014863	Np003G1327500	g29648
OG0014864	Np003G1326100	g45463
OG0014865	Np003G1325700	g29652
OG0014866	Np003G1324900	g29657
OG0014867	Np003G1324400	g29660
OG0014868	Np003G1321200, Np003G1355500	g29673
OG0014869	Np003G1317500	g45452
OG0014870	Np002G0983200	g18065
OG0014871	Np003G1313800	g45443
OG0014872	Np003G1313700	g28318
OG0014873	Np005G2827300	g17223
OG0014875	Np003G1312000	g45442
OG0014876	Np003G1311900	g29703
OG0014877	Np003G1311700	g45440
OG0014879	Np003G1308100	g5626
OG0014880	Np003G1307900	g45432
OG0014881	Np003G1307600	g29711
OG0014882	Np003G1307100	g5628
OG0014883	Np003G1306900	g5629
OG0014885	Np003G1300700	g45418
OG0014886	Np003G1300600	g29736
OG0014887	Np003G1299700	g29742
OG0014888	Np003G1298900	g29748
OG0014890	Np003G1295600	g5661
OG0014891	Np003G1293700	g25857, g29774
OG0014892	Np003G1292100	g29786
OG0014893	Np001G0260200	g10728
OG0014894	Np003G1291700	g45405
OG0014895	Np003G1290200	g5689
OG0014896	Np003G1289700	g5692
OG0014897	Np003G1288200	g5695
OG0014898	Np003G1288100	g29798
OG0014899	Np003G1287300	g45393
OG0014900	Np003G1286300	g5702
OG0014902	Np003G1284600	g5709
OG0014903	Np003G1284300	g5710
OG0014904	Np003G1283600	g29813
OG0014905	Np005G3105100	g46862
OG0014906	Np003G1281500	g45367
OG0014907	Np003G1281000	g29832
OG0014908	Np003G1280900	g45365
OG0014909	Np003G1280500	g29834
OG0014910	Np003G1276900	g5730
OG0014911	Np003G1275600	g5740
OG0014912	Np003G1274700	g5745
OG0014913	Np003G1272700	g5755
OG0014914	Np003G1270400	g45342
OG0014915	Np003G1270300	g5775
OG0014916	Np003G1269900	g5778
OG0014918	Np003G1265900	g5791
OG0014919	Np003G1264500	g29860
OG0014920	Np003G1264000	g45312
OG0014921	Np003G1263800	g5796
OG0014922	Np003G1261900	g45308
OG0014923	Np003G1261700	g45306
OG0014924	Np003G1261100	g45301
OG0014926	Np003G1258600	g5809
OG0014927	Np003G1258200	g45299
OG0014929	Np003G1255600	g5824
OG0014930	Np003G1255400	g5826
OG0014931	Np003G1255100	g5829
OG0014932	Np003G1254600	g5831
OG0014933	Np003G1254400	g5832
OG0014934	Np003G1254000	g45286
OG0014935	Np003G1253900	g18090
OG0014936	Np003G1253300	g5839, g5841, g5837, g5835
OG0014937	Np003G1253000	g5843
OG0014938	Np003G1252500	g5848
OG0014939	Np003G1250200	g5868
OG0014940	Np003G1249800	g5872
OG0014941	Np003G1249700	g45284
OG0014942	Np003G1249500	g45283
OG0014943	Np001G0604800	g5871
OG0014944	Np003G1248900	g17247
OG0014945	Np005G3183000	g16817
OG0014947	Np005G3192800	g46649
OG0014948	Np005G3197100, Np005G3196900	g46636
OG0014950	Np002G0703200	g46606
OG0014951	Np002G0702800	g46608
OG0014952	Np002G0701600	g45244
OG0014953	Np002G0701400	g44267
OG0014954	Np002G0701300	g14654, g17996
OG0014955	Np002G0700900	g44265
OG0014956	Np002G0704500	g46601
OG0014957	Np002G0705100	g44272
OG0014958	Np002G0706000	g46594
OG0014959	Np002G0707400	g46591
OG0014960	Np002G0707700	g46587
OG0014961	Np002G0708200	g46583
OG0014963	Np002G0714500	g44300
OG0014964	Np002G0715700	g46542
OG0014965	Np001G0149100	g10142
OG0014966	Np002G0720400	g44316
OG0014967	Np002G0721300	g44321
OG0014968	Np002G0721600	g44323
OG0014969	Np004G2098500	g50399
OG0014970	Np002G0725300	g46504
OG0014971	Np002G0725400	g46503
OG0014972	Np002G0726200	g44338
OG0014973	Np006G3630300	g38300
OG0014974	Np002G0727700	g44347
OG0014975	Np002G0728100	g46491
OG0014976	Np002G0728400	g46488
OG0014978	Np002G0729800	g46477
OG0014979	Np002G0730200	g44352
OG0014980	Np002G0732300	g46465
OG0014981	Np002G0739700	g46404
OG0014982	Np002G0742100	g46402
OG0014983	Np002G0742600	g46396
OG0014984	Np002G0745100	g17960
OG0014985	Np002G0745900	g13614
OG0014986	Np002G0746000	g46379
OG0014987	Np002G0747600	g46372
OG0014988	Np002G0749100	g46364
OG0014989	Np002G0749600	g44362
OG0014990	Np005G3105400	g25140
OG0014991	Np002G0751800	g46338
OG0014993	Np002G0752900	g44366
OG0014994	Np002G0759700	g46304
OG0014995	Np002G0760600	g46302
OG0014996	Np002G0761000	g46301
OG0014997	Np002G0762100, Np002G0762700	g44394
OG0014998	Np002G0763700	g44396
OG0014999	Np002G0764000	g46277
OG0015000	Np002G0764200	g46275
OG0015001	Np002G0764900	g46269
OG0015002	Np002G0765000	g46268
OG0015003	Np002G0765500	g44401
OG0015004	Np003G1875100	g39519
OG0015005	Np002G0767700	g46260
OG0015006	Np002G0768900	g46252, g44410
OG0015007	Np002G0769500	g44412
OG0015008	Np002G0769600	g46249
OG0015009	Np002G0770700	g46246
OG0015010	Np002G0772700	g44420
OG0015012	Np002G0776800	g46223
OG0015013	Np002G0777000	g46221
OG0015014	Np002G0778200	g46216
OG0015015	Np002G0778600	g46213
OG0015016	Np002G0779600	g46204
OG0015017	Np002G0779800	g44456
OG0015018	Np002G0780200	g44464
OG0015019	Np002G0780800	g46196
OG0015020	Np002G0781900	g44471
OG0015021	Np002G0782600	g46187
OG0015023	Np002G0784700	g44481
OG0015025	Np007G3757600	g6081
OG0015026	Np007G3756100	g13746
OG0015027	Np007G3753500	g13997
OG0015028	Np007G3751800	g13989
OG0015029	Np001G0509400	g2603
OG0015030	Np002G1035900	g43873
OG0015031	Np001G0508000	g19392
OG0015032	Np001G0508200	g19391
OG0015033	Np001G0472100	g2772
OG0015034	Np001G0471500	g19515
OG0015035	Np001G0471400	g2780
OG0015036	Np001G0472200	g2770
OG0015037	Np001G0474600	g2732
OG0015038	Np004G1901300	g39449
OG0015039	Np004G1903900	g54371
OG0015040	Np004G1905200	g54368
OG0015041	Np004G1905500	g54367
OG0015042	Np004G1906400	g54364
OG0015043	Np004G1907100	g54307
OG0015044	Np004G1908700	g54316
OG0015046	Np004G1912400	g54324
OG0015047	Np004G1914400	g36699
OG0015048	Np004G1915000	g36695
OG0015049	Np004G1915700	g54338
OG0015050	Np004G1916900	g27990
OG0015051	Np004G1925100	g54303
OG0015052	Np004G1926000	g28001
OG0015053	Np004G1928000	g36637
OG0015054	Np004G1931800	g54286
OG0015055	Np004G1932600	g36617
OG0015056	Np004G1934500	g36606
OG0015057	Np004G1935000	g36604
OG0015058	Np004G1935300	g36603
OG0015059	Np006G3393700	g51575
OG0015060	Np006G3393400	g38032
OG0015061	Np006G3392800	g38037
OG0015062	Np006G3392200	g51580
OG0015064	Np006G3384800	g51602
OG0015065	Np006G3383000	g51607
OG0015066	Np001G0454600	g2941
OG0015067	Np001G0450600	g2987
OG0015068	Np001G0450000	g2991
OG0015069	Np003G1648300	g41253
