Orthogroup	Noccaea_praecox	Camelina_sativa
OG0016569	Np005G2749400	XP_010433081.1, XP_010438285.1
OG0016570	Np005G2747700	XP_010438272.1, XP_010447814.1, XP_010433070.1
OG0016571	Np005G2747200	XP_010438271.1, XP_019086794.1, XP_010447813.1
OG0016572	Np001G0466400	XP_010426137.1, XP_010515009.1, XP_010507261.1
OG0016573	Np001G0177600	XP_019097425.1, XP_010442262.1, XP_010482091.1
OG0016574	Np005G3003600	XP_010434851.1, XP_010449816.1, XP_010440182.1
OG0016575	Np004G2001200	XP_010500310.1, XP_010479203.1
OG0016576	Np004G2000400	XP_010500319.1, XP_010479218.1, XP_010461609.1
OG0016577	Np004G1999100	XP_010500320.1, XP_010461608.1, XP_010479220.1
OG0016578	Np004G1999000	XP_010500321.1, XP_010479222.1, XP_019091460.1
OG0016579	Np004G1996900	XP_010479250.1, XP_010461644.1, XP_010500354.1
OG0016580	Np004G1996300	XP_019094761.1, XP_010461650.1, XP_010500359.1
OG0016581	Np004G1996100	XP_010500361.1, XP_010479257.1, XP_010461656.1
OG0016582	Np004G1992300	XP_010430241.1, XP_010422543.1, XP_019090659.1
OG0016583	Np004G1988000	XP_010461743.1, XP_010500424.1, XP_010479314.1
OG0016584	Np004G1986400	XP_010500442.1, XP_010461717.1, XP_010479329.1
OG0016585	Np004G1985800	XP_010500455.1, XP_019091540.1, XP_010479338.1
OG0016586	Np003G1800200, Np003G1800100	XP_010422054.1, XP_010455516.1
OG0016587	Np004G1985200	XP_010500463.1, XP_010479349.1
OG0016588	Np004G1984100	XP_010461765.1, XP_010500470.1
OG0016589	Np004G1982400	XP_010501910.1, XP_010463316.1, XP_010479376.1
OG0016590	Np004G1982200	XP_010461778.1, XP_010479378.1, XP_010500485.1
OG0016591	Np004G1982000	XP_010461780.1, XP_010479379.1, XP_010500486.1
OG0016592	Np004G1981900	XP_010479381.1, XP_010500489.1, XP_010461783.1, XP_010461781.1
OG0016593	Np004G1981700	XP_010479383.1, XP_010461787.1, XP_010500490.1
OG0016594	Np004G1981600	XP_019094783.1, XP_019091362.1, XP_019097546.1
OG0016595	Np002G0785800	XP_019083376.1, XP_010428498.1, XP_010471599.1
OG0016596	Np002G0786000	XP_019083375.1, XP_019093609.1, XP_010428497.1
OG0016597	Np002G0786700	XP_010428488.1, XP_010416350.1
OG0016598	Np005G2599800	XP_019098274.1, XP_010436902.1
OG0016600	Np005G2599900	XP_010436907.1, XP_019098273.1, XP_019098270.1, XP_010444871.1, XP_019098648.1
OG0016601	Np005G2600200	XP_019087257.1, XP_019088089.1, XP_010497176.1, XP_010496647.1, XP_010446320.1
OG0016602	Np005G2601200	XP_010431762.2, XP_010436922.1
OG0016603	Np005G2601400	XP_010431765.1, XP_010436926.1
OG0016604	Np005G2601700	XP_010436928.1, XP_010436929.1, XP_010446339.1
OG0016605	Np005G2601800	XP_010431769.1, XP_010446341.1, XP_010436931.1
OG0016606	Np005G2602000	XP_010431774.1, XP_010446346.1, XP_010436932.1
OG0016607	Np005G2603000	XP_010431782.1, XP_010446355.1, XP_019087258.1
OG0016608	Np003G1521200	XP_010431785.1, XP_010436944.1, XP_010446356.1
OG0016609	Np005G2605100	XP_010436962.1, XP_010431805.1
OG0016610	Np005G2605200	XP_010446374.1, XP_010436963.1, XP_010431807.1
OG0016611	Np005G2605300	XP_010431808.1, XP_010436965.1, XP_010446375.1
OG0016612	Np005G2605400	XP_010446380.1, XP_010436967.1, XP_010431809.1
OG0016613	Np005G2608100	XP_010446402.1, XP_010431837.1, XP_019088495.1
OG0016614	Np005G2609600	XP_010446420.1, XP_010436998.1
OG0016615	Np005G2613000	XP_010446459.1, XP_010437038.1
OG0016616	Np005G2613700	XP_010437041.1, XP_010431897.1, XP_010446464.1
OG0016617	Np005G2614300	XP_010437051.1, XP_010446472.1
OG0016618	Np005G2615700	XP_010437057.1, XP_010431906.1, XP_019088894.1
OG0016619	Np005G2617700	XP_010431935.1
OG0016620	Np005G2618600	XP_010431946.1, XP_010437097.1, XP_010446526.1
OG0016621	Np005G2618900	XP_010437095.1, XP_010446528.1, XP_019086158.1
OG0016622	Np005G2620100	XP_019086181.1, XP_010437101.1, XP_010446539.1
OG0016623	Np005G2620500	XP_010431957.1, XP_010437106.1, XP_010446545.1
OG0016624	Np005G2620700	XP_010431952.1
OG0016625	Np005G2620800	XP_010431966.1, XP_010437111.1, XP_010446550.1
OG0016626	Np005G2621300	XP_010446557.1, XP_010437115.1, XP_010431970.1
OG0016627	Np005G2622300	XP_010431977.1, XP_010431978.1, XP_019089333.1
OG0016628	Np005G2623700	XP_010437139.1, XP_010446569.1
OG0016629	Np005G2625300	XP_010437149.1, XP_010431999.1, XP_010446590.1
OG0016630	Np005G2626600	XP_010446605.1, XP_010432011.1
OG0016631	Np005G2627200	XP_010446610.1, XP_010437166.1, XP_010432015.1
OG0016632	Np005G2697800	XP_010432029.1, XP_010446621.1, XP_010437183.1
OG0016633	Np005G2695800	XP_010444922.1, XP_010432043.1, XP_019088999.1
OG0016634	Np005G2691200	XP_010446680.1, XP_010437242.1, XP_010432070.1
OG0016635	Np005G2690900	XP_010437246.1, XP_010446684.1, XP_010432075.1
OG0016636	Np005G2689100	XP_010437258.1, XP_010432086.1, XP_010446696.1
OG0016638	Np005G2686400	XP_010432117.1, XP_010446728.1, XP_010437292.1
OG0016639	Np005G2686000	XP_010446858.1, XP_010432211.1, XP_019088415.1
OG0016640	Np005G2685700	XP_010444941.1
OG0016641	Np005G2685600	XP_010432125.1, XP_010437297.1, XP_010446736.1
OG0016642	Np005G2685300	XP_010446737.1, XP_010432129.1, XP_010432127.1, XP_019089002.1
OG0016643	Np005G2684900	XP_010446742.1, XP_010437304.1, XP_010432136.1
OG0016644	Np002G0907400	XP_010446789.1, XP_010437346.1
OG0016645	Np005G2680600	XP_010432176.1, XP_010446795.1, XP_010437351.1
OG0016646	Np005G2680500	XP_010437352.1, XP_010432177.1, XP_010446796.1
OG0016647	Np005G2678500	XP_010437368.1, XP_010446816.1, XP_010432193.1
OG0016648	Np005G2677100	XP_010432201.1, XP_010437382.1, XP_010446824.1
OG0016649	Np005G2676800, Np005G2666200	XP_019089399.1, XP_010437387.1
OG0016650	Np005G2676600	XP_010446834.1, XP_010446826.1, XP_010437383.1
OG0016651	Np005G2676300	XP_019088713.1, XP_010446839.1, XP_010432202.1
OG0016652	Np005G2675400	XP_010432206.1, XP_010446847.1
OG0016653	Np005G2675100	XP_010446850.1, XP_019086191.1
OG0016654	Np005G2674900	XP_019088419.1, XP_010446857.1
OG0016655	Np005G2674500	XP_010437408.1, XP_010432219.1, XP_010446865.1
OG0016656	Np005G2704300	XP_010432729.2, XP_010437917.1, XP_010447398.1
OG0016657	Np005G2672500	XP_010446881.1, XP_010432233.1, XP_010437426.1
OG0016658	Np005G2670700	XP_010437443.1, XP_010446899.1, XP_010432251.1
OG0016659	Np005G2670300	XP_010432255.1, XP_010446902.1, XP_010437448.1
OG0016660	Np005G2670000	XP_019089344.1, XP_010437453.1, XP_010432257.1
OG0016661	Np005G2664700	XP_010432284.1, XP_010437473.1, XP_010446927.1
OG0016662	Np005G2664600, Np005G2669700	XP_010446925.1, XP_010437474.1, XP_010432286.1
OG0016663	Np005G2663700	XP_010446931.1, XP_010432288.1
OG0016664	Np005G2660800	XP_010446960.1, XP_010432309.1, XP_010437500.1
OG0016665	Np004G2043400	XP_010497766.1, XP_010480917.1, XP_010463145.1, XP_010501792.1
OG0016666	Np005G2661800	XP_019088130.1, XP_010446942.1, XP_010432297.1
OG0016667	Np005G2663200	XP_010446933.1, XP_010437483.1
OG0016668	Np005G2660400	XP_010437503.1, XP_010432313.1, XP_010446963.1
OG0016669	Np005G2651800	XP_010437582.1, XP_010447051.1, XP_010432391.1
OG0016670	Np005G2651700	XP_010447052.1, XP_010432392.1, XP_010437584.1
OG0016671	Np005G2649000	XP_010432402.1, XP_010447064.1, XP_010437600.1
OG0016672	Np005G2646400	XP_010447097.1, XP_010432427.1
OG0016673	Np005G2645800	XP_010447107.1, XP_010432434.1
OG0016674	Np005G2645200	XP_010437650.1, XP_010447116.1, XP_010432443.1
OG0016675	Np005G2704700	XP_010432735.1, XP_010437920.1
OG0016676	Np005G2703100	XP_010437912.1, XP_010447391.1, XP_010432719.1
OG0016677	Np003G1731900	XP_010441781.1, XP_010482337.1
OG0016678	Np003G1731800	XP_010442506.1, XP_010441790.1
OG0016679	Np005G2700000	XP_010436288.1, XP_010437881.1, XP_010447361.1
OG0016680	Np005G2628600	XP_010437853.1, XP_019088909.1, XP_010432662.1
OG0016681	Np005G2630300	XP_010432641.1, XP_010437834.1, XP_010447321.1
OG0016682	Np005G2630400	XP_010437833.1, XP_010447320.1, XP_010432640.1
OG0016683	Np005G2634200	XP_010432581.1, XP_010437778.1, XP_019089716.1
OG0016684	Np001G0012900	XP_010484585.1, XP_010444728.1, XP_010464846.1
OG0016685	Np005G2636000	XP_010447237.1, XP_010432557.1
OG0016686	Np005G2636100	XP_010437759.1, XP_010432556.1, XP_010436276.1, XP_010447236.1
OG0016687	Np005G2636200	XP_010432554.1, XP_010437756.1, XP_010447234.1
OG0016688	Np005G2636400	XP_010437757.1, XP_010432551.1, XP_010447229.1
OG0016689	Np002G0875900	XP_010511932.1, XP_010415532.1, XP_010470881.1
OG0016690	Np005G2636600	XP_010437754.1, XP_010432550.1, XP_010447233.1
OG0016691	Np001G0202200	XP_010502802.1, XP_010514503.1, XP_010430826.1
OG0016692	Np005G2637000	XP_010447224.1, XP_010437753.1, XP_010432547.1
OG0016694	Np005G2641600	XP_010437696.1, XP_010447171.1, XP_010432493.1
OG0016696	Np006G3623400	XP_010475538.1, XP_010487849.1
OG0016697	Np005G2709800	XP_010432777.1, XP_010447447.1, XP_010437958.1
OG0016698	Np005G2711000	XP_010432797.1, XP_010437978.1, XP_010447470.1
OG0016699	Np005G2711200	XP_010437980.1, XP_010432801.1, XP_010447472.1
OG0016700	Np005G2711800	XP_010432802.1, XP_010437981.1, XP_010447473.1
OG0016701	Np005G2713200	XP_010447544.1, XP_010432813.1, XP_010437990.1
OG0016702	Np005G2713300	XP_010432814.1, XP_010447545.1, XP_010437989.1
OG0016703	Np005G2715700	XP_010432836.1, XP_010447529.1, XP_010438014.1
OG0016704	Np005G2767600	XP_010448018.1, XP_010438497.1, XP_010433253.1
OG0016705	Np005G2718000	XP_010438043.1, XP_010447561.1, XP_010432868.1
OG0016706	Np005G2722000	XP_010447597.1, XP_010438063.1, XP_010432885.1
OG0016707	Np005G2722400	XP_010438067.1, XP_019086641.1, XP_010447603.1
OG0016708	Np005G2722600	XP_010432891.1, XP_010447604.1, XP_010438069.2
OG0016709	Np005G2723900	XP_010438086.1, XP_010447623.1
OG0016710	Np005G2725000	XP_010432917.1, XP_010447636.1, XP_010438099.1
OG0016711	Np005G2727200	XP_010432935.2, XP_010447655.1, XP_010438122.1
OG0016712	Np005G2727400	XP_019086666.1, XP_010438124.1, XP_010447658.1
OG0016713	Np005G2727600	XP_010432938.1, XP_010438125.1, XP_010447659.1
OG0016714	Np001G0475600	XP_010503381.1, XP_010426222.1
OG0016715	Np001G0475400	XP_010515077.1, XP_010426217.1, XP_010503377.1
OG0016716	Np007G3856500	XP_010512552.1, XP_010513009.1, XP_010466760.1, XP_010488473.1
OG0016717	Np007G3859000	XP_010488485.1, XP_010513104.1
OG0016718	Np007G3861600	XP_010513276.1, XP_010488505.1, XP_010466793.1
OG0016719	Np007G3861900	XP_010513292.1, XP_010488512.1, XP_010466802.1
OG0016720	Np002G0820900	XP_010428161.1, XP_010471299.1, XP_010416031.1
OG0016721	Np002G0824300	XP_010471275.1, XP_010415998.1, XP_010428133.1
OG0016722	Np002G0824400	XP_010428131.1, XP_010471274.1
OG0016723	Np002G0830200	XP_010428064.1, XP_010415941.1
OG0016724	Np004G2306900	XP_010498823.1, XP_010460100.1, XP_010477607.1
OG0016725	Np004G2301700	XP_010462862.1, XP_010498857.1, XP_010477641.1
OG0016726	Np006G3646400	XP_010460149.1, XP_010477677.1
OG0016727	Np004G2292100	XP_010498923.1, XP_010460174.1, XP_010477723.1
OG0016728	Np004G2291100	XP_010460179.1, XP_010496925.1, XP_010498930.1
OG0016729	Np004G2269900	XP_010498993.1, XP_010477807.1
OG0016730	Np004G2269100	XP_010477811.1, XP_010460262.1, XP_010498995.1
OG0016731	Np004G2266300	XP_010477820.1, XP_010460268.1, XP_010499000.1
OG0016732	Np004G2262400	XP_010499015.1, XP_010460285.1, XP_010477835.1
OG0016733	Np004G2258200	XP_010477851.1, XP_010460306.1, XP_010499038.1
OG0016734	Np004G2251900	XP_010499050.1, XP_010477866.1, XP_010460320.1
OG0016735	Np003G1872400	XP_010422661.1, XP_010429011.1
OG0016736	Np003G1875800	XP_010422687.1, XP_010456986.1, XP_010428741.1
OG0016737	Np003G1880900	XP_010428271.1, XP_019090534.1
OG0016738	Np003G1883000	XP_010428013.1, XP_010456185.1, XP_010422747.1
OG0016739	Np003G1884000	XP_010466759.1, XP_010424689.1, XP_010456195.1
OG0016740	Np003G1884600	XP_010456211.1, XP_010427813.1, XP_010422765.1
OG0016741	Np003G1887900	XP_010422782.1, XP_010456226.1, XP_010427652.1
OG0016742	Np003G1888000	XP_010427634.1, XP_010422784.1, XP_010456225.1
OG0016743	Np003G1892800	XP_010456279.1, XP_010427089.1
OG0016744	Np003G1895200	XP_010419569.1, XP_010426903.1, XP_010456296.1
OG0016745	Np006G3487900, Np003G1896800	XP_010426727.1, XP_010419557.1
OG0016746	Np002G0795900	XP_010511110.1, XP_010414866.1, XP_010470319.1
OG0016747	Np002G0745400	XP_010456324.1, XP_010426543.1, XP_010419538.1
OG0016748	Np003G1898200	XP_010426531.1, XP_010419530.1
OG0016749	Np006G3714200	XP_019098516.1, XP_010506002.2, XP_010508632.1, XP_010517710.1
OG0016750	Np006G3713900	XP_010507891.1, XP_010518443.1
OG0016751	Np006G3713800	XP_010476725.1, XP_010459156.1, XP_019095302.1, XP_010497711.1
OG0016753	Np006G3712800	XP_010416842.1, XP_010428994.1
OG0016754	Np007G3759500, Np006G3712400	XP_010428997.1, XP_010472080.1, XP_010416844.1
OG0016755	Np004G2097000	XP_010477999.1, XP_010499160.1, XP_010460439.1
OG0016756	Np004G2089500	XP_010477914.1, XP_010460363.1
OG0016757	Np005G2795200	XP_010433533.1, XP_010448304.1, XP_010438784.1
OG0016758	Np005G2789900	XP_010438724.1, XP_010433467.1, XP_010448239.1
OG0016759	Np005G2788100	XP_010448215.1, XP_010433443.1, XP_010438701.1
OG0016760	Np005G2780500	XP_010438623.1, XP_010433376.2, XP_019089728.1
OG0016761	Np005G2773400	XP_010438565.1, XP_010448090.1, XP_010433326.1
OG0016762	Np005G2772700	XP_010433314.1, XP_010448079.1, XP_010438551.1
OG0016763	Np005G2772600	XP_010438550.1, XP_010433306.1, XP_010448080.1
OG0016764	Np005G2772400	XP_010448076.1, XP_010438548.1, XP_010433309.1
OG0016765	Np005G2771200	XP_010448064.1, XP_010438535.1, XP_010433293.1
OG0016766	Np005G2769600	XP_010433274.1, XP_010438515.1, XP_010448045.1
OG0016767	Np005G2768800	XP_010438505.1, XP_010448034.1, XP_010433263.1
OG0016768	Np005G2767200	XP_010438493.1, XP_010448013.1
OG0016770	Np001G0237400	XP_019102172.1, XP_010425195.1, XP_010502425.1
OG0016771	Np004G2538600	XP_010475309.1, XP_010457698.1, XP_010485481.1
OG0016775	Np004G2324800	XP_010477492.1, XP_010459980.1, XP_010498702.1
OG0016776	Np001G0687800	XP_019092920.1, XP_010427614.2, XP_010463077.1
OG0016777	Np004G2302600	XP_010477634.1, XP_010498847.1, XP_010460125.1
OG0016778	Np004G2298200	XP_010460150.1, XP_010498881.1
OG0016779	Np004G2284000	XP_010501579.1, XP_010501580.1, XP_010480646.1
OG0016780	Np004G2278500, Np004G2278900, Np004G2266500	XP_010498974.1, XP_010477776.1, XP_010460228.1
OG0016781	Np004G2269400	XP_010477810.1, XP_010498994.1
OG0016782	Np004G2088500	XP_010499076.1, XP_010460342.1, XP_010477889.1
OG0016783	Np004G2093100	XP_010499121.1, XP_019091251.1, XP_010477944.1
OG0016784	Np004G2103400	XP_019098422.1, XP_010460507.1, XP_010478089.1, XP_010499231.1
OG0016785	Np004G2103500	XP_010460515.1, XP_010478095.1, XP_010499237.1
OG0016786	Np004G2103600	XP_010460510.1, XP_010499235.1, XP_019094791.1
OG0016787	Np005G3082600	XP_010460641.1, XP_010499373.1, XP_010478218.1
OG0016788	Np004G2145800	XP_019091069.1, XP_019094670.1, XP_019095748.1
OG0016789	Np004G2155100	XP_010499670.1, XP_010460942.1
OG0016790	Np004G2054900	XP_010478684.1, XP_010461112.1, XP_010499835.1
OG0016792	Np004G1972300	XP_010463335.1, XP_019094563.1, XP_019096362.1
OG0016795	Np004G1905400	XP_010502037.1, XP_010501214.1, XP_019094927.1, XP_010462452.1
OG0016797	Np002G0961900	XP_010511535.1, XP_010415151.1, XP_010470479.1
OG0016798	Np002G0961600	XP_010415152.1, XP_010511537.1, XP_010470481.1
OG0016801	Np002G0770300	XP_010416516.1, XP_010428656.1, XP_019093049.1
OG0016802	Np002G0769400	XP_010428664.1, XP_010471762.1, XP_010416524.1
OG0016803	Np002G0751500	XP_010428800.1, XP_010416661.1, XP_010471914.1
OG0016804	Np007G4122500	XP_019098960.1, XP_019096345.1
OG0016805	Np007G4113600	XP_019092752.1, XP_010489755.1, XP_010493501.1, XP_019092668.1
OG0016806	Np007G4080000	XP_019098669.1, XP_010465124.1, XP_010500094.1, XP_010487065.1
OG0016807	Np007G4191100, Np007G3934000	XP_010515160.1
OG0016808	Np007G3988600	XP_010508596.1, XP_010466199.1
OG0016809	Np007G3846200	XP_010466670.1, XP_010488393.1
OG0016810	Np007G3858100	XP_010466768.1, XP_010488479.1
OG0016810	Np007G3858200	XP_010424600.1
OG0016811	Np007G3893300	XP_010488777.1, XP_010412733.1, XP_010467087.1, XP_010468528.2
OG0016812	Np007G3898500	XP_010467128.1, XP_010488800.1, XP_010412980.1
OG0016814	Np007G3797100, Np007G3796600	XP_010488889.1, XP_010518299.1, XP_010467210.1
OG0016815	Np007G3784600	XP_010518010.1, XP_010488941.1, XP_010467283.1
OG0016816	Np005G2896700	XP_019092497.1, XP_019096719.1, XP_019084151.1
OG0016817	Np007G3754000	XP_010413479.1, XP_010467575.1, XP_010489417.1
OG0016818	Np007G3751200, Np001G0215200	XP_010467593.1, XP_010489438.1, XP_010413257.1
OG0016819	Np007G3722500	XP_010416014.1, XP_010490294.1
OG0016820	Np006G3711800	XP_010472087.1, XP_010429002.1, XP_019083443.1
OG0016821	Np006G3696200	XP_010417232.2, XP_010416946.1, XP_010473744.1
OG0016822	Np001G0366200	XP_010472271.1, XP_010429208.1, XP_010417032.1
OG0016823	Np006G3661400	XP_010429388.1, XP_010417171.1, XP_010472426.1
OG0016824	Np006G3659400	XP_010429409.1, XP_010472438.1, XP_010417187.1
OG0016826	Np006G3637600	XP_010429556.1, XP_010423772.1, XP_010417323.1
OG0016827	Np006G3629100	XP_010429636.1, XP_010417398.1, XP_010472643.1
OG0016828	Np006G3514500	XP_010414315.1, XP_010469897.1
OG0016829	Np006G3486300, Np006G3544900	XP_019100902.1, XP_010418936.2, XP_010481229.1, XP_010473932.1, XP_010418739.1
OG0016830	Np006G3557200	XP_010414066.1, XP_010469655.1, XP_010510138.1
OG0016831	Np006G3438100	XP_010469441.1, XP_010413825.1, XP_010509847.1
OG0016832	Np006G3399100	XP_019100458.1, XP_019099729.1, XP_019101034.1, XP_019102075.1
OG0016833	Np006G3396200	XP_010509511.1, XP_010505141.1, XP_010412893.2
OG0016835	Np006G3343400	XP_010509068.1, XP_010517252.1, XP_010505582.1
OG0016836	Np006G3259100	XP_010506334.1, XP_019101187.1, XP_010518013.1
OG0016837	Np001G0474700	XP_010503367.1, XP_010515068.1, XP_010426208.1
OG0016838	Np006G3233300	XP_010506601.1, XP_010508069.1, XP_010518267.1
OG0016840	Np001G0266700	XP_010502159.1, XP_010502161.1, XP_010502160.1, XP_010502156.1
OG0016841	Np001G0239400	XP_010497628.1, XP_010514153.1, XP_010502405.1
OG0016842	Np001G0236400	XP_010514180.1, XP_010502439.1, XP_010425209.1
OG0016844	Np001G0196000	XP_010425654.1, XP_010514586.1, XP_019100130.1
OG0016845	Np001G0185700	XP_010514673.1, XP_010502997.1, XP_010425769.1
OG0016846	Np001G0185100	XP_010514681.1, XP_010503004.1, XP_010425776.1
OG0016847	Np003G1498400	XP_010420980.1, XP_010493250.1, XP_010454453.1
OG0016849	Np001G0440200	XP_010514776.1, XP_010503090.1, XP_010425854.1
OG0016850	Np001G0440800	XP_019085979.1, XP_019100162.1, XP_019102243.1
OG0016851	Np001G0449600	XP_010503173.1, XP_010514867.1, XP_010425952.1
OG0016852	Np001G0462900	XP_010514981.1, XP_010503267.1, XP_010426094.1
OG0016853	Np001G0466500	XP_010426138.1, XP_010503301.1, XP_019102267.1
OG0016854	Np001G0468800	XP_010515033.1, XP_010503324.1, XP_010426162.1
OG0016855	Np001G0472000	XP_010515054.1, XP_010503349.1, XP_010426191.1
OG0016856	Np001G0511800	XP_010426529.1, XP_010503667.1, XP_010515364.1
OG0016857	Np001G0522000	XP_010503736.1, XP_019102321.1, XP_010426610.1
OG0016858	Np001G0545400	XP_010426859.2, XP_010515709.2, XP_010503986.1
OG0016859	Np001G0562200	XP_010504100.1, XP_010515828.1, XP_010426979.1
OG0016862	Np003G1485300	XP_010493134.1, XP_010454331.2, XP_010420867.1
OG0016863	Np001G0120700	XP_010421322.1, XP_010454804.1, XP_019090093.1, XP_010470867.2
OG0016864	Np003G1769300, Np003G1768500	XP_010421847.1, XP_010455338.2, XP_010435778.1
OG0016865	Np003G1776900, Np003G1777800	XP_010437768.1, XP_010455387.1, XP_010421904.1
OG0016866	Np003G1788400	XP_010436783.1, XP_010455467.1, XP_010421996.1
OG0016867	Np003G1803400	XP_010422076.1, XP_010455535.1, XP_010435105.1
OG0016868	Np003G1816600, Np003G1816400	XP_010455620.1, XP_010422155.1, XP_010433917.1
OG0016869	Np003G1860200	XP_010422534.1, XP_010430378.1, XP_010455926.1
OG0016870	Np003G1852500	XP_019089221.1, XP_010455892.1, XP_019084146.1
OG0016871	Np005G2607100	XP_019088091.1, XP_019086602.1
OG0016872	Np005G2683800	XP_010446761.1, XP_010437321.1, XP_010432150.1
OG0016873	Np005G2739400	XP_010451496.1, XP_019088177.1
OG0016874	Np004G2461600	XP_010438517.1, XP_010448044.1
OG0016875	Np005G2779700	XP_010438612.1, XP_010448132.2, XP_010433365.1
OG0016876	Np005G2786400	XP_010438678.1, XP_010448192.1, XP_010433423.1
OG0016877	Np005G2787800	XP_010433439.1, XP_010448211.1, XP_010438697.1
OG0016878	Np005G2792700	XP_010448278.1, XP_019087041.1, XP_010436373.2
OG0016879	Np005G2796500	XP_010438792.1, XP_010433539.1, XP_010448315.1
OG0016880	Np005G2796700	XP_010433541.1, XP_010448317.1, XP_010438793.1
OG0016881	Np005G2797100	XP_010448321.1, XP_010438798.1, XP_010433546.1
OG0016882	Np005G2797500	XP_010438803.1, XP_010433551.1, XP_010448325.1
OG0016883	Np005G2797800	XP_010438806.1, XP_010433559.1, XP_010448330.1
OG0016884	Np005G2798900	XP_010433566.1, XP_010448341.1, XP_010438814.1
OG0016885	Np005G2799500	XP_010448345.1, XP_010433571.1, XP_010438819.1
OG0016886	Np005G2802200	XP_019087093.1, XP_010448373.1, XP_010433593.1
OG0016887	Np005G2820800	XP_010448550.1, XP_010439014.1
OG0016888	Np005G2836100	XP_010433896.1, XP_010439164.1, XP_010448697.1
OG0016890	Np005G2875500	XP_010434218.1, XP_010449107.1, XP_010439506.1
OG0016891	Np005G2900700	XP_010449365.1, XP_010434429.1
OG0016892	Np005G2903900	XP_010439768.1, XP_010449416.1, XP_019086535.1
OG0016893	Np005G2910600	XP_010449474.1, XP_019098323.1, XP_010439817.1
OG0016894	Np005G3107000	XP_010450437.1, XP_010435488.1, XP_010440783.1
OG0016896	Np005G3110800	XP_010435517.1, XP_010450455.1, XP_010440801.1
OG0016897	Np005G3133600	XP_010440929.1, XP_010450943.1
OG0016898	Np006G3417200, Np005G3138300	XP_019087918.1, XP_010450889.1, XP_010435774.1
OG0016899	Np005G3187900	XP_010436045.1, XP_010441268.1, XP_010450570.1
OG0016900	Np001G0371200	XP_010494659.1, XP_010481565.1
OG0016901	Np001G0399400	XP_010441898.1, XP_010415133.1, XP_019095578.1, XP_010495662.1
OG0016902	Np001G0178400	XP_010442250.1, XP_010482077.1, XP_010493644.1
OG0016903	Np001G0172000	XP_019088804.1, XP_010439601.1, XP_010484945.1
OG0016904	Np003G1731200	XP_010482338.2, XP_010442509.2, XP_010441806.2
OG0016905	Np003G1726100	XP_010482366.1, XP_010442213.1, XP_010442542.1
OG0016906	Np003G1718500	XP_010442384.2, XP_010482387.1, XP_010442561.2
OG0016908	Np003G1680300	XP_010443531.1, XP_010482503.1, XP_010442670.1
OG0016909	Np003G1530000	XP_010482536.1, XP_010444085.1
OG0016910	Np003G1654800	XP_010482617.1, XP_010442785.1, XP_010444993.1
OG0016911	Np003G1651400, Np003G1640700	XP_019095923.1, XP_010442817.1, XP_010445244.1
OG0016913	Np003G1566500	XP_010483184.1, XP_019087660.1, XP_019086829.1, XP_010443358.1
OG0016914	Np001G0056900	XP_010460700.1, XP_010484101.1, XP_019088379.1
OG0016915	Np001G0009600	XP_010444754.1, XP_010484603.1, XP_010465095.1
OG0016919	Np005G2788000	XP_010433442.1, XP_010438700.1, XP_010448214.1
OG0016921	Np003G1455100	XP_010454060.1, XP_019097373.1, XP_010454028.1, XP_010495268.1, XP_010492801.1, XP_019083865.1, XP_010492797.1, XP_010454025.1, XP_019083859.1
OG0016924	Np004G2046000	XP_010473908.1
OG0016938	Np001G0462200	XP_010514975.2, XP_010503264.1
OG0016939	Np001G0467400	XP_010503310.1, XP_010515019.1
OG0016940	Np001G0489300	XP_010503482.1, XP_010515169.1, XP_010503483.1, XP_010426347.1
OG0016941	Np001G0483000	XP_010515141.1, XP_010503456.1, XP_010426314.1
OG0016942	Np001G0480700	XP_010503436.1, XP_010515124.1, XP_010426281.1
OG0016943	Np001G0481100	XP_010515127.1, XP_010503438.1, XP_010426285.1
OG0016944	Np001G0478100	XP_010426254.1, XP_010503403.1
OG0016945	Np001G0278800	XP_010424874.1, XP_010502107.1, XP_010513849.1
OG0016947	Np005G3111500	XP_010435539.1, XP_010440808.1, XP_010450462.1
OG0016948	Np003G1455800	XP_010420550.1, XP_010454032.1, XP_010492805.1
OG0016949	Np003G1453800	XP_010420533.1, XP_010454018.1, XP_010492789.1
OG0016950	Np003G1451600	XP_010420506.1, XP_010492744.1
OG0016951	Np003G1450300	XP_010420498.1, XP_010492728.1, XP_010453968.1
OG0016952	Np003G1449900	XP_010492724.1, XP_010420492.1, XP_010453962.1
OG0016953	Np003G1899000	XP_010419522.1, XP_010456334.1
OG0016954	Np003G1447000	XP_010492688.1, XP_019083849.1
OG0016956	Np003G1436100	XP_010492563.1, XP_010420346.1, XP_010453815.1
OG0016957	Np003G1434900	XP_010492540.1, XP_010420333.1, XP_010453800.1
OG0016958	Np003G1433000	XP_010453784.1, XP_010492510.1, XP_019083831.1
OG0016959	Np003G1432500	XP_019099684.1, XP_010453776.1, XP_010420305.1, XP_010492501.1
OG0016960	Np003G1420600	XP_010492342.1
OG0016961	Np003G1418700	XP_010492318.1, XP_010453627.1
OG0016962	Np007G3800400	XP_010467174.1, XP_010518547.1, XP_010488835.1
OG0016963	Np005G3161900	XP_019089236.1, XP_019086567.1, XP_019087508.1
OG0016964	Np003G1413900	XP_010420084.1, XP_010492254.1
