Orthogroup	Noccaea_praecox	Brassica_oleracea
OG0018038	Np005G2774900	XP_013619008.1
OG0018039	Np005G2771800	XP_013619820.1
OG0018040	Np005G2769900	XP_013595140.1
OG0018043	Np004G2570800	XP_013639086.1
OG0018044	Np004G2509500	XP_013587579.1
OG0018045	Np004G2491200	XP_013585784.1
OG0018046	Np004G2479400	XP_013602647.1
OG0018047	Np004G2451500	XP_013603302.1
OG0018051	Np004G2309600	XP_013596752.1
OG0018052	Np004G2279100	XP_013585408.1
OG0018053	Np004G2268500	XP_013638043.1
OG0018054	Np004G2258500	XP_013585708.1
OG0018055	Np004G2135300	XP_013619753.1, XP_013627420.1
OG0018056	Np004G2054400	XP_013599764.1
OG0018057	Np004G2036200	XP_013603125.1
OG0018058	Np004G2033200	XP_013607361.1
OG0018059	Np004G2032500	XP_013602919.1
OG0018060	Np004G2024200	XP_013590595.1
OG0018067	Np002G0998600	XP_013587964.1
OG0018068	Np002G0978700	XP_013592440.1
OG0018069	Np002G0969400	XP_013630027.1
OG0018070	Np002G0952800	XP_013612911.1
OG0018071	Np002G0899200	XP_013620127.1
OG0018072	Np002G0896900	XP_013619094.1
OG0018073	Np002G0883700	XP_013619896.1, XP_013591101.1
OG0018074	Np001G0074100, Np002G0872100	XP_013591375.1
OG0018075	Np002G0840800	XP_013616095.1
OG0018076	Np002G0830400	XP_013591047.1
OG0018077	Np002G0800400	XP_013591084.1
OG0018078	Np002G0797200	XP_013590461.1, XP_013619075.1
OG0018079	Np002G0792900	XP_013591552.1
OG0018080	Np002G0805700, Np002G0790700	XP_013591986.1
OG0018081	Np002G0767900	XP_013589691.1
OG0018082	Np002G0755800	XP_013592640.1
OG0018083	Np002G0736900	XP_013591007.1
OG0018084	Np002G0725500	XP_013590496.1
OG0018087	Np007G4154700	XP_013627723.1, XP_013585269.1
OG0018088	Np007G4153500	XP_013587574.1, XP_013587573.1
OG0018089	Np007G4083200	XP_013611215.1
OG0018090	Np007G3936400	XP_013609051.1
OG0018091	Np003G1631500	XP_013585288.1
OG0018092	Np007G3952200	XP_013587236.1
OG0018093	Np007G3953900	XP_013638790.1, XP_013601637.1
OG0018094	Np007G3845900	XP_013596987.1
OG0018095	Np007G3847000	XP_013596972.1, XP_013625608.1
OG0018096	Np007G3879200	XP_013627448.1
OG0018097	Np007G3886500	XP_013625152.1
OG0018098	Np007G3798600	XP_013630041.1
OG0018099	Np007G3790400	XP_013610777.1
OG0018100	Np005G3179100	XP_013592853.1
OG0018101	Np007G3785100	XP_013608568.1
OG0018102	Np007G3773900	XP_013628973.1
OG0018103	Np007G3761900	XP_013594254.1
OG0018104	Np007G3744100	XP_013611337.1
OG0018105	Np007G3717000	XP_013598314.1
OG0018106	Np006G3232500	XP_013602725.1
OG0018108	Np006G3685200	XP_013614097.1
OG0018109	Np006G3685000	XP_013631299.1
OG0018110	Np006G3683400	XP_013633686.1
OG0018111	Np006G3679700	XP_013635005.1
OG0018112	Np006G3675200	XP_013637366.1
OG0018114	Np006G3670600	XP_013632322.1
OG0018117	Np006G3665800	XP_013637564.1
OG0018118	Np006G3663400	XP_013603068.1
OG0018119	Np006G3659700	XP_013635171.1
OG0018120	Np006G3648900	XP_013631409.1
OG0018121	Np006G3645900	XP_013602651.1
OG0018122	Np006G3644200	XP_013602593.1
OG0018123	Np006G3632800	XP_013621860.1
OG0018124	Np006G3451600, Np009G4320500	XP_013634581.1, XP_013634266.1
OG0018125	Np006G3428300, Np006G3429400, Np006G3428100	XP_013634714.1
OG0018126	Np006G3375600	XP_013631476.1
OG0018128	Np006G3287900	XP_013632146.1
OG0018129	Np006G3228500	XP_013634940.1
OG0018130	Np001G0281700	XP_013593675.1
OG0018132	Np001G0277700	XP_013621172.1
OG0018133	Np001G0273400	XP_013597504.1
OG0018134	Np001G0264200	XP_013619844.1
OG0018135	Np001G0262600	XP_013618651.1
OG0018136	Np001G0255100	XP_013599282.1
OG0018137	Np001G0250600	XP_013618126.1
OG0018138	Np001G0231200	XP_013595939.1
OG0018139	Np001G0224600	XP_013606396.1, XP_013607142.1
OG0018140	Np001G0209800	XP_013615597.1
OG0018141	Np001G0206500	XP_013593194.1
OG0018142	Np001G0203600	XP_013596794.1
OG0018143	Np001G0184800	XP_013609301.1, XP_013596216.1
OG0018144	Np001G0184300	XP_013619785.1, XP_013597171.1
OG0018145	Np002G1083700	XP_013600133.1
OG0018146	Np001G0441300	XP_013623202.1
OG0018147	Np001G0443600	XP_013623549.1
OG0018148	Np001G0443900	XP_013623236.1
OG0018149	Np001G0444100	XP_013602680.1
OG0018150	Np001G0449200	XP_013625567.1
OG0018151	Np001G0484200	XP_013600804.1
OG0018153	Np001G0495100	XP_013626853.1
OG0018154	Np001G0512300	XP_013585428.1
OG0018155	Np001G0613700	XP_013599730.1
OG0018156	Np001G0547200	XP_013601626.1
OG0018157	Np001G0588000	XP_013635420.1
OG0018158	Np003G1282800	XP_013621107.1, XP_013627521.1
OG0018159	Np003G1332800	XP_013609946.1
OG0018160	Np003G1342000	XP_013611323.1
OG0018161	Np003G1366000	XP_013606133.1
OG0018162	Np003G1392200	XP_013601455.1
OG0018163	Np003G1378900	XP_013606489.1
OG0018164	Np003G1412200	XP_013623800.1
OG0018165	Np003G1414800	XP_013621218.1
OG0018166	Np003G1468800	XP_013608376.1
OG0018167	Np003G1478900	XP_013619614.1
OG0018169	Np003G1754500	XP_013612464.1
OG0018170	Np003G1761800	XP_013610903.1, XP_013630636.1
OG0018171	Np003G1768300, Np003G1769100	XP_013626152.1
OG0018172	Np003G1778700	XP_013622344.1
OG0018173	Np003G1796600	XP_013619772.1
OG0018175	Np003G1897300	XP_013607047.1
OG0018176	Np005G2611700	XP_013594891.1
OG0018177	Np005G2646600	XP_013639464.1
OG0018178	Np005G2636800	XP_013596143.1
OG0018179	Np004G2039300, Np004G2042800	XP_013590271.1
OG0018180	Np005G2746800	XP_013598107.1, XP_013598523.1
OG0018181	Np005G2754900	XP_013596338.1
OG0018182	Np005G2759200	XP_013616915.1
OG0018183	Np004G2020300	XP_013600875.1
OG0018184	Np005G2765200	XP_013602573.1
OG0018185	Np005G2768000	XP_013596141.1
OG0018187	Np005G2775600	XP_013589157.1
OG0018188	Np005G2787000	XP_013637983.1
OG0018189	Np005G2789200	XP_013619933.1
OG0018190	Np005G2791600	XP_013600450.1
OG0018191	Np005G2792000	XP_013598266.1
OG0018192	Np005G2796800	XP_013596028.1, XP_013605327.1
OG0018193	Np005G2805600	XP_013596760.1
OG0018194	Np005G2822700	XP_013603666.1
OG0018196	Np005G2867300	XP_013593719.1
OG0018197	Np005G2881300, Np001G0323300	XP_013603351.1
OG0018198	Np005G2917500	XP_013627054.1
OG0018199	Np005G2955200	XP_013605754.1
OG0018200	Np005G3058500	XP_013633071.1
OG0018201	Np005G3101200	XP_013632333.1
OG0018202	Np005G3106000	XP_013591904.1
OG0018203	Np005G3113400	XP_013588463.1
OG0018204	Np005G3141500	XP_013635378.1
OG0018205	Np005G3151300	XP_013636757.1
OG0018206	Np005G3151400	XP_013636758.1
OG0018207	Np005G3158900	XP_013613541.1
OG0018208	Np005G3188400	XP_013632227.1
OG0018209	Np005G3197200	XP_013631558.1
OG0018210	Np005G3200000	XP_013591204.1
OG0018211	Np001G0090800	XP_013593588.1
OG0018212	Np001G0315400	XP_013595773.1, XP_013615956.1
OG0018213	Np001G0408000	XP_013596037.1
OG0018214	Np001G0416800	XP_013607204.1
OG0018215	Np001G0181100	XP_013595889.1
OG0018216	Np001G0180400	XP_013619571.1
OG0018217	Np001G0177000	XP_013614714.1
OG0018218	Np001G0162000	XP_013597221.1, XP_013619884.1
OG0018219	Np003G1734700	XP_013628350.1
OG0018220	Np003G1728700	XP_013628440.1
OG0018221	Np003G1712900	XP_013625360.1, XP_013625365.1
OG0018222	Np003G1709900	XP_013630418.1
OG0018223	Np003G1678300	XP_013609310.1
OG0018224	Np003G1677200	XP_013614335.1
OG0018225	Np003G1674500	XP_013609406.1
OG0018226	Np003G1650300	XP_013615966.1
OG0018227	Np001G0093000	XP_013594210.1
OG0018228	Np001G0085100	XP_013609026.1
OG0018229	Np001G0031400	XP_013601375.1, XP_013613613.1
OG0018230	Np001G0009100	XP_013598967.1
OG0018232	Np003G1459000	XP_013607433.1, XP_013620152.1
OG0018236	Np001G0143100	XP_013596690.1
OG0018241	Np002G0893300	XP_013617692.1
OG0018245	Np001G0150800	XP_013597175.1, XP_013617693.1, XP_013615379.1, XP_013620652.1
OG0018247	Np008G4275600, Np002G1029700	XP_013607843.1
OG0018262	Np001G0466700	XP_013626889.1
OG0018263	Np005G3178100	XP_013637188.1
OG0018264	Np003G1450900	XP_013610275.1
OG0018265	Np003G1448400	XP_013610608.1
OG0018266	Np006G3625200	XP_013626014.1
OG0018267	Np003G1422300	XP_013607326.1
OG0018268	Np003G1421100	XP_013614396.1
OG0018270	Np003G1415800	XP_013606174.1
OG0018271	Np005G3063500	XP_013636743.1
OG0018274	Np003G1408200	XP_013621433.1
OG0018275	Np003G1400100	XP_013611990.1
OG0018276	Np003G1397200	XP_013609095.1
OG0018279	Np004G2050600	XP_013616774.1
OG0018280	Np003G1368000	XP_013620359.1
OG0018282	Np003G1361400	XP_013628585.1
OG0018283	Np003G1361200	XP_013614001.1
OG0018284	Np003G1358800	XP_013629358.1
OG0018285	Np003G1354700	XP_013610195.1
OG0018286	Np003G1352900	XP_013608494.1
OG0018287	Np003G1349000	XP_013612383.1
OG0018288	Np003G1344600	XP_013612851.1
OG0018289	Np003G1334600	XP_013611019.1
OG0018290	Np005G2814000	XP_013606953.1
OG0018292	Np006G3611600	XP_013634538.1
OG0018293	Np006G3611200	XP_013635054.1
OG0018294	Np006G3610600	XP_013633283.1
OG0018295	Np006G3586900	XP_013632719.1
OG0018296	Np006G3602300	XP_013636979.1
OG0018297	Np006G3603600	XP_013635167.1
OG0018298	Np006G3605700	XP_013634916.1
OG0018300	Np006G3522700	XP_013631731.1
OG0018301	Np006G3537100, Np006G3471100	XP_013632072.1
OG0018302	Np006G3470000, Np006G3537900	XP_013632316.1, XP_013622864.1
OG0018303	Np006G3556100	XP_013635828.1
OG0018304	Np006G3579100	XP_013631429.1
OG0018306	Np005G2822600	XP_013602189.1
OG0018307	Np005G2810000	XP_013598205.1
OG0018308	Np005G2808500	XP_013593226.1
OG0018309	Np005G2802500	XP_013585543.1
OG0018310	Np004G2003600	XP_013592513.1
OG0018311	Np004G2012500	XP_013638427.1
OG0018312	Np004G2130200	XP_013628072.1
OG0018313	Np004G2139500	XP_013584844.1
OG0018314	Np004G2140500	XP_013586163.1
OG0018316	Np004G2174900	XP_013587367.1
OG0018317	Np004G2050400	XP_013584973.1
OG0018318	Np004G2052400	XP_013586224.1
OG0018319	Np001G0249100	XP_013598383.1
OG0018320	Np001G0246700	XP_013596074.1
OG0018322	Np001G0035900	XP_013623622.1
OG0018323	Np001G0044100	XP_013625545.1
OG0018324	Np001G0056600	XP_013606051.1
OG0018326	Np001G0076700	XP_013629844.1
OG0018327	Np001G0079000	XP_013630353.1
OG0018328	Np001G0084700	XP_013629537.1
OG0018329	Np001G0086500	XP_013629635.1
OG0018330	Np001G0092700	XP_013606556.1
OG0018331	Np001G0093200	XP_013613337.1
OG0018333	Np001G0105600	XP_013620455.1
OG0018334	Np001G0112100	XP_013596180.1
OG0018335	Np001G0115900	XP_013609300.1
OG0018336	Np001G0116700	XP_013616241.1
OG0018337	Np001G0131100	XP_013598472.1
OG0018338	Np001G0131300	XP_013597990.1
OG0018339	Np001G0133100	XP_013611517.1
OG0018340	Np003G1475100	XP_013619290.1
OG0018341	Np003G1477600	XP_013611110.1
OG0018342	Np003G1490300	XP_013608565.1
OG0018343	Np003G1528100	XP_013612482.1
OG0018344	Np003G1535300	XP_013608287.1
OG0018345	Np003G1535400	XP_013612930.1
OG0018346	Np003G1538400	XP_013609472.1
OG0018347	Np003G1542200	XP_013612376.1
OG0018348	Np003G1551400	XP_013620060.1
OG0018349	Np003G1555300	XP_013623490.1
OG0018352	Np003G1580600	XP_013626166.1
OG0018353	Np001G0506600	XP_013600130.1
OG0018354	Np001G0503500	XP_013603246.1
OG0018355	Np003G1863400	XP_013611164.1
OG0018356	Np003G1330400	XP_013612970.1
OG0018357	Np003G1329000	XP_013606633.1
OG0018358	Np003G1302900	XP_013609296.1
OG0018359	Np003G1294300	XP_013623750.1
OG0018360	Np003G1253100	XP_013625978.1
OG0018361	Np003G1266400	XP_013619606.1
OG0018362	Np003G1262000	XP_013609788.1
OG0018363	Np003G1258100	XP_013609173.1
OG0018365	Np003G1254100	XP_013606940.1
OG0018366	Np003G1253800	XP_013630181.1
OG0018367	Np003G1252200	XP_013629029.1
OG0018369	Np003G1249300	XP_013638247.1
OG0018370	Np005G3192500	XP_013632341.1
OG0018372	Np002G0702500	XP_013591429.1
OG0018373	Np002G0703000	XP_013589769.1
OG0018374	Np002G0716400	XP_013591125.1
OG0018375	Np002G0721900	XP_013588488.1
OG0018376	Np002G0723500	XP_013591160.1
OG0018377	Np002G0723800	XP_013619020.1
OG0018379	Np002G0746400	XP_013590338.1
OG0018380	Np002G0750400	XP_013588685.1
OG0018381	Np001G0484800	XP_013605759.1
OG0018382	Np002G0752600	XP_013589747.1
OG0018383	Np002G0753700	XP_013592366.1
OG0018384	Np007G3780900	XP_013592963.1
OG0018386	Np002G0766400	XP_013592035.1
OG0018387	Np002G0782800	XP_013591957.1
OG0018388	Np002G0783900	XP_013587761.1
OG0018389	Np007G3757900	XP_013598779.1
OG0018391	Np004G1901500	XP_013625035.1
OG0018392	Np002G0977100	XP_013614803.1
OG0018393	Np004G1920200	XP_013629580.1
OG0018394	Np004G1921000	XP_013592673.1, XP_013591085.1
OG0018395	Np004G1923900	XP_013591363.1
OG0018396	Np006G3393600	XP_013633396.1
OG0018397	Np006G3392900	XP_013627910.1
OG0018398	Np006G3384900	XP_013634335.1
OG0018400	Np005G3097100	XP_013603667.1
OG0018401	Np005G3100100	XP_013631496.1
OG0018402	Np005G3073300	XP_013634712.1
OG0018403	Np005G3073600	XP_013586983.1
OG0018404	Np005G3077600	XP_013602781.1
OG0018405	Np005G3072400	XP_013634883.1
OG0018406	Np005G3063000	XP_013589886.1
OG0018407	Np005G3059400	XP_013627685.1
OG0018408	Np005G3057300	XP_013633490.1
OG0018409	Np005G3044100	XP_013587430.1
OG0018410	Np005G3040400	XP_013588342.1
OG0018411	Np002G0812700	XP_013588266.1
OG0018412	Np002G0809800	XP_013619789.1
OG0018415	Np002G0791200	XP_013590607.1
OG0018416	Np002G0789700	XP_013621052.1
OG0018417	Np002G0789500	XP_013592233.1
OG0018419	Np002G0883500	XP_013620628.1
OG0018420	Np002G0875700	XP_013591062.1
OG0018422	Np005G2765000	XP_013594288.1
OG0018423	Np005G2764800	XP_013603178.1, XP_013594621.1
OG0018424	Np005G2760500	XP_013589707.1
OG0018425	Np005G3162200	XP_013635606.1
OG0018427	Np001G0439500	XP_013639422.1
OG0018428	Np001G0203200	XP_013598446.1
OG0018429	Np001G0436200	XP_013625536.1
OG0018430	Np001G0201200, Np001G0201400	XP_013593758.1
OG0018431	Np001G0361900	XP_013595938.1
OG0018433	Np001G0382400	XP_013607801.1
OG0018434	Np001G0382500	XP_013598349.1
OG0018435	Np001G0197200	XP_013610609.1
OG0018436	Np004G1963600	XP_013588261.1
OG0018437	Np004G1959100	XP_013589862.1
OG0018438	Np004G1949600	XP_013592041.1
OG0018440	Np004G1946400	XP_013621960.1
OG0018441	Np004G1945000	XP_013591543.1
OG0018442	Np004G1940500	XP_013591009.1
OG0018443	Np001G0419400	XP_013614691.1
OG0018444	Np006G3430100	XP_013627575.1
OG0018445	Np006G3410000	XP_013631884.1
OG0018446	Np006G3408200	XP_013635636.1
OG0018447	Np006G3405900	XP_013635509.1
OG0018448	Np006G3403800	XP_013631573.1
OG0018449	Np005G2913800	XP_013619537.1
OG0018451	Np005G2926400	XP_013595295.1
OG0018453	Np005G3157300	XP_013613529.1
OG0018455	Np005G2938800	XP_013602957.1
OG0018456	Np005G2949700	XP_013595285.1, XP_013623070.1
OG0018457	Np001G0355600	XP_013593526.1
OG0018458	Np001G0524700	XP_013603229.1
OG0018459	Np001G0520200	XP_013594297.1
OG0018460	Np001G0265900	XP_013596561.1, XP_013619209.1
OG0018461	Np001G0515100	XP_013602538.1
OG0018462	Np003G1662100	XP_013627952.1
OG0018463	Np007G3799700	XP_013611270.1
OG0018464	Np007G3899400	XP_013596512.1
OG0018465	Np007G3798100	XP_013606428.1
OG0018466	Np007G3765900	XP_013598644.1
OG0018468	Np005G2850800	XP_013591567.1
OG0018469	Np001G0193200	XP_013595749.1
OG0018470	Np005G2890400, Np005G2889800	XP_013597808.1
OG0018471	Np007G4249000	XP_013622759.1
OG0018472	Np005G2886300	XP_013618913.1
OG0018473	Np005G2884100	XP_013599155.1
OG0018474	Np003G1763300	XP_013610978.1
OG0018475	Np005G2876900	XP_013595497.1
OG0018476	Np005G2894700	XP_013597454.1
OG0018477	Np005G2974000	XP_013602762.1
OG0018478	Np005G2961300	XP_013602387.1
OG0018479	Np007G4254400	XP_013614036.1
OG0018480	Np007G4254100	XP_013622248.1
OG0018481	Np007G4253800	XP_013583917.1
OG0018483	Np007G4251300	XP_013629311.1
OG0018484	Np007G4250700	XP_013629617.1
OG0018485	Np007G4248700	XP_013623454.1
OG0018486	Np007G4248400	XP_013583863.1
OG0018487	Np007G4247800	XP_013586418.1
OG0018488	Np001G0005200	XP_013599403.1
OG0018489	Np001G0004200	XP_013608669.1
OG0018490	Np001G0003800	XP_013608969.1
OG0018491	Np001G0002900	XP_013611040.1
OG0018493	Np001G0698400	XP_013635874.1
OG0018494	Np001G0698300	XP_013635875.1
OG0018495	Np001G0689000	XP_013605284.1
OG0018496	Np001G0682100	XP_013605926.1
OG0018497	Np003G1898500	XP_013626817.1
OG0018498	Np001G0673800	XP_013603603.1
OG0018500	Np001G0646800	XP_013605193.1
OG0018501	Np001G0643500	XP_013587857.1
OG0018502	Np001G0634100	XP_013600746.1
OG0018503	Np001G0626100	XP_013612934.1
OG0018505	Np001G0606200	XP_013588189.1
OG0018506	Np001G0601900	XP_013604006.1
OG0018507	Np001G0584600	XP_013605851.1
OG0018508	Np001G0566000	XP_013633045.1
OG0018509	Np001G0565400	XP_013636048.1
OG0018510	Np001G0554600	XP_013636553.1
OG0018511	Np001G0550100	XP_013603170.1
OG0018512	Np001G0547600	XP_013634378.1
OG0018513	Np007G3885100	XP_013598045.1
OG0018515	Np002G0943200	XP_013588650.1
OG0018517	Np002G0909300	XP_013590853.1
OG0018518	Np002G0884200, Np002G0907000, Np002G0907200	XP_013621000.1
OG0018519	Np002G1144600	XP_013596369.1
OG0018520	Np007G3735900	XP_013595357.1
OG0018521	Np006G3307300	XP_013631056.1
OG0018522	Np006G3312100	XP_013600390.1
OG0018523	Np006G3336800	XP_013635300.1
OG0018524	Np006G3360600	XP_013632495.1
OG0018526	Np003G1816000	XP_013610366.1
OG0018528	Np006G3689900	XP_013634121.1
OG0018529	Np003G1583700	XP_013607174.1
OG0018530	Np004G2029500	XP_013590361.1
OG0018531	Np004G2049100	XP_013591450.1
OG0018532	Np004G2125400	XP_013598360.1
OG0018535	Np003G1781200	XP_013626086.1
OG0018536	Np003G1804100	XP_013606842.1
OG0018537	Np001G0144200	XP_013612168.1
OG0018538	Np001G0145400	XP_013598359.1, XP_013620979.1
OG0018539	Np001G0148100	XP_013594987.1
OG0018541	Np001G0156500	XP_013615518.1
OG0018542	Np007G3722000	XP_013599018.1
OG0018543	Np007G3718400	XP_013602715.1
OG0018544	Np007G4114600	XP_013585449.1
OG0018545	Np006G3204200	XP_013635853.1
OG0018546	Np006G3222400	XP_013633789.1
OG0018547	Np006G3244700	XP_013636431.1
OG0018548	Np001G0424600	XP_013619854.1
OG0018549	Np006G3204600	XP_013620269.1
OG0018550	Np005G3071300	XP_013631316.1
OG0018552	Np006G3276600	XP_013634794.1
OG0018553	Np006G3277900	XP_013636613.1
OG0018554	Np006G3279700	XP_013634015.1
OG0018555	Np006G3295700	XP_013636585.1
OG0018557	Np006G3304800	XP_013626626.1, XP_013631892.1
OG0018558	Np006G3579500	XP_013585034.1
OG0018559	Np007G4235700	XP_013635224.1
OG0018560	Np007G4233600	XP_013630334.1
OG0018562	Np007G4230300	XP_013587169.1
OG0018563	Np007G4229400	XP_013584982.1
OG0018564	Np007G4223400	XP_013583616.1
OG0018565	Np007G4221000	XP_013630072.1
OG0018566	Np007G4220600	XP_013585126.1
OG0018567	Np007G4219200	XP_013638321.1
OG0018568	Np007G4205600	XP_013587723.1
OG0018569	Np007G4204800	XP_013587200.1
OG0018570	Np007G4203600	XP_013584889.1
OG0018571	Np007G4200900, Np007G4201000	XP_013587383.1
OG0018572	Np007G4189900	XP_013615272.1, XP_013587303.1
OG0018573	Np007G4189800	XP_013586639.1
OG0018574	Np007G4185300	XP_013638866.1
OG0018575	Np007G4182400	XP_013637911.1
OG0018576	Np007G4162600	XP_013630155.1
OG0018577	Np007G4157600	XP_013616506.1
OG0018578	Np007G4153600	XP_013584358.1
OG0018579	Np007G4142100	XP_013587302.1
OG0018580	Np005G3083200	XP_013634265.1
OG0018581	Np007G4132800	XP_013585720.1
OG0018582	Np007G4126600	XP_013583562.1
OG0018583	Np007G4110100	XP_013626951.1
OG0018584	Np005G3156400	XP_013613539.1
OG0018585	Np007G4099300	XP_013615100.1
OG0018586	Np007G4087000	XP_013639680.1
OG0018587	Np007G4085700	XP_013587323.1
OG0018588	Np007G4083700	XP_013611157.1
OG0018589	Np007G4079400	XP_013618623.1
OG0018590	Np007G4078600	XP_013637504.1
OG0018591	Np007G4078500	XP_013624185.1
OG0018593	Np007G4056200	XP_013584774.1
OG0018594	Np007G4046400	XP_013628427.1
OG0018596	Np007G4039300	XP_013585875.1, XP_013629265.1
OG0018597	Np004G2377400	XP_013586356.1
OG0018599	Np007G3943600	XP_013608648.1
OG0018600	Np001G0278300	XP_013618457.1
OG0018601	Np007G3959100	XP_013585639.1
OG0018602	Np007G3959500	XP_013587231.1
OG0018603	Np040G4408100, Np037G4406400, Np038G4407100	YP_004927497.1
OG0018604	Np007G3969300	XP_013623296.1, XP_013594355.1
OG0018605	Np007G3969400	XP_013637797.1
OG0018606	Np007G3969800	XP_013638500.1
OG0018608	Np007G3807000	XP_013638725.1
OG0018609	Np003G1652700	XP_013607056.1
OG0018610	Np005G3157200	XP_013613547.1
OG0018612	Np001G0181900	XP_013596312.1
OG0018613	Np007G3821800	XP_013583827.1
OG0018614	Np007G3814400	XP_013617847.1, XP_013639232.1
OG0018615	Np002G0957600	XP_013619100.1
OG0018616	Np002G0976500	XP_013616629.1
OG0018617	Np002G1026400	XP_013627894.1
OG0018619	Np003G1468000	XP_013623826.1, XP_013612706.1
OG0018621	Np001G0545200	XP_013596261.1
OG0018622	Np001G0541300	XP_013596259.1
OG0018623	Np004G2597200	XP_013601030.1
OG0018624	Np004G2596500	XP_013601026.1
OG0018625	Np004G2596400	XP_013601028.1
OG0018627	Np004G2568600	XP_013600513.1
OG0018628	Np004G2564500	XP_013584048.1
OG0018630	Np004G2562200	XP_013587179.1
OG0018631	Np004G2559200	XP_013585851.1
OG0018632	Np004G2552800	XP_013638490.1
OG0018633	Np004G2550900	XP_013586850.1
OG0018635	Np004G2544800	XP_013586238.1
OG0018636	Np004G2539600	XP_013585186.1
OG0018637	Np004G2529200	XP_013583527.1
OG0018638	Np004G2526800	XP_013603540.1
OG0018639	Np004G2524600	XP_013584522.1
OG0018641	Np004G2519100	XP_013600550.1
OG0018642	Np004G2517200	XP_013601014.1
OG0018643	Np004G2513900	XP_013600002.1
OG0018644	Np004G2513400	XP_013587605.1
OG0018645	Np004G2503000	XP_013586293.1
OG0018646	Np004G2500300	XP_013587546.1
OG0018648	Np004G2492800	XP_013586023.1
OG0018649	Np004G2491300	XP_013585782.1
OG0018650	Np004G2481200	XP_013584220.1
OG0018652	Np004G2473000	XP_013604251.1
OG0018653	Np004G2466700	XP_013638554.1
OG0018654	Np004G2458000	XP_013603149.1
OG0018655	Np004G2440900	XP_013638830.1
OG0018656	Np004G2432500	XP_013586478.1
OG0018657	Np004G2422500	XP_013587391.1
OG0018658	Np004G2413600	XP_013637889.1
OG0018659	Np004G2410500	XP_013583910.1
OG0018660	Np004G2407800	XP_013586281.1
OG0018661	Np004G2407700	XP_013586280.1
OG0018662	Np004G2406400	XP_013585660.1
OG0018664	Np004G2393000	XP_013605137.1
OG0018665	Np004G1943200	XP_013619963.1
OG0018666	Np004G2390600	XP_013605720.1
OG0018667	Np004G2383500	XP_013586697.1
OG0018669	Np003G1746500, Np007G3841000	XP_013615742.1, XP_013615536.1
OG0018670	Np004G2353300	XP_013597496.1
OG0018671	Np004G2352600	XP_013638051.1
OG0018672	Np004G2352500	XP_013638050.1
OG0018673	Np004G2352200	XP_013637963.1
OG0018674	Np001G0426800	XP_013636183.1
OG0018675	Np004G2313500	XP_013586394.1
OG0018676	Np004G2312900	XP_013585636.1
OG0018678	Np005G2825900	XP_013589540.1, XP_013599448.1
OG0018680	Np001G0676700	XP_013591585.1
OG0018681	Np002G1223400	XP_013609467.1
OG0018683	Np002G1211700, Np002G1211400	XP_013610803.1
OG0018684	Np002G1210200	XP_013606423.1
OG0018685	Np002G1207200	XP_013609845.1
OG0018686	Np002G1197400	XP_013632177.1
OG0018687	Np002G1168600	XP_013606255.1
OG0018688	Np002G1163500	XP_013606551.1
OG0018689	Np002G1155000	XP_013606476.1
OG0018690	Np002G1133900	XP_013593925.1, XP_013610423.1
OG0018691	Np002G1113000	XP_013612959.1
OG0018692	Np002G1084100	XP_013621441.1
OG0018693	Np006G3632200	XP_013630992.1
OG0018694	Np002G1241400	XP_013608788.1
OG0018695	Np001G0342900	XP_013619889.1
OG0018696	Np001G0326900	XP_013597791.1
OG0018698	Np005G2746700	XP_013598134.1
OG0018702	Np004G1986600	XP_013590955.1
OG0018703	Np002G0961700	XP_013639590.1
OG0018705	Np004G1985100	XP_013613705.1
OG0018706	Np005G2600100	XP_013630051.1
OG0018709	Np005G2616900	XP_013598773.1
OG0018714	Np005G2694400	XP_013622278.1
OG0018715	Np005G2693000	XP_013593755.1
OG0018717	Np005G2688900	XP_013603780.1
OG0018718	Np005G2675500	XP_013618362.1
OG0018719	Np005G2674000	XP_013606676.1
OG0018722	Np005G2659100	XP_013617820.1
OG0018723	Np005G2654700	XP_013623725.1
OG0018724	Np005G2654500	XP_013635667.1, XP_013596931.1
OG0018725	Np005G2643600	XP_013627699.1
OG0018726	Np005G2712600	XP_013597879.1
OG0018729	Np007G3848900	XP_013594718.1
OG0018730	Np007G3856400	XP_013599429.1
OG0018731	Np002G0820800	XP_013589664.1
OG0018732	Np002G0822000	XP_013590807.1
OG0018733	Np004G2306700	XP_013638258.1
OG0018734	Np004G2264300	XP_013585159.1
OG0018735	Np003G1885900	XP_013625884.1
OG0018736	Np003G1898600	XP_013606862.1
OG0018738	Np004G2550600	XP_013639101.1
OG0018739	Np004G2536200	XP_013600663.1, XP_013586828.1
OG0018740	Np004G2532600	XP_013587601.1
OG0018741	Np004G2465100	XP_013585776.1
OG0018743	Np004G2326900	XP_013596919.1, XP_013639340.1
OG0018744	Np004G2298900	XP_013637954.1
OG0018745	Np004G2294800	XP_013587416.1
OG0018746	Np004G2278200, Np004G2278700	XP_013584390.1
OG0018747	Np004G2274900	XP_013600291.1
OG0018748	Np004G2256400	XP_013638944.1
OG0018749	Np004G2251200	XP_013584874.1
OG0018750	Np004G2088800	XP_013587376.1, XP_013627912.1
OG0018751	Np004G2091400	XP_013586951.1
OG0018752	Np004G2093400	XP_013587527.1
OG0018753	Np004G2116600	XP_013625726.1
