Orthogroup	Noccaea_praecox	Brassica_rapa
OG0013361	Np006G3364500	XP_009143441.1
OG0013362	Np001G0275000	XP_009129234.1
OG0013363	Np006G3368700	XP_009141680.3
OG0013364	Np006G3369900	XP_009143475.1
OG0013365	Np006G3372200	XP_009141656.2
OG0013366	Np006G3390000	XP_009141647.1, XP_009143507.2
OG0013367	Np006G3375800	XP_018514649.1
OG0013369	Np006G3379700	XP_009143534.1
OG0013370	Np006G3380000	XP_009133109.1
OG0013371	Np006G3380900	XP_009143538.1
OG0013372	Np011G4361400	XP_009123939.1
OG0013373	Np006G3382100	XP_009141616.1
OG0013374	Np005G2799600	XP_009139703.1
OG0013375	Np003G1830100	XP_033142099.1
OG0013376	Np003G1831300	XP_009114584.1
OG0013377	Np004G2533100	XP_009119062.1
OG0013378	Np007G3976400	XP_009111465.1
OG0013379	Np007G3976500	XP_009111451.1
OG0013380	Np006G3685300	XP_009140375.1
OG0013381	Np003G1837400	XP_033136381.1
OG0013383	Np003G1816800	XP_009114647.1
OG0013384	Np003G1815100	XP_009114659.1
OG0013385	Np003G1820900	XP_009134262.1
OG0013386	Np003G1825700	XP_033136297.1
OG0013387	Np006G3710900	XP_009117437.1
OG0013388	Np006G3705900	XP_033135071.1
OG0013390	Np006G3701300	XP_009117372.1
OG0013391	Np006G3701600	XP_033137140.1
OG0013392	Np006G3695400	XP_009140315.1
OG0013393	Np006G3694900	XP_033145397.1
OG0013394	Np006G3694600	XP_009117356.1
OG0013395	Np006G3693400	XP_009117350.2, XP_009140322.2
OG0013396	Np010G4334100, Np006G3691300	XP_009140342.1
OG0013397	Np006G3690800	XP_009112533.1, XP_009140343.1
OG0013398	Np006G3689100	XP_009140356.2
OG0013399	Np006G3687300	XP_009140366.1
OG0013400	Np006G3685500	XP_033136711.1, XP_009140371.1
OG0013401	Np006G3680000	XP_009140443.1
OG0013402	Np006G3667200	NP_001289001.1
OG0013403	Np006G3667500	XP_009117271.1
OG0013404	Np006G3641900	XP_009140634.1
OG0013405	Np006G3639600	XP_033136662.1
OG0013406	Np006G3643800	XP_009140627.1
OG0013407	Np006G3631800	XP_009140711.1
OG0013408	Np006G3631400	XP_009140716.1
OG0013409	Np006G3629300	XP_009133967.1
OG0013410	Np006G3624700	XP_009117004.1
OG0013411	Np006G3644400	XP_009140617.1
OG0013412	Np006G3646000	XP_009117088.1
OG0013413	Np006G3647300	XP_009117093.1
OG0013414	Np006G3627000	XP_009140740.1
OG0013415	Np006G3634200, Np006G3634800	XP_018513166.1
OG0013416	Np006G3633300	XP_009117039.1
OG0013417	Np004G2022200	XP_033137852.1
OG0013418	Np004G2102900	XP_009109801.1
OG0013419	Np004G2033000	XP_033137948.1
OG0013420	Np004G2101000	XP_009102989.1
OG0013421	Np004G2032000	XP_009107492.1, XP_033147680.1
OG0013422	Np004G2030300	XP_009123040.2, XP_009145060.1
OG0013423	Np004G2025200	XP_009123062.1
OG0013424	Np004G2025000	XP_009123067.1
OG0013425	Np004G2050100	XP_009145111.1
OG0013426	Np004G2045800	XP_009145121.1
OG0013427	Np004G2045300	XP_018514874.2
OG0013428	Np004G2039400, Np004G2042500	XP_009114719.1
OG0013429	Np004G2039500, Np004G2201800, Np004G2042400	XP_033135794.1
OG0013430	Np004G2042100, Np004G2040000	XP_009145135.1
OG0013431	Np004G2087600	XP_009107928.2
OG0013432	Np004G2086800	XP_009107931.1, XP_009114742.1
OG0013433	Np004G2085200	XP_033137153.1
OG0013434	Np004G2084800	XP_009145154.1
OG0013435	Np007G3847300	XP_009102612.1
OG0013436	Np004G2069200	XP_009114782.1
OG0013437	Np004G2064600	XP_009151474.1
OG0013438	Np004G2064200	XP_033136131.1
OG0013439	Np004G2064100	XP_009151471.1
OG0013440	Np004G2063200	XP_009114797.1
OG0013441	Np004G2063000	XP_009114800.2
OG0013442	Np003G1773900	XP_009134161.1
OG0013443	Np003G1762800	XP_009134125.1
OG0013444	Np003G1778600	XP_009113591.1
OG0013445	Np003G1779700	XP_009113598.1
OG0013446	Np003G1780100	XP_009113599.1
OG0013447	Np003G1783800	XP_009134192.1, XP_009128716.1
OG0013448	Np003G1794500	XP_009108220.1
OG0013449	Np003G1798500	XP_009128691.1, XP_009108204.1
OG0013450	Np003G1799000	XP_009108201.1
OG0013451	Np003G1799400	XP_009108199.1
OG0013453	Np003G1803500	XP_009108180.1
OG0013454	Np003G1803800	XP_009108179.1
OG0013455	Np003G1470200	XP_009120911.1
OG0013456	Np003G1470500	XP_009126304.1
OG0013457	Np003G1471500	XP_009120906.2, XP_009126310.1
OG0013458	Np001G0141100	XP_009151146.1
OG0013459	Np001G0142400	XP_009111715.1
OG0013460	Np001G0142600	XP_033135110.1
OG0013461	Np001G0142900	XP_009129907.1
OG0013462	Np006G3432600, Np001G0088900, Np001G0146500	XP_009151178.1
OG0013463	Np001G0147500	XP_009129877.1
OG0013464	Np001G0148000	XP_009129874.2
OG0013465	Np001G0148400	XP_009151193.1
OG0013466	Np001G0149000	XP_009151198.1
OG0013467	Np005G2925400	XP_009136903.1
OG0013470	Np007G3718800	XP_009117478.2
OG0013471	Np007G3716300	XP_009117468.1
OG0013472	Np001G0461600	XP_009150247.1
OG0013473	Np001G0455600	XP_009150058.1
OG0013474	Np006G3207200	XP_009118176.1
OG0013475	Np001G0483600	XP_009151299.1
OG0013476	Np006G3208400	XP_009142500.2
OG0013477	Np006G3208700	XP_009142501.1
OG0013478	Np006G3209700	XP_009142508.1
OG0013479	Np006G3210900	XP_009142517.1
OG0013480	Np006G3211000	XP_009142518.1
OG0013481	Np006G3211500	XP_033148017.1
OG0013482	Np006G3212100, Np006G3212200	XP_009142527.1
OG0013483	Np006G3214700	XP_009142546.1, XP_033142831.1
OG0013484	Np006G3214800	XP_033142833.1, XP_033142834.1
OG0013485	Np006G3214900	XP_033142835.1, XP_033142832.1
OG0013486	Np006G3219600	XP_033147353.1
OG0013487	Np006G3220200	XP_009142573.2
OG0013488	Np006G3221400, Np006G3221700	XP_009142580.1
OG0013489	Np006G3224400	XP_009142612.2
OG0013490	Np006G3225500	XP_009142434.1, XP_009142616.2
OG0013491	Np006G3226500	XP_009142427.1
OG0013492	Np006G3226600	XP_009142428.1
OG0013493	Np006G3226700, Np006G3490500	XP_033148401.1
OG0013494	Np006G3228600	XP_018509174.1, XP_009133781.1
OG0013495	Np006G3229800	XP_009142651.1
OG0013496	Np006G3230200	XP_009142658.1
OG0013497	Np006G3230400	XP_009142660.1
OG0013498	Np006G3230700	XP_009142667.1
OG0013499	Np006G3231400	XP_009142680.1
OG0013500	Np006G3234000	XP_009143199.1
OG0013501	Np006G3234200	XP_009143197.1
OG0013502	Np006G3235900	XP_009143177.1, XP_009142374.1
OG0013503	Np006G3236100	XP_009142371.1
OG0013504	Np006G3240600, Np004G2187600	XP_009143153.1
OG0013505	Np006G3242000	XP_009142344.1
OG0013506	Np006G3245100	XP_009133724.1
OG0013507	Np006G3246000	XP_009143124.1
OG0013508	Np006G3249000	XP_009143093.1
OG0013509	Np006G3250100	XP_009142307.1
OG0013510	Np006G3254200	XP_009143054.1
OG0013511	Np006G3254700	XP_009143049.1
OG0013512	Np006G3255000	XP_009143047.1
OG0013513	Np006G3256200	XP_033148319.1
OG0013514	Np006G3257300	XP_009143023.2
OG0013515	Np006G3257500	XP_009143020.1
OG0013516	Np006G3299400, Np006G3258000	XP_009133668.1
OG0013517	Np006G3245700	XP_009143004.1
OG0013518	Np006G3260900	XP_009142989.1
OG0013519	Np006G3266300	XP_009133627.1
OG0013520	Np001G0456000	XP_009150054.1
OG0013521	Np006G3268100	XP_009142202.1
OG0013522	Np006G3270000	XP_009142932.1
OG0013523	Np006G3272500	XP_009142176.1
OG0013524	Np006G3616900	XP_009142920.1
OG0013525	Np006G3276000	XP_009133567.1
OG0013526	Np006G3276200	XP_009142152.1, XP_018513637.1
OG0013527	Np006G3276700	XP_033139253.1, XP_009142150.1
OG0013528	Np006G3279900	XP_033144308.1
OG0013529	Np006G3281200	XP_009142880.2
OG0013530	Np006G3282000	XP_009142078.1
OG0013531	Np006G3286100, Np006G3292300	XP_009142839.1
OG0013532	Np001G0170600	XP_009129750.1
OG0013533	Np006G3288200, Np004G2270900	XP_009142815.1
OG0013534	Np006G3288600	XP_009142050.2
OG0013535	Np006G3289800	XP_009142802.1
OG0013536	Np006G3298400	XP_009142766.1
OG0013537	Np006G3298300	XP_033148415.1, XP_009133504.1
OG0013538	Np006G3298200	XP_009133506.1
OG0013539	Np006G3298100	XP_009133505.1
OG0013540	Np006G3298000	XP_009142004.1
OG0013541	Np006G3302400	XP_009142739.2
OG0013542	Np006G3304000	XP_033142672.1, XP_009141982.1
OG0013543	Np007G4246500	XP_009147427.2
OG0013544	Np007G4246400	XP_009147424.1
OG0013545	Np007G4245600	XP_009125030.2
OG0013546	Np007G4244000, Np007G4243800	XP_009117697.2
OG0013547	Np003G1751400	XP_009134071.1
OG0013548	Np007G4237200	XP_009147368.1
OG0013550	Np007G4231700	XP_009134708.1, XP_033139619.1
OG0013551	Np007G4230800	XP_009147324.1
OG0013552	Np007G4228200	XP_009130319.1, XP_009118932.2
OG0013553	Np007G4222900, Np007G4223800	XP_009130353.1
OG0013554	Np007G4223100	XP_033148199.1
OG0013555	Np007G4219700	XP_009134732.2
OG0013556	Np007G4217600	XP_009102062.1
OG0013557	Np007G4216900	XP_009102068.1
OG0013558	Np007G4216800	XP_009102069.1
OG0013559	Np007G4216700	XP_033148250.1
OG0013560	Np007G4215500	XP_009130390.1
OG0013562	Np007G4214100	XP_009130397.1
OG0013563	Np007G4207600	XP_009134758.1
OG0013564	Np007G4207200	XP_009123999.1
OG0013565	Np007G4204700	XP_009124994.1
OG0013566	Np007G4204600	XP_009123978.1
OG0013567	Np005G3184100, Np007G4203300	XP_009125015.1, XP_009124186.1
OG0013568	Np007G4202900	XP_009134778.1
OG0013569	Np007G4201900	XP_009134785.1
OG0013570	Np007G4200600	XP_009124980.1, XP_009124197.1
OG0013571	Np007G4199500	XP_009124205.1
OG0013572	Np007G4196900	XP_009124206.1
OG0013573	Np007G4195500	XP_009134805.1
OG0013574	Np007G4194500	XP_033147773.1
OG0013575	Np007G4191700, Np007G4191400	XP_009147259.1
OG0013576	Np007G4189700	XP_009147248.1
OG0013577	Np007G4189000	XP_009147245.1
OG0013578	Np007G4185200	XP_009134837.1
OG0013579	Np007G4183600	XP_009147213.1, XP_009124862.2
OG0013580	Np007G4179100	XP_009134857.1, XP_009129612.2
OG0013581	Np007G4178700	XP_009134860.1
OG0013582	Np007G4178500	XP_009129618.1
OG0013583	Np007G4175500	XP_009129640.1
OG0013584	Np007G4174200	XP_009129653.1
OG0013585	Np007G4172000	XP_009129665.1
OG0013586	Np007G4169600	XP_009134902.1
OG0013588	Np007G4168000	XP_009124811.1, XP_009147149.1
OG0013589	Np007G4166800	XP_009147139.1
OG0013590	Np007G4165100	XP_009134926.1
OG0013591	Np007G4160100	XP_009134950.1
OG0013592	Np007G4159600	XP_009147108.2
OG0013593	Np007G4159200	XP_009147105.1
OG0013594	Np007G4158800	XP_009147102.1
OG0013595	Np007G4155000	XP_009147076.1
OG0013596	Np007G4154500	XP_033148266.1, XP_009134967.2
OG0013597	Np007G4151000	XP_009147039.1
OG0013598	Np007G4150700	XP_033148224.1
OG0013599	Np007G4145200	XP_009147003.1
OG0013600	Np007G4144500	XP_009147000.1, XP_009123922.1
OG0013601	Np007G4143300	XP_009123870.1, XP_009146990.1
OG0013602	Np007G4140400	XP_009146972.1
OG0013603	Np007G4139600	XP_033144011.1, XP_009146967.2
OG0013604	Np005G2825800	XP_009137894.1
OG0013606	Np007G4138400, Np007G4123000, Np007G4138700	XP_009146958.1
OG0013607	Np007G4137200	XP_009146947.1
OG0013609	Np007G4133100	XP_009146923.1
OG0013610	Np007G4131600, Np007G4132000	XP_009146909.1
OG0013611	Np007G4127200	XP_009146887.1
OG0013612	Np007G4126900	XP_009146883.1
OG0013613	Np007G4124900, Np006G3313000	XP_009123126.1
OG0013614	Np007G4122000	XP_009146867.1
OG0013615	Np007G4121600	XP_009135026.1
OG0013616	Np007G4118800	XP_009146840.2
OG0013617	Np007G4115300	XP_009123727.1, XP_018513657.1
OG0013618	Np007G4114900	XP_009122708.1
OG0013619	Np007G4112500	XP_009122597.2, XP_009114935.1
OG0013620	Np007G4112400	XP_009122608.1
OG0013621	Np007G4112300	XP_009135133.1, XP_009146803.1
OG0013622	Np007G4111700, Np007G4109900	XP_009146800.2
OG0013623	Np007G4111100	XP_009122550.1
OG0013625	Np007G4108800	XP_009146754.1
OG0013626	Np007G4106900, Np007G4107300	XP_009122344.1, XP_009146748.2
OG0013627	Np007G4106400	XP_009146745.1
OG0013628	Np007G4102300	XP_009146704.2
OG0013629	Np007G4101200	XP_009121272.1
OG0013630	Np007G4094400	XP_018513465.1
OG0013631	Np007G4093700	XP_009146648.1
OG0013632	Np007G4093300	XP_009146642.2
OG0013633	Np007G4092500	XP_009120860.1
OG0013634	Np007G4090400	XP_009146614.1
OG0013635	Np007G4090100	XP_009135230.1
OG0013636	Np007G4088800	XP_009146609.2, XP_033145721.1
OG0013637	Np007G4087100	XP_033147409.1
OG0013638	Np007G4085600	XP_009135250.1, XP_009146586.1
OG0013639	Np007G4083800	XP_009146567.1
OG0013640	Np007G4080400	XP_033142343.1, XP_009146548.1
OG0013641	Np004G1906300, Np007G4079100	XP_018511612.1
OG0013642	Np007G4071700	XP_009146467.2, XP_009135316.2
OG0013643	Np007G4065300	XP_009117391.1
OG0013644	Np001G0463500	XP_009150374.1
OG0013645	Np007G4061000	XP_009117197.1
OG0013646	Np007G4056000	XP_009146373.1, XP_009135378.1
OG0013647	Np007G4053200	XP_033148659.1, XP_009116753.1
OG0013648	Np007G4051500	XP_033148701.1, XP_009146328.1
OG0013649	Np007G4049700	XP_009146315.1, XP_009135403.1
OG0013650	Np007G4049100	XP_033148691.1
OG0013651	Np007G4045800	XP_009146282.2
OG0013652	Np007G4045300	XP_009146280.1
OG0013653	Np007G4045000	XP_009146275.1
OG0013654	Np007G4044400	XP_009146271.1
OG0013655	Np007G4042400	XP_009115636.2, XP_009146265.1
OG0013656	Np007G4040100	XP_009146256.1
OG0013657	Np007G4029800	XP_033148677.1
OG0013658	Np007G4029200	XP_009115379.1
OG0013659	Np005G3160200	XP_033145584.1
OG0013660	Np007G4027800	XP_033136720.1
OG0013662	Np007G3902200	XP_033143237.1
OG0013663	Np007G3902700	XP_009135469.1
OG0013664	Np007G3903600	XP_033128806.1
OG0013666	Np007G3907000	XP_009114810.1, XP_009146147.2
OG0013667	Np007G3907100	XP_009146146.2
OG0013668	Np007G3915300	XP_009146057.1
OG0013669	Np007G3915400	XP_009146058.1
OG0013670	Np007G3916900	XP_009114229.1
OG0013671	Np007G3917400	XP_009146049.1
OG0013672	Np007G3918300	XP_009135508.1
OG0013673	Np007G3918800	XP_009146046.1
OG0013674	Np007G3919400	XP_009146041.1
OG0013675	Np007G3919500	XP_009114322.1
OG0013676	Np007G3921700	XP_009114415.1
OG0013677	Np007G3924500	XP_009146024.1
OG0013678	Np007G3924900	XP_018514669.1
OG0013679	Np007G3925100	XP_009146018.2, XP_009146017.1
OG0013680	Np007G3925400	XP_009135527.1
OG0013681	Np007G3927900	XP_009135536.1, XP_009146003.1
OG0013682	Np007G3928200	XP_018512859.2
OG0013683	Np007G3928400	XP_009135539.1, XP_009145997.1
OG0013684	Np007G3928700	XP_009113839.1
OG0013685	Np007G3928800	XP_033148002.1
OG0013686	Np007G3928900	XP_009145993.1
OG0013687	Np007G3929600	XP_009145987.1
OG0013688	Np007G3929700	XP_033147252.1
OG0013689	Np007G3933000	XP_009113630.1, XP_009145959.1
OG0013690	Np007G3933200	XP_009145953.1
OG0013691	Np007G3945100	XP_009145888.1
OG0013692	Np007G3949300	XP_009112505.1
OG0013693	Np007G3959700	XP_009145816.1
OG0013694	Np007G3961400	XP_009145798.1
OG0013695	Np007G3961500	XP_009145799.1, XP_033148725.1
OG0013696	Np007G3964300	XP_009135634.2
OG0013698	Np007G3975800	XP_009145738.2
OG0013699	Np007G3976600	XP_009111439.1
OG0013700	Np007G3987600	XP_009135666.1
OG0013701	Np007G3989700	XP_009145661.1
OG0013703	Np007G4001900	XP_009145633.1
OG0013704	Np007G4002000	XP_009145631.1
OG0013705	Np007G4002100	XP_009145630.1
OG0013706	Np011G4354900	XP_009145629.1
OG0013709	Np002G1156300	XP_009113252.1
OG0013710	Np007G3804000	XP_009145594.1, XP_009110238.1
OG0013711	Np007G3805200	XP_009145582.1
OG0013712	Np007G3805800	XP_009145541.1
OG0013713	Np007G3806800	XP_009145528.1
OG0013714	Np005G3154000	XP_009139835.1
OG0013715	Np005G3149000	XP_033145963.1
OG0013716	Np005G2820200	XP_009138283.1
OG0013717	Np005G3141000	XP_033145889.1
OG0013718	Np005G3138500	XP_009139798.1
OG0013719	Np005G3137600	XP_009125087.1
OG0013720	Np005G3134400	XP_009139785.1
OG0013721	Np005G3132200	XP_009125064.1
OG0013722	Np005G3128200	XP_009125057.1
OG0013723	Np005G3126100	XP_009139754.1
OG0013724	Np005G3124400	XP_009139743.1
OG0013725	Np005G3124200	XP_009139741.1
OG0013726	Np005G3098600	XP_018511561.1
OG0013727	Np005G3123400	XP_009139735.1
OG0013729	Np005G3115400	XP_033145793.1
OG0013730	Np005G3111200	XP_009139697.1
OG0013731	Np005G3108900	XP_009124227.1
OG0013732	Np001G0182400	XP_009151584.1
OG0013733	Np007G3854500	XP_009135863.1
OG0013734	Np007G3852600	XP_009102590.1
OG0013735	Np007G3849100	XP_009102605.1
OG0013736	Np007G3846600	XP_009102622.1
OG0013737	Np007G3844700	XP_009102638.1
OG0013738	Np007G3877100	XP_009102640.1
OG0013739	Np007G3840300	XP_018514772.1
OG0013740	Np007G3839600	XP_009145245.1
OG0013741	Np007G3835300	XP_009135821.1
OG0013743	Np007G3823000, Np007G3832100	XP_009145328.1
OG0013744	Np003G1770800	XP_009113535.1
OG0013746	Np007G3823700	XP_009145444.1
OG0013747	Np007G3821600	XP_009109348.1, XP_033147462.1
OG0013748	Np007G3819800	XP_033134694.1, XP_009123485.1
OG0013749	Np007G3818800	XP_009135761.2
OG0013750	Np007G3816100, Np007G3815600	XP_009109477.1
OG0013751	Np007G3812400	XP_009145493.1
OG0013752	Np005G2734000	XP_009127879.2
OG0013753	Np002G1062600, Np005G2649500	XP_009119531.1
OG0013754	Np002G0957800	XP_009127476.1
OG0013755	Np002G0960300	XP_009105191.1
OG0013756	Np002G0985000	XP_009105151.1
OG0013757	Np002G0995500	XP_009127391.1
OG0013758	Np002G0988100	XP_009105147.1
OG0013759	Np002G0986900	XP_018512423.1
OG0013760	Np004G1969900	XP_009132510.1
OG0013761	Np006G3485500, Np006G3545400	XP_009113427.1
OG0013762	Np002G1041400	XP_009113426.1
OG0013763	Np003G1467900	XP_009120932.1
OG0013764	Np003G1464200	XP_009120961.1
OG0013765	Np003G1463700	XP_009126260.1, XP_033137444.1
OG0013766	Np003G1463300	XP_009120969.1
OG0013767	Np003G1459900	XP_009126251.1
OG0013768	Np003G1459700	XP_009131661.1
OG0013769	Np006G3630600	XP_009117030.1
OG0013770	Np006G3665900	XP_009140508.1
OG0013771	Np003G1457100	XP_009121002.1
OG0013772	Np001G0164800	XP_033140535.1, XP_009111874.2
OG0013773	Np001G0164000	XP_009151300.1, XP_009129786.2
OG0013774	Np001G0178000	XP_009151637.1
OG0013775	Np001G0178100	XP_033129657.1
OG0013776	Np001G0546100	XP_009115948.1
OG0013777	Np005G2979300, Np001G0543300	XP_009139470.1
OG0013778	Np001G0542600	XP_009115935.2
OG0013779	Np001G0542500	XP_009115933.2
OG0013780	Np003G1705800, Np001G0542400	XP_009115931.1
OG0013781	Np001G0542300	XP_009115929.1
OG0013782	Np001G0542200	XP_009115930.1
OG0013783	Np001G0538800	XP_009115903.1
OG0013784	Np001G0538700	XP_009115901.1
OG0013785	Np001G0538300	XP_009115897.1
OG0013786	Np001G0537400	XP_009139502.1
OG0013787	Np001G0536800	XP_009123757.1
OG0013788	Np001G0536100	XP_009115878.1
OG0013789	Np001G0534100	XP_009148826.1
OG0013790	Np001G0532800	XP_033136974.1
OG0013791	Np001G0531200	XP_009115814.1
OG0013792	Np001G0278900	XP_009107133.1
OG0013793	Np004G2599300	XP_009119762.1
OG0013794	Np002G0783000	XP_009104720.1
OG0013795	Np004G2596100	XP_018510349.1
OG0013796	Np004G2594700, Np004G2595000	XP_009119737.1
OG0013797	Np004G2593700	XP_033134763.1
OG0013798	Np001G0197600	XP_033129672.1, XP_033129667.1
OG0013799	Np004G2590800	XP_009119706.1
OG0013800	Np004G2586500	XP_009118800.1, XP_009119680.1
OG0013801	Np004G2586400	XP_009118799.1
OG0013802	Np004G2585800	XP_009119677.1
OG0013803	Np004G2585200	XP_009119671.1
OG0013804	Np004G2584200	XP_033138117.1
OG0013805	Np004G2583100	XP_009119648.1
OG0013806	Np007G4035400	XP_009146235.1
OG0013807	Np004G2579400	XP_009119628.1
OG0013808	Np004G2578700	XP_009119624.1
OG0013809	Np004G2578300	XP_009111191.1, XP_009119622.1
OG0013810	Np004G2577800	XP_009118752.1
OG0013811	Np004G2575600	XP_009119605.2
OG0013812	Np004G2575000	XP_009111177.1
OG0013813	Np004G2573900	XP_033138338.1
OG0013814	Np004G2573600	XP_009118720.1
OG0013815	Np004G2572200	XP_009111165.1
OG0013816	Np004G2569800	XP_009119541.1
OG0013817	Np004G2566500	XP_009119367.1
OG0013818	Np004G2563600	XP_009118680.1
OG0013819	Np004G2563100	XP_009118675.1
OG0013820	Np004G2557600	XP_009119288.1
OG0013821	Np004G2557000	XP_009119278.1
OG0013822	Np004G2554800	XP_009119260.1
OG0013823	Np004G2552700	XP_033138201.1
OG0013824	Np004G2552600	XP_009119228.1
OG0013825	Np004G2537800	XP_009118568.1
OG0013826	Np004G2537600	NP_001288994.1
OG0013827	Np004G2534800	XP_009119070.1
OG0013828	Np004G2532100	XP_009118534.1
OG0013829	Np004G2527400	XP_009118469.1
OG0013830	Np004G2527300	XP_009119016.1
OG0013831	Np004G2526300	XP_009110964.1
OG0013832	Np004G2525300	XP_009110958.1
OG0013833	Np004G2523000	XP_009118974.1
OG0013834	Np004G2521900	XP_009110950.1
OG0013835	Np005G3120500	XP_009102317.1
OG0013836	Np004G2514700	XP_009148042.1
OG0013837	Np004G2511600	XP_033128426.1, XP_009110905.1
OG0013838	Np004G2510400	XP_009148086.1
OG0013839	Np004G2509600	XP_009148098.1
OG0013840	Np007G3857900	XP_009102558.1
OG0013841	Np004G2509400	XP_009110897.1
OG0013842	Np004G2503700	XP_009118339.1
OG0013844	Np004G2501200	XP_033136769.1
OG0013845	Np004G2500400	XP_033133458.1
OG0013846	Np004G2499000	XP_009148176.1
OG0013847	Np004G2498600	XP_009110838.1
OG0013848	Np004G2498100	XP_009148185.1
OG0013849	Np004G2497400	XP_009110831.1
OG0013850	Np004G2497000	XP_018515534.1
OG0013851	Np004G2495900	XP_009148256.1
OG0013852	Np004G2493700	XP_009148273.1
OG0013853	Np004G2492600	XP_009148283.1
OG0013854	Np004G2491700	XP_009148293.1
OG0013855	Np004G2487400, Np004G2487300	XP_009144470.1
OG0013856	Np004G2484600	XP_009148364.1
OG0013857	Np004G2483100	XP_009148371.1
OG0013858	Np004G2482900	XP_009144439.1, XP_033136641.1
OG0013859	Np004G2482300	XP_033132796.1
OG0013860	Np004G2089900	XP_009115340.1
OG0013861	Np004G2479500	XP_009148413.1
OG0013862	Np004G2478400	XP_009118211.1
OG0013863	Np004G2477100	XP_009148435.1
OG0013864	Np004G2476100	XP_009118226.1
OG0013865	Np004G2475800	XP_009118229.1
OG0013866	Np004G2475200	XP_033133797.1
OG0013867	Np004G2475000	XP_033128857.1
OG0013868	Np004G2473700	XP_033128721.1
OG0013869	Np004G2473600	XP_009148452.1
OG0013871	Np006G3680900	XP_009117319.1
OG0013872	Np004G2465400	XP_018514966.1
OG0013873	Np004G2464400	XP_033128399.1
OG0013874	Np004G2464000	XP_009118178.1, XP_009110697.2
OG0013875	Np004G2463400	XP_009118172.1
OG0013876	Np004G2462000	XP_009148640.1
OG0013877	Np002G1196600, Np004G2461900	XP_009118164.1
OG0013878	Np004G2460400	XP_009110682.1
OG0013879	Np004G2459800	XP_009148624.2
OG0013880	Np004G2459700	XP_009148623.2
OG0013881	Np004G2448800	XP_009148568.1
OG0013882	Np004G2448400	XP_009148566.1
OG0013883	Np004G2446500	XP_009148788.1, XP_009110616.1
OG0013884	Np004G2446300	XP_009110614.1, XP_018514964.1
OG0013885	Np004G2445600	XP_009118043.2
OG0013886	Np004G2445000	XP_009148552.1
OG0013887	Np004G2095600	XP_009109857.1
OG0013888	Np004G2441800	XP_033129157.1, XP_009110597.1
OG0013889	Np004G2440200	XP_009148529.3
OG0013890	Np003G1664800	XP_018513411.1
OG0013891	Np004G2436900	XP_018509500.1
OG0013892	Np004G2431800	XP_009123954.1
OG0013893	Np004G2431500	XP_018514981.1
OG0013894	Np004G2426700	XP_009148697.1, XP_018509645.1
OG0013895	Np004G2425800	XP_009117927.1
OG0013896	Np004G2424900	XP_009148711.1, XP_009117914.1
OG0013897	Np004G2424600	XP_009148713.1
OG0013898	Np004G2423900	XP_009148719.1, XP_009110546.1
OG0013899	Np004G2423700	XP_009148722.1
OG0013900	Np004G2422700	XP_009148819.1, XP_009117900.1
OG0013901	Np004G2418000	XP_009117884.1
OG0013902	Np004G2417900	XP_009117882.1
OG0013903	Np004G2413400	XP_009117849.1
OG0013904	Np004G2411400	XP_033129076.1
OG0013905	Np001G0170900	XP_009151685.1
OG0013906	Np004G2406500	XP_009117813.1
OG0013907	Np004G2403200	XP_009149037.1
OG0013910	Np004G2400000	XP_009149062.1
OG0013911	Np004G2399000	XP_009110453.1, XP_009149072.1
OG0013912	Np004G2397100	XP_009117764.1, XP_018515313.1
OG0013913	Np004G2396600	XP_009149086.1
OG0013914	Np004G2396400	XP_009149088.1
OG0013916	Np004G2394500	XP_009110444.1
OG0013917	Np004G2393800	XP_009149117.2
OG0013918	Np004G2390000	XP_009149161.1
OG0013920	Np003G1275800	XP_009125499.1
OG0013921	Np004G2386700	XP_009110410.1
OG0013922	Np004G2386400	XP_009117661.1, XP_009110409.1
OG0013923	Np004G2386300	XP_009110408.1
OG0013924	Np004G2385200	XP_009149202.1
OG0013925	Np004G2384700	XP_009140724.1
OG0013926	Np004G2380900	XP_009149239.1
OG0013927	Np004G2379100	XP_009110371.1
OG0013928	Np004G2378900	XP_033137168.1
OG0013929	Np004G2377900	XP_009149260.1
OG0013930	Np004G2376600	NP_001288814.1
OG0013931	Np004G2376300	XP_009149271.1
OG0013932	Np004G2375000	XP_009149281.1
OG0013933	Np004G2371900	XP_009149337.1
OG0013934	Np004G2366700	XP_009110304.1
OG0013935	Np004G2366200	XP_018510540.1
OG0013936	Np004G2365500	XP_009110297.2
OG0013937	Np004G2365400	XP_018509512.1
OG0013938	Np004G2365200, Np004G2365000	XP_009149613.1, XP_009110294.1, XP_009117560.1
OG0013939	Np004G2362000	XP_009110276.1
OG0013940	Np004G2361300	XP_009149431.1
OG0013941	Np004G2359700	XP_009149441.1
OG0013942	Np004G2359000	XP_033133904.1
OG0013943	Np004G2358200	XP_009149452.1
OG0013944	Np004G2358000	XP_009149457.1
OG0013945	Np004G2364400	XP_009149400.1
OG0013946	Np004G2357300	XP_009149464.1
OG0013947	Np004G2356200	NP_001288971.1
OG0013948	Np001G0247500	XP_009114160.1
OG0013949	Np004G2354000	XP_009149500.1
OG0013950	Np004G2353700	XP_009149501.1, XP_009103356.2
OG0013951	Np005G3160100	XP_009124853.1
OG0013952	Np004G2351700	XP_009110233.2, XP_009110232.2
