Orthogroup	Noccaea_praecox	Conringia_planisiliqua
OG0015776	Np003G1796700	CP20_g4284_DN3_SP2_c.t1
OG0015777	Np003G1796900	CP20_g4286_DN3_SP1_c.t1
OG0015778	Np003G1797500	CP20_g4290_DN3_SP1_c.t1
OG0015779	Np003G1800000	CP20_g4314_DN3_SP7_c.t1
OG0015780	Np003G1801900	CP20_g4319_DN2_SP5_c.t1
OG0015781	Np003G1802900	CP20_g4324_DN3_SP0_c.t1
OG0015782	Np003G1803200	CP20_g4328_DN3_SP8_c.t1
OG0015783	Np003G1805600	CP20_g4348_DN3_SP1_c.t1
OG0015784	Np003G1805700	CP20_g4349_DN3_SP2_c.t1
OG0015785	Np003G1809000	CP20_g4365_DN3_SP0_c.t1
OG0015786	Np003G1811400	CP20_g4375_DN3_SP0_c.t1
OG0015787	Np003G1811700	CP20_g4377_DN3_SP7_c.t1
OG0015788	Np003G1811900	CP20_g4378_DN3_SP4_c.t1
OG0015789	Np003G1470600	CP8_g54417_DN3_SP2_c.t1
OG0015790	Np001G0138800	CP2_g48520_DN3_SP8_c.t1
OG0015791	Np006G3623500	CP18_g11516_DN3_SP6_c.t1
OG0015792	Np001G0177100	CP2_g48786_DN3_SP2_c.t1
OG0015793	Np001G0142500	CP2_g48549_DN3_SP0_c.t1
OG0015795	Np001G0143400	CP2_g48557_DN3_SP6_c.t1
OG0015796	Np001G0144500	CP2_g48563_DN3_SP4_c.t1
OG0015797	Np001G0147700	CP2_g48585_DN3_SP2_c.t1
OG0015798	Np001G0151000	CP2_g48610_DN3_SP2_c.t1
OG0015799	Np001G0151100	CP2_g48611_DN3_SP4_c.t1
OG0015800	Np001G0155600	CP2_g48643_DN3_SP4_c.t1
OG0015801	Np007G3725900	CP10_g43530_DN3_SP0_c.t1
OG0015802	Np007G3725800	CP10_g43529_DN3_SP8_c.t1
OG0015803	Np007G3725500	CP10_g43528_DN3_SP8_c.t1
OG0015807	Np007G3716600	CP12_g29819_DN3_SP8_c.t1
OG0015808	Np007G3720100	CP12_g29849_DN3_SP7_c.t1
OG0015809	Np001G0517500	CP3_g14343_DN3_SP1_c.t1
OG0015810	Np005G2724500	CP5_g893_DN3_SP0_c.t1
OG0015811	Np001G0456100	CP3_g14843_DN3_SP8_c.t1
OG0015812	Np001G0455700	CP3_g14847_DN3_SP8_c.t1
OG0015813	Np001G0455000	CP3_g14856_DN3_SP8_c.t1
OG0015814	Np006G3205400	CP4_g23923_DN3_SP6_c.t1
OG0015815	Np006G3205900	CP4_g25106_DN3_SP0_c.t1
OG0015817	Np006G3208100	CP4_g23940_DN3_SP3_c.t1
OG0015818	Np006G3208600	CP4_g23944_DN3_SP5_c.t1
OG0015819	Np006G3208800	CP4_g23946_DN3_SP0_c.t1
OG0015820	Np006G3208900	CP4_g23947_DN3_SP5_c.t1
OG0015821	Np006G3209900, Np006G3217400	CP4_g23954_DN3_SP2_c.t1
OG0015822	Np006G3210800	CP4_g23961_DN3_SP8_c.t1
OG0015823	Np006G3211300	CP4_g23966_DN3_SP3_c.t1
OG0015824	Np006G3219000	CP4_g24011_DN3_SP0_c.t1
OG0015825	Np006G3219200	CP4_g24014_DN3_SP8_c.t1
OG0015826	Np006G3221100	CP30_g10160_DN3_SP0_c.t1
OG0015827	Np006G3222000	CP4_g24028_DN3_SP5_c.t1
OG0015828	Np006G3222300	CP4_g24030_DN3_SP0_c.t1
OG0015829	Np006G3222500	CP4_g24032_DN3_SP1_c.t1
OG0015830	Np006G3224600	CP4_g24049_DN3_SP8_c.t1
OG0015831	Np006G3225900	CP4_g24054_DN3_SP0_c.t1
OG0015832	Np006G3230100	CP4_g24086_DN2_SP0_c.t1
OG0015833	Np006G3232800	CP4_g24112_DN3_SP7_c.t1
OG0015834	Np006G3235700	CP4_g24134_DN3_SP8_c.t1
OG0015835	Np006G3239000	CP4_g24154_DN3_SP0_c.t1
OG0015836	Np006G3240400	CP4_g24162_DN3_SP0_c.t1
OG0015837	Np006G3240500	CP4_g24163_DN2_SP0_c.t1
OG0015838	Np006G3240700	CP4_g24165_DN3_SP0_c.t1
OG0015839	Np006G3246500	CP4_g24207_DN3_SP8_c.t1
OG0015840	Np006G3246700	CP4_g24209_DN3_SP0_c.t1
OG0015841	Np006G3247000	CP4_g24212_DN3_SP0_c.t1
OG0015842	Np006G3247400	CP4_g24215_DN3_SP4_c.t1
OG0015843	Np007G3751400, Np001G0215400	CP10_g43724_DN3_SP1_c.t1
OG0015844	Np006G3248700	CP4_g24226_DN3_SP0_c.t1
OG0015845	Np006G3248900	CP4_g24228_DN3_SP8_c.t1
OG0015847	Np006G3250200	CP4_g24235_DN3_SP8_c.t1
OG0015848	Np009G4321400, Np006G3251000	CP4_g24239_DN3_SP0_c.t1
OG0015849	Np003G1850900	CP11_g31929_DN3_SP7_c.t1
OG0015850	Np006G3252900	CP4_g24251_DN3_SP3_c.t1
OG0015851	Np006G3253700	CP4_g24259_DN3_SP0_c.t1
OG0015852	Np006G3257700	CP4_g24294_DN3_SP7_c.t1
OG0015853	Np006G3262000	CP4_g24328_DN3_SP0_c.t1
OG0015854	Np006G3263700	CP4_g24340_DN3_SP8_c.t1
OG0015855	Np006G3265600	CP4_g24356_DN3_SP3_c.t1
OG0015857	Np006G3269700	CP4_g24383_DN3_SP0_c.t1
OG0015858	Np006G3270300	CP4_g24389_DN3_SP8_c.t1
OG0015859	Np006G3271500	CP4_g24399_DN3_SP0_c.t1
OG0015860	Np006G3272700	CP4_g24404_DN3_SP2_c.t1
OG0015861	Np006G3275500	CP4_g24420_DN3_SP7_c.t1
OG0015862	Np006G3276800	CP4_g24431_DN3_SP8_c.t1
OG0015863	Np006G3278100	CP4_g24436_DN2_SP0_c.t1
OG0015864	Np005G2922100, Np006G3278900	CP4_g24443_DN2_SP0_c.t1
OG0015865	Np006G3279000	CP4_g24444_DN3_SP5_c.t1
OG0015866	Np006G3280200	CP4_g24453_DN3_SP0_c.t1
OG0015867	Np006G3282200	CP4_g24460_DN3_SP8_c.t1
OG0015868	Np006G3282300	CP4_g24461_DN3_SP0_c.t1
OG0015869	Np006G3282800	CP4_g24466_DN3_SP8_c.t1
OG0015871	Np006G3291400	CP4_g24523_DN2_SP2_c.t1
OG0015873	Np006G3294700	CP4_g24532_DN3_SP3_c.t1
OG0015874	Np006G3293500	CP4_g24530_DN3_SP0_c.t1
OG0015876	Np006G3300000, Np006G3300400	CP4_g24562_DN3_SP0_c.t1
OG0015877	Np006G3300600	CP4_g24568_DN3_SP1_c.t1
OG0015878	Np006G3301500	CP4_g24576_DN3_SP0_c.t1
OG0015880	Np001G0334800	CP13_g19789_DN3_SP8_c.t1
OG0015881	Np007G4244500	CP10_g42177_DN3_SP7_c.t1
OG0015882	Np007G4244400	CP10_g42178_DN3_SP6_c.t1
OG0015883	Np007G4244100	CP10_g42181_DN3_SP6_c.t1
OG0015884	Np007G4243700	CP10_g42183_DN3_SP0_c.t1
OG0015886	Np007G4241300	CP10_g42194_DN3_SP7_c.t1
OG0015887	Np007G4239000	CP10_g42204_DN3_SP8_c.t1
OG0015888	Np007G4238700	CP10_g42205_DN3_SP1_c.t1
OG0015889	Np007G4238600	CP10_g42206_DN3_SP0_c.t1
OG0015890	Np007G4237800	CP10_g42212_DN3_SP8_c.t1
OG0015891	Np007G4236600	CP10_g42226_DN3_SP8_c.t1
OG0015892	Np007G4235900	CP10_g42227_DN3_SP8_c.t1
OG0015893	Np007G4234300	CP10_g42240_DN3_SP8_c.t1
OG0015894	Np007G4233200	CP10_g42248_DN3_SP8_c.t1
OG0015896	Np007G4231300	CP10_g42262_DN3_SP7_c.t1
OG0015897	Np007G4231200	CP10_g42263_DN3_SP8_c.t1
OG0015900	Np007G4229900	CP10_g42274_DN3_SP0_c.t1
OG0015901	Np007G4228500	CP10_g42287_DN3_SP1_c.t1
OG0015902	Np007G4227600	CP10_g42295_DN3_SP0_c.t1
OG0015903	Np007G4227100	CP10_g42296_DN3_SP3_c.t1
OG0015904	Np007G4225100	CP10_g42313_DN3_SP3_c.t1
OG0015905	Np007G4224000	CP10_g42322_DN3_SP7_c.t1
OG0015906	Np007G4220200	CP10_g42345_DN3_SP8_c.t1
OG0015907	Np007G4217000	CP10_g42360_DN3_SP2_c.t1
OG0015908	Np007G4216100	CP10_g42367_DN3_SP0_c.t1
OG0015909	Np007G4215700	CP10_g42370_DN3_SP3_c.t1
OG0015910	Np007G4214200	CP10_g42385_DN3_SP2_c.t1, CP10_g42384_DN3_SP2_c.t1
OG0015911	Np007G4214000	CP10_g42388_DN3_SP8_c.t1
OG0015912	Np007G4212800	CP10_g42395_DN3_SP0_c.t1
OG0015913	Np007G4212400	CP10_g42400_DN3_SP8_c.t1
OG0015914	Np007G4209500	CP10_g42412_DN3_SP0_c.t1
OG0015915	Np007G4209100	CP10_g42413_DN3_SP2_c.t1
OG0015916	Np007G4208300	CP10_g42418_DN3_SP8_c.t1
OG0015918	Np007G4205100	CP10_g42437_DN3_SP8_c.t1
OG0015919	Np007G4200200	CP10_g42468_DN3_SP8_c.t1
OG0015922	Np007G4192100	CP10_g42510_DN3_SP6_c.t1
OG0015923	Np007G4190900	CP10_g42517_DN3_SP1_c.t1
OG0015924	Np007G4188900	CP10_g42533_DN3_SP3_c.t1
OG0015925	Np005G3096000	CP5_g2578_DN3_SP5_c.t1
OG0015926	Np007G4187500	CP10_g42541_DN3_SP1_c.t1
OG0015927	Np007G4185100	CP10_g42555_DN3_SP8_c.t1
OG0015928	Np007G4183700	CP10_g42564_DN3_SP5_c.t1
OG0015929	Np007G4182900	CP10_g42567_DN3_SP8_c.t1
OG0015930	Np007G4182300	CP10_g42570_DN3_SP7_c.t1
OG0015931	Np007G4180200	CP10_g42577_DN3_SP4_c.t1
OG0015932	Np007G4180100	CP10_g42578_DN3_SP0_c.t1
OG0015933	Np005G3119300	CP5_g1798_DN3_SP0_c.t1
OG0015934	Np007G4174900	CP10_g42616_DN3_SP2_c.t1
OG0015936	Np007G4172200	CP10_g42639_DN3_SP2_c.t1
OG0015937	Np007G4171300	CP10_g42645_DN3_SP8_c.t1
OG0015938	Np007G4170200, Np007G4170600	CP10_g42647_DN3_SP0_c.t1
OG0015939	Np003G1759400	CP20_g3828_DN3_SP0_c.t1
OG0015940	Np007G4163700	CP10_g42690_DN3_SP1_c.t1
OG0015941	Np007G4162400	CP10_g42702_DN3_SP4_c.t1
OG0015942	Np007G4161500	CP10_g42709_DN3_SP1_c.t1
OG0015943	Np007G4160400	CP10_g42713_DN3_SP2_c.t1
OG0015944	Np007G4154100	CP10_g42755_DN2_SP0_c.t1
OG0015945	Np007G4153100	CP10_g42765_DN3_SP0_c.t1
OG0015946	Np007G4152800	CP10_g42768_DN3_SP4_c.t1
OG0015947	Np007G4152000	CP10_g42774_DN3_SP8_c.t1
OG0015948	Np007G4151800	CP10_g42776_DN3_SP1_c.t1
OG0015949	Np007G4151500	CP10_g42779_DN3_SP8_c.t1
OG0015950	Np007G4151200	CP10_g42782_DN3_SP8_c.t1
OG0015951	Np007G4150000	CP10_g42789_DN3_SP8_c.t1
OG0015952	Np007G4148500	CP10_g42797_DN3_SP6_c.t1
OG0015953	Np007G4148200	CP10_g42798_DN3_SP0_c.t1
OG0015954	Np007G4146000	CP10_g42811_DN3_SP8_c.t1
OG0015955	Np007G4143500	CP10_g42829_DN3_SP0_c.t1
OG0015956	Np007G4139500	CP10_g42863_DN3_SP5_c.t1
OG0015957	Np007G4139100	CP10_g42866_DN3_SP3_c.t1
OG0015959	Np007G4137900	CP10_g42876_DN2_SP0_c.t1
OG0015960	Np007G4137500	CP10_g42878_DN3_SP0_c.t1
OG0015961	Np007G4136600	CP10_g42885_DN3_SP6_c.t1
OG0015962	Np007G4136500	CP10_g42886_DN3_SP5_c.t1
OG0015963	Np007G4136200	CP10_g42889_DN2_SP2_c.t1
OG0015964	Np007G4135200	CP10_g42896_DN3_SP4_c.t1
OG0015965	Np007G4134100	CP10_g42908_DN3_SP0_c.t1
OG0015967	Np007G4132700	CP10_g42918_DN3_SP0_c.t1
OG0015968	Np007G4132100	CP10_g42924_DN3_SP8_c.t1
OG0015969	Np007G4131100	CP10_g42930_DN3_SP2_c.t1
OG0015970	Np007G4130800	CP10_g42933_DN3_SP8_c.t1
OG0015971	Np007G4130700	CP10_g42934_DN3_SP0_c.t1
OG0015972	Np007G4128000	CP10_g42947_DN3_SP0_c.t1
OG0015973	Np007G4127900	CP10_g42949_DN3_SP8_c.t1
OG0015974	Np007G4127300	CP10_g42957_DN3_SP8_c.t1
OG0015975	Np007G4125300	CP10_g42970_DN3_SP8_c.t1
OG0015976	Np007G4125200	CP10_g42971_DN3_SP2_c.t1
OG0015977	Np002G0890200	CP9_g28431_DN3_SP7_c.t1
OG0015978	Np007G4120900	CP10_g42984_DN3_SP8_c.t1
OG0015979	Np007G4119900	CP10_g42991_DN3_SP0_c.t1
OG0015980	Np007G4119500	CP10_g42995_DN3_SP7_c.t1
OG0015981	Np007G4119100	CP10_g43000_DN2_SP0_c.t1
OG0015982	Np007G4119000	CP10_g43001_DN3_SP3_c.t1
OG0015983	Np007G4117300	CP10_g43011_DN3_SP0_c.t1
OG0015985	Np007G4114200	CP10_g43034_DN3_SP8_c.t1
OG0015986	Np007G4114100	CP10_g43035_DN3_SP8_c.t1
OG0015987	Np007G4111800	CP10_g43051_DN3_SP2_c.t1
OG0015988	Np007G4110700	CP10_g43062_DN3_SP7_c.t1
OG0015989	Np007G4109100	CP10_g43073_DN3_SP6_c.t1
OG0015990	Np007G4108100	CP10_g43081_DN2_SP0_c.t1
OG0015991	Np007G4105900	CP10_g43090_DN3_SP5_c.t1
OG0015992	Np007G4105100	CP10_g43097_DN3_SP4_c.t1
OG0015993	Np007G4104700	CP10_g43098_DN3_SP7_c.t1
OG0015994	Np007G3879500	CP12_g30922_DN3_SP1_c.t1
OG0015995	Np007G4101800	CP10_g43120_DN3_SP8_c.t1
OG0015996	Np007G4094300	CP10_g43167_DN3_SP8_c.t1
OG0015997	Np007G4094100	CP10_g43169_DN3_SP8_c.t1
OG0015998	Np007G4093500	CP10_g43175_DN3_SP7_c.t1
OG0015999	Np007G4090900	CP10_g43194_DN3_SP8_c.t1
OG0016000	Np007G4090600	CP10_g43196_DN3_SP0_c.t1
OG0016001	Np007G4089100	CP10_g43209_DN3_SP7_c.t1
OG0016002	Np007G4088300	CP10_g43216_DN3_SP8_c.t1
OG0016003	Np007G4086200	CP10_g43233_DN3_SP8_c.t1
OG0016004	Np007G4084500	CP10_g43244_DN2_SP0_c.t1
OG0016005	Np001G0270700	CP13_g19655_DN3_SP3_c.t1
OG0016007	Np007G4073700	CP10_g43319_DN3_SP7_c.t1
OG0016008	Np007G4070300	CP12_g31440_DN2_SP0_c.t1
OG0016009	Np007G4067100	CP10_g43340_DN3_SP0_c.t1
OG0016010	Np007G4066600	CP10_g43342_DN3_SP0_c.t1
OG0016011	Np007G4065800	CP10_g43347_DN3_SP0_c.t1
OG0016013	Np007G4063000	CP10_g43368_DN3_SP0_c.t1
OG0016014	Np007G4059900	CP10_g43383_DN3_SP1_c.t1
OG0016015	Np007G4056300	CP10_g43413_DN3_SP0_c.t1
OG0016016	Np007G4055000	CP10_g43422_DN3_SP8_c.t1
OG0016017	Np007G4051100	CP10_g43444_DN2_SP3_c.t1
OG0016018	Np007G4049800	CP10_g43453_DN3_SP5_c.t1
OG0016019	Np007G4049600	CP10_g43455_DN3_SP2_c.t1
OG0016020	Np007G4049400	CP10_g43457_DN3_SP0_c.t1
OG0016021	Np007G4046900	CP10_g43474_DN3_SP8_c.t1
OG0016022	Np007G4044800	CP10_g43491_DN3_SP0_c.t1
OG0016023	Np007G4044300	CP10_g43495_DN3_SP8_c.t1
OG0016024	Np007G4039000	CP12_g29880_DN3_SP7_c.t1
OG0016025	Np007G4030900	CP12_g29898_DN2_SP8_c.t1, CP3_g15690_DN2_SP0_c.t1
OG0016026	Np007G4027700	CP12_g29913_DN3_SP5_c.t1
OG0016027	Np007G3901200	CP12_g29936_DN3_SP1_c.t1
OG0016028	Np007G3901500	CP12_g29939_DN3_SP7_c.t1
OG0016029	Np007G3904500	CP12_g29972_DN3_SP4_c.t1
OG0016030	Np007G3905400	CP12_g29979_DN3_SP5_c.t1
OG0016031	Np007G3905500	CP12_g29980_DN3_SP8_c.t1
OG0016033	Np007G3905900	CP12_g29984_DN3_SP8_c.t1
OG0016034	Np007G3912900	CP12_g30006_DN3_SP8_c.t1
OG0016035	Np007G3913000	CP12_g30007_DN3_SP3_c.t1
OG0016037	Np007G3917000	CP12_g30035_DN3_SP8_c.t1
OG0016038	Np007G3918400	CP12_g30041_DN3_SP4_c.t1
OG0016039	Np007G3918700	CP12_g30044_DN3_SP4_c.t1
OG0016040	Np007G3921800	CP12_g30059_DN3_SP7_c.t1
OG0016041	Np007G3923300	CP12_g30068_DN3_SP2_c.t1
OG0016042	Np007G3926200	CP12_g30084_DN3_SP2_c.t1
OG0016044	Np007G3929000	CP12_g30103_DN2_SP1_c.t1
OG0016045	Np007G3931900	CP12_g30118_DN3_SP3_c.t1
OG0016046	Np007G3932800	CP12_g30123_DN3_SP0_c.t1
OG0016047	Np007G3933300	CP12_g30127_DN3_SP4_c.t1
OG0016048	Np007G3935800	CP12_g30136_DN3_SP0_c.t1, CP1_g39231_DN2_SP0_c.t1
OG0016049	Np007G3936500	CP12_g30141_DN3_SP8_c.t1
OG0016050	Np007G3937000	CP12_g30143_DN3_SP8_c.t1
OG0016051	Np007G3937600	CP12_g30148_DN3_SP8_c.t1
OG0016052	Np001G0420600	CP13_g20460_DN3_SP0_c.t1
OG0016053	Np007G3940300	CP12_g30157_DN3_SP4_c.t1
OG0016054	Np007G3942900	CP12_g30173_DN3_SP8_c.t1
OG0016055	Np007G3945400	CP12_g30190_DN3_SP8_c.t1
OG0016058	Np007G3950200	CP12_g30216_DN3_SP0_c.t1
OG0016059	Np007G3950600	CP12_g30220_DN3_SP0_c.t1
OG0016060	Np007G3952000	CP12_g30229_DN2_SP0_c.t1
OG0016061	Np007G3952400	CP12_g30231_DN3_SP0_c.t1
OG0016062	Np007G3956700	CP12_g30247_DN3_SP1_c.t1
OG0016063	Np007G3957700	CP12_g30250_DN2_SP0_c.t1
OG0016064	Np007G3958700	CP12_g30257_DN3_SP3_c.t1
OG0016065	Np007G3959200	CP12_g30259_DN3_SP2_c.t1
OG0016066	Np007G3959400	CP12_g30261_DN3_SP6_c.t1
OG0016067	Np007G3959300	CP12_g30260_DN3_SP8_c.t1
OG0016068	Np007G3960600	CP12_g30271_DN3_SP3_c.t1
OG0016069	Np007G3963900	CP12_g30287_DN3_SP7_c.t1
OG0016070	Np007G3964000	CP12_g30288_DN3_SP8_c.t1
OG0016071	Np007G3969200	CP12_g30305_DN3_SP2_c.t1
OG0016072	Np007G3969500	CP12_g30308_DN3_SP8_c.t1
OG0016073	Np007G3971000	CP12_g30316_DN3_SP0_c.t1
OG0016074	Np007G3975200	CP12_g30322_DN3_SP0_c.t1
OG0016075	Np007G3975300	CP12_g30324_DN3_SP5_c.t1
OG0016076	Np007G3976700	CP12_g30334_DN3_SP8_c.t1
OG0016077	Np007G3981000	CP12_g30346_DN2_SP0_c.t1
OG0016079	Np007G3991600	CP12_g30375_DN3_SP8_c.t1
OG0016080	Np007G3992300	CP12_g30379_DN3_SP0_c.t1
OG0016081	Np011G4359800	CP12_g30402_DN3_SP8_c.t1
OG0016082	Np011G4361700	CP12_g30406_DN3_SP8_c.t1
OG0016083	Np007G3803700	CP12_g30426_DN3_SP0_c.t1
OG0016084	Np007G3803900	CP12_g30427_DN3_SP7_c.t1
OG0016085	Np007G3804800	CP12_g30433_DN3_SP8_c.t1
OG0016086	Np007G3805400	CP12_g30438_DN3_SP0_c.t1
OG0016087	Np007G3806000	CP12_g30443_DN3_SP8_c.t1
OG0016088	Np003G1650800	CP8_g53231_DN3_SP3_c.t1
OG0016089	Np003G1650900	CP8_g53230_DN3_SP8_c.t1
OG0016090	Np003G1651100	CP8_g53228_DN3_SP2_c.t1
OG0016091	Np003G1653000	CP8_g53211_DN3_SP8_c.t1
OG0016092	Np007G3798800	CP15_g35310_DN3_SP8_c.t1, CP15_g35380_DN1_SP0_c.t1
OG0016093	Np005G3159800	CP5_g1494_DN3_SP8_c.t1
OG0016094	Np005G3159700	CP5_g1496_DN3_SP0_c.t1
OG0016095	Np005G3149600	CP5_g1555_DN3_SP0_c.t1
OG0016096	Np005G3144300	CP5_g1592_DN3_SP1_c.t1
OG0016097	Np005G3140300	CP5_g1611_DN3_SP3_c.t1
OG0016098	Np005G3136100	CP5_g1630_DN3_SP4_c.t1
OG0016100	Np005G3128100	CP5_g1685_DN3_SP3_c.t1
OG0016101	Np005G3126200	CP5_g1714_DN3_SP1_c.t1
OG0016102	Np005G3126000	CP5_g1719_DN2_SP8_c.t1
OG0016103	Np005G3121200	CP5_g1789_DN3_SP8_c.t1
OG0016104	Np005G3109700	CP5_g1948_DN3_SP8_c.t1
OG0016105	Np001G0180300	CP2_g48813_DN3_SP0_c.t1
OG0016106	Np001G0180800	CP2_g48818_DN3_SP0_c.t1
OG0016107	Np001G0181200	CP2_g48823_DN3_SP8_c.t1
OG0016108	Np001G0181500	CP2_g48824_DN3_SP0_c.t1
OG0016109	Np007G3854300	CP12_g30753_DN3_SP2_c.t1
OG0016110	Np007G3845700	CP12_g30698_DN3_SP8_c.t1
OG0016112	Np007G3842400	CP12_g30673_DN3_SP0_c.t1
OG0016113	Np007G3715600	CP12_g29807_DN3_SP0_c.t1
OG0016114	Np007G3837700	CP12_g30646_DN3_SP7_c.t1
OG0016115	Np007G3834500	CP12_g30623_DN3_SP8_c.t1
OG0016116	Np007G3832200	CP12_g30611_DN3_SP8_c.t1
OG0016118	Np007G3817200	CP12_g30520_DN3_SP8_c.t1
OG0016119	Np007G3817100	CP12_g30519_DN3_SP0_c.t1
OG0016120	Np007G3816600	CP12_g30516_DN3_SP1_c.t1
OG0016121	Np007G3814200	CP12_g30495_DN3_SP8_c.t1
OG0016122	Np007G3813500	CP12_g30492_DN3_SP3_c.t1
OG0016123	Np007G3812600	CP12_g30484_DN3_SP0_c.t1
OG0016125	Np005G2734400	CP5_g971_DN3_SP8_c.t1
OG0016126	Np005G2744800	CP5_g1011_DN3_SP2_c.t1
OG0016127	Np001G0416600	CP13_g20347_DN3_SP6_c.t1
OG0016128	Np002G0947200	CP9_g28193_DN2_SP1_c.t1
OG0016129	Np002G0949700, Np002G0947800	CP9_g28191_DN3_SP0_c.t1
OG0016130	Np002G0953100	CP9_g28176_DN3_SP0_c.t1
OG0016131	Np002G0959300	CP9_g28160_DN2_SP0_c.t1
OG0016132	Np002G0959900	CP9_g28156_DN3_SP0_c.t1
OG0016133	Np002G0960900	CP9_g28153_DN3_SP0_c.t1
OG0016134	Np002G0972900	CP9_g28074_DN3_SP8_c.t1
OG0016135	Np002G0971700	CP9_g28094_DN3_SP8_c.t1
OG0016136	Np002G0969900	CP9_g28105_DN3_SP5_c.t1
OG0016137	Np002G0969500	CP9_g28109_DN3_SP0_c.t1
OG0016138	Np002G0977800	CP9_g27885_DN3_SP3_c.t1
OG0016139	Np002G0998100	CP9_g27504_DN3_SP1_c.t1
OG0016140	Np002G1012900, Np007G4104900	CP9_g29256_DN3_SP4_c.t1
OG0016141	Np002G1024600	CP25_g55846_DN2_SP8_c.t1
OG0016142	Np002G1137100	CP2_g50651_DN3_SP8_c.t1
OG0016143	Np002G0997700	CP9_g27572_DN3_SP7_c.t1
OG0016144	Np004G2120100	CP28_g34077_DN3_SP5_c.t1
OG0016145	Np002G1031700	CP28_g33950_DN3_SP8_c.t1
OG0016146	Np003G1467000	CP8_g54456_DN3_SP8_c.t1
OG0016147	Np003G1466800	CP8_g54460_DN3_SP8_c.t1
OG0016148	Np003G1466400	CP8_g54466_DN3_SP6_c.t1
OG0016149	Np003G1466300	CP8_g54467_DN3_SP0_c.t1
OG0016150	Np003G1465300	CP8_g54470_DN3_SP0_c.t1
OG0016151	Np003G1464900	CP8_g54473_DN3_SP0_c.t1
OG0016152	Np003G1463600	CP8_g54486_DN3_SP3_c.t1
OG0016153	Np003G1459500	CP8_g54501_DN3_SP0_c.t1
OG0016154	Np003G1458100	CP8_g54508_DN3_SP0_c.t1
OG0016155	Np003G1457400	CP8_g54512_DN3_SP8_c.t1
OG0016156	Np003G1457300	CP8_g54513_DN3_SP7_c.t1
OG0016157	Np001G0156800	CP2_g48651_DN3_SP0_c.t1
OG0016158	Np001G0162200	CP2_g48682_DN3_SP1_c.t1
OG0016159	Np001G0163500	CP2_g48689_DN2_SP0_c.t1
OG0016160	Np001G0162100	CP2_g48678_DN3_SP2_c.t1
OG0016161	Np001G0167300	CP2_g48723_DN3_SP0_c.t1
OG0016162	Np007G3727300	CP10_g43539_DN1_SP0_c.t1
OG0016163	Np001G0543600	CP3_g14133_DN3_SP3_c.t1
OG0016164	Np001G0543500	CP3_g14135_DN3_SP7_c.t1
OG0016165	Np001G0543100	CP3_g14139_DN3_SP0_c.t1
OG0016166	Np001G0541600	CP3_g14147_DN3_SP7_c.t1
OG0016167	Np001G0541200	CP3_g14151_DN3_SP7_c.t1
OG0016168	Np001G0539300	CP3_g14166_DN3_SP3_c.t1
OG0016169	Np001G0538100	CP3_g14177_DN3_SP8_c.t1
OG0016170	Np005G3201500	CP19_g17835_DN2_SP0_c.t1
OG0016171	Np001G0537600	CP3_g14181_DN3_SP0_c.t1
OG0016172	Np001G0536400	CP3_g14191_DN3_SP0_c.t1
OG0016173	Np001G0536300	CP3_g14192_DN3_SP2_c.t1
OG0016174	Np001G0535700	CP3_g14196_DN2_SP8_c.t1
OG0016175	Np001G0534200	CP3_g14208_DN3_SP2_c.t1
OG0016176	Np001G0534000	CP3_g14210_DN3_SP8_c.t1
OG0016177	Np001G0533700	CP3_g14213_DN3_SP0_c.t1
OG0016178	Np001G0533300	CP3_g14215_DN3_SP0_c.t1
OG0016179	Np001G0531800	CP3_g14225_DN3_SP0_c.t1
OG0016180	Np001G0530700	CP3_g14235_DN3_SP0_c.t1
OG0016181	Np001G0530600	CP3_g14236_DN3_SP8_c.t1
OG0016182	Np001G0529900	CP3_g14241_DN3_SP5_c.t1
OG0016183	Np004G2599200	CP10_g43515_DN3_SP8_c.t1
OG0016184	Np004G2598500	CP1_g36404_DN3_SP2_c.t1
OG0016185	Np004G2598300	CP1_g36406_DN3_SP8_c.t1
OG0016186	Np004G2596900	CP1_g36418_DN2_SP0_c.t1
OG0016187	Np004G2596700	CP1_g36420_DN3_SP1_c.t1
OG0016188	Np004G2596300	CP1_g36423_DN2_SP8_c.t1
OG0016189	Np004G2595900	CP1_g36427_DN3_SP8_c.t1
OG0016190	Np004G2595700	CP1_g36429_DN3_SP1_c.t1
OG0016191	Np004G2595500	CP1_g36430_DN3_SP0_c.t1
OG0016192	Np004G2595400	CP1_g36431_DN3_SP6_c.t1
OG0016193	Np004G2594100	CP1_g36438_DN3_SP7_c.t1
OG0016194	Np004G2593400	CP1_g36444_DN3_SP7_c.t1
OG0016195	Np004G2593000	CP1_g36446_DN3_SP0_c.t1
OG0016196	Np004G2592600	CP1_g36450_DN3_SP7_c.t1
OG0016197	Np004G2590900	CP1_g36461_DN3_SP1_c.t1
OG0016198	Np004G2589100	CP1_g36471_DN3_SP2_c.t1
OG0016200	Np004G2587300	CP1_g36487_DN3_SP0_c.t1
OG0016201	Np004G2587000	CP1_g36489_DN3_SP7_c.t1
OG0016202	Np004G2586600	CP1_g36492_DN1_SP0_c.t1
OG0016203	Np004G2583400	CP1_g36526_DN3_SP8_c.t1
OG0016204	Np007G3802200, Np007G3801900	CP15_g35924_DN2_SP0_c.t1
