Orthogroup	Noccaea_praecox	Raphanus_sativus
OG0018437	Np004G1959100	XP_018458562.1
OG0018438	Np004G1949600	XP_018485692.1
OG0018440	Np004G1946400	XP_018447210.1
OG0018441	Np004G1945000	XP_018490222.1
OG0018442	Np004G1940500	XP_018489431.1
OG0018443	Np001G0419400	XP_018435793.1, XP_018435794.1
OG0018444	Np006G3430100	XP_018474943.1
OG0018445	Np006G3410000	XP_018440804.1
OG0018446	Np006G3408200	XP_018437907.1
OG0018447	Np006G3405900	XP_018438240.1
OG0018448	Np006G3403800	XP_018439774.1
OG0018449	Np005G2913800	XP_018451945.1
OG0018451	Np005G2926400	XP_018483999.1
OG0018453	Np005G3157300	XP_018484114.1
OG0018455	Np005G2938800	XP_018449422.1, XP_018449421.1
OG0018456	Np005G2949700	XP_018477686.1, XP_018481975.1, XP_018481977.1, XP_018479225.1, XP_018447198.1
OG0018458	Np001G0524700	XP_018437918.1
OG0018459	Np001G0520200	XP_018469585.1
OG0018460	Np001G0265900	XP_018436811.1
OG0018461	Np001G0515100	XP_018434822.1
OG0018462	Np003G1662100	XP_018475051.1
OG0018463	Np007G3799700	XP_018456008.1
OG0018465	Np007G3798100	XP_018452378.1
OG0018466	Np007G3765900	XP_018440959.1
OG0018467	Np005G2847000	XP_018465416.1, XP_018465623.1
OG0018468	Np005G2850800	XP_018444908.1
OG0018469	Np001G0193200	XP_018480630.1, XP_018463893.1
OG0018470	Np005G2890400, Np005G2889800	XP_018453652.1
OG0018471	Np007G4249000	XP_018490989.1
OG0018472	Np005G2886300	XP_018469617.1
OG0018473	Np005G2884100	XP_018467965.1
OG0018474	Np003G1763300	XP_018455669.1, XP_018455846.1
OG0018475	Np005G2876900	XP_018482836.1
OG0018476	Np005G2894700	XP_018455984.1
OG0018477	Np005G2974000	XP_018457300.1
OG0018478	Np005G2961300	XP_018449412.1
OG0018479	Np007G4254400	XP_018438889.1
OG0018480	Np007G4254100	XP_018486788.1
OG0018481	Np007G4253800	XP_018486951.1
OG0018482	Np007G4253500	XP_018489367.1
OG0018483	Np007G4251300	XP_018491626.1
OG0018484	Np007G4250700	XP_018492776.1
OG0018485	Np007G4248700	XP_018490990.1
OG0018486	Np007G4248400	XP_018486920.1, XP_018463042.1
OG0018487	Np007G4247800	XP_018485947.1
OG0018488	Np001G0005200	XP_018433601.1
OG0018489	Np001G0004200	XP_018456210.1
OG0018490	Np001G0003800	XP_018456209.1
OG0018491	Np001G0002900	XP_018456174.1
OG0018493	Np001G0698400	XP_018459642.1
OG0018494	Np001G0698300	XP_018459644.1
OG0018495	Np001G0689000	XP_018491858.1
OG0018496	Np001G0682100	XP_018465459.1, XP_018486192.1
OG0018497	Np003G1898500	XP_018458933.1
OG0018498	Np001G0673800	XP_018491347.1
OG0018500	Np001G0646800	XP_018486845.1
OG0018501	Np001G0643500	XP_018460000.1
OG0018502	Np001G0634100	XP_018491527.1
OG0018503	Np001G0626100	XP_018451786.1
OG0018505	Np001G0606200	XP_018446236.1
OG0018506	Np001G0601900	XP_018491570.1
OG0018507	Np001G0584600	XP_018491033.1
OG0018508	Np001G0566000	XP_018464118.1
OG0018509	Np001G0565400	XP_018483825.1
OG0018510	Np001G0554600	XP_018483942.1
OG0018512	Np001G0547600	XP_018483053.1
OG0018513	Np007G3885100	XP_018432862.1
OG0018515	Np002G0943200	XP_018459562.1, XP_018446577.1
OG0018517	Np002G0909300	XP_018444776.1
OG0018518	Np002G0884200, Np002G0907000, Np002G0907200	XP_018472022.1, XP_018466228.1
OG0018519	Np002G1144600	XP_018441843.1
OG0018520	Np007G3735900	XP_018434152.1
OG0018521	Np006G3307300	XP_018484916.1
OG0018522	Np006G3312100	XP_018447758.1
OG0018523	Np006G3336800	XP_018437448.1
OG0018524	Np006G3360600	XP_018436375.1
OG0018526	Np003G1816000	XP_018454923.1
OG0018528	Np006G3689900	XP_018478784.1
OG0018529	Np003G1583700	XP_018461297.1, XP_018452565.1, XP_018463196.1
OG0018530	Np004G2029500	XP_018476743.1
OG0018532	Np004G2125400	XP_018490466.1
OG0018535	Np003G1781200	XP_018475821.1
OG0018536	Np003G1804100	XP_018452337.1
OG0018537	Np001G0144200	XP_018465825.1, XP_018471904.1
OG0018538	Np001G0145400	XP_018440659.1
OG0018539	Np001G0148100	XP_018484967.1
OG0018541	Np001G0156500	XP_018462681.1
OG0018542	Np007G3722000	XP_018439880.1
OG0018543	Np007G3718400	XP_018436755.1
OG0018544	Np007G4114600	XP_018488915.1
OG0018545	Np006G3204200	XP_018470331.1
OG0018546	Np006G3222400	XP_018434441.1
OG0018547	Np006G3244700	XP_018440255.1
OG0018548	Np001G0424600	XP_018450041.1
OG0018549	Np006G3204600	XP_018470718.1
OG0018550	Np005G3071300	XP_018477925.1
OG0018552	Np006G3276600	XP_018440469.1
OG0018553	Np006G3277900	XP_018440465.1
OG0018554	Np006G3279700	XP_018439153.1
OG0018555	Np006G3295700	XP_018483977.1
OG0018557	Np006G3304800	XP_018472735.1, XP_018466532.1
OG0018558	Np006G3579500	XP_018486410.1
OG0018559	Np007G4235700	XP_018460311.1, XP_018433851.1
OG0018560	Np007G4233600	XP_018489225.1
OG0018562	Np007G4230300	XP_018489057.1
OG0018563	Np007G4229400	XP_018493542.1
OG0018564	Np007G4223400	XP_018492045.1
OG0018565	Np007G4221000	XP_018486533.1
OG0018566	Np007G4220600	XP_018490128.1, XP_018493273.1
OG0018567	Np007G4219200	XP_018487330.1
OG0018568	Np007G4205600	XP_018486012.1
OG0018569	Np007G4204800	XP_018491431.1
OG0018570	Np007G4203600	XP_018492883.1
OG0018571	Np007G4200900, Np007G4201000	XP_018486453.1
OG0018572	Np007G4189900	XP_018434976.1
OG0018573	Np007G4189800	XP_018493434.1
OG0018574	Np007G4185300	XP_018486773.1
OG0018575	Np007G4182400	XP_018486045.1
OG0018576	Np007G4162600	XP_018491717.1, XP_018491718.1
OG0018577	Np007G4157600	XP_018441875.1
OG0018578	Np007G4153600	XP_018466582.1
OG0018579	Np007G4142100	XP_018493173.1
OG0018580	Np005G3083200	XP_018482606.1
OG0018581	Np007G4132800	XP_018491239.1
OG0018582	Np007G4126600	XP_018490089.1
OG0018583	Np007G4110100	XP_018489348.1
OG0018584	Np005G3156400	XP_018484112.1
OG0018585	Np007G4099300	XP_018441555.1
OG0018586	Np007G4087000	XP_018436862.1
OG0018587	Np007G4085700	XP_018492788.1
OG0018588	Np007G4083700	XP_018441737.1, XP_018438828.1
OG0018589	Np007G4079400	XP_018434940.1
OG0018590	Np007G4078600	XP_018441338.1
OG0018591	Np007G4078500	XP_018490319.1
OG0018594	Np007G4046400	XP_018489335.1
OG0018596	Np007G4039300	XP_018490717.1
OG0018597	Np004G2377400	XP_018491620.1
OG0018598	Np007G3920300	XP_018490447.1, XP_018489353.1
OG0018599	Np007G3943600	XP_018441556.1
OG0018600	Np001G0278300	XP_018437766.1, XP_018439892.1
OG0018601	Np007G3959100	XP_018491582.1
OG0018602	Np007G3959500	XP_018487585.1
OG0018603	Np040G4408100, Np037G4406400, Np038G4407100	YP_006665990.1
OG0018604	Np007G3969300	XP_018437930.1
OG0018605	Np007G3969400	XP_018491117.1, XP_018465648.1
OG0018606	Np007G3969800	XP_018458848.1, XP_018492676.1
OG0018608	Np007G3807000	XP_018491809.1
OG0018609	Np003G1652700	XP_018456721.1
OG0018612	Np001G0181900	XP_018481111.1
OG0018613	Np007G3821800	XP_018491557.1, XP_018462098.1
OG0018614	Np007G3814400	XP_018458242.1
OG0018615	Np002G0957600	XP_018471619.1
OG0018616	Np002G0976500	XP_018468477.1
OG0018617	Np002G1026400	XP_018490229.1
OG0018619	Np003G1468000	XP_018446988.1
OG0018621	Np001G0545200	XP_018463560.1
OG0018622	Np001G0541300	XP_018458895.1
OG0018623	Np004G2597200	XP_018489382.1
OG0018624	Np004G2596500	XP_018490516.1
OG0018625	Np004G2596400	XP_018490517.1
OG0018627	Np004G2568600	XP_018447119.1
OG0018628	Np004G2564500	XP_018464174.1
OG0018630	Np004G2562200	XP_018470349.1
OG0018631	Np004G2559200	XP_018488081.1
OG0018632	Np004G2552800	XP_018471147.1, XP_018471061.1
OG0018633	Np004G2550900	XP_018441128.1
OG0018634	Np004G2550400	XP_018489943.1
OG0018635	Np004G2544800	XP_018435785.1
OG0018637	Np004G2529200	XP_018472600.1
OG0018638	Np004G2526800	XP_018489882.1
OG0018639	Np004G2524600	XP_018492362.1
OG0018641	Np004G2519100	XP_018493535.1
OG0018642	Np004G2517200	XP_018465871.1, XP_018447831.1
OG0018643	Np004G2513900	XP_018471693.1
OG0018644	Np004G2513400	XP_018486702.1
OG0018645	Np004G2503000	XP_018462336.1
OG0018646	Np004G2500300	XP_018434571.1
OG0018648	Np004G2492800	XP_018437793.1
OG0018649	Np004G2491300	XP_018470257.1
OG0018650	Np004G2481200	XP_018441760.1, XP_018432898.1
OG0018651	Np001G0416700	XP_018435049.1
OG0018652	Np004G2473000	XP_018439963.1
OG0018653	Np004G2466700	XP_018443328.1
OG0018654	Np004G2458000	XP_018449755.1
OG0018655	Np004G2440900	XP_018474969.1
OG0018656	Np004G2432500	XP_018487523.1
OG0018657	Np004G2422500	XP_018435465.1
OG0018659	Np004G2410500	XP_018466222.1
OG0018660	Np004G2407800	XP_018435989.1
OG0018661	Np004G2407700	XP_018435982.1
OG0018662	Np004G2406400	XP_018432563.1
OG0018663	Np004G2396700	XP_018459776.1, XP_018465318.1, XP_018484539.1
OG0018664	Np004G2393000	XP_018454626.1
OG0018665	Np004G1943200	XP_018461187.1, XP_018461171.1
OG0018666	Np004G2390600	XP_018467120.1
OG0018667	Np004G2383500	XP_018464010.1
OG0018669	Np003G1746500, Np007G3841000	XP_018461010.1
OG0018670	Np004G2353300	XP_018437671.1
OG0018671	Np004G2352600	XP_018480019.1
OG0018672	Np004G2352500	XP_018468929.1
OG0018673	Np004G2352200	XP_018487618.1
OG0018674	Np001G0426800	XP_018477919.1
OG0018675	Np004G2313500	XP_018467067.1, XP_018473695.1
OG0018678	Np005G2825900	XP_018445767.1
OG0018680	Np001G0676700	XP_018445270.1
OG0018681	Np002G1223400	XP_018454891.1
OG0018683	Np002G1211700, Np002G1211400	XP_018455233.1
OG0018684	Np002G1210200	XP_018457635.1
OG0018685	Np002G1207200	XP_018456074.1
OG0018686	Np002G1197400	XP_018472380.1
OG0018687	Np002G1168600	XP_018452166.1
OG0018688	Np002G1163500	XP_018461933.1
OG0018689	Np002G1155000	XP_018457572.1
OG0018691	Np002G1113000	XP_018451968.1
OG0018693	Np006G3632200	XP_018485204.1
OG0018694	Np002G1241400	XP_018452264.1
OG0018695	Np001G0342900	XP_018459935.1
OG0018696	Np001G0326900	XP_018439857.1
OG0018698	Np005G2746700	XP_018472273.1
OG0018699	Np005G3014600	XP_018448552.1
OG0018700	Np004G1993600	XP_018463184.1
OG0018701	Np004G1991800	XP_018492085.1
OG0018702	Np004G1986600	XP_018485173.1
OG0018706	Np005G2600100	XP_018450823.1
OG0018709	Np005G2616900	XP_018477316.1, XP_018459478.1
OG0018712	Np005G2697000	XP_018448374.1, XP_018479013.1, XP_018479014.1
OG0018714	Np005G2694400	XP_018447251.1
OG0018715	Np005G2693000	XP_018484880.1
OG0018717	Np005G2688900	XP_018471772.1
OG0018718	Np005G2675500	XP_018451527.1
OG0018719	Np005G2674000	XP_018471728.1
OG0018722	Np005G2659100	XP_018471340.1
OG0018723	Np005G2654700	XP_018451780.1
OG0018724	Np005G2654500	XP_018479032.1
OG0018725	Np005G2643600	XP_018461190.1
OG0018726	Np005G2712600	XP_018483921.1
OG0018730	Np007G3856400	XP_018492276.1
OG0018732	Np002G0822000	XP_018442887.1
OG0018733	Np004G2306700	XP_018480598.1
OG0018734	Np004G2264300	XP_018473914.1
OG0018735	Np003G1885900	XP_018473436.1
OG0018736	Np003G1898600	XP_018453218.1
OG0018738	Np004G2550600	XP_018471180.1
OG0018739	Np004G2536200	XP_018487125.1
OG0018740	Np004G2532600	XP_018433290.1
OG0018741	Np004G2465100	XP_018443327.1
OG0018743	Np004G2326900	XP_018487823.1, XP_018487818.1
OG0018744	Np004G2298900	XP_018443909.1
OG0018745	Np004G2294800	XP_018435428.1, XP_018435421.1
OG0018746	Np004G2278200, Np004G2278700	XP_018485209.1
OG0018747	Np004G2274900	XP_018448114.1
OG0018748	Np004G2256400	XP_018473969.1
OG0018749	Np004G2251200	XP_018462673.1, XP_018485800.1
OG0018750	Np004G2088800	XP_018437850.1, XP_018448303.1
OG0018751	Np004G2091400	XP_018479288.1
OG0018752	Np004G2093400	XP_018439487.1
OG0018753	Np004G2116600	XP_018447754.1
OG0018755	Np002G1199300, Np004G2035700	XP_018447742.1
OG0018757	Np004G2025900	XP_018480955.1
OG0018758	Np004G1947400	XP_018480903.1
OG0018760	Np002G1240100	XP_018454011.1
OG0018762	Np002G1163700	XP_018433467.1
OG0018764	Np002G1115500	XP_018452202.1
OG0018767	Np002G0974300	XP_018450630.1
OG0018770	Np002G0798200	XP_018444309.1
OG0018773	Np002G0733100	XP_018455152.1
OG0018774	Np002G0724900	XP_018454456.1
OG0018775	Np002G0724600	XP_018452937.1
OG0018776	Np002G0706100	XP_018452316.1
OG0018779	Np007G4083600	XP_018437676.1, XP_018438829.1
OG0018780	Np007G4079000	XP_018434476.1
OG0018781	Np007G4069400	XP_018490839.1
OG0018782	Np007G3912700	XP_018450148.1
OG0018783	Np007G3951400	XP_018491128.1
OG0018785	Np006G3256300	XP_018454920.1, XP_018466753.1, XP_018476040.1
OG0018786	Np007G3897100	XP_018489734.1
OG0018788	Np007G3798500	XP_018491585.1
OG0018790	Np007G3775400	XP_018435924.1, XP_018440444.1
OG0018792	Np007G3740300	XP_018435842.1
OG0018793	Np007G3716200	XP_018441758.1
OG0018794	Np007G3715500	XP_018437956.1
OG0018795	Np006G3675300	XP_018478363.1
OG0018796	Np006G3672400	XP_018434748.1
OG0018797	Np006G3670800	XP_018480298.1
OG0018798	Np006G3663900	XP_018440704.1
OG0018799	Np006G3655700	XP_018477671.1
OG0018801	Np006G3649100	XP_018438096.1
OG0018804	Np006G3618400	XP_018475053.1, XP_018459376.1
OG0018806	Np006G3430200	XP_018474997.1
OG0018807	Np006G3425400	XP_018437248.1
OG0018808	Np006G3388500	XP_018474068.1
OG0018809	Np006G3371100	XP_018438057.1
OG0018810	Np006G3329600	XP_018436129.1
OG0018811	Np006G3272100	XP_018480754.1
OG0018812	Np006G3218700	XP_018464506.1, XP_018473210.1
OG0018813	Np001G0279500	XP_018441692.1
OG0018814	Np001G0253400	XP_018483487.1, XP_018437406.1
OG0018815	Np001G0229300	XP_018477944.1
OG0018817	Np001G0431600	XP_018438001.1
OG0018818	Np001G0446900	XP_018488821.1
OG0018820	Np001G0566400	XP_018462849.1, XP_018452918.1
OG0018822	Np001G0508400	XP_018477851.1
OG0018823	Np001G0523200	XP_018477177.1
OG0018824	Np001G0530800	XP_018437908.1
OG0018825	Np001G0564400	XP_018477214.1
OG0018827	Np001G0607400	XP_018486778.1, XP_018432537.1
OG0018829	Np001G0686300	XP_018489373.1
OG0018830	Np003G1315200	XP_018465670.1, XP_018444152.1
OG0018831	Np003G1423900	XP_018474556.1
OG0018832	Np001G0103500	XP_018481448.1, XP_018481468.1
OG0018833	Np001G0115400	XP_018482227.1
OG0018834	Np001G0157600	XP_018477370.1
OG0018835	Np003G1752900	XP_018473528.1
OG0018836	Np003G1846300	XP_018474810.1, XP_018475060.1
OG0018837	Np003G1778500	XP_018469954.1
OG0018838	Np003G1781300	XP_018475099.1
OG0018840	Np003G1840200	XP_018455213.1
OG0018842	Np005G2622200	XP_018455672.1
OG0018843	Np005G2688300	XP_018447648.1
OG0018844	Np005G2666400	XP_018484068.1, XP_018484064.1
OG0018845	Np005G2654300	XP_018469112.1, XP_018482100.1
OG0018846	Np005G2743300, Np005G2744000	XP_018467811.1
OG0018847	Np005G2765400	XP_018447430.1
OG0018849	Np005G2787900	XP_018448479.1
OG0018850	Np005G2790600	XP_018470182.1
OG0018851	Np005G2792200	XP_018478077.1, XP_018470914.1
OG0018852	Np005G2802000	XP_018467754.1
OG0018853	Np005G2822100	XP_018472308.1
OG0018855	Np005G3040700	XP_018470160.1
OG0018856	Np005G3070400	XP_018485354.1
OG0018858	Np005G3078600	XP_018442043.1
OG0018859	Np005G3105900	XP_018451797.1
OG0018860	Np005G3122000	XP_018482607.1
OG0018861	Np005G3176200	XP_018450822.1
OG0018862	Np001G0114400	XP_018449484.1
OG0018863	Np001G0427700	XP_018453275.1
OG0018864	Np001G0429100	XP_018475684.1
OG0018866	Np001G0168000	XP_018483432.1
OG0018867	Np003G1741900	XP_018476828.1
OG0018868	Np003G1737500	XP_018487259.1
OG0018869	Np003G1730200	XP_018455069.1
OG0018870	Np003G1724200	XP_018474610.1
OG0018871	Np003G1709800	XP_018452878.1
OG0018872	Np003G1844400	XP_018455506.1, XP_018464146.1
OG0018874	Np003G1681100	XP_018474632.1, XP_018453651.1
OG0018876	Np003G1672600	XP_018447528.1
OG0018878	Np003G1650500	XP_018456329.1
OG0018879	Np003G1616100	XP_018458900.1
OG0018880	Np003G1623700	XP_018473491.1
OG0018882	Np001G0007400	XP_018433021.1
OG0018883	Np001G0002300	XP_018454219.1
OG0018885	Np001G0013000	XP_018438919.1
OG0018888	Np003G1887400	XP_018457543.1
OG0018894	Np002G0802700	XP_018452464.1, XP_018464667.1, XP_018460146.1
OG0018912	Np001G0488000	XP_018437328.1
OG0018915	Np001G0260500	XP_018455959.1
OG0018918	Np003G1441400	XP_018474911.1
OG0018919	Np003G1428000	XP_018458229.1
OG0018920	Np003G1423000	XP_018446972.1
OG0018922	Np003G1399700	XP_018442476.1
OG0018923	Np003G1382600	XP_018454066.1
OG0018924	Np003G1382200	XP_018468339.1, XP_018443340.1, XP_018443339.1
OG0018925	Np003G1372100	XP_018470770.1
OG0018926	Np003G1365900	XP_018471557.1
OG0018927	Np003G1348300	XP_018446181.1
OG0018929	Np003G1854500	XP_018457398.1
OG0018931	Np006G3618300	XP_018461528.1
OG0018934	Np006G3705800	XP_018485370.1
OG0018935	Np001G0401200	XP_018455810.1
OG0018936	Np005G2808400	XP_018480741.1, XP_018481331.1
OG0018937	Np005G2827500	XP_018470275.1
OG0018938	Np004G2113100	XP_018465743.1, XP_018450480.1
OG0018940	Np004G2050700	XP_018475063.1
OG0018941	Np004G2053300	XP_018449878.1
OG0018942	Np001G0250000	XP_018481152.1
OG0018944	Np001G0242600	XP_018455421.1
OG0018945	Np001G0019400	XP_018434866.1
OG0018947	Np001G0041100	XP_018434353.1
OG0018948	Np001G0057800	XP_018487284.1
OG0018949	Np001G0076800	XP_018434369.1
OG0018953	Np003G1519800	XP_018453108.1, XP_018465111.1
OG0018954	Np003G1542100	XP_018453531.1
OG0018957	Np003G1587400	XP_018452924.1
OG0018958	Np001G0501300	XP_018434699.1
OG0018959	Np003G1326700	XP_018449222.1
OG0018961	Np003G1310300	XP_018446478.1
OG0018962	Np003G1305900	XP_018471744.1, XP_018465390.1
OG0018963	Np003G1299000	XP_018474657.1
OG0018965	Np003G1288900	XP_018444734.1, XP_018442235.1
OG0018966	Np007G3815200	XP_018490647.1
OG0018967	Np003G1270100	XP_018445810.1
OG0018969	Np003G1257300	XP_018446503.1
OG0018972	Np005G3184800	XP_018460225.1, XP_018444942.1
OG0018973	Np001G0227500	XP_018454188.1, XP_018460817.1, XP_018460816.1, XP_018464867.1, XP_018489143.1
OG0018973	Np001G0227900	XP_018454119.1
OG0018978	Np004G1900500	XP_018440104.1
OG0018979	Np004G1917300	XP_018451213.1
OG0018980	Np006G3392500	XP_018440189.1
OG0018982	Np001G0631700	XP_018489544.1, XP_018493337.1
OG0018984	Np005G3085300	XP_018449940.1
OG0018985	Np005G3039800	XP_018470161.1
OG0018987	Np003G1738000	XP_018465617.1
OG0018988	Np003G1739000	XP_018475083.1
OG0018990	Np002G0818300	XP_018458599.1, XP_018458597.1
OG0018991	Np002G0802200	XP_018452975.1
OG0018992	Np002G0793600	XP_018446864.1
OG0018993	Np002G0787800	XP_018444934.1
OG0018994	Np002G0882900	XP_018455581.1
OG0018997	Np003G1704700	XP_018476886.1
OG0018998	Np002G0860800	XP_018453447.1
OG0018999	Np001G0372900	XP_018483354.1
OG0019001	Np001G0386600	XP_018455182.1
OG0019003	Np001G0422700	XP_018455241.1
OG0019004	Np006G3448500	XP_018475658.1
OG0019005	Np006G3423900	XP_018479884.1
OG0019006	Np006G3419800	XP_018441221.1
OG0019008	Np005G2907900	XP_018450721.1
OG0019009	Np005G2910500	XP_018470774.1
OG0019010	Np005G2921400	XP_018485365.1
OG0019011	Np005G3201200	XP_018444031.1
OG0019012	Np005G2873800	XP_018471315.1, XP_018467706.1
OG0019013	Np005G2877100	XP_018467709.1, XP_018482324.1
OG0019014	Np005G2988900	XP_018470575.1
OG0019019	Np004G1950400	XP_018439198.1
OG0019020	Np007G4253000	XP_018486271.1
OG0019025	Np001G0572400	XP_018442947.1, XP_018459341.1, XP_018442948.1, XP_018459345.1, XP_018480742.1, XP_018453721.1
OG0019027	Np003G1613500	XP_018455516.1
OG0019030	Np007G3889500	XP_018432606.1
OG0019031	Np002G0916900	XP_018442303.1
OG0019033	Np006G3311100	XP_018474751.1
OG0019034	Np001G0012800	XP_018436390.1, XP_018463242.1
OG0019035	Np007G4070500	XP_018492919.1
OG0019037	Np003G1797000	XP_018457706.1
OG0019038	Np003G1799200	XP_018458950.1
OG0019039	Np007G3719600	XP_018440482.1
OG0019040	Np007G3715900	XP_018441759.1
OG0019043	Np006G3223000	XP_018441165.1
OG0019045	Np006G3243300	XP_018440277.1
OG0019047	Np006G3253400	XP_018436405.1
OG0019048	Np006G3253800	XP_018436696.1
OG0019049	Np006G3276400	XP_018462919.1
OG0019051	Np007G4245500	XP_018487382.1, XP_018487381.1
OG0019052	Np007G4235600	XP_018433850.1, XP_018460305.1
OG0019053	Np003G1436000	XP_018446290.1
OG0019054	Np001G0164700	XP_018481336.1
OG0019055	Np007G4203800	XP_018441458.1, XP_018485766.1
OG0019058	Np007G4174800	XP_018491102.1
OG0019059	Np007G4172600	XP_018493066.1
OG0019060	Np007G4131000	XP_018437011.1
OG0019062	Np007G4093100	XP_018487504.1
OG0019063	Np007G3913600	XP_018433567.1
OG0019065	Np007G3930300	XP_018489282.1, XP_018492526.1
OG0019067	Np001G0183700	XP_018478571.1
OG0019068	Np005G3134100	XP_018481792.1, XP_018462830.1
OG0019069	Np007G3845600	XP_018486992.1
OG0019070	Np007G3841400	XP_018491193.1
OG0019071	Np007G3835700	XP_018486516.1
OG0019072	Np007G3835500	XP_018486090.1
OG0019073	Np007G3819400, Np007G3819200	XP_018490211.1, XP_018482162.1, XP_018479752.1, XP_018482267.1
OG0019074	Np002G1063400	XP_018456931.1
OG0019077	Np004G2597500	XP_018482261.1
OG0019078	Np004G2586300	XP_018492681.1
OG0019079	Np004G2569900	XP_018489822.1
OG0019080	Np004G2569200	XP_018449456.1
OG0019084	Np004G2539800	XP_018481501.1
OG0019085	Np004G2518400	XP_018442087.1
OG0019087	Np004G2494900	XP_018483247.1
OG0019090	Np004G2441100	XP_018481652.1
OG0019091	Np004G2325700	XP_018437824.1, XP_018468098.1
OG0019092	Np004G2310900	XP_018491845.1
OG0019093	Np002G0839700	XP_018455386.1
OG0019094	Np002G0844200	XP_018475069.1, XP_018468590.1
OG0019095	Np004G2063100	XP_018439363.1
OG0019099	Np006G3431400	XP_018433246.1
OG0019100	Np002G1241100	XP_018452261.1
OG0019102	Np001G0345100	XP_018455132.1
OG0019105	Np001G0318000	XP_018439044.1
OG0019108	Np004G1994400	XP_018480728.1
OG0019111	Np005G2609900	XP_018483847.1
OG0019113	Np005G2705800	XP_018471545.1
OG0019116	Np005G2639200	XP_018470795.1
OG0019117	Np005G2723000	XP_018450422.1
OG0019119	Np003G1897100	XP_018455484.1
OG0019120	Np003G1897500	XP_018468648.1
OG0019121	Np006G3711500	XP_018438779.1
OG0019122	Np005G2773100	XP_018465496.1
OG0019123	Np001G0240300	XP_018438157.1
OG0019125	Np004G2574800	XP_018487647.1, XP_018488167.1
OG0019127	Np004G2522300	XP_018450631.1
OG0019129	Np004G2422400	XP_018472346.1
OG0019130	Np004G2165100, Np004G2346800, Np009G4325600, Np012G4370500, Np003G1678500	XP_018469277.1
OG0019132	Np001G0552000	XP_018470361.1
OG0019133	Np004G2014000	XP_018479279.1
OG0019134	Np004G2092900	XP_018448108.1, XP_018448109.1
OG0019139	Np004G1915600	XP_018436100.1
OG0019140	Np004G2048100	XP_018450000.1
OG0019142	Np004G2049800	XP_018448644.1
OG0019143	Np004G2033400	XP_018458665.1
OG0019144	Np004G2025500	XP_018488024.1
OG0019145	Np002G0862900	XP_018435499.1, XP_018435498.1, XP_018455803.1
OG0019146	Np004G1908100	XP_018486988.1
OG0019149	Np002G1116500	XP_018451952.1
OG0019151	Np002G1068100	XP_018453156.1
OG0019152	Np002G1061400	XP_018454782.1, XP_018454168.1
OG0019157	Np002G1180200, Np002G1180300, Np002G1180700	XP_018454212.1
OG0019159	Np002G0891800	XP_018461331.1, XP_018463866.1
OG0019160	Np002G0881000	XP_018470747.1
OG0019162	Np002G0822200	XP_018453487.1, XP_018457407.1
OG0019163	Np002G0819000	XP_018448504.1
OG0019166	Np007G4228000	XP_018487387.1
OG0019167	Np007G4201400	XP_018491276.1
OG0019168	Np007G4162200	XP_018488312.1, XP_018489911.1
OG0019170	Np007G3812700	XP_018490152.1
OG0019171	Np007G3817300	XP_018488220.1
OG0019172	Np007G3857800	XP_018438058.1
OG0019175	Np007G3899000	XP_018488139.1
OG0019177	Np007G3801500	XP_018453276.1
OG0019178	Np007G3799200	XP_018485581.1
OG0019180	Np007G3735800	XP_018438690.1
OG0019181	Np007G3715400	XP_018439194.1, XP_018465693.1
OG0019182	Np006G3684700	XP_018460814.1, XP_018483538.1
OG0019184	Np006G3657400	XP_018477819.1
OG0019185	Np006G3643100	XP_018437884.1
OG0019186	Np007G4142500, Np003G1672100	XP_018443604.1
OG0019187	Np006G3631900	XP_018483821.1
OG0019189	Np006G3619000	XP_018436623.1
OG0019191	Np006G3306700	XP_018435219.1
OG0019192	Np001G0266300	XP_018433868.1
OG0019193	Np001G0249800	XP_018434448.1
OG0019195	Np001G0242500	XP_018477995.1
OG0019196	Np001G0223700	XP_018481086.1
OG0019199	Np001G0448000	XP_018468827.1
OG0019200	Np001G0453200	XP_018436495.1
OG0019201	Np001G0507500	XP_018468640.1
OG0019205	Np006G3208000	XP_018473574.1
OG0019206	Np003G1395600	XP_018444571.1, XP_018444534.1
OG0019211	Np001G0115800	XP_018454065.1
OG0019212	Np003G1758300	XP_018464296.1
OG0019213	Np003G1769500, Np003G1768700	XP_018475468.1
OG0019218	Np005G2626300	XP_018450211.1
OG0019221	Np005G2787400	XP_018479100.1, XP_018478992.1
OG0019222	Np005G2790000	XP_018470981.1
OG0019223	Np005G2792600	XP_018468371.1
OG0019224	Np005G2802300	XP_018468354.1
OG0019225	Np005G2807800	XP_018448404.1
OG0019226	Np005G2820500	XP_018471392.1
OG0019227	Np005G3023400	XP_018477476.1
OG0019228	Np005G3057900	XP_018451005.1
OG0019229	Np005G3063600	XP_018447982.1
OG0019230	Np005G3079300	XP_018477800.1
OG0019231	Np005G3073500	XP_018493123.1
OG0019232	Np005G3119400	XP_018482612.1
OG0019234	Np005G3196500	XP_018484294.1
OG0019235	Np005G3200700	XP_018444028.1, XP_018458812.1
OG0019236	Np005G3194500	XP_018442232.1
OG0019237	Np006G3413900	XP_018474956.1
OG0019239	Np001G0418000	XP_018482281.1
OG0019240	Np001G0421700	XP_018463525.1
OG0019241	Np001G0182500	XP_018456160.1
