Orthogroup	Noccaea_praecox	Cardamine_hirsuta
OG0015511	Np001G0623600	CARHR167810, CARHR167800
OG0015512	Np001G0622900	CARHR167760
OG0015513	Np001G0620300	CARHR167610
OG0015515	Np006G3632400	CARHR115440
OG0015516	Np001G0615600	CARHR167240
OG0015517	Np001G0612000	CARHR166860
OG0015518	Np001G0609100	CARHR166760
OG0015519	Np001G0597400, Np001G0608200, Np002G0888000	CARHR166720
OG0015520	Np001G0447100	CARHR150960
OG0015521	Np001G0606100	CARHR166570
OG0015522	Np001G0605800	CARHR166540
OG0015523	Np001G0603600	CARHR166390
OG0015524	Np001G0602000	CARHR166320
OG0015525	Np001G0601400	CARHR166280
OG0015526	Np001G0600300	CARHR166110
OG0015527	Np001G0599900	CARHR166080
OG0015528	Np001G0598700	CARHR166010
OG0015529	Np001G0598100	CARHR165950
OG0015530	Np001G0598000	CARHR165940
OG0015531	Np001G0594800	CARHR165700
OG0015532	Np002G1225800	CARHR047900
OG0015533	Np001G0590600	CARHR165400
OG0015534	Np001G0590200	CARHR165370
OG0015535	Np001G0589000	CARHR165310
OG0015536	Np001G0588400	CARHR165260
OG0015537	Np001G0588100	CARHR165230
OG0015538	Np001G0194600	CARHR165190
OG0015539	Np001G0587600	CARHR165170
OG0015540	Np001G0586200	CARHR165080
OG0015541	Np001G0584700	CARHR164970
OG0015542	Np001G0584000	CARHR164910
OG0015543	Np001G0583400	CARHR164860
OG0015544	Np001G0583300	CARHR164850
OG0015545	Np001G0580900	CARHR164780
OG0015546	Np002G0899700	CARHR060740
OG0015547	Np001G0577600	CARHR164550
OG0015548	Np001G0577100	CARHR164500
OG0015549	Np001G0575800	CARHR164400
OG0015550	Np001G0575400	CARHR164360
OG0015551	Np001G0575000	CARHR164320
OG0015552	Np001G0574800	CARHR164300
OG0015553	Np001G0574600	CARHR164290
OG0015554	Np001G0573300	CARHR164160
OG0015555	Np004G2038800	CARHR034830
OG0015556	Np003G1871000	CARHR103070
OG0015557	Np001G0568900	CARHR163870
OG0015558	Np001G0568400	CARHR163840
OG0015559	Np001G0567800	CARHR163780
OG0015560	Np001G0567200	CARHR163760
OG0015561	Np001G0563900	CARHR163460
OG0015562	Np007G3717100	CARHR111400
OG0015563	Np001G0554500	CARHR162940
OG0015564	Np001G0553700	CARHR162920
OG0015565	Np001G0552700, Np001G0618100	CARHR162870
OG0015566	Np001G0550600	CARHR162700
OG0015567	Np001G0549200	CARHR162580
OG0015568	Np001G0548100	CARHR162460
OG0015569	Np001G0547800	CARHR162430
OG0015570	Np001G0546500	CARHR162280
OG0015571	Np003G1617000	CARHR266990
OG0015572	Np003G1614400	CARHR266910
OG0015573	Np003G1638400	CARHR266590
OG0015574	Np003G1638700	CARHR266570
OG0015575	Np003G1641600	CARHR266360
OG0015576	Np003G1641700	CARHR266350
OG0015577	Np005G3013800	CARHR290690
OG0015578	Np007G3870200	CARHR100590
OG0015579	Np007G3870400	CARHR100600
OG0015580	Np007G3871700	CARHR100670
OG0015581	Np007G3872700	CARHR100790
OG0015582	Np007G3873000	CARHR100870
OG0015583	Np007G3874300	CARHR101060
OG0015584	Np007G3874600	CARHR101080
OG0015585	Np007G3875800	CARHR101170
OG0015586	Np007G3878100	CARHR101450
OG0015587	Np007G3878300	CARHR101470
OG0015588	Np007G3878900	CARHR101560
OG0015589	Np007G3879000	CARHR101570
OG0015590	Np007G3880800	CARHR101730
OG0015591	Np007G3880900	CARHR101740
OG0015592	Np007G3885900	CARHR102210
OG0015593	Np007G3886000	CARHR102220
OG0015594	Np007G3886700	CARHR102420
OG0015595	Np007G3887300	CARHR102490
OG0015596	Np007G3887400	CARHR102500
OG0015597	Np007G3888000	CARHR102750
OG0015598	Np007G3888800	CARHR102830
OG0015599	Np007G3890000	CARHR102970
OG0015600	Np007G3890400	CARHR103010
OG0015601	Np007G3891000	CARHR103100
OG0015602	Np007G3893400	CARHR103360
OG0015603	Np001G0434900	CARHR098710
OG0015604	Np007G3895200	CARHR103520
OG0015605	Np007G3868400	CARHR100420
OG0015606	Np002G0939600	CARHR058940
OG0015607	Np002G0934400	CARHR059460
OG0015608	Np002G0932000	CARHR059560
OG0015609	Np002G0926300	CARHR059670
OG0015610	Np002G0921400	CARHR059780
OG0015611	Np002G0919400	CARHR059920
OG0015612	Np002G0917600	CARHR060060
OG0015613	Np002G0917500	CARHR060080
OG0015614	Np002G0908000	CARHR060460
OG0015615	Np002G0906200	CARHR060550
OG0015616	Np002G0900700	CARHR060680
OG0015617	Np002G0899600	CARHR060760
OG0015618	Np002G0897700	CARHR060870
OG0015619	Np002G0897100	CARHR060910
OG0015620	Np003G1751300	CARHR260060
OG0015621	Np001G0179400	CARHR184070
OG0015622	Np001G0171300	CARHR182940
OG0015623	Np001G0171500	CARHR182950
OG0015624	Np001G0173300	CARHR183310
OG0015625	Np001G0174300	CARHR291970
OG0015626	Np007G3749600	CARHR108580
OG0015627	Np005G3094600	CARHR217070
OG0015628	Np007G3747400	CARHR108770
OG0015629	Np007G3746900	CARHR108880
OG0015630	Np007G3746100	CARHR108960
OG0015631	Np007G3745700	CARHR109010
OG0015632	Np007G3744900	CARHR109060
OG0015633	Np007G3743900	CARHR109140
OG0015634	Np007G3740400	CARHR109440
OG0015635	Np007G3740100	CARHR109460
OG0015636	Np007G3739200	CARHR109510
OG0015637	Np007G3735700	CARHR109780
OG0015638	Np007G3734500	CARHR109830
OG0015639	Np007G3734200	CARHR109870
OG0015640	Np006G3305600	CARHR136300
OG0015641	Np006G3306500	CARHR136210
OG0015642	Np006G3307000	CARHR136160
OG0015643	Np006G3307700	CARHR136080
OG0015644	Np006G3308300	CARHR136040
OG0015645	Np003G1439000	CARHR152570
OG0015646	Np006G3309600	CARHR135960
OG0015647	Np006G3311700	CARHR135800
OG0015648	Np006G3312200	CARHR135770
OG0015649	Np006G3317200	CARHR135470
OG0015650	Np005G3202300	CARHR212550
OG0015651	Np006G3318700	CARHR135350
OG0015652	Np006G3319600	CARHR135330
OG0015653	Np006G3323800	CARHR135080
OG0015654	Np006G3327700	CARHR134870
OG0015655	Np006G3328000	CARHR134840
OG0015656	Np006G3328400	CARHR134830
OG0015657	Np006G3329100	CARHR134800
OG0015658	Np006G3334100	CARHR134510
OG0015659	Np006G3334300	CARHR134490
OG0015660	Np006G3335900	CARHR134420
OG0015661	Np006G3337900	CARHR134280
OG0015662	Np006G3343700	CARHR133850
OG0015663	Np006G3345500	CARHR133700
OG0015664	Np006G3346500	CARHR133620
OG0015665	Np001G0148600	CARHR287100
OG0015667	Np006G3347300, Np006G3348100, Np006G3348400	CARHR292910, CARHR133560
OG0015668	Np006G3349900	CARHR133410
OG0015669	Np006G3351000	CARHR133330
OG0015670	Np006G3351900	CARHR133260
OG0015671	Np001G0269500	CARHR144210
OG0015672	Np006G3352300	CARHR133230, CARHR035360
OG0015673	Np006G3354900	CARHR133030
OG0015674	Np006G3355800	CARHR132960
OG0015675	Np006G3358800	CARHR132760
OG0015676	Np006G3359400	CARHR132730
OG0015677	Np006G3359500	CARHR132720
OG0015678	Np003G1759300	CARHR259750
OG0015679	Np006G3361300	CARHR132620
OG0015680	Np006G3366700	CARHR131730
OG0015681	Np006G3367500	CARHR131770
OG0015682	Np001G0437100	CARHR152710
OG0015683	Np006G3369000	CARHR131920
OG0015684	Np006G3369200	CARHR131940
OG0015685	Np006G3375300	CARHR132250
OG0015686	Np006G3376400	CARHR132350
OG0015687	Np006G3376500	CARHR132360
OG0015688	Np006G3377000	CARHR131710
OG0015689	Np006G3378100	CARHR131610
OG0015690	Np006G3378400	CARHR131600
OG0015691	Np006G3379900	CARHR131510
OG0015692	Np006G3380200	CARHR131490
OG0015693	Np006G3381400	CARHR131420
OG0015694	Np006G3382300	CARHR131340
OG0015695	Np003G1827000	CARHR253600
OG0015696	Np003G1832300	CARHR253140
OG0015697	Np003G1832400	CARHR253150
OG0015698	Np003G1832800	CARHR253090
OG0015699	Np003G1833500	CARHR253040
OG0015700	Np003G1835600	CARHR252930
OG0015701	Np001G0618300, Np001G0418400	CARHR180910
OG0015703	Np003G1818200	CARHR254130
OG0015704	Np001G0417000	CARHR180720
OG0015705	Np003G1815200	CARHR254430
OG0015706	Np003G1825800	CARHR253740
OG0015707	Np006G3708800	CARHR112150
OG0015708	Np006G3706800	CARHR112250
OG0015709	Np006G3706500	CARHR112270
OG0015710	Np006G3704900	CARHR112450
OG0015711	Np006G3700300	CARHR112610
OG0015712	Np006G3700600, Np006G3700700	CARHR112630
OG0015713	Np006G3695200	CARHR113040
OG0015715	Np006G3693800	CARHR113210
OG0015716	Np006G3691400	CARHR113490
OG0015717	Np006G3689300	CARHR113630
OG0015718	Np006G3687200	CARHR113760
OG0015719	Np006G3681800	CARHR114150
OG0015720	Np006G3678200	CARHR114450
OG0015721	Np006G3674900	CARHR292960
OG0015722	Np006G3674200	CARHR293000
OG0015723	Np006G3674100	CARHR293010
OG0015724	Np006G3671500, Np006G3670900	CARHR293100
OG0015725	Np006G3666500	CARHR184860
OG0015726	Np006G3638700	CARHR115890
OG0015727	Np006G3639000	CARHR115980
OG0015728	Np006G3631100	CARHR287330
OG0015729	Np006G3630400	CARHR114820
OG0015730	Np006G3647700	CARHR116800
OG0015731	Np006G3628600	CARHR115040
OG0015732	Np006G3627200	CARHR115230
OG0015733	Np006G3628700	CARHR115020
OG0015734	Np006G3648300	CARHR294580
OG0015735	Np006G3627900	CARHR115100
OG0015736	Np006G3625300	CARHR114530
OG0015737	Np006G3658400	CARHR117720
OG0015738	Np006G3636700	CARHR115680
OG0015739	Np004G2034400	CARHR035390
OG0015740	Np004G2034600	CARHR035330
OG0015741	Np004G2031800	CARHR035580
OG0015742	Np004G2029400	CARHR035760
OG0015743	Np004G2028500	CARHR035810
OG0015744	Np004G2026000	CARHR035910
OG0015745	Np004G2049400	CARHR034780
OG0015746	Np004G2048800	CARHR034990
OG0015747	Np004G2048600	CARHR034980
OG0015748	Np004G2047900	CARHR034670
OG0015749	Np004G2046200	CARHR034470
OG0015750	Np004G2044100	CARHR034260
OG0015751	Np004G2044000	CARHR034250
OG0015752	Np004G2043100	CARHR034180
OG0015753	Np004G2243500	CARHR033940
OG0015754	Np005G3088400	CARHR033900
OG0015755	Np002G0926200	CARHR033860
OG0015756	Np004G2087900	CARHR033850
OG0015757	Np004G2087700	CARHR033840
OG0015758	Np004G2087000	CARHR033780
OG0015759	Np004G2086500	CARHR033740
OG0015760	Np004G2086000	CARHR033710
OG0015761	Np004G2063800	CARHR032880
OG0015762	Np003G1758700	CARHR259660
OG0015763	Np003G1758000	CARHR259580
OG0015764	Np003G1759700	CARHR259780
OG0015766	Np003G1779500	CARHR261110
OG0015767	Np003G1780000	CARHR261210
OG0015768	Np003G1780500	CARHR261230
OG0015769	Np003G1780800	CARHR256650
OG0015770	Np003G1781000	CARHR256640
OG0015771	Np003G1781100	CARHR256620
OG0015772	Np003G1782700	CARHR256370
OG0015773	Np003G1783400	CARHR256310
OG0015774	Np003G1784300	CARHR256180
OG0015775	Np003G1787400	CARHR255960
OG0015776	Np003G1796700	CARHR255690
OG0015777	Np003G1796900	CARHR255670
OG0015778	Np003G1797500	CARHR255630
OG0015779	Np003G1800000	CARHR255460
OG0015780	Np003G1801900	CARHR255400
OG0015781	Np003G1802900	CARHR255350
OG0015782	Np003G1803200	CARHR255310
OG0015783	Np003G1805600	CARHR255110
OG0015784	Np003G1805700	CARHR255100
OG0015785	Np003G1809000	CARHR254840
OG0015786	Np003G1811400	CARHR254730
OG0015787	Np003G1811700	CARHR254700
OG0015788	Np003G1811900	CARHR254690
OG0015789	Np003G1470600	CARHR193780
OG0015790	Np001G0138800	CARHR187130
OG0015791	Np006G3623500	CARHR115260
OG0015792	Np001G0177100	CARHR183670
OG0015793	Np001G0142500	CARHR186840
OG0015794	Np001G0143300	CARHR186720
OG0015795	Np001G0143400	CARHR186710
OG0015796	Np001G0144500	CARHR186640
OG0015797	Np001G0147700	CARHR186230
OG0015798	Np001G0151000	CARHR185990
OG0015799	Np001G0151100	CARHR185980
OG0015800	Np001G0155600	CARHR185010
OG0015802	Np007G3725800	CARHR110420
OG0015803	Np007G3725500	CARHR110480
OG0015804	Np007G3724400	CARHR110630
OG0015805	Np007G3724200	CARHR110640
OG0015806	Np007G3722700	CARHR110750
OG0015807	Np007G3716600	CARHR111450
OG0015808	Np007G3720100	CARHR111050
OG0015809	Np001G0517500	CARHR159850
OG0015810	Np005G2724500	CARHR238930
OG0015811	Np001G0456100	CARHR154260
OG0015812	Np001G0455700	CARHR154150
OG0015813	Np001G0455000	CARHR149890
OG0015814	Np006G3205400	CARHR143460
OG0015815	Np006G3205900	CARHR143400
OG0015816	Np006G3206500	CARHR143350
OG0015817	Np006G3208100	CARHR143220
OG0015818	Np006G3208600	CARHR143160
OG0015819	Np006G3208800	CARHR143140
OG0015820	Np006G3208900	CARHR143130
OG0015821	Np006G3209900, Np006G3217400	CARHR143070
OG0015822	Np006G3210800	CARHR143000
OG0015823	Np006G3211300	CARHR142950
OG0015824	Np006G3219000	CARHR142470
OG0015825	Np006G3219200	CARHR142430
OG0015826	Np006G3221100	CARHR142300
OG0015827	Np006G3222000	CARHR142270
OG0015828	Np006G3222300	CARHR142250
OG0015829	Np006G3222500	CARHR142230
OG0015830	Np006G3224600	CARHR142050
OG0015831	Np006G3225900	CARHR141980
OG0015832	Np006G3230100	CARHR141630
OG0015833	Np006G3232800	CARHR141360
OG0015834	Np006G3235700	CARHR141150
OG0015835	Np006G3239000	CARHR140930
OG0015836	Np006G3240400	CARHR140840
OG0015837	Np006G3240500	CARHR140830
OG0015838	Np006G3240700	CARHR140810
OG0015839	Np006G3246500	CARHR140460
OG0015840	Np006G3246700	CARHR140440
OG0015841	Np006G3247000	CARHR140400
OG0015842	Np006G3247400	CARHR140370
OG0015843	Np007G3751400, Np001G0215400	CARHR108440
OG0015844	Np006G3248700	CARHR140290
OG0015845	Np006G3248900	CARHR140270
OG0015846	Np006G3249300	CARHR140200
OG0015847	Np006G3250200	CARHR140160
OG0015848	Np009G4321400, Np006G3251000	CARHR140110
OG0015849	Np003G1850900	CARHR251980
OG0015850	Np006G3252900	CARHR139980
OG0015851	Np006G3253700	CARHR139930
OG0015852	Np006G3257700	CARHR139520
OG0015853	Np006G3262000	CARHR139160
OG0015854	Np006G3263700	CARHR139050
OG0015855	Np006G3265600	CARHR138910
OG0015857	Np006G3269700	CARHR138550
OG0015858	Np006G3270300	CARHR138470
OG0015859	Np006G3271500	CARHR138400
OG0015860	Np006G3272700	CARHR138310
OG0015861	Np006G3275500	CARHR138150
OG0015862	Np006G3276800	CARHR138020
OG0015863	Np006G3278100	CARHR137970
OG0015865	Np006G3279000	CARHR137930
OG0015866	Np006G3280200	CARHR137840
OG0015867	Np006G3282200	CARHR137780
OG0015868	Np006G3282300	CARHR137770
OG0015869	Np006G3282800	CARHR137730
OG0015870	Np006G3288300	CARHR137290
OG0015871	Np006G3291400	CARHR137070
OG0015873	Np006G3294700	CARHR136960
OG0015874	Np006G3293500	CARHR136980
OG0015875	Np006G3293300	CARHR136990
OG0015876	Np006G3300000, Np006G3300400	CARHR136680
OG0015877	Np006G3300600	CARHR136650
OG0015878	Np006G3301500	CARHR136560
OG0015880	Np001G0334800	CARHR174430
OG0015881	Np007G4244500	CARHR075820
OG0015882	Np007G4244400	CARHR075830
OG0015883	Np007G4244100	CARHR075860
OG0015884	Np007G4243700	CARHR075880
OG0015885	Np007G4241600	CARHR075990
OG0015886	Np007G4241300	CARHR076010
OG0015887	Np007G4239000	CARHR076070
OG0015888	Np007G4238700	CARHR076080
OG0015889	Np007G4238600	CARHR076090
OG0015890	Np007G4237800	CARHR076150
OG0015891	Np007G4236600	CARHR076250
OG0015892	Np007G4235900	CARHR076260
OG0015893	Np007G4234300	CARHR076420
OG0015894	Np007G4233200	CARHR076540
OG0015895	Np007G4231400	CARHR076690
OG0015896	Np007G4231300	CARHR076700
OG0015897	Np007G4231200	CARHR076710
OG0015898	Np007G4231100	CARHR076720
OG0015899	Np007G4175800, Np007G4175700	CARHR076730
OG0015900	Np007G4229900	CARHR076830
OG0015901	Np007G4228500	CARHR076950
OG0015902	Np007G4227600	CARHR077020
OG0015903	Np007G4227100	CARHR077030
OG0015904	Np007G4225100	CARHR077210
OG0015905	Np007G4224000	CARHR077290
OG0015906	Np007G4220200	CARHR077530
OG0015907	Np007G4217000	CARHR077730
OG0015908	Np007G4216100	CARHR077810, CARHR077800
OG0015909	Np007G4215700	CARHR077840
OG0015910	Np007G4214200	CARHR078000
OG0015911	Np007G4214000	CARHR078020
OG0015912	Np007G4212800	CARHR078110
OG0015913	Np007G4212400	CARHR078140
OG0015914	Np007G4209500	CARHR078260
OG0015915	Np007G4209100	CARHR078270
OG0015916	Np007G4208300	CARHR078410
OG0015917	Np007G4207300	CARHR078530
OG0015918	Np007G4205100	CARHR078690
OG0015919	Np007G4200200	CARHR079060
OG0015921	Np007G4192700	CARHR079510
OG0015922	Np007G4192100	CARHR079550
OG0015923	Np007G4190900	CARHR079610
OG0015924	Np007G4188900	CARHR079750
OG0015925	Np005G3096000	CARHR286880
OG0015926	Np007G4187500	CARHR079900
OG0015927	Np007G4185100	CARHR080080
OG0015928	Np007G4183700	CARHR080170
OG0015929	Np007G4182900	CARHR080210
OG0015930	Np007G4182300	CARHR080230
OG0015931	Np007G4180200	CARHR080270
OG0015932	Np007G4180100	CARHR080290
OG0015933	Np005G3119300	CARHR215460
OG0015934	Np007G4174900	CARHR080650
OG0015936	Np007G4172200	CARHR080900
OG0015937	Np007G4171300	CARHR080960
OG0015938	Np007G4170200, Np007G4170600	CARHR080970
OG0015939	Np003G1759400	CARHR103050
OG0015940	Np007G4163700	CARHR081450
OG0015941	Np007G4162400	CARHR081560
OG0015942	Np007G4161500	CARHR081620
OG0015943	Np007G4160400	CARHR081650
OG0015944	Np007G4154100	CARHR082130
OG0015945	Np007G4153100	CARHR082230
OG0015946	Np007G4152800	CARHR082260
OG0015947	Np007G4152000	CARHR082320
OG0015948	Np007G4151800	CARHR082340
OG0015949	Np007G4151500	CARHR082380
OG0015950	Np007G4151200	CARHR082410
OG0015951	Np007G4150000	CARHR082490
OG0015952	Np007G4148500	CARHR082580
OG0015953	Np007G4148200	CARHR082600
OG0015954	Np007G4146000	CARHR082760
OG0015955	Np007G4143500	CARHR082960
OG0015956	Np007G4139500	CARHR083310
OG0015957	Np007G4139100	CARHR083330
OG0015958	Np007G4138100, Np007G4123800	CARHR083400
OG0015959	Np007G4137900	CARHR083420
OG0015960	Np007G4137500	CARHR083450
OG0015961	Np007G4136600	CARHR083550
OG0015962	Np007G4136500	CARHR083560
OG0015963	Np007G4136200	CARHR083600
OG0015964	Np007G4135200	CARHR083670
OG0015965	Np007G4134100	CARHR083860
OG0015967	Np007G4132700	CARHR083990
OG0015968	Np007G4132100	CARHR084050
OG0015969	Np007G4131100	CARHR084110
OG0015970	Np007G4130800	CARHR084140
OG0015971	Np007G4130700	CARHR084150
OG0015972	Np007G4128000	CARHR084360
OG0015973	Np007G4127900	CARHR084370
OG0015974	Np007G4127300	CARHR084420
OG0015975	Np007G4125300	CARHR084560
OG0015976	Np007G4125200	CARHR084570
OG0015977	Np002G0890200	CARHR061290
OG0015978	Np007G4120900	CARHR084710
OG0015979	Np007G4119900	CARHR084800
OG0015980	Np007G4119500	CARHR084840
OG0015981	Np007G4119100	CARHR084880
OG0015982	Np007G4119000	CARHR084890
OG0015983	Np007G4117300	CARHR085010
OG0015984	Np007G4114400	CARHR085250
OG0015985	Np007G4114200	CARHR085270
OG0015986	Np007G4114100	CARHR085280
OG0015987	Np007G4111800	CARHR085410
OG0015988	Np007G4110700	CARHR085520
OG0015989	Np007G4109100	CARHR085630
OG0015990	Np007G4108100	CARHR085730
OG0015991	Np007G4105900	CARHR085820
OG0015992	Np007G4105100	CARHR085900, CARHR288750
OG0015993	Np007G4104700	CARHR085930
OG0015994	Np007G3879500	CARHR101610
OG0015995	Np007G4101800	CARHR086140
OG0015996	Np007G4094300	CARHR086580
OG0015997	Np007G4094100	CARHR086600
OG0015998	Np007G4093500	CARHR086660
OG0015999	Np007G4090900	CARHR086850
OG0016000	Np007G4090600	CARHR086880
OG0016001	Np007G4089100	CARHR087030
OG0016002	Np007G4088300	CARHR087100
OG0016003	Np007G4086200	CARHR087270
OG0016004	Np007G4084500	CARHR087400
OG0016005	Np001G0270700	CARHR144140
OG0016006	Np007G4080700	CARHR087700
OG0016007	Np007G4073700	CARHR088220
OG0016009	Np007G4067100	CARHR088510
OG0016010	Np007G4066600	CARHR088550
OG0016011	Np007G4065800	CARHR088620
OG0016012	Np007G4065600	CARHR088650
OG0016013	Np007G4063000	CARHR088820
OG0016014	Np007G4059900	CARHR089030
OG0016015	Np007G4056300	CARHR089410
OG0016016	Np007G4055000	CARHR089310
OG0016017	Np007G4051100	CARHR089710
OG0016018	Np007G4049800	CARHR089800
OG0016019	Np007G4049600	CARHR089820
OG0016020	Np007G4049400	CARHR089840
OG0016021	Np007G4046900	CARHR090040
OG0016022	Np007G4044800	CARHR090230
OG0016023	Np007G4044300	CARHR090270
OG0016024	Np007G4039000	CARHR090460
OG0016025	Np007G4030900	CARHR090660
OG0016026	Np007G4027700	CARHR233880
OG0016027	Np007G3901200	CARHR091020
OG0016028	Np007G3901500	CARHR091080
OG0016029	Np007G3904500	CARHR091380
OG0016030	Np007G3905400	CARHR091470
OG0016031	Np007G3905500	CARHR091480
OG0016032	Np007G3905600	CARHR091490
OG0016033	Np007G3905900	CARHR091520
OG0016034	Np007G3912900	CARHR091760
OG0016035	Np007G3913000	CARHR091770
OG0016037	Np007G3917000	CARHR092190
OG0016038	Np007G3918400	CARHR092250
OG0016039	Np007G3918700	CARHR092280
OG0016040	Np007G3921800	CARHR092450
OG0016041	Np007G3923300	CARHR092520
OG0016042	Np007G3926200	CARHR092770
OG0016044	Np007G3929000	CARHR093030
OG0016045	Np007G3931900	CARHR093180
OG0016047	Np007G3933300	CARHR093260
OG0016048	Np007G3935800	CARHR093330
OG0016049	Np007G3936500	CARHR093360
OG0016050	Np007G3937000	CARHR093380
OG0016051	Np007G3937600	CARHR093420
OG0016052	Np001G0420600	CARHR181180
OG0016053	Np007G3940300	CARHR093570
OG0016054	Np007G3942900	CARHR093720
OG0016055	Np007G3945400	CARHR093910
OG0016058	Np007G3950200	CARHR094180
OG0016059	Np007G3950600	CARHR094210
OG0016060	Np007G3952000	CARHR094320
OG0016061	Np007G3952400	CARHR094340
OG0016062	Np007G3956700	CARHR094500
OG0016064	Np007G3958700	CARHR094580
OG0016065	Np007G3959200	CARHR094610
OG0016066	Np007G3959400	CARHR094630
OG0016067	Np007G3959300	CARHR094620
OG0016068	Np007G3960600	CARHR094710
OG0016069	Np007G3963900	CARHR094870
OG0016070	Np007G3964000	CARHR094880
OG0016071	Np007G3969200	CARHR095060
OG0016072	Np007G3969500	CARHR095090
OG0016073	Np007G3971000	CARHR095180
OG0016074	Np007G3975200	CARHR095300
OG0016075	Np007G3975300	CARHR095310
OG0016076	Np007G3976700	CARHR095430
OG0016077	Np007G3981000	CARHR095550
OG0016079	Np007G3991600	CARHR095860
OG0016080	Np007G3992300	CARHR095900
OG0016081	Np011G4359800	CARHR096230
OG0016082	Np011G4361700	CARHR096260
OG0016083	Np007G3803700	CARHR096490
OG0016084	Np007G3803900	CARHR096540
OG0016085	Np007G3804800	CARHR096610
OG0016086	Np007G3805400	CARHR096700
OG0016087	Np007G3806000	CARHR096750
OG0016088	Np003G1650800	CARHR265760
OG0016089	Np003G1650900	CARHR265750
OG0016090	Np003G1651100	CARHR265740
OG0016091	Np003G1653000	CARHR265580
OG0016092	Np007G3798800	CARHR104820
OG0016093	Np005G3159800	CARHR262440
OG0016094	Np005G3159700	CARHR262450
OG0016095	Np005G3149600	CARHR263160
OG0016096	Np005G3144300	CARHR263630
OG0016097	Np005G3140300	CARHR288760
OG0016098	Np005G3136100	CARHR213940
OG0016100	Np005G3128100	CARHR214680
OG0016101	Np005G3126200	CARHR214880
OG0016102	Np005G3126000	CARHR214920
OG0016103	Np005G3121200	CARHR215380
OG0016104	Np005G3109700	CARHR216250
OG0016105	Np001G0180300	CARHR259290
OG0016106	Np001G0180800	CARHR184240
OG0016107	Np001G0181200	CARHR184310
OG0016108	Np001G0181500	CARHR184320
OG0016109	Np007G3854300	CARHR099750
OG0016110	Np007G3845700	CARHR099310
OG0016111	Np007G3843700	CARHR099190
OG0016112	Np007G3842400	CARHR099090
OG0016113	Np007G3715600	CARHR111610
OG0016114	Np007G3837700	CARHR098740
OG0016115	Np007G3834500	CARHR098480
OG0016116	Np007G3832200	CARHR098350
OG0016118	Np007G3817200	CARHR097540
OG0016119	Np007G3817100	CARHR097520
OG0016120	Np007G3985500, Np007G3816600	CARHR097480
OG0016121	Np007G3814200	CARHR097310
OG0016122	Np007G3813500	CARHR097270
OG0016123	Np007G3812600	CARHR097200
OG0016125	Np005G2734400	CARHR238220
OG0016126	Np005G2744800	CARHR237870
OG0016128	Np002G0947200	CARHR058500
OG0016129	Np002G0949700, Np002G0947800	CARHR058430
OG0016130	Np002G0953100	CARHR058230
OG0016131	Np002G0959300	CARHR292200
OG0016132	Np002G0959900	CARHR292310
OG0016133	Np002G0960900	CARHR058110
OG0016134	Np002G0972900	CARHR057590
OG0016135	Np002G0971700	CARHR057700
OG0016136	Np002G0969900	CARHR057790
OG0016137	Np002G0969500	CARHR057810
OG0016138	Np002G0977800	CARHR057310
OG0016139	Np002G0998100	CARHR053870
OG0016140	Np002G1012900, Np007G4104900	CARHR034490
OG0016141	Np002G1024600	CARHR056180
OG0016142	Np002G1137100	CARHR056270
OG0016143	Np002G0997700	CARHR056600
OG0016144	Np004G2120100	CARHR028870
OG0016145	Np002G1031700	CARHR055560
OG0016146	Np003G1467000	CARHR194150
OG0016147	Np003G1466800	CARHR194180
OG0016148	Np003G1466400	CARHR194230
OG0016149	Np003G1466300	CARHR194240
OG0016150	Np003G1465300	CARHR194310
OG0016151	Np003G1464900	CARHR194360
OG0016152	Np003G1463600	CARHR194490
OG0016153	Np003G1459500	CARHR194640
OG0016154	Np003G1458100	CARHR194800
OG0016155	Np003G1457400	CARHR194840
OG0016156	Np003G1457300	CARHR194850
OG0016157	Np001G0156800	CARHR185150
OG0016158	Np001G0162200	CARHR287990
OG0016159	Np001G0163500	CARHR182020
OG0016160	Np001G0162100	CARHR288030
OG0016161	Np001G0167300	CARHR182630
OG0016162	Np007G3727300	CARHR110310
OG0016163	Np001G0543600	CARHR162110
OG0016164	Np001G0543500	CARHR162080
OG0016165	Np001G0543100	CARHR162040
OG0016166	Np001G0541600	CARHR161960
OG0016167	Np001G0541200	CARHR161920
OG0016168	Np001G0539300	CARHR161690
OG0016169	Np001G0538100	CARHR161550
OG0016170	Np005G3201500	CARHR212630
OG0016171	Np001G0537600	CARHR161520
OG0016172	Np001G0536400	CARHR161420
OG0016173	Np001G0536300	CARHR161410
OG0016174	Np001G0535700	CARHR161370
OG0016175	Np001G0534200	CARHR161230
OG0016176	Np001G0534000	CARHR161200
OG0016177	Np001G0533700	CARHR161170
OG0016178	Np001G0533300	CARHR161110
OG0016179	Np001G0531800	CARHR161010
OG0016180	Np001G0530700	CARHR160900
OG0016181	Np001G0530600	CARHR160890
OG0016182	Np001G0529900	CARHR160830
OG0016183	Np004G2599200	CARHR000150
OG0016184	Np004G2598500	CARHR000210
OG0016185	Np004G2598300	CARHR000230
OG0016187	Np004G2596700	CARHR000380
OG0016188	Np004G2596300	CARHR000410
OG0016189	Np004G2595900	CARHR000450
OG0016190	Np004G2595700	CARHR000460
OG0016191	Np004G2595500	CARHR000470
OG0016192	Np004G2595400	CARHR000480
