Orthogroup	Noccaea_praecox	Euclidium_syriacum
OG0012859	Np003G1747400	ESY15_g65171_DN3_SP1_c0.t1
OG0012860	Np003G1744900	ESY15_g65189_DN3_SP8_c0.t1
OG0012861	Np003G1646800	ESY6_g47178_DN2_SP3_c0.t1
OG0012862	Np003G1742000	ESY15_g65225_DN3_SP8_c0.t1
OG0012863	Np003G1737900	ESY15_g65640_DN3_SP7_c0.t1
OG0012864	Np003G1731000	ESY24_g33144_DN3_SP8_c0.t1
OG0012865	Np004G2427000	ESY15_g64946_DN3_SP1_c0.t1
OG0012867	Np003G1747600	ESY15_g65164_DN3_SP8_c0.t1
OG0012868	Np001G0507800	ESY6_g50734_DN3_SP8_c13.t1
OG0012869	Np003G1747500	ESY15_g65167_DN3_SP8_c0.t1
OG0012870	Np005G3096500	ESY17_g38949_DN3_SP0_c0.t1
OG0012871	Np005G3074500	ESY16_g61612_DN2_SP0_c0.t1
OG0012872	Np005G3082800	ESY7_g18197_DN3_SP1_c0.t1
OG0012874	Np005G3084700	ESY17_g39925_DN3_SP1_c0.t1
OG0012875	Np005G3093700	ESY15_g65670_DN1_SP0_c0.t1
OG0012876	Np005G3072000	ESY15_g65840_DN2_SP0_c0.t1
OG0012879	Np005G3068100	ESY27_g13582_DN2_SP0_c0.t1
OG0012880	Np005G3067100	ESY27_g13540_DN3_SP0_c0.t1
OG0012881	Np005G3064200	ESY27_g13430_DN3_SP0_c0.t1
OG0012882	Np005G3062400	ESY27_g13401_DN3_SP0_c0.t1
OG0012883	Np005G3060400	ESY15_g65511_DN3_SP0_c0.t1
OG0012884	Np005G3054000	ESY22_g40531_DN3_SP7_c0.t1
OG0012886	Np005G3045500	ESY22_g40739_DN3_SP0_c0.t1
OG0012887	Np005G3040300, Np005G3039700	ESY22_g40906_DN3_SP0_c0.t1
OG0012888	Np005G3037600	ESY22_g40926_DN3_SP6_c0.t1
OG0012889	Np005G3036000	ESY22_g40959_DN3_SP0_c0.t1
OG0012890	Np005G3035600	ESY22_g41056_DN3_SP8_c0.t1
OG0012891	Np005G3030600	ESY2_g38875_DN3_SP0_c0.t1
OG0012892	Np005G3027700	ESY2_g38761_DN3_SP1_c0.t1
OG0012893	Np003G1775300, Np004G1965800	ESY1_g12362_DN2_SP0_c0.t1
OG0012894	Np005G3020100	ESY2_g38586_DN3_SP0_c0.t1
OG0012895	Np005G3019100	ESY2_g38584_DN3_SP7_c0.t1
OG0012896	Np005G3017000	ESY2_g38567_DN3_SP0_c0.t1
OG0012897	Np005G3015000	ESY2_g38489_DN3_SP0_c0.t1
OG0012898	Np002G0816900	ESY2_g35871_DN3_SP6_c0.t1
OG0012899	Np002G0814000	ESY2_g35897_DN3_SP6_c0.t1
OG0012900	Np002G0813300	ESY2_g35903_DN3_SP3_c0.t1
OG0012901	Np002G0810900	ESY2_g35935_DN3_SP7_c0.t1
OG0012903	Np002G0804100, Np002G0803700	ESY2_g34871_DN3_SP0_c0.t1
OG0012904	Np002G0802800, Np006G3429700	ESY2_g34879_DN3_SP0_c0.t1
OG0012905	Np002G0806200, Np002G0801400	ESY2_g34892_DN3_SP0_c0.t1
OG0012906	Np006G3593800, Np002G0801300	ESY2_g34894_DN3_SP0_c14.t1
OG0012907	Np002G0799800	ESY2_g34906_DN3_SP8_c0.t1
OG0012908	Np002G0796500	ESY2_g34932_DN2_SP0_c0.t1
OG0012909	Np002G0796000	ESY2_g34936_DN3_SP0_c2.t1
OG0012910	Np007G3716900	ESY11_g54972_DN3_SP0_c0.t1
OG0012911	Np002G0793700	ESY2_g34957_DN3_SP3_c0.t1
OG0012912	Np002G0792400	ESY2_g34970_DN3_SP0_c0.t1
OG0012913	Np002G0791300	ESY2_g34980_DN3_SP0_c0.t1
OG0012914	Np002G0789800	ESY2_g34994_DN3_SP0_c0.t1
OG0012915	Np002G0788600	ESY2_g35014_DN3_SP1_c0.t1
OG0012916	Np002G0888600	ESY2_g34441_DN3_SP2_c0.t1
OG0012917	Np002G0888500	ESY2_g34436_DN2_SP0_c0.t1
OG0012918	Np002G0887500	ESY2_g34426_DN2_SP0_c0.t1
OG0012919	Np002G0883800	ESY2_g34416_DN3_SP1_c0.t1, ESY2_g34415_DN2_SP0_c0.t1
OG0012920	Np002G0883200	ESY2_g34408_DN3_SP0_c0.t1
OG0012921	Np002G0873200	ESY2_g35381_DN3_SP0_c0.t1
OG0012923	Np005G2762900	ESY4_g24067_DN3_SP1_c0.t1
OG0012924	Np005G2760400	ESY4_g24136_DN3_SP2_c0.t1
OG0012925	Np005G2759500	ESY4_g24189_DN3_SP0_c0.t1
OG0012926	Np001G0416100	ESY2_g33529_DN3_SP0_c0.t1
OG0012927	Np005G2754400	ESY4_g24301_DN3_SP5_c0.t1
OG0012928	Np005G2753400	ESY4_g24312_DN3_SP0_c0.t1
OG0012929	Np002G1228500	ESY2_g33445_DN3_SP7_c0.t1
OG0012930	Np002G1228800	ESY2_g33442_DN3_SP8_c0.t1
OG0012931	Np001G0435000	ESY12_g50959_DN3_SP1_c0.t1
OG0012932	Np002G1235000	ESY2_g33360_DN3_SP8_c0.t1
OG0012933	Np005G3164500	ESY8_g60456_DN3_SP0_c0.t1
OG0012934	Np005G3164600	ESY8_g60447_DN3_SP5_c0.t1
OG0012935	Np005G3166100	ESY8_g60409_DN3_SP8_c0.t1
OG0012936	Np005G3172700	ESY8_g60345_DN3_SP0_c0.t1
OG0012937	Np003G1720500	ESY5_g4296_DN3_SP2_c0.t1
OG0012938	Np001G0188700	ESY2_g34578_DN2_SP0_c0.t1
OG0012939	Np001G0438500	ESY1_g7106_DN3_SP8_c18.t1
OG0012940	Np001G0438300	ESY1_g6910_DN3_SP8_c0.t1
OG0012941	Np001G0197000	ESY21_g55319_DN3_SP0_c0.t1
OG0012942	Np001G0202400	ESY21_g55683_DN3_SP8_c0.t1
OG0012943	Np001G0437300, Np001G0435400	ESY1_g6909_DN3_SP0_c0.t1
OG0012944	Np001G0204400	ESY21_g55754_DN3_SP0_c0.t1
OG0012945	Np001G0204600	ESY21_g55755_DN3_SP8_c0.t1
OG0012946	Np006G3217700	ESY12_g51415_DN3_SP0_c0.t1
OG0012947	Np001G0438200	ESY3_g30257_DN3_SP8_c0.t1
OG0012948	Np001G0207700	ESY21_g55863_DN2_SP8_c0.t1
OG0012950	Np001G0209900	ESY10_g13717_DN3_SP0_c0.t1
OG0012951	Np001G0213600	ESY10_g13767_DN3_SP0_c0.t1
OG0012952	Np003G1664500	ESY6_g46731_DN3_SP0_c0.t1
OG0012953	Np001G0216900	ESY10_g13807_DN3_SP0_c0.t1
OG0012954	Np001G0223800	ESY10_g13896_DN3_SP0_c0.t1, ESY7_g16168_DN1_SP0_c0.t1
OG0012955	Np001G0226000	ESY10_g13940_DN3_SP3_c0.t1
OG0012957	Np001G0229700	ESY10_g13971_DN3_SP1_c0.t1
OG0012959	Np001G0232500	ESY10_g14007_DN1_SP0_c0.t1
OG0012960	Np001G0232600	ESY10_g14010_DN3_SP8_c0.t1
OG0012961	Np001G0235900	ESY10_g14048_DN3_SP8_c0.t1
OG0012962	Np002G0861300	ESY2_g35478_DN3_SP0_c0.t1
OG0012963	Np002G0863000	ESY2_g35463_DN3_SP1_c0.t1
OG0012964	Np002G0863700	ESY2_g35459_DN3_SP7_c15.t1
OG0012965	Np002G0870400	ESY2_g35405_DN3_SP6_c0.t1
OG0012967	Np002G0872000	ESY2_g35395_DN3_SP0_c0.t1
OG0012968	Np002G0872400	ESY2_g35393_DN3_SP0_c0.t1
OG0012969	Np001G0359200	ESY10_g15134_DN3_SP8_c0.t1
OG0012970	Np003G1753800	ESY19_g41599_DN2_SP0_c0.t1, ESY10_g14004_DN2_SP0_c0.t1
OG0012971	Np001G0363800	ESY10_g15251_DN3_SP0_c0.t1
OG0012973	Np001G0362600	ESY7_g16858_DN3_SP0_c0.t1
OG0012974	Np001G0362500	ESY7_g16857_DN3_SP0_c0.t1
OG0012975	Np001G0367100	ESY7_g16845_DN2_SP0_c0.t1
OG0012976	Np001G0367500	ESY7_g16844_DN3_SP8_c17.t1
OG0012977	Np001G0369100	ESY7_g16829_DN3_SP0_c0.t1
OG0012978	Np001G0369500	ESY7_g16823_DN3_SP1_c0.t1
OG0012979	Np007G3800300	ESY11_g53038_DN3_SP0_c0.t1
OG0012980	Np001G0370500	ESY7_g16809_DN3_SP3_c0.t1
OG0012981	Np001G0373000	ESY9_g42885_DN3_SP0_c0.t1
OG0012982	Np001G0375100	ESY7_g16777_DN3_SP0_c0.t1
OG0012983	Np001G0382000	ESY7_g16741_DN3_SP4_c0.t1
OG0012984	Np004G1980900	ESY2_g37654_DN3_SP7_c0.t1
OG0012985	Np004G1980800	ESY2_g37653_DN3_SP3_c0.t1
OG0012986	Np004G1980200	ESY2_g37640_DN3_SP0_c0.t1
OG0012987	Np004G1977600	ESY2_g37614_DN3_SP0_c0.t1
OG0012988	Np004G1969500	ESY2_g37494_DN3_SP3_c0.t1
OG0012989	Np005G2822900	ESY6_g50520_DN3_SP0_c0.t1
OG0012990	Np004G1965400	ESY2_g37435_DN3_SP0_c0.t1
OG0012991	Np004G1965200	ESY2_g37431_DN3_SP0_c0.t1
OG0012992	Np004G1962600	ESY2_g37392_DN3_SP0_c0.t1
OG0012993	Np004G1960500	ESY2_g37343_DN3_SP0_c0.t1
OG0012994	Np004G1960400	ESY2_g37342_DN3_SP0_c0.t1
OG0012995	Np004G1960000	ESY2_g37341_DN3_SP0_c0.t1
OG0012996	Np004G1959300	ESY2_g37317_DN3_SP8_c0.t1
OG0012997	Np004G1957300	ESY2_g37291_DN3_SP5_c0.t1
OG0012998	Np004G1955000	ESY2_g37252_DN3_SP3_c0.t1
OG0012999	Np004G1954900	ESY2_g37251_DN3_SP5_c0.t1
OG0013000	Np004G1948100	ESY2_g37129_DN2_SP8_c0.t1
OG0013001	Np004G1947900	ESY2_g37126_DN3_SP0_c0.t1
OG0013002	Np004G1945100	ESY2_g37083_DN3_SP0_c0.t1
OG0013004	Np004G1940400	ESY2_g37007_DN2_SP1_c0.t1
OG0013005	Np004G1938800	ESY2_g36986_DN3_SP3_c0.t1
OG0013006	Np004G1937000	ESY2_g36975_DN2_SP0_c0.t1
OG0013007	Np001G0423000	ESY1_g6231_DN3_SP0_c0.t1
OG0013008	Np001G0420500	ESY1_g6186_DN3_SP0_c0.t1
OG0013009	Np001G0419000	ESY3_g31015_DN3_SP0_c0.t1, ESY3_g31087_DN3_SP1_c19.t1
OG0013010	Np001G0418900	ESY5_g5446_DN3_SP0_c0.t1
OG0013011	Np001G0418200	ESY1_g5963_DN3_SP2_c0.t1
OG0013012	Np006G3440300	ESY7_g18341_DN3_SP0_c0.t1
OG0013013	Np006G3439900	ESY6_g50657_DN3_SP0_c0.t1, ESY16_g61721_DN3_SP0_c0.t1
OG0013015	Np003G1844500	ESY6_g46017_DN3_SP3_c0.t1
OG0013016	Np006G3420300	ESY12_g51526_DN3_SP8_c0.t1
OG0013017	Np006G3417600	ESY1_g5700_DN3_SP0_c0.t1, ESY4_g26377_DN3_SP0_c0.t1
OG0013018	Np006G3417500	ESY1_g5676_DN3_SP8_c0.t1
OG0013019	Np006G3414300	ESY4_g26370_DN2_SP8_c0.t1
OG0013020	Np006G3221600, Np006G3410800	ESY2_g33543_DN3_SP0_c0.t1, ESY2_g33471_DN3_SP0_c0.t1
OG0013021	Np006G3410300	ESY8_g59405_DN2_SP0_c0.t1
OG0013022	Np006G3409400	ESY9_g43863_DN3_SP5_c0.t1
OG0013024	Np006G3406900	ESY9_g43886_DN3_SP6_c0.t1
OG0013025	Np006G3406700	ESY9_g43891_DN3_SP2_c0.t1
OG0013026	Np006G3404800	ESY10_g14960_DN2_SP0_c0.t1
OG0013027	Np001G0428000	ESY1_g6575_DN3_SP0_c0.t1
OG0013029	Np006G3400800	ESY9_g44028_DN3_SP6_c0.t1
OG0013030	Np006G3400100	ESY9_g44039_DN3_SP1_c0.t1
OG0013031	Np005G2899600	ESY9_g42965_DN3_SP8_c0.t1
OG0013034	Np005G2906400	ESY9_g42793_DN3_SP5_c0.t1
OG0013035	Np005G3026900, Np005G2904800	ESY9_g42821_DN3_SP0_c0.t1
OG0013036	Np005G2904300	ESY9_g42856_DN3_SP0_c0.t1
OG0013037	Np005G2904000	ESY9_g42852_DN2_SP0_c0.t1, ESY9_g42862_DN1_SP0_c0.t1
OG0013038	Np001G0187900	ESY2_g34587_DN3_SP0_c0.t1
OG0013039	Np005G2910200	ESY9_g42742_DN3_SP8_c0.t1
OG0013040	Np005G2912200	ESY9_g42694_DN3_SP1_c0.t1
OG0013041	Np005G2912300	ESY9_g42695_DN3_SP0_c0.t1
OG0013042	Np005G2914800	ESY9_g42713_DN3_SP4_c10.t1
OG0013043	Np005G2919300	ESY9_g42635_DN1_SP0_c0.t1
OG0013044	Np005G2921700	ESY9_g42616_DN3_SP7_c0.t1
OG0013045	Np001G0169400	ESY7_g17852_DN3_SP1_c0.t1
OG0013046	Np002G0860400	ESY2_g35487_DN2_SP1_c44.t1
OG0013048	Np005G2934900	ESY9_g42496_DN3_SP8_c0.t1
OG0013049	Np005G2936300	ESY9_g42493_DN3_SP0_c0.t1, ESY9_g42780_DN3_SP0_c0.t1
OG0013050	Np005G2937100	ESY3_g31391_DN3_SP0_c0.t1, ESY1_g11080_DN3_SP0_c0.t1, ESY2_g33572_DN3_SP0_c0.t1
OG0013051	Np005G2941600	ESY9_g42467_DN3_SP0_c0.t1
OG0013052	Np005G2945500	ESY9_g42456_DN3_SP2_c0.t1
OG0013053	Np005G2946100	ESY9_g42448_DN3_SP0_c0.t1
OG0013054	Np005G2955100	ESY9_g42434_DN3_SP4_c0.t1
OG0013055	Np001G0328000	ESY10_g14738_DN3_SP7_c0.t1
OG0013056	Np001G0527400	ESY1_g10103_DN3_SP8_c0.t1
OG0013057	Np001G0527300	ESY1_g10102_DN3_SP0_c0.t1
OG0013058	Np001G0525600	ESY1_g10088_DN3_SP0_c0.t1
OG0013059	Np001G0524800	ESY1_g10077_DN3_SP8_c0.t1
OG0013060	Np005G2683300	ESY4_g26285_DN3_SP0_c0.t1
OG0013063	Np001G0520900	ESY1_g9995_DN3_SP8_c0.t1
OG0013064	Np001G0520300	ESY1_g9960_DN3_SP8_c0.t1
OG0013065	Np001G0519500	ESY1_g9936_DN3_SP0_c0.t1
OG0013066	Np001G0517000	ESY1_g9894_DN3_SP0_c0.t1
OG0013067	Np005G2834600	ESY23_g159_DN3_SP0_c0.t1
OG0013068	Np005G2834800	ESY23_g148_DN3_SP8_c0.t1
OG0013069	Np005G2836800	ESY23_g106_DN3_SP0_c0.t1
OG0013070	Np003G1661000	ESY6_g46757_DN3_SP0_c0.t1, ESY6_g46768_DN2_SP0_c0.t1
OG0013071	Np003G1670100	ESY12_g50881_DN3_SP3_c0.t1
OG0013072	Np003G1675600	ESY6_g49410_DN3_SP0_c0.t1
OG0013073	Np004G2035900	ESY6_g46476_DN2_SP0_c0.t1
OG0013074	Np003G1683800	ESY6_g46412_DN3_SP4_c14.t1
OG0013075	Np003G1845600	ESY6_g46201_DN3_SP8_c0.t1
OG0013076	Np003G1844900	ESY3_g31282_DN3_SP3_c0.t1
OG0013077	Np003G1698900	ESY24_g33238_DN3_SP8_c0.t1
OG0013078	Np003G1843900	ESY6_g45979_DN3_SP0_c0.t1
OG0013079	Np007G3798300	ESY11_g53259_DN3_SP8_c0.t1
OG0013080	Np007G3801800	ESY11_g52948_DN3_SP0_c0.t1
OG0013081	Np007G3794900, Np007G3794700	ESY11_g53370_DN3_SP0_c0.t1
OG0013083	Np007G3784800	ESY11_g53544_DN3_SP0_c0.t1
OG0013084	Np007G3783500	ESY11_g53585_DN3_SP4_c0.t1
OG0013085	Np007G3781400	ESY11_g53659_DN3_SP0_c0.t1
OG0013086	Np007G3781200	ESY11_g53664_DN3_SP0_c0.t1
OG0013087	Np007G3780800	ESY11_g53676_DN3_SP0_c0.t1
OG0013088	Np007G3779000	ESY11_g53720_DN3_SP0_c0.t1
OG0013089	Np007G3778700	ESY11_g53725_DN3_SP1_c0.t1
OG0013090	Np007G3778500	ESY11_g53734_DN3_SP0_c0.t1
OG0013091	Np007G3776700	ESY29_g13626_DN3_SP7_c0.t1
OG0013092	Np007G3769400	ESY11_g53870_DN3_SP5_c0.t1
OG0013093	Np007G3766600	ESY11_g53920_DN2_SP0_c0.t1
OG0013094	Np007G3765800	ESY11_g53932_DN3_SP0_c0.t1
OG0013095	Np005G2831100	ESY23_g297_DN2_SP0_c0.t1
OG0013096	Np005G2830900	ESY23_g298_DN3_SP2_c0.t1
OG0013097	Np005G2831500	ESY23_g287_DN3_SP0_c0.t1
OG0013098	Np005G2831600	ESY23_g286_DN3_SP8_c0.t1
OG0013099	Np005G2832900	ESY23_g207_DN3_SP0_c0.t1
OG0013100	Np005G2836600, Np006G3629600	ESY23_g110_DN3_SP0_c0.t1
OG0013101	Np005G2621900	ESY4_g26686_DN3_SP0_c0.t1
OG0013102	Np005G2846900	ESY26_g42322_DN3_SP0_c0.t1
OG0013103	Np005G3020800	ESY26_g42318_DN3_SP8_c0.t1
OG0013104	Np005G2848700	ESY9_g43846_DN3_SP1_c0.t1
OG0013105	Np005G2849600	ESY9_g43805_DN3_SP0_c0.t1
OG0013106	Np005G2852700	ESY9_g43775_DN2_SP0_c0.t1
OG0013107	Np005G2854700	ESY9_g43764_DN3_SP0_c0.t1, ESY9_g43763_DN3_SP0_c0.t1
OG0013108	Np005G2857800	ESY9_g43743_DN3_SP3_c0.t1
OG0013109	Np005G2858200, Np005G2858300	ESY9_g43739_DN3_SP6_c0.t1
OG0013110	Np001G0681500	ESY1_g12402_DN3_SP0_c0.t1
OG0013111	Np005G2861700	ESY9_g43693_DN3_SP8_c26.t1
OG0013112	Np005G2862400	ESY9_g43686_DN3_SP8_c0.t1
OG0013113	Np005G2862700	ESY9_g43684_DN3_SP0_c0.t1
OG0013114	Np005G2888300	ESY9_g43220_DN3_SP1_c0.t1
OG0013115	Np005G2886700	ESY9_g43236_DN3_SP7_c10.t1
OG0013116	Np005G2886600	ESY9_g43243_DN2_SP0_c0.t1
OG0013117	Np005G2886500	ESY9_g43252_DN3_SP0_c0.t1, ESY9_g43253_DN3_SP8_c0.t1
OG0013118	Np005G2886400	ESY9_g43254_DN3_SP6_c0.t1, ESY9_g42691_DN3_SP0_c0.t1
OG0013119	Np004G2022700	ESY6_g48909_DN2_SP0_c0.t1, ESY24_g32912_DN1_SP0_c0.t1
OG0013120	Np005G2881100	ESY9_g43322_DN3_SP0_c0.t1
OG0013121	Np005G2871300	ESY9_g43362_DN3_SP0_c0.t1
OG0013122	Np003G1735600	ESY22_g40934_DN3_SP0_c0.t1
OG0013123	Np005G2876300	ESY9_g43456_DN3_SP6_c0.t1
OG0013124	Np005G2876800	ESY9_g43464_DN3_SP7_c0.t1
OG0013125	Np004G2038400	ESY4_g21721_DN3_SP8_c0.t1
OG0013126	Np005G2868900	ESY9_g43631_DN3_SP0_c0.t1
OG0013127	Np005G2867500	ESY9_g43608_DN2_SP0_c0.t1
OG0013128	Np005G2867400	ESY9_g43604_DN3_SP0_c0.t1
OG0013129	Np005G2864500, Np005G2864400	ESY9_g43571_DN3_SP1_c0.t1
OG0013130	Np005G2894100	ESY9_g43060_DN3_SP0_c0.t1
OG0013131	Np003G1775500	ESY10_g14931_DN3_SP0_c0.t1
OG0013132	Np003G1763100	ESY19_g41354_DN3_SP0_c0.t1
OG0013133	Np003G1763700	ESY19_g41356_DN3_SP2_c0.t1
OG0013134	Np003G1764000	ESY19_g41386_DN3_SP5_c0.t1
OG0013135	Np001G0444500	ESY1_g6630_DN3_SP0_c0.t1
OG0013136	Np001G0428400	ESY1_g6618_DN3_SP8_c0.t1
OG0013137	Np001G0428300	ESY1_g6576_DN3_SP2_c0.t1
OG0013138	Np006G3340700	ESY1_g6540_DN3_SP0_c0.t1
OG0013139	Np001G0427200	ESY1_g6536_DN3_SP8_c0.t1
OG0013140	Np001G0426100	ESY1_g6460_DN3_SP2_c0.t1
OG0013141	Np001G0426000	ESY1_g6459_DN3_SP0_c0.t1
OG0013142	Np001G0425100	ESY1_g6194_DN3_SP1_c0.t1
OG0013143	Np003G1712600	ESY1_g6198_DN3_SP1_c0.t1
OG0013144	Np001G0423900	ESY1_g6210_DN3_SP0_c0.t1
OG0013145	Np005G3002800	ESY16_g61455_DN3_SP1_c0.t1
OG0013146	Np005G3002000	ESY16_g61460_DN3_SP0_c0.t1
OG0013147	Np005G3001700	ESY16_g61468_DN1_SP0_c0.t1
OG0013148	Np005G2995500	ESY16_g61483_DN3_SP0_c36.t1
OG0013149	Np005G2994400	ESY16_g61491_DN3_SP0_c0.t1
OG0013150	Np005G2994300	ESY10_g14948_DN3_SP4_c0.t1
OG0013151	Np005G2984200	ESY16_g61525_DN3_SP8_c8.t1
OG0013152	Np001G0435200	ESY16_g61594_DN3_SP0_c0.t1
OG0013153	Np005G3125700	ESY16_g61607_DN3_SP2_c0.t1
OG0013154	Np005G2962100	ESY16_g61627_DN3_SP0_c0.t1
OG0013155	Np005G3117400	ESY3_g32695_DN3_SP8_c0.t1
OG0013156	Np004G1899700, Np007G4254900	ESY3_g32693_DN3_SP8_c0.t1
OG0013157	Np007G4254600	ESY6_g50768_DN3_SP8_c0.t1
OG0013158	Np007G4254200	ESY3_g32686_DN3_SP0_c0.t1
OG0013159	Np007G4253300	ESY5_g4854_DN3_SP5_c0.t1
OG0013160	Np007G4251800	ESY3_g32665_DN3_SP4_c0.t1
OG0013161	Np007G4251600	ESY3_g32663_DN3_SP8_c0.t1
OG0013162	Np007G4249200	ESY3_g32643_DN3_SP0_c0.t1
OG0013163	Np007G4248000	ESY3_g32631_DN3_SP2_c0.t1
OG0013164	Np001G0008100	ESY6_g50279_DN3_SP3_c0.t1
OG0013165	Np003G1756600	ESY6_g50277_DN3_SP7_c0.t1
OG0013166	Np001G0007500	ESY6_g50272_DN3_SP5_c12.t1
OG0013167	Np001G0007300	ESY6_g50268_DN3_SP0_c0.t1
OG0013168	Np001G0004900	ESY6_g50235_DN3_SP5_c0.t1
OG0013169	Np001G0005400	ESY6_g50247_DN3_SP0_c0.t1
OG0013170	Np003G1444800	ESY7_g17192_DN2_SP0_c0.t1
OG0013171	Np001G0003300	ESY6_g50225_DN3_SP8_c0.t1
OG0013172	Np007G3719800	ESY11_g54923_DN3_SP2_c0.t1
OG0013174	Np001G0001500	ESY6_g50753_DN2_SP0_c0.t1
OG0013175	Np001G0000400	ESY6_g50764_DN3_SP6_c0.t1
OG0013176	Np001G0000100	ESY6_g50767_DN3_SP8_c0.t1
OG0013178	Np007G3894600	ESY3_g32091_DN3_SP5_c0.t1
OG0013179	Np007G3894500	ESY2_g33267_DN3_SP0_c0.t1
OG0013180	Np001G0698900	ESY1_g12581_DN3_SP0_c0.t1
OG0013181	Np001G0698500	ESY1_g12577_DN2_SP0_c0.t1
OG0013182	Np002G1161400	ESY1_g12572_DN3_SP0_c0.t1, ESY5_g3346_DN3_SP0_c0.t1
OG0013183	Np001G0697700	ESY1_g12568_DN3_SP0_c0.t1, ESY1_g10287_DN1_SP0_c0.t1, ESY1_g10288_DN2_SP0_c0.t1
OG0013184	Np001G0697600	ESY1_g10282_DN2_SP0_c0.t1, ESY1_g10286_DN3_SP0_c16.t1, ESY1_g12567_DN3_SP5_c0.t1
OG0013185	Np001G0696000	ESY1_g12554_DN3_SP8_c0.t1
OG0013186	Np001G0695900	ESY1_g12553_DN3_SP3_c0.t1
OG0013187	Np001G0694500	ESY1_g12535_DN3_SP0_c0.t1
OG0013188	Np001G0692000	ESY1_g12509_DN3_SP6_c0.t1
OG0013189	Np001G0691300	ESY1_g12496_DN3_SP0_c0.t1
OG0013190	Np001G0691200	ESY1_g12495_DN3_SP0_c0.t1
OG0013191	Np001G0683900	ESY1_g12419_DN2_SP0_c0.t1
OG0013192	Np001G0682800	ESY1_g12413_DN2_SP0_c7.t1
OG0013193	Np001G0678800	ESY13_g57596_DN2_SP0_c0.t1, ESY1_g12363_DN3_SP0_c0.t1
OG0013194	Np001G0678700	ESY1_g12361_DN3_SP8_c0.t1
OG0013195	Np001G0676300	ESY1_g12344_DN3_SP2_c0.t1
OG0013196	Np001G0674100	ESY1_g12314_DN3_SP0_c0.t1
OG0013197	Np001G0355400, Np002G0973100	ESY6_g46408_DN3_SP0_c0.t1
OG0013198	Np001G0668500	ESY1_g12222_DN3_SP2_c0.t1
OG0013200	Np001G0661400	ESY1_g12062_DN3_SP5_c0.t1
OG0013201	Np001G0658000	ESY1_g12035_DN3_SP0_c0.t1, ESY1_g12034_DN3_SP0_c0.t1
OG0013202	Np006G3677800	ESY8_g59605_DN3_SP0_c0.t1
OG0013203	Np001G0656200	ESY1_g11990_DN3_SP0_c0.t1
OG0013204	Np001G0653600	ESY1_g11972_DN3_SP0_c0.t1
OG0013205	Np002G1122500, Np002G1059800	ESY1_g11903_DN3_SP0_c0.t1
OG0013205	Np005G3075500	ESY1_g11902_DN3_SP0_c0.t1, ESY1_g11901_DN3_SP0_c0.t1
OG0013206	Np001G0650200	ESY1_g11885_DN3_SP8_c0.t1
OG0013207	Np001G0649500	ESY1_g11873_DN3_SP0_c0.t1
OG0013208	Np001G0180500	ESY1_g12134_DN3_SP0_c0.t1
OG0013209	Np001G0647000	ESY1_g11211_DN3_SP0_c0.t1
OG0013210	Np002G1072900	ESY2_g34238_DN3_SP2_c0.t1
OG0013211	Np001G0643000	ESY1_g11299_DN3_SP2_c0.t1
OG0013212	Np002G0962200	ESY2_g35274_DN2_SP5_c0.t1
OG0013213	Np005G2791500	ESY16_g62529_DN3_SP0_c0.t1
OG0013214	Np001G0634900	ESY1_g11414_DN3_SP0_c0.t1
OG0013215	Np001G0633300	ESY1_g11429_DN3_SP3_c0.t1
OG0013216	Np001G0470800	ESY1_g6714_DN1_SP0_c0.t1, ESY1_g8393_DN3_SP7_c0.t1
OG0013217	Np001G0630100	ESY1_g11500_DN3_SP8_c24.t1
OG0013218	Np001G0629900	ESY1_g11502_DN3_SP3_c0.t1
OG0013219	Np001G0629200	ESY1_g11517_DN3_SP0_c0.t1
OG0013220	Np001G0627100	ESY1_g11551_DN3_SP0_c0.t1
OG0013221	Np001G0627000	ESY1_g11552_DN3_SP5_c0.t1
OG0013222	Np001G0625800	ESY1_g11575_DN3_SP1_c0.t1
OG0013223	Np001G0622100, Np001G0582600	ESY1_g11656_DN2_SP5_c0.t1
OG0013225	Np001G0619000	ESY1_g11711_DN3_SP4_c0.t1
OG0013226	Np001G0615300	ESY1_g11758_DN3_SP0_c0.t1
OG0013227	Np001G0613600	ESY1_g11780_DN3_SP1_c0.t1
OG0013228	Np001G0612900	ESY1_g11794_DN3_SP1_c0.t1
OG0013230	Np001G0609500	ESY1_g11818_DN3_SP0_c0.t1
OG0013231	Np001G0607600	ESY1_g11841_DN3_SP0_c0.t1
OG0013232	Np001G0606800	ESY1_g10515_DN3_SP0_c0.t1
OG0013233	Np001G0604100	ESY1_g10546_DN2_SP0_c0.t1
OG0013234	Np001G0603900	ESY1_g10547_DN3_SP0_c0.t1
OG0013235	Np001G0603000	ESY1_g10560_DN3_SP2_c0.t1
OG0013236	Np001G0172100	ESY15_g64466_DN3_SP6_c0.t1
OG0013237	Np001G0600700, Np002G1057100	ESY1_g10581_DN2_SP0_c0.t1
OG0013238	Np001G0599000	ESY1_g10642_DN3_SP0_c0.t1
OG0013239	Np001G0593300	ESY1_g10725_DN3_SP8_c0.t1
OG0013240	Np001G0593100	ESY1_g10728_DN3_SP8_c0.t1
OG0013241	Np001G0590700	ESY1_g10758_DN3_SP4_c0.t1
OG0013242	Np001G0590000	ESY1_g10764_DN3_SP0_c0.t1
