Orthogroup	Noccaea_praecox	Arabis_alpina
OG0013124	Np005G2876800	Aa_G59040.h1.t1
OG0013125	Np004G2038400	Aa_G127590.h1.t1
OG0013126	Np005G2868900	Aa_G398640.h1.t1
OG0013127	Np005G2867500	Aa_G408940.h1.t1
OG0013128	Np005G2867400	Aa_G408950.h1.t1
OG0013129	Np005G2864500, Np005G2864400	Aa_G298580.h1.t1
OG0013130	Np005G2894100	Aa_G148260.h1.t1
OG0013131	Np003G1775500	Aa_G540030.h1.t1
OG0013132	Np003G1763100	Aa_G61150.h1.t1
OG0013133	Np003G1763700	Aa_G61180.h1.t1
OG0013134	Np003G1764000	Aa_G61200.h1.t1
OG0013135	Np001G0444500	Aa_G671970.h1.t1
OG0013136	Np001G0428400	Aa_G39410.h1.t1
OG0013137	Np001G0428300	Aa_G39430.h1.t1
OG0013138	Np006G3340700	Aa_G39510.h1.t1
OG0013139	Np001G0427200	Aa_G39520.h1.t1
OG0013140	Np001G0426100	Aa_G39560.h1.t1
OG0013141	Np001G0426000	Aa_G39570.h1.t1
OG0013142	Np001G0425100	Aa_G612990.h1.t1
OG0013143	Np003G1712600	Aa_G150630.h1.t1
OG0013144	Np001G0423900	Aa_G150610.h1.t1
OG0013145	Np005G3002800	Aa_G49560.h1.t1
OG0013146	Np005G3002000	Aa_G49520.h1.t1
OG0013147	Np005G3001700	Aa_G49490.h1.t1
OG0013148	Np005G2995500	Aa_G49360.h1.t1
OG0013149	Np005G2994400	Aa_G49290.h1.t1
OG0013150	Np005G2994300	Aa_G49280.h1.t1
OG0013151	Np005G2984200	Aa_G296100.h1.t1
OG0013152	Np001G0435200	Aa_G295930.h1.t1
OG0013153	Np005G3125700	Aa_G173280.h1.t1
OG0013154	Np005G2962100	Aa_G16670.h1.t1
OG0013155	Np005G3117400	Aa_G52300.h1.t1
OG0013156	Np004G1899700, Np007G4254900	Aa_G52310.h1.t1
OG0013157	Np007G4254600	Aa_G52350.h1.t1
OG0013158	Np007G4254200	Aa_G52410.h1.t1
OG0013159	Np007G4253300	Aa_G52490.h1.t1
OG0013160	Np007G4251800	Aa_G52580.h1.t1
OG0013161	Np007G4251600	Aa_G52600.h1.t1
OG0013162	Np007G4249200	Aa_G451720.h1.t1, Aa_G798460.h1.t1
OG0013163	Np007G4248000	Aa_G593160.h1.t1
OG0013164	Np001G0008100	Aa_G43720.h1.t1
OG0013165	Np003G1756600	Aa_G43740.h1.t1
OG0013166	Np001G0007500	Aa_G43780.h1.t1
OG0013167	Np001G0007300	Aa_G43800.h1.t1
OG0013168	Np001G0004900	Aa_G43910.h1.t1
OG0013169	Np001G0005400	Aa_G43970.h1.t1
OG0013170	Np003G1444800	Aa_G43990.h1.t1
OG0013171	Np001G0003300	Aa_G113940.h1.t1
OG0013172	Np007G3719800	Aa_G194770.h1.t1
OG0013173	Np001G0002000	Aa_G113810.h1.t1
OG0013174	Np001G0001500	Aa_G113770.h1.t1
OG0013175	Np001G0000400	Aa_G113670.h1.t1
OG0013176	Np001G0000100	Aa_G113650.h1.t1
OG0013177	Np007G4255200, Np004G1900100	Aa_G273260.h1.t1
OG0013178	Np007G3894600	Aa_G273210.h1.t1, Aa_G38200.h1.t1
OG0013179	Np007G3894500	Aa_G273200.h1.t1
OG0013180	Np001G0698900	Aa_G273120.h1.t1
OG0013181	Np001G0698500	Aa_G273080.h1.t1
OG0013182	Np002G1161400	Aa_G273030.h1.t1
OG0013184	Np001G0697600	Aa_G272990.h1.t1
OG0013185	Np001G0696000	Aa_G336720.h1.t1
OG0013186	Np001G0695900	Aa_G163710.h1.t1
OG0013188	Np001G0692000	Aa_G364280.h1.t1
OG0013189	Np001G0691300	Aa_G236550.h1.t1
OG0013190	Np001G0691200	Aa_G236540.h1.t1
OG0013191	Np001G0683900	Aa_G2490.h1.t1
OG0013192	Np001G0682800	Aa_G2420.h1.t1
OG0013193	Np001G0678800	Aa_G33570.h1.t1
OG0013194	Np001G0678700	Aa_G33560.h1.t1
OG0013195	Np001G0676300	Aa_G33420.h1.t1
OG0013196	Np001G0674100	Aa_G572550.h1.t1
OG0013197	Np001G0355400, Np002G0973100	Aa_G338430.h1.t1
OG0013198	Np001G0668500	Aa_G57980.h1.t1
OG0013199	Np001G0662500	Aa_G208940.h1.t1
OG0013200	Np001G0661400	Aa_G77330.h1.t1
OG0013201	Np001G0658000	Aa_G77410.h1.t1
OG0013202	Np006G3677800	Aa_G418350.h1.t1
OG0013204	Np001G0653600	Aa_G349500.h1.t1
OG0013205	Np002G1122500, Np002G1059800, Np005G3075500	Aa_G132710.h1.t1, Aa_G132700.h1.t1
OG0013206	Np001G0650200	Aa_G132800.h1.t1
OG0013207	Np001G0649500	Aa_G322960.h1.t1
OG0013208	Np001G0180500	Aa_G451520.h1.t1
OG0013209	Np001G0647000	Aa_G340550.h1.t1
OG0013210	Np002G1072900	Aa_G252530.h1.t1
OG0013211	Np001G0643000	Aa_G90370.h1.t1, Aa_G262270.h1.t1
OG0013212	Np002G0962200	Aa_G705000.h1.t1
OG0013213	Np005G2791500	Aa_G228020.h1.t1
OG0013214	Np001G0634900	Aa_G345900.h1.t1
OG0013215	Np001G0633300	Aa_G861710.h1.t1
OG0013216	Np001G0470800	Aa_G458650.h1.t1
OG0013217	Np001G0630100	Aa_G98510.h1.t1
OG0013218	Np001G0629900	Aa_G98530.h1.t1
OG0013219	Np001G0629200	Aa_G45660.h1.t1, Aa_G98600.h1.t1
OG0013220	Np001G0627100	Aa_G345840.h1.t1
OG0013221	Np001G0627000	Aa_G345830.h1.t1
OG0013222	Np001G0625800	Aa_G317210.h1.t1
OG0013223	Np001G0622100, Np001G0582600	Aa_G114920.h1.t1
OG0013224	Np001G0581100, Np001G0620800, Np001G0582900	Aa_G401950.h1.t1
OG0013225	Np001G0619000	Aa_G369770.h1.t1
OG0013226	Np001G0615300	Aa_G238710.h1.t1
OG0013227	Np001G0613600	Aa_G483470.h1.t1
OG0013228	Np001G0612900	Aa_G562500.h1.t1
OG0013229	Np001G0612500	Aa_G174890.h1.t1
OG0013230	Np001G0609500	Aa_G174970.h1.t1
OG0013231	Np001G0607600	Aa_G559700.h1.t1
OG0013232	Np001G0606800	Aa_G660610.h1.t1
OG0013233	Np001G0604100	Aa_G224840.h1.t1
OG0013234	Np001G0603900	Aa_G224850.h1.t1
OG0013235	Np001G0603000	Aa_G268560.h1.t1
OG0013236	Np001G0172100	Aa_G139050.h1.t1
OG0013237	Np001G0600700, Np002G1057100	Aa_G287230.h1.t1
OG0013238	Np001G0599000	Aa_G302270.h1.t1
OG0013239	Np001G0593300	Aa_G742130.h1.t1
OG0013240	Np001G0593100	Aa_G742120.h1.t1
OG0013241	Np001G0590700	Aa_G306800.h1.t1
OG0013242	Np001G0590000	Aa_G427650.h1.t1, Aa_G137610.h1.t1
OG0013243	Np001G0584900	Aa_G287630.h1.t1
OG0013244	Np001G0583200	Aa_G381370.h1.t1
OG0013245	Np001G0583100	Aa_G381360.h1.t1
OG0013246	Np001G0579700	Aa_G381240.h1.t1
OG0013247	Np001G0578600	Aa_G331290.h1.t1
OG0013248	Np001G0575900	Aa_G319040.h1.t1
OG0013249	Np001G0573500	Aa_G277030.h1.t1
OG0013250	Np001G0573200	Aa_G277060.h1.t1
OG0013251	Np002G0958400	Aa_G201310.h1.t1
OG0013252	Np001G0571700	Aa_G266040.h1.t1
OG0013253	Np005G3000800	Aa_G49460.h1.t1
OG0013254	Np001G0566500	Aa_G297400.h1.t1
OG0013255	Np005G3192100	Aa_G184880.h1.t1
OG0013255	Np001G0571200	Aa_G99960.h1.t1
OG0013256	Np001G0562700	Aa_G14030.h1.t1
OG0013257	Np001G0562400	Aa_G14080.h1.t1
OG0013258	Np001G0562000, Np004G1976100	Aa_G14170.h1.t1
OG0013259	Np001G0561500	Aa_G14180.h1.t1
OG0013260	Np001G0553800	Aa_G212750.h1.t1
OG0013261	Np001G0551400	Aa_G119280.h1.t1, Aa_G668310.h1.t1
OG0013262	Np001G0551100	Aa_G111360.h1.t1
OG0013263	Np001G0550800	Aa_G111410.h1.t1
OG0013264	Np001G0547000	Aa_G235210.h1.t1
OG0013265	Np003G1619900	Aa_G141210.h1.t1
OG0013266	Np003G1619800	Aa_G141190.h1.t1
OG0013267	Np003G1619700	Aa_G141180.h1.t1
OG0013268	Np003G1617900	Aa_G141150.h1.t1
OG0013269	Np003G1638300	Aa_G198290.h1.t1
OG0013270	Np003G1641100	Aa_G134140.h1.t1
OG0013272	Np005G3012200	Aa_G139290.h1.t1
OG0013273	Np005G3012600	Aa_G139200.h1.t1
OG0013275	Np005G3014000	Aa_G507520.h1.t1
OG0013276	Np007G3873700	Aa_G806610.h1.t1
OG0013277	Np007G3874700	Aa_G284640.h1.t1
OG0013278	Np007G3879100	Aa_G86410.h1.t1
OG0013279	Np007G3880300	Aa_G535130.h1.t1
OG0013280	Np007G3880400	Aa_G535140.h1.t1
OG0013281	Np007G3881500	Aa_G183470.h1.t1
OG0013282	Np007G3886800	Aa_G220.h1.t1
OG0013283	Np007G3889000	Aa_G211160.h1.t1
OG0013284	Np007G3888900	Aa_G211150.h1.t1
OG0013285	Np007G3889600	Aa_G211230.h1.t1
OG0013286	Np007G3892300	Aa_G196620.h1.t1
OG0013287	Np007G3895500	Aa_G116250.h1.t1
OG0013288	Np007G3896600	Aa_G116310.h1.t1
OG0013289	Np007G3896700	Aa_G116320.h1.t1
OG0013290	Np007G3897400	Aa_G116380.h1.t1
OG0013291	Np007G3868700	Aa_G26890.h1.t1
OG0013292	Np007G3895600	Aa_G116260.h1.t1
OG0013293	Np007G3869700	Aa_G183140.h1.t1
OG0013294	Np007G3869800	Aa_G183120.h1.t1
OG0013295	Np002G0942700	Aa_G454580.h1.t1
OG0013298	Np002G0934200	Aa_G21320.h1.t1
OG0013299	Np002G0932500	Aa_G544040.h1.t1
OG0013300	Np003G1509200	Aa_G108690.h1.t1, Aa_G108690.h2.t1
OG0013301	Np002G0927300	Aa_G108700.h1.t1, Aa_G108700.h2.t1
OG0013302	Np002G0925400	Aa_G567140.h1.t1
OG0013303	Np002G0916100	Aa_G7190.h1.t1
OG0013304	Np002G0913200	Aa_G7150.h1.t1
OG0013305	Np002G0912400	Aa_G184450.h1.t1
OG0013306	Np002G0909000	Aa_G56030.h1.t1
OG0013307	Np002G0903800	Aa_G343260.h1.t1
OG0013308	Np002G0899400	Aa_G131750.h1.t1
OG0013309	Np002G0895500	Aa_G141420.h1.t1
OG0013311	Np005G3107500, Np005G3107700, Np005G3108100	Aa_G447110.h1.t1
OG0013313	Np007G3747000	Aa_G99900.h1.t1
OG0013314	Np007G3746600	Aa_G415550.h1.t1
OG0013316	Np007G3744700	Aa_G325940.h1.t1
OG0013317	Np007G3742300	Aa_G426620.h1.t1
OG0013318	Np007G3741500	Aa_G426590.h1.t1
OG0013319	Np007G3741400	Aa_G426580.h1.t1
OG0013320	Np007G3739800	Aa_G190110.h1.t1
OG0013321	Np007G3739700	Aa_G190120.h1.t1
OG0013323	Np007G3736300	Aa_G244860.h1.t1
OG0013325	Np007G3732500	Aa_G143540.h1.t1
OG0013326	Np007G3731200	Aa_G230180.h1.t1
OG0013327	Np007G3729900	Aa_G726600.h1.t1
OG0013328	Np006G3306000	Aa_G88470.h1.t1
OG0013329	Np006G3306100	Aa_G88480.h1.t1
OG0013330	Np006G3307100	Aa_G684890.h1.t1
OG0013331	Np006G3307200	Aa_G684880.h1.t1
OG0013332	Np006G3307400	Aa_G144300.h1.t1
OG0013333	Np006G3307600	Aa_G144280.h1.t1
OG0013334	Np006G3309400	Aa_G281390.h1.t1
OG0013335	Np006G3310000	Aa_G281320.h1.t1
OG0013336	Np006G3312800	Aa_G401700.h1.t1
OG0013337	Np006G3314200	Aa_G371030.h1.t1, Aa_G144120.h1.t1
OG0013338	Np006G3314400	Aa_G144140.h1.t1
OG0013339	Np006G3316900	Aa_G560440.h1.t1
OG0013341	Np006G3324900	Aa_G224290.h1.t1
OG0013342	Np006G3328100	Aa_G38310.h1.t1
OG0013343	Np006G3332000	Aa_G451130.h1.t1
OG0013344	Np006G3333500	Aa_G359290.h1.t1
OG0013345	Np006G3335500, Np003G1760800	Aa_G461850.h1.t1
OG0013346	Np006G3340800	Aa_G509540.h1.t1
OG0013347	Np006G3342100	Aa_G202450.h1.t1
OG0013348	Np006G3342200	Aa_G202440.h1.t1
OG0013349	Np006G3344400	Aa_G444110.h1.t1
OG0013350	Np006G3345000	Aa_G216820.h2.t1, Aa_G216820.h1.t1
OG0013351	Np006G3345100	Aa_G216830.h1.t1
OG0013352	Np006G3350800	Aa_G783260.h1.t1, Aa_G955640.h1.t1
OG0013353	Np001G0471300	Aa_G458680.h1.t1
OG0013354	Np006G3657700	Aa_G310060.h1.t1
OG0013356	Np001G0435600	Aa_G337550.h1.t1
OG0013357	Np006G3370100	Aa_G197150.h1.t1
OG0013358	Np006G3357300	Aa_G66220.h1.t1
OG0013359	Np006G3361200	Aa_G150770.h1.t1
OG0013360	Np006G3361600, Np002G1091700	Aa_G150800.h1.t1
OG0013361	Np006G3364500	Aa_G150930.h1.t1
OG0013362	Np001G0275000	Aa_G278070.h1.t1
OG0013363	Np006G3368700	Aa_G617050.h2.t1, Aa_G617050.h1.t1
OG0013364	Np006G3369900	Aa_G197170.h1.t1
OG0013365	Np006G3372200	Aa_G249290.h1.t1
OG0013366	Np006G3390000, Np006G3375500	Aa_G30070.h1.t1
OG0013367	Np006G3375800	Aa_G30040.h1.t1
OG0013369	Np006G3379700	Aa_G570380.h1.t1
OG0013370	Np006G3380000	Aa_G570360.h1.t1
OG0013372	Np011G4361400	Aa_G250560.h1.t1
OG0013373	Np006G3382100	Aa_G159800.h1.t1
OG0013374	Np005G2799600	Aa_G789050.h1.t1
OG0013375	Np003G1830100	Aa_G561130.h1.t1
OG0013376	Np003G1831300	Aa_G320470.h1.t1
OG0013377	Np004G2533100	Aa_G22820.h1.t1
OG0013378	Np007G3976400	Aa_G50790.h1.t1
OG0013379	Np007G3976500	Aa_G50780.h1.t1
OG0013380	Np006G3685300	Aa_G224760.h1.t1
OG0013381	Np003G1837400	Aa_G892700.h1.t1
OG0013383	Np003G1816800	Aa_G35230.h1.t1
OG0013384	Np003G1815100	Aa_G546070.h1.t1
OG0013385	Np003G1820900	Aa_G35040.h1.t1
OG0013386	Np003G1825700	Aa_G93500.h1.t1
OG0013387	Np006G3710900	Aa_G10140.h1.t1
OG0013388	Np006G3705900	Aa_G74460.h1.t1
OG0013390	Np006G3701300	Aa_G279250.h1.t1
OG0013391	Np006G3701600	Aa_G279280.h1.t1
OG0013392	Np006G3695400	Aa_G145580.h1.t1
OG0013393	Np006G3694900	Aa_G100340.h1.t1
OG0013394	Np006G3694600	Aa_G100310.h1.t1
OG0013395	Np006G3693400	Aa_G100230.h1.t1
OG0013396	Np010G4334100, Np006G3691300	Aa_G91700.h1.t1
OG0013397	Np006G3690800	Aa_G591390.h1.t1
OG0013398	Np006G3689100	Aa_G313890.h1.t1
OG0013399	Np006G3687300	Aa_G311500.h1.t1
OG0013400	Np006G3685500	Aa_G224740.h1.t1
OG0013401	Np006G3680000	Aa_G157410.h1.t1
OG0013402	Np006G3667200	Aa_G531980.h1.t1
OG0013403	Np006G3667500	Aa_G11890.h1.t1
OG0013404	Np006G3641900	Aa_G373600.h1.t1
OG0013405	Np006G3639600	Aa_G87260.h1.t1
OG0013406	Np006G3643800	Aa_G321350.h1.t1
OG0013407	Np006G3631800	Aa_G480950.h1.t1
OG0013408	Np006G3631400	Aa_G480910.h1.t1
OG0013409	Np006G3629300	Aa_G290430.h1.t1
OG0013410	Np006G3624700	Aa_G363350.h1.t1
OG0013411	Np006G3644400	Aa_G321390.h1.t1
OG0013412	Np006G3646000	Aa_G393050.h1.t1
OG0013413	Np006G3647300	Aa_G393110.h1.t1
OG0013414	Np006G3627000	Aa_G506530.h1.t1
OG0013415	Np006G3634200, Np006G3634800	Aa_G35770.h1.t1
OG0013416	Np006G3633300	Aa_G35740.h1.t1
OG0013417	Np004G2022200	Aa_G593950.h1.t1, Aa_G593980.h1.t1
OG0013418	Np004G2102900	Aa_G92310.h1.t1
OG0013419	Np004G2033000	Aa_G115070.h1.t1
OG0013420	Np004G2101000	Aa_G475480.h1.t1
OG0013421	Np004G2032000	Aa_G54760.h1.t1
OG0013422	Np004G2030300	Aa_G462850.h1.t1
OG0013423	Np004G2025200	Aa_G82620.h1.t1
OG0013424	Np004G2025000	Aa_G753440.h1.t1, Aa_G82590.h1.t1
OG0013425	Np004G2050100	Aa_G287830.h1.t1
OG0013426	Np004G2045800	Aa_G472460.h1.t1
OG0013427	Np004G2045300	Aa_G200340.h1.t1
OG0013428	Np004G2039400, Np004G2042500	Aa_G737020.h1.t1
OG0013431	Np004G2087600	Aa_G276610.h1.t1
OG0013432	Np004G2086800	Aa_G60430.h1.t1
OG0013433	Np004G2085200	Aa_G377070.h1.t1
OG0013434	Np004G2084800	Aa_G397310.h1.t1
OG0013435	Np007G3847300	Aa_G87470.h1.t1
OG0013436	Np004G2069200	Aa_G433770.h1.t1
OG0013437	Np004G2064600	Aa_G300880.h1.t1
OG0013438	Np004G2064200	Aa_G300850.h1.t1
OG0013439	Np004G2064100	Aa_G300830.h1.t1
OG0013441	Np004G2063000	Aa_G124920.h1.t1
OG0013442	Np003G1773900	Aa_G71390.h1.t1
OG0013443	Np003G1762800	Aa_G61130.h1.t1
OG0013444	Np003G1778600	Aa_G294850.h1.t1
OG0013445	Np003G1779700	Aa_G453780.h1.t1
OG0013446	Np003G1780100	Aa_G453800.h1.t1
OG0013447	Np003G1783800	Aa_G414550.h1.t1
OG0013448	Np003G1794500	Aa_G107430.h1.t1
OG0013449	Np003G1798500	Aa_G275340.h1.t1
OG0013450	Np003G1799000	Aa_G617990.h1.t1
OG0013451	Np003G1799400	Aa_G686380.h1.t1
OG0013453	Np003G1803500	Aa_G318190.h1.t1
OG0013454	Np003G1803800	Aa_G341460.h1.t1
OG0013455	Np003G1470200	Aa_G128870.h1.t1
OG0013456	Np003G1470500	Aa_G128840.h1.t1
OG0013457	Np003G1471500	Aa_G255510.h1.t1
OG0013458	Np001G0141100	Aa_G40930.h1.t1
OG0013459	Np001G0142400	Aa_G189770.h1.t1
OG0013460	Np001G0142600	Aa_G189790.h1.t1
OG0013461	Np001G0142900	Aa_G189810.h1.t1
OG0013462	Np006G3432600, Np001G0088900, Np001G0146500	Aa_G120170.h1.t1
OG0013463	Np001G0147500	Aa_G26030.h1.t1
OG0013464	Np001G0148000	Aa_G26080.h1.t1
OG0013465	Np001G0148400	Aa_G26110.h1.t1
OG0013466	Np001G0149000	Aa_G25930.h1.t1
OG0013467	Np005G2925400	Aa_G354210.h1.t1
OG0013469	Np007G3723200, Np007G3723400	Aa_G166560.h1.t1
OG0013470	Np007G3718800	Aa_G194700.h1.t1
OG0013471	Np007G3716300	Aa_G440780.h1.t1
OG0013472	Np001G0461600	Aa_G99430.h1.t1
OG0013473	Np001G0455600	Aa_G424440.h1.t1
OG0013474	Np006G3207200	Aa_G12980.h1.t1
OG0013477	Np006G3208700	Aa_G12850.h1.t1
OG0013478	Np006G3209700	Aa_G206170.h1.t1
OG0013479	Np006G3210900	Aa_G206060.h1.t1
OG0013480	Np006G3211000	Aa_G241290.h1.t1
OG0013481	Np006G3211500	Aa_G241240.h1.t1
OG0013482	Np006G3212100, Np006G3212200	Aa_G241190.h1.t1
OG0013483	Np006G3214700	Aa_G226100.h1.t1
OG0013484	Np006G3214800	Aa_G226090.h1.t1
OG0013485	Np006G3214900	Aa_G226080.h1.t1
OG0013486	Np006G3219600	Aa_G593450.h1.t1
OG0013487	Np006G3220200	Aa_G178010.h1.t1
OG0013488	Np006G3221400, Np006G3221700	Aa_G177930.h1.t1
OG0013489	Np006G3224400	Aa_G462220.h1.t1
OG0013490	Np006G3225500	Aa_G332700.h1.t1
OG0013491	Np006G3226500	Aa_G332620.h1.t1
OG0013492	Np006G3226600	Aa_G332610.h1.t1
OG0013493	Np006G3226700, Np006G3490500	Aa_G332600.h1.t1
OG0013494	Np006G3228600	Aa_G196920.h1.t1
OG0013495	Np006G3229800	Aa_G196820.h1.t1
OG0013496	Np006G3230200	Aa_G536050.h1.t1
OG0013497	Np006G3230400	Aa_G536070.h1.t1
OG0013498	Np006G3230700	Aa_G381020.h1.t1
OG0013499	Np006G3231400	Aa_G381100.h1.t1
OG0013500	Np006G3234000	Aa_G16970.h1.t1
OG0013501	Np006G3234200	Aa_G17000.h1.t1
OG0013502	Np006G3235900	Aa_G17120.h1.t1
OG0013503	Np006G3236100	Aa_G17130.h1.t1
OG0013504	Np006G3240600, Np004G2187600	Aa_G16020.h1.t1
OG0013505	Np006G3242000	Aa_G16130.h1.t1
OG0013506	Np006G3245100	Aa_G289670.h1.t1
OG0013507	Np006G3246000	Aa_G289710.h1.t1
OG0013508	Np006G3249000	Aa_G175230.h1.t1
OG0013510	Np006G3254200	Aa_G265060.h1.t1
OG0013511	Np006G3254700	Aa_G265110.h1.t1
OG0013512	Np006G3255000	Aa_G265130.h1.t1
OG0013513	Np006G3256200	Aa_G484790.h1.t1
OG0013514	Np006G3257300	Aa_G288470.h1.t1
OG0013515	Np006G3257500	Aa_G288490.h1.t1
OG0013516	Np006G3299400, Np006G3258000	Aa_G479510.h1.t1
OG0013517	Np006G3258800, Np006G3245700	Aa_G100620.h1.t1
OG0013518	Np006G3260900	Aa_G595210.h1.t1
OG0013519	Np006G3266300	Aa_G284480.h1.t1
OG0013520	Np001G0456000	Aa_G424480.h1.t1
OG0013521	Np006G3268100	Aa_G581330.h1.t1
OG0013522	Np006G3270000	Aa_G125320.h1.t1
OG0013523	Np006G3272500	Aa_G125530.h1.t1
OG0013524	Np006G3616900	Aa_G401470.h1.t1
OG0013525	Np006G3276000	Aa_G280550.h1.t1
OG0013526	Np006G3276200	Aa_G454700.h1.t1
OG0013527	Np006G3276700	Aa_G454740.h1.t1
OG0013528	Np006G3279900	Aa_G813060.h1.t1
OG0013529	Np006G3281200	Aa_G374620.h1.t1
OG0013530	Np006G3282000	Aa_G374640.h1.t1, Aa_G374650.h1.t1
OG0013531	Np006G3286100, Np006G3292300	Aa_G599350.h1.t1
OG0013532	Np001G0170600	Aa_G680930.h1.t1
OG0013533	Np006G3288200, Np004G2270900	Aa_G230820.h1.t1
OG0013534	Np006G3288600	Aa_G230780.h1.t1
OG0013535	Np006G3289800	Aa_G67370.h1.t1
OG0013536	Np006G3298400	Aa_G145880.h1.t1
OG0013537	Np006G3298300	Aa_G145870.h1.t1
OG0013538	Np006G3298200	Aa_G145860.h1.t1
OG0013539	Np006G3298100	Aa_G145850.h1.t1
OG0013540	Np006G3298000	Aa_G145840.h1.t1
OG0013541	Np006G3302400	Aa_G124090.h1.t1
OG0013542	Np006G3304000	Aa_G124050.h1.t1
OG0013543	Np007G4246500	Aa_G14910.h2.t1, Aa_G14910.h1.t1
OG0013544	Np007G4246400	Aa_G14900.h2.t1, Aa_G14900.h3.t1, Aa_G14900.h1.t1
OG0013545	Np007G4245600	Aa_G14840.h1.t1
OG0013546	Np007G4244000, Np007G4243800	Aa_G14690.h1.t1
OG0013547	Np003G1751400	Aa_G90100.h1.t1
OG0013548	Np007G4237200	Aa_G71590.h1.t1
OG0013550	Np007G4231700	Aa_G42240.h1.t1
OG0013551	Np007G4230800	Aa_G250410.h1.t1
OG0013554	Np007G4223100	Aa_G267840.h1.t1
OG0013555	Np007G4219700	Aa_G44860.h1.t1
OG0013556	Np007G4217600	Aa_G44960.h1.t1
OG0013557	Np007G4216900	Aa_G45000.h1.t1
OG0013558	Np007G4216800	Aa_G45010.h1.t1
OG0013559	Np007G4216700	Aa_G45020.h1.t1
OG0013560	Np007G4215500	Aa_G438150.h1.t1
OG0013562	Np007G4214100	Aa_G185540.h1.t1
OG0013563	Np007G4207600	Aa_G305000.h1.t1
OG0013564	Np007G4207200	Aa_G304960.h1.t1
OG0013565	Np007G4204700	Aa_G4200.h1.t1
OG0013566	Np007G4204600	Aa_G4210.h1.t1
OG0013567	Np005G3184100, Np007G4203300	Aa_G4310.h1.t1
OG0013568	Np007G4202900	Aa_G4320.h1.t1
OG0013569	Np007G4201900	Aa_G4410.h1.t1
OG0013570	Np007G4200600	Aa_G4480.h1.t1
OG0013571	Np007G4199500	Aa_G4560.h1.t1
OG0013572	Np007G4198300, Np007G4196900	Aa_G4580.h1.t1
OG0013573	Np007G4195500	Aa_G4650.h1.t1
OG0013574	Np007G4194500	Aa_G4740.h1.t1, Aa_G686360.h1.t1
OG0013575	Np007G4191700, Np007G4191400	Aa_G5060.h1.t1
OG0013576	Np007G4189700	Aa_G75570.h1.t1
OG0013577	Np007G4189000	Aa_G75600.h1.t1
OG0013578	Np007G4185200	Aa_G51070.h1.t1
OG0013579	Np007G4183600	Aa_G51180.h1.t1
OG0013580	Np007G4179100	Aa_G648160.h1.t1
OG0013581	Np007G4178700	Aa_G205810.h1.t1
OG0013582	Np007G4178500	Aa_G205840.h1.t1, Aa_G205830.h1.t1
OG0013583	Np007G4175500	Aa_G163120.h1.t1
OG0013584	Np007G4174200	Aa_G524320.h1.t1
OG0013585	Np007G4172000	Aa_G49760.h1.t1
OG0013586	Np007G4169600	Aa_G49910.h1.t1
OG0013587	Np007G4169000	Aa_G49960.h1.t1, Aa_G492890.h1.t1, Aa_G49970.h1.t1
OG0013588	Np007G4168000	Aa_G47400.h1.t1
OG0013589	Np007G4166800	Aa_G47290.h1.t1
OG0013590	Np007G4165100	Aa_G47120.h1.t1
OG0013591	Np007G4160100	Aa_G78860.h1.t1
OG0013592	Np007G4159600	Aa_G78800.h1.t1
OG0013593	Np007G4159200	Aa_G78790.h1.t1, Aa_G139070.h1.t1
OG0013594	Np007G4158800	Aa_G78750.h1.t1
OG0013595	Np007G4155000	Aa_G174620.h1.t1
OG0013596	Np007G4154500	Aa_G174580.h1.t1
OG0013597	Np007G4151000	Aa_G174220.h1.t1
OG0013598	Np007G4150700	Aa_G174190.h1.t1
OG0013599	Np007G4145200	Aa_G302030.h1.t1
OG0013600	Np007G4144500	Aa_G302080.h1.t1
OG0013601	Np007G4143300	Aa_G24380.h1.t1
OG0013602	Np007G4140400	Aa_G24200.h1.t1
OG0013603	Np007G4139600	Aa_G24140.h1.t1
OG0013604	Np005G2825800	Aa_G24120.h1.t1
OG0013606	Np007G4138400, Np007G4123000, Np007G4138700	Aa_G24070.h1.t1
OG0013607	Np007G4137200	Aa_G101390.h1.t1
OG0013608	Np007G4133700	Aa_G733410.h1.t1, Aa_G733410.h2.t1
OG0013609	Np007G4133100	Aa_G34830.h1.t1
OG0013610	Np007G4131600, Np007G4132000	Aa_G34740.h1.t1
OG0013611	Np007G4127200	Aa_G324480.h1.t1
OG0013612	Np007G4126900	Aa_G324460.h1.t1
OG0013613	Np007G4124900, Np006G3313000	Aa_G569390.h1.t1
OG0013614	Np007G4122000	Aa_G551280.h1.t1
OG0013615	Np007G4121600	Aa_G322180.h1.t1, Aa_G322250.h1.t1
OG0013616	Np007G4118800	Aa_G678920.h1.t1
OG0013618	Np007G4114900	Aa_G137110.h1.t1
OG0013619	Np007G4112500	Aa_G136940.h1.t1
OG0013620	Np007G4112400	Aa_G136930.h1.t1
OG0013622	Np007G4111700, Np007G4109900	Aa_G136900.h1.t1
OG0013623	Np007G4111100	Aa_G136830.h1.t1
OG0013625	Np007G4108800	Aa_G333240.h1.t1
OG0013626	Np007G4106900, Np007G4107300	Aa_G195570.h1.t1
OG0013627	Np007G4106400	Aa_G195540.h1.t1
OG0013628	Np007G4102300	Aa_G216030.h1.t1
OG0013629	Np007G4101200	Aa_G397580.h1.t1
OG0013630	Np007G4094400	Aa_G5420.h1.t1
