Orthogroup	Noccaea_praecox	Cardamine_glauca
OG0012917	Np002G0888500	Cg007G2455200
OG0012918	Np002G0887500	Cg007G2455900
OG0012919	Np002G0883800	Cg007G2457100
OG0012920	Np002G0883200	Cg007G2457600
OG0012921	Np002G0873200	Cg007G2463300
OG0012923	Np005G2762900	Cg004G1423900
OG0012924	Np005G2760400	Cg001G0114500
OG0012925	Np005G2759500	Cg001G0113900
OG0012926	Np001G0416100	Cg008G2926800
OG0012927	Np005G2754400	Cg001G0110200
OG0012928	Np005G2753400	Cg001G0109400
OG0012929	Np002G1228500	Cg007G2267900
OG0012930	Np002G1228800	Cg007G2267600
OG0012931	Np001G0435000	Cg002G0597800
OG0012932	Np002G1235000	Cg007G2264700
OG0012933	Np005G3164500	Cg001G0371300
OG0012934	Np005G3164600	Cg001G0371400
OG0012935	Np005G3166100	Cg004G1333100
OG0012936	Np005G3172700	Cg001G0374500
OG0012937	Np003G1720500	Cg003G0887000
OG0012938	Np001G0188700	Cg002G0624200
OG0012939	Np001G0438500	Cg002G0593100
OG0012940	Np001G0438300	Cg002G0593600
OG0012941	Np001G0197000	Cg002G0637800
OG0012942	Np001G0202400	Cg002G0629700
OG0012943	Np001G0437300, Np001G0435400	Cg002G0594300
OG0012944	Np001G0204400	Cg002G0647800
OG0012945	Np001G0204600	Cg002G0648300
OG0012946	Np006G3217700	Cg005G1457800
OG0012947	Np001G0438200	Cg002G0593700
OG0012948	Np001G0207700	Cg002G0650900
OG0012950	Np001G0209900	Cg002G0652700
OG0012951	Np001G0213600	Cg002G0655400
OG0012952	Np003G1664500	Cg003G0905100
OG0012953	Np001G0216900	Cg002G0657000
OG0012954	Np001G0223800	Cg002G0661300
OG0012955	Np001G0226000	Cg002G0663200
OG0012956	Np001G0228000	Cg002G0665400
OG0012957	Np001G0229700	Cg002G0666500
OG0012958	Np001G0230600	Cg002G0667500
OG0012960	Np001G0232600	Cg002G0668900
OG0012961	Np001G0235900	Cg008G2932600
OG0012962	Np002G0861300	Cg007G2469400
OG0012963	Np002G0863000	Cg007G2468500
OG0012964	Np002G0863700	Cg007G2468000
OG0012965	Np002G0870400	Cg007G2464300
OG0012967	Np002G0872000	Cg007G2462100
OG0012968	Np002G0872400	Cg007G2462300
OG0012969	Np001G0359200	Cg008G2969700
OG0012970	Np003G1753800	Cg003G0807900
OG0012971	Np001G0363800	Cg008G2967000
OG0012974	Np001G0362500	Cg008G2965800
OG0012975	Np001G0367100	Cg008G2965200
OG0012976	Np001G0367500	Cg008G2965100
OG0012977	Np001G0369100	Cg008G2964300
OG0012978	Np001G0369500	Cg008G2964000
OG0012979	Np007G3800300	Cg004G1360300
OG0012980	Np001G0370500	Cg008G2962500
OG0012981	Np001G0373000	Cg008G2961000
OG0012982	Np001G0375100	Cg008G2959300
OG0012983	Np001G0382000	Cg008G2955600
OG0012984	Np004G1980900	Cg006G1836300
OG0012985	Np004G1980800	Cg006G1836200
OG0012986	Np004G1980200	Cg006G1835900
OG0012987	Np004G1977600	Cg006G1834900
OG0012988	Np004G1969500	Cg006G1831300
OG0012989	Np005G2822900	Cg001G0159800
OG0012990	Np004G1965400	Cg006G1827800
OG0012991	Np004G1965200	Cg006G1827600
OG0012992	Np004G1962600	Cg006G1825600
OG0012993	Np004G1960500	Cg006G1823900
OG0012994	Np004G1960400	Cg006G1823800
OG0012995	Np004G1960000	Cg006G1823500
OG0012996	Np004G1959300	Cg006G1822900
OG0012997	Np004G1957300	Cg006G1821400
OG0012998	Np004G1955000	Cg006G1819500
OG0012999	Np004G1954900	Cg006G1819400
OG0013000	Np004G1948100	Cg006G1813200
OG0013001	Np004G1947900	Cg006G1813100
OG0013002	Np004G1945100	Cg006G1811900
OG0013004	Np004G1940400	Cg006G1807200
OG0013005	Np004G1938800	Cg006G1806300
OG0013006	Np004G1937000	Cg006G1805300
OG0013007	Np001G0423000	Cg008G2893900
OG0013008	Np001G0420500	Cg008G2921800
OG0013009	Np001G0419000	Cg008G2923500
OG0013010	Np001G0418900	Cg008G2923900
OG0013011	Np001G0418200	Cg008G2924600
OG0013012	Np006G3440300	Cg005G1597000
OG0013013	Np006G3439900	Cg005G1596700
OG0013015	Np003G1844500	Cg003G0894600
OG0013017	Np006G3417600	Cg005G1586200
OG0013019	Np006G3414300	Cg005G1584900
OG0013020	Np006G3221600, Np006G3410800	Cg005G1583700
OG0013021	Np006G3410300	Cg005G1583300
OG0013022	Np006G3409400	Cg005G1582400
OG0013023	Np006G3408100	Cg001G0280600, Cg005G1581300
OG0013024	Np006G3406900	Cg005G1579800
OG0013025	Np006G3406700	Cg005G1579400
OG0013026	Np006G3404800	Cg005G1578300
OG0013027	Np001G0428000	Cg008G2916800
OG0013028	Np006G3404600	Cg005G1578100
OG0013029	Np006G3400800	Cg008G2735000, Cg005G1576100
OG0013030	Np006G3400100	Cg005G1575500
OG0013031	Np005G2899600	Cg001G0206900
OG0013033	Np005G2901900	Cg001G0208400
OG0013034	Np005G2906400	Cg001G0211800
OG0013035	Np005G3026900, Np005G2904800	Cg001G0210700
OG0013036	Np005G2904300	Cg001G0210200
OG0013037	Np005G2904000	Cg001G0210000
OG0013038	Np001G0187900	Cg002G0622900
OG0013039	Np005G2910200	Cg001G0213100
OG0013040	Np005G2912200	Cg001G0214700
OG0013041	Np005G2912300	Cg001G0214800
OG0013042	Np005G2914800	Cg001G0216000
OG0013043	Np005G2919300	Cg001G0218600
OG0013044	Np005G2921700	Cg001G0219600
OG0013045	Np001G0169400	Cg008G2864900, Cg008G2849600
OG0013046	Np002G0860400	Cg007G2470200
OG0013048	Np005G2934900	Cg001G0224900
OG0013049	Np005G2936300	Cg001G0225100
OG0013050	Np005G2937100	Cg001G0225500
OG0013051	Np005G2941600	Cg001G0226600
OG0013052	Np005G2945500	Cg001G0227200
OG0013053	Np005G2946100	Cg001G0227900
OG0013054	Np005G2955100	Cg001G0229400
OG0013055	Np001G0328000	Cg006G2232700
OG0013056	Np001G0527400	Cg002G0517700
OG0013057	Np001G0527300	Cg002G0517800
OG0013059	Np001G0524800	Cg002G0519500
OG0013061	Np001G0681400, Np001G0415800	Cg002G0410000
OG0013062	Np001G0521200	Cg002G0522100
OG0013063	Np001G0520900	Cg002G0522500
OG0013064	Np001G0520300	Cg002G0523200
OG0013065	Np001G0519500	Cg002G0523900
OG0013067	Np005G2834600	Cg001G0167800
OG0013068	Np005G2834800	Cg001G0168100
OG0013069	Np005G2836800	Cg001G0168400
OG0013070	Np003G1661000	Cg003G0906200
OG0013071	Np003G1670100	Cg003G0903100
OG0013072	Np003G1675600	Cg003G0899900
OG0013073	Np004G2035900	Cg003G0898600
OG0013074	Np003G1683800	Cg003G0897700
OG0013075	Np003G1845600	Cg003G0896100
OG0013076	Np003G1844900	Cg003G0895000
OG0013077	Np003G1698900	Cg003G0892900
OG0013078	Np003G1843900	Cg003G0894000
OG0013079	Np007G3798300	Cg004G1364000
OG0013080	Np007G3801800	Cg004G1356300
OG0013081	Np007G3794900, Np007G3794700	Cg004G1367800
OG0013082	Np007G3785900	Cg008G2600200, Cg008G2600300
OG0013083	Np007G3784800	Cg004G1385100, Cg004G1376000
OG0013084	Np007G3783500	Cg004G1388100, Cg004G1379400
OG0013085	Np007G3781400	Cg004G1383200, Cg004G1390900
OG0013086	Np007G3781200	Cg004G1391000, Cg004G1383300
OG0013087	Np007G3780800	Cg004G1392400
OG0013088	Np007G3779000	Cg004G1394200, Cg001G0289200
OG0013089	Np007G3778700	Cg004G1394900
OG0013090	Np007G3778500	Cg004G1395000
OG0013091	Np007G3776700	Cg004G1395800
OG0013092	Np007G3769400	Cg004G1402200
OG0013093	Np007G3766600	Cg004G1403600
OG0013094	Np007G3765800	Cg006G1923300
OG0013095	Np005G2831100	Cg001G0164900
OG0013096	Np005G2830900	Cg001G0164800
OG0013097	Np005G2831500	Cg001G0165400
OG0013098	Np005G2831600	Cg001G0165500
OG0013099	Np005G2832900	Cg001G0166700
OG0013100	Np006G3629600	Cg001G0168600
OG0013101	Np005G2621900	Cg001G0017400
OG0013102	Np005G2846900	Cg001G0175600
OG0013103	Np005G3020800	Cg001G0175800
OG0013104	Np005G2848700	Cg001G0177300
OG0013105	Np005G2849600	Cg001G0177900
OG0013106	Np005G2852700	Cg001G0179400
OG0013107	Np005G2854700	Cg001G0180100
OG0013108	Np005G2857800	Cg001G0181800
OG0013109	Np005G2858200, Np005G2858300	Cg001G0182400
OG0013110	Np001G0681500	Cg002G0409900
OG0013111	Np005G2861700	Cg001G0183600
OG0013112	Np005G2862400	Cg001G0184300
OG0013113	Np005G2862700	Cg001G0184600
OG0013114	Np005G2888300	Cg001G0201500
OG0013115	Np005G2886700	Cg001G0200600
OG0013116	Np005G2886600	Cg001G0200400
OG0013117	Np005G2886500	Cg001G0200200
OG0013118	Np005G2886400	Cg001G0200100
OG0013119	Np004G2022700	Cg006G1869900
OG0013120	Np005G2881100	Cg001G0196700
OG0013121	Np005G2871300	Cg001G0195500
OG0013122	Np003G1735600	Cg005G1696800, Cg003G0873700, Cg016G3060400
OG0013123	Np005G2876300	Cg001G0191900
OG0013124	Np005G2876800	Cg001G0191500
OG0013125	Np004G2038400	Cg006G1895100
OG0013126	Np005G2868900	Cg001G0188900
OG0013127	Np005G2867500	Cg001G0187200
OG0013128	Np005G2867400	Cg001G0187100
OG0013129	Np005G2864500, Np005G2864400	Cg001G0185800
OG0013130	Np005G2894100	Cg001G0204200
OG0013131	Np003G1775500	Cg003G0779200
OG0013132	Np003G1763100	Cg003G0790800
OG0013133	Np003G1763700	Cg003G0789400
OG0013134	Np003G1764000	Cg003G0789200
OG0013135	Np001G0444500	Cg008G2913200
OG0013136	Np001G0428400	Cg008G2916000
OG0013137	Np001G0428300	Cg008G2916300
OG0013138	Np006G3340700	Cg008G2910400
OG0013139	Np001G0427200	Cg008G2910200
OG0013140	Np001G0426100	Cg008G2904900
OG0013141	Np001G0426000	Cg008G2904800
OG0013142	Np001G0425100	Cg008G2902700
OG0013143	Np003G1712600	Cg008G2901100
OG0013144	Np001G0423900	Cg008G2899000
OG0013145	Np005G3002800	Cg001G0241700
OG0013146	Np005G3002000	Cg001G0241300
OG0013147	Np005G3001700	Cg001G0241000
OG0013148	Np005G2995500	Cg001G0239800
OG0013149	Np005G2994400	Cg001G0239100
OG0013150	Np005G2994300	Cg001G0239000
OG0013151	Np005G2984200	Cg001G0236700
OG0013152	Np001G0435200	Cg001G0233600
OG0013153	Np005G3125700	Cg001G0233300
OG0013155	Np005G3117400	Cg004G1070500
OG0013156	Np007G4254900	Cg004G1070700
OG0013157	Np007G4254600	Cg004G1071000
OG0013158	Np007G4254200	Cg004G1071600
OG0013159	Np007G4253300	Cg004G1072300
OG0013160	Np007G4251800	Cg004G1073500
OG0013161	Np007G4251600	Cg004G1073700
OG0013162	Np007G4249200	Cg004G1075300
OG0013163	Np007G4248000	Cg004G1076700
OG0013164	Np001G0008100	Cg003G1064000
OG0013165	Np003G1756600	Cg003G1064200
OG0013166	Np001G0007500	Cg003G1064500
OG0013167	Np001G0007300	Cg003G1064900
OG0013169	Np001G0005400	Cg003G1066000
OG0013171	Np001G0003300	Cg003G1067600
OG0013172	Np007G3719800	Cg004G1442300
OG0013173	Np001G0002000	Cg003G1069100
OG0013174	Np001G0001500	Cg003G1069500
OG0013175	Np001G0000400	Cg003G0887800, Cg003G1070200
OG0013176	Np001G0000100	Cg001G0062700
OG0013177	Np007G4255200, Np004G1900100	Cg002G0395200
OG0013178	Np007G3894600	Cg002G0395700
OG0013179	Np007G3894500	Cg002G0395800
OG0013180	Np001G0698900	Cg002G0396500
OG0013182	Np002G1161400	Cg002G0397400
OG0013183	Np001G0697700	Cg002G0397800
OG0013184	Np001G0697600	Cg002G0397900
OG0013185	Np001G0696000	Cg002G0399500
OG0013186	Np001G0695900	Cg002G0399600
OG0013187	Np001G0694500	Cg002G0400600
OG0013188	Np001G0692000	Cg002G0402800
OG0013189	Np001G0691300	Cg002G0403500
OG0013190	Np001G0691200	Cg002G0403600
OG0013191	Np001G0683900	Cg002G0408300
OG0013192	Np001G0682800	Cg002G0409200
OG0013193	Np001G0678800	Cg002G0412000
OG0013194	Np001G0678700	Cg002G0412100
OG0013195	Np001G0676300	Cg002G0413600
OG0013196	Np001G0674100	Cg002G0414900
OG0013197	Np001G0355400, Np002G0973100	Cg003G0897400
OG0013198	Np001G0668500	Cg002G0419200
OG0013199	Np001G0662500	Cg002G0423400
OG0013200	Np001G0661400	Cg002G0424300
OG0013201	Np001G0658000	Cg002G0425100
OG0013202	Np006G3677800	Cg005G1758000
OG0013204	Np001G0653600	Cg002G0427300
OG0013205	Np002G1122500, Np002G1059800, Np005G3075500	Cg002G0429200
OG0013206	Np001G0650200	Cg002G0430000
OG0013207	Np001G0649500	Cg002G0430500
OG0013208	Np001G0180500	Cg008G2823900
OG0013209	Np001G0647000	Cg002G0432300
OG0013210	Np002G1072900	Cg007G2342700
OG0013211	Np001G0643000	Cg002G0436000
OG0013212	Np002G0962200	Cg007G2421600
OG0013213	Np005G2791500	Cg001G0137900
OG0013214	Np001G0634900	Cg002G0439600
OG0013216	Np001G0470800	Cg002G0554500
OG0013217	Np001G0630100	Cg002G0442700
OG0013218	Np001G0629900	Cg002G0442900
OG0013219	Np001G0629200	Cg002G0443500
OG0013220	Np001G0627100	Cg002G0445400
OG0013221	Np001G0627000	Cg002G0445500
OG0013222	Np001G0625800	Cg002G0446600
OG0013223	Np001G0622100, Np001G0582600	Cg002G0449600
OG0013224	Np001G0581100, Np001G0620800, Np001G0582900	Cg002G0450000
OG0013225	Np001G0619000	Cg002G0451200
OG0013226	Np001G0615300	Cg002G0453800
OG0013227	Np001G0613600	Cg002G0455400
OG0013228	Np001G0612900	Cg002G0456400
OG0013229	Np001G0612500	Cg002G0456700
OG0013230	Np001G0609500	Cg002G0457500
OG0013231	Np001G0607600	Cg002G0458500
OG0013232	Np001G0606800	Cg002G0459800
OG0013233	Np001G0604100	Cg002G0461900
OG0013234	Np001G0603900	Cg002G0462000
OG0013235	Np001G0603000	Cg002G0462600
OG0013236	Np001G0172100	Cg008G2852900, Cg008G2868700
OG0013237	Np001G0600700, Np002G1057100	Cg002G0464000
OG0013238	Np001G0599000	Cg002G0465300
OG0013239	Np001G0593300	Cg002G0470500
OG0013240	Np001G0593100	Cg002G0470600
OG0013241	Np001G0590700	Cg002G0470100, Cg002G0472000
OG0013242	Np001G0590000	Cg002G0473000
OG0013243	Np001G0584900	Cg002G0476700
OG0013244	Np001G0583200	Cg002G0478000
OG0013245	Np001G0583100	Cg002G0478100
OG0013247	Np001G0578600	Cg002G0479900
OG0013248	Np001G0575900	Cg002G0482000
OG0013249	Np001G0573500	Cg002G0484200
OG0013250	Np001G0573200	Cg002G0484400
OG0013251	Np002G0958400	Cg007G2424500
OG0013252	Np001G0571700	Cg002G0486100
OG0013253	Np005G3000800	Cg001G0240700
OG0013254	Np001G0566500	Cg002G0488600
OG0013256	Np001G0562700	Cg002G0492300
OG0013257	Np001G0562400	Cg002G0492700
OG0013258	Np001G0562000, Np004G1976100	Cg002G0493800
OG0013259	Np001G0561500	Cg002G0493600
OG0013260	Np001G0553800	Cg002G0497000
OG0013261	Np001G0551400	Cg002G0498700
OG0013262	Np001G0551100	Cg002G0499000
OG0013263	Np001G0550800	Cg002G0499400
OG0013264	Np001G0547000	Cg002G0502500
OG0013265	Np003G1619900	Cg003G0924300
OG0013266	Np003G1619800	Cg003G0924200
OG0013267	Np003G1619700	Cg003G0924100
OG0013268	Np003G1617900	Cg003G0922900
OG0013269	Np003G1638300	Cg003G0918200
OG0013270	Np003G1641100	Cg003G0917200
OG0013272	Np005G3012200	Cg001G0243900
OG0013273	Np005G3012600	Cg001G0244300
OG0013274	Np005G2822400	Cg001G0159000
OG0013275	Np005G3014000	Cg001G0245300
OG0013276	Np007G3873700	Cg004G1317800
OG0013277	Np007G3874700	Cg004G1318700
OG0013278	Np007G3879100	Cg004G1322800
OG0013279	Np007G3880300	Cg004G1323800
OG0013280	Np007G3880400	Cg004G1323900
OG0013281	Np007G3881500	Cg004G1324500
OG0013282	Np007G3886800	Cg004G1331100
OG0013283	Np007G3889000	Cg004G1336500
OG0013284	Np007G3888900	Cg004G1336400
OG0013285	Np007G3889600	Cg004G1337200
OG0013286	Np007G3892300	Cg004G1345000
OG0013287	Np007G3895500	Cg004G1348200
OG0013288	Np007G3896600	Cg004G1349900
OG0013289	Np007G3896700	Cg004G1350000
OG0013290	Np007G3897400	Cg004G1351700
OG0013291	Np007G3868700	Cg004G1313700
OG0013292	Np007G3895600	Cg004G1314800
OG0013293	Np007G3869700	Cg004G1314900
OG0013294	Np007G3869800	Cg004G1315000
OG0013295	Np002G0942700	Cg007G2431800
OG0013296	Np002G0937700, Np005G3131300	Cg007G2434200
OG0013297	Np001G0256000	Cg005G1650900
OG0013298	Np002G0934200	Cg007G2437200
OG0013299	Np002G0932500	Cg007G2437400
OG0013300	Np003G1509200	Cg007G2438400
OG0013301	Np002G0927300	Cg007G2438500
OG0013302	Np002G0925400	Cg007G2439500
OG0013303	Np002G0916100	Cg007G2442400
OG0013304	Np002G0913200	Cg007G2442800
OG0013305	Np002G0912400	Cg007G2443200
OG0013306	Np002G0909000	Cg007G2445100
OG0013307	Np002G0903800	Cg007G2446600
OG0013308	Np002G0899400	Cg007G2448300
OG0013309	Np002G0895500	Cg007G2451900
OG0013311	Np005G3107500, Np005G3107700, Np005G3108100	Cg001G0320700
OG0013312	Np001G0215300, Np007G3751300	Cg004G1415500
OG0013313	Np007G3747000	Cg004G1419100
OG0013314	Np007G3746600	Cg004G1419700
OG0013315	Np005G3185800	Cg001G0381900
OG0013316	Np007G3744700	Cg004G1421300
OG0013317	Np007G3742300	Cg004G1422700
OG0013318	Np007G3741500	Cg004G1423400
OG0013319	Np007G3741400	Cg004G1423500
OG0013320	Np007G3739800	Cg004G1426400
OG0013321	Np007G3739700	Cg004G1426500
OG0013323	Np007G3736300	Cg004G1429900
OG0013324	Np007G3734400	Cg004G1430800
OG0013325	Np007G3732500	Cg004G1432600
OG0013326	Np007G3731200	Cg004G1433500
OG0013327	Np007G3729900	Cg004G1434300
OG0013328	Np006G3306000	Cg005G1518700
OG0013329	Np006G3306100	Cg005G1518800
OG0013330	Np006G3307100	Cg005G1519800
OG0013331	Np006G3307200	Cg005G1519900
OG0013332	Np006G3307400	Cg005G1520100
OG0013333	Np006G3307600	Cg005G1520300
OG0013334	Np006G3309400	Cg005G1521300
OG0013335	Np006G3310000	Cg005G1521900
OG0013336	Np006G3312800	Cg005G1524300
OG0013337	Np006G3314200	Cg005G1525400
OG0013338	Np006G3314400	Cg005G1525300
OG0013339	Np006G3316900	Cg001G0292500
OG0013340	Np006G3321100	Cg005G1529800
OG0013341	Np006G3324900	Cg005G1531500
OG0013342	Np006G3328100	Cg005G1532700
OG0013343	Np006G3332000	Cg005G1534700
OG0013344	Np006G3333500	Cg005G1535600
OG0013345	Np006G3335500, Np003G1760800	Cg005G1536300
OG0013346	Np006G3340800	Cg005G1539500
OG0013347	Np006G3342100	Cg005G1540500
OG0013348	Np006G3342200	Cg005G1540600
OG0013349	Np006G3344400	Cg005G1653600
OG0013350	Np006G3345000	Cg005G1541900, Cg007G2322000, Cg007G2321600
OG0013351	Np006G3345100	Cg005G1542000
OG0013352	Np006G3350800	Cg005G1545400
OG0013353	Np001G0471300	Cg002G0554200
OG0013354	Np006G3657700	Cg005G1746200
OG0013355	Np006G3353300	Cg005G1547000
OG0013356	Np001G0435600	Cg002G0597600
OG0013357	Np006G3370100	Cg005G1558000
OG0013358	Np006G3357300	Cg005G1549800
OG0013359	Np006G3361200	Cg005G1552200
OG0013360	Np006G3361600	Cg005G1552500
OG0013361	Np006G3364500	Cg005G1554000
OG0013362	Np001G0275000	Cg002G0693600
OG0013363	Np006G3368700	Cg005G1556800
OG0013364	Np006G3369900	Cg005G1557800
OG0013365	Np006G3372200	Cg005G1559400
OG0013366	Np006G3390000, Np006G3375500	Cg005G1560400
OG0013367	Np006G3375800	Cg005G1560700
OG0013369	Np006G3379700	Cg005G1563400
OG0013370	Np006G3380000	Cg005G1563700
OG0013371	Np006G3380900	Cg005G1564200
OG0013372	Np011G4361400	Cg004G1272000
OG0013373	Np006G3382100	Cg005G1564900
OG0013374	Np005G2799600	Cg001G0144100
OG0013375	Np003G1830100	Cg003G0746300
OG0013376	Np003G1831300	Cg003G0745600
OG0013377	Np004G2533100	Cg006G2200700
OG0013378	Np007G3976400	Cg004G1264900
OG0013379	Np007G3976500	Cg004G1265000
OG0013380	Np006G3685300	Cg005G1761900
OG0013381	Np003G1837400	Cg003G0857400, Cg003G0740300
OG0013383	Np003G1816800	Cg003G0753200
OG0013384	Np003G1815100	Cg003G0754700
OG0013385	Np003G1820900	Cg003G0751400
OG0013386	Np003G1825700	Cg003G0749100
OG0013387	Np006G3710900	Cg005G1777400
OG0013388	Np006G3705900	Cg005G1774400
OG0013390	Np006G3701300	Cg005G1771800
OG0013391	Np006G3701600	Cg005G1771400
OG0013392	Np006G3695400	Cg005G1770300
OG0013393	Np006G3694900	Cg005G1769800
OG0013394	Np006G3694600	Cg005G1769600
OG0013395	Np006G3693400	Cg005G1767700
OG0013396	Np010G4334100, Np006G3691300	Cg005G1765900
OG0013397	Np006G3690800	Cg005G1766200
OG0013398	Np006G3689100	Cg005G1764500
OG0013399	Np006G3687300	Cg005G1763100
OG0013401	Np006G3680000	Cg005G1758900
OG0013402	Np006G3667200	Cg005G1752700
OG0013403	Np006G3667500	Cg005G1753000
OG0013404	Np006G3641900	Cg005G1730800
OG0013405	Np006G3639600	Cg036G3082500, Cg013G3025400
OG0013406	Np006G3643800	Cg005G1733900
OG0013407	Np006G3631800	Cg005G1718400
OG0013408	Np006G3631400	Cg005G1717100
OG0013409	Np006G3629300	Cg005G1713900
OG0013410	Np006G3624700	Cg005G1703600
OG0013411	Np006G3644400	Cg005G1734500
OG0013412	Np006G3646000	Cg005G1735000
OG0013413	Np006G3647300	Cg005G1735700
OG0013414	Np006G3627000	Cg005G1708100
OG0013415	Np006G3634200, Np006G3634800	Cg005G1722500
OG0013416	Np006G3633300	Cg005G1722100
OG0013417	Np004G2022200	Cg006G1870400
OG0013418	Np004G2102900	Cg006G2000500
OG0013419	Np004G2033000	Cg006G1879400
OG0013420	Np004G2101000	Cg006G2002100
OG0013421	Np004G2032000	Cg006G1885400
OG0013422	Np004G2030300	Cg006G1884300
OG0013423	Np004G2025200	Cg006G1868800
OG0013424	Np004G2025000	Cg006G1869000
OG0013425	Np004G2050100	Cg006G1903700
OG0013426	Np004G2045800	Cg006G1911100
OG0013427	Np004G2045300	Cg006G1912200
OG0013428	Np004G2039400, Np004G2042500	Cg006G1915900
OG0013429	Np004G2039500, Np004G2201800, Np004G2042400	Cg006G1915600
OG0013430	Np004G2042100, Np004G2040000	Cg006G1916700
OG0013431	Np004G2087600	Cg006G1923100, Cg006G1923200
OG0013432	Np004G2086800	Cg006G1923900
OG0013433	Np004G2085200	Cg006G1925700
OG0013434	Np004G2084800	Cg006G1926000
OG0013435	Np007G3847300	Cg007G2371400
OG0013436	Np004G2069200	Cg006G1933200
OG0013437	Np004G2064600	Cg006G1935900
OG0013438	Np004G2064200	Cg006G1936200
OG0013439	Np004G2064100	Cg006G1936300
OG0013440	Np004G2063200	Cg006G1937900
OG0013441	Np004G2063000	Cg006G1938100
OG0013442	Np003G1773900	Cg003G0784300
OG0013443	Np003G1762800	Cg003G0791000
OG0013444	Np003G1778600	Cg003G0777400
OG0013445	Np003G1779700	Cg003G0776500
OG0013446	Np003G1780100	Cg003G0776100
OG0013447	Np003G1783800	Cg003G0773200
OG0013448	Np003G1794500	Cg003G0767000
OG0013449	Np003G1798500	Cg003G0765100
OG0013450	Np003G1799000	Cg003G0764900
OG0013451	Np003G1799400	Cg003G0763100
OG0013453	Np003G1803500	Cg003G0760500
OG0013454	Np003G1803800	Cg003G0759800
OG0013455	Np003G1470200	Cg008G2756200
OG0013456	Np003G1470500	Cg008G2756500
OG0013457	Np003G1471500	Cg008G2757000
OG0013458	Np001G0141100	Cg008G2821000
OG0013459	Np001G0142400	Cg008G2821800
OG0013460	Np001G0142600	Cg008G2822000
OG0013461	Np001G0142900	Cg008G2822200
OG0013462	Np006G3432600, Np001G0088900, Np001G0146500	Cg008G2825500
OG0013463	Np001G0147500	Cg008G2826300
OG0013464	Np001G0148000	Cg008G2826700
OG0013465	Np001G0148400	Cg008G2827100, Cg008G2827400
OG0013466	Np001G0149000	Cg008G2827900
OG0013467	Np005G2925400	Cg004G1354400
OG0013469	Np007G3723200, Np007G3723400	Cg004G1439500
OG0013470	Np007G3718800	Cg004G1443000
OG0013471	Np007G3716300	Cg004G1445600
OG0013472	Np001G0461600	Cg002G0565200
OG0013473	Np001G0455600	Cg002G0570700
OG0013474	Np006G3207200	Cg005G1450200
OG0013475	Np001G0483600	Cg005G1450800
OG0013476	Np006G3208400	Cg005G1451300
OG0013477	Np006G3208700	Cg005G1451600
OG0013478	Np006G3209700	Cg005G1452300
OG0013479	Np006G3210900	Cg005G1453300
OG0013480	Np006G3211000	Cg005G1453500
OG0013481	Np006G3211500	Cg005G1454100
OG0013482	Np006G3212100, Np006G3212200	Cg005G1454400
OG0013483	Np006G3214700	Cg005G1456200
OG0013484	Np006G3214800	Cg005G1456300
OG0013485	Np006G3214900	Cg005G1456400
OG0013486	Np006G3219600	Cg005G1458800
OG0013487	Np006G3220200	Cg005G1458900
OG0013488	Np006G3221400, Np006G3221700	Cg005G1459800
OG0013489	Np006G3224400	Cg005G1461700
OG0013490	Np006G3225500	Cg005G1462500
OG0013491	Np006G3226500	Cg005G1463200
OG0013492	Np006G3226600	Cg005G1463300
OG0013494	Np006G3228600	Cg005G1464700
OG0013495	Np006G3229800	Cg005G1465500
OG0013496	Np006G3230200	Cg005G1465900
OG0013497	Np006G3230400	Cg005G1466100
OG0013498	Np006G3230700	Cg005G1466700
OG0013499	Np006G3231400	Cg005G1467500
OG0013500	Np006G3234000	Cg005G1469400
OG0013501	Np006G3234200	Cg005G1469600
OG0013502	Np006G3235900	Cg005G1470500
OG0013503	Np006G3236100	Cg005G1470600
OG0013504	Np006G3240600, Np004G2187600	Cg005G1473600
OG0013505	Np006G3242000	Cg005G1474300
OG0013506	Np006G3245100	Cg005G1476400
OG0013507	Np006G3246000	Cg005G1476800
OG0013508	Np006G3249000	Cg005G1479500
OG0013509	Np006G3250100	Cg005G1480300
OG0013510	Np006G3254200, Np006G3254100	Cg005G1483100
OG0013511	Np006G3254700	Cg005G1483600
OG0013512	Np006G3255000	Cg005G1483800
OG0013513	Np006G3256200	Cg005G1485000
OG0013514	Np006G3257300	Cg005G1485900
OG0013515	Np006G3257500	Cg005G1486100
OG0013516	Np006G3299400, Np006G3258000	Cg005G1486900
OG0013517	Np006G3258800	Cg005G1487600
OG0013517	Np006G3245700	Cg005G1487700
OG0013518	Np006G3260900	Cg005G1489400
OG0013519	Np006G3266300	Cg005G1492900
OG0013520	Np001G0456000	Cg002G0570200
OG0013521	Np006G3268100	Cg005G1494300
OG0013522	Np006G3270000	Cg005G1495600
OG0013523	Np006G3272500	Cg005G1497100
OG0013524	Np006G3616900	Cg005G1497800
OG0013525	Np006G3276000	Cg005G1499500
OG0013526	Np006G3276200	Cg005G1499700
OG0013527	Np006G3276700	Cg005G1500100
OG0013528	Np006G3279900	Cg005G1502500
OG0013529	Np006G3281200	Cg005G1503300
OG0013530	Np006G3282000	Cg005G1503600
OG0013531	Np006G3286100, Np006G3292300	Cg005G1506500
OG0013532	Np001G0170600	Cg008G2850500, Cg008G2866000
OG0013533	Np006G3288200, Np004G2270900	Cg005G1508200
OG0013534	Np006G3288600	Cg005G1508600
