Orthogroup	Noccaea_praecox	Capsella_rubella
OG0012675	Np003G1862500	XP_006287797.2
OG0012676	Np003G1333700	XP_006286828.1
OG0012677	Np003G1333400	XP_023635931.1
OG0012678	Np003G1333200	XP_006288384.1
OG0012679	Np003G1332200	XP_006287024.1
OG0012680	Np003G1329800	XP_023636947.1
OG0012681	Np003G1328400	XP_006287728.1
OG0012682	Np003G1326500	XP_006287021.2
OG0012683	Np003G1326400	XP_006287137.2
OG0012684	Np002G1179700	XP_006279172.2, XP_006289396.1
OG0012685	Np003G1323900	XP_006288124.1
OG0012686	Np007G3797200	XP_023642288.1
OG0012688	Np003G1323400	XP_006289885.1
OG0012689	Np003G1323200	XP_006290152.1
OG0012690	Np003G1323000, Np004G2268000	XP_023637411.1
OG0012691	Np003G1322900	XP_023637410.1
OG0012692	Np003G1322700	XP_006288270.1
OG0012693	Np003G1321300	XP_006289834.1
OG0012694	Np003G1320900	XP_006288452.1
OG0012695	Np003G1319800	XP_006288415.2
OG0012696	Np003G1317800	XP_006288489.1
OG0012697	Np005G2799100	XP_023634125.1
OG0012698	Np003G1317200	XP_006289618.1
OG0012699	Np003G1315400	XP_006288807.2
OG0012700	Np003G1314600	XP_006286510.1
OG0012701	Np003G1311600	XP_006289292.1
OG0012702	Np003G1497100, Np003G1311800	XP_006287311.1
OG0012703	Np003G1310000	XP_006286686.1
OG0012704	Np003G1306700, Np003G1374900	XP_006289514.2
OG0012705	Np003G1306200	XP_006287961.1
OG0012706	Np004G1902600	XP_023633679.1
OG0012707	Np003G1305000	XP_006290079.1
OG0012708	Np003G1302600	XP_006288659.1
OG0012710	Np004G2595800	XP_023639867.1
OG0012711	Np003G1327900, Np003G1296200	XP_006288639.1
OG0012712	Np003G1295000	XP_006287110.1
OG0012713	Np003G1294800	XP_006288293.1
OG0012714	Np003G1293400	XP_006287486.1
OG0012715	Np003G1293100	XP_006287109.1
OG0012716	Np003G1292500	XP_023636264.1
OG0012717	Np003G1292400	XP_006286816.1
OG0012718	Np003G1287900	XP_006286682.1
OG0012719	Np003G1287800	XP_023636210.1
OG0012721	Np003G1286900	XP_006286508.1
OG0012722	Np003G1286400	XP_006288475.1
OG0012723	Np003G1284900	XP_006288908.1
OG0012724	Np003G1284700	XP_006288191.1
OG0012725	Np003G1282700	XP_006287028.1
OG0012726	Np003G1281700	XP_006287844.1
OG0012727	Np003G1280800	XP_006287011.1
OG0012728	Np003G1279800	XP_006290075.1
OG0012729	Np003G1277000, Np007G3956500	XP_023637154.1
OG0012730	Np003G1276800	XP_006286430.1
OG0012731	Np003G1275200	XP_006290074.1
OG0012732	Np001G0179500	XP_006282053.1
OG0012733	Np003G1272400	XP_006288337.2
OG0012734	Np003G1272100	XP_006289370.1
OG0012735	Np003G1268500	XP_006289860.2
OG0012736	Np003G1264800	XP_006288199.1
OG0012737	Np003G1263000, Np003G1262800	XP_006288886.1
OG0012738	Np003G1260800	XP_006288649.1
OG0012739	Np003G1257900	XP_006288482.1
OG0012740	Np003G1257800	XP_006287651.1
OG0012741	Np003G1257400	XP_006287618.1
OG0012742	Np003G1256800	XP_006289328.1
OG0012743	Np003G1252100	XP_006289569.1
OG0012744	Np003G1250800	XP_006279335.1
OG0012745	Np003G1250900	XP_006287754.1
OG0012746	Np003G1251000	XP_006287816.1
OG0012747	Np003G1249600	XP_006279332.2
OG0012748	Np003G1248600	XP_006279346.1
OG0012749	Np005G3180700	XP_006284657.1
OG0012750	Np005G3180800	XP_006283397.1
OG0012751	Np005G3180900	XP_006285594.1
OG0012752	Np005G3181700	XP_023635306.1
OG0012753	Np003G1820600	XP_006289202.1
OG0012754	Np005G3189500	XP_006283072.1
OG0012755	Np005G3192700	XP_006285241.1
OG0012756	Np005G3194700	XP_006283536.1
OG0012757	Np005G3200200	XP_023634334.1, XP_023635032.1
OG0012758	Np002G0704100	XP_006300794.1
OG0012759	Np002G0703300	XP_006301331.1
OG0012760	Np002G0702900	XP_006301441.1
OG0012761	Np002G0701500	XP_006301222.1
OG0012762	Np002G0701200	XP_023644169.1
OG0012763	Np002G0701100	XP_006301640.1
OG0012764	Np002G0704700	XP_023643799.1
OG0012765	Np002G0705300	XP_006302825.1
OG0012766	Np002G0706600	XP_006301505.1
OG0012767	Np002G0708100	XP_023643882.1
OG0012768	Np005G3162400, Np002G0709400	XP_006302247.1
OG0012769	Np002G1116200	XP_006303041.1
OG0012770	Np002G0713700	XP_006300857.1
OG0012771	Np002G0717500	XP_006300598.2
OG0012772	Np003G1612900	XP_006281415.1
OG0012773	Np002G0721400	XP_023643190.1
OG0012774	Np002G0722000	XP_006301134.1
OG0012775	Np002G0723100	XP_023644070.1
OG0012776	Np002G0725000	XP_006300651.1
OG0012777	Np002G0726400	XP_023643578.1
OG0012778	Np002G0727200	XP_006302947.1
OG0012779	Np002G0728200	XP_006301306.1
OG0012780	Np002G0728800	XP_006302937.1
OG0012783	Np002G0732800	XP_006301266.1
OG0012784	Np002G0735300	XP_006300975.1
OG0012785	Np002G0735900	XP_006302645.1
OG0012786	Np002G0736700, Np002G0736500	XP_006302572.1
OG0012787	Np002G0737100	XP_006300322.1
OG0012788	Np002G0737600	XP_006302672.1
OG0012789	Np002G0742500	XP_023643179.1
OG0012790	Np002G0744200	XP_023643434.1
OG0012791	Np002G0747500	XP_023643714.1
OG0012792	Np002G0749300	XP_006302228.1
OG0012793	Np002G0751600	XP_006300361.1
OG0012794	Np002G0753300	XP_023643221.1
OG0012795	Np002G0753900	XP_006302073.1
OG0012796	Np002G0754700	XP_006300947.1
OG0012797	Np002G0754800	XP_006300507.1
OG0012798	Np002G0759200	XP_006300559.1
OG0012799	Np002G0762000	XP_006302513.2
OG0012800	Np002G0765300	XP_006301389.1
OG0012801	Np002G0769900	XP_006302606.1
OG0012802	Np007G3764700, Np007G3765000	XP_006297162.1
OG0012804	Np007G3750100	XP_006284322.1
OG0012805	Np002G0781300	XP_006300584.1
OG0012806	Np002G0784000	XP_006302160.1
OG0012807	Np001G0170100	XP_006281977.1
OG0012808	Np002G0784600	XP_006300802.1
OG0012809	Np007G3760700	XP_006298192.1
OG0012811	Np007G3760100	XP_006297340.1, XP_023642429.1
OG0012812	Np007G3759100	XP_006297403.1
OG0012813	Np007G3758000	XP_023641222.1
OG0012814	Np001G0200400	XP_023638769.1
OG0012815	Np007G3755400	XP_006299385.1
OG0012816	Np007G3752000	XP_006297545.1
OG0012817	Np001G0510100	XP_006292011.2
OG0012819	Np001G0509100	XP_006291017.2
OG0012820	Np001G0626700, Np006G3361700	XP_006296131.1
OG0012821	Np001G0471000, Np001G0471100	XP_006292312.1
OG0012822	Np004G1900800	XP_006303769.1
OG0012823	Np004G1901800	XP_006289717.1, XP_023644734.1
OG0012824	Np004G1902800	XP_006304031.1
OG0012825	Np004G1904900	XP_023632662.1
OG0012826	Np004G1906500	XP_023645507.1
OG0012827	Np004G1906700, Np001G0358900, Np001G0567500	XP_006303391.1
OG0012828	Np004G1909500	XP_006306239.1
OG0012829	Np004G1911200	XP_023645941.1
OG0012830	Np004G1911700	XP_006305207.1
OG0012831	Np004G1912000	XP_023645249.1
OG0012832	Np004G1913300	XP_023645802.1
OG0012833	Np004G1920400	XP_023632783.1
OG0012834	Np004G1922800	XP_006305171.1
OG0012835	Np004G1924500	XP_006307146.1
OG0012836	Np004G1928200	XP_006304250.2
OG0012837	Np004G1930500, Np004G1930900	XP_006307485.1
OG0012839	Np004G1932500	XP_006307524.2
OG0012840	Np004G1934800	XP_006306782.1
OG0012841	Np004G1935400	XP_023644845.1
OG0012842	Np006G3397500	XP_006294947.1
OG0012843	Np006G3397300	XP_006296315.1
OG0012844	Np006G3395800	XP_023640020.1
OG0012845	Np006G3394700	XP_006296070.1
OG0012846	Np006G3388200	XP_006293797.1
OG0012847	Np006G3387500	XP_006294156.1
OG0012848	Np006G3427900	XP_006296429.2
OG0012849	Np006G3387100	XP_023640509.1
OG0012850	Np006G3386500	XP_006294468.1
OG0012851	Np006G3385400	XP_023640125.1
OG0012852	Np006G3383500	XP_006295239.1
OG0012853	Np001G0453500	XP_006291331.1
OG0012854	Np004G2470400	XP_006305492.2
OG0012855	Np001G0448400	XP_006290616.1
OG0012856	Np001G0447900	XP_006290667.1
OG0012857	Np001G0445900	XP_006290870.1
OG0012858	Np001G0445700	XP_006290724.1
OG0012859	Np003G1747400	XP_006280077.1
OG0012860	Np003G1744900	XP_006279924.1
OG0012861	Np003G1646800	XP_006281204.1
OG0012862	Np003G1742000	XP_006280300.1
OG0012863	Np003G1737900	XP_006280512.1
OG0012864	Np003G1731000	XP_006280130.1
OG0012865	Np004G2427000	XP_006280260.1
OG0012867	Np003G1747600	XP_023645834.1
OG0012868	Np001G0507800	XP_023632784.1
OG0012869	Np003G1747500	XP_023636433.1
OG0012870	Np005G3096500	XP_006285569.1
OG0012871	Np005G3074500	XP_006284402.1
OG0012872	Np005G3082800	XP_006285861.1
OG0012873	Np007G3875700	XP_006298645.2
OG0012874	Np005G3084700	XP_006285038.1
OG0012875	Np005G3093700	XP_006283915.2
OG0012876	Np005G3072000	XP_006285323.1
OG0012877	Np005G3071900	XP_006283335.1
OG0012878	Np005G3069600	XP_006284831.1
OG0012879	Np005G3068100	XP_006283805.1
OG0012880	Np005G3067100	XP_006284237.1
OG0012881	Np005G3064200	XP_006285602.1
OG0012882	Np005G3062400	XP_006282890.1
OG0012883	Np005G3060400	XP_006283572.1
OG0012886	Np005G3045500	XP_006285434.1
OG0012887	Np005G3039700	XP_006285496.1
OG0012888	Np005G3037600	XP_023634564.1
OG0012889	Np005G3036000	XP_006283221.1
OG0012890	Np005G3035600	XP_006285060.1
OG0012891	Np005G3030600	XP_006283780.1
OG0012892	Np005G3027700	XP_006285361.1
OG0012894	Np005G3020100	XP_006283568.1
OG0012895	Np005G3019100	XP_006283110.1
OG0012896	Np005G3017000	XP_006284808.1
OG0012897	Np005G3015000	XP_023635354.1
OG0012898	Np002G0816900	XP_023643020.1
OG0012899	Np002G0814000	XP_023642943.1
OG0012900	Np002G0813300	XP_006302144.1
OG0012901	Np002G0810900	XP_006302464.1
OG0012903	Np002G0804100, Np002G0803700	XP_006300679.1
OG0012904	Np002G0802800, Np006G3429700	XP_006302836.1
OG0012905	Np002G0806200, Np002G0801400	XP_023642899.1
OG0012906	Np006G3593800, Np002G0801300	XP_023642898.1
OG0012907	Np002G0799800	XP_006301110.1
OG0012908	Np002G0796500	XP_006301424.1
OG0012909	Np002G0796000	XP_006300384.1
OG0012910	Np007G3716900	XP_006298316.1
OG0012911	Np002G0793700	XP_006300809.1
OG0012912	Np002G0792400	XP_023643262.1
OG0012913	Np002G0791300	XP_023644181.1
OG0012914	Np002G0789800	XP_006300841.2
OG0012915	Np002G0788600	XP_006300805.1
OG0012916	Np002G0888600	XP_006302916.1
OG0012917	Np002G0888500	XP_006301542.1
OG0012918	Np002G0887500	XP_006303087.1
OG0012919	Np002G0883800	XP_006301520.1
OG0012920	Np002G0883200	XP_006302415.2
OG0012921	Np002G0873200	XP_006301086.1
OG0012922	Np005G2764600	XP_006286278.1
OG0012923	Np005G2762900	XP_006299332.1
OG0012924	Np005G2760400	XP_006285679.1
OG0012925	Np005G2759500	XP_006284953.1
OG0012926	Np001G0416100	XP_006281298.1
OG0012927	Np005G2754400	XP_006284472.1
OG0012928	Np005G2753400	XP_006283831.1
OG0012929	Np002G1228500	XP_006300443.1
OG0012930	Np002G1228800	XP_006301088.1
OG0012931	Np001G0435000	XP_006291225.2, XP_006279072.2
OG0012932	Np002G1235000	XP_006301476.1
OG0012933	Np005G3164500	XP_006286056.1
OG0012934	Np005G3164600	XP_006285970.1
OG0012935	Np005G3166100	XP_006297815.1
OG0012936	Np005G3172700	XP_006286137.2
OG0012937	Np003G1720500	XP_006281748.1
OG0012938	Np001G0188700	XP_006293002.1
OG0012939	Np001G0438500	XP_006293325.2, XP_023634671.1
OG0012940	Np001G0438300	XP_006291366.1
OG0012941	Np001G0197000	XP_006291012.1
OG0012942	Np001G0202400	XP_006291165.1
OG0012943	Np001G0437300, Np001G0435400	XP_006291915.2
OG0012944	Np001G0204400	XP_006292647.1
OG0012945	Np001G0204600	XP_023637797.1
OG0012946	Np006G3217700	XP_006296514.1
OG0012947	Np001G0438200	XP_006291737.1
OG0012948	Np001G0207700	XP_006291262.1
OG0012950	Np001G0209900	XP_006292252.1
OG0012951	Np001G0213600	XP_006292954.1
OG0012952	Np003G1664500	XP_006282327.2
OG0012953	Np001G0216900	XP_006291933.1
OG0012954	Np001G0223800	XP_006290754.1
OG0012955	Np001G0226000	XP_006290725.1
OG0012956	Np001G0228000	XP_006293198.1
OG0012957	Np001G0229700	XP_023638453.1
OG0012958	Np001G0230600	XP_006290405.1
OG0012959	Np001G0232500	XP_006292111.1
OG0012960	Np001G0232600	XP_006291487.1
OG0012961	Np001G0235900	XP_006290881.1
OG0012962	Np002G0861300	XP_006300627.2
OG0012963	Np002G0863000	XP_006300708.1
OG0012964	Np002G0863700	XP_023643277.1
OG0012965	Np002G0870400	XP_006300676.1
OG0012967	Np002G0872000	XP_006301926.1
OG0012968	Np002G0872400	XP_006302697.1
OG0012969	Np001G0359200	XP_006280404.1
OG0012970	Np003G1753800	XP_006290057.1
OG0012971	Np001G0363800	XP_023634888.1
OG0012973	Np001G0362600	XP_006281195.2
OG0012974	Np001G0362500	XP_006280522.2
OG0012975	Np001G0367100	XP_006281809.1
OG0012976	Np001G0367500	XP_006279596.1
OG0012977	Np001G0369100	XP_006279676.1
OG0012978	Np001G0369500	XP_006281053.1
OG0012979	Np007G3800300	XP_006297489.1
OG0012980	Np001G0370500	XP_006281686.2
OG0012981	Np001G0373000	XP_006280720.1
OG0012982	Np001G0375100	XP_006280718.1
OG0012983	Np001G0382000	XP_006281985.1
OG0012984	Np004G1980900	XP_006305198.1
OG0012985	Np004G1980800	XP_006303933.1
OG0012986	Np004G1980200	XP_006305579.2
OG0012987	Np004G1977600	XP_023644850.1
OG0012988	Np004G1969500	XP_023645452.1
OG0012989	Np005G2822900	XP_006286257.1
OG0012990	Np004G1965400	XP_006303962.1
OG0012991	Np004G1965200	XP_006306934.1
OG0012992	Np004G1962600	XP_006306778.1
OG0012993	Np004G1960500	XP_006304584.1
OG0012994	Np004G1960400	XP_006303566.1
OG0012995	Np004G1960000	XP_023633005.1, XP_006305719.1
OG0012996	Np004G1959300	XP_006305091.1
OG0012997	Np004G1957300	XP_006306946.1
OG0012998	Np004G1955000	XP_006307385.1
OG0012999	Np004G1954900	XP_006305022.1
OG0013000	Np004G1948100	XP_006307729.2
OG0013001	Np004G1947900	XP_006306739.1
OG0013002	Np004G1945100	XP_006305590.1
OG0013004	Np004G1940400	XP_006306220.1
OG0013005	Np004G1938800	XP_006306429.1
OG0013006	Np004G1937000	XP_006306180.1
OG0013007	Np001G0423000	XP_006281050.1
OG0013008	Np001G0420500	XP_006280019.1
OG0013009	Np001G0419000	XP_006280135.1
OG0013010	Np001G0418900	XP_006282180.1
OG0013011	Np001G0418200	XP_006281624.1
OG0013012	Np006G3440300	XP_006295585.1
OG0013013	Np006G3439900	XP_006294152.1
OG0013015	Np003G1844500	XP_006280932.1
OG0013016	Np006G3420300	XP_006294790.1
OG0013017	Np006G3417600	XP_006293433.1
OG0013018	Np006G3417500	XP_006296015.1
OG0013019	Np006G3414300	XP_006293979.1
OG0013020	Np006G3221600, Np006G3410800	XP_006295863.1
OG0013021	Np006G3410300	XP_006294438.1
OG0013022	Np006G3409400	XP_006296111.1
OG0013023	Np006G3408100	XP_006295956.1
OG0013024	Np006G3406900	XP_006293716.1
OG0013025	Np006G3406700	XP_006296247.1
OG0013026	Np006G3404800	XP_006294405.1
OG0013027	Np001G0428000	XP_006280463.1
OG0013028	Np006G3404600	XP_023641028.1
OG0013029	Np006G3400800	XP_006296306.1
OG0013030	Np006G3400100	XP_006294164.1
OG0013031	Np005G2899600	XP_006283887.1
OG0013033	Np005G2901900	XP_006283865.1
OG0013034	Np005G2906400	XP_006282883.1
OG0013035	Np005G3026900, Np005G2904800	XP_006285724.1
OG0013036	Np005G2904300	XP_006282433.2
OG0013037	Np005G2904000	XP_006282535.2
OG0013038	Np001G0187900	XP_006292680.2
OG0013039	Np005G2910200	XP_023634508.1
OG0013040	Np005G2912200	XP_006283258.1
OG0013041	Np005G2912300	XP_006283652.1
OG0013042	Np005G2914800	XP_006283427.1
OG0013043	Np005G2919300	XP_006282855.1
OG0013044	Np005G2921700	XP_023635661.1
OG0013045	Np001G0169400	XP_006281891.1
OG0013046	Np002G0860400	XP_006302832.1
OG0013048	Np005G2934900	XP_006283097.1
OG0013049	Np005G2936300	XP_006283759.1
OG0013050	Np005G2937100	XP_023633855.1
OG0013051	Np005G2941600	XP_023635654.1
OG0013052	Np005G2945500	XP_006284213.1
OG0013053	Np005G2946100	XP_006282678.1
OG0013054	Np005G2955100	XP_006283964.1
OG0013055	Np001G0328000	XP_006306660.1
OG0013056	Np001G0527400	XP_006292378.1
OG0013057	Np001G0527300	XP_006292255.1
OG0013059	Np001G0524800	XP_006291952.1
OG0013061	Np001G0681400, Np001G0415800	XP_006292924.1
OG0013062	Np001G0521200	XP_006291792.1
OG0013063	Np001G0520900	XP_023639317.1
OG0013064	Np001G0520300	XP_006291791.1
OG0013065	Np001G0519500	XP_006290467.2
OG0013066	Np001G0517000	XP_006292805.1
OG0013067	Np005G2834600	XP_006284691.2, XP_006284980.2
OG0013068	Np005G2834800	XP_006284006.1
OG0013069	Np005G2836800	XP_023634535.1
OG0013070	Np003G1661000	XP_006279891.1
OG0013071	Np003G1670100	XP_006282306.1
OG0013072	Np003G1675600	XP_006281538.1
OG0013073	Np004G2035900	XP_006280760.1
OG0013074	Np003G1683800	XP_006279482.1
OG0013075	Np003G1845600	XP_006281814.1
OG0013076	Np003G1844900	XP_006280159.2
OG0013077	Np003G1698900	XP_006281874.1
OG0013078	Np003G1843900	XP_006279812.1
OG0013079	Np007G3798300	XP_006299510.1
OG0013080	Np007G3801800	XP_006297071.1
OG0013081	Np007G3794900, Np007G3794700	XP_023641533.1
OG0013082	Np007G3785900	XP_006287077.1
OG0013083	Np007G3784800	XP_006297389.1
OG0013084	Np007G3783500	XP_006298482.2
OG0013085	Np007G3781400	XP_006298558.2
OG0013086	Np007G3781200	XP_006298616.1
OG0013087	Np007G3780800	XP_006299618.2
OG0013088	Np007G3779000	XP_006296983.2
OG0013089	Np007G3778700	XP_023642792.1
OG0013090	Np007G3778500	XP_006296892.1, XP_006296900.1
OG0013091	Np007G3776700	XP_006298714.1
OG0013092	Np007G3769400	XP_006298307.1
OG0013093	Np007G3766600	XP_006300031.1
OG0013094	Np007G3765800	XP_006307221.1
OG0013095	Np005G2831100	XP_006285591.1
OG0013096	Np005G2830900	XP_006284429.1
OG0013097	Np005G2831500	XP_006283774.1
OG0013098	Np005G2831600	XP_023635050.1
OG0013099	Np005G2832900	XP_006284134.1
OG0013100	Np006G3629600	XP_006285150.1
OG0013101	Np005G2621900	XP_006284023.1
OG0013102	Np005G2846900	XP_006284209.1
OG0013103	Np005G3020800	XP_006282633.1
OG0013104	Np005G2848700	XP_006285866.1
OG0013105	Np005G2849600	XP_006286266.1
OG0013106	Np005G2852700	XP_006284763.1
OG0013107	Np005G2854700	XP_006284984.2
OG0013108	Np005G2857800	XP_006283121.2
OG0013109	Np005G2858200, Np005G2858300	XP_023634576.1
OG0013110	Np001G0681500	XP_006293160.1
OG0013111	Np005G2861700	XP_006282576.2
OG0013112	Np005G2862400	XP_006282667.1
OG0013113	Np005G2862700	XP_006284630.1
OG0013114	Np005G2888300	XP_006284453.1
OG0013115	Np005G2886700	XP_006283501.1
OG0013116	Np005G2886600	XP_006283284.1
OG0013117	Np005G2886500	XP_023634477.1
OG0013118	Np005G2886400	XP_006283646.1
OG0013119	Np004G2022700	XP_006305444.1
OG0013120	Np005G2881100	XP_006285387.1
OG0013121	Np005G2871300	XP_023635575.1
OG0013122	Np003G1735600	XP_006281877.1
OG0013123	Np005G2876300	XP_006286061.1
OG0013124	Np005G2876800	XP_006285265.1
OG0013125	Np004G2038400	XP_006307564.1
OG0013126	Np005G2868900	XP_006283162.2
OG0013127	Np005G2867500	XP_006285095.1
OG0013128	Np005G2867400	XP_006285606.1
OG0013129	Np005G2864500, Np005G2864400	XP_006283935.1
OG0013130	Np005G2894100	XP_006282583.2
OG0013131	Np003G1775500	XP_006288984.1
OG0013132	Np003G1763100	XP_006288345.1
OG0013133	Np003G1763700	XP_006287151.2
OG0013134	Np003G1764000	XP_006287267.1
OG0013135	Np001G0444500	XP_023635314.1
OG0013136	Np001G0428400	XP_006280531.1
OG0013137	Np001G0428300	XP_006282265.1
OG0013138	Np006G3340700	XP_006289702.2
OG0013139	Np001G0427200	XP_006279494.1
OG0013140	Np001G0426100	XP_006280026.1
OG0013141	Np001G0426000	XP_023636044.1
OG0013142	Np001G0425100	XP_006280924.1
OG0013143	Np003G1712600	XP_006280425.1
OG0013144	Np001G0423900	XP_006281812.1
OG0013145	Np005G3002800	XP_006284485.1
OG0013146	Np005G3002000	XP_006285923.1
OG0013147	Np005G3001700	XP_023635200.1
OG0013148	Np005G2995500	XP_006284379.2
OG0013149	Np005G2994400	XP_006283534.1
OG0013150	Np005G2994300	XP_023634517.1
OG0013151	Np005G2984200	XP_006286253.1
OG0013152	Np001G0435200	XP_023635546.1
OG0013153	Np005G3125700	XP_006282749.1
OG0013155	Np005G3117400	XP_006300144.1
OG0013156	Np004G1899700, Np007G4254900	XP_006300243.1
OG0013157	Np007G4254600	XP_023641226.1
OG0013158	Np007G4254200	XP_006299844.1
OG0013159	Np007G4253300	XP_023641462.1
OG0013160	Np007G4251800	XP_006298338.1
OG0013161	Np007G4251600	XP_006299500.1
OG0013162	Np007G4249200	XP_006297963.1
OG0013163	Np007G4248000	XP_023642780.1
OG0013164	Np001G0008100	XP_023639185.1
OG0013165	Np003G1756600	XP_006282211.1
OG0013166	Np001G0007500	XP_023640843.1
OG0013167	Np001G0007300	XP_006280513.1
OG0013168	Np001G0004900	XP_006281424.1
OG0013169	Np001G0005400	XP_006280764.1
OG0013170	Np003G1444800	XP_006289601.1
OG0013171	Np001G0003300	XP_006280674.1
OG0013172	Np007G3719800	XP_006298730.1
OG0013173	Np001G0002000	XP_006281922.2
OG0013175	Np001G0000400	XP_006281838.1
OG0013176	Np001G0000100	XP_006281859.1
OG0013177	Np007G4255200, Np004G1900100	XP_006291620.2
OG0013178	Np007G3894600	XP_023638368.1
OG0013179	Np007G3894500	XP_006293229.1
OG0013180	Np001G0698900	XP_006292577.1
OG0013181	Np001G0698500	XP_006292384.1
OG0013182	Np002G1161400	XP_023638548.1
OG0013183	Np001G0697700	XP_006293017.1
OG0013185	Np001G0696000	XP_023639031.1
OG0013186	Np001G0695900	XP_006291238.1
OG0013188	Np001G0692000	XP_006292090.1
OG0013189	Np001G0691300	XP_006291070.1
OG0013190	Np001G0691200	XP_006292741.1
OG0013191	Np001G0683900	XP_006291115.1
OG0013192	Np001G0682800	XP_006291789.1
OG0013193	Np001G0678800	XP_023638771.1
OG0013194	Np001G0678700	XP_006292976.1
OG0013195	Np001G0676300	XP_006292392.1
OG0013196	Np001G0674100	XP_006293132.1
OG0013197	Np001G0355400, Np002G0973100	XP_006281124.2
OG0013198	Np001G0668500	XP_006291494.1
OG0013199	Np001G0662500	XP_006291643.1
OG0013200	Np001G0661400	XP_006291451.2
OG0013201	Np001G0658000	XP_006292270.1
OG0013202	Np006G3677800	XP_006295325.1
OG0013203	Np001G0656200	XP_006292302.2
OG0013204	Np001G0653600	XP_006291543.1
OG0013205	Np002G1122500, Np002G1059800	XP_006291357.2
OG0013206	Np001G0650200	XP_006290351.1
OG0013207	Np001G0649500	XP_006290936.1
OG0013208	Np001G0180500	XP_023633553.1
OG0013209	Np001G0647000	XP_006291828.2
OG0013210	Np002G1072900	XP_006302705.2
OG0013211	Np001G0643000	XP_006290468.1
OG0013212	Np002G0962200	XP_023643337.1
OG0013213	Np005G2791500	XP_023633671.1
OG0013214	Np001G0634900	XP_006290415.1
OG0013216	Np001G0470800	XP_023638250.1
OG0013217	Np001G0630100	XP_006292052.1
OG0013218	Np001G0629900	XP_006279192.2
OG0013219	Np001G0629200	XP_023639311.1
OG0013220	Np001G0627100	XP_006291402.1
OG0013221	Np001G0627000	XP_006290276.1
OG0013222	Np001G0625800	XP_006290682.1
OG0013223	Np001G0622100, Np001G0582600	XP_006291773.1
OG0013224	Np001G0581100, Np001G0620800, Np001G0582900	XP_006290586.1
OG0013225	Np001G0619000	XP_006303504.1
OG0013226	Np001G0615300	XP_006291321.1
OG0013227	Np001G0613600	XP_006293146.1
OG0013228	Np001G0612900	XP_006291817.1
OG0013229	Np001G0612500	XP_006291776.1
OG0013230	Np001G0609500	XP_006290433.1
OG0013231	Np001G0607600	XP_006290891.1
OG0013232	Np001G0606800	XP_006292990.1
OG0013233	Np001G0604100	XP_006291125.1
OG0013234	Np001G0603900	XP_023637968.1
OG0013235	Np001G0603000	XP_006293087.1
OG0013236	Np001G0172100	XP_006280306.2
OG0013237	Np001G0600700, Np002G1057100	XP_006291930.1
OG0013238	Np001G0599000	XP_006292906.1
OG0013239	Np001G0593300	XP_023638641.1
OG0013240	Np001G0593100	XP_006291890.1
OG0013241	Np001G0590700	XP_006290755.1
OG0013242	Np001G0590000	XP_006290685.1
OG0013243	Np001G0584900	XP_023638665.1
OG0013244	Np001G0583200	XP_006290797.1
OG0013245	Np001G0583100	XP_006290746.1
OG0013246	Np001G0579700	XP_023638575.1
OG0013247	Np001G0578600	XP_006290961.1
OG0013248	Np001G0575900	XP_006292418.1
OG0013249	Np001G0573500	XP_006291297.2
OG0013250	Np001G0573200	XP_023637862.1
OG0013251	Np002G0958400	XP_006301525.1
OG0013252	Np001G0571700	XP_006291033.1
OG0013253	Np005G3000800	XP_006285731.1
OG0013254	Np001G0566500	XP_006291352.1
OG0013256	Np001G0562700	XP_006290829.2
OG0013257	Np001G0562400	XP_006290465.1
OG0013258	Np001G0562000, Np004G1976100	XP_006292489.1
OG0013259	Np001G0561500	XP_023638355.1
OG0013260	Np001G0553800	XP_006292658.1
OG0013261	Np001G0551400	XP_006290284.1
OG0013262	Np001G0551100	XP_006291173.1
OG0013263	Np001G0550800	XP_006290748.1
OG0013264	Np001G0547000	XP_006292688.1
OG0013265	Np003G1619900	XP_006281269.2
OG0013266	Np003G1619800	XP_006280274.1
OG0013267	Np003G1619700	XP_006280655.1
OG0013268	Np003G1617900	XP_006279644.1
OG0013269	Np003G1638300	XP_006279475.1
OG0013270	Np003G1641100	XP_006279604.1
OG0013272	Np005G3012200	XP_023633656.1
OG0013273	Np005G3012600	XP_006282826.2
OG0013274	Np005G2822400	XP_006282544.1
OG0013275	Np005G3014000	XP_023633662.1
OG0013276	Np007G3873700	XP_023641990.1
OG0013277	Np007G3874700	XP_006297695.2
OG0013278	Np007G3879100	XP_023642023.1
OG0013279	Np007G3880300	XP_006299062.1
OG0013280	Np007G3880400	XP_023641816.1
OG0013281	Np007G3881500	XP_006296866.2
OG0013282	Np007G3886800	XP_006297555.2
OG0013283	Np007G3889000	XP_006297821.1
OG0013284	Np007G3888900	XP_006298487.2
OG0013285	Np007G3889600	XP_006297523.1
OG0013286	Np007G3892300	XP_006298944.1
OG0013287	Np007G3895500	XP_006297624.1
OG0013288	Np007G3896600	XP_023641737.1
OG0013289	Np007G3896700	XP_006297020.1
OG0013290	Np007G3897400	XP_006297186.1
OG0013291	Np007G3868700	XP_006299509.1
OG0013292	Np007G3895600	XP_006297413.1
OG0013293	Np007G3869700	XP_006297253.1
OG0013294	Np007G3869800	XP_006298632.2
OG0013295	Np002G0942700	XP_006300526.1
