Orthogroup	Arabidopsis_arenosa	Eutrema_salsugineum
OG0014380	jg22235	XP_006401575.2
OG0014381	jg14667	XP_006404250.1
OG0014382	jg14660	XP_006404259.1
OG0014383	jg14657	XP_006404262.1
OG0014384	jg14652	XP_006404268.1
OG0014385	jg14648	XP_006404274.1
OG0014386	jg14638	XP_006404283.1
OG0014387	jg14630	XP_006404287.1
OG0014388	jg14595	XP_006404315.1
OG0014389	jg14602	XP_006404307.1
OG0014390	jg31236	XP_006415800.1
OG0014391	jg14589	XP_006404324.1
OG0014392	jg14585	XP_006404334.2
OG0014393	jg14583	XP_006404339.1
OG0014394	jg12898	XP_006398492.1
OG0014395	jg12906	XP_006398499.1
OG0014396	jg13025	XP_006395810.1
OG0014397	jg12660	XP_006405490.1
OG0014398	jg12658	XP_024014784.1
OG0014399	jg12652	XP_024014622.1
OG0014400	jg9342	XP_006412676.1
OG0014401	jg11880	XP_024013086.1
OG0014402	jg32788	XP_024003709.1
OG0014403	jg5629	XP_006400338.1
OG0014404	jg5620	XP_024012710.1
OG0014405	jg5600	XP_006400308.1
OG0014406	jg5598	XP_006400305.1
OG0014407	jg5590	XP_006400299.1
OG0014408	jg5579	XP_024012177.1
OG0014409	jg5574	XP_006400278.1
OG0014410	jg5569	XP_006400273.1
OG0014411	jg5551	XP_006400256.1
OG0014412	jg5517	XP_006400229.1
OG0014413	jg5515	XP_006400227.1
OG0014414	jg5511	XP_006400222.1
OG0014415	jg5504	XP_006400216.1
OG0014416	jg5490	XP_006400201.1
OG0014418	jg5438	XP_006400146.1
OG0014419	jg21384, jg2718	XP_024007507.1
OG0014420	jg5395	XP_006400092.1
OG0014421	jg9599	XP_006412962.1
OG0014422	jg5376	XP_024012282.1
OG0014423	jg5369	XP_006400065.1
OG0014424	jg5360	XP_006400057.1
OG0014425	jg5350	XP_006400041.1
OG0014426	jg5325	XP_006400022.1
OG0014427	jg5321	XP_024012634.1
OG0014428	jg5320	XP_006400019.1
OG0014429	jg5301	XP_006399994.2
OG0014430	jg5291	XP_006399982.1
OG0014431	jg5288	XP_006399979.1
OG0014432	jg5278	XP_006399969.1
OG0014433	jg11391	XP_006414823.1
OG0014434	jg5277	XP_006399968.1
OG0014435	jg5275	XP_024011955.1
OG0014436	jg5273	XP_006399963.1
OG0014437	jg5260	XP_006399952.1
OG0014438	jg5245	XP_006399938.1
OG0014439	jg5238	XP_024012509.1
OG0014440	jg5229	XP_006399924.1
OG0014441	jg5224	XP_006399918.1
OG0014442	jg5222	XP_006399916.1
OG0014443	jg5200	XP_006399892.1
OG0014444	jg5199	XP_006399891.1
OG0014445	jg5194	XP_006399884.1
OG0014446	jg5187	XP_006399876.1
OG0014447	jg5154	XP_006399832.2
OG0014448	jg5153	XP_006399831.1
OG0014449	jg5126	XP_006399800.1
OG0014450	jg5102	XP_024012211.1
OG0014451	jg452, jg10797	XP_006414153.1
OG0014452	jg5076	XP_006399750.1
OG0014453	jg5072	XP_006399744.1
OG0014454	jg5061	XP_024012328.1
OG0014455	jg5056	XP_006399733.1
OG0014456	jg5012	XP_006399691.1
OG0014457	jg5004	XP_006399685.1
OG0014458	jg9573	XP_006412936.1
OG0014459	jg4992	XP_006399668.1
OG0014460	jg13657	XP_024007657.1
OG0014461	jg4966	XP_024012353.1
OG0014462	jg4955	XP_006399629.1
OG0014463	jg4940	XP_024012074.1
OG0014464	jg4934	XP_006399603.1
OG0014465	jg4933	XP_024011419.1
OG0014466	jg4932	XP_006399600.2
OG0014467	jg4923	XP_006399589.1
OG0014468	jg4920	XP_006399586.1
OG0014470	jg4899	XP_006399566.1
OG0014471	jg4898	XP_006399563.2
OG0014472	jg4893	XP_024012372.1
OG0014473	jg4885	XP_006399554.1
OG0014474	jg4884	XP_024011632.1
OG0014475	jg4879	XP_006399548.1
OG0014476	jg4869	XP_006399533.1
OG0014477	jg4850	XP_006399513.1
OG0014478	jg4836	XP_024012603.1
OG0014479	jg4835	XP_006399501.1
OG0014480	jg4823	XP_006399486.1
OG0014481	jg11939	XP_006403091.1
OG0014482	jg4778	XP_006399441.1
OG0014483	jg4762	XP_006399424.1
OG0014484	jg4761	XP_006399423.1
OG0014485	jg4731	XP_006399387.1
OG0014486	jg4718	XP_024012633.1
OG0014487	jg4711	XP_006399356.1
OG0014488	jg4695	XP_024011635.1
OG0014489	jg26844	XP_006418674.1
OG0014490	jg4682	XP_006399325.1
OG0014491	jg4680	XP_006399322.1
OG0014493	jg4644	XP_006399292.1
OG0014494	jg4633	XP_024015015.1, XP_024012102.1
OG0014495	jg4603	XP_006399242.1
OG0014496	jg4592	XP_024012618.1
OG0014497	jg7877	XP_006396516.2
OG0014498	jg9958	XP_024005128.1
OG0014499	jg9967	XP_006413349.1
OG0014500	jg9979	XP_006413363.1
OG0014501	jg9980	XP_006413365.1
OG0014502	jg9992	XP_006413383.1
OG0014503	jg9998	XP_006413388.1
OG0014504	jg10004, jg10002	XP_006413395.2
OG0014505	jg17436	XP_006408729.1
OG0014506	jg14367	XP_024009647.1
OG0014507	jg21781	XP_024009778.1
OG0014508	jg17515	XP_006408728.1
OG0014509	jg17444	XP_006409720.1
OG0014510	jg17451	XP_006397283.1
OG0014511	jg17504	XP_006397374.1
OG0014512	jg17506	XP_024006382.1
OG0014513	jg17525	XP_006408611.1
OG0014514	jg17534	XP_006408610.1
OG0014515	jg17591	XP_024015827.1
OG0014516	jg17613	XP_006408622.1
OG0014517	jg17637	XP_024016078.1
OG0014518	jg17645	XP_006408712.1
OG0014519	jg17646	XP_006408713.1
OG0014520	jg17681	XP_006409754.1
OG0014521	jg17721	XP_006409796.1
OG0014522	jg17731	XP_006409810.1
OG0014523	jg17758	XP_006409826.1
OG0014524	jg17761	XP_024003636.1
OG0014525	jg17768	XP_006409836.1
OG0014526	jg17773	XP_024016854.1
OG0014527	jg17785	XP_024003820.1
OG0014528	jg17793	XP_006415101.2, XP_024016856.1
OG0014529	jg17797	XP_006409860.1
OG0014530	jg17814	XP_006409876.1
OG0014531	jg17829	XP_024016675.1
OG0014532	jg17833	XP_024003723.1
OG0014533	jg17841	XP_006409898.1
OG0014534	jg17842	XP_006409899.1
OG0014535	jg17860	XP_024004261.1
OG0014536	jg17900	XP_006409946.1
OG0014537	jg17903	XP_006409950.1
OG0014538	jg17968	XP_006410008.1
OG0014539	jg17984	XP_006410019.1
OG0014540	jg17986	XP_006410024.1
OG0014541	jg18031	XP_006410047.1
OG0014542	jg18042	XP_006410061.1
OG0014543	jg18050	XP_006410080.1
OG0014544	jg18059	XP_006410090.1
OG0014545	jg18068	XP_006410136.1
OG0014546	jg18073	XP_006410132.1
OG0014547	jg18139	XP_006410188.2
OG0014548	jg6048	XP_006410247.1
OG0014549	jg15796	XP_006402846.2
OG0014550	jg18192	XP_006410263.1
OG0014551	jg18193	XP_006410264.2
OG0014552	jg18194	XP_006410265.1
OG0014553	jg18205	XP_006410281.1
OG0014554	jg18212	XP_006410283.2
OG0014555	jg10060	XP_006413461.1
OG0014556	jg18252	XP_024003761.1
OG0014557	jg18259	XP_006410327.1
OG0014558	jg18269	XP_006410337.1
OG0014559	jg18276	XP_006410341.1
OG0014560	jg18282	XP_006410346.1
OG0014561	jg18335	XP_006410393.1
OG0014562	jg18318	XP_006410380.1
OG0014563	jg18300	XP_006410364.1
OG0014564	jg18295	XP_024004256.1
OG0014565	jg18354	XP_006410407.1
OG0014566	jg18357	XP_006410409.1
OG0014567	jg18375	XP_006410429.1
OG0014568	jg18376	XP_006410430.2
OG0014569	jg18439	XP_006410482.1
OG0014570	jg20867	XP_006403239.1
OG0014571	jg20844	XP_024013286.1, XP_006409823.2
OG0014572	jg20831	XP_006403192.1
OG0014573	jg20826	XP_024013249.1
OG0014574	jg20824	XP_006403176.1
OG0014575	jg20820	XP_006403175.1
OG0014576	jg20807	XP_006403164.1
OG0014577	jg20800	XP_006403155.1
OG0014578	jg20778	XP_006403135.1
OG0014579	jg20777	XP_024013273.1
OG0014580	jg20775	XP_006403132.2
OG0014581	jg20769	XP_006403125.1
OG0014582	jg9942	XP_006413323.1
OG0014583	jg9934	XP_006413317.1
OG0014584	jg9930	XP_006413313.1
OG0014585	jg9923	XP_006413305.1
OG0014586	jg9922	XP_024005592.1
OG0014587	jg9912	XP_006413297.1
OG0014588	jg9910	XP_006413295.1
OG0014589	jg32811	XP_006393531.1
OG0014590	jg32799	XP_006393556.1
OG0014591	jg32790	XP_006393565.2
OG0014592	jg32766, jg32268	XP_024006240.1
OG0014593	jg32755	XP_006393596.1
OG0014594	jg31286	XP_006415746.1
OG0014595	jg32660	XP_006393684.1
OG0014596	jg3325	XP_006390169.1
OG0014597	jg32669, jg32680	XP_006393673.1
OG0014598	jg32694	XP_006393667.1
OG0014599	jg32713	XP_024006262.1
OG0014600	jg32715	XP_006393637.1
OG0014601	jg31298	XP_006415732.1
OG0014602	jg31299	XP_006415731.1
OG0014603	jg31306	XP_006415720.1
OG0014604	jg31313	XP_006415713.2
OG0014605	jg31332	XP_006415693.1
OG0014606	jg31343	XP_006415684.1
OG0014607	jg31359	XP_006415670.1
OG0014609	jg31370	XP_006415656.1
OG0014610	jg31414	XP_024008925.1
OG0014611	jg31445	XP_006415596.1
OG0014612	jg31466	XP_006415577.1
OG0014613	jg31483	XP_006415564.1
OG0014614	jg31500	XP_006415555.1
OG0014615	jg31522	XP_006415544.1
OG0014616	jg31531	XP_006415538.1
OG0014617	jg31542	XP_006415525.1
OG0014618	jg31549	XP_006418917.2, XP_024008559.1
OG0014619	jg31551	XP_006415514.1
OG0014620	jg31605	XP_006415464.2
OG0014621	jg31609	XP_006415459.1
OG0014622	jg31611	XP_006415457.1
OG0014623	jg10024	XP_006413418.1
OG0014624	jg31619	XP_006415446.1
OG0014625	jg31622	XP_006415440.1
OG0014626	jg31626	XP_006415437.1
OG0014627	jg31655	XP_006415408.1
OG0014628	jg31658	XP_006415402.1
OG0014629	jg31663	XP_006415395.1
OG0014630	jg31692	XP_024008837.1
OG0014631	jg31722	XP_006415364.1
OG0014632	jg31728	XP_024008385.1
OG0014633	jg31746	XP_006415344.1
OG0014634	jg31755	XP_006415334.1
OG0014635	jg31771	XP_006415328.1
OG0014636	jg31774	XP_006415325.1
OG0014637	jg31777	XP_006415323.1
OG0014638	jg31808	XP_006415304.1
OG0014639	jg31809	XP_024008426.1
OG0014640	jg31810	XP_006415302.1
OG0014641	jg31823	XP_024008147.1
OG0014642	jg31852	XP_006415248.1
OG0014643	jg31853	XP_006415245.1
OG0014644	jg31863	XP_006415237.1
OG0014645	jg31872	XP_024008376.1
OG0014646	jg31881	XP_006415217.2
OG0014647	jg31904	XP_006415182.1
OG0014648	jg13069	XP_006395766.1
OG0014649	jg13076	XP_006395759.1
OG0014650	jg13102	XP_006395742.2
OG0014651	jg13119	XP_006395732.1
OG0014652	jg13143	XP_006395705.1
OG0014654	jg13146	XP_006395703.1
OG0014655	jg13165	XP_006395688.1
OG0014656	jg13168	XP_024007653.1
OG0014657	jg23706	XP_006393880.1
OG0014658	jg23702	XP_006393883.1
OG0014659	jg23679	XP_006393903.1
OG0014660	jg23655	XP_006393923.1
OG0014661	jg23652	XP_006393926.1
OG0014662	jg23651	XP_006393927.1
OG0014663	jg23648	XP_006393929.1
OG0014664	jg23647	XP_006393930.1
OG0014665	jg23635	XP_006393946.1
OG0014666	jg23632	XP_006393950.1
OG0014667	jg23630	XP_006393954.1
OG0014668	jg23618	XP_006393968.1
OG0014669	jg23612	XP_006393973.1
OG0014670	jg23611	XP_024006849.1, XP_024006924.1
OG0014671	jg23607	XP_006393979.1
OG0014672	jg23593	XP_006393992.1
OG0014673	jg23574	XP_006394008.1
OG0014674	jg23565	XP_006394020.2
OG0014675	jg23529	XP_024007437.1
OG0014676	jg23525	XP_006394071.1
OG0014677	jg23506	XP_006396513.1
OG0014678	jg23495	XP_024007326.1
OG0014679	jg23490	XP_006394105.1
OG0014680	jg23480	XP_006394119.1
OG0014681	jg23470	XP_006394128.1
OG0014682	jg23464	XP_024007652.1
OG0014683	jg23449	XP_006394152.1
OG0014684	jg23445	XP_006394155.1
OG0014685	jg23443	XP_006394156.1
OG0014686	jg23439	XP_006394160.1
OG0014687	jg23419	XP_006394171.1
OG0014688	jg23412	XP_006394184.1
OG0014689	jg23406	XP_006394192.1
OG0014690	jg23390	XP_006394217.1
OG0014691	jg23385	XP_006394224.1
OG0014692	jg23377	XP_024007619.1
OG0014693	jg23336	XP_024007054.1
OG0014694	jg23315	XP_006394278.1
OG0014695	jg23314	XP_006394279.1
OG0014696	jg23311	XP_006394281.1
OG0014697	jg23309, jg27631	XP_006394283.1
OG0014698	jg23308	XP_024007548.1
OG0014699	jg19517	XP_006394306.1
OG0014700	jg23300	XP_006394295.1
OG0014701	jg23281	XP_006394312.1
OG0014702	jg23279	XP_006394314.1
OG0014703	jg23274	XP_006394317.1
OG0014704	jg23263	XP_006394328.1
OG0014705	jg23262	XP_006394329.2
OG0014706	jg23229	XP_024007613.1
OG0014707	jg23209	XP_006394377.1
OG0014708	jg23185	XP_006394409.1
OG0014709	jg23184	XP_006394410.2
OG0014710	jg23163	XP_006394429.1
OG0014711	jg23159	XP_006394436.1
OG0014712	jg23157	XP_006394438.1
OG0014713	jg23149	XP_006394442.1
OG0014714	jg23138	XP_006394450.1
OG0014715	jg23136	XP_024007609.1
OG0014717	jg23115	XP_006394481.1
OG0014718	jg23106	XP_024006742.1
OG0014719	jg23094	XP_006394501.2
OG0014720	jg23083	XP_006394513.1
OG0014721	jg23072	XP_006394522.1
OG0014722	jg23056	XP_006394537.1
OG0014723	jg13383	XP_006394549.1
OG0014724	jg23038	XP_006394550.1
OG0014725	jg23036	XP_006394551.1
OG0014726	jg23027	XP_006394558.1
OG0014727	jg6157	XP_006394580.1
OG0014728	jg6197	XP_024007448.1
OG0014729	jg6200	XP_006394615.2
OG0014730	jg6220	XP_024006746.1
OG0014731	jg6223	XP_006394637.1
OG0014732	jg6237	XP_006394646.1
OG0014733	jg32658	XP_006393687.1
OG0014734	jg6262	XP_006394667.1
OG0014735	jg14366	XP_006418988.1
OG0014736	jg6281	XP_006394682.1
OG0014737	jg6282	XP_006394683.1
OG0014738	jg6283	XP_006394684.1
OG0014739	jg6289, jg6287	XP_006394687.1
OG0014740	jg6292	XP_006394689.1
OG0014741	jg6296	XP_006394693.1
OG0014742	jg6313	XP_006394705.2
OG0014743	jg6314	XP_024007117.1
OG0014745	jg6316	XP_006394707.1
OG0014746	jg6326	XP_006394715.1
OG0014747	jg6342	XP_006394728.1
OG0014748	jg6352	XP_006394733.1
OG0014749	jg6356	XP_024007523.1
OG0014750	jg6359	XP_006394739.1
OG0014751	jg6366	XP_006394744.1
OG0014752	jg6409	XP_024006958.1
OG0014753	jg6487	XP_006394840.1
OG0014754	jg6494	XP_006394849.1
OG0014755	jg6496	XP_006394851.1
OG0014756	jg6498	XP_006394853.1
OG0014757	jg6515	XP_006394860.2
OG0014758	jg5797	XP_006400494.1
OG0014759	jg5828	XP_006400528.1
OG0014760	jg5846	XP_006400545.1
OG0014761	jg5867	XP_006400568.1
OG0014763	jg5888	XP_006400590.1
OG0014764	jg5904	XP_006400606.1
OG0014765	jg5906	XP_006400608.1
OG0014766	jg5907	XP_006400609.1
OG0014767	jg5923	XP_006400620.1
OG0014768	jg5924	XP_006400622.1
OG0014769	jg5929	XP_024011762.1
OG0014770	jg5956	XP_006400656.1
OG0014771	jg5971	XP_006400675.1
OG0014772	jg5986	XP_006400693.1
OG0014773	jg6007	XP_024011959.1
OG0014774	jg6014	XP_006400717.2
OG0014775	jg6015	XP_006400720.1
OG0014776	jg30853	XP_006416137.1
OG0014777	jg6038	XP_006400735.1
OG0014778	jg6051	XP_006400744.1
OG0014779	jg6052	XP_006400745.1
OG0014780	jg6057	XP_024012706.1
OG0014781	jg6096	XP_006400778.1
OG0014782	jg6117	XP_006400792.1
OG0014783	jg26788	XP_024009745.1
OG0014784	jg6120	XP_006400795.2
OG0014785	jg6122	XP_006400796.1
OG0014786	jg21187	XP_006401863.2
OG0014787	jg22081	XP_006401687.1
OG0014788	jg23014	XP_006400817.1
OG0014789	jg23000	XP_006400830.1
OG0014790	jg22998	XP_006400831.1
OG0014791	jg22995	XP_006400836.2
OG0014792	jg22993	XP_024012456.1
OG0014793	jg22957	XP_024012698.1
OG0014794	jg243	XP_024016475.1
OG0014795	jg22920	XP_006400911.2
OG0014796	jg22913	XP_006400919.1
OG0014797	jg22878	XP_006400957.1
OG0014798	jg12385	XP_024014717.1
OG0014799	jg22873	XP_024012426.1
OG0014800	jg22869	XP_006400970.1
OG0014801	jg22855	XP_006400982.1
OG0014802	jg22853	XP_006400985.2
OG0014803	jg22835	XP_006401005.2
OG0014804	jg22833	XP_006401006.1
OG0014805	jg22784	XP_006401053.1
OG0014806	jg22774	XP_006401062.1
OG0014807	jg22767	XP_006401070.1
OG0014808	jg22766	XP_024011719.1
OG0014809	jg22757	XP_006401082.1
OG0014810	jg22736	XP_006401106.1
OG0014811	jg22730	XP_024012085.1
OG0014812	jg22728	XP_006401116.1
OG0014813	jg22720	XP_006401125.1
OG0014814	jg22718	XP_006401127.1
OG0014815	jg22663	XP_006401189.1
OG0014816	jg22716	XP_006401128.1
OG0014817	jg22712	XP_006401132.2
OG0014818	jg22698	XP_006401147.2
OG0014819	jg22695	XP_006401151.1
OG0014820	jg22678	XP_006401172.1
OG0014821	jg22676	XP_006401175.1
OG0014822	jg22673	XP_024012301.1
OG0014823	jg22670	XP_006401181.2
OG0014824	jg22668	XP_006401183.1
OG0014825	jg22643	XP_006401207.2
OG0014826	jg22641	XP_006401210.1
OG0014827	jg12974	XP_006395858.1
OG0014828	jg27981	XP_006409179.1
OG0014829	jg27557	XP_006409571.1
OG0014830	jg22598	XP_006401249.1
OG0014831	jg22599	XP_006401248.1
OG0014832	jg22612	XP_006401236.1
OG0014833	jg22556	XP_024011860.1
OG0014834	jg22555	XP_006401293.1
OG0014835	jg22541	XP_006401304.1
OG0014836	jg22470	XP_024012112.1
OG0014837	jg22458	XP_006401378.1
OG0014838	jg22456	XP_024012281.1
OG0014839	jg22410	XP_006401418.1
OG0014840	jg22435	XP_006401397.1
OG0014841	jg22433	XP_006401399.1
OG0014842	jg22430	XP_006401402.1
OG0014843	jg22424	XP_024012635.1
OG0014845	jg22411	XP_024012482.1
OG0014846	jg22394	XP_006401436.1
OG0014847	jg22386	XP_024011991.1
OG0014848	jg22378	XP_006401454.1
OG0014849	jg22309	XP_006401524.1
OG0014850	jg14814	XP_006404127.1
OG0014851	jg14781, jg21514	XP_024013639.1
OG0014852	jg14772	XP_024013846.1
OG0014853	jg14754	XP_006404170.1
OG0014854	jg14726	XP_006404192.1
OG0014855	jg14725	XP_024013408.1
OG0014856	jg14705	XP_006404215.1
OG0014857	jg1584	XP_006396449.1
OG0014858	jg7963	XP_006396464.1
OG0014859	jg4590	XP_006399230.1
OG0014860	jg4581	XP_024012573.1
OG0014861	jg19135	XP_006411144.1
OG0014862	jg4544	XP_024012071.1
OG0014863	jg4530	XP_006399182.1
OG0014864	jg4513	XP_006399165.1
OG0014865	jg4507	XP_006399161.1
OG0014866	jg4500	XP_006399155.1
OG0014867	jg4495	XP_006399152.1
OG0014868	jg4457, jg4433, jg4458	XP_006399126.1
OG0014869	jg4409	XP_024011768.1
OG0014870	jg1744	XP_006404452.2
OG0014871	jg4370	XP_006399069.1
OG0014872	jg4368	XP_024012025.1
OG0014873	jg10065	XP_006413466.1
OG0014874	jg4352	XP_006399058.1
OG0014875	jg4351	XP_006399057.2
OG0014876	jg4350	XP_006399056.1
OG0014877	jg4348	XP_006399054.2
OG0014879	jg4337	XP_006399040.1
OG0014880	jg4335	XP_006399038.1
OG0014881	jg4333	XP_006399034.1
OG0014882	jg4328	XP_006399028.2
OG0014883	jg4326	XP_006399025.1
OG0014884	jg4292	XP_006399000.1
OG0014885	jg4278	XP_006398985.1
OG0014886	jg4277	XP_006398984.1
OG0014887	jg4271	XP_006398978.1
OG0014888	jg4263	XP_006398970.1
OG0014889	jg4242	XP_006398948.1
OG0014890	jg4238	XP_006398944.1
OG0014894	jg4203	XP_006398911.1
OG0014895	jg4191	XP_006398900.1
OG0014896	jg4187	XP_006398895.1
OG0014897	jg4179	XP_024011978.1
OG0014898	jg4178	XP_006398884.2
OG0014899	jg4170	XP_006398878.1
OG0014900	jg4161	XP_006398870.1
OG0014902	jg4143	XP_006398856.1
OG0014903	jg4137	XP_006398852.1
OG0014904	jg4131	XP_006398845.1
OG0014905	jg11970	XP_006395937.1
OG0014906	jg4114	XP_006398827.1
OG0014907	jg4110	XP_006398823.1
OG0014908	jg4109	XP_024011573.1
OG0014909	jg4106	XP_006398815.1
OG0014910	jg4083	XP_006398797.1
OG0014911	jg4066	XP_006398780.1
OG0014912	jg4059	XP_006398772.1
OG0014913	jg4044	XP_006398761.2
OG0014914	jg4016	XP_006398739.1
OG0014915	jg4015	XP_006398738.1
OG0014916	jg4011	XP_006392262.1
OG0014917	jg4001	XP_006398721.1
OG0014918	jg3974	XP_006398700.1
OG0014919	jg3960	XP_006398689.1
OG0014920	jg3949	XP_006398683.1
OG0014921	jg3948	XP_006398682.1
OG0014922	jg3936	XP_024011161.1
OG0014923	jg3934	XP_006398668.1
OG0014924	jg3930	XP_006398661.1
OG0014925	jg3925	XP_006398655.1
OG0014926	jg3921	XP_006398652.1
OG0014927	jg3911	XP_006398648.1
OG0014928	jg3899	XP_024011866.1
OG0014930	jg3889	XP_006398621.1
OG0014931	jg3886	XP_024011513.1
OG0014932	jg3884	XP_006398616.1
OG0014933	jg3871	XP_024011704.1
OG0014934	jg3865	XP_006398610.1
OG0014935	jg3864	XP_006398608.1
OG0014936	jg3857	XP_006398604.1
OG0014937	jg3855	XP_006398602.1
OG0014938	jg3849	XP_006398595.1
OG0014939	jg3819	XP_006398567.1
OG0014940	jg3817	XP_006398564.2
OG0014941	jg3816	XP_006398563.1
OG0014942	jg3811	XP_024011824.1
OG0014943	jg24770	XP_006409560.1
OG0014944	jg3808	XP_006398553.2
OG0014945	jg12701	XP_006405424.1
OG0014946	jg12745	XP_006405386.1
OG0014947	jg12758	XP_024014637.1
OG0014948	jg12785	XP_006405324.1
OG0014949	jg3770	XP_006389739.1
OG0014950	jg3775	XP_006389706.1
OG0014951	jg3780	XP_006389712.2
OG0014952	jg3789	XP_006389724.1
OG0014953	jg3790	XP_006389727.2
OG0014954	jg3791	XP_006389729.1
OG0014955	jg3795	XP_006389737.1
OG0014956	jg3767	XP_006389744.1
OG0014957	jg3760	XP_006389752.1
OG0014958	jg3752	XP_006389764.1
OG0014959	jg3742	XP_006404811.2
OG0014960	jg3736	XP_006389782.2
OG0014961	jg3729	XP_006389789.1
OG0014962	jg3698	XP_006389819.1
OG0014963	jg3674	XP_006389840.1
OG0014964	jg3668	XP_006389846.1
OG0014965	jg6646	XP_006394956.1
OG0014966	jg3644	XP_006389876.2
OG0014967	jg3635	XP_024007278.1
OG0014968	jg3633	XP_006389889.1
OG0014969	jg31232	XP_006415803.1
OG0014970	jg3602	XP_006389918.1
OG0014971	jg3601	XP_006389919.1
OG0014972	jg3595	XP_006389923.1
OG0014973	jg17249	XP_006408849.2
OG0014974	jg3585	XP_006389935.1
OG0014975	jg3580	XP_006389939.2
OG0014976	jg3576	XP_006389941.2
OG0014977	jg3575	XP_006389943.1
OG0014978	jg3561	XP_024006464.1
OG0014979	jg3557	XP_006389960.1
OG0014980	jg3540	XP_006389970.1
OG0014981	jg3474	XP_006390033.1
OG0014982	jg3472	XP_024011036.1
OG0014983	jg3463	XP_024007105.1
OG0014984	jg3444	XP_006390062.1
OG0014985	jg3437	XP_024012878.1
OG0014986	jg3435	XP_006390068.1
OG0014987	jg3426	XP_024009017.1
OG0014988	jg3418	XP_006390082.1
OG0014989	jg3413	XP_006390089.1
OG0014990	jg11972	XP_006395936.1
OG0014991	jg3394	XP_024014380.1
OG0014992	jg3389	XP_006390111.1
OG0014993	jg3384	XP_006390118.1
OG0014994	jg3334	XP_024012740.1
OG0014995	jg3328	XP_006390166.1
OG0014996	jg3324	XP_006390170.1
OG0014997	jg3318	XP_006390179.1
OG0014998	jg3314	XP_006390185.1
OG0014999	jg3310	XP_006390191.1, XP_006390190.1
OG0015000	jg3308	XP_006390194.1
OG0015001	jg3301	XP_006390202.1
OG0015002	jg3300	XP_006390203.1
OG0015003	jg3294	XP_006390206.1
OG0015005	jg3284	XP_006390219.1
OG0015006	jg3274	XP_006390230.1
OG0015007	jg3267	XP_006390236.1
OG0015008	jg3266	XP_006390237.1
OG0015009	jg3258	XP_006390245.1
OG0015010	jg3243	XP_006390260.1
OG0015011	jg3234	XP_006390274.1
OG0015013	jg3223	XP_006390287.1
OG0015014	jg3213	XP_006390292.1
OG0015015	jg3210	XP_006390295.1
OG0015016	jg3203	XP_006390301.1
OG0015017	jg3201	XP_006390303.1
OG0015018	jg3197	XP_006390308.1
OG0015019	jg3193	XP_006390315.1
OG0015020	jg3179	XP_006390327.1
OG0015021	jg3171	XP_024011053.1
OG0015022	jg3167	XP_006390346.2
OG0015023	jg3161	XP_006390353.1
OG0015024	jg27855	XP_006409326.1
OG0015025	jg27887	XP_024016578.1
OG0015026	jg27899	XP_006409268.1
OG0015027	jg27918	XP_006409242.1
OG0015028	jg27929	XP_006409219.1
OG0015029	jg14841	XP_006404099.1
OG0015030	jg15774	XP_006392509.1
OG0015031	jg14827, jg14828	XP_006404111.1
OG0015032	jg14829	XP_006404108.2
OG0015033	jg14537	XP_006404374.1
OG0015034	jg14532	XP_006404379.1
OG0015035	jg14531	XP_006404380.1
OG0015036	jg14538	XP_006404373.1
OG0015037	jg14565	XP_006404359.1
OG0015038	jg33818	XP_006392557.2
OG0015039	jg33783	XP_006392578.1
OG0015040	jg33772	XP_006392587.1
OG0015041	jg33769	XP_006392590.1
OG0015042	jg33762	XP_024006096.1
OG0015043	jg33754	XP_006392606.1
OG0015044	jg33721	XP_006392619.1
OG0015045	jg33697	XP_006392643.1
OG0015046	jg33691	XP_006392650.1
OG0015047	jg33677	XP_024006126.1
OG0015048	jg33672	XP_006392683.1
OG0015049	jg33668	XP_024006293.1
OG0015050	jg33657	XP_006392699.1
OG0015051	jg33597	XP_006392760.1
OG0015052	jg33594	XP_024006109.1
OG0015053	jg33574	XP_006392778.2
OG0015054	jg33541	XP_006392798.1
OG0015055	jg33531	XP_006392806.1
OG0015056	jg33519	XP_006392822.1
OG0015057	jg33515	XP_006392826.1
OG0015058	jg33513	XP_024006211.1, XP_006392832.2, XP_006392829.2
OG0015059	jg18760	XP_006410799.1
OG0015060	jg18763	XP_006410802.1
OG0015061	jg18767	XP_006410806.2
OG0015062	jg18772	XP_024003701.1
OG0015063	jg18802	XP_006410838.2
OG0015064	jg18815	XP_006410849.1
OG0015065	jg18824	XP_024003925.1
OG0015066	jg14350	XP_006419012.1
OG0015067	jg14302	XP_006419041.1
OG0015068	jg14297	XP_006419047.1
OG0015069	jg22025	XP_006401755.1
OG0015070	jg22038	XP_006401741.1
OG0015071	jg15854	XP_006402793.1
OG0015072	jg16799	XP_006402222.2
OG0015073	jg310	XP_006414260.1
OG0015074	jg7026	XP_006397338.1
OG0015075	jg6970	XP_006397340.1
OG0015076	jg21649	XP_006402201.1
OG0015077	jg21608	XP_006402253.1
OG0015078	jg11873	XP_006403101.1
OG0015079	jg11922	XP_006403072.1
OG0015080	jg11929	XP_006403084.2
OG0015081	jg11961	XP_006395951.1
OG0015082	jg11707	XP_006415014.1
OG0015083	jg11662	XP_024004365.1
OG0015085	jg7034	XP_024010016.1
OG0015086	jg11560	XP_006414941.1
OG0015087	jg11546	XP_006414934.1
OG0015088	jg11463	XP_024005696.1
OG0015089	jg11447	XP_006414866.1
