Orthogroup	Arabidopsis_arenosa	Cardamine_glauca
OG0015061	jg18767	Cg005G1569900
OG0015062	jg18772	Cg005G1569500
OG0015063	jg18802	Cg005G1567200
OG0015064	jg18815	Cg005G1566400
OG0015065	jg18824	Cg005G1565800
OG0015066	jg14350	Cg002G0571500
OG0015067	jg14302	Cg002G0575800
OG0015068	jg14297	Cg002G0576200
OG0015069	jg22025	Cg003G0913000
OG0015070	jg22038	Cg003G0914400
OG0015071	jg15854	Cg002G0441700
OG0015072	jg16799	Cg005G1755300
OG0015073	jg310	Cg003G0820200
OG0015074	jg7026	Cg003G0812100
OG0015075	jg6970	Cg003G0813300
OG0015076	jg21649	Cg003G0833000, Cg003G0835700
OG0015077	jg21608	Cg003G0843700
OG0015078	jg11873	Cg001G0309200
OG0015081	jg11961	Cg001G0313700
OG0015082	jg11707	Cg001G0301600
OG0015083	jg11662	Cg001G0296500
OG0015084	jg11626	Cg001G0292700
OG0015085	jg7034	Cg003G0811300
OG0015086	jg11560	Cg001G0286300
OG0015087	jg11546	Cg001G0285400
OG0015088	jg11463	Cg001G0281000
OG0015089	jg11447	Cg001G0278000
OG0015090	jg11444	Cg006G1904700
OG0015091	jg11403	Cg001G0274000
OG0015092	jg11397	Cg001G0273600
OG0015093	jg11347	Cg001G0269100
OG0015094	jg11322	Cg001G0266100
OG0015095	jg11321	Cg001G0266000
OG0015096	jg11319	Cg001G0265800
OG0015097	jg11236	Cg001G0258900
OG0015098	jg11224	Cg001G0258400
OG0015099	jg11216	Cg001G0258100
OG0015100	jg11214	Cg001G0257900
OG0015101	jg11172	Cg001G0253000
OG0015102	jg11169	Cg001G0252600
OG0015103	jg26350	Cg004G1283400
OG0015104	jg11158	Cg001G0251800
OG0015105	jg13011	Cg002G0687800
OG0015106	jg27447	Cg004G1367600
OG0015107	jg11118	Cg001G0248500
OG0015108	jg11109	Cg001G0248200
OG0015109	jg11108	Cg001G0248000
OG0015110	jg11105	Cg001G0247700
OG0015111	jg11103	Cg001G0247500
OG0015112	jg2911	Cg007G2497900
OG0015113	jg2912	Cg007G2498000
OG0015114	jg2938	Cg007G2499800
OG0015115	jg2939	Cg007G2499900
OG0015116	jg2948	Cg007G2500800
OG0015117	jg2949	Cg007G2500900
OG0015118	jg2953	Cg007G2501300
OG0015119	jg2954	Cg007G2501400
OG0015121	jg2972	Cg007G2503300
OG0015122	jg21434	Cg008G2869100
OG0015123	jg2975	Cg007G2503500
OG0015124	jg3003	Cg007G2505900
OG0015125	jg3007	Cg007G2506300
OG0015126	jg3014	Cg007G2507200
OG0015128	jg3017	Cg007G2507600
OG0015129	jg3027	Cg007G2508700
OG0015130	jg3040	Cg007G2510200
OG0015131	jg3043	Cg007G2510600
OG0015132	jg3049	Cg007G2511200
OG0015133	jg17143	Cg005G1726100
OG0015134	jg17011	Cg005G1736700
OG0015135	jg3079	Cg007G2513000
OG0015136	jg3085	Cg007G2513500
OG0015138	jg3093	Cg007G2514400
OG0015139	jg3110	Cg007G2516400
OG0015140	jg12990	Cg002G0689100
OG0015143	jg3120	Cg007G2517500
OG0015144	jg3126	Cg007G2518100
OG0015145	jg3127	Cg007G2518300
OG0015146	jg3129	Cg007G2518500
OG0015147	jg2435	Cg007G2455400
OG0015148	jg2436	Cg007G2455500
OG0015149	jg2444	Cg007G2456500
OG0015150	jg2445	Cg007G2456600
OG0015151	jg2453	Cg007G2457300
OG0015152	jg2460	Cg007G2457800
OG0015153	jg2469	Cg007G2458500
OG0015154	jg2476	Cg007G2459000
OG0015155	jg2477	Cg007G2459100
OG0015156	jg2489	Cg007G2460300
OG0015157	jg2496	Cg007G2461200
OG0015158	jg2499	Cg007G2464000
OG0015159	jg9588	Cg001G0117300
OG0015160	jg9571	Cg001G0115600
OG0015161	jg9570	Cg001G0115500
OG0015162	jg9567	Cg001G0115100
OG0015163	jg9563	Cg001G0114800
OG0015164	jg9557	Cg001G0114100
OG0015165	jg9536	Cg001G0112200
OG0015166	jg9535	Cg001G0112100
OG0015167	jg9525	Cg001G0111100
OG0015168	jg9522	Cg001G0110700
OG0015169	jg9519	Cg001G0110400
OG0015170	jg9513	Cg001G0109700
OG0015172	jg502	Cg007G2267700
OG0015173	jg483	Cg007G2266100
OG0015174	jg469	Cg007G2265200
OG0015175	jg12569	Cg001G0370100
OG0015176	jg12606	Cg001G0371800
OG0015177	jg12637	Cg001G0374600
OG0015178	jg12640	Cg001G0374700
OG0015179	jg12642	Cg001G0374900
OG0015180	jg13990	Cg002G0612100
OG0015181	jg14017	Cg002G0598500
OG0015182	jg13860	Cg002G0606000
OG0015183	jg13617	Cg002G0636200
OG0015184	jg13653	Cg002G0638900
OG0015185	jg13558	Cg002G0630700
OG0015187	jg13514	Cg002G0649600
OG0015188	jg13490	Cg002G0651200
OG0015190	jg13470	Cg002G0652100
OG0015192	jg13420	Cg002G0655100
OG0015193	jg13415	Cg002G0655500
OG0015194	jg13414	Cg002G0655600
OG0015195	jg13413	Cg002G0655700
OG0015196	jg13409	Cg002G0656200
OG0015197	jg13399	Cg002G0657400
OG0015198	jg13385	Cg002G0658000
OG0015199	jg13368	Cg002G0659500
OG0015200	jg13364	Cg002G0659900
OG0015201	jg13363	Cg002G0660000
OG0015202	jg13346	Cg002G0661800
OG0015203	jg13339	Cg002G0662300
OG0015204	jg13297	Cg002G0666200
OG0015205	jg13291	Cg002G0667000
OG0015206	jg13282	Cg002G0667300
OG0015207	jg13281	Cg002G0667400
OG0015208	jg30363	Cg006G2081700
OG0015209	jg13241	Cg002G0670600
OG0015210	jg13236	Cg002G0670800
OG0015211	jg13230	Cg002G0671400
OG0015212	jg2595	Cg007G2469800
OG0015213	jg2585	Cg007G2468900
OG0015214	jg2535	Cg007G2465100
OG0015216	jg2531	Cg007G2464700
OG0015217	jg11242	Cg001G0259500
OG0015218	jg2520	Cg007G2461800
OG0015219	jg20483	Cg008G2966900
OG0015220	jg20484	Cg008G2966800
OG0015221	jg20500	Cg008G2965300
OG0015222	jg20507	Cg008G2964800
OG0015223	jg20524	Cg008G2962900
OG0015224	jg20562	Cg008G2959100
OG0015225	jg20563	Cg008G2959000
OG0015226	jg20564	Cg008G2958900
OG0015227	jg27847	Cg004G1407200
OG0015228	jg20597	Cg008G2955500
OG0015229	jg33106	Cg006G1834200
OG0015230	jg33109	Cg006G1833900
OG0015231	jg33114	Cg006G1833600
OG0015232	jg33122	Cg006G1833200
OG0015233	jg33123	Cg006G1833100
OG0015234	jg33125	Cg006G1832900
OG0015235	jg33129	Cg006G1832800
OG0015236	jg33132, jg33128	Cg006G1832500
OG0015237	jg33148	Cg006G1831400
OG0015238	jg33164	Cg006G1830500
OG0015239	jg33181	Cg006G1829300
OG0015240	jg33182	Cg006G1829200
OG0015241	jg33192	Cg006G1828100
OG0015242	jg33193	Cg006G1828000
OG0015243	jg33201	Cg006G1827300
OG0015244	jg33229	Cg006G1825200
OG0015245	jg33253	Cg006G1823400
OG0015246	jg33254	Cg006G1823300
OG0015247	jg16668	Cg006G1822000
OG0015248	jg33289	Cg006G1820500
OG0015249	jg33294	Cg006G1820400
OG0015250	jg33295	Cg006G1820300
OG0015251	jg3711	Cg007G2572100
OG0015252	jg16958	Cg005G1741500
OG0015253	jg33331	Cg006G1817800
OG0015254	jg33342	Cg006G1817200
OG0015255	jg33406	Cg006G1812800
OG0015256	jg33414	Cg006G1812200
OG0015257	jg33419	Cg006G1812000
OG0015258	jg9880	Cg001G0145000
OG0015259	jg33440	Cg006G1811000
OG0015260	jg33441	Cg006G1810900
OG0015261	jg33451	Cg006G1809700
OG0015262	jg33453	Cg006G1809500
OG0015263	jg33455	Cg006G1809300
OG0015264	jg33466	Cg006G1808100
OG0015265	jg33471	Cg006G1807500
OG0015266	jg33472	Cg006G1807400
OG0015267	jg33478	Cg006G1807000
OG0015268	jg33482	Cg006G1806600
OG0015269	jg33484	Cg006G1806400
OG0015270	jg21027	Cg008G2896900
OG0015271	jg21026	Cg008G2894000
OG0015272	jg21004	Cg008G2920000
OG0015273	jg20986	Cg008G2922300
OG0015274	jg20931	Cg008G2925000
OG0015275	jg20930	Cg008G2925100
OG0015276	jg18457	Cg005G1596800
OG0015278	jg18474	Cg005G1595800
OG0015279	jg18475	Cg005G1595700
OG0015280	jg18488	Cg005G1594400
OG0015282	jg18516	Cg005G1591200
OG0015283	jg18518	Cg005G1591000
OG0015284	jg18520	Cg005G1590800
OG0015285	jg18532	Cg005G1589900
OG0015287	jg18567	Cg005G1586800
OG0015288	jg13676	Cg002G0641700
OG0015289	jg18618	Cg005G1583200
OG0015290	jg18621	Cg005G1582900
OG0015291	jg18622	Cg005G1582800
OG0015292	jg18627	Cg005G1582300
OG0015293	jg18629	Cg005G1582100
OG0015294	jg18630	Cg005G1582000
OG0015295	jg18663	Cg005G1579200
OG0015296	jg18669	Cg005G1578700
OG0015297	jg18674	Cg005G1578200
OG0015298	jg18684	Cg005G1577600
OG0015299	jg21131	Cg008G2916200
OG0015300	jg18711	Cg005G1575400
OG0015301	jg18725	Cg005G1574200
OG0015302	jg10639	Cg001G0206500
OG0015303	jg10646	Cg001G0207200
OG0015305	jg10654	Cg001G0207700
OG0015306	jg10660	Cg001G0208500
OG0015307	jg10663	Cg001G0208800
OG0015308	jg10669	Cg001G0209200
OG0015309	jg10691	Cg001G0211200
OG0015310	jg10706	Cg001G0212700
OG0015311	jg10707	Cg001G0212800
OG0015312	jg10722	Cg001G0214600
OG0015313	jg10728	Cg001G0215000
OG0015314	jg10745	Cg001G0216800
OG0015315	jg10760	Cg001G0218500
OG0015316	jg10776	Cg001G0219200
OG0015317	jg10778	Cg001G0219300
OG0015318	jg10790	Cg001G0220200
OG0015320	jg10795	Cg001G0220700
OG0015321	jg17056	Cg005G1734200
OG0015322	jg10811	Cg001G0222100
OG0015323	jg10838	Cg001G0225000
OG0015324	jg10840	Cg001G0225200
OG0015325	jg10841	Cg001G0225300
OG0015326	jg10854	Cg001G0226400
OG0015327	jg10882	Cg001G0229300
OG0015328	jg10902	Cg001G0231300
OG0015329	jg10905	Cg001G0231600
OG0015330	jg11980	Cg001G0316800
OG0015331	jg20435	Cg008G2971600
OG0015332	jg13713	Cg002G0644600
OG0015334	jg14953	Cg002G0520400
OG0015335	jg14951	Cg002G0520900
OG0015336	jg14937	Cg002G0521600
OG0015337	jg14905	Cg002G0524300
OG0015338	jg14902	Cg002G0524500
OG0015339	jg14899	Cg002G0524900
OG0015340	jg14888	Cg002G0526300
OG0015341	jg14887	Cg002G0526400
OG0015342	jg14878	Cg002G0527300
OG0015343	jg21931	Cg003G0906800
OG0015344	jg21915	Cg003G0905200
OG0015345	jg21910	Cg003G0904500
OG0015346	jg21897	Cg003G0904000
OG0015347	jg21896	Cg003G0903900
OG0015348	jg21884	Cg003G0902900
OG0015349	jg21880	Cg003G0902600
OG0015350	jg21862	Cg003G0900100
OG0015351	jg21831	Cg003G0898100
OG0015352	jg21845	Cg003G0898700
OG0015353	jg21847	Cg003G0899000
OG0015354	jg21828	Cg003G0897800
OG0015355	jg21759	Cg003G0891600
OG0015356	jg21764	Cg003G0892800
OG0015357	jg21763	Cg003G0892400
OG0015359	jg27417	Cg004G1366000
OG0015360	jg27421	Cg004G1366400
OG0015361	jg27429	Cg004G1366700
OG0015362	jg27430	Cg004G1366800
OG0015363	jg27415	Cg004G1365000
OG0015364	jg27446	Cg004G1367500
OG0015365	jg27449	Cg004G1367900
OG0015366	jg27474	Cg004G1368800
OG0015367	jg27485	Cg004G1370600
OG0015368	jg27494	Cg004G1371200
OG0015369	jg27512	Cg004G1374600
OG0015370	jg27551	Cg004G1378500, Cg004G1388700
OG0015371	jg27562	Cg004G1387600, Cg004G1380100
OG0015372	jg27563	Cg004G1380200, Cg004G1387500
OG0015374	jg13899	Cg002G0610100
OG0015375	jg27694	Cg004G1398500
OG0015376	jg27700	Cg004G1399500
OG0015377	jg27777	Cg004G1403200
OG0015378	jg27781	Cg004G1403500
OG0015379	jg10092	Cg001G0164300
OG0015380	jg10111	Cg001G0166000
OG0015381	jg10112	Cg001G0166100
OG0015384	jg10235	Cg001G0175200
OG0015386	jg10276	Cg001G0178700
OG0015387	jg10279	Cg001G0179200
OG0015388	jg10324	Cg001G0182300
OG0015389	jg10591	Cg001G0202400
OG0015390	jg10561	Cg001G0200700
OG0015391	jg10539	Cg001G0198700
OG0015392	jg10500	Cg001G0197000
OG0015393	jg10493	Cg001G0196400
OG0015394	jg10487	Cg001G0195800
OG0015395	jg10481	Cg001G0194900
OG0015396	jg10478	Cg001G0194700
OG0015397	jg10451	Cg001G0192800
OG0015398	jg10450	Cg001G0192700
OG0015399	jg10445	Cg001G0192300
OG0015400	jg10438	Cg001G0191600
OG0015401	jg10435	Cg001G0191300
OG0015402	jg10432	Cg001G0191000
OG0015403	jg10431	Cg001G0190900
OG0015404	jg5931	Cg001G0248100
OG0015405	jg10413	Cg001G0189400
OG0015406	jg10412	Cg001G0189300
OG0015407	jg10401	Cg001G0188100
OG0015408	jg10395	Cg001G0187500
OG0015409	jg12925	Cg002G0694500
OG0015410	jg10381	Cg001G0186000
OG0015411	jg10377	Cg001G0185600
OG0015412	jg32600	Cg006G1877000, Cg006G1877800, Cg006G1877300
OG0015413	jg10366	Cg001G0185100
OG0015414	jg10611	Cg001G0204300
OG0015417	jg6676	Cg008G2830500
OG0015418	jg511	Cg007G2268500
OG0015419	jg21133	Cg008G2915900
OG0015420	jg21115	Cg008G2910700
OG0015421	jg11018	Cg001G0241800
OG0015422	jg10995	Cg001G0240000
OG0015423	jg10964	Cg001G0238900
OG0015424	jg11014	Cg001G0241500
OG0015425	jg10962	Cg001G0238700
OG0015426	jg10951	Cg001G0237300
OG0015427	jg10936	Cg001G0236000
OG0015428	jg10934	Cg001G0235800
OG0015429	jg10918	Cg001G0233200
OG0015430	jg23894	Cg004G1072000
OG0015431	jg23904	Cg004G1072900
OG0015432	jg23906	Cg004G1073100
OG0015433	jg23912	Cg004G1073300
OG0015434	jg23923	Cg004G1074300
OG0015435	jg23938	Cg004G1075600
OG0015436	jg23945	Cg004G1076600
OG0015437	jg23735	Cg003G1063700
OG0015438	jg23741	Cg003G1064400
OG0015439	jg23752	Cg006G1902600
OG0015440	jg3405	Cg007G2544600
OG0015441	jg23763	Cg003G1066400
OG0015442	jg13283	Cg002G0667200
OG0015443	jg23777	Cg003G1067800
OG0015444	jg23779	Cg003G1068000
OG0015445	jg23785	Cg003G1068900
OG0015446	jg23790	Cg003G1069400
OG0015447	jg16451	Cg002G0395300
OG0015448	jg16450	Cg002G0395400
OG0015449	jg16449	Cg002G0395500
OG0015450	jg16445	Cg002G0395900
OG0015451	jg16443	Cg002G0396100
OG0015452	jg16437	Cg002G0396600
OG0015453	jg16434	Cg002G0396800
OG0015454	jg16427	Cg002G0397600
OG0015455	jg16426	Cg002G0397700
OG0015456	jg16384	Cg002G0399800
OG0015457	jg16380	Cg002G0400100
OG0015458	jg16366	Cg002G0401100
OG0015460	jg16349	Cg002G0402700
OG0015461	jg16344	Cg002G0403100
OG0015462	jg16340	Cg002G0403400
OG0015463	jg16328	Cg002G0404600
OG0015464	jg16308	Cg002G0406100
OG0015465	jg16307	Cg002G0406200
OG0015466	jg16294	Cg002G0407200
OG0015467	jg16291	Cg002G0407600
OG0015468	jg16266	Cg002G0409700
OG0015469	jg16254	Cg002G0410500
OG0015470	jg16251	Cg002G0411200
OG0015471	jg16248	Cg002G0411600
OG0015472	jg21869, jg20680	Cg003G0900800
OG0015473	jg16222	Cg002G0413900
OG0015474	jg16210	Cg002G0414800
OG0015476	jg16196	Cg002G0416200
OG0015477	jg16168	Cg002G0418600
OG0015478	jg16166	Cg002G0418800
OG0015479	jg16150	Cg002G0419700
OG0015480	jg16143	Cg002G0420300
OG0015481	jg16142	Cg002G0420400
OG0015482	jg17215	Cg005G1718000
OG0015483	jg16110	Cg002G0423200
OG0015484	jg16101	Cg002G0423900
OG0015485	jg16091	Cg002G0424800
OG0015486	jg31174	Cg006G2009500
OG0015487	jg16087	Cg002G0425200
OG0015488	jg16080	Cg002G0425800
OG0015489	jg16072	Cg002G0426500
OG0015490	jg16051	Cg002G0428100
OG0015491	jg16046	Cg002G0428400
OG0015492	jg16023	Cg002G0429800
OG0015494	jg15984	Cg002G0432800
OG0015495	jg15983	Cg002G0432900
OG0015496	jg27093	Cg004G1346400
OG0015497	jg15955	Cg002G0435100
OG0015498	jg15912	Cg002G0437100
OG0015500	jg15892	Cg002G0439000
OG0015501	jg15882	Cg002G0439900
OG0015502	jg15880	Cg002G0440100
OG0015503	jg15876	Cg002G0440500
OG0015504	jg15873	Cg002G0440700
OG0015505	jg15872	Cg002G0440800
OG0015506	jg15820	Cg002G0444500
OG0015507	jg15805	Cg002G0446000
OG0015508	jg15804	Cg002G0446100
OG0015509	jg15798	Cg002G0446700
OG0015510	jg15775	Cg002G0448400
OG0015511	jg15769	Cg002G0448800
OG0015512	jg15766	Cg002G0449100
OG0015513	jg15752	Cg002G0450200
OG0015515	jg17185	Cg005G1720100
OG0015517	jg15642	Cg002G0457200
OG0015518	jg15632	Cg002G0457800
OG0015520	jg14253	Cg002G0579500
OG0015521	jg15615	Cg002G0460200
OG0015522	jg15612	Cg002G0460500
OG0015523	jg15593	Cg002G0462300
OG0015524	jg15585	Cg002G0463000
OG0015525	jg15582	Cg002G0463400
OG0015526	jg15572	Cg002G0464400
OG0015527	jg15568	Cg002G0464800
OG0015528	jg15554	Cg002G0465600
OG0015529	jg15539	Cg002G0466300
OG0015530	jg15538	Cg002G0466400
OG0015531	jg15515	Cg002G0469100
OG0015532	jg529	Cg007G2269800
OG0015533	jg15477	Cg002G0472100
OG0015534	jg15474	Cg002G0472800
OG0015535	jg15470	Cg002G0473100
OG0015536	jg15464	Cg002G0473700
OG0015537	jg15461	Cg002G0474000
OG0015538	jg15454	Cg002G0474500
OG0015539	jg15452	Cg002G0474700
OG0015540	jg15444	Cg002G0475700
OG0015541	jg15434	Cg002G0476900
OG0015542	jg15430	Cg002G0477300
OG0015543	jg15425	Cg002G0477800
OG0015544	jg15424	Cg002G0477900
OG0015545	jg15420	Cg002G0478500
OG0015546	jg2361	Cg007G2448000
OG0015547	jg15399	Cg002G0480600
OG0015548	jg15394	Cg002G0481000
OG0015549	jg15383	Cg002G0482100
OG0015550	jg15379	Cg002G0482500
OG0015551	jg15376	Cg002G0482900
OG0015552	jg15374	Cg002G0483100
OG0015553	jg15373	Cg002G0483200
OG0015555	jg32455, jg32443	Cg006G1894100
OG0015556	jg27039	Cg004G1339500
OG0015557	jg15333	Cg002G0487200
OG0015558	jg15328	Cg002G0487500
OG0015559	jg15324	Cg002G0488100
OG0015560	jg15320	Cg002G0488300
OG0015561	jg15289	Cg002G0490700
OG0015562	jg28296	Cg004G1444600
OG0015563	jg15240	Cg002G0496400
OG0015564	jg15229	Cg002G0497100
OG0015566	jg15205	Cg002G0499800
OG0015567	jg15193	Cg002G0501300
OG0015568	jg15186	Cg002G0501700
OG0015569	jg15183	Cg002G0501900
OG0015570	jg15170	Cg002G0503200
OG0015571	jg22148	Cg003G0922400
OG0015572	jg22134	Cg003G0921800
OG0015574	jg22065	Cg003G0917900
OG0015575	jg22053	Cg003G0916700
OG0015576	jg22051	Cg003G0916600
OG0015577	jg11061	Cg001G0245200
OG0015578	jg26758	Cg004G1315300
OG0015579	jg26759	Cg004G1315400
OG0015580	jg26769	Cg004G1316100
OG0015581	jg26778	Cg004G1316400
OG0015582	jg26787	Cg004G1317100
OG0015583	jg26808	Cg004G1318400
OG0015584	jg26810	Cg004G1318600
OG0015585	jg26823	Cg004G1319400
OG0015586	jg26851	Cg004G1321300
OG0015587	jg26853	Cg004G1321500
OG0015588	jg26866	Cg004G1322400
OG0015589	jg26867	Cg004G1322600
OG0015590	jg26881	Cg004G1324100
OG0015591	jg26882	Cg004G1324200
OG0015592	jg26942	Cg004G1327800
OG0015593	jg26943	Cg004G1327900
OG0015594	jg26969	Cg004G1331000
OG0015595	jg26972	Cg004G1331300
OG0015596	jg26974	Cg004G1331600
OG0015597	jg26996	Cg004G1334600
OG0015598	jg27002	Cg004G1335000
OG0015599	jg27024	Cg004G1338200
OG0015600	jg27029	Cg004G1338400
OG0015601	jg27045	Cg004G1340100
OG0015602	jg27091	Cg004G1346000
OG0015603	jg14029	Cg002G0597900
OG0015604	jg27123	Cg004G1347900
OG0015605	jg26739	Cg004G1313300
OG0015606	jg2175	Cg007G2432900
OG0015607	jg2218	Cg007G2436900
OG0015608	jg2230	Cg007G2437700
OG0015609	jg2241	Cg007G2438800
OG0015610	jg2254	Cg007G2439800
OG0015611	jg2267	Cg007G2441000
OG0015612	jg2280	Cg007G2442000
OG0015613	jg2282	Cg007G2442100
OG0015614	jg2328	Cg007G2445400
OG0015615	jg2349	Cg007G2446200
OG0015616	jg2365	Cg007G2447500
OG0015617	jg2360	Cg007G2448200
OG0015619	jg2384	Cg007G2450500
OG0015620	jg6955	Cg003G0791300
OG0015621	jg21353	Cg008G2879300
OG0015622	jg21455	Cg008G2867100, Cg008G2851300
OG0015623	jg21454	Cg008G2867200, Cg008G2851400
OG0015624	jg21427	Cg008G2870000
OG0015625	jg21405	Cg008G2870900, Cg008G2855400
OG0015626	jg27955	Cg004G1417000
OG0015627	jg11856	Cg001G0307700
OG0015628	jg27983	Cg004G1418600
OG0015629	jg27987	Cg004G1419200
OG0015630	jg27998	Cg004G1420200
OG0015631	jg28004	Cg004G1420600
OG0015632	jg28008	Cg004G1421000
OG0015633	jg28019	Cg004G1421800
OG0015634	jg28064	Cg004G1425400
OG0015635	jg28067	Cg004G1426200
OG0015636	jg28079	Cg004G1426800
OG0015637	jg28118	Cg004G1430200
OG0015638	jg28122	Cg004G1430600
OG0015639	jg28127	Cg004G1431100
OG0015640	jg19396	Cg005G1518400
OG0015641	jg19388	Cg005G1519200
OG0015642	jg19383	Cg005G1519700
OG0015643	jg19373	Cg005G1520400
OG0015644	jg19368	Cg005G1520800
OG0015645	jg13109	Cg002G0600100
OG0015646	jg19353	Cg005G1521500
OG0015647	jg19335	Cg005G1523600
OG0015648	jg19332	Cg005G1523900
OG0015649	jg19298	Cg005G1527000
OG0015650	jg12849	Cg001G0393500
OG0015651	jg19280	Cg005G1528400
OG0015652	jg19277	Cg005G1528600
OG0015653	jg19249	Cg005G1530600
OG0015654	jg19227	Cg005G1532500
OG0015655	jg19224	Cg005G1532800
OG0015656	jg19222	Cg005G1532900
OG0015657	jg19219	Cg005G1533200
OG0015658	jg19187	Cg005G1535800
OG0015659	jg19185	Cg005G1536000
OG0015660	jg19177	Cg005G1536600
OG0015661	jg19161	Cg005G1537900
OG0015662	jg19093	Cg005G1541100
OG0015663	jg19079	Cg005G1542300
OG0015664	jg19072	Cg005G1542900
OG0015665	jg25191	Cg003G0819400, Cg003G0791500
OG0015666	jg19069	Cg005G1543200
OG0015668	jg19056	Cg005G1544900
OG0015669	jg19048	Cg005G1545600
OG0015670	jg19042	Cg005G1546400
OG0015671	jg12965	Cg002G0691200
OG0015672	jg19039	Cg005G1546700
OG0015673	jg19018	Cg005G1548400
OG0015674	jg19011	Cg005G1549200
OG0015675	jg18986	Cg005G1550900
OG0015676	jg18982	Cg005G1551200
OG0015677	jg18981	Cg005G1551300
OG0015678	jg7176	Cg003G0796700
OG0015679	jg18973	Cg005G1552300
OG0015680	jg18947	Cg005G1555000
OG0015681	jg18939	Cg005G1555900
OG0015682	jg14096	Cg002G0594800
OG0015683	jg18924	Cg005G1557000
OG0015684	jg18922	Cg005G1557200
OG0015685	jg18883	Cg005G1560200
OG0015686	jg18873	Cg005G1561200
OG0015687	jg18871	Cg005G1561300
OG0015688	jg18865	Cg005G1561700
OG0015689	jg18856	Cg005G1562700
OG0015690	jg18855	Cg005G1562800
OG0015691	jg18847	Cg005G1563600
OG0015692	jg18843	Cg005G1563800
OG0015693	jg18839	Cg005G1564400
OG0015694	jg18828	Cg005G1565100
OG0015695	jg7660	Cg003G0748000
OG0015696	jg7692	Cg003G0744500
OG0015697	jg7693	Cg003G0744200
OG0015698	jg7695	Cg003G0743700
OG0015699	jg7700	Cg003G0743200
OG0015701	jg20937	Cg008G2924200
OG0015703	jg7610	Cg003G0752300
OG0015704	jg20926	Cg008G2925800
OG0015705	jg7586	Cg003G0754600
OG0015707	jg16541	Cg005G1776200
OG0015708	jg16549	Cg005G1775200
OG0015709	jg16554	Cg005G1775000
OG0015710	jg16570	Cg005G1773700
OG0015711	jg16579	Cg005G1772500
OG0015712	jg16581	Cg005G1772300
OG0015713	jg16623	Cg005G1770100
OG0015714	jg16624	Cg005G1770000
OG0015715	jg16634	Cg005G1768000
OG0015716	jg16655	Cg005G1765800
OG0015717	jg16671	Cg005G1764600
OG0015718	jg16684	Cg005G1763000
OG0015719	jg16717	Cg005G1760300
OG0015720	jg16756	Cg005G1758200
OG0015721	jg16790	Cg005G1756300
OG0015722	jg16797	Cg005G1755500
OG0015723	jg16798	Cg005G1755400
OG0015724	jg16807	Cg005G1754700
OG0015725	jg16848	Cg005G1751600
OG0015726	jg17132	Cg005G1728800
OG0015727	jg17128	Cg013G3024200
OG0015728	jg17230	Cg005G1716100
OG0015729	jg17242	Cg005G1714600
OG0015730	jg17023	Cg005G1736100
OG0015731	jg17307	Cg005G1712700
OG0015732	jg17323	Cg005G1709200
OG0015733	jg17302	Cg005G1712900
OG0015734	jg17016	Cg005G1736500
OG0015735	jg17312	Cg005G1710400
OG0015736	jg17358	Cg005G1705900
OG0015737	jg16916	Cg005G1745700
OG0015738	jg17145	Cg005G1725600
OG0015739	jg32514	Cg006G1884200
OG0015740	jg32500	Cg006G1880900
OG0015741	jg32534	Cg006G1885200
OG0015742	jg32595	Cg006G1877900
OG0015743	jg32603	Cg006G1876500
OG0015744	jg32614	Cg006G1874600
OG0015745	jg32329	Cg006G1902300
OG0015746	jg32297	Cg006G1899700
OG0015747	jg32291	Cg006G1899600
OG0015748	jg32271	Cg006G1905300
OG0015749	jg32241	Cg006G1910700
OG0015750	jg32219	Cg006G1912300
OG0015751	jg32218	Cg006G1912600
OG0015752	jg32211	Cg006G1913600
OG0015753	jg32140	Cg006G1921700
OG0015754	jg32138	Cg006G1922100
OG0015755	jg32122	Cg006G1922800
OG0015756	jg32121	Cg006G1922900
OG0015757	jg32118	Cg006G1923000
OG0015758	jg32107	Cg006G1923800
OG0015760	jg32098	Cg006G1925300
OG0015761	jg31995	Cg006G1936500
OG0015762	jg7119	Cg003G0799000
OG0015763	jg7102, jg7137	Cg003G0802300
OG0015764	jg7181	Cg003G0795900
OG0015765	jg7341	Cg003G0777000
OG0015766	jg7350	Cg003G0776800
OG0015767	jg7354	Cg003G0776200
OG0015768	jg7356	Cg003G0775900
OG0015769	jg7363	Cg003G0775100
OG0015770	jg7364	Cg003G0775000
OG0015771	jg7366	Cg003G0774900
OG0015772	jg7372	Cg003G0774200
OG0015773	jg7379	Cg003G0773800
OG0015774	jg7393	Cg003G0772600
OG0015775	jg7414	Cg003G0769800
OG0015776	jg7447	Cg003G0766300
OG0015777	jg7450	Cg003G0766100
OG0015778	jg7452	Cg003G0765800
OG0015779	jg7474	Cg003G0762200
OG0015780	jg7483	Cg003G0761700
OG0015781	jg7489	Cg003G0761100
OG0015782	jg7495	Cg003G0760700
OG0015783	jg7510	Cg003G0759100
OG0015784	jg7511	Cg003G0759000
OG0015785	jg7540	Cg003G0757500
OG0015786	jg7557	Cg003G0756600
OG0015787	jg7559	Cg003G0756400
OG0015788	jg7560	Cg003G0756300
OG0015789	jg5770	Cg008G2756600
OG0015790	jg6535	Cg008G2818900
OG0015791	jg17381	Cg005G1699900
OG0015792	jg21381	Cg008G2873800
OG0015793	jg6570	Cg008G2821900
OG0015794	jg6580	Cg008G2822800
