Orthogroup	Arabidopsis_arenosa	Brassica_rapa
OG0013885	jg29751	XP_009118043.2
OG0013886	jg29758	XP_009148552.1
OG0013887	jg31210	XP_009109857.1
OG0013888	jg29779	XP_033129157.1, XP_009110597.1
OG0013889	jg29792	XP_009148529.3
OG0013890	jg21911	XP_018513411.1
OG0013891	jg29804	XP_018509500.1
OG0013892	jg29835	XP_009123954.1
OG0013893	jg29838	XP_018514981.1
OG0013894	jg29887	XP_009148697.1, XP_018509645.1
OG0013895	jg29894	XP_009117927.1
OG0013897	jg29901	XP_009148713.1
OG0013898	jg29907	XP_009148719.1, XP_009110546.1
OG0013899	jg29908	XP_009148722.1
OG0013900	jg29919	XP_009148819.1, XP_009117900.1
OG0013901	jg29951	XP_009117884.1
OG0013902	jg29953	XP_009117882.1
OG0013903	jg29994	XP_009117849.1
OG0013904	jg30010	XP_033129076.1
OG0013905	jg21459	XP_009151685.1
OG0013906	jg30057	XP_009117813.1
OG0013907	jg30086	XP_009149037.1
OG0013910	jg30115	XP_009149062.1
OG0013911	jg30124	XP_009110453.1, XP_009149072.1
OG0013912	jg30134	XP_009117764.1, XP_018515313.1
OG0013913	jg30137	XP_009149086.1
OG0013914	jg30139	XP_009149088.1
OG0013915	jg30178, jg30166, jg30155	XP_009110445.1
OG0013916	jg30180, jg30168, jg30157	XP_009110444.1
OG0013917	jg30189, jg30202	XP_009149117.2
OG0013918	jg30240	XP_009149161.1
OG0013919	jg30256	XP_033136148.1
OG0013920	jg22011	XP_009125499.1
OG0013921	jg30265	XP_009110410.1
OG0013922	jg30266	XP_009117661.1, XP_009110409.1
OG0013923	jg30267	XP_009110408.1
OG0013924	jg30276	XP_009149202.1
OG0013925	jg30282	XP_009140724.1
OG0013926	jg30312	XP_009149239.1
OG0013927	jg30323	XP_009110371.1
OG0013928	jg30325	XP_033137168.1
OG0013929	jg30333	XP_009149260.1
OG0013930	jg30346	NP_001288814.1
OG0013931	jg30349	XP_009149271.1
OG0013932	jg30362	XP_009149281.1
OG0013933	jg30383	XP_009149337.1
OG0013934	jg30427	XP_009110304.1
OG0013935	jg30434	XP_018510540.1
OG0013936	jg30440	XP_009110297.2
OG0013937	jg30443	XP_018509512.1
OG0013938	jg30446	XP_009149613.1, XP_009110294.1, XP_009117560.1
OG0013939	jg30464	XP_009110276.1
OG0013940	jg30471	XP_009149431.1
OG0013941	jg30481	XP_009149441.1
OG0013942	jg30488	XP_033133904.1
OG0013943	jg30494	XP_009149452.1
OG0013944	jg30496	XP_009149457.1
OG0013945	jg30451	XP_009149400.1
OG0013946	jg30503	XP_009149464.1
OG0013947	jg30514	NP_001288971.1
OG0013948	jg13130	XP_009114160.1
OG0013949	jg30538	XP_009149500.1
OG0013950	jg30542	XP_009149501.1, XP_009103356.2
OG0013951	jg12558	XP_009124853.1
OG0013952	jg30560	XP_009110233.2, XP_009110232.2
OG0013953	jg30574, jg30564	XP_009149522.1
OG0013954	jg30588	XP_009110224.1
OG0013955	jg30626	XP_033128357.1
OG0013956	jg30681	XP_009149652.1
OG0013957	jg30682	XP_009103296.1, XP_033128612.1
OG0013958	jg30683	XP_009149656.1
OG0013959	jg30689	XP_033128008.1
OG0013960	jg30691	XP_009149660.3
OG0013961	jg30717	XP_009149685.1
OG0013962	jg30740	XP_009103277.1
OG0013963	jg30765	XP_009145378.1
OG0013964	jg30773	XP_009103260.1, XP_009110147.2
OG0013965	jg30784	XP_009103250.1
OG0013966	jg21307	XP_009151609.2
OG0013967	jg30838	XP_009115605.1
OG0013968	jg30846	XP_009103217.1, XP_009115593.1
OG0013969	jg30852	XP_009115579.1
OG0013970	jg30854	XP_009115577.1
OG0013971	jg30855	XP_033135718.1
OG0013972	jg17481	XP_018510902.2
OG0013973	jg2809	XP_009105847.1
OG0013974	jg2802	XP_018511731.1, XP_009104895.1
OG0013975	jg2798	XP_009105834.1
OG0013976	jg2794	XP_009105829.1
OG0013977	jg2791	XP_018512472.1
OG0013978	jg2787	XP_009104909.1
OG0013979	jg2774	XP_009105809.1
OG0013980	jg2766	XP_009105802.1
OG0013981	jg2754	XP_009104920.1
OG0013982	jg2732	XP_009105782.1
OG0013983	jg2690	XP_009105744.1, XP_009127826.1
OG0013984	jg2686	XP_033130549.1, XP_009127823.2
OG0013985	jg2678	XP_009105733.2
OG0013986	jg2668	XP_009105724.1, XP_009127809.1
OG0013987	jg2665	XP_033130216.1, XP_009105722.1
OG0013988	jg2664	XP_009105717.1, XP_009127806.1
OG0013989	jg2655	XP_009105708.1, XP_009104953.2
OG0013990	jg2628	XP_033130238.1, XP_009104967.1
OG0013991	jg10072	XP_033144466.1
OG0013992	jg10069	XP_009137727.1
OG0013993	jg31937	XP_009114852.1
OG0013994	jg448	XP_009112796.1
OG0013995	jg449	XP_009112795.1
OG0013996	jg450	XP_009112902.1
OG0013997	jg524	XP_009112940.1
OG0013998	jg532	XP_009112947.1
OG0013999	jg9761	XP_009139850.1
OG0014001	jg569	XP_009112974.1
OG0014002	jg12912	XP_033128858.1
OG0014003	jg602	XP_009112713.1
OG0014004	jg607	XP_009112708.1
OG0014005	jg5488	XP_009121471.1
OG0014006	jg637	XP_009113055.1
OG0014007	jg679	XP_009113080.1
OG0014008	jg689	NP_001288949.1
OG0014009	jg718	XP_009123359.1
OG0014010	jg779	XP_009105109.1
OG0014011	jg789	XP_033130431.1
OG0014012	jg861	XP_009113148.1
OG0014013	jg871	XP_009113151.1
OG0014014	jg872	XP_009104315.1
OG0014015	jg892	XP_009113176.1
OG0014016	jg906	XP_009113182.1
OG0014017	jg27370	XP_009136207.2
OG0014018	jg923	XP_009103907.1
OG0014019	jg954	XP_009113204.1
OG0014020	jg981	XP_009103692.1
OG0014021	jg998	XP_009113258.1, XP_009103311.1
OG0014022	jg1048	XP_009103109.1, XP_009113279.2
OG0014023	jg1109	XP_009113299.1
OG0014024	jg1181	XP_009102748.1
OG0014025	jg6758	XP_033136193.1
OG0014026	jg1207	XP_009113335.1
OG0014027	jg1365	XP_009124460.1
OG0014028	jg1411	XP_009113388.1
OG0014029	jg1422	XP_009124456.1
OG0014030	jg1460	XP_009119596.1
OG0014031	jg446	XP_009112801.1
OG0014032	jg423	XP_009112814.1
OG0014033	jg399	XP_009112829.1
OG0014034	jg391	XP_033135390.1, XP_033135391.1
OG0014036	jg388	XP_009112874.2, XP_009112838.2
OG0014037	jg387	XP_009112872.1
OG0014038	jg362	XP_009112861.1
OG0014039	jg360	XP_009112774.1
OG0014040	jg7122, jg7111, jg7112	XP_033141801.1
OG0014041	jg20377	XP_009101482.1
OG0014042	jg20292	XP_033128301.1, XP_018511722.1
OG0014043	jg20289	XP_009128974.1, XP_009101416.1
OG0014044	jg20261	XP_009101388.1
OG0014045	jg20656	XP_009101640.1
OG0014046	jg20667	XP_009123626.3
OG0014047	jg20672	XP_009101689.1
OG0014048	jg20720	XP_009123596.1, XP_009101708.1
OG0014049	jg20729	XP_009113913.1
OG0014050	jg7773	XP_009114510.1
OG0014051	jg7755	XP_009114523.1
OG0014052	jg7754	XP_009114524.2
OG0014053	jg7749	XP_009134325.1
OG0014054	jg9493	XP_009128750.1
OG0014055	jg9486	XP_009128635.1
OG0014056	jg9483	XP_009128612.1
OG0014057	jg9441	XP_009137867.1, XP_009128494.1
OG0014058	jg9433	XP_009128403.1
OG0014059	jg9431	XP_009137871.1
OG0014060	jg11047	XP_009107886.2
OG0014061	jg11026	XP_009146295.1
OG0014062	jg32851, jg32870	XP_009148009.1
OG0014063	jg32879	XP_009148002.1
OG0014064	jg32880	XP_009107395.1
OG0014065	jg32937	XP_009147961.1
OG0014066	jg32904	XP_009147978.1
OG0014067	jg32905	XP_018514990.2
OG0014068	jg32935	XP_009147963.1
OG0014070	jg32938	XP_009147959.2
OG0014071	jg32968	XP_009144997.1
OG0014072	jg32972	XP_009147935.1
OG0014073	jg32975	XP_009147932.2
OG0014074	jg32979	XP_009107327.1
OG0014075	jg32997	XP_009147917.1
OG0014076	jg32998	XP_033147810.1, XP_009144992.1
OG0014077	jg33042	XP_009107305.1
OG0014080	jg33057	XP_009144978.1
OG0014081	jg3142	XP_009106148.1
OG0014082	jg3140	XP_009106143.1
OG0014083	jg8277	XP_033138088.1, XP_009101962.2
OG0014084	jg12875, jg8280	NP_001288952.1
OG0014085	jg8284	XP_033129124.1
OG0014086	jg8297, jg8304	XP_009107503.1
OG0014087	jg8301, jg8308	XP_009125880.1
OG0014088	jg8312	XP_033138137.1
OG0014089	jg8322	XP_009101937.1, XP_009109542.1
OG0014090	jg8339	XP_009109533.1
OG0014091	jg8347	XP_009109527.1
OG0014092	jg8350	XP_009101926.2
OG0014093	jg8363	XP_009140424.1
OG0014094	jg8366	XP_009109510.1
OG0014095	jg8373, jg32607	XP_033141620.1
OG0014096	jg8379	XP_009109500.2
OG0014097	jg8382	XP_009109499.1
OG0014098	jg8405	XP_033133997.1, XP_009117383.1
OG0014099	jg8412	XP_009122821.1
OG0014100	jg8413	XP_009109466.1
OG0014101	jg8436	XP_009126368.1
OG0014102	jg21296	XP_009151605.1
OG0014103	jg8502	XP_009109427.1
OG0014104	jg8507	XP_009129984.1
OG0014105	jg8510	XP_033140715.1, XP_009130259.1
OG0014106	jg8518	XP_009109421.1
OG0014107	jg8519	XP_009109419.1
OG0014108	jg27005	XP_009136155.1
OG0014109	jg8542	XP_009109402.2, XP_009132240.1
OG0014110	jg8546	XP_009138536.1
OG0014111	jg8550	XP_009132731.1, XP_009109397.1
OG0014112	jg8563	XP_033133141.1, XP_033143371.1
OG0014113	jg8589	XP_009135730.2
OG0014114	jg8594	XP_033132101.1
OG0014115	jg8620	XP_009138381.1
OG0014116	jg8627	XP_009109357.1
OG0014117	jg8644	XP_009138460.2
OG0014118	jg8671	XP_009138437.1, XP_009142898.1
OG0014119	jg8672	XP_009138438.1
OG0014120	jg8674	XP_009138434.1
OG0014121	jg8684	XP_009143937.1
OG0014122	jg8692	XP_009144678.1
OG0014123	jg8696	XP_009138420.1
OG0014124	jg8697	XP_009144913.1
OG0014125	jg8709	XP_009146060.1
OG0014126	jg8728	XP_033140422.1, XP_009138406.1
OG0014127	jg8746	XP_009149096.1
OG0014128	jg8781	XP_009138384.1
OG0014129	jg8793	XP_009151919.1
OG0014130	jg12021	XP_009124245.2
OG0014131	jg8806	XP_009102369.1
OG0014132	jg8839	XP_009105253.1
OG0014133	jg8848	XP_009106209.2
OG0014134	jg8870	XP_033139720.1
OG0014135	jg8903	XP_009111997.2
OG0014136	jg8913	XP_009112968.1
OG0014137	jg8925	XP_009114053.1
OG0014138	jg8942, jg21666	XP_009115646.1
OG0014139	jg9166	XP_009126233.1
OG0014140	jg9150	XP_009125997.2
OG0014141	jg9510	XP_009125885.1
OG0014143	jg9128	XP_009125740.1
OG0014144	jg9124	XP_009125656.1
OG0014145	jg9112	XP_009138143.1
OG0014146	jg9108	XP_009125426.2
OG0014147	jg9104	XP_009125389.1
OG0014148	jg9095	XP_009138149.2, XP_009125252.1
OG0014149	jg9091	XP_009138154.1
OG0014150	jg9070	XP_009124982.1
OG0014151	jg9066	XP_009108814.1, XP_009124630.1
OG0014152	jg9064	XP_009138169.2, XP_009124357.1
OG0014153	jg9047	XP_009138184.1
OG0014154	jg9037	XP_009122349.1
OG0014155	jg9019	XP_009108788.1
OG0014156	jg9009	XP_009120730.1
OG0014157	jg8974	XP_009118740.1
OG0014158	jg8964	XP_009117488.1
OG0014159	jg13073	XP_009114191.1
OG0014161	jg9257	XP_009138009.1
OG0014162	jg9263	XP_009127022.1
OG0014163	jg9274	XP_033132370.1
OG0014164	jg21777	XP_009140875.1
OG0014165	jg9300	XP_009127355.1
OG0014166	jg9306	XP_009108959.1
OG0014167	jg9318	XP_009108962.1
OG0014168	jg9321	XP_009137972.1
OG0014169	jg14571	XP_009149885.2
OG0014170	jg18607	XP_009143727.1
OG0014171	jg26676	XP_009106642.1, XP_009102601.1
OG0014172	jg26711	XP_009102539.1
OG0014173	jg2897	XP_009105923.1
OG0014174	jg2886	XP_009127939.1
OG0014175	jg2880	XP_009104857.1
OG0014176	jg2875	XP_009105898.1
OG0014177	jg2867	XP_009105893.1
OG0014179	jg2828	XP_009105863.1
OG0014180	jg2827	XP_009105862.1
OG0014181	jg30877	XP_009110117.1, XP_009115559.1
OG0014182	jg30908	XP_009110102.1
OG0014183	jg12432	XP_009105178.1
OG0014184	jg30955	XP_009115492.1
OG0014185	jg30980	XP_009115475.1
OG0014186	jg30982	XP_009115474.1
OG0014187	jg31076	XP_009110033.1
OG0014188	jg31092	XP_009115388.1
OG0014189	jg31103	XP_009115368.2
OG0014190	jg31134	XP_009103087.1
OG0014191	jg31135	XP_009109911.1
OG0014192	jg31140	XP_009109906.1
OG0014193	jg18080	XP_009117002.1
OG0014194	jg26911, jg26912	XP_009102405.1
OG0014195	jg8008	XP_009111316.1
OG0014196	jg8010	XP_009128523.1
OG0014197	jg8017	XP_009111318.1
OG0014198	jg8027	XP_009134448.1
OG0014199	jg8033	XP_009134456.1
OG0014200	jg8034	XP_009134457.1
OG0014202	jg8048	XP_009134465.2
OG0014203	jg8050	XP_033135308.1
OG0014204	jg8066	XP_009128522.1
OG0014205	jg8067	NP_001288912.1
OG0014206	jg8070	XP_009111345.1
OG0014207	jg8077	XP_009111352.1
OG0014208	jg8082	XP_009111354.1
OG0014209	jg8098	XP_009151645.1
OG0014210	jg8143	XP_009111398.2
OG0014211	jg9840	XP_009144808.2
OG0014212	jg8119	XP_009111420.1
OG0014213	jg8166	XP_009134530.1
OG0014214	jg8167	XP_009128495.3
OG0014215	jg8184	XP_009128490.1
OG0014216	jg8192	XP_009134545.1
OG0014217	jg8196	XP_033137126.1
OG0014218	jg8212	XP_033137166.1
OG0014219	jg8214	XP_009111496.1
OG0014220	jg8215	XP_009111497.1
OG0014221	jg8229	XP_009134567.1
OG0014222	jg8231	XP_009111514.1
OG0014223	jg19497	XP_009134019.2
OG0014224	jg13226	XP_009140245.1
OG0014225	jg31246	XP_009109834.1
OG0014226	jg31150	XP_009109898.1
OG0014227	jg32470	XP_009107640.2
OG0014228	jg32471, jg32472	XP_009107642.1
OG0014229	jg32480	XP_009107643.1
OG0014230	jg9775	XP_009142734.1
OG0014231	jg9708	XP_009143431.1
OG0014232	jg9697	XP_009109135.1, XP_009109137.1
OG0014233	jg9696	XP_009143565.1
OG0014234	jg9668	XP_009143940.1
OG0014235	jg9667	XP_009143951.1
OG0014236	jg9653	XP_009144009.2
OG0014237	jg13189	XP_009152140.1
OG0014238	jg9625	XP_009144190.1
OG0014239	jg9624	XP_033143509.1, XP_009144191.1
OG0014240	jg9613	XP_009144261.1
OG0014241	jg13190	XP_009152139.1
OG0014242	jg13213	XP_009152132.2
OG0014243	jg29803	XP_009110582.2, XP_033128875.1
OG0014244	jg29815	XP_009148645.1
OG0014245	jg29833	XP_009123955.1
OG0014246	jg30487	XP_009110268.1, XP_009149617.1
OG0014247	jg30643	XP_009149579.1
OG0014248	jg30984	XP_009115471.1
OG0014249	jg31156	XP_009109894.2, XP_009115339.1
OG0014250	jg31171	XP_033136304.1, XP_033130125.1
OG0014251	jg31176	XP_009103063.1, XP_009115308.1
OG0014252	jg31183, jg31185	XP_009109880.1
OG0014253	jg31216	XP_033132014.1, XP_009109850.1
OG0014254	jg31275	XP_009113761.1
OG0014255	jg31931	XP_009151451.1, XP_009114859.1
OG0014257	jg33013, jg33012	XP_033131400.1, XP_009112398.1, XP_033134158.1
OG0014258	jg405	XP_009112820.1
OG0014260	jg2925	XP_009104841.1
OG0014261	jg3245	XP_009128142.1
OG0014262	jg3341	XP_009104659.1, XP_009106342.1
OG0014263	jg3639	XP_009104527.1
OG0014264	jg24089	XP_009147331.2
OG0014265	jg25260	XP_009135268.1, XP_009146562.1
OG0014266	jg25286	XP_009135288.1, XP_033137379.1
OG0014267	jg26454	XP_009145396.1
OG0014268	jg21320, jg26708	XP_033137776.1
OG0014269	jg21331, jg27035	XP_009104815.2
OG0014271	jg27582	XP_009123240.1
OG0014273	jg28115	XP_009102183.2
OG0014274	jg16542	XP_009140271.2, XP_009117421.2
OG0014275	jg16763	XP_009117297.1, XP_009133991.1
OG0014276	jg16832	XP_033136713.1, XP_033145476.1
OG0014277	jg16871	XP_009140518.2, XP_033136669.1
OG0014278	jg17316	XP_009140739.1
OG0014280	jg18154	XP_033143847.1, XP_018513585.1
OG0014281	jg18492	XP_009143824.2, XP_009141349.1
OG0014282	jg18642	XP_009143691.1, XP_033146334.1
OG0014283	jg18665	XP_033147158.1
OG0014284	jg18678	XP_009133021.1
OG0014286	jg19329	XP_009133446.1
OG0014287	jg12910	XP_009114247.1, XP_009101363.2
OG0014288	jg12940	XP_009101664.1, XP_009129230.1
OG0014289	jg13154, jg13156	XP_009152168.1
OG0014290	jg13369	XP_009129483.1, XP_009152024.1
OG0014291	jg13789, jg13787	XP_009111791.1
OG0014292	jg13804	XP_033140739.1
OG0014293	jg13867	XP_009151750.1, XP_009129681.1
OG0014295	jg14573	XP_009149882.1
OG0014296	jg14859	XP_009115683.1
OG0014297	jg14871	XP_018510600.1, XP_009101633.1
OG0014298	jg15318	XP_033146088.1, XP_033137106.1
OG0014299	jg15888	XP_009116538.1
OG0014300	jg4152, jg4151	XP_009130791.1
OG0014301	jg4265	XP_009130863.1, XP_009122902.1
OG0014302	jg4415	XP_009125644.1, XP_033137767.1
OG0014303	jg5065	XP_009131266.1, XP_009121867.1
OG0014304	jg5356	XP_033137548.1, XP_009131457.1
OG0014306	jg7058	XP_009151420.1
OG0014307	jg7209	XP_009134114.1
OG0014308	jg7234	XP_009113530.1
OG0014309	jg7417	XP_009108232.1
OG0014310	jg7769	XP_009114514.1
OG0014311	jg8045	XP_009105319.1
OG0014312	jg8189	XP_018512217.1, XP_009128621.2
OG0014313	jg8952	XP_009116435.1, XP_009108748.1
OG0014314	jg9339	XP_033143785.1, XP_033130700.1, XP_033130695.1
OG0014315	jg9816	XP_009142222.1, XP_009137591.1
OG0014316	jg9855	XP_009137570.1
OG0014317	jg10746	XP_009131762.2
OG0014318	jg10948	XP_009145565.1
OG0014319	jg11509	XP_009113943.1
OG0014320	jg11928	XP_009124445.1, XP_033132299.1
OG0014321	jg11994	XP_033145516.1, XP_033134812.1
OG0014322	jg12351	XP_009139775.1
OG0014323	jg20508	XP_009114392.1
OG0014324	jg20906, jg20905	XP_009123875.1, XP_009114003.1
OG0014325	jg20915	XP_018515358.2, XP_009114006.1
OG0014326	jg20987	XP_009101822.1
OG0014327	jg21519	XP_009151709.1
OG0014328	jg21661	XP_009134041.1
OG0014329	jg21715	XP_009127354.1
OG0014330	jg21733	XP_009132696.1
OG0014331	jg21734	XP_009134066.1
OG0014332	jg21739	XP_009123765.1
OG0014333	jg21856	XP_033141681.1, XP_033138276.1
OG0014334	jg22257	XP_009119978.1
OG0014335	jg22303	XP_009127066.1, XP_009120007.1
OG0014336	jg23198	XP_009130216.1, XP_009151367.1
OG0014373	jg14005	XP_009150293.1
OG0014374	jg14464	XP_009150492.1
OG0014375	jg14489	XP_009149952.1
OG0014376	jg14493	XP_009149947.1
OG0014377	jg14494	XP_009149944.1
OG0014378	jg14495	XP_009149943.1
OG0014379	jg14515	XP_033129993.1
OG0014380	jg22235	XP_009127090.1
OG0014381	jg14667	XP_009151364.1
OG0014382	jg14660	XP_009149817.2
OG0014383	jg14657	XP_009149821.1
OG0014384	jg14652	XP_009149826.1
OG0014385	jg14648	XP_009149829.1
OG0014386	jg14638	XP_009149832.1
OG0014387	jg14630	XP_009150922.1
OG0014388	jg14595	XP_009149861.1
OG0014389	jg14602	XP_009149851.2
OG0014390	jg31236	XP_009113794.1
OG0014391	jg14589	XP_009149865.1
OG0014392	jg14585	XP_033129041.1
OG0014393	jg14583	XP_009149871.1
OG0014394	jg12898	XP_009101374.1
OG0014395	jg12906	XP_009107101.1
OG0014396	jg13025	XP_009114207.1
OG0014397	jg12660	XP_009140008.1
OG0014398	jg12658	XP_009125138.1
OG0014399	jg12652	XP_009140002.2
OG0014400	jg9342	XP_033144305.1
OG0014401	jg11880	XP_009108062.2
OG0014402	jg32788	XP_009143561.1
OG0014403	jg5629	XP_033141645.1
OG0014404	jg5620	XP_033138096.1
OG0014405	jg5600	XP_009107540.2
OG0014406	jg5598	XP_009107533.1
OG0014407	jg5590	XP_009107529.2
OG0014408	jg5579	XP_009126188.1
OG0014409	jg5574	XP_009131594.1
OG0014410	jg5569	XP_009107505.1
OG0014411	jg5551	XP_009126173.1
OG0014412	jg5517	XP_009121424.1
OG0014413	jg5515	XP_033137397.1
OG0014414	jg5511	XP_009126141.1
OG0014415	jg5504	XP_009126337.1
OG0014416	jg5490	XP_018512034.1
OG0014418	jg5438	XP_009121512.1
OG0014419	jg21384, jg2718	XP_009111842.1
OG0014420	jg5395	XP_009126065.3, XP_009131491.1
OG0014421	jg9599	XP_009144429.1
OG0014422	jg5376	XP_009126052.1
OG0014423	jg5369	XP_009131464.1
OG0014424	jg5360	XP_009121581.1
OG0014425	jg5350	XP_009126042.1
OG0014426	jg5325	XP_009126025.1
OG0014427	jg5321	XP_009126023.1
OG0014428	jg5320	XP_009126022.2
OG0014429	jg5301	XP_009121634.1
OG0014430	jg5291	XP_009121647.1
OG0014431	jg5288	XP_009121650.1
OG0014432	jg5278	XP_009125986.2
OG0014433	jg11391	XP_009108085.1
OG0014434	jg5277	XP_009121657.1
OG0014435	jg5275	XP_009125982.1
OG0014436	jg5273	XP_009131414.1
OG0014437	jg5260	XP_009121665.1
OG0014438	jg5245	XP_018511204.1
OG0014439	jg5238	XP_033137808.1
OG0014440	jg5229	XP_009131389.2
OG0014441	jg5224	XP_033137824.1
OG0014442	jg5222	XP_009121701.1
OG0014443	jg5200	XP_009121718.2
OG0014444	jg5199	XP_009121719.1
OG0014445	jg5194	XP_009121722.2
OG0014446	jg5187	XP_009125945.1
OG0014447	jg5154	XP_009125909.1
OG0014448	jg5153	XP_009125906.1
OG0014449	jg5126	XP_009131319.1
OG0014450	jg5102	XP_033142471.1
OG0014452	jg5076	XP_009121857.1, XP_033140893.1
OG0014453	jg5072	XP_009121862.1
OG0014454	jg5061	XP_009121872.1
OG0014455	jg5056	XP_009125851.1
OG0014456	jg5012	XP_009121915.1
OG0014457	jg5004	XP_009131225.1
OG0014458	jg9573	XP_009137800.1
OG0014459	jg4992	XP_009121932.1
OG0014460	jg13657	XP_009151846.2
OG0014461	jg4966	XP_033138548.1
OG0014462	jg4955	XP_009121970.1
OG0014463	jg4940	XP_009125786.1
OG0014464	jg4934	XP_009122000.1
OG0014465	jg4933	XP_009122001.1
OG0014466	jg4932	XP_009122002.1
OG0014467	jg4923	XP_009122011.1
OG0014468	jg4920	XP_009122014.1
OG0014470	jg4899	XP_009131173.1
OG0014471	jg4898	XP_009125286.1
OG0014472	jg4893	XP_009122036.1
OG0014473	jg4885	XP_009122041.1
OG0014474	jg4884	XP_033145210.1, XP_009131170.2
OG0014475	jg4879	XP_009122045.1
OG0014476	jg4869	XP_018511090.1
OG0014477	jg4850	XP_009122078.1
OG0014478	jg4836	XP_009125328.1, XP_009131144.1
OG0014479	jg4835	XP_009131142.1
OG0014480	jg4823	XP_009122102.1
OG0014481	jg11939	XP_009124274.2
OG0014482	jg4778	XP_009122527.1
OG0014483	jg4762	XP_009122518.1
OG0014484	jg4761	XP_009125763.1
OG0014485	jg4731	XP_009122494.1
OG0014486	jg4718	XP_009122479.1
OG0014487	jg4711	XP_009122469.1
OG0014488	jg4695	XP_009122449.1
OG0014489	jg26844	XP_033144205.1
OG0014490	jg4682	XP_009131058.1
OG0014491	jg4680	XP_009125725.1
OG0014493	jg4644	XP_033144935.1
OG0014494	jg4633	XP_009125709.3
OG0014495	jg4603	XP_009122324.2
OG0014496	jg4592	XP_009130996.1
OG0014497	jg7877	XP_009134388.1
OG0014498	jg9958	XP_009137498.1
OG0014499	jg9967	XP_009138807.1
OG0014500	jg9979	XP_009137485.1, XP_009138695.1
OG0014501	jg9980	XP_009138673.1, XP_009137483.1
OG0014502	jg9992	XP_009138537.1
OG0014503	jg9998	XP_009138485.1
OG0014504	jg10004, jg10002	XP_009138444.1
OG0014505	jg17436	XP_009140622.1
OG0014506	jg14367	XP_009150057.2
OG0014507	jg21781	XP_009103549.1
OG0014508	jg17515	XP_009103553.1
OG0014509	jg17444	XP_009103554.1
OG0014510	jg17451	XP_009103555.1
OG0014511	jg17504	XP_009103557.1
OG0014512	jg17506	XP_009106920.1
OG0014513	jg17525	XP_009140862.3
OG0014514	jg17534	XP_009103561.2
OG0014515	jg17591	XP_009140764.1
OG0014516	jg17613	XP_009140774.1
OG0014517	jg17637	XP_009133901.1
OG0014518	jg17645	XP_009140799.2
OG0014519	jg17646	XP_009103596.1
OG0014520	jg17681	XP_033138862.1, XP_033145822.1
OG0014521	jg17721	XP_009140828.1
OG0014522	jg17731	XP_009103630.1
OG0014523	jg17758	XP_009140842.1
OG0014524	jg17761	XP_009140844.1
OG0014525	jg17768	XP_009103651.2
OG0014526	jg17773	XP_009140848.1
OG0014527	jg17785	XP_009103664.1
OG0014528	jg17793	XP_009103673.1
OG0014529	jg17797	XP_009103678.1
OG0014530	jg17814	XP_009103693.1
OG0014531	jg17829	XP_009140918.1
OG0014532	jg17833	XP_009140923.1
OG0014533	jg17841	XP_033130793.1
OG0014534	jg17842	XP_009140929.1
OG0014535	jg17860	XP_009140944.1
OG0014536	jg17900	XP_009125047.1
OG0014537	jg17903	XP_009140962.1
OG0014538	jg17968	XP_009144369.1
OG0014539	jg17984	XP_009144359.2
OG0014540	jg17986	XP_009144358.1
OG0014541	jg18031	XP_009144341.1
OG0014542	jg18042	XP_009144334.1
OG0014543	jg18050	XP_009144328.1
OG0014544	jg18059	XP_009144323.1
OG0014545	jg18068	XP_009132721.1
OG0014546	jg18073	XP_009132723.1
OG0014547	jg18139	XP_009132758.1
OG0014548	jg6048	XP_009144235.1
OG0014549	jg15796	XP_009116481.1
OG0014550	jg18192	XP_009141174.1, XP_009144227.1
OG0014551	jg18193	XP_009144225.1
OG0014552	jg18194	XP_009144222.2
OG0014553	jg18205	XP_009132783.2
OG0014554	jg18212	XP_009141162.1
OG0014555	jg10060	XP_009137796.1
OG0014556	jg18252	XP_009141194.1
OG0014557	jg18259	XP_009144021.1
OG0014558	jg18269	XP_033145354.1
OG0014559	jg18276	XP_009144034.1
OG0014560	jg18282	XP_018514513.2
OG0014561	jg18335	XP_009132859.1
OG0014562	jg18318	XP_009143996.1
OG0014563	jg18300	XP_033143743.1
OG0014564	jg18295	XP_009143959.1
OG0014565	jg18354	XP_009132879.1
OG0014566	jg18357	XP_009132881.1
OG0014567	jg18375	XP_009143922.1
OG0014568	jg18376	XP_009143918.1
OG0014569	jg18439	XP_009141310.1, XP_009143864.1
OG0014570	jg20867	XP_009101785.1
OG0014571	jg20844	XP_009101769.1
OG0014572	jg20831	XP_009101766.1
OG0014573	jg20826	XP_009101760.1
OG0014574	jg20824	XP_009101759.1
OG0014575	jg20820	NP_001289000.1
OG0014576	jg20807	XP_009113968.1
OG0014577	jg20800	XP_009101748.1
OG0014578	jg20778	XP_033135767.1
OG0014579	jg20777	XP_009101734.1
OG0014580	jg20775	XP_009101732.2
OG0014581	jg20769	XP_009101728.1
OG0014582	jg9942	XP_009139068.1
OG0014583	jg9934	XP_009137515.1
OG0014584	jg9930	XP_009137520.1
OG0014585	jg9923	XP_033141303.1
OG0014586	jg9922	XP_009139238.1
OG0014587	jg9912	XP_033142959.1
OG0014588	jg9910	XP_033142992.1, XP_009139330.1
OG0014589	jg32811	XP_009118936.1
OG0014590	jg32799	XP_033137525.1
OG0014591	jg32790	XP_033147972.1, XP_009107419.2
OG0014592	jg32766, jg32268	XP_009145041.2
