Orthogroup	Cardamine_amara	Alyssum_gmelinii
OG0017226	evm.model.RL_5.951.1.687c88b0	Ag004G312760
OG0017227	evm.model.RL_5.944	Ag004G312630
OG0017228	evm.model.RL_5.940	Ag004G312590
OG0017229	evm.model.RL_5.892	Ag004G311730
OG0017230	evm.model.RL_5.844	Ag004G310720
OG0017231	evm.model.RL_5.850	Ag004G310810
OG0017232	evm.model.RL_5.802	Ag004G310110
OG0017233	evm.model.RL_5.784	Ag004G309600
OG0017235	evm.model.RL_5.779	Ag004G309450
OG0017236	evm.model.RL_4.60, evm.model.RL_4.315, evm.model.RL_1.2572	Ag007G603390, Ag006G533210, Ag001G036640, Ag006G527070, Ag003G252610, Ag008G684580, Ag004G350770, Ag004G358210
OG0017237	evm.model.RL_5.771.1.687c88af	Ag004G309330
OG0017238	evm.model.RL_4.2839	Ag006G506290
OG0017239	evm.model.RL_5.714	Ag004G308660
OG0017240	evm.model.RL_5.575	Ag004G306620
OG0017241	evm.model.RL_5.496	Ag004G305510
OG0017242	evm.model.RL_5.483	Ag004G305360
OG0017243	evm.model.RL_5.449	Ag004G304930
OG0017245	evm.model.RL_5.403	Ag004G303990
OG0017246	evm.model.RL_5.358	Ag004G303270
OG0017247	evm.model.RL_5.352	Ag004G303240
OG0017248	evm.model.RL_5.314	Ag004G302680
OG0017249	evm.model.RL_5.291	Ag004G302420
OG0017250	evm.model.RL_5.265	Ag004G302050
OG0017251	evm.model.RL_5.259	Ag004G302000
OG0017252	evm.model.RL_5.220	Ag004G301240
OG0017253	evm.model.RL_5.224	Ag004G301360
OG0017254	evm.model.RL_5.225	Ag004G301380
OG0017255	evm.model.RL_5.230	Ag004G301500
OG0017256	evm.model.RL_5.236	Ag007G586680
OG0017257	evm.model.RL_5.193	Ag004G300660
OG0017258	evm.model.RL_5.179	Ag004G300490
OG0017259	evm.model.RL_5.89	Ag004G299280
OG0017260	evm.model.RL_5.85	Ag004G299240
OG0017261	evm.model.RL_8.2885	Ag004G297770
OG0017262	evm.model.RL_8.2892	Ag004G297650
OG0017263	evm.model.RL_8.2916	Ag004G297390
OG0017264	evm.model.RL_8.2924	Ag004G297320
OG0017265	evm.model.RL_4.2171	Ag007G614550
OG0017266	evm.model.RL_4.2174	Ag007G614340
OG0017268	evm.model.RL_4.2179	Ag007G614080
OG0017269	evm.model.RL_4.2133	Ag007G616920
OG0017270	evm.model.RL_4.2132	Ag007G616930
OG0017271	evm.model.RL_4.2130	Ag007G616980
OG0017272	evm.model.RL_4.2098	Ag007G618160
OG0017273	evm.model.RL_4.2108	Ag007G617760
OG0017274	evm.model.RL_4.2020	Ag007G621340
OG0017275	evm.model.RL_4.1997	Ag007G622260
OG0017276	evm.model.RL_4.1966	Ag007G623400
OG0017277	evm.model.RL_4.1880	Ag007G626480
OG0017278	evm.model.RL_4.1876	Ag007G626540
OG0017279	evm.model.RL_4.1865	Ag007G627620
OG0017280	evm.model.RL_3.1209	Ag004G353750, Ag004G353740
OG0017281	evm.model.RL_4.1764	Ag007G629270
OG0017283	evm.model.RL_4.1751	Ag007G631880
OG0017284	evm.model.RL_4.1722	Ag007G633090
OG0017285	evm.model.RL_4.1034	Ag007G637090
OG0017286	evm.model.RL_4.1003	Ag007G637550
OG0017287	evm.model.RL_4.969	Ag007G641490
OG0017288	evm.model.RL_4.947	Ag007G641140
OG0017289	evm.model.RL_4.929	Ag007G641010
OG0017291	evm.model.RL_4.789	Ag005G404920
OG0017292	evm.model.RL_4.815	Ag006G555470
OG0017293	evm.model.RL_4.2259	Ag007G612220
OG0017294	evm.model.RL_4.2264	Ag007G612120
OG0017295	evm.model.RL_4.2861	Ag006G505590
OG0017296	evm.model.RL_7.2538	Ag008G662170
OG0017297	evm.model.RL_5.3985	Ag001G000360
OG0017299	evm.model.RL_4.3008	Ag006G500310
OG0017300	evm.model.RL_4.3011	Ag006G500270
OG0017301	evm.model.RL_4.3013	Ag006G500090
OG0017302	evm.model.RL_4.3024	Ag006G499940
OG0017303	evm.model.RL_4.3048	Ag006G499250
OG0017304	evm.model.RL_4.1190	Ag008G720530
OG0017305	evm.model.RL_4.1183	Ag008G720450
OG0017307	evm.model.RL_5.1624	Ag004G328720
OG0017308	evm.model.RL_4.1242	Ag008G721790
OG0017309	evm.model.RL_4.1254	Ag008G721940
OG0017310	evm.model.RL_4.1293	Ag008G722580
OG0017311	evm.model.RL_4.1285	Ag008G722470
OG0017312	evm.model.RL_4.1299	Ag008G722650
OG0017313	evm.model.RL_4.1328	Ag008G722990
OG0017314	evm.model.RL_4.1333	Ag008G723100
OG0017315	evm.model.RL_4.1334	Ag008G723110
OG0017316	evm.model.RL_4.1407	Ag008G724360, Ag008G724350
OG0017317	evm.model.RL_4.1412	Ag008G724430
OG0017318	evm.model.RL_8.2200	Ag008G725660
OG0017319	evm.model.RL_8.1571	Ag008G693890
OG0017320	evm.model.RL_8.2227	Ag008G726070
OG0017321	evm.model.RL_8.2260	Ag003G259860
OG0017323	evm.model.RL_8.2272	Ag008G726820
OG0017324	evm.model.RL_8.2278	Ag008G726910
OG0017325	evm.model.RL_8.2287	Ag008G727050
OG0017326	evm.model.RL_8.2379.2.687c8561	Ag008G728790
OG0017327	evm.model.RL_8.1932	Ag008G706130
OG0017328	evm.model.RL_8.1926	Ag008G706040
OG0017329	evm.model.RL_8.1923	Ag008G705970
OG0017332	evm.model.RL_7.1295	Ag001G062980
OG0017333	evm.model.RL_7.1311	Ag001G062370
OG0017334	evm.model.RL_7.1320	Ag001G061780
OG0017335	evm.model.RL_7.1366	Ag001G060470
OG0017337	evm.model.RL_4.1696	Ag008G719470
OG0017338	evm.model.RL_7.1495	Ag008G691330
OG0017340	evm.model.RL_7.1530	Ag001G056390
OG0017341	evm.model.RL_7.1549	Ag001G055830
OG0017342	evm.model.RL_7.1558	Ag001G055580
OG0017343	evm.model.RL_7.1591	Ag001G054650
OG0017344	evm.model.RL_7.1607	Ag001G054180
OG0017345	evm.model.RL_7.1634	Ag001G053660
OG0017346	evm.model.RL_7.1674	Ag001G052910
OG0017347	evm.model.RL_7.1694	Ag006G575750
OG0017348	evm.model.RL_7.1724	Ag001G052020
OG0017349	evm.model.RL_2.926	Ag001G037480
OG0017354	evm.model.RL_7.1961	Ag008G674580
OG0017355	evm.model.RL_4.1632	Ag005G479320
OG0017356	evm.model.RL_3.1154	Ag004G355070, Ag002G194700
OG0017357	evm.model.RL_3.1149	Ag004G355260
OG0017358	evm.model.RL_4.2250	Ag007G612490
OG0017359	evm.model.RL_3.1165	Ag004G354750
OG0017360	evm.model.RL_3.1160	Ag004G354850
OG0017361	evm.model.RL_3.1272	Ag004G350740
OG0017362	evm.model.RL_3.1301.2.687c84bc	Ag004G350030
OG0017363	evm.model.RL_3.1304	Ag004G349890
OG0017364	evm.model.RL_8.1037	Ag004G298220
OG0017365	evm.model.RL_3.1334	Ag004G348960
OG0017366	evm.model.RL_3.1337	Ag004G348900
OG0017367	evm.model.RL_3.1361	Ag004G348160
OG0017368	evm.model.RL_3.1454	Ag004G344650
OG0017369	evm.model.RL_3.546	Ag004G344640
OG0017370	evm.model.RL_3.1467	Ag004G344340
OG0017371	evm.model.RL_3.1498	Ag004G343900
OG0017373	evm.model.RL_3.1515	Ag004G343470
OG0017374	evm.model.RL_3.1554	Ag004G342690
OG0017375	evm.model.RL_3.2195	Ag003G215280
OG0017376	evm.model.RL_3.2190	Ag003G215330
OG0017377	evm.model.RL_3.2153	Ag003G218030
OG0017378	evm.model.RL_3.2150	Ag003G218070
OG0017379	evm.model.RL_3.2139	Ag003G218190
OG0017380	evm.model.RL_3.2107	Ag003G219010, Ag004G373300
OG0017381	evm.model.RL_3.2081	Ag003G219620
OG0017382	evm.model.RL_3.2073	Ag003G219750
OG0017383	evm.model.RL_3.2071	Ag003G219870
OG0017384	evm.model.RL_3.2034	Ag003G222150
OG0017385	evm.model.RL_3.1997	Ag003G223480
OG0017386	evm.model.RL_3.1991	Ag003G224130
OG0017387	evm.model.RL_5.1805	Ag004G332570
OG0017388	evm.model.RL_3.1912	Ag003G228210
OG0017389	evm.model.RL_3.1880	Ag003G229590, Ag003G229600
OG0017390	evm.model.RL_3.1755, evm.model.RL_3.1849	Ag003G231620
OG0017391	evm.model.RL_4.1711	Ag008G719540
OG0017392	evm.model.RL_3.1826	Ag003G233040
OG0017393	evm.model.RL_2.643	Ag001G042080
OG0017394	evm.model.RL_3.1782	Ag003G234420
OG0017395	evm.model.RL_3.1774	Ag003G235000
OG0017396	evm.model.RL_3.1746	Ag003G236420
OG0017397	evm.model.RL_3.1736	Ag003G236680
OG0017398	evm.model.RL_3.1721	Ag003G237140
OG0017399	evm.model.RL_3.1702	Ag003G238030
OG0017400	evm.model.RL_3.1649	Ag003G239200
OG0017401	evm.model.RL_3.2250	Ag003G213630
OG0017402	evm.model.RL_3.2276	Ag003G212720
OG0017404	evm.model.RL_3.2350	Ag003G211520
OG0017405	evm.model.RL_5.2276	Ag003G211270
OG0017406	evm.model.RL_3.2372	Ag003G210660
OG0017407	evm.model.RL_3.2383	Ag003G210520
OG0017408	evm.model.RL_3.2390	Ag003G210230
OG0017409	evm.model.RL_3.2461	Ag003G208150
OG0017410	evm.model.RL_3.2475	Ag003G207350
OG0017411	evm.model.RL_3.2495	Ag003G207670
OG0017412	evm.model.RL_3.2497	Ag003G207690
OG0017413	evm.model.RL_3.2507	Ag003G207730
OG0017415	evm.model.RL_1.1221	Ag005G469860
OG0017416	evm.model.RL_1.1242	Ag005G469630
OG0017417	evm.model.RL_1.1265	Ag005G468990
OG0017418	evm.model.RL_1.1286	Ag005G468440
OG0017419	evm.model.RL_1.1293	Ag005G468300
OG0017420	evm.model.RL_1.1378	Ag005G465450
OG0017421	evm.model.RL_1.1379	Ag005G465430
OG0017422	evm.model.RL_1.1422	Ag005G464540
OG0017424	evm.model.RL_1.1434.3.687c87ed	Ag005G464390
OG0017425	evm.model.RL_1.1461	Ag005G463870
OG0017426	evm.model.RL_1.1491	Ag005G462990
OG0017427	evm.model.RL_1.1561	Ag005G461460
OG0017428	evm.model.RL_1.1578	Ag005G461090
OG0017429	evm.model.RL_1.1605	Ag005G459970
OG0017431	evm.model.RL_1.1755.1.687c87ee	Ag005G454770
OG0017432	evm.model.RL_1.1757	Ag005G454750
OG0017434	evm.model.RL_1.1829	Ag005G450620
OG0017435	evm.model.RL_1.1866	Ag005G448850
OG0017437	evm.model.RL_1.1876	Ag005G448640
OG0017438	evm.model.RL_1.1883	Ag005G448530
OG0017439	evm.model.RL_1.1884	Ag005G448520
OG0017440	evm.model.RL_1.2077	Ag005G441370
OG0017441	evm.model.RL_1.2052	Ag005G441970
OG0017444	evm.model.RL_1.2088	Ag005G441230
OG0017445	evm.model.RL_1.2154	Ag005G438320
OG0017448	evm.model.RL_1.2221	Ag005G435670
OG0017449	evm.model.RL_1.2273	Ag005G432690, Ag005G434000
OG0017450	evm.model.RL_1.2347	Ag005G429720
OG0017451	evm.model.RL_1.2348.1.687c87ef	Ag005G429710
OG0017452	evm.model.RL_1.2373	Ag005G428500
OG0017453	evm.model.RL_1.2384	Ag005G427670
OG0017454	evm.model.RL_6.482	Ag006G530820
OG0017455	evm.model.RL_1.2506	Ag005G425690
OG0017456	evm.model.RL_1.2579	Ag005G420930
OG0017457	evm.model.RL_1.2608	Ag007G614960
OG0017459	evm.model.RL_1.2549	Ag005G424820
OG0017460	evm.model.RL_1.2663	Ag005G420510
OG0017461	evm.model.RL_1.2684	Ag005G420090
OG0017462	evm.model.RL_1.2793	Ag005G418580
OG0017465	evm.model.RL_1.2928	Ag005G415950
OG0017466	evm.model.RL_1.2950	Ag005G414150
OG0017467	evm.model.RL_1.2963	Ag005G414660
OG0017468	evm.model.RL_1.3026	Ag005G410670
OG0017469	evm.model.RL_1.3062	Ag005G409320
OG0017470	evm.model.RL_1.3125	Ag005G406620
OG0017471	evm.model.RL_1.3184	Ag005G402640
OG0017472	evm.model.RL_1.3206	Ag005G403150
OG0017473	evm.model.RL_1.3211	Ag005G403400
OG0017475	evm.model.RL_1.3274	Ag005G404330
OG0017476	evm.model.RL_1.3271	Ag002G197890
OG0017478	evm.model.RL_1.3288	Ag005G404440
OG0017479	evm.model.RL_1.3290	Ag005G404450
OG0017480	evm.model.RL_5.4009	Ag001G000110
OG0017481	evm.model.RL_5.3968	Ag001G000900
OG0017482	evm.model.RL_5.3952	Ag001G001140
OG0017483	evm.model.RL_5.3940	Ag001G001380
OG0017484	evm.model.RL_5.3911	Ag001G002450
OG0017485	evm.model.RL_5.3901	Ag001G002860
OG0017486	evm.model.RL_5.3898	Ag001G002930
OG0017487	evm.model.RL_5.3897	Ag001G002940
OG0017488	evm.model.RL_5.3883	Ag001G003520
OG0017489	evm.model.RL_5.3855	Ag001G004370
OG0017490	evm.model.RL_5.3832	Ag001G005070
OG0017491	evm.model.RL_5.3771	Ag001G006960
OG0017492	evm.model.RL_5.3769	Ag001G006980
OG0017493	evm.model.RL_5.3723	Ag001G008100
OG0017494	evm.model.RL_5.3717	Ag001G008350
OG0017495	evm.model.RL_5.1983	Ag001G014110
OG0017496	evm.model.RL_5.1987	Ag001G014370
OG0017499	evm.model.RL_5.2120	Ag001G023280
OG0017500	evm.model.RL_5.2128	Ag001G023540
OG0017501	evm.model.RL_5.2130	Ag001G023620
OG0017502	evm.model.RL_5.2141	Ag001G024560
OG0017504	evm.model.RL_5.2177	Ag001G025830
OG0017505	evm.model.RL_2.1178.1.687c86e2	Ag001G028450
OG0017506	evm.model.RL_2.1174	Ag001G028500
OG0017507	evm.model.RL_2.1118	Ag001G031900
OG0017508	evm.model.RL_2.1107	Ag001G032840
OG0017510	evm.model.RL_5.2890	Ag007G580600
OG0017511	evm.model.RL_6.1539	Ag002G160690
OG0017512	evm.model.RL_6.1532	Ag002G160590
OG0017513	evm.model.RL_7.1170	Ag001G064520
OG0017514	evm.model.RL_7.1168	Ag001G064500
OG0017515	evm.model.RL_7.1115	Ag001G069810
OG0017516	evm.model.RL_7.1107	Ag001G069960
OG0017518	evm.model.RL_7.1088	Ag001G070930
OG0017519	evm.model.RL_7.1017	Ag001G073020
OG0017520	evm.model.RL_7.1012	Ag001G073130
OG0017521	evm.model.RL_7.1011	Ag001G073230
OG0017522	evm.model.RL_7.997	Ag001G073360
OG0017523	evm.model.RL_7.978	Ag001G074050
OG0017524	evm.model.RL_7.936	Ag001G075200
OG0017525	evm.model.RL_7.953	Ag001G074800
OG0017526	evm.model.RL_7.949	Ag001G074860
OG0017527	evm.model.RL_7.882	Ag001G076490
OG0017528	evm.model.RL_7.866	Ag001G076810
OG0017530	evm.model.RL_7.828	Ag001G078300
OG0017531	evm.model.RL_7.817	Ag001G078630
OG0017532	evm.model.RL_7.814	Ag001G078650
OG0017533	evm.model.RL_7.796.2.687c84b6	Ag001G079170
OG0017534	evm.model.RL_7.770	Ag001G080040
OG0017535	evm.model.RL_7.777	Ag001G079920
OG0017536	evm.model.RL_7.754	Ag001G080550
OG0017537	evm.model.RL_7.752	Ag001G081280
OG0017539	evm.model.RL_7.636	Ag001G084360
OG0017540	evm.model.RL_7.613	Ag001G084990
OG0017541	evm.model.RL_7.497	Ag001G088470
OG0017542	evm.model.RL_7.481	Ag001G088810
OG0017543	evm.model.RL_7.457	Ag001G089570
OG0017544	evm.model.RL_7.380	Ag001G091550
OG0017545	evm.model.RL_7.378	Ag001G091630
OG0017546	evm.model.RL_7.322	Ag001G092800
OG0017547	evm.model.RL_7.1187	Ag001G064690
OG0017548	evm.model.RL_7.286	Ag001G093590
OG0017549	evm.model.RL_7.284	Ag001G093630
OG0017550	evm.model.RL_7.188	Ag001G095720
OG0017551	evm.model.RL_7.145.1.687c84b3	Ag001G096780
OG0017552	evm.model.RL_7.104	Ag001G097800
OG0017553	evm.model.RL_7.95	Ag001G098010
OG0017554	evm.model.RL_7.27	Ag001G098830
OG0017555	evm.model.RL_7.18	Ag001G098940
OG0017556	evm.model.RL_7.275	Ag001G093750
OG0017557	evm.model.RL_5.3981	Ag001G000570
OG0017558	evm.model.RL_5.3750	Ag001G007410
OG0017559	evm.model.RL_5.3727	Ag001G008060
OG0017560	evm.model.RL_5.1925	Ag001G011020
OG0017561	evm.model.RL_1.726	Ag001G026750, Ag004G401730, Ag004G386810, Ag002G181800
OG0017562	evm.model.RL_2.1126	Ag001G031830
OG0017563	evm.model.RL_7.1773	Ag001G051280
OG0017564	evm.model.RL_7.1600	Ag001G054540
OG0017565	evm.model.RL_7.1412	Ag001G058700
OG0017566	evm.model.RL_7.1152	Ag001G064150
OG0017567	evm.model.RL_7.1169	Ag001G064510
OG0017568	evm.model.RL_7.1232	Ag001G066980
OG0017569	evm.model.RL_7.1085	Ag001G070960
OG0017572	evm.model.RL_7.940	Ag001G075150
OG0017573	evm.model.RL_7.938	Ag001G075180
OG0017574	evm.model.RL_7.931	Ag001G075310
OG0017575	evm.model.RL_7.838	Ag001G077410
OG0017576	evm.model.RL_7.795	Ag001G079220
OG0017577	evm.model.RL_7.762	Ag001G080420
OG0017579	evm.model.RL_7.506	Ag001G088060
OG0017580	evm.model.RL_7.61	Ag001G098370
OG0017581	evm.model.RL_8.2855	Ag001G099240
OG0017582	evm.model.RL_4.350	Ag002G102600
OG0017584	evm.model.RL_3.1723	Ag002G123720
OG0017586	evm.model.RL_8.538	Ag002G142300
OG0017587	evm.model.RL_8.613	Ag002G145190
OG0017588	evm.model.RL_6.1576	Ag002G161760
OG0017589	evm.model.RL_6.1670	Ag002G164770
OG0017590	evm.model.RL_6.1941	Ag002G176220
OG0017591	evm.model.RL_6.1998	Ag002G178250
OG0017592	evm.model.RL_6.2101	Ag002G184010
OG0017593	evm.model.RL_6.2239	Ag002G189570
OG0017594	evm.model.RL_6.2352	Ag002G191500
OG0017594	evm.model.RL_6.2318	Ag002G191630
OG0017595	evm.model.RL_6.2314	Ag002G191810
OG0017596	evm.model.RL_6.2327	Ag002G192910
OG0017597	evm.model.RL_6.2390	Ag002G194930
OG0017598	evm.model.RL_6.2863	Ag002G204750
OG0017599	evm.model.RL_3.2318	Ag003G211990
OG0017600	evm.model.RL_3.2185	Ag003G215540
OG0017601	evm.model.RL_3.2036	Ag004G384890, Ag003G222020, Ag003G222040, Ag003G221970, Ag003G221990, Ag003G226790
OG0017602	evm.model.RL_3.1911	Ag003G228240
OG0017603	evm.model.RL_2.2284	Ag003G234520, Ag003G252720
OG0017604	evm.model.RL_3.1699	Ag003G238180
OG0017605	evm.model.RL_2.2319	Ag003G253380
OG0017606	evm.model.RL_2.2324	Ag003G253540
OG0017607	evm.model.RL_2.2530	Ag003G260610
OG0017608	evm.model.RL_2.2579	Ag003G263840, Ag003G263180
OG0017609	evm.model.RL_2.2678	Ag003G270450
OG0017610	evm.model.RL_2.2849	Ag003G276490
OG0017611	evm.model.RL_2.2842	Ag003G276630
OG0017612	evm.model.RL_2.2988	Ag003G282270
OG0017614	evm.model.RL_8.2876	Ag004G297880
OG0017616	evm.model.RL_5.253	Ag004G301940
OG0017617	evm.model.RL_5.427	Ag004G304540
OG0017618	evm.model.RL_5.533	Ag004G305950
OG0017619	evm.model.RL_5.542	Ag004G306040
OG0017620	evm.model.RL_5.671	Ag004G308160
OG0017621	evm.model.RL_5.685	Ag004G308290
OG0017622	evm.model.RL_5.1035	Ag004G314480
OG0017623	evm.model.RL_5.1255	Ag004G319710
OG0017624	evm.model.RL_5.1278	Ag004G320230
OG0017625	evm.model.RL_5.1395	Ag004G322980
OG0017626	evm.model.RL_7.2171	Ag004G327680
OG0017627	evm.model.RL_5.1811	Ag004G332800
OG0017628	evm.model.RL_5.3519	Ag004G339560
OG0017629	evm.model.RL_5.3457	Ag004G341350
OG0017630	evm.model.RL_3.1516	Ag004G343460
OG0017632	evm.model.RL_3.1390	Ag004G347100, Ag004G346910
OG0017633	evm.model.RL_3.1341	Ag004G348840
OG0017634	evm.model.RL_3.1294.1.687c84bc	Ag004G350300
OG0017635	evm.model.RL_3.1216	Ag004G353360
OG0017636	evm.model.RL_3.716	Ag004G365910
OG0017637	evm.model.RL_3.643	Ag004G366930
OG0017638	evm.model.RL_3.382	Ag004G372760
OG0017639	evm.model.RL_3.239	Ag004G379830
OG0017641	evm.model.RL_3.67, evm.model.RL_3.68	Ag004G397170
OG0017642	evm.model.RL_1.3189, evm.model.RL_1.3188	Ag005G402800
OG0017643	evm.model.RL_1.2816	Ag005G418030
OG0017644	evm.model.RL_2.1653	Ag006G565730, Ag005G432090, Ag005G432100
OG0017645	evm.model.RL_1.2234	Ag005G435120
OG0017646	evm.model.RL_2.2269	Ag005G458090, Ag005G439790
OG0017647	evm.model.RL_1.1776.1.687c87ee	Ag005G453490
OG0017648	evm.model.RL_1.1487	Ag005G463030
OG0017650	evm.model.RL_1.1173	Ag005G470650
OG0017651	evm.model.RL_1.1032	Ag005G473540
OG0017652	evm.model.RL_1.905	Ag005G476220
OG0017653	evm.model.RL_1.774	Ag005G478680
OG0017654	evm.model.RL_1.548	Ag005G482140
OG0017655	evm.model.RL_2.649	Ag005G483880
OG0017656	evm.model.RL_1.371	Ag005G485400
OG0017657	evm.model.RL_1.89	Ag005G490540
OG0017658	evm.model.RL_4.3245	Ag006G494270
OG0017659	evm.model.RL_4.2937	Ag006G502810
OG0017660	evm.model.RL_2.2116	Ag006G503990
OG0017661	evm.model.RL_4.2882	Ag006G505010
OG0017662	evm.model.RL_4.2845	Ag006G506100
OG0017663	evm.model.RL_8.1998, evm.model.RL_8.1992	Ag006G506170, Ag006G506160, Ag008G707720
OG0017664	evm.model.RL_4.2833	Ag006G506700
OG0017665	evm.model.RL_6.459	Ag006G518400
OG0017666	evm.model.RL_8.32	Ag006G519530
OG0017667	evm.model.RL_6.326	Ag006G528010
OG0017668	evm.model.RL_2.1760	Ag006G552180
OG0017669	evm.model.RL_2.1724	Ag006G554250
OG0017670	evm.model.RL_2.1625	Ag006G564050
OG0017671	evm.model.RL_2.1642	Ag006G564530
OG0017672	evm.model.RL_5.2884	Ag007G580520
OG0017673	evm.model.RL_5.3054	Ag007G583130
OG0017674	evm.model.RL_5.3112	Ag007G584010
OG0017675	evm.model.RL_5.2278	Ag007G584260
OG0017676	evm.model.RL_5.2303	Ag007G584690
OG0017677	evm.model.RL_5.2263	Ag007G584870
OG0017679	evm.model.RL_6.1286	Ag007G590370
OG0017682	evm.model.RL_6.970	Ag007G595300
OG0017683	evm.model.RL_6.955	Ag007G595670
OG0017684	evm.model.RL_6.825	Ag007G597040
OG0017685	evm.model.RL_4.2679	Ag007G601730
OG0017686	evm.model.RL_4.2582	Ag007G603870
OG0017687	evm.model.RL_4.2419	Ag007G607880
OG0017688	evm.model.RL_4.891	Ag007G642400
OG0017689	evm.model.RL_2.1079	Ag007G651080
OG0017690	evm.model.RL_2.15	Ag007G651580
OG0017691	evm.model.RL_2.111	Ag007G655780
OG0017692	evm.model.RL_7.2452	Ag008G663910
OG0017693	evm.model.RL_8.1670	Ag008G696640
OG0017694	evm.model.RL_8.1988	Ag008G707600
OG0017695	evm.model.RL_8.2018	Ag008G708580
OG0017696	evm.model.RL_4.1436	Ag008G713680
OG0017698	evm.model.RL_6.1654	Ag008G717470
OG0017699	evm.model.RL_4.1139	Ag008G719780
OG0017701	evm.model.RL_8.2610	Ag008G732640
OG0017751	evm.model.RL_2.2383	Ag002G199460
OG0017752	evm.model.RL_2.2388	Ag003G255100
OG0017753	evm.model.RL_2.2483	Ag003G258490
OG0017754	evm.model.RL_2.2621.3.687c86e6	Ag003G268100
OG0017755	evm.model.RL_2.2698	Ag003G271440
OG0017756	evm.model.RL_2.2730	Ag003G279810
OG0017758	evm.model.RL_5.1963	Ag006G540700
OG0017759	evm.model.RL_2.3005	Ag003G282820
OG0017760	evm.model.RL_2.3038	Ag003G284030
OG0017761	evm.model.RL_2.2818	Ag003G277370
OG0017762	evm.model.RL_5.2732	Ag007G578280, Ag001G058540
OG0017763	evm.model.RL_5.2716	Ag007G578140
OG0017764	evm.model.RL_5.2708	Ag007G578060
OG0017765	evm.model.RL_2.1266	Ag001G101160
OG0017766	evm.model.RL_3.763	Ag004G364620
OG0017767	evm.model.RL_3.675	Ag004G366550
OG0017768	evm.model.RL_3.488	Ag004G370460
OG0017769	evm.model.RL_3.483	Ag004G370700
OG0017774	evm.model.RL_7.2678	Ag012G741070, Ag008G658350
OG0017777	evm.model.RL_7.2719	Ag007G584250
OG0017779	evm.model.RL_7.2549	Ag008G661940
OG0017781	evm.model.RL_7.2523	Ag008G662280
OG0017782	evm.model.RL_7.2366	Ag008G667020
OG0017783	evm.model.RL_7.2349	Ag008G667430
OG0017784	evm.model.RL_7.2285	Ag008G669030
OG0017786	evm.model.RL_7.2235.1.687c84bc	Ag008G671260
OG0017787	evm.model.RL_7.2180	Ag001G017000
OG0017788	evm.model.RL_7.2099	Ag004G400220
OG0017790	evm.model.RL_7.2628	Ag004G359530
OG0017791	evm.model.RL_3.969	Ag004G361080
OG0017792	evm.model.RL_3.949	Ag004G363040
OG0017793	evm.model.RL_3.947	Ag004G362260
OG0017794	evm.model.RL_8.1590	Ag004G364470
OG0017795	evm.model.RL_3.42	Ag004G400150
OG0017796	evm.model.RL_3.161	Ag004G386050
OG0017797	evm.model.RL_1.883	Ag005G476630
OG0017799	evm.model.RL_1.1087	Ag005G472210
OG0017806	evm.model.RL_2.1434	Ag006G573940
OG0017808	evm.model.RL_8.1476	Ag008G687750
OG0017809	evm.model.RL_8.1793	Ag008G701210
OG0017810	evm.model.RL_8.1844	Ag008G704110
OG0017811	evm.model.RL_4.2298	Ag007G611390
OG0017812	evm.model.RL_4.2319	Ag007G610260
OG0017813	evm.model.RL_4.2430	Ag007G607670
OG0017814	evm.model.RL_4.2553	Ag007G604420
OG0017815	evm.model.RL_4.2583	Ag007G603780
OG0017816	evm.model.RL_4.2651	Ag007G602180
OG0017817	evm.model.RL_4.2691	Ag007G601510
OG0017818	evm.model.RL_4.2696	Ag007G601460
OG0017819	evm.model.RL_4.2699	Ag007G601410
OG0017821	evm.model.RL_4.2796	Ag007G599580
OG0017822	evm.model.RL_4.2798	Ag006G508490
OG0017823	evm.model.RL_2.1317	Ag006G577220
OG0017824	evm.model.RL_2.1343	Ag006G576650
OG0017825	evm.model.RL_1.2233	Ag005G435150
OG0017827	evm.model.RL_2.1497	Ag006G571150
OG0017828	evm.model.RL_2.1638	Ag006G564480
OG0017829	evm.model.RL_2.1762	Ag006G552130
OG0017832	evm.model.RL_5.2621	Ag006G540100, Ag006G538090
OG0017833	evm.model.RL_5.2515, evm.model.RL_5.2516	Ag006G535510
OG0017834	evm.model.RL_5.2481	Ag006G535410
OG0017835	evm.model.RL_5.2430	Ag006G534030
OG0017836	evm.model.RL_5.2424	Ag006G533680
OG0017838	evm.model.RL_5.2356	Ag006G532000
OG0017842	evm.model.RL_5.2933	Ag007G581090
OG0017843	evm.model.RL_5.2882	Ag007G580500
OG0017844	evm.model.RL_5.2875	Ag007G580430
OG0017845	evm.model.RL_2.3074	Ag003G285800
OG0017847	evm.model.RL_2.3232	Ag003G290370
OG0017848	evm.model.RL_2.3242	Ag003G290800
OG0017849	evm.model.RL_2.3255	Ag003G291070
OG0017850	evm.model.RL_2.3264	Ag003G291270
OG0017851	evm.model.RL_2.3289	Ag003G292080
OG0017854	evm.model.RL_2.3385	Ag003G294510
OG0017855	evm.model.RL_2.471	Ag007G645720
OG0017856	evm.model.RL_2.454	Ag007G645860
OG0017857	evm.model.RL_2.376	Ag007G647040
OG0017858	evm.model.RL_2.272	Ag007G648700
OG0017859	evm.model.RL_6.1583	Ag002G162050
OG0017860	evm.model.RL_6.1604	Ag002G162740
OG0017861	evm.model.RL_8.852	Ag006G561870
OG0017862	evm.model.RL_8.873	Ag007G618480, Ag002G187260
