Orthogroup	Arabidopsis_arenosa	Conringia_planisiliqua
OG0016848	jg32766	CP1_g38466_DN3_SP8_c.t1
OG0016849	jg32757	CP1_g38469_DN1_SP0_c.t1
OG0016850	jg31289	CP7_g45118_DN3_SP0_c.t1
OG0016851	jg31288	CP7_g45119_DN3_SP8_c.t1
OG0016852	jg32693	CP1_g38641_DN3_SP8_c.t1
OG0016853	jg31308	CP7_g45097_DN3_SP7_c.t1
OG0016854	jg31291	CP7_g45115_DN2_SP7_c.t1
OG0016855	jg31356	CP7_g45060_DN3_SP1_c.t1
OG0016856	jg31359	CP7_g45058_DN3_SP5_c.t1
OG0016858	jg31405	CP7_g45015_DN3_SP7_c.t1
OG0016859	jg31483	CP7_g44956_DN2_SP0_c.t1
OG0016860	jg31506	CP7_g44944_DN3_SP4_c.t1
OG0016861	jg17138	CP16_g55436_DN3_SP6_c.t1
OG0016862	jg17139	CP16_g55437_DN2_SP0_c.t1
OG0016863	jg31519	CP7_g44917_DN1_SP0_c.t1
OG0016864	jg31523	CP7_g44913_DN3_SP5_c.t1
OG0016865	jg31569	CP7_g44876_DN1_SP0_c.t1
OG0016866	jg31606	CP7_g44851_DN3_SP8_c.t1
OG0016867	jg31618	CP7_g44838_DN3_SP7_c.t1
OG0016868	jg31632	CP7_g44821_DN3_SP0_c.t1
OG0016869	jg8791	CP5_g454_DN3_SP3_c.t1
OG0016870	jg8762	CP5_g434_DN2_SP3_c.t1
OG0016871	jg8753	CP5_g425_DN3_SP7_c.t1
OG0016872	jg8706	CP5_g386_DN2_SP0_c.t1
OG0016873	jg8660	CP5_g339_DN3_SP0_c.t1
OG0016875	jg8619	CP5_g294_DN3_SP2_c.t1
OG0016876	jg16695	CP16_g54899_DN3_SP8_c.t1
OG0016877	jg8532	CP5_g212_DN2_SP0_c.t1
OG0016878	jg8506	CP5_g189_DN3_SP8_c.t1
OG0016879	jg8478	CP5_g162_DN3_SP5_c.t1
OG0016881	jg8432	CP5_g141_DN3_SP4_c.t1
OG0016882	jg8421	CP5_g134_DN3_SP5_c.t1
OG0016883	jg8387	CP5_g99_DN3_SP2_c.t1
OG0016884	jg8369	CP5_g82_DN3_SP8_c.t1
OG0016885	jg8348	CP5_g60_DN3_SP7_c.t1
OG0016887	jg8316	CP5_g37_DN3_SP1_c.t1
OG0016888	jg8313	CP5_g35_DN3_SP7_c.t1
OG0016889	jg8291	CP5_g18_DN3_SP8_c.t1
OG0016890	jg8283	CP5_g10_DN3_SP0_c.t1
OG0016891	jg8279	CP5_g6_DN3_SP8_c.t1
OG0016892	jg11856	CP5_g3398_DN3_SP8_c.t1
OG0016893	jg12002	CP5_g2058_DN3_SP1_c.t1
OG0016895	jg12232	CP5_g1758_DN3_SP8_c.t1
OG0016896	jg12235	CP5_g1737_DN3_SP7_c.t1
OG0016897	jg12496	CP5_g1540_DN2_SP0_c.t1
OG0016898	jg12497	CP5_g1539_DN2_SP0_c.t1
OG0016899	jg12506	CP5_g1535_DN3_SP8_c.t1
OG0016900	jg12557	CP5_g1493_DN3_SP5_c.t1
OG0016901	jg12565	CP5_g1474_DN3_SP0_c.t1
OG0016903	jg29395	CP1_g37304_DN3_SP8_c.t1
OG0016904	jg23932	CP10_g42132_DN2_SP0_c.t1
OG0016905	jg14367	CP3_g14845_DN3_SP2_c.t1
OG0016907	jg7046	CP14_g23701_DN3_SP0_c.t1
OG0016908	jg7061	CP14_g23472_DN3_SP4_c.t1
OG0016909	jg14515	CP3_g14676_DN3_SP0_c.t1
OG0016910	jg18533	CP4_g25311_DN3_SP0_c.t1
OG0016912	jg18460	CP4_g25383_DN3_SP7_c.t1
OG0016913	jg20909	CP13_g20320_DN3_SP2_c.t1
OG0016915	jg21017	CP13_g20569_DN3_SP1_c.t1
OG0016916	jg6676	CP22_g17594_DN3_SP3_c.t1
OG0016917	jg21187	CP10_g43993_DN1_SP0_c.t1
OG0016918	jg7330	CP20_g4140_DN3_SP0_c.t1
OG0016919	jg7337	CP20_g4153_DN3_SP8_c.t1
OG0016920	jg7448	CP20_g4285_DN3_SP7_c.t1
OG0016921	jg7510	CP20_g4348_DN3_SP1_c.t1
OG0016922	jg7643	CP20_g4451_DN3_SP7_c.t1
OG0016923	jg7677	CP11_g31805_DN3_SP8_c.t1
OG0016924	jg7684	CP11_g31813_DN2_SP0_c.t1
OG0016925	jg7758	CP11_g31892_DN3_SP0_c.t1
OG0016926	jg7781	CP11_g31909_DN3_SP1_c.t1
OG0016927	jg7803	CP11_g31920_DN3_SP8_c.t1
OG0016928	jg29197	CP1_g37116_DN3_SP1_c.t1
OG0016929	jg20705	CP13_g20149_DN3_SP3_c.t1
OG0016930	jg20521	CP13_g19954_DN3_SP0_c.t1
OG0016931	jg25445	CP10_g43408_DN2_SP0_c.t1
OG0016932	jg11914	CP5_g2405_DN3_SP3_c.t1
OG0016933	jg20280	CP11_g33601_DN3_SP0_c.t1
OG0016934	jg20274	CP13_g19731_DN3_SP0_c.t1
OG0016937	jg11944	CP5_g2240_DN3_SP8_c.t1
OG0016938	jg20293	CP13_g19747_DN3_SP0_c.t1
OG0016939	jg11942	CP5_g2245_DN3_SP2_c.t1
OG0016940	jg11922	CP5_g2366_DN3_SP0_c.t1
OG0016941	jg26938	CP12_g31046_DN3_SP5_c.t1
OG0016942	jg26941	CP12_g31038_DN3_SP7_c.t1
OG0016943	jg11936	CP5_g2279_DN3_SP8_c.t1
OG0016944	jg27074	CP12_g31605_DN3_SP0_c.t1
OG0016945	jg11963	CP5_g2127_DN3_SP0_c.t1
OG0016946	jg11911	CP5_g2507_DN3_SP8_c.t1
OG0016947	jg11626	CP6_g8482_DN3_SP0_c.t1
OG0016948	jg11590	CP6_g8610_DN3_SP0_c.t1
OG0016949	jg11482	CP6_g7761_DN3_SP2_c.t1
OG0016951	jg11383	CP6_g7578_DN2_SP2_c.t1
OG0016952	jg11368	CP3_g14532_DN3_SP0_c.t1
OG0016953	jg11255	CP6_g7435_DN3_SP3_c.t1
OG0016954	jg11253	CP6_g7433_DN3_SP0_c.t1
OG0016955	jg11251	CP6_g7431_DN3_SP0_c.t1
OG0016956	jg11245	CP6_g7418_DN3_SP8_c.t1
OG0016957	jg11216	CP6_g7394_DN3_SP0_c.t1
OG0016958	jg11169	CP6_g7353_DN3_SP5_c.t1
OG0016959	jg12568	CP5_g1471_DN3_SP4_c.t1
OG0016960	jg12570	CP5_g1469_DN3_SP1_c.t1
OG0016961	jg23789	CP2_g47525_DN2_SP3_c.t1
OG0016962	jg12660	CP5_g1369_DN3_SP0_c.t1
OG0016963	jg12685	CP5_g1347_DN3_SP5_c.t1
OG0016965	jg12780	CP19_g17870_DN3_SP6_c.t1
OG0016966	jg12785	CP19_g17861_DN3_SP8_c.t1
OG0016967	jg12819	CP19_g17848_DN3_SP0_c.t1
OG0016968	jg12833	CP19_g17841_DN3_SP2_c.t1
OG0016969	jg12834	CP19_g17840_DN3_SP0_c.t1
OG0016970	jg8096	CP8_g54281_DN3_SP1_c.t1
OG0016971	jg20225	CP4_g23917_DN3_SP1_c.t1
OG0016972	jg20223	CP4_g23921_DN3_SP1_c.t1
OG0016973	jg20199	CP2_g48434_DN1_SP0_c.t1
OG0016974	jg20166	CP4_g23967_DN2_SP0_c.t1
OG0016975	jg20153	CP4_g23980_DN3_SP7_c.t1
OG0016976	jg20098	CP4_g24027_DN3_SP8_c.t1
OG0016977	jg20090	CP4_g24035_DN3_SP6_c.t1
OG0016978	jg20063	CP4_g24062_DN3_SP1_c.t1
OG0016979	jg20025	CP4_g24097_DN3_SP0_c.t1
OG0016981	jg19865	CP4_g24230_DN3_SP8_c.t1
OG0016982	jg19832	CP4_g24257_DN2_SP0_c.t1
OG0016983	jg19756	CP4_g24319_DN3_SP6_c.t1
OG0016984	jg19746	CP4_g24329_DN3_SP4_c.t1
OG0016985	jg19737	CP4_g24336_DN3_SP8_c.t1
OG0016986	jg15987	CP3_g13445_DN3_SP0_c.t1
OG0016987	jg19665	CP4_g24395_DN3_SP2_c.t1
OG0016988	jg19643	CP4_g24410_DN3_SP1_c.t1
OG0016989	jg19607	CP4_g24443_DN2_SP0_c.t1
OG0016990	jg19483	CP4_g24530_DN3_SP0_c.t1
OG0016991	jg19441	CP4_g24562_DN3_SP0_c.t1
OG0016992	jg19429	CP4_g24576_DN3_SP0_c.t1
OG0016993	jg3842	CP2_g48987_DN3_SP0_c.t1
OG0016994	jg3843	CP11_g33743_DN3_SP1_c.t1
OG0016995	jg3850	CP11_g33735_DN3_SP4_c.t1
OG0016996	jg3869	CP11_g33719_DN3_SP5_c.t1
OG0016997	jg3884	CP11_g33715_DN3_SP0_c.t1
OG0016998	jg3886	CP11_g33713_DN3_SP1_c.t1
OG0016999	jg3889	CP11_g33710_DN3_SP5_c.t1
OG0017000	jg3908	CP11_g33688_DN1_SP0_c.t1
OG0017001	jg3911	CP11_g33685_DN3_SP0_c.t1
OG0017002	jg3936	CP11_g33668_DN3_SP8_c.t1
OG0017003	jg3949	CP11_g33654_DN3_SP0_c.t1
OG0017004	jg3950	CP11_g33653_DN2_SP0_c.t1
OG0017005	jg3974	CP11_g33638_DN3_SP6_c.t1
OG0017006	jg4011	CP11_g33602_DN3_SP7_c.t1
OG0017008	jg4154	CP11_g33488_DN3_SP0_c.t1
OG0017009	jg5826	CP8_g54368_DN3_SP5_c.t1
OG0017010	jg5887	CP8_g54300_DN3_SP2_c.t1
OG0017011	jg5902	CP8_g54286_DN2_SP0_c.t1
OG0017012	jg5895	CP8_g54292_DN3_SP2_c.t1
OG0017013	jg5960	CP8_g54231_DN3_SP1_c.t1
OG0017014	jg5973	CP8_g54220_DN3_SP8_c.t1
OG0017015	jg6042	CP8_g54164_DN3_SP4_c.t1
OG0017016	jg6086	CP8_g54139_DN3_SP1_c.t1
OG0017017	jg6113	CP8_g54125_DN3_SP6_c.t1
OG0017021	jg23334	CP2_g47946_DN3_SP0_c.t1
OG0017022	jg23348	CP2_g47936_DN3_SP8_c.t1
OG0017023	jg23392	CP2_g47904_DN3_SP0_c.t1
OG0017024	jg23400	CP2_g47894_DN3_SP0_c.t1
OG0017025	jg23489	CP2_g47815_DN1_SP0_c.t1
OG0017026	jg23502	CP2_g47802_DN3_SP8_c.t1
OG0017027	jg23510	CP2_g47795_DN3_SP0_c.t1
OG0017028	jg23523	CP2_g47783_DN3_SP1_c.t1
OG0017029	jg23524	CP2_g47782_DN3_SP8_c.t1
OG0017030	jg23562	CP2_g47745_DN2_SP0_c.t1
OG0017031	jg23570	CP4_g24077_DN2_SP0_c.t1
OG0017032	jg23591	CP2_g47721_DN3_SP0_c.t1
OG0017035	jg23622	CP2_g47690_DN3_SP3_c.t1
OG0017036	jg23624	CP2_g47687_DN3_SP8_c.t1
OG0017037	jg23663	CP2_g47647_DN3_SP2_c.t1
OG0017038	jg23692	CP2_g47625_DN3_SP8_c.t1
OG0017039	jg23578	CP2_g47599_DN2_SP7_c.t1
OG0017040	jg23735	CP2_g47582_DN3_SP0_c.t1
OG0017041	jg3405	CP2_g47557_DN3_SP5_c.t1
OG0017042	jg23783	CP2_g47530_DN2_SP0_c.t1
OG0017043	jg23791	CP2_g47523_DN3_SP0_c.t1
OG0017045	jg8211	CP8_g54647_DN3_SP6_c.t1
OG0017046	jg8117	CP8_g54589_DN2_SP0_c.t1
OG0017048	jg8148	CP8_g54556_DN2_SP0_c.t1
OG0017050	jg8095	CP8_g54540_DN2_SP5_c.t1
OG0017051	jg31290	CP7_g45117_DN3_SP8_c.t1
OG0017052	jg8017	CP11_g32109_DN3_SP0_c.t1
OG0017053	jg7963	CP11_g32052_DN3_SP3_c.t1
OG0017054	jg20768	CP13_g20180_DN3_SP6_c.t1
OG0017055	jg20830	CP13_g20240_DN3_SP0_c.t1
OG0017056	jg20842	CP13_g20248_DN3_SP8_c.t1
OG0017057	jg20843	CP13_g20249_DN3_SP8_c.t1
OG0017058	jg20856	CP13_g20276_DN3_SP5_c.t1
OG0017059	jg18354	CP4_g25481_DN3_SP1_c.t1
OG0017060	jg18252	CP4_g25567_DN3_SP2_c.t1
OG0017061	jg18247	CP4_g25570_DN3_SP6_c.t1
OG0017062	jg18212	CP4_g25600_DN3_SP0_c.t1
OG0017064	jg18137	CP4_g25676_DN3_SP6_c.t1
OG0017065	jg18096	CP4_g25702_DN3_SP3_c.t1
OG0017066	jg18044	CP4_g25754_DN3_SP3_c.t1
OG0017067	jg17944	CP4_g25813_DN3_SP2_c.t1
OG0017069	jg17846	CP4_g25871_DN2_SP2_c.t1
OG0017070	jg17836	CP4_g25878_DN2_SP0_c.t1
OG0017071	jg17803	CP4_g25911_DN3_SP0_c.t1
OG0017072	jg17766	CP4_g25942_DN3_SP0_c.t1
OG0017073	jg17762	CP4_g25947_DN3_SP2_c.t1
OG0017075	jg17578	CP4_g26251_DN3_SP6_c.t1
OG0017076	jg17541	CP4_g26803_DN3_SP8_c.t1
OG0017078	jg17437	CP24_g47060_DN3_SP6_c.t1
OG0017079	jg17432	CP24_g47006_DN3_SP6_c.t1
OG0017080	jg17373	CP18_g11694_DN3_SP7_c.t1
OG0017081	jg17362	CP18_g11765_DN3_SP0_c.t1
OG0017082	jg17339	CP18_g12100_DN3_SP6_c.t1
OG0017083	jg17307	CP18_g12263_DN3_SP0_c.t1
OG0017084	jg17294	CP18_g12310_DN3_SP7_c.t1
OG0017085	jg17249	CP18_g12502_DN2_SP0_c.t1
OG0017086	jg12653	CP16_g55722_DN3_SP0_c.t1
OG0017087	jg17192	CP16_g55727_DN3_SP7_c.t1
OG0017088	jg9699	CP5_g1256_DN3_SP0_c.t1
OG0017089	jg9701	CP5_g1259_DN3_SP8_c.t1
OG0017090	jg9704	CP5_g1262_DN3_SP1_c.t1
OG0017091	jg9715	CP5_g1274_DN3_SP3_c.t1
OG0017093	jg9720	CP5_g1279_DN3_SP6_c.t1
OG0017095	jg23931	CP10_g42131_DN3_SP4_c.t1
OG0017096	jg23919	CP10_g42122_DN3_SP2_c.t1
OG0017097	jg23913	CP10_g42115_DN3_SP2_c.t1
OG0017098	jg23891	CP10_g42102_DN3_SP1_c.t1
OG0017099	jg23884	CP10_g42092_DN3_SP3_c.t1
OG0017100	jg9814	CP19_g18001_DN3_SP4_c.t1
OG0017101	jg9802	CP19_g17989_DN3_SP0_c.t1
OG0017102	jg9788	CP19_g17975_DN3_SP8_c.t1
OG0017103	jg9764	CP19_g17948_DN3_SP8_c.t1
OG0017104	jg9781	CP19_g17968_DN1_SP0_c.t1
OG0017105	jg24018	CP10_g42206_DN3_SP0_c.t1
OG0017106	jg24026	CP10_g42215_DN3_SP6_c.t1
OG0017107	jg24101	CP10_g42270_DN3_SP0_c.t1
OG0017108	jg24111	CP10_g42280_DN3_SP8_c.t1
OG0017110	jg24150	CP10_g42313_DN3_SP3_c.t1
OG0017112	jg24187	CP10_g42338_DN3_SP0_c.t1
OG0017113	jg24211	CP10_g42357_DN3_SP8_c.t1
OG0017114	jg24263	CP10_g42400_DN3_SP8_c.t1
OG0017115	jg24344	CP10_g42452_DN2_SP0_c.t1
OG0017119	jg24452	CP10_g42538_DN3_SP5_c.t1
OG0017120	jg24506	CP10_g42577_DN3_SP4_c.t1
OG0017121	jg24507	CP10_g42578_DN3_SP0_c.t1
OG0017122	jg24523	CP10_g42596_DN3_SP7_c.t1
OG0017123	jg24535	CP10_g42605_DN3_SP8_c.t1
OG0017124	jg24536	CP10_g42607_DN3_SP0_c.t1
OG0017125	jg24585	CP10_g42648_DN3_SP7_c.t1
OG0017126	jg24594	CP10_g42655_DN3_SP8_c.t1
OG0017127	jg24601	CP10_g42660_DN3_SP0_c.t1
OG0017128	jg24635	CP10_g42691_DN3_SP4_c.t1
OG0017129	jg24644	CP10_g42701_DN3_SP3_c.t1
OG0017130	jg24682	CP10_g42737_DN1_SP0_c.t1
OG0017131	jg24694	CP10_g42748_DN3_SP8_c.t1
OG0017132	jg24713	CP10_g42768_DN3_SP4_c.t1
OG0017133	jg24727	CP10_g42781_DN3_SP8_c.t1
OG0017135	jg24759	CP10_g42812_DN3_SP1_c.t1
OG0017136	jg24800	CP10_g42847_DN3_SP0_c.t1
OG0017138	jg19224	CP4_g24733_DN2_SP0_c.t1
OG0017139	jg19182	CP4_g24765_DN3_SP0_c.t1
OG0017140	jg19179	CP4_g24767_DN3_SP8_c.t1
OG0017143	jg19096	CP4_g24809_DN3_SP0_c.t1
OG0017144	jg19074	CP4_g24830_DN3_SP8_c.t1
OG0017145	jg19072	CP4_g24832_DN3_SP0_c.t1
OG0017148	jg18847	CP4_g25039_DN3_SP1_c.t1
OG0017149	jg18908	CP4_g24983_DN3_SP5_c.t1
OG0017150	jg18930	CP4_g24961_DN3_SP8_c.t1
OG0017152	jg19026	CP4_g24879_DN3_SP0_c.t1
OG0017153	jg30019	CP7_g46198_DN3_SP3_c.t1
OG0017155	jg30089	CP7_g46136_DN3_SP8_c.t1, CP1_g37835_DN2_SP0_c.t1
OG0017157	jg30142	CP7_g46086_DN3_SP3_c.t1
OG0017158	jg30224	CP7_g46044_DN3_SP4_c.t1
OG0017159	jg30234	CP7_g46035_DN2_SP0_c.t1
OG0017162	jg30358	CP7_g45921_DN3_SP4_c.t1
OG0017163	jg30336	CP7_g45943_DN3_SP6_c.t1
OG0017164	jg30372	CP7_g45906_DN3_SP5_c.t1
OG0017165	jg30378	CP7_g45900_DN3_SP7_c.t1
OG0017166	jg30382	CP7_g45896_DN3_SP0_c.t1
OG0017167	jg30393	CP7_g45884_DN3_SP3_c.t1
OG0017168	jg30438	CP7_g45843_DN3_SP5_c.t1
OG0017169	jg30477	CP7_g45808_DN3_SP1_c.t1
OG0017172	jg30638	CP7_g45675_DN3_SP5_c.t1
OG0017173	jg30698	CP7_g45630_DN3_SP0_c.t1
OG0017174	jg30714	CP7_g45615_DN3_SP1_c.t1
OG0017175	jg30718	CP7_g45611_DN3_SP0_c.t1
OG0017176	jg30723	CP7_g45607_DN3_SP5_c.t1
OG0017177	jg30733	CP7_g45597_DN3_SP8_c.t1
OG0017178	jg30794	CP7_g45556_DN3_SP0_c.t1
OG0017180	jg30823	CP7_g45522_DN3_SP2_c.t1
OG0017181	jg31940	CP7_g45512_DN3_SP0_c.t1
OG0017182	jg30835	CP7_g45510_DN3_SP0_c.t1
OG0017184	jg30862	CP7_g45482_DN3_SP3_c.t1
OG0017185	jg30872	CP7_g45474_DN3_SP8_c.t1
OG0017186	jg30968	CP7_g45388_DN3_SP8_c.t1
OG0017187	jg30979	CP7_g45383_DN3_SP1_c.t1
OG0017188	jg31030	CP7_g45343_DN1_SP0_c.t1
OG0017189	jg31078	CP7_g45312_DN3_SP0_c.t1
OG0017190	jg31141	CP7_g45261_DN3_SP5_c.t1
OG0017191	jg31178	CP7_g45225_DN3_SP0_c.t1
OG0017192	jg31211	CP7_g45197_DN3_SP0_c.t1
OG0017193	jg31280	CP7_g45128_DN3_SP1_c.t1
OG0017194	jg31279	CP7_g45129_DN3_SP4_c.t1
OG0017195	jg31277	CP7_g45130_DN3_SP1_c.t1
OG0017196	jg10032	CP19_g18208_DN3_SP3_c.t1
OG0017198	jg9942	CP19_g18119_DN3_SP0_c.t1
OG0017199	jg9908	CP19_g18086_DN3_SP0_c.t1
OG0017200	jg9665	CP5_g1224_DN3_SP6_c.t1
OG0017202	jg17025, jg17026	CP16_g55190_DN3_SP0_c.t1
OG0017203	jg17055	CP16_g55239_DN2_SP1_c.t1
OG0017204	jg16922	CP16_g55115_DN3_SP1_c.t1
OG0017205	jg16895	CP16_g55086_DN3_SP0_c.t1
OG0017206	jg16797	CP16_g54992_DN3_SP1_c.t1
OG0017208	jg16691	CP16_g54896_DN3_SP6_c.t1
OG0017209	jg16680	CP16_g54887_DN3_SP3_c.t1
OG0017210	jg16633	CP16_g54836_DN2_SP0_c.t1
OG0017211	jg16621	CP16_g54823_DN3_SP0_c.t1
OG0017212	jg16571	CP16_g54782_DN3_SP2_c.t1
OG0017213	jg16566	CP16_g54777_DN3_SP2_c.t1
OG0017214	jg16553	CP16_g54763_DN3_SP7_c.t1
OG0017215	jg16524	CP16_g54746_DN3_SP2_c.t1
OG0017216	jg16521	CP16_g54743_DN2_SP0_c.t1
OG0017217	jg29950	CP1_g37777_DN3_SP0_c.t1
OG0017218	jg29888	CP1_g37718_DN3_SP3_c.t1
OG0017222	jg29745	CP1_g37588_DN3_SP1_c.t1
OG0017223	jg29702	CP1_g37561_DN3_SP8_c.t1
OG0017224	jg29585	CP1_g37446_DN3_SP0_c.t1
OG0017225	jg29561	CP1_g37431_DN1_SP0_c.t1
OG0017226	jg29491	CP1_g37385_DN3_SP7_c.t1
OG0017227	jg29483	CP1_g37378_DN3_SP0_c.t1
OG0017228	jg29479	CP1_g37374_DN3_SP8_c.t1
OG0017229	jg29415	CP1_g37319_DN3_SP8_c.t1
OG0017230	jg29356	CP1_g37267_DN1_SP0_c.t1
OG0017231	jg29363	CP1_g37274_DN3_SP8_c.t1
OG0017232	jg29307	CP1_g37223_DN3_SP3_c.t1
OG0017233	jg29283	CP1_g37202_DN3_SP4_c.t1
OG0017234	jg1413	CP2_g49915_DN3_SP4_c.t1
OG0017235	jg29277	CP1_g37197_DN2_SP0_c.t1
OG0017237	jg29270	CP1_g37190_DN3_SP8_c.t1
OG0017238	jg4538	CP11_g33189_DN1_SP0_c.t1
OG0017240	jg2037, jg29077	CP1_g37007_DN3_SP0_c.t1
OG0017241	jg28990	CP1_g36926_DN3_SP7_c.t1
OG0017242	jg28975	CP1_g36914_DN3_SP7_c.t1
OG0017243	jg28939	CP1_g36884_DN2_SP0_c.t1
OG0017244	jg28901	CP1_g36853_DN3_SP3_c.t1
OG0017245	jg28877	CP1_g36831_DN3_SP5_c.t1
OG0017246	jg28832	CP1_g36573_DN3_SP8_c.t1
OG0017247	jg28827	CP1_g36576_DN3_SP6_c.t1
OG0017248	jg28783	CP1_g36614_DN3_SP8_c.t1
OG0017249	jg28757	CP1_g36639_DN3_SP0_c.t1
OG0017250	jg28728	CP1_g36668_DN3_SP0_c.t1
OG0017251	jg28723	CP1_g36673_DN3_SP0_c.t1
OG0017252	jg28677	CP1_g36711_DN3_SP4_c.t1
OG0017253	jg28682	CP1_g36707_DN3_SP4_c.t1
OG0017254	jg28683	CP1_g36706_DN3_SP8_c.t1
OG0017255	jg28690	CP1_g36702_DN3_SP1_c.t1
OG0017257	jg28647	CP1_g36738_DN3_SP0_c.t1
OG0017259	jg28545	CP1_g36540_DN2_SP0_c.t1
OG0017260	jg28540	CP1_g36535_DN3_SP7_c.t1
OG0017262	jg28436	CP1_g36432_DN3_SP0_c.t1
OG0017263	jg28407	CP1_g36406_DN3_SP8_c.t1
OG0017264	jg28400	CP1_g36399_DN3_SP5_c.t1
OG0017265	jg5278	CP11_g32510_DN3_SP0_c.t1
OG0017266	jg5275	CP11_g32513_DN3_SP8_c.t1
OG0017267	jg5273	CP11_g32515_DN3_SP8_c.t1
OG0017268	jg5266	CP11_g32522_DN3_SP8_c.t1
OG0017269	jg5320	CP11_g32470_DN3_SP0_c.t1
OG0017270	jg5321	CP11_g32469_DN3_SP0_c.t1
OG0017271	jg5325	CP11_g32466_DN2_SP0_c.t1
OG0017273	jg5350	CP11_g32446_DN3_SP3_c.t1
OG0017274	jg5443	CP11_g32352_DN3_SP0_c.t1
OG0017276	jg5504	CP11_g32291_DN3_SP8_c.t1
OG0017278	jg5601	CP11_g32204_DN3_SP1_c.t1
OG0017279	jg5615	CP11_g32195_DN3_SP0_c.t1
OG0017280	jg2390	CP9_g28404_DN3_SP5_c.t1
OG0017281	jg5743	CP8_g54448_DN2_SP5_c.t1
OG0017282	jg5753	CP8_g54437_DN3_SP0_c.t1
OG0017286	jg6714	CP2_g48633_DN3_SP7_c.t1
OG0017287	jg6808	CP2_g48660_DN3_SP7_c.t1
OG0017288	jg21604	CP2_g48676_DN2_SP0_c.t1
OG0017289	jg21582	CP2_g48689_DN2_SP0_c.t1
OG0017290	jg21540	CP2_g48716_DN3_SP6_c.t1
OG0017291	jg21370	CP2_g48793_DN3_SP8_c.t1
OG0017292	jg21396	CP2_g48776_DN3_SP0_c.t1
OG0017293	jg5178	CP11_g32602_DN3_SP8_c.t1
OG0017294	jg5174	CP11_g32607_DN3_SP8_c.t1
OG0017295	jg4505	CP11_g33276_DN3_SP8_c.t1
OG0017296	jg13125	CP13_g19519_DN3_SP0_c.t1
OG0017297	jg33795, jg33792	CP7_g46454_DN3_SP8_c.t1
OG0017298	jg21293	CP2_g48821_DN3_SP8_c.t1
OG0017299	jg4286	CP11_g33363_DN3_SP8_c.t1
OG0017300	jg4283	CP11_g33366_DN3_SP0_c.t1
OG0017301	jg4280	CP11_g33369_DN3_SP0_c.t1
OG0017302	jg4270	CP11_g33379_DN3_SP0_c.t1
OG0017304	jg6433	CP2_g48455_DN3_SP3_c.t1
OG0017306	jg6427	CP2_g48452_DN3_SP8_c.t1
OG0017307	jg30316	CP7_g45957_DN3_SP8_c.t1
OG0017309	jg6340	CP2_g48390_DN3_SP3_c.t1
OG0017310	jg6291	CP2_g48354_DN3_SP2_c.t1
OG0017311	jg6302	CP2_g48360_DN3_SP8_c.t1
OG0017312	jg6282	CP2_g48349_DN3_SP0_c.t1
OG0017313	jg6260	CP2_g48325_DN3_SP8_c.t1
OG0017316	jg6161	CP2_g48248_DN3_SP0_c.t1
OG0017317	jg6156	CP2_g48243_DN3_SP8_c.t1
OG0017319	jg22308	CP8_g53452_DN2_SP0_c.t1
OG0017320	jg23098	CP2_g48153_DN3_SP7_c.t1
OG0017321	jg23133	CP2_g48115_DN3_SP0_c.t1
OG0017322	jg23139	CP2_g48109_DN3_SP2_c.t1
OG0017324	jg23156	CP2_g48099_DN2_SP0_c.t1
OG0017325	jg23167	CP2_g48087_DN3_SP1_c.t1
OG0017326	jg23267	CP2_g48005_DN3_SP1_c.t1
OG0017328	jg22764	CP8_g53852_DN3_SP6_c.t1
OG0017329	jg22761	CP8_g53849_DN3_SP8_c.t1
OG0017330	jg15016	CP3_g14234_DN2_SP0_c.t1
OG0017331	jg14979, jg14981	CP3_g14271_DN3_SP0_c.t1
OG0017332	jg14964	CP3_g14287_DN3_SP0_c.t1
OG0017333	jg14950	CP3_g14302_DN3_SP0_c.t1
OG0017334	jg14933	CP3_g14312_DN3_SP0_c.t1
OG0017335	jg14887	CP3_g14356_DN3_SP1_c.t1
OG0017336	jg14869, jg14867	CP3_g14374_DN3_SP0_c.t1
OG0017337	jg5816	CP8_g54378_DN3_SP6_c.t1
OG0017339	jg14709	CP3_g14492_DN3_SP8_c.t1
OG0017340	jg14667	CP3_g14533_DN3_SP8_c.t1
OG0017342	jg14630	CP3_g14566_DN3_SP1_c.t1
OG0017343	jg14591	CP3_g14604_DN3_SP5_c.t1
OG0017344	jg14582	CP3_g14616_DN3_SP2_c.t1
OG0017345	jg14538	CP3_g14654_DN3_SP0_c.t1
OG0017346	jg14492	CP3_g14709_DN3_SP8_c.t1
OG0017347	jg14466	CP3_g14722_DN3_SP0_c.t1
OG0017348	jg14435	CP3_g14754_DN3_SP1_c.t1
OG0017349	jg11369	CP3_g14531_DN2_SP0_c.t1
OG0017350	jg14290	CP3_g14897_DN3_SP0_c.t1
OG0017351	jg14157	CP3_g15220_DN3_SP3_c.t1
OG0017352	jg14159	CP3_g15213_DN3_SP3_c.t1
OG0017353	jg14143	CP3_g15315_DN3_SP5_c.t1
OG0017354	jg14008	CP3_g15841_DN3_SP7_c.t1
OG0017355	jg5878	CP2_g48840_DN3_SP6_c.t1
OG0017356	jg2320	CP9_g28342_DN3_SP0_c.t1
OG0017357	jg2314	CP9_g28335_DN3_SP8_c.t1
OG0017358	jg5187	CP11_g32594_DN3_SP0_c.t1
