Orthogroup	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI
OG0015949	jg21519	XP_020865999.1
OG0015950	jg21445	XP_020889226.1
OG0015951	jg21383	XP_002865638.1
OG0015952	jg21364	XP_020871748.1
OG0015953	jg21376	XP_020878184.1
OG0015954	jg5515	XP_020878109.1
OG0015955	jg4507	XP_002873282.1
OG0015956	jg4514	XP_002873284.1
OG0015957	jg5195	XP_020879434.1
OG0015958	jg5194	XP_002871589.1
OG0015959	jg4500	XP_002873280.2
OG0015960	jg4433, jg4457	XP_002873264.1
OG0015961	jg21291	XP_002865587.1
OG0015962	jg32639	XP_020869228.1
OG0015963	jg21298	XP_002863847.1
OG0015964	jg4409	XP_020878940.1
OG0015965	jg4393	XP_002871208.1
OG0015966	jg4375	XP_020876010.1
OG0015967	jg4370	XP_002871197.1
OG0015968	jg4351	XP_020876054.1
OG0015969	jg4349	XP_002871189.1
OG0015970	jg4348	XP_020876019.1
OG0015971	jg4337	XP_002871181.2
OG0015972	jg4335	XP_002873224.1
OG0015973	jg4332	XP_002873222.1
OG0015974	jg4328	XP_020875941.1
OG0015975	jg4326	XP_002871176.1
OG0015976	jg4292	XP_002871154.1
OG0015977	jg25537	XP_020886299.1
OG0015978	jg4278	XP_020876003.1
OG0015979	jg4271	XP_002871141.1
OG0015980	jg4263	XP_020876008.1
OG0015981	jg4238	XP_020875911.1
OG0015982	jg30228	XP_020866812.1
OG0015983	jg4210	XP_002873158.2
OG0015984	jg4203	XP_002873153.1
OG0015985	jg4191	XP_020876998.1
OG0015986	jg6498	XP_002874297.1
OG0015987	jg6496	XP_020877863.1
OG0015988	jg6494	XP_020877867.1
OG0015989	jg6487	XP_002874285.1
OG0015990	jg6409	XP_002874251.1
OG0015991	jg6392	XP_020879061.1
OG0015992	jg6366	XP_020876188.1
OG0015993	jg6359	XP_020878643.1
OG0015994	jg6352	XP_002872128.1
OG0015995	jg6342	XP_020878658.1
OG0015996	jg6292	XP_002874189.1
OG0015997	jg6296	XP_020877413.1
OG0015998	jg6313	XP_020877943.1
OG0015999	jg6314	XP_002874202.2
OG0016000	jg6266	XP_002874171.2
OG0016001	jg6262	XP_020876298.1
OG0016002	jg6237	XP_020877897.1
OG0016003	jg6234	XP_002872075.1
OG0016004	jg6223	XP_002872071.1
OG0016005	jg26943	XP_002885751.1
OG0016006	jg6200	XP_002874133.1
OG0016007	jg6193	XP_020878485.1
OG0016008	jg6157	XP_020877404.1
OG0016009	jg6144	XP_002874110.1
OG0016010	jg23036	XP_020878496.1
OG0016011	jg23038	XP_002866406.1
OG0016012	jg13383	XP_002876993.1
OG0016013	jg23056	XP_020871858.1
OG0016014	jg23081	XP_020871239.1
OG0016015	jg23083	XP_020871240.1
OG0016016	jg23106	XP_020882381.1
OG0016017	jg23115	XP_020868741.1
OG0016018	jg23149	XP_020865862.1
OG0016019	jg23157	XP_020883417.1
OG0016020	jg23172	XP_002866480.1
OG0016021	jg23184	XP_002864783.1
OG0016022	jg23185	XP_002866484.1
OG0016023	jg23209	XP_020871223.1
OG0016024	jg23217	XP_002866503.1
OG0016025	jg23229	XP_002866508.1
OG0016026	jg23249	XP_020890309.1
OG0016027	jg23262	XP_020881576.1
OG0016028	jg23274	XP_020871872.1
OG0016029	jg22791	XP_020866380.1
OG0016030	jg22775	XP_020867476.1
OG0016031	jg22767	XP_020886848.1
OG0016032	jg22766	XP_020886863.1
OG0016033	jg22760	XP_002866270.2
OG0016034	jg22757	XP_020886357.1
OG0016035	jg22730	XP_020878393.1
OG0016036	jg22728	XP_020878324.1
OG0016037	jg15015	XP_002877796.1
OG0016038	jg15008	XP_002876076.1
OG0016039	jg14988	XP_002876065.1
OG0016040	jg14951	XP_002876048.2
OG0016041	jg14910	XP_020880698.1
OG0016042	jg14905	XP_002876029.2
OG0016043	jg14900	XP_020879856.1
OG0016044	jg14888	XP_020881929.1
OG0016045	jg14878	XP_020882419.1
OG0016046	jg14862	XP_002877717.1
OG0016047	jg14827, jg14828	XP_002875992.1
OG0016049	jg14814	XP_020882142.1
OG0016050	jg6316	XP_020877597.1
OG0016051	jg14772	XP_002877665.1
OG0016052	jg14740	XP_002877644.1
OG0016053	jg14726	XP_002877640.1
OG0016054	jg14725	XP_002875936.2
OG0016055	jg31531	XP_002890837.1
OG0016056	jg14660	XP_020880366.1
OG0016057	jg14657	XP_020880371.1
OG0016058	jg14652	XP_020880359.1
OG0016059	jg14646	XP_002877607.2
OG0016060	jg14638	XP_002875889.1
OG0016061	jg14631	XP_020880351.1
OG0016062	jg23263	XP_002866527.1
OG0016063	jg14624	XP_002877599.1
OG0016064	jg14618	XP_002875879.1
OG0016065	jg14602	XP_002877591.1
OG0016066	jg14595	XP_020880761.1
OG0016067	jg14589	XP_020881064.1
OG0016068	jg14583	XP_002875866.1
OG0016069	jg14574	XP_020880904.1
OG0016070	jg19896, jg14566	XP_020881278.1
OG0016071	jg14565	XP_020881664.1
OG0016072	jg14537	XP_002875842.1
OG0016073	jg14533	XP_020881010.1
OG0016074	jg14532	XP_002875840.1
OG0016075	jg14531	XP_020881011.1
OG0016076	jg14527	XP_002875838.1
OG0016077	jg14493	XP_002877534.1
OG0016078	jg14476	XP_020882495.1
OG0016079	jg14464	XP_002875803.1
OG0016080	jg14439	XP_020882528.1
OG0016081	jg14350	XP_020880435.1
OG0016082	jg14302	XP_002875730.1
OG0016083	jg14295	XP_002877397.2
OG0016084	jg14152	XP_002877338.1
OG0016085	jg14029	XP_020880971.1
OG0016086	jg14017	XP_020879949.1
OG0016087	jg14005	XP_002875601.1
OG0016088	jg13109	XP_020879714.1
OG0016089	jg13283	XP_020880290.1
OG0016090	jg13990	XP_002877258.1
OG0016091	jg28570	XP_020869574.1
OG0016093	jg2280	XP_020891365.1
OG0016094	jg2360	XP_002887157.1
OG0016095	jg2384	XP_020865664.1
OG0016096	jg2349	XP_020890715.1
OG0016097	jg2436	XP_020889619.1
OG0016098	jg2460	XP_002887207.2
OG0016099	jg25207	XP_002884909.1
OG0016100	jg2444	XP_020865731.1
OG0016101	jg2469	XP_002887211.1
OG0016102	jg2476	XP_002887214.1
OG0016103	jg2477	XP_002888693.1
OG0016104	jg2483	XP_020890488.1
OG0016105	jg2484	XP_002888697.1
OG0016106	jg2499	XP_020889980.1
OG0016107	jg2517	XP_020889917.1
OG0016108	jg2518	XP_002888716.1
OG0016110	jg2535	XP_020889787.1
OG0016111	jg2549	XP_002887247.1
OG0016112	jg2585	XP_002863114.2
OG0016113	jg2599	XP_002888748.1
OG0016114	jg2615	XP_002888753.1
OG0016115	jg2626	XP_002887282.2
OG0016116	jg2632	XP_002888760.1
OG0016117	jg6508	XP_020882154.1
OG0016119	jg2679	XP_002887320.1
OG0016120	jg2696	XP_020890155.1
OG0016121	jg2709	XP_020865596.1
OG0016122	jg2731	XP_002887345.1
OG0016123	jg2733	XP_002888822.1
OG0016124	jg2748	XP_002887357.1
OG0016125	jg2750	XP_002888827.1
OG0016126	jg2764	XP_002888831.1
OG0016127	jg2776	XP_020865933.1
OG0016128	jg2782	XP_002887376.1
OG0016129	jg2786	XP_002887380.2
OG0016130	jg2791	XP_002887382.1
OG0016131	jg2792	XP_002887383.1
OG0016132	jg2795	XP_020889976.1
OG0016133	jg2797	XP_002888845.2
OG0016134	jg2801	XP_020865884.1
OG0016135	jg2803	XP_020865881.1
OG0016136	jg2838	XP_020890861.1
OG0016137	jg3487	XP_002887723.1
OG0016138	jg3474	XP_002889172.1
OG0016139	jg3472	XP_020891026.1
OG0016140	jg3463	XP_020865639.1
OG0016141	jg3435	XP_002889153.2
OG0016142	jg3432	XP_002887693.1
OG0016143	jg3413	XP_002887684.1
OG0016144	jg3406	XP_020890656.1
OG0016145	jg3389	XP_002887673.1
OG0016146	jg3354	XP_002887662.1
OG0016147	jg3341	XP_020890639.1
OG0016148	jg3334	XP_020891691.1
OG0016149	jg3324	XP_020890182.1
OG0016150	jg3318	XP_002887645.1
OG0016151	jg27029	XP_020886020.1
OG0016152	jg3310	XP_002889086.1
OG0016153	jg3308	XP_002887641.2
OG0016154	jg3301	XP_002889080.1
OG0016155	jg3300	XP_020889843.1
OG0016156	jg3284	XP_020889608.1
OG0016157	jg3282	XP_002889067.1
OG0016158	jg3274	XP_002889062.1
OG0016159	jg3266	XP_020890863.1
OG0016160	jg3243	XP_002889047.1
OG0016162	jg3223	XP_002889035.1
OG0016163	jg3213	XP_020890224.1
OG0016164	jg32715	XP_002891322.1
OG0016165	jg3203	XP_020890245.1
OG0016166	jg3201	XP_002889025.1
OG0016167	jg3197	XP_002887593.1
OG0016168	jg3179	XP_020889648.1
OG0016169	jg3161	XP_020889992.1
OG0016170	jg3152	XP_002889005.1
OG0016172	jg3140	XP_020865802.1
OG0016173	jg3129	XP_002887558.1
OG0016174	jg3120	XP_020889973.1
OG0016177	jg3110	XP_002887547.1
OG0016178	jg3106	XP_020889778.1
OG0016179	jg3086	XP_020865591.1
OG0016180	jg3085	XP_002887536.1
OG0016181	jg3079	XP_002887534.1
OG0016182	jg3049	XP_002888960.1
OG0016183	jg3041	XP_020891476.1
OG0016185	jg3007	XP_020891513.1
OG0016186	jg2979	XP_002887480.1
OG0016187	jg2975	XP_002887479.1
OG0016188	jg2972	XP_020890375.1
OG0016189	jg2959	XP_002888910.2
OG0016190	jg2954	XP_002888908.1
OG0016191	jg2951	XP_020889760.1
OG0016192	jg2949	XP_020889761.1
OG0016193	jg2946	XP_002887468.1
OG0016194	jg2939	XP_002888901.1
OG0016195	jg2902	XP_002888888.1
OG0016196	jg2886	XP_020890236.1
OG0016197	jg2884	XP_002888881.1
OG0016198	jg2882	XP_002888879.1
OG0016199	jg3561	XP_020890450.1
OG0016200	jg3575	XP_002887761.1
OG0016201	jg3576	XP_002889219.1
OG0016202	jg3580	XP_020890442.1
OG0016203	jg3585	XP_020890437.1
OG0016204	jg3614	XP_002887775.1
OG0016205	jg3644	XP_020865651.1
OG0016206	jg3662	XP_002887801.1
OG0016207	jg3672	XP_002889270.1
OG0016208	jg3751	XP_002887841.1
OG0016209	jg3752	XP_002887842.1
OG0016210	jg3760	XP_020891577.1
OG0016211	jg3762	XP_002887846.2
OG0016212	jg3767	XP_002887850.1
OG0016213	jg3780	XP_002887854.1
OG0016214	jg3795	XP_002887860.1
OG0016215	jg3790	XP_002889324.1
OG0016216	jg13534	XP_002875401.1
OG0016217	jg3789	XP_020891112.1
OG0016218	jg25237	XP_020886349.1
OG0016219	jg25254	XP_020886441.1
OG0016220	jg25281	XP_002884944.1
OG0016221	jg25285	XP_002884947.1
OG0016222	jg25338	XP_002884971.1
OG0016223	jg25358	XP_020888601.1
OG0016224	jg25361, jg20701	XP_020888910.1
OG0016225	jg25372	XP_002882845.1
OG0016226	jg25406	XP_002882865.1
OG0016228	jg25494	XP_002882892.1
OG0016229	jg25502	XP_002885058.1
OG0016230	jg25529	XP_020888078.1
OG0016231	jg25583	XP_020886836.1
OG0016232	jg25598	XP_002885091.1
OG0016233	jg25616	XP_002885104.2
OG0016234	jg25634	XP_020889478.1
OG0016235	jg25636	XP_002885116.1
OG0016236	jg25665	XP_002885128.1
OG0016237	jg25677	XP_002882993.1
OG0016238	jg25678	XP_002882994.1
OG0016239	jg25679	XP_002882995.1
OG0016240	jg25682	XP_020887441.1
OG0016241	jg31912	XP_020866841.1
OG0016241	jg1524	XP_020866224.1
OG0016242	jg25720	XP_020889208.1
OG0016243	jg25746	XP_020889138.1
OG0016244	jg25769	XP_002883033.1
OG0016245	jg25771	XP_020889127.1
OG0016246	jg25773	XP_002883035.1
OG0016247	jg25778	XP_020889197.1
OG0016248	jg25781	XP_020889121.1
OG0016249	jg25807	XP_002885191.1
OG0016250	jg25843	XP_002883058.1
OG0016251	jg25849	XP_020889096.1
OG0016252	jg25852	XP_002883062.1
OG0016253	jg25861	XP_020889211.1
OG0016254	jg25903	XP_020889171.1
OG0016255	jg25913	XP_002885234.1
OG0016256	jg25920	XP_002883101.1
OG0016257	jg25927	XP_002883105.1
OG0016258	jg25932	XP_020887102.1
OG0016259	jg25968	XP_002883128.1
OG0016260	jg25985	XP_020888948.1
OG0016261	jg25999	XP_020886170.1
OG0016262	jg26020	XP_002883154.2
OG0016263	jg26026	XP_020886740.1
OG0016264	jg26049	XP_020887466.1
OG0016265	jg26056	XP_020886283.1
OG0016267	jg26110	XP_020887492.1
OG0016268	jg26118	XP_020887978.1
OG0016269	jg26126	XP_002883204.1
OG0016270	jg26127	XP_020886422.1
OG0016271	jg26138	XP_020889032.1
OG0016272	jg26206	XP_002885378.1
OG0016273	jg706	XP_020891366.1
OG0016274	jg26231	XP_002885395.1
OG0016275	jg26241	XP_002883265.1
OG0016276	jg26248	XP_020888535.1
OG0016277	jg26808	XP_002885671.1
OG0016278	jg26353	XP_002885449.1
OG0016279	jg26337	XP_020887223.1
OG0016280	jg26330	XP_020888460.1
OG0016281	jg26424	XP_020889061.1
OG0016282	jg26444	XP_002885487.1
OG0016283	jg26475	XP_020886700.1
OG0016284	jg26562	XP_020888899.1
OG0016285	jg26573	XP_002883413.1
OG0016286	jg26598	XP_020887667.1
OG0016287	jg26672	XP_002885610.1
OG0016288	jg26708	XP_002883495.1
OG0016288	jg21320	XP_002865598.2
OG0016289	jg26710	XP_020887698.1
OG0016290	jg26713	XP_020886999.1
OG0016291	jg26759	XP_020887939.1
OG0016292	jg26778	XP_020886160.1
OG0016293	jg26787	XP_020888777.1
OG0016294	jg17143	XP_002878867.1
OG0016296	jg26831	XP_002883567.1
OG0016297	jg26853	XP_002863091.1
OG0016298	jg26906	XP_002883625.1
OG0016299	jg26881	XP_020887961.1
OG0016300	jg27002	XP_002885774.1
OG0016301	jg26972	XP_020888098.1
OG0016302	jg27290	XP_020887123.1
OG0016303	jg21957	XP_020886660.1
OG0016304	jg27404	XP_002885884.1
OG0016305	jg27195	XP_020887677.1
OG0016306	jg27090	XP_020889353.1
OG0016307	jg27399	XP_002883801.1
OG0016308	jg27350	XP_002885842.1
OG0016309	jg27415	XP_002883812.1
OG0016310	jg27417	XP_002885895.1
OG0016311	jg27420	XP_020889495.1
OG0016312	jg27421	XP_002883819.2
OG0016313	jg27429	XP_002885903.1
OG0016314	jg27430	XP_020887198.1
OG0016315	jg27447	XP_020886131.1
OG0016316	jg27449	XP_020887294.1
OG0016317	jg27474	XP_020888996.1
OG0016318	jg27485	XP_020888086.1
OG0016319	jg11873	XP_020873171.1
OG0016320	jg27546	XP_002883879.2
OG0016321	jg27551	XP_002883884.1
OG0016322	jg27557	XP_020889535.1
OG0016323	jg27562	XP_020887938.1
OG0016324	jg27563	XP_002885955.1
OG0016325	jg27599	XP_020887388.1
OG0016326	jg27700	XP_020889070.1
OG0016327	jg27758	XP_002884011.2
OG0016328	jg27777	XP_020888609.1
OG0016329	jg27781	XP_020887486.1
OG0016330	jg27828	XP_020888184.1
OG0016331	jg27847	XP_020888491.1
OG0016332	jg27899	XP_020889309.1
OG0016333	jg27932	XP_020886293.1
OG0016334	jg27934	XP_020886294.1
OG0016335	jg27955	XP_020886670.1
OG0016336	jg28019	XP_020886325.1
OG0016337	jg27998	XP_020886332.1
OG0016338	jg27992	XP_002884127.1
OG0016339	jg27987	XP_002886163.1
OG0016340	jg27981	XP_002884119.1
OG0016341	jg28064	XP_020889316.1
OG0016342	jg28096	XP_020887455.1
OG0016343	jg28118	XP_002886048.1
OG0016344	jg28122	XP_002886044.1
OG0016345	jg28166	XP_020886244.1
OG0016346	jg28186	XP_020886943.1
OG0016347	jg28190	XP_002883966.1
OG0016348	jg28211	XP_002883952.1
OG0016349	jg28221	XP_020887986.1
OG0016350	jg28222	XP_002883944.1
OG0016351	jg28238	XP_020886993.1
OG0016352	jg28316	XP_002886309.2
OG0016353	jg28296	XP_002886301.1
OG0016354	jg28320	XP_002886312.1
OG0016355	jg33772	XP_002891860.1
OG0016356	jg33769	XP_002894537.1
OG0016357	jg33762	XP_020867341.1
OG0016358	jg33754	XP_002894527.1
OG0016359	jg33721	XP_020868928.1
OG0016360	jg33712	XP_002894510.1
OG0016361	jg33691	XP_020867594.1
OG0016362	jg33677	XP_002894492.1
OG0016363	jg33669	XP_002891812.1
OG0016364	jg25385	XP_020885982.1
OG0016365	jg33639	XP_020868448.1
OG0016366	jg25424	XP_020887169.1
OG0016367	jg33606	XP_002891772.1
OG0016368	jg33594	XP_002891765.1
OG0016369	jg33531	XP_002891739.1
OG0016370	jg33519	XP_002891732.2
OG0016371	jg33501	XP_002891724.1
OG0016372	jg33472	XP_002891716.1
OG0016373	jg33471	XP_002891715.2
OG0016374	jg33469	XP_002894401.1
OG0016375	jg33455	XP_002894392.1
OG0016376	jg33451	XP_002894389.1
OG0016378	jg33419	XP_020868204.1
OG0016379	jg33414	XP_020869167.1
OG0016380	jg33406	XP_002894367.1
OG0016381	jg33398	XP_002891678.1
OG0016382	jg33396	XP_020869243.1
OG0016383	jg33229	XP_002894284.1
OG0016384	jg33253	XP_020869713.1
OG0016385	jg33254	XP_002891617.1
OG0016386	jg16668	XP_020883254.1
OG0016387	jg33281	XP_020867311.1
OG0016388	jg33294	XP_002891640.1
OG0016389	jg33295	XP_020869126.1
OG0016390	jg33201	XP_002894266.1
OG0016391	jg33198	XP_020868250.1
OG0016392	jg33193	XP_020867977.1
OG0016393	jg33148	XP_002894234.1
OG0016394	jg33132, jg33128	XP_002894226.1
OG0016395	jg33129	XP_020866704.1
OG0016396	jg33123	XP_020866709.1
OG0016397	jg33114	XP_020866697.1
OG0016398	jg33070	XP_020881815.1
OG0016399	jg33068	XP_020866754.1
OG0016400	jg33067	XP_020866734.1
OG0016401	jg33059	XP_020869683.1
OG0016403	jg33026	XP_002894165.1
OG0016404	jg32937	XP_002894118.1
OG0016405	jg32926	XP_020868740.1
OG0016406	jg32913	XP_020868381.1
OG0016407	jg32907	XP_020868369.1
OG0016409	jg32889	XP_020868365.1
OG0016410	jg32887	XP_002891410.1
OG0016411	jg32880	XP_002891405.1
OG0016412	jg32873, jg32848	XP_002891403.1
OG0016413	jg11024	XP_002870166.1
OG0016414	jg11047	XP_002870178.1
OG0016415	jg11061	XP_002868163.1
OG0016416	jg11109	XP_002868180.1
OG0016417	jg11117	XP_020874416.1
OG0016418	jg11118	XP_002868183.1
OG0016419	jg18591	XP_020884733.1
OG0016420	jg31611	XP_020866937.1
OG0016421	jg18548	XP_002879500.2
OG0016422	jg15096	XP_002877832.1
OG0016423	jg15113	XP_020882534.1
OG0016424	jg15128	XP_020879657.1
OG0016425	jg15136	XP_002877853.1
OG0016426	jg15170	XP_020881999.1
OG0016427	jg15183	XP_002876159.1
OG0016428	jg15184	XP_020880198.1
OG0016429	jg15186	XP_020880194.1
OG0016430	jg15240	XP_020881158.1
OG0016431	jg24708	XP_020887274.1
OG0016432	jg30301	XP_002892966.1
OG0016433	jg15269	XP_002877915.1
OG0016434	jg15328	XP_020882458.1
OG0016435	jg15330	XP_020880645.1
OG0016436	jg15082	XP_020882616.1
OG0016437	jg15093	XP_020880432.1
OG0016438	jg15078	XP_020880126.1
OG0016439	jg15073	XP_020881152.1
OG0016440	jg15049	XP_020880405.1
OG0016441	jg30920	XP_002890585.1
OG0016442	jg15047	XP_002877814.1
OG0016443	jg15048	XP_020880403.1
OG0016444	jg15383	XP_020879943.1
OG0016445	jg15399	XP_020881312.1
OG0016446	jg15420	XP_020880470.1
OG0016447	jg15423	XP_020880473.1
OG0016448	jg15425	XP_020882158.1
OG0016449	jg15470	XP_020882367.1
OG0016450	jg15474	XP_002878031.1
OG0016451	jg15477	XP_002876299.1
OG0016452	jg15572	XP_020879841.1
OG0016453	jg15582	XP_020882511.1
OG0016454	jg15593	XP_002878074.2
OG0016455	jg15596	XP_020881984.1
OG0016456	jg15612	XP_020882575.1
OG0016457	jg15632	XP_002876377.1
OG0016458	jg15643, jg15717	XP_002876380.1
OG0016459	jg15693, jg15161	XP_020880747.1
OG0016460	jg15681	XP_002878128.1
OG0016461	jg15667	XP_002878133.1
OG0016462	jg15766	XP_020882244.1
OG0016463	jg15769	XP_020879754.1
OG0016464	jg15775	XP_020881228.1
OG0016465	jg15798	XP_020881357.1
OG0016466	jg15804	XP_020880800.1
OG0016467	jg15805	XP_020880799.1
OG0016468	jg15820	XP_002878182.1
OG0016469	jg15394	XP_002876261.1
OG0016470	jg15872	XP_002878222.2
OG0016471	jg15873	XP_002878223.1
OG0016472	jg15880	XP_020880569.1
OG0016473	jg15912	XP_002878242.1
OG0016474	jg15983	XP_002876500.1
OG0016476	jg16021	XP_002878288.1
OG0016477	jg27024	XP_002885787.1
OG0016478	jg16046	XP_020880249.1
OG0016479	jg16051	XP_002878307.1
OG0016480	jg16072	XP_020880110.1
OG0016481	jg16091	XP_020880135.1
OG0016482	jg16110	XP_020880429.1
OG0016483	jg16142	XP_020881141.1
OG0016484	jg16168	XP_020880200.1
OG0016485	jg16196	XP_002876611.1
OG0016487	jg16210	XP_002876620.1
OG0016488	jg16222	XP_020881594.1
OG0016489	jg16242	XP_002878412.1
OG0016490	jg16251	XP_020880836.1
OG0016491	jg16266	XP_002878427.2
OG0016492	jg16291	XP_020880148.1
OG0016493	jg16307	XP_020879869.1
OG0016494	jg16308	XP_002876671.1
OG0016495	jg16349	XP_002876691.1
OG0016496	jg16344	XP_020882155.1
OG0016497	jg16376	XP_020882620.1
OG0016498	jg16380	XP_002876708.1
OG0016499	jg16384	XP_020882169.1
OG0016500	jg16416	XP_020879984.1
OG0016501	jg16418	XP_020882119.1
OG0016502	jg16426	XP_020882118.1
OG0016503	jg16427	XP_002878509.1
OG0016504	jg16434	XP_020882106.1
OG0016505	jg16438	XP_020880302.1
OG0016506	jg16443	XP_020881763.1
OG0016507	jg16445	XP_002876725.1
OG0016508	jg16449	XP_002878521.1
OG0016509	jg16450	XP_002878522.1
OG0016510	jg33797	XP_002894555.1
OG0016511	jg33434	XP_020867992.1
OG0016513	jg11102	XP_020874591.1
OG0016515	jg11560	XP_002863259.1
OG0016517	jg15230	XP_020881380.1
OG0016518	jg15316	XP_020881035.1
OG0016519	jg15800	XP_002878171.2
OG0016520	jg15816	XP_020879683.1
OG0016521	jg21327	XP_002863862.2
OG0016522	jg16017	XP_020880119.1
OG0016523	jg16760	XP_020885447.1
OG0016524	jg16088	XP_020880057.1
OG0016525	jg16166	XP_002876596.1
OG0016526	jg16248	XP_020880842.1
OG0016527	jg11016	XP_020873984.1
OG0016528	jg20487	XP_002863442.2
OG0016529	jg20379	XP_002865159.2
OG0016530	jg20261	XP_020871666.1
OG0016531	jg20656	XP_002865325.1
OG0016532	jg13124	XP_020882584.1
OG0016533	jg18618	XP_020883017.1
OG0016535	jg19006	XP_020885831.1
OG0016536	jg19645	XP_002880030.1
OG0016537	jg20119	XP_020883416.1
OG0016539	jg3412	XP_020891585.1
OG0016540	jg11972	XP_002870444.1
OG0016541	jg9698	XP_002867499.1
OG0016542	jg9104	XP_020875465.1
OG0016544	jg33161	XP_020866017.1
OG0016545	jg8284	XP_002868839.1
OG0016546	jg28516	XP_002892087.1
OG0016547	jg28773	XP_020869407.1
OG0016548	jg28937	XP_020866789.1
OG0016549	jg29082	XP_020867664.1
OG0016550	jg29247	XP_002889718.1
OG0016551	jg29267	XP_020866924.1
OG0016552	jg29432	XP_020867882.1
OG0016553	jg29538	XP_020870715.1
OG0016555	jg29641	XP_020868930.1
OG0016556	jg29831	XP_002892765.1
OG0016557	jg29952	XP_020869893.1
OG0016559	jg30276	XP_020867798.1
OG0016560	jg30308	XP_020870530.1
OG0016561	jg30503	XP_020867750.1
OG0016562	jg30600	XP_020868623.1
OG0016563	jg2618	XP_020891451.1
OG0016564	jg2412	XP_020889915.1
OG0016565	jg2323	XP_020889984.1
OG0016566	jg789	XP_020890065.1
OG0016567	jg22588	XP_020871459.1
OG0016568	jg21067	XP_020891142.1
OG0016569	jg26639	XP_002885592.2
OG0016570	jg25548	XP_020887185.1
OG0016572	jg25025	XP_020888976.1
OG0016575	jg24555	XP_002882456.2
OG0016576	jg23987	XP_020888144.1
OG0016577	jg3921	XP_020879245.1
OG0016578	jg4162	XP_002873137.2
OG0016579	jg4352	XP_020876053.1
OG0016580	jg4430	XP_002871220.1
OG0016581	jg4443, jg4488	XP_020878468.1
OG0016582	jg4549	XP_020875864.1
OG0016583	jg16534	XP_020884100.1
OG0016584	jg32121	XP_002891102.1
OG0016585	jg32398	XP_020866350.1
OG0016586	jg31955	XP_002893750.1
OG0016587	jg10146	XP_002867702.1
OG0016588	jg10355	XP_002869857.1
OG0016589	jg32653	XP_002891300.1
OG0016590	jg25947	XP_002885245.1
OG0016591	jg10905	XP_002870121.1
OG0016592	jg31313	XP_020867829.1
OG0016594	jg18255	XP_002881204.1
OG0016595	jg18145	XP_002879288.2
OG0016596	jg18099	XP_002881120.1
OG0016597	jg17676	XP_002879152.1, XP_002878119.1
OG0016598	jg4633	XP_020879012.1
OG0016599	jg4770	XP_002873410.1
OG0016600	jg4835	XP_020878010.1
OG0016601	jg4946	XP_002871461.1
OG0016602	jg5099	XP_002873585.1
OG0016603	jg5171	XP_002871575.1
OG0016604	jg5199	XP_002873633.1
OG0016606	jg21427	XP_020891769.1
OG0016607	jg21405	XP_002863907.1, XP_002863048.1
OG0016608	jg12351	XP_020874831.1
OG0016609	jg14721	XP_002875935.1
OG0016610	jg31027	XP_020870246.1
OG0016611	jg22726	XP_020878347.1
OG0016612	jg22880	XP_002864637.1
OG0016613	jg6341	XP_020878656.1
OG0016616	jg31182	XP_020867831.1
OG0016617	jg31281	XP_002890731.1
OG0016618	jg31372	XP_002893531.1
OG0016619	jg33118, jg33117	XP_020866197.1
OG0016620	jg33262	XP_002891621.1
OG0016621	jg2779	XP_002887375.1
OG0016621	jg26427	XP_002883341.1
OG0016622	jg3053	XP_002887521.1
OG0016623	jg20475	XP_020872499.1, XP_020873716.1
OG0016624	jg20598	XP_020888975.1
OG0016624	jg20599	XP_020888981.1
OG0016624	jg27609	XP_020887805.1
OG0016625	jg27915	XP_020888351.1
OG0016626	jg16703	XP_020883057.1
OG0016627	jg16948	XP_020885200.1
OG0016628	jg17137	XP_002880685.1
OG0016629	jg13550	XP_002877081.1
OG0016630	jg14573	XP_020880905.1
OG0016631	jg14859	XP_002877714.1
OG0016632	jg14873	XP_020882288.1
OG0016633	jg15163, jg15727, jg15654	XP_002876405.1
OG0016634	jg21986	XP_020887796.1, XP_020887271.1, XP_020875805.1, XP_020874179.1, XP_020866112.1, XP_020883512.1, XP_020888690.1, XP_020888422.1, XP_020875885.1, XP_020881842.1
OG0016634	jg6749	XP_020870488.1, XP_020866156.1, XP_020866134.1, XP_020874094.1, XP_020881843.1, XP_020873489.1
OG0016635	jg7769	XP_020876488.1, XP_020876451.1
OG0016636	jg8189	XP_020878070.1
OG0016637	jg10147	XP_020873619.1
OG0016638	jg10214	XP_020873852.1
OG0016638	jg10215	XP_020873849.1
OG0016639	jg11507	XP_020875785.1
OG0016640	jg23161	XP_020881426.1
OG0016657	jg9614	XP_002869514.1
OG0016658	jg9594	XP_020874884.1
OG0016659	jg9590	XP_020874424.1
OG0016660	jg9588	XP_002867449.1
OG0016661	jg9583	XP_002869498.1
OG0016662	jg9552	XP_020873896.1
OG0016663	jg9523	XP_020875655.1
OG0016664	jg9513	XP_002867420.1
OG0016665	jg9439	XP_020872852.1
OG0016666	jg9415	XP_002867373.1
OG0016667	jg9403	XP_020875625.1
OG0016668	jg9402	XP_020874826.1
OG0016670	jg9267	XP_002869332.1
OG0016671	jg9214	XP_020872180.1
OG0016672	jg9147	XP_002867243.1
OG0016673	jg9111	XP_002869245.2
OG0016675	jg9033	XP_020875385.1
OG0016676	jg9026	XP_002867173.1
OG0016677	jg9018	XP_002869206.2
OG0016679	jg8940	XP_020873074.1
