Orthogroup	Arabidopsis_arenosa	Arabis_alpina
OG0015534	jg9708	Aa_G77870.h1.t1
OG0015535	jg23945	Aa_G593170.h1.t1
OG0015536	jg23938	Aa_G451750.h1.t1
OG0015537	jg23912	Aa_G52560.h1.t1
OG0015538	jg23904	Aa_G52530.h1.t1
OG0015539	jg31332	Aa_G48100.h1.t1
OG0015540	jg23894	Aa_G52450.h1.t1
OG0015541	jg23889	Aa_G52410.h1.t1
OG0015542	jg23885	Aa_G52360.h1.t1
OG0015543	jg26071	Aa_G52350.h1.t1
OG0015544	jg23883	Aa_G52310.h1.t1
OG0015545	jg3808	Aa_G271700.h1.t1
OG0015546	jg24770	Aa_G271730.h1.t1
OG0015547	jg3811	Aa_G271760.h1.t1
OG0015548	jg3816	Aa_G271790.h1.t1
OG0015549	jg3817	Aa_G271810.h1.t1
OG0015550	jg18069	Aa_G271820.h1.t1
OG0015551	jg3819	Aa_G271830.h1.t1
OG0015552	jg3829	Aa_G264600.h1.t1
OG0015553	jg3832	Aa_G264620.h1.t1
OG0015554	jg3833	Aa_G264630.h1.t1
OG0015555	jg9795	Aa_G69740.h1.t1
OG0015556	jg9771	Aa_G86630.h1.t1
OG0015557	jg23982	Aa_G14730.h1.t1
OG0015558	jg23988	Aa_G14680.h1.t1
OG0015559	jg24016	Aa_G71710.h1.t1
OG0015560	jg24017	Aa_G71700.h1.t1
OG0015561	jg24019	Aa_G71690.h1.t1
OG0015562	jg24024	Aa_G71630.h1.t1
OG0015563	jg24044	Aa_G934960.h1.t1
OG0015564	jg24045	Aa_G743970.h1.t1
OG0015565	jg24060	Aa_G42510.h1.t1
OG0015567	jg24090	Aa_G42210.h1.t1
OG0015568	jg24092	Aa_G42190.h1.t1
OG0015569	jg24104	Aa_G250330.h1.t1
OG0015570	jg24118	Aa_G111930.h1.t1
OG0015572	jg24129	Aa_G111860.h1.t1
OG0015573	jg24159	Aa_G267890.h1.t1
OG0015574	jg24196	Aa_G47540.h1.t1
OG0015576	jg24223	Aa_G45070.h1.t1
OG0015577	jg24244	Aa_G185530.h1.t1
OG0015578	jg24280	Aa_G217220.h1.t1
OG0015579	jg24306	Aa_G526020.h1.t1
OG0015580	jg24314	Aa_G304970.h1.t1
OG0015581	jg24360	Aa_G4430.h1.t1
OG0015582	jg24370	Aa_G4510.h1.t1
OG0015583	jg24411	Aa_G4920.h1.t1
OG0015584	jg24427	Aa_G5090.h1.t1
OG0015585	jg24456	Aa_G75780.h1.t1
OG0015587	jg24476	Aa_G51070.h1.t1
OG0015588	jg24477	Aa_G51080.h1.t1
OG0015589	jg24490	Aa_G51170.h1.t1
OG0015590	jg24498	Aa_G51230.h1.t1
OG0015592	jg24572	Aa_G47800.h1.t1
OG0015593	jg24578	Aa_G49800.h1.t1
OG0015594	jg24634	Aa_G47050.h1.t1
OG0015595	jg24645	Aa_G47850.h1.t1
OG0015596	jg25224	Aa_G40150.h1.t1
OG0015597	jg24654	Aa_G78920.h1.t1
OG0015598	jg24656	Aa_G78880.h1.t1
OG0015599	jg24665	Aa_G78800.h1.t1
OG0015600	jg24667	Aa_G78780.h1.t1
OG0015601	jg24684	Aa_G174740.h1.t1
OG0015602	jg24688, jg24276	Aa_G174690.h1.t1
OG0015603	jg24703	Aa_G174550.h1.t1
OG0015604	jg24710	Aa_G174430.h1.t1
OG0015605	jg24722	Aa_G174310.h1.t1
OG0015606	jg24725	Aa_G174280.h1.t1
OG0015607	jg24728	Aa_G174250.h1.t1
OG0015609	jg24743	Aa_G767410.h1.t1
OG0015610	jg24744	Aa_G765540.h1.t1
OG0015611	jg24758	Aa_G301990.h1.t1
OG0015612	jg24813	Aa_G24130.h1.t1
OG0015613	jg24817	Aa_G24100.h1.t1
OG0015614	jg19280	Aa_G340380.h1.t1
OG0015615	jg19277	Aa_G340390.h1.t1
OG0015616	jg19249	Aa_G224190.h1.t1
OG0015617	jg19227	Aa_G38330.h1.t1
OG0015618	jg19222	Aa_G38290.h1.t1
OG0015619	jg19187	Aa_G599840.h1.t1
OG0015620	jg19185	Aa_G599860.h1.t1
OG0015621	jg19135	Aa_G202480.h1.t1
OG0015622	jg19161	Aa_G357500.h1.t1
OG0015623	jg19093	Aa_G202400.h1.t1
OG0015624	jg19088	Aa_G216800.h2.t1, Aa_G216800.h1.t1
OG0015625	jg19083	Aa_G216830.h1.t1
OG0015626	jg18725	Aa_G286520.h1.t1
OG0015627	jg18763	Aa_G282250.h1.t1
OG0015628	jg25191	Aa_G507380.h1.t1
OG0015629	jg18772	Aa_G12240.h1.t1
OG0015630	jg18798	Aa_G402660.h1.t1
OG0015631	jg18820	Aa_G25300.h1.t1
OG0015632	jg18840	Aa_G135700.h1.t1
OG0015633	jg18843	Aa_G135660.h1.t1
OG0015634	jg18856	Aa_G548150.h1.t1
OG0015635	jg18855	Aa_G548140.h1.t1
OG0015636	jg26882	Aa_G680680.h1.t1
OG0015637	jg18865	Aa_G457190.h1.t1
OG0015638	jg18871	Aa_G29970.h1.t1
OG0015639	jg18873	Aa_G29980.h1.t1
OG0015640	jg18883	Aa_G30110.h1.t1
OG0015641	jg18910	Aa_G197090.h1.t1
OG0015642	jg18922	Aa_G576760.h1.t1
OG0015643	jg18924	Aa_G487720.h1.t1
OG0015647	jg18986	Aa_G172160.h1.t1
OG0015648	jg18982	Aa_G172210.h1.t1
OG0015649	jg18975	Aa_G150760.h1.t1
OG0015651	jg18711	Aa_G24600.h1.t1
OG0015652	jg30056	Aa_G525770.h1.t1
OG0015653	jg30062	Aa_G606310.h1.t1
OG0015655	jg30114	Aa_G66480.h1.t1
OG0015656	jg30130	Aa_G377610.h1.t1
OG0015657	jg30147	Aa_G103840.h1.t1
OG0015658	jg30219	Aa_G126430.h1.t1
OG0015659	jg30229	Aa_G274970.h1.t1
OG0015660	jg30249	Aa_G496820.h1.t1
OG0015661	jg30274	Aa_G788280.h1.t1
OG0015662	jg30273	Aa_G188630.h1.t1
OG0015663	jg30271	Aa_G188650.h1.t1
OG0015664	jg30267	Aa_G188690.h1.t1
OG0015665	jg30262	Aa_G631850.h1.t1
OG0015666	jg30283	Aa_G278540.h1.t1
OG0015667	jg30299	Aa_G454430.h1.t1
OG0015668	jg30348	Aa_G55180.h1.t1
OG0015669	jg30340	Aa_G379800.h1.t1
OG0015670	jg30338	Aa_G190810.h1.t1
OG0015671	jg30326	Aa_G583600.h1.t1
OG0015672	jg3014	Aa_G342670.h1.t1
OG0015673	jg30391	Aa_G119150.h1.t1
OG0015674	jg30408	Aa_G548290.h1.t1
OG0015675	jg30413	Aa_G627740.h1.t1
OG0015676	jg30422	Aa_G493840.h1.t1
OG0015677	jg30433	Aa_G313750.h1.t1
OG0015678	jg30437	Aa_G192230.h1.t1
OG0015679	jg30457	Aa_G407790.h1.t1
OG0015680	jg30460	Aa_G407760.h1.t1
OG0015681	jg30463	Aa_G407730.h1.t1
OG0015682	jg30471	Aa_G323700.h1.t1
OG0015683	jg30541	Aa_G266360.h1.t1
OG0015684	jg30590, jg30593	Aa_G148850.h1.t1
OG0015685	jg30596	Aa_G148890.h1.t1
OG0015686	jg30604	Aa_G119520.h1.t1
OG0015687	jg30632	Aa_G334100.h1.t1
OG0015688	jg30648	Aa_G60700.h1.t1
OG0015689	jg30704	Aa_G86950.h1.t1
OG0015690	jg30712	Aa_G86870.h1.t1
OG0015691	jg30713	Aa_G86860.h1.t1
OG0015692	jg30725	Aa_G454150.h1.t1
OG0015693	jg30730	Aa_G444740.h1.t1
OG0015694	jg30732	Aa_G444750.h1.t1
OG0015697	jg30780	Aa_G479840.h1.t1
OG0015698	jg30809	Aa_G198690.h1.t1
OG0015699	jg30821	Aa_G372720.h1.t1
OG0015700	jg30830	Aa_G371910.h1.t1
OG0015701	jg30842	Aa_G121810.h1.t1
OG0015702	jg30852	Aa_G399800.h1.t1
OG0015703	jg30853	Aa_G399810.h1.t1
OG0015704	jg30861	Aa_G653380.h1.t1
OG0015705	jg30871	Aa_G367270.h1.t1
OG0015706	jg30880	Aa_G62640.h1.t1
OG0015707	jg30912	Aa_G62420.h1.t1
OG0015708	jg30955	Aa_G487320.h2.t1, Aa_G487320.h1.t1
OG0015709	jg30969	Aa_G274000.h1.t1
OG0015710	jg30983	Aa_G274090.h1.t1
OG0015711	jg29056	Aa_G429760.h1.t1
OG0015712	jg31079	Aa_G579810.h1.t1
OG0015714	jg31111	Aa_G539020.h1.t1
OG0015715	jg2488	Aa_G283300.h1.t1
OG0015716	jg31135	Aa_G283560.h1.t1
OG0015717	jg2453	Aa_G395940.h1.t1
OG0015718	jg31151	Aa_G587370.h1.t1
OG0015719	jg31163	Aa_G684770.h1.t1
OG0015720	jg31174	Aa_G442230.h1.t1
OG0015721	jg31210	Aa_G431840.h1.t1
OG0015722	jg31232	Aa_G61720.h1.t1
OG0015723	jg31236	Aa_G61750.h1.t1
OG0015724	jg30532	Aa_G266440.h1.t1
OG0015725	jg32659	Aa_G415710.h1.t1
OG0015726	jg32658	Aa_G475080.h1.t1
OG0015727	jg31274	Aa_G92310.h1.t1
OG0015728	jg10060	Aa_G460460.h1.t1
OG0015729	jg10053	Aa_G24120.h1.t1
OG0015730	jg10042	Aa_G516770.h1.t1
OG0015732	jg10024	Aa_G318000.h1.t1
OG0015733	jg10017	Aa_G311340.h1.t1
OG0015734	jg17132	Aa_G494170.h1.t1
OG0015735	jg10004, jg10002	Aa_G15700.h1.t1
OG0015736	jg9998	Aa_G130160.h1.t1
OG0015737	jg9992	Aa_G335010.h1.t1
OG0015740	jg9967	Aa_G353690.h1.t1
OG0015741	jg9958	Aa_G208640.h1.t1
OG0015742	jg9941	Aa_G90890.h1.t1
OG0015743	jg9930	Aa_G90970.h1.t1
OG0015744	jg9912	Aa_G29750.h1.t1
OG0015745	jg9920	Aa_G29840.h1.t1
OG0015746	jg9922	Aa_G29860.h1.t1
OG0015747	jg20680, jg21869	Aa_G261130.h1.t1
OG0015748	jg29208	Aa_G512760.h1.t1
OG0015749	jg9664	Aa_G212550.h1.t1
OG0015750	jg9673	Aa_G133100.h1.t1
OG0015751	jg17086	Aa_G373590.h1.t1
OG0015752	jg17011	Aa_G155620.h1.t1
OG0015753	jg17023	Aa_G393130.h1.t1
OG0015754	jg16958	Aa_G41520.h1.t1
OG0015755	jg16848	Aa_G217930.h1.t1
OG0015756	jg16828	Aa_G11820.h1.t1
OG0015758	jg16798	Aa_G253080.h1.t1
OG0015759	jg16790	Aa_G204720.h1.t1
OG0015760	jg9662	Aa_G360400.h1.t1
OG0015761	jg16756	Aa_G418330.h1.t1
OG0015762	jg16717	Aa_G389580.h1.t1
OG0015763	jg16684	Aa_G311510.h1.t1
OG0015764	jg15373	Aa_G300540.h1.t1
OG0015765	jg16671	Aa_G313870.h1.t1
OG0015766	jg16634	Aa_G100260.h1.t1
OG0015767	jg16624	Aa_G100350.h1.t1
OG0015768	jg16623	Aa_G100360.h1.t1
OG0015769	jg16586	Aa_G279250.h1.t1
OG0015770	jg16579	Aa_G77600.h1.t1
OG0015771	jg16570	Aa_G287840.h1.t1
OG0015772	jg16517	Aa_G10150.h1.t1
OG0015774	jg16504	Aa_G36560.h1.t1
OG0015775	jg13226	Aa_G36410.h1.t1
OG0015776	jg29933	Aa_G393280.h1.t1
OG0015777	jg29914	Aa_G117760.h1.t1
OG0015778	jg29903	Aa_G93040.h1.t1
OG0015779	jg29902	Aa_G93030.h1.t1
OG0015780	jg29900	Aa_G93010.h1.t1
OG0015781	jg29893	Aa_G658800.h1.t1
OG0015782	jg29874	Aa_G585770.h1.t1
OG0015783	jg29870	Aa_G599490.h1.t1
OG0015784	jg29849	Aa_G437640.h1.t1
OG0015785	jg29858	Aa_G569550.h1.t1
OG0015786	jg29832	Aa_G118540.h1.t1
OG0015787	jg29818	Aa_G109580.h1.t1
OG0015788	jg29785	Aa_G616300.h1.t1
OG0015789	jg29803	Aa_G563220.h1.t1
OG0015790	jg29778	Aa_G726110.h1.t1
OG0015791	jg29755	Aa_G26620.h1.t1
OG0015793	jg29700	Aa_G710450.h1.t1
OG0015794	jg29692	Aa_G10800.h1.t1
OG0015796	jg29682	Aa_G246100.h1.t1
OG0015797	jg29667	Aa_G193690.h1.t1
OG0015798	jg29668	Aa_G193660.h1.t1
OG0015799	jg29647	Aa_G298890.h1.t1
OG0015800	jg29616	Aa_G338970.h2.t1, Aa_G338970.h1.t1
OG0015801	jg29606	Aa_G307210.h1.t1
OG0015802	jg29590	Aa_G469920.h1.t1
OG0015803	jg769	Aa_G593000.h1.t1
OG0015804	jg29563	Aa_G89330.h1.t1
OG0015805	jg29536	Aa_G232700.h1.t1
OG0015806	jg29496	Aa_G43390.h1.t1
OG0015807	jg29488	Aa_G43320.h1.t1
OG0015808	jg29484	Aa_G43270.h1.t1
OG0015809	jg29472	Aa_G353480.h1.t1
OG0015810	jg29449	Aa_G427960.h1.t1
OG0015811	jg29445	Aa_G427940.h1.t1
OG0015812	jg29424	Aa_G318480.h1.t1
OG0015813	jg29404, jg29407	Aa_G446380.h1.t1
OG0015814	jg29353	Aa_G160800.h1.t1
OG0015815	jg29355	Aa_G635800.h1.t1
OG0015816	jg29360	Aa_G463960.h1.t1
OG0015817	jg29364	Aa_G307130.h1.t1, Aa_G550190.h1.t1
OG0015818	jg29382	Aa_G171340.h1.t1
OG0015819	jg29338	Aa_G160990.h1.t1, Aa_G160970.h1.t1
OG0015820	jg29310	Aa_G194030.h1.t1, Aa_G193990.h1.t1
OG0015821	jg29309	Aa_G193980.h1.t1
OG0015822	jg29292	Aa_G394770.h1.t1
OG0015823	jg29286	Aa_G592410.h1.t1
OG0015824	jg29284	Aa_G19040.h1.t1
OG0015825	jg29274	Aa_G19140.h1.t1
OG0015827	jg29238	Aa_G80760.h1.t1
OG0015828	jg29222	Aa_G442590.h1.t1
OG0015830	jg29175	Aa_G369440.h1.t1
OG0015831	jg29126	Aa_G375850.h1.t1
OG0015833	jg13899	Aa_G534690.h1.t1
OG0015834	jg29108	Aa_G310510.h1.t1
OG0015835	jg29086	Aa_G275820.h1.t1
OG0015836	jg29058	Aa_G663670.h1.t1
OG0015837	jg29053	Aa_G429820.h1.t1
OG0015838	jg29049	Aa_G429860.h1.t1
OG0015839	jg29006	Aa_G22690.h1.t1
OG0015840	jg29031	Aa_G22370.h1.t1
OG0015841	jg29029	Aa_G22390.h1.t1
OG0015842	jg29019	Aa_G22510.h1.t1
OG0015843	jg29017	Aa_G22530.h1.t1
OG0015844	jg29003	Aa_G22720.h1.t1, Aa_G22730.h1.t1
OG0015845	jg29002	Aa_G22740.h1.t1
OG0015846	jg29000	Aa_G22760.h1.t1
OG0015847	jg28995	Aa_G22810.h1.t1
OG0015848	jg28944	Aa_G140010.h1.t1
OG0015849	jg28933	Aa_G220670.h1.t1
OG0015850	jg21381	Aa_G28580.h1.t1
OG0015851	jg28932	Aa_G220680.h1.t1
OG0015852	jg28930	Aa_G220700.h1.t1
OG0015853	jg28882	Aa_G79300.h1.t1
OG0015854	jg28876	Aa_G219100.h1.t1
OG0015855	jg28847	Aa_G534160.h1.t1
OG0015856	jg28845	Aa_G600520.h1.t1
OG0015857	jg28837	Aa_G493560.h1.t1
OG0015858	jg28829	Aa_G286340.h1.t1
OG0015859	jg28824	Aa_G286310.h1.t1
OG0015860	jg28820	Aa_G286300.h1.t1
OG0015861	jg28812	Aa_G217810.h1.t1
OG0015862	jg28776	Aa_G38890.h1.t1
OG0015863	jg5931	Aa_G127570.h1.t1
OG0015864	jg28722	Aa_G400320.h1.t1
OG0015865	jg28719	Aa_G400290.h1.t1
OG0015867	jg28671	Aa_G134850.h1.t1
OG0015868	jg28699	Aa_G134600.h1.t1
OG0015869	jg28657	Aa_G134990.h1.t1
OG0015870	jg28656	Aa_G135000.h1.t1
OG0015871	jg28655	Aa_G135010.h1.t1
OG0015872	jg28640	Aa_G135140.h1.t1
OG0015873	jg28624	Aa_G228330.h1.t1
OG0015874	jg28593	Aa_G6730.h1.t1
OG0015875	jg28580	Aa_G6590.h1.t1
OG0015876	jg28571	Aa_G6530.h1.t1
OG0015877	jg28547	Aa_G452110.h1.t1
OG0015878	jg28556	Aa_G6410.h1.t1
OG0015879	jg28539	Aa_G687290.h1.t1
OG0015880	jg28538	Aa_G325290.h1.t1
OG0015881	jg28500	Aa_G325170.h1.t1
OG0015882	jg28482	Aa_G105890.h1.t1
OG0015883	jg28448	Aa_G94360.h1.t1
OG0015884	jg28443	Aa_G94410.h1.t1
OG0015885	jg28434	Aa_G94500.h1.t1
OG0015886	jg28433	Aa_G94510.h1.t1
OG0015887	jg28432	Aa_G94530.h1.t1
OG0015888	jg28429	Aa_G94570.h1.t1
OG0015889	jg28426	Aa_G94600.h1.t1
OG0015890	jg28422	Aa_G106070.h1.t1
OG0015891	jg28414	Aa_G106140.h1.t1
OG0015892	jg28405	Aa_G106230.h1.t1
OG0015893	jg28398	Aa_G106320.h1.t1
OG0015894	jg5200	Aa_G290020.h1.t1
OG0015895	jg5277	Aa_G524190.h1.t1
OG0015896	jg5260	Aa_G258150.h1.t1
OG0015897	jg5238	Aa_G72780.h1.t1
OG0015898	jg5229	Aa_G72860.h1.t1
OG0015899	jg5222	Aa_G354660.h1.t1
OG0015900	jg5288	Aa_G473500.h1.t1
OG0015901	jg5297	Aa_G7910.h1.t1
OG0015902	jg5301	Aa_G7950.h1.t1
OG0015903	jg5376	Aa_G431470.h1.t1
OG0015904	jg5369	Aa_G236940.h1.t1
OG0015906	jg5355	Aa_G321070.h1.t1
OG0015907	jg5342	Aa_G240260.h1.t1
OG0015908	jg5417	Aa_G356640.h1.t1, Aa_G600910.h1.t1
OG0015910	jg24072	Aa_G42400.h1.t1
OG0015911	jg5438	Aa_G59250.h1.t1
OG0015913	jg5490	Aa_G489970.h1.t1
OG0015914	jg5511	Aa_G162340.h1.t1
OG0015915	jg5517	Aa_G162270.h1.t1
OG0015916	jg5521	Aa_G162210.h1.t1
OG0015917	jg5551	Aa_G334640.h1.t1
OG0015918	jg5571	Aa_G264850.h1.t1
OG0015919	jg5569	Aa_G264830.h1.t1
OG0015920	jg5579	Aa_G192830.h1.t1
OG0015921	jg5590	Aa_G220360.h1.t1
OG0015922	jg5598	Aa_G387520.h1.t1
OG0015923	jg5600	Aa_G325640.h1.t1
OG0015924	jg5629	Aa_G70370.h1.t1
OG0015925	jg5631	Aa_G85840.h1.t1
OG0015926	jg5663	Aa_G411020.h1.t1
OG0015927	jg5664	Aa_G411010.h1.t1
OG0015928	jg5683	Aa_G416090.h1.t1
OG0015929	jg5685	Aa_G655880.h1.t1
OG0015930	jg29224	Aa_G442570.h1.t1
OG0015931	jg5713	Aa_G446950.h1.t1
OG0015932	jg5728	Aa_G126230.h1.t1
OG0015933	jg5729	Aa_G126220.h1.t1
OG0015934	jg5737	Aa_G126120.h1.t1
OG0015935	jg5769	Aa_G128840.h1.t1
OG0015936	jg6535	Aa_G141020.h1.t1
OG0015937	jg6570	Aa_G189780.h1.t1
OG0015939	jg6580	Aa_G691090.h1.t1
OG0015940	jg6624	Aa_G26050.h1.t1
OG0015941	jg6646	Aa_G25920.h1.t1
OG0015942	jg6662	Aa_G430240.h1.t1
OG0015943	jg6663	Aa_G430250.h1.t1
OG0015944	jg6751	Aa_G761910.h1.t1
OG0015946	jg14705	Aa_G106940.h1.t1
OG0015947	jg21598	Aa_G296640.h1.t1
OG0015948	jg9823	Aa_G32090.h1.t1
OG0015949	jg21519	Aa_G382490.h1.t1
OG0015951	jg21383	Aa_G509950.h1.t1
OG0015952	jg21364	Aa_G102180.h1.t1
OG0015953	jg21376	Aa_G102080.h1.t1
OG0015955	jg4507	Aa_G386480.h1.t1
OG0015959	jg4500	Aa_G386410.h1.t1
OG0015960	jg4458	Aa_G694680.h1.t1
OG0015961	jg21291	Aa_G200210.h1.t1
OG0015962	jg32639	Aa_G82650.h1.t1
OG0015963	jg21298	Aa_G287030.h1.t1
OG0015964	jg4409	Aa_G414800.h1.t1
OG0015965	jg4393	Aa_G209750.h1.t1
OG0015966	jg4375	Aa_G307570.h1.t1
OG0015967	jg4370	Aa_G307540.h1.t1
OG0015968	jg4351	Aa_G195210.h1.t1
OG0015969	jg4349	Aa_G195190.h1.t1
OG0015970	jg4348	Aa_G195180.h1.t1
OG0015971	jg4337	Aa_G261360.h1.t1
OG0015972	jg4335	Aa_G261340.h1.t1
OG0015973	jg4332	Aa_G261300.h1.t1
OG0015974	jg4328	Aa_G526540.h1.t1
OG0015975	jg4326	Aa_G526560.h1.t1
OG0015976	jg4292	Aa_G170490.h1.t1
OG0015977	jg25537	Aa_G1160.h1.t1
OG0015978	jg4278	Aa_G353270.h1.t1
OG0015979	jg4271	Aa_G353340.h1.t1
OG0015980	jg4263	Aa_G634220.h1.t1
OG0015981	jg4238	Aa_G304020.h1.t1
OG0015982	jg30228	Aa_G274960.h1.t1
OG0015983	jg4210	Aa_G73310.h1.t1
OG0015984	jg4203	Aa_G73220.h1.t1
OG0015985	jg4191	Aa_G73090.h1.t1
OG0015986	jg6498	Aa_G112960.h1.t1
OG0015987	jg6496	Aa_G112970.h1.t1
OG0015988	jg6494	Aa_G112990.h1.t1
OG0015989	jg6487	Aa_G113050.h1.t1
OG0015990	jg6409	Aa_G70610.h1.t1
OG0015991	jg6392	Aa_G267340.h1.t1
OG0015992	jg6366	Aa_G596590.h1.t1
OG0015993	jg6359	Aa_G169030.h1.t1
OG0015994	jg6352	Aa_G169090.h1.t1
OG0015995	jg6342	Aa_G719370.h1.t1
OG0015996	jg6292	Aa_G45540.h1.t1
OG0015997	jg6296	Aa_G45510.h1.t1
OG0015998	jg6313	Aa_G45360.h1.t1
OG0015999	jg6314	Aa_G45350.h1.t1
OG0016001	jg6262	Aa_G46240.h1.t1
OG0016002	jg6237	Aa_G474990.h1.t1
OG0016003	jg6234	Aa_G630870.h1.t1
OG0016004	jg6223	Aa_G630810.h1.t1
OG0016005	jg26943	Aa_G150.h1.t1
OG0016006	jg6200	Aa_G143280.h1.t1
OG0016007	jg6193	Aa_G637240.h1.t1
OG0016008	jg6157	Aa_G97920.h1.t1
OG0016009	jg6144	Aa_G97980.h1.t1
OG0016010	jg23036	Aa_G94760.h1.t1
OG0016011	jg23038	Aa_G94790.h1.t1
OG0016012	jg13383	Aa_G94800.h1.t1
OG0016013	jg23056	Aa_G94970.h1.t1
OG0016014	jg23081	Aa_G448820.h1.t1
OG0016015	jg23083	Aa_G448840.h1.t1
OG0016016	jg23106	Aa_G401160.h1.t1
OG0016017	jg23115	Aa_G435240.h1.t1
OG0016018	jg23149	Aa_G61390.h1.t1
OG0016019	jg23157	Aa_G131160.h1.t1
OG0016020	jg23172	Aa_G315920.h1.t1
OG0016021	jg23184	Aa_G316000.h1.t1
OG0016022	jg23185	Aa_G316010.h1.t1
OG0016023	jg23209	Aa_G13690.h1.t1
OG0016024	jg23217	Aa_G13770.h1.t1
OG0016025	jg23229	Aa_G621060.h1.t1
OG0016026	jg23249	Aa_G406230.h1.t1
OG0016027	jg23262	Aa_G406320.h1.t1
OG0016028	jg23274	Aa_G492160.h1.t1
OG0016029	jg22791	Aa_G148010.h1.t1
OG0016030	jg22775	Aa_G93940.h1.t1
OG0016031	jg22767	Aa_G93870.h1.t1
OG0016032	jg22766	Aa_G93860.h1.t1
OG0016033	jg22760	Aa_G93780.h1.t1
OG0016034	jg22757	Aa_G93740.h1.t1
OG0016035	jg22730	Aa_G344190.h1.t1
OG0016036	jg22728	Aa_G31440.h1.t1
OG0016037	jg15015	Aa_G122540.h1.t1
OG0016038	jg15008	Aa_G122460.h1.t1
OG0016039	jg14988	Aa_G309430.h1.t1
OG0016040	jg14951	Aa_G515870.h1.t1
OG0016041	jg14910	Aa_G109770.h1.t1
OG0016042	jg14905	Aa_G109740.h1.t1
OG0016043	jg14900	Aa_G177170.h1.t1
OG0016044	jg14888	Aa_G131540.h1.t1
OG0016045	jg14878	Aa_G124690.h1.t1
OG0016046	jg14862	Aa_G446200.h1.t1
OG0016047	jg14827, jg14828	Aa_G342160.h1.t1
OG0016049	jg14814	Aa_G225240.h1.t1
OG0016050	jg6316	Aa_G45330.h1.t1
OG0016051	jg14772	Aa_G411870.h1.t1
OG0016052	jg14740	Aa_G608670.h1.t1
OG0016053	jg14726	Aa_G106770.h1.t1
OG0016054	jg14725	Aa_G106790.h1.t1
OG0016055	jg31531	Aa_G248940.h1.t1
OG0016056	jg14660	Aa_G768760.h1.t1
OG0016057	jg14657	Aa_G253590.h1.t1
OG0016058	jg14652	Aa_G325780.h1.t1
OG0016059	jg14646	Aa_G390180.h1.t1
OG0016060	jg14638	Aa_G363960.h1.t1
OG0016061	jg14631	Aa_G556680.h1.t1
OG0016062	jg23263	Aa_G406330.h1.t1
OG0016063	jg14624	Aa_G711580.h1.t1
OG0016064	jg14618	Aa_G561380.h1.t1
OG0016065	jg14602	Aa_G420580.h1.t1
OG0016066	jg14595	Aa_G492010.h1.t1
OG0016067	jg14589	Aa_G377200.h1.t1
OG0016068	jg14583	Aa_G691560.h1.t1
OG0016069	jg14574	Aa_G254310.h1.t1
OG0016070	jg19896, jg14566	Aa_G296270.h1.t1
OG0016071	jg14565	Aa_G296260.h1.t1
OG0016072	jg14537	Aa_G518110.h1.t1
OG0016073	jg14533	Aa_G207440.h1.t1
OG0016074	jg14532	Aa_G207430.h1.t1
OG0016075	jg14531	Aa_G207420.h1.t1
OG0016076	jg14527	Aa_G458660.h1.t1
OG0016077	jg14493	Aa_G88900.h1.t1
OG0016078	jg14476	Aa_G715870.h1.t1
OG0016079	jg14464	Aa_G578520.h1.t1
OG0016080	jg14439	Aa_G99320.h1.t1
OG0016081	jg14350	Aa_G597790.h1.t1
OG0016082	jg14302	Aa_G436390.h1.t1
OG0016083	jg14295	Aa_G436350.h1.t1
OG0016084	jg14152	Aa_G115960.h1.t1
OG0016085	jg14029	Aa_G337520.h1.t1
OG0016086	jg14017	Aa_G337510.h1.t1
OG0016087	jg14005	Aa_G337470.h1.t1
OG0016088	jg13109	Aa_G252730.h1.t1
OG0016089	jg13283	Aa_G252710.h1.t1
OG0016090	jg13990	Aa_G252670.h1.t1
OG0016091	jg28570	Aa_G6520.h1.t1
OG0016093	jg2280	Aa_G449650.h1.t1
OG0016094	jg2360	Aa_G131730.h1.t1
OG0016095	jg2384	Aa_G609160.h1.t1
OG0016096	jg2349	Aa_G479380.h1.t1
OG0016097	jg2436	Aa_G634610.h1.t1
OG0016098	jg2460	Aa_G299430.h1.t1
OG0016099	jg25207	Aa_G40350.h1.t1
OG0016100	jg2444	Aa_G182950.h1.t1
OG0016101	jg2469	Aa_G405650.h1.t1
OG0016103	jg2477	Aa_G305290.h1.t1
OG0016104	jg2483	Aa_G305330.h1.t1
OG0016105	jg2484	Aa_G305340.h1.t1
OG0016106	jg2499	Aa_G538490.h1.t1
OG0016107	jg2517	Aa_G446070.h1.t1
OG0016108	jg2518	Aa_G446080.h1.t1
OG0016111	jg2549	Aa_G540890.h1.t1
OG0016112	jg2585	Aa_G144570.h1.t1
OG0016113	jg2599	Aa_G510850.h1.t1
OG0016114	jg2611, jg2615	Aa_G295000.h1.t1
OG0016115	jg2626	Aa_G221930.h1.t1
OG0016116	jg2632	Aa_G222000.h1.t1
OG0016119	jg2679	Aa_G437970.h1.t1
OG0016120	jg2696	Aa_G163330.h1.t1
OG0016121	jg2709	Aa_G413020.h1.t1
OG0016122	jg2731	Aa_G232170.h1.t1
OG0016123	jg2733	Aa_G232200.h1.t1, Aa_G232190.h1.t1
OG0016124	jg2748	Aa_G170750.h1.t1
OG0016125	jg2750	Aa_G170790.h1.t1
OG0016126	jg2764	Aa_G297620.h1.t1
OG0016127	jg2776	Aa_G319530.h1.t1
OG0016128	jg2782	Aa_G319470.h1.t1
