Orthogroup	Arabidopsis_arenosa	Brassica_oleracea
OG0013965	jg28963	XP_013600663.1, XP_013586828.1
OG0013966	jg28928	XP_013638439.1, XP_013638209.1
OG0013967	jg28909	XP_013586745.1, XP_013615425.1
OG0013968	jg28900	XP_013637832.1
OG0013969	jg28867	XP_013639106.1, XP_013602596.1
OG0013970	jg28838	XP_013583972.1
OG0013971	jg28817	XP_013586537.1
OG0013972	jg28813	XP_013587082.1
OG0013973	jg28795	XP_013603308.1, XP_013638514.1
OG0013974	jg28771	XP_013586664.1
OG0013975	jg28749	XP_013585046.1
OG0013976	jg28741	XP_013604528.1, XP_013584453.1
OG0013977	jg28737	XP_013585846.1
OG0013978	jg28660	XP_013586955.1
OG0013979	jg28633	XP_013605144.1
OG0013980	jg28620	XP_013600930.1
OG0013981	jg28617	XP_013607607.1, XP_013587290.1
OG0013982	jg28576	XP_013585040.1
OG0013983	jg19444	XP_013638187.1
OG0013984	jg28524	XP_013585626.1
OG0013985	jg28509	XP_013584114.1
OG0013986	jg28507	XP_013584313.1
OG0013987	jg28504	XP_013605912.1
OG0013988	jg28503	XP_013600529.1
OG0013989	jg28498	XP_013587184.1
OG0013990	jg28463	XP_013584713.1
OG0013991	jg28470	XP_013586126.1
OG0013992	jg28454	XP_013586789.1
OG0013993	jg28437	XP_013586169.1
OG0013994	jg28435	XP_013604783.1
OG0013995	jg19500	XP_013586067.1
OG0013996	jg28431	XP_013605223.1
OG0013997	jg14617	XP_013592280.1
OG0013998	jg28397	XP_013584058.1
OG0013999	jg5211	XP_013606176.1
OG0014000	jg5280	XP_013629782.1
OG0014001	jg5766	XP_013611754.1
OG0014002	jg5267	XP_013612462.1
OG0014003	jg5262	XP_013629322.1
OG0014004	jg5224	XP_013607031.1
OG0014005	jg5299	XP_013611509.1
OG0014006	jg5373	XP_013627466.1
OG0014007	jg5393	XP_013613328.1, XP_013619284.1
OG0014008	jg5394	XP_013630817.1
OG0014009	jg5395	XP_013619553.1
OG0014010	jg5399	XP_013611983.1
OG0014011	jg5402	XP_013606233.1
OG0014012	jg5418	XP_013618600.1
OG0014013	jg5419	XP_013625158.1
OG0014014	jg5433	XP_013609247.1
OG0014015	jg5441	XP_013620343.1
OG0014016	jg5444	XP_013620341.1
OG0014018	jg5501	XP_013612629.1
OG0014019	jg5508	XP_013611975.1
OG0014020	jg5530	XP_013621669.1
OG0014021	jg5543	XP_013616071.1
OG0014022	jg5552	XP_013613024.1
OG0014023	jg5575	XP_013628879.1
OG0014024	jg5574	XP_013608412.1, XP_013628881.1
OG0014025	jg5595	XP_013615726.1
OG0014026	jg5654	XP_013615091.1
OG0014027	jg3381	XP_013612801.1
OG0014028	jg5661	XP_013608731.1
OG0014029	jg5687	XP_013616845.1, XP_013616846.1
OG0014030	jg5694	XP_013614127.1, XP_013613165.1
OG0014031	jg5703	XP_013616834.1
OG0014032	jg5717	XP_013609678.1
OG0014033	jg5745	XP_013612708.1
OG0014034	jg5770	XP_013607173.1
OG0014035	jg5791	XP_013612728.1
OG0014036	jg6555	XP_013617908.1, XP_013593401.1
OG0014037	jg6569	XP_013608808.1
OG0014038	jg6571	XP_013613001.1
OG0014039	jg6573	XP_013621453.1
OG0014040	jg6581	XP_013612813.1
OG0014041	jg6590	XP_013606222.1
OG0014042	jg20845	XP_013599151.1
OG0014043	jg6638	XP_013598394.1
OG0014044	jg6674	XP_013612828.1
OG0014045	jg6782	XP_013598301.1
OG0014046	jg21475	XP_013596450.1
OG0014047	jg21471	XP_013598909.1
OG0014048	jg21459	XP_013593955.1
OG0014049	jg21455	XP_013597866.1
OG0014050	jg21369	XP_013599240.1
OG0014051	jg21434	XP_013596202.1
OG0014052	jg5166	XP_013625507.1
OG0014053	jg4513	XP_013619669.1
OG0014054	jg4530	XP_013610867.1
OG0014055	jg4518	XP_013611955.1
OG0014056	jg5306	XP_013616285.1
OG0014057	jg4489	XP_013607223.1
OG0014058	jg4446	XP_013619406.1
OG0014059	jg4441, jg4450	XP_013623355.1
OG0014060	jg4434	XP_013612623.1
OG0014061	jg21285	XP_013599177.1
OG0014062	jg4382	XP_013616681.1
OG0014063	jg4376	XP_013606582.1
OG0014064	jg4390, jg4359	XP_013611743.1
OG0014065	jg4350	XP_013609891.1
OG0014067	jg4340	XP_013611869.1
OG0014068	jg4333	XP_013625527.1
OG0014069	jg4324	XP_013611095.1
OG0014070	jg4307	XP_013611632.1
OG0014071	jg4304	XP_013628953.1
OG0014072	jg4282	XP_013609326.1
OG0014073	jg4277	XP_013610582.1
OG0014074	jg4232	XP_013607157.1
OG0014075	jg4234	XP_013611151.1
OG0014076	jg4239	XP_013611016.1
OG0014077	jg4242	XP_013611014.1
OG0014078	jg4223	XP_013622271.1
OG0014079	jg4218	XP_013606163.1
OG0014080	jg4216	XP_013629984.1
OG0014081	jg4211	XP_013613048.1
OG0014082	jg4207	XP_013611346.1
OG0014083	jg4187	XP_013612909.1
OG0014084	jg6495	XP_013598374.1
OG0014085	jg6442	XP_013620507.1
OG0014086	jg6443	XP_013621017.1, XP_013598552.1
OG0014087	jg6408	XP_013593505.1
OG0014088	jg6289, jg6287	XP_013598626.1
OG0014089	jg6299	XP_013598756.1
OG0014090	jg6303	XP_013615402.1, XP_013596401.1
OG0014091	jg6283	XP_013599012.1
OG0014092	jg6277	XP_013612130.1
OG0014093	jg6241	XP_013612742.1
OG0014094	jg6220	XP_013597850.1
OG0014095	jg26942	XP_013628789.1
OG0014096	jg6143	XP_013598061.1, XP_013613816.1
OG0014097	jg6141	XP_013618045.1, XP_013618055.1
OG0014098	jg23045	XP_013598341.1
OG0014099	jg23090	XP_013595266.1
OG0014100	jg23096	XP_013593125.1
OG0014101	jg23124	XP_013606905.1
OG0014102	jg9618	XP_013583279.1
OG0014103	jg23151	XP_013621853.1
OG0014104	jg23163	XP_013616090.1
OG0014105	jg23190	XP_013616559.1
OG0014106	jg23219	XP_013621957.1
OG0014107	jg23226	XP_013621955.1
OG0014108	jg23230	XP_013630022.1
OG0014109	jg23238	XP_013625382.1
OG0014110	jg23251	XP_013629434.1
OG0014111	jg23269	XP_013612824.1
OG0014112	jg23270	XP_013612825.1
OG0014113	jg22788	XP_013613213.1
OG0014114	jg22774	XP_013606990.1
OG0014115	jg22747	XP_013611527.1
OG0014116	jg15034	XP_013605113.1
OG0014117	jg15027	XP_013596674.1, XP_013603494.1
OG0014118	jg15021	XP_013603238.1
OG0014119	jg15014	XP_013604421.1
OG0014120	jg14987	XP_013637746.1
OG0014121	jg14962	XP_013595648.1
OG0014122	jg14939	XP_013599512.1
OG0014123	jg14938	XP_013602580.1
OG0014124	jg14921	XP_013599331.1, XP_013638538.1
OG0014125	jg14902	XP_013604545.1
OG0014126	jg14849	XP_013598095.1
OG0014127	jg14839	XP_013606649.1
OG0014128	jg14829	XP_013601582.1
OG0014129	jg14780, jg21515	XP_013608973.1
OG0014130	jg14775	XP_013606958.1
OG0014131	jg14754	XP_013613849.1
OG0014132	jg14741	XP_013603671.1
OG0014133	jg14685	XP_013622140.1
OG0014134	jg14672	XP_013606740.1
OG0014135	jg14639	XP_013622523.1
OG0014136	jg14629	XP_013628990.1, XP_013615184.1
OG0014137	jg14616	XP_013600831.1, XP_013618856.1
OG0014138	jg7475	XP_013612295.1
OG0014139	jg14585	XP_013622416.1
OG0014140	jg19883, jg14577	XP_013630173.1
OG0014141	jg14536	XP_013627033.1
OG0014142	jg14530	XP_013629932.1
OG0014143	jg14528	XP_013627935.1
OG0014144	jg14495	XP_013623585.1
OG0014145	jg14494	XP_013628324.1
OG0014146	jg14443	XP_013603044.1
OG0014147	jg14427	XP_013630602.1
OG0014148	jg14403	XP_013622291.1
OG0014149	jg3017	XP_013592430.1
OG0014150	jg14363	XP_013628840.1
OG0014151	jg14354	XP_013628772.1
OG0014152	jg14338	XP_013627827.1
OG0014153	jg14297	XP_013628265.1
OG0014154	jg14294	XP_013617657.1, XP_013622796.1
OG0014155	jg14271	XP_013614816.1
OG0014156	jg14253	XP_013629951.1
OG0014157	jg14234	XP_013604653.1
OG0014158	jg14133	XP_013629308.1
OG0014159	jg14118	XP_013630520.1
OG0014160	jg14117	XP_013630521.1
OG0014161	jg14096	XP_013623573.1
OG0014162	jg19965	XP_013637470.1
OG0014163	jg7034	XP_013613472.1
OG0014164	jg13941	XP_013591540.1
OG0014165	jg2300	XP_013616553.1
OG0014166	jg2291	XP_013621142.1
OG0014167	jg2328	XP_013591458.1
OG0014168	jg607	XP_013609690.1
OG0014169	jg2375	XP_013588273.1, XP_013635957.1
OG0014170	jg2377	XP_013592776.1
OG0014171	jg2433	XP_013591054.1
OG0014172	jg2440	XP_013590439.1
OG0014173	jg3711	XP_013588194.1
OG0014174	jg2506	XP_013621334.1
OG0014175	jg2514	XP_013591372.1
OG0014176	jg2520	XP_013587844.1
OG0014177	jg2523	XP_013614624.1
OG0014178	jg2543	XP_013590777.1, XP_013590819.1
OG0014179	jg2590	XP_013588033.1
OG0014180	jg2644	XP_013620520.1
OG0014181	jg2675	XP_013592387.1
OG0014182	jg2678	XP_013590460.1
OG0014183	jg2732	XP_013587915.1, XP_013617866.1
OG0014184	jg2745	XP_013592279.1, XP_013615124.1
OG0014185	jg2754	XP_013590316.1
OG0014186	jg2774	XP_013591901.1
OG0014187	jg2778	XP_013592443.1
OG0014188	jg2794	XP_013591766.1
OG0014189	jg2809	XP_013587820.1
OG0014190	jg2808	XP_013588740.1
OG0014191	jg2827	XP_013592354.1
OG0014192	jg2828	XP_013589996.1
OG0014193	jg3495	XP_013591794.1
OG0014194	jg3444	XP_013619514.1
OG0014195	jg3437	XP_013621044.1
OG0014196	jg3426	XP_013592658.1
OG0014197	jg3397	XP_013591433.1
OG0014198	jg3392	XP_013592800.1
OG0014199	jg3377	XP_013588753.1
OG0014200	jg3370	XP_013591593.1
OG0014201	jg3358	XP_013615879.1
OG0014202	jg3337	XP_013592201.1
OG0014203	jg3319	XP_013618165.1
OG0014204	jg3294	XP_013592002.1
OG0014205	jg3263	XP_013591845.1
OG0014206	jg3261	XP_013603100.1, XP_013617836.1
OG0014207	jg3258	XP_013592393.1
OG0014208	jg3245	XP_013619629.1
OG0014209	jg3234	XP_013592048.1
OG0014210	jg3212	XP_013590833.1
OG0014211	jg3188	XP_013587925.1
OG0014212	jg3186	XP_013591562.1
OG0014213	jg3166	XP_013588235.1
OG0014214	jg3162	XP_013588320.1
OG0014215	jg3142	XP_013589735.1
OG0014216	jg3130	XP_013589731.1
OG0014217	jg3121	XP_013621051.1
OG0014218	jg3097	XP_013592373.1
OG0014219	jg3093	XP_013588557.1
OG0014221	jg3078	XP_013590280.1
OG0014222	jg3067	XP_013620629.1
OG0014223	jg3064	XP_013592435.1, XP_013592434.1
OG0014224	jg3043	XP_013621660.1
OG0014225	jg3040	XP_013591748.1
OG0014226	jg3030	XP_013589976.1
OG0014227	jg3027	XP_013592744.1
OG0014228	jg3024	XP_013589903.1
OG0014229	jg3019	XP_013618901.1
OG0014230	jg3013	XP_013592296.1
OG0014231	jg2986	XP_013618173.1
OG0014232	jg2966	XP_013588186.1
OG0014233	jg2960	XP_013592649.1
OG0014234	jg2925	XP_013588775.1
OG0014235	jg2912	XP_013592151.1
OG0014236	jg2901	XP_013591927.1
OG0014237	jg2897	XP_013589950.1
OG0014238	jg30268	XP_013586927.1
OG0014239	jg2881	XP_013587799.1
OG0014240	jg2880	XP_013590928.1
OG0014241	jg2875	XP_013590047.1
OG0014243	jg3579	XP_013590319.1
OG0014244	jg3587	XP_013590227.1
OG0014245	jg3595	XP_013591566.1
OG0014246	jg3602	XP_013592755.1
OG0014247	jg3619	XP_013590372.1
OG0014248	jg3623	XP_013591503.1
OG0014249	jg3624	XP_013614491.1
OG0014250	jg3633	XP_013588031.1
OG0014251	jg3634	XP_013588800.1
OG0014252	jg3674	XP_013621653.1
OG0014253	jg3698	XP_013621446.1
OG0014254	jg3729	XP_013620331.1
OG0014255	jg3730	XP_013590966.1
OG0014256	jg3736	XP_013619409.1
OG0014257	jg3737	XP_013619987.1
OG0014258	jg3742	XP_013614601.1
OG0014259	jg3769	XP_013592150.1
OG0014260	jg3775	XP_013589771.1, XP_013591426.1
OG0014261	jg3778	XP_013591429.1
OG0014262	jg3781	XP_013621292.1
OG0014263	jg3793	XP_013590432.1
OG0014264	jg3791	XP_013590433.1
OG0014265	jg25223	XP_013586039.1
OG0014266	jg25253	XP_013586572.1
OG0014267	jg25294	XP_013603213.1
OG0014268	jg25388	XP_013622337.1
OG0014269	jg25390	XP_013620743.1, XP_013634069.1
OG0014271	jg25412	XP_013590171.1
OG0014272	jg25413	XP_013610663.1
OG0014273	jg25417	XP_013586287.1
OG0014274	jg25474	XP_013586089.1, XP_013610355.1
OG0014275	jg25505	XP_013584865.1
OG0014276	jg25507	XP_013586291.1
OG0014277	jg25510	XP_013587263.1
OG0014278	jg25538	XP_013638788.1
OG0014279	jg25552	XP_013638087.1
OG0014280	jg25603	XP_013638259.1
OG0014281	jg25607	XP_013636811.1
OG0014282	jg25635	XP_013609904.1
OG0014283	jg6963	XP_013625444.1
OG0014284	jg25651	XP_013595086.1, XP_013585037.1
OG0014285	jg25653	XP_013624843.1
OG0014286	jg25686	XP_013638670.1
OG0014287	jg25719	XP_013586357.1
OG0014288	jg25752	XP_013637668.1
OG0014289	jg25777	XP_013625584.1
OG0014290	jg25805	XP_013617034.1
OG0014291	jg25820	XP_013638837.1
OG0014292	jg25865	XP_013625172.1
OG0014293	jg25872	XP_013609253.1
OG0014294	jg25899	XP_013583810.1
OG0014295	jg25925	XP_013587405.1
OG0014296	jg25944	XP_013585024.1
OG0014297	jg17806	XP_013635864.1
OG0014298	jg25981	XP_013637980.1
OG0014300	jg26011	XP_013584624.1, XP_013590344.1
OG0014301	jg26023	XP_013638363.1
OG0014302	jg4220	XP_013623749.1
OG0014303	jg26057	XP_013585100.1
OG0014304	jg26058	XP_013587229.1
OG0014305	jg26059	XP_013587233.1
OG0014306	jg33106	XP_013600441.1
OG0014307	jg26086	XP_013587669.1
OG0014308	jg26088	XP_013628994.1
OG0014309	jg33122	XP_013588561.1
OG0014310	jg26124	XP_013586259.1
OG0014311	jg26134	XP_013608310.1
OG0014312	jg26137	XP_013615007.1
OG0014313	jg26180	XP_013639788.1
OG0014314	jg26183	XP_013586738.1
OG0014315	jg26194	XP_013638176.1
OG0014316	jg26207	XP_013637029.1
OG0014317	jg26208	XP_013587235.1
OG0014318	jg26210	XP_013629830.1, XP_013616320.1, XP_013584733.1
OG0014319	jg26247	XP_013637802.1
OG0014320	jg26252	XP_013638789.1
OG0014321	jg26255	XP_013587460.1
OG0014322	jg26257	XP_013587464.1
OG0014323	jg26347	XP_013587700.1
OG0014324	jg26327	XP_013638067.1
OG0014325	jg26324	XP_013583663.1
OG0014326	jg26317	XP_013587722.1
OG0014327	jg26316	XP_013586214.1
OG0014328	jg26365	XP_013592599.1
OG0014329	jg26392	XP_013615173.1
OG0014330	jg26490	XP_013587118.1
OG0014331	jg5858	XP_013611339.1
OG0014332	jg26521	XP_013623659.1
OG0014333	jg26537	XP_013637764.1
OG0014334	jg26593	XP_013599205.1
OG0014335	jg26605	XP_013598382.1
OG0014336	jg26609	XP_013598076.1
OG0014337	jg26633	XP_013593128.1
OG0014338	jg11397	XP_013631755.1
OG0014339	jg26709	XP_013622095.1
OG0014340	jg26805, jg26741	XP_013599088.1
OG0014341	jg26749	XP_013593317.1
OG0014342	jg26750	XP_013598168.1
OG0014343	jg26752	XP_013626342.1
OG0014344	jg26798	XP_013592995.1
OG0014345	jg26811	XP_013593302.1
OG0014346	jg26867	XP_013625537.1
OG0014347	jg26870	XP_013630210.1
OG0014348	jg26878	XP_013599010.1
OG0014349	jg26996	XP_013629776.1
OG0014350	jg26994	XP_013622049.1
OG0014351	jg26974	XP_013625146.1
OG0014352	jg27397	XP_013629752.1
OG0014353	jg27984	XP_013606906.1
OG0014354	jg27215	XP_013586713.1
OG0014355	jg27181	XP_013598064.1
OG0014356	jg27153	XP_013597805.1
OG0014357	jg27152	XP_013597806.1
OG0014358	jg27136	XP_013593149.1
OG0014359	jg27123	XP_013593097.1
OG0014360	jg27093	XP_013598770.1
OG0014361	jg27045	XP_013630468.1
OG0014362	jg27370	XP_013622161.1
OG0014363	jg27581	XP_013593987.1
OG0014364	jg27351	XP_013630624.1
OG0014365	jg27416	XP_013630426.1
OG0014366	jg27443	XP_013612807.1
OG0014367	jg27448	XP_013606493.1
OG0014368	jg27488	XP_013595687.1
OG0014369	jg27494	XP_013599295.1
OG0014370	jg9047	XP_013593971.1
OG0014371	jg27512	XP_013610132.1
OG0014372	jg4019	XP_013598522.1
OG0014373	jg27539	XP_013622938.1
OG0014374	jg29157	XP_013586915.1
OG0014375	jg27615	XP_013599319.1
OG0014376	jg27623	XP_013629246.1
OG0014378	jg27695	XP_013628971.1
OG0014379	jg32448, jg32457	XP_013600149.1
OG0014380	jg27762	XP_013625372.1
OG0014381	jg32116	XP_013592966.1
OG0014382	jg27803	XP_013612852.1
OG0014383	jg27865	XP_013594396.1
OG0014384	jg27887	XP_013598528.1
OG0014385	jg27904	XP_013593177.1
OG0014386	jg28004	XP_013595392.1
OG0014387	jg28048	XP_013611482.1
OG0014388	jg28049	XP_013599045.1
OG0014389	jg28067	XP_013592974.1
OG0014390	jg28070	XP_013629373.1
OG0014391	jg28071	XP_013593914.1
OG0014392	jg28115	XP_013598500.1
OG0014393	jg26379	XP_013610977.1, XP_013607622.1
OG0014394	jg28158	XP_013605296.1
OG0014395	jg28209	XP_013593195.1
OG0014396	jg28216	XP_013614011.1
OG0014397	jg28235	XP_013598282.1
OG0014398	jg28271	XP_013625811.1
OG0014399	jg28281	XP_013600402.1
OG0014400	jg28291	XP_013598371.1
OG0014401	jg28301	XP_013592932.1
OG0014402	jg28298	XP_013595881.1
OG0014403	jg33824	XP_013601507.1
OG0014404	jg33818	XP_013585582.1
OG0014405	jg33761	XP_013591967.1
OG0014406	jg33759	XP_013629242.1
OG0014407	jg33705	XP_013591742.1
OG0014408	jg33698	XP_013588445.1
OG0014409	jg33695	XP_013625006.1, XP_013591406.1
OG0014410	jg20264	XP_013611122.1
OG0014411	jg33685	XP_013630079.1
OG0014412	jg33602	XP_013588175.1
OG0014413	jg33597	XP_013628660.1
OG0014414	jg33574	XP_013592253.1
OG0014415	jg33532	XP_013592050.1, XP_013629056.1
OG0014416	jg33481, jg33480	XP_013590941.1
OG0014417	jg33478	XP_013590757.1
OG0014418	jg33466	XP_013591776.1
OG0014419	jg33442	XP_013587988.1
OG0014420	jg33441	XP_013592225.1
OG0014421	jg33440	XP_013592223.1
OG0014422	jg33421	XP_013588481.1
OG0014423	jg33395	XP_013592361.1
OG0014424	jg33342	XP_013592880.1
OG0014425	jg33332	XP_013592760.1, XP_013628708.1
OG0014426	jg33314	XP_013629783.1
OG0014427	jg33225	XP_013587584.1
OG0014428	jg33251	XP_013589896.1
OG0014429	jg33277	XP_013592893.1
OG0014430	jg2361	XP_013589977.1
OG0014431	jg33196	XP_013592147.1
OG0014432	jg33192	XP_013592865.1
OG0014434	jg33154	XP_013629444.1
OG0014435	jg33149	XP_013622182.1
OG0014436	jg33109	XP_013588125.1
OG0014437	jg33097	XP_013591822.1
OG0014438	jg33076	XP_013603753.1
OG0014439	jg26045	XP_013638403.1
OG0014440	jg33055	XP_013599853.1
OG0014441	jg33042	XP_013605825.1
OG0014442	jg33010	XP_013638531.1
OG0014443	jg32997	XP_013591806.1
OG0014444	jg32975	XP_013591176.1
OG0014445	jg33015	XP_013587183.1
OG0014446	jg32935	XP_013592030.1
OG0014447	jg32911	XP_013600868.1
OG0014448	jg32904	XP_013589833.1
OG0014449	jg11026	XP_013637124.1
OG0014450	jg11050	XP_013598191.1, XP_013616059.1
OG0014451	jg15363	XP_013604838.1
OG0014452	jg11053	XP_013601556.1
OG0014453	jg11075	XP_013601308.1
OG0014454	jg11093	XP_013589032.1
OG0014455	jg11105	XP_013601602.1
OG0014456	jg18572	XP_013628675.1
OG0014457	jg18571	XP_013630816.1
OG0014458	jg18561	XP_013634001.1
OG0014459	jg15098	XP_013599894.1
OG0014460	jg15103	XP_013600326.1
OG0014461	jg13757	XP_013598411.1
OG0014462	jg15129	XP_013604428.1
OG0014463	jg15130	XP_013604429.1
OG0014464	jg15131	XP_013604430.1
OG0014465	jg15138	XP_013634014.1
OG0014466	jg15154	XP_013603941.1, XP_013597296.1
OG0014467	jg15175	XP_013603600.1
OG0014468	jg15187	XP_013605708.1
OG0014469	jg15193	XP_013600754.1
OG0014470	jg2365	XP_013592124.1
OG0014471	jg15267	XP_013600216.1
OG0014472	jg15271	XP_013614760.1
OG0014473	jg15324	XP_013600257.1
OG0014474	jg15345	XP_013604214.1
OG0014475	jg15091	XP_013631806.1
OG0014476	jg5308	XP_013609735.1
OG0014477	jg15077	XP_013602019.1
OG0014478	jg15075	XP_013603052.1
OG0014479	jg15044	XP_013593156.1
OG0014480	jg15379	XP_013636238.1
OG0014481	jg15384	XP_013603679.1
OG0014482	jg15422	XP_013604382.1
OG0014483	jg15452	XP_013630980.1
OG0014484	jg15464	XP_013631182.1
OG0014485	jg15465	XP_013636425.1
OG0014486	jg15472	XP_013604841.1
OG0014487	jg15493	XP_013602238.1
OG0014488	jg15585	XP_013600079.1
OG0014489	jg15591	XP_013599678.1
OG0014490	jg19319	XP_013632016.1
OG0014491	jg15622	XP_013635478.1
OG0014492	jg15642	XP_013599806.1
OG0014493	jg15646, jg15714	XP_013637526.1
OG0014494	jg15704	XP_013602220.1
OG0014496	jg15810	XP_013591804.1
OG0014498	jg15835	XP_013634643.1
OG0014499	jg15874	XP_013635215.1
OG0014500	jg15888	XP_013605202.1
OG0014501	jg15951	XP_013591844.1
OG0014502	jg15954	XP_013604333.1
OG0014503	jg15955	XP_013633521.1
OG0014504	jg15984	XP_013592739.1
OG0014506	jg16038	XP_013602763.1
OG0014507	jg16041	XP_013604952.1
OG0014508	jg16064	XP_013599766.1
OG0014509	jg16087	XP_013633581.1
OG0014510	jg16096	XP_013600065.1
OG0014511	jg15637	XP_013604365.1
OG0014512	jg16121	XP_013604899.1
OG0014513	jg16127	XP_013599472.1
OG0014514	jg16143	XP_013635617.1
OG0014515	jg16156	XP_013589917.1
OG0014516	jg16209	XP_013588008.1
OG0014517	jg16230	XP_013634158.1
OG0014518	jg16244	XP_013587784.1
OG0014519	jg16254	XP_013603484.1, XP_013590906.1
OG0014520	jg16262	XP_013602356.1
OG0014521	jg16264	XP_013600637.1
OG0014522	jg16265	XP_013604289.1
OG0014523	jg16283	XP_013591526.1
OG0014524	jg16318	XP_013605882.1
OG0014526	jg16386	XP_013635709.1
OG0014527	jg16387	XP_013635706.1
OG0014528	jg16417	XP_013636902.1
OG0014529	jg16435	XP_013600173.1
OG0014530	jg16437	XP_013600174.1
OG0014531	jg16446	XP_013591532.1
OG0014532	jg16447	XP_013591507.1
OG0014533	jg16451	XP_013599969.1, XP_013600568.1
OG0014536	jg13753, jg14301	XP_013626109.1
OG0014537	jg15406	XP_013633027.1, XP_013631951.1
OG0014538	jg15575	XP_013600122.1
OG0014539	jg20643	XP_013610046.1, XP_013613461.1
OG0014541	jg3210	XP_013589688.1
OG0014542	jg21107	XP_013606330.1
OG0014543	jg18684	XP_013634751.1
OG0014544	jg18722	XP_013635483.1
OG0014545	jg19051	XP_013630091.1
OG0014546	jg24378	XP_013620269.1
OG0014547	jg3738	XP_013619261.1
OG0014548	jg3553	XP_013590920.1
OG0014549	jg3489	XP_013620159.1
OG0014550	jg3066	XP_013590645.1
OG0014551	jg9345	XP_013596532.1
OG0014552	jg24999, jg27437	XP_013634689.1
OG0014553	jg9206	XP_013599414.1, XP_013621510.1
OG0014554	jg9620	XP_013597216.1, XP_013626499.1
OG0014555	jg9060	XP_013595590.1
OG0014556	jg24443	XP_013587743.1
OG0014557	jg28399	XP_013585434.1
OG0014558	jg29131	XP_013602887.1
OG0014559	jg29747	XP_013604461.1, XP_013583788.1
OG0014561	jg30098	XP_013605596.1, XP_013583592.1
OG0014562	jg2571	XP_013618887.1, XP_013590109.1
OG0014563	jg2540	XP_013590419.1
OG0014564	jg2404	XP_013621692.1
OG0014565	jg1559	XP_013607879.1
OG0014566	jg691	XP_013634094.1
OG0014567	jg26170	XP_013587561.1
OG0014568	jg28236, jg30744	XP_013606992.1
OG0014569	jg27951	XP_013607037.1
OG0014570	jg26849	XP_013598668.1
OG0014571	jg26711	XP_013593900.1
OG0014572	jg26107	XP_013624252.1
OG0014573	jg25407	XP_013618975.1
OG0014574	jg24949	XP_013630373.1
OG0014575	jg4399	XP_013608787.1
OG0014576	jg4524	XP_013611375.1
OG0014577	jg5776	XP_013589686.1, XP_013639158.1, XP_013639157.1
OG0014579	jg10393	XP_013627846.1
OG0014580	jg10649	XP_013595075.1
OG0014581	jg10845	XP_013602839.1
OG0014582	jg10890	XP_013609615.1
OG0014583	jg31852	XP_013637770.1
OG0014584	jg31406	XP_013596600.1, XP_013585205.1
OG0014585	jg9910	XP_013597083.1, XP_013625714.1
OG0014586	jg9931	XP_013607665.1
OG0014587	jg17948	XP_013631733.1
OG0014588	jg10797	XP_013619858.1
OG0014589	jg5180	XP_013630347.1
OG0014590	jg5259	XP_013610412.1, XP_013619697.1
OG0014591	jg5582	XP_013605972.1
OG0014592	jg21425	XP_013613280.1
OG0014593	jg12822	XP_013590780.1
OG0014594	jg22727	XP_013626205.1
OG0014595	jg22876	XP_013611823.1
OG0014596	jg6051	XP_013621283.1, XP_013610148.1
OG0014597	jg6030	XP_013609111.1
OG0014599	jg5867	XP_013630281.1, XP_013620665.1
OG0014600	jg23595	XP_013626030.1
OG0014601	jg23638	XP_013596570.1, XP_013606646.1
OG0014602	jg30395	XP_013603850.1, XP_013603474.1, XP_013638895.1
OG0014603	jg30486	XP_013603785.1
OG0014607	jg2047	XP_013591004.1
OG0014609	jg27371	XP_013627860.1, XP_013610804.1
OG0014611	jg27929	XP_013596988.1
OG0014612	jg16871	XP_013632266.1, XP_013600696.1
OG0014613	jg17112	XP_013601751.1, XP_013601753.1, XP_013636518.1
OG0014614	jg19067	XP_013635401.1, XP_013627560.1
OG0014615	jg19544	XP_013634933.1
OG0014616	jg15318	XP_013603924.1, XP_013635637.1
OG0014620	jg8872	XP_013587787.1
OG0014623	jg22584	XP_013619569.1
OG0014637	jg9599	XP_013587956.1
OG0014638	jg28055	XP_013597622.1
OG0014639	jg9575	XP_013623975.1
OG0014640	jg9571	XP_013599504.1
OG0014641	jg9567	XP_013601752.1
OG0014642	jg9564	XP_013593393.1
OG0014643	jg9557	XP_013599170.1
OG0014644	jg3384	XP_013591578.1
OG0014645	jg9536	XP_013596706.1
OG0014646	jg9535	XP_013596683.1
OG0014647	jg9525	XP_013599813.1
OG0014648	jg9519	XP_013596385.1
OG0014649	jg9517	XP_013595416.1
OG0014650	jg9504	XP_013618374.1
OG0014651	jg9503	XP_013597931.1
OG0014652	jg9491	XP_013604349.1
OG0014653	jg9486	XP_013600230.1
OG0014654	jg9482	XP_013623196.1
OG0014655	jg9473	XP_013598344.1
OG0014656	jg3424	XP_013637542.1
OG0014657	jg9454	XP_013594318.1
OG0014658	jg9448	XP_013627607.1
OG0014658	jg17061, jg17058	XP_013595870.1
OG0014659	jg9438	XP_013615030.1
OG0014660	jg9437	XP_013639146.1
OG0014661	jg9381	XP_013598573.1
OG0014662	jg9324	XP_013603378.1
OG0014663	jg9320	XP_013593731.1
OG0014664	jg16887	XP_013599675.1
OG0014665	jg9309	XP_013601101.1
OG0014666	jg8276	XP_013630078.1
OG0014667	jg9288	XP_013593139.1
OG0014668	jg9280	XP_013596895.1
OG0014669	jg9277	XP_013598615.1
OG0014670	jg9263	XP_013604787.1
