Orthogroup	Arabidopsis_arenosa	Cardamine_hirsuta
OG0015541	jg23889	CARHR074970
OG0015542	jg23885	CARHR074920
OG0015543	jg26071	CARHR074900
OG0015544	jg23883	CARHR074870
OG0015545	jg3808	CARHR212330
OG0015546	jg24770	CARHR082860
OG0015547	jg3811	CARHR212300
OG0015548	jg3816	CARHR212270
OG0015549	jg3817	CARHR212260
OG0015550	jg18069	CARHR123610
OG0015551	jg3819	CARHR212240
OG0015552	jg3829	CARHR212190
OG0015553	jg3832	CARHR212170
OG0015554	jg3833	CARHR212160
OG0015555	jg9795	CARHR234140
OG0015556	jg9771	CARHR234410
OG0015557	jg23982	CARHR075830
OG0015558	jg23988	CARHR075880
OG0015559	jg24016	CARHR076070
OG0015560	jg24017	CARHR076080
OG0015561	jg24019	CARHR076100
OG0015562	jg24024	CARHR076150
OG0015563	jg24044	CARHR076250
OG0015564	jg24045	CARHR076260
OG0015565	jg24060	CARHR076420
OG0015566	jg24084	CARHR076650
OG0015567	jg24090	CARHR076690
OG0015568	jg24092	CARHR076710
OG0015569	jg24104	CARHR076830
OG0015570	jg24118	CARHR076950
OG0015571	jg24126	CARHR077020
OG0015572	jg24129	CARHR077030
OG0015573	jg24159	CARHR077290
OG0015574	jg24196	CARHR077530
OG0015575	jg24215	CARHR077730
OG0015576	jg24223	CARHR077810, CARHR077800
OG0015577	jg24244	CARHR078000
OG0015578	jg24280	CARHR078270
OG0015579	jg24306	CARHR078410
OG0015580	jg24314	CARHR078530
OG0015581	jg24360	CARHR078990
OG0015582	jg24370	CARHR079070
OG0015583	jg24411	CARHR079470
OG0015584	jg24427	CARHR079610
OG0015585	jg24456	CARHR079900
OG0015587	jg24476	CARHR080070
OG0015588	jg24477	CARHR080080
OG0015589	jg24490	CARHR080170
OG0015590	jg24498	CARHR080230
OG0015592	jg24572	CARHR080900
OG0015593	jg24578	CARHR080960
OG0015594	jg24634	CARHR081450
OG0015595	jg24645	CARHR081560
OG0015596	jg25224	CARHR087200
OG0015597	jg24654	CARHR081620
OG0015598	jg24656	CARHR081650
OG0015599	jg24665	CARHR081730
OG0015600	jg24667	CARHR081750
OG0015601	jg24684	CARHR081960
OG0015602	jg24688, jg24276	CARHR081990
OG0015603	jg24703	CARHR082130
OG0015604	jg24710	CARHR082230
OG0015605	jg24722	CARHR082340
OG0015606	jg24725	CARHR082380
OG0015607	jg24728	CARHR082410
OG0015609	jg24743	CARHR082580
OG0015610	jg24744	CARHR082600
OG0015611	jg24758	CARHR082760
OG0015612	jg24813	CARHR083310
OG0015613	jg24817	CARHR083330
OG0015614	jg19280	CARHR135350
OG0015615	jg19277	CARHR135330
OG0015616	jg19249	CARHR135080
OG0015617	jg19227	CARHR134870
OG0015618	jg19222	CARHR134830
OG0015619	jg19187	CARHR134510
OG0015620	jg19185	CARHR134490
OG0015621	jg19135	CARHR133940
OG0015622	jg19161	CARHR134280
OG0015623	jg19093	CARHR133850
OG0015624	jg19088	CARHR133800
OG0015625	jg19083	CARHR133780
OG0015626	jg18725	CARHR130170
OG0015627	jg18763	CARHR130580
OG0015628	jg25191	CARHR287100
OG0015629	jg18772	CARHR130670
OG0015630	jg18798	CARHR130890
OG0015631	jg18820	CARHR131190
OG0015632	jg18840	CARHR131450
OG0015633	jg18843	CARHR131490
OG0015634	jg18856	CARHR131610
OG0015635	jg18855	CARHR131600
OG0015636	jg26882	CARHR101740
OG0015637	jg18865	CARHR131710
OG0015638	jg18871	CARHR132360
OG0015639	jg18873	CARHR132350
OG0015640	jg18883	CARHR132250
OG0015641	jg18910	CARHR132080
OG0015642	jg18922	CARHR131940
OG0015643	jg18924	CARHR131920
OG0015644	jg19048	CARHR133330
OG0015645	jg19042	CARHR133260
OG0015646	jg19039	CARHR133230, CARHR035360
OG0015647	jg18986	CARHR132760
OG0015648	jg18982	CARHR132730
OG0015649	jg18975	CARHR132650
OG0015651	jg18711	CARHR130030
OG0015652	jg30056	CARHR016190
OG0015653	jg30062	CARHR016230
OG0015654	jg30097	CARHR016580
OG0015655	jg30114	CARHR016750
OG0015656	jg30130	CARHR016920
OG0015657	jg30147	CARHR017120
OG0015658	jg30219	CARHR017470
OG0015659	jg30229	CARHR017610
OG0015660	jg30249	CARHR017850
OG0015661	jg30274	CARHR018090
OG0015662	jg30273	CARHR018080
OG0015663	jg30271	CARHR018060
OG0015664	jg30267	CARHR018020
OG0015665	jg30262	CARHR017970
OG0015666	jg30283	CARHR018180
OG0015667	jg30299	CARHR018350
OG0015668	jg30348	CARHR018820
OG0015669	jg30340	CARHR018750
OG0015670	jg30338	CARHR018720
OG0015671	jg30326	CARHR018620
OG0015672	jg3014	CARHR066790
OG0015673	jg30391	CARHR019310
OG0015674	jg30408	CARHR019460
OG0015675	jg30413	CARHR019500
OG0015676	jg30422	CARHR019590
OG0015677	jg30433	CARHR019680
OG0015678	jg30437	CARHR019720
OG0015679	jg30457	CARHR019900
OG0015680	jg30460	CARHR019930
OG0015681	jg30463	CARHR019960
OG0015682	jg30471	CARHR020010
OG0015683	jg30541	CARHR020610
OG0015684	jg30590, jg30593	CARHR021000
OG0015685	jg30596	CARHR021030
OG0015686	jg30604	CARHR021110
OG0015687	jg30632	CARHR021300
OG0015688	jg30648	CARHR021500
OG0015689	jg30704	CARHR021930
OG0015690	jg30712	CARHR021990
OG0015691	jg30713	CARHR022000
OG0015692	jg30725	CARHR022100
OG0015693	jg30730	CARHR022150
OG0015694	jg30732	CARHR022160
OG0015695	jg28869	CARHR004820
OG0015697	jg30780	CARHR022540
OG0015698	jg30809	CARHR022820
OG0015699	jg30821	CARHR022980
OG0015700	jg30830	CARHR023060
OG0015701	jg30842	CARHR023160
OG0015702	jg30852	CARHR023310
OG0015703	jg30853	CARHR023320
OG0015704	jg30861	CARHR023380
OG0015705	jg30871	CARHR023480
OG0015706	jg30880	CARHR023620
OG0015707	jg30912	CARHR023830
OG0015708	jg30955	CARHR024260
OG0015709	jg30969	CARHR024340
OG0015710	jg30983	CARHR024420
OG0015711	jg29056	CARHR006730
OG0015712	jg31079	CARHR025200
OG0015714	jg31111	CARHR025500
OG0015715	jg2488	CARHR061950
OG0015716	jg31135	CARHR025690
OG0015717	jg2453	CARHR061600
OG0015718	jg31151	CARHR025840
OG0015719	jg31163	CARHR025960
OG0015720	jg31174	CARHR026070
OG0015721	jg31210	CARHR026420
OG0015722	jg31232	CARHR026680
OG0015723	jg31236	CARHR026710
OG0015724	jg30532	CARHR020520
OG0015725	jg32659	CARHR036160
OG0015726	jg32658	CARHR036150
OG0015727	jg31274	CARHR027060
OG0015728	jg10060	CARHR231630
OG0015729	jg10053	CARHR231700
OG0015730	jg10042	CARHR231780
OG0015731	jg10029	CARHR231870, CARHR218950
OG0015732	jg10024	CARHR231930
OG0015733	jg10017	CARHR232000
OG0015734	jg17132	CARHR115890
OG0015735	jg10004, jg10002	CARHR232090
OG0015736	jg9998	CARHR232120
OG0015737	jg9992	CARHR232190
OG0015738	jg9991	CARHR232210
OG0015740	jg9967	CARHR232460
OG0015741	jg9958	CARHR232510
OG0015742	jg9941	CARHR232690
OG0015743	jg9930	CARHR232780
OG0015744	jg9912	CARHR232960
OG0015745	jg9920	CARHR232880
OG0015746	jg9922	CARHR232860
OG0015747	jg20680, jg21869	CARHR264790
OG0015748	jg29208	CARHR008340
OG0015749	jg9664	CARHR235510
OG0015750	jg9673	CARHR235430
OG0015751	jg17086	CARHR116270
OG0015752	jg17011	CARHR294560
OG0015753	jg17023	CARHR116800
OG0015754	jg16958	CARHR117360
OG0015755	jg16848	CARHR184860
OG0015757	jg16807	CARHR293100
OG0015758	jg16798	CARHR293010
OG0015759	jg16790	CARHR292960
OG0015760	jg9662	CARHR235530
OG0015761	jg16756	CARHR114450
OG0015762	jg16717	CARHR114150
OG0015763	jg16684	CARHR113760
OG0015764	jg15373	CARHR164290
OG0015765	jg16671	CARHR113630
OG0015766	jg16634	CARHR113210
OG0015767	jg16624	CARHR113060, CARHR113050
OG0015768	jg16623	CARHR113040
OG0015769	jg16586	CARHR112700
OG0015770	jg16579	CARHR112610
OG0015771	jg16570	CARHR112450
OG0015772	jg16517	CARHR111970
OG0015773	jg16507	CARHR111880
OG0015774	jg16504	CARHR111860
OG0015775	jg13226	CARHR115960
OG0015776	jg29933	CARHR015000
OG0015777	jg29914	CARHR014830
OG0015778	jg29903	CARHR014730
OG0015779	jg29902	CARHR014720
OG0015780	jg29900	CARHR014700
OG0015781	jg29893	CARHR014620
OG0015782	jg29874	CARHR014400
OG0015783	jg29870	CARHR014360
OG0015784	jg29849	CARHR014210
OG0015785	jg29858	CARHR014260
OG0015786	jg29832	CARHR014070
OG0015787	jg29818	CARHR013890
OG0015788	jg29785	CARHR013600
OG0015789	jg29803	CARHR013770
OG0015790	jg29778	CARHR013540
OG0015791	jg29755	CARHR013310
OG0015793	jg29700	CARHR012850
OG0015794	jg29692	CARHR012780
OG0015796	jg29682	CARHR012660
OG0015797	jg29667	CARHR012550
OG0015798	jg29668	CARHR012560
OG0015799	jg29647	CARHR012410
OG0015800	jg29616	CARHR012080
OG0015801	jg29606	CARHR011970
OG0015802	jg29590	CARHR011830
OG0015803	jg769	CARHR050560
OG0015804	jg29563	CARHR011620
OG0015805	jg29536	CARHR011430
OG0015806	jg29496	CARHR011100
OG0015807	jg29488	CARHR011050
OG0015808	jg29484	CARHR011020
OG0015809	jg29472	CARHR010880
OG0015810	jg29449	CARHR010710
OG0015811	jg29445	CARHR010680
OG0015812	jg29424	CARHR010520
OG0015813	jg29404, jg29407	CARHR010360
OG0015814	jg29353	CARHR009800
OG0015815	jg29355	CARHR009820
OG0015816	jg29360	CARHR009870
OG0015817	jg29364	CARHR009960
OG0015818	jg29382	CARHR010160
OG0015819	jg29338	CARHR009650
OG0015820	jg29310	CARHR009420
OG0015821	jg29309	CARHR009410
OG0015822	jg29292	CARHR009270
OG0015823	jg29286	CARHR009230
OG0015824	jg29284	CARHR009200
OG0015825	jg29274	CARHR009090
OG0015826	jg29261	CARHR008930
OG0015827	jg29238	CARHR008690
OG0015828	jg29222	CARHR008490
OG0015829	jg29230	CARHR008600
OG0015830	jg29175	CARHR007930
OG0015831	jg29126	CARHR007490
OG0015832	jg29128	CARHR007520
OG0015833	jg13899	CARHR153580
OG0015834	jg29108	CARHR007300
OG0015835	jg29086	CARHR007030
OG0015836	jg29058	CARHR006750
OG0015837	jg29053	CARHR006680
OG0015838	jg29049	CARHR006640
OG0015839	jg29006	CARHR006160
OG0015840	jg29031	CARHR006530
OG0015841	jg29029	CARHR006510
OG0015842	jg29019	CARHR006390
OG0015843	jg29017	CARHR006370
OG0015844	jg29003	CARHR006140
OG0015845	jg29002	CARHR006130
OG0015846	jg29000	CARHR006110
OG0015847	jg28995	CARHR006060
OG0015848	jg28944	CARHR005480
OG0015849	jg28933	CARHR005370
OG0015850	jg21381	CARHR183670
OG0015851	jg28932	CARHR005380
OG0015852	jg28930	CARHR005350
OG0015853	jg28882	CARHR004930
OG0015854	jg28876	CARHR004890
OG0015855	jg28847	CARHR004590
OG0015856	jg28845	CARHR004560
OG0015857	jg28837	CARHR004500
OG0015858	jg28829	CARHR004410
OG0015859	jg28824	CARHR004380
OG0015860	jg28820	CARHR004370
OG0015861	jg28812	CARHR004280
OG0015862	jg28776	CARHR003920
OG0015863	jg5931	CARHR290280
OG0015864	jg28722	CARHR003370
OG0015865	jg28719	CARHR003340
OG0015866	jg28718	CARHR003330
OG0015867	jg28671	CARHR002920
OG0015868	jg28699	CARHR003160
OG0015869	jg28657	CARHR002780
OG0015870	jg28656	CARHR002770
OG0015871	jg28655	CARHR002760
OG0015872	jg28640	CARHR002550
OG0015873	jg28624	CARHR002440
OG0015874	jg28593	CARHR002140
OG0015875	jg28580	CARHR002000
OG0015876	jg28571	CARHR001930
OG0015877	jg28547	CARHR001710
OG0015878	jg28556	CARHR001800
OG0015879	jg28539	CARHR001640
OG0015880	jg28538	CARHR001620
OG0015881	jg28500	CARHR001190
OG0015882	jg28482	CARHR001010
OG0015883	jg28448	CARHR000620
OG0015884	jg28443	CARHR000550
OG0015885	jg28434	CARHR000470
OG0015886	jg28433	CARHR000460
OG0015887	jg28432	CARHR000450
OG0015888	jg28429	CARHR000410
OG0015889	jg28426	CARHR000380
OG0015891	jg28414	CARHR000280
OG0015892	jg28405	CARHR000210
OG0015893	jg28398	CARHR000150
OG0015894	jg5200	CARHR199540
OG0015895	jg5277	CARHR198760
OG0015896	jg5260	CARHR198900
OG0015897	jg5238	CARHR199120
OG0015898	jg5229	CARHR199200
OG0015899	jg5222	CARHR199280
OG0015900	jg5288	CARHR198660
OG0015901	jg5297	CARHR198570
OG0015902	jg5301	CARHR198540
OG0015903	jg5376	CARHR197800
OG0015904	jg5369	CARHR197880
OG0015905	jg5360	CARHR197960
OG0015906	jg5355	CARHR198030
OG0015907	jg5342	CARHR198140
OG0015908	jg5417	CARHR197410
OG0015910	jg24072	CARHR076540
OG0015911	jg5438	CARHR197160
OG0015913	jg5490	CARHR196570
OG0015914	jg5511	CARHR196350
OG0015915	jg5517	CARHR196290
OG0015916	jg5521	CARHR196240
OG0015917	jg5551	CARHR195970
OG0015918	jg5571	CARHR195830
OG0015919	jg5569	CARHR195850
OG0015920	jg5579	CARHR195750
OG0015921	jg5590	CARHR195610
OG0015922	jg5598	CARHR195540
OG0015923	jg5600	CARHR195520
OG0015924	jg5629	CARHR195170
OG0015925	jg5631	CARHR195090
OG0015926	jg5663	CARHR194850
OG0015927	jg5664	CARHR194840
OG0015928	jg5683	CARHR194640
OG0015929	jg5685	CARHR194610
OG0015930	jg29224	CARHR008520
OG0015931	jg5713	CARHR194360
OG0015932	jg5728	CARHR194240
OG0015933	jg5729	CARHR194230
OG0015934	jg5737	CARHR194150
OG0015935	jg5769	CARHR193790
OG0015936	jg6535	CARHR187130
OG0015937	jg6570	CARHR186840
OG0015938	jg6579	CARHR186740, CARHR186730, CARHR107860, CARHR058520
OG0015939	jg6580	CARHR186720
OG0015940	jg6624	CARHR186230
OG0015941	jg6646	CARHR186120
OG0015942	jg6662	CARHR185990
OG0015943	jg6663	CARHR185980
OG0015944	jg6751	CARHR185010
OG0015945	jg21603	CARHR185570
OG0015946	jg14705	CARHR157620
OG0015947	jg21598	CARHR287990
OG0015948	jg9823	CARHR233880
OG0015949	jg21519	CARHR182660
OG0015950	jg21445	CARHR183120
OG0015951	jg21383	CARHR183620
OG0015952	jg21364	CARHR183980
OG0015953	jg21376	CARHR183800
OG0015954	jg5515	CARHR196310
OG0015955	jg4507	CARHR206320
OG0015956	jg4514	CARHR206250
OG0015957	jg5195	CARHR199590
OG0015958	jg5194	CARHR199600
OG0015959	jg4500	CARHR206390
OG0015960	jg4433, jg4457	CARHR206660
OG0015961	jg21291	CARHR184310
OG0015962	jg32639	CARHR036000
OG0015963	jg21298	CARHR184240
OG0015964	jg4409	CARHR207080
OG0015965	jg4393	CARHR206980
OG0015966	jg4375	CARHR206840
OG0015967	jg4370	CARHR206790
OG0015968	jg4351	CARHR207260
OG0015969	jg4349	CARHR207280
OG0015970	jg4348	CARHR207290
OG0015971	jg4337	CARHR207450
OG0015972	jg4335	CARHR207470
OG0015973	jg4332	CARHR207520
OG0015974	jg4328	CARHR207580
OG0015975	jg4326	CARHR207600
OG0015976	jg4292	CARHR207870
OG0015977	jg25537	CARHR090110
OG0015978	jg4278	CARHR208000
OG0015979	jg4271	CARHR208100
OG0015980	jg4263	CARHR208170
OG0015981	jg4238	CARHR208370
OG0015982	jg30228	CARHR017600
OG0015983	jg4210	CARHR208680
OG0015984	jg4203	CARHR208750
OG0015985	jg4191	CARHR208890
OG0015986	jg6498	CARHR187340
OG0015987	jg6496	CARHR187290
OG0015988	jg6494	CARHR187270
OG0015989	jg6487	CARHR187500
OG0015990	jg6409	CARHR188140
OG0015991	jg6392	CARHR188280
OG0015992	jg6366	CARHR188520
OG0015993	jg6359	CARHR188580
OG0015994	jg6352	CARHR188640
OG0015995	jg6342	CARHR188730
OG0015996	jg6292	CARHR189130
OG0015997	jg6296	CARHR189090
OG0015998	jg6313	CARHR188930
OG0015999	jg6314	CARHR188920
OG0016000	jg6266	CARHR189440
OG0016001	jg6262	CARHR189490
OG0016002	jg6237	CARHR189680
OG0016003	jg6234	CARHR189710
OG0016004	jg6223	CARHR189800
OG0016005	jg26943	CARHR102220
OG0016006	jg6200	CARHR190020
OG0016007	jg6193	CARHR190080
OG0016008	jg6157	CARHR190410
OG0016009	jg6144	CARHR190470
OG0016010	jg23036	CARHR274620
OG0016011	jg23038	CARHR274640
OG0016012	jg13383	CARHR147920
OG0016013	jg23056	CARHR274830
OG0016014	jg23081	CARHR275130
OG0016015	jg23083	CARHR275150
OG0016016	jg23106	CARHR275370
OG0016017	jg23115	CARHR275470
OG0016018	jg23149	CARHR275820
OG0016019	jg23157	CARHR275860
OG0016020	jg23172	CARHR276000
OG0016021	jg23184	CARHR276100
OG0016022	jg23185	CARHR276110
OG0016023	jg23209	CARHR276350
OG0016024	jg23217	CARHR276440
OG0016025	jg23229	CARHR276540
OG0016026	jg23249	CARHR276710
OG0016027	jg23262	CARHR276800
OG0016028	jg23274	CARHR276890
OG0016029	jg22791	CARHR272670
OG0016030	jg22775	CARHR272470, CARHR272460, CARHR272450
OG0016031	jg22767	CARHR272380
OG0016032	jg22766	CARHR272370
OG0016033	jg22760	CARHR272310
OG0016034	jg22757	CARHR272270
OG0016035	jg22730	CARHR272040
OG0016036	jg22728	CARHR272020
OG0016037	jg15015	CARHR160900
OG0016038	jg15008	CARHR160830
OG0016039	jg14988	CARHR160630
OG0016040	jg14951	CARHR160280
OG0016041	jg14910	CARHR159940
OG0016042	jg14905	CARHR159910
OG0016043	jg14900	CARHR159850
OG0016044	jg14888	CARHR159600
OG0016045	jg14878	CARHR159170
OG0016046	jg14862	CARHR159060
OG0016047	jg14827, jg14828	CARHR158780
OG0016049	jg14814	CARHR158600
OG0016050	jg6316	CARHR188910
OG0016051	jg14772	CARHR158260
OG0016052	jg14740	CARHR157910
OG0016053	jg14726	CARHR157810
OG0016054	jg14725	CARHR157790
OG0016055	jg31531	CARHR029540
OG0016056	jg14660	CARHR157200
OG0016057	jg14657	CARHR157170
OG0016058	jg14652	CARHR157150
OG0016059	jg14646	CARHR157070
OG0016060	jg14638	CARHR157000
OG0016061	jg14631	CARHR156950
OG0016062	jg23263	CARHR276810
OG0016063	jg14624	CARHR156890
OG0016064	jg14618	CARHR156850
OG0016065	jg14602	CARHR054080
OG0016066	jg14595	CARHR156640
OG0016067	jg14589	CARHR156550
OG0016068	jg14583	CARHR156480
OG0016069	jg14574	CARHR156380
OG0016070	jg19896, jg14566	CARHR156300
OG0016071	jg14565	CARHR156290
OG0016072	jg14537	CARHR156130
OG0016073	jg14533	CARHR156090
OG0016074	jg14532	CARHR156080
OG0016075	jg14531	CARHR156070
OG0016076	jg14527	CARHR156040
OG0016077	jg14493	CARHR155610
OG0016078	jg14476	CARHR155520
OG0016079	jg14464	CARHR154880
OG0016080	jg14439	CARHR155230
OG0016081	jg14350	CARHR149920
OG0016082	jg14302	CARHR150430
OG0016083	jg14295	CARHR150610
OG0016084	jg14152	CARHR104480
OG0016085	jg14029	CARHR098710
OG0016086	jg14017	CARHR153370
OG0016087	jg14005	CARHR184560
OG0016088	jg13109	CARHR152570
OG0016089	jg13283	CARHR147050
OG0016090	jg13990	CARHR152510
OG0016091	jg28570	CARHR001920
OG0016093	jg2280	CARHR060060
OG0016094	jg2360	CARHR060760
OG0016095	jg2384	CARHR060910
OG0016096	jg2349	CARHR060550
OG0016097	jg2436	CARHR061440
OG0016098	jg2460	CARHR061660
OG0016099	jg25207	CARHR087030
OG0016100	jg2444	CARHR061530
OG0016101	jg2469	CARHR061720
OG0016102	jg2476	CARHR061800
OG0016103	jg2477	CARHR061810
OG0016104	jg2483	CARHR061890
OG0016105	jg2484	CARHR061900
OG0016106	jg2499	CARHR062080
OG0016107	jg2517	CARHR062230
OG0016108	jg2518	CARHR062240
OG0016110	jg2535	CARHR062450
OG0016111	jg2549	CARHR062560
OG0016112	jg2585	CARHR062940
OG0016113	jg2599	CARHR292590, CARHR063080
OG0016114	jg2615	CARHR063170
OG0016116	jg2632	CARHR063320
OG0016117	jg6508	CARHR187380
OG0016119	jg2679	CARHR063900
OG0016120	jg2696	CARHR064080
OG0016121	jg2709	CARHR064180
OG0016122	jg2731	CARHR064390
OG0016123	jg2733	CARHR064410
OG0016124	jg2748	CARHR064540
OG0016125	jg2750	CARHR064580
OG0016126	jg2764	CARHR064620
OG0016127	jg2776	CARHR291240
OG0016128	jg2782	CARHR291180
OG0016129	jg2786	CARHR291140
OG0016130	jg2791	CARHR291100
OG0016131	jg2792	CARHR291090
OG0016132	jg2795	CARHR291060
OG0016133	jg2797	CARHR291040
OG0016134	jg2801	CARHR290990
OG0016135	jg2803	CARHR290970
OG0016136	jg2838	CARHR064910
OG0016137	jg3487	CARHR071590
OG0016138	jg3474	CARHR071470
OG0016139	jg3472	CARHR071450
OG0016140	jg3463	CARHR071380
OG0016141	jg3435	CARHR071170
OG0016142	jg3432	CARHR071140
OG0016143	jg3413	CARHR070970
OG0016144	jg3406	CARHR070860
OG0016145	jg3389	CARHR070700
OG0016146	jg3354	CARHR070420
OG0016147	jg3341	CARHR070320
OG0016148	jg3334	CARHR070260
OG0016149	jg3324	CARHR070180
OG0016150	jg3318	CARHR070110
OG0016151	jg27029	CARHR103010
OG0016152	jg3310	CARHR070030
OG0016153	jg3308	CARHR070010
OG0016154	jg3301	CARHR069950
OG0016155	jg3300	CARHR069940
OG0016156	jg3284	CARHR069800
OG0016157	jg3282	CARHR069780
OG0016158	jg3274	CARHR069700
OG0016159	jg3266	CARHR069650
OG0016160	jg3243	CARHR069400
OG0016162	jg3223	CARHR069040
OG0016163	jg3213	CARHR068960
OG0016164	jg32715	CARHR036460
OG0016165	jg3203	CARHR068850
OG0016166	jg3201	CARHR068830
OG0016167	jg3197	CARHR068780
OG0016168	jg3179	CARHR068590
OG0016169	jg3161	CARHR068410
OG0016170	jg3152	CARHR068320
OG0016172	jg3140	CARHR068200
OG0016173	jg3129	CARHR068080
OG0016174	jg3120	CARHR067970
OG0016177	jg3110	CARHR067850
OG0016178	jg3106	CARHR067810
OG0016179	jg3086	CARHR067590
OG0016180	jg3085	CARHR067580
OG0016181	jg3079	CARHR067510
OG0016182	jg3049	CARHR067170
OG0016183	jg3041	CARHR067080
OG0016185	jg3007	CARHR066720
OG0016186	jg2979	CARHR066430
OG0016187	jg2975	CARHR066390
OG0016188	jg2972	CARHR066370
OG0016189	jg2959	CARHR066160
OG0016190	jg2954	CARHR066110
OG0016191	jg2951	CARHR066080
OG0016192	jg2949	CARHR066060
OG0016193	jg2946	CARHR066030
OG0016194	jg2939	CARHR065960
OG0016195	jg2902	CARHR065600
OG0016196	jg2886	CARHR065460
OG0016197	jg2884	CARHR065440
OG0016198	jg2882	CARHR065410
OG0016199	jg3561	CARHR072360
OG0016200	jg3575	CARHR072500
OG0016201	jg3576	CARHR072510
OG0016202	jg3580	CARHR072540
OG0016203	jg3585	CARHR072640
OG0016205	jg3644	CARHR073220
OG0016206	jg3662	CARHR073480
OG0016207	jg3672	CARHR073600
OG0016208	jg3751	CARHR074300
OG0016209	jg3752	CARHR074310
OG0016210	jg3760	CARHR074400
OG0016211	jg3762	CARHR074420
OG0016212	jg3767	CARHR074450
OG0016213	jg3780	CARHR074590
OG0016214	jg3795	CARHR074690
OG0016215	jg3790	CARHR122860
OG0016216	jg13534	CARHR063820
OG0016217	jg3789	CARHR074760
OG0016218	jg25237	CARHR087340
OG0016219	jg25254	CARHR087470
OG0016220	jg25281	CARHR087700
OG0016221	jg25285	CARHR087740
OG0016222	jg25338	CARHR088220
OG0016224	jg25361, jg20701	CARHR088420
OG0016225	jg25372	CARHR088510
OG0016226	jg25406	CARHR088820
OG0016228	jg25494	CARHR089710
OG0016229	jg25502	CARHR089800
OG0016230	jg25529	CARHR090040
OG0016231	jg25583	CARHR090460
OG0016232	jg25598	CARHR090580
OG0016233	jg25616	CARHR090800
OG0016234	jg25634	CARHR091020
OG0016235	jg25636	CARHR091080
OG0016236	jg25665	CARHR091380
OG0016237	jg25677	CARHR091470
OG0016238	jg25678	CARHR091480
OG0016239	jg25679	CARHR091490
OG0016240	jg25682	CARHR091520
OG0016242	jg25720	CARHR091770
OG0016243	jg25746	CARHR092010
OG0016244	jg25769	CARHR092180
OG0016245	jg25771	CARHR092190
OG0016246	jg25773	CARHR092210
OG0016247	jg25778	CARHR092250
OG0016248	jg25781	CARHR092280
OG0016249	jg25807	CARHR092450
OG0016250	jg25843	CARHR092700
OG0016251	jg25849	CARHR092770
OG0016252	jg25852	CARHR092800
OG0016253	jg25861	CARHR092900
OG0016254	jg25903	CARHR093220
OG0016255	jg25913	CARHR093260
OG0016256	jg25920	CARHR093330
OG0016257	jg25927	CARHR093380
OG0016258	jg25932	CARHR093420
OG0016259	jg25968	CARHR093720
OG0016260	jg25985	CARHR093910
OG0016261	jg25999	CARHR094050
OG0016262	jg26020	CARHR094280
OG0016263	jg26026	CARHR094340
OG0016265	jg26056	CARHR094600
OG0016267	jg26110	CARHR095090
OG0016268	jg26118	CARHR095180
OG0016269	jg26126	CARHR095310
OG0016270	jg26127	CARHR095320
OG0016271	jg26138	CARHR095430
OG0016272	jg26206	CARHR096240
OG0016273	jg706	CARHR049870
OG0016274	jg26231	CARHR096490
OG0016275	jg26241	CARHR096540
OG0016276	jg26248	CARHR096620
OG0016277	jg26808	CARHR101060
OG0016278	jg26353	CARHR097520
OG0016279	jg26337	CARHR097400
OG0016280	jg26330	CARHR097330
OG0016281	jg26424	CARHR097920
OG0016282	jg26444	CARHR098100
OG0016283	jg26475	CARHR098350
OG0016284	jg26562	CARHR099090
OG0016285	jg26573	CARHR099190
OG0016286	jg26598	CARHR099400
OG0016287	jg26672	CARHR099930
OG0016288	jg26708, jg21320	CARHR100160
OG0016289	jg26710	CARHR100190
OG0016290	jg26713	CARHR100220
OG0016291	jg26759	CARHR100600
OG0016292	jg26778	CARHR100790
OG0016293	jg26787	CARHR100870
OG0016294	jg17143	CARHR115710
OG0016295	jg26844	CARHR101340
OG0016296	jg26831	CARHR101280
OG0016297	jg26853	CARHR101470
OG0016298	jg26906	CARHR101970
OG0016299	jg26881	CARHR101730
OG0016300	jg27002	CARHR102830
OG0016301	jg26972	CARHR102490
OG0016302	jg27290	CARHR104080
OG0016303	jg21957	CARHR265580
OG0016304	jg27404	CARHR104790
OG0016305	jg27195	CARHR103890
OG0016306	jg27090	CARHR103340
OG0016307	jg27399	CARHR104820
OG0016308	jg27350	CARHR104150
OG0016309	jg27415	CARHR104700
OG0016310	jg27417	CARHR104670
OG0016311	jg27420	CARHR104660
OG0016312	jg27421	CARHR104240
OG0016313	jg27429	CARHR104210
OG0016314	jg27430	CARHR104200
OG0016315	jg27447	CARHR105310
OG0016316	jg27449	CARHR105280
OG0016317	jg27474	CARHR105220
OG0016318	jg27485	CARHR105200
OG0016319	jg11873	CARHR286870
OG0016320	jg27546	CARHR105550
OG0016321	jg27551	CARHR105620
OG0016322	jg27557	CARHR105650
OG0016323	jg27562	CARHR105690
OG0016324	jg27563	CARHR105700
OG0016325	jg27599	CARHR106030
OG0016326	jg27700	CARHR106680
OG0016327	jg27758	CARHR106910
OG0016328	jg27777	CARHR107130
OG0016329	jg27781	CARHR107140
OG0016330	jg27828	CARHR293400, CARHR290210
OG0016331	jg27847	CARHR293540
OG0016332	jg27899	CARHR107900
OG0016333	jg27932	CARHR108440
OG0016334	jg27934	CARHR108450
OG0016335	jg27955	CARHR108580
OG0016336	jg28019	CARHR109140
OG0016337	jg27998	CARHR108960
OG0016338	jg27992	CARHR108910
